game,2012,2,20120916,201209160nwe,crd,"Arizona Cardinals",20,nwe,"New England Patriots",18
team,201209160nwe,crd,First Downs,16,,,,,,
team,201209160nwe,nwe,First Downs,25,,,,,,
team,201209160nwe,crd,Rush-Yds-TDs,32-102-1,,,,,,
team,201209160nwe,nwe,Rush-Yds-TDs,28-90-0,,,,,,
team,201209160nwe,crd,Cmp-Att-Yd-TD-INT,15-27-140-1-0,,,,,,
team,201209160nwe,nwe,Cmp-Att-Yd-TD-INT,28-46-316-1-1,,,,,,
team,201209160nwe,crd,Sacked-Yards,2-0,,,,,,
team,201209160nwe,nwe,Sacked-Yards,4-19,,,,,,
team,201209160nwe,crd,Net Pass Yards,140,,,,,,
team,201209160nwe,nwe,Net Pass Yards,297,,,,,,
team,201209160nwe,crd,Total Yards,242,,,,,,
team,201209160nwe,nwe,Total Yards,387,,,,,,
team,201209160nwe,crd,Fumbles-Lost,2-2,,,,,,
team,201209160nwe,nwe,Fumbles-Lost,0-0,,,,,,
team,201209160nwe,crd,Turnovers,2,,,,,,
team,201209160nwe,nwe,Turnovers,1,,,,,,
team,201209160nwe,crd,Penalties-Yards,5-39,,,,,,
team,201209160nwe,nwe,Penalties-Yards,8-60,,,,,,
team,201209160nwe,crd,Third Down Conv.,4-14,,,,,,
team,201209160nwe,nwe,Third Down Conv.,5-15,,,,,,
team,201209160nwe,crd,Fourth Down Conv.,0-0,,,,,,
team,201209160nwe,nwe,Fourth Down Conv.,0-0,,,,,,
team,201209160nwe,crd,Time of Possession,28:19,,,,,,
team,201209160nwe,nwe,Time of Possession,31:41,,,,,,
player,201209160nwe,crd,KolbKe00,pass_cmp,15,,,,,
player,201209160nwe,crd,KolbKe00,pass_att,27,,,,,
player,201209160nwe,crd,KolbKe00,pass_yds,140,,,,,
player,201209160nwe,crd,KolbKe00,pass_td,1,,,,,
player,201209160nwe,crd,KolbKe00,pass_int,0,,,,,
player,201209160nwe,crd,KolbKe00,pass_sacked,2,,,,,
player,201209160nwe,crd,KolbKe00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,KolbKe00,pass_long,28,,,,,
player,201209160nwe,crd,KolbKe00,pass_rating,82.3,,,,,
player,201209160nwe,crd,KolbKe00,rush_att,5,,,,,
player,201209160nwe,crd,KolbKe00,rush_yds,17,,,,,
player,201209160nwe,crd,KolbKe00,rush_td,1,,,,,
player,201209160nwe,crd,KolbKe00,rush_long,6,,,,,
player,201209160nwe,crd,KolbKe00,targets,0,,,,,
player,201209160nwe,crd,KolbKe00,rec,0,,,,,
player,201209160nwe,crd,KolbKe00,rec_yds,0,,,,,
player,201209160nwe,crd,KolbKe00,rec_td,0,,,,,
player,201209160nwe,crd,KolbKe00,rec_long,0,,,,,
player,201209160nwe,crd,KolbKe00,fumbles,1,,,,,
player,201209160nwe,crd,KolbKe00,fumbles_lost,1,,,,,
player,201209160nwe,crd,WellCh00,pass_cmp,0,,,,,
player,201209160nwe,crd,WellCh00,pass_att,0,,,,,
player,201209160nwe,crd,WellCh00,pass_yds,0,,,,,
player,201209160nwe,crd,WellCh00,pass_td,0,,,,,
player,201209160nwe,crd,WellCh00,pass_int,0,,,,,
player,201209160nwe,crd,WellCh00,pass_sacked,0,,,,,
player,201209160nwe,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,WellCh00,pass_long,0,,,,,
player,201209160nwe,crd,WellCh00,pass_rating,,,,,,
player,201209160nwe,crd,WellCh00,rush_att,14,,,,,
player,201209160nwe,crd,WellCh00,rush_yds,44,,,,,
player,201209160nwe,crd,WellCh00,rush_td,0,,,,,
player,201209160nwe,crd,WellCh00,rush_long,10,,,,,
player,201209160nwe,crd,WellCh00,targets,1,,,,,
player,201209160nwe,crd,WellCh00,rec,1,,,,,
player,201209160nwe,crd,WellCh00,rec_yds,24,,,,,
player,201209160nwe,crd,WellCh00,rec_td,0,,,,,
player,201209160nwe,crd,WellCh00,rec_long,24,,,,,
player,201209160nwe,crd,WellCh00,fumbles,0,,,,,
player,201209160nwe,crd,WellCh00,fumbles_lost,0,,,,,
player,201209160nwe,crd,PetePa00,pass_cmp,0,,,,,
player,201209160nwe,crd,PetePa00,pass_att,0,,,,,
player,201209160nwe,crd,PetePa00,pass_yds,0,,,,,
player,201209160nwe,crd,PetePa00,pass_td,0,,,,,
player,201209160nwe,crd,PetePa00,pass_int,0,,,,,
player,201209160nwe,crd,PetePa00,pass_sacked,0,,,,,
player,201209160nwe,crd,PetePa00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,PetePa00,pass_long,0,,,,,
player,201209160nwe,crd,PetePa00,pass_rating,,,,,,
player,201209160nwe,crd,PetePa00,rush_att,1,,,,,
player,201209160nwe,crd,PetePa00,rush_yds,17,,,,,
player,201209160nwe,crd,PetePa00,rush_td,0,,,,,
player,201209160nwe,crd,PetePa00,rush_long,17,,,,,
player,201209160nwe,crd,PetePa00,targets,0,,,,,
player,201209160nwe,crd,PetePa00,rec,0,,,,,
player,201209160nwe,crd,PetePa00,rec_yds,0,,,,,
player,201209160nwe,crd,PetePa00,rec_td,0,,,,,
player,201209160nwe,crd,PetePa00,rec_long,0,,,,,
player,201209160nwe,crd,PetePa00,fumbles,0,,,,,
player,201209160nwe,crd,PetePa00,fumbles_lost,0,,,,,
player,201209160nwe,crd,WillRy00,pass_cmp,0,,,,,
player,201209160nwe,crd,WillRy00,pass_att,0,,,,,
player,201209160nwe,crd,WillRy00,pass_yds,0,,,,,
player,201209160nwe,crd,WillRy00,pass_td,0,,,,,
player,201209160nwe,crd,WillRy00,pass_int,0,,,,,
player,201209160nwe,crd,WillRy00,pass_sacked,0,,,,,
player,201209160nwe,crd,WillRy00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,WillRy00,pass_long,0,,,,,
player,201209160nwe,crd,WillRy00,pass_rating,,,,,,
player,201209160nwe,crd,WillRy00,rush_att,10,,,,,
player,201209160nwe,crd,WillRy00,rush_yds,13,,,,,
player,201209160nwe,crd,WillRy00,rush_td,0,,,,,
player,201209160nwe,crd,WillRy00,rush_long,13,,,,,
player,201209160nwe,crd,WillRy00,targets,2,,,,,
player,201209160nwe,crd,WillRy00,rec,2,,,,,
player,201209160nwe,crd,WillRy00,rec_yds,10,,,,,
player,201209160nwe,crd,WillRy00,rec_td,0,,,,,
player,201209160nwe,crd,WillRy00,rec_long,7,,,,,
player,201209160nwe,crd,WillRy00,fumbles,1,,,,,
player,201209160nwe,crd,WillRy00,fumbles_lost,1,,,,,
player,201209160nwe,crd,StepLa00,pass_cmp,0,,,,,
player,201209160nwe,crd,StepLa00,pass_att,0,,,,,
player,201209160nwe,crd,StepLa00,pass_yds,0,,,,,
player,201209160nwe,crd,StepLa00,pass_td,0,,,,,
player,201209160nwe,crd,StepLa00,pass_int,0,,,,,
player,201209160nwe,crd,StepLa00,pass_sacked,0,,,,,
player,201209160nwe,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,StepLa00,pass_long,0,,,,,
player,201209160nwe,crd,StepLa00,pass_rating,,,,,,
player,201209160nwe,crd,StepLa00,rush_att,2,,,,,
player,201209160nwe,crd,StepLa00,rush_yds,11,,,,,
player,201209160nwe,crd,StepLa00,rush_td,0,,,,,
player,201209160nwe,crd,StepLa00,rush_long,7,,,,,
player,201209160nwe,crd,StepLa00,targets,2,,,,,
player,201209160nwe,crd,StepLa00,rec,1,,,,,
player,201209160nwe,crd,StepLa00,rec_yds,10,,,,,
player,201209160nwe,crd,StepLa00,rec_td,0,,,,,
player,201209160nwe,crd,StepLa00,rec_long,10,,,,,
player,201209160nwe,crd,StepLa00,fumbles,0,,,,,
player,201209160nwe,crd,StepLa00,fumbles_lost,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_cmp,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_att,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_yds,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_td,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_int,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_sacked,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_long,0,,,,,
player,201209160nwe,crd,HeapTo00,pass_rating,,,,,,
player,201209160nwe,crd,HeapTo00,rush_att,0,,,,,
player,201209160nwe,crd,HeapTo00,rush_yds,0,,,,,
player,201209160nwe,crd,HeapTo00,rush_td,0,,,,,
player,201209160nwe,crd,HeapTo00,rush_long,0,,,,,
player,201209160nwe,crd,HeapTo00,targets,9,,,,,
player,201209160nwe,crd,HeapTo00,rec,5,,,,,
player,201209160nwe,crd,HeapTo00,rec_yds,62,,,,,
player,201209160nwe,crd,HeapTo00,rec_td,0,,,,,
player,201209160nwe,crd,HeapTo00,rec_long,28,,,,,
player,201209160nwe,crd,HeapTo00,fumbles,0,,,,,
player,201209160nwe,crd,HeapTo00,fumbles_lost,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_cmp,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_att,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_yds,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_td,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_int,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_sacked,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_long,0,,,,,
player,201209160nwe,crd,DoucEa00,pass_rating,,,,,,
player,201209160nwe,crd,DoucEa00,rush_att,0,,,,,
player,201209160nwe,crd,DoucEa00,rush_yds,0,,,,,
player,201209160nwe,crd,DoucEa00,rush_td,0,,,,,
player,201209160nwe,crd,DoucEa00,rush_long,0,,,,,
player,201209160nwe,crd,DoucEa00,targets,4,,,,,
player,201209160nwe,crd,DoucEa00,rec,3,,,,,
player,201209160nwe,crd,DoucEa00,rec_yds,21,,,,,
player,201209160nwe,crd,DoucEa00,rec_td,0,,,,,
player,201209160nwe,crd,DoucEa00,rec_long,12,,,,,
player,201209160nwe,crd,DoucEa00,fumbles,0,,,,,
player,201209160nwe,crd,DoucEa00,fumbles_lost,0,,,,,
player,201209160nwe,crd,HousRo01,pass_cmp,0,,,,,
player,201209160nwe,crd,HousRo01,pass_att,0,,,,,
player,201209160nwe,crd,HousRo01,pass_yds,0,,,,,
player,201209160nwe,crd,HousRo01,pass_td,0,,,,,
player,201209160nwe,crd,HousRo01,pass_int,0,,,,,
player,201209160nwe,crd,HousRo01,pass_sacked,0,,,,,
player,201209160nwe,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,HousRo01,pass_long,0,,,,,
player,201209160nwe,crd,HousRo01,pass_rating,,,,,,
player,201209160nwe,crd,HousRo01,rush_att,0,,,,,
player,201209160nwe,crd,HousRo01,rush_yds,0,,,,,
player,201209160nwe,crd,HousRo01,rush_td,0,,,,,
player,201209160nwe,crd,HousRo01,rush_long,0,,,,,
player,201209160nwe,crd,HousRo01,targets,1,,,,,
player,201209160nwe,crd,HousRo01,rec,1,,,,,
player,201209160nwe,crd,HousRo01,rec_yds,7,,,,,
player,201209160nwe,crd,HousRo01,rec_td,0,,,,,
player,201209160nwe,crd,HousRo01,rec_long,7,,,,,
player,201209160nwe,crd,HousRo01,fumbles,0,,,,,
player,201209160nwe,crd,HousRo01,fumbles_lost,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_cmp,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_att,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_yds,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_td,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_int,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_sacked,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_long,0,,,,,
player,201209160nwe,crd,FitzLa00,pass_rating,,,,,,
player,201209160nwe,crd,FitzLa00,rush_att,0,,,,,
player,201209160nwe,crd,FitzLa00,rush_yds,0,,,,,
player,201209160nwe,crd,FitzLa00,rush_td,0,,,,,
player,201209160nwe,crd,FitzLa00,rush_long,0,,,,,
player,201209160nwe,crd,FitzLa00,targets,5,,,,,
player,201209160nwe,crd,FitzLa00,rec,1,,,,,
player,201209160nwe,crd,FitzLa00,rec_yds,4,,,,,
player,201209160nwe,crd,FitzLa00,rec_td,0,,,,,
player,201209160nwe,crd,FitzLa00,rec_long,4,,,,,
player,201209160nwe,crd,FitzLa00,fumbles,0,,,,,
player,201209160nwe,crd,FitzLa00,fumbles_lost,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_cmp,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_att,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_yds,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_td,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_int,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_sacked,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_long,0,,,,,
player,201209160nwe,crd,RobeAn00,pass_rating,,,,,,
player,201209160nwe,crd,RobeAn00,rush_att,0,,,,,
player,201209160nwe,crd,RobeAn00,rush_yds,0,,,,,
player,201209160nwe,crd,RobeAn00,rush_td,0,,,,,
player,201209160nwe,crd,RobeAn00,rush_long,0,,,,,
player,201209160nwe,crd,RobeAn00,targets,1,,,,,
player,201209160nwe,crd,RobeAn00,rec,1,,,,,
player,201209160nwe,crd,RobeAn00,rec_yds,2,,,,,
player,201209160nwe,crd,RobeAn00,rec_td,1,,,,,
player,201209160nwe,crd,RobeAn00,rec_long,2,,,,,
player,201209160nwe,crd,RobeAn00,fumbles,0,,,,,
player,201209160nwe,crd,RobeAn00,fumbles_lost,0,,,,,
player,201209160nwe,crd,SherAn00,pass_cmp,0,,,,,
player,201209160nwe,crd,SherAn00,pass_att,0,,,,,
player,201209160nwe,crd,SherAn00,pass_yds,0,,,,,
player,201209160nwe,crd,SherAn00,pass_td,0,,,,,
player,201209160nwe,crd,SherAn00,pass_int,0,,,,,
player,201209160nwe,crd,SherAn00,pass_sacked,0,,,,,
player,201209160nwe,crd,SherAn00,pass_sacked_yds,0,,,,,
player,201209160nwe,crd,SherAn00,pass_long,0,,,,,
player,201209160nwe,crd,SherAn00,pass_rating,,,,,,
player,201209160nwe,crd,SherAn00,rush_att,0,,,,,
player,201209160nwe,crd,SherAn00,rush_yds,0,,,,,
player,201209160nwe,crd,SherAn00,rush_td,0,,,,,
player,201209160nwe,crd,SherAn00,rush_long,0,,,,,
player,201209160nwe,crd,SherAn00,targets,1,,,,,
player,201209160nwe,crd,SherAn00,rec,0,,,,,
player,201209160nwe,crd,SherAn00,rec_yds,0,,,,,
player,201209160nwe,crd,SherAn00,rec_td,0,,,,,
player,201209160nwe,crd,SherAn00,rec_long,0,,,,,
player,201209160nwe,crd,SherAn00,fumbles,0,,,,,
player,201209160nwe,crd,SherAn00,fumbles_lost,0,,,,,
player,201209160nwe,nwe,BradTo00,pass_cmp,28,,,,,
player,201209160nwe,nwe,BradTo00,pass_att,46,,,,,
player,201209160nwe,nwe,BradTo00,pass_yds,316,,,,,
player,201209160nwe,nwe,BradTo00,pass_td,1,,,,,
player,201209160nwe,nwe,BradTo00,pass_int,1,,,,,
player,201209160nwe,nwe,BradTo00,pass_sacked,4,,,,,
player,201209160nwe,nwe,BradTo00,pass_sacked_yds,19,,,,,
player,201209160nwe,nwe,BradTo00,pass_long,36,,,,,
player,201209160nwe,nwe,BradTo00,pass_rating,79.6,,,,,
player,201209160nwe,nwe,BradTo00,rush_att,1,,,,,
player,201209160nwe,nwe,BradTo00,rush_yds,-1,,,,,
player,201209160nwe,nwe,BradTo00,rush_td,0,,,,,
player,201209160nwe,nwe,BradTo00,rush_long,-1,,,,,
player,201209160nwe,nwe,BradTo00,targets,0,,,,,
player,201209160nwe,nwe,BradTo00,rec,0,,,,,
player,201209160nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201209160nwe,nwe,BradTo00,rec_td,0,,,,,
player,201209160nwe,nwe,BradTo00,rec_long,0,,,,,
player,201209160nwe,nwe,BradTo00,fumbles,0,,,,,
player,201209160nwe,nwe,BradTo00,fumbles_lost,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_cmp,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_att,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_yds,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_td,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_int,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_sacked,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_sacked_yds,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_long,0,,,,,
player,201209160nwe,nwe,RidlSt00,pass_rating,,,,,,
player,201209160nwe,nwe,RidlSt00,rush_att,18,,,,,
player,201209160nwe,nwe,RidlSt00,rush_yds,71,,,,,
player,201209160nwe,nwe,RidlSt00,rush_td,0,,,,,
player,201209160nwe,nwe,RidlSt00,rush_long,20,,,,,
player,201209160nwe,nwe,RidlSt00,targets,4,,,,,
player,201209160nwe,nwe,RidlSt00,rec,3,,,,,
player,201209160nwe,nwe,RidlSt00,rec_yds,24,,,,,
player,201209160nwe,nwe,RidlSt00,rec_td,0,,,,,
player,201209160nwe,nwe,RidlSt00,rec_long,16,,,,,
player,201209160nwe,nwe,RidlSt00,fumbles,0,,,,,
player,201209160nwe,nwe,RidlSt00,fumbles_lost,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_cmp,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_att,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_yds,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_td,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_int,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_sacked,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_sacked_yds,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_long,0,,,,,
player,201209160nwe,nwe,WoodDa02,pass_rating,,,,,,
player,201209160nwe,nwe,WoodDa02,rush_att,8,,,,,
player,201209160nwe,nwe,WoodDa02,rush_yds,18,,,,,
player,201209160nwe,nwe,WoodDa02,rush_td,0,,,,,
player,201209160nwe,nwe,WoodDa02,rush_long,10,,,,,
player,201209160nwe,nwe,WoodDa02,targets,1,,,,,
player,201209160nwe,nwe,WoodDa02,rec,1,,,,,
player,201209160nwe,nwe,WoodDa02,rec_yds,12,,,,,
player,201209160nwe,nwe,WoodDa02,rec_td,0,,,,,
player,201209160nwe,nwe,WoodDa02,rec_long,12,,,,,
player,201209160nwe,nwe,WoodDa02,fumbles,0,,,,,
player,201209160nwe,nwe,WoodDa02,fumbles_lost,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_cmp,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_att,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_yds,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_td,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_int,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_sacked,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_sacked_yds,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_long,0,,,,,
player,201209160nwe,nwe,HillLe00,pass_rating,,,,,,
player,201209160nwe,nwe,HillLe00,rush_att,1,,,,,
player,201209160nwe,nwe,HillLe00,rush_yds,2,,,,,
player,201209160nwe,nwe,HillLe00,rush_td,0,,,,,
player,201209160nwe,nwe,HillLe00,rush_long,2,,,,,
player,201209160nwe,nwe,HillLe00,targets,0,,,,,
player,201209160nwe,nwe,HillLe00,rec,0,,,,,
player,201209160nwe,nwe,HillLe00,rec_yds,0,,,,,
player,201209160nwe,nwe,HillLe00,rec_td,0,,,,,
player,201209160nwe,nwe,HillLe00,rec_long,0,,,,,
player,201209160nwe,nwe,HillLe00,fumbles,0,,,,,
player,201209160nwe,nwe,HillLe00,fumbles_lost,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_cmp,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_att,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_yds,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_td,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_int,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_sacked,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_sacked_yds,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_long,0,,,,,
player,201209160nwe,nwe,WelkWe00,pass_rating,,,,,,
player,201209160nwe,nwe,WelkWe00,rush_att,0,,,,,
player,201209160nwe,nwe,WelkWe00,rush_yds,0,,,,,
player,201209160nwe,nwe,WelkWe00,rush_td,0,,,,,
player,201209160nwe,nwe,WelkWe00,rush_long,0,,,,,
player,201209160nwe,nwe,WelkWe00,targets,11,,,,,
player,201209160nwe,nwe,WelkWe00,rec,5,,,,,
player,201209160nwe,nwe,WelkWe00,rec_yds,95,,,,,
player,201209160nwe,nwe,WelkWe00,rec_td,0,,,,,
player,201209160nwe,nwe,WelkWe00,rec_long,36,,,,,
player,201209160nwe,nwe,WelkWe00,fumbles,0,,,,,
player,201209160nwe,nwe,WelkWe00,fumbles_lost,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_cmp,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_att,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_yds,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_td,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_int,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_sacked,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_long,0,,,,,
player,201209160nwe,nwe,GronRo00,pass_rating,,,,,,
player,201209160nwe,nwe,GronRo00,rush_att,0,,,,,
player,201209160nwe,nwe,GronRo00,rush_yds,0,,,,,
player,201209160nwe,nwe,GronRo00,rush_td,0,,,,,
player,201209160nwe,nwe,GronRo00,rush_long,0,,,,,
player,201209160nwe,nwe,GronRo00,targets,9,,,,,
player,201209160nwe,nwe,GronRo00,rec,6,,,,,
player,201209160nwe,nwe,GronRo00,rec_yds,75,,,,,
player,201209160nwe,nwe,GronRo00,rec_td,1,,,,,
player,201209160nwe,nwe,GronRo00,rec_long,22,,,,,
player,201209160nwe,nwe,GronRo00,fumbles,0,,,,,
player,201209160nwe,nwe,GronRo00,fumbles_lost,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_cmp,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_att,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_yds,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_td,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_int,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_sacked,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_sacked_yds,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_long,0,,,,,
player,201209160nwe,nwe,LloyBr00,pass_rating,,,,,,
player,201209160nwe,nwe,LloyBr00,rush_att,0,,,,,
player,201209160nwe,nwe,LloyBr00,rush_yds,0,,,,,
player,201209160nwe,nwe,LloyBr00,rush_td,0,,,,,
player,201209160nwe,nwe,LloyBr00,rush_long,0,,,,,
player,201209160nwe,nwe,LloyBr00,targets,13,,,,,
player,201209160nwe,nwe,LloyBr00,rec,8,,,,,
player,201209160nwe,nwe,LloyBr00,rec_yds,60,,,,,
player,201209160nwe,nwe,LloyBr00,rec_td,0,,,,,
player,201209160nwe,nwe,LloyBr00,rec_long,12,,,,,
player,201209160nwe,nwe,LloyBr00,fumbles,0,,,,,
player,201209160nwe,nwe,LloyBr00,fumbles_lost,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_cmp,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_att,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_yds,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_td,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_int,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_sacked,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_long,0,,,,,
player,201209160nwe,nwe,EdelJu00,pass_rating,,,,,,
player,201209160nwe,nwe,EdelJu00,rush_att,0,,,,,
player,201209160nwe,nwe,EdelJu00,rush_yds,0,,,,,
player,201209160nwe,nwe,EdelJu00,rush_td,0,,,,,
player,201209160nwe,nwe,EdelJu00,rush_long,0,,,,,
player,201209160nwe,nwe,EdelJu00,targets,6,,,,,
player,201209160nwe,nwe,EdelJu00,rec,5,,,,,
player,201209160nwe,nwe,EdelJu00,rec_yds,50,,,,,
player,201209160nwe,nwe,EdelJu00,rec_td,0,,,,,
player,201209160nwe,nwe,EdelJu00,rec_long,17,,,,,
player,201209160nwe,nwe,EdelJu00,fumbles,0,,,,,
player,201209160nwe,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201209160nwe,nwe,HernAa00,pass_cmp,0,,,,,
