game,2012,14,20121209,201212090tam,phi,"Philadelphia Eagles",23,tam,"Tampa Bay Buccaneers",21
player,201212090tam,tam,TandKe00,special_teams,24,,,,,
player,201212090tam,tam,TandKe00,st_pct,73%,,,,,
player,201212090tam,tam,CutrJa00,pos,LB,,,,,
player,201212090tam,tam,CutrJa00,offense,0,,,,,
player,201212090tam,tam,CutrJa00,off_pct,0%,,,,,
player,201212090tam,tam,CutrJa00,defense,0,,,,,
player,201212090tam,tam,CutrJa00,def_pct,0%,,,,,
player,201212090tam,tam,CutrJa00,special_teams,24,,,,,
player,201212090tam,tam,CutrJa00,st_pct,73%,,,,,
player,201212090tam,tam,koenemic01,pos,P,,,,,
player,201212090tam,tam,koenemic01,offense,0,,,,,
player,201212090tam,tam,koenemic01,off_pct,0%,,,,,
player,201212090tam,tam,koenemic01,defense,0,,,,,
player,201212090tam,tam,koenemic01,def_pct,0%,,,,,
player,201212090tam,tam,koenemic01,special_teams,17,,,,,
player,201212090tam,tam,koenemic01,st_pct,52%,,,,,
player,201212090tam,tam,LewiMy99,pos,CB,,,,,
player,201212090tam,tam,LewiMy99,offense,0,,,,,
player,201212090tam,tam,LewiMy99,off_pct,0%,,,,,
player,201212090tam,tam,LewiMy99,defense,0,,,,,
player,201212090tam,tam,LewiMy99,def_pct,0%,,,,,
player,201212090tam,tam,LewiMy99,special_teams,16,,,,,
player,201212090tam,tam,LewiMy99,st_pct,48%,,,,,
player,201212090tam,tam,EconAn20,pos,LS,,,,,
player,201212090tam,tam,EconAn20,offense,0,,,,,
player,201212090tam,tam,EconAn20,off_pct,0%,,,,,
player,201212090tam,tam,EconAn20,defense,0,,,,,
player,201212090tam,tam,EconAn20,def_pct,0%,,,,,
player,201212090tam,tam,EconAn20,special_teams,13,,,,,
player,201212090tam,tam,EconAn20,st_pct,39%,,,,,
player,201212090tam,tam,ParrRo00,pos,WR,,,,,
player,201212090tam,tam,ParrRo00,offense,0,,,,,
player,201212090tam,tam,ParrRo00,off_pct,0%,,,,,
player,201212090tam,tam,ParrRo00,defense,0,,,,,
player,201212090tam,tam,ParrRo00,def_pct,0%,,,,,
player,201212090tam,tam,ParrRo00,special_teams,9,,,,,
player,201212090tam,tam,ParrRo00,st_pct,27%,,,,,
player,201212090tam,tam,WallCo20,pos,C,,,,,
player,201212090tam,tam,WallCo20,offense,0,,,,,
player,201212090tam,tam,WallCo20,off_pct,0%,,,,,
player,201212090tam,tam,WallCo20,defense,0,,,,,
player,201212090tam,tam,WallCo20,def_pct,0%,,,,,
player,201212090tam,tam,WallCo20,special_teams,6,,,,,
player,201212090tam,tam,WallCo20,st_pct,18%,,,,,
player,201212090tam,tam,barthco01,pos,K,,,,,
player,201212090tam,tam,barthco01,offense,0,,,,,
player,201212090tam,tam,barthco01,off_pct,0%,,,,,
player,201212090tam,tam,barthco01,defense,0,,,,,
player,201212090tam,tam,barthco01,def_pct,0%,,,,,
player,201212090tam,tam,barthco01,special_teams,3,,,,,
player,201212090tam,tam,barthco01,st_pct,9%,,,,,
player,201212090tam,phi,DunlKi20,pos,T,,,,,
player,201212090tam,phi,DunlKi20,offense,76,,,,,
player,201212090tam,phi,DunlKi20,off_pct,100%,,,,,
player,201212090tam,phi,DunlKi20,defense,0,,,,,
player,201212090tam,phi,DunlKi20,def_pct,0%,,,,,
player,201212090tam,phi,DunlKi20,special_teams,5,,,,,
player,201212090tam,phi,DunlKi20,st_pct,15%,,,,,
player,201212090tam,phi,ReynDa01,pos,G,,,,,
player,201212090tam,phi,ReynDa01,offense,76,,,,,
player,201212090tam,phi,ReynDa01,off_pct,100%,,,,,
player,201212090tam,phi,ReynDa01,defense,0,,,,,
player,201212090tam,phi,ReynDa01,def_pct,0%,,,,,
player,201212090tam,phi,ReynDa01,special_teams,5,,,,,
player,201212090tam,phi,ReynDa01,st_pct,15%,,,,,
player,201212090tam,phi,KellDe00,pos,T,,,,,
player,201212090tam,phi,KellDe00,offense,76,,,,,
player,201212090tam,phi,KellDe00,off_pct,100%,,,,,
player,201212090tam,phi,KellDe00,defense,0,,,,,
player,201212090tam,phi,KellDe00,def_pct,0%,,,,,
player,201212090tam,phi,KellDe00,special_teams,5,,,,,
player,201212090tam,phi,KellDe00,st_pct,15%,,,,,
player,201212090tam,phi,MathEv20,pos,G,,,,,
player,201212090tam,phi,MathEv20,offense,76,,,,,
player,201212090tam,phi,MathEv20,off_pct,100%,,,,,
player,201212090tam,phi,MathEv20,defense,0,,,,,
player,201212090tam,phi,MathEv20,def_pct,0%,,,,,
player,201212090tam,phi,MathEv20,special_teams,5,,,,,
player,201212090tam,phi,MathEv20,st_pct,15%,,,,,
player,201212090tam,phi,FoleNi00,pos,QB,,,,,
player,201212090tam,phi,FoleNi00,offense,76,,,,,
player,201212090tam,phi,FoleNi00,off_pct,100%,,,,,
player,201212090tam,phi,FoleNi00,defense,0,,,,,
player,201212090tam,phi,FoleNi00,def_pct,0%,,,,,
player,201212090tam,phi,FoleNi00,special_teams,0,,,,,
player,201212090tam,phi,FoleNi00,st_pct,0%,,,,,
player,201212090tam,phi,ScotJa21,pos,G,,,,,
player,201212090tam,phi,ScotJa21,offense,76,,,,,
player,201212090tam,phi,ScotJa21,off_pct,100%,,,,,
player,201212090tam,phi,ScotJa21,defense,0,,,,,
player,201212090tam,phi,ScotJa21,def_pct,0%,,,,,
player,201212090tam,phi,ScotJa21,special_teams,0,,,,,
player,201212090tam,phi,ScotJa21,st_pct,0%,,,,,
player,201212090tam,phi,MaclJe00,pos,WR,,,,,
player,201212090tam,phi,MaclJe00,offense,75,,,,,
player,201212090tam,phi,MaclJe00,off_pct,99%,,,,,
player,201212090tam,phi,MaclJe00,defense,0,,,,,
player,201212090tam,phi,MaclJe00,def_pct,0%,,,,,
player,201212090tam,phi,MaclJe00,special_teams,0,,,,,
player,201212090tam,phi,MaclJe00,st_pct,0%,,,,,
player,201212090tam,phi,AvanJa00,pos,WR,,,,,
player,201212090tam,phi,AvanJa00,offense,71,,,,,
player,201212090tam,phi,AvanJa00,off_pct,93%,,,,,
player,201212090tam,phi,AvanJa00,defense,0,,,,,
player,201212090tam,phi,AvanJa00,def_pct,0%,,,,,
player,201212090tam,phi,AvanJa00,special_teams,10,,,,,
player,201212090tam,phi,AvanJa00,st_pct,30%,,,,,
player,201212090tam,phi,CoopRi00,pos,WR,,,,,
player,201212090tam,phi,CoopRi00,offense,71,,,,,
player,201212090tam,phi,CoopRi00,off_pct,93%,,,,,
player,201212090tam,phi,CoopRi00,defense,0,,,,,
player,201212090tam,phi,CoopRi00,def_pct,0%,,,,,
player,201212090tam,phi,CoopRi00,special_teams,0,,,,,
player,201212090tam,phi,CoopRi00,st_pct,0%,,,,,
player,201212090tam,phi,HarbCl00,pos,TE,,,,,
player,201212090tam,phi,HarbCl00,offense,51,,,,,
player,201212090tam,phi,HarbCl00,off_pct,67%,,,,,
player,201212090tam,phi,HarbCl00,defense,0,,,,,
player,201212090tam,phi,HarbCl00,def_pct,0%,,,,,
player,201212090tam,phi,HarbCl00,special_teams,12,,,,,
player,201212090tam,phi,HarbCl00,st_pct,36%,,,,,
player,201212090tam,phi,BrowBr02,pos,RB,,,,,
player,201212090tam,phi,BrowBr02,offense,50,,,,,
player,201212090tam,phi,BrowBr02,off_pct,66%,,,,,
player,201212090tam,phi,BrowBr02,defense,0,,,,,
player,201212090tam,phi,BrowBr02,def_pct,0%,,,,,
player,201212090tam,phi,BrowBr02,special_teams,0,,,,,
player,201212090tam,phi,BrowBr02,st_pct,0%,,,,,
player,201212090tam,phi,LewiDi00,pos,RB,,,,,
player,201212090tam,phi,LewiDi00,offense,26,,,,,
player,201212090tam,phi,LewiDi00,off_pct,34%,,,,,
player,201212090tam,phi,LewiDi00,defense,0,,,,,
player,201212090tam,phi,LewiDi00,def_pct,0%,,,,,
player,201212090tam,phi,LewiDi00,special_teams,17,,,,,
player,201212090tam,phi,LewiDi00,st_pct,52%,,,,,
player,201212090tam,phi,JohnDa04,pos,WR,,,,,
player,201212090tam,phi,JohnDa04,offense,19,,,,,
player,201212090tam,phi,JohnDa04,off_pct,25%,,,,,
player,201212090tam,phi,JohnDa04,defense,0,,,,,
player,201212090tam,phi,JohnDa04,def_pct,0%,,,,,
player,201212090tam,phi,JohnDa04,special_teams,10,,,,,
player,201212090tam,phi,JohnDa04,st_pct,30%,,,,,
player,201212090tam,phi,HaviSt00,pos,FB,,,,,
player,201212090tam,phi,HaviSt00,offense,11,,,,,
player,201212090tam,phi,HaviSt00,off_pct,14%,,,,,
player,201212090tam,phi,HaviSt00,defense,0,,,,,
player,201212090tam,phi,HaviSt00,def_pct,0%,,,,,
player,201212090tam,phi,HaviSt00,special_teams,23,,,,,
player,201212090tam,phi,HaviSt00,st_pct,70%,,,,,
player,201212090tam,phi,McNuMa00,pos,WR,,,,,
player,201212090tam,phi,McNuMa00,offense,5,,,,,
player,201212090tam,phi,McNuMa00,off_pct,7%,,,,,
player,201212090tam,phi,McNuMa00,defense,0,,,,,
player,201212090tam,phi,McNuMa00,def_pct,0%,,,,,
player,201212090tam,phi,McNuMa00,special_teams,0,,,,,
player,201212090tam,phi,McNuMa00,st_pct,0%,,,,,
player,201212090tam,phi,CeleBr00,pos,TE,,,,,
player,201212090tam,phi,CeleBr00,offense,1,,,,,
player,201212090tam,phi,CeleBr00,off_pct,1%,,,,,
player,201212090tam,phi,CeleBr00,defense,0,,,,,
player,201212090tam,phi,CeleBr00,def_pct,0%,,,,,
player,201212090tam,phi,CeleBr00,special_teams,0,,,,,
player,201212090tam,phi,CeleBr00,st_pct,0%,,,,,
player,201212090tam,phi,RyanDe20,pos,LB,,,,,
player,201212090tam,phi,RyanDe20,offense,0,,,,,
player,201212090tam,phi,RyanDe20,off_pct,0%,,,,,
player,201212090tam,phi,RyanDe20,defense,72,,,,,
player,201212090tam,phi,RyanDe20,def_pct,100%,,,,,
player,201212090tam,phi,RyanDe20,special_teams,1,,,,,
player,201212090tam,phi,RyanDe20,st_pct,3%,,,,,
player,201212090tam,phi,KendMy00,pos,LB,,,,,
player,201212090tam,phi,KendMy00,offense,0,,,,,
player,201212090tam,phi,KendMy00,off_pct,0%,,,,,
player,201212090tam,phi,KendMy00,defense,71,,,,,
player,201212090tam,phi,KendMy00,def_pct,99%,,,,,
player,201212090tam,phi,KendMy00,special_teams,1,,,,,
player,201212090tam,phi,KendMy00,st_pct,3%,,,,,
player,201212090tam,phi,AlleNa99,pos,SS,,,,,
player,201212090tam,phi,AlleNa99,offense,0,,,,,
player,201212090tam,phi,AlleNa99,off_pct,0%,,,,,
player,201212090tam,phi,AlleNa99,defense,70,,,,,
player,201212090tam,phi,AlleNa99,def_pct,97%,,,,,
player,201212090tam,phi,AlleNa99,special_teams,11,,,,,
player,201212090tam,phi,AlleNa99,st_pct,33%,,,,,
player,201212090tam,phi,AndeCo01,pos,SS,,,,,
player,201212090tam,phi,AndeCo01,offense,0,,,,,
player,201212090tam,phi,AndeCo01,off_pct,0%,,,,,
player,201212090tam,phi,AndeCo01,defense,70,,,,,
player,201212090tam,phi,AndeCo01,def_pct,97%,,,,,
player,201212090tam,phi,AndeCo01,special_teams,3,,,,,
player,201212090tam,phi,AndeCo01,st_pct,9%,,,,,
player,201212090tam,phi,RodgDo99,pos,CB,,,,,
player,201212090tam,phi,RodgDo99,offense,0,,,,,
player,201212090tam,phi,RodgDo99,off_pct,0%,,,,,
player,201212090tam,phi,RodgDo99,defense,64,,,,,
player,201212090tam,phi,RodgDo99,def_pct,89%,,,,,
player,201212090tam,phi,RodgDo99,special_teams,5,,,,,
player,201212090tam,phi,RodgDo99,st_pct,15%,,,,,
player,201212090tam,phi,AsomNn20,pos,CB,,,,,
player,201212090tam,phi,AsomNn20,offense,0,,,,,
player,201212090tam,phi,AsomNn20,off_pct,0%,,,,,
player,201212090tam,phi,AsomNn20,defense,58,,,,,
player,201212090tam,phi,AsomNn20,def_pct,81%,,,,,
player,201212090tam,phi,AsomNn20,special_teams,0,,,,,
player,201212090tam,phi,AsomNn20,st_pct,0%,,,,,
player,201212090tam,phi,ColeTr20,pos,DE,,,,,
player,201212090tam,phi,ColeTr20,offense,0,,,,,
player,201212090tam,phi,ColeTr20,off_pct,0%,,,,,
player,201212090tam,phi,ColeTr20,defense,53,,,,,
player,201212090tam,phi,ColeTr20,def_pct,74%,,,,,
player,201212090tam,phi,ColeTr20,special_teams,4,,,,,
player,201212090tam,phi,ColeTr20,st_pct,12%,,,,,
player,201212090tam,phi,CoxxFl00,pos,DT,,,,,
player,201212090tam,phi,CoxxFl00,offense,0,,,,,
player,201212090tam,phi,CoxxFl00,off_pct,0%,,,,,
player,201212090tam,phi,CoxxFl00,defense,50,,,,,
player,201212090tam,phi,CoxxFl00,def_pct,69%,,,,,
player,201212090tam,phi,CoxxFl00,special_teams,6,,,,,
player,201212090tam,phi,CoxxFl00,st_pct,18%,,,,,
player,201212090tam,phi,JenkCu20,pos,DT,,,,,
player,201212090tam,phi,JenkCu20,offense,0,,,,,
player,201212090tam,phi,JenkCu20,off_pct,0%,,,,,
player,201212090tam,phi,JenkCu20,defense,50,,,,,
player,201212090tam,phi,JenkCu20,def_pct,69%,,,,,
player,201212090tam,phi,JenkCu20,special_teams,1,,,,,
player,201212090tam,phi,JenkCu20,st_pct,3%,,,,,
player,201212090tam,phi,GrahBr99,pos,DE,,,,,
player,201212090tam,phi,GrahBr99,offense,0,,,,,
player,201212090tam,phi,GrahBr99,off_pct,0%,,,,,
player,201212090tam,phi,GrahBr99,defense,47,,,,,
player,201212090tam,phi,GrahBr99,def_pct,65%,,,,,
player,201212090tam,phi,GrahBr99,special_teams,3,,,,,
player,201212090tam,phi,GrahBr99,st_pct,9%,,,,,
player,201212090tam,phi,BoykBr00,pos,CB,,,,,
player,201212090tam,phi,BoykBr00,offense,0,,,,,
player,201212090tam,phi,BoykBr00,off_pct,0%,,,,,
player,201212090tam,phi,BoykBr00,defense,35,,,,,
player,201212090tam,phi,BoykBr00,def_pct,49%,,,,,
player,201212090tam,phi,BoykBr00,special_teams,18,,,,,
player,201212090tam,phi,BoykBr00,st_pct,55%,,,,,
player,201212090tam,phi,ChanJa98,pos,LB,,,,,
player,201212090tam,phi,ChanJa98,offense,0,,,,,
player,201212090tam,phi,ChanJa98,off_pct,0%,,,,,
player,201212090tam,phi,ChanJa98,defense,33,,,,,
player,201212090tam,phi,ChanJa98,def_pct,46%,,,,,
player,201212090tam,phi,ChanJa98,special_teams,11,,,,,
player,201212090tam,phi,ChanJa98,st_pct,33%,,,,,
player,201212090tam,phi,ThorCe00,pos,DT,,,,,
player,201212090tam,phi,ThorCe00,offense,0,,,,,
player,201212090tam,phi,ThorCe00,off_pct,0%,,,,,
player,201212090tam,phi,ThorCe00,defense,25,,,,,
player,201212090tam,phi,ThorCe00,def_pct,35%,,,,,
player,201212090tam,phi,ThorCe00,special_teams,12,,,,,
player,201212090tam,phi,ThorCe00,st_pct,36%,,,,,
player,201212090tam,phi,LandDe99,pos,DT,,,,,
player,201212090tam,phi,LandDe99,offense,0,,,,,
player,201212090tam,phi,LandDe99,off_pct,0%,,,,,
player,201212090tam,phi,LandDe99,defense,25,,,,,
player,201212090tam,phi,LandDe99,def_pct,35%,,,,,
player,201212090tam,phi,LandDe99,special_teams,3,,,,,
player,201212090tam,phi,LandDe99,st_pct,9%,,,,,
player,201212090tam,phi,MarsCu01,pos,CB,,,,,
player,201212090tam,phi,MarsCu01,offense,0,,,,,
player,201212090tam,phi,MarsCu01,off_pct,0%,,,,,
player,201212090tam,phi,MarsCu01,defense,18,,,,,
player,201212090tam,phi,MarsCu01,def_pct,25%,,,,,
player,201212090tam,phi,MarsCu01,special_teams,25,,,,,
player,201212090tam,phi,MarsCu01,st_pct,76%,,,,,
player,201212090tam,phi,CurrVi00,pos,DE,,,,,
player,201212090tam,phi,CurrVi00,offense,0,,,,,
player,201212090tam,phi,CurrVi00,off_pct,0%,,,,,
player,201212090tam,phi,CurrVi00,defense,16,,,,,
player,201212090tam,phi,CurrVi00,def_pct,22%,,,,,
player,201212090tam,phi,CurrVi00,special_teams,3,,,,,
player,201212090tam,phi,CurrVi00,st_pct,9%,,,,,
player,201212090tam,phi,TappDa20,pos,DE,,,,,
player,201212090tam,phi,TappDa20,offense,0,,,,,
player,201212090tam,phi,TappDa20,off_pct,0%,,,,,
player,201212090tam,phi,TappDa20,defense,15,,,,,
player,201212090tam,phi,TappDa20,def_pct,21%,,,,,
player,201212090tam,phi,TappDa20,special_teams,8,,,,,
player,201212090tam,phi,TappDa20,st_pct,24%,,,,,
player,201212090tam,phi,HuntPh00,pos,DE,,,,,
player,201212090tam,phi,HuntPh00,offense,0,,,,,
player,201212090tam,phi,HuntPh00,off_pct,0%,,,,,
player,201212090tam,phi,HuntPh00,defense,13,,,,,
player,201212090tam,phi,HuntPh00,def_pct,18%,,,,,
player,201212090tam,phi,HuntPh00,special_teams,13,,,,,
player,201212090tam,phi,HuntPh00,st_pct,39%,,,,,
player,201212090tam,phi,MattCa00,pos,LB,,,,,
player,201212090tam,phi,MattCa00,offense,0,,,,,
player,201212090tam,phi,MattCa00,off_pct,0%,,,,,
player,201212090tam,phi,MattCa00,defense,4,,,,,
player,201212090tam,phi,MattCa00,def_pct,6%,,,,,
player,201212090tam,phi,MattCa00,special_teams,24,,,,,
player,201212090tam,phi,MattCa00,st_pct,73%,,,,,
player,201212090tam,phi,JordAk99,pos,LB,,,,,
player,201212090tam,phi,JordAk99,offense,0,,,,,
player,201212090tam,phi,JordAk99,off_pct,0%,,,,,
player,201212090tam,phi,JordAk99,defense,2,,,,,
player,201212090tam,phi,JordAk99,def_pct,3%,,,,,
player,201212090tam,phi,JordAk99,special_teams,24,,,,,
player,201212090tam,phi,JordAk99,st_pct,73%,,,,,
player,201212090tam,phi,HughBr99,pos,CB,,,,,
player,201212090tam,phi,HughBr99,offense,0,,,,,
player,201212090tam,phi,HughBr99,off_pct,0%,,,,,
player,201212090tam,phi,HughBr99,defense,1,,,,,
player,201212090tam,phi,HughBr99,def_pct,1%,,,,,
player,201212090tam,phi,HughBr99,special_teams,24,,,,,
player,201212090tam,phi,HughBr99,st_pct,73%,,,,,
player,201212090tam,phi,SimsDa01,pos,SS,,,,,
player,201212090tam,phi,SimsDa01,offense,0,,,,,
player,201212090tam,phi,SimsDa01,off_pct,0%,,,,,
player,201212090tam,phi,SimsDa01,defense,0,,,,,
player,201212090tam,phi,SimsDa01,def_pct,0%,,,,,
player,201212090tam,phi,SimsDa01,special_teams,18,,,,,
player,201212090tam,phi,SimsDa01,st_pct,55%,,,,,
player,201212090tam,phi,McBrMa20,pos,P,,,,,
player,201212090tam,phi,McBrMa20,offense,0,,,,,
player,201212090tam,phi,McBrMa20,off_pct,0%,,,,,
player,201212090tam,phi,McBrMa20,defense,0,,,,,
player,201212090tam,phi,McBrMa20,def_pct,0%,,,,,
player,201212090tam,phi,McBrMa20,special_teams,12,,,,,
player,201212090tam,phi,McBrMa20,st_pct,36%,,,,,
player,201212090tam,phi,DoreJo20,pos,LS,,,,,
player,201212090tam,phi,DoreJo20,offense,0,,,,,
player,201212090tam,phi,DoreJo20,off_pct,0%,,,,,
player,201212090tam,phi,DoreJo20,defense,0,,,,,
player,201212090tam,phi,DoreJo20,def_pct,0%,,,,,
player,201212090tam,phi,DoreJo20,special_teams,12,,,,,
player,201212090tam,phi,DoreJo20,st_pct,36%,,,,,
player,201212090tam,phi,RauxRy00,pos,LB,,,,,
player,201212090tam,phi,RauxRy00,offense,0,,,,,
player,201212090tam,phi,RauxRy00,off_pct,0%,,,,,
player,201212090tam,phi,RauxRy00,defense,0,,,,,
player,201212090tam,phi,RauxRy00,def_pct,0%,,,,,
player,201212090tam,phi,RauxRy00,special_teams,10,,,,,
player,201212090tam,phi,RauxRy00,st_pct,30%,,,,,
player,201212090tam,phi,HeneAl00,pos,K,,,,,
player,201212090tam,phi,HeneAl00,offense,0,,,,,
player,201212090tam,phi,HeneAl00,off_pct,0%,,,,,
player,201212090tam,phi,HeneAl00,defense,0,,,,,
player,201212090tam,phi,HeneAl00,def_pct,0%,,,,,
player,201212090tam,phi,HeneAl00,special_teams,9,,,,,
player,201212090tam,phi,HeneAl00,st_pct,27%,,,,,
player,201212090tam,phi,TennMa20,pos,C,,,,,
player,201212090tam,phi,TennMa20,offense,0,,,,,
player,201212090tam,phi,TennMa20,off_pct,0%,,,,,
player,201212090tam,phi,TennMa20,defense,0,,,,,
player,201212090tam,phi,TennMa20,def_pct,0%,,,,,
player,201212090tam,phi,TennMa20,special_teams,5,,,,,
player,201212090tam,phi,TennMa20,st_pct,15%,,,,,
player,201212090tam,phi,WatkDa00,pos,G,,,,,
player,201212090tam,phi,WatkDa00,offense,0,,,,,
player,201212090tam,phi,WatkDa00,off_pct,0%,,,,,
player,201212090tam,phi,WatkDa00,defense,0,,,,,
player,201212090tam,phi,WatkDa00,def_pct,0%,,,,,
player,201212090tam,phi,WatkDa00,special_teams,5,,,,,
player,201212090tam,phi,WatkDa00,st_pct,15%,,,,,
