game,2012,13,20121202,201212020det,clt,"Indianapolis Colts",35,det,"Detroit Lions",33
player,201212020det,det,WillCo21,tackles_loss,0,,,,,
player,201212020det,det,WillCo21,qb_hits,0,,,,,
player,201212020det,det,WillCo21,fumbles_rec,0,,,,,
player,201212020det,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201212020det,det,WillCo21,fumbles_rec_td,0,,,,,
player,201212020det,det,WillCo21,fumbles_forced,0,,,,,
player,201212020det,det,YounWi99,def_int,0,,,,,
player,201212020det,det,YounWi99,def_int_yds,0,,,,,
player,201212020det,det,YounWi99,def_int_td,0,,,,,
player,201212020det,det,YounWi99,def_int_long,0,,,,,
player,201212020det,det,YounWi99,pass_defended,0,,,,,
player,201212020det,det,YounWi99,sacks,0.0,,,,,
player,201212020det,det,YounWi99,tackles_combined,0,,,,,
player,201212020det,det,YounWi99,tackles_solo,0,,,,,
player,201212020det,det,YounWi99,tackles_assists,0,,,,,
player,201212020det,det,YounWi99,tackles_loss,0,,,,,
player,201212020det,det,YounWi99,qb_hits,1,,,,,
player,201212020det,det,YounWi99,fumbles_rec,0,,,,,
player,201212020det,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201212020det,det,YounWi99,fumbles_rec_td,0,,,,,
player,201212020det,det,YounWi99,fumbles_forced,0,,,,,
player,201212020det,clt,HiltT.00,kick_ret,0,,,,,
player,201212020det,clt,HiltT.00,kick_ret_yds,0,,,,,
player,201212020det,clt,HiltT.00,kick_ret_yds_per_ret,,,,,,
player,201212020det,clt,HiltT.00,kick_ret_td,0,,,,,
player,201212020det,clt,HiltT.00,kick_ret_long,0,,,,,
player,201212020det,clt,HiltT.00,punt_ret,2,,,,,
player,201212020det,clt,HiltT.00,punt_ret_yds,6,,,,,
player,201212020det,clt,HiltT.00,punt_ret_yds_per_ret,3.0,,,,,
player,201212020det,clt,HiltT.00,punt_ret_td,0,,,,,
player,201212020det,clt,HiltT.00,punt_ret_long,4,,,,,
player,201212020det,det,LogaSt00,kick_ret,2,,,,,
player,201212020det,det,LogaSt00,kick_ret_yds,43,,,,,
player,201212020det,det,LogaSt00,kick_ret_yds_per_ret,21.5,,,,,
player,201212020det,det,LogaSt00,kick_ret_td,0,,,,,
player,201212020det,det,LogaSt00,kick_ret_long,22,,,,,
player,201212020det,det,LogaSt00,punt_ret,4,,,,,
player,201212020det,det,LogaSt00,punt_ret_yds,39,,,,,
player,201212020det,det,LogaSt00,punt_ret_yds_per_ret,9.8,,,,,
player,201212020det,det,LogaSt00,punt_ret_td,0,,,,,
player,201212020det,det,LogaSt00,punt_ret_long,12,,,,,
player,201212020det,clt,vinatada01,xpm,5,,,,,
player,201212020det,clt,vinatada01,xpa,5,,,,,
player,201212020det,clt,vinatada01,fgm,,,,,,
player,201212020det,clt,vinatada01,fga,,,,,,
player,201212020det,clt,vinatada01,punt,0,,,,,
player,201212020det,clt,vinatada01,punt_yds,0,,,,,
player,201212020det,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201212020det,clt,vinatada01,punt_long,0,,,,,
player,201212020det,clt,McAfPa44,xpm,,,,,,
player,201212020det,clt,McAfPa44,xpa,,,,,,
player,201212020det,clt,McAfPa44,fgm,,,,,,
player,201212020det,clt,McAfPa44,fga,,,,,,
player,201212020det,clt,McAfPa44,punt,8,,,,,
player,201212020det,clt,McAfPa44,punt_yds,400,,,,,
player,201212020det,clt,McAfPa44,punt_yds_per_punt,50.0,,,,,
player,201212020det,clt,McAfPa44,punt_long,61,,,,,
player,201212020det,det,hansojas01,xpm,3,,,,,
player,201212020det,det,hansojas01,xpa,3,,,,,
player,201212020det,det,hansojas01,fgm,4,,,,,
player,201212020det,det,hansojas01,fga,4,,,,,
player,201212020det,det,hansojas01,punt,0,,,,,
player,201212020det,det,hansojas01,punt_yds,0,,,,,
player,201212020det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201212020det,det,hansojas01,punt_long,0,,,,,
player,201212020det,det,HarrNi20,xpm,,,,,,
player,201212020det,det,HarrNi20,xpa,,,,,,
player,201212020det,det,HarrNi20,fgm,,,,,,
player,201212020det,det,HarrNi20,fga,,,,,,
player,201212020det,det,HarrNi20,punt,7,,,,,
player,201212020det,det,HarrNi20,punt_yds,298,,,,,
player,201212020det,det,HarrNi20,punt_yds_per_punt,42.6,,,,,
player,201212020det,det,HarrNi20,punt_long,56,,,,,
player,201212020det,det,CherGo20,pos,T,,,,,
player,201212020det,det,CherGo20,offense,77,,,,,
player,201212020det,det,CherGo20,off_pct,100%,,,,,
player,201212020det,det,CherGo20,defense,0,,,,,
player,201212020det,det,CherGo20,def_pct,0%,,,,,
player,201212020det,det,CherGo20,special_teams,7,,,,,
player,201212020det,det,CherGo20,st_pct,18%,,,,,
player,201212020det,det,SimsRo20,pos,G,,,,,
player,201212020det,det,SimsRo20,offense,77,,,,,
player,201212020det,det,SimsRo20,off_pct,100%,,,,,
player,201212020det,det,SimsRo20,defense,0,,,,,
player,201212020det,det,SimsRo20,def_pct,0%,,,,,
player,201212020det,det,SimsRo20,special_teams,7,,,,,
player,201212020det,det,SimsRo20,st_pct,18%,,,,,
player,201212020det,det,PeteSt20,pos,G,,,,,
player,201212020det,det,PeteSt20,offense,77,,,,,
player,201212020det,det,PeteSt20,off_pct,100%,,,,,
player,201212020det,det,PeteSt20,defense,0,,,,,
player,201212020det,det,PeteSt20,def_pct,0%,,,,,
player,201212020det,det,PeteSt20,special_teams,7,,,,,
player,201212020det,det,PeteSt20,st_pct,18%,,,,,
player,201212020det,det,BackJe20,pos,T,,,,,
player,201212020det,det,BackJe20,offense,77,,,,,
player,201212020det,det,BackJe20,off_pct,100%,,,,,
player,201212020det,det,BackJe20,defense,0,,,,,
player,201212020det,det,BackJe20,def_pct,0%,,,,,
player,201212020det,det,BackJe20,special_teams,0,,,,,
player,201212020det,det,BackJe20,st_pct,0%,,,,,
player,201212020det,det,RaioDo20,pos,C,,,,,
player,201212020det,det,RaioDo20,offense,77,,,,,
player,201212020det,det,RaioDo20,off_pct,100%,,,,,
player,201212020det,det,RaioDo20,defense,0,,,,,
player,201212020det,det,RaioDo20,def_pct,0%,,,,,
player,201212020det,det,RaioDo20,special_teams,0,,,,,
player,201212020det,det,RaioDo20,st_pct,0%,,,,,
player,201212020det,det,StafMa00,pos,QB,,,,,
player,201212020det,det,StafMa00,offense,77,,,,,
player,201212020det,det,StafMa00,off_pct,100%,,,,,
player,201212020det,det,StafMa00,defense,0,,,,,
player,201212020det,det,StafMa00,def_pct,0%,,,,,
player,201212020det,det,StafMa00,special_teams,0,,,,,
player,201212020det,det,StafMa00,st_pct,0%,,,,,
player,201212020det,det,JohnCa00,pos,WR,,,,,
player,201212020det,det,JohnCa00,offense,76,,,,,
player,201212020det,det,JohnCa00,off_pct,99%,,,,,
player,201212020det,det,JohnCa00,defense,0,,,,,
player,201212020det,det,JohnCa00,def_pct,0%,,,,,
player,201212020det,det,JohnCa00,special_teams,1,,,,,
player,201212020det,det,JohnCa00,st_pct,2%,,,,,
player,201212020det,det,ThomMi01,pos,WR,,,,,
player,201212020det,det,ThomMi01,offense,70,,,,,
player,201212020det,det,ThomMi01,off_pct,91%,,,,,
player,201212020det,det,ThomMi01,defense,0,,,,,
player,201212020det,det,ThomMi01,def_pct,0%,,,,,
player,201212020det,det,ThomMi01,special_teams,1,,,,,
player,201212020det,det,ThomMi01,st_pct,2%,,,,,
player,201212020det,det,PettBr00,pos,TE,,,,,
player,201212020det,det,PettBr00,offense,60,,,,,
player,201212020det,det,PettBr00,off_pct,78%,,,,,
player,201212020det,det,PettBr00,defense,0,,,,,
player,201212020det,det,PettBr00,def_pct,0%,,,,,
player,201212020det,det,PettBr00,special_teams,7,,,,,
player,201212020det,det,PettBr00,st_pct,18%,,,,,
player,201212020det,det,LeshMi00,pos,RB,,,,,
player,201212020det,det,LeshMi00,offense,43,,,,,
player,201212020det,det,LeshMi00,off_pct,56%,,,,,
player,201212020det,det,LeshMi00,defense,0,,,,,
player,201212020det,det,LeshMi00,def_pct,0%,,,,,
player,201212020det,det,LeshMi00,special_teams,0,,,,,
player,201212020det,det,LeshMi00,st_pct,0%,,,,,
player,201212020det,det,ScheTo00,pos,TE,,,,,
player,201212020det,det,ScheTo00,offense,41,,,,,
player,201212020det,det,ScheTo00,off_pct,53%,,,,,
player,201212020det,det,ScheTo00,defense,0,,,,,
player,201212020det,det,ScheTo00,def_pct,0%,,,,,
player,201212020det,det,ScheTo00,special_teams,1,,,,,
player,201212020det,det,ScheTo00,st_pct,2%,,,,,
player,201212020det,det,HellWi00,pos,TE,,,,,
player,201212020det,det,HellWi00,offense,32,,,,,
player,201212020det,det,HellWi00,off_pct,42%,,,,,
player,201212020det,det,HellWi00,defense,0,,,,,
player,201212020det,det,HellWi00,def_pct,0%,,,,,
player,201212020det,det,HellWi00,special_teams,14,,,,,
player,201212020det,det,HellWi00,st_pct,35%,,,,,
player,201212020det,det,BellJo01,pos,RB,,,,,
player,201212020det,det,BellJo01,offense,21,,,,,
player,201212020det,det,BellJo01,off_pct,27%,,,,,
player,201212020det,det,BellJo01,defense,0,,,,,
player,201212020det,det,BellJo01,def_pct,0%,,,,,
player,201212020det,det,BellJo01,special_teams,13,,,,,
player,201212020det,det,BellJo01,st_pct,32%,,,,,
player,201212020det,det,ReifRi00,pos,T,,,,,
player,201212020det,det,ReifRi00,offense,16,,,,,
player,201212020det,det,ReifRi00,off_pct,21%,,,,,
player,201212020det,det,ReifRi00,defense,0,,,,,
player,201212020det,det,ReifRi00,def_pct,0%,,,,,
player,201212020det,det,ReifRi00,special_teams,7,,,,,
player,201212020det,det,ReifRi00,st_pct,18%,,,,,
player,201212020det,det,SmitKe02,pos,RB,,,,,
player,201212020det,det,SmitKe02,offense,13,,,,,
player,201212020det,det,SmitKe02,off_pct,17%,,,,,
player,201212020det,det,SmitKe02,defense,0,,,,,
player,201212020det,det,SmitKe02,def_pct,0%,,,,,
player,201212020det,det,SmitKe02,special_teams,4,,,,,
player,201212020det,det,SmitKe02,st_pct,10%,,,,,
player,201212020det,det,BroyRy00,pos,WR,,,,,
player,201212020det,det,BroyRy00,offense,8,,,,,
player,201212020det,det,BroyRy00,off_pct,10%,,,,,
player,201212020det,det,BroyRy00,defense,0,,,,,
player,201212020det,det,BroyRy00,def_pct,0%,,,,,
player,201212020det,det,BroyRy00,special_teams,0,,,,,
player,201212020det,det,BroyRy00,st_pct,0%,,,,,
player,201212020det,det,LogaSt00,pos,RB,,,,,
player,201212020det,det,LogaSt00,offense,4,,,,,
player,201212020det,det,LogaSt00,off_pct,5%,,,,,
player,201212020det,det,LogaSt00,defense,0,,,,,
player,201212020det,det,LogaSt00,def_pct,0%,,,,,
player,201212020det,det,LogaSt00,special_teams,21,,,,,
player,201212020det,det,LogaSt00,st_pct,52%,,,,,
player,201212020det,det,OsgoKa00,pos,WR,,,,,
player,201212020det,det,OsgoKa00,offense,1,,,,,
player,201212020det,det,OsgoKa00,off_pct,1%,,,,,
player,201212020det,det,OsgoKa00,defense,0,,,,,
player,201212020det,det,OsgoKa00,def_pct,0%,,,,,
player,201212020det,det,OsgoKa00,special_teams,27,,,,,
player,201212020det,det,OsgoKa00,st_pct,68%,,,,,
player,201212020det,det,CareDo00,pos,CB,,,,,
player,201212020det,det,CareDo00,offense,0,,,,,
player,201212020det,det,CareDo00,off_pct,0%,,,,,
player,201212020det,det,CareDo00,defense,77,,,,,
player,201212020det,det,CareDo00,def_pct,100%,,,,,
player,201212020det,det,CareDo00,special_teams,20,,,,,
player,201212020det,det,CareDo00,st_pct,50%,,,,,
player,201212020det,det,HousCh99,pos,CB,,,,,
player,201212020det,det,HousCh99,offense,0,,,,,
player,201212020det,det,HousCh99,off_pct,0%,,,,,
player,201212020det,det,HousCh99,defense,77,,,,,
player,201212020det,det,HousCh99,def_pct,100%,,,,,
player,201212020det,det,HousCh99,special_teams,11,,,,,
player,201212020det,det,HousCh99,st_pct,28%,,,,,
player,201212020det,det,LaceJa99,pos,CB,,,,,
player,201212020det,det,LaceJa99,offense,0,,,,,
player,201212020det,det,LaceJa99,off_pct,0%,,,,,
player,201212020det,det,LaceJa99,defense,77,,,,,
player,201212020det,det,LaceJa99,def_pct,100%,,,,,
player,201212020det,det,LaceJa99,special_teams,8,,,,,
player,201212020det,det,LaceJa99,st_pct,20%,,,,,
player,201212020det,det,TullSt20,pos,LB,,,,,
player,201212020det,det,TullSt20,offense,0,,,,,
player,201212020det,det,TullSt20,off_pct,0%,,,,,
player,201212020det,det,TullSt20,defense,77,,,,,
player,201212020det,det,TullSt20,def_pct,100%,,,,,
player,201212020det,det,TullSt20,special_teams,4,,,,,
player,201212020det,det,TullSt20,st_pct,10%,,,,,
player,201212020det,det,SuhxNd99,pos,DT,,,,,
player,201212020det,det,SuhxNd99,offense,0,,,,,
player,201212020det,det,SuhxNd99,off_pct,0%,,,,,
player,201212020det,det,SuhxNd99,defense,61,,,,,
player,201212020det,det,SuhxNd99,def_pct,79%,,,,,
player,201212020det,det,SuhxNd99,special_teams,4,,,,,
player,201212020det,det,SuhxNd99,st_pct,10%,,,,,
player,201212020det,det,FlorDr20,pos,CB,,,,,
player,201212020det,det,FlorDr20,offense,0,,,,,
player,201212020det,det,FlorDr20,off_pct,0%,,,,,
player,201212020det,det,FlorDr20,defense,60,,,,,
player,201212020det,det,FlorDr20,def_pct,78%,,,,,
player,201212020det,det,FlorDr20,special_teams,7,,,,,
player,201212020det,det,FlorDr20,st_pct,18%,,,,,
player,201212020det,det,DelmLo99,pos,FS,,,,,
player,201212020det,det,DelmLo99,offense,0,,,,,
player,201212020det,det,DelmLo99,off_pct,0%,,,,,
player,201212020det,det,DelmLo99,defense,56,,,,,
player,201212020det,det,DelmLo99,def_pct,73%,,,,,
player,201212020det,det,DelmLo99,special_teams,5,,,,,
player,201212020det,det,DelmLo99,st_pct,12%,,,,,
player,201212020det,det,AvriCl99,pos,DE,,,,,
player,201212020det,det,AvriCl99,offense,0,,,,,
player,201212020det,det,AvriCl99,off_pct,0%,,,,,
player,201212020det,det,AvriCl99,defense,51,,,,,
player,201212020det,det,AvriCl99,def_pct,66%,,,,,
player,201212020det,det,AvriCl99,special_teams,0,,,,,
player,201212020det,det,AvriCl99,st_pct,0%,,,,,
player,201212020det,det,FairNi00,pos,DT,,,,,
player,201212020det,det,FairNi00,offense,0,,,,,
player,201212020det,det,FairNi00,off_pct,0%,,,,,
player,201212020det,det,FairNi00,defense,49,,,,,
player,201212020det,det,FairNi00,def_pct,64%,,,,,
player,201212020det,det,FairNi00,special_teams,9,,,,,
player,201212020det,det,FairNi00,st_pct,22%,,,,,
player,201212020det,det,DuraJu99,pos,LB,,,,,
player,201212020det,det,DuraJu99,offense,0,,,,,
player,201212020det,det,DuraJu99,off_pct,0%,,,,,
player,201212020det,det,DuraJu99,defense,45,,,,,
player,201212020det,det,DuraJu99,def_pct,58%,,,,,
player,201212020det,det,DuraJu99,special_teams,6,,,,,
player,201212020det,det,DuraJu99,st_pct,15%,,,,,
player,201212020det,det,LevyDe99,pos,LB,,,,,
player,201212020det,det,LevyDe99,offense,0,,,,,
player,201212020det,det,LevyDe99,off_pct,0%,,,,,
player,201212020det,det,LevyDe99,defense,43,,,,,
player,201212020det,det,LevyDe99,def_pct,56%,,,,,
player,201212020det,det,LevyDe99,special_teams,11,,,,,
player,201212020det,det,LevyDe99,st_pct,28%,,,,,
player,201212020det,det,VandKy99,pos,DE,,,,,
player,201212020det,det,VandKy99,offense,0,,,,,
player,201212020det,det,VandKy99,off_pct,0%,,,,,
player,201212020det,det,VandKy99,defense,41,,,,,
player,201212020det,det,VandKy99,def_pct,53%,,,,,
player,201212020det,det,VandKy99,special_teams,0,,,,,
player,201212020det,det,VandKy99,st_pct,0%,,,,,
player,201212020det,det,JackLa98,pos,DE,,,,,
player,201212020det,det,JackLa98,offense,0,,,,,
player,201212020det,det,JackLa98,off_pct,0%,,,,,
player,201212020det,det,JackLa98,defense,36,,,,,
player,201212020det,det,JackLa98,def_pct,47%,,,,,
player,201212020det,det,JackLa98,special_teams,5,,,,,
player,201212020det,det,JackLa98,st_pct,12%,,,,,
player,201212020det,det,YounWi99,pos,DE,,,,,
player,201212020det,det,YounWi99,offense,0,,,,,
player,201212020det,det,YounWi99,off_pct,0%,,,,,
player,201212020det,det,YounWi99,defense,26,,,,,
player,201212020det,det,YounWi99,def_pct,34%,,,,,
player,201212020det,det,YounWi99,special_teams,17,,,,,
player,201212020det,det,YounWi99,st_pct,42%,,,,,
player,201212020det,det,WillCo21,pos,DT,,,,,
player,201212020det,det,WillCo21,offense,0,,,,,
player,201212020det,det,WillCo21,off_pct,0%,,,,,
player,201212020det,det,WillCo21,defense,26,,,,,
player,201212020det,det,WillCo21,def_pct,34%,,,,,
player,201212020det,det,WillCo21,special_teams,3,,,,,
player,201212020det,det,WillCo21,st_pct,8%,,,,,
player,201212020det,det,SilvRi00,pos,DB,,,,,
player,201212020det,det,SilvRi00,offense,0,,,,,
player,201212020det,det,SilvRi00,off_pct,0%,,,,,
player,201212020det,det,SilvRi00,defense,21,,,,,
player,201212020det,det,SilvRi00,def_pct,27%,,,,,
player,201212020det,det,SilvRi00,special_teams,23,,,,,
player,201212020det,det,SilvRi00,st_pct,58%,,,,,
player,201212020det,det,HillSa99,pos,DT,,,,,
player,201212020det,det,HillSa99,offense,0,,,,,
player,201212020det,det,HillSa99,off_pct,0%,,,,,
player,201212020det,det,HillSa99,defense,18,,,,,
player,201212020det,det,HillSa99,def_pct,23%,,,,,
player,201212020det,det,HillSa99,special_teams,1,,,,,
player,201212020det,det,HillSa99,st_pct,2%,,,,,
player,201212020det,det,LeexPa99,pos,CB,,,,,
player,201212020det,det,LeexPa99,offense,0,,,,,
player,201212020det,det,LeexPa99,off_pct,0%,,,,,
player,201212020det,det,LeexPa99,defense,6,,,,,
player,201212020det,det,LeexPa99,def_pct,8%,,,,,
player,201212020det,det,LeexPa99,special_teams,19,,,,,
player,201212020det,det,LeexPa99,st_pct,48%,,,,,
player,201212020det,det,PalmAs99,pos,LB,,,,,
player,201212020det,det,PalmAs99,offense,0,,,,,
player,201212020det,det,PalmAs99,off_pct,0%,,,,,
player,201212020det,det,PalmAs99,defense,0,,,,,
player,201212020det,det,PalmAs99,def_pct,0%,,,,,
player,201212020det,det,PalmAs99,special_teams,28,,,,,
player,201212020det,det,PalmAs99,st_pct,70%,,,,,
player,201212020det,det,WendJo99,pos,FS,,,,,
player,201212020det,det,WendJo99,offense,0,,,,,
player,201212020det,det,WendJo99,off_pct,0%,,,,,
player,201212020det,det,WendJo99,defense,0,,,,,
player,201212020det,det,WendJo99,def_pct,0%,,,,,
player,201212020det,det,WendJo99,special_teams,28,,,,,
player,201212020det,det,WendJo99,st_pct,70%,,,,,
player,201212020det,det,WhitTa00,pos,LB,,,,,
player,201212020det,det,WhitTa00,offense,0,,,,,
player,201212020det,det,WhitTa00,off_pct,0%,,,,,
player,201212020det,det,WhitTa00,defense,0,,,,,
player,201212020det,det,WhitTa00,def_pct,0%,,,,,
player,201212020det,det,WhitTa00,special_teams,27,,,,,
player,201212020det,det,WhitTa00,st_pct,68%,,,,,
player,201212020det,det,LewiTr00,pos,LB,,,,,
player,201212020det,det,LewiTr00,offense,0,,,,,
player,201212020det,det,LewiTr00,off_pct,0%,,,,,
player,201212020det,det,LewiTr00,defense,0,,,,,
player,201212020det,det,LewiTr00,def_pct,0%,,,,,
player,201212020det,det,LewiTr00,special_teams,20,,,,,
player,201212020det,det,LewiTr00,st_pct,50%,,,,,
player,201212020det,det,ColeEr21,pos,SS,,,,,
player,201212020det,det,ColeEr21,offense,0,,,,,
player,201212020det,det,ColeEr21,off_pct,0%,,,,,
player,201212020det,det,ColeEr21,defense,0,,,,,
player,201212020det,det,ColeEr21,def_pct,0%,,,,,
player,201212020det,det,ColeEr21,special_teams,16,,,,,
player,201212020det,det,ColeEr21,st_pct,40%,,,,,
player,201212020det,det,hansojas01,pos,K,,,,,
player,201212020det,det,hansojas01,offense,0,,,,,
player,201212020det,det,hansojas01,off_pct,0%,,,,,
player,201212020det,det,hansojas01,defense,0,,,,,
player,201212020det,det,hansojas01,def_pct,0%,,,,,
player,201212020det,det,hansojas01,special_teams,15,,,,,
player,201212020det,det,hansojas01,st_pct,38%,,,,,
player,201212020det,det,MuhlDo20,pos,LS,,,,,
player,201212020det,det,MuhlDo20,offense,0,,,,,
player,201212020det,det,MuhlDo20,off_pct,0%,,,,,
player,201212020det,det,MuhlDo20,defense,0,,,,,
player,201212020det,det,MuhlDo20,def_pct,0%,,,,,
player,201212020det,det,MuhlDo20,special_teams,14,,,,,
player,201212020det,det,MuhlDo20,st_pct,35%,,,,,
player,201212020det,det,HarrNi20,pos,P,,,,,
player,201212020det,det,HarrNi20,offense,0,,,,,
player,201212020det,det,HarrNi20,off_pct,0%,,,,,
player,201212020det,det,HarrNi20,defense,0,,,,,
player,201212020det,det,HarrNi20,def_pct,0%,,,,,
player,201212020det,det,HarrNi20,special_teams,14,,,,,
player,201212020det,det,HarrNi20,st_pct,35%,,,,,
player,201212020det,det,GandDy20,pos,C,,,,,
player,201212020det,det,GandDy20,offense,0,,,,,
player,201212020det,det,GandDy20,off_pct,0%,,,,,
player,201212020det,det,GandDy20,defense,0,,,,,
player,201212020det,det,GandDy20,def_pct,0%,,,,,
player,201212020det,det,GandDy20,special_teams,7,,,,,
player,201212020det,det,GandDy20,st_pct,18%,,,,,
player,201212020det,clt,CastAn00,pos,T,,,,,
player,201212020det,clt,CastAn00,offense,77,,,,,
player,201212020det,clt,CastAn00,off_pct,100%,,,,,
player,201212020det,clt,CastAn00,defense,0,,,,,
player,201212020det,clt,CastAn00,def_pct,0%,,,,,
player,201212020det,clt,CastAn00,special_teams,5,,,,,
player,201212020det,clt,CastAn00,st_pct,12%,,,,,
player,201212020det,clt,McGlMi20,pos,G,,,,,
player,201212020det,clt,McGlMi20,offense,77,,,,,
player,201212020det,clt,McGlMi20,off_pct,100%,,,,,
player,201212020det,clt,McGlMi20,defense,0,,,,,
player,201212020det,clt,McGlMi20,def_pct,0%,,,,,
player,201212020det,clt,McGlMi20,special_teams,5,,,,,
player,201212020det,clt,McGlMi20,st_pct,12%,,,,,
player,201212020det,clt,SateSa20,pos,C,,,,,
player,201212020det,clt,SateSa20,offense,77,,,,,
player,201212020det,clt,SateSa20,off_pct,100%,,,,,
player,201212020det,clt,SateSa20,defense,0,,,,,
player,201212020det,clt,SateSa20,def_pct,0%,,,,,
player,201212020det,clt,SateSa20,special_teams,3,,,,,
player,201212020det,clt,SateSa20,st_pct,8%,,,,,
player,201212020det,clt,WaynRe00,pos,WR,,,,,
player,201212020det,clt,WaynRe00,offense,77,,,,,
player,201212020det,clt,WaynRe00,off_pct,100%,,,,,
player,201212020det,clt,WaynRe00,defense,0,,,,,
player,201212020det,clt,WaynRe00,def_pct,0%,,,,,
player,201212020det,clt,WaynRe00,special_teams,0,,,,,
player,201212020det,clt,WaynRe00,st_pct,0%,,,,,
player,201212020det,clt,LuckAn00,pos,QB,,,,,
player,201212020det,clt,LuckAn00,offense,77,,,,,
player,201212020det,clt,LuckAn00,off_pct,100%,,,,,
player,201212020det,clt,LuckAn00,defense,0,,,,,
player,201212020det,clt,LuckAn00,def_pct,0%,,,,,
player,201212020det,clt,LuckAn00,special_teams,0,,,,,
player,201212020det,clt,LuckAn00,st_pct,0%,,,,,
player,201212020det,clt,AverDo00,pos,WR,,,,,
player,201212020det,clt,AverDo00,offense,76,,,,,
player,201212020det,clt,AverDo00,off_pct,99%,,,,,
player,201212020det,clt,AverDo00,defense,0,,,,,
player,201212020det,clt,AverDo00,def_pct,0%,,,,,
player,201212020det,clt,AverDo00,special_teams,0,,,,,
player,201212020det,clt,AverDo00,st_pct,0%,,,,,
player,201212020det,clt,LinkJe20,pos,T,,,,,
player,201212020det,clt,LinkJe20,offense,74,,,,,
player,201212020det,clt,LinkJe20,off_pct,96%,,,,,
player,201212020det,clt,LinkJe20,defense,0,,,,,
player,201212020det,clt,LinkJe20,def_pct,0%,,,,,
player,201212020det,clt,LinkJe20,special_teams,5,,,,,
player,201212020det,clt,LinkJe20,st_pct,12%,,,,,
player,201212020det,clt,HiltT.00,pos,WR,,,,,
player,201212020det,clt,HiltT.00,offense,68,,,,,
player,201212020det,clt,HiltT.00,off_pct,88%,,,,,
player,201212020det,clt,HiltT.00,defense,0,,,,,
player,201212020det,clt,HiltT.00,def_pct,0%,,,,,
player,201212020det,clt,HiltT.00,special_teams,7,,,,,
player,201212020det,clt,HiltT.00,st_pct,18%,,,,,
player,201212020det,clt,JustWi20,pos,T,,,,,
player,201212020det,clt,JustWi20,offense,58,,,,,
player,201212020det,clt,JustWi20,off_pct,75%,,,,,
player,201212020det,clt,JustWi20,defense,0,,,,,
player,201212020det,clt,JustWi20,def_pct,0%,,,,,
player,201212020det,clt,JustWi20,special_teams,2,,,,,
player,201212020det,clt,JustWi20,st_pct,5%,,,,,
player,201212020det,clt,AlleDw00,pos,TE,,,,,
player,201212020det,clt,AlleDw00,offense,56,,,,,
player,201212020det,clt,AlleDw00,off_pct,73%,,,,,
player,201212020det,clt,AlleDw00,defense,0,,,,,
player,201212020det,clt,AlleDw00,def_pct,0%,,,,,
player,201212020det,clt,AlleDw00,special_teams,11,,,,,
player,201212020det,clt,AlleDw00,st_pct,28%,,,,,
player,201212020det,clt,BallVi00,pos,RB,,,,,
player,201212020det,clt,BallVi00,offense,42,,,,,
player,201212020det,clt,BallVi00,off_pct,55%,,,,,
player,201212020det,clt,BallVi00,defense,0,,,,,
player,201212020det,clt,BallVi00,def_pct,0%,,,,,
player,201212020det,clt,BallVi00,special_teams,0,,,,,
player,201212020det,clt,BallVi00,st_pct,0%,,,,,
player,201212020det,clt,BrowDo00,pos,RB,,,,,
player,201212020det,clt,BrowDo00,offense,24,,,,,
player,201212020det,clt,BrowDo00,off_pct,31%,,,,,
player,201212020det,clt,BrowDo00,defense,0,,,,,
player,201212020det,clt,BrowDo00,def_pct,0%,,,,,
player,201212020det,clt,BrowDo00,special_teams,0,,,,,
player,201212020det,clt,BrowDo00,st_pct,0%,,,,,
player,201212020det,clt,FleeCo00,pos,TE,,,,,
player,201212020det,clt,FleeCo00,offense,23,,,,,
player,201212020det,clt,FleeCo00,off_pct,30%,,,,,
player,201212020det,clt,FleeCo00,defense,0,,,,,
player,201212020det,clt,FleeCo00,def_pct,0%,,,,,
player,201212020det,clt,FleeCo00,special_teams,0,,,,,
player,201212020det,clt,FleeCo00,st_pct,0%,,,,,
player,201212020det,clt,ShipA.20,pos,C,,,,,
player,201212020det,clt,ShipA.20,offense,19,,,,,
player,201212020det,clt,ShipA.20,off_pct,25%,,,,,
player,201212020det,clt,ShipA.20,defense,0,,,,,
player,201212020det,clt,ShipA.20,def_pct,0%,,,,,
player,201212020det,clt,ShipA.20,special_teams,6,,,,,
player,201212020det,clt,ShipA.20,st_pct,15%,,,,,
player,201212020det,clt,BrazLa00,pos,WR,,,,,
player,201212020det,clt,BrazLa00,offense,18,,,,,
player,201212020det,clt,BrazLa00,off_pct,23%,,,,,
player,201212020det,clt,BrazLa00,defense,0,,,,,
player,201212020det,clt,BrazLa00,def_pct,0%,,,,,
player,201212020det,clt,BrazLa00,special_teams,18,,,,,
player,201212020det,clt,BrazLa00,st_pct,45%,,,,,
player,201212020det,clt,ReitJo00,pos,G,,,,,
player,201212020det,clt,ReitJo00,offense,3,,,,,
player,201212020det,clt,ReitJo00,off_pct,4%,,,,,
player,201212020det,clt,ReitJo00,defense,0,,,,,
player,201212020det,clt,ReitJo00,def_pct,0%,,,,,
player,201212020det,clt,ReitJo00,special_teams,0,,,,,
player,201212020det,clt,ReitJo00,st_pct,0%,,,,,
