game,2012,4,20120930,201209300crd,mia,"Miami Dolphins",21,crd,"Arizona Cardinals",24
player,201209300crd,mia,PounMi00,off_pct,100%,,,,,
player,201209300crd,mia,PounMi00,defense,0,,,,,
player,201209300crd,mia,PounMi00,def_pct,0%,,,,,
player,201209300crd,mia,PounMi00,special_teams,0,,,,,
player,201209300crd,mia,PounMi00,st_pct,0%,,,,,
player,201209300crd,mia,TannRy00,pos,QB,,,,,
player,201209300crd,mia,TannRy00,offense,77,,,,,
player,201209300crd,mia,TannRy00,off_pct,100%,,,,,
player,201209300crd,mia,TannRy00,defense,0,,,,,
player,201209300crd,mia,TannRy00,def_pct,0%,,,,,
player,201209300crd,mia,TannRy00,special_teams,0,,,,,
player,201209300crd,mia,TannRy00,st_pct,0%,,,,,
player,201209300crd,mia,BessDa00,pos,WR,,,,,
player,201209300crd,mia,BessDa00,offense,67,,,,,
player,201209300crd,mia,BessDa00,off_pct,87%,,,,,
player,201209300crd,mia,BessDa00,defense,0,,,,,
player,201209300crd,mia,BessDa00,def_pct,0%,,,,,
player,201209300crd,mia,BessDa00,special_teams,6,,,,,
player,201209300crd,mia,BessDa00,st_pct,19%,,,,,
player,201209300crd,mia,HartBr00,pos,WR,,,,,
player,201209300crd,mia,HartBr00,offense,67,,,,,
player,201209300crd,mia,HartBr00,off_pct,87%,,,,,
player,201209300crd,mia,HartBr00,defense,0,,,,,
player,201209300crd,mia,HartBr00,def_pct,0%,,,,,
player,201209300crd,mia,HartBr00,special_teams,1,,,,,
player,201209300crd,mia,HartBr00,st_pct,3%,,,,,
player,201209300crd,mia,FasaAn00,pos,TE,,,,,
player,201209300crd,mia,FasaAn00,offense,63,,,,,
player,201209300crd,mia,FasaAn00,off_pct,82%,,,,,
player,201209300crd,mia,FasaAn00,defense,0,,,,,
player,201209300crd,mia,FasaAn00,def_pct,0%,,,,,
player,201209300crd,mia,FasaAn00,special_teams,1,,,,,
player,201209300crd,mia,FasaAn00,st_pct,3%,,,,,
player,201209300crd,mia,BushRe00,pos,RB,,,,,
player,201209300crd,mia,BushRe00,offense,46,,,,,
player,201209300crd,mia,BushRe00,off_pct,60%,,,,,
player,201209300crd,mia,BushRe00,defense,0,,,,,
player,201209300crd,mia,BushRe00,def_pct,0%,,,,,
player,201209300crd,mia,BushRe00,special_teams,0,,,,,
player,201209300crd,mia,BushRe00,st_pct,0%,,,,,
player,201209300crd,mia,NaanLe00,pos,WR,,,,,
player,201209300crd,mia,NaanLe00,offense,37,,,,,
player,201209300crd,mia,NaanLe00,off_pct,48%,,,,,
player,201209300crd,mia,NaanLe00,defense,0,,,,,
player,201209300crd,mia,NaanLe00,def_pct,0%,,,,,
player,201209300crd,mia,NaanLe00,special_teams,17,,,,,
player,201209300crd,mia,NaanLe00,st_pct,53%,,,,,
player,201209300crd,mia,LaneJo00,pos,FB,,,,,
player,201209300crd,mia,LaneJo00,offense,35,,,,,
player,201209300crd,mia,LaneJo00,off_pct,45%,,,,,
player,201209300crd,mia,LaneJo00,defense,0,,,,,
player,201209300crd,mia,LaneJo00,def_pct,0%,,,,,
player,201209300crd,mia,LaneJo00,special_teams,4,,,,,
player,201209300crd,mia,LaneJo00,st_pct,12%,,,,,
player,201209300crd,mia,ThomDa03,pos,RB,,,,,
player,201209300crd,mia,ThomDa03,offense,22,,,,,
player,201209300crd,mia,ThomDa03,off_pct,29%,,,,,
player,201209300crd,mia,ThomDa03,defense,0,,,,,
player,201209300crd,mia,ThomDa03,def_pct,0%,,,,,
player,201209300crd,mia,ThomDa03,special_teams,8,,,,,
player,201209300crd,mia,ThomDa03,st_pct,25%,,,,,
player,201209300crd,mia,ClayCh00,pos,TE,,,,,
player,201209300crd,mia,ClayCh00,offense,21,,,,,
player,201209300crd,mia,ClayCh00,off_pct,27%,,,,,
player,201209300crd,mia,ClayCh00,defense,0,,,,,
player,201209300crd,mia,ClayCh00,def_pct,0%,,,,,
player,201209300crd,mia,ClayCh00,special_teams,1,,,,,
player,201209300crd,mia,ClayCh00,st_pct,3%,,,,,
player,201209300crd,mia,MastJe20,pos,TE,,,,,
player,201209300crd,mia,MastJe20,offense,12,,,,,
player,201209300crd,mia,MastJe20,off_pct,16%,,,,,
player,201209300crd,mia,MastJe20,defense,0,,,,,
player,201209300crd,mia,MastJe20,def_pct,0%,,,,,
player,201209300crd,mia,MastJe20,special_teams,7,,,,,
player,201209300crd,mia,MastJe20,st_pct,22%,,,,,
player,201209300crd,mia,MillLa01,pos,RB,,,,,
player,201209300crd,mia,MillLa01,offense,8,,,,,
player,201209300crd,mia,MillLa01,off_pct,10%,,,,,
player,201209300crd,mia,MillLa01,defense,0,,,,,
player,201209300crd,mia,MillLa01,def_pct,0%,,,,,
player,201209300crd,mia,MillLa01,special_teams,0,,,,,
player,201209300crd,mia,MillLa01,st_pct,0%,,,,,
player,201209300crd,mia,ArmsAn00,pos,WR,,,,,
player,201209300crd,mia,ArmsAn00,offense,6,,,,,
player,201209300crd,mia,ArmsAn00,off_pct,8%,,,,,
player,201209300crd,mia,ArmsAn00,defense,0,,,,,
player,201209300crd,mia,ArmsAn00,def_pct,0%,,,,,
player,201209300crd,mia,ArmsAn00,special_teams,6,,,,,
player,201209300crd,mia,ArmsAn00,st_pct,19%,,,,,
player,201209300crd,mia,GarnNa20,pos,G,,,,,
player,201209300crd,mia,GarnNa20,offense,1,,,,,
player,201209300crd,mia,GarnNa20,off_pct,1%,,,,,
player,201209300crd,mia,GarnNa20,defense,0,,,,,
player,201209300crd,mia,GarnNa20,def_pct,0%,,,,,
player,201209300crd,mia,GarnNa20,special_teams,4,,,,,
player,201209300crd,mia,GarnNa20,st_pct,12%,,,,,
player,201209300crd,mia,JoneRe99,pos,FS,,,,,
player,201209300crd,mia,JoneRe99,offense,0,,,,,
player,201209300crd,mia,JoneRe99,off_pct,0%,,,,,
player,201209300crd,mia,JoneRe99,defense,72,,,,,
player,201209300crd,mia,JoneRe99,def_pct,100%,,,,,
player,201209300crd,mia,JoneRe99,special_teams,12,,,,,
player,201209300crd,mia,JoneRe99,st_pct,38%,,,,,
player,201209300crd,mia,ClemCh97,pos,FS,,,,,
player,201209300crd,mia,ClemCh97,offense,0,,,,,
player,201209300crd,mia,ClemCh97,off_pct,0%,,,,,
player,201209300crd,mia,ClemCh97,defense,72,,,,,
player,201209300crd,mia,ClemCh97,def_pct,100%,,,,,
player,201209300crd,mia,ClemCh97,special_teams,10,,,,,
player,201209300crd,mia,ClemCh97,st_pct,31%,,,,,
player,201209300crd,mia,BurnKe20,pos,LB,,,,,
player,201209300crd,mia,BurnKe20,offense,0,,,,,
player,201209300crd,mia,BurnKe20,off_pct,0%,,,,,
player,201209300crd,mia,BurnKe20,defense,72,,,,,
player,201209300crd,mia,BurnKe20,def_pct,100%,,,,,
player,201209300crd,mia,BurnKe20,special_teams,5,,,,,
player,201209300crd,mia,BurnKe20,st_pct,16%,,,,,
player,201209300crd,mia,DansKa20,pos,LB,,,,,
player,201209300crd,mia,DansKa20,offense,0,,,,,
player,201209300crd,mia,DansKa20,off_pct,0%,,,,,
player,201209300crd,mia,DansKa20,defense,72,,,,,
player,201209300crd,mia,DansKa20,def_pct,100%,,,,,
player,201209300crd,mia,DansKa20,special_teams,1,,,,,
player,201209300crd,mia,DansKa20,st_pct,3%,,,,,
player,201209300crd,mia,SmitSe99,pos,CB,,,,,
player,201209300crd,mia,SmitSe99,offense,0,,,,,
player,201209300crd,mia,SmitSe99,off_pct,0%,,,,,
player,201209300crd,mia,SmitSe99,defense,71,,,,,
player,201209300crd,mia,SmitSe99,def_pct,99%,,,,,
player,201209300crd,mia,SmitSe99,special_teams,1,,,,,
player,201209300crd,mia,SmitSe99,st_pct,3%,,,,,
player,201209300crd,mia,MarsRi20,pos,CB,,,,,
player,201209300crd,mia,MarsRi20,offense,0,,,,,
player,201209300crd,mia,MarsRi20,off_pct,0%,,,,,
player,201209300crd,mia,MarsRi20,defense,70,,,,,
player,201209300crd,mia,MarsRi20,def_pct,97%,,,,,
player,201209300crd,mia,MarsRi20,special_teams,1,,,,,
player,201209300crd,mia,MarsRi20,st_pct,3%,,,,,
player,201209300crd,mia,WakeCa00,pos,DE,,,,,
player,201209300crd,mia,WakeCa00,offense,0,,,,,
player,201209300crd,mia,WakeCa00,off_pct,0%,,,,,
player,201209300crd,mia,WakeCa00,defense,62,,,,,
player,201209300crd,mia,WakeCa00,def_pct,86%,,,,,
player,201209300crd,mia,WakeCa00,special_teams,1,,,,,
player,201209300crd,mia,WakeCa00,st_pct,3%,,,,,
player,201209300crd,mia,OdriJa99,pos,DE,,,,,
player,201209300crd,mia,OdriJa99,offense,0,,,,,
player,201209300crd,mia,OdriJa99,off_pct,0%,,,,,
player,201209300crd,mia,OdriJa99,defense,60,,,,,
player,201209300crd,mia,OdriJa99,def_pct,83%,,,,,
player,201209300crd,mia,OdriJa99,special_teams,5,,,,,
player,201209300crd,mia,OdriJa99,st_pct,16%,,,,,
player,201209300crd,mia,StarRa20,pos,DT,,,,,
player,201209300crd,mia,StarRa20,offense,0,,,,,
player,201209300crd,mia,StarRa20,off_pct,0%,,,,,
player,201209300crd,mia,StarRa20,defense,58,,,,,
player,201209300crd,mia,StarRa20,def_pct,81%,,,,,
player,201209300crd,mia,StarRa20,special_teams,5,,,,,
player,201209300crd,mia,StarRa20,st_pct,16%,,,,,
player,201209300crd,mia,CarrNo00,pos,CB,,,,,
player,201209300crd,mia,CarrNo00,offense,0,,,,,
player,201209300crd,mia,CarrNo00,off_pct,0%,,,,,
player,201209300crd,mia,CarrNo00,defense,41,,,,,
player,201209300crd,mia,CarrNo00,def_pct,57%,,,,,
player,201209300crd,mia,CarrNo00,special_teams,26,,,,,
player,201209300crd,mia,CarrNo00,st_pct,81%,,,,,
player,201209300crd,mia,MisiKo99,pos,LB,,,,,
player,201209300crd,mia,MisiKo99,offense,0,,,,,
player,201209300crd,mia,MisiKo99,off_pct,0%,,,,,
player,201209300crd,mia,MisiKo99,defense,37,,,,,
player,201209300crd,mia,MisiKo99,def_pct,51%,,,,,
player,201209300crd,mia,MisiKo99,special_teams,5,,,,,
player,201209300crd,mia,MisiKo99,st_pct,16%,,,,,
player,201209300crd,mia,VernOl00,pos,DE,,,,,
player,201209300crd,mia,VernOl00,offense,0,,,,,
player,201209300crd,mia,VernOl00,off_pct,0%,,,,,
player,201209300crd,mia,VernOl00,defense,34,,,,,
player,201209300crd,mia,VernOl00,def_pct,47%,,,,,
player,201209300crd,mia,VernOl00,special_teams,19,,,,,
player,201209300crd,mia,VernOl00,st_pct,59%,,,,,
player,201209300crd,mia,SoliPa99,pos,DT,,,,,
player,201209300crd,mia,SoliPa99,offense,0,,,,,
player,201209300crd,mia,SoliPa99,off_pct,0%,,,,,
player,201209300crd,mia,SoliPa99,defense,27,,,,,
player,201209300crd,mia,SoliPa99,def_pct,38%,,,,,
player,201209300crd,mia,SoliPa99,special_teams,8,,,,,
player,201209300crd,mia,SoliPa99,st_pct,25%,,,,,
player,201209300crd,mia,WilsJi00,pos,FS,,,,,
player,201209300crd,mia,WilsJi00,offense,0,,,,,
player,201209300crd,mia,WilsJi00,off_pct,0%,,,,,
player,201209300crd,mia,WilsJi00,defense,14,,,,,
player,201209300crd,mia,WilsJi00,def_pct,19%,,,,,
player,201209300crd,mia,WilsJi00,special_teams,27,,,,,
player,201209300crd,mia,WilsJi00,st_pct,84%,,,,,
player,201209300crd,mia,RandKh00,pos,DT,,,,,
player,201209300crd,mia,RandKh00,offense,0,,,,,
player,201209300crd,mia,RandKh00,off_pct,0%,,,,,
player,201209300crd,mia,RandKh00,defense,12,,,,,
player,201209300crd,mia,RandKh00,def_pct,17%,,,,,
player,201209300crd,mia,RandKh00,special_teams,0,,,,,
player,201209300crd,mia,RandKh00,st_pct,0%,,,,,
player,201209300crd,mia,ShelDe00,pos,DE,,,,,
player,201209300crd,mia,ShelDe00,offense,0,,,,,
player,201209300crd,mia,ShelDe00,off_pct,0%,,,,,
player,201209300crd,mia,ShelDe00,defense,10,,,,,
player,201209300crd,mia,ShelDe00,def_pct,14%,,,,,
player,201209300crd,mia,ShelDe00,special_teams,0,,,,,
player,201209300crd,mia,ShelDe00,st_pct,0%,,,,,
player,201209300crd,mia,FlueAn99,pos,DT,,,,,
player,201209300crd,mia,FlueAn99,offense,0,,,,,
player,201209300crd,mia,FlueAn99,off_pct,0%,,,,,
player,201209300crd,mia,FlueAn99,defense,8,,,,,
player,201209300crd,mia,FlueAn99,def_pct,11%,,,,,
player,201209300crd,mia,FlueAn99,special_teams,0,,,,,
player,201209300crd,mia,FlueAn99,st_pct,0%,,,,,
player,201209300crd,mia,TrusJa99,pos,LB,,,,,
player,201209300crd,mia,TrusJa99,offense,0,,,,,
player,201209300crd,mia,TrusJa99,off_pct,0%,,,,,
player,201209300crd,mia,TrusJa99,defense,0,,,,,
player,201209300crd,mia,TrusJa99,def_pct,0%,,,,,
player,201209300crd,mia,TrusJa99,special_teams,31,,,,,
player,201209300crd,mia,TrusJa99,st_pct,97%,,,,,
player,201209300crd,mia,AmayJo00,pos,SS,,,,,
player,201209300crd,mia,AmayJo00,offense,0,,,,,
player,201209300crd,mia,AmayJo00,off_pct,0%,,,,,
player,201209300crd,mia,AmayJo00,defense,0,,,,,
player,201209300crd,mia,AmayJo00,def_pct,0%,,,,,
player,201209300crd,mia,AmayJo00,special_teams,23,,,,,
player,201209300crd,mia,AmayJo00,st_pct,72%,,,,,
player,201209300crd,mia,FreeJo01,pos,LB,,,,,
player,201209300crd,mia,FreeJo01,offense,0,,,,,
player,201209300crd,mia,FreeJo01,off_pct,0%,,,,,
player,201209300crd,mia,FreeJo01,defense,0,,,,,
player,201209300crd,mia,FreeJo01,def_pct,0%,,,,,
player,201209300crd,mia,FreeJo01,special_teams,22,,,,,
player,201209300crd,mia,FreeJo01,st_pct,69%,,,,,
player,201209300crd,mia,StanR.00,pos,CB,,,,,
player,201209300crd,mia,StanR.00,offense,0,,,,,
player,201209300crd,mia,StanR.00,off_pct,0%,,,,,
player,201209300crd,mia,StanR.00,defense,0,,,,,
player,201209300crd,mia,StanR.00,def_pct,0%,,,,,
player,201209300crd,mia,StanR.00,special_teams,19,,,,,
player,201209300crd,mia,StanR.00,st_pct,59%,,,,,
player,201209300crd,mia,RiveMi00,pos,LB,,,,,
player,201209300crd,mia,RiveMi00,offense,0,,,,,
player,201209300crd,mia,RiveMi00,off_pct,0%,,,,,
player,201209300crd,mia,RiveMi00,defense,0,,,,,
player,201209300crd,mia,RiveMi00,def_pct,0%,,,,,
player,201209300crd,mia,RiveMi00,special_teams,18,,,,,
player,201209300crd,mia,RiveMi00,st_pct,56%,,,,,
player,201209300crd,mia,ThigMa00,pos,RB,,,,,
player,201209300crd,mia,ThigMa00,offense,0,,,,,
player,201209300crd,mia,ThigMa00,off_pct,0%,,,,,
player,201209300crd,mia,ThigMa00,defense,0,,,,,
player,201209300crd,mia,ThigMa00,def_pct,0%,,,,,
player,201209300crd,mia,ThigMa00,special_teams,14,,,,,
player,201209300crd,mia,ThigMa00,st_pct,44%,,,,,
player,201209300crd,mia,CarpDa44,pos,K,,,,,
player,201209300crd,mia,CarpDa44,offense,0,,,,,
player,201209300crd,mia,CarpDa44,off_pct,0%,,,,,
player,201209300crd,mia,CarpDa44,defense,0,,,,,
player,201209300crd,mia,CarpDa44,def_pct,0%,,,,,
player,201209300crd,mia,CarpDa44,special_teams,10,,,,,
player,201209300crd,mia,CarpDa44,st_pct,31%,,,,,
player,201209300crd,mia,FielBr20,pos,P,,,,,
player,201209300crd,mia,FielBr20,offense,0,,,,,
player,201209300crd,mia,FielBr20,off_pct,0%,,,,,
player,201209300crd,mia,FielBr20,defense,0,,,,,
player,201209300crd,mia,FielBr20,def_pct,0%,,,,,
player,201209300crd,mia,FielBr20,special_teams,9,,,,,
player,201209300crd,mia,FielBr20,st_pct,28%,,,,,
player,201209300crd,mia,DennJo20,pos,LS,,,,,
player,201209300crd,mia,DennJo20,offense,0,,,,,
player,201209300crd,mia,DennJo20,off_pct,0%,,,,,
player,201209300crd,mia,DennJo20,defense,0,,,,,
player,201209300crd,mia,DennJo20,def_pct,0%,,,,,
player,201209300crd,mia,DennJo20,special_teams,9,,,,,
player,201209300crd,mia,DennJo20,st_pct,28%,,,,,
player,201209300crd,mia,SamuJo00,pos,G,,,,,
player,201209300crd,mia,SamuJo00,offense,0,,,,,
player,201209300crd,mia,SamuJo00,off_pct,0%,,,,,
player,201209300crd,mia,SamuJo00,defense,0,,,,,
player,201209300crd,mia,SamuJo00,def_pct,0%,,,,,
player,201209300crd,mia,SamuJo00,special_teams,4,,,,,
player,201209300crd,mia,SamuJo00,st_pct,12%,,,,,
