game,2012,8,20121028,201210280det,sea,"Seattle Seahawks",24,det,"Detroit Lions",28
player,201210280det,sea,McCoAn00,special_teams,0,,,,,
player,201210280det,sea,McCoAn00,st_pct,0%,,,,,
player,201210280det,sea,RobiMi00,pos,FB,,,,,
player,201210280det,sea,RobiMi00,offense,15,,,,,
player,201210280det,sea,RobiMi00,off_pct,27%,,,,,
player,201210280det,sea,RobiMi00,defense,0,,,,,
player,201210280det,sea,RobiMi00,def_pct,0%,,,,,
player,201210280det,sea,RobiMi00,special_teams,18,,,,,
player,201210280det,sea,RobiMi00,st_pct,67%,,,,,
player,201210280det,sea,ObomBe00,pos,WR,,,,,
player,201210280det,sea,ObomBe00,offense,14,,,,,
player,201210280det,sea,ObomBe00,off_pct,25%,,,,,
player,201210280det,sea,ObomBe00,defense,0,,,,,
player,201210280det,sea,ObomBe00,def_pct,0%,,,,,
player,201210280det,sea,ObomBe00,special_teams,11,,,,,
player,201210280det,sea,ObomBe00,st_pct,41%,,,,,
player,201210280det,sea,TurbRo00,pos,RB,,,,,
player,201210280det,sea,TurbRo00,offense,13,,,,,
player,201210280det,sea,TurbRo00,off_pct,23%,,,,,
player,201210280det,sea,TurbRo00,defense,0,,,,,
player,201210280det,sea,TurbRo00,def_pct,0%,,,,,
player,201210280det,sea,TurbRo00,special_teams,0,,,,,
player,201210280det,sea,TurbRo00,st_pct,0%,,,,,
player,201210280det,sea,WashLe00,pos,RB,,,,,
player,201210280det,sea,WashLe00,offense,2,,,,,
player,201210280det,sea,WashLe00,off_pct,4%,,,,,
player,201210280det,sea,WashLe00,defense,0,,,,,
player,201210280det,sea,WashLe00,def_pct,0%,,,,,
player,201210280det,sea,WashLe00,special_teams,9,,,,,
player,201210280det,sea,WashLe00,st_pct,33%,,,,,
player,201210280det,sea,MoorEv00,pos,TE,,,,,
player,201210280det,sea,MoorEv00,offense,2,,,,,
player,201210280det,sea,MoorEv00,off_pct,4%,,,,,
player,201210280det,sea,MoorEv00,defense,0,,,,,
player,201210280det,sea,MoorEv00,def_pct,0%,,,,,
player,201210280det,sea,MoorEv00,special_teams,0,,,,,
player,201210280det,sea,MoorEv00,st_pct,0%,,,,,
player,201210280det,sea,ChanKa99,pos,SS,,,,,
player,201210280det,sea,ChanKa99,offense,0,,,,,
player,201210280det,sea,ChanKa99,off_pct,0%,,,,,
player,201210280det,sea,ChanKa99,defense,73,,,,,
player,201210280det,sea,ChanKa99,def_pct,100%,,,,,
player,201210280det,sea,ChanKa99,special_teams,8,,,,,
player,201210280det,sea,ChanKa99,st_pct,30%,,,,,
player,201210280det,sea,ThomEa99,pos,FS,,,,,
player,201210280det,sea,ThomEa99,offense,0,,,,,
player,201210280det,sea,ThomEa99,off_pct,0%,,,,,
player,201210280det,sea,ThomEa99,defense,73,,,,,
player,201210280det,sea,ThomEa99,def_pct,100%,,,,,
player,201210280det,sea,ThomEa99,special_teams,4,,,,,
player,201210280det,sea,ThomEa99,st_pct,15%,,,,,
player,201210280det,sea,WrigK.00,pos,LB,,,,,
player,201210280det,sea,WrigK.00,offense,0,,,,,
player,201210280det,sea,WrigK.00,off_pct,0%,,,,,
player,201210280det,sea,WrigK.00,defense,72,,,,,
player,201210280det,sea,WrigK.00,def_pct,99%,,,,,
player,201210280det,sea,WrigK.00,special_teams,8,,,,,
player,201210280det,sea,WrigK.00,st_pct,30%,,,,,
player,201210280det,sea,SherRi00,pos,CB,,,,,
player,201210280det,sea,SherRi00,offense,0,,,,,
player,201210280det,sea,SherRi00,off_pct,0%,,,,,
player,201210280det,sea,SherRi00,defense,72,,,,,
player,201210280det,sea,SherRi00,def_pct,99%,,,,,
player,201210280det,sea,SherRi00,special_teams,6,,,,,
player,201210280det,sea,SherRi00,st_pct,22%,,,,,
player,201210280det,sea,BrowBr00,pos,CB,,,,,
player,201210280det,sea,BrowBr00,offense,0,,,,,
player,201210280det,sea,BrowBr00,off_pct,0%,,,,,
player,201210280det,sea,BrowBr00,defense,72,,,,,
player,201210280det,sea,BrowBr00,def_pct,99%,,,,,
player,201210280det,sea,BrowBr00,special_teams,6,,,,,
player,201210280det,sea,BrowBr00,st_pct,22%,,,,,
player,201210280det,sea,ClemCh23,pos,DE,,,,,
player,201210280det,sea,ClemCh23,offense,0,,,,,
player,201210280det,sea,ClemCh23,off_pct,0%,,,,,
player,201210280det,sea,ClemCh23,defense,69,,,,,
player,201210280det,sea,ClemCh23,def_pct,95%,,,,,
player,201210280det,sea,ClemCh23,special_teams,4,,,,,
player,201210280det,sea,ClemCh23,st_pct,15%,,,,,
player,201210280det,sea,WagnBo00,pos,LB,,,,,
player,201210280det,sea,WagnBo00,offense,0,,,,,
player,201210280det,sea,WagnBo00,off_pct,0%,,,,,
player,201210280det,sea,WagnBo00,defense,67,,,,,
player,201210280det,sea,WagnBo00,def_pct,92%,,,,,
player,201210280det,sea,WagnBo00,special_teams,4,,,,,
player,201210280det,sea,WagnBo00,st_pct,15%,,,,,
player,201210280det,sea,BryaRe99,pos,DE,,,,,
player,201210280det,sea,BryaRe99,offense,0,,,,,
player,201210280det,sea,BryaRe99,off_pct,0%,,,,,
player,201210280det,sea,BryaRe99,defense,56,,,,,
player,201210280det,sea,BryaRe99,def_pct,77%,,,,,
player,201210280det,sea,BryaRe99,special_teams,4,,,,,
player,201210280det,sea,BryaRe99,st_pct,15%,,,,,
player,201210280det,sea,MebaBr99,pos,DT,,,,,
player,201210280det,sea,MebaBr99,offense,0,,,,,
player,201210280det,sea,MebaBr99,off_pct,0%,,,,,
player,201210280det,sea,MebaBr99,defense,49,,,,,
player,201210280det,sea,MebaBr99,def_pct,67%,,,,,
player,201210280det,sea,MebaBr99,special_teams,4,,,,,
player,201210280det,sea,MebaBr99,st_pct,15%,,,,,
player,201210280det,sea,TrufMa20,pos,CB,,,,,
player,201210280det,sea,TrufMa20,offense,0,,,,,
player,201210280det,sea,TrufMa20,off_pct,0%,,,,,
player,201210280det,sea,TrufMa20,defense,47,,,,,
player,201210280det,sea,TrufMa20,def_pct,64%,,,,,
player,201210280det,sea,TrufMa20,special_teams,5,,,,,
player,201210280det,sea,TrufMa20,st_pct,19%,,,,,
player,201210280det,sea,BranAl99,pos,DT,,,,,
player,201210280det,sea,BranAl99,offense,0,,,,,
player,201210280det,sea,BranAl99,off_pct,0%,,,,,
player,201210280det,sea,BranAl99,defense,46,,,,,
player,201210280det,sea,BranAl99,def_pct,63%,,,,,
player,201210280det,sea,BranAl99,special_teams,4,,,,,
player,201210280det,sea,BranAl99,st_pct,15%,,,,,
player,201210280det,sea,IrviBr00,pos,DE,,,,,
player,201210280det,sea,IrviBr00,offense,0,,,,,
player,201210280det,sea,IrviBr00,off_pct,0%,,,,,
player,201210280det,sea,IrviBr00,defense,35,,,,,
player,201210280det,sea,IrviBr00,def_pct,48%,,,,,
player,201210280det,sea,IrviBr00,special_teams,0,,,,,
player,201210280det,sea,IrviBr00,st_pct,0%,,,,,
player,201210280det,sea,HillLe20,pos,LB,,,,,
player,201210280det,sea,HillLe20,offense,0,,,,,
player,201210280det,sea,HillLe20,off_pct,0%,,,,,
player,201210280det,sea,HillLe20,defense,31,,,,,
player,201210280det,sea,HillLe20,def_pct,42%,,,,,
player,201210280det,sea,HillLe20,special_teams,4,,,,,
player,201210280det,sea,HillLe20,st_pct,15%,,,,,
player,201210280det,sea,McDoCl99,pos,DT,,,,,
player,201210280det,sea,McDoCl99,offense,0,,,,,
player,201210280det,sea,McDoCl99,off_pct,0%,,,,,
player,201210280det,sea,McDoCl99,defense,21,,,,,
player,201210280det,sea,McDoCl99,def_pct,29%,,,,,
player,201210280det,sea,McDoCl99,special_teams,0,,,,,
player,201210280det,sea,McDoCl99,st_pct,0%,,,,,
player,201210280det,sea,ScruGr00,pos,DE,,,,,
player,201210280det,sea,ScruGr00,offense,0,,,,,
player,201210280det,sea,ScruGr00,off_pct,0%,,,,,
player,201210280det,sea,ScruGr00,defense,15,,,,,
player,201210280det,sea,ScruGr00,def_pct,21%,,,,,
player,201210280det,sea,ScruGr00,special_teams,7,,,,,
player,201210280det,sea,ScruGr00,st_pct,26%,,,,,
player,201210280det,sea,JohnJe02,pos,SS,,,,,
player,201210280det,sea,JohnJe02,offense,0,,,,,
player,201210280det,sea,JohnJe02,off_pct,0%,,,,,
player,201210280det,sea,JohnJe02,defense,4,,,,,
player,201210280det,sea,JohnJe02,def_pct,5%,,,,,
player,201210280det,sea,JohnJe02,special_teams,10,,,,,
player,201210280det,sea,JohnJe02,st_pct,37%,,,,,
player,201210280det,sea,MorgMi00,pos,LB,,,,,
player,201210280det,sea,MorgMi00,offense,0,,,,,
player,201210280det,sea,MorgMi00,off_pct,0%,,,,,
player,201210280det,sea,MorgMi00,defense,1,,,,,
player,201210280det,sea,MorgMi00,def_pct,1%,,,,,
player,201210280det,sea,MorgMi00,special_teams,18,,,,,
player,201210280det,sea,MorgMi00,st_pct,67%,,,,,
player,201210280det,sea,FarwHe20,pos,LB,,,,,
player,201210280det,sea,FarwHe20,offense,0,,,,,
player,201210280det,sea,FarwHe20,off_pct,0%,,,,,
player,201210280det,sea,FarwHe20,defense,0,,,,,
player,201210280det,sea,FarwHe20,def_pct,0%,,,,,
player,201210280det,sea,FarwHe20,special_teams,22,,,,,
player,201210280det,sea,FarwHe20,st_pct,81%,,,,,
player,201210280det,sea,MaraCh99,pos,FS,,,,,
player,201210280det,sea,MaraCh99,offense,0,,,,,
player,201210280det,sea,MaraCh99,off_pct,0%,,,,,
player,201210280det,sea,MaraCh99,defense,0,,,,,
player,201210280det,sea,MaraCh99,def_pct,0%,,,,,
player,201210280det,sea,MaraCh99,special_teams,22,,,,,
player,201210280det,sea,MaraCh99,st_pct,81%,,,,,
player,201210280det,sea,SmitMa02,pos,LB,,,,,
player,201210280det,sea,SmitMa02,offense,0,,,,,
player,201210280det,sea,SmitMa02,off_pct,0%,,,,,
player,201210280det,sea,SmitMa02,defense,0,,,,,
player,201210280det,sea,SmitMa02,def_pct,0%,,,,,
player,201210280det,sea,SmitMa02,special_teams,18,,,,,
player,201210280det,sea,SmitMa02,st_pct,67%,,,,,
player,201210280det,sea,JeanLe00,pos,C,,,,,
player,201210280det,sea,JeanLe00,offense,0,,,,,
player,201210280det,sea,JeanLe00,off_pct,0%,,,,,
player,201210280det,sea,JeanLe00,defense,0,,,,,
player,201210280det,sea,JeanLe00,def_pct,0%,,,,,
player,201210280det,sea,JeanLe00,special_teams,10,,,,,
player,201210280det,sea,JeanLe00,st_pct,37%,,,,,
player,201210280det,sea,HausSt00,pos,K,,,,,
player,201210280det,sea,HausSt00,offense,0,,,,,
player,201210280det,sea,HausSt00,off_pct,0%,,,,,
player,201210280det,sea,HausSt00,defense,0,,,,,
player,201210280det,sea,HausSt00,def_pct,0%,,,,,
player,201210280det,sea,HausSt00,special_teams,10,,,,,
player,201210280det,sea,HausSt00,st_pct,37%,,,,,
player,201210280det,sea,SweeJ.00,pos,G,,,,,
player,201210280det,sea,SweeJ.00,offense,0,,,,,
player,201210280det,sea,SweeJ.00,off_pct,0%,,,,,
player,201210280det,sea,SweeJ.00,defense,0,,,,,
player,201210280det,sea,SweeJ.00,def_pct,0%,,,,,
player,201210280det,sea,SweeJ.00,special_teams,10,,,,,
player,201210280det,sea,SweeJ.00,st_pct,37%,,,,,
player,201210280det,sea,RyanJo21,pos,P,,,,,
player,201210280det,sea,RyanJo21,offense,0,,,,,
player,201210280det,sea,RyanJo21,off_pct,0%,,,,,
player,201210280det,sea,RyanJo21,defense,0,,,,,
player,201210280det,sea,RyanJo21,def_pct,0%,,,,,
player,201210280det,sea,RyanJo21,special_teams,9,,,,,
player,201210280det,sea,RyanJo21,st_pct,33%,,,,,
player,201210280det,sea,LaneJe00,pos,CB,,,,,
player,201210280det,sea,LaneJe00,offense,0,,,,,
player,201210280det,sea,LaneJe00,off_pct,0%,,,,,
player,201210280det,sea,LaneJe00,defense,0,,,,,
player,201210280det,sea,LaneJe00,def_pct,0%,,,,,
player,201210280det,sea,LaneJe00,special_teams,9,,,,,
player,201210280det,sea,LaneJe00,st_pct,33%,,,,,
player,201210280det,sea,GresCl00,pos,LS,,,,,
player,201210280det,sea,GresCl00,offense,0,,,,,
player,201210280det,sea,GresCl00,off_pct,0%,,,,,
player,201210280det,sea,GresCl00,defense,0,,,,,
player,201210280det,sea,GresCl00,def_pct,0%,,,,,
player,201210280det,sea,GresCl00,special_teams,9,,,,,
player,201210280det,sea,GresCl00,st_pct,33%,,,,,
player,201210280det,sea,GuyxWi00,pos,SS,,,,,
player,201210280det,sea,GuyxWi00,offense,0,,,,,
player,201210280det,sea,GuyxWi00,off_pct,0%,,,,,
player,201210280det,sea,GuyxWi00,defense,0,,,,,
player,201210280det,sea,GuyxWi00,def_pct,0%,,,,,
player,201210280det,sea,GuyxWi00,special_teams,5,,,,,
player,201210280det,sea,GuyxWi00,st_pct,19%,,,,,
player,201210280det,sea,OmiyFr20,pos,T,,,,,
player,201210280det,sea,OmiyFr20,offense,0,,,,,
player,201210280det,sea,OmiyFr20,off_pct,0%,,,,,
player,201210280det,sea,OmiyFr20,defense,0,,,,,
player,201210280det,sea,OmiyFr20,def_pct,0%,,,,,
player,201210280det,sea,OmiyFr20,special_teams,5,,,,,
player,201210280det,sea,OmiyFr20,st_pct,19%,,,,,
