game,2012,15,20121216,201212160sdg,car,"Carolina Panthers",31,sdg,"San Diego Chargers",7
player,201212160sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201212160sdg,sdg,ScifMi20,defense,0,,,,,
player,201212160sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201212160sdg,sdg,ScifMi20,special_teams,7,,,,,
player,201212160sdg,sdg,ScifMi20,st_pct,28%,,,,,
player,201212160sdg,sdg,NelsKy00,pos,LS,,,,,
player,201212160sdg,sdg,NelsKy00,offense,0,,,,,
player,201212160sdg,sdg,NelsKy00,off_pct,0%,,,,,
player,201212160sdg,sdg,NelsKy00,defense,0,,,,,
player,201212160sdg,sdg,NelsKy00,def_pct,0%,,,,,
player,201212160sdg,sdg,NelsKy00,special_teams,7,,,,,
player,201212160sdg,sdg,NelsKy00,st_pct,28%,,,,,
player,201212160sdg,sdg,CarrCh22,pos,CB,,,,,
player,201212160sdg,sdg,CarrCh22,offense,0,,,,,
player,201212160sdg,sdg,CarrCh22,off_pct,0%,,,,,
player,201212160sdg,sdg,CarrCh22,defense,0,,,,,
player,201212160sdg,sdg,CarrCh22,def_pct,0%,,,,,
player,201212160sdg,sdg,CarrCh22,special_teams,6,,,,,
player,201212160sdg,sdg,CarrCh22,st_pct,24%,,,,,
player,201212160sdg,sdg,novaknic01,pos,K,,,,,
player,201212160sdg,sdg,novaknic01,offense,0,,,,,
player,201212160sdg,sdg,novaknic01,off_pct,0%,,,,,
player,201212160sdg,sdg,novaknic01,defense,0,,,,,
player,201212160sdg,sdg,novaknic01,def_pct,0%,,,,,
player,201212160sdg,sdg,novaknic01,special_teams,3,,,,,
player,201212160sdg,sdg,novaknic01,st_pct,12%,,,,,
player,201212160sdg,sdg,SchiSt00,pos,T,,,,,
player,201212160sdg,sdg,SchiSt00,offense,0,,,,,
player,201212160sdg,sdg,SchiSt00,off_pct,0%,,,,,
player,201212160sdg,sdg,SchiSt00,defense,0,,,,,
player,201212160sdg,sdg,SchiSt00,def_pct,0%,,,,,
player,201212160sdg,sdg,SchiSt00,special_teams,1,,,,,
player,201212160sdg,sdg,SchiSt00,st_pct,4%,,,,,
player,201212160sdg,sdg,BaxtCo00,pos,C,,,,,
player,201212160sdg,sdg,BaxtCo00,offense,0,,,,,
player,201212160sdg,sdg,BaxtCo00,off_pct,0%,,,,,
player,201212160sdg,sdg,BaxtCo00,defense,0,,,,,
player,201212160sdg,sdg,BaxtCo00,def_pct,0%,,,,,
player,201212160sdg,sdg,BaxtCo00,special_teams,1,,,,,
player,201212160sdg,sdg,BaxtCo00,st_pct,4%,,,,,
player,201212160sdg,car,BellBy00,pos,T,,,,,
player,201212160sdg,car,BellBy00,offense,77,,,,,
player,201212160sdg,car,BellBy00,off_pct,100%,,,,,
player,201212160sdg,car,BellBy00,defense,0,,,,,
player,201212160sdg,car,BellBy00,def_pct,0%,,,,,
player,201212160sdg,car,BellBy00,special_teams,5,,,,,
player,201212160sdg,car,BellBy00,st_pct,20%,,,,,
player,201212160sdg,car,GrosJo20,pos,T,,,,,
player,201212160sdg,car,GrosJo20,offense,77,,,,,
player,201212160sdg,car,GrosJo20,off_pct,100%,,,,,
player,201212160sdg,car,GrosJo20,defense,0,,,,,
player,201212160sdg,car,GrosJo20,def_pct,0%,,,,,
player,201212160sdg,car,GrosJo20,special_teams,5,,,,,
player,201212160sdg,car,GrosJo20,st_pct,20%,,,,,
player,201212160sdg,car,SilaAm00,pos,G,,,,,
player,201212160sdg,car,SilaAm00,offense,77,,,,,
player,201212160sdg,car,SilaAm00,off_pct,100%,,,,,
player,201212160sdg,car,SilaAm00,defense,0,,,,,
player,201212160sdg,car,SilaAm00,def_pct,0%,,,,,
player,201212160sdg,car,SilaAm00,special_teams,5,,,,,
player,201212160sdg,car,SilaAm00,st_pct,20%,,,,,
player,201212160sdg,car,ByerJe00,pos,C,,,,,
player,201212160sdg,car,ByerJe00,offense,77,,,,,
player,201212160sdg,car,ByerJe00,off_pct,100%,,,,,
player,201212160sdg,car,ByerJe00,defense,0,,,,,
player,201212160sdg,car,ByerJe00,def_pct,0%,,,,,
player,201212160sdg,car,ByerJe00,special_teams,0,,,,,
player,201212160sdg,car,ByerJe00,st_pct,0%,,,,,
player,201212160sdg,car,NewtCa00,pos,QB,,,,,
player,201212160sdg,car,NewtCa00,offense,77,,,,,
player,201212160sdg,car,NewtCa00,off_pct,100%,,,,,
player,201212160sdg,car,NewtCa00,defense,0,,,,,
player,201212160sdg,car,NewtCa00,def_pct,0%,,,,,
player,201212160sdg,car,NewtCa00,special_teams,0,,,,,
player,201212160sdg,car,NewtCa00,st_pct,0%,,,,,
player,201212160sdg,car,OlseGr00,pos,TE,,,,,
player,201212160sdg,car,OlseGr00,offense,77,,,,,
player,201212160sdg,car,OlseGr00,off_pct,100%,,,,,
player,201212160sdg,car,OlseGr00,defense,0,,,,,
player,201212160sdg,car,OlseGr00,def_pct,0%,,,,,
player,201212160sdg,car,OlseGr00,special_teams,0,,,,,
player,201212160sdg,car,OlseGr00,st_pct,0%,,,,,
player,201212160sdg,car,WillGa23,pos,T,,,,,
player,201212160sdg,car,WillGa23,offense,76,,,,,
player,201212160sdg,car,WillGa23,off_pct,99%,,,,,
player,201212160sdg,car,WillGa23,defense,0,,,,,
player,201212160sdg,car,WillGa23,def_pct,0%,,,,,
player,201212160sdg,car,WillGa23,special_teams,5,,,,,
player,201212160sdg,car,WillGa23,st_pct,20%,,,,,
player,201212160sdg,car,MurpLo00,pos,WR,,,,,
player,201212160sdg,car,MurpLo00,offense,57,,,,,
player,201212160sdg,car,MurpLo00,off_pct,74%,,,,,
player,201212160sdg,car,MurpLo00,defense,0,,,,,
player,201212160sdg,car,MurpLo00,def_pct,0%,,,,,
player,201212160sdg,car,MurpLo00,special_teams,0,,,,,
player,201212160sdg,car,MurpLo00,st_pct,0%,,,,,
player,201212160sdg,car,SmitSt01,pos,WR,,,,,
player,201212160sdg,car,SmitSt01,offense,56,,,,,
player,201212160sdg,car,SmitSt01,off_pct,73%,,,,,
player,201212160sdg,car,SmitSt01,defense,0,,,,,
player,201212160sdg,car,SmitSt01,def_pct,0%,,,,,
player,201212160sdg,car,SmitSt01,special_teams,0,,,,,
player,201212160sdg,car,SmitSt01,st_pct,0%,,,,,
player,201212160sdg,car,TolbMi00,pos,FB,,,,,
player,201212160sdg,car,TolbMi00,offense,45,,,,,
player,201212160sdg,car,TolbMi00,off_pct,58%,,,,,
player,201212160sdg,car,TolbMi00,defense,0,,,,,
player,201212160sdg,car,TolbMi00,def_pct,0%,,,,,
player,201212160sdg,car,TolbMi00,special_teams,2,,,,,
player,201212160sdg,car,TolbMi00,st_pct,8%,,,,,
player,201212160sdg,car,WillDe02,pos,RB,,,,,
player,201212160sdg,car,WillDe02,offense,41,,,,,
player,201212160sdg,car,WillDe02,off_pct,53%,,,,,
player,201212160sdg,car,WillDe02,defense,0,,,,,
player,201212160sdg,car,WillDe02,def_pct,0%,,,,,
player,201212160sdg,car,WillDe02,special_teams,0,,,,,
player,201212160sdg,car,WillDe02,st_pct,0%,,,,,
player,201212160sdg,car,HartBe00,pos,TE,,,,,
player,201212160sdg,car,HartBe00,offense,28,,,,,
player,201212160sdg,car,HartBe00,off_pct,36%,,,,,
player,201212160sdg,car,HartBe00,defense,0,,,,,
player,201212160sdg,car,HartBe00,def_pct,0%,,,,,
player,201212160sdg,car,HartBe00,special_teams,12,,,,,
player,201212160sdg,car,HartBe00,st_pct,48%,,,,,
player,201212160sdg,car,LaFeBr00,pos,WR,,,,,
player,201212160sdg,car,LaFeBr00,offense,23,,,,,
player,201212160sdg,car,LaFeBr00,off_pct,30%,,,,,
player,201212160sdg,car,LaFeBr00,defense,0,,,,,
player,201212160sdg,car,LaFeBr00,def_pct,0%,,,,,
player,201212160sdg,car,LaFeBr00,special_teams,0,,,,,
player,201212160sdg,car,LaFeBr00,st_pct,0%,,,,,
player,201212160sdg,car,BrocRi00,pos,FB,,,,,
player,201212160sdg,car,BrocRi00,offense,16,,,,,
player,201212160sdg,car,BrocRi00,off_pct,21%,,,,,
player,201212160sdg,car,BrocRi00,defense,0,,,,,
player,201212160sdg,car,BrocRi00,def_pct,0%,,,,,
player,201212160sdg,car,BrocRi00,special_teams,12,,,,,
player,201212160sdg,car,BrocRi00,st_pct,48%,,,,,
player,201212160sdg,car,EdwaAr00,pos,WR,,,,,
player,201212160sdg,car,EdwaAr00,offense,14,,,,,
player,201212160sdg,car,EdwaAr00,off_pct,18%,,,,,
player,201212160sdg,car,EdwaAr00,defense,0,,,,,
player,201212160sdg,car,EdwaAr00,def_pct,0%,,,,,
player,201212160sdg,car,EdwaAr00,special_teams,0,,,,,
player,201212160sdg,car,EdwaAr00,st_pct,0%,,,,,
player,201212160sdg,car,AdamJo01,pos,WR,,,,,
player,201212160sdg,car,AdamJo01,offense,13,,,,,
player,201212160sdg,car,AdamJo01,off_pct,17%,,,,,
player,201212160sdg,car,AdamJo01,defense,0,,,,,
player,201212160sdg,car,AdamJo01,def_pct,0%,,,,,
player,201212160sdg,car,AdamJo01,special_teams,6,,,,,
player,201212160sdg,car,AdamJo01,st_pct,24%,,,,,
player,201212160sdg,car,BarnGa01,pos,TE,,,,,
player,201212160sdg,car,BarnGa01,offense,8,,,,,
player,201212160sdg,car,BarnGa01,off_pct,10%,,,,,
player,201212160sdg,car,BarnGa01,defense,0,,,,,
player,201212160sdg,car,BarnGa01,def_pct,0%,,,,,
player,201212160sdg,car,BarnGa01,special_teams,19,,,,,
player,201212160sdg,car,BarnGa01,st_pct,76%,,,,,
player,201212160sdg,car,AustTh00,pos,G,,,,,
player,201212160sdg,car,AustTh00,offense,5,,,,,
player,201212160sdg,car,AustTh00,off_pct,6%,,,,,
player,201212160sdg,car,AustTh00,defense,0,,,,,
player,201212160sdg,car,AustTh00,def_pct,0%,,,,,
player,201212160sdg,car,AustTh00,special_teams,0,,,,,
player,201212160sdg,car,AustTh00,st_pct,0%,,,,,
player,201212160sdg,car,SmitAr00,pos,RB,,,,,
player,201212160sdg,car,SmitAr00,offense,3,,,,,
player,201212160sdg,car,SmitAr00,off_pct,4%,,,,,
player,201212160sdg,car,SmitAr00,defense,0,,,,,
player,201212160sdg,car,SmitAr00,def_pct,0%,,,,,
player,201212160sdg,car,SmitAr00,special_teams,11,,,,,
player,201212160sdg,car,SmitAr00,st_pct,44%,,,,,
player,201212160sdg,car,ThomJo01,pos,CB,,,,,
player,201212160sdg,car,ThomJo01,offense,0,,,,,
player,201212160sdg,car,ThomJo01,off_pct,0%,,,,,
player,201212160sdg,car,ThomJo01,defense,47,,,,,
player,201212160sdg,car,ThomJo01,def_pct,100%,,,,,
player,201212160sdg,car,ThomJo01,special_teams,12,,,,,
player,201212160sdg,car,ThomJo01,st_pct,48%,,,,,
player,201212160sdg,car,CampD.00,pos,SS,,,,,
player,201212160sdg,car,CampD.00,offense,0,,,,,
player,201212160sdg,car,CampD.00,off_pct,0%,,,,,
player,201212160sdg,car,CampD.00,defense,47,,,,,
player,201212160sdg,car,CampD.00,def_pct,100%,,,,,
player,201212160sdg,car,CampD.00,special_teams,7,,,,,
player,201212160sdg,car,CampD.00,st_pct,28%,,,,,
player,201212160sdg,car,GodfCh99,pos,SS,,,,,
player,201212160sdg,car,GodfCh99,offense,0,,,,,
player,201212160sdg,car,GodfCh99,off_pct,0%,,,,,
player,201212160sdg,car,GodfCh99,defense,47,,,,,
player,201212160sdg,car,GodfCh99,def_pct,100%,,,,,
player,201212160sdg,car,GodfCh99,special_teams,2,,,,,
player,201212160sdg,car,GodfCh99,st_pct,8%,,,,,
player,201212160sdg,car,DaviTh20,pos,LB,,,,,
player,201212160sdg,car,DaviTh20,offense,0,,,,,
player,201212160sdg,car,DaviTh20,off_pct,0%,,,,,
player,201212160sdg,car,DaviTh20,defense,47,,,,,
player,201212160sdg,car,DaviTh20,def_pct,100%,,,,,
player,201212160sdg,car,DaviTh20,special_teams,1,,,,,
player,201212160sdg,car,DaviTh20,st_pct,4%,,,,,
player,201212160sdg,car,MunnCa99,pos,CB,,,,,
player,201212160sdg,car,MunnCa99,offense,0,,,,,
player,201212160sdg,car,MunnCa99,off_pct,0%,,,,,
player,201212160sdg,car,MunnCa99,defense,47,,,,,
player,201212160sdg,car,MunnCa99,def_pct,100%,,,,,
player,201212160sdg,car,MunnCa99,special_teams,1,,,,,
player,201212160sdg,car,MunnCa99,st_pct,4%,,,,,
player,201212160sdg,car,KuecLu00,pos,LB,,,,,
player,201212160sdg,car,KuecLu00,offense,0,,,,,
player,201212160sdg,car,KuecLu00,off_pct,0%,,,,,
player,201212160sdg,car,KuecLu00,defense,47,,,,,
player,201212160sdg,car,KuecLu00,def_pct,100%,,,,,
player,201212160sdg,car,KuecLu00,special_teams,1,,,,,
player,201212160sdg,car,KuecLu00,st_pct,4%,,,,,
player,201212160sdg,car,HardGr99,pos,DE,,,,,
player,201212160sdg,car,HardGr99,offense,0,,,,,
player,201212160sdg,car,HardGr99,off_pct,0%,,,,,
player,201212160sdg,car,HardGr99,defense,39,,,,,
player,201212160sdg,car,HardGr99,def_pct,83%,,,,,
player,201212160sdg,car,HardGr99,special_teams,3,,,,,
player,201212160sdg,car,HardGr99,st_pct,12%,,,,,
player,201212160sdg,car,JohnCh98,pos,DE,,,,,
player,201212160sdg,car,JohnCh98,offense,0,,,,,
player,201212160sdg,car,JohnCh98,off_pct,0%,,,,,
player,201212160sdg,car,JohnCh98,defense,39,,,,,
player,201212160sdg,car,JohnCh98,def_pct,83%,,,,,
player,201212160sdg,car,JohnCh98,special_teams,2,,,,,
player,201212160sdg,car,JohnCh98,st_pct,8%,,,,,
player,201212160sdg,car,DockJa00,pos,CB,,,,,
player,201212160sdg,car,DockJa00,offense,0,,,,,
player,201212160sdg,car,DockJa00,off_pct,0%,,,,,
player,201212160sdg,car,DockJa00,defense,33,,,,,
player,201212160sdg,car,DockJa00,def_pct,70%,,,,,
player,201212160sdg,car,DockJa00,special_teams,7,,,,,
player,201212160sdg,car,DockJa00,st_pct,28%,,,,,
player,201212160sdg,car,NeblAn00,pos,NT,,,,,
player,201212160sdg,car,NeblAn00,offense,0,,,,,
player,201212160sdg,car,NeblAn00,off_pct,0%,,,,,
player,201212160sdg,car,NeblAn00,defense,26,,,,,
player,201212160sdg,car,NeblAn00,def_pct,55%,,,,,
player,201212160sdg,car,NeblAn00,special_teams,1,,,,,
player,201212160sdg,car,NeblAn00,st_pct,4%,,,,,
player,201212160sdg,car,AlexFr00,pos,DE,,,,,
player,201212160sdg,car,AlexFr00,offense,0,,,,,
player,201212160sdg,car,AlexFr00,off_pct,0%,,,,,
player,201212160sdg,car,AlexFr00,defense,25,,,,,
player,201212160sdg,car,AlexFr00,def_pct,53%,,,,,
player,201212160sdg,car,AlexFr00,special_teams,1,,,,,
player,201212160sdg,car,AlexFr00,st_pct,4%,,,,,
player,201212160sdg,car,ChanNa00,pos,DT,,,,,
player,201212160sdg,car,ChanNa00,offense,0,,,,,
player,201212160sdg,car,ChanNa00,off_pct,0%,,,,,
player,201212160sdg,car,ChanNa00,defense,22,,,,,
player,201212160sdg,car,ChanNa00,def_pct,47%,,,,,
player,201212160sdg,car,ChanNa00,special_teams,13,,,,,
player,201212160sdg,car,ChanNa00,st_pct,52%,,,,,
player,201212160sdg,car,PhilJa99,pos,LB,,,,,
player,201212160sdg,car,PhilJa99,offense,0,,,,,
player,201212160sdg,car,PhilJa99,off_pct,0%,,,,,
player,201212160sdg,car,PhilJa99,defense,14,,,,,
player,201212160sdg,car,PhilJa99,def_pct,30%,,,,,
player,201212160sdg,car,PhilJa99,special_teams,7,,,,,
player,201212160sdg,car,PhilJa99,st_pct,28%,,,,,
player,201212160sdg,car,FuaxSi00,pos,NT,,,,,
player,201212160sdg,car,FuaxSi00,offense,0,,,,,
player,201212160sdg,car,FuaxSi00,off_pct,0%,,,,,
player,201212160sdg,car,FuaxSi00,defense,13,,,,,
player,201212160sdg,car,FuaxSi00,def_pct,28%,,,,,
player,201212160sdg,car,FuaxSi00,special_teams,7,,,,,
player,201212160sdg,car,FuaxSi00,st_pct,28%,,,,,
player,201212160sdg,car,AddiMa00,pos,DE,,,,,
player,201212160sdg,car,AddiMa00,offense,0,,,,,
player,201212160sdg,car,AddiMa00,off_pct,0%,,,,,
player,201212160sdg,car,AddiMa00,defense,12,,,,,
player,201212160sdg,car,AddiMa00,def_pct,26%,,,,,
player,201212160sdg,car,AddiMa00,special_teams,7,,,,,
player,201212160sdg,car,AddiMa00,st_pct,28%,,,,,
player,201212160sdg,car,KearFr00,pos,DT,,,,,
player,201212160sdg,car,KearFr00,offense,0,,,,,
player,201212160sdg,car,KearFr00,off_pct,0%,,,,,
player,201212160sdg,car,KearFr00,defense,12,,,,,
player,201212160sdg,car,KearFr00,def_pct,26%,,,,,
player,201212160sdg,car,KearFr00,special_teams,0,,,,,
player,201212160sdg,car,KearFr00,st_pct,0%,,,,,
player,201212160sdg,car,SennJo00,pos,LB,,,,,
player,201212160sdg,car,SennJo00,offense,0,,,,,
player,201212160sdg,car,SennJo00,off_pct,0%,,,,,
player,201212160sdg,car,SennJo00,defense,0,,,,,
player,201212160sdg,car,SennJo00,def_pct,0%,,,,,
player,201212160sdg,car,SennJo00,special_teams,19,,,,,
player,201212160sdg,car,SennJo00,st_pct,76%,,,,,
player,201212160sdg,car,WillJa95,pos,LB,,,,,
player,201212160sdg,car,WillJa95,offense,0,,,,,
player,201212160sdg,car,WillJa95,off_pct,0%,,,,,
player,201212160sdg,car,WillJa95,defense,0,,,,,
player,201212160sdg,car,WillJa95,def_pct,0%,,,,,
player,201212160sdg,car,WillJa95,special_teams,18,,,,,
player,201212160sdg,car,WillJa95,st_pct,72%,,,,,
player,201212160sdg,car,JoneCo01,pos,FS,,,,,
player,201212160sdg,car,JoneCo01,offense,0,,,,,
player,201212160sdg,car,JoneCo01,off_pct,0%,,,,,
player,201212160sdg,car,JoneCo01,defense,0,,,,,
player,201212160sdg,car,JoneCo01,def_pct,0%,,,,,
player,201212160sdg,car,JoneCo01,special_teams,18,,,,,
player,201212160sdg,car,JoneCo01,st_pct,72%,,,,,
player,201212160sdg,car,HoguDo01,pos,LB,,,,,
player,201212160sdg,car,HoguDo01,offense,0,,,,,
player,201212160sdg,car,HoguDo01,off_pct,0%,,,,,
player,201212160sdg,car,HoguDo01,defense,0,,,,,
player,201212160sdg,car,HoguDo01,def_pct,0%,,,,,
player,201212160sdg,car,HoguDo01,special_teams,13,,,,,
player,201212160sdg,car,HoguDo01,st_pct,52%,,,,,
player,201212160sdg,car,GanoGr44,pos,K,,,,,
player,201212160sdg,car,GanoGr44,offense,0,,,,,
player,201212160sdg,car,GanoGr44,off_pct,0%,,,,,
player,201212160sdg,car,GanoGr44,defense,0,,,,,
player,201212160sdg,car,GanoGr44,def_pct,0%,,,,,
player,201212160sdg,car,GanoGr44,special_teams,11,,,,,
player,201212160sdg,car,GanoGr44,st_pct,44%,,,,,
player,201212160sdg,car,NormJo01,pos,CB,,,,,
player,201212160sdg,car,NormJo01,offense,0,,,,,
player,201212160sdg,car,NormJo01,off_pct,0%,,,,,
player,201212160sdg,car,NormJo01,defense,0,,,,,
player,201212160sdg,car,NormJo01,def_pct,0%,,,,,
player,201212160sdg,car,NormJo01,special_teams,11,,,,,
player,201212160sdg,car,NormJo01,st_pct,44%,,,,,
player,201212160sdg,car,RussAn01,pos,DB,,,,,
player,201212160sdg,car,RussAn01,offense,0,,,,,
player,201212160sdg,car,RussAn01,off_pct,0%,,,,,
player,201212160sdg,car,RussAn01,defense,0,,,,,
player,201212160sdg,car,RussAn01,def_pct,0%,,,,,
player,201212160sdg,car,RussAn01,special_teams,11,,,,,
player,201212160sdg,car,RussAn01,st_pct,44%,,,,,
player,201212160sdg,car,JansJ.00,pos,LS,,,,,
player,201212160sdg,car,JansJ.00,offense,0,,,,,
player,201212160sdg,car,JansJ.00,off_pct,0%,,,,,
player,201212160sdg,car,JansJ.00,defense,0,,,,,
player,201212160sdg,car,JansJ.00,def_pct,0%,,,,,
player,201212160sdg,car,JansJ.00,special_teams,10,,,,,
player,201212160sdg,car,JansJ.00,st_pct,40%,,,,,
player,201212160sdg,car,NortBr00,pos,P,,,,,
player,201212160sdg,car,NortBr00,offense,0,,,,,
player,201212160sdg,car,NortBr00,off_pct,0%,,,,,
player,201212160sdg,car,NortBr00,defense,0,,,,,
player,201212160sdg,car,NortBr00,def_pct,0%,,,,,
player,201212160sdg,car,NortBr00,special_teams,10,,,,,
player,201212160sdg,car,NortBr00,st_pct,40%,,,,,
