game,2012,3,20120923,201209230oti,det,"Detroit Lions",41,oti,"Tennessee Titans",44
player,201209230oti,oti,DileZa99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,DileZa99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,DileZa99,fumbles_forced,0,,,,,
player,201209230oti,oti,HarrDa02,def_int,0,,,,,
player,201209230oti,oti,HarrDa02,def_int_yds,0,,,,,
player,201209230oti,oti,HarrDa02,def_int_td,0,,,,,
player,201209230oti,oti,HarrDa02,def_int_long,0,,,,,
player,201209230oti,oti,HarrDa02,pass_defended,0,,,,,
player,201209230oti,oti,HarrDa02,sacks,0.0,,,,,
player,201209230oti,oti,HarrDa02,tackles_combined,1,,,,,
player,201209230oti,oti,HarrDa02,tackles_solo,1,,,,,
player,201209230oti,oti,HarrDa02,tackles_assists,0,,,,,
player,201209230oti,oti,HarrDa02,tackles_loss,0,,,,,
player,201209230oti,oti,HarrDa02,qb_hits,0,,,,,
player,201209230oti,oti,HarrDa02,fumbles_rec,0,,,,,
player,201209230oti,oti,HarrDa02,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,HarrDa02,fumbles_rec_td,0,,,,,
player,201209230oti,oti,HarrDa02,fumbles_forced,0,,,,,
player,201209230oti,oti,JohnRo99,def_int,0,,,,,
player,201209230oti,oti,JohnRo99,def_int_yds,0,,,,,
player,201209230oti,oti,JohnRo99,def_int_td,0,,,,,
player,201209230oti,oti,JohnRo99,def_int_long,0,,,,,
player,201209230oti,oti,JohnRo99,pass_defended,0,,,,,
player,201209230oti,oti,JohnRo99,sacks,0.0,,,,,
player,201209230oti,oti,JohnRo99,tackles_combined,1,,,,,
player,201209230oti,oti,JohnRo99,tackles_solo,0,,,,,
player,201209230oti,oti,JohnRo99,tackles_assists,1,,,,,
player,201209230oti,oti,JohnRo99,tackles_loss,0,,,,,
player,201209230oti,oti,JohnRo99,qb_hits,0,,,,,
player,201209230oti,oti,JohnRo99,fumbles_rec,0,,,,,
player,201209230oti,oti,JohnRo99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,JohnRo99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,JohnRo99,fumbles_forced,0,,,,,
player,201209230oti,oti,ReynDa00,def_int,0,,,,,
player,201209230oti,oti,ReynDa00,def_int_yds,0,,,,,
player,201209230oti,oti,ReynDa00,def_int_td,0,,,,,
player,201209230oti,oti,ReynDa00,def_int_long,0,,,,,
player,201209230oti,oti,ReynDa00,pass_defended,0,,,,,
player,201209230oti,oti,ReynDa00,sacks,0.0,,,,,
player,201209230oti,oti,ReynDa00,tackles_combined,1,,,,,
player,201209230oti,oti,ReynDa00,tackles_solo,1,,,,,
player,201209230oti,oti,ReynDa00,tackles_assists,0,,,,,
player,201209230oti,oti,ReynDa00,tackles_loss,,,,,,
player,201209230oti,oti,ReynDa00,qb_hits,,,,,,
player,201209230oti,oti,ReynDa00,fumbles_rec,0,,,,,
player,201209230oti,oti,ReynDa00,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,ReynDa00,fumbles_rec_td,0,,,,,
player,201209230oti,oti,ReynDa00,fumbles_forced,0,,,,,
player,201209230oti,oti,ShawTi99,def_int,0,,,,,
player,201209230oti,oti,ShawTi99,def_int_yds,0,,,,,
player,201209230oti,oti,ShawTi99,def_int_td,0,,,,,
player,201209230oti,oti,ShawTi99,def_int_long,0,,,,,
player,201209230oti,oti,ShawTi99,pass_defended,0,,,,,
player,201209230oti,oti,ShawTi99,sacks,0.0,,,,,
player,201209230oti,oti,ShawTi99,tackles_combined,1,,,,,
player,201209230oti,oti,ShawTi99,tackles_solo,0,,,,,
player,201209230oti,oti,ShawTi99,tackles_assists,1,,,,,
player,201209230oti,oti,ShawTi99,tackles_loss,0,,,,,
player,201209230oti,oti,ShawTi99,qb_hits,0,,,,,
player,201209230oti,oti,ShawTi99,fumbles_rec,0,,,,,
player,201209230oti,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201209230oti,oti,ShawTi99,fumbles_forced,0,,,,,
player,201209230oti,oti,KlugKa00,def_int,0,,,,,
player,201209230oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201209230oti,oti,KlugKa00,def_int_td,0,,,,,
player,201209230oti,oti,KlugKa00,def_int_long,0,,,,,
player,201209230oti,oti,KlugKa00,pass_defended,0,,,,,
player,201209230oti,oti,KlugKa00,sacks,0.0,,,,,
player,201209230oti,oti,KlugKa00,tackles_combined,0,,,,,
player,201209230oti,oti,KlugKa00,tackles_solo,0,,,,,
player,201209230oti,oti,KlugKa00,tackles_assists,0,,,,,
player,201209230oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201209230oti,oti,KlugKa00,qb_hits,1,,,,,
player,201209230oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201209230oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201209230oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201209230oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201209230oti,oti,SoloSc00,def_int,,,,,,
player,201209230oti,oti,SoloSc00,def_int_yds,,,,,,
player,201209230oti,oti,SoloSc00,def_int_td,,,,,,
player,201209230oti,oti,SoloSc00,def_int_long,,,,,,
player,201209230oti,oti,SoloSc00,pass_defended,0,,,,,
player,201209230oti,oti,SoloSc00,sacks,0.0,,,,,
player,201209230oti,oti,SoloSc00,tackles_combined,0,,,,,
player,201209230oti,oti,SoloSc00,tackles_solo,0,,,,,
player,201209230oti,oti,SoloSc00,tackles_assists,0,,,,,
player,201209230oti,oti,SoloSc00,tackles_loss,0,,,,,
player,201209230oti,oti,SoloSc00,qb_hits,1,,,,,
player,201209230oti,oti,SoloSc00,fumbles_rec,0,,,,,
player,201209230oti,oti,SoloSc00,fumbles_rec_yds,,,,,,
player,201209230oti,oti,SoloSc00,fumbles_rec_td,,,,,,
player,201209230oti,oti,SoloSc00,fumbles_forced,0,,,,,
player,201209230oti,det,LogaSt00,kick_ret,2,,,,,
player,201209230oti,det,LogaSt00,kick_ret_yds,42,,,,,
player,201209230oti,det,LogaSt00,kick_ret_yds_per_ret,21.0,,,,,
player,201209230oti,det,LogaSt00,kick_ret_td,0,,,,,
player,201209230oti,det,LogaSt00,kick_ret_long,23,,,,,
player,201209230oti,det,LogaSt00,punt_ret,0,,,,,
player,201209230oti,det,LogaSt00,punt_ret_yds,0,,,,,
player,201209230oti,det,LogaSt00,punt_ret_yds_per_ret,,,,,,
player,201209230oti,det,LogaSt00,punt_ret_td,0,,,,,
player,201209230oti,det,LogaSt00,punt_ret_long,0,,,,,
player,201209230oti,oti,ReynDa00,kick_ret,4,,,,,
player,201209230oti,oti,ReynDa00,kick_ret_yds,174,,,,,
player,201209230oti,oti,ReynDa00,kick_ret_yds_per_ret,43.5,,,,,
player,201209230oti,oti,ReynDa00,kick_ret_td,1,,,,,
player,201209230oti,oti,ReynDa00,kick_ret_long,105,,,,,
player,201209230oti,oti,ReynDa00,punt_ret,3,,,,,
player,201209230oti,oti,ReynDa00,punt_ret_yds,8,,,,,
player,201209230oti,oti,ReynDa00,punt_ret_yds_per_ret,2.7,,,,,
player,201209230oti,oti,ReynDa00,punt_ret_td,0,,,,,
player,201209230oti,oti,ReynDa00,punt_ret_long,6,,,,,
player,201209230oti,oti,CampTo00,kick_ret,0,,,,,
player,201209230oti,oti,CampTo00,kick_ret_yds,0,,,,,
player,201209230oti,oti,CampTo00,kick_ret_yds_per_ret,,,,,,
player,201209230oti,oti,CampTo00,kick_ret_td,0,,,,,
player,201209230oti,oti,CampTo00,kick_ret_long,0,,,,,
player,201209230oti,oti,CampTo00,punt_ret,0,,,,,
player,201209230oti,oti,CampTo00,punt_ret_yds,65,,,,,
player,201209230oti,oti,CampTo00,punt_ret_yds_per_ret,,,,,,
player,201209230oti,oti,CampTo00,punt_ret_td,1,,,,,
player,201209230oti,oti,CampTo00,punt_ret_long,65,,,,,
player,201209230oti,det,hansojas01,xpm,3,,,,,
player,201209230oti,det,hansojas01,xpa,3,,,,,
player,201209230oti,det,hansojas01,fgm,4,,,,,
player,201209230oti,det,hansojas01,fga,4,,,,,
player,201209230oti,det,hansojas01,punt,3,,,,,
player,201209230oti,det,hansojas01,punt_yds,118,,,,,
player,201209230oti,det,hansojas01,punt_yds_per_punt,39.3,,,,,
player,201209230oti,det,hansojas01,punt_long,46,,,,,
player,201209230oti,det,GrahBe20,xpm,,,,,,
player,201209230oti,det,GrahBe20,xpa,,,,,,
player,201209230oti,det,GrahBe20,fgm,,,,,,
player,201209230oti,det,GrahBe20,fga,,,,,,
player,201209230oti,det,GrahBe20,punt,1,,,,,
player,201209230oti,det,GrahBe20,punt_yds,38,,,,,
player,201209230oti,det,GrahBe20,punt_yds_per_punt,38.0,,,,,
player,201209230oti,det,GrahBe20,punt_long,38,,,,,
player,201209230oti,oti,bironrob01,xpm,5,,,,,
player,201209230oti,oti,bironrob01,xpa,5,,,,,
player,201209230oti,oti,bironrob01,fgm,3,,,,,
player,201209230oti,oti,bironrob01,fga,5,,,,,
player,201209230oti,oti,bironrob01,punt,0,,,,,
player,201209230oti,oti,bironrob01,punt_yds,0,,,,,
player,201209230oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201209230oti,oti,bironrob01,punt_long,0,,,,,
player,201209230oti,oti,KernBr20,xpm,,,,,,
player,201209230oti,oti,KernBr20,xpa,,,,,,
player,201209230oti,oti,KernBr20,fgm,,,,,,
player,201209230oti,oti,KernBr20,fga,,,,,,
player,201209230oti,oti,KernBr20,punt,1,,,,,
player,201209230oti,oti,KernBr20,punt_yds,41,,,,,
player,201209230oti,oti,KernBr20,punt_yds_per_punt,41.0,,,,,
player,201209230oti,oti,KernBr20,punt_long,41,,,,,
player,201209230oti,oti,RoosMi20,pos,T,,,,,
player,201209230oti,oti,RoosMi20,offense,63,,,,,
player,201209230oti,oti,RoosMi20,off_pct,100%,,,,,
player,201209230oti,oti,RoosMi20,defense,0,,,,,
player,201209230oti,oti,RoosMi20,def_pct,0%,,,,,
player,201209230oti,oti,RoosMi20,special_teams,10,,,,,
player,201209230oti,oti,RoosMi20,st_pct,26%,,,,,
player,201209230oti,oti,HarrLe21,pos,G,,,,,
player,201209230oti,oti,HarrLe21,offense,63,,,,,
player,201209230oti,oti,HarrLe21,off_pct,100%,,,,,
player,201209230oti,oti,HarrLe21,defense,0,,,,,
player,201209230oti,oti,HarrLe21,def_pct,0%,,,,,
player,201209230oti,oti,HarrLe21,special_teams,10,,,,,
player,201209230oti,oti,HarrLe21,st_pct,26%,,,,,
player,201209230oti,oti,StewDa21,pos,T,,,,,
player,201209230oti,oti,StewDa21,offense,63,,,,,
player,201209230oti,oti,StewDa21,off_pct,100%,,,,,
player,201209230oti,oti,StewDa21,defense,0,,,,,
player,201209230oti,oti,StewDa21,def_pct,0%,,,,,
player,201209230oti,oti,StewDa21,special_teams,10,,,,,
player,201209230oti,oti,StewDa21,st_pct,26%,,,,,
player,201209230oti,oti,HutcSt00,pos,G,,,,,
player,201209230oti,oti,HutcSt00,offense,63,,,,,
player,201209230oti,oti,HutcSt00,off_pct,100%,,,,,
player,201209230oti,oti,HutcSt00,defense,0,,,,,
player,201209230oti,oti,HutcSt00,def_pct,0%,,,,,
player,201209230oti,oti,HutcSt00,special_teams,10,,,,,
player,201209230oti,oti,HutcSt00,st_pct,26%,,,,,
player,201209230oti,oti,VelaFe20,pos,C,,,,,
player,201209230oti,oti,VelaFe20,offense,63,,,,,
player,201209230oti,oti,VelaFe20,off_pct,100%,,,,,
player,201209230oti,oti,VelaFe20,defense,0,,,,,
player,201209230oti,oti,VelaFe20,def_pct,0%,,,,,
player,201209230oti,oti,VelaFe20,special_teams,10,,,,,
player,201209230oti,oti,VelaFe20,st_pct,26%,,,,,
player,201209230oti,oti,LockJa00,pos,QB,,,,,
player,201209230oti,oti,LockJa00,offense,63,,,,,
player,201209230oti,oti,LockJa00,off_pct,100%,,,,,
player,201209230oti,oti,LockJa00,defense,0,,,,,
player,201209230oti,oti,LockJa00,def_pct,0%,,,,,
player,201209230oti,oti,LockJa00,special_teams,0,,,,,
player,201209230oti,oti,LockJa00,st_pct,0%,,,,,
player,201209230oti,oti,WashNa00,pos,WR,,,,,
player,201209230oti,oti,WashNa00,offense,58,,,,,
player,201209230oti,oti,WashNa00,off_pct,92%,,,,,
player,201209230oti,oti,WashNa00,defense,0,,,,,
player,201209230oti,oti,WashNa00,def_pct,0%,,,,,
player,201209230oti,oti,WashNa00,special_teams,1,,,,,
player,201209230oti,oti,WashNa00,st_pct,3%,,,,,
player,201209230oti,oti,JohnCh04,pos,RB,,,,,
player,201209230oti,oti,JohnCh04,offense,50,,,,,
player,201209230oti,oti,JohnCh04,off_pct,79%,,,,,
player,201209230oti,oti,JohnCh04,defense,0,,,,,
player,201209230oti,oti,JohnCh04,def_pct,0%,,,,,
player,201209230oti,oti,JohnCh04,special_teams,0,,,,,
player,201209230oti,oti,JohnCh04,st_pct,0%,,,,,
player,201209230oti,oti,StevCr00,pos,TE,,,,,
player,201209230oti,oti,StevCr00,offense,49,,,,,
player,201209230oti,oti,StevCr00,off_pct,78%,,,,,
player,201209230oti,oti,StevCr00,defense,0,,,,,
player,201209230oti,oti,StevCr00,def_pct,0%,,,,,
player,201209230oti,oti,StevCr00,special_teams,20,,,,,
player,201209230oti,oti,StevCr00,st_pct,51%,,,,,
player,201209230oti,oti,WrigKe01,pos,WR,,,,,
player,201209230oti,oti,WrigKe01,offense,47,,,,,
player,201209230oti,oti,WrigKe01,off_pct,75%,,,,,
player,201209230oti,oti,WrigKe01,defense,0,,,,,
player,201209230oti,oti,WrigKe01,def_pct,0%,,,,,
player,201209230oti,oti,WrigKe01,special_teams,0,,,,,
player,201209230oti,oti,WrigKe01,st_pct,0%,,,,,
player,201209230oti,oti,BritKe00,pos,WR,,,,,
player,201209230oti,oti,BritKe00,offense,37,,,,,
player,201209230oti,oti,BritKe00,off_pct,59%,,,,,
player,201209230oti,oti,BritKe00,defense,0,,,,,
player,201209230oti,oti,BritKe00,def_pct,0%,,,,,
player,201209230oti,oti,BritKe00,special_teams,0,,,,,
player,201209230oti,oti,BritKe00,st_pct,0%,,,,,
player,201209230oti,oti,WillDa04,pos,WR,,,,,
player,201209230oti,oti,WillDa04,offense,29,,,,,
player,201209230oti,oti,WillDa04,off_pct,46%,,,,,
player,201209230oti,oti,WillDa04,defense,0,,,,,
player,201209230oti,oti,WillDa04,def_pct,0%,,,,,
player,201209230oti,oti,WillDa04,special_teams,1,,,,,
player,201209230oti,oti,WillDa04,st_pct,3%,,,,,
player,201209230oti,oti,CookJa02,pos,TE,,,,,
player,201209230oti,oti,CookJa02,offense,18,,,,,
player,201209230oti,oti,CookJa02,off_pct,29%,,,,,
player,201209230oti,oti,CookJa02,defense,0,,,,,
player,201209230oti,oti,CookJa02,def_pct,0%,,,,,
player,201209230oti,oti,CookJa02,special_teams,1,,,,,
player,201209230oti,oti,CookJa02,st_pct,3%,,,,,
player,201209230oti,oti,JohnQu00,pos,FB,,,,,
player,201209230oti,oti,JohnQu00,offense,12,,,,,
player,201209230oti,oti,JohnQu00,off_pct,19%,,,,,
player,201209230oti,oti,JohnQu00,defense,0,,,,,
player,201209230oti,oti,JohnQu00,def_pct,0%,,,,,
player,201209230oti,oti,JohnQu00,special_teams,9,,,,,
player,201209230oti,oti,JohnQu00,st_pct,23%,,,,,
player,201209230oti,oti,ThomTa00,pos,TE,,,,,
player,201209230oti,oti,ThomTa00,offense,7,,,,,
player,201209230oti,oti,ThomTa00,off_pct,11%,,,,,
player,201209230oti,oti,ThomTa00,defense,0,,,,,
player,201209230oti,oti,ThomTa00,def_pct,0%,,,,,
player,201209230oti,oti,ThomTa00,special_teams,22,,,,,
player,201209230oti,oti,ThomTa00,st_pct,56%,,,,,
player,201209230oti,oti,ReynDa00,pos,RB,,,,,
player,201209230oti,oti,ReynDa00,offense,7,,,,,
player,201209230oti,oti,ReynDa00,off_pct,11%,,,,,
player,201209230oti,oti,ReynDa00,defense,0,,,,,
player,201209230oti,oti,ReynDa00,def_pct,0%,,,,,
player,201209230oti,oti,ReynDa00,special_teams,13,,,,,
player,201209230oti,oti,ReynDa00,st_pct,33%,,,,,
player,201209230oti,oti,HarpJa01,pos,RB,,,,,
player,201209230oti,oti,HarpJa01,offense,1,,,,,
player,201209230oti,oti,HarpJa01,off_pct,2%,,,,,
player,201209230oti,oti,HarpJa01,defense,0,,,,,
player,201209230oti,oti,HarpJa01,def_pct,0%,,,,,
player,201209230oti,oti,HarpJa01,special_teams,6,,,,,
player,201209230oti,oti,HarpJa01,st_pct,15%,,,,,
player,201209230oti,oti,BabiJo21,pos,SS,,,,,
player,201209230oti,oti,BabiJo21,offense,0,,,,,
player,201209230oti,oti,BabiJo21,off_pct,0%,,,,,
player,201209230oti,oti,BabiJo21,defense,96,,,,,
player,201209230oti,oti,BabiJo21,def_pct,100%,,,,,
player,201209230oti,oti,BabiJo21,special_teams,22,,,,,
player,201209230oti,oti,BabiJo21,st_pct,56%,,,,,
player,201209230oti,oti,VernAl99,pos,CB,,,,,
player,201209230oti,oti,VernAl99,offense,0,,,,,
player,201209230oti,oti,VernAl99,off_pct,0%,,,,,
player,201209230oti,oti,VernAl99,defense,96,,,,,
player,201209230oti,oti,VernAl99,def_pct,100%,,,,,
player,201209230oti,oti,VernAl99,special_teams,17,,,,,
player,201209230oti,oti,VernAl99,st_pct,44%,,,,,
player,201209230oti,oti,GrifMi99,pos,FS,,,,,
player,201209230oti,oti,GrifMi99,offense,0,,,,,
player,201209230oti,oti,GrifMi99,off_pct,0%,,,,,
player,201209230oti,oti,GrifMi99,defense,96,,,,,
player,201209230oti,oti,GrifMi99,def_pct,100%,,,,,
player,201209230oti,oti,GrifMi99,special_teams,11,,,,,
player,201209230oti,oti,GrifMi99,st_pct,28%,,,,,
player,201209230oti,oti,McCoJa99,pos,CB,,,,,
player,201209230oti,oti,McCoJa99,offense,0,,,,,
player,201209230oti,oti,McCoJa99,off_pct,0%,,,,,
player,201209230oti,oti,McCoJa99,defense,96,,,,,
player,201209230oti,oti,McCoJa99,def_pct,100%,,,,,
player,201209230oti,oti,McCoJa99,special_teams,11,,,,,
player,201209230oti,oti,McCoJa99,st_pct,28%,,,,,
player,201209230oti,oti,AyerAk00,pos,LB,,,,,
player,201209230oti,oti,AyerAk00,offense,0,,,,,
player,201209230oti,oti,AyerAk00,off_pct,0%,,,,,
player,201209230oti,oti,AyerAk00,defense,92,,,,,
player,201209230oti,oti,AyerAk00,def_pct,96%,,,,,
player,201209230oti,oti,AyerAk00,special_teams,8,,,,,
player,201209230oti,oti,AyerAk00,st_pct,21%,,,,,
player,201209230oti,oti,WimbKa20,pos,DE,,,,,
player,201209230oti,oti,WimbKa20,offense,0,,,,,
player,201209230oti,oti,WimbKa20,off_pct,0%,,,,,
player,201209230oti,oti,WimbKa20,defense,88,,,,,
player,201209230oti,oti,WimbKa20,def_pct,92%,,,,,
player,201209230oti,oti,WimbKa20,special_teams,7,,,,,
player,201209230oti,oti,WimbKa20,st_pct,18%,,,,,
player,201209230oti,oti,MoutRy99,pos,CB,,,,,
player,201209230oti,oti,MoutRy99,offense,0,,,,,
player,201209230oti,oti,MoutRy99,off_pct,0%,,,,,
player,201209230oti,oti,MoutRy99,defense,87,,,,,
player,201209230oti,oti,MoutRy99,def_pct,91%,,,,,
player,201209230oti,oti,MoutRy99,special_teams,17,,,,,
player,201209230oti,oti,MoutRy99,st_pct,44%,,,,,
player,201209230oti,oti,MorgDe99,pos,DE,,,,,
player,201209230oti,oti,MorgDe99,offense,0,,,,,
player,201209230oti,oti,MorgDe99,off_pct,0%,,,,,
player,201209230oti,oti,MorgDe99,defense,78,,,,,
player,201209230oti,oti,MorgDe99,def_pct,81%,,,,,
player,201209230oti,oti,MorgDe99,special_teams,6,,,,,
player,201209230oti,oti,MorgDe99,st_pct,15%,,,,,
player,201209230oti,oti,WithWi20,pos,LB,,,,,
player,201209230oti,oti,WithWi20,offense,0,,,,,
player,201209230oti,oti,WithWi20,off_pct,0%,,,,,
player,201209230oti,oti,WithWi20,defense,77,,,,,
player,201209230oti,oti,WithWi20,def_pct,80%,,,,,
player,201209230oti,oti,WithWi20,special_teams,8,,,,,
player,201209230oti,oti,WithWi20,st_pct,21%,,,,,
player,201209230oti,oti,CaseJu00,pos,DT,,,,,
player,201209230oti,oti,CaseJu00,offense,0,,,,,
player,201209230oti,oti,CaseJu00,off_pct,0%,,,,,
player,201209230oti,oti,CaseJu00,defense,51,,,,,
player,201209230oti,oti,CaseJu00,def_pct,53%,,,,,
player,201209230oti,oti,CaseJu00,special_teams,1,,,,,
player,201209230oti,oti,CaseJu00,st_pct,3%,,,,,
player,201209230oti,oti,MarkSe99,pos,DT,,,,,
player,201209230oti,oti,MarkSe99,offense,0,,,,,
player,201209230oti,oti,MarkSe99,off_pct,0%,,,,,
player,201209230oti,oti,MarkSe99,defense,48,,,,,
player,201209230oti,oti,MarkSe99,def_pct,50%,,,,,
player,201209230oti,oti,MarkSe99,special_teams,1,,,,,
player,201209230oti,oti,MarkSe99,st_pct,3%,,,,,
player,201209230oti,oti,MartMa00,pos,DT,,,,,
player,201209230oti,oti,MartMa00,offense,0,,,,,
player,201209230oti,oti,MartMa00,off_pct,0%,,,,,
player,201209230oti,oti,MartMa00,defense,40,,,,,
player,201209230oti,oti,MartMa00,def_pct,42%,,,,,
player,201209230oti,oti,MartMa00,special_teams,7,,,,,
player,201209230oti,oti,MartMa00,st_pct,18%,,,,,
player,201209230oti,oti,KlugKa00,pos,DT,,,,,
player,201209230oti,oti,KlugKa00,offense,0,,,,,
player,201209230oti,oti,KlugKa00,off_pct,0%,,,,,
player,201209230oti,oti,KlugKa00,defense,31,,,,,
player,201209230oti,oti,KlugKa00,def_pct,32%,,,,,
player,201209230oti,oti,KlugKa00,special_teams,5,,,,,
player,201209230oti,oti,KlugKa00,st_pct,13%,,,,,
player,201209230oti,oti,SoloSc00,pos,DE,,,,,
player,201209230oti,oti,SoloSc00,offense,0,,,,,
player,201209230oti,oti,SoloSc00,off_pct,0%,,,,,
player,201209230oti,oti,SoloSc00,defense,22,,,,,
player,201209230oti,oti,SoloSc00,def_pct,23%,,,,,
player,201209230oti,oti,SoloSc00,special_teams,18,,,,,
player,201209230oti,oti,SoloSc00,st_pct,46%,,,,,
player,201209230oti,oti,JohnRo99,pos,FS,,,,,
player,201209230oti,oti,JohnRo99,offense,0,,,,,
player,201209230oti,oti,JohnRo99,off_pct,0%,,,,,
player,201209230oti,oti,JohnRo99,defense,18,,,,,
player,201209230oti,oti,JohnRo99,def_pct,19%,,,,,
player,201209230oti,oti,JohnRo99,special_teams,8,,,,,
player,201209230oti,oti,JohnRo99,st_pct,21%,,,,,
player,201209230oti,oti,SensCo00,pos,CB,,,,,
player,201209230oti,oti,SensCo00,offense,0,,,,,
player,201209230oti,oti,SensCo00,off_pct,0%,,,,,
player,201209230oti,oti,SensCo00,defense,13,,,,,
player,201209230oti,oti,SensCo00,def_pct,14%,,,,,
player,201209230oti,oti,SensCo00,special_teams,11,,,,,
player,201209230oti,oti,SensCo00,st_pct,28%,,,,,
player,201209230oti,oti,DileZa99,pos,LB,,,,,
player,201209230oti,oti,DileZa99,offense,0,,,,,
player,201209230oti,oti,DileZa99,off_pct,0%,,,,,
player,201209230oti,oti,DileZa99,defense,9,,,,,
player,201209230oti,oti,DileZa99,def_pct,9%,,,,,
player,201209230oti,oti,DileZa99,special_teams,21,,,,,
player,201209230oti,oti,DileZa99,st_pct,54%,,,,,
player,201209230oti,oti,HarrDa02,pos,DT,,,,,
player,201209230oti,oti,HarrDa02,offense,0,,,,,
player,201209230oti,oti,HarrDa02,off_pct,0%,,,,,
player,201209230oti,oti,HarrDa02,defense,9,,,,,
player,201209230oti,oti,HarrDa02,def_pct,9%,,,,,
player,201209230oti,oti,HarrDa02,special_teams,1,,,,,
player,201209230oti,oti,HarrDa02,st_pct,3%,,,,,
player,201209230oti,oti,BrowZa00,pos,LB,,,,,
player,201209230oti,oti,BrowZa00,offense,0,,,,,
player,201209230oti,oti,BrowZa00,off_pct,0%,,,,,
player,201209230oti,oti,BrowZa00,defense,6,,,,,
player,201209230oti,oti,BrowZa00,def_pct,6%,,,,,
player,201209230oti,oti,BrowZa00,special_teams,11,,,,,
player,201209230oti,oti,BrowZa00,st_pct,28%,,,,,
player,201209230oti,oti,DawsKe99,pos,DE,,,,,
player,201209230oti,oti,DawsKe99,offense,0,,,,,
player,201209230oti,oti,DawsKe99,off_pct,0%,,,,,
player,201209230oti,oti,DawsKe99,defense,3,,,,,
player,201209230oti,oti,DawsKe99,def_pct,3%,,,,,
player,201209230oti,oti,DawsKe99,special_teams,3,,,,,
player,201209230oti,oti,DawsKe99,st_pct,8%,,,,,
player,201209230oti,oti,BailPa99,pos,LB,,,,,
player,201209230oti,oti,BailPa99,offense,0,,,,,
player,201209230oti,oti,BailPa99,off_pct,0%,,,,,
player,201209230oti,oti,BailPa99,defense,0,,,,,
player,201209230oti,oti,BailPa99,def_pct,0%,,,,,
player,201209230oti,oti,BailPa99,special_teams,21,,,,,
player,201209230oti,oti,BailPa99,st_pct,54%,,,,,
player,201209230oti,oti,ShawTi99,pos,LB,,,,,
player,201209230oti,oti,ShawTi99,offense,0,,,,,
player,201209230oti,oti,ShawTi99,off_pct,0%,,,,,
player,201209230oti,oti,ShawTi99,defense,0,,,,,
player,201209230oti,oti,ShawTi99,def_pct,0%,,,,,
player,201209230oti,oti,ShawTi99,special_teams,21,,,,,
player,201209230oti,oti,ShawTi99,st_pct,54%,,,,,
player,201209230oti,oti,CampTo00,pos,CB,,,,,
player,201209230oti,oti,CampTo00,offense,0,,,,,
player,201209230oti,oti,CampTo00,off_pct,0%,,,,,
player,201209230oti,oti,CampTo00,defense,0,,,,,
player,201209230oti,oti,CampTo00,def_pct,0%,,,,,
player,201209230oti,oti,CampTo00,special_teams,20,,,,,
player,201209230oti,oti,CampTo00,st_pct,51%,,,,,
player,201209230oti,oti,bironrob01,pos,K,,,,,
player,201209230oti,oti,bironrob01,offense,0,,,,,
player,201209230oti,oti,bironrob01,off_pct,0%,,,,,
player,201209230oti,oti,bironrob01,defense,0,,,,,
player,201209230oti,oti,bironrob01,def_pct,0%,,,,,
player,201209230oti,oti,bironrob01,special_teams,18,,,,,
player,201209230oti,oti,bironrob01,st_pct,46%,,,,,
player,201209230oti,oti,BrinBe00,pos,LS,,,,,
player,201209230oti,oti,BrinBe00,offense,0,,,,,
player,201209230oti,oti,BrinBe00,off_pct,0%,,,,,
player,201209230oti,oti,BrinBe00,defense,0,,,,,
player,201209230oti,oti,BrinBe00,def_pct,0%,,,,,
player,201209230oti,oti,BrinBe00,special_teams,11,,,,,
player,201209230oti,oti,BrinBe00,st_pct,28%,,,,,
player,201209230oti,oti,KernBr20,pos,P,,,,,
player,201209230oti,oti,KernBr20,offense,0,,,,,
player,201209230oti,oti,KernBr20,off_pct,0%,,,,,
player,201209230oti,oti,KernBr20,defense,0,,,,,
player,201209230oti,oti,KernBr20,def_pct,0%,,,,,
player,201209230oti,oti,KernBr20,special_teams,11,,,,,
player,201209230oti,oti,KernBr20,st_pct,28%,,,,,
player,201209230oti,oti,MattKe20,pos,C,,,,,
player,201209230oti,oti,MattKe20,offense,0,,,,,
player,201209230oti,oti,MattKe20,off_pct,0%,,,,,
player,201209230oti,oti,MattKe20,defense,0,,,,,
player,201209230oti,oti,MattKe20,def_pct,0%,,,,,
player,201209230oti,oti,MattKe20,special_teams,10,,,,,
player,201209230oti,oti,MattKe20,st_pct,26%,,,,,
player,201209230oti,det,BackJe20,pos,T,,,,,
