game,2012,6,20121014,201210140atl,rai,"Oakland Raiders",20,atl,"Atlanta Falcons",23
player,201210140atl,rai,HagaDe00,st_pct,0%,,,,,
player,201210140atl,rai,AusbDa00,pos,TE,,,,,
player,201210140atl,rai,AusbDa00,offense,15,,,,,
player,201210140atl,rai,AusbDa00,off_pct,21%,,,,,
player,201210140atl,rai,AusbDa00,defense,0,,,,,
player,201210140atl,rai,AusbDa00,def_pct,0%,,,,,
player,201210140atl,rai,AusbDa00,special_teams,24,,,,,
player,201210140atl,rai,AusbDa00,st_pct,80%,,,,,
player,201210140atl,rai,GoodMi00,pos,RB,,,,,
player,201210140atl,rai,GoodMi00,offense,12,,,,,
player,201210140atl,rai,GoodMi00,off_pct,16%,,,,,
player,201210140atl,rai,GoodMi00,defense,0,,,,,
player,201210140atl,rai,GoodMi00,def_pct,0%,,,,,
player,201210140atl,rai,GoodMi00,special_teams,17,,,,,
player,201210140atl,rai,GoodMi00,st_pct,57%,,,,,
player,201210140atl,rai,CrinJu00,pos,WR,,,,,
player,201210140atl,rai,CrinJu00,offense,9,,,,,
player,201210140atl,rai,CrinJu00,off_pct,12%,,,,,
player,201210140atl,rai,CrinJu00,defense,0,,,,,
player,201210140atl,rai,CrinJu00,def_pct,0%,,,,,
player,201210140atl,rai,CrinJu00,special_teams,0,,,,,
player,201210140atl,rai,CrinJu00,st_pct,0%,,,,,
player,201210140atl,rai,SchmOw00,pos,FB,,,,,
player,201210140atl,rai,SchmOw00,offense,3,,,,,
player,201210140atl,rai,SchmOw00,off_pct,4%,,,,,
player,201210140atl,rai,SchmOw00,defense,0,,,,,
player,201210140atl,rai,SchmOw00,def_pct,0%,,,,,
player,201210140atl,rai,SchmOw00,special_teams,16,,,,,
player,201210140atl,rai,SchmOw00,st_pct,53%,,,,,
player,201210140atl,rai,BurrMi00,pos,LB,,,,,
player,201210140atl,rai,BurrMi00,offense,0,,,,,
player,201210140atl,rai,BurrMi00,off_pct,0%,,,,,
player,201210140atl,rai,BurrMi00,defense,55,,,,,
player,201210140atl,rai,BurrMi00,def_pct,100%,,,,,
player,201210140atl,rai,BurrMi00,special_teams,12,,,,,
player,201210140atl,rai,BurrMi00,st_pct,40%,,,,,
player,201210140atl,rai,BranTy99,pos,SS,,,,,
player,201210140atl,rai,BranTy99,offense,0,,,,,
player,201210140atl,rai,BranTy99,off_pct,0%,,,,,
player,201210140atl,rai,BranTy99,defense,55,,,,,
player,201210140atl,rai,BranTy99,def_pct,100%,,,,,
player,201210140atl,rai,BranTy99,special_teams,6,,,,,
player,201210140atl,rai,BranTy99,st_pct,20%,,,,,
player,201210140atl,rai,HuffMi20,pos,FS,,,,,
player,201210140atl,rai,HuffMi20,offense,0,,,,,
player,201210140atl,rai,HuffMi20,off_pct,0%,,,,,
player,201210140atl,rai,HuffMi20,defense,55,,,,,
player,201210140atl,rai,HuffMi20,def_pct,100%,,,,,
player,201210140atl,rai,HuffMi20,special_teams,6,,,,,
player,201210140atl,rai,HuffMi20,st_pct,20%,,,,,
player,201210140atl,rai,WheePh99,pos,LB,,,,,
player,201210140atl,rai,WheePh99,offense,0,,,,,
player,201210140atl,rai,WheePh99,off_pct,0%,,,,,
player,201210140atl,rai,WheePh99,defense,55,,,,,
player,201210140atl,rai,WheePh99,def_pct,100%,,,,,
player,201210140atl,rai,WheePh99,special_teams,6,,,,,
player,201210140atl,rai,WheePh99,st_pct,20%,,,,,
player,201210140atl,rai,HousLa99,pos,DE,,,,,
player,201210140atl,rai,HousLa99,offense,0,,,,,
player,201210140atl,rai,HousLa99,off_pct,0%,,,,,
player,201210140atl,rai,HousLa99,defense,51,,,,,
player,201210140atl,rai,HousLa99,def_pct,93%,,,,,
player,201210140atl,rai,HousLa99,special_teams,6,,,,,
player,201210140atl,rai,HousLa99,st_pct,20%,,,,,
player,201210140atl,rai,SeymRi00,pos,DT,,,,,
player,201210140atl,rai,SeymRi00,offense,0,,,,,
player,201210140atl,rai,SeymRi00,off_pct,0%,,,,,
player,201210140atl,rai,SeymRi00,defense,44,,,,,
player,201210140atl,rai,SeymRi00,def_pct,80%,,,,,
player,201210140atl,rai,SeymRi00,special_teams,6,,,,,
player,201210140atl,rai,SeymRi00,st_pct,20%,,,,,
player,201210140atl,rai,KellTo21,pos,NT,,,,,
player,201210140atl,rai,KellTo21,offense,0,,,,,
player,201210140atl,rai,KellTo21,off_pct,0%,,,,,
player,201210140atl,rai,KellTo21,defense,39,,,,,
player,201210140atl,rai,KellTo21,def_pct,71%,,,,,
player,201210140atl,rai,KellTo21,special_teams,5,,,,,
player,201210140atl,rai,KellTo21,st_pct,17%,,,,,
player,201210140atl,rai,HansJo20,pos,CB,,,,,
player,201210140atl,rai,HansJo20,offense,0,,,,,
player,201210140atl,rai,HansJo20,off_pct,0%,,,,,
player,201210140atl,rai,HansJo20,defense,38,,,,,
player,201210140atl,rai,HansJo20,def_pct,69%,,,,,
player,201210140atl,rai,HansJo20,special_teams,0,,,,,
player,201210140atl,rai,HansJo20,st_pct,0%,,,,,
player,201210140atl,rai,LeexPa99,pos,CB,,,,,
player,201210140atl,rai,LeexPa99,offense,0,,,,,
player,201210140atl,rai,LeexPa99,off_pct,0%,,,,,
player,201210140atl,rai,LeexPa99,defense,37,,,,,
player,201210140atl,rai,LeexPa99,def_pct,67%,,,,,
player,201210140atl,rai,LeexPa99,special_teams,8,,,,,
player,201210140atl,rai,LeexPa99,st_pct,27%,,,,,
player,201210140atl,rai,GiorMa20,pos,FS,,,,,
player,201210140atl,rai,GiorMa20,offense,0,,,,,
player,201210140atl,rai,GiorMa20,off_pct,0%,,,,,
player,201210140atl,rai,GiorMa20,defense,37,,,,,
player,201210140atl,rai,GiorMa20,def_pct,67%,,,,,
player,201210140atl,rai,GiorMa20,special_teams,6,,,,,
player,201210140atl,rai,GiorMa20,st_pct,20%,,,,,
player,201210140atl,rai,ShauMa99,pos,DE,,,,,
player,201210140atl,rai,ShauMa99,offense,0,,,,,
player,201210140atl,rai,ShauMa99,off_pct,0%,,,,,
player,201210140atl,rai,ShauMa99,defense,28,,,,,
player,201210140atl,rai,ShauMa99,def_pct,51%,,,,,
player,201210140atl,rai,ShauMa99,special_teams,6,,,,,
player,201210140atl,rai,ShauMa99,st_pct,20%,,,,,
player,201210140atl,rai,BryaDe00,pos,DT,,,,,
player,201210140atl,rai,BryaDe00,offense,0,,,,,
player,201210140atl,rai,BryaDe00,off_pct,0%,,,,,
player,201210140atl,rai,BryaDe00,defense,27,,,,,
player,201210140atl,rai,BryaDe00,def_pct,49%,,,,,
player,201210140atl,rai,BryaDe00,special_teams,1,,,,,
player,201210140atl,rai,BryaDe00,st_pct,3%,,,,,
player,201210140atl,rai,CartAn20,pos,DE,,,,,
player,201210140atl,rai,CartAn20,offense,0,,,,,
player,201210140atl,rai,CartAn20,off_pct,0%,,,,,
player,201210140atl,rai,CartAn20,defense,24,,,,,
player,201210140atl,rai,CartAn20,def_pct,44%,,,,,
player,201210140atl,rai,CartAn20,special_teams,0,,,,,
player,201210140atl,rai,CartAn20,st_pct,0%,,,,,
player,201210140atl,rai,MitcMi99,pos,SS,,,,,
player,201210140atl,rai,MitcMi99,offense,0,,,,,
player,201210140atl,rai,MitcMi99,off_pct,0%,,,,,
player,201210140atl,rai,MitcMi99,defense,20,,,,,
player,201210140atl,rai,MitcMi99,def_pct,36%,,,,,
player,201210140atl,rai,MitcMi99,special_teams,18,,,,,
player,201210140atl,rai,MitcMi99,st_pct,60%,,,,,
player,201210140atl,rai,AdamPh00,pos,CB,,,,,
player,201210140atl,rai,AdamPh00,offense,0,,,,,
player,201210140atl,rai,AdamPh00,off_pct,0%,,,,,
player,201210140atl,rai,AdamPh00,defense,17,,,,,
player,201210140atl,rai,AdamPh00,def_pct,31%,,,,,
player,201210140atl,rai,AdamPh00,special_teams,11,,,,,
player,201210140atl,rai,AdamPh00,st_pct,37%,,,,,
player,201210140atl,rai,McClRo00,pos,LB,,,,,
player,201210140atl,rai,McClRo00,offense,0,,,,,
player,201210140atl,rai,McClRo00,off_pct,0%,,,,,
player,201210140atl,rai,McClRo00,defense,17,,,,,
player,201210140atl,rai,McClRo00,def_pct,31%,,,,,
player,201210140atl,rai,McClRo00,special_teams,6,,,,,
player,201210140atl,rai,McClRo00,st_pct,20%,,,,,
player,201210140atl,rai,TollDa99,pos,DE,,,,,
player,201210140atl,rai,TollDa99,offense,0,,,,,
player,201210140atl,rai,TollDa99,off_pct,0%,,,,,
player,201210140atl,rai,TollDa99,defense,6,,,,,
player,201210140atl,rai,TollDa99,def_pct,11%,,,,,
player,201210140atl,rai,TollDa99,special_teams,18,,,,,
player,201210140atl,rai,TollDa99,st_pct,60%,,,,,
player,201210140atl,rai,ClayKe99,pos,LB,,,,,
player,201210140atl,rai,ClayKe99,offense,0,,,,,
player,201210140atl,rai,ClayKe99,off_pct,0%,,,,,
player,201210140atl,rai,ClayKe99,defense,0,,,,,
player,201210140atl,rai,ClayKe99,def_pct,0%,,,,,
player,201210140atl,rai,ClayKe99,special_teams,20,,,,,
player,201210140atl,rai,ClayKe99,st_pct,67%,,,,,
player,201210140atl,rai,GoetTr99,pos,LB,,,,,
player,201210140atl,rai,GoetTr99,offense,0,,,,,
player,201210140atl,rai,GoetTr99,off_pct,0%,,,,,
player,201210140atl,rai,GoetTr99,defense,0,,,,,
player,201210140atl,rai,GoetTr99,def_pct,0%,,,,,
player,201210140atl,rai,GoetTr99,special_teams,17,,,,,
player,201210140atl,rai,GoetTr99,st_pct,57%,,,,,
player,201210140atl,rai,FranCo99,pos,CB,,,,,
player,201210140atl,rai,FranCo99,offense,0,,,,,
player,201210140atl,rai,FranCo99,off_pct,0%,,,,,
player,201210140atl,rai,FranCo99,defense,0,,,,,
player,201210140atl,rai,FranCo99,def_pct,0%,,,,,
player,201210140atl,rai,FranCo99,special_teams,15,,,,,
player,201210140atl,rai,FranCo99,st_pct,50%,,,,,
player,201210140atl,rai,JoneTa00,pos,RB,,,,,
player,201210140atl,rai,JoneTa00,offense,0,,,,,
player,201210140atl,rai,JoneTa00,off_pct,0%,,,,,
player,201210140atl,rai,JoneTa00,defense,0,,,,,
player,201210140atl,rai,JoneTa00,def_pct,0%,,,,,
player,201210140atl,rai,JoneTa00,special_teams,12,,,,,
player,201210140atl,rai,JoneTa00,st_pct,40%,,,,,
player,201210140atl,rai,RossBr00,pos,CB,,,,,
player,201210140atl,rai,RossBr00,offense,0,,,,,
player,201210140atl,rai,RossBr00,off_pct,0%,,,,,
player,201210140atl,rai,RossBr00,defense,0,,,,,
player,201210140atl,rai,RossBr00,def_pct,0%,,,,,
player,201210140atl,rai,RossBr00,special_teams,10,,,,,
player,201210140atl,rai,RossBr00,st_pct,33%,,,,,
player,201210140atl,rai,CondJo20,pos,LS,,,,,
player,201210140atl,rai,CondJo20,offense,0,,,,,
player,201210140atl,rai,CondJo20,off_pct,0%,,,,,
player,201210140atl,rai,CondJo20,defense,0,,,,,
player,201210140atl,rai,CondJo20,def_pct,0%,,,,,
player,201210140atl,rai,CondJo20,special_teams,9,,,,,
player,201210140atl,rai,CondJo20,st_pct,30%,,,,,
player,201210140atl,rai,janikseb01,pos,K,,,,,
player,201210140atl,rai,janikseb01,offense,0,,,,,
player,201210140atl,rai,janikseb01,off_pct,0%,,,,,
player,201210140atl,rai,janikseb01,defense,0,,,,,
player,201210140atl,rai,janikseb01,def_pct,0%,,,,,
player,201210140atl,rai,janikseb01,special_teams,9,,,,,
player,201210140atl,rai,janikseb01,st_pct,30%,,,,,
player,201210140atl,rai,LechSh20,pos,P,,,,,
player,201210140atl,rai,LechSh20,offense,0,,,,,
player,201210140atl,rai,LechSh20,off_pct,0%,,,,,
player,201210140atl,rai,LechSh20,defense,0,,,,,
player,201210140atl,rai,LechSh20,def_pct,0%,,,,,
player,201210140atl,rai,LechSh20,special_teams,9,,,,,
player,201210140atl,rai,LechSh20,st_pct,30%,,,,,
player,201210140atl,rai,SootVi00,pos,LB,,,,,
player,201210140atl,rai,SootVi00,offense,0,,,,,
player,201210140atl,rai,SootVi00,off_pct,0%,,,,,
player,201210140atl,rai,SootVi00,defense,0,,,,,
player,201210140atl,rai,SootVi00,def_pct,0%,,,,,
player,201210140atl,rai,SootVi00,special_teams,5,,,,,
player,201210140atl,rai,SootVi00,st_pct,17%,,,,,
player,201210140atl,rai,BergTo00,pos,G,,,,,
player,201210140atl,rai,BergTo00,offense,0,,,,,
player,201210140atl,rai,BergTo00,off_pct,0%,,,,,
player,201210140atl,rai,BergTo00,defense,0,,,,,
player,201210140atl,rai,BergTo00,def_pct,0%,,,,,
player,201210140atl,rai,BergTo00,special_teams,3,,,,,
player,201210140atl,rai,BergTo00,st_pct,10%,,,,,
