game,2012,5,20121007,201210070kan,rav,"Baltimore Ravens",9,kan,"Kansas City Chiefs",6
player,201210070kan,kan,DaniTr20,qb_hits,0,,,,,
player,201210070kan,kan,DaniTr20,fumbles_rec,0,,,,,
player,201210070kan,kan,DaniTr20,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,DaniTr20,fumbles_rec_td,0,,,,,
player,201210070kan,kan,DaniTr20,fumbles_forced,0,,,,,
player,201210070kan,kan,ElamAb20,def_int,0,,,,,
player,201210070kan,kan,ElamAb20,def_int_yds,0,,,,,
player,201210070kan,kan,ElamAb20,def_int_td,0,,,,,
player,201210070kan,kan,ElamAb20,def_int_long,0,,,,,
player,201210070kan,kan,ElamAb20,pass_defended,1,,,,,
player,201210070kan,kan,ElamAb20,sacks,0.0,,,,,
player,201210070kan,kan,ElamAb20,tackles_combined,1,,,,,
player,201210070kan,kan,ElamAb20,tackles_solo,1,,,,,
player,201210070kan,kan,ElamAb20,tackles_assists,0,,,,,
player,201210070kan,kan,ElamAb20,tackles_loss,0,,,,,
player,201210070kan,kan,ElamAb20,qb_hits,0,,,,,
player,201210070kan,kan,ElamAb20,fumbles_rec,0,,,,,
player,201210070kan,kan,ElamAb20,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,ElamAb20,fumbles_rec_td,0,,,,,
player,201210070kan,kan,ElamAb20,fumbles_forced,0,,,,,
player,201210070kan,kan,GrayCy00,def_int,0,,,,,
player,201210070kan,kan,GrayCy00,def_int_yds,0,,,,,
player,201210070kan,kan,GrayCy00,def_int_td,0,,,,,
player,201210070kan,kan,GrayCy00,def_int_long,0,,,,,
player,201210070kan,kan,GrayCy00,pass_defended,0,,,,,
player,201210070kan,kan,GrayCy00,sacks,0.0,,,,,
player,201210070kan,kan,GrayCy00,tackles_combined,1,,,,,
player,201210070kan,kan,GrayCy00,tackles_solo,1,,,,,
player,201210070kan,kan,GrayCy00,tackles_assists,0,,,,,
player,201210070kan,kan,GrayCy00,tackles_loss,0,,,,,
player,201210070kan,kan,GrayCy00,qb_hits,0,,,,,
player,201210070kan,kan,GrayCy00,fumbles_rec,0,,,,,
player,201210070kan,kan,GrayCy00,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,GrayCy00,fumbles_rec_td,0,,,,,
player,201210070kan,kan,GrayCy00,fumbles_forced,0,,,,,
player,201210070kan,kan,JackTy98,def_int,0,,,,,
player,201210070kan,kan,JackTy98,def_int_yds,0,,,,,
player,201210070kan,kan,JackTy98,def_int_td,0,,,,,
player,201210070kan,kan,JackTy98,def_int_long,0,,,,,
player,201210070kan,kan,JackTy98,pass_defended,0,,,,,
player,201210070kan,kan,JackTy98,sacks,0.0,,,,,
player,201210070kan,kan,JackTy98,tackles_combined,1,,,,,
player,201210070kan,kan,JackTy98,tackles_solo,1,,,,,
player,201210070kan,kan,JackTy98,tackles_assists,0,,,,,
player,201210070kan,kan,JackTy98,tackles_loss,0,,,,,
player,201210070kan,kan,JackTy98,qb_hits,0,,,,,
player,201210070kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201210070kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201210070kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201210070kan,kan,JoneEd22,def_int,0,,,,,
player,201210070kan,kan,JoneEd22,def_int_yds,0,,,,,
player,201210070kan,kan,JoneEd22,def_int_td,0,,,,,
player,201210070kan,kan,JoneEd22,def_int_long,0,,,,,
player,201210070kan,kan,JoneEd22,pass_defended,0,,,,,
player,201210070kan,kan,JoneEd22,sacks,0.0,,,,,
player,201210070kan,kan,JoneEd22,tackles_combined,1,,,,,
player,201210070kan,kan,JoneEd22,tackles_solo,1,,,,,
player,201210070kan,kan,JoneEd22,tackles_assists,0,,,,,
player,201210070kan,kan,JoneEd22,tackles_loss,0,,,,,
player,201210070kan,kan,JoneEd22,qb_hits,0,,,,,
player,201210070kan,kan,JoneEd22,fumbles_rec,1,,,,,
player,201210070kan,kan,JoneEd22,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,JoneEd22,fumbles_rec_td,0,,,,,
player,201210070kan,kan,JoneEd22,fumbles_forced,0,,,,,
player,201210070kan,kan,PoexDo00,def_int,0,,,,,
player,201210070kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201210070kan,kan,PoexDo00,def_int_td,0,,,,,
player,201210070kan,kan,PoexDo00,def_int_long,0,,,,,
player,201210070kan,kan,PoexDo00,pass_defended,0,,,,,
player,201210070kan,kan,PoexDo00,sacks,0.0,,,,,
player,201210070kan,kan,PoexDo00,tackles_combined,1,,,,,
player,201210070kan,kan,PoexDo00,tackles_solo,1,,,,,
player,201210070kan,kan,PoexDo00,tackles_assists,0,,,,,
player,201210070kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201210070kan,kan,PoexDo00,qb_hits,1,,,,,
player,201210070kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201210070kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201210070kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201210070kan,kan,ToriAn20,def_int,0,,,,,
player,201210070kan,kan,ToriAn20,def_int_yds,0,,,,,
player,201210070kan,kan,ToriAn20,def_int_td,0,,,,,
player,201210070kan,kan,ToriAn20,def_int_long,0,,,,,
player,201210070kan,kan,ToriAn20,pass_defended,0,,,,,
player,201210070kan,kan,ToriAn20,sacks,0.0,,,,,
player,201210070kan,kan,ToriAn20,tackles_combined,1,,,,,
player,201210070kan,kan,ToriAn20,tackles_solo,1,,,,,
player,201210070kan,kan,ToriAn20,tackles_assists,0,,,,,
player,201210070kan,kan,ToriAn20,tackles_loss,0,,,,,
player,201210070kan,kan,ToriAn20,qb_hits,0,,,,,
player,201210070kan,kan,ToriAn20,fumbles_rec,0,,,,,
player,201210070kan,kan,ToriAn20,fumbles_rec_yds,0,,,,,
player,201210070kan,kan,ToriAn20,fumbles_rec_td,0,,,,,
player,201210070kan,kan,ToriAn20,fumbles_forced,0,,,,,
player,201210070kan,rav,JoneJa03,kick_ret,0,,,,,
player,201210070kan,rav,JoneJa03,kick_ret_yds,0,,,,,
player,201210070kan,rav,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201210070kan,rav,JoneJa03,kick_ret_td,0,,,,,
player,201210070kan,rav,JoneJa03,kick_ret_long,0,,,,,
player,201210070kan,rav,JoneJa03,punt_ret,1,,,,,
player,201210070kan,rav,JoneJa03,punt_ret_yds,10,,,,,
player,201210070kan,rav,JoneJa03,punt_ret_yds_per_ret,10.0,,,,,
player,201210070kan,rav,JoneJa03,punt_ret_td,0,,,,,
player,201210070kan,rav,JoneJa03,punt_ret_long,10,,,,,
player,201210070kan,rav,ThomDe04,kick_ret,2,,,,,
player,201210070kan,rav,ThomDe04,kick_ret_yds,52,,,,,
player,201210070kan,rav,ThomDe04,kick_ret_yds_per_ret,26.0,,,,,
player,201210070kan,rav,ThomDe04,kick_ret_td,0,,,,,
player,201210070kan,rav,ThomDe04,kick_ret_long,32,,,,,
player,201210070kan,rav,ThomDe04,punt_ret,0,,,,,
player,201210070kan,rav,ThomDe04,punt_ret_yds,0,,,,,
player,201210070kan,rav,ThomDe04,punt_ret_yds_per_ret,,,,,,
player,201210070kan,rav,ThomDe04,punt_ret_td,0,,,,,
player,201210070kan,rav,ThomDe04,punt_ret_long,0,,,,,
player,201210070kan,kan,ArenJa99,kick_ret,0,,,,,
player,201210070kan,kan,ArenJa99,kick_ret_yds,0,,,,,
player,201210070kan,kan,ArenJa99,kick_ret_yds_per_ret,,,,,,
player,201210070kan,kan,ArenJa99,kick_ret_td,0,,,,,
player,201210070kan,kan,ArenJa99,kick_ret_long,0,,,,,
player,201210070kan,kan,ArenJa99,punt_ret,4,,,,,
player,201210070kan,kan,ArenJa99,punt_ret_yds,8,,,,,
player,201210070kan,kan,ArenJa99,punt_ret_yds_per_ret,2.0,,,,,
player,201210070kan,kan,ArenJa99,punt_ret_td,0,,,,,
player,201210070kan,kan,ArenJa99,punt_ret_long,5,,,,,
player,201210070kan,kan,CoppTe00,kick_ret,0,,,,,
player,201210070kan,kan,CoppTe00,kick_ret_yds,0,,,,,
player,201210070kan,kan,CoppTe00,kick_ret_yds_per_ret,,,,,,
player,201210070kan,kan,CoppTe00,kick_ret_td,0,,,,,
player,201210070kan,kan,CoppTe00,kick_ret_long,0,,,,,
player,201210070kan,kan,CoppTe00,punt_ret,1,,,,,
player,201210070kan,kan,CoppTe00,punt_ret_yds,25,,,,,
player,201210070kan,kan,CoppTe00,punt_ret_yds_per_ret,25.0,,,,,
player,201210070kan,kan,CoppTe00,punt_ret_td,0,,,,,
player,201210070kan,kan,CoppTe00,punt_ret_long,25,,,,,
player,201210070kan,kan,DrauSh00,kick_ret,3,,,,,
player,201210070kan,kan,DrauSh00,kick_ret_yds,82,,,,,
player,201210070kan,kan,DrauSh00,kick_ret_yds_per_ret,27.3,,,,,
player,201210070kan,kan,DrauSh00,kick_ret_td,0,,,,,
player,201210070kan,kan,DrauSh00,kick_ret_long,41,,,,,
player,201210070kan,kan,DrauSh00,punt_ret,0,,,,,
player,201210070kan,kan,DrauSh00,punt_ret_yds,0,,,,,
player,201210070kan,kan,DrauSh00,punt_ret_yds_per_ret,,,,,,
player,201210070kan,kan,DrauSh00,punt_ret_td,0,,,,,
player,201210070kan,kan,DrauSh00,punt_ret_long,0,,,,,
player,201210070kan,rav,KochSa20,xpm,,,,,,
player,201210070kan,rav,KochSa20,xpa,,,,,,
player,201210070kan,rav,KochSa20,fgm,,,,,,
player,201210070kan,rav,KochSa20,fga,,,,,,
player,201210070kan,rav,KochSa20,punt,5,,,,,
player,201210070kan,rav,KochSa20,punt_yds,232,,,,,
player,201210070kan,rav,KochSa20,punt_yds_per_punt,46.4,,,,,
player,201210070kan,rav,KochSa20,punt_long,56,,,,,
player,201210070kan,rav,TuckJu00,xpm,,,,,,
player,201210070kan,rav,TuckJu00,xpa,,,,,,
player,201210070kan,rav,TuckJu00,fgm,3,,,,,
player,201210070kan,rav,TuckJu00,fga,3,,,,,
player,201210070kan,rav,TuckJu00,punt,0,,,,,
player,201210070kan,rav,TuckJu00,punt_yds,0,,,,,
player,201210070kan,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201210070kan,rav,TuckJu00,punt_long,0,,,,,
player,201210070kan,kan,ColqDu20,xpm,,,,,,
player,201210070kan,kan,ColqDu20,xpa,,,,,,
player,201210070kan,kan,ColqDu20,fgm,,,,,,
player,201210070kan,kan,ColqDu20,fga,,,,,,
player,201210070kan,kan,ColqDu20,punt,5,,,,,
player,201210070kan,kan,ColqDu20,punt_yds,236,,,,,
player,201210070kan,kan,ColqDu20,punt_yds_per_punt,47.2,,,,,
player,201210070kan,kan,ColqDu20,punt_long,58,,,,,
player,201210070kan,kan,SuccRy44,xpm,,,,,,
player,201210070kan,kan,SuccRy44,xpa,,,,,,
player,201210070kan,kan,SuccRy44,fgm,2,,,,,
player,201210070kan,kan,SuccRy44,fga,2,,,,,
player,201210070kan,kan,SuccRy44,punt,0,,,,,
player,201210070kan,kan,SuccRy44,punt_yds,0,,,,,
player,201210070kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201210070kan,kan,SuccRy44,punt_long,0,,,,,
player,201210070kan,kan,AlbeBr20,pos,T,,,,,
player,201210070kan,kan,AlbeBr20,offense,71,,,,,
player,201210070kan,kan,AlbeBr20,off_pct,100%,,,,,
player,201210070kan,kan,AlbeBr20,defense,0,,,,,
player,201210070kan,kan,AlbeBr20,def_pct,0%,,,,,
player,201210070kan,kan,AlbeBr20,special_teams,2,,,,,
player,201210070kan,kan,AlbeBr20,st_pct,9%,,,,,
player,201210070kan,kan,AlleJe01,pos,G,,,,,
player,201210070kan,kan,AlleJe01,offense,71,,,,,
player,201210070kan,kan,AlleJe01,off_pct,100%,,,,,
player,201210070kan,kan,AlleJe01,defense,0,,,,,
player,201210070kan,kan,AlleJe01,def_pct,0%,,,,,
player,201210070kan,kan,AlleJe01,special_teams,2,,,,,
player,201210070kan,kan,AlleJe01,st_pct,9%,,,,,
player,201210070kan,kan,LiljRy20,pos,G,,,,,
player,201210070kan,kan,LiljRy20,offense,71,,,,,
player,201210070kan,kan,LiljRy20,off_pct,100%,,,,,
player,201210070kan,kan,LiljRy20,defense,0,,,,,
player,201210070kan,kan,LiljRy20,def_pct,0%,,,,,
player,201210070kan,kan,LiljRy20,special_teams,2,,,,,
player,201210070kan,kan,LiljRy20,st_pct,9%,,,,,
player,201210070kan,kan,AsamJo20,pos,G,,,,,
player,201210070kan,kan,AsamJo20,offense,71,,,,,
player,201210070kan,kan,AsamJo20,off_pct,100%,,,,,
player,201210070kan,kan,AsamJo20,defense,0,,,,,
player,201210070kan,kan,AsamJo20,def_pct,0%,,,,,
player,201210070kan,kan,AsamJo20,special_teams,2,,,,,
player,201210070kan,kan,AsamJo20,st_pct,9%,,,,,
player,201210070kan,kan,WinsEr20,pos,T,,,,,
player,201210070kan,kan,WinsEr20,offense,71,,,,,
player,201210070kan,kan,WinsEr20,off_pct,100%,,,,,
player,201210070kan,kan,WinsEr20,defense,0,,,,,
player,201210070kan,kan,WinsEr20,def_pct,0%,,,,,
player,201210070kan,kan,WinsEr20,special_teams,2,,,,,
player,201210070kan,kan,WinsEr20,st_pct,9%,,,,,
player,201210070kan,kan,BoweDw00,pos,WR,,,,,
player,201210070kan,kan,BoweDw00,offense,69,,,,,
player,201210070kan,kan,BoweDw00,off_pct,97%,,,,,
player,201210070kan,kan,BoweDw00,defense,0,,,,,
player,201210070kan,kan,BoweDw00,def_pct,0%,,,,,
player,201210070kan,kan,BoweDw00,special_teams,0,,,,,
player,201210070kan,kan,BoweDw00,st_pct,0%,,,,,
player,201210070kan,kan,MoeaTo00,pos,TE,,,,,
player,201210070kan,kan,MoeaTo00,offense,66,,,,,
player,201210070kan,kan,MoeaTo00,off_pct,93%,,,,,
player,201210070kan,kan,MoeaTo00,defense,0,,,,,
player,201210070kan,kan,MoeaTo00,def_pct,0%,,,,,
player,201210070kan,kan,MoeaTo00,special_teams,0,,,,,
player,201210070kan,kan,MoeaTo00,st_pct,0%,,,,,
player,201210070kan,kan,CassMa00,pos,QB,,,,,
player,201210070kan,kan,CassMa00,offense,62,,,,,
player,201210070kan,kan,CassMa00,off_pct,87%,,,,,
player,201210070kan,kan,CassMa00,defense,0,,,,,
player,201210070kan,kan,CassMa00,def_pct,0%,,,,,
player,201210070kan,kan,CassMa00,special_teams,0,,,,,
player,201210070kan,kan,CassMa00,st_pct,0%,,,,,
player,201210070kan,kan,BaldJo00,pos,WR,,,,,
player,201210070kan,kan,BaldJo00,offense,54,,,,,
player,201210070kan,kan,BaldJo00,off_pct,76%,,,,,
player,201210070kan,kan,BaldJo00,defense,0,,,,,
player,201210070kan,kan,BaldJo00,def_pct,0%,,,,,
player,201210070kan,kan,BaldJo00,special_teams,0,,,,,
player,201210070kan,kan,BaldJo00,st_pct,0%,,,,,
player,201210070kan,kan,ManeSt00,pos,TE,,,,,
player,201210070kan,kan,ManeSt00,offense,51,,,,,
player,201210070kan,kan,ManeSt00,off_pct,72%,,,,,
player,201210070kan,kan,ManeSt00,defense,0,,,,,
player,201210070kan,kan,ManeSt00,def_pct,0%,,,,,
player,201210070kan,kan,ManeSt00,special_teams,0,,,,,
player,201210070kan,kan,ManeSt00,st_pct,0%,,,,,
player,201210070kan,kan,CharJa00,pos,RB,,,,,
player,201210070kan,kan,CharJa00,offense,40,,,,,
player,201210070kan,kan,CharJa00,off_pct,56%,,,,,
player,201210070kan,kan,CharJa00,defense,0,,,,,
player,201210070kan,kan,CharJa00,def_pct,0%,,,,,
player,201210070kan,kan,CharJa00,special_teams,0,,,,,
player,201210070kan,kan,CharJa00,st_pct,0%,,,,,
player,201210070kan,kan,McClDe00,pos,WR,,,,,
player,201210070kan,kan,McClDe00,offense,31,,,,,
player,201210070kan,kan,McClDe00,off_pct,44%,,,,,
player,201210070kan,kan,McClDe00,defense,0,,,,,
player,201210070kan,kan,McClDe00,def_pct,0%,,,,,
player,201210070kan,kan,McClDe00,special_teams,0,,,,,
player,201210070kan,kan,McClDe00,st_pct,0%,,,,,
player,201210070kan,kan,DrauSh00,pos,RB,,,,,
player,201210070kan,kan,DrauSh00,offense,24,,,,,
player,201210070kan,kan,DrauSh00,off_pct,34%,,,,,
player,201210070kan,kan,DrauSh00,defense,0,,,,,
player,201210070kan,kan,DrauSh00,def_pct,0%,,,,,
player,201210070kan,kan,DrauSh00,special_teams,14,,,,,
player,201210070kan,kan,DrauSh00,st_pct,64%,,,,,
player,201210070kan,kan,QuinBr00,pos,QB,,,,,
player,201210070kan,kan,QuinBr00,offense,9,,,,,
player,201210070kan,kan,QuinBr00,off_pct,13%,,,,,
player,201210070kan,kan,QuinBr00,defense,0,,,,,
player,201210070kan,kan,QuinBr00,def_pct,0%,,,,,
player,201210070kan,kan,QuinBr00,special_teams,0,,,,,
player,201210070kan,kan,QuinBr00,st_pct,0%,,,,,
player,201210070kan,kan,GrayCy00,pos,RB,,,,,
player,201210070kan,kan,GrayCy00,offense,8,,,,,
player,201210070kan,kan,GrayCy00,off_pct,11%,,,,,
player,201210070kan,kan,GrayCy00,defense,0,,,,,
player,201210070kan,kan,GrayCy00,def_pct,0%,,,,,
player,201210070kan,kan,GrayCy00,special_teams,8,,,,,
player,201210070kan,kan,GrayCy00,st_pct,36%,,,,,
player,201210070kan,kan,BreaSt00,pos,WR,,,,,
player,201210070kan,kan,BreaSt00,offense,6,,,,,
player,201210070kan,kan,BreaSt00,off_pct,8%,,,,,
player,201210070kan,kan,BreaSt00,defense,0,,,,,
player,201210070kan,kan,BreaSt00,def_pct,0%,,,,,
player,201210070kan,kan,BreaSt00,special_teams,0,,,,,
player,201210070kan,kan,BreaSt00,st_pct,0%,,,,,
player,201210070kan,kan,EachNa00,pos,RB,,,,,
player,201210070kan,kan,EachNa00,offense,4,,,,,
player,201210070kan,kan,EachNa00,off_pct,6%,,,,,
player,201210070kan,kan,EachNa00,defense,0,,,,,
player,201210070kan,kan,EachNa00,def_pct,0%,,,,,
player,201210070kan,kan,EachNa00,special_teams,11,,,,,
player,201210070kan,kan,EachNa00,st_pct,50%,,,,,
player,201210070kan,kan,CoppTe00,pos,WR,,,,,
player,201210070kan,kan,CoppTe00,offense,2,,,,,
player,201210070kan,kan,CoppTe00,off_pct,3%,,,,,
player,201210070kan,kan,CoppTe00,defense,0,,,,,
player,201210070kan,kan,CoppTe00,def_pct,0%,,,,,
player,201210070kan,kan,CoppTe00,special_teams,17,,,,,
player,201210070kan,kan,CoppTe00,st_pct,77%,,,,,
player,201210070kan,kan,BerrEr99,pos,SS,,,,,
player,201210070kan,kan,BerrEr99,offense,0,,,,,
player,201210070kan,kan,BerrEr99,off_pct,0%,,,,,
player,201210070kan,kan,BerrEr99,defense,56,,,,,
player,201210070kan,kan,BerrEr99,def_pct,100%,,,,,
player,201210070kan,kan,BerrEr99,special_teams,4,,,,,
player,201210070kan,kan,BerrEr99,st_pct,18%,,,,,
player,201210070kan,kan,HousJu00,pos,LB,,,,,
player,201210070kan,kan,HousJu00,offense,0,,,,,
player,201210070kan,kan,HousJu00,off_pct,0%,,,,,
player,201210070kan,kan,HousJu00,defense,56,,,,,
player,201210070kan,kan,HousJu00,def_pct,100%,,,,,
player,201210070kan,kan,HousJu00,special_teams,4,,,,,
player,201210070kan,kan,HousJu00,st_pct,18%,,,,,
player,201210070kan,kan,ElamAb20,pos,SS,,,,,
player,201210070kan,kan,ElamAb20,offense,0,,,,,
player,201210070kan,kan,ElamAb20,off_pct,0%,,,,,
player,201210070kan,kan,ElamAb20,defense,56,,,,,
player,201210070kan,kan,ElamAb20,def_pct,100%,,,,,
player,201210070kan,kan,ElamAb20,special_teams,3,,,,,
player,201210070kan,kan,ElamAb20,st_pct,14%,,,,,
player,201210070kan,kan,RoutSt20,pos,CB,,,,,
player,201210070kan,kan,RoutSt20,offense,0,,,,,
player,201210070kan,kan,RoutSt20,off_pct,0%,,,,,
player,201210070kan,kan,RoutSt20,defense,56,,,,,
player,201210070kan,kan,RoutSt20,def_pct,100%,,,,,
player,201210070kan,kan,RoutSt20,special_teams,3,,,,,
player,201210070kan,kan,RoutSt20,st_pct,14%,,,,,
player,201210070kan,kan,JohnDe25,pos,LB,,,,,
player,201210070kan,kan,JohnDe25,offense,0,,,,,
player,201210070kan,kan,JohnDe25,off_pct,0%,,,,,
player,201210070kan,kan,JohnDe25,defense,56,,,,,
player,201210070kan,kan,JohnDe25,def_pct,100%,,,,,
player,201210070kan,kan,JohnDe25,special_teams,3,,,,,
player,201210070kan,kan,JohnDe25,st_pct,14%,,,,,
player,201210070kan,kan,FlowBr99,pos,CB,,,,,
player,201210070kan,kan,FlowBr99,offense,0,,,,,
player,201210070kan,kan,FlowBr99,off_pct,0%,,,,,
player,201210070kan,kan,FlowBr99,defense,56,,,,,
player,201210070kan,kan,FlowBr99,def_pct,100%,,,,,
player,201210070kan,kan,FlowBr99,special_teams,0,,,,,
player,201210070kan,kan,FlowBr99,st_pct,0%,,,,,
player,201210070kan,kan,HaliTa20,pos,LB,,,,,
player,201210070kan,kan,HaliTa20,offense,0,,,,,
player,201210070kan,kan,HaliTa20,off_pct,0%,,,,,
player,201210070kan,kan,HaliTa20,defense,56,,,,,
player,201210070kan,kan,HaliTa20,def_pct,100%,,,,,
player,201210070kan,kan,HaliTa20,special_teams,0,,,,,
player,201210070kan,kan,HaliTa20,st_pct,0%,,,,,
player,201210070kan,kan,PoexDo00,pos,NT,,,,,
player,201210070kan,kan,PoexDo00,offense,0,,,,,
player,201210070kan,kan,PoexDo00,off_pct,0%,,,,,
player,201210070kan,kan,PoexDo00,defense,49,,,,,
player,201210070kan,kan,PoexDo00,def_pct,88%,,,,,
player,201210070kan,kan,PoexDo00,special_teams,3,,,,,
player,201210070kan,kan,PoexDo00,st_pct,14%,,,,,
player,201210070kan,kan,JackTy98,pos,DE,,,,,
player,201210070kan,kan,JackTy98,offense,0,,,,,
player,201210070kan,kan,JackTy98,off_pct,0%,,,,,
player,201210070kan,kan,JackTy98,defense,40,,,,,
player,201210070kan,kan,JackTy98,def_pct,71%,,,,,
player,201210070kan,kan,JackTy98,special_teams,3,,,,,
player,201210070kan,kan,JackTy98,st_pct,14%,,,,,
player,201210070kan,kan,BelcJo00,pos,LB,,,,,
player,201210070kan,kan,BelcJo00,offense,0,,,,,
player,201210070kan,kan,BelcJo00,off_pct,0%,,,,,
player,201210070kan,kan,BelcJo00,defense,38,,,,,
player,201210070kan,kan,BelcJo00,def_pct,68%,,,,,
player,201210070kan,kan,BelcJo00,special_teams,9,,,,,
player,201210070kan,kan,BelcJo00,st_pct,41%,,,,,
player,201210070kan,kan,BailAl00,pos,DE,,,,,
player,201210070kan,kan,BailAl00,offense,0,,,,,
player,201210070kan,kan,BailAl00,off_pct,0%,,,,,
player,201210070kan,kan,BailAl00,defense,34,,,,,
player,201210070kan,kan,BailAl00,def_pct,61%,,,,,
player,201210070kan,kan,BailAl00,special_teams,7,,,,,
player,201210070kan,kan,BailAl00,st_pct,32%,,,,,
player,201210070kan,kan,DaniTr20,pos,FS,,,,,
player,201210070kan,kan,DaniTr20,offense,0,,,,,
player,201210070kan,kan,DaniTr20,off_pct,0%,,,,,
player,201210070kan,kan,DaniTr20,defense,26,,,,,
player,201210070kan,kan,DaniTr20,def_pct,46%,,,,,
player,201210070kan,kan,DaniTr20,special_teams,5,,,,,
player,201210070kan,kan,DaniTr20,st_pct,23%,,,,,
player,201210070kan,kan,ArenJa99,pos,CB,,,,,
player,201210070kan,kan,ArenJa99,offense,0,,,,,
player,201210070kan,kan,ArenJa99,off_pct,0%,,,,,
player,201210070kan,kan,ArenJa99,defense,18,,,,,
player,201210070kan,kan,ArenJa99,def_pct,32%,,,,,
player,201210070kan,kan,ArenJa99,special_teams,5,,,,,
player,201210070kan,kan,ArenJa99,st_pct,23%,,,,,
player,201210070kan,kan,ToriAn20,pos,NT,,,,,
player,201210070kan,kan,ToriAn20,offense,0,,,,,
player,201210070kan,kan,ToriAn20,off_pct,0%,,,,,
player,201210070kan,kan,ToriAn20,defense,11,,,,,
player,201210070kan,kan,ToriAn20,def_pct,20%,,,,,
player,201210070kan,kan,ToriAn20,special_teams,0,,,,,
player,201210070kan,kan,ToriAn20,st_pct,0%,,,,,
player,201210070kan,kan,PoweJe00,pos,NT,,,,,
player,201210070kan,kan,PoweJe00,offense,0,,,,,
player,201210070kan,kan,PoweJe00,off_pct,0%,,,,,
player,201210070kan,kan,PoweJe00,defense,7,,,,,
player,201210070kan,kan,PoweJe00,def_pct,12%,,,,,
player,201210070kan,kan,PoweJe00,special_teams,1,,,,,
player,201210070kan,kan,PoweJe00,st_pct,5%,,,,,
player,201210070kan,kan,HartTy00,pos,FS,,,,,
player,201210070kan,kan,HartTy00,offense,0,,,,,
player,201210070kan,kan,HartTy00,off_pct,0%,,,,,
player,201210070kan,kan,HartTy00,defense,1,,,,,
player,201210070kan,kan,HartTy00,def_pct,2%,,,,,
player,201210070kan,kan,HartTy00,special_teams,11,,,,,
player,201210070kan,kan,HartTy00,st_pct,50%,,,,,
player,201210070kan,kan,StudAn99,pos,LB,,,,,
player,201210070kan,kan,StudAn99,offense,0,,,,,
player,201210070kan,kan,StudAn99,off_pct,0%,,,,,
player,201210070kan,kan,StudAn99,defense,0,,,,,
player,201210070kan,kan,StudAn99,def_pct,0%,,,,,
player,201210070kan,kan,StudAn99,special_teams,22,,,,,
player,201210070kan,kan,StudAn99,st_pct,100%,,,,,
player,201210070kan,kan,GreeCo01,pos,LB,,,,,
player,201210070kan,kan,GreeCo01,offense,0,,,,,
player,201210070kan,kan,GreeCo01,off_pct,0%,,,,,
player,201210070kan,kan,GreeCo01,defense,0,,,,,
player,201210070kan,kan,GreeCo01,def_pct,0%,,,,,
player,201210070kan,kan,GreeCo01,special_teams,17,,,,,
player,201210070kan,kan,GreeCo01,st_pct,77%,,,,,
player,201210070kan,kan,JoneEd22,pos,LB,,,,,
player,201210070kan,kan,JoneEd22,offense,0,,,,,
player,201210070kan,kan,JoneEd22,off_pct,0%,,,,,
player,201210070kan,kan,JoneEd22,defense,0,,,,,
player,201210070kan,kan,JoneEd22,def_pct,0%,,,,,
player,201210070kan,kan,JoneEd22,special_teams,17,,,,,
player,201210070kan,kan,JoneEd22,st_pct,77%,,,,,
player,201210070kan,kan,ThorNe00,pos,DB,,,,,
player,201210070kan,kan,ThorNe00,offense,0,,,,,
player,201210070kan,kan,ThorNe00,off_pct,0%,,,,,
player,201210070kan,kan,ThorNe00,defense,0,,,,,
player,201210070kan,kan,ThorNe00,def_pct,0%,,,,,
player,201210070kan,kan,ThorNe00,special_teams,13,,,,,
player,201210070kan,kan,ThorNe00,st_pct,59%,,,,,
player,201210070kan,kan,SileBr99,pos,LB,,,,,
player,201210070kan,kan,SileBr99,offense,0,,,,,
player,201210070kan,kan,SileBr99,off_pct,0%,,,,,
player,201210070kan,kan,SileBr99,defense,0,,,,,
player,201210070kan,kan,SileBr99,def_pct,0%,,,,,
player,201210070kan,kan,SileBr99,special_teams,12,,,,,
player,201210070kan,kan,SileBr99,st_pct,55%,,,,,
player,201210070kan,kan,OConJa00,pos,TE,,,,,
player,201210070kan,kan,OConJa00,offense,0,,,,,
player,201210070kan,kan,OConJa00,off_pct,0%,,,,,
player,201210070kan,kan,OConJa00,defense,0,,,,,
player,201210070kan,kan,OConJa00,def_pct,0%,,,,,
player,201210070kan,kan,OConJa00,special_teams,9,,,,,
player,201210070kan,kan,OConJa00,st_pct,41%,,,,,
