game,2012,9,20121104,201211040oti,chi,"Chicago Bears",51,oti,"Tennessee Titans",20
player,201211040oti,oti,MorgDe99,tackles_assists,2,,,,,
player,201211040oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201211040oti,oti,MorgDe99,qb_hits,2,,,,,
player,201211040oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201211040oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201211040oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201211040oti,oti,SensCo00,def_int,0,,,,,
player,201211040oti,oti,SensCo00,def_int_yds,0,,,,,
player,201211040oti,oti,SensCo00,def_int_td,0,,,,,
player,201211040oti,oti,SensCo00,def_int_long,0,,,,,
player,201211040oti,oti,SensCo00,pass_defended,0,,,,,
player,201211040oti,oti,SensCo00,sacks,0.0,,,,,
player,201211040oti,oti,SensCo00,tackles_combined,4,,,,,
player,201211040oti,oti,SensCo00,tackles_solo,2,,,,,
player,201211040oti,oti,SensCo00,tackles_assists,2,,,,,
player,201211040oti,oti,SensCo00,tackles_loss,0,,,,,
player,201211040oti,oti,SensCo00,qb_hits,0,,,,,
player,201211040oti,oti,SensCo00,fumbles_rec,0,,,,,
player,201211040oti,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201211040oti,oti,SensCo00,fumbles_forced,0,,,,,
player,201211040oti,oti,ShawTi99,def_int,0,,,,,
player,201211040oti,oti,ShawTi99,def_int_yds,0,,,,,
player,201211040oti,oti,ShawTi99,def_int_td,0,,,,,
player,201211040oti,oti,ShawTi99,def_int_long,0,,,,,
player,201211040oti,oti,ShawTi99,pass_defended,0,,,,,
player,201211040oti,oti,ShawTi99,sacks,0.0,,,,,
player,201211040oti,oti,ShawTi99,tackles_combined,4,,,,,
player,201211040oti,oti,ShawTi99,tackles_solo,2,,,,,
player,201211040oti,oti,ShawTi99,tackles_assists,2,,,,,
player,201211040oti,oti,ShawTi99,tackles_loss,0,,,,,
player,201211040oti,oti,ShawTi99,qb_hits,0,,,,,
player,201211040oti,oti,ShawTi99,fumbles_rec,0,,,,,
player,201211040oti,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201211040oti,oti,ShawTi99,fumbles_forced,0,,,,,
player,201211040oti,oti,JohnRo99,def_int,0,,,,,
player,201211040oti,oti,JohnRo99,def_int_yds,0,,,,,
player,201211040oti,oti,JohnRo99,def_int_td,0,,,,,
player,201211040oti,oti,JohnRo99,def_int_long,0,,,,,
player,201211040oti,oti,JohnRo99,pass_defended,0,,,,,
player,201211040oti,oti,JohnRo99,sacks,0.0,,,,,
player,201211040oti,oti,JohnRo99,tackles_combined,3,,,,,
player,201211040oti,oti,JohnRo99,tackles_solo,2,,,,,
player,201211040oti,oti,JohnRo99,tackles_assists,1,,,,,
player,201211040oti,oti,JohnRo99,tackles_loss,0,,,,,
player,201211040oti,oti,JohnRo99,qb_hits,0,,,,,
player,201211040oti,oti,JohnRo99,fumbles_rec,0,,,,,
player,201211040oti,oti,JohnRo99,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,JohnRo99,fumbles_rec_td,0,,,,,
player,201211040oti,oti,JohnRo99,fumbles_forced,0,,,,,
player,201211040oti,oti,VernAl99,def_int,0,,,,,
player,201211040oti,oti,VernAl99,def_int_yds,0,,,,,
player,201211040oti,oti,VernAl99,def_int_td,0,,,,,
player,201211040oti,oti,VernAl99,def_int_long,0,,,,,
player,201211040oti,oti,VernAl99,pass_defended,0,,,,,
player,201211040oti,oti,VernAl99,sacks,0.0,,,,,
player,201211040oti,oti,VernAl99,tackles_combined,3,,,,,
player,201211040oti,oti,VernAl99,tackles_solo,1,,,,,
player,201211040oti,oti,VernAl99,tackles_assists,2,,,,,
player,201211040oti,oti,VernAl99,tackles_loss,0,,,,,
player,201211040oti,oti,VernAl99,qb_hits,0,,,,,
player,201211040oti,oti,VernAl99,fumbles_rec,0,,,,,
player,201211040oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201211040oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201211040oti,oti,HarpJa01,def_int,0,,,,,
player,201211040oti,oti,HarpJa01,def_int_yds,0,,,,,
player,201211040oti,oti,HarpJa01,def_int_td,0,,,,,
player,201211040oti,oti,HarpJa01,def_int_long,0,,,,,
player,201211040oti,oti,HarpJa01,pass_defended,0,,,,,
player,201211040oti,oti,HarpJa01,sacks,0.0,,,,,
player,201211040oti,oti,HarpJa01,tackles_combined,2,,,,,
player,201211040oti,oti,HarpJa01,tackles_solo,2,,,,,
player,201211040oti,oti,HarpJa01,tackles_assists,0,,,,,
player,201211040oti,oti,HarpJa01,tackles_loss,0,,,,,
player,201211040oti,oti,HarpJa01,qb_hits,0,,,,,
player,201211040oti,oti,HarpJa01,fumbles_rec,0,,,,,
player,201211040oti,oti,HarpJa01,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,HarpJa01,fumbles_rec_td,0,,,,,
player,201211040oti,oti,HarpJa01,fumbles_forced,0,,,,,
player,201211040oti,oti,GrifMi99,def_int,0,,,,,
player,201211040oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201211040oti,oti,GrifMi99,def_int_td,0,,,,,
player,201211040oti,oti,GrifMi99,def_int_long,0,,,,,
player,201211040oti,oti,GrifMi99,pass_defended,0,,,,,
player,201211040oti,oti,GrifMi99,sacks,0.0,,,,,
player,201211040oti,oti,GrifMi99,tackles_combined,1,,,,,
player,201211040oti,oti,GrifMi99,tackles_solo,1,,,,,
player,201211040oti,oti,GrifMi99,tackles_assists,0,,,,,
player,201211040oti,oti,GrifMi99,tackles_loss,0,,,,,
player,201211040oti,oti,GrifMi99,qb_hits,0,,,,,
player,201211040oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201211040oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201211040oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201211040oti,oti,JohnQu00,def_int,0,,,,,
player,201211040oti,oti,JohnQu00,def_int_yds,0,,,,,
player,201211040oti,oti,JohnQu00,def_int_td,0,,,,,
player,201211040oti,oti,JohnQu00,def_int_long,0,,,,,
player,201211040oti,oti,JohnQu00,pass_defended,0,,,,,
player,201211040oti,oti,JohnQu00,sacks,0.0,,,,,
player,201211040oti,oti,JohnQu00,tackles_combined,1,,,,,
player,201211040oti,oti,JohnQu00,tackles_solo,1,,,,,
player,201211040oti,oti,JohnQu00,tackles_assists,0,,,,,
player,201211040oti,oti,JohnQu00,tackles_loss,0,,,,,
player,201211040oti,oti,JohnQu00,qb_hits,0,,,,,
player,201211040oti,oti,JohnQu00,fumbles_rec,0,,,,,
player,201211040oti,oti,JohnQu00,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,JohnQu00,fumbles_rec_td,0,,,,,
player,201211040oti,oti,JohnQu00,fumbles_forced,0,,,,,
player,201211040oti,oti,MartMi01,def_int,0,,,,,
player,201211040oti,oti,MartMi01,def_int_yds,0,,,,,
player,201211040oti,oti,MartMi01,def_int_td,0,,,,,
player,201211040oti,oti,MartMi01,def_int_long,0,,,,,
player,201211040oti,oti,MartMi01,pass_defended,0,,,,,
player,201211040oti,oti,MartMi01,sacks,0.0,,,,,
player,201211040oti,oti,MartMi01,tackles_combined,1,,,,,
player,201211040oti,oti,MartMi01,tackles_solo,1,,,,,
player,201211040oti,oti,MartMi01,tackles_assists,0,,,,,
player,201211040oti,oti,MartMi01,tackles_loss,0,,,,,
player,201211040oti,oti,MartMi01,qb_hits,0,,,,,
player,201211040oti,oti,MartMi01,fumbles_rec,0,,,,,
player,201211040oti,oti,MartMi01,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,MartMi01,fumbles_rec_td,0,,,,,
player,201211040oti,oti,MartMi01,fumbles_forced,0,,,,,
player,201211040oti,oti,MoutRy99,def_int,0,,,,,
player,201211040oti,oti,MoutRy99,def_int_yds,0,,,,,
player,201211040oti,oti,MoutRy99,def_int_td,0,,,,,
player,201211040oti,oti,MoutRy99,def_int_long,0,,,,,
player,201211040oti,oti,MoutRy99,pass_defended,1,,,,,
player,201211040oti,oti,MoutRy99,sacks,0.0,,,,,
player,201211040oti,oti,MoutRy99,tackles_combined,1,,,,,
player,201211040oti,oti,MoutRy99,tackles_solo,1,,,,,
player,201211040oti,oti,MoutRy99,tackles_assists,0,,,,,
player,201211040oti,oti,MoutRy99,tackles_loss,0,,,,,
player,201211040oti,oti,MoutRy99,qb_hits,0,,,,,
player,201211040oti,oti,MoutRy99,fumbles_rec,0,,,,,
player,201211040oti,oti,MoutRy99,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,MoutRy99,fumbles_rec_td,0,,,,,
player,201211040oti,oti,MoutRy99,fumbles_forced,0,,,,,
player,201211040oti,oti,ThomTa00,def_int,0,,,,,
player,201211040oti,oti,ThomTa00,def_int_yds,0,,,,,
player,201211040oti,oti,ThomTa00,def_int_td,0,,,,,
player,201211040oti,oti,ThomTa00,def_int_long,0,,,,,
player,201211040oti,oti,ThomTa00,pass_defended,0,,,,,
player,201211040oti,oti,ThomTa00,sacks,0.0,,,,,
player,201211040oti,oti,ThomTa00,tackles_combined,1,,,,,
player,201211040oti,oti,ThomTa00,tackles_solo,1,,,,,
player,201211040oti,oti,ThomTa00,tackles_assists,0,,,,,
player,201211040oti,oti,ThomTa00,tackles_loss,0,,,,,
player,201211040oti,oti,ThomTa00,qb_hits,0,,,,,
player,201211040oti,oti,ThomTa00,fumbles_rec,0,,,,,
player,201211040oti,oti,ThomTa00,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,ThomTa00,fumbles_rec_td,0,,,,,
player,201211040oti,oti,ThomTa00,fumbles_forced,0,,,,,
player,201211040oti,chi,HestDe99,kick_ret,1,,,,,
player,201211040oti,chi,HestDe99,kick_ret_yds,26,,,,,
player,201211040oti,chi,HestDe99,kick_ret_yds_per_ret,26.0,,,,,
player,201211040oti,chi,HestDe99,kick_ret_td,0,,,,,
player,201211040oti,chi,HestDe99,kick_ret_long,26,,,,,
player,201211040oti,chi,HestDe99,punt_ret,5,,,,,
player,201211040oti,chi,HestDe99,punt_ret_yds,69,,,,,
player,201211040oti,chi,HestDe99,punt_ret_yds_per_ret,13.8,,,,,
player,201211040oti,chi,HestDe99,punt_ret_td,0,,,,,
player,201211040oti,chi,HestDe99,punt_ret_long,44,,,,,
player,201211040oti,oti,ReynDa00,kick_ret,7,,,,,
player,201211040oti,oti,ReynDa00,kick_ret_yds,145,,,,,
player,201211040oti,oti,ReynDa00,kick_ret_yds_per_ret,20.7,,,,,
player,201211040oti,oti,ReynDa00,kick_ret_td,0,,,,,
player,201211040oti,oti,ReynDa00,kick_ret_long,32,,,,,
player,201211040oti,oti,ReynDa00,punt_ret,0,,,,,
player,201211040oti,oti,ReynDa00,punt_ret_yds,0,,,,,
player,201211040oti,oti,ReynDa00,punt_ret_yds_per_ret,,,,,,
player,201211040oti,oti,ReynDa00,punt_ret_td,0,,,,,
player,201211040oti,oti,ReynDa00,punt_ret_long,0,,,,,
player,201211040oti,chi,gouldrob01,xpm,6,,,,,
player,201211040oti,chi,gouldrob01,xpa,6,,,,,
player,201211040oti,chi,gouldrob01,fgm,3,,,,,
player,201211040oti,chi,gouldrob01,fga,3,,,,,
player,201211040oti,chi,gouldrob01,punt,0,,,,,
player,201211040oti,chi,gouldrob01,punt_yds,0,,,,,
player,201211040oti,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201211040oti,chi,gouldrob01,punt_long,0,,,,,
player,201211040oti,chi,PodlAd20,xpm,,,,,,
player,201211040oti,chi,PodlAd20,xpa,,,,,,
player,201211040oti,chi,PodlAd20,fgm,,,,,,
player,201211040oti,chi,PodlAd20,fga,,,,,,
player,201211040oti,chi,PodlAd20,punt,3,,,,,
player,201211040oti,chi,PodlAd20,punt_yds,115,,,,,
player,201211040oti,chi,PodlAd20,punt_yds_per_punt,38.3,,,,,
player,201211040oti,chi,PodlAd20,punt_long,43,,,,,
player,201211040oti,oti,bironrob01,xpm,1,,,,,
player,201211040oti,oti,bironrob01,xpa,1,,,,,
player,201211040oti,oti,bironrob01,fgm,1,,,,,
player,201211040oti,oti,bironrob01,fga,1,,,,,
player,201211040oti,oti,bironrob01,punt,0,,,,,
player,201211040oti,oti,bironrob01,punt_yds,0,,,,,
player,201211040oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201211040oti,oti,bironrob01,punt_long,0,,,,,
player,201211040oti,oti,KernBr20,xpm,,,,,,
player,201211040oti,oti,KernBr20,xpa,,,,,,
player,201211040oti,oti,KernBr20,fgm,,,,,,
player,201211040oti,oti,KernBr20,fga,,,,,,
player,201211040oti,oti,KernBr20,punt,6,,,,,
player,201211040oti,oti,KernBr20,punt_yds,299,,,,,
player,201211040oti,oti,KernBr20,punt_yds_per_punt,49.8,,,,,
player,201211040oti,oti,KernBr20,punt_long,59,,,,,
player,201211040oti,oti,LutuDe20,pos,G,,,,,
player,201211040oti,oti,LutuDe20,offense,57,,,,,
player,201211040oti,oti,LutuDe20,off_pct,100%,,,,,
player,201211040oti,oti,LutuDe20,defense,0,,,,,
player,201211040oti,oti,LutuDe20,def_pct,0%,,,,,
player,201211040oti,oti,LutuDe20,special_teams,2,,,,,
player,201211040oti,oti,LutuDe20,st_pct,6%,,,,,
player,201211040oti,oti,HutcSt00,pos,G,,,,,
player,201211040oti,oti,HutcSt00,offense,57,,,,,
player,201211040oti,oti,HutcSt00,off_pct,100%,,,,,
player,201211040oti,oti,HutcSt00,defense,0,,,,,
player,201211040oti,oti,HutcSt00,def_pct,0%,,,,,
player,201211040oti,oti,HutcSt00,special_teams,2,,,,,
player,201211040oti,oti,HutcSt00,st_pct,6%,,,,,
player,201211040oti,oti,VelaFe20,pos,C,,,,,
player,201211040oti,oti,VelaFe20,offense,57,,,,,
player,201211040oti,oti,VelaFe20,off_pct,100%,,,,,
player,201211040oti,oti,VelaFe20,defense,0,,,,,
player,201211040oti,oti,VelaFe20,def_pct,0%,,,,,
player,201211040oti,oti,VelaFe20,special_teams,2,,,,,
player,201211040oti,oti,VelaFe20,st_pct,6%,,,,,
player,201211040oti,oti,RoosMi20,pos,T,,,,,
player,201211040oti,oti,RoosMi20,offense,57,,,,,
player,201211040oti,oti,RoosMi20,off_pct,100%,,,,,
player,201211040oti,oti,RoosMi20,defense,0,,,,,
player,201211040oti,oti,RoosMi20,def_pct,0%,,,,,
player,201211040oti,oti,RoosMi20,special_teams,2,,,,,
player,201211040oti,oti,RoosMi20,st_pct,6%,,,,,
player,201211040oti,oti,StewDa21,pos,T,,,,,
player,201211040oti,oti,StewDa21,offense,57,,,,,
player,201211040oti,oti,StewDa21,off_pct,100%,,,,,
player,201211040oti,oti,StewDa21,defense,0,,,,,
player,201211040oti,oti,StewDa21,def_pct,0%,,,,,
player,201211040oti,oti,StewDa21,special_teams,2,,,,,
player,201211040oti,oti,StewDa21,st_pct,6%,,,,,
player,201211040oti,oti,HassMa00,pos,QB,,,,,
player,201211040oti,oti,HassMa00,offense,57,,,,,
player,201211040oti,oti,HassMa00,off_pct,100%,,,,,
player,201211040oti,oti,HassMa00,defense,0,,,,,
player,201211040oti,oti,HassMa00,def_pct,0%,,,,,
player,201211040oti,oti,HassMa00,special_teams,0,,,,,
player,201211040oti,oti,HassMa00,st_pct,0%,,,,,
player,201211040oti,oti,JohnCh04,pos,RB,,,,,
player,201211040oti,oti,JohnCh04,offense,52,,,,,
player,201211040oti,oti,JohnCh04,off_pct,91%,,,,,
player,201211040oti,oti,JohnCh04,defense,0,,,,,
player,201211040oti,oti,JohnCh04,def_pct,0%,,,,,
player,201211040oti,oti,JohnCh04,special_teams,0,,,,,
player,201211040oti,oti,JohnCh04,st_pct,0%,,,,,
player,201211040oti,oti,WashNa00,pos,WR,,,,,
player,201211040oti,oti,WashNa00,offense,45,,,,,
player,201211040oti,oti,WashNa00,off_pct,79%,,,,,
player,201211040oti,oti,WashNa00,defense,0,,,,,
player,201211040oti,oti,WashNa00,def_pct,0%,,,,,
player,201211040oti,oti,WashNa00,special_teams,0,,,,,
player,201211040oti,oti,WashNa00,st_pct,0%,,,,,
player,201211040oti,oti,BritKe00,pos,WR,,,,,
player,201211040oti,oti,BritKe00,offense,43,,,,,
player,201211040oti,oti,BritKe00,off_pct,75%,,,,,
player,201211040oti,oti,BritKe00,defense,0,,,,,
player,201211040oti,oti,BritKe00,def_pct,0%,,,,,
player,201211040oti,oti,BritKe00,special_teams,0,,,,,
player,201211040oti,oti,BritKe00,st_pct,0%,,,,,
player,201211040oti,oti,CookJa02,pos,TE,,,,,
player,201211040oti,oti,CookJa02,offense,35,,,,,
player,201211040oti,oti,CookJa02,off_pct,61%,,,,,
player,201211040oti,oti,CookJa02,defense,0,,,,,
player,201211040oti,oti,CookJa02,def_pct,0%,,,,,
player,201211040oti,oti,CookJa02,special_teams,0,,,,,
player,201211040oti,oti,CookJa02,st_pct,0%,,,,,
player,201211040oti,oti,StevCr00,pos,TE,,,,,
player,201211040oti,oti,StevCr00,offense,28,,,,,
player,201211040oti,oti,StevCr00,off_pct,49%,,,,,
player,201211040oti,oti,StevCr00,defense,0,,,,,
player,201211040oti,oti,StevCr00,def_pct,0%,,,,,
player,201211040oti,oti,StevCr00,special_teams,20,,,,,
player,201211040oti,oti,StevCr00,st_pct,57%,,,,,
player,201211040oti,oti,WrigKe01,pos,WR,,,,,
player,201211040oti,oti,WrigKe01,offense,27,,,,,
player,201211040oti,oti,WrigKe01,off_pct,47%,,,,,
player,201211040oti,oti,WrigKe01,defense,0,,,,,
player,201211040oti,oti,WrigKe01,def_pct,0%,,,,,
player,201211040oti,oti,WrigKe01,special_teams,0,,,,,
player,201211040oti,oti,WrigKe01,st_pct,0%,,,,,
player,201211040oti,oti,WillDa04,pos,WR,,,,,
player,201211040oti,oti,WillDa04,offense,24,,,,,
player,201211040oti,oti,WillDa04,off_pct,42%,,,,,
player,201211040oti,oti,WillDa04,defense,0,,,,,
player,201211040oti,oti,WillDa04,def_pct,0%,,,,,
player,201211040oti,oti,WillDa04,special_teams,0,,,,,
player,201211040oti,oti,WillDa04,st_pct,0%,,,,,
player,201211040oti,oti,JohnQu00,pos,FB,,,,,
player,201211040oti,oti,JohnQu00,offense,16,,,,,
player,201211040oti,oti,JohnQu00,off_pct,28%,,,,,
player,201211040oti,oti,JohnQu00,defense,0,,,,,
player,201211040oti,oti,JohnQu00,def_pct,0%,,,,,
player,201211040oti,oti,JohnQu00,special_teams,16,,,,,
player,201211040oti,oti,JohnQu00,st_pct,46%,,,,,
player,201211040oti,oti,ThomTa00,pos,TE,,,,,
player,201211040oti,oti,ThomTa00,offense,10,,,,,
player,201211040oti,oti,ThomTa00,off_pct,18%,,,,,
player,201211040oti,oti,ThomTa00,defense,0,,,,,
player,201211040oti,oti,ThomTa00,def_pct,0%,,,,,
player,201211040oti,oti,ThomTa00,special_teams,25,,,,,
player,201211040oti,oti,ThomTa00,st_pct,71%,,,,,
player,201211040oti,oti,ReynDa00,pos,RB,,,,,
player,201211040oti,oti,ReynDa00,offense,3,,,,,
player,201211040oti,oti,ReynDa00,off_pct,5%,,,,,
player,201211040oti,oti,ReynDa00,defense,0,,,,,
player,201211040oti,oti,ReynDa00,def_pct,0%,,,,,
player,201211040oti,oti,ReynDa00,special_teams,14,,,,,
player,201211040oti,oti,ReynDa00,st_pct,40%,,,,,
player,201211040oti,oti,HarpJa01,pos,RB,,,,,
player,201211040oti,oti,HarpJa01,offense,2,,,,,
player,201211040oti,oti,HarpJa01,off_pct,4%,,,,,
player,201211040oti,oti,HarpJa01,defense,0,,,,,
player,201211040oti,oti,HarpJa01,def_pct,0%,,,,,
player,201211040oti,oti,HarpJa01,special_teams,20,,,,,
player,201211040oti,oti,HarpJa01,st_pct,57%,,,,,
player,201211040oti,oti,GrifMi99,pos,FS,,,,,
player,201211040oti,oti,GrifMi99,offense,0,,,,,
player,201211040oti,oti,GrifMi99,off_pct,0%,,,,,
player,201211040oti,oti,GrifMi99,defense,69,,,,,
player,201211040oti,oti,GrifMi99,def_pct,100%,,,,,
player,201211040oti,oti,GrifMi99,special_teams,12,,,,,
player,201211040oti,oti,GrifMi99,st_pct,34%,,,,,
player,201211040oti,oti,McCoJa99,pos,CB,,,,,
player,201211040oti,oti,McCoJa99,offense,0,,,,,
player,201211040oti,oti,McCoJa99,off_pct,0%,,,,,
player,201211040oti,oti,McCoJa99,defense,69,,,,,
player,201211040oti,oti,McCoJa99,def_pct,100%,,,,,
player,201211040oti,oti,McCoJa99,special_teams,12,,,,,
player,201211040oti,oti,McCoJa99,st_pct,34%,,,,,
player,201211040oti,oti,BrowZa00,pos,LB,,,,,
player,201211040oti,oti,BrowZa00,offense,0,,,,,
player,201211040oti,oti,BrowZa00,off_pct,0%,,,,,
player,201211040oti,oti,BrowZa00,defense,67,,,,,
player,201211040oti,oti,BrowZa00,def_pct,97%,,,,,
player,201211040oti,oti,BrowZa00,special_teams,1,,,,,
player,201211040oti,oti,BrowZa00,st_pct,3%,,,,,
player,201211040oti,oti,CaseJu00,pos,DT,,,,,
player,201211040oti,oti,CaseJu00,offense,0,,,,,
player,201211040oti,oti,CaseJu00,off_pct,0%,,,,,
player,201211040oti,oti,CaseJu00,defense,66,,,,,
player,201211040oti,oti,CaseJu00,def_pct,96%,,,,,
player,201211040oti,oti,CaseJu00,special_teams,10,,,,,
player,201211040oti,oti,CaseJu00,st_pct,29%,,,,,
player,201211040oti,oti,WimbKa20,pos,DE,,,,,
player,201211040oti,oti,WimbKa20,offense,0,,,,,
player,201211040oti,oti,WimbKa20,off_pct,0%,,,,,
player,201211040oti,oti,WimbKa20,defense,60,,,,,
player,201211040oti,oti,WimbKa20,def_pct,87%,,,,,
player,201211040oti,oti,WimbKa20,special_teams,10,,,,,
player,201211040oti,oti,WimbKa20,st_pct,29%,,,,,
player,201211040oti,oti,MarkSe99,pos,DT,,,,,
player,201211040oti,oti,MarkSe99,offense,0,,,,,
player,201211040oti,oti,MarkSe99,off_pct,0%,,,,,
player,201211040oti,oti,MarkSe99,defense,59,,,,,
player,201211040oti,oti,MarkSe99,def_pct,86%,,,,,
player,201211040oti,oti,MarkSe99,special_teams,9,,,,,
player,201211040oti,oti,MarkSe99,st_pct,26%,,,,,
player,201211040oti,oti,MorgDe99,pos,DE,,,,,
player,201211040oti,oti,MorgDe99,offense,0,,,,,
player,201211040oti,oti,MorgDe99,off_pct,0%,,,,,
player,201211040oti,oti,MorgDe99,defense,58,,,,,
player,201211040oti,oti,MorgDe99,def_pct,84%,,,,,
player,201211040oti,oti,MorgDe99,special_teams,10,,,,,
player,201211040oti,oti,MorgDe99,st_pct,29%,,,,,
player,201211040oti,oti,VernAl99,pos,CB,,,,,
player,201211040oti,oti,VernAl99,offense,0,,,,,
player,201211040oti,oti,VernAl99,off_pct,0%,,,,,
player,201211040oti,oti,VernAl99,defense,58,,,,,
player,201211040oti,oti,VernAl99,def_pct,84%,,,,,
player,201211040oti,oti,VernAl99,special_teams,10,,,,,
player,201211040oti,oti,VernAl99,st_pct,29%,,,,,
player,201211040oti,oti,McCaCo00,pos,LB,,,,,
player,201211040oti,oti,McCaCo00,offense,0,,,,,
player,201211040oti,oti,McCaCo00,off_pct,0%,,,,,
player,201211040oti,oti,McCaCo00,defense,56,,,,,
player,201211040oti,oti,McCaCo00,def_pct,81%,,,,,
player,201211040oti,oti,McCaCo00,special_teams,10,,,,,
player,201211040oti,oti,McCaCo00,st_pct,29%,,,,,
player,201211040oti,oti,AyerAk00,pos,LB,,,,,
player,201211040oti,oti,AyerAk00,offense,0,,,,,
player,201211040oti,oti,AyerAk00,off_pct,0%,,,,,
player,201211040oti,oti,AyerAk00,defense,41,,,,,
player,201211040oti,oti,AyerAk00,def_pct,59%,,,,,
player,201211040oti,oti,AyerAk00,special_teams,10,,,,,
player,201211040oti,oti,AyerAk00,st_pct,29%,,,,,
player,201211040oti,oti,AfalAl99,pos,SS,,,,,
player,201211040oti,oti,AfalAl99,offense,0,,,,,
player,201211040oti,oti,AfalAl99,off_pct,0%,,,,,
player,201211040oti,oti,AfalAl99,defense,36,,,,,
player,201211040oti,oti,AfalAl99,def_pct,52%,,,,,
player,201211040oti,oti,AfalAl99,special_teams,27,,,,,
player,201211040oti,oti,AfalAl99,st_pct,77%,,,,,
player,201211040oti,oti,BabiJo21,pos,SS,,,,,
player,201211040oti,oti,BabiJo21,offense,0,,,,,
player,201211040oti,oti,BabiJo21,off_pct,0%,,,,,
player,201211040oti,oti,BabiJo21,defense,33,,,,,
player,201211040oti,oti,BabiJo21,def_pct,48%,,,,,
player,201211040oti,oti,BabiJo21,special_teams,15,,,,,
player,201211040oti,oti,BabiJo21,st_pct,43%,,,,,
player,201211040oti,oti,SensCo00,pos,CB,,,,,
player,201211040oti,oti,SensCo00,offense,0,,,,,
player,201211040oti,oti,SensCo00,off_pct,0%,,,,,
player,201211040oti,oti,SensCo00,defense,32,,,,,
player,201211040oti,oti,SensCo00,def_pct,46%,,,,,
player,201211040oti,oti,SensCo00,special_teams,5,,,,,
player,201211040oti,oti,SensCo00,st_pct,14%,,,,,
player,201211040oti,oti,ShawTi99,pos,LB,,,,,
player,201211040oti,oti,ShawTi99,offense,0,,,,,
player,201211040oti,oti,ShawTi99,off_pct,0%,,,,,
player,201211040oti,oti,ShawTi99,defense,13,,,,,
player,201211040oti,oti,ShawTi99,def_pct,19%,,,,,
player,201211040oti,oti,ShawTi99,special_teams,23,,,,,
player,201211040oti,oti,ShawTi99,st_pct,66%,,,,,
player,201211040oti,oti,SoloSc00,pos,DE,,,,,
player,201211040oti,oti,SoloSc00,offense,0,,,,,
player,201211040oti,oti,SoloSc00,off_pct,0%,,,,,
player,201211040oti,oti,SoloSc00,defense,11,,,,,
player,201211040oti,oti,SoloSc00,def_pct,16%,,,,,
player,201211040oti,oti,SoloSc00,special_teams,23,,,,,
player,201211040oti,oti,SoloSc00,st_pct,66%,,,,,
player,201211040oti,oti,EgboPa00,pos,DE,,,,,
player,201211040oti,oti,EgboPa00,offense,0,,,,,
player,201211040oti,oti,EgboPa00,off_pct,0%,,,,,
player,201211040oti,oti,EgboPa00,defense,10,,,,,
player,201211040oti,oti,EgboPa00,def_pct,14%,,,,,
player,201211040oti,oti,EgboPa00,special_teams,0,,,,,
player,201211040oti,oti,EgboPa00,st_pct,0%,,,,,
player,201211040oti,oti,MoutRy99,pos,CB,,,,,
player,201211040oti,oti,MoutRy99,offense,0,,,,,
player,201211040oti,oti,MoutRy99,off_pct,0%,,,,,
player,201211040oti,oti,MoutRy99,defense,8,,,,,
player,201211040oti,oti,MoutRy99,def_pct,12%,,,,,
player,201211040oti,oti,MoutRy99,special_teams,12,,,,,
player,201211040oti,oti,MoutRy99,st_pct,34%,,,,,
player,201211040oti,oti,MartMa00,pos,DT,,,,,
player,201211040oti,oti,MartMa00,offense,0,,,,,
player,201211040oti,oti,MartMa00,off_pct,0%,,,,,
player,201211040oti,oti,MartMa00,defense,8,,,,,
player,201211040oti,oti,MartMa00,def_pct,12%,,,,,
player,201211040oti,oti,MartMa00,special_teams,0,,,,,
player,201211040oti,oti,MartMa00,st_pct,0%,,,,,
player,201211040oti,oti,KlugKa00,pos,DT,,,,,
player,201211040oti,oti,KlugKa00,offense,0,,,,,
player,201211040oti,oti,KlugKa00,off_pct,0%,,,,,
player,201211040oti,oti,KlugKa00,defense,4,,,,,
