game,2012,1,20120909,201209090chi,clt,"Indianapolis Colts",21,chi,"Chicago Bears",41
player,201209090chi,clt,SateSa20,special_teams,1,,,,,
player,201209090chi,clt,SateSa20,st_pct,3%,,,,,
player,201209090chi,clt,LuckAn00,pos,QB,,,,,
player,201209090chi,clt,LuckAn00,offense,66,,,,,
player,201209090chi,clt,LuckAn00,off_pct,100%,,,,,
player,201209090chi,clt,LuckAn00,defense,0,,,,,
player,201209090chi,clt,LuckAn00,def_pct,0%,,,,,
player,201209090chi,clt,LuckAn00,special_teams,0,,,,,
player,201209090chi,clt,LuckAn00,st_pct,0%,,,,,
player,201209090chi,clt,AverDo00,pos,WR,,,,,
player,201209090chi,clt,AverDo00,offense,66,,,,,
player,201209090chi,clt,AverDo00,off_pct,100%,,,,,
player,201209090chi,clt,AverDo00,defense,0,,,,,
player,201209090chi,clt,AverDo00,def_pct,0%,,,,,
player,201209090chi,clt,AverDo00,special_teams,0,,,,,
player,201209090chi,clt,AverDo00,st_pct,0%,,,,,
player,201209090chi,clt,WaynRe00,pos,WR,,,,,
player,201209090chi,clt,WaynRe00,offense,60,,,,,
player,201209090chi,clt,WaynRe00,off_pct,91%,,,,,
player,201209090chi,clt,WaynRe00,defense,0,,,,,
player,201209090chi,clt,WaynRe00,def_pct,0%,,,,,
player,201209090chi,clt,WaynRe00,special_teams,0,,,,,
player,201209090chi,clt,WaynRe00,st_pct,0%,,,,,
player,201209090chi,clt,FleeCo00,pos,TE,,,,,
player,201209090chi,clt,FleeCo00,offense,54,,,,,
player,201209090chi,clt,FleeCo00,off_pct,82%,,,,,
player,201209090chi,clt,FleeCo00,defense,0,,,,,
player,201209090chi,clt,FleeCo00,def_pct,0%,,,,,
player,201209090chi,clt,FleeCo00,special_teams,4,,,,,
player,201209090chi,clt,FleeCo00,st_pct,12%,,,,,
player,201209090chi,clt,AdamKr00,pos,WR,,,,,
player,201209090chi,clt,AdamKr00,offense,43,,,,,
player,201209090chi,clt,AdamKr00,off_pct,65%,,,,,
player,201209090chi,clt,AdamKr00,defense,0,,,,,
player,201209090chi,clt,AdamKr00,def_pct,0%,,,,,
player,201209090chi,clt,AdamKr00,special_teams,0,,,,,
player,201209090chi,clt,AdamKr00,st_pct,0%,,,,,
player,201209090chi,clt,LinkJe20,pos,T,,,,,
player,201209090chi,clt,LinkJe20,offense,37,,,,,
player,201209090chi,clt,LinkJe20,off_pct,56%,,,,,
player,201209090chi,clt,LinkJe20,defense,0,,,,,
player,201209090chi,clt,LinkJe20,def_pct,0%,,,,,
player,201209090chi,clt,LinkJe20,special_teams,4,,,,,
player,201209090chi,clt,LinkJe20,st_pct,12%,,,,,
player,201209090chi,clt,AlleDw00,pos,TE,,,,,
player,201209090chi,clt,AlleDw00,offense,36,,,,,
player,201209090chi,clt,AlleDw00,off_pct,55%,,,,,
player,201209090chi,clt,AlleDw00,defense,0,,,,,
player,201209090chi,clt,AlleDw00,def_pct,0%,,,,,
player,201209090chi,clt,AlleDw00,special_teams,17,,,,,
player,201209090chi,clt,AlleDw00,st_pct,52%,,,,,
player,201209090chi,clt,JustWi20,pos,T,,,,,
player,201209090chi,clt,JustWi20,offense,29,,,,,
player,201209090chi,clt,JustWi20,off_pct,44%,,,,,
player,201209090chi,clt,JustWi20,defense,0,,,,,
player,201209090chi,clt,JustWi20,def_pct,0%,,,,,
player,201209090chi,clt,JustWi20,special_teams,3,,,,,
player,201209090chi,clt,JustWi20,st_pct,9%,,,,,
player,201209090chi,clt,BrowDo00,pos,RB,,,,,
player,201209090chi,clt,BrowDo00,offense,28,,,,,
player,201209090chi,clt,BrowDo00,off_pct,42%,,,,,
player,201209090chi,clt,BrowDo00,defense,0,,,,,
player,201209090chi,clt,BrowDo00,def_pct,0%,,,,,
player,201209090chi,clt,BrowDo00,special_teams,0,,,,,
player,201209090chi,clt,BrowDo00,st_pct,0%,,,,,
player,201209090chi,clt,MoorMe00,pos,RB,,,,,
player,201209090chi,clt,MoorMe00,offense,19,,,,,
player,201209090chi,clt,MoorMe00,off_pct,29%,,,,,
player,201209090chi,clt,MoorMe00,defense,0,,,,,
player,201209090chi,clt,MoorMe00,def_pct,0%,,,,,
player,201209090chi,clt,MoorMe00,special_teams,6,,,,,
player,201209090chi,clt,MoorMe00,st_pct,18%,,,,,
player,201209090chi,clt,BallVi00,pos,RB,,,,,
player,201209090chi,clt,BallVi00,offense,11,,,,,
player,201209090chi,clt,BallVi00,off_pct,17%,,,,,
player,201209090chi,clt,BallVi00,defense,0,,,,,
player,201209090chi,clt,BallVi00,def_pct,0%,,,,,
player,201209090chi,clt,BallVi00,special_teams,12,,,,,
player,201209090chi,clt,BallVi00,st_pct,36%,,,,,
player,201209090chi,clt,BrazLa00,pos,WR,,,,,
player,201209090chi,clt,BrazLa00,offense,8,,,,,
player,201209090chi,clt,BrazLa00,off_pct,12%,,,,,
player,201209090chi,clt,BrazLa00,defense,0,,,,,
player,201209090chi,clt,BrazLa00,def_pct,0%,,,,,
player,201209090chi,clt,BrazLa00,special_teams,15,,,,,
player,201209090chi,clt,BrazLa00,st_pct,45%,,,,,
player,201209090chi,clt,JoneDo01,pos,TE,,,,,
player,201209090chi,clt,JoneDo01,offense,5,,,,,
player,201209090chi,clt,JoneDo01,off_pct,8%,,,,,
player,201209090chi,clt,JoneDo01,defense,0,,,,,
player,201209090chi,clt,JoneDo01,def_pct,0%,,,,,
player,201209090chi,clt,JoneDo01,special_teams,12,,,,,
player,201209090chi,clt,JoneDo01,st_pct,36%,,,,,
player,201209090chi,clt,ZbikTo99,pos,SS,,,,,
player,201209090chi,clt,ZbikTo99,offense,0,,,,,
player,201209090chi,clt,ZbikTo99,off_pct,0%,,,,,
player,201209090chi,clt,ZbikTo99,defense,76,,,,,
player,201209090chi,clt,ZbikTo99,def_pct,100%,,,,,
player,201209090chi,clt,ZbikTo99,special_teams,12,,,,,
player,201209090chi,clt,ZbikTo99,st_pct,36%,,,,,
player,201209090chi,clt,FreeJe00,pos,LB,,,,,
player,201209090chi,clt,FreeJe00,offense,0,,,,,
player,201209090chi,clt,FreeJe00,off_pct,0%,,,,,
player,201209090chi,clt,FreeJe00,defense,74,,,,,
player,201209090chi,clt,FreeJe00,def_pct,97%,,,,,
player,201209090chi,clt,FreeJe00,special_teams,6,,,,,
player,201209090chi,clt,FreeJe00,st_pct,18%,,,,,
player,201209090chi,clt,PoweJe99,pos,CB,,,,,
player,201209090chi,clt,PoweJe99,offense,0,,,,,
player,201209090chi,clt,PoweJe99,off_pct,0%,,,,,
player,201209090chi,clt,PoweJe99,defense,74,,,,,
player,201209090chi,clt,PoweJe99,def_pct,97%,,,,,
player,201209090chi,clt,PoweJe99,special_teams,1,,,,,
player,201209090chi,clt,PoweJe99,st_pct,3%,,,,,
player,201209090chi,clt,MathRo20,pos,LB,,,,,
player,201209090chi,clt,MathRo20,offense,0,,,,,
player,201209090chi,clt,MathRo20,off_pct,0%,,,,,
player,201209090chi,clt,MathRo20,defense,72,,,,,
player,201209090chi,clt,MathRo20,def_pct,95%,,,,,
player,201209090chi,clt,MathRo20,special_teams,1,,,,,
player,201209090chi,clt,MathRo20,st_pct,3%,,,,,
player,201209090chi,clt,DaviVo99,pos,CB,,,,,
player,201209090chi,clt,DaviVo99,offense,0,,,,,
player,201209090chi,clt,DaviVo99,off_pct,0%,,,,,
player,201209090chi,clt,DaviVo99,defense,70,,,,,
player,201209090chi,clt,DaviVo99,def_pct,92%,,,,,
player,201209090chi,clt,DaviVo99,special_teams,8,,,,,
player,201209090chi,clt,DaviVo99,st_pct,24%,,,,,
player,201209090chi,clt,BethAn20,pos,FS,,,,,
player,201209090chi,clt,BethAn20,offense,0,,,,,
player,201209090chi,clt,BethAn20,off_pct,0%,,,,,
player,201209090chi,clt,BethAn20,defense,70,,,,,
player,201209090chi,clt,BethAn20,def_pct,92%,,,,,
player,201209090chi,clt,BethAn20,special_teams,1,,,,,
player,201209090chi,clt,BethAn20,st_pct,3%,,,,,
player,201209090chi,clt,HughJe99,pos,LB,,,,,
player,201209090chi,clt,HughJe99,offense,0,,,,,
player,201209090chi,clt,HughJe99,off_pct,0%,,,,,
player,201209090chi,clt,HughJe99,defense,56,,,,,
player,201209090chi,clt,HughJe99,def_pct,74%,,,,,
player,201209090chi,clt,HughJe99,special_teams,13,,,,,
player,201209090chi,clt,HughJe99,st_pct,39%,,,,,
player,201209090chi,clt,ReddCo20,pos,DE,,,,,
player,201209090chi,clt,ReddCo20,offense,0,,,,,
player,201209090chi,clt,ReddCo20,off_pct,0%,,,,,
player,201209090chi,clt,ReddCo20,defense,56,,,,,
player,201209090chi,clt,ReddCo20,def_pct,74%,,,,,
player,201209090chi,clt,ReddCo20,special_teams,0,,,,,
player,201209090chi,clt,ReddCo20,st_pct,0%,,,,,
player,201209090chi,clt,MoalFi99,pos,DT,,,,,
player,201209090chi,clt,MoalFi99,offense,0,,,,,
player,201209090chi,clt,MoalFi99,off_pct,0%,,,,,
player,201209090chi,clt,MoalFi99,defense,54,,,,,
player,201209090chi,clt,MoalFi99,def_pct,71%,,,,,
player,201209090chi,clt,MoalFi99,special_teams,8,,,,,
player,201209090chi,clt,MoalFi99,st_pct,24%,,,,,
player,201209090chi,clt,ConnKa99,pos,LB,,,,,
player,201209090chi,clt,ConnKa99,offense,0,,,,,
player,201209090chi,clt,ConnKa99,off_pct,0%,,,,,
player,201209090chi,clt,ConnKa99,defense,45,,,,,
player,201209090chi,clt,ConnKa99,def_pct,59%,,,,,
player,201209090chi,clt,ConnKa99,special_teams,8,,,,,
player,201209090chi,clt,ConnKa99,st_pct,24%,,,,,
player,201209090chi,clt,JohnAn03,pos,NT,,,,,
player,201209090chi,clt,JohnAn03,offense,0,,,,,
player,201209090chi,clt,JohnAn03,off_pct,0%,,,,,
player,201209090chi,clt,JohnAn03,defense,31,,,,,
player,201209090chi,clt,JohnAn03,def_pct,41%,,,,,
player,201209090chi,clt,JohnAn03,special_teams,8,,,,,
player,201209090chi,clt,JohnAn03,st_pct,24%,,,,,
player,201209090chi,clt,KingJu99,pos,CB,,,,,
player,201209090chi,clt,KingJu99,offense,0,,,,,
player,201209090chi,clt,KingJu99,off_pct,0%,,,,,
player,201209090chi,clt,KingJu99,defense,26,,,,,
player,201209090chi,clt,KingJu99,def_pct,34%,,,,,
player,201209090chi,clt,KingJu99,special_teams,5,,,,,
player,201209090chi,clt,KingJu99,st_pct,15%,,,,,
player,201209090chi,clt,FokoMo99,pos,LB,,,,,
player,201209090chi,clt,FokoMo99,offense,0,,,,,
player,201209090chi,clt,FokoMo99,off_pct,0%,,,,,
player,201209090chi,clt,FokoMo99,defense,25,,,,,
player,201209090chi,clt,FokoMo99,def_pct,33%,,,,,
player,201209090chi,clt,FokoMo99,special_teams,17,,,,,
player,201209090chi,clt,FokoMo99,st_pct,52%,,,,,
player,201209090chi,clt,TevaMa00,pos,NT,,,,,
player,201209090chi,clt,TevaMa00,offense,0,,,,,
player,201209090chi,clt,TevaMa00,off_pct,0%,,,,,
player,201209090chi,clt,TevaMa00,defense,23,,,,,
player,201209090chi,clt,TevaMa00,def_pct,30%,,,,,
player,201209090chi,clt,TevaMa00,special_teams,0,,,,,
player,201209090chi,clt,TevaMa00,st_pct,0%,,,,,
player,201209090chi,clt,AddiMa00,pos,DE,,,,,
player,201209090chi,clt,AddiMa00,offense,0,,,,,
player,201209090chi,clt,AddiMa00,off_pct,0%,,,,,
player,201209090chi,clt,AddiMa00,defense,21,,,,,
player,201209090chi,clt,AddiMa00,def_pct,28%,,,,,
player,201209090chi,clt,AddiMa00,special_teams,23,,,,,
player,201209090chi,clt,AddiMa00,st_pct,70%,,,,,
player,201209090chi,clt,NeviDr00,pos,DT,,,,,
player,201209090chi,clt,NeviDr00,offense,0,,,,,
player,201209090chi,clt,NeviDr00,off_pct,0%,,,,,
player,201209090chi,clt,NeviDr00,defense,19,,,,,
player,201209090chi,clt,NeviDr00,def_pct,25%,,,,,
player,201209090chi,clt,NeviDr00,special_teams,7,,,,,
player,201209090chi,clt,NeviDr00,st_pct,21%,,,,,
player,201209090chi,clt,MathRi99,pos,DE,,,,,
player,201209090chi,clt,MathRi99,offense,0,,,,,
player,201209090chi,clt,MathRi99,off_pct,0%,,,,,
player,201209090chi,clt,MathRi99,defense,18,,,,,
player,201209090chi,clt,MathRi99,def_pct,24%,,,,,
player,201209090chi,clt,MathRi99,special_teams,7,,,,,
player,201209090chi,clt,MathRi99,st_pct,21%,,,,,
player,201209090chi,clt,HarvMa00,pos,LB,,,,,
player,201209090chi,clt,HarvMa00,offense,0,,,,,
player,201209090chi,clt,HarvMa00,off_pct,0%,,,,,
player,201209090chi,clt,HarvMa00,defense,8,,,,,
player,201209090chi,clt,HarvMa00,def_pct,11%,,,,,
player,201209090chi,clt,HarvMa00,special_teams,16,,,,,
player,201209090chi,clt,HarvMa00,st_pct,48%,,,,,
player,201209090chi,clt,FreeDw00,pos,LB,,,,,
player,201209090chi,clt,FreeDw00,offense,0,,,,,
player,201209090chi,clt,FreeDw00,off_pct,0%,,,,,
player,201209090chi,clt,FreeDw00,defense,8,,,,,
player,201209090chi,clt,FreeDw00,def_pct,11%,,,,,
player,201209090chi,clt,FreeDw00,special_teams,0,,,,,
player,201209090chi,clt,FreeDw00,st_pct,0%,,,,,
player,201209090chi,clt,LefeJo00,pos,FS,,,,,
player,201209090chi,clt,LefeJo00,offense,0,,,,,
player,201209090chi,clt,LefeJo00,off_pct,0%,,,,,
player,201209090chi,clt,LefeJo00,defense,6,,,,,
player,201209090chi,clt,LefeJo00,def_pct,8%,,,,,
player,201209090chi,clt,LefeJo00,special_teams,28,,,,,
player,201209090chi,clt,LefeJo00,st_pct,85%,,,,,
player,201209090chi,clt,HickJu00,pos,LB,,,,,
player,201209090chi,clt,HickJu00,offense,0,,,,,
player,201209090chi,clt,HickJu00,off_pct,0%,,,,,
player,201209090chi,clt,HickJu00,defense,3,,,,,
player,201209090chi,clt,HickJu00,def_pct,4%,,,,,
player,201209090chi,clt,HickJu00,special_teams,26,,,,,
player,201209090chi,clt,HickJu00,st_pct,79%,,,,,
player,201209090chi,clt,VaugCa00,pos,CB,,,,,
player,201209090chi,clt,VaugCa00,offense,0,,,,,
player,201209090chi,clt,VaugCa00,off_pct,0%,,,,,
player,201209090chi,clt,VaugCa00,defense,1,,,,,
player,201209090chi,clt,VaugCa00,def_pct,1%,,,,,
player,201209090chi,clt,VaugCa00,special_teams,16,,,,,
player,201209090chi,clt,VaugCa00,st_pct,48%,,,,,
player,201209090chi,clt,BrowSe00,pos,SS,,,,,
player,201209090chi,clt,BrowSe00,offense,0,,,,,
player,201209090chi,clt,BrowSe00,off_pct,0%,,,,,
player,201209090chi,clt,BrowSe00,defense,0,,,,,
player,201209090chi,clt,BrowSe00,def_pct,0%,,,,,
player,201209090chi,clt,BrowSe00,special_teams,28,,,,,
player,201209090chi,clt,BrowSe00,st_pct,85%,,,,,
player,201209090chi,clt,McAfPa44,pos,P,,,,,
player,201209090chi,clt,McAfPa44,offense,0,,,,,
player,201209090chi,clt,McAfPa44,off_pct,0%,,,,,
player,201209090chi,clt,McAfPa44,defense,0,,,,,
player,201209090chi,clt,McAfPa44,def_pct,0%,,,,,
player,201209090chi,clt,McAfPa44,special_teams,13,,,,,
player,201209090chi,clt,McAfPa44,st_pct,39%,,,,,
player,201209090chi,clt,OverMa00,pos,LS,,,,,
player,201209090chi,clt,OverMa00,offense,0,,,,,
player,201209090chi,clt,OverMa00,off_pct,0%,,,,,
player,201209090chi,clt,OverMa00,defense,0,,,,,
player,201209090chi,clt,OverMa00,def_pct,0%,,,,,
player,201209090chi,clt,OverMa00,special_teams,9,,,,,
player,201209090chi,clt,OverMa00,st_pct,27%,,,,,
player,201209090chi,clt,GordJo01,pos,CB,,,,,
player,201209090chi,clt,GordJo01,offense,0,,,,,
player,201209090chi,clt,GordJo01,off_pct,0%,,,,,
player,201209090chi,clt,GordJo01,defense,0,,,,,
player,201209090chi,clt,GordJo01,def_pct,0%,,,,,
player,201209090chi,clt,GordJo01,special_teams,8,,,,,
player,201209090chi,clt,GordJo01,st_pct,24%,,,,,
player,201209090chi,clt,vinatada01,pos,K,,,,,
player,201209090chi,clt,vinatada01,offense,0,,,,,
player,201209090chi,clt,vinatada01,off_pct,0%,,,,,
player,201209090chi,clt,vinatada01,defense,0,,,,,
player,201209090chi,clt,vinatada01,def_pct,0%,,,,,
player,201209090chi,clt,vinatada01,special_teams,4,,,,,
player,201209090chi,clt,vinatada01,st_pct,12%,,,,,
player,201209090chi,clt,ShipA.20,pos,C,,,,,
player,201209090chi,clt,ShipA.20,offense,0,,,,,
player,201209090chi,clt,ShipA.20,off_pct,0%,,,,,
player,201209090chi,clt,ShipA.20,defense,0,,,,,
player,201209090chi,clt,ShipA.20,def_pct,0%,,,,,
player,201209090chi,clt,ShipA.20,special_teams,4,,,,,
player,201209090chi,clt,ShipA.20,st_pct,12%,,,,,
