game,2012,3,20120923,201209230nor,kan,"Kansas City Chiefs",27,nor,"New Orleans Saints",24
player,201209230nor,nor,BunkBr20,qb_hits,0,,,,,
player,201209230nor,nor,BunkBr20,fumbles_rec,0,,,,,
player,201209230nor,nor,BunkBr20,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,BunkBr20,fumbles_rec_td,0,,,,,
player,201209230nor,nor,BunkBr20,fumbles_forced,0,,,,,
player,201209230nor,nor,HerrWi99,def_int,0,,,,,
player,201209230nor,nor,HerrWi99,def_int_yds,0,,,,,
player,201209230nor,nor,HerrWi99,def_int_td,0,,,,,
player,201209230nor,nor,HerrWi99,def_int_long,0,,,,,
player,201209230nor,nor,HerrWi99,pass_defended,0,,,,,
player,201209230nor,nor,HerrWi99,sacks,0.0,,,,,
player,201209230nor,nor,HerrWi99,tackles_combined,2,,,,,
player,201209230nor,nor,HerrWi99,tackles_solo,2,,,,,
player,201209230nor,nor,HerrWi99,tackles_assists,0,,,,,
player,201209230nor,nor,HerrWi99,tackles_loss,0,,,,,
player,201209230nor,nor,HerrWi99,qb_hits,0,,,,,
player,201209230nor,nor,HerrWi99,fumbles_rec,0,,,,,
player,201209230nor,nor,HerrWi99,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,HerrWi99,fumbles_rec_td,0,,,,,
player,201209230nor,nor,HerrWi99,fumbles_forced,0,,,,,
player,201209230nor,nor,JohnTo01,def_int,0,,,,,
player,201209230nor,nor,JohnTo01,def_int_yds,0,,,,,
player,201209230nor,nor,JohnTo01,def_int_td,0,,,,,
player,201209230nor,nor,JohnTo01,def_int_long,0,,,,,
player,201209230nor,nor,JohnTo01,pass_defended,0,,,,,
player,201209230nor,nor,JohnTo01,sacks,0.0,,,,,
player,201209230nor,nor,JohnTo01,tackles_combined,2,,,,,
player,201209230nor,nor,JohnTo01,tackles_solo,1,,,,,
player,201209230nor,nor,JohnTo01,tackles_assists,1,,,,,
player,201209230nor,nor,JohnTo01,tackles_loss,1,,,,,
player,201209230nor,nor,JohnTo01,qb_hits,0,,,,,
player,201209230nor,nor,JohnTo01,fumbles_rec,0,,,,,
player,201209230nor,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201209230nor,nor,JohnTo01,fumbles_forced,0,,,,,
player,201209230nor,nor,AbduIs00,def_int,0,,,,,
player,201209230nor,nor,AbduIs00,def_int_yds,0,,,,,
player,201209230nor,nor,AbduIs00,def_int_td,0,,,,,
player,201209230nor,nor,AbduIs00,def_int_long,0,,,,,
player,201209230nor,nor,AbduIs00,pass_defended,0,,,,,
player,201209230nor,nor,AbduIs00,sacks,0.0,,,,,
player,201209230nor,nor,AbduIs00,tackles_combined,1,,,,,
player,201209230nor,nor,AbduIs00,tackles_solo,1,,,,,
player,201209230nor,nor,AbduIs00,tackles_assists,0,,,,,
player,201209230nor,nor,AbduIs00,tackles_loss,0,,,,,
player,201209230nor,nor,AbduIs00,qb_hits,0,,,,,
player,201209230nor,nor,AbduIs00,fumbles_rec,0,,,,,
player,201209230nor,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201209230nor,nor,AbduIs00,fumbles_forced,0,,,,,
player,201209230nor,nor,BushRa00,def_int,0,,,,,
player,201209230nor,nor,BushRa00,def_int_yds,0,,,,,
player,201209230nor,nor,BushRa00,def_int_td,0,,,,,
player,201209230nor,nor,BushRa00,def_int_long,0,,,,,
player,201209230nor,nor,BushRa00,pass_defended,0,,,,,
player,201209230nor,nor,BushRa00,sacks,0.0,,,,,
player,201209230nor,nor,BushRa00,tackles_combined,1,,,,,
player,201209230nor,nor,BushRa00,tackles_solo,1,,,,,
player,201209230nor,nor,BushRa00,tackles_assists,0,,,,,
player,201209230nor,nor,BushRa00,tackles_loss,0,,,,,
player,201209230nor,nor,BushRa00,qb_hits,0,,,,,
player,201209230nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201209230nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201209230nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201209230nor,nor,PatrJo00,def_int,0,,,,,
player,201209230nor,nor,PatrJo00,def_int_yds,0,,,,,
player,201209230nor,nor,PatrJo00,def_int_td,0,,,,,
player,201209230nor,nor,PatrJo00,def_int_long,0,,,,,
player,201209230nor,nor,PatrJo00,pass_defended,0,,,,,
player,201209230nor,nor,PatrJo00,sacks,0.0,,,,,
player,201209230nor,nor,PatrJo00,tackles_combined,1,,,,,
player,201209230nor,nor,PatrJo00,tackles_solo,1,,,,,
player,201209230nor,nor,PatrJo00,tackles_assists,0,,,,,
player,201209230nor,nor,PatrJo00,tackles_loss,0,,,,,
player,201209230nor,nor,PatrJo00,qb_hits,0,,,,,
player,201209230nor,nor,PatrJo00,fumbles_rec,0,,,,,
player,201209230nor,nor,PatrJo00,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,PatrJo00,fumbles_rec_td,0,,,,,
player,201209230nor,nor,PatrJo00,fumbles_forced,0,,,,,
player,201209230nor,nor,RobyCo00,def_int,0,,,,,
player,201209230nor,nor,RobyCo00,def_int_yds,0,,,,,
player,201209230nor,nor,RobyCo00,def_int_td,0,,,,,
player,201209230nor,nor,RobyCo00,def_int_long,0,,,,,
player,201209230nor,nor,RobyCo00,pass_defended,0,,,,,
player,201209230nor,nor,RobyCo00,sacks,0.0,,,,,
player,201209230nor,nor,RobyCo00,tackles_combined,1,,,,,
player,201209230nor,nor,RobyCo00,tackles_solo,1,,,,,
player,201209230nor,nor,RobyCo00,tackles_assists,0,,,,,
player,201209230nor,nor,RobyCo00,tackles_loss,0,,,,,
player,201209230nor,nor,RobyCo00,qb_hits,0,,,,,
player,201209230nor,nor,RobyCo00,fumbles_rec,0,,,,,
player,201209230nor,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201209230nor,nor,RobyCo00,fumbles_forced,0,,,,,
player,201209230nor,nor,WilsMa01,def_int,0,,,,,
player,201209230nor,nor,WilsMa01,def_int_yds,0,,,,,
player,201209230nor,nor,WilsMa01,def_int_td,0,,,,,
player,201209230nor,nor,WilsMa01,def_int_long,0,,,,,
player,201209230nor,nor,WilsMa01,pass_defended,0,,,,,
player,201209230nor,nor,WilsMa01,sacks,0.0,,,,,
player,201209230nor,nor,WilsMa01,tackles_combined,1,,,,,
player,201209230nor,nor,WilsMa01,tackles_solo,1,,,,,
player,201209230nor,nor,WilsMa01,tackles_assists,0,,,,,
player,201209230nor,nor,WilsMa01,tackles_loss,0,,,,,
player,201209230nor,nor,WilsMa01,qb_hits,0,,,,,
player,201209230nor,nor,WilsMa01,fumbles_rec,0,,,,,
player,201209230nor,nor,WilsMa01,fumbles_rec_yds,0,,,,,
player,201209230nor,nor,WilsMa01,fumbles_rec_td,0,,,,,
player,201209230nor,nor,WilsMa01,fumbles_forced,0,,,,,
player,201209230nor,kan,ArenJa99,kick_ret,3,,,,,
player,201209230nor,kan,ArenJa99,kick_ret_yds,58,,,,,
player,201209230nor,kan,ArenJa99,kick_ret_yds_per_ret,19.3,,,,,
player,201209230nor,kan,ArenJa99,kick_ret_td,0,,,,,
player,201209230nor,kan,ArenJa99,kick_ret_long,27,,,,,
player,201209230nor,kan,ArenJa99,punt_ret,3,,,,,
player,201209230nor,kan,ArenJa99,punt_ret_yds,40,,,,,
player,201209230nor,kan,ArenJa99,punt_ret_yds_per_ret,13.3,,,,,
player,201209230nor,kan,ArenJa99,punt_ret_td,0,,,,,
player,201209230nor,kan,ArenJa99,punt_ret_long,24,,,,,
player,201209230nor,kan,DrauSh00,kick_ret,2,,,,,
player,201209230nor,kan,DrauSh00,kick_ret_yds,37,,,,,
player,201209230nor,kan,DrauSh00,kick_ret_yds_per_ret,18.5,,,,,
player,201209230nor,kan,DrauSh00,kick_ret_td,0,,,,,
player,201209230nor,kan,DrauSh00,kick_ret_long,23,,,,,
player,201209230nor,kan,DrauSh00,punt_ret,0,,,,,
player,201209230nor,kan,DrauSh00,punt_ret_yds,0,,,,,
player,201209230nor,kan,DrauSh00,punt_ret_yds_per_ret,,,,,,
player,201209230nor,kan,DrauSh00,punt_ret_td,0,,,,,
player,201209230nor,kan,DrauSh00,punt_ret_long,0,,,,,
player,201209230nor,nor,SproDa00,kick_ret,4,,,,,
player,201209230nor,nor,SproDa00,kick_ret_yds,107,,,,,
player,201209230nor,nor,SproDa00,kick_ret_yds_per_ret,26.8,,,,,
player,201209230nor,nor,SproDa00,kick_ret_td,0,,,,,
player,201209230nor,nor,SproDa00,kick_ret_long,38,,,,,
player,201209230nor,nor,SproDa00,punt_ret,1,,,,,
player,201209230nor,nor,SproDa00,punt_ret_yds,2,,,,,
player,201209230nor,nor,SproDa00,punt_ret_yds_per_ret,2.0,,,,,
player,201209230nor,nor,SproDa00,punt_ret_td,0,,,,,
player,201209230nor,nor,SproDa00,punt_ret_long,2,,,,,
player,201209230nor,nor,CollJe01,kick_ret,1,,,,,
player,201209230nor,nor,CollJe01,kick_ret_yds,0,,,,,
player,201209230nor,nor,CollJe01,kick_ret_yds_per_ret,0.0,,,,,
player,201209230nor,nor,CollJe01,kick_ret_td,0,,,,,
player,201209230nor,nor,CollJe01,kick_ret_long,0,,,,,
player,201209230nor,nor,CollJe01,punt_ret,0,,,,,
player,201209230nor,nor,CollJe01,punt_ret_yds,0,,,,,
player,201209230nor,nor,CollJe01,punt_ret_yds_per_ret,,,,,,
player,201209230nor,nor,CollJe01,punt_ret_td,0,,,,,
player,201209230nor,nor,CollJe01,punt_ret_long,0,,,,,
player,201209230nor,kan,SuccRy44,xpm,1,,,,,
player,201209230nor,kan,SuccRy44,xpa,1,,,,,
player,201209230nor,kan,SuccRy44,fgm,6,,,,,
player,201209230nor,kan,SuccRy44,fga,6,,,,,
player,201209230nor,kan,SuccRy44,punt,0,,,,,
player,201209230nor,kan,SuccRy44,punt_yds,0,,,,,
player,201209230nor,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201209230nor,kan,SuccRy44,punt_long,0,,,,,
player,201209230nor,kan,ColqDu20,xpm,,,,,,
player,201209230nor,kan,ColqDu20,xpa,,,,,,
player,201209230nor,kan,ColqDu20,fgm,,,,,,
player,201209230nor,kan,ColqDu20,fga,,,,,,
player,201209230nor,kan,ColqDu20,punt,5,,,,,
player,201209230nor,kan,ColqDu20,punt_yds,208,,,,,
player,201209230nor,kan,ColqDu20,punt_yds_per_punt,41.6,,,,,
player,201209230nor,kan,ColqDu20,punt_long,55,,,,,
player,201209230nor,nor,HartGa00,xpm,3,,,,,
player,201209230nor,nor,HartGa00,xpa,3,,,,,
player,201209230nor,nor,HartGa00,fgm,1,,,,,
player,201209230nor,nor,HartGa00,fga,2,,,,,
player,201209230nor,nor,HartGa00,punt,0,,,,,
player,201209230nor,nor,HartGa00,punt_yds,0,,,,,
player,201209230nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201209230nor,nor,HartGa00,punt_long,0,,,,,
player,201209230nor,nor,MorsTh00,xpm,,,,,,
player,201209230nor,nor,MorsTh00,xpa,,,,,,
player,201209230nor,nor,MorsTh00,fgm,,,,,,
player,201209230nor,nor,MorsTh00,fga,,,,,,
player,201209230nor,nor,MorsTh00,punt,6,,,,,
player,201209230nor,nor,MorsTh00,punt_yds,335,,,,,
player,201209230nor,nor,MorsTh00,punt_yds_per_punt,55.8,,,,,
player,201209230nor,nor,MorsTh00,punt_long,70,,,,,
player,201209230nor,nor,StriZa20,pos,T,,,,,
player,201209230nor,nor,StriZa20,offense,60,,,,,
player,201209230nor,nor,StriZa20,off_pct,100%,,,,,
player,201209230nor,nor,StriZa20,defense,0,,,,,
player,201209230nor,nor,StriZa20,def_pct,0%,,,,,
player,201209230nor,nor,StriZa20,special_teams,5,,,,,
player,201209230nor,nor,StriZa20,st_pct,14%,,,,,
player,201209230nor,nor,EvanJa21,pos,G,,,,,
player,201209230nor,nor,EvanJa21,offense,60,,,,,
player,201209230nor,nor,EvanJa21,off_pct,100%,,,,,
player,201209230nor,nor,EvanJa21,defense,0,,,,,
player,201209230nor,nor,EvanJa21,def_pct,0%,,,,,
player,201209230nor,nor,EvanJa21,special_teams,5,,,,,
player,201209230nor,nor,EvanJa21,st_pct,14%,,,,,
player,201209230nor,nor,DeLaBr00,pos,C,,,,,
player,201209230nor,nor,DeLaBr00,offense,60,,,,,
player,201209230nor,nor,DeLaBr00,off_pct,100%,,,,,
player,201209230nor,nor,DeLaBr00,defense,0,,,,,
player,201209230nor,nor,DeLaBr00,def_pct,0%,,,,,
player,201209230nor,nor,DeLaBr00,special_teams,5,,,,,
player,201209230nor,nor,DeLaBr00,st_pct,14%,,,,,
player,201209230nor,nor,BushJe20,pos,T,,,,,
player,201209230nor,nor,BushJe20,offense,60,,,,,
player,201209230nor,nor,BushJe20,off_pct,100%,,,,,
player,201209230nor,nor,BushJe20,defense,0,,,,,
player,201209230nor,nor,BushJe20,def_pct,0%,,,,,
player,201209230nor,nor,BushJe20,special_teams,5,,,,,
player,201209230nor,nor,BushJe20,st_pct,14%,,,,,
player,201209230nor,nor,GrubBe20,pos,G,,,,,
player,201209230nor,nor,GrubBe20,offense,60,,,,,
player,201209230nor,nor,GrubBe20,off_pct,100%,,,,,
player,201209230nor,nor,GrubBe20,defense,0,,,,,
player,201209230nor,nor,GrubBe20,def_pct,0%,,,,,
player,201209230nor,nor,GrubBe20,special_teams,5,,,,,
player,201209230nor,nor,GrubBe20,st_pct,14%,,,,,
player,201209230nor,nor,BreeDr00,pos,QB,,,,,
player,201209230nor,nor,BreeDr00,offense,60,,,,,
player,201209230nor,nor,BreeDr00,off_pct,100%,,,,,
player,201209230nor,nor,BreeDr00,defense,0,,,,,
player,201209230nor,nor,BreeDr00,def_pct,0%,,,,,
player,201209230nor,nor,BreeDr00,special_teams,0,,,,,
player,201209230nor,nor,BreeDr00,st_pct,0%,,,,,
player,201209230nor,nor,HendDe00,pos,WR,,,,,
player,201209230nor,nor,HendDe00,offense,51,,,,,
player,201209230nor,nor,HendDe00,off_pct,85%,,,,,
player,201209230nor,nor,HendDe00,defense,0,,,,,
player,201209230nor,nor,HendDe00,def_pct,0%,,,,,
player,201209230nor,nor,HendDe00,special_teams,0,,,,,
player,201209230nor,nor,HendDe00,st_pct,0%,,,,,
player,201209230nor,nor,MoorLa00,pos,WR,,,,,
player,201209230nor,nor,MoorLa00,offense,49,,,,,
player,201209230nor,nor,MoorLa00,off_pct,82%,,,,,
player,201209230nor,nor,MoorLa00,defense,0,,,,,
player,201209230nor,nor,MoorLa00,def_pct,0%,,,,,
player,201209230nor,nor,MoorLa00,special_teams,1,,,,,
player,201209230nor,nor,MoorLa00,st_pct,3%,,,,,
player,201209230nor,nor,GrahJi00,pos,TE,,,,,
player,201209230nor,nor,GrahJi00,offense,36,,,,,
player,201209230nor,nor,GrahJi00,off_pct,60%,,,,,
player,201209230nor,nor,GrahJi00,defense,0,,,,,
player,201209230nor,nor,GrahJi00,def_pct,0%,,,,,
player,201209230nor,nor,GrahJi00,special_teams,6,,,,,
player,201209230nor,nor,GrahJi00,st_pct,16%,,,,,
player,201209230nor,nor,ColsMa00,pos,WR,,,,,
player,201209230nor,nor,ColsMa00,offense,34,,,,,
player,201209230nor,nor,ColsMa00,off_pct,57%,,,,,
player,201209230nor,nor,ColsMa00,defense,0,,,,,
player,201209230nor,nor,ColsMa00,def_pct,0%,,,,,
player,201209230nor,nor,ColsMa00,special_teams,0,,,,,
player,201209230nor,nor,ColsMa00,st_pct,0%,,,,,
player,201209230nor,nor,ThomPi00,pos,RB,,,,,
player,201209230nor,nor,ThomPi00,offense,26,,,,,
player,201209230nor,nor,ThomPi00,off_pct,43%,,,,,
player,201209230nor,nor,ThomPi00,defense,0,,,,,
player,201209230nor,nor,ThomPi00,def_pct,0%,,,,,
player,201209230nor,nor,ThomPi00,special_teams,6,,,,,
player,201209230nor,nor,ThomPi00,st_pct,16%,,,,,
player,201209230nor,nor,SproDa00,pos,RB,,,,,
player,201209230nor,nor,SproDa00,offense,25,,,,,
player,201209230nor,nor,SproDa00,off_pct,42%,,,,,
player,201209230nor,nor,SproDa00,defense,0,,,,,
player,201209230nor,nor,SproDa00,def_pct,0%,,,,,
player,201209230nor,nor,SproDa00,special_teams,12,,,,,
player,201209230nor,nor,SproDa00,st_pct,32%,,,,,
player,201209230nor,nor,GrahDa00,pos,TE,,,,,
player,201209230nor,nor,GrahDa00,offense,19,,,,,
player,201209230nor,nor,GrahDa00,off_pct,32%,,,,,
player,201209230nor,nor,GrahDa00,defense,0,,,,,
player,201209230nor,nor,GrahDa00,def_pct,0%,,,,,
player,201209230nor,nor,GrahDa00,special_teams,0,,,,,
player,201209230nor,nor,GrahDa00,st_pct,0%,,,,,
player,201209230nor,nor,ThomDa02,pos,TE,,,,,
player,201209230nor,nor,ThomDa02,offense,18,,,,,
player,201209230nor,nor,ThomDa02,off_pct,30%,,,,,
player,201209230nor,nor,ThomDa02,defense,0,,,,,
player,201209230nor,nor,ThomDa02,def_pct,0%,,,,,
player,201209230nor,nor,ThomDa02,special_teams,6,,,,,
player,201209230nor,nor,ThomDa02,st_pct,16%,,,,,
player,201209230nor,nor,CollJe01,pos,FB,,,,,
player,201209230nor,nor,CollJe01,offense,16,,,,,
player,201209230nor,nor,CollJe01,off_pct,27%,,,,,
player,201209230nor,nor,CollJe01,defense,0,,,,,
player,201209230nor,nor,CollJe01,def_pct,0%,,,,,
player,201209230nor,nor,CollJe01,special_teams,16,,,,,
player,201209230nor,nor,CollJe01,st_pct,43%,,,,,
player,201209230nor,nor,IngrMa01,pos,RB,,,,,
player,201209230nor,nor,IngrMa01,offense,12,,,,,
player,201209230nor,nor,IngrMa01,off_pct,20%,,,,,
player,201209230nor,nor,IngrMa01,defense,0,,,,,
player,201209230nor,nor,IngrMa01,def_pct,0%,,,,,
player,201209230nor,nor,IngrMa01,special_teams,0,,,,,
player,201209230nor,nor,IngrMa01,st_pct,0%,,,,,
player,201209230nor,nor,RobyCo00,pos,WR,,,,,
player,201209230nor,nor,RobyCo00,offense,7,,,,,
player,201209230nor,nor,RobyCo00,off_pct,12%,,,,,
player,201209230nor,nor,RobyCo00,defense,0,,,,,
player,201209230nor,nor,RobyCo00,def_pct,0%,,,,,
player,201209230nor,nor,RobyCo00,special_teams,18,,,,,
player,201209230nor,nor,RobyCo00,st_pct,49%,,,,,
player,201209230nor,nor,CamaGr00,pos,WR,,,,,
player,201209230nor,nor,CamaGr00,offense,7,,,,,
player,201209230nor,nor,CamaGr00,off_pct,12%,,,,,
player,201209230nor,nor,CamaGr00,defense,0,,,,,
player,201209230nor,nor,CamaGr00,def_pct,0%,,,,,
player,201209230nor,nor,CamaGr00,special_teams,2,,,,,
player,201209230nor,nor,CamaGr00,st_pct,5%,,,,,
player,201209230nor,nor,JenkMa99,pos,FS,,,,,
player,201209230nor,nor,JenkMa99,offense,0,,,,,
player,201209230nor,nor,JenkMa99,off_pct,0%,,,,,
player,201209230nor,nor,JenkMa99,defense,94,,,,,
player,201209230nor,nor,JenkMa99,def_pct,100%,,,,,
player,201209230nor,nor,JenkMa99,special_teams,13,,,,,
player,201209230nor,nor,JenkMa99,st_pct,35%,,,,,
player,201209230nor,nor,LoftCu99,pos,LB,,,,,
player,201209230nor,nor,LoftCu99,offense,0,,,,,
player,201209230nor,nor,LoftCu99,off_pct,0%,,,,,
player,201209230nor,nor,LoftCu99,defense,94,,,,,
player,201209230nor,nor,LoftCu99,def_pct,100%,,,,,
player,201209230nor,nor,LoftCu99,special_teams,8,,,,,
player,201209230nor,nor,LoftCu99,st_pct,22%,,,,,
player,201209230nor,nor,JordCa00,pos,DE,,,,,
player,201209230nor,nor,JordCa00,offense,0,,,,,
player,201209230nor,nor,JordCa00,off_pct,0%,,,,,
player,201209230nor,nor,JordCa00,defense,94,,,,,
player,201209230nor,nor,JordCa00,def_pct,100%,,,,,
player,201209230nor,nor,JordCa00,special_teams,7,,,,,
player,201209230nor,nor,JordCa00,st_pct,19%,,,,,
player,201209230nor,nor,HarpRo21,pos,SS,,,,,
player,201209230nor,nor,HarpRo21,offense,0,,,,,
player,201209230nor,nor,HarpRo21,off_pct,0%,,,,,
player,201209230nor,nor,HarpRo21,defense,94,,,,,
player,201209230nor,nor,HarpRo21,def_pct,100%,,,,,
player,201209230nor,nor,HarpRo21,special_teams,1,,,,,
player,201209230nor,nor,HarpRo21,st_pct,3%,,,,,
player,201209230nor,nor,RobiPa99,pos,CB,,,,,
player,201209230nor,nor,RobiPa99,offense,0,,,,,
player,201209230nor,nor,RobiPa99,off_pct,0%,,,,,
player,201209230nor,nor,RobiPa99,defense,89,,,,,
player,201209230nor,nor,RobiPa99,def_pct,95%,,,,,
player,201209230nor,nor,RobiPa99,special_teams,7,,,,,
player,201209230nor,nor,RobiPa99,st_pct,19%,,,,,
player,201209230nor,nor,SmitWi99,pos,DE,,,,,
player,201209230nor,nor,SmitWi99,offense,0,,,,,
player,201209230nor,nor,SmitWi99,off_pct,0%,,,,,
player,201209230nor,nor,SmitWi99,defense,85,,,,,
player,201209230nor,nor,SmitWi99,def_pct,90%,,,,,
player,201209230nor,nor,SmitWi99,special_teams,6,,,,,
player,201209230nor,nor,SmitWi99,st_pct,16%,,,,,
player,201209230nor,nor,ShanSc20,pos,LB,,,,,
player,201209230nor,nor,ShanSc20,offense,0,,,,,
player,201209230nor,nor,ShanSc20,off_pct,0%,,,,,
player,201209230nor,nor,ShanSc20,defense,74,,,,,
player,201209230nor,nor,ShanSc20,def_pct,79%,,,,,
player,201209230nor,nor,ShanSc20,special_teams,11,,,,,
player,201209230nor,nor,ShanSc20,st_pct,30%,,,,,
player,201209230nor,nor,WhitCo01,pos,CB,,,,,
player,201209230nor,nor,WhitCo01,offense,0,,,,,
player,201209230nor,nor,WhitCo01,off_pct,0%,,,,,
player,201209230nor,nor,WhitCo01,defense,71,,,,,
player,201209230nor,nor,WhitCo01,def_pct,76%,,,,,
player,201209230nor,nor,WhitCo01,special_teams,20,,,,,
player,201209230nor,nor,WhitCo01,st_pct,54%,,,,,
player,201209230nor,nor,GreeJa22,pos,CB,,,,,
player,201209230nor,nor,GreeJa22,offense,0,,,,,
player,201209230nor,nor,GreeJa22,off_pct,0%,,,,,
player,201209230nor,nor,GreeJa22,defense,67,,,,,
player,201209230nor,nor,GreeJa22,def_pct,71%,,,,,
player,201209230nor,nor,GreeJa22,special_teams,0,,,,,
player,201209230nor,nor,GreeJa22,st_pct,0%,,,,,
player,201209230nor,nor,ElliSe99,pos,DT,,,,,
player,201209230nor,nor,ElliSe99,offense,0,,,,,
player,201209230nor,nor,ElliSe99,off_pct,0%,,,,,
player,201209230nor,nor,ElliSe99,defense,52,,,,,
player,201209230nor,nor,ElliSe99,def_pct,55%,,,,,
player,201209230nor,nor,ElliSe99,special_teams,0,,,,,
player,201209230nor,nor,ElliSe99,st_pct,0%,,,,,
player,201209230nor,nor,HickAk00,pos,DT,,,,,
player,201209230nor,nor,HickAk00,offense,0,,,,,
player,201209230nor,nor,HickAk00,off_pct,0%,,,,,
player,201209230nor,nor,HickAk00,defense,39,,,,,
player,201209230nor,nor,HickAk00,def_pct,41%,,,,,
player,201209230nor,nor,HickAk00,special_teams,12,,,,,
player,201209230nor,nor,HickAk00,st_pct,32%,,,,,
player,201209230nor,nor,HerrWi99,pos,LB,,,,,
player,201209230nor,nor,HerrWi99,offense,0,,,,,
player,201209230nor,nor,HerrWi99,off_pct,0%,,,,,
player,201209230nor,nor,HerrWi99,defense,35,,,,,
player,201209230nor,nor,HerrWi99,def_pct,37%,,,,,
player,201209230nor,nor,HerrWi99,special_teams,32,,,,,
player,201209230nor,nor,HerrWi99,st_pct,86%,,,,,
player,201209230nor,nor,CasiJo99,pos,LB,,,,,
player,201209230nor,nor,CasiJo99,offense,0,,,,,
player,201209230nor,nor,CasiJo99,off_pct,0%,,,,,
player,201209230nor,nor,CasiJo99,defense,35,,,,,
player,201209230nor,nor,CasiJo99,def_pct,37%,,,,,
player,201209230nor,nor,CasiJo99,special_teams,15,,,,,
player,201209230nor,nor,CasiJo99,st_pct,41%,,,,,
player,201209230nor,nor,BunkBr20,pos,DT,,,,,
player,201209230nor,nor,BunkBr20,offense,0,,,,,
player,201209230nor,nor,BunkBr20,off_pct,0%,,,,,
player,201209230nor,nor,BunkBr20,defense,32,,,,,
player,201209230nor,nor,BunkBr20,def_pct,34%,,,,,
player,201209230nor,nor,BunkBr20,special_teams,7,,,,,
player,201209230nor,nor,BunkBr20,st_pct,19%,,,,,
player,201209230nor,nor,JohnTo01,pos,DT,,,,,
player,201209230nor,nor,JohnTo01,offense,0,,,,,
player,201209230nor,nor,JohnTo01,off_pct,0%,,,,,
player,201209230nor,nor,JohnTo01,defense,29,,,,,
player,201209230nor,nor,JohnTo01,def_pct,31%,,,,,
player,201209230nor,nor,JohnTo01,special_teams,0,,,,,
player,201209230nor,nor,JohnTo01,st_pct,0%,,,,,
player,201209230nor,nor,GaleJu00,pos,DE,,,,,
player,201209230nor,nor,GaleJu00,offense,0,,,,,
player,201209230nor,nor,GaleJu00,off_pct,0%,,,,,
player,201209230nor,nor,GaleJu00,defense,25,,,,,
player,201209230nor,nor,GaleJu00,def_pct,27%,,,,,
player,201209230nor,nor,GaleJu00,special_teams,24,,,,,
player,201209230nor,nor,GaleJu00,st_pct,65%,,,,,
player,201209230nor,nor,WilsMa01,pos,DE,,,,,
player,201209230nor,nor,WilsMa01,offense,0,,,,,
player,201209230nor,nor,WilsMa01,off_pct,0%,,,,,
player,201209230nor,nor,WilsMa01,defense,20,,,,,
player,201209230nor,nor,WilsMa01,def_pct,21%,,,,,
player,201209230nor,nor,WilsMa01,special_teams,25,,,,,
player,201209230nor,nor,WilsMa01,st_pct,68%,,,,,
player,201209230nor,nor,HawtDa20,pos,LB,,,,,
player,201209230nor,nor,HawtDa20,offense,0,,,,,
player,201209230nor,nor,HawtDa20,off_pct,0%,,,,,
player,201209230nor,nor,HawtDa20,defense,4,,,,,
player,201209230nor,nor,HawtDa20,def_pct,4%,,,,,
player,201209230nor,nor,HawtDa20,special_teams,0,,,,,
player,201209230nor,nor,HawtDa20,st_pct,0%,,,,,
player,201209230nor,nor,PatrJo00,pos,CB,,,,,
player,201209230nor,nor,PatrJo00,offense,0,,,,,
player,201209230nor,nor,PatrJo00,off_pct,0%,,,,,
player,201209230nor,nor,PatrJo00,defense,1,,,,,
player,201209230nor,nor,PatrJo00,def_pct,1%,,,,,
player,201209230nor,nor,PatrJo00,special_teams,18,,,,,
player,201209230nor,nor,PatrJo00,st_pct,49%,,,,,
player,201209230nor,nor,AbduIs00,pos,FS,,,,,
player,201209230nor,nor,AbduIs00,offense,0,,,,,
player,201209230nor,nor,AbduIs00,off_pct,0%,,,,,
player,201209230nor,nor,AbduIs00,defense,0,,,,,
player,201209230nor,nor,AbduIs00,def_pct,0%,,,,,
player,201209230nor,nor,AbduIs00,special_teams,32,,,,,
player,201209230nor,nor,AbduIs00,st_pct,86%,,,,,
player,201209230nor,nor,BushRa00,pos,SS,,,,,
player,201209230nor,nor,BushRa00,offense,0,,,,,
player,201209230nor,nor,BushRa00,off_pct,0%,,,,,
player,201209230nor,nor,BushRa00,defense,0,,,,,
player,201209230nor,nor,BushRa00,def_pct,0%,,,,,
player,201209230nor,nor,BushRa00,special_teams,24,,,,,
player,201209230nor,nor,BushRa00,st_pct,65%,,,,,
player,201209230nor,nor,MorsTh00,pos,P,,,,,
player,201209230nor,nor,MorsTh00,offense,0,,,,,
