game,2012,3,20120923,201209230min,sfo,"San Francisco 49ers",13,min,"Minnesota Vikings",24
player,201209230min,sfo,BrowTa99,st_pct,17%,,,,,
player,201209230min,sfo,RogeCa20,pos,CB,,,,,
player,201209230min,sfo,RogeCa20,offense,0,,,,,
player,201209230min,sfo,RogeCa20,off_pct,0%,,,,,
player,201209230min,sfo,RogeCa20,defense,77,,,,,
player,201209230min,sfo,RogeCa20,def_pct,97%,,,,,
player,201209230min,sfo,RogeCa20,special_teams,0,,,,,
player,201209230min,sfo,RogeCa20,st_pct,0%,,,,,
player,201209230min,sfo,WillPa98,pos,LB,,,,,
player,201209230min,sfo,WillPa98,offense,0,,,,,
player,201209230min,sfo,WillPa98,off_pct,0%,,,,,
player,201209230min,sfo,WillPa98,defense,76,,,,,
player,201209230min,sfo,WillPa98,def_pct,96%,,,,,
player,201209230min,sfo,WillPa98,special_teams,4,,,,,
player,201209230min,sfo,WillPa98,st_pct,17%,,,,,
player,201209230min,sfo,McDoRa99,pos,DT,,,,,
player,201209230min,sfo,McDoRa99,offense,0,,,,,
player,201209230min,sfo,McDoRa99,off_pct,0%,,,,,
player,201209230min,sfo,McDoRa99,defense,75,,,,,
player,201209230min,sfo,McDoRa99,def_pct,95%,,,,,
player,201209230min,sfo,McDoRa99,special_teams,4,,,,,
player,201209230min,sfo,McDoRa99,st_pct,17%,,,,,
player,201209230min,sfo,BrooAh21,pos,LB,,,,,
player,201209230min,sfo,BrooAh21,offense,0,,,,,
player,201209230min,sfo,BrooAh21,off_pct,0%,,,,,
player,201209230min,sfo,BrooAh21,defense,75,,,,,
player,201209230min,sfo,BrooAh21,def_pct,95%,,,,,
player,201209230min,sfo,BrooAh21,special_teams,4,,,,,
player,201209230min,sfo,BrooAh21,st_pct,17%,,,,,
player,201209230min,sfo,SmitJu20,pos,DT,,,,,
player,201209230min,sfo,SmitJu20,offense,0,,,,,
player,201209230min,sfo,SmitJu20,off_pct,0%,,,,,
player,201209230min,sfo,SmitJu20,defense,72,,,,,
player,201209230min,sfo,SmitJu20,def_pct,91%,,,,,
player,201209230min,sfo,SmitJu20,special_teams,0,,,,,
player,201209230min,sfo,SmitJu20,st_pct,0%,,,,,
player,201209230min,sfo,SopoIs20,pos,NT,,,,,
player,201209230min,sfo,SopoIs20,offense,0,,,,,
player,201209230min,sfo,SopoIs20,off_pct,0%,,,,,
player,201209230min,sfo,SopoIs20,defense,34,,,,,
player,201209230min,sfo,SopoIs20,def_pct,43%,,,,,
player,201209230min,sfo,SopoIs20,special_teams,0,,,,,
player,201209230min,sfo,SopoIs20,st_pct,0%,,,,,
player,201209230min,sfo,CullCh00,pos,CB,,,,,
player,201209230min,sfo,CullCh00,offense,0,,,,,
player,201209230min,sfo,CullCh00,off_pct,0%,,,,,
player,201209230min,sfo,CullCh00,defense,30,,,,,
player,201209230min,sfo,CullCh00,def_pct,38%,,,,,
player,201209230min,sfo,CullCh00,special_teams,6,,,,,
player,201209230min,sfo,CullCh00,st_pct,26%,,,,,
player,201209230min,sfo,JeanRi99,pos,DT,,,,,
player,201209230min,sfo,JeanRi99,offense,0,,,,,
player,201209230min,sfo,JeanRi99,off_pct,0%,,,,,
player,201209230min,sfo,JeanRi99,defense,20,,,,,
player,201209230min,sfo,JeanRi99,def_pct,25%,,,,,
player,201209230min,sfo,JeanRi99,special_teams,4,,,,,
player,201209230min,sfo,JeanRi99,st_pct,17%,,,,,
player,201209230min,sfo,DobbDe00,pos,TE,,,,,
player,201209230min,sfo,DobbDe00,offense,0,,,,,
player,201209230min,sfo,DobbDe00,off_pct,0%,,,,,
player,201209230min,sfo,DobbDe00,defense,5,,,,,
player,201209230min,sfo,DobbDe00,def_pct,6%,,,,,
player,201209230min,sfo,DobbDe00,special_teams,17,,,,,
player,201209230min,sfo,DobbDe00,st_pct,74%,,,,,
player,201209230min,sfo,GranLa99,pos,LB,,,,,
player,201209230min,sfo,GranLa99,offense,0,,,,,
player,201209230min,sfo,GranLa99,off_pct,0%,,,,,
player,201209230min,sfo,GranLa99,defense,3,,,,,
player,201209230min,sfo,GranLa99,def_pct,4%,,,,,
player,201209230min,sfo,GranLa99,special_teams,15,,,,,
player,201209230min,sfo,GranLa99,st_pct,65%,,,,,
player,201209230min,sfo,SpilCJ99,pos,SS,,,,,
player,201209230min,sfo,SpilCJ99,offense,0,,,,,
player,201209230min,sfo,SpilCJ99,off_pct,0%,,,,,
player,201209230min,sfo,SpilCJ99,defense,2,,,,,
player,201209230min,sfo,SpilCJ99,def_pct,3%,,,,,
player,201209230min,sfo,SpilCJ99,special_teams,15,,,,,
player,201209230min,sfo,SpilCJ99,st_pct,65%,,,,,
player,201209230min,sfo,CoxxPe99,pos,CB,,,,,
player,201209230min,sfo,CoxxPe99,offense,0,,,,,
player,201209230min,sfo,CoxxPe99,off_pct,0%,,,,,
player,201209230min,sfo,CoxxPe99,defense,2,,,,,
player,201209230min,sfo,CoxxPe99,def_pct,3%,,,,,
player,201209230min,sfo,CoxxPe99,special_teams,7,,,,,
player,201209230min,sfo,CoxxPe99,st_pct,30%,,,,,
player,201209230min,sfo,BakhEr00,pos,LB,,,,,
player,201209230min,sfo,BakhEr00,offense,0,,,,,
player,201209230min,sfo,BakhEr00,off_pct,0%,,,,,
player,201209230min,sfo,BakhEr00,defense,2,,,,,
player,201209230min,sfo,BakhEr00,def_pct,3%,,,,,
player,201209230min,sfo,BakhEr00,special_teams,4,,,,,
player,201209230min,sfo,BakhEr00,st_pct,17%,,,,,
player,201209230min,sfo,McBaDa99,pos,FS,,,,,
player,201209230min,sfo,McBaDa99,offense,0,,,,,
player,201209230min,sfo,McBaDa99,off_pct,0%,,,,,
player,201209230min,sfo,McBaDa99,defense,0,,,,,
player,201209230min,sfo,McBaDa99,def_pct,0%,,,,,
player,201209230min,sfo,McBaDa99,special_teams,18,,,,,
player,201209230min,sfo,McBaDa99,st_pct,78%,,,,,
player,201209230min,sfo,DixoAn00,pos,RB,,,,,
player,201209230min,sfo,DixoAn00,offense,0,,,,,
player,201209230min,sfo,DixoAn00,off_pct,0%,,,,,
player,201209230min,sfo,DixoAn00,defense,0,,,,,
player,201209230min,sfo,DixoAn00,def_pct,0%,,,,,
player,201209230min,sfo,DixoAn00,special_teams,15,,,,,
player,201209230min,sfo,DixoAn00,st_pct,65%,,,,,
player,201209230min,sfo,GoodTa99,pos,LB,,,,,
player,201209230min,sfo,GoodTa99,offense,0,,,,,
player,201209230min,sfo,GoodTa99,off_pct,0%,,,,,
player,201209230min,sfo,GoodTa99,defense,0,,,,,
player,201209230min,sfo,GoodTa99,def_pct,0%,,,,,
player,201209230min,sfo,GoodTa99,special_teams,15,,,,,
player,201209230min,sfo,GoodTa99,st_pct,65%,,,,,
player,201209230min,sfo,BrocTr00,pos,CB,,,,,
player,201209230min,sfo,BrocTr00,offense,0,,,,,
player,201209230min,sfo,BrocTr00,off_pct,0%,,,,,
player,201209230min,sfo,BrocTr00,defense,0,,,,,
player,201209230min,sfo,BrocTr00,def_pct,0%,,,,,
player,201209230min,sfo,BrocTr00,special_teams,14,,,,,
player,201209230min,sfo,BrocTr00,st_pct,61%,,,,,
player,201209230min,sfo,akersdav01,pos,K,,,,,
player,201209230min,sfo,akersdav01,offense,0,,,,,
player,201209230min,sfo,akersdav01,off_pct,0%,,,,,
player,201209230min,sfo,akersdav01,defense,0,,,,,
player,201209230min,sfo,akersdav01,def_pct,0%,,,,,
player,201209230min,sfo,akersdav01,special_teams,8,,,,,
player,201209230min,sfo,akersdav01,st_pct,35%,,,,,
player,201209230min,sfo,JennBr00,pos,LS,,,,,
player,201209230min,sfo,JennBr00,offense,0,,,,,
player,201209230min,sfo,JennBr00,off_pct,0%,,,,,
player,201209230min,sfo,JennBr00,defense,0,,,,,
player,201209230min,sfo,JennBr00,def_pct,0%,,,,,
player,201209230min,sfo,JennBr00,special_teams,7,,,,,
player,201209230min,sfo,JennBr00,st_pct,30%,,,,,
player,201209230min,sfo,LeexAn20,pos,P,,,,,
player,201209230min,sfo,LeexAn20,offense,0,,,,,
player,201209230min,sfo,LeexAn20,off_pct,0%,,,,,
player,201209230min,sfo,LeexAn20,defense,0,,,,,
player,201209230min,sfo,LeexAn20,def_pct,0%,,,,,
player,201209230min,sfo,LeexAn20,special_teams,7,,,,,
player,201209230min,sfo,LeexAn20,st_pct,30%,,,,,
player,201209230min,sfo,RobiTr02,pos,DB,,,,,
player,201209230min,sfo,RobiTr02,offense,0,,,,,
player,201209230min,sfo,RobiTr02,off_pct,0%,,,,,
player,201209230min,sfo,RobiTr02,defense,0,,,,,
player,201209230min,sfo,RobiTr02,def_pct,0%,,,,,
player,201209230min,sfo,RobiTr02,special_teams,4,,,,,
player,201209230min,sfo,RobiTr02,st_pct,17%,,,,,
