game,2012,11,20121118,201211180dal,cle,"Cleveland Browns",20,dal,"Dallas Cowboys",23
player,201211180dal,dal,VickLa00,fumbles_lost,0,,,,,
player,201211180dal,cle,RubiAh99,def_int,0,,,,,
player,201211180dal,cle,RubiAh99,def_int_yds,0,,,,,
player,201211180dal,cle,RubiAh99,def_int_td,0,,,,,
player,201211180dal,cle,RubiAh99,def_int_long,0,,,,,
player,201211180dal,cle,RubiAh99,pass_defended,0,,,,,
player,201211180dal,cle,RubiAh99,sacks,1.0,,,,,
player,201211180dal,cle,RubiAh99,tackles_combined,6,,,,,
player,201211180dal,cle,RubiAh99,tackles_solo,5,,,,,
player,201211180dal,cle,RubiAh99,tackles_assists,1,,,,,
player,201211180dal,cle,RubiAh99,tackles_loss,1,,,,,
player,201211180dal,cle,RubiAh99,qb_hits,1,,,,,
player,201211180dal,cle,RubiAh99,fumbles_rec,0,,,,,
player,201211180dal,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201211180dal,cle,RubiAh99,fumbles_forced,0,,,,,
player,201211180dal,cle,RobeCr00,def_int,0,,,,,
player,201211180dal,cle,RobeCr00,def_int_yds,0,,,,,
player,201211180dal,cle,RobeCr00,def_int_td,0,,,,,
player,201211180dal,cle,RobeCr00,def_int_long,0,,,,,
player,201211180dal,cle,RobeCr00,pass_defended,0,,,,,
player,201211180dal,cle,RobeCr00,sacks,1.0,,,,,
player,201211180dal,cle,RobeCr00,tackles_combined,5,,,,,
player,201211180dal,cle,RobeCr00,tackles_solo,4,,,,,
player,201211180dal,cle,RobeCr00,tackles_assists,1,,,,,
player,201211180dal,cle,RobeCr00,tackles_loss,1,,,,,
player,201211180dal,cle,RobeCr00,qb_hits,1,,,,,
player,201211180dal,cle,RobeCr00,fumbles_rec,1,,,,,
player,201211180dal,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,RobeCr00,fumbles_forced,0,,,,,
player,201211180dal,cle,RuckFr99,def_int,0,,,,,
player,201211180dal,cle,RuckFr99,def_int_yds,0,,,,,
player,201211180dal,cle,RuckFr99,def_int_td,0,,,,,
player,201211180dal,cle,RuckFr99,def_int_long,0,,,,,
player,201211180dal,cle,RuckFr99,pass_defended,0,,,,,
player,201211180dal,cle,RuckFr99,sacks,1.0,,,,,
player,201211180dal,cle,RuckFr99,tackles_combined,3,,,,,
player,201211180dal,cle,RuckFr99,tackles_solo,3,,,,,
player,201211180dal,cle,RuckFr99,tackles_assists,0,,,,,
player,201211180dal,cle,RuckFr99,tackles_loss,0,,,,,
player,201211180dal,cle,RuckFr99,qb_hits,1,,,,,
player,201211180dal,cle,RuckFr99,fumbles_rec,0,,,,,
player,201211180dal,cle,RuckFr99,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,RuckFr99,fumbles_rec_td,0,,,,,
player,201211180dal,cle,RuckFr99,fumbles_forced,1,,,,,
player,201211180dal,cle,ThomJu20,def_int,0,,,,,
player,201211180dal,cle,ThomJu20,def_int_yds,0,,,,,
player,201211180dal,cle,ThomJu20,def_int_td,0,,,,,
player,201211180dal,cle,ThomJu20,def_int_long,0,,,,,
player,201211180dal,cle,ThomJu20,pass_defended,0,,,,,
player,201211180dal,cle,ThomJu20,sacks,1.0,,,,,
player,201211180dal,cle,ThomJu20,tackles_combined,2,,,,,
player,201211180dal,cle,ThomJu20,tackles_solo,2,,,,,
player,201211180dal,cle,ThomJu20,tackles_assists,0,,,,,
player,201211180dal,cle,ThomJu20,tackles_loss,2,,,,,
player,201211180dal,cle,ThomJu20,qb_hits,2,,,,,
player,201211180dal,cle,ThomJu20,fumbles_rec,0,,,,,
player,201211180dal,cle,ThomJu20,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,ThomJu20,fumbles_rec_td,0,,,,,
player,201211180dal,cle,ThomJu20,fumbles_forced,0,,,,,
player,201211180dal,cle,SheaJa00,def_int,0,,,,,
player,201211180dal,cle,SheaJa00,def_int_yds,0,,,,,
player,201211180dal,cle,SheaJa00,def_int_td,0,,,,,
player,201211180dal,cle,SheaJa00,def_int_long,0,,,,,
player,201211180dal,cle,SheaJa00,pass_defended,0,,,,,
player,201211180dal,cle,SheaJa00,sacks,1.0,,,,,
player,201211180dal,cle,SheaJa00,tackles_combined,2,,,,,
player,201211180dal,cle,SheaJa00,tackles_solo,2,,,,,
player,201211180dal,cle,SheaJa00,tackles_assists,0,,,,,
player,201211180dal,cle,SheaJa00,tackles_loss,1,,,,,
player,201211180dal,cle,SheaJa00,qb_hits,1,,,,,
player,201211180dal,cle,SheaJa00,fumbles_rec,0,,,,,
player,201211180dal,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,SheaJa00,fumbles_forced,0,,,,,
player,201211180dal,cle,HughJo00,def_int,0,,,,,
player,201211180dal,cle,HughJo00,def_int_yds,0,,,,,
player,201211180dal,cle,HughJo00,def_int_td,0,,,,,
player,201211180dal,cle,HughJo00,def_int_long,0,,,,,
player,201211180dal,cle,HughJo00,pass_defended,0,,,,,
player,201211180dal,cle,HughJo00,sacks,1.0,,,,,
player,201211180dal,cle,HughJo00,tackles_combined,1,,,,,
player,201211180dal,cle,HughJo00,tackles_solo,1,,,,,
player,201211180dal,cle,HughJo00,tackles_assists,0,,,,,
player,201211180dal,cle,HughJo00,tackles_loss,1,,,,,
player,201211180dal,cle,HughJo00,qb_hits,1,,,,,
player,201211180dal,cle,HughJo00,fumbles_rec,0,,,,,
player,201211180dal,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,HughJo00,fumbles_forced,0,,,,,
player,201211180dal,cle,MaiaKa99,def_int,0,,,,,
player,201211180dal,cle,MaiaKa99,def_int_yds,0,,,,,
player,201211180dal,cle,MaiaKa99,def_int_td,0,,,,,
player,201211180dal,cle,MaiaKa99,def_int_long,0,,,,,
player,201211180dal,cle,MaiaKa99,pass_defended,0,,,,,
player,201211180dal,cle,MaiaKa99,sacks,0.5,,,,,
player,201211180dal,cle,MaiaKa99,tackles_combined,3,,,,,
player,201211180dal,cle,MaiaKa99,tackles_solo,1,,,,,
player,201211180dal,cle,MaiaKa99,tackles_assists,2,,,,,
player,201211180dal,cle,MaiaKa99,tackles_loss,0,,,,,
player,201211180dal,cle,MaiaKa99,qb_hits,1,,,,,
player,201211180dal,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201211180dal,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201211180dal,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201211180dal,cle,YounUs99,def_int,0,,,,,
player,201211180dal,cle,YounUs99,def_int_yds,0,,,,,
player,201211180dal,cle,YounUs99,def_int_td,0,,,,,
player,201211180dal,cle,YounUs99,def_int_long,0,,,,,
player,201211180dal,cle,YounUs99,pass_defended,0,,,,,
player,201211180dal,cle,YounUs99,sacks,0.5,,,,,
player,201211180dal,cle,YounUs99,tackles_combined,3,,,,,
player,201211180dal,cle,YounUs99,tackles_solo,2,,,,,
player,201211180dal,cle,YounUs99,tackles_assists,1,,,,,
player,201211180dal,cle,YounUs99,tackles_loss,0,,,,,
player,201211180dal,cle,YounUs99,qb_hits,1,,,,,
player,201211180dal,cle,YounUs99,fumbles_rec,0,,,,,
player,201211180dal,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201211180dal,cle,YounUs99,fumbles_forced,0,,,,,
player,201211180dal,cle,BrowSh20,def_int,0,,,,,
player,201211180dal,cle,BrowSh20,def_int_yds,0,,,,,
player,201211180dal,cle,BrowSh20,def_int_td,0,,,,,
player,201211180dal,cle,BrowSh20,def_int_long,0,,,,,
player,201211180dal,cle,BrowSh20,pass_defended,1,,,,,
player,201211180dal,cle,BrowSh20,sacks,0.0,,,,,
player,201211180dal,cle,BrowSh20,tackles_combined,9,,,,,
player,201211180dal,cle,BrowSh20,tackles_solo,9,,,,,
player,201211180dal,cle,BrowSh20,tackles_assists,0,,,,,
player,201211180dal,cle,BrowSh20,tackles_loss,0,,,,,
player,201211180dal,cle,BrowSh20,qb_hits,0,,,,,
player,201211180dal,cle,BrowSh20,fumbles_rec,0,,,,,
player,201211180dal,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201211180dal,cle,BrowSh20,fumbles_forced,0,,,,,
player,201211180dal,cle,SkriBu00,def_int,0,,,,,
player,201211180dal,cle,SkriBu00,def_int_yds,0,,,,,
player,201211180dal,cle,SkriBu00,def_int_td,0,,,,,
player,201211180dal,cle,SkriBu00,def_int_long,0,,,,,
player,201211180dal,cle,SkriBu00,pass_defended,0,,,,,
player,201211180dal,cle,SkriBu00,sacks,0.0,,,,,
player,201211180dal,cle,SkriBu00,tackles_combined,8,,,,,
player,201211180dal,cle,SkriBu00,tackles_solo,6,,,,,
player,201211180dal,cle,SkriBu00,tackles_assists,2,,,,,
player,201211180dal,cle,SkriBu00,tackles_loss,0,,,,,
player,201211180dal,cle,SkriBu00,qb_hits,0,,,,,
player,201211180dal,cle,SkriBu00,fumbles_rec,0,,,,,
player,201211180dal,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,SkriBu00,fumbles_forced,0,,,,,
player,201211180dal,cle,JackDQ20,def_int,0,,,,,
player,201211180dal,cle,JackDQ20,def_int_yds,0,,,,,
player,201211180dal,cle,JackDQ20,def_int_td,0,,,,,
player,201211180dal,cle,JackDQ20,def_int_long,0,,,,,
player,201211180dal,cle,JackDQ20,pass_defended,0,,,,,
player,201211180dal,cle,JackDQ20,sacks,0.0,,,,,
player,201211180dal,cle,JackDQ20,tackles_combined,6,,,,,
player,201211180dal,cle,JackDQ20,tackles_solo,5,,,,,
player,201211180dal,cle,JackDQ20,tackles_assists,1,,,,,
player,201211180dal,cle,JackDQ20,tackles_loss,0,,,,,
player,201211180dal,cle,JackDQ20,qb_hits,0,,,,,
player,201211180dal,cle,JackDQ20,fumbles_rec,0,,,,,
player,201211180dal,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201211180dal,cle,JackDQ20,fumbles_forced,0,,,,,
player,201211180dal,cle,BadeJo00,def_int,0,,,,,
player,201211180dal,cle,BadeJo00,def_int_yds,0,,,,,
player,201211180dal,cle,BadeJo00,def_int_td,0,,,,,
player,201211180dal,cle,BadeJo00,def_int_long,0,,,,,
player,201211180dal,cle,BadeJo00,pass_defended,1,,,,,
player,201211180dal,cle,BadeJo00,sacks,0.0,,,,,
player,201211180dal,cle,BadeJo00,tackles_combined,4,,,,,
player,201211180dal,cle,BadeJo00,tackles_solo,4,,,,,
player,201211180dal,cle,BadeJo00,tackles_assists,0,,,,,
player,201211180dal,cle,BadeJo00,tackles_loss,0,,,,,
player,201211180dal,cle,BadeJo00,qb_hits,0,,,,,
player,201211180dal,cle,BadeJo00,fumbles_rec,0,,,,,
player,201211180dal,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,BadeJo00,fumbles_forced,0,,,,,
player,201211180dal,cle,JohnJa04,def_int,0,,,,,
player,201211180dal,cle,JohnJa04,def_int_yds,0,,,,,
player,201211180dal,cle,JohnJa04,def_int_td,0,,,,,
player,201211180dal,cle,JohnJa04,def_int_long,0,,,,,
player,201211180dal,cle,JohnJa04,pass_defended,0,,,,,
player,201211180dal,cle,JohnJa04,sacks,0.0,,,,,
player,201211180dal,cle,JohnJa04,tackles_combined,4,,,,,
player,201211180dal,cle,JohnJa04,tackles_solo,3,,,,,
player,201211180dal,cle,JohnJa04,tackles_assists,1,,,,,
player,201211180dal,cle,JohnJa04,tackles_loss,0,,,,,
player,201211180dal,cle,JohnJa04,qb_hits,0,,,,,
player,201211180dal,cle,JohnJa04,fumbles_rec,0,,,,,
player,201211180dal,cle,JohnJa04,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,JohnJa04,fumbles_rec_td,0,,,,,
player,201211180dal,cle,JohnJa04,fumbles_forced,0,,,,,
player,201211180dal,cle,WadeTr00,def_int,0,,,,,
player,201211180dal,cle,WadeTr00,def_int_yds,0,,,,,
player,201211180dal,cle,WadeTr00,def_int_td,0,,,,,
player,201211180dal,cle,WadeTr00,def_int_long,0,,,,,
player,201211180dal,cle,WadeTr00,pass_defended,1,,,,,
player,201211180dal,cle,WadeTr00,sacks,0.0,,,,,
player,201211180dal,cle,WadeTr00,tackles_combined,4,,,,,
player,201211180dal,cle,WadeTr00,tackles_solo,3,,,,,
player,201211180dal,cle,WadeTr00,tackles_assists,1,,,,,
player,201211180dal,cle,WadeTr00,tackles_loss,0,,,,,
player,201211180dal,cle,WadeTr00,qb_hits,0,,,,,
player,201211180dal,cle,WadeTr00,fumbles_rec,0,,,,,
player,201211180dal,cle,WadeTr00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,WadeTr00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,WadeTr00,fumbles_forced,0,,,,,
player,201211180dal,cle,HaggEr00,def_int,0,,,,,
player,201211180dal,cle,HaggEr00,def_int_yds,0,,,,,
player,201211180dal,cle,HaggEr00,def_int_td,0,,,,,
player,201211180dal,cle,HaggEr00,def_int_long,0,,,,,
player,201211180dal,cle,HaggEr00,pass_defended,0,,,,,
player,201211180dal,cle,HaggEr00,sacks,0.0,,,,,
player,201211180dal,cle,HaggEr00,tackles_combined,3,,,,,
player,201211180dal,cle,HaggEr00,tackles_solo,3,,,,,
player,201211180dal,cle,HaggEr00,tackles_assists,0,,,,,
player,201211180dal,cle,HaggEr00,tackles_loss,0,,,,,
player,201211180dal,cle,HaggEr00,qb_hits,0,,,,,
player,201211180dal,cle,HaggEr00,fumbles_rec,0,,,,,
player,201211180dal,cle,HaggEr00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,HaggEr00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,HaggEr00,fumbles_forced,0,,,,,
player,201211180dal,cle,GipsTa00,def_int,0,,,,,
player,201211180dal,cle,GipsTa00,def_int_yds,0,,,,,
player,201211180dal,cle,GipsTa00,def_int_td,0,,,,,
player,201211180dal,cle,GipsTa00,def_int_long,0,,,,,
player,201211180dal,cle,GipsTa00,pass_defended,0,,,,,
player,201211180dal,cle,GipsTa00,sacks,0.0,,,,,
player,201211180dal,cle,GipsTa00,tackles_combined,2,,,,,
player,201211180dal,cle,GipsTa00,tackles_solo,1,,,,,
player,201211180dal,cle,GipsTa00,tackles_assists,1,,,,,
player,201211180dal,cle,GipsTa00,tackles_loss,0,,,,,
player,201211180dal,cle,GipsTa00,qb_hits,0,,,,,
player,201211180dal,cle,GipsTa00,fumbles_rec,0,,,,,
player,201211180dal,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,GipsTa00,fumbles_forced,0,,,,,
player,201211180dal,cle,TaylPh00,def_int,0,,,,,
player,201211180dal,cle,TaylPh00,def_int_yds,0,,,,,
player,201211180dal,cle,TaylPh00,def_int_td,0,,,,,
player,201211180dal,cle,TaylPh00,def_int_long,0,,,,,
player,201211180dal,cle,TaylPh00,pass_defended,0,,,,,
player,201211180dal,cle,TaylPh00,sacks,0.0,,,,,
player,201211180dal,cle,TaylPh00,tackles_combined,2,,,,,
player,201211180dal,cle,TaylPh00,tackles_solo,2,,,,,
player,201211180dal,cle,TaylPh00,tackles_assists,0,,,,,
player,201211180dal,cle,TaylPh00,tackles_loss,0,,,,,
player,201211180dal,cle,TaylPh00,qb_hits,1,,,,,
player,201211180dal,cle,TaylPh00,fumbles_rec,0,,,,,
player,201211180dal,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,TaylPh00,fumbles_forced,0,,,,,
player,201211180dal,cle,WardT.99,def_int,0,,,,,
player,201211180dal,cle,WardT.99,def_int_yds,0,,,,,
player,201211180dal,cle,WardT.99,def_int_td,0,,,,,
player,201211180dal,cle,WardT.99,def_int_long,0,,,,,
player,201211180dal,cle,WardT.99,pass_defended,0,,,,,
player,201211180dal,cle,WardT.99,sacks,0.0,,,,,
player,201211180dal,cle,WardT.99,tackles_combined,2,,,,,
player,201211180dal,cle,WardT.99,tackles_solo,1,,,,,
player,201211180dal,cle,WardT.99,tackles_assists,1,,,,,
player,201211180dal,cle,WardT.99,tackles_loss,0,,,,,
player,201211180dal,cle,WardT.99,qb_hits,0,,,,,
player,201211180dal,cle,WardT.99,fumbles_rec,0,,,,,
player,201211180dal,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201211180dal,cle,WardT.99,fumbles_forced,0,,,,,
player,201211180dal,cle,CribJo01,def_int,0,,,,,
player,201211180dal,cle,CribJo01,def_int_yds,0,,,,,
player,201211180dal,cle,CribJo01,def_int_td,0,,,,,
player,201211180dal,cle,CribJo01,def_int_long,0,,,,,
player,201211180dal,cle,CribJo01,pass_defended,0,,,,,
player,201211180dal,cle,CribJo01,sacks,0.0,,,,,
player,201211180dal,cle,CribJo01,tackles_combined,1,,,,,
player,201211180dal,cle,CribJo01,tackles_solo,1,,,,,
player,201211180dal,cle,CribJo01,tackles_assists,0,,,,,
player,201211180dal,cle,CribJo01,tackles_loss,0,,,,,
player,201211180dal,cle,CribJo01,qb_hits,0,,,,,
player,201211180dal,cle,CribJo01,fumbles_rec,0,,,,,
player,201211180dal,cle,CribJo01,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,CribJo01,fumbles_rec_td,0,,,,,
player,201211180dal,cle,CribJo01,fumbles_forced,0,,,,,
player,201211180dal,cle,WinnBi00,def_int,0,,,,,
player,201211180dal,cle,WinnBi00,def_int_yds,0,,,,,
player,201211180dal,cle,WinnBi00,def_int_td,0,,,,,
player,201211180dal,cle,WinnBi00,def_int_long,0,,,,,
player,201211180dal,cle,WinnBi00,pass_defended,0,,,,,
player,201211180dal,cle,WinnBi00,sacks,0.0,,,,,
player,201211180dal,cle,WinnBi00,tackles_combined,1,,,,,
player,201211180dal,cle,WinnBi00,tackles_solo,1,,,,,
player,201211180dal,cle,WinnBi00,tackles_assists,0,,,,,
player,201211180dal,cle,WinnBi00,tackles_loss,0,,,,,
player,201211180dal,cle,WinnBi00,qb_hits,0,,,,,
player,201211180dal,cle,WinnBi00,fumbles_rec,0,,,,,
player,201211180dal,cle,WinnBi00,fumbles_rec_yds,0,,,,,
player,201211180dal,cle,WinnBi00,fumbles_rec_td,0,,,,,
player,201211180dal,cle,WinnBi00,fumbles_forced,0,,,,,
player,201211180dal,dal,SpenAn99,def_int,0,,,,,
player,201211180dal,dal,SpenAn99,def_int_yds,0,,,,,
player,201211180dal,dal,SpenAn99,def_int_td,0,,,,,
player,201211180dal,dal,SpenAn99,def_int_long,0,,,,,
player,201211180dal,dal,SpenAn99,pass_defended,2,,,,,
player,201211180dal,dal,SpenAn99,sacks,1.0,,,,,
player,201211180dal,dal,SpenAn99,tackles_combined,6,,,,,
player,201211180dal,dal,SpenAn99,tackles_solo,5,,,,,
player,201211180dal,dal,SpenAn99,tackles_assists,1,,,,,
player,201211180dal,dal,SpenAn99,tackles_loss,1,,,,,
player,201211180dal,dal,SpenAn99,qb_hits,1,,,,,
player,201211180dal,dal,SpenAn99,fumbles_rec,1,,,,,
player,201211180dal,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201211180dal,dal,SpenAn99,fumbles_forced,1,,,,,
player,201211180dal,dal,HatcJa20,def_int,0,,,,,
player,201211180dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201211180dal,dal,HatcJa20,def_int_td,0,,,,,
player,201211180dal,dal,HatcJa20,def_int_long,0,,,,,
player,201211180dal,dal,HatcJa20,pass_defended,0,,,,,
player,201211180dal,dal,HatcJa20,sacks,0.5,,,,,
player,201211180dal,dal,HatcJa20,tackles_combined,6,,,,,
player,201211180dal,dal,HatcJa20,tackles_solo,4,,,,,
player,201211180dal,dal,HatcJa20,tackles_assists,2,,,,,
player,201211180dal,dal,HatcJa20,tackles_loss,0,,,,,
player,201211180dal,dal,HatcJa20,qb_hits,2,,,,,
player,201211180dal,dal,HatcJa20,fumbles_rec,0,,,,,
player,201211180dal,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201211180dal,dal,HatcJa20,fumbles_forced,0,,,,,
player,201211180dal,dal,WareDe99,def_int,0,,,,,
player,201211180dal,dal,WareDe99,def_int_yds,0,,,,,
player,201211180dal,dal,WareDe99,def_int_td,0,,,,,
player,201211180dal,dal,WareDe99,def_int_long,0,,,,,
player,201211180dal,dal,WareDe99,pass_defended,0,,,,,
player,201211180dal,dal,WareDe99,sacks,0.5,,,,,
player,201211180dal,dal,WareDe99,tackles_combined,3,,,,,
player,201211180dal,dal,WareDe99,tackles_solo,2,,,,,
player,201211180dal,dal,WareDe99,tackles_assists,1,,,,,
player,201211180dal,dal,WareDe99,tackles_loss,0,,,,,
player,201211180dal,dal,WareDe99,qb_hits,2,,,,,
player,201211180dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201211180dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201211180dal,dal,WareDe99,fumbles_forced,0,,,,,
player,201211180dal,dal,McCrDa00,def_int,0,,,,,
player,201211180dal,dal,McCrDa00,def_int_yds,0,,,,,
player,201211180dal,dal,McCrDa00,def_int_td,0,,,,,
player,201211180dal,dal,McCrDa00,def_int_long,0,,,,,
player,201211180dal,dal,McCrDa00,pass_defended,0,,,,,
player,201211180dal,dal,McCrDa00,sacks,0.0,,,,,
player,201211180dal,dal,McCrDa00,tackles_combined,8,,,,,
player,201211180dal,dal,McCrDa00,tackles_solo,8,,,,,
player,201211180dal,dal,McCrDa00,tackles_assists,0,,,,,
player,201211180dal,dal,McCrDa00,tackles_loss,0,,,,,
player,201211180dal,dal,McCrDa00,qb_hits,0,,,,,
player,201211180dal,dal,McCrDa00,fumbles_rec,0,,,,,
player,201211180dal,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201211180dal,dal,McCrDa00,fumbles_forced,0,,,,,
player,201211180dal,dal,CarrBr99,def_int,0,,,,,
player,201211180dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201211180dal,dal,CarrBr99,def_int_td,0,,,,,
player,201211180dal,dal,CarrBr99,def_int_long,0,,,,,
player,201211180dal,dal,CarrBr99,pass_defended,1,,,,,
player,201211180dal,dal,CarrBr99,sacks,0.0,,,,,
player,201211180dal,dal,CarrBr99,tackles_combined,5,,,,,
player,201211180dal,dal,CarrBr99,tackles_solo,5,,,,,
player,201211180dal,dal,CarrBr99,tackles_assists,0,,,,,
player,201211180dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201211180dal,dal,CarrBr99,qb_hits,0,,,,,
player,201211180dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201211180dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201211180dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201211180dal,dal,CartBr00,def_int,0,,,,,
player,201211180dal,dal,CartBr00,def_int_yds,0,,,,,
player,201211180dal,dal,CartBr00,def_int_td,0,,,,,
player,201211180dal,dal,CartBr00,def_int_long,0,,,,,
player,201211180dal,dal,CartBr00,pass_defended,0,,,,,
player,201211180dal,dal,CartBr00,sacks,0.0,,,,,
player,201211180dal,dal,CartBr00,tackles_combined,5,,,,,
player,201211180dal,dal,CartBr00,tackles_solo,4,,,,,
player,201211180dal,dal,CartBr00,tackles_assists,1,,,,,
player,201211180dal,dal,CartBr00,tackles_loss,1,,,,,
player,201211180dal,dal,CartBr00,qb_hits,0,,,,,
player,201211180dal,dal,CartBr00,fumbles_rec,0,,,,,
player,201211180dal,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201211180dal,dal,CartBr00,fumbles_forced,0,,,,,
player,201211180dal,dal,ConnDa99,def_int,0,,,,,
player,201211180dal,dal,ConnDa99,def_int_yds,0,,,,,
player,201211180dal,dal,ConnDa99,def_int_td,0,,,,,
player,201211180dal,dal,ConnDa99,def_int_long,0,,,,,
player,201211180dal,dal,ConnDa99,pass_defended,0,,,,,
player,201211180dal,dal,ConnDa99,sacks,0.0,,,,,
player,201211180dal,dal,ConnDa99,tackles_combined,4,,,,,
player,201211180dal,dal,ConnDa99,tackles_solo,3,,,,,
player,201211180dal,dal,ConnDa99,tackles_assists,1,,,,,
player,201211180dal,dal,ConnDa99,tackles_loss,0,,,,,
player,201211180dal,dal,ConnDa99,qb_hits,0,,,,,
player,201211180dal,dal,ConnDa99,fumbles_rec,0,,,,,
player,201211180dal,dal,ConnDa99,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,ConnDa99,fumbles_rec_td,0,,,,,
player,201211180dal,dal,ConnDa99,fumbles_forced,0,,,,,
player,201211180dal,dal,RatlJa20,def_int,0,,,,,
player,201211180dal,dal,RatlJa20,def_int_yds,0,,,,,
player,201211180dal,dal,RatlJa20,def_int_td,0,,,,,
player,201211180dal,dal,RatlJa20,def_int_long,0,,,,,
player,201211180dal,dal,RatlJa20,pass_defended,0,,,,,
player,201211180dal,dal,RatlJa20,sacks,0.0,,,,,
player,201211180dal,dal,RatlJa20,tackles_combined,4,,,,,
player,201211180dal,dal,RatlJa20,tackles_solo,3,,,,,
player,201211180dal,dal,RatlJa20,tackles_assists,1,,,,,
player,201211180dal,dal,RatlJa20,tackles_loss,0,,,,,
player,201211180dal,dal,RatlJa20,qb_hits,1,,,,,
player,201211180dal,dal,RatlJa20,fumbles_rec,0,,,,,
player,201211180dal,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201211180dal,dal,RatlJa20,fumbles_forced,0,,,,,
player,201211180dal,dal,SensGe20,def_int,0,,,,,
player,201211180dal,dal,SensGe20,def_int_yds,0,,,,,
player,201211180dal,dal,SensGe20,def_int_td,0,,,,,
player,201211180dal,dal,SensGe20,def_int_long,0,,,,,
player,201211180dal,dal,SensGe20,pass_defended,0,,,,,
player,201211180dal,dal,SensGe20,sacks,0.0,,,,,
player,201211180dal,dal,SensGe20,tackles_combined,4,,,,,
player,201211180dal,dal,SensGe20,tackles_solo,4,,,,,
player,201211180dal,dal,SensGe20,tackles_assists,0,,,,,
player,201211180dal,dal,SensGe20,tackles_loss,0,,,,,
player,201211180dal,dal,SensGe20,qb_hits,0,,,,,
player,201211180dal,dal,SensGe20,fumbles_rec,0,,,,,
player,201211180dal,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201211180dal,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201211180dal,dal,SensGe20,fumbles_forced,1,,,,,
player,201211180dal,dal,ClaiMo00,def_int,0,,,,,
