game,2012,1,20120909,201209090cle,phi,"Philadelphia Eagles",17,cle,"Cleveland Browns",16
player,201209090cle,cle,MillRy00,pos,T,,,,,
player,201209090cle,cle,MillRy00,offense,0,,,,,
player,201209090cle,cle,MillRy00,off_pct,0%,,,,,
player,201209090cle,cle,MillRy00,defense,0,,,,,
player,201209090cle,cle,MillRy00,def_pct,0%,,,,,
player,201209090cle,cle,MillRy00,special_teams,4,,,,,
player,201209090cle,cle,MillRy00,st_pct,13%,,,,,
player,201209090cle,phi,HerrTo20,pos,T,,,,,
player,201209090cle,phi,HerrTo20,offense,94,,,,,
player,201209090cle,phi,HerrTo20,off_pct,100%,,,,,
player,201209090cle,phi,HerrTo20,defense,0,,,,,
player,201209090cle,phi,HerrTo20,def_pct,0%,,,,,
player,201209090cle,phi,HerrTo20,special_teams,4,,,,,
player,201209090cle,phi,HerrTo20,st_pct,13%,,,,,
player,201209090cle,phi,DunlKi20,pos,T,,,,,
player,201209090cle,phi,DunlKi20,offense,94,,,,,
player,201209090cle,phi,DunlKi20,off_pct,100%,,,,,
player,201209090cle,phi,DunlKi20,defense,0,,,,,
player,201209090cle,phi,DunlKi20,def_pct,0%,,,,,
player,201209090cle,phi,DunlKi20,special_teams,4,,,,,
player,201209090cle,phi,DunlKi20,st_pct,13%,,,,,
player,201209090cle,phi,KelcJa00,pos,C,,,,,
player,201209090cle,phi,KelcJa00,offense,94,,,,,
player,201209090cle,phi,KelcJa00,off_pct,100%,,,,,
player,201209090cle,phi,KelcJa00,defense,0,,,,,
player,201209090cle,phi,KelcJa00,def_pct,0%,,,,,
player,201209090cle,phi,KelcJa00,special_teams,4,,,,,
player,201209090cle,phi,KelcJa00,st_pct,13%,,,,,
player,201209090cle,phi,WatkDa00,pos,G,,,,,
player,201209090cle,phi,WatkDa00,offense,94,,,,,
player,201209090cle,phi,WatkDa00,off_pct,100%,,,,,
player,201209090cle,phi,WatkDa00,defense,0,,,,,
player,201209090cle,phi,WatkDa00,def_pct,0%,,,,,
player,201209090cle,phi,WatkDa00,special_teams,4,,,,,
player,201209090cle,phi,WatkDa00,st_pct,13%,,,,,
player,201209090cle,phi,MathEv20,pos,G,,,,,
player,201209090cle,phi,MathEv20,offense,94,,,,,
player,201209090cle,phi,MathEv20,off_pct,100%,,,,,
player,201209090cle,phi,MathEv20,defense,0,,,,,
player,201209090cle,phi,MathEv20,def_pct,0%,,,,,
player,201209090cle,phi,MathEv20,special_teams,4,,,,,
player,201209090cle,phi,MathEv20,st_pct,13%,,,,,
player,201209090cle,phi,VickMi00,pos,QB,,,,,
player,201209090cle,phi,VickMi00,offense,94,,,,,
player,201209090cle,phi,VickMi00,off_pct,100%,,,,,
player,201209090cle,phi,VickMi00,defense,0,,,,,
player,201209090cle,phi,VickMi00,def_pct,0%,,,,,
player,201209090cle,phi,VickMi00,special_teams,0,,,,,
player,201209090cle,phi,VickMi00,st_pct,0%,,,,,
player,201209090cle,phi,JackDe00,pos,WR,,,,,
player,201209090cle,phi,JackDe00,offense,90,,,,,
player,201209090cle,phi,JackDe00,off_pct,96%,,,,,
player,201209090cle,phi,JackDe00,defense,0,,,,,
player,201209090cle,phi,JackDe00,def_pct,0%,,,,,
player,201209090cle,phi,JackDe00,special_teams,0,,,,,
player,201209090cle,phi,JackDe00,st_pct,0%,,,,,
player,201209090cle,phi,CeleBr00,pos,TE,,,,,
player,201209090cle,phi,CeleBr00,offense,88,,,,,
player,201209090cle,phi,CeleBr00,off_pct,94%,,,,,
player,201209090cle,phi,CeleBr00,defense,0,,,,,
player,201209090cle,phi,CeleBr00,def_pct,0%,,,,,
player,201209090cle,phi,CeleBr00,special_teams,4,,,,,
player,201209090cle,phi,CeleBr00,st_pct,13%,,,,,
player,201209090cle,phi,McCoLe01,pos,RB,,,,,
player,201209090cle,phi,McCoLe01,offense,80,,,,,
player,201209090cle,phi,McCoLe01,off_pct,85%,,,,,
player,201209090cle,phi,McCoLe01,defense,0,,,,,
player,201209090cle,phi,McCoLe01,def_pct,0%,,,,,
player,201209090cle,phi,McCoLe01,special_teams,0,,,,,
player,201209090cle,phi,McCoLe01,st_pct,0%,,,,,
player,201209090cle,phi,MaclJe00,pos,WR,,,,,
player,201209090cle,phi,MaclJe00,offense,78,,,,,
player,201209090cle,phi,MaclJe00,off_pct,83%,,,,,
player,201209090cle,phi,MaclJe00,defense,0,,,,,
player,201209090cle,phi,MaclJe00,def_pct,0%,,,,,
player,201209090cle,phi,MaclJe00,special_teams,0,,,,,
player,201209090cle,phi,MaclJe00,st_pct,0%,,,,,
player,201209090cle,phi,AvanJa00,pos,WR,,,,,
player,201209090cle,phi,AvanJa00,offense,62,,,,,
player,201209090cle,phi,AvanJa00,off_pct,66%,,,,,
player,201209090cle,phi,AvanJa00,defense,0,,,,,
player,201209090cle,phi,AvanJa00,def_pct,0%,,,,,
player,201209090cle,phi,AvanJa00,special_teams,5,,,,,
player,201209090cle,phi,AvanJa00,st_pct,17%,,,,,
player,201209090cle,phi,HarbCl00,pos,TE,,,,,
player,201209090cle,phi,HarbCl00,offense,34,,,,,
player,201209090cle,phi,HarbCl00,off_pct,36%,,,,,
player,201209090cle,phi,HarbCl00,defense,0,,,,,
player,201209090cle,phi,HarbCl00,def_pct,0%,,,,,
player,201209090cle,phi,HarbCl00,special_teams,5,,,,,
player,201209090cle,phi,HarbCl00,st_pct,17%,,,,,
player,201209090cle,phi,HaviSt00,pos,FB,,,,,
player,201209090cle,phi,HaviSt00,offense,17,,,,,
player,201209090cle,phi,HaviSt00,off_pct,18%,,,,,
player,201209090cle,phi,HaviSt00,defense,0,,,,,
player,201209090cle,phi,HaviSt00,def_pct,0%,,,,,
player,201209090cle,phi,HaviSt00,special_teams,21,,,,,
player,201209090cle,phi,HaviSt00,st_pct,70%,,,,,
player,201209090cle,phi,JohnDa04,pos,WR,,,,,
player,201209090cle,phi,JohnDa04,offense,13,,,,,
player,201209090cle,phi,JohnDa04,off_pct,14%,,,,,
player,201209090cle,phi,JohnDa04,defense,0,,,,,
player,201209090cle,phi,JohnDa04,def_pct,0%,,,,,
player,201209090cle,phi,JohnDa04,special_teams,7,,,,,
player,201209090cle,phi,JohnDa04,st_pct,23%,,,,,
player,201209090cle,phi,BrowBr02,pos,RB,,,,,
player,201209090cle,phi,BrowBr02,offense,8,,,,,
player,201209090cle,phi,BrowBr02,off_pct,9%,,,,,
player,201209090cle,phi,BrowBr02,defense,0,,,,,
player,201209090cle,phi,BrowBr02,def_pct,0%,,,,,
player,201209090cle,phi,BrowBr02,special_teams,7,,,,,
player,201209090cle,phi,BrowBr02,st_pct,23%,,,,,
player,201209090cle,phi,AlleNa99,pos,SS,,,,,
player,201209090cle,phi,AlleNa99,offense,0,,,,,
player,201209090cle,phi,AlleNa99,off_pct,0%,,,,,
player,201209090cle,phi,AlleNa99,defense,61,,,,,
player,201209090cle,phi,AlleNa99,def_pct,100%,,,,,
player,201209090cle,phi,AlleNa99,special_teams,12,,,,,
player,201209090cle,phi,AlleNa99,st_pct,40%,,,,,
player,201209090cle,phi,ColeKu99,pos,FS,,,,,
player,201209090cle,phi,ColeKu99,offense,0,,,,,
player,201209090cle,phi,ColeKu99,off_pct,0%,,,,,
player,201209090cle,phi,ColeKu99,defense,61,,,,,
player,201209090cle,phi,ColeKu99,def_pct,100%,,,,,
player,201209090cle,phi,ColeKu99,special_teams,1,,,,,
player,201209090cle,phi,ColeKu99,st_pct,3%,,,,,
player,201209090cle,phi,AsomNn20,pos,CB,,,,,
player,201209090cle,phi,AsomNn20,offense,0,,,,,
player,201209090cle,phi,AsomNn20,off_pct,0%,,,,,
player,201209090cle,phi,AsomNn20,defense,61,,,,,
player,201209090cle,phi,AsomNn20,def_pct,100%,,,,,
player,201209090cle,phi,AsomNn20,special_teams,1,,,,,
player,201209090cle,phi,AsomNn20,st_pct,3%,,,,,
player,201209090cle,phi,RyanDe20,pos,LB,,,,,
player,201209090cle,phi,RyanDe20,offense,0,,,,,
player,201209090cle,phi,RyanDe20,off_pct,0%,,,,,
player,201209090cle,phi,RyanDe20,defense,59,,,,,
player,201209090cle,phi,RyanDe20,def_pct,97%,,,,,
player,201209090cle,phi,RyanDe20,special_teams,1,,,,,
player,201209090cle,phi,RyanDe20,st_pct,3%,,,,,
player,201209090cle,phi,RodgDo99,pos,CB,,,,,
player,201209090cle,phi,RodgDo99,offense,0,,,,,
player,201209090cle,phi,RodgDo99,off_pct,0%,,,,,
player,201209090cle,phi,RodgDo99,defense,57,,,,,
player,201209090cle,phi,RodgDo99,def_pct,93%,,,,,
player,201209090cle,phi,RodgDo99,special_teams,10,,,,,
player,201209090cle,phi,RodgDo99,st_pct,33%,,,,,
player,201209090cle,phi,KendMy00,pos,LB,,,,,
player,201209090cle,phi,KendMy00,offense,0,,,,,
player,201209090cle,phi,KendMy00,off_pct,0%,,,,,
player,201209090cle,phi,KendMy00,defense,54,,,,,
player,201209090cle,phi,KendMy00,def_pct,89%,,,,,
player,201209090cle,phi,KendMy00,special_teams,1,,,,,
player,201209090cle,phi,KendMy00,st_pct,3%,,,,,
player,201209090cle,phi,JenkCu20,pos,DT,,,,,
player,201209090cle,phi,JenkCu20,offense,0,,,,,
player,201209090cle,phi,JenkCu20,off_pct,0%,,,,,
player,201209090cle,phi,JenkCu20,defense,43,,,,,
player,201209090cle,phi,JenkCu20,def_pct,70%,,,,,
player,201209090cle,phi,JenkCu20,special_teams,1,,,,,
player,201209090cle,phi,JenkCu20,st_pct,3%,,,,,
player,201209090cle,phi,ColeTr20,pos,DE,,,,,
player,201209090cle,phi,ColeTr20,offense,0,,,,,
player,201209090cle,phi,ColeTr20,off_pct,0%,,,,,
player,201209090cle,phi,ColeTr20,defense,42,,,,,
player,201209090cle,phi,ColeTr20,def_pct,69%,,,,,
player,201209090cle,phi,ColeTr20,special_teams,5,,,,,
player,201209090cle,phi,ColeTr20,st_pct,17%,,,,,
player,201209090cle,phi,BoykBr00,pos,CB,,,,,
player,201209090cle,phi,BoykBr00,offense,0,,,,,
player,201209090cle,phi,BoykBr00,off_pct,0%,,,,,
player,201209090cle,phi,BoykBr00,defense,41,,,,,
player,201209090cle,phi,BoykBr00,def_pct,67%,,,,,
player,201209090cle,phi,BoykBr00,special_teams,19,,,,,
player,201209090cle,phi,BoykBr00,st_pct,63%,,,,,
player,201209090cle,phi,BabiJa20,pos,DE,,,,,
player,201209090cle,phi,BabiJa20,offense,0,,,,,
player,201209090cle,phi,BabiJa20,off_pct,0%,,,,,
player,201209090cle,phi,BabiJa20,defense,41,,,,,
player,201209090cle,phi,BabiJa20,def_pct,67%,,,,,
player,201209090cle,phi,BabiJa20,special_teams,5,,,,,
player,201209090cle,phi,BabiJa20,st_pct,17%,,,,,
player,201209090cle,phi,LandDe99,pos,DT,,,,,
player,201209090cle,phi,LandDe99,offense,0,,,,,
player,201209090cle,phi,LandDe99,off_pct,0%,,,,,
player,201209090cle,phi,LandDe99,defense,34,,,,,
player,201209090cle,phi,LandDe99,def_pct,56%,,,,,
player,201209090cle,phi,LandDe99,special_teams,5,,,,,
player,201209090cle,phi,LandDe99,st_pct,17%,,,,,
player,201209090cle,phi,CoxxFl00,pos,DT,,,,,
player,201209090cle,phi,CoxxFl00,offense,0,,,,,
player,201209090cle,phi,CoxxFl00,off_pct,0%,,,,,
player,201209090cle,phi,CoxxFl00,defense,28,,,,,
player,201209090cle,phi,CoxxFl00,def_pct,46%,,,,,
player,201209090cle,phi,CoxxFl00,special_teams,4,,,,,
player,201209090cle,phi,CoxxFl00,st_pct,13%,,,,,
player,201209090cle,phi,JordAk99,pos,LB,,,,,
player,201209090cle,phi,JordAk99,offense,0,,,,,
player,201209090cle,phi,JordAk99,off_pct,0%,,,,,
player,201209090cle,phi,JordAk99,defense,19,,,,,
player,201209090cle,phi,JordAk99,def_pct,31%,,,,,
player,201209090cle,phi,JordAk99,special_teams,19,,,,,
player,201209090cle,phi,JordAk99,st_pct,63%,,,,,
player,201209090cle,phi,ThorCe00,pos,DT,,,,,
player,201209090cle,phi,ThorCe00,offense,0,,,,,
player,201209090cle,phi,ThorCe00,off_pct,0%,,,,,
player,201209090cle,phi,ThorCe00,defense,19,,,,,
player,201209090cle,phi,ThorCe00,def_pct,31%,,,,,
player,201209090cle,phi,ThorCe00,special_teams,9,,,,,
player,201209090cle,phi,ThorCe00,st_pct,30%,,,,,
player,201209090cle,phi,TappDa20,pos,DE,,,,,
player,201209090cle,phi,TappDa20,offense,0,,,,,
player,201209090cle,phi,TappDa20,off_pct,0%,,,,,
player,201209090cle,phi,TappDa20,defense,19,,,,,
player,201209090cle,phi,TappDa20,def_pct,31%,,,,,
player,201209090cle,phi,TappDa20,special_teams,4,,,,,
player,201209090cle,phi,TappDa20,st_pct,13%,,,,,
player,201209090cle,phi,HuntPh00,pos,DE,,,,,
player,201209090cle,phi,HuntPh00,offense,0,,,,,
player,201209090cle,phi,HuntPh00,off_pct,0%,,,,,
player,201209090cle,phi,HuntPh00,defense,14,,,,,
player,201209090cle,phi,HuntPh00,def_pct,23%,,,,,
player,201209090cle,phi,HuntPh00,special_teams,8,,,,,
player,201209090cle,phi,HuntPh00,st_pct,27%,,,,,
player,201209090cle,phi,HughBr99,pos,CB,,,,,
player,201209090cle,phi,HughBr99,offense,0,,,,,
player,201209090cle,phi,HughBr99,off_pct,0%,,,,,
player,201209090cle,phi,HughBr99,defense,10,,,,,
player,201209090cle,phi,HughBr99,def_pct,16%,,,,,
player,201209090cle,phi,HughBr99,special_teams,23,,,,,
player,201209090cle,phi,HughBr99,st_pct,77%,,,,,
player,201209090cle,phi,GrahBr99,pos,DE,,,,,
player,201209090cle,phi,GrahBr99,offense,0,,,,,
player,201209090cle,phi,GrahBr99,off_pct,0%,,,,,
player,201209090cle,phi,GrahBr99,defense,4,,,,,
player,201209090cle,phi,GrahBr99,def_pct,7%,,,,,
player,201209090cle,phi,GrahBr99,special_teams,0,,,,,
player,201209090cle,phi,GrahBr99,st_pct,0%,,,,,
player,201209090cle,phi,RollBr00,pos,LB,,,,,
player,201209090cle,phi,RollBr00,offense,0,,,,,
player,201209090cle,phi,RollBr00,off_pct,0%,,,,,
player,201209090cle,phi,RollBr00,defense,2,,,,,
player,201209090cle,phi,RollBr00,def_pct,3%,,,,,
player,201209090cle,phi,RollBr00,special_teams,15,,,,,
player,201209090cle,phi,RollBr00,st_pct,50%,,,,,
player,201209090cle,phi,ChanJa98,pos,LB,,,,,
player,201209090cle,phi,ChanJa98,offense,0,,,,,
player,201209090cle,phi,ChanJa98,off_pct,0%,,,,,
player,201209090cle,phi,ChanJa98,defense,1,,,,,
player,201209090cle,phi,ChanJa98,def_pct,2%,,,,,
player,201209090cle,phi,ChanJa98,special_teams,18,,,,,
player,201209090cle,phi,ChanJa98,st_pct,60%,,,,,
player,201209090cle,phi,MarsCu01,pos,CB,,,,,
player,201209090cle,phi,MarsCu01,offense,0,,,,,
player,201209090cle,phi,MarsCu01,off_pct,0%,,,,,
player,201209090cle,phi,MarsCu01,defense,1,,,,,
player,201209090cle,phi,MarsCu01,def_pct,2%,,,,,
player,201209090cle,phi,MarsCu01,special_teams,10,,,,,
player,201209090cle,phi,MarsCu01,st_pct,33%,,,,,
player,201209090cle,phi,JarrJa00,pos,FS,,,,,
player,201209090cle,phi,JarrJa00,offense,0,,,,,
player,201209090cle,phi,JarrJa00,off_pct,0%,,,,,
player,201209090cle,phi,JarrJa00,defense,0,,,,,
player,201209090cle,phi,JarrJa00,def_pct,0%,,,,,
player,201209090cle,phi,JarrJa00,special_teams,25,,,,,
player,201209090cle,phi,JarrJa00,st_pct,83%,,,,,
player,201209090cle,phi,MattCa00,pos,LB,,,,,
player,201209090cle,phi,MattCa00,offense,0,,,,,
player,201209090cle,phi,MattCa00,off_pct,0%,,,,,
player,201209090cle,phi,MattCa00,defense,0,,,,,
player,201209090cle,phi,MattCa00,def_pct,0%,,,,,
player,201209090cle,phi,MattCa00,special_teams,21,,,,,
player,201209090cle,phi,MattCa00,st_pct,70%,,,,,
player,201209090cle,phi,DoreJo20,pos,LS,,,,,
player,201209090cle,phi,DoreJo20,offense,0,,,,,
player,201209090cle,phi,DoreJo20,off_pct,0%,,,,,
player,201209090cle,phi,DoreJo20,defense,0,,,,,
player,201209090cle,phi,DoreJo20,def_pct,0%,,,,,
player,201209090cle,phi,DoreJo20,special_teams,10,,,,,
player,201209090cle,phi,DoreJo20,st_pct,33%,,,,,
player,201209090cle,phi,HenrCh02,pos,P,,,,,
player,201209090cle,phi,HenrCh02,offense,0,,,,,
player,201209090cle,phi,HenrCh02,off_pct,0%,,,,,
player,201209090cle,phi,HenrCh02,defense,0,,,,,
player,201209090cle,phi,HenrCh02,def_pct,0%,,,,,
player,201209090cle,phi,HenrCh02,special_teams,10,,,,,
player,201209090cle,phi,HenrCh02,st_pct,33%,,,,,
player,201209090cle,phi,ReynDa01,pos,G,,,,,
player,201209090cle,phi,ReynDa01,offense,0,,,,,
player,201209090cle,phi,ReynDa01,off_pct,0%,,,,,
player,201209090cle,phi,ReynDa01,defense,0,,,,,
player,201209090cle,phi,ReynDa01,def_pct,0%,,,,,
player,201209090cle,phi,ReynDa01,special_teams,9,,,,,
player,201209090cle,phi,ReynDa01,st_pct,30%,,,,,
player,201209090cle,phi,HeneAl00,pos,K,,,,,
player,201209090cle,phi,HeneAl00,offense,0,,,,,
player,201209090cle,phi,HeneAl00,off_pct,0%,,,,,
player,201209090cle,phi,HeneAl00,defense,0,,,,,
player,201209090cle,phi,HeneAl00,def_pct,0%,,,,,
player,201209090cle,phi,HeneAl00,special_teams,8,,,,,
player,201209090cle,phi,HeneAl00,st_pct,27%,,,,,
player,201209090cle,phi,PolkCh00,pos,RB,,,,,
player,201209090cle,phi,PolkCh00,offense,0,,,,,
player,201209090cle,phi,PolkCh00,off_pct,0%,,,,,
player,201209090cle,phi,PolkCh00,defense,0,,,,,
player,201209090cle,phi,PolkCh00,def_pct,0%,,,,,
player,201209090cle,phi,PolkCh00,special_teams,6,,,,,
player,201209090cle,phi,PolkCh00,st_pct,20%,,,,,
