game,2012,1,20120909,201209090htx,mia,"Miami Dolphins",10,htx,"Houston Texans",30
player,201209090htx,htx,AlexMi01,fumbles_rec,0,,,,,
player,201209090htx,htx,AlexMi01,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,AlexMi01,fumbles_rec_td,0,,,,,
player,201209090htx,htx,AlexMi01,fumbles_forced,0,,,,,
player,201209090htx,htx,BallAl99,def_int,0,,,,,
player,201209090htx,htx,BallAl99,def_int_yds,0,,,,,
player,201209090htx,htx,BallAl99,def_int_td,0,,,,,
player,201209090htx,htx,BallAl99,def_int_long,0,,,,,
player,201209090htx,htx,BallAl99,pass_defended,0,,,,,
player,201209090htx,htx,BallAl99,sacks,0.0,,,,,
player,201209090htx,htx,BallAl99,tackles_combined,1,,,,,
player,201209090htx,htx,BallAl99,tackles_solo,1,,,,,
player,201209090htx,htx,BallAl99,tackles_assists,0,,,,,
player,201209090htx,htx,BallAl99,tackles_loss,0,,,,,
player,201209090htx,htx,BallAl99,qb_hits,0,,,,,
player,201209090htx,htx,BallAl99,fumbles_rec,0,,,,,
player,201209090htx,htx,BallAl99,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,BallAl99,fumbles_rec_td,0,,,,,
player,201209090htx,htx,BallAl99,fumbles_forced,0,,,,,
player,201209090htx,htx,CaseJa00,def_int,0,,,,,
player,201209090htx,htx,CaseJa00,def_int_yds,0,,,,,
player,201209090htx,htx,CaseJa00,def_int_td,0,,,,,
player,201209090htx,htx,CaseJa00,def_int_long,0,,,,,
player,201209090htx,htx,CaseJa00,pass_defended,0,,,,,
player,201209090htx,htx,CaseJa00,sacks,0.0,,,,,
player,201209090htx,htx,CaseJa00,tackles_combined,1,,,,,
player,201209090htx,htx,CaseJa00,tackles_solo,1,,,,,
player,201209090htx,htx,CaseJa00,tackles_assists,0,,,,,
player,201209090htx,htx,CaseJa00,tackles_loss,0,,,,,
player,201209090htx,htx,CaseJa00,qb_hits,0,,,,,
player,201209090htx,htx,CaseJa00,fumbles_rec,0,,,,,
player,201209090htx,htx,CaseJa00,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,CaseJa00,fumbles_rec_td,0,,,,,
player,201209090htx,htx,CaseJa00,fumbles_forced,0,,,,,
player,201209090htx,htx,ClutTy00,def_int,0,,,,,
player,201209090htx,htx,ClutTy00,def_int_yds,0,,,,,
player,201209090htx,htx,ClutTy00,def_int_td,0,,,,,
player,201209090htx,htx,ClutTy00,def_int_long,0,,,,,
player,201209090htx,htx,ClutTy00,pass_defended,0,,,,,
player,201209090htx,htx,ClutTy00,sacks,0.0,,,,,
player,201209090htx,htx,ClutTy00,tackles_combined,1,,,,,
player,201209090htx,htx,ClutTy00,tackles_solo,0,,,,,
player,201209090htx,htx,ClutTy00,tackles_assists,1,,,,,
player,201209090htx,htx,ClutTy00,tackles_loss,0,,,,,
player,201209090htx,htx,ClutTy00,qb_hits,0,,,,,
player,201209090htx,htx,ClutTy00,fumbles_rec,0,,,,,
player,201209090htx,htx,ClutTy00,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,ClutTy00,fumbles_rec_td,0,,,,,
player,201209090htx,htx,ClutTy00,fumbles_forced,0,,,,,
player,201209090htx,htx,CricJa00,def_int,0,,,,,
player,201209090htx,htx,CricJa00,def_int_yds,0,,,,,
player,201209090htx,htx,CricJa00,def_int_td,0,,,,,
player,201209090htx,htx,CricJa00,def_int_long,0,,,,,
player,201209090htx,htx,CricJa00,pass_defended,0,,,,,
player,201209090htx,htx,CricJa00,sacks,0.0,,,,,
player,201209090htx,htx,CricJa00,tackles_combined,1,,,,,
player,201209090htx,htx,CricJa00,tackles_solo,1,,,,,
player,201209090htx,htx,CricJa00,tackles_assists,0,,,,,
player,201209090htx,htx,CricJa00,tackles_loss,0,,,,,
player,201209090htx,htx,CricJa00,qb_hits,0,,,,,
player,201209090htx,htx,CricJa00,fumbles_rec,0,,,,,
player,201209090htx,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201209090htx,htx,CricJa00,fumbles_forced,0,,,,,
player,201209090htx,htx,NadiJe00,def_int,0,,,,,
player,201209090htx,htx,NadiJe00,def_int_yds,0,,,,,
player,201209090htx,htx,NadiJe00,def_int_td,0,,,,,
player,201209090htx,htx,NadiJe00,def_int_long,0,,,,,
player,201209090htx,htx,NadiJe00,pass_defended,0,,,,,
player,201209090htx,htx,NadiJe00,sacks,0.0,,,,,
player,201209090htx,htx,NadiJe00,tackles_combined,1,,,,,
player,201209090htx,htx,NadiJe00,tackles_solo,0,,,,,
player,201209090htx,htx,NadiJe00,tackles_assists,1,,,,,
player,201209090htx,htx,NadiJe00,tackles_loss,0,,,,,
player,201209090htx,htx,NadiJe00,qb_hits,0,,,,,
player,201209090htx,htx,NadiJe00,fumbles_rec,0,,,,,
player,201209090htx,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201209090htx,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201209090htx,htx,NadiJe00,fumbles_forced,0,,,,,
player,201209090htx,mia,ThigMa00,kick_ret,5,,,,,
player,201209090htx,mia,ThigMa00,kick_ret_yds,137,,,,,
player,201209090htx,mia,ThigMa00,kick_ret_yds_per_ret,27.4,,,,,
player,201209090htx,mia,ThigMa00,kick_ret_td,0,,,,,
player,201209090htx,mia,ThigMa00,kick_ret_long,32,,,,,
player,201209090htx,mia,ThigMa00,punt_ret,2,,,,,
player,201209090htx,mia,ThigMa00,punt_ret_yds,76,,,,,
player,201209090htx,mia,ThigMa00,punt_ret_yds_per_ret,38.0,,,,,
player,201209090htx,mia,ThigMa00,punt_ret_td,1,,,,,
player,201209090htx,mia,ThigMa00,punt_ret_long,72,,,,,
player,201209090htx,mia,LaneJo00,kick_ret,1,,,,,
player,201209090htx,mia,LaneJo00,kick_ret_yds,18,,,,,
player,201209090htx,mia,LaneJo00,kick_ret_yds_per_ret,18.0,,,,,
player,201209090htx,mia,LaneJo00,kick_ret_td,0,,,,,
player,201209090htx,mia,LaneJo00,kick_ret_long,18,,,,,
player,201209090htx,mia,LaneJo00,punt_ret,0,,,,,
player,201209090htx,mia,LaneJo00,punt_ret_yds,0,,,,,
player,201209090htx,mia,LaneJo00,punt_ret_yds_per_ret,,,,,,
player,201209090htx,mia,LaneJo00,punt_ret_td,0,,,,,
player,201209090htx,mia,LaneJo00,punt_ret_long,0,,,,,
player,201209090htx,htx,HollTr00,kick_ret,3,,,,,
player,201209090htx,htx,HollTr00,kick_ret_yds,47,,,,,
player,201209090htx,htx,HollTr00,kick_ret_yds_per_ret,15.7,,,,,
player,201209090htx,htx,HollTr00,kick_ret_td,0,,,,,
player,201209090htx,htx,HollTr00,kick_ret_long,19,,,,,
player,201209090htx,htx,HollTr00,punt_ret,1,,,,,
player,201209090htx,htx,HollTr00,punt_ret_yds,14,,,,,
player,201209090htx,htx,HollTr00,punt_ret_yds_per_ret,14.0,,,,,
player,201209090htx,htx,HollTr00,punt_ret_td,0,,,,,
player,201209090htx,htx,HollTr00,punt_ret_long,14,,,,,
player,201209090htx,mia,CarpDa44,xpm,1,,,,,
player,201209090htx,mia,CarpDa44,xpa,1,,,,,
player,201209090htx,mia,CarpDa44,fgm,1,,,,,
player,201209090htx,mia,CarpDa44,fga,1,,,,,
player,201209090htx,mia,CarpDa44,punt,0,,,,,
player,201209090htx,mia,CarpDa44,punt_yds,0,,,,,
player,201209090htx,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201209090htx,mia,CarpDa44,punt_long,0,,,,,
player,201209090htx,mia,FielBr20,xpm,,,,,,
player,201209090htx,mia,FielBr20,xpa,,,,,,
player,201209090htx,mia,FielBr20,fgm,,,,,,
player,201209090htx,mia,FielBr20,fga,,,,,,
player,201209090htx,mia,FielBr20,punt,3,,,,,
player,201209090htx,mia,FielBr20,punt_yds,133,,,,,
player,201209090htx,mia,FielBr20,punt_yds_per_punt,44.3,,,,,
player,201209090htx,mia,FielBr20,punt_long,56,,,,,
player,201209090htx,htx,grahasha01,xpm,3,,,,,
player,201209090htx,htx,grahasha01,xpa,3,,,,,
player,201209090htx,htx,grahasha01,fgm,3,,,,,
player,201209090htx,htx,grahasha01,fga,4,,,,,
player,201209090htx,htx,grahasha01,punt,0,,,,,
player,201209090htx,htx,grahasha01,punt_yds,0,,,,,
player,201209090htx,htx,grahasha01,punt_yds_per_punt,,,,,,
player,201209090htx,htx,grahasha01,punt_long,0,,,,,
player,201209090htx,htx,JoneDo21,xpm,,,,,,
player,201209090htx,htx,JoneDo21,xpa,,,,,,
player,201209090htx,htx,JoneDo21,fgm,,,,,,
player,201209090htx,htx,JoneDo21,fga,,,,,,
player,201209090htx,htx,JoneDo21,punt,5,,,,,
player,201209090htx,htx,JoneDo21,punt_yds,218,,,,,
player,201209090htx,htx,JoneDo21,punt_yds_per_punt,43.6,,,,,
player,201209090htx,htx,JoneDo21,punt_long,55,,,,,
player,201209090htx,htx,NewtDe00,pos,T,,,,,
player,201209090htx,htx,NewtDe00,offense,69,,,,,
player,201209090htx,htx,NewtDe00,off_pct,100%,,,,,
player,201209090htx,htx,NewtDe00,defense,0,,,,,
player,201209090htx,htx,NewtDe00,def_pct,0%,,,,,
player,201209090htx,htx,NewtDe00,special_teams,7,,,,,
player,201209090htx,htx,NewtDe00,st_pct,26%,,,,,
player,201209090htx,htx,BrowDu20,pos,T,,,,,
player,201209090htx,htx,BrowDu20,offense,69,,,,,
player,201209090htx,htx,BrowDu20,off_pct,100%,,,,,
player,201209090htx,htx,BrowDu20,defense,0,,,,,
player,201209090htx,htx,BrowDu20,def_pct,0%,,,,,
player,201209090htx,htx,BrowDu20,special_teams,7,,,,,
player,201209090htx,htx,BrowDu20,st_pct,26%,,,,,
player,201209090htx,htx,CaldAn20,pos,G,,,,,
player,201209090htx,htx,CaldAn20,offense,69,,,,,
player,201209090htx,htx,CaldAn20,off_pct,100%,,,,,
player,201209090htx,htx,CaldAn20,defense,0,,,,,
player,201209090htx,htx,CaldAn20,def_pct,0%,,,,,
player,201209090htx,htx,CaldAn20,special_teams,7,,,,,
player,201209090htx,htx,CaldAn20,st_pct,26%,,,,,
player,201209090htx,htx,SmitWa21,pos,G,,,,,
player,201209090htx,htx,SmitWa21,offense,69,,,,,
player,201209090htx,htx,SmitWa21,off_pct,100%,,,,,
player,201209090htx,htx,SmitWa21,defense,0,,,,,
player,201209090htx,htx,SmitWa21,def_pct,0%,,,,,
player,201209090htx,htx,SmitWa21,special_teams,7,,,,,
player,201209090htx,htx,SmitWa21,st_pct,26%,,,,,
player,201209090htx,htx,MyerCh20,pos,C,,,,,
player,201209090htx,htx,MyerCh20,offense,69,,,,,
player,201209090htx,htx,MyerCh20,off_pct,100%,,,,,
player,201209090htx,htx,MyerCh20,defense,0,,,,,
player,201209090htx,htx,MyerCh20,def_pct,0%,,,,,
player,201209090htx,htx,MyerCh20,special_teams,0,,,,,
player,201209090htx,htx,MyerCh20,st_pct,0%,,,,,
player,201209090htx,htx,SchaMa00,pos,QB,,,,,
player,201209090htx,htx,SchaMa00,offense,69,,,,,
player,201209090htx,htx,SchaMa00,off_pct,100%,,,,,
player,201209090htx,htx,SchaMa00,defense,0,,,,,
player,201209090htx,htx,SchaMa00,def_pct,0%,,,,,
player,201209090htx,htx,SchaMa00,special_teams,0,,,,,
player,201209090htx,htx,SchaMa00,st_pct,0%,,,,,
player,201209090htx,htx,DaniOw00,pos,TE,,,,,
player,201209090htx,htx,DaniOw00,offense,59,,,,,
player,201209090htx,htx,DaniOw00,off_pct,86%,,,,,
player,201209090htx,htx,DaniOw00,defense,0,,,,,
player,201209090htx,htx,DaniOw00,def_pct,0%,,,,,
player,201209090htx,htx,DaniOw00,special_teams,0,,,,,
player,201209090htx,htx,DaniOw00,st_pct,0%,,,,,
player,201209090htx,htx,JohnAn02,pos,WR,,,,,
player,201209090htx,htx,JohnAn02,offense,54,,,,,
player,201209090htx,htx,JohnAn02,off_pct,78%,,,,,
player,201209090htx,htx,JohnAn02,defense,0,,,,,
player,201209090htx,htx,JohnAn02,def_pct,0%,,,,,
player,201209090htx,htx,JohnAn02,special_teams,0,,,,,
player,201209090htx,htx,JohnAn02,st_pct,0%,,,,,
player,201209090htx,htx,CaseJa00,pos,FB,,,,,
player,201209090htx,htx,CaseJa00,offense,51,,,,,
player,201209090htx,htx,CaseJa00,off_pct,74%,,,,,
player,201209090htx,htx,CaseJa00,defense,0,,,,,
player,201209090htx,htx,CaseJa00,def_pct,0%,,,,,
player,201209090htx,htx,CaseJa00,special_teams,10,,,,,
player,201209090htx,htx,CaseJa00,st_pct,37%,,,,,
player,201209090htx,htx,FostAr00,pos,RB,,,,,
player,201209090htx,htx,FostAr00,offense,49,,,,,
player,201209090htx,htx,FostAr00,off_pct,71%,,,,,
player,201209090htx,htx,FostAr00,defense,0,,,,,
player,201209090htx,htx,FostAr00,def_pct,0%,,,,,
player,201209090htx,htx,FostAr00,special_teams,0,,,,,
player,201209090htx,htx,FostAr00,st_pct,0%,,,,,
player,201209090htx,htx,WaltKe00,pos,WR,,,,,
player,201209090htx,htx,WaltKe00,offense,48,,,,,
player,201209090htx,htx,WaltKe00,off_pct,70%,,,,,
player,201209090htx,htx,WaltKe00,defense,0,,,,,
player,201209090htx,htx,WaltKe00,def_pct,0%,,,,,
player,201209090htx,htx,WaltKe00,special_teams,0,,,,,
player,201209090htx,htx,WaltKe00,st_pct,0%,,,,,
player,201209090htx,htx,GrahGa00,pos,TE,,,,,
player,201209090htx,htx,GrahGa00,offense,42,,,,,
player,201209090htx,htx,GrahGa00,off_pct,61%,,,,,
player,201209090htx,htx,GrahGa00,defense,0,,,,,
player,201209090htx,htx,GrahGa00,def_pct,0%,,,,,
player,201209090htx,htx,GrahGa00,special_teams,13,,,,,
player,201209090htx,htx,GrahGa00,st_pct,48%,,,,,
player,201209090htx,htx,TateBe00,pos,RB,,,,,
player,201209090htx,htx,TateBe00,offense,21,,,,,
player,201209090htx,htx,TateBe00,off_pct,30%,,,,,
player,201209090htx,htx,TateBe00,defense,0,,,,,
player,201209090htx,htx,TateBe00,def_pct,0%,,,,,
player,201209090htx,htx,TateBe00,special_teams,0,,,,,
player,201209090htx,htx,TateBe00,st_pct,0%,,,,,
player,201209090htx,htx,JeanLe01,pos,WR,,,,,
player,201209090htx,htx,JeanLe01,offense,10,,,,,
player,201209090htx,htx,JeanLe01,off_pct,14%,,,,,
player,201209090htx,htx,JeanLe01,defense,0,,,,,
player,201209090htx,htx,JeanLe01,def_pct,0%,,,,,
player,201209090htx,htx,JeanLe01,special_teams,2,,,,,
player,201209090htx,htx,JeanLe01,st_pct,7%,,,,,
player,201209090htx,htx,MartKe01,pos,WR,,,,,
player,201209090htx,htx,MartKe01,offense,10,,,,,
player,201209090htx,htx,MartKe01,off_pct,14%,,,,,
player,201209090htx,htx,MartKe01,defense,0,,,,,
player,201209090htx,htx,MartKe01,def_pct,0%,,,,,
player,201209090htx,htx,MartKe01,special_teams,0,,,,,
player,201209090htx,htx,MartKe01,st_pct,0%,,,,,
player,201209090htx,htx,HarrRy20,pos,T,,,,,
player,201209090htx,htx,HarrRy20,offense,1,,,,,
player,201209090htx,htx,HarrRy20,off_pct,1%,,,,,
player,201209090htx,htx,HarrRy20,defense,0,,,,,
player,201209090htx,htx,HarrRy20,def_pct,0%,,,,,
player,201209090htx,htx,HarrRy20,special_teams,7,,,,,
player,201209090htx,htx,HarrRy20,st_pct,26%,,,,,
player,201209090htx,htx,JackKa99,pos,CB,,,,,
player,201209090htx,htx,JackKa99,offense,0,,,,,
player,201209090htx,htx,JackKa99,off_pct,0%,,,,,
player,201209090htx,htx,JackKa99,defense,62,,,,,
player,201209090htx,htx,JackKa99,def_pct,100%,,,,,
player,201209090htx,htx,JackKa99,special_teams,2,,,,,
player,201209090htx,htx,JackKa99,st_pct,7%,,,,,
player,201209090htx,htx,MannDa21,pos,FS,,,,,
player,201209090htx,htx,MannDa21,offense,0,,,,,
player,201209090htx,htx,MannDa21,off_pct,0%,,,,,
player,201209090htx,htx,MannDa21,defense,62,,,,,
player,201209090htx,htx,MannDa21,def_pct,100%,,,,,
player,201209090htx,htx,MannDa21,special_teams,2,,,,,
player,201209090htx,htx,MannDa21,st_pct,7%,,,,,
player,201209090htx,htx,QuinGl99,pos,SS,,,,,
player,201209090htx,htx,QuinGl99,offense,0,,,,,
player,201209090htx,htx,QuinGl99,off_pct,0%,,,,,
player,201209090htx,htx,QuinGl99,defense,61,,,,,
player,201209090htx,htx,QuinGl99,def_pct,98%,,,,,
player,201209090htx,htx,QuinGl99,special_teams,5,,,,,
player,201209090htx,htx,QuinGl99,st_pct,19%,,,,,
player,201209090htx,htx,BarwCo99,pos,LB,,,,,
player,201209090htx,htx,BarwCo99,offense,0,,,,,
player,201209090htx,htx,BarwCo99,off_pct,0%,,,,,
player,201209090htx,htx,BarwCo99,defense,61,,,,,
player,201209090htx,htx,BarwCo99,def_pct,98%,,,,,
player,201209090htx,htx,BarwCo99,special_teams,2,,,,,
player,201209090htx,htx,BarwCo99,st_pct,7%,,,,,
player,201209090htx,htx,CushBr99,pos,LB,,,,,
player,201209090htx,htx,CushBr99,offense,0,,,,,
player,201209090htx,htx,CushBr99,off_pct,0%,,,,,
player,201209090htx,htx,CushBr99,defense,57,,,,,
player,201209090htx,htx,CushBr99,def_pct,92%,,,,,
player,201209090htx,htx,CushBr99,special_teams,2,,,,,
player,201209090htx,htx,CushBr99,st_pct,7%,,,,,
player,201209090htx,htx,JoseJo20,pos,CB,,,,,
player,201209090htx,htx,JoseJo20,offense,0,,,,,
player,201209090htx,htx,JoseJo20,off_pct,0%,,,,,
player,201209090htx,htx,JoseJo20,defense,54,,,,,
player,201209090htx,htx,JoseJo20,def_pct,87%,,,,,
player,201209090htx,htx,JoseJo20,special_teams,1,,,,,
player,201209090htx,htx,JoseJo20,st_pct,4%,,,,,
player,201209090htx,htx,WattJ.00,pos,DE,,,,,
player,201209090htx,htx,WattJ.00,offense,0,,,,,
player,201209090htx,htx,WattJ.00,off_pct,0%,,,,,
player,201209090htx,htx,WattJ.00,defense,48,,,,,
player,201209090htx,htx,WattJ.00,def_pct,77%,,,,,
player,201209090htx,htx,WattJ.00,special_teams,2,,,,,
player,201209090htx,htx,WattJ.00,st_pct,7%,,,,,
player,201209090htx,htx,ReedBr00,pos,LB,,,,,
player,201209090htx,htx,ReedBr00,offense,0,,,,,
player,201209090htx,htx,ReedBr00,off_pct,0%,,,,,
player,201209090htx,htx,ReedBr00,defense,47,,,,,
player,201209090htx,htx,ReedBr00,def_pct,76%,,,,,
player,201209090htx,htx,ReedBr00,special_teams,2,,,,,
player,201209090htx,htx,ReedBr00,st_pct,7%,,,,,
player,201209090htx,htx,McCaBr99,pos,CB,,,,,
player,201209090htx,htx,McCaBr99,offense,0,,,,,
player,201209090htx,htx,McCaBr99,off_pct,0%,,,,,
player,201209090htx,htx,McCaBr99,defense,38,,,,,
player,201209090htx,htx,McCaBr99,def_pct,61%,,,,,
player,201209090htx,htx,McCaBr99,special_teams,16,,,,,
player,201209090htx,htx,McCaBr99,st_pct,59%,,,,,
player,201209090htx,htx,SmitAn22,pos,DE,,,,,
player,201209090htx,htx,SmitAn22,offense,0,,,,,
player,201209090htx,htx,SmitAn22,off_pct,0%,,,,,
player,201209090htx,htx,SmitAn22,defense,38,,,,,
player,201209090htx,htx,SmitAn22,def_pct,61%,,,,,
player,201209090htx,htx,SmitAn22,special_teams,2,,,,,
player,201209090htx,htx,SmitAn22,st_pct,7%,,,,,
player,201209090htx,htx,JameBr20,pos,LB,,,,,
player,201209090htx,htx,JameBr20,offense,0,,,,,
player,201209090htx,htx,JameBr20,off_pct,0%,,,,,
player,201209090htx,htx,JameBr20,defense,35,,,,,
player,201209090htx,htx,JameBr20,def_pct,56%,,,,,
player,201209090htx,htx,JameBr20,special_teams,2,,,,,
player,201209090htx,htx,JameBr20,st_pct,7%,,,,,
player,201209090htx,htx,DempQu99,pos,FS,,,,,
player,201209090htx,htx,DempQu99,offense,0,,,,,
player,201209090htx,htx,DempQu99,off_pct,0%,,,,,
player,201209090htx,htx,DempQu99,defense,30,,,,,
player,201209090htx,htx,DempQu99,def_pct,48%,,,,,
player,201209090htx,htx,DempQu99,special_teams,17,,,,,
player,201209090htx,htx,DempQu99,st_pct,63%,,,,,
player,201209090htx,htx,MitcEa99,pos,NT,,,,,
player,201209090htx,htx,MitcEa99,offense,0,,,,,
player,201209090htx,htx,MitcEa99,off_pct,0%,,,,,
player,201209090htx,htx,MitcEa99,defense,21,,,,,
player,201209090htx,htx,MitcEa99,def_pct,34%,,,,,
player,201209090htx,htx,MitcEa99,special_teams,1,,,,,
player,201209090htx,htx,MitcEa99,st_pct,4%,,,,,
player,201209090htx,htx,JamiTi99,pos,DE,,,,,
player,201209090htx,htx,JamiTi99,offense,0,,,,,
player,201209090htx,htx,JamiTi99,off_pct,0%,,,,,
player,201209090htx,htx,JamiTi99,defense,19,,,,,
player,201209090htx,htx,JamiTi99,def_pct,31%,,,,,
player,201209090htx,htx,JamiTi99,special_teams,3,,,,,
player,201209090htx,htx,JamiTi99,st_pct,11%,,,,,
player,201209090htx,htx,CodySh20,pos,NT,,,,,
player,201209090htx,htx,CodySh20,offense,0,,,,,
player,201209090htx,htx,CodySh20,off_pct,0%,,,,,
player,201209090htx,htx,CodySh20,defense,17,,,,,
player,201209090htx,htx,CodySh20,def_pct,27%,,,,,
player,201209090htx,htx,CodySh20,special_teams,1,,,,,
player,201209090htx,htx,CodySh20,st_pct,4%,,,,,
player,201209090htx,htx,MercWh00,pos,LB,,,,,
player,201209090htx,htx,MercWh00,offense,0,,,,,
player,201209090htx,htx,MercWh00,off_pct,0%,,,,,
player,201209090htx,htx,MercWh00,defense,16,,,,,
player,201209090htx,htx,MercWh00,def_pct,26%,,,,,
player,201209090htx,htx,MercWh00,special_teams,15,,,,,
player,201209090htx,htx,MercWh00,st_pct,56%,,,,,
player,201209090htx,htx,CricJa00,pos,DE,,,,,
player,201209090htx,htx,CricJa00,offense,0,,,,,
player,201209090htx,htx,CricJa00,off_pct,0%,,,,,
player,201209090htx,htx,CricJa00,defense,12,,,,,
player,201209090htx,htx,CricJa00,def_pct,19%,,,,,
player,201209090htx,htx,CricJa00,special_teams,0,,,,,
player,201209090htx,htx,CricJa00,st_pct,0%,,,,,
player,201209090htx,htx,BallAl99,pos,CB,,,,,
player,201209090htx,htx,BallAl99,offense,0,,,,,
player,201209090htx,htx,BallAl99,off_pct,0%,,,,,
player,201209090htx,htx,BallAl99,defense,2,,,,,
player,201209090htx,htx,BallAl99,def_pct,3%,,,,,
player,201209090htx,htx,BallAl99,special_teams,15,,,,,
player,201209090htx,htx,BallAl99,st_pct,56%,,,,,
player,201209090htx,htx,DobbTi20,pos,LB,,,,,
player,201209090htx,htx,DobbTi20,offense,0,,,,,
player,201209090htx,htx,DobbTi20,off_pct,0%,,,,,
player,201209090htx,htx,DobbTi20,defense,2,,,,,
player,201209090htx,htx,DobbTi20,def_pct,3%,,,,,
player,201209090htx,htx,DobbTi20,special_teams,15,,,,,
player,201209090htx,htx,DobbTi20,st_pct,56%,,,,,
player,201209090htx,htx,NadiJe00,pos,LB,,,,,
player,201209090htx,htx,NadiJe00,offense,0,,,,,
player,201209090htx,htx,NadiJe00,off_pct,0%,,,,,
player,201209090htx,htx,NadiJe00,defense,0,,,,,
player,201209090htx,htx,NadiJe00,def_pct,0%,,,,,
player,201209090htx,htx,NadiJe00,special_teams,25,,,,,
player,201209090htx,htx,NadiJe00,st_pct,93%,,,,,
player,201209090htx,htx,AlexMi01,pos,LB,,,,,
player,201209090htx,htx,AlexMi01,offense,0,,,,,
player,201209090htx,htx,AlexMi01,off_pct,0%,,,,,
player,201209090htx,htx,AlexMi01,defense,0,,,,,
player,201209090htx,htx,AlexMi01,def_pct,0%,,,,,
player,201209090htx,htx,AlexMi01,special_teams,18,,,,,
player,201209090htx,htx,AlexMi01,st_pct,67%,,,,,
player,201209090htx,htx,KeoxSh00,pos,FS,,,,,
player,201209090htx,htx,KeoxSh00,offense,0,,,,,
player,201209090htx,htx,KeoxSh00,off_pct,0%,,,,,
player,201209090htx,htx,KeoxSh00,defense,0,,,,,
player,201209090htx,htx,KeoxSh00,def_pct,0%,,,,,
player,201209090htx,htx,KeoxSh00,special_teams,18,,,,,
player,201209090htx,htx,KeoxSh00,st_pct,67%,,,,,
player,201209090htx,htx,grahasha01,pos,K,,,,,
player,201209090htx,htx,grahasha01,offense,0,,,,,
player,201209090htx,htx,grahasha01,off_pct,0%,,,,,
player,201209090htx,htx,grahasha01,defense,0,,,,,
player,201209090htx,htx,grahasha01,def_pct,0%,,,,,
player,201209090htx,htx,grahasha01,special_teams,14,,,,,
player,201209090htx,htx,grahasha01,st_pct,52%,,,,,
player,201209090htx,htx,JoneDo21,pos,P,,,,,
player,201209090htx,htx,JoneDo21,offense,0,,,,,
player,201209090htx,htx,JoneDo21,off_pct,0%,,,,,
player,201209090htx,htx,JoneDo21,defense,0,,,,,
player,201209090htx,htx,JoneDo21,def_pct,0%,,,,,
player,201209090htx,htx,JoneDo21,special_teams,12,,,,,
player,201209090htx,htx,JoneDo21,st_pct,44%,,,,,
player,201209090htx,htx,WeekJo00,pos,LS,,,,,
player,201209090htx,htx,WeekJo00,offense,0,,,,,
player,201209090htx,htx,WeekJo00,off_pct,0%,,,,,
player,201209090htx,htx,WeekJo00,defense,0,,,,,
player,201209090htx,htx,WeekJo00,def_pct,0%,,,,,
player,201209090htx,htx,WeekJo00,special_teams,12,,,,,
player,201209090htx,htx,WeekJo00,st_pct,44%,,,,,
player,201209090htx,htx,ClutTy00,pos,FB,,,,,
player,201209090htx,htx,ClutTy00,offense,0,,,,,
player,201209090htx,htx,ClutTy00,off_pct,0%,,,,,
player,201209090htx,htx,ClutTy00,defense,0,,,,,
player,201209090htx,htx,ClutTy00,def_pct,0%,,,,,
player,201209090htx,htx,ClutTy00,special_teams,10,,,,,
player,201209090htx,htx,ClutTy00,st_pct,37%,,,,,
player,201209090htx,htx,JoneBe01,pos,C,,,,,
player,201209090htx,htx,JoneBe01,offense,0,,,,,
player,201209090htx,htx,JoneBe01,off_pct,0%,,,,,
player,201209090htx,htx,JoneBe01,defense,0,,,,,
player,201209090htx,htx,JoneBe01,def_pct,0%,,,,,
player,201209090htx,htx,JoneBe01,special_teams,10,,,,,
player,201209090htx,htx,JoneBe01,st_pct,37%,,,,,
player,201209090htx,htx,ForsJu00,pos,RB,,,,,
player,201209090htx,htx,ForsJu00,offense,0,,,,,
player,201209090htx,htx,ForsJu00,off_pct,0%,,,,,
player,201209090htx,htx,ForsJu00,defense,0,,,,,
player,201209090htx,htx,ForsJu00,def_pct,0%,,,,,
player,201209090htx,htx,ForsJu00,special_teams,7,,,,,
player,201209090htx,htx,ForsJu00,st_pct,26%,,,,,
player,201209090htx,htx,HollTr00,pos,WR,,,,,
player,201209090htx,htx,HollTr00,offense,0,,,,,
player,201209090htx,htx,HollTr00,off_pct,0%,,,,,
player,201209090htx,htx,HollTr00,defense,0,,,,,
player,201209090htx,htx,HollTr00,def_pct,0%,,,,,
player,201209090htx,htx,HollTr00,special_teams,6,,,,,
player,201209090htx,htx,HollTr00,st_pct,22%,,,,,
player,201209090htx,mia,JerrJo20,pos,G,,,,,
player,201209090htx,mia,JerrJo20,offense,62,,,,,
player,201209090htx,mia,JerrJo20,off_pct,100%,,,,,
player,201209090htx,mia,JerrJo20,defense,0,,,,,
player,201209090htx,mia,JerrJo20,def_pct,0%,,,,,
player,201209090htx,mia,JerrJo20,special_teams,2,,,,,
player,201209090htx,mia,JerrJo20,st_pct,7%,,,,,
