game,2012,16,20121223,201212230car,rai,"Oakland Raiders",6,car,"Carolina Panthers",17
player,201212230car,rai,HagaDe00,defense,0,,,,,
player,201212230car,rai,HagaDe00,def_pct,0%,,,,,
player,201212230car,rai,HagaDe00,special_teams,6,,,,,
player,201212230car,rai,HagaDe00,st_pct,27%,,,,,
player,201212230car,rai,BergTo00,pos,G,,,,,
player,201212230car,rai,BergTo00,offense,8,,,,,
player,201212230car,rai,BergTo00,off_pct,13%,,,,,
player,201212230car,rai,BergTo00,defense,0,,,,,
player,201212230car,rai,BergTo00,def_pct,0%,,,,,
player,201212230car,rai,BergTo00,special_teams,2,,,,,
player,201212230car,rai,BergTo00,st_pct,9%,,,,,
player,201212230car,rai,PalmCa00,pos,QB,,,,,
player,201212230car,rai,PalmCa00,offense,8,,,,,
player,201212230car,rai,PalmCa00,off_pct,13%,,,,,
player,201212230car,rai,PalmCa00,defense,0,,,,,
player,201212230car,rai,PalmCa00,def_pct,0%,,,,,
player,201212230car,rai,PalmCa00,special_teams,0,,,,,
player,201212230car,rai,PalmCa00,st_pct,0%,,,,,
player,201212230car,rai,GordRi00,pos,TE,,,,,
player,201212230car,rai,GordRi00,offense,5,,,,,
player,201212230car,rai,GordRi00,off_pct,8%,,,,,
player,201212230car,rai,GordRi00,defense,0,,,,,
player,201212230car,rai,GordRi00,def_pct,0%,,,,,
player,201212230car,rai,GordRi00,special_teams,18,,,,,
player,201212230car,rai,GordRi00,st_pct,82%,,,,,
player,201212230car,rai,OlawJa00,pos,RB,,,,,
player,201212230car,rai,OlawJa00,offense,4,,,,,
player,201212230car,rai,OlawJa00,off_pct,6%,,,,,
player,201212230car,rai,OlawJa00,defense,0,,,,,
player,201212230car,rai,OlawJa00,def_pct,0%,,,,,
player,201212230car,rai,OlawJa00,special_teams,11,,,,,
player,201212230car,rai,OlawJa00,st_pct,50%,,,,,
player,201212230car,rai,AusbDa00,pos,TE,,,,,
player,201212230car,rai,AusbDa00,offense,3,,,,,
player,201212230car,rai,AusbDa00,off_pct,5%,,,,,
player,201212230car,rai,AusbDa00,defense,0,,,,,
player,201212230car,rai,AusbDa00,def_pct,0%,,,,,
player,201212230car,rai,AusbDa00,special_teams,15,,,,,
player,201212230car,rai,AusbDa00,st_pct,68%,,,,,
player,201212230car,rai,PryoTe00,pos,QB,,,,,
player,201212230car,rai,PryoTe00,offense,3,,,,,
player,201212230car,rai,PryoTe00,off_pct,5%,,,,,
player,201212230car,rai,PryoTe00,defense,0,,,,,
player,201212230car,rai,PryoTe00,def_pct,0%,,,,,
player,201212230car,rai,PryoTe00,special_teams,0,,,,,
player,201212230car,rai,PryoTe00,st_pct,0%,,,,,
player,201212230car,rai,BurrMi00,pos,LB,,,,,
player,201212230car,rai,BurrMi00,offense,0,,,,,
player,201212230car,rai,BurrMi00,off_pct,0%,,,,,
player,201212230car,rai,BurrMi00,defense,63,,,,,
player,201212230car,rai,BurrMi00,def_pct,100%,,,,,
player,201212230car,rai,BurrMi00,special_teams,8,,,,,
player,201212230car,rai,BurrMi00,st_pct,36%,,,,,
player,201212230car,rai,WheePh99,pos,LB,,,,,
player,201212230car,rai,WheePh99,offense,0,,,,,
player,201212230car,rai,WheePh99,off_pct,0%,,,,,
player,201212230car,rai,WheePh99,defense,63,,,,,
player,201212230car,rai,WheePh99,def_pct,100%,,,,,
player,201212230car,rai,WheePh99,special_teams,4,,,,,
player,201212230car,rai,WheePh99,st_pct,18%,,,,,
player,201212230car,rai,HuffMi20,pos,FS,,,,,
player,201212230car,rai,HuffMi20,offense,0,,,,,
player,201212230car,rai,HuffMi20,off_pct,0%,,,,,
player,201212230car,rai,HuffMi20,defense,63,,,,,
player,201212230car,rai,HuffMi20,def_pct,100%,,,,,
player,201212230car,rai,HuffMi20,special_teams,4,,,,,
player,201212230car,rai,HuffMi20,st_pct,18%,,,,,
player,201212230car,rai,GiorMa20,pos,FS,,,,,
player,201212230car,rai,GiorMa20,offense,0,,,,,
player,201212230car,rai,GiorMa20,off_pct,0%,,,,,
player,201212230car,rai,GiorMa20,defense,62,,,,,
player,201212230car,rai,GiorMa20,def_pct,98%,,,,,
player,201212230car,rai,GiorMa20,special_teams,9,,,,,
player,201212230car,rai,GiorMa20,st_pct,41%,,,,,
player,201212230car,rai,HousLa99,pos,DE,,,,,
player,201212230car,rai,HousLa99,offense,0,,,,,
player,201212230car,rai,HousLa99,off_pct,0%,,,,,
player,201212230car,rai,HousLa99,defense,59,,,,,
player,201212230car,rai,HousLa99,def_pct,94%,,,,,
player,201212230car,rai,HousLa99,special_teams,4,,,,,
player,201212230car,rai,HousLa99,st_pct,18%,,,,,
player,201212230car,rai,MitcMi99,pos,SS,,,,,
player,201212230car,rai,MitcMi99,offense,0,,,,,
player,201212230car,rai,MitcMi99,off_pct,0%,,,,,
player,201212230car,rai,MitcMi99,defense,54,,,,,
player,201212230car,rai,MitcMi99,def_pct,86%,,,,,
player,201212230car,rai,MitcMi99,special_teams,8,,,,,
player,201212230car,rai,MitcMi99,st_pct,36%,,,,,
player,201212230car,rai,BryaDe00,pos,DT,,,,,
player,201212230car,rai,BryaDe00,offense,0,,,,,
player,201212230car,rai,BryaDe00,off_pct,0%,,,,,
player,201212230car,rai,BryaDe00,defense,52,,,,,
player,201212230car,rai,BryaDe00,def_pct,83%,,,,,
player,201212230car,rai,BryaDe00,special_teams,3,,,,,
player,201212230car,rai,BryaDe00,st_pct,14%,,,,,
player,201212230car,rai,KellTo21,pos,NT,,,,,
player,201212230car,rai,KellTo21,offense,0,,,,,
player,201212230car,rai,KellTo21,off_pct,0%,,,,,
player,201212230car,rai,KellTo21,defense,46,,,,,
player,201212230car,rai,KellTo21,def_pct,73%,,,,,
player,201212230car,rai,KellTo21,special_teams,4,,,,,
player,201212230car,rai,KellTo21,st_pct,18%,,,,,
player,201212230car,rai,RossBr00,pos,CB,,,,,
player,201212230car,rai,RossBr00,offense,0,,,,,
player,201212230car,rai,RossBr00,off_pct,0%,,,,,
player,201212230car,rai,RossBr00,defense,44,,,,,
player,201212230car,rai,RossBr00,def_pct,70%,,,,,
player,201212230car,rai,RossBr00,special_teams,6,,,,,
player,201212230car,rai,RossBr00,st_pct,27%,,,,,
player,201212230car,rai,CartAn20,pos,DE,,,,,
player,201212230car,rai,CartAn20,offense,0,,,,,
player,201212230car,rai,CartAn20,off_pct,0%,,,,,
player,201212230car,rai,CartAn20,defense,38,,,,,
player,201212230car,rai,CartAn20,def_pct,60%,,,,,
player,201212230car,rai,CartAn20,special_teams,3,,,,,
player,201212230car,rai,CartAn20,st_pct,14%,,,,,
player,201212230car,rai,HansJo20,pos,CB,,,,,
player,201212230car,rai,HansJo20,offense,0,,,,,
player,201212230car,rai,HansJo20,off_pct,0%,,,,,
player,201212230car,rai,HansJo20,defense,35,,,,,
player,201212230car,rai,HansJo20,def_pct,56%,,,,,
player,201212230car,rai,HansJo20,special_teams,4,,,,,
player,201212230car,rai,HansJo20,st_pct,18%,,,,,
player,201212230car,rai,GaitOm20,pos,LB,,,,,
player,201212230car,rai,GaitOm20,offense,0,,,,,
player,201212230car,rai,GaitOm20,off_pct,0%,,,,,
player,201212230car,rai,GaitOm20,defense,30,,,,,
player,201212230car,rai,GaitOm20,def_pct,48%,,,,,
player,201212230car,rai,GaitOm20,special_teams,9,,,,,
player,201212230car,rai,GaitOm20,st_pct,41%,,,,,
player,201212230car,rai,ShauMa99,pos,DE,,,,,
player,201212230car,rai,ShauMa99,offense,0,,,,,
player,201212230car,rai,ShauMa99,off_pct,0%,,,,,
player,201212230car,rai,ShauMa99,defense,26,,,,,
player,201212230car,rai,ShauMa99,def_pct,41%,,,,,
player,201212230car,rai,ShauMa99,special_teams,1,,,,,
player,201212230car,rai,ShauMa99,st_pct,5%,,,,,
player,201212230car,rai,AdamPh00,pos,CB,,,,,
player,201212230car,rai,AdamPh00,offense,0,,,,,
player,201212230car,rai,AdamPh00,off_pct,0%,,,,,
player,201212230car,rai,AdamPh00,defense,22,,,,,
player,201212230car,rai,AdamPh00,def_pct,35%,,,,,
player,201212230car,rai,AdamPh00,special_teams,3,,,,,
player,201212230car,rai,AdamPh00,st_pct,14%,,,,,
player,201212230car,rai,BiluCh00,pos,NT,,,,,
player,201212230car,rai,BiluCh00,offense,0,,,,,
player,201212230car,rai,BiluCh00,off_pct,0%,,,,,
player,201212230car,rai,BiluCh00,defense,20,,,,,
player,201212230car,rai,BiluCh00,def_pct,32%,,,,,
player,201212230car,rai,BiluCh00,special_teams,1,,,,,
player,201212230car,rai,BiluCh00,st_pct,5%,,,,,
player,201212230car,rai,BranTy99,pos,SS,,,,,
player,201212230car,rai,BranTy99,offense,0,,,,,
player,201212230car,rai,BranTy99,off_pct,0%,,,,,
player,201212230car,rai,BranTy99,defense,8,,,,,
player,201212230car,rai,BranTy99,def_pct,13%,,,,,
player,201212230car,rai,BranTy99,special_teams,0,,,,,
player,201212230car,rai,BranTy99,st_pct,0%,,,,,
player,201212230car,rai,ChekCh00,pos,CB,,,,,
player,201212230car,rai,ChekCh00,offense,0,,,,,
player,201212230car,rai,ChekCh00,off_pct,0%,,,,,
player,201212230car,rai,ChekCh00,defense,5,,,,,
player,201212230car,rai,ChekCh00,def_pct,8%,,,,,
player,201212230car,rai,ChekCh00,special_teams,11,,,,,
player,201212230car,rai,ChekCh00,st_pct,50%,,,,,
player,201212230car,rai,CrawJa00,pos,DE,,,,,
player,201212230car,rai,CrawJa00,offense,0,,,,,
player,201212230car,rai,CrawJa00,off_pct,0%,,,,,
player,201212230car,rai,CrawJa00,defense,3,,,,,
player,201212230car,rai,CrawJa00,def_pct,5%,,,,,
player,201212230car,rai,CrawJa00,special_teams,2,,,,,
player,201212230car,rai,CrawJa00,st_pct,9%,,,,,
player,201212230car,rai,BurnKa00,pos,LB,,,,,
player,201212230car,rai,BurnKa00,offense,0,,,,,
player,201212230car,rai,BurnKa00,off_pct,0%,,,,,
player,201212230car,rai,BurnKa00,defense,0,,,,,
player,201212230car,rai,BurnKa00,def_pct,0%,,,,,
player,201212230car,rai,BurnKa00,special_teams,16,,,,,
player,201212230car,rai,BurnKa00,st_pct,73%,,,,,
player,201212230car,rai,ClayKe99,pos,LB,,,,,
player,201212230car,rai,ClayKe99,offense,0,,,,,
player,201212230car,rai,ClayKe99,off_pct,0%,,,,,
player,201212230car,rai,ClayKe99,defense,0,,,,,
player,201212230car,rai,ClayKe99,def_pct,0%,,,,,
player,201212230car,rai,ClayKe99,special_teams,16,,,,,
player,201212230car,rai,ClayKe99,st_pct,73%,,,,,
player,201212230car,rai,JoneTa00,pos,RB,,,,,
player,201212230car,rai,JoneTa00,offense,0,,,,,
player,201212230car,rai,JoneTa00,off_pct,0%,,,,,
player,201212230car,rai,JoneTa00,defense,0,,,,,
player,201212230car,rai,JoneTa00,def_pct,0%,,,,,
player,201212230car,rai,JoneTa00,special_teams,12,,,,,
player,201212230car,rai,JoneTa00,st_pct,55%,,,,,
player,201212230car,rai,FranCo99,pos,CB,,,,,
player,201212230car,rai,FranCo99,offense,0,,,,,
player,201212230car,rai,FranCo99,off_pct,0%,,,,,
player,201212230car,rai,FranCo99,defense,0,,,,,
player,201212230car,rai,FranCo99,def_pct,0%,,,,,
player,201212230car,rai,FranCo99,special_teams,11,,,,,
player,201212230car,rai,FranCo99,st_pct,50%,,,,,
player,201212230car,rai,LechSh20,pos,P,,,,,
player,201212230car,rai,LechSh20,offense,0,,,,,
player,201212230car,rai,LechSh20,off_pct,0%,,,,,
player,201212230car,rai,LechSh20,defense,0,,,,,
player,201212230car,rai,LechSh20,def_pct,0%,,,,,
player,201212230car,rai,LechSh20,special_teams,7,,,,,
player,201212230car,rai,LechSh20,st_pct,32%,,,,,
player,201212230car,rai,CondJo20,pos,LS,,,,,
player,201212230car,rai,CondJo20,offense,0,,,,,
player,201212230car,rai,CondJo20,off_pct,0%,,,,,
player,201212230car,rai,CondJo20,defense,0,,,,,
player,201212230car,rai,CondJo20,def_pct,0%,,,,,
player,201212230car,rai,CondJo20,special_teams,7,,,,,
player,201212230car,rai,CondJo20,st_pct,32%,,,,,
player,201212230car,rai,janikseb01,pos,K,,,,,
player,201212230car,rai,janikseb01,offense,0,,,,,
player,201212230car,rai,janikseb01,off_pct,0%,,,,,
player,201212230car,rai,janikseb01,defense,0,,,,,
player,201212230car,rai,janikseb01,def_pct,0%,,,,,
player,201212230car,rai,janikseb01,special_teams,5,,,,,
player,201212230car,rai,janikseb01,st_pct,23%,,,,,
player,201212230car,rai,ParsAl00,pos,C,,,,,
player,201212230car,rai,ParsAl00,offense,0,,,,,
player,201212230car,rai,ParsAl00,off_pct,0%,,,,,
player,201212230car,rai,ParsAl00,defense,0,,,,,
player,201212230car,rai,ParsAl00,def_pct,0%,,,,,
player,201212230car,rai,ParsAl00,special_teams,2,,,,,
player,201212230car,rai,ParsAl00,st_pct,9%,,,,,
