game,2012,6,20121014,201210140sea,nwe,"New England Patriots",23,sea,"Seattle Seahawks",24
player,201210140sea,sea,RyanJo21,pos,P,,,,,
player,201210140sea,sea,RyanJo21,offense,0,,,,,
player,201210140sea,sea,RyanJo21,off_pct,0%,,,,,
player,201210140sea,sea,RyanJo21,defense,0,,,,,
player,201210140sea,sea,RyanJo21,def_pct,0%,,,,,
player,201210140sea,sea,RyanJo21,special_teams,9,,,,,
player,201210140sea,sea,RyanJo21,st_pct,32%,,,,,
player,201210140sea,sea,GresCl00,pos,LS,,,,,
player,201210140sea,sea,GresCl00,offense,0,,,,,
player,201210140sea,sea,GresCl00,off_pct,0%,,,,,
player,201210140sea,sea,GresCl00,defense,0,,,,,
player,201210140sea,sea,GresCl00,def_pct,0%,,,,,
player,201210140sea,sea,GresCl00,special_teams,9,,,,,
player,201210140sea,sea,GresCl00,st_pct,32%,,,,,
player,201210140sea,sea,HausSt00,pos,K,,,,,
player,201210140sea,sea,HausSt00,offense,0,,,,,
player,201210140sea,sea,HausSt00,off_pct,0%,,,,,
player,201210140sea,sea,HausSt00,defense,0,,,,,
player,201210140sea,sea,HausSt00,def_pct,0%,,,,,
player,201210140sea,sea,HausSt00,special_teams,9,,,,,
player,201210140sea,sea,HausSt00,st_pct,32%,,,,,
player,201210140sea,sea,OmiyFr20,pos,T,,,,,
player,201210140sea,sea,OmiyFr20,offense,0,,,,,
player,201210140sea,sea,OmiyFr20,off_pct,0%,,,,,
player,201210140sea,sea,OmiyFr20,defense,0,,,,,
player,201210140sea,sea,OmiyFr20,def_pct,0%,,,,,
player,201210140sea,sea,OmiyFr20,special_teams,4,,,,,
player,201210140sea,sea,OmiyFr20,st_pct,14%,,,,,
player,201210140sea,nwe,WendRy20,pos,C,,,,,
player,201210140sea,nwe,WendRy20,offense,86,,,,,
player,201210140sea,nwe,WendRy20,off_pct,100%,,,,,
player,201210140sea,nwe,WendRy20,defense,0,,,,,
player,201210140sea,nwe,WendRy20,def_pct,0%,,,,,
player,201210140sea,nwe,WendRy20,special_teams,10,,,,,
player,201210140sea,nwe,WendRy20,st_pct,36%,,,,,
player,201210140sea,nwe,SoldNa00,pos,T,,,,,
player,201210140sea,nwe,SoldNa00,offense,86,,,,,
player,201210140sea,nwe,SoldNa00,off_pct,100%,,,,,
player,201210140sea,nwe,SoldNa00,defense,0,,,,,
player,201210140sea,nwe,SoldNa00,def_pct,0%,,,,,
player,201210140sea,nwe,SoldNa00,special_teams,5,,,,,
player,201210140sea,nwe,SoldNa00,st_pct,18%,,,,,
player,201210140sea,nwe,MankLo20,pos,G,,,,,
player,201210140sea,nwe,MankLo20,offense,86,,,,,
player,201210140sea,nwe,MankLo20,off_pct,100%,,,,,
player,201210140sea,nwe,MankLo20,defense,0,,,,,
player,201210140sea,nwe,MankLo20,def_pct,0%,,,,,
player,201210140sea,nwe,MankLo20,special_teams,2,,,,,
player,201210140sea,nwe,MankLo20,st_pct,7%,,,,,
player,201210140sea,nwe,VollSe20,pos,T,,,,,
player,201210140sea,nwe,VollSe20,offense,86,,,,,
player,201210140sea,nwe,VollSe20,off_pct,100%,,,,,
player,201210140sea,nwe,VollSe20,defense,0,,,,,
player,201210140sea,nwe,VollSe20,def_pct,0%,,,,,
player,201210140sea,nwe,VollSe20,special_teams,1,,,,,
player,201210140sea,nwe,VollSe20,st_pct,4%,,,,,
player,201210140sea,nwe,BradTo00,pos,QB,,,,,
player,201210140sea,nwe,BradTo00,offense,86,,,,,
player,201210140sea,nwe,BradTo00,off_pct,100%,,,,,
player,201210140sea,nwe,BradTo00,defense,0,,,,,
player,201210140sea,nwe,BradTo00,def_pct,0%,,,,,
player,201210140sea,nwe,BradTo00,special_teams,0,,,,,
player,201210140sea,nwe,BradTo00,st_pct,0%,,,,,
player,201210140sea,nwe,ConnDa21,pos,C,,,,,
player,201210140sea,nwe,ConnDa21,offense,84,,,,,
player,201210140sea,nwe,ConnDa21,off_pct,98%,,,,,
player,201210140sea,nwe,ConnDa21,defense,0,,,,,
player,201210140sea,nwe,ConnDa21,def_pct,0%,,,,,
player,201210140sea,nwe,ConnDa21,special_teams,5,,,,,
player,201210140sea,nwe,ConnDa21,st_pct,18%,,,,,
player,201210140sea,nwe,LloyBr00,pos,WR,,,,,
player,201210140sea,nwe,LloyBr00,offense,81,,,,,
player,201210140sea,nwe,LloyBr00,off_pct,94%,,,,,
player,201210140sea,nwe,LloyBr00,defense,0,,,,,
player,201210140sea,nwe,LloyBr00,def_pct,0%,,,,,
player,201210140sea,nwe,LloyBr00,special_teams,0,,,,,
player,201210140sea,nwe,LloyBr00,st_pct,0%,,,,,
player,201210140sea,nwe,WelkWe00,pos,WR,,,,,
player,201210140sea,nwe,WelkWe00,offense,76,,,,,
player,201210140sea,nwe,WelkWe00,off_pct,88%,,,,,
player,201210140sea,nwe,WelkWe00,defense,0,,,,,
player,201210140sea,nwe,WelkWe00,def_pct,0%,,,,,
player,201210140sea,nwe,WelkWe00,special_teams,5,,,,,
player,201210140sea,nwe,WelkWe00,st_pct,18%,,,,,
player,201210140sea,nwe,GronRo00,pos,TE,,,,,
player,201210140sea,nwe,GronRo00,offense,69,,,,,
player,201210140sea,nwe,GronRo00,off_pct,80%,,,,,
player,201210140sea,nwe,GronRo00,defense,0,,,,,
player,201210140sea,nwe,GronRo00,def_pct,0%,,,,,
player,201210140sea,nwe,GronRo00,special_teams,5,,,,,
player,201210140sea,nwe,GronRo00,st_pct,18%,,,,,
player,201210140sea,nwe,BranDe00,pos,WR,,,,,
player,201210140sea,nwe,BranDe00,offense,60,,,,,
player,201210140sea,nwe,BranDe00,off_pct,70%,,,,,
player,201210140sea,nwe,BranDe00,defense,0,,,,,
player,201210140sea,nwe,BranDe00,def_pct,0%,,,,,
player,201210140sea,nwe,BranDe00,special_teams,0,,,,,
player,201210140sea,nwe,BranDe00,st_pct,0%,,,,,
player,201210140sea,nwe,HernAa00,pos,TE,,,,,
player,201210140sea,nwe,HernAa00,offense,38,,,,,
player,201210140sea,nwe,HernAa00,off_pct,44%,,,,,
player,201210140sea,nwe,HernAa00,defense,0,,,,,
player,201210140sea,nwe,HernAa00,def_pct,0%,,,,,
player,201210140sea,nwe,HernAa00,special_teams,0,,,,,
player,201210140sea,nwe,HernAa00,st_pct,0%,,,,,
player,201210140sea,nwe,RidlSt00,pos,RB,,,,,
player,201210140sea,nwe,RidlSt00,offense,35,,,,,
player,201210140sea,nwe,RidlSt00,off_pct,41%,,,,,
player,201210140sea,nwe,RidlSt00,defense,0,,,,,
player,201210140sea,nwe,RidlSt00,def_pct,0%,,,,,
player,201210140sea,nwe,RidlSt00,special_teams,1,,,,,
player,201210140sea,nwe,RidlSt00,st_pct,4%,,,,,
player,201210140sea,nwe,WoodDa02,pos,RB,,,,,
player,201210140sea,nwe,WoodDa02,offense,29,,,,,
player,201210140sea,nwe,WoodDa02,off_pct,34%,,,,,
player,201210140sea,nwe,WoodDa02,defense,0,,,,,
player,201210140sea,nwe,WoodDa02,def_pct,0%,,,,,
player,201210140sea,nwe,WoodDa02,special_teams,5,,,,,
player,201210140sea,nwe,WoodDa02,st_pct,18%,,,,,
player,201210140sea,nwe,FellDa00,pos,TE,,,,,
player,201210140sea,nwe,FellDa00,offense,18,,,,,
player,201210140sea,nwe,FellDa00,off_pct,21%,,,,,
player,201210140sea,nwe,FellDa00,defense,0,,,,,
player,201210140sea,nwe,FellDa00,def_pct,0%,,,,,
player,201210140sea,nwe,FellDa00,special_teams,5,,,,,
player,201210140sea,nwe,FellDa00,st_pct,18%,,,,,
player,201210140sea,nwe,BoldBr00,pos,RB,,,,,
player,201210140sea,nwe,BoldBr00,offense,12,,,,,
player,201210140sea,nwe,BoldBr00,off_pct,14%,,,,,
player,201210140sea,nwe,BoldBr00,defense,0,,,,,
player,201210140sea,nwe,BoldBr00,def_pct,0%,,,,,
player,201210140sea,nwe,BoldBr00,special_teams,6,,,,,
player,201210140sea,nwe,BoldBr00,st_pct,21%,,,,,
player,201210140sea,nwe,ThomDo26,pos,G,,,,,
player,201210140sea,nwe,ThomDo26,offense,6,,,,,
player,201210140sea,nwe,ThomDo26,off_pct,7%,,,,,
player,201210140sea,nwe,ThomDo26,defense,0,,,,,
player,201210140sea,nwe,ThomDo26,def_pct,0%,,,,,
player,201210140sea,nwe,ThomDo26,special_teams,5,,,,,
player,201210140sea,nwe,ThomDo26,st_pct,18%,,,,,
player,201210140sea,nwe,McDoNi00,pos,C,,,,,
player,201210140sea,nwe,McDoNi00,offense,5,,,,,
player,201210140sea,nwe,McDoNi00,off_pct,6%,,,,,
player,201210140sea,nwe,McDoNi00,defense,0,,,,,
player,201210140sea,nwe,McDoNi00,def_pct,0%,,,,,
player,201210140sea,nwe,McDoNi00,special_teams,4,,,,,
player,201210140sea,nwe,McDoNi00,st_pct,14%,,,,,
player,201210140sea,nwe,SlatMa00,pos,WR,,,,,
player,201210140sea,nwe,SlatMa00,offense,2,,,,,
player,201210140sea,nwe,SlatMa00,off_pct,2%,,,,,
player,201210140sea,nwe,SlatMa00,defense,0,,,,,
player,201210140sea,nwe,SlatMa00,def_pct,0%,,,,,
player,201210140sea,nwe,SlatMa00,special_teams,16,,,,,
player,201210140sea,nwe,SlatMa00,st_pct,57%,,,,,
player,201210140sea,nwe,VereSh00,pos,RB,,,,,
player,201210140sea,nwe,VereSh00,offense,1,,,,,
player,201210140sea,nwe,VereSh00,off_pct,1%,,,,,
player,201210140sea,nwe,VereSh00,defense,0,,,,,
player,201210140sea,nwe,VereSh00,def_pct,0%,,,,,
player,201210140sea,nwe,VereSh00,special_teams,5,,,,,
player,201210140sea,nwe,VereSh00,st_pct,18%,,,,,
player,201210140sea,nwe,McCoDe99,pos,CB,,,,,
player,201210140sea,nwe,McCoDe99,offense,0,,,,,
player,201210140sea,nwe,McCoDe99,off_pct,0%,,,,,
player,201210140sea,nwe,McCoDe99,defense,57,,,,,
player,201210140sea,nwe,McCoDe99,def_pct,100%,,,,,
player,201210140sea,nwe,McCoDe99,special_teams,10,,,,,
player,201210140sea,nwe,McCoDe99,st_pct,36%,,,,,
player,201210140sea,nwe,MayoJe99,pos,LB,,,,,
player,201210140sea,nwe,MayoJe99,offense,0,,,,,
player,201210140sea,nwe,MayoJe99,off_pct,0%,,,,,
player,201210140sea,nwe,MayoJe99,defense,57,,,,,
player,201210140sea,nwe,MayoJe99,def_pct,100%,,,,,
player,201210140sea,nwe,MayoJe99,special_teams,4,,,,,
player,201210140sea,nwe,MayoJe99,st_pct,14%,,,,,
player,201210140sea,nwe,JoneCh03,pos,DE,,,,,
player,201210140sea,nwe,JoneCh03,offense,0,,,,,
player,201210140sea,nwe,JoneCh03,off_pct,0%,,,,,
player,201210140sea,nwe,JoneCh03,defense,57,,,,,
player,201210140sea,nwe,JoneCh03,def_pct,100%,,,,,
player,201210140sea,nwe,JoneCh03,special_teams,4,,,,,
player,201210140sea,nwe,JoneCh03,st_pct,14%,,,,,
player,201210140sea,nwe,CunnJe99,pos,DE,,,,,
player,201210140sea,nwe,CunnJe99,offense,0,,,,,
player,201210140sea,nwe,CunnJe99,off_pct,0%,,,,,
player,201210140sea,nwe,CunnJe99,defense,54,,,,,
player,201210140sea,nwe,CunnJe99,def_pct,95%,,,,,
player,201210140sea,nwe,CunnJe99,special_teams,0,,,,,
player,201210140sea,nwe,CunnJe99,st_pct,0%,,,,,
player,201210140sea,nwe,WilsTa00,pos,SS,,,,,
player,201210140sea,nwe,WilsTa00,offense,0,,,,,
player,201210140sea,nwe,WilsTa00,off_pct,0%,,,,,
player,201210140sea,nwe,WilsTa00,defense,52,,,,,
player,201210140sea,nwe,WilsTa00,def_pct,91%,,,,,
player,201210140sea,nwe,WilsTa00,special_teams,10,,,,,
player,201210140sea,nwe,WilsTa00,st_pct,36%,,,,,
player,201210140sea,nwe,SpikBr99,pos,LB,,,,,
player,201210140sea,nwe,SpikBr99,offense,0,,,,,
player,201210140sea,nwe,SpikBr99,off_pct,0%,,,,,
player,201210140sea,nwe,SpikBr99,defense,52,,,,,
player,201210140sea,nwe,SpikBr99,def_pct,91%,,,,,
player,201210140sea,nwe,SpikBr99,special_teams,0,,,,,
player,201210140sea,nwe,SpikBr99,st_pct,0%,,,,,
player,201210140sea,nwe,NinkRo20,pos,DE,,,,,
player,201210140sea,nwe,NinkRo20,offense,0,,,,,
player,201210140sea,nwe,NinkRo20,off_pct,0%,,,,,
player,201210140sea,nwe,NinkRo20,defense,51,,,,,
player,201210140sea,nwe,NinkRo20,def_pct,89%,,,,,
player,201210140sea,nwe,NinkRo20,special_teams,12,,,,,
player,201210140sea,nwe,NinkRo20,st_pct,43%,,,,,
player,201210140sea,nwe,WilfVi20,pos,DT,,,,,
player,201210140sea,nwe,WilfVi20,offense,0,,,,,
player,201210140sea,nwe,WilfVi20,off_pct,0%,,,,,
player,201210140sea,nwe,WilfVi20,defense,48,,,,,
player,201210140sea,nwe,WilfVi20,def_pct,84%,,,,,
player,201210140sea,nwe,WilfVi20,special_teams,4,,,,,
player,201210140sea,nwe,WilfVi20,st_pct,14%,,,,,
player,201210140sea,nwe,DennAl00,pos,CB,,,,,
player,201210140sea,nwe,DennAl00,offense,0,,,,,
player,201210140sea,nwe,DennAl00,off_pct,0%,,,,,
player,201210140sea,nwe,DennAl00,defense,48,,,,,
player,201210140sea,nwe,DennAl00,def_pct,84%,,,,,
player,201210140sea,nwe,DennAl00,special_teams,0,,,,,
player,201210140sea,nwe,DennAl00,st_pct,0%,,,,,
player,201210140sea,nwe,ChunPa99,pos,SS,,,,,
player,201210140sea,nwe,ChunPa99,offense,0,,,,,
player,201210140sea,nwe,ChunPa99,off_pct,0%,,,,,
player,201210140sea,nwe,ChunPa99,defense,43,,,,,
player,201210140sea,nwe,ChunPa99,def_pct,75%,,,,,
player,201210140sea,nwe,ChunPa99,special_teams,9,,,,,
player,201210140sea,nwe,ChunPa99,st_pct,32%,,,,,
player,201210140sea,nwe,LoveKy00,pos,DT,,,,,
player,201210140sea,nwe,LoveKy00,offense,0,,,,,
player,201210140sea,nwe,LoveKy00,off_pct,0%,,,,,
player,201210140sea,nwe,LoveKy00,defense,38,,,,,
player,201210140sea,nwe,LoveKy00,def_pct,67%,,,,,
player,201210140sea,nwe,LoveKy00,special_teams,3,,,,,
player,201210140sea,nwe,LoveKy00,st_pct,11%,,,,,
player,201210140sea,nwe,ArriKy00,pos,CB,,,,,
player,201210140sea,nwe,ArriKy00,offense,0,,,,,
player,201210140sea,nwe,ArriKy00,off_pct,0%,,,,,
player,201210140sea,nwe,ArriKy00,defense,24,,,,,
player,201210140sea,nwe,ArriKy00,def_pct,42%,,,,,
player,201210140sea,nwe,ArriKy00,special_teams,15,,,,,
player,201210140sea,nwe,ArriKy00,st_pct,54%,,,,,
player,201210140sea,nwe,DeadBr99,pos,DE,,,,,
player,201210140sea,nwe,DeadBr99,offense,0,,,,,
player,201210140sea,nwe,DeadBr99,off_pct,0%,,,,,
player,201210140sea,nwe,DeadBr99,defense,9,,,,,
player,201210140sea,nwe,DeadBr99,def_pct,16%,,,,,
player,201210140sea,nwe,DeadBr99,special_teams,4,,,,,
player,201210140sea,nwe,DeadBr99,st_pct,14%,,,,,
player,201210140sea,nwe,EbneNa00,pos,SS,,,,,
player,201210140sea,nwe,EbneNa00,offense,0,,,,,
player,201210140sea,nwe,EbneNa00,off_pct,0%,,,,,
player,201210140sea,nwe,EbneNa00,defense,8,,,,,
player,201210140sea,nwe,EbneNa00,def_pct,14%,,,,,
player,201210140sea,nwe,EbneNa00,special_teams,21,,,,,
player,201210140sea,nwe,EbneNa00,st_pct,75%,,,,,
player,201210140sea,nwe,ColeMa01,pos,CB,,,,,
player,201210140sea,nwe,ColeMa01,offense,0,,,,,
player,201210140sea,nwe,ColeMa01,off_pct,0%,,,,,
player,201210140sea,nwe,ColeMa01,defense,8,,,,,
player,201210140sea,nwe,ColeMa01,def_pct,14%,,,,,
player,201210140sea,nwe,ColeMa01,special_teams,19,,,,,
player,201210140sea,nwe,ColeMa01,st_pct,68%,,,,,
player,201210140sea,nwe,DowlRa00,pos,CB,,,,,
player,201210140sea,nwe,DowlRa00,offense,0,,,,,
player,201210140sea,nwe,DowlRa00,off_pct,0%,,,,,
player,201210140sea,nwe,DowlRa00,defense,5,,,,,
player,201210140sea,nwe,DowlRa00,def_pct,9%,,,,,
player,201210140sea,nwe,DowlRa00,special_teams,5,,,,,
player,201210140sea,nwe,DowlRa00,st_pct,18%,,,,,
player,201210140sea,nwe,BracRo99,pos,DT,,,,,
player,201210140sea,nwe,BracRo99,offense,0,,,,,
player,201210140sea,nwe,BracRo99,off_pct,0%,,,,,
player,201210140sea,nwe,BracRo99,defense,5,,,,,
player,201210140sea,nwe,BracRo99,def_pct,9%,,,,,
player,201210140sea,nwe,BracRo99,special_teams,4,,,,,
player,201210140sea,nwe,BracRo99,st_pct,14%,,,,,
player,201210140sea,nwe,ScotTr99,pos,DE,,,,,
player,201210140sea,nwe,ScotTr99,offense,0,,,,,
player,201210140sea,nwe,ScotTr99,off_pct,0%,,,,,
player,201210140sea,nwe,ScotTr99,defense,4,,,,,
player,201210140sea,nwe,ScotTr99,def_pct,7%,,,,,
player,201210140sea,nwe,ScotTr99,special_teams,14,,,,,
player,201210140sea,nwe,ScotTr99,st_pct,50%,,,,,
player,201210140sea,nwe,MoorSt00,pos,CB,,,,,
player,201210140sea,nwe,MoorSt00,offense,0,,,,,
player,201210140sea,nwe,MoorSt00,off_pct,0%,,,,,
player,201210140sea,nwe,MoorSt00,defense,4,,,,,
player,201210140sea,nwe,MoorSt00,def_pct,7%,,,,,
player,201210140sea,nwe,MoorSt00,special_teams,11,,,,,
player,201210140sea,nwe,MoorSt00,st_pct,39%,,,,,
player,201210140sea,nwe,CarpBo20,pos,LB,,,,,
player,201210140sea,nwe,CarpBo20,offense,0,,,,,
player,201210140sea,nwe,CarpBo20,off_pct,0%,,,,,
player,201210140sea,nwe,CarpBo20,defense,3,,,,,
player,201210140sea,nwe,CarpBo20,def_pct,5%,,,,,
player,201210140sea,nwe,CarpBo20,special_teams,19,,,,,
player,201210140sea,nwe,CarpBo20,st_pct,68%,,,,,
player,201210140sea,nwe,KoutNi20,pos,LB,,,,,
player,201210140sea,nwe,KoutNi20,offense,0,,,,,
player,201210140sea,nwe,KoutNi20,off_pct,0%,,,,,
player,201210140sea,nwe,KoutNi20,defense,0,,,,,
player,201210140sea,nwe,KoutNi20,def_pct,0%,,,,,
player,201210140sea,nwe,KoutNi20,special_teams,23,,,,,
player,201210140sea,nwe,KoutNi20,st_pct,82%,,,,,
player,201210140sea,nwe,GostSt20,pos,K,,,,,
player,201210140sea,nwe,GostSt20,offense,0,,,,,
player,201210140sea,nwe,GostSt20,off_pct,0%,,,,,
player,201210140sea,nwe,GostSt20,defense,0,,,,,
player,201210140sea,nwe,GostSt20,def_pct,0%,,,,,
player,201210140sea,nwe,GostSt20,special_teams,11,,,,,
player,201210140sea,nwe,GostSt20,st_pct,39%,,,,,
player,201210140sea,nwe,AikeDa00,pos,LS,,,,,
player,201210140sea,nwe,AikeDa00,offense,0,,,,,
player,201210140sea,nwe,AikeDa00,off_pct,0%,,,,,
player,201210140sea,nwe,AikeDa00,defense,0,,,,,
player,201210140sea,nwe,AikeDa00,def_pct,0%,,,,,
player,201210140sea,nwe,AikeDa00,special_teams,8,,,,,
player,201210140sea,nwe,AikeDa00,st_pct,29%,,,,,
player,201210140sea,nwe,MeskZo99,pos,P,,,,,
player,201210140sea,nwe,MeskZo99,offense,0,,,,,
player,201210140sea,nwe,MeskZo99,off_pct,0%,,,,,
player,201210140sea,nwe,MeskZo99,defense,0,,,,,
player,201210140sea,nwe,MeskZo99,def_pct,0%,,,,,
player,201210140sea,nwe,MeskZo99,special_teams,8,,,,,
player,201210140sea,nwe,MeskZo99,st_pct,29%,,,,,
player,201210140sea,nwe,CannMa00,pos,T,,,,,
player,201210140sea,nwe,CannMa00,offense,0,,,,,
player,201210140sea,nwe,CannMa00,off_pct,0%,,,,,
player,201210140sea,nwe,CannMa00,defense,0,,,,,
player,201210140sea,nwe,CannMa00,def_pct,0%,,,,,
player,201210140sea,nwe,CannMa00,special_teams,5,,,,,
player,201210140sea,nwe,CannMa00,st_pct,18%,,,,,
player,201210140sea,nwe,FranJu00,pos,DT,,,,,
player,201210140sea,nwe,FranJu00,offense,0,,,,,
player,201210140sea,nwe,FranJu00,off_pct,0%,,,,,
player,201210140sea,nwe,FranJu00,defense,0,,,,,
player,201210140sea,nwe,FranJu00,def_pct,0%,,,,,
player,201210140sea,nwe,FranJu00,special_teams,5,,,,,
player,201210140sea,nwe,FranJu00,st_pct,18%,,,,,
