game,2012,6,20121014,201210140tam,kan,"Kansas City Chiefs",10,tam,"Tampa Bay Buccaneers",38
player,201210140tam,kan,ManeSt00,offense,38,,,,,
player,201210140tam,kan,ManeSt00,off_pct,55%,,,,,
player,201210140tam,kan,ManeSt00,defense,0,,,,,
player,201210140tam,kan,ManeSt00,def_pct,0%,,,,,
player,201210140tam,kan,ManeSt00,special_teams,2,,,,,
player,201210140tam,kan,ManeSt00,st_pct,7%,,,,,
player,201210140tam,kan,McClDe00,pos,WR,,,,,
player,201210140tam,kan,McClDe00,offense,37,,,,,
player,201210140tam,kan,McClDe00,off_pct,54%,,,,,
player,201210140tam,kan,McClDe00,defense,0,,,,,
player,201210140tam,kan,McClDe00,def_pct,0%,,,,,
player,201210140tam,kan,McClDe00,special_teams,0,,,,,
player,201210140tam,kan,McClDe00,st_pct,0%,,,,,
player,201210140tam,kan,DrauSh00,pos,RB,,,,,
player,201210140tam,kan,DrauSh00,offense,32,,,,,
player,201210140tam,kan,DrauSh00,off_pct,46%,,,,,
player,201210140tam,kan,DrauSh00,defense,0,,,,,
player,201210140tam,kan,DrauSh00,def_pct,0%,,,,,
player,201210140tam,kan,DrauSh00,special_teams,16,,,,,
player,201210140tam,kan,DrauSh00,st_pct,57%,,,,,
player,201210140tam,kan,EachNa00,pos,RB,,,,,
player,201210140tam,kan,EachNa00,offense,28,,,,,
player,201210140tam,kan,EachNa00,off_pct,41%,,,,,
player,201210140tam,kan,EachNa00,defense,0,,,,,
player,201210140tam,kan,EachNa00,def_pct,0%,,,,,
player,201210140tam,kan,EachNa00,special_teams,13,,,,,
player,201210140tam,kan,EachNa00,st_pct,46%,,,,,
player,201210140tam,kan,CharJa00,pos,RB,,,,,
player,201210140tam,kan,CharJa00,offense,28,,,,,
player,201210140tam,kan,CharJa00,off_pct,41%,,,,,
player,201210140tam,kan,CharJa00,defense,0,,,,,
player,201210140tam,kan,CharJa00,def_pct,0%,,,,,
player,201210140tam,kan,CharJa00,special_teams,0,,,,,
player,201210140tam,kan,CharJa00,st_pct,0%,,,,,
player,201210140tam,kan,CoppTe00,pos,WR,,,,,
player,201210140tam,kan,CoppTe00,offense,8,,,,,
player,201210140tam,kan,CoppTe00,off_pct,12%,,,,,
player,201210140tam,kan,CoppTe00,defense,0,,,,,
player,201210140tam,kan,CoppTe00,def_pct,0%,,,,,
player,201210140tam,kan,CoppTe00,special_teams,19,,,,,
player,201210140tam,kan,CoppTe00,st_pct,68%,,,,,
player,201210140tam,kan,BreaSt00,pos,WR,,,,,
player,201210140tam,kan,BreaSt00,offense,4,,,,,
player,201210140tam,kan,BreaSt00,off_pct,6%,,,,,
player,201210140tam,kan,BreaSt00,defense,0,,,,,
player,201210140tam,kan,BreaSt00,def_pct,0%,,,,,
player,201210140tam,kan,BreaSt00,special_teams,0,,,,,
player,201210140tam,kan,BreaSt00,st_pct,0%,,,,,
player,201210140tam,kan,StepDo00,pos,T,,,,,
player,201210140tam,kan,StepDo00,offense,2,,,,,
player,201210140tam,kan,StepDo00,off_pct,3%,,,,,
player,201210140tam,kan,StepDo00,defense,0,,,,,
player,201210140tam,kan,StepDo00,def_pct,0%,,,,,
player,201210140tam,kan,StepDo00,special_teams,14,,,,,
player,201210140tam,kan,StepDo00,st_pct,50%,,,,,
player,201210140tam,kan,RoutSt20,pos,CB,,,,,
player,201210140tam,kan,RoutSt20,offense,0,,,,,
player,201210140tam,kan,RoutSt20,off_pct,0%,,,,,
player,201210140tam,kan,RoutSt20,defense,53,,,,,
player,201210140tam,kan,RoutSt20,def_pct,100%,,,,,
player,201210140tam,kan,RoutSt20,special_teams,7,,,,,
player,201210140tam,kan,RoutSt20,st_pct,25%,,,,,
player,201210140tam,kan,JohnDe25,pos,LB,,,,,
player,201210140tam,kan,JohnDe25,offense,0,,,,,
player,201210140tam,kan,JohnDe25,off_pct,0%,,,,,
player,201210140tam,kan,JohnDe25,defense,53,,,,,
player,201210140tam,kan,JohnDe25,def_pct,100%,,,,,
player,201210140tam,kan,JohnDe25,special_teams,7,,,,,
player,201210140tam,kan,JohnDe25,st_pct,25%,,,,,
player,201210140tam,kan,BerrEr99,pos,SS,,,,,
player,201210140tam,kan,BerrEr99,offense,0,,,,,
player,201210140tam,kan,BerrEr99,off_pct,0%,,,,,
player,201210140tam,kan,BerrEr99,defense,53,,,,,
player,201210140tam,kan,BerrEr99,def_pct,100%,,,,,
player,201210140tam,kan,BerrEr99,special_teams,7,,,,,
player,201210140tam,kan,BerrEr99,st_pct,25%,,,,,
player,201210140tam,kan,FlowBr99,pos,CB,,,,,
player,201210140tam,kan,FlowBr99,offense,0,,,,,
player,201210140tam,kan,FlowBr99,off_pct,0%,,,,,
player,201210140tam,kan,FlowBr99,defense,53,,,,,
player,201210140tam,kan,FlowBr99,def_pct,100%,,,,,
player,201210140tam,kan,FlowBr99,special_teams,0,,,,,
player,201210140tam,kan,FlowBr99,st_pct,0%,,,,,
player,201210140tam,kan,HaliTa20,pos,LB,,,,,
player,201210140tam,kan,HaliTa20,offense,0,,,,,
player,201210140tam,kan,HaliTa20,off_pct,0%,,,,,
player,201210140tam,kan,HaliTa20,defense,53,,,,,
player,201210140tam,kan,HaliTa20,def_pct,100%,,,,,
player,201210140tam,kan,HaliTa20,special_teams,0,,,,,
player,201210140tam,kan,HaliTa20,st_pct,0%,,,,,
player,201210140tam,kan,LewiKe00,pos,FS,,,,,
player,201210140tam,kan,LewiKe00,offense,0,,,,,
player,201210140tam,kan,LewiKe00,off_pct,0%,,,,,
player,201210140tam,kan,LewiKe00,defense,53,,,,,
player,201210140tam,kan,LewiKe00,def_pct,100%,,,,,
player,201210140tam,kan,LewiKe00,special_teams,0,,,,,
player,201210140tam,kan,LewiKe00,st_pct,0%,,,,,
player,201210140tam,kan,HousJu00,pos,LB,,,,,
player,201210140tam,kan,HousJu00,offense,0,,,,,
player,201210140tam,kan,HousJu00,off_pct,0%,,,,,
player,201210140tam,kan,HousJu00,defense,52,,,,,
player,201210140tam,kan,HousJu00,def_pct,98%,,,,,
player,201210140tam,kan,HousJu00,special_teams,7,,,,,
player,201210140tam,kan,HousJu00,st_pct,25%,,,,,
player,201210140tam,kan,BelcJo00,pos,LB,,,,,
player,201210140tam,kan,BelcJo00,offense,0,,,,,
player,201210140tam,kan,BelcJo00,off_pct,0%,,,,,
player,201210140tam,kan,BelcJo00,defense,41,,,,,
player,201210140tam,kan,BelcJo00,def_pct,77%,,,,,
player,201210140tam,kan,BelcJo00,special_teams,13,,,,,
player,201210140tam,kan,BelcJo00,st_pct,46%,,,,,
player,201210140tam,kan,PoexDo00,pos,NT,,,,,
player,201210140tam,kan,PoexDo00,offense,0,,,,,
player,201210140tam,kan,PoexDo00,off_pct,0%,,,,,
player,201210140tam,kan,PoexDo00,defense,38,,,,,
player,201210140tam,kan,PoexDo00,def_pct,72%,,,,,
player,201210140tam,kan,PoexDo00,special_teams,4,,,,,
player,201210140tam,kan,PoexDo00,st_pct,14%,,,,,
player,201210140tam,kan,JackTy98,pos,DE,,,,,
player,201210140tam,kan,JackTy98,offense,0,,,,,
player,201210140tam,kan,JackTy98,off_pct,0%,,,,,
player,201210140tam,kan,JackTy98,defense,32,,,,,
player,201210140tam,kan,JackTy98,def_pct,60%,,,,,
player,201210140tam,kan,JackTy98,special_teams,7,,,,,
player,201210140tam,kan,JackTy98,st_pct,25%,,,,,
player,201210140tam,kan,PitoRo00,pos,DE,,,,,
player,201210140tam,kan,PitoRo00,offense,0,,,,,
player,201210140tam,kan,PitoRo00,off_pct,0%,,,,,
player,201210140tam,kan,PitoRo00,defense,24,,,,,
player,201210140tam,kan,PitoRo00,def_pct,45%,,,,,
player,201210140tam,kan,PitoRo00,special_teams,0,,,,,
player,201210140tam,kan,PitoRo00,st_pct,0%,,,,,
player,201210140tam,kan,BailAl00,pos,DE,,,,,
player,201210140tam,kan,BailAl00,offense,0,,,,,
player,201210140tam,kan,BailAl00,off_pct,0%,,,,,
player,201210140tam,kan,BailAl00,defense,23,,,,,
player,201210140tam,kan,BailAl00,def_pct,43%,,,,,
player,201210140tam,kan,BailAl00,special_teams,7,,,,,
player,201210140tam,kan,BailAl00,st_pct,25%,,,,,
player,201210140tam,kan,PoweJe00,pos,NT,,,,,
player,201210140tam,kan,PoweJe00,offense,0,,,,,
player,201210140tam,kan,PoweJe00,off_pct,0%,,,,,
player,201210140tam,kan,PoweJe00,defense,15,,,,,
player,201210140tam,kan,PoweJe00,def_pct,28%,,,,,
player,201210140tam,kan,PoweJe00,special_teams,3,,,,,
player,201210140tam,kan,PoweJe00,st_pct,11%,,,,,
player,201210140tam,kan,ToriAn20,pos,NT,,,,,
player,201210140tam,kan,ToriAn20,offense,0,,,,,
player,201210140tam,kan,ToriAn20,off_pct,0%,,,,,
player,201210140tam,kan,ToriAn20,defense,15,,,,,
player,201210140tam,kan,ToriAn20,def_pct,28%,,,,,
player,201210140tam,kan,ToriAn20,special_teams,0,,,,,
player,201210140tam,kan,ToriAn20,st_pct,0%,,,,,
player,201210140tam,kan,ArenJa99,pos,CB,,,,,
player,201210140tam,kan,ArenJa99,offense,0,,,,,
player,201210140tam,kan,ArenJa99,off_pct,0%,,,,,
player,201210140tam,kan,ArenJa99,defense,12,,,,,
player,201210140tam,kan,ArenJa99,def_pct,23%,,,,,
player,201210140tam,kan,ArenJa99,special_teams,3,,,,,
player,201210140tam,kan,ArenJa99,st_pct,11%,,,,,
player,201210140tam,kan,DaniTr20,pos,FS,,,,,
player,201210140tam,kan,DaniTr20,offense,0,,,,,
player,201210140tam,kan,DaniTr20,off_pct,0%,,,,,
player,201210140tam,kan,DaniTr20,defense,12,,,,,
player,201210140tam,kan,DaniTr20,def_pct,23%,,,,,
player,201210140tam,kan,DaniTr20,special_teams,3,,,,,
player,201210140tam,kan,DaniTr20,st_pct,11%,,,,,
player,201210140tam,kan,StudAn99,pos,LB,,,,,
player,201210140tam,kan,StudAn99,offense,0,,,,,
player,201210140tam,kan,StudAn99,off_pct,0%,,,,,
player,201210140tam,kan,StudAn99,defense,1,,,,,
player,201210140tam,kan,StudAn99,def_pct,2%,,,,,
player,201210140tam,kan,StudAn99,special_teams,28,,,,,
player,201210140tam,kan,StudAn99,st_pct,100%,,,,,
player,201210140tam,kan,ElamAb20,pos,SS,,,,,
player,201210140tam,kan,ElamAb20,offense,0,,,,,
player,201210140tam,kan,ElamAb20,off_pct,0%,,,,,
player,201210140tam,kan,ElamAb20,defense,0,,,,,
player,201210140tam,kan,ElamAb20,def_pct,0%,,,,,
player,201210140tam,kan,ElamAb20,special_teams,20,,,,,
player,201210140tam,kan,ElamAb20,st_pct,71%,,,,,
player,201210140tam,kan,BrowJa00,pos,CB,,,,,
player,201210140tam,kan,BrowJa00,offense,0,,,,,
player,201210140tam,kan,BrowJa00,off_pct,0%,,,,,
player,201210140tam,kan,BrowJa00,defense,0,,,,,
player,201210140tam,kan,BrowJa00,def_pct,0%,,,,,
player,201210140tam,kan,BrowJa00,special_teams,19,,,,,
player,201210140tam,kan,BrowJa00,st_pct,68%,,,,,
player,201210140tam,kan,JoneEd22,pos,LB,,,,,
player,201210140tam,kan,JoneEd22,offense,0,,,,,
player,201210140tam,kan,JoneEd22,off_pct,0%,,,,,
player,201210140tam,kan,JoneEd22,defense,0,,,,,
player,201210140tam,kan,JoneEd22,def_pct,0%,,,,,
player,201210140tam,kan,JoneEd22,special_teams,19,,,,,
player,201210140tam,kan,JoneEd22,st_pct,68%,,,,,
player,201210140tam,kan,GreeCo01,pos,LB,,,,,
player,201210140tam,kan,GreeCo01,offense,0,,,,,
player,201210140tam,kan,GreeCo01,off_pct,0%,,,,,
player,201210140tam,kan,GreeCo01,defense,0,,,,,
player,201210140tam,kan,GreeCo01,def_pct,0%,,,,,
player,201210140tam,kan,GreeCo01,special_teams,19,,,,,
player,201210140tam,kan,GreeCo01,st_pct,68%,,,,,
player,201210140tam,kan,SileBr99,pos,LB,,,,,
player,201210140tam,kan,SileBr99,offense,0,,,,,
player,201210140tam,kan,SileBr99,off_pct,0%,,,,,
player,201210140tam,kan,SileBr99,defense,0,,,,,
player,201210140tam,kan,SileBr99,def_pct,0%,,,,,
player,201210140tam,kan,SileBr99,special_teams,19,,,,,
player,201210140tam,kan,SileBr99,st_pct,68%,,,,,
player,201210140tam,kan,OConJa00,pos,TE,,,,,
player,201210140tam,kan,OConJa00,offense,0,,,,,
player,201210140tam,kan,OConJa00,off_pct,0%,,,,,
player,201210140tam,kan,OConJa00,defense,0,,,,,
player,201210140tam,kan,OConJa00,def_pct,0%,,,,,
player,201210140tam,kan,OConJa00,special_teams,13,,,,,
player,201210140tam,kan,OConJa00,st_pct,46%,,,,,
player,201210140tam,kan,ColqDu20,pos,P,,,,,
player,201210140tam,kan,ColqDu20,offense,0,,,,,
player,201210140tam,kan,ColqDu20,off_pct,0%,,,,,
player,201210140tam,kan,ColqDu20,defense,0,,,,,
player,201210140tam,kan,ColqDu20,def_pct,0%,,,,,
player,201210140tam,kan,ColqDu20,special_teams,8,,,,,
player,201210140tam,kan,ColqDu20,st_pct,29%,,,,,
player,201210140tam,kan,GaffTh20,pos,LS,,,,,
player,201210140tam,kan,GaffTh20,offense,0,,,,,
player,201210140tam,kan,GaffTh20,off_pct,0%,,,,,
player,201210140tam,kan,GaffTh20,defense,0,,,,,
player,201210140tam,kan,GaffTh20,def_pct,0%,,,,,
player,201210140tam,kan,GaffTh20,special_teams,8,,,,,
player,201210140tam,kan,GaffTh20,st_pct,29%,,,,,
player,201210140tam,kan,GrayCy00,pos,RB,,,,,
player,201210140tam,kan,GrayCy00,offense,0,,,,,
player,201210140tam,kan,GrayCy00,off_pct,0%,,,,,
player,201210140tam,kan,GrayCy00,defense,0,,,,,
player,201210140tam,kan,GrayCy00,def_pct,0%,,,,,
player,201210140tam,kan,GrayCy00,special_teams,6,,,,,
player,201210140tam,kan,GrayCy00,st_pct,21%,,,,,
player,201210140tam,kan,SuccRy44,pos,K,,,,,
player,201210140tam,kan,SuccRy44,offense,0,,,,,
player,201210140tam,kan,SuccRy44,off_pct,0%,,,,,
player,201210140tam,kan,SuccRy44,defense,0,,,,,
player,201210140tam,kan,SuccRy44,def_pct,0%,,,,,
player,201210140tam,kan,SuccRy44,special_teams,5,,,,,
player,201210140tam,kan,SuccRy44,st_pct,18%,,,,,
player,201210140tam,kan,HochRu20,pos,G,,,,,
player,201210140tam,kan,HochRu20,offense,0,,,,,
player,201210140tam,kan,HochRu20,off_pct,0%,,,,,
player,201210140tam,kan,HochRu20,defense,0,,,,,
player,201210140tam,kan,HochRu20,def_pct,0%,,,,,
player,201210140tam,kan,HochRu20,special_teams,2,,,,,
player,201210140tam,kan,HochRu20,st_pct,7%,,,,,
