game,2012,2,20120916,201209160sea,dal,"Dallas Cowboys",7,sea,"Seattle Seahawks",27
player,201209160sea,sea,FarwHe20,off_pct,0%,,,,,
player,201209160sea,sea,FarwHe20,defense,0,,,,,
player,201209160sea,sea,FarwHe20,def_pct,0%,,,,,
player,201209160sea,sea,FarwHe20,special_teams,19,,,,,
player,201209160sea,sea,FarwHe20,st_pct,79%,,,,,
player,201209160sea,sea,SmitMa02,pos,LB,,,,,
player,201209160sea,sea,SmitMa02,offense,0,,,,,
player,201209160sea,sea,SmitMa02,off_pct,0%,,,,,
player,201209160sea,sea,SmitMa02,defense,0,,,,,
player,201209160sea,sea,SmitMa02,def_pct,0%,,,,,
player,201209160sea,sea,SmitMa02,special_teams,18,,,,,
player,201209160sea,sea,SmitMa02,st_pct,75%,,,,,
player,201209160sea,sea,HausSt00,pos,K,,,,,
player,201209160sea,sea,HausSt00,offense,0,,,,,
player,201209160sea,sea,HausSt00,off_pct,0%,,,,,
player,201209160sea,sea,HausSt00,defense,0,,,,,
player,201209160sea,sea,HausSt00,def_pct,0%,,,,,
player,201209160sea,sea,HausSt00,special_teams,11,,,,,
player,201209160sea,sea,HausSt00,st_pct,46%,,,,,
player,201209160sea,sea,GresCl00,pos,LS,,,,,
player,201209160sea,sea,GresCl00,offense,0,,,,,
player,201209160sea,sea,GresCl00,off_pct,0%,,,,,
player,201209160sea,sea,GresCl00,defense,0,,,,,
player,201209160sea,sea,GresCl00,def_pct,0%,,,,,
player,201209160sea,sea,GresCl00,special_teams,9,,,,,
player,201209160sea,sea,GresCl00,st_pct,38%,,,,,
player,201209160sea,sea,RyanJo21,pos,P,,,,,
player,201209160sea,sea,RyanJo21,offense,0,,,,,
player,201209160sea,sea,RyanJo21,off_pct,0%,,,,,
player,201209160sea,sea,RyanJo21,defense,0,,,,,
player,201209160sea,sea,RyanJo21,def_pct,0%,,,,,
player,201209160sea,sea,RyanJo21,special_teams,9,,,,,
player,201209160sea,sea,RyanJo21,st_pct,38%,,,,,
player,201209160sea,sea,JeanLe00,pos,C,,,,,
player,201209160sea,sea,JeanLe00,offense,0,,,,,
player,201209160sea,sea,JeanLe00,off_pct,0%,,,,,
player,201209160sea,sea,JeanLe00,defense,0,,,,,
player,201209160sea,sea,JeanLe00,def_pct,0%,,,,,
player,201209160sea,sea,JeanLe00,special_teams,7,,,,,
player,201209160sea,sea,JeanLe00,st_pct,29%,,,,,
player,201209160sea,sea,MaxwBy00,pos,CB,,,,,
player,201209160sea,sea,MaxwBy00,offense,0,,,,,
player,201209160sea,sea,MaxwBy00,off_pct,0%,,,,,
player,201209160sea,sea,MaxwBy00,defense,0,,,,,
player,201209160sea,sea,MaxwBy00,def_pct,0%,,,,,
player,201209160sea,sea,MaxwBy00,special_teams,6,,,,,
player,201209160sea,sea,MaxwBy00,st_pct,25%,,,,,
player,201209160sea,dal,CookRy20,pos,G,,,,,
player,201209160sea,dal,CookRy20,offense,57,,,,,
player,201209160sea,dal,CookRy20,off_pct,100%,,,,,
player,201209160sea,dal,CookRy20,defense,0,,,,,
player,201209160sea,dal,CookRy20,def_pct,0%,,,,,
player,201209160sea,dal,CookRy20,special_teams,1,,,,,
player,201209160sea,dal,CookRy20,st_pct,4%,,,,,
player,201209160sea,dal,FreeDo20,pos,T,,,,,
player,201209160sea,dal,FreeDo20,offense,57,,,,,
player,201209160sea,dal,FreeDo20,off_pct,100%,,,,,
player,201209160sea,dal,FreeDo20,defense,0,,,,,
player,201209160sea,dal,FreeDo20,def_pct,0%,,,,,
player,201209160sea,dal,FreeDo20,special_teams,1,,,,,
player,201209160sea,dal,FreeDo20,st_pct,4%,,,,,
player,201209160sea,dal,SmitTy00,pos,T,,,,,
player,201209160sea,dal,SmitTy00,offense,57,,,,,
player,201209160sea,dal,SmitTy00,off_pct,100%,,,,,
player,201209160sea,dal,SmitTy00,defense,0,,,,,
player,201209160sea,dal,SmitTy00,def_pct,0%,,,,,
player,201209160sea,dal,SmitTy00,special_teams,1,,,,,
player,201209160sea,dal,SmitTy00,st_pct,4%,,,,,
player,201209160sea,dal,BernMa20,pos,G,,,,,
player,201209160sea,dal,BernMa20,offense,57,,,,,
player,201209160sea,dal,BernMa20,off_pct,100%,,,,,
player,201209160sea,dal,BernMa20,defense,0,,,,,
player,201209160sea,dal,BernMa20,def_pct,0%,,,,,
player,201209160sea,dal,BernMa20,special_teams,1,,,,,
player,201209160sea,dal,BernMa20,st_pct,4%,,,,,
player,201209160sea,dal,LiviNa20,pos,G,,,,,
player,201209160sea,dal,LiviNa20,offense,57,,,,,
player,201209160sea,dal,LiviNa20,off_pct,100%,,,,,
player,201209160sea,dal,LiviNa20,defense,0,,,,,
player,201209160sea,dal,LiviNa20,def_pct,0%,,,,,
player,201209160sea,dal,LiviNa20,special_teams,1,,,,,
player,201209160sea,dal,LiviNa20,st_pct,4%,,,,,
player,201209160sea,dal,RomoTo00,pos,QB,,,,,
player,201209160sea,dal,RomoTo00,offense,57,,,,,
player,201209160sea,dal,RomoTo00,off_pct,100%,,,,,
player,201209160sea,dal,RomoTo00,defense,0,,,,,
player,201209160sea,dal,RomoTo00,def_pct,0%,,,,,
player,201209160sea,dal,RomoTo00,special_teams,0,,,,,
player,201209160sea,dal,RomoTo00,st_pct,0%,,,,,
player,201209160sea,dal,BryaDe01,pos,WR,,,,,
player,201209160sea,dal,BryaDe01,offense,51,,,,,
player,201209160sea,dal,BryaDe01,off_pct,89%,,,,,
player,201209160sea,dal,BryaDe01,defense,0,,,,,
player,201209160sea,dal,BryaDe01,def_pct,0%,,,,,
player,201209160sea,dal,BryaDe01,special_teams,3,,,,,
player,201209160sea,dal,BryaDe01,st_pct,12%,,,,,
player,201209160sea,dal,WittJa00,pos,TE,,,,,
player,201209160sea,dal,WittJa00,offense,50,,,,,
player,201209160sea,dal,WittJa00,off_pct,88%,,,,,
player,201209160sea,dal,WittJa00,defense,0,,,,,
player,201209160sea,dal,WittJa00,def_pct,0%,,,,,
player,201209160sea,dal,WittJa00,special_teams,1,,,,,
player,201209160sea,dal,WittJa00,st_pct,4%,,,,,
player,201209160sea,dal,AustMi00,pos,WR,,,,,
player,201209160sea,dal,AustMi00,offense,47,,,,,
player,201209160sea,dal,AustMi00,off_pct,82%,,,,,
player,201209160sea,dal,AustMi00,defense,0,,,,,
player,201209160sea,dal,AustMi00,def_pct,0%,,,,,
player,201209160sea,dal,AustMi00,special_teams,0,,,,,
player,201209160sea,dal,AustMi00,st_pct,0%,,,,,
player,201209160sea,dal,MurrDe00,pos,RB,,,,,
player,201209160sea,dal,MurrDe00,offense,39,,,,,
player,201209160sea,dal,MurrDe00,off_pct,68%,,,,,
player,201209160sea,dal,MurrDe00,defense,0,,,,,
player,201209160sea,dal,MurrDe00,def_pct,0%,,,,,
player,201209160sea,dal,MurrDe00,special_teams,0,,,,,
player,201209160sea,dal,MurrDe00,st_pct,0%,,,,,
player,201209160sea,dal,OgleKe00,pos,WR,,,,,
player,201209160sea,dal,OgleKe00,offense,37,,,,,
player,201209160sea,dal,OgleKe00,off_pct,65%,,,,,
player,201209160sea,dal,OgleKe00,defense,0,,,,,
player,201209160sea,dal,OgleKe00,def_pct,0%,,,,,
player,201209160sea,dal,OgleKe00,special_teams,0,,,,,
player,201209160sea,dal,OgleKe00,st_pct,0%,,,,,
player,201209160sea,dal,PhilJo00,pos,TE,,,,,
player,201209160sea,dal,PhilJo00,offense,21,,,,,
player,201209160sea,dal,PhilJo00,off_pct,37%,,,,,
player,201209160sea,dal,PhilJo00,defense,0,,,,,
player,201209160sea,dal,PhilJo00,def_pct,0%,,,,,
player,201209160sea,dal,PhilJo00,special_teams,15,,,,,
player,201209160sea,dal,PhilJo00,st_pct,62%,,,,,
player,201209160sea,dal,JoneFe00,pos,RB,,,,,
player,201209160sea,dal,JoneFe00,offense,18,,,,,
player,201209160sea,dal,JoneFe00,off_pct,32%,,,,,
player,201209160sea,dal,JoneFe00,defense,0,,,,,
player,201209160sea,dal,JoneFe00,def_pct,0%,,,,,
player,201209160sea,dal,JoneFe00,special_teams,6,,,,,
player,201209160sea,dal,JoneFe00,st_pct,25%,,,,,
player,201209160sea,dal,VickLa00,pos,FB,,,,,
player,201209160sea,dal,VickLa00,offense,16,,,,,
player,201209160sea,dal,VickLa00,off_pct,28%,,,,,
player,201209160sea,dal,VickLa00,defense,0,,,,,
player,201209160sea,dal,VickLa00,def_pct,0%,,,,,
player,201209160sea,dal,VickLa00,special_teams,12,,,,,
player,201209160sea,dal,VickLa00,st_pct,50%,,,,,
player,201209160sea,dal,HannJa00,pos,TE,,,,,
player,201209160sea,dal,HannJa00,offense,3,,,,,
player,201209160sea,dal,HannJa00,off_pct,5%,,,,,
player,201209160sea,dal,HannJa00,defense,0,,,,,
player,201209160sea,dal,HannJa00,def_pct,0%,,,,,
player,201209160sea,dal,HannJa00,special_teams,13,,,,,
player,201209160sea,dal,HannJa00,st_pct,54%,,,,,
player,201209160sea,dal,HarrDw00,pos,WR,,,,,
player,201209160sea,dal,HarrDw00,offense,2,,,,,
player,201209160sea,dal,HarrDw00,off_pct,4%,,,,,
player,201209160sea,dal,HarrDw00,defense,0,,,,,
player,201209160sea,dal,HarrDw00,def_pct,0%,,,,,
player,201209160sea,dal,HarrDw00,special_teams,14,,,,,
player,201209160sea,dal,HarrDw00,st_pct,58%,,,,,
player,201209160sea,dal,ParnJe00,pos,T,,,,,
player,201209160sea,dal,ParnJe00,offense,1,,,,,
player,201209160sea,dal,ParnJe00,off_pct,2%,,,,,
player,201209160sea,dal,ParnJe00,defense,0,,,,,
player,201209160sea,dal,ParnJe00,def_pct,0%,,,,,
player,201209160sea,dal,ParnJe00,special_teams,1,,,,,
player,201209160sea,dal,ParnJe00,st_pct,4%,,,,,
player,201209160sea,dal,CarrBr99,pos,CB,,,,,
player,201209160sea,dal,CarrBr99,offense,0,,,,,
player,201209160sea,dal,CarrBr99,off_pct,0%,,,,,
player,201209160sea,dal,CarrBr99,defense,64,,,,,
player,201209160sea,dal,CarrBr99,def_pct,100%,,,,,
player,201209160sea,dal,CarrBr99,special_teams,0,,,,,
player,201209160sea,dal,CarrBr99,st_pct,0%,,,,,
player,201209160sea,dal,ClaiMo00,pos,CB,,,,,
player,201209160sea,dal,ClaiMo00,offense,0,,,,,
player,201209160sea,dal,ClaiMo00,off_pct,0%,,,,,
player,201209160sea,dal,ClaiMo00,defense,60,,,,,
player,201209160sea,dal,ClaiMo00,def_pct,94%,,,,,
player,201209160sea,dal,ClaiMo00,special_teams,0,,,,,
player,201209160sea,dal,ClaiMo00,st_pct,0%,,,,,
player,201209160sea,dal,LeexSe99,pos,LB,,,,,
player,201209160sea,dal,LeexSe99,offense,0,,,,,
player,201209160sea,dal,LeexSe99,off_pct,0%,,,,,
player,201209160sea,dal,LeexSe99,defense,58,,,,,
player,201209160sea,dal,LeexSe99,def_pct,91%,,,,,
player,201209160sea,dal,LeexSe99,special_teams,0,,,,,
player,201209160sea,dal,LeexSe99,st_pct,0%,,,,,
player,201209160sea,dal,CartBr00,pos,LB,,,,,
player,201209160sea,dal,CartBr00,offense,0,,,,,
player,201209160sea,dal,CartBr00,off_pct,0%,,,,,
player,201209160sea,dal,CartBr00,defense,54,,,,,
player,201209160sea,dal,CartBr00,def_pct,84%,,,,,
player,201209160sea,dal,CartBr00,special_teams,15,,,,,
player,201209160sea,dal,CartBr00,st_pct,62%,,,,,
player,201209160sea,dal,SpenAn99,pos,LB,,,,,
player,201209160sea,dal,SpenAn99,offense,0,,,,,
player,201209160sea,dal,SpenAn99,off_pct,0%,,,,,
player,201209160sea,dal,SpenAn99,defense,54,,,,,
player,201209160sea,dal,SpenAn99,def_pct,84%,,,,,
player,201209160sea,dal,SpenAn99,special_teams,0,,,,,
player,201209160sea,dal,SpenAn99,st_pct,0%,,,,,
player,201209160sea,dal,WareDe99,pos,LB,,,,,
player,201209160sea,dal,WareDe99,offense,0,,,,,
player,201209160sea,dal,WareDe99,off_pct,0%,,,,,
player,201209160sea,dal,WareDe99,defense,54,,,,,
player,201209160sea,dal,WareDe99,def_pct,84%,,,,,
player,201209160sea,dal,WareDe99,special_teams,0,,,,,
player,201209160sea,dal,WareDe99,st_pct,0%,,,,,
player,201209160sea,dal,McCrDa00,pos,FS,,,,,
player,201209160sea,dal,McCrDa00,offense,0,,,,,
player,201209160sea,dal,McCrDa00,off_pct,0%,,,,,
player,201209160sea,dal,McCrDa00,defense,48,,,,,
player,201209160sea,dal,McCrDa00,def_pct,75%,,,,,
player,201209160sea,dal,McCrDa00,special_teams,23,,,,,
player,201209160sea,dal,McCrDa00,st_pct,96%,,,,,
player,201209160sea,dal,SensGe20,pos,FS,,,,,
player,201209160sea,dal,SensGe20,offense,0,,,,,
player,201209160sea,dal,SensGe20,off_pct,0%,,,,,
player,201209160sea,dal,SensGe20,defense,47,,,,,
player,201209160sea,dal,SensGe20,def_pct,73%,,,,,
player,201209160sea,dal,SensGe20,special_teams,7,,,,,
player,201209160sea,dal,SensGe20,st_pct,29%,,,,,
player,201209160sea,dal,HatcJa20,pos,DT,,,,,
player,201209160sea,dal,HatcJa20,offense,0,,,,,
player,201209160sea,dal,HatcJa20,off_pct,0%,,,,,
player,201209160sea,dal,HatcJa20,defense,44,,,,,
player,201209160sea,dal,HatcJa20,def_pct,69%,,,,,
player,201209160sea,dal,HatcJa20,special_teams,0,,,,,
player,201209160sea,dal,HatcJa20,st_pct,0%,,,,,
player,201209160sea,dal,BrenJo00,pos,NT,,,,,
player,201209160sea,dal,BrenJo00,offense,0,,,,,
player,201209160sea,dal,BrenJo00,off_pct,0%,,,,,
player,201209160sea,dal,BrenJo00,defense,41,,,,,
player,201209160sea,dal,BrenJo00,def_pct,64%,,,,,
player,201209160sea,dal,BrenJo00,special_teams,6,,,,,
player,201209160sea,dal,BrenJo00,st_pct,25%,,,,,
player,201209160sea,dal,LissSe99,pos,DT,,,,,
player,201209160sea,dal,LissSe99,offense,0,,,,,
player,201209160sea,dal,LissSe99,off_pct,0%,,,,,
player,201209160sea,dal,LissSe99,defense,36,,,,,
player,201209160sea,dal,LissSe99,def_pct,56%,,,,,
player,201209160sea,dal,LissSe99,special_teams,6,,,,,
player,201209160sea,dal,LissSe99,st_pct,25%,,,,,
player,201209160sea,dal,SpeaMa21,pos,DT,,,,,
player,201209160sea,dal,SpeaMa21,offense,0,,,,,
player,201209160sea,dal,SpeaMa21,off_pct,0%,,,,,
player,201209160sea,dal,SpeaMa21,defense,32,,,,,
player,201209160sea,dal,SpeaMa21,def_pct,50%,,,,,
player,201209160sea,dal,SpeaMa21,special_teams,0,,,,,
player,201209160sea,dal,SpeaMa21,st_pct,0%,,,,,
player,201209160sea,dal,ScanOr99,pos,CB,,,,,
player,201209160sea,dal,ScanOr99,offense,0,,,,,
player,201209160sea,dal,ScanOr99,off_pct,0%,,,,,
player,201209160sea,dal,ScanOr99,defense,20,,,,,
player,201209160sea,dal,ScanOr99,def_pct,31%,,,,,
player,201209160sea,dal,ScanOr99,special_teams,9,,,,,
player,201209160sea,dal,ScanOr99,st_pct,38%,,,,,
player,201209160sea,dal,ColeKe20,pos,DT,,,,,
player,201209160sea,dal,ColeKe20,offense,0,,,,,
player,201209160sea,dal,ColeKe20,off_pct,0%,,,,,
player,201209160sea,dal,ColeKe20,defense,20,,,,,
player,201209160sea,dal,ColeKe20,def_pct,31%,,,,,
player,201209160sea,dal,ColeKe20,special_teams,0,,,,,
player,201209160sea,dal,ColeKe20,st_pct,0%,,,,,
player,201209160sea,dal,SilvMa00,pos,SS,,,,,
player,201209160sea,dal,SilvMa00,offense,0,,,,,
player,201209160sea,dal,SilvMa00,off_pct,0%,,,,,
player,201209160sea,dal,SilvMa00,defense,17,,,,,
player,201209160sea,dal,SilvMa00,def_pct,27%,,,,,
player,201209160sea,dal,SilvMa00,special_teams,12,,,,,
player,201209160sea,dal,SilvMa00,st_pct,50%,,,,,
player,201209160sea,dal,ButlVi99,pos,LB,,,,,
player,201209160sea,dal,ButlVi99,offense,0,,,,,
player,201209160sea,dal,ButlVi99,off_pct,0%,,,,,
player,201209160sea,dal,ButlVi99,defense,16,,,,,
player,201209160sea,dal,ButlVi99,def_pct,25%,,,,,
player,201209160sea,dal,ButlVi99,special_teams,10,,,,,
player,201209160sea,dal,ButlVi99,st_pct,42%,,,,,
player,201209160sea,dal,ChurBa99,pos,SS,,,,,
player,201209160sea,dal,ChurBa99,offense,0,,,,,
player,201209160sea,dal,ChurBa99,off_pct,0%,,,,,
player,201209160sea,dal,ChurBa99,defense,12,,,,,
player,201209160sea,dal,ChurBa99,def_pct,19%,,,,,
player,201209160sea,dal,ChurBa99,special_teams,2,,,,,
player,201209160sea,dal,ChurBa99,st_pct,8%,,,,,
player,201209160sea,dal,ConnDa99,pos,LB,,,,,
player,201209160sea,dal,ConnDa99,offense,0,,,,,
player,201209160sea,dal,ConnDa99,off_pct,0%,,,,,
player,201209160sea,dal,ConnDa99,defense,10,,,,,
player,201209160sea,dal,ConnDa99,def_pct,16%,,,,,
player,201209160sea,dal,ConnDa99,special_teams,23,,,,,
player,201209160sea,dal,ConnDa99,st_pct,96%,,,,,
player,201209160sea,dal,CrawTy00,pos,DT,,,,,
player,201209160sea,dal,CrawTy00,offense,0,,,,,
player,201209160sea,dal,CrawTy00,off_pct,0%,,,,,
player,201209160sea,dal,CrawTy00,defense,10,,,,,
player,201209160sea,dal,CrawTy00,def_pct,16%,,,,,
player,201209160sea,dal,CrawTy00,special_teams,6,,,,,
player,201209160sea,dal,CrawTy00,st_pct,25%,,,,,
player,201209160sea,dal,JenkMi99,pos,CB,,,,,
player,201209160sea,dal,JenkMi99,offense,0,,,,,
player,201209160sea,dal,JenkMi99,off_pct,0%,,,,,
player,201209160sea,dal,JenkMi99,defense,6,,,,,
player,201209160sea,dal,JenkMi99,def_pct,9%,,,,,
player,201209160sea,dal,JenkMi99,special_teams,9,,,,,
player,201209160sea,dal,JenkMi99,st_pct,38%,,,,,
player,201209160sea,dal,AlbrAl00,pos,LB,,,,,
player,201209160sea,dal,AlbrAl00,offense,0,,,,,
player,201209160sea,dal,AlbrAl00,off_pct,0%,,,,,
player,201209160sea,dal,AlbrAl00,defense,1,,,,,
player,201209160sea,dal,AlbrAl00,def_pct,2%,,,,,
player,201209160sea,dal,AlbrAl00,special_teams,20,,,,,
player,201209160sea,dal,AlbrAl00,st_pct,83%,,,,,
player,201209160sea,dal,TannPh00,pos,RB,,,,,
player,201209160sea,dal,TannPh00,offense,0,,,,,
player,201209160sea,dal,TannPh00,off_pct,0%,,,,,
player,201209160sea,dal,TannPh00,defense,0,,,,,
player,201209160sea,dal,TannPh00,def_pct,0%,,,,,
player,201209160sea,dal,TannPh00,special_teams,17,,,,,
player,201209160sea,dal,TannPh00,st_pct,71%,,,,,
player,201209160sea,dal,LewiLe01,pos,DB,,,,,
player,201209160sea,dal,LewiLe01,offense,0,,,,,
player,201209160sea,dal,LewiLe01,off_pct,0%,,,,,
player,201209160sea,dal,LewiLe01,defense,0,,,,,
player,201209160sea,dal,LewiLe01,def_pct,0%,,,,,
player,201209160sea,dal,LewiLe01,special_teams,11,,,,,
player,201209160sea,dal,LewiLe01,st_pct,46%,,,,,
player,201209160sea,dal,JoneCh02,pos,P,,,,,
player,201209160sea,dal,JoneCh02,offense,0,,,,,
player,201209160sea,dal,JoneCh02,off_pct,0%,,,,,
player,201209160sea,dal,JoneCh02,defense,0,,,,,
player,201209160sea,dal,JoneCh02,def_pct,0%,,,,,
player,201209160sea,dal,JoneCh02,special_teams,7,,,,,
player,201209160sea,dal,JoneCh02,st_pct,29%,,,,,
player,201209160sea,dal,LadoL.20,pos,LS,,,,,
player,201209160sea,dal,LadoL.20,offense,0,,,,,
player,201209160sea,dal,LadoL.20,off_pct,0%,,,,,
player,201209160sea,dal,LadoL.20,defense,0,,,,,
player,201209160sea,dal,LadoL.20,def_pct,0%,,,,,
player,201209160sea,dal,LadoL.20,special_teams,7,,,,,
player,201209160sea,dal,LadoL.20,st_pct,29%,,,,,
player,201209160sea,dal,BailDa00,pos,K,,,,,
player,201209160sea,dal,BailDa00,offense,0,,,,,
player,201209160sea,dal,BailDa00,off_pct,0%,,,,,
player,201209160sea,dal,BailDa00,defense,0,,,,,
player,201209160sea,dal,BailDa00,def_pct,0%,,,,,
player,201209160sea,dal,BailDa00,special_teams,3,,,,,
player,201209160sea,dal,BailDa00,st_pct,12%,,,,,
