game,2012,14,20121209,201212090nyg,nor,"New Orleans Saints",27,nyg,"New York Giants",52
player,201212090nyg,nyg,BoleMi20,special_teams,0,,,,,
player,201212090nyg,nyg,BoleMi20,st_pct,0%,,,,,
player,201212090nyg,nyg,PierJa99,pos,DE,,,,,
player,201212090nyg,nyg,PierJa99,offense,0,,,,,
player,201212090nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201212090nyg,nyg,PierJa99,defense,60,,,,,
player,201212090nyg,nyg,PierJa99,def_pct,83%,,,,,
player,201212090nyg,nyg,PierJa99,special_teams,5,,,,,
player,201212090nyg,nyg,PierJa99,st_pct,14%,,,,,
player,201212090nyg,nyg,AmukPr00,pos,CB,,,,,
player,201212090nyg,nyg,AmukPr00,offense,0,,,,,
player,201212090nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201212090nyg,nyg,AmukPr00,defense,54,,,,,
player,201212090nyg,nyg,AmukPr00,def_pct,75%,,,,,
player,201212090nyg,nyg,AmukPr00,special_teams,7,,,,,
player,201212090nyg,nyg,AmukPr00,st_pct,19%,,,,,
player,201212090nyg,nyg,TuckJu20,pos,DE,,,,,
player,201212090nyg,nyg,TuckJu20,offense,0,,,,,
player,201212090nyg,nyg,TuckJu20,off_pct,0%,,,,,
player,201212090nyg,nyg,TuckJu20,defense,52,,,,,
player,201212090nyg,nyg,TuckJu20,def_pct,72%,,,,,
player,201212090nyg,nyg,TuckJu20,special_teams,5,,,,,
player,201212090nyg,nyg,TuckJu20,st_pct,14%,,,,,
player,201212090nyg,nyg,BlacCh21,pos,LB,,,,,
player,201212090nyg,nyg,BlacCh21,offense,0,,,,,
player,201212090nyg,nyg,BlacCh21,off_pct,0%,,,,,
player,201212090nyg,nyg,BlacCh21,defense,46,,,,,
player,201212090nyg,nyg,BlacCh21,def_pct,64%,,,,,
player,201212090nyg,nyg,BlacCh21,special_teams,8,,,,,
player,201212090nyg,nyg,BlacCh21,st_pct,22%,,,,,
player,201212090nyg,nyg,WillJa02,pos,LB,,,,,
player,201212090nyg,nyg,WillJa02,offense,0,,,,,
player,201212090nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201212090nyg,nyg,WillJa02,defense,46,,,,,
player,201212090nyg,nyg,WillJa02,def_pct,64%,,,,,
player,201212090nyg,nyg,WillJa02,special_teams,3,,,,,
player,201212090nyg,nyg,WillJa02,st_pct,8%,,,,,
player,201212090nyg,nyg,HillWi01,pos,FS,,,,,
player,201212090nyg,nyg,HillWi01,offense,0,,,,,
player,201212090nyg,nyg,HillWi01,off_pct,0%,,,,,
player,201212090nyg,nyg,HillWi01,defense,41,,,,,
player,201212090nyg,nyg,HillWi01,def_pct,57%,,,,,
player,201212090nyg,nyg,HillWi01,special_teams,27,,,,,
player,201212090nyg,nyg,HillWi01,st_pct,75%,,,,,
player,201212090nyg,nyg,UmenOs99,pos,DE,,,,,
player,201212090nyg,nyg,UmenOs99,offense,0,,,,,
player,201212090nyg,nyg,UmenOs99,off_pct,0%,,,,,
player,201212090nyg,nyg,UmenOs99,defense,41,,,,,
player,201212090nyg,nyg,UmenOs99,def_pct,57%,,,,,
player,201212090nyg,nyg,UmenOs99,special_teams,0,,,,,
player,201212090nyg,nyg,UmenOs99,st_pct,0%,,,,,
player,201212090nyg,nyg,JoseLi99,pos,DT,,,,,
player,201212090nyg,nyg,JoseLi99,offense,0,,,,,
player,201212090nyg,nyg,JoseLi99,off_pct,0%,,,,,
player,201212090nyg,nyg,JoseLi99,defense,39,,,,,
player,201212090nyg,nyg,JoseLi99,def_pct,54%,,,,,
player,201212090nyg,nyg,JoseLi99,special_teams,0,,,,,
player,201212090nyg,nyg,JoseLi99,st_pct,0%,,,,,
player,201212090nyg,nyg,KiwaMa20,pos,LB,,,,,
player,201212090nyg,nyg,KiwaMa20,offense,0,,,,,
player,201212090nyg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201212090nyg,nyg,KiwaMa20,defense,37,,,,,
player,201212090nyg,nyg,KiwaMa20,def_pct,51%,,,,,
player,201212090nyg,nyg,KiwaMa20,special_teams,12,,,,,
player,201212090nyg,nyg,KiwaMa20,st_pct,33%,,,,,
player,201212090nyg,nyg,CantCh21,pos,DT,,,,,
player,201212090nyg,nyg,CantCh21,offense,0,,,,,
player,201212090nyg,nyg,CantCh21,off_pct,0%,,,,,
player,201212090nyg,nyg,CantCh21,defense,36,,,,,
player,201212090nyg,nyg,CantCh21,def_pct,50%,,,,,
player,201212090nyg,nyg,CantCh21,special_teams,5,,,,,
player,201212090nyg,nyg,CantCh21,st_pct,14%,,,,,
player,201212090nyg,nyg,BernRo20,pos,DT,,,,,
player,201212090nyg,nyg,BernRo20,offense,0,,,,,
player,201212090nyg,nyg,BernRo20,off_pct,0%,,,,,
player,201212090nyg,nyg,BernRo20,defense,20,,,,,
player,201212090nyg,nyg,BernRo20,def_pct,28%,,,,,
player,201212090nyg,nyg,BernRo20,special_teams,5,,,,,
player,201212090nyg,nyg,BernRo20,st_pct,14%,,,,,
player,201212090nyg,nyg,HoslJa00,pos,CB,,,,,
player,201212090nyg,nyg,HoslJa00,offense,0,,,,,
player,201212090nyg,nyg,HoslJa00,off_pct,0%,,,,,
player,201212090nyg,nyg,HoslJa00,defense,18,,,,,
player,201212090nyg,nyg,HoslJa00,def_pct,25%,,,,,
player,201212090nyg,nyg,HoslJa00,special_teams,16,,,,,
player,201212090nyg,nyg,HoslJa00,st_pct,44%,,,,,
player,201212090nyg,nyg,RiveKe99,pos,LB,,,,,
player,201212090nyg,nyg,RiveKe99,offense,0,,,,,
player,201212090nyg,nyg,RiveKe99,off_pct,0%,,,,,
player,201212090nyg,nyg,RiveKe99,defense,11,,,,,
player,201212090nyg,nyg,RiveKe99,def_pct,15%,,,,,
player,201212090nyg,nyg,RiveKe99,special_teams,9,,,,,
player,201212090nyg,nyg,RiveKe99,st_pct,25%,,,,,
player,201212090nyg,nyg,TracAd99,pos,DE,,,,,
player,201212090nyg,nyg,TracAd99,offense,0,,,,,
player,201212090nyg,nyg,TracAd99,off_pct,0%,,,,,
player,201212090nyg,nyg,TracAd99,defense,3,,,,,
player,201212090nyg,nyg,TracAd99,def_pct,4%,,,,,
player,201212090nyg,nyg,TracAd99,special_teams,27,,,,,
player,201212090nyg,nyg,TracAd99,st_pct,75%,,,,,
player,201212090nyg,nyg,TryoJu99,pos,CB,,,,,
player,201212090nyg,nyg,TryoJu99,offense,0,,,,,
player,201212090nyg,nyg,TryoJu99,off_pct,0%,,,,,
player,201212090nyg,nyg,TryoJu99,defense,0,,,,,
player,201212090nyg,nyg,TryoJu99,def_pct,0%,,,,,
player,201212090nyg,nyg,TryoJu99,special_teams,27,,,,,
player,201212090nyg,nyg,TryoJu99,st_pct,75%,,,,,
player,201212090nyg,nyg,PaysSp00,pos,LB,,,,,
player,201212090nyg,nyg,PaysSp00,offense,0,,,,,
player,201212090nyg,nyg,PaysSp00,off_pct,0%,,,,,
player,201212090nyg,nyg,PaysSp00,defense,0,,,,,
player,201212090nyg,nyg,PaysSp00,def_pct,0%,,,,,
player,201212090nyg,nyg,PaysSp00,special_teams,22,,,,,
player,201212090nyg,nyg,PaysSp00,st_pct,61%,,,,,
player,201212090nyg,nyg,HerzMa00,pos,LB,,,,,
player,201212090nyg,nyg,HerzMa00,offense,0,,,,,
player,201212090nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201212090nyg,nyg,HerzMa00,defense,0,,,,,
player,201212090nyg,nyg,HerzMa00,def_pct,0%,,,,,
player,201212090nyg,nyg,HerzMa00,special_teams,22,,,,,
player,201212090nyg,nyg,HerzMa00,st_pct,61%,,,,,
player,201212090nyg,nyg,tyneslaw01,pos,K,,,,,
player,201212090nyg,nyg,tyneslaw01,offense,0,,,,,
player,201212090nyg,nyg,tyneslaw01,off_pct,0%,,,,,
player,201212090nyg,nyg,tyneslaw01,defense,0,,,,,
player,201212090nyg,nyg,tyneslaw01,def_pct,0%,,,,,
player,201212090nyg,nyg,tyneslaw01,special_teams,18,,,,,
player,201212090nyg,nyg,tyneslaw01,st_pct,50%,,,,,
player,201212090nyg,nyg,WeatSt20,pos,P,,,,,
player,201212090nyg,nyg,WeatSt20,offense,0,,,,,
player,201212090nyg,nyg,WeatSt20,off_pct,0%,,,,,
player,201212090nyg,nyg,WeatSt20,defense,0,,,,,
player,201212090nyg,nyg,WeatSt20,def_pct,0%,,,,,
player,201212090nyg,nyg,WeatSt20,special_teams,12,,,,,
player,201212090nyg,nyg,WeatSt20,st_pct,33%,,,,,
player,201212090nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201212090nyg,nyg,DeOsZa99,offense,0,,,,,
player,201212090nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201212090nyg,nyg,DeOsZa99,defense,0,,,,,
player,201212090nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201212090nyg,nyg,DeOsZa99,special_teams,12,,,,,
player,201212090nyg,nyg,DeOsZa99,st_pct,33%,,,,,
player,201212090nyg,nor,GrubBe20,pos,G,,,,,
player,201212090nyg,nor,GrubBe20,offense,72,,,,,
player,201212090nyg,nor,GrubBe20,off_pct,100%,,,,,
player,201212090nyg,nor,GrubBe20,defense,0,,,,,
player,201212090nyg,nor,GrubBe20,def_pct,0%,,,,,
player,201212090nyg,nor,GrubBe20,special_teams,5,,,,,
player,201212090nyg,nor,GrubBe20,st_pct,14%,,,,,
player,201212090nyg,nor,EvanJa21,pos,G,,,,,
player,201212090nyg,nor,EvanJa21,offense,72,,,,,
player,201212090nyg,nor,EvanJa21,off_pct,100%,,,,,
player,201212090nyg,nor,EvanJa21,defense,0,,,,,
player,201212090nyg,nor,EvanJa21,def_pct,0%,,,,,
player,201212090nyg,nor,EvanJa21,special_teams,5,,,,,
player,201212090nyg,nor,EvanJa21,st_pct,14%,,,,,
player,201212090nyg,nor,BushJe20,pos,T,,,,,
player,201212090nyg,nor,BushJe20,offense,72,,,,,
player,201212090nyg,nor,BushJe20,off_pct,100%,,,,,
player,201212090nyg,nor,BushJe20,defense,0,,,,,
player,201212090nyg,nor,BushJe20,def_pct,0%,,,,,
player,201212090nyg,nor,BushJe20,special_teams,5,,,,,
player,201212090nyg,nor,BushJe20,st_pct,14%,,,,,
player,201212090nyg,nor,DeLaBr00,pos,C,,,,,
player,201212090nyg,nor,DeLaBr00,offense,72,,,,,
player,201212090nyg,nor,DeLaBr00,off_pct,100%,,,,,
player,201212090nyg,nor,DeLaBr00,defense,0,,,,,
player,201212090nyg,nor,DeLaBr00,def_pct,0%,,,,,
player,201212090nyg,nor,DeLaBr00,special_teams,3,,,,,
player,201212090nyg,nor,DeLaBr00,st_pct,8%,,,,,
player,201212090nyg,nor,BreeDr00,pos,QB,,,,,
player,201212090nyg,nor,BreeDr00,offense,72,,,,,
player,201212090nyg,nor,BreeDr00,off_pct,100%,,,,,
player,201212090nyg,nor,BreeDr00,defense,0,,,,,
player,201212090nyg,nor,BreeDr00,def_pct,0%,,,,,
player,201212090nyg,nor,BreeDr00,special_teams,0,,,,,
player,201212090nyg,nor,BreeDr00,st_pct,0%,,,,,
player,201212090nyg,nor,GrahJi00,pos,TE,,,,,
player,201212090nyg,nor,GrahJi00,offense,56,,,,,
player,201212090nyg,nor,GrahJi00,off_pct,78%,,,,,
player,201212090nyg,nor,GrahJi00,defense,0,,,,,
player,201212090nyg,nor,GrahJi00,def_pct,0%,,,,,
player,201212090nyg,nor,GrahJi00,special_teams,5,,,,,
player,201212090nyg,nor,GrahJi00,st_pct,14%,,,,,
player,201212090nyg,nor,ColsMa00,pos,WR,,,,,
player,201212090nyg,nor,ColsMa00,offense,54,,,,,
player,201212090nyg,nor,ColsMa00,off_pct,75%,,,,,
player,201212090nyg,nor,ColsMa00,defense,0,,,,,
player,201212090nyg,nor,ColsMa00,def_pct,0%,,,,,
player,201212090nyg,nor,ColsMa00,special_teams,0,,,,,
player,201212090nyg,nor,ColsMa00,st_pct,0%,,,,,
player,201212090nyg,nor,RobiWi20,pos,T,,,,,
player,201212090nyg,nor,RobiWi20,offense,45,,,,,
player,201212090nyg,nor,RobiWi20,off_pct,62%,,,,,
player,201212090nyg,nor,RobiWi20,defense,0,,,,,
player,201212090nyg,nor,RobiWi20,def_pct,0%,,,,,
player,201212090nyg,nor,RobiWi20,special_teams,5,,,,,
player,201212090nyg,nor,RobiWi20,st_pct,14%,,,,,
player,201212090nyg,nor,HendDe00,pos,WR,,,,,
player,201212090nyg,nor,HendDe00,offense,45,,,,,
player,201212090nyg,nor,HendDe00,off_pct,62%,,,,,
player,201212090nyg,nor,HendDe00,defense,0,,,,,
player,201212090nyg,nor,HendDe00,def_pct,0%,,,,,
player,201212090nyg,nor,HendDe00,special_teams,0,,,,,
player,201212090nyg,nor,HendDe00,st_pct,0%,,,,,
player,201212090nyg,nor,MorgJo01,pos,WR,,,,,
player,201212090nyg,nor,MorgJo01,offense,40,,,,,
player,201212090nyg,nor,MorgJo01,off_pct,56%,,,,,
player,201212090nyg,nor,MorgJo01,defense,0,,,,,
player,201212090nyg,nor,MorgJo01,def_pct,0%,,,,,
player,201212090nyg,nor,MorgJo01,special_teams,0,,,,,
player,201212090nyg,nor,MorgJo01,st_pct,0%,,,,,
player,201212090nyg,nor,SproDa00,pos,RB,,,,,
player,201212090nyg,nor,SproDa00,offense,30,,,,,
player,201212090nyg,nor,SproDa00,off_pct,42%,,,,,
player,201212090nyg,nor,SproDa00,defense,0,,,,,
player,201212090nyg,nor,SproDa00,def_pct,0%,,,,,
player,201212090nyg,nor,SproDa00,special_teams,3,,,,,
player,201212090nyg,nor,SproDa00,st_pct,8%,,,,,
player,201212090nyg,nor,MoorLa00,pos,WR,,,,,
player,201212090nyg,nor,MoorLa00,offense,29,,,,,
player,201212090nyg,nor,MoorLa00,off_pct,40%,,,,,
player,201212090nyg,nor,MoorLa00,defense,0,,,,,
player,201212090nyg,nor,MoorLa00,def_pct,0%,,,,,
player,201212090nyg,nor,MoorLa00,special_teams,0,,,,,
player,201212090nyg,nor,MoorLa00,st_pct,0%,,,,,
player,201212090nyg,nor,StriZa20,pos,T,,,,,
player,201212090nyg,nor,StriZa20,offense,27,,,,,
player,201212090nyg,nor,StriZa20,off_pct,38%,,,,,
player,201212090nyg,nor,StriZa20,defense,0,,,,,
player,201212090nyg,nor,StriZa20,def_pct,0%,,,,,
player,201212090nyg,nor,StriZa20,special_teams,2,,,,,
player,201212090nyg,nor,StriZa20,st_pct,6%,,,,,
player,201212090nyg,nor,ThomPi00,pos,RB,,,,,
player,201212090nyg,nor,ThomPi00,offense,26,,,,,
player,201212090nyg,nor,ThomPi00,off_pct,36%,,,,,
player,201212090nyg,nor,ThomPi00,defense,0,,,,,
player,201212090nyg,nor,ThomPi00,def_pct,0%,,,,,
player,201212090nyg,nor,ThomPi00,special_teams,9,,,,,
player,201212090nyg,nor,ThomPi00,st_pct,25%,,,,,
player,201212090nyg,nor,ThomDa02,pos,TE,,,,,
player,201212090nyg,nor,ThomDa02,offense,25,,,,,
player,201212090nyg,nor,ThomDa02,off_pct,35%,,,,,
player,201212090nyg,nor,ThomDa02,defense,0,,,,,
player,201212090nyg,nor,ThomDa02,def_pct,0%,,,,,
player,201212090nyg,nor,ThomDa02,special_teams,5,,,,,
player,201212090nyg,nor,ThomDa02,st_pct,14%,,,,,
player,201212090nyg,nor,CollJe01,pos,FB,,,,,
player,201212090nyg,nor,CollJe01,offense,21,,,,,
player,201212090nyg,nor,CollJe01,off_pct,29%,,,,,
player,201212090nyg,nor,CollJe01,defense,0,,,,,
player,201212090nyg,nor,CollJe01,def_pct,0%,,,,,
player,201212090nyg,nor,CollJe01,special_teams,14,,,,,
player,201212090nyg,nor,CollJe01,st_pct,39%,,,,,
player,201212090nyg,nor,IngrMa01,pos,RB,,,,,
player,201212090nyg,nor,IngrMa01,offense,20,,,,,
player,201212090nyg,nor,IngrMa01,off_pct,28%,,,,,
player,201212090nyg,nor,IngrMa01,defense,0,,,,,
player,201212090nyg,nor,IngrMa01,def_pct,0%,,,,,
player,201212090nyg,nor,IngrMa01,special_teams,3,,,,,
player,201212090nyg,nor,IngrMa01,st_pct,8%,,,,,
player,201212090nyg,nor,OlseEr20,pos,G,,,,,
player,201212090nyg,nor,OlseEr20,offense,14,,,,,
player,201212090nyg,nor,OlseEr20,off_pct,19%,,,,,
player,201212090nyg,nor,OlseEr20,defense,0,,,,,
player,201212090nyg,nor,OlseEr20,def_pct,0%,,,,,
player,201212090nyg,nor,OlseEr20,special_teams,14,,,,,
player,201212090nyg,nor,OlseEr20,st_pct,39%,,,,,
player,201212090nyg,nor,RobiPa99,pos,CB,,,,,
player,201212090nyg,nor,RobiPa99,offense,0,,,,,
player,201212090nyg,nor,RobiPa99,off_pct,0%,,,,,
player,201212090nyg,nor,RobiPa99,defense,69,,,,,
player,201212090nyg,nor,RobiPa99,def_pct,100%,,,,,
player,201212090nyg,nor,RobiPa99,special_teams,10,,,,,
player,201212090nyg,nor,RobiPa99,st_pct,28%,,,,,
player,201212090nyg,nor,GreeJa22,pos,CB,,,,,
player,201212090nyg,nor,GreeJa22,offense,0,,,,,
player,201212090nyg,nor,GreeJa22,off_pct,0%,,,,,
player,201212090nyg,nor,GreeJa22,defense,69,,,,,
player,201212090nyg,nor,GreeJa22,def_pct,100%,,,,,
player,201212090nyg,nor,GreeJa22,special_teams,3,,,,,
player,201212090nyg,nor,GreeJa22,st_pct,8%,,,,,
player,201212090nyg,nor,HarpRo21,pos,SS,,,,,
player,201212090nyg,nor,HarpRo21,offense,0,,,,,
player,201212090nyg,nor,HarpRo21,off_pct,0%,,,,,
player,201212090nyg,nor,HarpRo21,defense,69,,,,,
player,201212090nyg,nor,HarpRo21,def_pct,100%,,,,,
player,201212090nyg,nor,HarpRo21,special_teams,0,,,,,
player,201212090nyg,nor,HarpRo21,st_pct,0%,,,,,
player,201212090nyg,nor,LoftCu99,pos,LB,,,,,
player,201212090nyg,nor,LoftCu99,offense,0,,,,,
player,201212090nyg,nor,LoftCu99,off_pct,0%,,,,,
player,201212090nyg,nor,LoftCu99,defense,68,,,,,
player,201212090nyg,nor,LoftCu99,def_pct,99%,,,,,
player,201212090nyg,nor,LoftCu99,special_teams,1,,,,,
player,201212090nyg,nor,LoftCu99,st_pct,3%,,,,,
player,201212090nyg,nor,SmitWi99,pos,DE,,,,,
player,201212090nyg,nor,SmitWi99,offense,0,,,,,
player,201212090nyg,nor,SmitWi99,off_pct,0%,,,,,
player,201212090nyg,nor,SmitWi99,defense,64,,,,,
player,201212090nyg,nor,SmitWi99,def_pct,93%,,,,,
player,201212090nyg,nor,SmitWi99,special_teams,9,,,,,
player,201212090nyg,nor,SmitWi99,st_pct,25%,,,,,
player,201212090nyg,nor,JordCa00,pos,DE,,,,,
player,201212090nyg,nor,JordCa00,offense,0,,,,,
player,201212090nyg,nor,JordCa00,off_pct,0%,,,,,
player,201212090nyg,nor,JordCa00,defense,59,,,,,
player,201212090nyg,nor,JordCa00,def_pct,86%,,,,,
player,201212090nyg,nor,JordCa00,special_teams,9,,,,,
player,201212090nyg,nor,JordCa00,st_pct,25%,,,,,
player,201212090nyg,nor,AbduIs00,pos,FS,,,,,
player,201212090nyg,nor,AbduIs00,offense,0,,,,,
player,201212090nyg,nor,AbduIs00,off_pct,0%,,,,,
player,201212090nyg,nor,AbduIs00,defense,55,,,,,
player,201212090nyg,nor,AbduIs00,def_pct,80%,,,,,
player,201212090nyg,nor,AbduIs00,special_teams,31,,,,,
player,201212090nyg,nor,AbduIs00,st_pct,86%,,,,,
player,201212090nyg,nor,ElliSe99,pos,DT,,,,,
player,201212090nyg,nor,ElliSe99,offense,0,,,,,
player,201212090nyg,nor,ElliSe99,off_pct,0%,,,,,
player,201212090nyg,nor,ElliSe99,defense,40,,,,,
player,201212090nyg,nor,ElliSe99,def_pct,58%,,,,,
player,201212090nyg,nor,ElliSe99,special_teams,9,,,,,
player,201212090nyg,nor,ElliSe99,st_pct,25%,,,,,
player,201212090nyg,nor,HawtDa20,pos,LB,,,,,
player,201212090nyg,nor,HawtDa20,offense,0,,,,,
player,201212090nyg,nor,HawtDa20,off_pct,0%,,,,,
player,201212090nyg,nor,HawtDa20,defense,40,,,,,
player,201212090nyg,nor,HawtDa20,def_pct,58%,,,,,
player,201212090nyg,nor,HawtDa20,special_teams,0,,,,,
player,201212090nyg,nor,HawtDa20,st_pct,0%,,,,,
player,201212090nyg,nor,VilmJo99,pos,LB,,,,,
player,201212090nyg,nor,VilmJo99,offense,0,,,,,
player,201212090nyg,nor,VilmJo99,off_pct,0%,,,,,
player,201212090nyg,nor,VilmJo99,defense,37,,,,,
player,201212090nyg,nor,VilmJo99,def_pct,54%,,,,,
player,201212090nyg,nor,VilmJo99,special_teams,8,,,,,
player,201212090nyg,nor,VilmJo99,st_pct,22%,,,,,
player,201212090nyg,nor,HickAk00,pos,DT,,,,,
player,201212090nyg,nor,HickAk00,offense,0,,,,,
player,201212090nyg,nor,HickAk00,off_pct,0%,,,,,
player,201212090nyg,nor,HickAk00,defense,28,,,,,
player,201212090nyg,nor,HickAk00,def_pct,41%,,,,,
player,201212090nyg,nor,HickAk00,special_teams,18,,,,,
player,201212090nyg,nor,HickAk00,st_pct,50%,,,,,
player,201212090nyg,nor,BunkBr20,pos,DT,,,,,
player,201212090nyg,nor,BunkBr20,offense,0,,,,,
player,201212090nyg,nor,BunkBr20,off_pct,0%,,,,,
player,201212090nyg,nor,BunkBr20,defense,28,,,,,
player,201212090nyg,nor,BunkBr20,def_pct,41%,,,,,
player,201212090nyg,nor,BunkBr20,special_teams,0,,,,,
player,201212090nyg,nor,BunkBr20,st_pct,0%,,,,,
player,201212090nyg,nor,JohnTo01,pos,DT,,,,,
player,201212090nyg,nor,JohnTo01,offense,0,,,,,
player,201212090nyg,nor,JohnTo01,off_pct,0%,,,,,
player,201212090nyg,nor,JohnTo01,defense,27,,,,,
player,201212090nyg,nor,JohnTo01,def_pct,39%,,,,,
player,201212090nyg,nor,JohnTo01,special_teams,0,,,,,
player,201212090nyg,nor,JohnTo01,st_pct,0%,,,,,
player,201212090nyg,nor,MackEl20,pos,CB,,,,,
player,201212090nyg,nor,MackEl20,offense,0,,,,,
player,201212090nyg,nor,MackEl20,off_pct,0%,,,,,
player,201212090nyg,nor,MackEl20,defense,24,,,,,
player,201212090nyg,nor,MackEl20,def_pct,35%,,,,,
player,201212090nyg,nor,MackEl20,special_teams,14,,,,,
player,201212090nyg,nor,MackEl20,st_pct,39%,,,,,
player,201212090nyg,nor,CasiJo99,pos,LB,,,,,
player,201212090nyg,nor,CasiJo99,offense,0,,,,,
player,201212090nyg,nor,CasiJo99,off_pct,0%,,,,,
player,201212090nyg,nor,CasiJo99,defense,19,,,,,
player,201212090nyg,nor,CasiJo99,def_pct,28%,,,,,
player,201212090nyg,nor,CasiJo99,special_teams,23,,,,,
player,201212090nyg,nor,CasiJo99,st_pct,64%,,,,,
player,201212090nyg,nor,WilsMa01,pos,DE,,,,,
player,201212090nyg,nor,WilsMa01,offense,0,,,,,
player,201212090nyg,nor,WilsMa01,off_pct,0%,,,,,
player,201212090nyg,nor,WilsMa01,defense,15,,,,,
player,201212090nyg,nor,WilsMa01,def_pct,22%,,,,,
player,201212090nyg,nor,WilsMa01,special_teams,20,,,,,
player,201212090nyg,nor,WilsMa01,st_pct,56%,,,,,
player,201212090nyg,nor,JenkMa99,pos,FS,,,,,
player,201212090nyg,nor,JenkMa99,offense,0,,,,,
player,201212090nyg,nor,JenkMa99,off_pct,0%,,,,,
player,201212090nyg,nor,JenkMa99,defense,15,,,,,
player,201212090nyg,nor,JenkMa99,def_pct,22%,,,,,
player,201212090nyg,nor,JenkMa99,special_teams,3,,,,,
player,201212090nyg,nor,JenkMa99,st_pct,8%,,,,,
player,201212090nyg,nor,BushRa00,pos,SS,,,,,
player,201212090nyg,nor,BushRa00,offense,0,,,,,
player,201212090nyg,nor,BushRa00,off_pct,0%,,,,,
player,201212090nyg,nor,BushRa00,defense,14,,,,,
player,201212090nyg,nor,BushRa00,def_pct,20%,,,,,
player,201212090nyg,nor,BushRa00,special_teams,29,,,,,
player,201212090nyg,nor,BushRa00,st_pct,81%,,,,,
player,201212090nyg,nor,GaleJu00,pos,DE,,,,,
player,201212090nyg,nor,GaleJu00,offense,0,,,,,
player,201212090nyg,nor,GaleJu00,off_pct,0%,,,,,
player,201212090nyg,nor,GaleJu00,defense,14,,,,,
player,201212090nyg,nor,GaleJu00,def_pct,20%,,,,,
player,201212090nyg,nor,GaleJu00,special_teams,15,,,,,
player,201212090nyg,nor,GaleJu00,st_pct,42%,,,,,
player,201212090nyg,nor,PatrJo00,pos,CB,,,,,
player,201212090nyg,nor,PatrJo00,offense,0,,,,,
player,201212090nyg,nor,PatrJo00,off_pct,0%,,,,,
player,201212090nyg,nor,PatrJo00,defense,5,,,,,
player,201212090nyg,nor,PatrJo00,def_pct,7%,,,,,
player,201212090nyg,nor,PatrJo00,special_teams,8,,,,,
player,201212090nyg,nor,PatrJo00,st_pct,22%,,,,,
player,201212090nyg,nor,HerrWi99,pos,LB,,,,,
player,201212090nyg,nor,HerrWi99,offense,0,,,,,
player,201212090nyg,nor,HerrWi99,off_pct,0%,,,,,
player,201212090nyg,nor,HerrWi99,defense,0,,,,,
player,201212090nyg,nor,HerrWi99,def_pct,0%,,,,,
player,201212090nyg,nor,HerrWi99,special_teams,31,,,,,
player,201212090nyg,nor,HerrWi99,st_pct,86%,,,,,
player,201212090nyg,nor,HumbRa00,pos,LB,,,,,
player,201212090nyg,nor,HumbRa00,offense,0,,,,,
player,201212090nyg,nor,HumbRa00,off_pct,0%,,,,,
player,201212090nyg,nor,HumbRa00,defense,0,,,,,
player,201212090nyg,nor,HumbRa00,def_pct,0%,,,,,
player,201212090nyg,nor,HumbRa00,special_teams,22,,,,,
player,201212090nyg,nor,HumbRa00,st_pct,61%,,,,,
player,201212090nyg,nor,CadeTr00,pos,RB,,,,,
player,201212090nyg,nor,CadeTr00,offense,0,,,,,
player,201212090nyg,nor,CadeTr00,off_pct,0%,,,,,
player,201212090nyg,nor,CadeTr00,defense,0,,,,,
player,201212090nyg,nor,CadeTr00,def_pct,0%,,,,,
player,201212090nyg,nor,CadeTr00,special_teams,13,,,,,
player,201212090nyg,nor,CadeTr00,st_pct,36%,,,,,
player,201212090nyg,nor,RobyCo00,pos,WR,,,,,
player,201212090nyg,nor,RobyCo00,offense,0,,,,,
player,201212090nyg,nor,RobyCo00,off_pct,0%,,,,,
player,201212090nyg,nor,RobyCo00,defense,0,,,,,
player,201212090nyg,nor,RobyCo00,def_pct,0%,,,,,
player,201212090nyg,nor,RobyCo00,special_teams,13,,,,,
player,201212090nyg,nor,RobyCo00,st_pct,36%,,,,,
player,201212090nyg,nor,MorsTh00,pos,P,,,,,
player,201212090nyg,nor,MorsTh00,offense,0,,,,,
player,201212090nyg,nor,MorsTh00,off_pct,0%,,,,,
player,201212090nyg,nor,MorsTh00,defense,0,,,,,
player,201212090nyg,nor,MorsTh00,def_pct,0%,,,,,
player,201212090nyg,nor,MorsTh00,special_teams,10,,,,,
player,201212090nyg,nor,MorsTh00,st_pct,28%,,,,,
player,201212090nyg,nor,DresJu20,pos,LS,,,,,
player,201212090nyg,nor,DresJu20,offense,0,,,,,
player,201212090nyg,nor,DresJu20,off_pct,0%,,,,,
player,201212090nyg,nor,DresJu20,defense,0,,,,,
player,201212090nyg,nor,DresJu20,def_pct,0%,,,,,
player,201212090nyg,nor,DresJu20,special_teams,9,,,,,
player,201212090nyg,nor,DresJu20,st_pct,25%,,,,,
player,201212090nyg,nor,DaniCh00,pos,QB,,,,,
player,201212090nyg,nor,DaniCh00,offense,0,,,,,
