game,2012,16,20121223,201212230tam,ram,"St. Louis Rams",28,tam,"Tampa Bay Buccaneers",13
player,201212230tam,ram,JackSt00,st_pct,0%,,,,,
player,201212230tam,ram,AmenDa00,pos,WR,,,,,
player,201212230tam,ram,AmenDa00,offense,40,,,,,
player,201212230tam,ram,AmenDa00,off_pct,73%,,,,,
player,201212230tam,ram,AmenDa00,defense,0,,,,,
player,201212230tam,ram,AmenDa00,def_pct,0%,,,,,
player,201212230tam,ram,AmenDa00,special_teams,1,,,,,
player,201212230tam,ram,AmenDa00,st_pct,4%,,,,,
player,201212230tam,ram,GiveCh00,pos,WR,,,,,
player,201212230tam,ram,GiveCh00,offense,35,,,,,
player,201212230tam,ram,GiveCh00,off_pct,64%,,,,,
player,201212230tam,ram,GiveCh00,defense,0,,,,,
player,201212230tam,ram,GiveCh00,def_pct,0%,,,,,
player,201212230tam,ram,GiveCh00,special_teams,4,,,,,
player,201212230tam,ram,GiveCh00,st_pct,17%,,,,,
player,201212230tam,ram,SmitSh22,pos,G,,,,,
player,201212230tam,ram,SmitSh22,offense,31,,,,,
player,201212230tam,ram,SmitSh22,off_pct,56%,,,,,
player,201212230tam,ram,SmitSh22,defense,0,,,,,
player,201212230tam,ram,SmitSh22,def_pct,0%,,,,,
player,201212230tam,ram,SmitSh22,special_teams,4,,,,,
player,201212230tam,ram,SmitSh22,st_pct,17%,,,,,
player,201212230tam,ram,MullMa00,pos,TE,,,,,
player,201212230tam,ram,MullMa00,offense,30,,,,,
player,201212230tam,ram,MullMa00,off_pct,55%,,,,,
player,201212230tam,ram,MullMa00,defense,0,,,,,
player,201212230tam,ram,MullMa00,def_pct,0%,,,,,
player,201212230tam,ram,MullMa00,special_teams,8,,,,,
player,201212230tam,ram,MullMa00,st_pct,33%,,,,,
player,201212230tam,ram,GibsBr00,pos,WR,,,,,
player,201212230tam,ram,GibsBr00,offense,30,,,,,
player,201212230tam,ram,GibsBr00,off_pct,55%,,,,,
player,201212230tam,ram,GibsBr00,defense,0,,,,,
player,201212230tam,ram,GibsBr00,def_pct,0%,,,,,
player,201212230tam,ram,GibsBr00,special_teams,0,,,,,
player,201212230tam,ram,GibsBr00,st_pct,0%,,,,,
player,201212230tam,ram,WillCh03,pos,T,,,,,
player,201212230tam,ram,WillCh03,offense,24,,,,,
player,201212230tam,ram,WillCh03,off_pct,44%,,,,,
player,201212230tam,ram,WillCh03,defense,0,,,,,
player,201212230tam,ram,WillCh03,def_pct,0%,,,,,
player,201212230tam,ram,WillCh03,special_teams,0,,,,,
player,201212230tam,ram,WillCh03,st_pct,0%,,,,,
player,201212230tam,ram,QuicBr00,pos,WR,,,,,
player,201212230tam,ram,QuicBr00,offense,14,,,,,
player,201212230tam,ram,QuicBr00,off_pct,25%,,,,,
player,201212230tam,ram,QuicBr00,defense,0,,,,,
player,201212230tam,ram,QuicBr00,def_pct,0%,,,,,
player,201212230tam,ram,QuicBr00,special_teams,0,,,,,
player,201212230tam,ram,QuicBr00,st_pct,0%,,,,,
player,201212230tam,ram,McNeMi00,pos,TE,,,,,
player,201212230tam,ram,McNeMi00,offense,11,,,,,
player,201212230tam,ram,McNeMi00,off_pct,20%,,,,,
player,201212230tam,ram,McNeMi00,defense,0,,,,,
player,201212230tam,ram,McNeMi00,def_pct,0%,,,,,
player,201212230tam,ram,McNeMi00,special_teams,13,,,,,
player,201212230tam,ram,McNeMi00,st_pct,54%,,,,,
player,201212230tam,ram,RichDa00,pos,RB,,,,,
player,201212230tam,ram,RichDa00,offense,10,,,,,
player,201212230tam,ram,RichDa00,off_pct,18%,,,,,
player,201212230tam,ram,RichDa00,defense,0,,,,,
player,201212230tam,ram,RichDa00,def_pct,0%,,,,,
player,201212230tam,ram,RichDa00,special_teams,0,,,,,
player,201212230tam,ram,RichDa00,st_pct,0%,,,,,
player,201212230tam,ram,PettAu00,pos,WR,,,,,
player,201212230tam,ram,PettAu00,offense,9,,,,,
player,201212230tam,ram,PettAu00,off_pct,16%,,,,,
player,201212230tam,ram,PettAu00,defense,0,,,,,
player,201212230tam,ram,PettAu00,def_pct,0%,,,,,
player,201212230tam,ram,PettAu00,special_teams,0,,,,,
player,201212230tam,ram,PettAu00,st_pct,0%,,,,,
player,201212230tam,ram,PeadIs00,pos,RB,,,,,
player,201212230tam,ram,PeadIs00,offense,1,,,,,
player,201212230tam,ram,PeadIs00,off_pct,2%,,,,,
player,201212230tam,ram,PeadIs00,defense,0,,,,,
player,201212230tam,ram,PeadIs00,def_pct,0%,,,,,
player,201212230tam,ram,PeadIs00,special_teams,5,,,,,
player,201212230tam,ram,PeadIs00,st_pct,21%,,,,,
player,201212230tam,ram,HuntWa20,pos,T,,,,,
player,201212230tam,ram,HuntWa20,offense,1,,,,,
player,201212230tam,ram,HuntWa20,off_pct,2%,,,,,
player,201212230tam,ram,HuntWa20,defense,0,,,,,
player,201212230tam,ram,HuntWa20,def_pct,0%,,,,,
player,201212230tam,ram,HuntWa20,special_teams,4,,,,,
player,201212230tam,ram,HuntWa20,st_pct,17%,,,,,
player,201212230tam,ram,MikeQu20,pos,FS,,,,,
player,201212230tam,ram,MikeQu20,offense,0,,,,,
player,201212230tam,ram,MikeQu20,off_pct,0%,,,,,
player,201212230tam,ram,MikeQu20,defense,81,,,,,
player,201212230tam,ram,MikeQu20,def_pct,100%,,,,,
player,201212230tam,ram,MikeQu20,special_teams,5,,,,,
player,201212230tam,ram,MikeQu20,st_pct,21%,,,,,
player,201212230tam,ram,LaurJa99,pos,LB,,,,,
player,201212230tam,ram,LaurJa99,offense,0,,,,,
player,201212230tam,ram,LaurJa99,off_pct,0%,,,,,
player,201212230tam,ram,LaurJa99,defense,81,,,,,
player,201212230tam,ram,LaurJa99,def_pct,100%,,,,,
player,201212230tam,ram,LaurJa99,special_teams,4,,,,,
player,201212230tam,ram,LaurJa99,st_pct,17%,,,,,
player,201212230tam,ram,JenkJa03,pos,CB,,,,,
player,201212230tam,ram,JenkJa03,offense,0,,,,,
player,201212230tam,ram,JenkJa03,off_pct,0%,,,,,
player,201212230tam,ram,JenkJa03,defense,81,,,,,
player,201212230tam,ram,JenkJa03,def_pct,100%,,,,,
player,201212230tam,ram,JenkJa03,special_teams,4,,,,,
player,201212230tam,ram,JenkJa03,st_pct,17%,,,,,
player,201212230tam,ram,DunbJo20,pos,LB,,,,,
player,201212230tam,ram,DunbJo20,offense,0,,,,,
player,201212230tam,ram,DunbJo20,off_pct,0%,,,,,
player,201212230tam,ram,DunbJo20,defense,80,,,,,
player,201212230tam,ram,DunbJo20,def_pct,99%,,,,,
player,201212230tam,ram,DunbJo20,special_teams,4,,,,,
player,201212230tam,ram,DunbJo20,st_pct,17%,,,,,
player,201212230tam,ram,DahlCr99,pos,SS,,,,,
player,201212230tam,ram,DahlCr99,offense,0,,,,,
player,201212230tam,ram,DahlCr99,off_pct,0%,,,,,
player,201212230tam,ram,DahlCr99,defense,78,,,,,
player,201212230tam,ram,DahlCr99,def_pct,96%,,,,,
player,201212230tam,ram,DahlCr99,special_teams,14,,,,,
player,201212230tam,ram,DahlCr99,st_pct,58%,,,,,
player,201212230tam,ram,JohnTr05,pos,CB,,,,,
player,201212230tam,ram,JohnTr05,offense,0,,,,,
player,201212230tam,ram,JohnTr05,off_pct,0%,,,,,
player,201212230tam,ram,JohnTr05,defense,77,,,,,
player,201212230tam,ram,JohnTr05,def_pct,95%,,,,,
player,201212230tam,ram,JohnTr05,special_teams,8,,,,,
player,201212230tam,ram,JohnTr05,st_pct,33%,,,,,
player,201212230tam,ram,LongCh99,pos,DE,,,,,
player,201212230tam,ram,LongCh99,offense,0,,,,,
player,201212230tam,ram,LongCh99,off_pct,0%,,,,,
player,201212230tam,ram,LongCh99,defense,67,,,,,
player,201212230tam,ram,LongCh99,def_pct,83%,,,,,
player,201212230tam,ram,LongCh99,special_teams,4,,,,,
player,201212230tam,ram,LongCh99,st_pct,17%,,,,,
player,201212230tam,ram,QuinRo00,pos,DE,,,,,
player,201212230tam,ram,QuinRo00,offense,0,,,,,
player,201212230tam,ram,QuinRo00,off_pct,0%,,,,,
player,201212230tam,ram,QuinRo00,defense,64,,,,,
player,201212230tam,ram,QuinRo00,def_pct,79%,,,,,
player,201212230tam,ram,QuinRo00,special_teams,4,,,,,
player,201212230tam,ram,QuinRo00,st_pct,17%,,,,,
player,201212230tam,ram,BrocMi00,pos,DT,,,,,
player,201212230tam,ram,BrocMi00,offense,0,,,,,
player,201212230tam,ram,BrocMi00,off_pct,0%,,,,,
player,201212230tam,ram,BrocMi00,defense,54,,,,,
player,201212230tam,ram,BrocMi00,def_pct,67%,,,,,
player,201212230tam,ram,BrocMi00,special_teams,4,,,,,
player,201212230tam,ram,BrocMi00,st_pct,17%,,,,,
player,201212230tam,ram,LangKe98,pos,DT,,,,,
player,201212230tam,ram,LangKe98,offense,0,,,,,
player,201212230tam,ram,LangKe98,off_pct,0%,,,,,
player,201212230tam,ram,LangKe98,defense,52,,,,,
player,201212230tam,ram,LangKe98,def_pct,64%,,,,,
player,201212230tam,ram,LangKe98,special_teams,4,,,,,
player,201212230tam,ram,LangKe98,st_pct,17%,,,,,
player,201212230tam,ram,FinnCo20,pos,CB,,,,,
player,201212230tam,ram,FinnCo20,offense,0,,,,,
player,201212230tam,ram,FinnCo20,off_pct,0%,,,,,
player,201212230tam,ram,FinnCo20,defense,44,,,,,
player,201212230tam,ram,FinnCo20,def_pct,54%,,,,,
player,201212230tam,ram,FinnCo20,special_teams,0,,,,,
player,201212230tam,ram,FinnCo20,st_pct,0%,,,,,
player,201212230tam,ram,SimsEu99,pos,DE,,,,,
player,201212230tam,ram,SimsEu99,offense,0,,,,,
player,201212230tam,ram,SimsEu99,off_pct,0%,,,,,
player,201212230tam,ram,SimsEu99,defense,36,,,,,
player,201212230tam,ram,SimsEu99,def_pct,44%,,,,,
player,201212230tam,ram,SimsEu99,special_teams,0,,,,,
player,201212230tam,ram,SimsEu99,st_pct,0%,,,,,
player,201212230tam,ram,McInRo20,pos,LB,,,,,
player,201212230tam,ram,McInRo20,offense,0,,,,,
player,201212230tam,ram,McInRo20,off_pct,0%,,,,,
player,201212230tam,ram,McInRo20,defense,35,,,,,
player,201212230tam,ram,McInRo20,def_pct,43%,,,,,
player,201212230tam,ram,McInRo20,special_teams,16,,,,,
player,201212230tam,ram,McInRo20,st_pct,67%,,,,,
player,201212230tam,ram,HayeWi99,pos,DE,,,,,
player,201212230tam,ram,HayeWi99,offense,0,,,,,
player,201212230tam,ram,HayeWi99,off_pct,0%,,,,,
player,201212230tam,ram,HayeWi99,defense,32,,,,,
player,201212230tam,ram,HayeWi99,def_pct,40%,,,,,
player,201212230tam,ram,HayeWi99,special_teams,0,,,,,
player,201212230tam,ram,HayeWi99,st_pct,0%,,,,,
player,201212230tam,ram,CudjJe00,pos,DT,,,,,
player,201212230tam,ram,CudjJe00,offense,0,,,,,
player,201212230tam,ram,CudjJe00,off_pct,0%,,,,,
player,201212230tam,ram,CudjJe00,defense,21,,,,,
player,201212230tam,ram,CudjJe00,def_pct,26%,,,,,
player,201212230tam,ram,CudjJe00,special_teams,4,,,,,
player,201212230tam,ram,CudjJe00,st_pct,17%,,,,,
player,201212230tam,ram,StewDa00,pos,SS,,,,,
player,201212230tam,ram,StewDa00,offense,0,,,,,
player,201212230tam,ram,StewDa00,off_pct,0%,,,,,
player,201212230tam,ram,StewDa00,defense,3,,,,,
player,201212230tam,ram,StewDa00,def_pct,4%,,,,,
player,201212230tam,ram,StewDa00,special_teams,16,,,,,
player,201212230tam,ram,StewDa00,st_pct,67%,,,,,
player,201212230tam,ram,HaggMa20,pos,LB,,,,,
player,201212230tam,ram,HaggMa20,offense,0,,,,,
player,201212230tam,ram,HaggMa20,off_pct,0%,,,,,
player,201212230tam,ram,HaggMa20,defense,2,,,,,
player,201212230tam,ram,HaggMa20,def_pct,2%,,,,,
player,201212230tam,ram,HaggMa20,special_teams,16,,,,,
player,201212230tam,ram,HaggMa20,st_pct,67%,,,,,
player,201212230tam,ram,FletBr99,pos,CB,,,,,
player,201212230tam,ram,FletBr99,offense,0,,,,,
player,201212230tam,ram,FletBr99,off_pct,0%,,,,,
player,201212230tam,ram,FletBr99,defense,2,,,,,
player,201212230tam,ram,FletBr99,def_pct,2%,,,,,
player,201212230tam,ram,FletBr99,special_teams,12,,,,,
player,201212230tam,ram,FletBr99,st_pct,50%,,,,,
player,201212230tam,ram,ColeJu00,pos,LB,,,,,
player,201212230tam,ram,ColeJu00,offense,0,,,,,
player,201212230tam,ram,ColeJu00,off_pct,0%,,,,,
player,201212230tam,ram,ColeJu00,defense,1,,,,,
player,201212230tam,ram,ColeJu00,def_pct,1%,,,,,
player,201212230tam,ram,ColeJu00,special_teams,16,,,,,
player,201212230tam,ram,ColeJu00,st_pct,67%,,,,,
player,201212230tam,ram,McLeRo00,pos,FS,,,,,
player,201212230tam,ram,McLeRo00,offense,0,,,,,
player,201212230tam,ram,McLeRo00,off_pct,0%,,,,,
player,201212230tam,ram,McLeRo00,defense,0,,,,,
player,201212230tam,ram,McLeRo00,def_pct,0%,,,,,
player,201212230tam,ram,McLeRo00,special_teams,16,,,,,
player,201212230tam,ram,McLeRo00,st_pct,67%,,,,,
player,201212230tam,ram,HullJo99,pos,LB,,,,,
player,201212230tam,ram,HullJo99,offense,0,,,,,
player,201212230tam,ram,HullJo99,off_pct,0%,,,,,
player,201212230tam,ram,HullJo99,defense,0,,,,,
player,201212230tam,ram,HullJo99,def_pct,0%,,,,,
player,201212230tam,ram,HullJo99,special_teams,16,,,,,
player,201212230tam,ram,HullJo99,st_pct,67%,,,,,
player,201212230tam,ram,McQuJa00,pos,LS,,,,,
player,201212230tam,ram,McQuJa00,offense,0,,,,,
player,201212230tam,ram,McQuJa00,off_pct,0%,,,,,
player,201212230tam,ram,McQuJa00,defense,0,,,,,
player,201212230tam,ram,McQuJa00,def_pct,0%,,,,,
player,201212230tam,ram,McQuJa00,special_teams,11,,,,,
player,201212230tam,ram,McQuJa00,st_pct,46%,,,,,
player,201212230tam,ram,HekkJo00,pos,P,,,,,
player,201212230tam,ram,HekkJo00,offense,0,,,,,
player,201212230tam,ram,HekkJo00,off_pct,0%,,,,,
player,201212230tam,ram,HekkJo00,defense,0,,,,,
player,201212230tam,ram,HekkJo00,def_pct,0%,,,,,
player,201212230tam,ram,HekkJo00,special_teams,11,,,,,
player,201212230tam,ram,HekkJo00,st_pct,46%,,,,,
player,201212230tam,ram,ZuerGr00,pos,K,,,,,
player,201212230tam,ram,ZuerGr00,offense,0,,,,,
player,201212230tam,ram,ZuerGr00,off_pct,0%,,,,,
player,201212230tam,ram,ZuerGr00,defense,0,,,,,
player,201212230tam,ram,ZuerGr00,def_pct,0%,,,,,
player,201212230tam,ram,ZuerGr00,special_teams,9,,,,,
player,201212230tam,ram,ZuerGr00,st_pct,38%,,,,,
player,201212230tam,ram,BarnTi01,pos,C,,,,,
player,201212230tam,ram,BarnTi01,offense,0,,,,,
player,201212230tam,ram,BarnTi01,off_pct,0%,,,,,
player,201212230tam,ram,BarnTi01,defense,0,,,,,
player,201212230tam,ram,BarnTi01,def_pct,0%,,,,,
player,201212230tam,ram,BarnTi01,special_teams,8,,,,,
player,201212230tam,ram,BarnTi01,st_pct,33%,,,,,
player,201212230tam,ram,PoinQu00,pos,CB,,,,,
player,201212230tam,ram,PoinQu00,offense,0,,,,,
player,201212230tam,ram,PoinQu00,off_pct,0%,,,,,
player,201212230tam,ram,PoinQu00,defense,0,,,,,
player,201212230tam,ram,PoinQu00,def_pct,0%,,,,,
player,201212230tam,ram,PoinQu00,special_teams,5,,,,,
player,201212230tam,ram,PoinQu00,st_pct,21%,,,,,
