game,2012,16,20121223,201212230rav,nyg,"New York Giants",14,rav,"Baltimore Ravens",33
player,201212230rav,rav,McPhPe00,offense,0,,,,,
player,201212230rav,rav,McPhPe00,off_pct,0%,,,,,
player,201212230rav,rav,McPhPe00,defense,20,,,,,
player,201212230rav,rav,McPhPe00,def_pct,42%,,,,,
player,201212230rav,rav,McPhPe00,special_teams,0,,,,,
player,201212230rav,rav,McPhPe00,st_pct,0%,,,,,
player,201212230rav,rav,JoneAr22,pos,DT,,,,,
player,201212230rav,rav,JoneAr22,offense,0,,,,,
player,201212230rav,rav,JoneAr22,off_pct,0%,,,,,
player,201212230rav,rav,JoneAr22,defense,18,,,,,
player,201212230rav,rav,JoneAr22,def_pct,38%,,,,,
player,201212230rav,rav,JoneAr22,special_teams,1,,,,,
player,201212230rav,rav,JoneAr22,st_pct,3%,,,,,
player,201212230rav,rav,KemoMa20,pos,NT,,,,,
player,201212230rav,rav,KemoMa20,offense,0,,,,,
player,201212230rav,rav,KemoMa20,off_pct,0%,,,,,
player,201212230rav,rav,KemoMa20,defense,13,,,,,
player,201212230rav,rav,KemoMa20,def_pct,27%,,,,,
player,201212230rav,rav,KemoMa20,special_teams,1,,,,,
player,201212230rav,rav,KemoMa20,st_pct,3%,,,,,
player,201212230rav,rav,TysoDe00,pos,DE,,,,,
player,201212230rav,rav,TysoDe00,offense,0,,,,,
player,201212230rav,rav,TysoDe00,off_pct,0%,,,,,
player,201212230rav,rav,TysoDe00,defense,12,,,,,
player,201212230rav,rav,TysoDe00,def_pct,25%,,,,,
player,201212230rav,rav,TysoDe00,special_teams,2,,,,,
player,201212230rav,rav,TysoDe00,st_pct,7%,,,,,
player,201212230rav,rav,CodyTe99,pos,NT,,,,,
player,201212230rav,rav,CodyTe99,offense,0,,,,,
player,201212230rav,rav,CodyTe99,off_pct,0%,,,,,
player,201212230rav,rav,CodyTe99,defense,5,,,,,
player,201212230rav,rav,CodyTe99,def_pct,10%,,,,,
player,201212230rav,rav,CodyTe99,special_teams,2,,,,,
player,201212230rav,rav,CodyTe99,st_pct,7%,,,,,
player,201212230rav,rav,BrowOm00,pos,DB,,,,,
player,201212230rav,rav,BrowOm00,offense,0,,,,,
player,201212230rav,rav,BrowOm00,off_pct,0%,,,,,
player,201212230rav,rav,BrowOm00,defense,4,,,,,
player,201212230rav,rav,BrowOm00,def_pct,8%,,,,,
player,201212230rav,rav,BrowOm00,special_teams,10,,,,,
player,201212230rav,rav,BrowOm00,st_pct,33%,,,,,
player,201212230rav,rav,ConsSe20,pos,SS,,,,,
player,201212230rav,rav,ConsSe20,offense,0,,,,,
player,201212230rav,rav,ConsSe20,off_pct,0%,,,,,
player,201212230rav,rav,ConsSe20,defense,0,,,,,
player,201212230rav,rav,ConsSe20,def_pct,0%,,,,,
player,201212230rav,rav,ConsSe20,special_teams,23,,,,,
player,201212230rav,rav,ConsSe20,st_pct,77%,,,,,
player,201212230rav,rav,SmitJi03,pos,CB,,,,,
player,201212230rav,rav,SmitJi03,offense,0,,,,,
player,201212230rav,rav,SmitJi03,off_pct,0%,,,,,
player,201212230rav,rav,SmitJi03,defense,0,,,,,
player,201212230rav,rav,SmitJi03,def_pct,0%,,,,,
player,201212230rav,rav,SmitJi03,special_teams,16,,,,,
player,201212230rav,rav,SmitJi03,st_pct,53%,,,,,
player,201212230rav,rav,HamiAd00,pos,LB,,,,,
player,201212230rav,rav,HamiAd00,offense,0,,,,,
player,201212230rav,rav,HamiAd00,off_pct,0%,,,,,
player,201212230rav,rav,HamiAd00,defense,0,,,,,
player,201212230rav,rav,HamiAd00,def_pct,0%,,,,,
player,201212230rav,rav,HamiAd00,special_teams,16,,,,,
player,201212230rav,rav,HamiAd00,st_pct,53%,,,,,
player,201212230rav,rav,TuckJu00,pos,K,,,,,
player,201212230rav,rav,TuckJu00,offense,0,,,,,
player,201212230rav,rav,TuckJu00,off_pct,0%,,,,,
player,201212230rav,rav,TuckJu00,defense,0,,,,,
player,201212230rav,rav,TuckJu00,def_pct,0%,,,,,
player,201212230rav,rav,TuckJu00,special_teams,15,,,,,
player,201212230rav,rav,TuckJu00,st_pct,50%,,,,,
player,201212230rav,rav,CoxxMo00,pos,LS,,,,,
player,201212230rav,rav,CoxxMo00,offense,0,,,,,
player,201212230rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201212230rav,rav,CoxxMo00,defense,0,,,,,
player,201212230rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201212230rav,rav,CoxxMo00,special_teams,9,,,,,
player,201212230rav,rav,CoxxMo00,st_pct,30%,,,,,
player,201212230rav,rav,KochSa20,pos,P,,,,,
player,201212230rav,rav,KochSa20,offense,0,,,,,
player,201212230rav,rav,KochSa20,off_pct,0%,,,,,
player,201212230rav,rav,KochSa20,defense,0,,,,,
player,201212230rav,rav,KochSa20,def_pct,0%,,,,,
player,201212230rav,rav,KochSa20,special_teams,9,,,,,
player,201212230rav,rav,KochSa20,st_pct,30%,,,,,
player,201212230rav,rav,JohnCh01,pos,CB,,,,,
player,201212230rav,rav,JohnCh01,offense,0,,,,,
player,201212230rav,rav,JohnCh01,off_pct,0%,,,,,
player,201212230rav,rav,JohnCh01,defense,0,,,,,
player,201212230rav,rav,JohnCh01,def_pct,0%,,,,,
player,201212230rav,rav,JohnCh01,special_teams,5,,,,,
player,201212230rav,rav,JohnCh01,st_pct,17%,,,,,
player,201212230rav,nyg,BeatWi20,pos,T,,,,,
player,201212230rav,nyg,BeatWi20,offense,48,,,,,
player,201212230rav,nyg,BeatWi20,off_pct,100%,,,,,
player,201212230rav,nyg,BeatWi20,defense,0,,,,,
player,201212230rav,nyg,BeatWi20,def_pct,0%,,,,,
player,201212230rav,nyg,BeatWi20,special_teams,2,,,,,
player,201212230rav,nyg,BeatWi20,st_pct,7%,,,,,
player,201212230rav,nyg,BootKe20,pos,G,,,,,
player,201212230rav,nyg,BootKe20,offense,48,,,,,
player,201212230rav,nyg,BootKe20,off_pct,100%,,,,,
player,201212230rav,nyg,BootKe20,defense,0,,,,,
player,201212230rav,nyg,BootKe20,def_pct,0%,,,,,
player,201212230rav,nyg,BootKe20,special_teams,2,,,,,
player,201212230rav,nyg,BootKe20,st_pct,7%,,,,,
player,201212230rav,nyg,DiehDa21,pos,T,,,,,
player,201212230rav,nyg,DiehDa21,offense,48,,,,,
player,201212230rav,nyg,DiehDa21,off_pct,100%,,,,,
player,201212230rav,nyg,DiehDa21,defense,0,,,,,
player,201212230rav,nyg,DiehDa21,def_pct,0%,,,,,
player,201212230rav,nyg,DiehDa21,special_teams,2,,,,,
player,201212230rav,nyg,DiehDa21,st_pct,7%,,,,,
player,201212230rav,nyg,MannEl00,pos,QB,,,,,
player,201212230rav,nyg,MannEl00,offense,48,,,,,
player,201212230rav,nyg,MannEl00,off_pct,100%,,,,,
player,201212230rav,nyg,MannEl00,defense,0,,,,,
player,201212230rav,nyg,MannEl00,def_pct,0%,,,,,
player,201212230rav,nyg,MannEl00,special_teams,0,,,,,
player,201212230rav,nyg,MannEl00,st_pct,0%,,,,,
player,201212230rav,nyg,BaasDa20,pos,C,,,,,
player,201212230rav,nyg,BaasDa20,offense,48,,,,,
player,201212230rav,nyg,BaasDa20,off_pct,100%,,,,,
player,201212230rav,nyg,BaasDa20,defense,0,,,,,
player,201212230rav,nyg,BaasDa20,def_pct,0%,,,,,
player,201212230rav,nyg,BaasDa20,special_teams,0,,,,,
player,201212230rav,nyg,BaasDa20,st_pct,0%,,,,,
player,201212230rav,nyg,BennMa00,pos,TE,,,,,
player,201212230rav,nyg,BennMa00,offense,47,,,,,
player,201212230rav,nyg,BennMa00,off_pct,98%,,,,,
player,201212230rav,nyg,BennMa00,defense,0,,,,,
player,201212230rav,nyg,BennMa00,def_pct,0%,,,,,
player,201212230rav,nyg,BennMa00,special_teams,2,,,,,
player,201212230rav,nyg,BennMa00,st_pct,7%,,,,,
player,201212230rav,nyg,CruzVi00,pos,WR,,,,,
player,201212230rav,nyg,CruzVi00,offense,40,,,,,
player,201212230rav,nyg,CruzVi00,off_pct,83%,,,,,
player,201212230rav,nyg,CruzVi00,defense,0,,,,,
player,201212230rav,nyg,CruzVi00,def_pct,0%,,,,,
player,201212230rav,nyg,CruzVi00,special_teams,0,,,,,
player,201212230rav,nyg,CruzVi00,st_pct,0%,,,,,
player,201212230rav,nyg,SneeCh20,pos,G,,,,,
player,201212230rav,nyg,SneeCh20,offense,37,,,,,
player,201212230rav,nyg,SneeCh20,off_pct,77%,,,,,
player,201212230rav,nyg,SneeCh20,defense,0,,,,,
player,201212230rav,nyg,SneeCh20,def_pct,0%,,,,,
player,201212230rav,nyg,SneeCh20,special_teams,0,,,,,
player,201212230rav,nyg,SneeCh20,st_pct,0%,,,,,
player,201212230rav,nyg,BradAh00,pos,RB,,,,,
player,201212230rav,nyg,BradAh00,offense,35,,,,,
player,201212230rav,nyg,BradAh00,off_pct,73%,,,,,
player,201212230rav,nyg,BradAh00,defense,0,,,,,
player,201212230rav,nyg,BradAh00,def_pct,0%,,,,,
player,201212230rav,nyg,BradAh00,special_teams,0,,,,,
player,201212230rav,nyg,BradAh00,st_pct,0%,,,,,
player,201212230rav,nyg,NickHa01,pos,WR,,,,,
player,201212230rav,nyg,NickHa01,offense,35,,,,,
player,201212230rav,nyg,NickHa01,off_pct,73%,,,,,
player,201212230rav,nyg,NickHa01,defense,0,,,,,
player,201212230rav,nyg,NickHa01,def_pct,0%,,,,,
player,201212230rav,nyg,NickHa01,special_teams,0,,,,,
player,201212230rav,nyg,NickHa01,st_pct,0%,,,,,
player,201212230rav,nyg,HixoDo00,pos,WR,,,,,
player,201212230rav,nyg,HixoDo00,offense,34,,,,,
player,201212230rav,nyg,HixoDo00,off_pct,71%,,,,,
player,201212230rav,nyg,HixoDo00,defense,0,,,,,
player,201212230rav,nyg,HixoDo00,def_pct,0%,,,,,
player,201212230rav,nyg,HixoDo00,special_teams,2,,,,,
player,201212230rav,nyg,HixoDo00,st_pct,7%,,,,,
player,201212230rav,nyg,HynoHe01,pos,FB,,,,,
player,201212230rav,nyg,HynoHe01,offense,16,,,,,
player,201212230rav,nyg,HynoHe01,off_pct,33%,,,,,
player,201212230rav,nyg,HynoHe01,defense,0,,,,,
player,201212230rav,nyg,HynoHe01,def_pct,0%,,,,,
player,201212230rav,nyg,HynoHe01,special_teams,8,,,,,
player,201212230rav,nyg,HynoHe01,st_pct,27%,,,,,
player,201212230rav,nyg,RandRu00,pos,WR,,,,,
player,201212230rav,nyg,RandRu00,offense,16,,,,,
player,201212230rav,nyg,RandRu00,off_pct,33%,,,,,
player,201212230rav,nyg,RandRu00,defense,0,,,,,
player,201212230rav,nyg,RandRu00,def_pct,0%,,,,,
player,201212230rav,nyg,RandRu00,special_teams,2,,,,,
player,201212230rav,nyg,RandRu00,st_pct,7%,,,,,
player,201212230rav,nyg,BrewJa00,pos,T,,,,,
player,201212230rav,nyg,BrewJa00,offense,11,,,,,
player,201212230rav,nyg,BrewJa00,off_pct,23%,,,,,
player,201212230rav,nyg,BrewJa00,defense,0,,,,,
player,201212230rav,nyg,BrewJa00,def_pct,0%,,,,,
player,201212230rav,nyg,BrewJa00,special_teams,2,,,,,
player,201212230rav,nyg,BrewJa00,st_pct,7%,,,,,
player,201212230rav,nyg,PascBe00,pos,TE,,,,,
player,201212230rav,nyg,PascBe00,offense,7,,,,,
player,201212230rav,nyg,PascBe00,off_pct,15%,,,,,
player,201212230rav,nyg,PascBe00,defense,0,,,,,
player,201212230rav,nyg,PascBe00,def_pct,0%,,,,,
player,201212230rav,nyg,PascBe00,special_teams,10,,,,,
player,201212230rav,nyg,PascBe00,st_pct,33%,,,,,
player,201212230rav,nyg,WilsDa01,pos,RB,,,,,
player,201212230rav,nyg,WilsDa01,offense,4,,,,,
player,201212230rav,nyg,WilsDa01,off_pct,8%,,,,,
player,201212230rav,nyg,WilsDa01,defense,0,,,,,
player,201212230rav,nyg,WilsDa01,def_pct,0%,,,,,
player,201212230rav,nyg,WilsDa01,special_teams,8,,,,,
player,201212230rav,nyg,WilsDa01,st_pct,27%,,,,,
player,201212230rav,nyg,LumpKr00,pos,RB,,,,,
player,201212230rav,nyg,LumpKr00,offense,3,,,,,
player,201212230rav,nyg,LumpKr00,off_pct,6%,,,,,
player,201212230rav,nyg,LumpKr00,defense,0,,,,,
player,201212230rav,nyg,LumpKr00,def_pct,0%,,,,,
player,201212230rav,nyg,LumpKr00,special_teams,19,,,,,
player,201212230rav,nyg,LumpKr00,st_pct,63%,,,,,
player,201212230rav,nyg,JernJe00,pos,WR,,,,,
player,201212230rav,nyg,JernJe00,offense,3,,,,,
player,201212230rav,nyg,JernJe00,off_pct,6%,,,,,
player,201212230rav,nyg,JernJe00,defense,0,,,,,
player,201212230rav,nyg,JernJe00,def_pct,0%,,,,,
player,201212230rav,nyg,JernJe00,special_teams,1,,,,,
player,201212230rav,nyg,JernJe00,st_pct,3%,,,,,
player,201212230rav,nyg,RollAn20,pos,FS,,,,,
player,201212230rav,nyg,RollAn20,offense,0,,,,,
player,201212230rav,nyg,RollAn20,off_pct,0%,,,,,
player,201212230rav,nyg,RollAn20,defense,82,,,,,
player,201212230rav,nyg,RollAn20,def_pct,96%,,,,,
player,201212230rav,nyg,RollAn20,special_teams,3,,,,,
player,201212230rav,nyg,RollAn20,st_pct,10%,,,,,
player,201212230rav,nyg,WebsCo20,pos,CB,,,,,
player,201212230rav,nyg,WebsCo20,offense,0,,,,,
player,201212230rav,nyg,WebsCo20,off_pct,0%,,,,,
player,201212230rav,nyg,WebsCo20,defense,80,,,,,
player,201212230rav,nyg,WebsCo20,def_pct,94%,,,,,
player,201212230rav,nyg,WebsCo20,special_teams,0,,,,,
player,201212230rav,nyg,WebsCo20,st_pct,0%,,,,,
player,201212230rav,nyg,BlacCh21,pos,LB,,,,,
player,201212230rav,nyg,BlacCh21,offense,0,,,,,
player,201212230rav,nyg,BlacCh21,off_pct,0%,,,,,
player,201212230rav,nyg,BlacCh21,defense,79,,,,,
player,201212230rav,nyg,BlacCh21,def_pct,93%,,,,,
player,201212230rav,nyg,BlacCh21,special_teams,14,,,,,
player,201212230rav,nyg,BlacCh21,st_pct,47%,,,,,
player,201212230rav,nyg,HoslJa00,pos,CB,,,,,
player,201212230rav,nyg,HoslJa00,offense,0,,,,,
player,201212230rav,nyg,HoslJa00,off_pct,0%,,,,,
player,201212230rav,nyg,HoslJa00,defense,73,,,,,
player,201212230rav,nyg,HoslJa00,def_pct,86%,,,,,
player,201212230rav,nyg,HoslJa00,special_teams,9,,,,,
player,201212230rav,nyg,HoslJa00,st_pct,30%,,,,,
player,201212230rav,nyg,PierJa99,pos,DE,,,,,
player,201212230rav,nyg,PierJa99,offense,0,,,,,
player,201212230rav,nyg,PierJa99,off_pct,0%,,,,,
player,201212230rav,nyg,PierJa99,defense,70,,,,,
player,201212230rav,nyg,PierJa99,def_pct,82%,,,,,
player,201212230rav,nyg,PierJa99,special_teams,7,,,,,
player,201212230rav,nyg,PierJa99,st_pct,23%,,,,,
player,201212230rav,nyg,JoseLi99,pos,DT,,,,,
player,201212230rav,nyg,JoseLi99,offense,0,,,,,
player,201212230rav,nyg,JoseLi99,off_pct,0%,,,,,
player,201212230rav,nyg,JoseLi99,defense,62,,,,,
player,201212230rav,nyg,JoseLi99,def_pct,73%,,,,,
player,201212230rav,nyg,JoseLi99,special_teams,0,,,,,
player,201212230rav,nyg,JoseLi99,st_pct,0%,,,,,
player,201212230rav,nyg,HerzMa00,pos,LB,,,,,
player,201212230rav,nyg,HerzMa00,offense,0,,,,,
player,201212230rav,nyg,HerzMa00,off_pct,0%,,,,,
player,201212230rav,nyg,HerzMa00,defense,60,,,,,
player,201212230rav,nyg,HerzMa00,def_pct,71%,,,,,
player,201212230rav,nyg,HerzMa00,special_teams,28,,,,,
player,201212230rav,nyg,HerzMa00,st_pct,93%,,,,,
player,201212230rav,nyg,BrowSt99,pos,FS,,,,,
player,201212230rav,nyg,BrowSt99,offense,0,,,,,
player,201212230rav,nyg,BrowSt99,off_pct,0%,,,,,
player,201212230rav,nyg,BrowSt99,defense,59,,,,,
player,201212230rav,nyg,BrowSt99,def_pct,69%,,,,,
player,201212230rav,nyg,BrowSt99,special_teams,9,,,,,
player,201212230rav,nyg,BrowSt99,st_pct,30%,,,,,
player,201212230rav,nyg,UmenOs99,pos,DE,,,,,
player,201212230rav,nyg,UmenOs99,offense,0,,,,,
player,201212230rav,nyg,UmenOs99,off_pct,0%,,,,,
player,201212230rav,nyg,UmenOs99,defense,54,,,,,
player,201212230rav,nyg,UmenOs99,def_pct,64%,,,,,
player,201212230rav,nyg,UmenOs99,special_teams,0,,,,,
player,201212230rav,nyg,UmenOs99,st_pct,0%,,,,,
player,201212230rav,nyg,KiwaMa20,pos,LB,,,,,
player,201212230rav,nyg,KiwaMa20,offense,0,,,,,
player,201212230rav,nyg,KiwaMa20,off_pct,0%,,,,,
player,201212230rav,nyg,KiwaMa20,defense,50,,,,,
player,201212230rav,nyg,KiwaMa20,def_pct,59%,,,,,
player,201212230rav,nyg,KiwaMa20,special_teams,17,,,,,
player,201212230rav,nyg,KiwaMa20,st_pct,57%,,,,,
player,201212230rav,nyg,BernRo20,pos,DT,,,,,
player,201212230rav,nyg,BernRo20,offense,0,,,,,
player,201212230rav,nyg,BernRo20,off_pct,0%,,,,,
player,201212230rav,nyg,BernRo20,defense,43,,,,,
player,201212230rav,nyg,BernRo20,def_pct,51%,,,,,
player,201212230rav,nyg,BernRo20,special_teams,7,,,,,
player,201212230rav,nyg,BernRo20,st_pct,23%,,,,,
player,201212230rav,nyg,WillJa02,pos,LB,,,,,
player,201212230rav,nyg,WillJa02,offense,0,,,,,
player,201212230rav,nyg,WillJa02,off_pct,0%,,,,,
player,201212230rav,nyg,WillJa02,defense,36,,,,,
player,201212230rav,nyg,WillJa02,def_pct,42%,,,,,
player,201212230rav,nyg,WillJa02,special_teams,7,,,,,
player,201212230rav,nyg,WillJa02,st_pct,23%,,,,,
player,201212230rav,nyg,RiveKe99,pos,LB,,,,,
player,201212230rav,nyg,RiveKe99,offense,0,,,,,
player,201212230rav,nyg,RiveKe99,off_pct,0%,,,,,
player,201212230rav,nyg,RiveKe99,defense,35,,,,,
player,201212230rav,nyg,RiveKe99,def_pct,41%,,,,,
player,201212230rav,nyg,RiveKe99,special_teams,11,,,,,
player,201212230rav,nyg,RiveKe99,st_pct,37%,,,,,
player,201212230rav,nyg,PaysSp00,pos,LB,,,,,
player,201212230rav,nyg,PaysSp00,offense,0,,,,,
player,201212230rav,nyg,PaysSp00,off_pct,0%,,,,,
player,201212230rav,nyg,PaysSp00,defense,31,,,,,
player,201212230rav,nyg,PaysSp00,def_pct,36%,,,,,
player,201212230rav,nyg,PaysSp00,special_teams,21,,,,,
player,201212230rav,nyg,PaysSp00,st_pct,70%,,,,,
player,201212230rav,nyg,TracAd99,pos,DE,,,,,
player,201212230rav,nyg,TracAd99,offense,0,,,,,
player,201212230rav,nyg,TracAd99,off_pct,0%,,,,,
player,201212230rav,nyg,TracAd99,defense,25,,,,,
player,201212230rav,nyg,TracAd99,def_pct,29%,,,,,
player,201212230rav,nyg,TracAd99,special_teams,28,,,,,
player,201212230rav,nyg,TracAd99,st_pct,93%,,,,,
player,201212230rav,nyg,HillWi01,pos,FS,,,,,
player,201212230rav,nyg,HillWi01,offense,0,,,,,
player,201212230rav,nyg,HillWi01,off_pct,0%,,,,,
player,201212230rav,nyg,HillWi01,defense,25,,,,,
player,201212230rav,nyg,HillWi01,def_pct,29%,,,,,
player,201212230rav,nyg,HillWi01,special_teams,28,,,,,
player,201212230rav,nyg,HillWi01,st_pct,93%,,,,,
player,201212230rav,nyg,CantCh21,pos,DT,,,,,
player,201212230rav,nyg,CantCh21,offense,0,,,,,
player,201212230rav,nyg,CantCh21,off_pct,0%,,,,,
player,201212230rav,nyg,CantCh21,defense,24,,,,,
player,201212230rav,nyg,CantCh21,def_pct,28%,,,,,
player,201212230rav,nyg,CantCh21,special_teams,3,,,,,
player,201212230rav,nyg,CantCh21,st_pct,10%,,,,,
player,201212230rav,nyg,AustMa00,pos,DT,,,,,
player,201212230rav,nyg,AustMa00,offense,0,,,,,
player,201212230rav,nyg,AustMa00,off_pct,0%,,,,,
player,201212230rav,nyg,AustMa00,defense,22,,,,,
player,201212230rav,nyg,AustMa00,def_pct,26%,,,,,
player,201212230rav,nyg,AustMa00,special_teams,4,,,,,
player,201212230rav,nyg,AustMa00,st_pct,13%,,,,,
player,201212230rav,nyg,BoleMi20,pos,LB,,,,,
player,201212230rav,nyg,BoleMi20,offense,0,,,,,
player,201212230rav,nyg,BoleMi20,off_pct,0%,,,,,
player,201212230rav,nyg,BoleMi20,defense,21,,,,,
player,201212230rav,nyg,BoleMi20,def_pct,25%,,,,,
player,201212230rav,nyg,BoleMi20,special_teams,1,,,,,
player,201212230rav,nyg,BoleMi20,st_pct,3%,,,,,
player,201212230rav,nyg,AmukPr00,pos,CB,,,,,
player,201212230rav,nyg,AmukPr00,offense,0,,,,,
player,201212230rav,nyg,AmukPr00,off_pct,0%,,,,,
player,201212230rav,nyg,AmukPr00,defense,4,,,,,
player,201212230rav,nyg,AmukPr00,def_pct,5%,,,,,
player,201212230rav,nyg,AmukPr00,special_teams,0,,,,,
player,201212230rav,nyg,AmukPr00,st_pct,0%,,,,,
player,201212230rav,nyg,TryoJu99,pos,CB,,,,,
player,201212230rav,nyg,TryoJu99,offense,0,,,,,
player,201212230rav,nyg,TryoJu99,off_pct,0%,,,,,
player,201212230rav,nyg,TryoJu99,defense,0,,,,,
player,201212230rav,nyg,TryoJu99,def_pct,0%,,,,,
player,201212230rav,nyg,TryoJu99,special_teams,28,,,,,
player,201212230rav,nyg,TryoJu99,st_pct,93%,,,,,
player,201212230rav,nyg,ToraRy00,pos,RB,,,,,
player,201212230rav,nyg,ToraRy00,offense,0,,,,,
player,201212230rav,nyg,ToraRy00,off_pct,0%,,,,,
player,201212230rav,nyg,ToraRy00,defense,0,,,,,
player,201212230rav,nyg,ToraRy00,def_pct,0%,,,,,
player,201212230rav,nyg,ToraRy00,special_teams,12,,,,,
player,201212230rav,nyg,ToraRy00,st_pct,40%,,,,,
player,201212230rav,nyg,WeatSt20,pos,P,,,,,
player,201212230rav,nyg,WeatSt20,offense,0,,,,,
player,201212230rav,nyg,WeatSt20,off_pct,0%,,,,,
player,201212230rav,nyg,WeatSt20,defense,0,,,,,
player,201212230rav,nyg,WeatSt20,def_pct,0%,,,,,
player,201212230rav,nyg,WeatSt20,special_teams,10,,,,,
player,201212230rav,nyg,WeatSt20,st_pct,33%,,,,,
player,201212230rav,nyg,DeOsZa99,pos,LS,,,,,
player,201212230rav,nyg,DeOsZa99,offense,0,,,,,
player,201212230rav,nyg,DeOsZa99,off_pct,0%,,,,,
player,201212230rav,nyg,DeOsZa99,defense,0,,,,,
player,201212230rav,nyg,DeOsZa99,def_pct,0%,,,,,
player,201212230rav,nyg,DeOsZa99,special_teams,10,,,,,
player,201212230rav,nyg,DeOsZa99,st_pct,33%,,,,,
player,201212230rav,nyg,CordJi00,pos,C,,,,,
player,201212230rav,nyg,CordJi00,offense,0,,,,,
player,201212230rav,nyg,CordJi00,off_pct,0%,,,,,
player,201212230rav,nyg,CordJi00,defense,0,,,,,
player,201212230rav,nyg,CordJi00,def_pct,0%,,,,,
player,201212230rav,nyg,CordJi00,special_teams,5,,,,,
player,201212230rav,nyg,CordJi00,st_pct,17%,,,,,
player,201212230rav,nyg,tyneslaw01,pos,K,,,,,
player,201212230rav,nyg,tyneslaw01,offense,0,,,,,
player,201212230rav,nyg,tyneslaw01,off_pct,0%,,,,,
player,201212230rav,nyg,tyneslaw01,defense,0,,,,,
player,201212230rav,nyg,tyneslaw01,def_pct,0%,,,,,
player,201212230rav,nyg,tyneslaw01,special_teams,5,,,,,
player,201212230rav,nyg,tyneslaw01,st_pct,17%,,,,,
player,201212230rav,nyg,CapeSe20,pos,G,,,,,
player,201212230rav,nyg,CapeSe20,offense,0,,,,,
player,201212230rav,nyg,CapeSe20,off_pct,0%,,,,,
player,201212230rav,nyg,CapeSe20,defense,0,,,,,
player,201212230rav,nyg,CapeSe20,def_pct,0%,,,,,
player,201212230rav,nyg,CapeSe20,special_teams,2,,,,,
player,201212230rav,nyg,CapeSe20,st_pct,7%,,,,,
