game,2012,1,20120909,201209090det,ram,"St. Louis Rams",23,det,"Detroit Lions",27
player,201209090det,det,WillKe03,tackles_solo,1,,,,,
player,201209090det,det,WillKe03,tackles_assists,0,,,,,
player,201209090det,det,WillKe03,tackles_loss,0,,,,,
player,201209090det,det,WillKe03,qb_hits,0,,,,,
player,201209090det,det,WillKe03,fumbles_rec,0,,,,,
player,201209090det,det,WillKe03,fumbles_rec_yds,0,,,,,
player,201209090det,det,WillKe03,fumbles_rec_td,0,,,,,
player,201209090det,det,WillKe03,fumbles_forced,0,,,,,
player,201209090det,det,JackLa98,def_int,0,,,,,
player,201209090det,det,JackLa98,def_int_yds,0,,,,,
player,201209090det,det,JackLa98,def_int_td,0,,,,,
player,201209090det,det,JackLa98,def_int_long,0,,,,,
player,201209090det,det,JackLa98,pass_defended,0,,,,,
player,201209090det,det,JackLa98,sacks,0.0,,,,,
player,201209090det,det,JackLa98,tackles_combined,0,,,,,
player,201209090det,det,JackLa98,tackles_solo,0,,,,,
player,201209090det,det,JackLa98,tackles_assists,0,,,,,
player,201209090det,det,JackLa98,tackles_loss,0,,,,,
player,201209090det,det,JackLa98,qb_hits,1,,,,,
player,201209090det,det,JackLa98,fumbles_rec,0,,,,,
player,201209090det,det,JackLa98,fumbles_rec_yds,0,,,,,
player,201209090det,det,JackLa98,fumbles_rec_td,0,,,,,
player,201209090det,det,JackLa98,fumbles_forced,0,,,,,
player,201209090det,det,GreeJo03,def_int,,,,,,
player,201209090det,det,GreeJo03,def_int_yds,,,,,,
player,201209090det,det,GreeJo03,def_int_td,,,,,,
player,201209090det,det,GreeJo03,def_int_long,,,,,,
player,201209090det,det,GreeJo03,pass_defended,,,,,,
player,201209090det,det,GreeJo03,sacks,0.0,,,,,
player,201209090det,det,GreeJo03,tackles_combined,,,,,,
player,201209090det,det,GreeJo03,tackles_solo,,,,,,
player,201209090det,det,GreeJo03,tackles_assists,,,,,,
player,201209090det,det,GreeJo03,tackles_loss,2,,,,,
player,201209090det,det,GreeJo03,qb_hits,1,,,,,
player,201209090det,det,GreeJo03,fumbles_rec,,,,,,
player,201209090det,det,GreeJo03,fumbles_rec_yds,,,,,,
player,201209090det,det,GreeJo03,fumbles_rec_td,,,,,,
player,201209090det,det,GreeJo03,fumbles_forced,,,,,,
player,201209090det,ram,AmenDa00,kick_ret,0,,,,,
player,201209090det,ram,AmenDa00,kick_ret_yds,0,,,,,
player,201209090det,ram,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201209090det,ram,AmenDa00,kick_ret_td,0,,,,,
player,201209090det,ram,AmenDa00,kick_ret_long,0,,,,,
player,201209090det,ram,AmenDa00,punt_ret,1,,,,,
player,201209090det,ram,AmenDa00,punt_ret_yds,6,,,,,
player,201209090det,ram,AmenDa00,punt_ret_yds_per_ret,6.0,,,,,
player,201209090det,ram,AmenDa00,punt_ret_td,0,,,,,
player,201209090det,ram,AmenDa00,punt_ret_long,6,,,,,
player,201209090det,ram,PeadIs00,kick_ret,1,,,,,
player,201209090det,ram,PeadIs00,kick_ret_yds,25,,,,,
player,201209090det,ram,PeadIs00,kick_ret_yds_per_ret,25.0,,,,,
player,201209090det,ram,PeadIs00,kick_ret_td,0,,,,,
player,201209090det,ram,PeadIs00,kick_ret_long,25,,,,,
player,201209090det,ram,PeadIs00,punt_ret,0,,,,,
player,201209090det,ram,PeadIs00,punt_ret_yds,0,,,,,
player,201209090det,ram,PeadIs00,punt_ret_yds_per_ret,,,,,,
player,201209090det,ram,PeadIs00,punt_ret_td,0,,,,,
player,201209090det,ram,PeadIs00,punt_ret_long,0,,,,,
player,201209090det,det,LogaSt00,kick_ret,1,,,,,
player,201209090det,det,LogaSt00,kick_ret_yds,18,,,,,
player,201209090det,det,LogaSt00,kick_ret_yds_per_ret,18.0,,,,,
player,201209090det,det,LogaSt00,kick_ret_td,0,,,,,
player,201209090det,det,LogaSt00,kick_ret_long,18,,,,,
player,201209090det,det,LogaSt00,punt_ret,5,,,,,
player,201209090det,det,LogaSt00,punt_ret_yds,53,,,,,
player,201209090det,det,LogaSt00,punt_ret_yds_per_ret,10.6,,,,,
player,201209090det,det,LogaSt00,punt_ret_td,0,,,,,
player,201209090det,det,LogaSt00,punt_ret_long,21,,,,,
player,201209090det,det,HellWi00,kick_ret,1,,,,,
player,201209090det,det,HellWi00,kick_ret_yds,1,,,,,
player,201209090det,det,HellWi00,kick_ret_yds_per_ret,1.0,,,,,
player,201209090det,det,HellWi00,kick_ret_td,0,,,,,
player,201209090det,det,HellWi00,kick_ret_long,1,,,,,
player,201209090det,det,HellWi00,punt_ret,0,,,,,
player,201209090det,det,HellWi00,punt_ret_yds,0,,,,,
player,201209090det,det,HellWi00,punt_ret_yds_per_ret,,,,,,
player,201209090det,det,HellWi00,punt_ret_td,0,,,,,
player,201209090det,det,HellWi00,punt_ret_long,0,,,,,
player,201209090det,ram,ZuerGr00,xpm,2,,,,,
player,201209090det,ram,ZuerGr00,xpa,2,,,,,
player,201209090det,ram,ZuerGr00,fgm,3,,,,,
player,201209090det,ram,ZuerGr00,fga,3,,,,,
player,201209090det,ram,ZuerGr00,punt,0,,,,,
player,201209090det,ram,ZuerGr00,punt_yds,0,,,,,
player,201209090det,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201209090det,ram,ZuerGr00,punt_long,0,,,,,
player,201209090det,ram,HekkJo00,xpm,,,,,,
player,201209090det,ram,HekkJo00,xpa,,,,,,
player,201209090det,ram,HekkJo00,fgm,,,,,,
player,201209090det,ram,HekkJo00,fga,,,,,,
player,201209090det,ram,HekkJo00,punt,5,,,,,
player,201209090det,ram,HekkJo00,punt_yds,241,,,,,
player,201209090det,ram,HekkJo00,punt_yds_per_punt,48.2,,,,,
player,201209090det,ram,HekkJo00,punt_long,57,,,,,
player,201209090det,det,hansojas01,xpm,3,,,,,
player,201209090det,det,hansojas01,xpa,3,,,,,
player,201209090det,det,hansojas01,fgm,2,,,,,
player,201209090det,det,hansojas01,fga,2,,,,,
player,201209090det,det,hansojas01,punt,0,,,,,
player,201209090det,det,hansojas01,punt_yds,0,,,,,
player,201209090det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201209090det,det,hansojas01,punt_long,0,,,,,
player,201209090det,det,GrahBe20,xpm,,,,,,
player,201209090det,det,GrahBe20,xpa,,,,,,
player,201209090det,det,GrahBe20,fgm,,,,,,
player,201209090det,det,GrahBe20,fga,,,,,,
player,201209090det,det,GrahBe20,punt,3,,,,,
player,201209090det,det,GrahBe20,punt_yds,121,,,,,
player,201209090det,det,GrahBe20,punt_yds_per_punt,40.3,,,,,
player,201209090det,det,GrahBe20,punt_long,45,,,,,
player,201209090det,det,PettBr00,pos,TE,,,,,
player,201209090det,det,PettBr00,offense,67,,,,,
player,201209090det,det,PettBr00,off_pct,100%,,,,,
player,201209090det,det,PettBr00,defense,0,,,,,
player,201209090det,det,PettBr00,def_pct,0%,,,,,
player,201209090det,det,PettBr00,special_teams,6,,,,,
player,201209090det,det,PettBr00,st_pct,20%,,,,,
player,201209090det,det,PeteSt20,pos,G,,,,,
player,201209090det,det,PeteSt20,offense,67,,,,,
player,201209090det,det,PeteSt20,off_pct,100%,,,,,
player,201209090det,det,PeteSt20,defense,0,,,,,
player,201209090det,det,PeteSt20,def_pct,0%,,,,,
player,201209090det,det,PeteSt20,special_teams,5,,,,,
player,201209090det,det,PeteSt20,st_pct,17%,,,,,
player,201209090det,det,BackJe20,pos,T,,,,,
player,201209090det,det,BackJe20,offense,67,,,,,
player,201209090det,det,BackJe20,off_pct,100%,,,,,
player,201209090det,det,BackJe20,defense,0,,,,,
player,201209090det,det,BackJe20,def_pct,0%,,,,,
player,201209090det,det,BackJe20,special_teams,5,,,,,
player,201209090det,det,BackJe20,st_pct,17%,,,,,
player,201209090det,det,SimsRo20,pos,G,,,,,
player,201209090det,det,SimsRo20,offense,67,,,,,
player,201209090det,det,SimsRo20,off_pct,100%,,,,,
player,201209090det,det,SimsRo20,defense,0,,,,,
player,201209090det,det,SimsRo20,def_pct,0%,,,,,
player,201209090det,det,SimsRo20,special_teams,5,,,,,
player,201209090det,det,SimsRo20,st_pct,17%,,,,,
player,201209090det,det,CherGo20,pos,T,,,,,
player,201209090det,det,CherGo20,offense,67,,,,,
player,201209090det,det,CherGo20,off_pct,100%,,,,,
player,201209090det,det,CherGo20,defense,0,,,,,
player,201209090det,det,CherGo20,def_pct,0%,,,,,
player,201209090det,det,CherGo20,special_teams,5,,,,,
player,201209090det,det,CherGo20,st_pct,17%,,,,,
player,201209090det,det,RaioDo20,pos,C,,,,,
player,201209090det,det,RaioDo20,offense,67,,,,,
player,201209090det,det,RaioDo20,off_pct,100%,,,,,
player,201209090det,det,RaioDo20,defense,0,,,,,
player,201209090det,det,RaioDo20,def_pct,0%,,,,,
player,201209090det,det,RaioDo20,special_teams,0,,,,,
player,201209090det,det,RaioDo20,st_pct,0%,,,,,
player,201209090det,det,JohnCa00,pos,WR,,,,,
player,201209090det,det,JohnCa00,offense,67,,,,,
player,201209090det,det,JohnCa00,off_pct,100%,,,,,
player,201209090det,det,JohnCa00,defense,0,,,,,
player,201209090det,det,JohnCa00,def_pct,0%,,,,,
player,201209090det,det,JohnCa00,special_teams,0,,,,,
player,201209090det,det,JohnCa00,st_pct,0%,,,,,
player,201209090det,det,StafMa00,pos,QB,,,,,
player,201209090det,det,StafMa00,offense,67,,,,,
player,201209090det,det,StafMa00,off_pct,100%,,,,,
player,201209090det,det,StafMa00,defense,0,,,,,
player,201209090det,det,StafMa00,def_pct,0%,,,,,
player,201209090det,det,StafMa00,special_teams,0,,,,,
player,201209090det,det,StafMa00,st_pct,0%,,,,,
player,201209090det,det,BurlNa00,pos,WR,,,,,
player,201209090det,det,BurlNa00,offense,53,,,,,
player,201209090det,det,BurlNa00,off_pct,79%,,,,,
player,201209090det,det,BurlNa00,defense,0,,,,,
player,201209090det,det,BurlNa00,def_pct,0%,,,,,
player,201209090det,det,BurlNa00,special_teams,0,,,,,
player,201209090det,det,BurlNa00,st_pct,0%,,,,,
player,201209090det,det,SmitKe02,pos,RB,,,,,
player,201209090det,det,SmitKe02,offense,49,,,,,
player,201209090det,det,SmitKe02,off_pct,73%,,,,,
player,201209090det,det,SmitKe02,defense,0,,,,,
player,201209090det,det,SmitKe02,def_pct,0%,,,,,
player,201209090det,det,SmitKe02,special_teams,5,,,,,
player,201209090det,det,SmitKe02,st_pct,17%,,,,,
player,201209090det,det,ScheTo00,pos,TE,,,,,
player,201209090det,det,ScheTo00,offense,43,,,,,
player,201209090det,det,ScheTo00,off_pct,64%,,,,,
player,201209090det,det,ScheTo00,defense,0,,,,,
player,201209090det,det,ScheTo00,def_pct,0%,,,,,
player,201209090det,det,ScheTo00,special_teams,1,,,,,
player,201209090det,det,ScheTo00,st_pct,3%,,,,,
player,201209090det,det,YounTi00,pos,WR,,,,,
player,201209090det,det,YounTi00,offense,38,,,,,
player,201209090det,det,YounTi00,off_pct,57%,,,,,
player,201209090det,det,YounTi00,defense,0,,,,,
player,201209090det,det,YounTi00,def_pct,0%,,,,,
player,201209090det,det,YounTi00,special_teams,0,,,,,
player,201209090det,det,YounTi00,st_pct,0%,,,,,
player,201209090det,det,HellWi00,pos,TE,,,,,
player,201209090det,det,HellWi00,offense,8,,,,,
player,201209090det,det,HellWi00,off_pct,12%,,,,,
player,201209090det,det,HellWi00,defense,0,,,,,
player,201209090det,det,HellWi00,def_pct,0%,,,,,
player,201209090det,det,HellWi00,special_teams,14,,,,,
player,201209090det,det,HellWi00,st_pct,47%,,,,,
player,201209090det,det,LogaSt00,pos,RB,,,,,
player,201209090det,det,LogaSt00,offense,5,,,,,
player,201209090det,det,LogaSt00,off_pct,7%,,,,,
player,201209090det,det,LogaSt00,defense,0,,,,,
player,201209090det,det,LogaSt00,def_pct,0%,,,,,
player,201209090det,det,LogaSt00,special_teams,17,,,,,
player,201209090det,det,LogaSt00,st_pct,57%,,,,,
player,201209090det,det,WillKe03,pos,RB,,,,,
player,201209090det,det,WillKe03,offense,3,,,,,
player,201209090det,det,WillKe03,off_pct,4%,,,,,
player,201209090det,det,WillKe03,defense,0,,,,,
player,201209090det,det,WillKe03,def_pct,0%,,,,,
player,201209090det,det,WillKe03,special_teams,20,,,,,
player,201209090det,det,WillKe03,st_pct,67%,,,,,
player,201209090det,det,BellJo01,pos,RB,,,,,
player,201209090det,det,BellJo01,offense,1,,,,,
player,201209090det,det,BellJo01,off_pct,1%,,,,,
player,201209090det,det,BellJo01,defense,0,,,,,
player,201209090det,det,BellJo01,def_pct,0%,,,,,
player,201209090det,det,BellJo01,special_teams,14,,,,,
player,201209090det,det,BellJo01,st_pct,47%,,,,,
player,201209090det,det,ReifRi00,pos,T,,,,,
player,201209090det,det,ReifRi00,offense,1,,,,,
player,201209090det,det,ReifRi00,off_pct,1%,,,,,
player,201209090det,det,ReifRi00,defense,0,,,,,
player,201209090det,det,ReifRi00,def_pct,0%,,,,,
player,201209090det,det,ReifRi00,special_teams,5,,,,,
player,201209090det,det,ReifRi00,st_pct,17%,,,,,
player,201209090det,det,ColeEr21,pos,SS,,,,,
player,201209090det,det,ColeEr21,offense,0,,,,,
player,201209090det,det,ColeEr21,off_pct,0%,,,,,
player,201209090det,det,ColeEr21,defense,57,,,,,
player,201209090det,det,ColeEr21,def_pct,100%,,,,,
player,201209090det,det,ColeEr21,special_teams,12,,,,,
player,201209090det,det,ColeEr21,st_pct,40%,,,,,
player,201209090det,det,LaceJa99,pos,CB,,,,,
player,201209090det,det,LaceJa99,offense,0,,,,,
player,201209090det,det,LaceJa99,off_pct,0%,,,,,
player,201209090det,det,LaceJa99,defense,56,,,,,
player,201209090det,det,LaceJa99,def_pct,98%,,,,,
player,201209090det,det,LaceJa99,special_teams,5,,,,,
player,201209090det,det,LaceJa99,st_pct,17%,,,,,
player,201209090det,det,WendJo99,pos,FS,,,,,
player,201209090det,det,WendJo99,offense,0,,,,,
player,201209090det,det,WendJo99,off_pct,0%,,,,,
player,201209090det,det,WendJo99,defense,55,,,,,
player,201209090det,det,WendJo99,def_pct,96%,,,,,
player,201209090det,det,WendJo99,special_teams,14,,,,,
player,201209090det,det,WendJo99,st_pct,47%,,,,,
player,201209090det,det,TullSt20,pos,LB,,,,,
player,201209090det,det,TullSt20,offense,0,,,,,
player,201209090det,det,TullSt20,off_pct,0%,,,,,
player,201209090det,det,TullSt20,defense,55,,,,,
player,201209090det,det,TullSt20,def_pct,96%,,,,,
player,201209090det,det,TullSt20,special_teams,5,,,,,
player,201209090det,det,TullSt20,st_pct,17%,,,,,
player,201209090det,det,LevyDe99,pos,LB,,,,,
player,201209090det,det,LevyDe99,offense,0,,,,,
player,201209090det,det,LevyDe99,off_pct,0%,,,,,
player,201209090det,det,LevyDe99,defense,49,,,,,
player,201209090det,det,LevyDe99,def_pct,86%,,,,,
player,201209090det,det,LevyDe99,special_teams,8,,,,,
player,201209090det,det,LevyDe99,st_pct,27%,,,,,
player,201209090det,det,DuraJu99,pos,LB,,,,,
player,201209090det,det,DuraJu99,offense,0,,,,,
player,201209090det,det,DuraJu99,off_pct,0%,,,,,
player,201209090det,det,DuraJu99,defense,48,,,,,
player,201209090det,det,DuraJu99,def_pct,84%,,,,,
player,201209090det,det,DuraJu99,special_teams,7,,,,,
player,201209090det,det,DuraJu99,st_pct,23%,,,,,
player,201209090det,det,SuhxNd99,pos,DT,,,,,
player,201209090det,det,SuhxNd99,offense,0,,,,,
player,201209090det,det,SuhxNd99,off_pct,0%,,,,,
player,201209090det,det,SuhxNd99,defense,40,,,,,
player,201209090det,det,SuhxNd99,def_pct,70%,,,,,
player,201209090det,det,SuhxNd99,special_teams,5,,,,,
player,201209090det,det,SuhxNd99,st_pct,17%,,,,,
player,201209090det,det,BentBi00,pos,CB,,,,,
player,201209090det,det,BentBi00,offense,0,,,,,
player,201209090det,det,BentBi00,off_pct,0%,,,,,
player,201209090det,det,BentBi00,defense,38,,,,,
player,201209090det,det,BentBi00,def_pct,67%,,,,,
player,201209090det,det,BentBi00,special_teams,0,,,,,
player,201209090det,det,BentBi00,st_pct,0%,,,,,
player,201209090det,det,AvriCl99,pos,DE,,,,,
player,201209090det,det,AvriCl99,offense,0,,,,,
player,201209090det,det,AvriCl99,off_pct,0%,,,,,
player,201209090det,det,AvriCl99,defense,37,,,,,
player,201209090det,det,AvriCl99,def_pct,65%,,,,,
player,201209090det,det,AvriCl99,special_teams,0,,,,,
player,201209090det,det,AvriCl99,st_pct,0%,,,,,
player,201209090det,det,VandKy99,pos,DE,,,,,
player,201209090det,det,VandKy99,offense,0,,,,,
player,201209090det,det,VandKy99,off_pct,0%,,,,,
player,201209090det,det,VandKy99,defense,36,,,,,
player,201209090det,det,VandKy99,def_pct,63%,,,,,
player,201209090det,det,VandKy99,special_teams,0,,,,,
player,201209090det,det,VandKy99,st_pct,0%,,,,,
player,201209090det,det,WillCo21,pos,DT,,,,,
player,201209090det,det,WillCo21,offense,0,,,,,
player,201209090det,det,WillCo21,off_pct,0%,,,,,
player,201209090det,det,WillCo21,defense,34,,,,,
player,201209090det,det,WillCo21,def_pct,60%,,,,,
player,201209090det,det,WillCo21,special_teams,5,,,,,
player,201209090det,det,WillCo21,st_pct,17%,,,,,
player,201209090det,det,FlorDr20,pos,CB,,,,,
player,201209090det,det,FlorDr20,offense,0,,,,,
player,201209090det,det,FlorDr20,off_pct,0%,,,,,
player,201209090det,det,FlorDr20,defense,31,,,,,
player,201209090det,det,FlorDr20,def_pct,54%,,,,,
player,201209090det,det,FlorDr20,special_teams,5,,,,,
player,201209090det,det,FlorDr20,st_pct,17%,,,,,
player,201209090det,det,FairNi00,pos,DT,,,,,
player,201209090det,det,FairNi00,offense,0,,,,,
player,201209090det,det,FairNi00,off_pct,0%,,,,,
player,201209090det,det,FairNi00,defense,20,,,,,
player,201209090det,det,FairNi00,def_pct,35%,,,,,
player,201209090det,det,FairNi00,special_teams,0,,,,,
player,201209090det,det,FairNi00,st_pct,0%,,,,,
player,201209090det,det,YounWi99,pos,DE,,,,,
player,201209090det,det,YounWi99,offense,0,,,,,
player,201209090det,det,YounWi99,off_pct,0%,,,,,
player,201209090det,det,YounWi99,defense,19,,,,,
player,201209090det,det,YounWi99,def_pct,33%,,,,,
player,201209090det,det,YounWi99,special_teams,10,,,,,
player,201209090det,det,YounWi99,st_pct,33%,,,,,
player,201209090det,det,HillSa99,pos,DT,,,,,
player,201209090det,det,HillSa99,offense,0,,,,,
player,201209090det,det,HillSa99,off_pct,0%,,,,,
player,201209090det,det,HillSa99,defense,19,,,,,
player,201209090det,det,HillSa99,def_pct,33%,,,,,
player,201209090det,det,HillSa99,special_teams,5,,,,,
player,201209090det,det,HillSa99,st_pct,17%,,,,,
player,201209090det,det,JackLa98,pos,DE,,,,,
player,201209090det,det,JackLa98,offense,0,,,,,
player,201209090det,det,JackLa98,off_pct,0%,,,,,
player,201209090det,det,JackLa98,defense,18,,,,,
player,201209090det,det,JackLa98,def_pct,32%,,,,,
player,201209090det,det,JackLa98,special_teams,5,,,,,
player,201209090det,det,JackLa98,st_pct,17%,,,,,
player,201209090det,det,GreeJo03,pos,CB,,,,,
player,201209090det,det,GreeJo03,offense,0,,,,,
player,201209090det,det,GreeJo03,off_pct,0%,,,,,
player,201209090det,det,GreeJo03,defense,8,,,,,
player,201209090det,det,GreeJo03,def_pct,14%,,,,,
player,201209090det,det,GreeJo03,special_teams,5,,,,,
player,201209090det,det,GreeJo03,st_pct,17%,,,,,
player,201209090det,det,SpieAm99,pos,SS,,,,,
player,201209090det,det,SpieAm99,offense,0,,,,,
player,201209090det,det,SpieAm99,off_pct,0%,,,,,
player,201209090det,det,SpieAm99,defense,4,,,,,
player,201209090det,det,SpieAm99,def_pct,7%,,,,,
player,201209090det,det,SpieAm99,special_teams,20,,,,,
player,201209090det,det,SpieAm99,st_pct,67%,,,,,
player,201209090det,det,PalmAs99,pos,LB,,,,,
player,201209090det,det,PalmAs99,offense,0,,,,,
player,201209090det,det,PalmAs99,off_pct,0%,,,,,
player,201209090det,det,PalmAs99,defense,2,,,,,
player,201209090det,det,PalmAs99,def_pct,4%,,,,,
player,201209090det,det,PalmAs99,special_teams,20,,,,,
player,201209090det,det,PalmAs99,st_pct,67%,,,,,
player,201209090det,det,OsgoKa00,pos,WR,,,,,
player,201209090det,det,OsgoKa00,offense,0,,,,,
player,201209090det,det,OsgoKa00,off_pct,0%,,,,,
player,201209090det,det,OsgoKa00,defense,0,,,,,
player,201209090det,det,OsgoKa00,def_pct,0%,,,,,
player,201209090det,det,OsgoKa00,special_teams,20,,,,,
player,201209090det,det,OsgoKa00,st_pct,67%,,,,,
player,201209090det,det,LewiRo02,pos,DE,,,,,
player,201209090det,det,LewiRo02,offense,0,,,,,
player,201209090det,det,LewiRo02,off_pct,0%,,,,,
player,201209090det,det,LewiRo02,defense,0,,,,,
player,201209090det,det,LewiRo02,def_pct,0%,,,,,
player,201209090det,det,LewiRo02,special_teams,16,,,,,
player,201209090det,det,LewiRo02,st_pct,53%,,,,,
player,201209090det,det,HoguDo01,pos,LB,,,,,
player,201209090det,det,HoguDo01,offense,0,,,,,
player,201209090det,det,HoguDo01,off_pct,0%,,,,,
player,201209090det,det,HoguDo01,defense,0,,,,,
player,201209090det,det,HoguDo01,def_pct,0%,,,,,
player,201209090det,det,HoguDo01,special_teams,15,,,,,
player,201209090det,det,HoguDo01,st_pct,50%,,,,,
player,201209090det,det,BarnKe99,pos,CB,,,,,
player,201209090det,det,BarnKe99,offense,0,,,,,
player,201209090det,det,BarnKe99,off_pct,0%,,,,,
player,201209090det,det,BarnKe99,defense,0,,,,,
player,201209090det,det,BarnKe99,def_pct,0%,,,,,
player,201209090det,det,BarnKe99,special_teams,12,,,,,
player,201209090det,det,BarnKe99,st_pct,40%,,,,,
player,201209090det,det,hansojas01,pos,K,,,,,
player,201209090det,det,hansojas01,offense,0,,,,,
player,201209090det,det,hansojas01,off_pct,0%,,,,,
player,201209090det,det,hansojas01,defense,0,,,,,
player,201209090det,det,hansojas01,def_pct,0%,,,,,
player,201209090det,det,hansojas01,special_teams,11,,,,,
player,201209090det,det,hansojas01,st_pct,37%,,,,,
player,201209090det,det,MuhlDo20,pos,LS,,,,,
player,201209090det,det,MuhlDo20,offense,0,,,,,
player,201209090det,det,MuhlDo20,off_pct,0%,,,,,
player,201209090det,det,MuhlDo20,defense,0,,,,,
player,201209090det,det,MuhlDo20,def_pct,0%,,,,,
player,201209090det,det,MuhlDo20,special_teams,8,,,,,
player,201209090det,det,MuhlDo20,st_pct,27%,,,,,
player,201209090det,det,GrahBe20,pos,P,,,,,
player,201209090det,det,GrahBe20,offense,0,,,,,
player,201209090det,det,GrahBe20,off_pct,0%,,,,,
player,201209090det,det,GrahBe20,defense,0,,,,,
player,201209090det,det,GrahBe20,def_pct,0%,,,,,
player,201209090det,det,GrahBe20,special_teams,8,,,,,
player,201209090det,det,GrahBe20,st_pct,27%,,,,,
player,201209090det,det,GandDy20,pos,C,,,,,
player,201209090det,det,GandDy20,offense,0,,,,,
player,201209090det,det,GandDy20,off_pct,0%,,,,,
player,201209090det,det,GandDy20,defense,0,,,,,
player,201209090det,det,GandDy20,def_pct,0%,,,,,
player,201209090det,det,GandDy20,special_teams,5,,,,,
player,201209090det,det,GandDy20,st_pct,17%,,,,,
player,201209090det,det,LewiTr00,pos,LB,,,,,
player,201209090det,det,LewiTr00,offense,0,,,,,
player,201209090det,det,LewiTr00,off_pct,0%,,,,,
player,201209090det,det,LewiTr00,defense,0,,,,,
player,201209090det,det,LewiTr00,def_pct,0%,,,,,
player,201209090det,det,LewiTr00,special_teams,2,,,,,
player,201209090det,det,LewiTr00,st_pct,7%,,,,,
player,201209090det,ram,TurnRo22,pos,C,,,,,
player,201209090det,ram,TurnRo22,offense,57,,,,,
player,201209090det,ram,TurnRo22,off_pct,100%,,,,,
player,201209090det,ram,TurnRo22,defense,0,,,,,
player,201209090det,ram,TurnRo22,def_pct,0%,,,,,
player,201209090det,ram,TurnRo22,special_teams,8,,,,,
player,201209090det,ram,TurnRo22,st_pct,27%,,,,,
player,201209090det,ram,DahlHa20,pos,G,,,,,
player,201209090det,ram,DahlHa20,offense,57,,,,,
player,201209090det,ram,DahlHa20,off_pct,100%,,,,,
player,201209090det,ram,DahlHa20,defense,0,,,,,
player,201209090det,ram,DahlHa20,def_pct,0%,,,,,
player,201209090det,ram,DahlHa20,special_teams,5,,,,,
player,201209090det,ram,DahlHa20,st_pct,17%,,,,,
player,201209090det,ram,RichBa20,pos,T,,,,,
player,201209090det,ram,RichBa20,offense,57,,,,,
player,201209090det,ram,RichBa20,off_pct,100%,,,,,
player,201209090det,ram,RichBa20,defense,0,,,,,
player,201209090det,ram,RichBa20,def_pct,0%,,,,,
player,201209090det,ram,RichBa20,special_teams,5,,,,,
player,201209090det,ram,RichBa20,st_pct,17%,,,,,
player,201209090det,ram,BradSa00,pos,QB,,,,,
player,201209090det,ram,BradSa00,offense,57,,,,,
player,201209090det,ram,BradSa00,off_pct,100%,,,,,
player,201209090det,ram,BradSa00,defense,0,,,,,
player,201209090det,ram,BradSa00,def_pct,0%,,,,,
player,201209090det,ram,BradSa00,special_teams,0,,,,,
player,201209090det,ram,BradSa00,st_pct,0%,,,,,
player,201209090det,ram,JackSt00,pos,RB,,,,,
player,201209090det,ram,JackSt00,offense,54,,,,,
player,201209090det,ram,JackSt00,off_pct,95%,,,,,
player,201209090det,ram,JackSt00,defense,0,,,,,
player,201209090det,ram,JackSt00,def_pct,0%,,,,,
player,201209090det,ram,JackSt00,special_teams,0,,,,,
player,201209090det,ram,JackSt00,st_pct,0%,,,,,
player,201209090det,ram,AmenDa00,pos,WR,,,,,
player,201209090det,ram,AmenDa00,offense,51,,,,,
player,201209090det,ram,AmenDa00,off_pct,89%,,,,,
player,201209090det,ram,AmenDa00,defense,0,,,,,
player,201209090det,ram,AmenDa00,def_pct,0%,,,,,
player,201209090det,ram,AmenDa00,special_teams,4,,,,,
player,201209090det,ram,AmenDa00,st_pct,13%,,,,,
player,201209090det,ram,GibsBr00,pos,WR,,,,,
player,201209090det,ram,GibsBr00,offense,45,,,,,
player,201209090det,ram,GibsBr00,off_pct,79%,,,,,
player,201209090det,ram,GibsBr00,defense,0,,,,,
player,201209090det,ram,GibsBr00,def_pct,0%,,,,,
player,201209090det,ram,GibsBr00,special_teams,0,,,,,
player,201209090det,ram,GibsBr00,st_pct,0%,,,,,
player,201209090det,ram,SaffRo20,pos,T,,,,,
player,201209090det,ram,SaffRo20,offense,43,,,,,
player,201209090det,ram,SaffRo20,off_pct,75%,,,,,
player,201209090det,ram,SaffRo20,defense,0,,,,,
player,201209090det,ram,SaffRo20,def_pct,0%,,,,,
player,201209090det,ram,SaffRo20,special_teams,3,,,,,
player,201209090det,ram,SaffRo20,st_pct,10%,,,,,
player,201209090det,ram,KendLa00,pos,TE,,,,,
player,201209090det,ram,KendLa00,offense,41,,,,,
player,201209090det,ram,KendLa00,off_pct,72%,,,,,
player,201209090det,ram,KendLa00,defense,0,,,,,
player,201209090det,ram,KendLa00,def_pct,0%,,,,,
player,201209090det,ram,KendLa00,special_teams,10,,,,,
player,201209090det,ram,KendLa00,st_pct,33%,,,,,
player,201209090det,ram,WatkRo00,pos,G,,,,,
player,201209090det,ram,WatkRo00,offense,36,,,,,
player,201209090det,ram,WatkRo00,off_pct,63%,,,,,
player,201209090det,ram,WatkRo00,defense,0,,,,,
player,201209090det,ram,WatkRo00,def_pct,0%,,,,,
player,201209090det,ram,WatkRo00,special_teams,5,,,,,
player,201209090det,ram,WatkRo00,st_pct,17%,,,,,
player,201209090det,ram,SmitSt02,pos,WR,,,,,
