game,2012,9,20121104,201211040gnb,crd,"Arizona Cardinals",17,gnb,"Green Bay Packers",31
player,201211040gnb,gnb,RajiBJ99,special_teams,3,,,,,
player,201211040gnb,gnb,RajiBJ99,st_pct,9%,,,,,
player,201211040gnb,gnb,HawkA.20,pos,LB,,,,,
player,201211040gnb,gnb,HawkA.20,offense,0,,,,,
player,201211040gnb,gnb,HawkA.20,off_pct,0%,,,,,
player,201211040gnb,gnb,HawkA.20,defense,38,,,,,
player,201211040gnb,gnb,HawkA.20,def_pct,58%,,,,,
player,201211040gnb,gnb,HawkA.20,special_teams,3,,,,,
player,201211040gnb,gnb,HawkA.20,st_pct,9%,,,,,
player,201211040gnb,gnb,McMiJe00,pos,FS,,,,,
player,201211040gnb,gnb,McMiJe00,offense,0,,,,,
player,201211040gnb,gnb,McMiJe00,off_pct,0%,,,,,
player,201211040gnb,gnb,McMiJe00,defense,37,,,,,
player,201211040gnb,gnb,McMiJe00,def_pct,56%,,,,,
player,201211040gnb,gnb,McMiJe00,special_teams,13,,,,,
player,201211040gnb,gnb,McMiJe00,st_pct,39%,,,,,
player,201211040gnb,gnb,MattCl99,pos,LB,,,,,
player,201211040gnb,gnb,MattCl99,offense,0,,,,,
player,201211040gnb,gnb,MattCl99,off_pct,0%,,,,,
player,201211040gnb,gnb,MattCl99,defense,35,,,,,
player,201211040gnb,gnb,MattCl99,def_pct,53%,,,,,
player,201211040gnb,gnb,MattCl99,special_teams,0,,,,,
player,201211040gnb,gnb,MattCl99,st_pct,0%,,,,,
player,201211040gnb,gnb,PickRy20,pos,DT,,,,,
player,201211040gnb,gnb,PickRy20,offense,0,,,,,
player,201211040gnb,gnb,PickRy20,off_pct,0%,,,,,
player,201211040gnb,gnb,PickRy20,defense,30,,,,,
player,201211040gnb,gnb,PickRy20,def_pct,45%,,,,,
player,201211040gnb,gnb,PickRy20,special_teams,0,,,,,
player,201211040gnb,gnb,PickRy20,st_pct,0%,,,,,
player,201211040gnb,gnb,NealMi99,pos,DE,,,,,
player,201211040gnb,gnb,NealMi99,offense,0,,,,,
player,201211040gnb,gnb,NealMi99,off_pct,0%,,,,,
player,201211040gnb,gnb,NealMi99,defense,25,,,,,
player,201211040gnb,gnb,NealMi99,def_pct,38%,,,,,
player,201211040gnb,gnb,NealMi99,special_teams,3,,,,,
player,201211040gnb,gnb,NealMi99,st_pct,9%,,,,,
player,201211040gnb,gnb,DaniMi00,pos,DE,,,,,
player,201211040gnb,gnb,DaniMi00,offense,0,,,,,
player,201211040gnb,gnb,DaniMi00,off_pct,0%,,,,,
player,201211040gnb,gnb,DaniMi00,defense,20,,,,,
player,201211040gnb,gnb,DaniMi00,def_pct,30%,,,,,
player,201211040gnb,gnb,DaniMi00,special_teams,7,,,,,
player,201211040gnb,gnb,DaniMi00,st_pct,21%,,,,,
player,201211040gnb,gnb,WilsC.98,pos,DE,,,,,
player,201211040gnb,gnb,WilsC.98,offense,0,,,,,
player,201211040gnb,gnb,WilsC.98,off_pct,0%,,,,,
player,201211040gnb,gnb,WilsC.98,defense,19,,,,,
player,201211040gnb,gnb,WilsC.98,def_pct,29%,,,,,
player,201211040gnb,gnb,WilsC.98,special_teams,9,,,,,
player,201211040gnb,gnb,WilsC.98,st_pct,27%,,,,,
player,201211040gnb,gnb,LattJa00,pos,LB,,,,,
player,201211040gnb,gnb,LattJa00,offense,0,,,,,
player,201211040gnb,gnb,LattJa00,off_pct,0%,,,,,
player,201211040gnb,gnb,LattJa00,defense,8,,,,,
player,201211040gnb,gnb,LattJa00,def_pct,12%,,,,,
player,201211040gnb,gnb,LattJa00,special_teams,24,,,,,
player,201211040gnb,gnb,LattJa00,st_pct,73%,,,,,
player,201211040gnb,gnb,BushJa20,pos,CB,,,,,
player,201211040gnb,gnb,BushJa20,offense,0,,,,,
player,201211040gnb,gnb,BushJa20,off_pct,0%,,,,,
player,201211040gnb,gnb,BushJa20,defense,4,,,,,
player,201211040gnb,gnb,BushJa20,def_pct,6%,,,,,
player,201211040gnb,gnb,BushJa20,special_teams,23,,,,,
player,201211040gnb,gnb,BushJa20,st_pct,70%,,,,,
player,201211040gnb,gnb,FranRo99,pos,LB,,,,,
player,201211040gnb,gnb,FranRo99,offense,0,,,,,
player,201211040gnb,gnb,FranRo99,off_pct,0%,,,,,
player,201211040gnb,gnb,FranRo99,defense,0,,,,,
player,201211040gnb,gnb,FranRo99,def_pct,0%,,,,,
player,201211040gnb,gnb,FranRo99,special_teams,27,,,,,
player,201211040gnb,gnb,FranRo99,st_pct,82%,,,,,
player,201211040gnb,gnb,RichSe00,pos,SS,,,,,
player,201211040gnb,gnb,RichSe00,offense,0,,,,,
player,201211040gnb,gnb,RichSe00,off_pct,0%,,,,,
player,201211040gnb,gnb,RichSe00,defense,0,,,,,
player,201211040gnb,gnb,RichSe00,def_pct,0%,,,,,
player,201211040gnb,gnb,RichSe00,special_teams,21,,,,,
player,201211040gnb,gnb,RichSe00,st_pct,64%,,,,,
player,201211040gnb,gnb,CrosMa20,pos,K,,,,,
player,201211040gnb,gnb,CrosMa20,offense,0,,,,,
player,201211040gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201211040gnb,gnb,CrosMa20,defense,0,,,,,
player,201211040gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201211040gnb,gnb,CrosMa20,special_teams,12,,,,,
player,201211040gnb,gnb,CrosMa20,st_pct,36%,,,,,
player,201211040gnb,gnb,MannTe00,pos,LB,,,,,
player,201211040gnb,gnb,MannTe00,offense,0,,,,,
player,201211040gnb,gnb,MannTe00,off_pct,0%,,,,,
player,201211040gnb,gnb,MannTe00,defense,0,,,,,
player,201211040gnb,gnb,MannTe00,def_pct,0%,,,,,
player,201211040gnb,gnb,MannTe00,special_teams,12,,,,,
player,201211040gnb,gnb,MannTe00,st_pct,36%,,,,,
player,201211040gnb,gnb,GoodBr99,pos,LS,,,,,
player,201211040gnb,gnb,GoodBr99,offense,0,,,,,
player,201211040gnb,gnb,GoodBr99,off_pct,0%,,,,,
player,201211040gnb,gnb,GoodBr99,defense,0,,,,,
player,201211040gnb,gnb,GoodBr99,def_pct,0%,,,,,
player,201211040gnb,gnb,GoodBr99,special_teams,12,,,,,
player,201211040gnb,gnb,GoodBr99,st_pct,36%,,,,,
player,201211040gnb,gnb,MastTi99,pos,P,,,,,
player,201211040gnb,gnb,MastTi99,offense,0,,,,,
player,201211040gnb,gnb,MastTi99,off_pct,0%,,,,,
player,201211040gnb,gnb,MastTi99,defense,0,,,,,
player,201211040gnb,gnb,MastTi99,def_pct,0%,,,,,
player,201211040gnb,gnb,MastTi99,special_teams,12,,,,,
player,201211040gnb,gnb,MastTi99,st_pct,36%,,,,,
player,201211040gnb,gnb,WhitJo01,pos,RB,,,,,
player,201211040gnb,gnb,WhitJo01,offense,0,,,,,
player,201211040gnb,gnb,WhitJo01,off_pct,0%,,,,,
player,201211040gnb,gnb,WhitJo01,defense,0,,,,,
player,201211040gnb,gnb,WhitJo01,def_pct,0%,,,,,
player,201211040gnb,gnb,WhitJo01,special_teams,10,,,,,
player,201211040gnb,gnb,WhitJo01,st_pct,30%,,,,,
player,201211040gnb,gnb,BarcDo00,pos,G,,,,,
player,201211040gnb,gnb,BarcDo00,offense,0,,,,,
player,201211040gnb,gnb,BarcDo00,off_pct,0%,,,,,
player,201211040gnb,gnb,BarcDo00,defense,0,,,,,
player,201211040gnb,gnb,BarcDo00,def_pct,0%,,,,,
player,201211040gnb,gnb,BarcDo00,special_teams,10,,,,,
player,201211040gnb,gnb,BarcDo00,st_pct,30%,,,,,
player,201211040gnb,crd,OhrnRi20,pos,G,,,,,
player,201211040gnb,crd,OhrnRi20,offense,66,,,,,
player,201211040gnb,crd,OhrnRi20,off_pct,100%,,,,,
player,201211040gnb,crd,OhrnRi20,defense,0,,,,,
player,201211040gnb,crd,OhrnRi20,def_pct,0%,,,,,
player,201211040gnb,crd,OhrnRi20,special_teams,3,,,,,
player,201211040gnb,crd,OhrnRi20,st_pct,9%,,,,,
player,201211040gnb,crd,MassBo00,pos,T,,,,,
player,201211040gnb,crd,MassBo00,offense,66,,,,,
player,201211040gnb,crd,MassBo00,off_pct,100%,,,,,
player,201211040gnb,crd,MassBo00,defense,0,,,,,
player,201211040gnb,crd,MassBo00,def_pct,0%,,,,,
player,201211040gnb,crd,MassBo00,special_teams,3,,,,,
player,201211040gnb,crd,MassBo00,st_pct,9%,,,,,
player,201211040gnb,crd,CollDa20,pos,G,,,,,
player,201211040gnb,crd,CollDa20,offense,66,,,,,
player,201211040gnb,crd,CollDa20,off_pct,100%,,,,,
player,201211040gnb,crd,CollDa20,defense,0,,,,,
player,201211040gnb,crd,CollDa20,def_pct,0%,,,,,
player,201211040gnb,crd,CollDa20,special_teams,3,,,,,
player,201211040gnb,crd,CollDa20,st_pct,9%,,,,,
player,201211040gnb,crd,SendLy20,pos,C,,,,,
player,201211040gnb,crd,SendLy20,offense,66,,,,,
player,201211040gnb,crd,SendLy20,off_pct,100%,,,,,
player,201211040gnb,crd,SendLy20,defense,0,,,,,
player,201211040gnb,crd,SendLy20,def_pct,0%,,,,,
player,201211040gnb,crd,SendLy20,special_teams,0,,,,,
player,201211040gnb,crd,SendLy20,st_pct,0%,,,,,
player,201211040gnb,crd,SkelJo00,pos,QB,,,,,
player,201211040gnb,crd,SkelJo00,offense,66,,,,,
player,201211040gnb,crd,SkelJo00,off_pct,100%,,,,,
player,201211040gnb,crd,SkelJo00,defense,0,,,,,
player,201211040gnb,crd,SkelJo00,def_pct,0%,,,,,
player,201211040gnb,crd,SkelJo00,special_teams,0,,,,,
player,201211040gnb,crd,SkelJo00,st_pct,0%,,,,,
player,201211040gnb,crd,FitzLa00,pos,WR,,,,,
player,201211040gnb,crd,FitzLa00,offense,64,,,,,
player,201211040gnb,crd,FitzLa00,off_pct,97%,,,,,
player,201211040gnb,crd,FitzLa00,defense,0,,,,,
player,201211040gnb,crd,FitzLa00,def_pct,0%,,,,,
player,201211040gnb,crd,FitzLa00,special_teams,0,,,,,
player,201211040gnb,crd,FitzLa00,st_pct,0%,,,,,
player,201211040gnb,crd,RobeAn00,pos,WR,,,,,
player,201211040gnb,crd,RobeAn00,offense,55,,,,,
player,201211040gnb,crd,RobeAn00,off_pct,83%,,,,,
player,201211040gnb,crd,RobeAn00,defense,0,,,,,
player,201211040gnb,crd,RobeAn00,def_pct,0%,,,,,
player,201211040gnb,crd,RobeAn00,special_teams,0,,,,,
player,201211040gnb,crd,RobeAn00,st_pct,0%,,,,,
player,201211040gnb,crd,StepLa00,pos,RB,,,,,
player,201211040gnb,crd,StepLa00,offense,51,,,,,
player,201211040gnb,crd,StepLa00,off_pct,77%,,,,,
player,201211040gnb,crd,StepLa00,defense,0,,,,,
player,201211040gnb,crd,StepLa00,def_pct,0%,,,,,
player,201211040gnb,crd,StepLa00,special_teams,0,,,,,
player,201211040gnb,crd,StepLa00,st_pct,0%,,,,,
player,201211040gnb,crd,PottNa00,pos,T,,,,,
player,201211040gnb,crd,PottNa00,offense,49,,,,,
player,201211040gnb,crd,PottNa00,off_pct,74%,,,,,
player,201211040gnb,crd,PottNa00,defense,0,,,,,
player,201211040gnb,crd,PottNa00,def_pct,0%,,,,,
player,201211040gnb,crd,PottNa00,special_teams,0,,,,,
player,201211040gnb,crd,PottNa00,st_pct,0%,,,,,
player,201211040gnb,crd,HousRo01,pos,TE,,,,,
player,201211040gnb,crd,HousRo01,offense,49,,,,,
player,201211040gnb,crd,HousRo01,off_pct,74%,,,,,
player,201211040gnb,crd,HousRo01,defense,0,,,,,
player,201211040gnb,crd,HousRo01,def_pct,0%,,,,,
player,201211040gnb,crd,HousRo01,special_teams,0,,,,,
player,201211040gnb,crd,HousRo01,st_pct,0%,,,,,
player,201211040gnb,crd,FloyMi00,pos,WR,,,,,
player,201211040gnb,crd,FloyMi00,offense,39,,,,,
player,201211040gnb,crd,FloyMi00,off_pct,59%,,,,,
player,201211040gnb,crd,FloyMi00,defense,0,,,,,
player,201211040gnb,crd,FloyMi00,def_pct,0%,,,,,
player,201211040gnb,crd,FloyMi00,special_teams,0,,,,,
player,201211040gnb,crd,FloyMi00,st_pct,0%,,,,,
player,201211040gnb,crd,KingJe00,pos,TE,,,,,
player,201211040gnb,crd,KingJe00,offense,27,,,,,
player,201211040gnb,crd,KingJe00,off_pct,41%,,,,,
player,201211040gnb,crd,KingJe00,defense,0,,,,,
player,201211040gnb,crd,KingJe00,def_pct,0%,,,,,
player,201211040gnb,crd,KingJe00,special_teams,3,,,,,
player,201211040gnb,crd,KingJe00,st_pct,9%,,,,,
player,201211040gnb,crd,SherAn00,pos,FB,,,,,
player,201211040gnb,crd,SherAn00,offense,21,,,,,
player,201211040gnb,crd,SherAn00,off_pct,32%,,,,,
player,201211040gnb,crd,SherAn00,defense,0,,,,,
player,201211040gnb,crd,SherAn00,def_pct,0%,,,,,
player,201211040gnb,crd,SherAn00,special_teams,14,,,,,
player,201211040gnb,crd,SherAn00,st_pct,42%,,,,,
player,201211040gnb,crd,DoucEa00,pos,WR,,,,,
player,201211040gnb,crd,DoucEa00,offense,19,,,,,
player,201211040gnb,crd,DoucEa00,off_pct,29%,,,,,
player,201211040gnb,crd,DoucEa00,defense,0,,,,,
player,201211040gnb,crd,DoucEa00,def_pct,0%,,,,,
player,201211040gnb,crd,DoucEa00,special_teams,10,,,,,
player,201211040gnb,crd,DoucEa00,st_pct,30%,,,,,
player,201211040gnb,crd,BatiDA20,pos,T,,,,,
player,201211040gnb,crd,BatiDA20,offense,18,,,,,
player,201211040gnb,crd,BatiDA20,off_pct,27%,,,,,
player,201211040gnb,crd,BatiDA20,defense,0,,,,,
player,201211040gnb,crd,BatiDA20,def_pct,0%,,,,,
player,201211040gnb,crd,BatiDA20,special_teams,3,,,,,
player,201211040gnb,crd,BatiDA20,st_pct,9%,,,,,
player,201211040gnb,crd,PoweWi00,pos,RB,,,,,
player,201211040gnb,crd,PoweWi00,offense,3,,,,,
player,201211040gnb,crd,PoweWi00,off_pct,5%,,,,,
player,201211040gnb,crd,PoweWi00,defense,0,,,,,
player,201211040gnb,crd,PoweWi00,def_pct,0%,,,,,
player,201211040gnb,crd,PoweWi00,special_teams,6,,,,,
player,201211040gnb,crd,PoweWi00,st_pct,18%,,,,,
player,201211040gnb,crd,DrayJi00,pos,TE,,,,,
player,201211040gnb,crd,DrayJi00,offense,1,,,,,
player,201211040gnb,crd,DrayJi00,off_pct,2%,,,,,
player,201211040gnb,crd,DrayJi00,defense,0,,,,,
player,201211040gnb,crd,DrayJi00,def_pct,0%,,,,,
player,201211040gnb,crd,DrayJi00,special_teams,6,,,,,
player,201211040gnb,crd,DrayJi00,st_pct,18%,,,,,
player,201211040gnb,crd,PetePa00,pos,CB,,,,,
player,201211040gnb,crd,PetePa00,offense,0,,,,,
player,201211040gnb,crd,PetePa00,off_pct,0%,,,,,
player,201211040gnb,crd,PetePa00,defense,71,,,,,
player,201211040gnb,crd,PetePa00,def_pct,100%,,,,,
player,201211040gnb,crd,PetePa00,special_teams,12,,,,,
player,201211040gnb,crd,PetePa00,st_pct,36%,,,,,
player,201211040gnb,crd,WashDa99,pos,LB,,,,,
player,201211040gnb,crd,WashDa99,offense,0,,,,,
player,201211040gnb,crd,WashDa99,off_pct,0%,,,,,
player,201211040gnb,crd,WashDa99,defense,71,,,,,
player,201211040gnb,crd,WashDa99,def_pct,100%,,,,,
player,201211040gnb,crd,WashDa99,special_teams,10,,,,,
player,201211040gnb,crd,WashDa99,st_pct,30%,,,,,
player,201211040gnb,crd,RhodKe20,pos,FS,,,,,
player,201211040gnb,crd,RhodKe20,offense,0,,,,,
player,201211040gnb,crd,RhodKe20,off_pct,0%,,,,,
player,201211040gnb,crd,RhodKe20,defense,71,,,,,
player,201211040gnb,crd,RhodKe20,def_pct,100%,,,,,
player,201211040gnb,crd,RhodKe20,special_teams,6,,,,,
player,201211040gnb,crd,RhodKe20,st_pct,18%,,,,,
player,201211040gnb,crd,WilsAd99,pos,SS,,,,,
player,201211040gnb,crd,WilsAd99,offense,0,,,,,
player,201211040gnb,crd,WilsAd99,off_pct,0%,,,,,
player,201211040gnb,crd,WilsAd99,defense,71,,,,,
player,201211040gnb,crd,WilsAd99,def_pct,100%,,,,,
player,201211040gnb,crd,WilsAd99,special_teams,6,,,,,
player,201211040gnb,crd,WilsAd99,st_pct,18%,,,,,
player,201211040gnb,crd,LenoPa20,pos,LB,,,,,
player,201211040gnb,crd,LenoPa20,offense,0,,,,,
player,201211040gnb,crd,LenoPa20,off_pct,0%,,,,,
player,201211040gnb,crd,LenoPa20,defense,71,,,,,
player,201211040gnb,crd,LenoPa20,def_pct,100%,,,,,
player,201211040gnb,crd,LenoPa20,special_teams,6,,,,,
player,201211040gnb,crd,LenoPa20,st_pct,18%,,,,,
player,201211040gnb,crd,GayxWi99,pos,CB,,,,,
player,201211040gnb,crd,GayxWi99,offense,0,,,,,
player,201211040gnb,crd,GayxWi99,off_pct,0%,,,,,
player,201211040gnb,crd,GayxWi99,defense,71,,,,,
player,201211040gnb,crd,GayxWi99,def_pct,100%,,,,,
player,201211040gnb,crd,GayxWi99,special_teams,0,,,,,
player,201211040gnb,crd,GayxWi99,st_pct,0%,,,,,
player,201211040gnb,crd,AchoSa00,pos,LB,,,,,
player,201211040gnb,crd,AchoSa00,offense,0,,,,,
player,201211040gnb,crd,AchoSa00,off_pct,0%,,,,,
player,201211040gnb,crd,AchoSa00,defense,67,,,,,
player,201211040gnb,crd,AchoSa00,def_pct,94%,,,,,
player,201211040gnb,crd,AchoSa00,special_teams,22,,,,,
player,201211040gnb,crd,AchoSa00,st_pct,67%,,,,,
player,201211040gnb,crd,CampCa99,pos,DE,,,,,
player,201211040gnb,crd,CampCa99,offense,0,,,,,
player,201211040gnb,crd,CampCa99,off_pct,0%,,,,,
player,201211040gnb,crd,CampCa99,defense,61,,,,,
player,201211040gnb,crd,CampCa99,def_pct,86%,,,,,
player,201211040gnb,crd,CampCa99,special_teams,9,,,,,
player,201211040gnb,crd,CampCa99,st_pct,27%,,,,,
player,201211040gnb,crd,DockDa20,pos,DT,,,,,
player,201211040gnb,crd,DockDa20,offense,0,,,,,
player,201211040gnb,crd,DockDa20,off_pct,0%,,,,,
player,201211040gnb,crd,DockDa20,defense,61,,,,,
player,201211040gnb,crd,DockDa20,def_pct,86%,,,,,
player,201211040gnb,crd,DockDa20,special_teams,6,,,,,
player,201211040gnb,crd,DockDa20,st_pct,18%,,,,,
player,201211040gnb,crd,GrovQu99,pos,LB,,,,,
player,201211040gnb,crd,GrovQu99,offense,0,,,,,
player,201211040gnb,crd,GrovQu99,off_pct,0%,,,,,
player,201211040gnb,crd,GrovQu99,defense,37,,,,,
player,201211040gnb,crd,GrovQu99,def_pct,52%,,,,,
player,201211040gnb,crd,GrovQu99,special_teams,24,,,,,
player,201211040gnb,crd,GrovQu99,st_pct,73%,,,,,
player,201211040gnb,crd,FlemJa00,pos,CB,,,,,
player,201211040gnb,crd,FlemJa00,offense,0,,,,,
player,201211040gnb,crd,FlemJa00,off_pct,0%,,,,,
player,201211040gnb,crd,FlemJa00,defense,32,,,,,
player,201211040gnb,crd,FlemJa00,def_pct,45%,,,,,
player,201211040gnb,crd,FlemJa00,special_teams,6,,,,,
player,201211040gnb,crd,FlemJa00,st_pct,18%,,,,,
player,201211040gnb,crd,SchoOB99,pos,LB,,,,,
player,201211040gnb,crd,SchoOB99,offense,0,,,,,
player,201211040gnb,crd,SchoOB99,off_pct,0%,,,,,
player,201211040gnb,crd,SchoOB99,defense,32,,,,,
player,201211040gnb,crd,SchoOB99,def_pct,45%,,,,,
player,201211040gnb,crd,SchoOB99,special_teams,4,,,,,
player,201211040gnb,crd,SchoOB99,st_pct,12%,,,,,
player,201211040gnb,crd,WillDa99,pos,NT,,,,,
player,201211040gnb,crd,WillDa99,offense,0,,,,,
player,201211040gnb,crd,WillDa99,off_pct,0%,,,,,
player,201211040gnb,crd,WillDa99,defense,21,,,,,
player,201211040gnb,crd,WillDa99,def_pct,30%,,,,,
player,201211040gnb,crd,WillDa99,special_teams,0,,,,,
player,201211040gnb,crd,WillDa99,st_pct,0%,,,,,
player,201211040gnb,crd,AdamMi98,pos,CB,,,,,
player,201211040gnb,crd,AdamMi98,offense,0,,,,,
player,201211040gnb,crd,AdamMi98,off_pct,0%,,,,,
player,201211040gnb,crd,AdamMi98,defense,15,,,,,
player,201211040gnb,crd,AdamMi98,def_pct,21%,,,,,
player,201211040gnb,crd,AdamMi98,special_teams,18,,,,,
player,201211040gnb,crd,AdamMi98,st_pct,55%,,,,,
player,201211040gnb,crd,CartDa01,pos,NT,,,,,
player,201211040gnb,crd,CartDa01,offense,0,,,,,
player,201211040gnb,crd,CartDa01,off_pct,0%,,,,,
player,201211040gnb,crd,CartDa01,defense,12,,,,,
player,201211040gnb,crd,CartDa01,def_pct,17%,,,,,
player,201211040gnb,crd,CartDa01,special_teams,17,,,,,
player,201211040gnb,crd,CartDa01,st_pct,52%,,,,,
player,201211040gnb,crd,HollVo20,pos,DE,,,,,
player,201211040gnb,crd,HollVo20,offense,0,,,,,
player,201211040gnb,crd,HollVo20,off_pct,0%,,,,,
player,201211040gnb,crd,HollVo20,defense,12,,,,,
player,201211040gnb,crd,HollVo20,def_pct,17%,,,,,
player,201211040gnb,crd,HollVo20,special_teams,0,,,,,
player,201211040gnb,crd,HollVo20,st_pct,0%,,,,,
player,201211040gnb,crd,EasoNi20,pos,DT,,,,,
player,201211040gnb,crd,EasoNi20,offense,0,,,,,
player,201211040gnb,crd,EasoNi20,off_pct,0%,,,,,
player,201211040gnb,crd,EasoNi20,defense,3,,,,,
player,201211040gnb,crd,EasoNi20,def_pct,4%,,,,,
player,201211040gnb,crd,EasoNi20,special_teams,3,,,,,
player,201211040gnb,crd,EasoNi20,st_pct,9%,,,,,
player,201211040gnb,crd,NashZa00,pos,LB,,,,,
player,201211040gnb,crd,NashZa00,offense,0,,,,,
player,201211040gnb,crd,NashZa00,off_pct,0%,,,,,
player,201211040gnb,crd,NashZa00,defense,2,,,,,
player,201211040gnb,crd,NashZa00,def_pct,3%,,,,,
player,201211040gnb,crd,NashZa00,special_teams,3,,,,,
player,201211040gnb,crd,NashZa00,st_pct,9%,,,,,
player,201211040gnb,crd,WalkRe00,pos,LB,,,,,
player,201211040gnb,crd,WalkRe00,offense,0,,,,,
player,201211040gnb,crd,WalkRe00,off_pct,0%,,,,,
player,201211040gnb,crd,WalkRe00,defense,0,,,,,
player,201211040gnb,crd,WalkRe00,def_pct,0%,,,,,
player,201211040gnb,crd,WalkRe00,special_teams,24,,,,,
player,201211040gnb,crd,WalkRe00,st_pct,73%,,,,,
player,201211040gnb,crd,SandJa21,pos,FS,,,,,
player,201211040gnb,crd,SandJa21,offense,0,,,,,
player,201211040gnb,crd,SandJa21,off_pct,0%,,,,,
player,201211040gnb,crd,SandJa21,defense,0,,,,,
player,201211040gnb,crd,SandJa21,def_pct,0%,,,,,
player,201211040gnb,crd,SandJa21,special_teams,24,,,,,
player,201211040gnb,crd,SandJa21,st_pct,73%,,,,,
player,201211040gnb,crd,BradSt99,pos,LB,,,,,
player,201211040gnb,crd,BradSt99,offense,0,,,,,
player,201211040gnb,crd,BradSt99,off_pct,0%,,,,,
player,201211040gnb,crd,BradSt99,defense,0,,,,,
player,201211040gnb,crd,BradSt99,def_pct,0%,,,,,
player,201211040gnb,crd,BradSt99,special_teams,24,,,,,
player,201211040gnb,crd,BradSt99,st_pct,73%,,,,,
player,201211040gnb,crd,JohnRa98,pos,SS,,,,,
player,201211040gnb,crd,JohnRa98,offense,0,,,,,
player,201211040gnb,crd,JohnRa98,off_pct,0%,,,,,
player,201211040gnb,crd,JohnRa98,defense,0,,,,,
player,201211040gnb,crd,JohnRa98,def_pct,0%,,,,,
player,201211040gnb,crd,JohnRa98,special_teams,24,,,,,
player,201211040gnb,crd,JohnRa98,st_pct,73%,,,,,
player,201211040gnb,crd,BethJu00,pos,FS,,,,,
player,201211040gnb,crd,BethJu00,offense,0,,,,,
player,201211040gnb,crd,BethJu00,off_pct,0%,,,,,
player,201211040gnb,crd,BethJu00,defense,0,,,,,
player,201211040gnb,crd,BethJu00,def_pct,0%,,,,,
player,201211040gnb,crd,BethJu00,special_teams,24,,,,,
player,201211040gnb,crd,BethJu00,st_pct,73%,,,,,
player,201211040gnb,crd,LeacMi00,pos,LS,,,,,
player,201211040gnb,crd,LeacMi00,offense,0,,,,,
player,201211040gnb,crd,LeacMi00,off_pct,0%,,,,,
player,201211040gnb,crd,LeacMi00,defense,0,,,,,
player,201211040gnb,crd,LeacMi00,def_pct,0%,,,,,
player,201211040gnb,crd,LeacMi00,special_teams,11,,,,,
player,201211040gnb,crd,LeacMi00,st_pct,33%,,,,,
player,201211040gnb,crd,ZastDa20,pos,P,,,,,
player,201211040gnb,crd,ZastDa20,offense,0,,,,,
player,201211040gnb,crd,ZastDa20,off_pct,0%,,,,,
player,201211040gnb,crd,ZastDa20,defense,0,,,,,
player,201211040gnb,crd,ZastDa20,def_pct,0%,,,,,
player,201211040gnb,crd,ZastDa20,special_teams,11,,,,,
player,201211040gnb,crd,ZastDa20,st_pct,33%,,,,,
player,201211040gnb,crd,SmitAl22,pos,RB,,,,,
player,201211040gnb,crd,SmitAl22,offense,0,,,,,
player,201211040gnb,crd,SmitAl22,off_pct,0%,,,,,
player,201211040gnb,crd,SmitAl22,defense,0,,,,,
player,201211040gnb,crd,SmitAl22,def_pct,0%,,,,,
player,201211040gnb,crd,SmitAl22,special_teams,8,,,,,
player,201211040gnb,crd,SmitAl22,st_pct,24%,,,,,
player,201211040gnb,crd,feelyjay01,pos,K,,,,,
player,201211040gnb,crd,feelyjay01,offense,0,,,,,
player,201211040gnb,crd,feelyjay01,off_pct,0%,,,,,
player,201211040gnb,crd,feelyjay01,defense,0,,,,,
player,201211040gnb,crd,feelyjay01,def_pct,0%,,,,,
player,201211040gnb,crd,feelyjay01,special_teams,7,,,,,
player,201211040gnb,crd,feelyjay01,st_pct,21%,,,,,
player,201211040gnb,crd,McQuPa20,pos,T,,,,,
player,201211040gnb,crd,McQuPa20,offense,0,,,,,
player,201211040gnb,crd,McQuPa20,off_pct,0%,,,,,
player,201211040gnb,crd,McQuPa20,defense,0,,,,,
player,201211040gnb,crd,McQuPa20,def_pct,0%,,,,,
player,201211040gnb,crd,McQuPa20,special_teams,3,,,,,
player,201211040gnb,crd,McQuPa20,st_pct,9%,,,,,
