game,2012,13,20121202,201212020den,tam,"Tampa Bay Buccaneers",23,den,"Denver Broncos",31
player,201212020den,tam,UndeTi00,st_pct,0%,,,,,
player,201212020den,tam,ClarDa00,pos,TE,,,,,
player,201212020den,tam,ClarDa00,offense,39,,,,,
player,201212020den,tam,ClarDa00,off_pct,58%,,,,,
player,201212020den,tam,ClarDa00,defense,0,,,,,
player,201212020den,tam,ClarDa00,def_pct,0%,,,,,
player,201212020den,tam,ClarDa00,special_teams,0,,,,,
player,201212020den,tam,ClarDa00,st_pct,0%,,,,,
player,201212020den,tam,StocLu00,pos,TE,,,,,
player,201212020den,tam,StocLu00,offense,31,,,,,
player,201212020den,tam,StocLu00,off_pct,46%,,,,,
player,201212020den,tam,StocLu00,defense,0,,,,,
player,201212020den,tam,StocLu00,def_pct,0%,,,,,
player,201212020den,tam,StocLu00,special_teams,5,,,,,
player,201212020den,tam,StocLu00,st_pct,15%,,,,,
player,201212020den,tam,LoriEr99,pos,FB,,,,,
player,201212020den,tam,LoriEr99,offense,21,,,,,
player,201212020den,tam,LoriEr99,off_pct,31%,,,,,
player,201212020den,tam,LoriEr99,defense,0,,,,,
player,201212020den,tam,LoriEr99,def_pct,0%,,,,,
player,201212020den,tam,LoriEr99,special_teams,26,,,,,
player,201212020den,tam,LoriEr99,st_pct,79%,,,,,
player,201212020den,tam,WareDa00,pos,RB,,,,,
player,201212020den,tam,WareDa00,offense,11,,,,,
player,201212020den,tam,WareDa00,off_pct,16%,,,,,
player,201212020den,tam,WareDa00,defense,0,,,,,
player,201212020den,tam,WareDa00,def_pct,0%,,,,,
player,201212020den,tam,WareDa00,special_teams,11,,,,,
player,201212020den,tam,WareDa00,st_pct,33%,,,,,
player,201212020den,tam,ByhaNa00,pos,TE,,,,,
player,201212020den,tam,ByhaNa00,offense,6,,,,,
player,201212020den,tam,ByhaNa00,off_pct,9%,,,,,
player,201212020den,tam,ByhaNa00,defense,0,,,,,
player,201212020den,tam,ByhaNa00,def_pct,0%,,,,,
player,201212020den,tam,ByhaNa00,special_teams,0,,,,,
player,201212020den,tam,ByhaNa00,st_pct,0%,,,,,
player,201212020den,tam,OwusCh00,pos,WR,,,,,
player,201212020den,tam,OwusCh00,offense,1,,,,,
player,201212020den,tam,OwusCh00,off_pct,1%,,,,,
player,201212020den,tam,OwusCh00,defense,0,,,,,
player,201212020den,tam,OwusCh00,def_pct,0%,,,,,
player,201212020den,tam,OwusCh00,special_teams,0,,,,,
player,201212020den,tam,OwusCh00,st_pct,0%,,,,,
player,201212020den,tam,DaviLa00,pos,LB,,,,,
player,201212020den,tam,DaviLa00,offense,0,,,,,
player,201212020den,tam,DaviLa00,off_pct,0%,,,,,
player,201212020den,tam,DaviLa00,defense,75,,,,,
player,201212020den,tam,DaviLa00,def_pct,100%,,,,,
player,201212020den,tam,DaviLa00,special_teams,8,,,,,
player,201212020den,tam,DaviLa00,st_pct,24%,,,,,
player,201212020den,tam,BarbRo00,pos,FS,,,,,
player,201212020den,tam,BarbRo00,offense,0,,,,,
player,201212020den,tam,BarbRo00,off_pct,0%,,,,,
player,201212020den,tam,BarbRo00,defense,75,,,,,
player,201212020den,tam,BarbRo00,def_pct,100%,,,,,
player,201212020den,tam,BarbRo00,special_teams,8,,,,,
player,201212020den,tam,BarbRo00,st_pct,24%,,,,,
player,201212020den,tam,BarrMa00,pos,SS,,,,,
player,201212020den,tam,BarrMa00,offense,0,,,,,
player,201212020den,tam,BarrMa00,off_pct,0%,,,,,
player,201212020den,tam,BarrMa00,defense,75,,,,,
player,201212020den,tam,BarrMa00,def_pct,100%,,,,,
player,201212020den,tam,BarrMa00,special_teams,7,,,,,
player,201212020den,tam,BarrMa00,st_pct,21%,,,,,
player,201212020den,tam,BiggE.99,pos,CB,,,,,
player,201212020den,tam,BiggE.99,offense,0,,,,,
player,201212020den,tam,BiggE.99,off_pct,0%,,,,,
player,201212020den,tam,BiggE.99,defense,74,,,,,
player,201212020den,tam,BiggE.99,def_pct,99%,,,,,
player,201212020den,tam,BiggE.99,special_teams,17,,,,,
player,201212020den,tam,BiggE.99,st_pct,52%,,,,,
player,201212020den,tam,JohnLe03,pos,CB,,,,,
player,201212020den,tam,JohnLe03,offense,0,,,,,
player,201212020den,tam,JohnLe03,off_pct,0%,,,,,
player,201212020den,tam,JohnLe03,defense,74,,,,,
player,201212020den,tam,JohnLe03,def_pct,99%,,,,,
player,201212020den,tam,JohnLe03,special_teams,12,,,,,
player,201212020den,tam,JohnLe03,st_pct,36%,,,,,
player,201212020den,tam,McCoGe99,pos,DT,,,,,
player,201212020den,tam,McCoGe99,offense,0,,,,,
player,201212020den,tam,McCoGe99,off_pct,0%,,,,,
player,201212020den,tam,McCoGe99,defense,64,,,,,
player,201212020den,tam,McCoGe99,def_pct,85%,,,,,
player,201212020den,tam,McCoGe99,special_teams,7,,,,,
player,201212020den,tam,McCoGe99,st_pct,21%,,,,,
player,201212020den,tam,BennMi99,pos,DE,,,,,
player,201212020den,tam,BennMi99,offense,0,,,,,
player,201212020den,tam,BennMi99,off_pct,0%,,,,,
player,201212020den,tam,BennMi99,defense,63,,,,,
player,201212020den,tam,BennMi99,def_pct,84%,,,,,
player,201212020den,tam,BennMi99,special_teams,6,,,,,
player,201212020den,tam,BennMi99,st_pct,18%,,,,,
player,201212020den,tam,FostMa00,pos,LB,,,,,
player,201212020den,tam,FostMa00,offense,0,,,,,
player,201212020den,tam,FostMa00,off_pct,0%,,,,,
player,201212020den,tam,FostMa00,defense,59,,,,,
player,201212020den,tam,FostMa00,def_pct,79%,,,,,
player,201212020den,tam,FostMa00,special_teams,11,,,,,
player,201212020den,tam,FostMa00,st_pct,33%,,,,,
player,201212020den,tam,Teo-Da99,pos,DE,,,,,
player,201212020den,tam,Teo-Da99,offense,0,,,,,
player,201212020den,tam,Teo-Da99,off_pct,0%,,,,,
player,201212020den,tam,Teo-Da99,defense,54,,,,,
player,201212020den,tam,Teo-Da99,def_pct,72%,,,,,
player,201212020den,tam,Teo-Da99,special_teams,6,,,,,
player,201212020den,tam,Teo-Da99,st_pct,18%,,,,,
player,201212020den,tam,BlacAh00,pos,FS,,,,,
player,201212020den,tam,BlacAh00,offense,0,,,,,
player,201212020den,tam,BlacAh00,off_pct,0%,,,,,
player,201212020den,tam,BlacAh00,defense,53,,,,,
player,201212020den,tam,BlacAh00,def_pct,71%,,,,,
player,201212020den,tam,BlacAh00,special_teams,13,,,,,
player,201212020den,tam,BlacAh00,st_pct,39%,,,,,
player,201212020den,tam,GibsGa99,pos,DT,,,,,
player,201212020den,tam,GibsGa99,offense,0,,,,,
player,201212020den,tam,GibsGa99,off_pct,0%,,,,,
player,201212020den,tam,GibsGa99,defense,37,,,,,
player,201212020den,tam,GibsGa99,def_pct,49%,,,,,
player,201212020den,tam,GibsGa99,special_teams,2,,,,,
player,201212020den,tam,GibsGa99,st_pct,6%,,,,,
player,201212020den,tam,BoweDa00,pos,DE,,,,,
player,201212020den,tam,BoweDa00,offense,0,,,,,
player,201212020den,tam,BoweDa00,off_pct,0%,,,,,
player,201212020den,tam,BoweDa00,defense,33,,,,,
player,201212020den,tam,BoweDa00,def_pct,44%,,,,,
player,201212020den,tam,BoweDa00,special_teams,2,,,,,
player,201212020den,tam,BoweDa00,st_pct,6%,,,,,
player,201212020den,tam,MillRo99,pos,DT,,,,,
player,201212020den,tam,MillRo99,offense,0,,,,,
player,201212020den,tam,MillRo99,off_pct,0%,,,,,
player,201212020den,tam,MillRo99,defense,30,,,,,
player,201212020den,tam,MillRo99,def_pct,40%,,,,,
player,201212020den,tam,MillRo99,special_teams,4,,,,,
player,201212020den,tam,MillRo99,st_pct,12%,,,,,
player,201212020den,tam,HaywAd98,pos,LB,,,,,
player,201212020den,tam,HaywAd98,offense,0,,,,,
player,201212020den,tam,HaywAd98,off_pct,0%,,,,,
player,201212020den,tam,HaywAd98,defense,24,,,,,
player,201212020den,tam,HaywAd98,def_pct,32%,,,,,
player,201212020den,tam,HaywAd98,special_teams,26,,,,,
player,201212020den,tam,HaywAd98,st_pct,79%,,,,,
player,201212020den,tam,GorrDa00,pos,DB,,,,,
player,201212020den,tam,GorrDa00,offense,0,,,,,
player,201212020den,tam,GorrDa00,off_pct,0%,,,,,
player,201212020den,tam,GorrDa00,defense,15,,,,,
player,201212020den,tam,GorrDa00,def_pct,20%,,,,,
player,201212020den,tam,GorrDa00,special_teams,19,,,,,
player,201212020den,tam,GorrDa00,st_pct,58%,,,,,
player,201212020den,tam,MorgAa00,pos,DE,,,,,
player,201212020den,tam,MorgAa00,offense,0,,,,,
player,201212020den,tam,MorgAa00,off_pct,0%,,,,,
player,201212020den,tam,MorgAa00,defense,13,,,,,
player,201212020den,tam,MorgAa00,def_pct,17%,,,,,
player,201212020den,tam,MorgAa00,special_teams,16,,,,,
player,201212020den,tam,MorgAa00,st_pct,48%,,,,,
player,201212020den,tam,IrviCo99,pos,DT,,,,,
player,201212020den,tam,IrviCo99,offense,0,,,,,
player,201212020den,tam,IrviCo99,off_pct,0%,,,,,
player,201212020den,tam,IrviCo99,defense,5,,,,,
player,201212020den,tam,IrviCo99,def_pct,7%,,,,,
player,201212020den,tam,IrviCo99,special_teams,6,,,,,
player,201212020den,tam,IrviCo99,st_pct,18%,,,,,
player,201212020den,tam,WatsDe99,pos,LB,,,,,
player,201212020den,tam,WatsDe99,offense,0,,,,,
player,201212020den,tam,WatsDe99,off_pct,0%,,,,,
player,201212020den,tam,WatsDe99,defense,3,,,,,
player,201212020den,tam,WatsDe99,def_pct,4%,,,,,
player,201212020den,tam,WatsDe99,special_teams,21,,,,,
player,201212020den,tam,WatsDe99,st_pct,64%,,,,,
player,201212020den,tam,TandKe00,pos,FS,,,,,
player,201212020den,tam,TandKe00,offense,0,,,,,
player,201212020den,tam,TandKe00,off_pct,0%,,,,,
player,201212020den,tam,TandKe00,defense,0,,,,,
player,201212020den,tam,TandKe00,def_pct,0%,,,,,
player,201212020den,tam,TandKe00,special_teams,20,,,,,
player,201212020den,tam,TandKe00,st_pct,61%,,,,,
player,201212020den,tam,LewiLe01,pos,DB,,,,,
player,201212020den,tam,LewiLe01,offense,0,,,,,
player,201212020den,tam,LewiLe01,off_pct,0%,,,,,
player,201212020den,tam,LewiLe01,defense,0,,,,,
player,201212020den,tam,LewiLe01,def_pct,0%,,,,,
player,201212020den,tam,LewiLe01,special_teams,20,,,,,
player,201212020den,tam,LewiLe01,st_pct,61%,,,,,
player,201212020den,tam,CutrJa00,pos,LB,,,,,
player,201212020den,tam,CutrJa00,offense,0,,,,,
player,201212020den,tam,CutrJa00,off_pct,0%,,,,,
player,201212020den,tam,CutrJa00,defense,0,,,,,
player,201212020den,tam,CutrJa00,def_pct,0%,,,,,
player,201212020den,tam,CutrJa00,special_teams,16,,,,,
player,201212020den,tam,CutrJa00,st_pct,48%,,,,,
player,201212020den,tam,koenemic01,pos,P,,,,,
player,201212020den,tam,koenemic01,offense,0,,,,,
player,201212020den,tam,koenemic01,off_pct,0%,,,,,
player,201212020den,tam,koenemic01,defense,0,,,,,
player,201212020den,tam,koenemic01,def_pct,0%,,,,,
player,201212020den,tam,koenemic01,special_teams,16,,,,,
player,201212020den,tam,koenemic01,st_pct,48%,,,,,
player,201212020den,tam,WallCo20,pos,C,,,,,
player,201212020den,tam,WallCo20,offense,0,,,,,
player,201212020den,tam,WallCo20,off_pct,0%,,,,,
player,201212020den,tam,WallCo20,defense,0,,,,,
player,201212020den,tam,WallCo20,def_pct,0%,,,,,
player,201212020den,tam,WallCo20,special_teams,11,,,,,
player,201212020den,tam,WallCo20,st_pct,33%,,,,,
player,201212020den,tam,EconAn20,pos,LS,,,,,
player,201212020den,tam,EconAn20,offense,0,,,,,
player,201212020den,tam,EconAn20,off_pct,0%,,,,,
player,201212020den,tam,EconAn20,defense,0,,,,,
player,201212020den,tam,EconAn20,def_pct,0%,,,,,
player,201212020den,tam,EconAn20,special_teams,10,,,,,
player,201212020den,tam,EconAn20,st_pct,30%,,,,,
player,201212020den,tam,barthco01,pos,K,,,,,
player,201212020den,tam,barthco01,offense,0,,,,,
player,201212020den,tam,barthco01,off_pct,0%,,,,,
player,201212020den,tam,barthco01,defense,0,,,,,
player,201212020den,tam,barthco01,def_pct,0%,,,,,
player,201212020den,tam,barthco01,special_teams,5,,,,,
player,201212020den,tam,barthco01,st_pct,15%,,,,,
player,201212020den,tam,AlleRo20,pos,G,,,,,
player,201212020den,tam,AlleRo20,offense,0,,,,,
player,201212020den,tam,AlleRo20,off_pct,0%,,,,,
player,201212020den,tam,AlleRo20,defense,0,,,,,
player,201212020den,tam,AlleRo20,def_pct,0%,,,,,
player,201212020den,tam,AlleRo20,special_teams,5,,,,,
player,201212020den,tam,AlleRo20,st_pct,15%,,,,,
player,201212020den,tam,ParrRo00,pos,WR,,,,,
player,201212020den,tam,ParrRo00,offense,0,,,,,
player,201212020den,tam,ParrRo00,off_pct,0%,,,,,
player,201212020den,tam,ParrRo00,defense,0,,,,,
player,201212020den,tam,ParrRo00,def_pct,0%,,,,,
player,201212020den,tam,ParrRo00,special_teams,5,,,,,
player,201212020den,tam,ParrRo00,st_pct,15%,,,,,
