game,2012,1,20120909,201209090den,pit,"Pittsburgh Steelers",19,den,"Denver Broncos",31
player,201209090den,pit,RedmIs20,offense,22,,,,,
player,201209090den,pit,RedmIs20,off_pct,29%,,,,,
player,201209090den,pit,RedmIs20,defense,0,,,,,
player,201209090den,pit,RedmIs20,def_pct,0%,,,,,
player,201209090den,pit,RedmIs20,special_teams,1,,,,,
player,201209090den,pit,RedmIs20,st_pct,5%,,,,,
player,201209090den,pit,FostRa21,pos,G,,,,,
player,201209090den,pit,FostRa21,offense,21,,,,,
player,201209090den,pit,FostRa21,off_pct,28%,,,,,
player,201209090den,pit,FostRa21,defense,0,,,,,
player,201209090den,pit,FostRa21,def_pct,0%,,,,,
player,201209090den,pit,FostRa21,special_teams,1,,,,,
player,201209090den,pit,FostRa21,st_pct,5%,,,,,
player,201209090den,pit,CotcJe00,pos,WR,,,,,
player,201209090den,pit,CotcJe00,offense,14,,,,,
player,201209090den,pit,CotcJe00,off_pct,18%,,,,,
player,201209090den,pit,CotcJe00,defense,0,,,,,
player,201209090den,pit,CotcJe00,def_pct,0%,,,,,
player,201209090den,pit,CotcJe00,special_teams,0,,,,,
player,201209090den,pit,CotcJe00,st_pct,0%,,,,,
player,201209090den,pit,PopeLe00,pos,TE,,,,,
player,201209090den,pit,PopeLe00,offense,11,,,,,
player,201209090den,pit,PopeLe00,off_pct,14%,,,,,
player,201209090den,pit,PopeLe00,defense,0,,,,,
player,201209090den,pit,PopeLe00,def_pct,0%,,,,,
player,201209090den,pit,PopeLe00,special_teams,9,,,,,
player,201209090den,pit,PopeLe00,st_pct,41%,,,,,
player,201209090den,pit,RainCh00,pos,RB,,,,,
player,201209090den,pit,RainCh00,offense,10,,,,,
player,201209090den,pit,RainCh00,off_pct,13%,,,,,
player,201209090den,pit,RainCh00,defense,0,,,,,
player,201209090den,pit,RainCh00,def_pct,0%,,,,,
player,201209090den,pit,RainCh00,special_teams,8,,,,,
player,201209090den,pit,RainCh00,st_pct,36%,,,,,
player,201209090den,pit,BatcBa00,pos,RB,,,,,
player,201209090den,pit,BatcBa00,offense,10,,,,,
player,201209090den,pit,BatcBa00,off_pct,13%,,,,,
player,201209090den,pit,BatcBa00,defense,0,,,,,
player,201209090den,pit,BatcBa00,def_pct,0%,,,,,
player,201209090den,pit,BatcBa00,special_teams,4,,,,,
player,201209090den,pit,BatcBa00,st_pct,18%,,,,,
player,201209090den,pit,JohnWi00,pos,FB,,,,,
player,201209090den,pit,JohnWi00,offense,8,,,,,
player,201209090den,pit,JohnWi00,off_pct,11%,,,,,
player,201209090den,pit,JohnWi00,defense,0,,,,,
player,201209090den,pit,JohnWi00,def_pct,0%,,,,,
player,201209090den,pit,JohnWi00,special_teams,13,,,,,
player,201209090den,pit,JohnWi00,st_pct,59%,,,,,
player,201209090den,pit,PaulDa01,pos,TE,,,,,
player,201209090den,pit,PaulDa01,offense,3,,,,,
player,201209090den,pit,PaulDa01,off_pct,4%,,,,,
player,201209090den,pit,PaulDa01,defense,0,,,,,
player,201209090den,pit,PaulDa01,def_pct,0%,,,,,
player,201209090den,pit,PaulDa01,special_teams,16,,,,,
player,201209090den,pit,PaulDa01,st_pct,73%,,,,,
player,201209090den,pit,MundRy00,pos,FS,,,,,
player,201209090den,pit,MundRy00,offense,0,,,,,
player,201209090den,pit,MundRy00,off_pct,0%,,,,,
player,201209090den,pit,MundRy00,defense,58,,,,,
player,201209090den,pit,MundRy00,def_pct,100%,,,,,
player,201209090den,pit,MundRy00,special_teams,11,,,,,
player,201209090den,pit,MundRy00,st_pct,50%,,,,,
player,201209090den,pit,LewiKe96,pos,CB,,,,,
player,201209090den,pit,LewiKe96,offense,0,,,,,
player,201209090den,pit,LewiKe96,off_pct,0%,,,,,
player,201209090den,pit,LewiKe96,defense,58,,,,,
player,201209090den,pit,LewiKe96,def_pct,100%,,,,,
player,201209090den,pit,LewiKe96,special_teams,7,,,,,
player,201209090den,pit,LewiKe96,st_pct,32%,,,,,
player,201209090den,pit,FootLa20,pos,LB,,,,,
player,201209090den,pit,FootLa20,offense,0,,,,,
player,201209090den,pit,FootLa20,off_pct,0%,,,,,
player,201209090den,pit,FootLa20,defense,58,,,,,
player,201209090den,pit,FootLa20,def_pct,100%,,,,,
player,201209090den,pit,FootLa20,special_teams,3,,,,,
player,201209090den,pit,FootLa20,st_pct,14%,,,,,
player,201209090den,pit,TaylIk20,pos,CB,,,,,
player,201209090den,pit,TaylIk20,offense,0,,,,,
player,201209090den,pit,TaylIk20,off_pct,0%,,,,,
player,201209090den,pit,TaylIk20,defense,58,,,,,
player,201209090den,pit,TaylIk20,def_pct,100%,,,,,
player,201209090den,pit,TaylIk20,special_teams,2,,,,,
player,201209090den,pit,TaylIk20,st_pct,9%,,,,,
player,201209090den,pit,TimmLa99,pos,LB,,,,,
player,201209090den,pit,TimmLa99,offense,0,,,,,
player,201209090den,pit,TimmLa99,off_pct,0%,,,,,
player,201209090den,pit,TimmLa99,defense,58,,,,,
player,201209090den,pit,TimmLa99,def_pct,100%,,,,,
player,201209090den,pit,TimmLa99,special_teams,0,,,,,
player,201209090den,pit,TimmLa99,st_pct,0%,,,,,
player,201209090den,pit,PolaTr99,pos,SS,,,,,
player,201209090den,pit,PolaTr99,offense,0,,,,,
player,201209090den,pit,PolaTr99,off_pct,0%,,,,,
player,201209090den,pit,PolaTr99,defense,58,,,,,
player,201209090den,pit,PolaTr99,def_pct,100%,,,,,
player,201209090den,pit,PolaTr99,special_teams,0,,,,,
player,201209090den,pit,PolaTr99,st_pct,0%,,,,,
player,201209090den,pit,WoodLa99,pos,LB,,,,,
player,201209090den,pit,WoodLa99,offense,0,,,,,
player,201209090den,pit,WoodLa99,off_pct,0%,,,,,
player,201209090den,pit,WoodLa99,defense,48,,,,,
player,201209090den,pit,WoodLa99,def_pct,83%,,,,,
player,201209090den,pit,WoodLa99,special_teams,3,,,,,
player,201209090den,pit,WoodLa99,st_pct,14%,,,,,
player,201209090den,pit,HoodEv99,pos,DE,,,,,
player,201209090den,pit,HoodEv99,offense,0,,,,,
player,201209090den,pit,HoodEv99,off_pct,0%,,,,,
player,201209090den,pit,HoodEv99,defense,46,,,,,
player,201209090den,pit,HoodEv99,def_pct,79%,,,,,
player,201209090den,pit,HoodEv99,special_teams,3,,,,,
player,201209090den,pit,HoodEv99,st_pct,14%,,,,,
player,201209090den,pit,CartCh00,pos,LB,,,,,
player,201209090den,pit,CartCh00,offense,0,,,,,
player,201209090den,pit,CartCh00,off_pct,0%,,,,,
player,201209090den,pit,CartCh00,defense,45,,,,,
player,201209090den,pit,CartCh00,def_pct,78%,,,,,
player,201209090den,pit,CartCh00,special_teams,15,,,,,
player,201209090den,pit,CartCh00,st_pct,68%,,,,,
player,201209090den,pit,KeisBr20,pos,DE,,,,,
player,201209090den,pit,KeisBr20,offense,0,,,,,
player,201209090den,pit,KeisBr20,off_pct,0%,,,,,
player,201209090den,pit,KeisBr20,defense,41,,,,,
player,201209090den,pit,KeisBr20,def_pct,71%,,,,,
player,201209090den,pit,KeisBr20,special_teams,3,,,,,
player,201209090den,pit,KeisBr20,st_pct,14%,,,,,
player,201209090den,pit,WoriJa99,pos,LB,,,,,
player,201209090den,pit,WoriJa99,offense,0,,,,,
player,201209090den,pit,WoriJa99,off_pct,0%,,,,,
player,201209090den,pit,WoriJa99,defense,23,,,,,
player,201209090den,pit,WoriJa99,def_pct,40%,,,,,
player,201209090den,pit,WoriJa99,special_teams,8,,,,,
player,201209090den,pit,WoriJa99,st_pct,36%,,,,,
player,201209090den,pit,HampCa00,pos,NT,,,,,
player,201209090den,pit,HampCa00,offense,0,,,,,
player,201209090den,pit,HampCa00,off_pct,0%,,,,,
player,201209090den,pit,HampCa00,defense,23,,,,,
player,201209090den,pit,HampCa00,def_pct,40%,,,,,
player,201209090den,pit,HampCa00,special_teams,0,,,,,
player,201209090den,pit,HampCa00,st_pct,0%,,,,,
player,201209090den,pit,AlleCo00,pos,CB,,,,,
player,201209090den,pit,AlleCo00,offense,0,,,,,
player,201209090den,pit,AlleCo00,off_pct,0%,,,,,
player,201209090den,pit,AlleCo00,defense,21,,,,,
player,201209090den,pit,AlleCo00,def_pct,36%,,,,,
player,201209090den,pit,AlleCo00,special_teams,15,,,,,
player,201209090den,pit,AlleCo00,st_pct,68%,,,,,
player,201209090den,pit,HeywCa01,pos,DE,,,,,
player,201209090den,pit,HeywCa01,offense,0,,,,,
player,201209090den,pit,HeywCa01,off_pct,0%,,,,,
player,201209090den,pit,HeywCa01,defense,17,,,,,
player,201209090den,pit,HeywCa01,def_pct,29%,,,,,
player,201209090den,pit,HeywCa01,special_teams,12,,,,,
player,201209090den,pit,HeywCa01,st_pct,55%,,,,,
player,201209090den,pit,McLeSt00,pos,NT,,,,,
player,201209090den,pit,McLeSt00,offense,0,,,,,
player,201209090den,pit,McLeSt00,off_pct,0%,,,,,
player,201209090den,pit,McLeSt00,defense,17,,,,,
player,201209090den,pit,McLeSt00,def_pct,29%,,,,,
player,201209090den,pit,McLeSt00,special_teams,5,,,,,
player,201209090den,pit,McLeSt00,st_pct,23%,,,,,
player,201209090den,pit,WoodAl99,pos,DE,,,,,
player,201209090den,pit,WoodAl99,offense,0,,,,,
player,201209090den,pit,WoodAl99,off_pct,0%,,,,,
player,201209090den,pit,WoodAl99,defense,8,,,,,
player,201209090den,pit,WoodAl99,def_pct,14%,,,,,
player,201209090den,pit,WoodAl99,special_teams,2,,,,,
player,201209090den,pit,WoodAl99,st_pct,9%,,,,,
player,201209090den,pit,AlleWi21,pos,SS,,,,,
player,201209090den,pit,AlleWi21,offense,0,,,,,
player,201209090den,pit,AlleWi21,off_pct,0%,,,,,
player,201209090den,pit,AlleWi21,defense,0,,,,,
player,201209090den,pit,AlleWi21,def_pct,0%,,,,,
player,201209090den,pit,AlleWi21,special_teams,19,,,,,
player,201209090den,pit,AlleWi21,st_pct,86%,,,,,
player,201209090den,pit,JohnBr20,pos,LB,,,,,
player,201209090den,pit,JohnBr20,offense,0,,,,,
player,201209090den,pit,JohnBr20,off_pct,0%,,,,,
player,201209090den,pit,JohnBr20,defense,0,,,,,
player,201209090den,pit,JohnBr20,def_pct,0%,,,,,
player,201209090den,pit,JohnBr20,special_teams,16,,,,,
player,201209090den,pit,JohnBr20,st_pct,73%,,,,,
player,201209090den,pit,BrowCu01,pos,CB,,,,,
player,201209090den,pit,BrowCu01,offense,0,,,,,
player,201209090den,pit,BrowCu01,off_pct,0%,,,,,
player,201209090den,pit,BrowCu01,defense,0,,,,,
player,201209090den,pit,BrowCu01,def_pct,0%,,,,,
player,201209090den,pit,BrowCu01,special_teams,10,,,,,
player,201209090den,pit,BrowCu01,st_pct,45%,,,,,
player,201209090den,pit,suishsha01,pos,K,,,,,
player,201209090den,pit,suishsha01,offense,0,,,,,
player,201209090den,pit,suishsha01,off_pct,0%,,,,,
player,201209090den,pit,suishsha01,defense,0,,,,,
player,201209090den,pit,suishsha01,def_pct,0%,,,,,
player,201209090den,pit,suishsha01,special_teams,8,,,,,
player,201209090den,pit,suishsha01,st_pct,36%,,,,,
player,201209090den,pit,GoldRo00,pos,SS,,,,,
player,201209090den,pit,GoldRo00,offense,0,,,,,
player,201209090den,pit,GoldRo00,off_pct,0%,,,,,
player,201209090den,pit,GoldRo00,defense,0,,,,,
player,201209090den,pit,GoldRo00,def_pct,0%,,,,,
player,201209090den,pit,GoldRo00,special_teams,8,,,,,
player,201209090den,pit,GoldRo00,st_pct,36%,,,,,
player,201209090den,pit,ButlDr00,pos,P,,,,,
player,201209090den,pit,ButlDr00,offense,0,,,,,
player,201209090den,pit,ButlDr00,off_pct,0%,,,,,
player,201209090den,pit,ButlDr00,defense,0,,,,,
player,201209090den,pit,ButlDr00,def_pct,0%,,,,,
player,201209090den,pit,ButlDr00,special_teams,6,,,,,
player,201209090den,pit,ButlDr00,st_pct,27%,,,,,
player,201209090den,pit,WarrGr20,pos,LS,,,,,
player,201209090den,pit,WarrGr20,offense,0,,,,,
player,201209090den,pit,WarrGr20,off_pct,0%,,,,,
player,201209090den,pit,WarrGr20,defense,0,,,,,
player,201209090den,pit,WarrGr20,def_pct,0%,,,,,
player,201209090den,pit,WarrGr20,special_teams,6,,,,,
player,201209090den,pit,WarrGr20,st_pct,27%,,,,,
player,201209090den,pit,VanDDe00,pos,FS,,,,,
player,201209090den,pit,VanDDe00,offense,0,,,,,
player,201209090den,pit,VanDDe00,off_pct,0%,,,,,
player,201209090den,pit,VanDDe00,defense,0,,,,,
player,201209090den,pit,VanDDe00,def_pct,0%,,,,,
player,201209090den,pit,VanDDe00,special_teams,4,,,,,
player,201209090den,pit,VanDDe00,st_pct,18%,,,,,
player,201209090den,pit,RobiAd01,pos,LB,,,,,
player,201209090den,pit,RobiAd01,offense,0,,,,,
player,201209090den,pit,RobiAd01,off_pct,0%,,,,,
player,201209090den,pit,RobiAd01,defense,0,,,,,
player,201209090den,pit,RobiAd01,def_pct,0%,,,,,
player,201209090den,pit,RobiAd01,special_teams,2,,,,,
player,201209090den,pit,RobiAd01,st_pct,9%,,,,,
player,201209090den,pit,ThomJu20,pos,TE,,,,,
player,201209090den,pit,ThomJu20,offense,0,,,,,
player,201209090den,pit,ThomJu20,off_pct,0%,,,,,
player,201209090den,pit,ThomJu20,defense,0,,,,,
player,201209090den,pit,ThomJu20,def_pct,0%,,,,,
player,201209090den,pit,ThomJu20,special_teams,2,,,,,
player,201209090den,pit,ThomJu20,st_pct,9%,,,,,
