game,2012,6,20121014,201210140mia,ram,"St. Louis Rams",14,mia,"Miami Dolphins",17
player,201210140mia,ram,GibsBr00,def_pct,0%,,,,,
player,201210140mia,ram,GibsBr00,special_teams,0,,,,,
player,201210140mia,ram,GibsBr00,st_pct,0%,,,,,
player,201210140mia,ram,JackSt00,pos,RB,,,,,
player,201210140mia,ram,JackSt00,offense,45,,,,,
player,201210140mia,ram,JackSt00,off_pct,62%,,,,,
player,201210140mia,ram,JackSt00,defense,0,,,,,
player,201210140mia,ram,JackSt00,def_pct,0%,,,,,
player,201210140mia,ram,JackSt00,special_teams,0,,,,,
player,201210140mia,ram,JackSt00,st_pct,0%,,,,,
player,201210140mia,ram,RichDa00,pos,RB,,,,,
player,201210140mia,ram,RichDa00,offense,28,,,,,
player,201210140mia,ram,RichDa00,off_pct,38%,,,,,
player,201210140mia,ram,RichDa00,defense,0,,,,,
player,201210140mia,ram,RichDa00,def_pct,0%,,,,,
player,201210140mia,ram,RichDa00,special_teams,0,,,,,
player,201210140mia,ram,RichDa00,st_pct,0%,,,,,
player,201210140mia,ram,SmitSt02,pos,WR,,,,,
player,201210140mia,ram,SmitSt02,offense,27,,,,,
player,201210140mia,ram,SmitSt02,off_pct,37%,,,,,
player,201210140mia,ram,SmitSt02,defense,0,,,,,
player,201210140mia,ram,SmitSt02,def_pct,0%,,,,,
player,201210140mia,ram,SmitSt02,special_teams,0,,,,,
player,201210140mia,ram,SmitSt02,st_pct,0%,,,,,
player,201210140mia,ram,MullMa00,pos,TE,,,,,
player,201210140mia,ram,MullMa00,offense,25,,,,,
player,201210140mia,ram,MullMa00,off_pct,34%,,,,,
player,201210140mia,ram,MullMa00,defense,0,,,,,
player,201210140mia,ram,MullMa00,def_pct,0%,,,,,
player,201210140mia,ram,MullMa00,special_teams,16,,,,,
player,201210140mia,ram,MullMa00,st_pct,59%,,,,,
player,201210140mia,ram,PettAu00,pos,WR,,,,,
player,201210140mia,ram,PettAu00,offense,22,,,,,
player,201210140mia,ram,PettAu00,off_pct,30%,,,,,
player,201210140mia,ram,PettAu00,defense,0,,,,,
player,201210140mia,ram,PettAu00,def_pct,0%,,,,,
player,201210140mia,ram,PettAu00,special_teams,7,,,,,
player,201210140mia,ram,PettAu00,st_pct,26%,,,,,
player,201210140mia,ram,MillBr01,pos,FB,,,,,
player,201210140mia,ram,MillBr01,offense,21,,,,,
player,201210140mia,ram,MillBr01,off_pct,29%,,,,,
player,201210140mia,ram,MillBr01,defense,0,,,,,
player,201210140mia,ram,MillBr01,def_pct,0%,,,,,
player,201210140mia,ram,MillBr01,special_teams,7,,,,,
player,201210140mia,ram,MillBr01,st_pct,26%,,,,,
player,201210140mia,ram,QuicBr00,pos,WR,,,,,
player,201210140mia,ram,QuicBr00,offense,17,,,,,
player,201210140mia,ram,QuicBr00,off_pct,23%,,,,,
player,201210140mia,ram,QuicBr00,defense,0,,,,,
player,201210140mia,ram,QuicBr00,def_pct,0%,,,,,
player,201210140mia,ram,QuicBr00,special_teams,0,,,,,
player,201210140mia,ram,QuicBr00,st_pct,0%,,,,,
player,201210140mia,ram,McNeMi00,pos,TE,,,,,
player,201210140mia,ram,McNeMi00,offense,8,,,,,
player,201210140mia,ram,McNeMi00,off_pct,11%,,,,,
player,201210140mia,ram,McNeMi00,defense,0,,,,,
player,201210140mia,ram,McNeMi00,def_pct,0%,,,,,
player,201210140mia,ram,McNeMi00,special_teams,4,,,,,
player,201210140mia,ram,McNeMi00,st_pct,15%,,,,,
player,201210140mia,ram,PeadIs00,pos,RB,,,,,
player,201210140mia,ram,PeadIs00,offense,2,,,,,
player,201210140mia,ram,PeadIs00,off_pct,3%,,,,,
player,201210140mia,ram,PeadIs00,defense,0,,,,,
player,201210140mia,ram,PeadIs00,def_pct,0%,,,,,
player,201210140mia,ram,PeadIs00,special_teams,0,,,,,
player,201210140mia,ram,PeadIs00,st_pct,0%,,,,,
player,201210140mia,ram,MikeQu20,pos,FS,,,,,
player,201210140mia,ram,MikeQu20,offense,0,,,,,
player,201210140mia,ram,MikeQu20,off_pct,0%,,,,,
player,201210140mia,ram,MikeQu20,defense,54,,,,,
player,201210140mia,ram,MikeQu20,def_pct,100%,,,,,
player,201210140mia,ram,MikeQu20,special_teams,8,,,,,
player,201210140mia,ram,MikeQu20,st_pct,30%,,,,,
player,201210140mia,ram,DunbJo20,pos,LB,,,,,
player,201210140mia,ram,DunbJo20,offense,0,,,,,
player,201210140mia,ram,DunbJo20,off_pct,0%,,,,,
player,201210140mia,ram,DunbJo20,defense,54,,,,,
player,201210140mia,ram,DunbJo20,def_pct,100%,,,,,
player,201210140mia,ram,DunbJo20,special_teams,7,,,,,
player,201210140mia,ram,DunbJo20,st_pct,26%,,,,,
player,201210140mia,ram,LaurJa99,pos,LB,,,,,
player,201210140mia,ram,LaurJa99,offense,0,,,,,
player,201210140mia,ram,LaurJa99,off_pct,0%,,,,,
player,201210140mia,ram,LaurJa99,defense,54,,,,,
player,201210140mia,ram,LaurJa99,def_pct,100%,,,,,
player,201210140mia,ram,LaurJa99,special_teams,4,,,,,
player,201210140mia,ram,LaurJa99,st_pct,15%,,,,,
player,201210140mia,ram,JenkJa03,pos,CB,,,,,
player,201210140mia,ram,JenkJa03,offense,0,,,,,
player,201210140mia,ram,JenkJa03,off_pct,0%,,,,,
player,201210140mia,ram,JenkJa03,defense,53,,,,,
player,201210140mia,ram,JenkJa03,def_pct,98%,,,,,
player,201210140mia,ram,JenkJa03,special_teams,11,,,,,
player,201210140mia,ram,JenkJa03,st_pct,41%,,,,,
player,201210140mia,ram,DahlCr99,pos,SS,,,,,
player,201210140mia,ram,DahlCr99,offense,0,,,,,
player,201210140mia,ram,DahlCr99,off_pct,0%,,,,,
player,201210140mia,ram,DahlCr99,defense,53,,,,,
player,201210140mia,ram,DahlCr99,def_pct,98%,,,,,
player,201210140mia,ram,DahlCr99,special_teams,10,,,,,
player,201210140mia,ram,DahlCr99,st_pct,37%,,,,,
player,201210140mia,ram,FinnCo20,pos,CB,,,,,
player,201210140mia,ram,FinnCo20,offense,0,,,,,
player,201210140mia,ram,FinnCo20,off_pct,0%,,,,,
player,201210140mia,ram,FinnCo20,defense,52,,,,,
player,201210140mia,ram,FinnCo20,def_pct,96%,,,,,
player,201210140mia,ram,FinnCo20,special_teams,11,,,,,
player,201210140mia,ram,FinnCo20,st_pct,41%,,,,,
player,201210140mia,ram,LongCh99,pos,DE,,,,,
player,201210140mia,ram,LongCh99,offense,0,,,,,
player,201210140mia,ram,LongCh99,off_pct,0%,,,,,
player,201210140mia,ram,LongCh99,defense,44,,,,,
player,201210140mia,ram,LongCh99,def_pct,81%,,,,,
player,201210140mia,ram,LongCh99,special_teams,4,,,,,
player,201210140mia,ram,LongCh99,st_pct,15%,,,,,
player,201210140mia,ram,QuinRo00,pos,DE,,,,,
player,201210140mia,ram,QuinRo00,offense,0,,,,,
player,201210140mia,ram,QuinRo00,off_pct,0%,,,,,
player,201210140mia,ram,QuinRo00,defense,39,,,,,
player,201210140mia,ram,QuinRo00,def_pct,72%,,,,,
player,201210140mia,ram,QuinRo00,special_teams,7,,,,,
player,201210140mia,ram,QuinRo00,st_pct,26%,,,,,
player,201210140mia,ram,BrocMi00,pos,DT,,,,,
player,201210140mia,ram,BrocMi00,offense,0,,,,,
player,201210140mia,ram,BrocMi00,off_pct,0%,,,,,
player,201210140mia,ram,BrocMi00,defense,32,,,,,
player,201210140mia,ram,BrocMi00,def_pct,59%,,,,,
player,201210140mia,ram,BrocMi00,special_teams,3,,,,,
player,201210140mia,ram,BrocMi00,st_pct,11%,,,,,
player,201210140mia,ram,LangKe98,pos,DT,,,,,
player,201210140mia,ram,LangKe98,offense,0,,,,,
player,201210140mia,ram,LangKe98,off_pct,0%,,,,,
player,201210140mia,ram,LangKe98,defense,31,,,,,
player,201210140mia,ram,LangKe98,def_pct,57%,,,,,
player,201210140mia,ram,LangKe98,special_teams,4,,,,,
player,201210140mia,ram,LangKe98,st_pct,15%,,,,,
player,201210140mia,ram,McInRo20,pos,LB,,,,,
player,201210140mia,ram,McInRo20,offense,0,,,,,
player,201210140mia,ram,McInRo20,off_pct,0%,,,,,
player,201210140mia,ram,McInRo20,defense,29,,,,,
player,201210140mia,ram,McInRo20,def_pct,54%,,,,,
player,201210140mia,ram,McInRo20,special_teams,11,,,,,
player,201210140mia,ram,McInRo20,st_pct,41%,,,,,
player,201210140mia,ram,FletBr99,pos,CB,,,,,
player,201210140mia,ram,FletBr99,offense,0,,,,,
player,201210140mia,ram,FletBr99,off_pct,0%,,,,,
player,201210140mia,ram,FletBr99,defense,24,,,,,
player,201210140mia,ram,FletBr99,def_pct,44%,,,,,
player,201210140mia,ram,FletBr99,special_teams,15,,,,,
player,201210140mia,ram,FletBr99,st_pct,56%,,,,,
player,201210140mia,ram,SimsEu99,pos,DE,,,,,
player,201210140mia,ram,SimsEu99,offense,0,,,,,
player,201210140mia,ram,SimsEu99,off_pct,0%,,,,,
player,201210140mia,ram,SimsEu99,defense,24,,,,,
player,201210140mia,ram,SimsEu99,def_pct,44%,,,,,
player,201210140mia,ram,SimsEu99,special_teams,12,,,,,
player,201210140mia,ram,SimsEu99,st_pct,44%,,,,,
player,201210140mia,ram,CudjJe00,pos,DT,,,,,
player,201210140mia,ram,CudjJe00,offense,0,,,,,
player,201210140mia,ram,CudjJe00,off_pct,0%,,,,,
player,201210140mia,ram,CudjJe00,defense,19,,,,,
player,201210140mia,ram,CudjJe00,def_pct,35%,,,,,
player,201210140mia,ram,CudjJe00,special_teams,4,,,,,
player,201210140mia,ram,CudjJe00,st_pct,15%,,,,,
player,201210140mia,ram,HayeWi99,pos,DE,,,,,
player,201210140mia,ram,HayeWi99,offense,0,,,,,
player,201210140mia,ram,HayeWi99,off_pct,0%,,,,,
player,201210140mia,ram,HayeWi99,defense,16,,,,,
player,201210140mia,ram,HayeWi99,def_pct,30%,,,,,
player,201210140mia,ram,HayeWi99,special_teams,0,,,,,
player,201210140mia,ram,HayeWi99,st_pct,0%,,,,,
player,201210140mia,ram,HearKe00,pos,DT,,,,,
player,201210140mia,ram,HearKe00,offense,0,,,,,
player,201210140mia,ram,HearKe00,off_pct,0%,,,,,
player,201210140mia,ram,HearKe00,defense,13,,,,,
player,201210140mia,ram,HearKe00,def_pct,24%,,,,,
player,201210140mia,ram,HearKe00,special_teams,1,,,,,
player,201210140mia,ram,HearKe00,st_pct,4%,,,,,
player,201210140mia,ram,ColeJu00,pos,LB,,,,,
player,201210140mia,ram,ColeJu00,offense,0,,,,,
player,201210140mia,ram,ColeJu00,off_pct,0%,,,,,
player,201210140mia,ram,ColeJu00,defense,1,,,,,
player,201210140mia,ram,ColeJu00,def_pct,2%,,,,,
player,201210140mia,ram,ColeJu00,special_teams,18,,,,,
player,201210140mia,ram,ColeJu00,st_pct,67%,,,,,
player,201210140mia,ram,HullJo99,pos,LB,,,,,
player,201210140mia,ram,HullJo99,offense,0,,,,,
player,201210140mia,ram,HullJo99,off_pct,0%,,,,,
player,201210140mia,ram,HullJo99,defense,1,,,,,
player,201210140mia,ram,HullJo99,def_pct,2%,,,,,
player,201210140mia,ram,HullJo99,special_teams,18,,,,,
player,201210140mia,ram,HullJo99,st_pct,67%,,,,,
player,201210140mia,ram,JohnTr05,pos,CB,,,,,
player,201210140mia,ram,JohnTr05,offense,0,,,,,
player,201210140mia,ram,JohnTr05,off_pct,0%,,,,,
player,201210140mia,ram,JohnTr05,defense,1,,,,,
player,201210140mia,ram,JohnTr05,def_pct,2%,,,,,
player,201210140mia,ram,JohnTr05,special_teams,15,,,,,
player,201210140mia,ram,JohnTr05,st_pct,56%,,,,,
player,201210140mia,ram,McLeRo00,pos,FS,,,,,
player,201210140mia,ram,McLeRo00,offense,0,,,,,
player,201210140mia,ram,McLeRo00,off_pct,0%,,,,,
player,201210140mia,ram,McLeRo00,defense,0,,,,,
player,201210140mia,ram,McLeRo00,def_pct,0%,,,,,
player,201210140mia,ram,McLeRo00,special_teams,18,,,,,
player,201210140mia,ram,McLeRo00,st_pct,67%,,,,,
player,201210140mia,ram,StewDa00,pos,SS,,,,,
player,201210140mia,ram,StewDa00,offense,0,,,,,
player,201210140mia,ram,StewDa00,off_pct,0%,,,,,
player,201210140mia,ram,StewDa00,defense,0,,,,,
player,201210140mia,ram,StewDa00,def_pct,0%,,,,,
player,201210140mia,ram,StewDa00,special_teams,11,,,,,
player,201210140mia,ram,StewDa00,st_pct,41%,,,,,
player,201210140mia,ram,BarnTi01,pos,C,,,,,
player,201210140mia,ram,BarnTi01,offense,0,,,,,
player,201210140mia,ram,BarnTi01,off_pct,0%,,,,,
player,201210140mia,ram,BarnTi01,defense,0,,,,,
player,201210140mia,ram,BarnTi01,def_pct,0%,,,,,
player,201210140mia,ram,BarnTi01,special_teams,9,,,,,
player,201210140mia,ram,BarnTi01,st_pct,33%,,,,,
player,201210140mia,ram,ZuerGr00,pos,K,,,,,
player,201210140mia,ram,ZuerGr00,offense,0,,,,,
player,201210140mia,ram,ZuerGr00,off_pct,0%,,,,,
player,201210140mia,ram,ZuerGr00,defense,0,,,,,
player,201210140mia,ram,ZuerGr00,def_pct,0%,,,,,
player,201210140mia,ram,ZuerGr00,special_teams,9,,,,,
player,201210140mia,ram,ZuerGr00,st_pct,33%,,,,,
player,201210140mia,ram,McQuJa00,pos,LS,,,,,
player,201210140mia,ram,McQuJa00,offense,0,,,,,
player,201210140mia,ram,McQuJa00,off_pct,0%,,,,,
player,201210140mia,ram,McQuJa00,defense,0,,,,,
player,201210140mia,ram,McQuJa00,def_pct,0%,,,,,
player,201210140mia,ram,McQuJa00,special_teams,8,,,,,
player,201210140mia,ram,McQuJa00,st_pct,30%,,,,,
player,201210140mia,ram,HekkJo00,pos,P,,,,,
player,201210140mia,ram,HekkJo00,offense,0,,,,,
player,201210140mia,ram,HekkJo00,off_pct,0%,,,,,
player,201210140mia,ram,HekkJo00,defense,0,,,,,
player,201210140mia,ram,HekkJo00,def_pct,0%,,,,,
player,201210140mia,ram,HekkJo00,special_teams,8,,,,,
player,201210140mia,ram,HekkJo00,st_pct,30%,,,,,
player,201210140mia,ram,BarkJo00,pos,T,,,,,
player,201210140mia,ram,BarkJo00,offense,0,,,,,
player,201210140mia,ram,BarkJo00,off_pct,0%,,,,,
player,201210140mia,ram,BarkJo00,defense,0,,,,,
player,201210140mia,ram,BarkJo00,def_pct,0%,,,,,
player,201210140mia,ram,BarkJo00,special_teams,5,,,,,
player,201210140mia,ram,BarkJo00,st_pct,19%,,,,,
