game,2012,5,20121007,201210070nor,sdg,"San Diego Chargers",24,nor,"New Orleans Saints",31
player,201210070nor,nor,BunkBr20,sacks,0.0,,,,,
player,201210070nor,nor,BunkBr20,tackles_combined,2,,,,,
player,201210070nor,nor,BunkBr20,tackles_solo,1,,,,,
player,201210070nor,nor,BunkBr20,tackles_assists,1,,,,,
player,201210070nor,nor,BunkBr20,tackles_loss,0,,,,,
player,201210070nor,nor,BunkBr20,qb_hits,0,,,,,
player,201210070nor,nor,BunkBr20,fumbles_rec,0,,,,,
player,201210070nor,nor,BunkBr20,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,BunkBr20,fumbles_rec_td,0,,,,,
player,201210070nor,nor,BunkBr20,fumbles_forced,0,,,,,
player,201210070nor,nor,ElliSe99,def_int,0,,,,,
player,201210070nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201210070nor,nor,ElliSe99,def_int_td,0,,,,,
player,201210070nor,nor,ElliSe99,def_int_long,0,,,,,
player,201210070nor,nor,ElliSe99,pass_defended,0,,,,,
player,201210070nor,nor,ElliSe99,sacks,0.0,,,,,
player,201210070nor,nor,ElliSe99,tackles_combined,2,,,,,
player,201210070nor,nor,ElliSe99,tackles_solo,2,,,,,
player,201210070nor,nor,ElliSe99,tackles_assists,0,,,,,
player,201210070nor,nor,ElliSe99,tackles_loss,1,,,,,
player,201210070nor,nor,ElliSe99,qb_hits,0,,,,,
player,201210070nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201210070nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201210070nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201210070nor,nor,JohnTo01,def_int,0,,,,,
player,201210070nor,nor,JohnTo01,def_int_yds,0,,,,,
player,201210070nor,nor,JohnTo01,def_int_td,0,,,,,
player,201210070nor,nor,JohnTo01,def_int_long,0,,,,,
player,201210070nor,nor,JohnTo01,pass_defended,0,,,,,
player,201210070nor,nor,JohnTo01,sacks,0.0,,,,,
player,201210070nor,nor,JohnTo01,tackles_combined,2,,,,,
player,201210070nor,nor,JohnTo01,tackles_solo,1,,,,,
player,201210070nor,nor,JohnTo01,tackles_assists,1,,,,,
player,201210070nor,nor,JohnTo01,tackles_loss,0,,,,,
player,201210070nor,nor,JohnTo01,qb_hits,0,,,,,
player,201210070nor,nor,JohnTo01,fumbles_rec,0,,,,,
player,201210070nor,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201210070nor,nor,JohnTo01,fumbles_forced,0,,,,,
player,201210070nor,nor,RobyCo00,def_int,0,,,,,
player,201210070nor,nor,RobyCo00,def_int_yds,0,,,,,
player,201210070nor,nor,RobyCo00,def_int_td,0,,,,,
player,201210070nor,nor,RobyCo00,def_int_long,0,,,,,
player,201210070nor,nor,RobyCo00,pass_defended,0,,,,,
player,201210070nor,nor,RobyCo00,sacks,0.0,,,,,
player,201210070nor,nor,RobyCo00,tackles_combined,2,,,,,
player,201210070nor,nor,RobyCo00,tackles_solo,2,,,,,
player,201210070nor,nor,RobyCo00,tackles_assists,0,,,,,
player,201210070nor,nor,RobyCo00,tackles_loss,0,,,,,
player,201210070nor,nor,RobyCo00,qb_hits,0,,,,,
player,201210070nor,nor,RobyCo00,fumbles_rec,0,,,,,
player,201210070nor,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201210070nor,nor,RobyCo00,fumbles_forced,0,,,,,
player,201210070nor,nor,AbduIs00,def_int,0,,,,,
player,201210070nor,nor,AbduIs00,def_int_yds,0,,,,,
player,201210070nor,nor,AbduIs00,def_int_td,0,,,,,
player,201210070nor,nor,AbduIs00,def_int_long,0,,,,,
player,201210070nor,nor,AbduIs00,pass_defended,0,,,,,
player,201210070nor,nor,AbduIs00,sacks,0.0,,,,,
player,201210070nor,nor,AbduIs00,tackles_combined,1,,,,,
player,201210070nor,nor,AbduIs00,tackles_solo,0,,,,,
player,201210070nor,nor,AbduIs00,tackles_assists,1,,,,,
player,201210070nor,nor,AbduIs00,tackles_loss,0,,,,,
player,201210070nor,nor,AbduIs00,qb_hits,0,,,,,
player,201210070nor,nor,AbduIs00,fumbles_rec,0,,,,,
player,201210070nor,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201210070nor,nor,AbduIs00,fumbles_forced,0,,,,,
player,201210070nor,nor,BushRa00,def_int,0,,,,,
player,201210070nor,nor,BushRa00,def_int_yds,0,,,,,
player,201210070nor,nor,BushRa00,def_int_td,0,,,,,
player,201210070nor,nor,BushRa00,def_int_long,0,,,,,
player,201210070nor,nor,BushRa00,pass_defended,0,,,,,
player,201210070nor,nor,BushRa00,sacks,0.0,,,,,
player,201210070nor,nor,BushRa00,tackles_combined,1,,,,,
player,201210070nor,nor,BushRa00,tackles_solo,1,,,,,
player,201210070nor,nor,BushRa00,tackles_assists,0,,,,,
player,201210070nor,nor,BushRa00,tackles_loss,0,,,,,
player,201210070nor,nor,BushRa00,qb_hits,0,,,,,
player,201210070nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201210070nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201210070nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201210070nor,nor,CollJe01,def_int,0,,,,,
player,201210070nor,nor,CollJe01,def_int_yds,0,,,,,
player,201210070nor,nor,CollJe01,def_int_td,0,,,,,
player,201210070nor,nor,CollJe01,def_int_long,0,,,,,
player,201210070nor,nor,CollJe01,pass_defended,0,,,,,
player,201210070nor,nor,CollJe01,sacks,0.0,,,,,
player,201210070nor,nor,CollJe01,tackles_combined,1,,,,,
player,201210070nor,nor,CollJe01,tackles_solo,1,,,,,
player,201210070nor,nor,CollJe01,tackles_assists,0,,,,,
player,201210070nor,nor,CollJe01,tackles_loss,0,,,,,
player,201210070nor,nor,CollJe01,qb_hits,0,,,,,
player,201210070nor,nor,CollJe01,fumbles_rec,0,,,,,
player,201210070nor,nor,CollJe01,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,CollJe01,fumbles_rec_td,0,,,,,
player,201210070nor,nor,CollJe01,fumbles_forced,0,,,,,
player,201210070nor,nor,HickAk00,def_int,0,,,,,
player,201210070nor,nor,HickAk00,def_int_yds,0,,,,,
player,201210070nor,nor,HickAk00,def_int_td,0,,,,,
player,201210070nor,nor,HickAk00,def_int_long,0,,,,,
player,201210070nor,nor,HickAk00,pass_defended,0,,,,,
player,201210070nor,nor,HickAk00,sacks,0.0,,,,,
player,201210070nor,nor,HickAk00,tackles_combined,1,,,,,
player,201210070nor,nor,HickAk00,tackles_solo,1,,,,,
player,201210070nor,nor,HickAk00,tackles_assists,0,,,,,
player,201210070nor,nor,HickAk00,tackles_loss,0,,,,,
player,201210070nor,nor,HickAk00,qb_hits,0,,,,,
player,201210070nor,nor,HickAk00,fumbles_rec,0,,,,,
player,201210070nor,nor,HickAk00,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,HickAk00,fumbles_rec_td,0,,,,,
player,201210070nor,nor,HickAk00,fumbles_forced,0,,,,,
player,201210070nor,nor,GreeJa22,def_int,0,,,,,
player,201210070nor,nor,GreeJa22,def_int_yds,0,,,,,
player,201210070nor,nor,GreeJa22,def_int_td,0,,,,,
player,201210070nor,nor,GreeJa22,def_int_long,0,,,,,
player,201210070nor,nor,GreeJa22,pass_defended,1,,,,,
player,201210070nor,nor,GreeJa22,sacks,0.0,,,,,
player,201210070nor,nor,GreeJa22,tackles_combined,0,,,,,
player,201210070nor,nor,GreeJa22,tackles_solo,0,,,,,
player,201210070nor,nor,GreeJa22,tackles_assists,0,,,,,
player,201210070nor,nor,GreeJa22,tackles_loss,0,,,,,
player,201210070nor,nor,GreeJa22,qb_hits,0,,,,,
player,201210070nor,nor,GreeJa22,fumbles_rec,0,,,,,
player,201210070nor,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201210070nor,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201210070nor,nor,GreeJa22,fumbles_forced,0,,,,,
player,201210070nor,sdg,RoyaEd00,kick_ret,0,,,,,
player,201210070nor,sdg,RoyaEd00,kick_ret_yds,0,,,,,
player,201210070nor,sdg,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201210070nor,sdg,RoyaEd00,kick_ret_td,0,,,,,
player,201210070nor,sdg,RoyaEd00,kick_ret_long,0,,,,,
player,201210070nor,sdg,RoyaEd00,punt_ret,2,,,,,
player,201210070nor,sdg,RoyaEd00,punt_ret_yds,16,,,,,
player,201210070nor,sdg,RoyaEd00,punt_ret_yds_per_ret,8.0,,,,,
player,201210070nor,sdg,RoyaEd00,punt_ret_td,0,,,,,
player,201210070nor,sdg,RoyaEd00,punt_ret_long,11,,,,,
player,201210070nor,sdg,GoodRi00,kick_ret,5,,,,,
player,201210070nor,sdg,GoodRi00,kick_ret_yds,127,,,,,
player,201210070nor,sdg,GoodRi00,kick_ret_yds_per_ret,25.4,,,,,
player,201210070nor,sdg,GoodRi00,kick_ret_td,0,,,,,
player,201210070nor,sdg,GoodRi00,kick_ret_long,38,,,,,
player,201210070nor,sdg,GoodRi00,punt_ret,0,,,,,
player,201210070nor,sdg,GoodRi00,punt_ret_yds,0,,,,,
player,201210070nor,sdg,GoodRi00,punt_ret_yds_per_ret,,,,,,
player,201210070nor,sdg,GoodRi00,punt_ret_td,0,,,,,
player,201210070nor,sdg,GoodRi00,punt_ret_long,0,,,,,
player,201210070nor,nor,SproDa00,kick_ret,2,,,,,
player,201210070nor,nor,SproDa00,kick_ret_yds,49,,,,,
player,201210070nor,nor,SproDa00,kick_ret_yds_per_ret,24.5,,,,,
player,201210070nor,nor,SproDa00,kick_ret_td,0,,,,,
player,201210070nor,nor,SproDa00,kick_ret_long,25,,,,,
player,201210070nor,nor,SproDa00,punt_ret,2,,,,,
player,201210070nor,nor,SproDa00,punt_ret_yds,2,,,,,
player,201210070nor,nor,SproDa00,punt_ret_yds_per_ret,1.0,,,,,
player,201210070nor,nor,SproDa00,punt_ret_td,0,,,,,
player,201210070nor,nor,SproDa00,punt_ret_long,2,,,,,
player,201210070nor,sdg,novaknic01,xpm,3,,,,,
player,201210070nor,sdg,novaknic01,xpa,3,,,,,
player,201210070nor,sdg,novaknic01,fgm,1,,,,,
player,201210070nor,sdg,novaknic01,fga,2,,,,,
player,201210070nor,sdg,novaknic01,punt,0,,,,,
player,201210070nor,sdg,novaknic01,punt_yds,0,,,,,
player,201210070nor,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201210070nor,sdg,novaknic01,punt_long,0,,,,,
player,201210070nor,sdg,ScifMi20,xpm,,,,,,
player,201210070nor,sdg,ScifMi20,xpa,,,,,,
player,201210070nor,sdg,ScifMi20,fgm,,,,,,
player,201210070nor,sdg,ScifMi20,fga,,,,,,
player,201210070nor,sdg,ScifMi20,punt,4,,,,,
player,201210070nor,sdg,ScifMi20,punt_yds,182,,,,,
player,201210070nor,sdg,ScifMi20,punt_yds_per_punt,45.5,,,,,
player,201210070nor,sdg,ScifMi20,punt_long,61,,,,,
player,201210070nor,nor,HartGa00,xpm,4,,,,,
player,201210070nor,nor,HartGa00,xpa,4,,,,,
player,201210070nor,nor,HartGa00,fgm,1,,,,,
player,201210070nor,nor,HartGa00,fga,1,,,,,
player,201210070nor,nor,HartGa00,punt,0,,,,,
player,201210070nor,nor,HartGa00,punt_yds,0,,,,,
player,201210070nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201210070nor,nor,HartGa00,punt_long,0,,,,,
player,201210070nor,nor,MorsTh00,xpm,,,,,,
player,201210070nor,nor,MorsTh00,xpa,,,,,,
player,201210070nor,nor,MorsTh00,fgm,,,,,,
player,201210070nor,nor,MorsTh00,fga,,,,,,
player,201210070nor,nor,MorsTh00,punt,4,,,,,
player,201210070nor,nor,MorsTh00,punt_yds,207,,,,,
player,201210070nor,nor,MorsTh00,punt_yds_per_punt,51.8,,,,,
player,201210070nor,nor,MorsTh00,punt_long,61,,,,,
player,201210070nor,nor,EvanJa21,pos,G,,,,,
player,201210070nor,nor,EvanJa21,offense,71,,,,,
player,201210070nor,nor,EvanJa21,off_pct,100%,,,,,
player,201210070nor,nor,EvanJa21,defense,0,,,,,
player,201210070nor,nor,EvanJa21,def_pct,0%,,,,,
player,201210070nor,nor,EvanJa21,special_teams,5,,,,,
player,201210070nor,nor,EvanJa21,st_pct,17%,,,,,
player,201210070nor,nor,GrubBe20,pos,G,,,,,
player,201210070nor,nor,GrubBe20,offense,71,,,,,
player,201210070nor,nor,GrubBe20,off_pct,100%,,,,,
player,201210070nor,nor,GrubBe20,defense,0,,,,,
player,201210070nor,nor,GrubBe20,def_pct,0%,,,,,
player,201210070nor,nor,GrubBe20,special_teams,5,,,,,
player,201210070nor,nor,GrubBe20,st_pct,17%,,,,,
player,201210070nor,nor,StriZa20,pos,T,,,,,
player,201210070nor,nor,StriZa20,offense,71,,,,,
player,201210070nor,nor,StriZa20,off_pct,100%,,,,,
player,201210070nor,nor,StriZa20,defense,0,,,,,
player,201210070nor,nor,StriZa20,def_pct,0%,,,,,
player,201210070nor,nor,StriZa20,special_teams,5,,,,,
player,201210070nor,nor,StriZa20,st_pct,17%,,,,,
player,201210070nor,nor,BushJe20,pos,T,,,,,
player,201210070nor,nor,BushJe20,offense,71,,,,,
player,201210070nor,nor,BushJe20,off_pct,100%,,,,,
player,201210070nor,nor,BushJe20,defense,0,,,,,
player,201210070nor,nor,BushJe20,def_pct,0%,,,,,
player,201210070nor,nor,BushJe20,special_teams,5,,,,,
player,201210070nor,nor,BushJe20,st_pct,17%,,,,,
player,201210070nor,nor,DeLaBr00,pos,C,,,,,
player,201210070nor,nor,DeLaBr00,offense,71,,,,,
player,201210070nor,nor,DeLaBr00,off_pct,100%,,,,,
player,201210070nor,nor,DeLaBr00,defense,0,,,,,
player,201210070nor,nor,DeLaBr00,def_pct,0%,,,,,
player,201210070nor,nor,DeLaBr00,special_teams,0,,,,,
player,201210070nor,nor,DeLaBr00,st_pct,0%,,,,,
player,201210070nor,nor,BreeDr00,pos,QB,,,,,
player,201210070nor,nor,BreeDr00,offense,71,,,,,
player,201210070nor,nor,BreeDr00,off_pct,100%,,,,,
player,201210070nor,nor,BreeDr00,defense,0,,,,,
player,201210070nor,nor,BreeDr00,def_pct,0%,,,,,
player,201210070nor,nor,BreeDr00,special_teams,0,,,,,
player,201210070nor,nor,BreeDr00,st_pct,0%,,,,,
player,201210070nor,nor,ColsMa00,pos,WR,,,,,
player,201210070nor,nor,ColsMa00,offense,58,,,,,
player,201210070nor,nor,ColsMa00,off_pct,82%,,,,,
player,201210070nor,nor,ColsMa00,defense,0,,,,,
player,201210070nor,nor,ColsMa00,def_pct,0%,,,,,
player,201210070nor,nor,ColsMa00,special_teams,0,,,,,
player,201210070nor,nor,ColsMa00,st_pct,0%,,,,,
player,201210070nor,nor,HendDe00,pos,WR,,,,,
player,201210070nor,nor,HendDe00,offense,52,,,,,
player,201210070nor,nor,HendDe00,off_pct,73%,,,,,
player,201210070nor,nor,HendDe00,defense,0,,,,,
player,201210070nor,nor,HendDe00,def_pct,0%,,,,,
player,201210070nor,nor,HendDe00,special_teams,0,,,,,
player,201210070nor,nor,HendDe00,st_pct,0%,,,,,
player,201210070nor,nor,GrahJi00,pos,TE,,,,,
player,201210070nor,nor,GrahJi00,offense,37,,,,,
player,201210070nor,nor,GrahJi00,off_pct,52%,,,,,
player,201210070nor,nor,GrahJi00,defense,0,,,,,
player,201210070nor,nor,GrahJi00,def_pct,0%,,,,,
player,201210070nor,nor,GrahJi00,special_teams,1,,,,,
player,201210070nor,nor,GrahJi00,st_pct,3%,,,,,
player,201210070nor,nor,ThomDa02,pos,TE,,,,,
player,201210070nor,nor,ThomDa02,offense,36,,,,,
player,201210070nor,nor,ThomDa02,off_pct,51%,,,,,
player,201210070nor,nor,ThomDa02,defense,0,,,,,
player,201210070nor,nor,ThomDa02,def_pct,0%,,,,,
player,201210070nor,nor,ThomDa02,special_teams,9,,,,,
player,201210070nor,nor,ThomDa02,st_pct,31%,,,,,
player,201210070nor,nor,SproDa00,pos,RB,,,,,
player,201210070nor,nor,SproDa00,offense,34,,,,,
player,201210070nor,nor,SproDa00,off_pct,48%,,,,,
player,201210070nor,nor,SproDa00,defense,0,,,,,
player,201210070nor,nor,SproDa00,def_pct,0%,,,,,
player,201210070nor,nor,SproDa00,special_teams,9,,,,,
player,201210070nor,nor,SproDa00,st_pct,31%,,,,,
player,201210070nor,nor,CamaGr00,pos,WR,,,,,
player,201210070nor,nor,CamaGr00,offense,33,,,,,
player,201210070nor,nor,CamaGr00,off_pct,46%,,,,,
player,201210070nor,nor,CamaGr00,defense,0,,,,,
player,201210070nor,nor,CamaGr00,def_pct,0%,,,,,
player,201210070nor,nor,CamaGr00,special_teams,0,,,,,
player,201210070nor,nor,CamaGr00,st_pct,0%,,,,,
player,201210070nor,nor,ThomPi00,pos,RB,,,,,
player,201210070nor,nor,ThomPi00,offense,31,,,,,
player,201210070nor,nor,ThomPi00,off_pct,44%,,,,,
player,201210070nor,nor,ThomPi00,defense,0,,,,,
player,201210070nor,nor,ThomPi00,def_pct,0%,,,,,
player,201210070nor,nor,ThomPi00,special_teams,5,,,,,
player,201210070nor,nor,ThomPi00,st_pct,17%,,,,,
player,201210070nor,nor,CollJe01,pos,FB,,,,,
player,201210070nor,nor,CollJe01,offense,17,,,,,
player,201210070nor,nor,CollJe01,off_pct,24%,,,,,
player,201210070nor,nor,CollJe01,defense,0,,,,,
player,201210070nor,nor,CollJe01,def_pct,0%,,,,,
player,201210070nor,nor,CollJe01,special_teams,11,,,,,
player,201210070nor,nor,CollJe01,st_pct,38%,,,,,
player,201210070nor,nor,GrahDa00,pos,TE,,,,,
player,201210070nor,nor,GrahDa00,offense,16,,,,,
player,201210070nor,nor,GrahDa00,off_pct,23%,,,,,
player,201210070nor,nor,GrahDa00,defense,0,,,,,
player,201210070nor,nor,GrahDa00,def_pct,0%,,,,,
player,201210070nor,nor,GrahDa00,special_teams,8,,,,,
player,201210070nor,nor,GrahDa00,st_pct,28%,,,,,
player,201210070nor,nor,MorgJo01,pos,WR,,,,,
player,201210070nor,nor,MorgJo01,offense,16,,,,,
player,201210070nor,nor,MorgJo01,off_pct,23%,,,,,
player,201210070nor,nor,MorgJo01,defense,0,,,,,
player,201210070nor,nor,MorgJo01,def_pct,0%,,,,,
player,201210070nor,nor,MorgJo01,special_teams,0,,,,,
player,201210070nor,nor,MorgJo01,st_pct,0%,,,,,
player,201210070nor,nor,IngrMa01,pos,RB,,,,,
player,201210070nor,nor,IngrMa01,offense,14,,,,,
player,201210070nor,nor,IngrMa01,off_pct,20%,,,,,
player,201210070nor,nor,IngrMa01,defense,0,,,,,
player,201210070nor,nor,IngrMa01,def_pct,0%,,,,,
player,201210070nor,nor,IngrMa01,special_teams,0,,,,,
player,201210070nor,nor,IngrMa01,st_pct,0%,,,,,
player,201210070nor,nor,RobyCo00,pos,WR,,,,,
player,201210070nor,nor,RobyCo00,offense,10,,,,,
player,201210070nor,nor,RobyCo00,off_pct,14%,,,,,
player,201210070nor,nor,RobyCo00,defense,0,,,,,
player,201210070nor,nor,RobyCo00,def_pct,0%,,,,,
player,201210070nor,nor,RobyCo00,special_teams,14,,,,,
player,201210070nor,nor,RobyCo00,st_pct,48%,,,,,
player,201210070nor,nor,HarpRo21,pos,SS,,,,,
player,201210070nor,nor,HarpRo21,offense,1,,,,,
player,201210070nor,nor,HarpRo21,off_pct,1%,,,,,
player,201210070nor,nor,HarpRo21,defense,69,,,,,
player,201210070nor,nor,HarpRo21,def_pct,100%,,,,,
player,201210070nor,nor,HarpRo21,special_teams,0,,,,,
player,201210070nor,nor,HarpRo21,st_pct,0%,,,,,
player,201210070nor,nor,JenkMa99,pos,FS,,,,,
player,201210070nor,nor,JenkMa99,offense,0,,,,,
player,201210070nor,nor,JenkMa99,off_pct,0%,,,,,
player,201210070nor,nor,JenkMa99,defense,69,,,,,
player,201210070nor,nor,JenkMa99,def_pct,100%,,,,,
player,201210070nor,nor,JenkMa99,special_teams,9,,,,,
player,201210070nor,nor,JenkMa99,st_pct,31%,,,,,
player,201210070nor,nor,JordCa00,pos,DE,,,,,
player,201210070nor,nor,JordCa00,offense,0,,,,,
player,201210070nor,nor,JordCa00,off_pct,0%,,,,,
player,201210070nor,nor,JordCa00,defense,69,,,,,
player,201210070nor,nor,JordCa00,def_pct,100%,,,,,
player,201210070nor,nor,JordCa00,special_teams,5,,,,,
player,201210070nor,nor,JordCa00,st_pct,17%,,,,,
player,201210070nor,nor,LoftCu99,pos,LB,,,,,
player,201210070nor,nor,LoftCu99,offense,0,,,,,
player,201210070nor,nor,LoftCu99,off_pct,0%,,,,,
player,201210070nor,nor,LoftCu99,defense,69,,,,,
player,201210070nor,nor,LoftCu99,def_pct,100%,,,,,
player,201210070nor,nor,LoftCu99,special_teams,5,,,,,
player,201210070nor,nor,LoftCu99,st_pct,17%,,,,,
player,201210070nor,nor,RobiPa99,pos,CB,,,,,
player,201210070nor,nor,RobiPa99,offense,0,,,,,
player,201210070nor,nor,RobiPa99,off_pct,0%,,,,,
player,201210070nor,nor,RobiPa99,defense,69,,,,,
player,201210070nor,nor,RobiPa99,def_pct,100%,,,,,
player,201210070nor,nor,RobiPa99,special_teams,5,,,,,
player,201210070nor,nor,RobiPa99,st_pct,17%,,,,,
player,201210070nor,nor,SmitWi99,pos,DE,,,,,
player,201210070nor,nor,SmitWi99,offense,0,,,,,
player,201210070nor,nor,SmitWi99,off_pct,0%,,,,,
player,201210070nor,nor,SmitWi99,defense,65,,,,,
player,201210070nor,nor,SmitWi99,def_pct,94%,,,,,
player,201210070nor,nor,SmitWi99,special_teams,5,,,,,
player,201210070nor,nor,SmitWi99,st_pct,17%,,,,,
player,201210070nor,nor,WhitCo01,pos,CB,,,,,
player,201210070nor,nor,WhitCo01,offense,0,,,,,
player,201210070nor,nor,WhitCo01,off_pct,0%,,,,,
player,201210070nor,nor,WhitCo01,defense,59,,,,,
player,201210070nor,nor,WhitCo01,def_pct,86%,,,,,
player,201210070nor,nor,WhitCo01,special_teams,11,,,,,
player,201210070nor,nor,WhitCo01,st_pct,38%,,,,,
player,201210070nor,nor,GaleJu00,pos,DE,,,,,
player,201210070nor,nor,GaleJu00,offense,0,,,,,
player,201210070nor,nor,GaleJu00,off_pct,0%,,,,,
player,201210070nor,nor,GaleJu00,defense,39,,,,,
player,201210070nor,nor,GaleJu00,def_pct,57%,,,,,
player,201210070nor,nor,GaleJu00,special_teams,15,,,,,
player,201210070nor,nor,GaleJu00,st_pct,52%,,,,,
player,201210070nor,nor,AbduIs00,pos,FS,,,,,
player,201210070nor,nor,AbduIs00,offense,0,,,,,
player,201210070nor,nor,AbduIs00,off_pct,0%,,,,,
player,201210070nor,nor,AbduIs00,defense,35,,,,,
player,201210070nor,nor,AbduIs00,def_pct,51%,,,,,
player,201210070nor,nor,AbduIs00,special_teams,24,,,,,
player,201210070nor,nor,AbduIs00,st_pct,83%,,,,,
player,201210070nor,nor,PatrJo00,pos,CB,,,,,
player,201210070nor,nor,PatrJo00,offense,0,,,,,
player,201210070nor,nor,PatrJo00,off_pct,0%,,,,,
player,201210070nor,nor,PatrJo00,defense,35,,,,,
player,201210070nor,nor,PatrJo00,def_pct,51%,,,,,
player,201210070nor,nor,PatrJo00,special_teams,10,,,,,
player,201210070nor,nor,PatrJo00,st_pct,34%,,,,,
player,201210070nor,nor,ShanSc20,pos,LB,,,,,
player,201210070nor,nor,ShanSc20,offense,0,,,,,
player,201210070nor,nor,ShanSc20,off_pct,0%,,,,,
player,201210070nor,nor,ShanSc20,defense,34,,,,,
player,201210070nor,nor,ShanSc20,def_pct,49%,,,,,
player,201210070nor,nor,ShanSc20,special_teams,5,,,,,
player,201210070nor,nor,ShanSc20,st_pct,17%,,,,,
player,201210070nor,nor,WilsMa01,pos,DE,,,,,
player,201210070nor,nor,WilsMa01,offense,0,,,,,
player,201210070nor,nor,WilsMa01,off_pct,0%,,,,,
player,201210070nor,nor,WilsMa01,defense,29,,,,,
player,201210070nor,nor,WilsMa01,def_pct,42%,,,,,
player,201210070nor,nor,WilsMa01,special_teams,19,,,,,
player,201210070nor,nor,WilsMa01,st_pct,66%,,,,,
player,201210070nor,nor,GreeJa22,pos,CB,,,,,
player,201210070nor,nor,GreeJa22,offense,0,,,,,
player,201210070nor,nor,GreeJa22,off_pct,0%,,,,,
player,201210070nor,nor,GreeJa22,defense,23,,,,,
player,201210070nor,nor,GreeJa22,def_pct,33%,,,,,
player,201210070nor,nor,GreeJa22,special_teams,0,,,,,
player,201210070nor,nor,GreeJa22,st_pct,0%,,,,,
player,201210070nor,nor,ElliSe99,pos,DT,,,,,
player,201210070nor,nor,ElliSe99,offense,0,,,,,
player,201210070nor,nor,ElliSe99,off_pct,0%,,,,,
player,201210070nor,nor,ElliSe99,defense,22,,,,,
player,201210070nor,nor,ElliSe99,def_pct,32%,,,,,
player,201210070nor,nor,ElliSe99,special_teams,0,,,,,
player,201210070nor,nor,ElliSe99,st_pct,0%,,,,,
player,201210070nor,nor,HerrWi99,pos,LB,,,,,
player,201210070nor,nor,HerrWi99,offense,0,,,,,
player,201210070nor,nor,HerrWi99,off_pct,0%,,,,,
player,201210070nor,nor,HerrWi99,defense,21,,,,,
player,201210070nor,nor,HerrWi99,def_pct,30%,,,,,
player,201210070nor,nor,HerrWi99,special_teams,9,,,,,
player,201210070nor,nor,HerrWi99,st_pct,31%,,,,,
player,201210070nor,nor,JohnTo01,pos,DT,,,,,
player,201210070nor,nor,JohnTo01,offense,0,,,,,
player,201210070nor,nor,JohnTo01,off_pct,0%,,,,,
player,201210070nor,nor,JohnTo01,defense,20,,,,,
player,201210070nor,nor,JohnTo01,def_pct,29%,,,,,
player,201210070nor,nor,JohnTo01,special_teams,0,,,,,
player,201210070nor,nor,JohnTo01,st_pct,0%,,,,,
player,201210070nor,nor,HickAk00,pos,DT,,,,,
player,201210070nor,nor,HickAk00,offense,0,,,,,
player,201210070nor,nor,HickAk00,off_pct,0%,,,,,
player,201210070nor,nor,HickAk00,defense,17,,,,,
player,201210070nor,nor,HickAk00,def_pct,25%,,,,,
player,201210070nor,nor,HickAk00,special_teams,9,,,,,
player,201210070nor,nor,HickAk00,st_pct,31%,,,,,
player,201210070nor,nor,BunkBr20,pos,DT,,,,,
player,201210070nor,nor,BunkBr20,offense,0,,,,,
player,201210070nor,nor,BunkBr20,off_pct,0%,,,,,
player,201210070nor,nor,BunkBr20,defense,15,,,,,
player,201210070nor,nor,BunkBr20,def_pct,22%,,,,,
player,201210070nor,nor,BunkBr20,special_teams,5,,,,,
player,201210070nor,nor,BunkBr20,st_pct,17%,,,,,
player,201210070nor,nor,HumbRa00,pos,LB,,,,,
player,201210070nor,nor,HumbRa00,offense,0,,,,,
player,201210070nor,nor,HumbRa00,off_pct,0%,,,,,
player,201210070nor,nor,HumbRa00,defense,0,,,,,
player,201210070nor,nor,HumbRa00,def_pct,0%,,,,,
player,201210070nor,nor,HumbRa00,special_teams,19,,,,,
player,201210070nor,nor,HumbRa00,st_pct,66%,,,,,
player,201210070nor,nor,RuudBa20,pos,LB,,,,,
player,201210070nor,nor,RuudBa20,offense,0,,,,,
player,201210070nor,nor,RuudBa20,off_pct,0%,,,,,
player,201210070nor,nor,RuudBa20,defense,0,,,,,
player,201210070nor,nor,RuudBa20,def_pct,0%,,,,,
