game,2012,2,20120916,201209160phi,rav,"Baltimore Ravens",23,phi,"Philadelphia Eagles",24
player,201209160phi,phi,SimsDa01,special_teams,15,,,,,
player,201209160phi,phi,SimsDa01,st_pct,48%,,,,,
player,201209160phi,phi,RollBr00,pos,LB,,,,,
player,201209160phi,phi,RollBr00,offense,0,,,,,
player,201209160phi,phi,RollBr00,off_pct,0%,,,,,
player,201209160phi,phi,RollBr00,defense,0,,,,,
player,201209160phi,phi,RollBr00,def_pct,0%,,,,,
player,201209160phi,phi,RollBr00,special_teams,10,,,,,
player,201209160phi,phi,RollBr00,st_pct,32%,,,,,
player,201209160phi,phi,DoreJo20,pos,LS,,,,,
player,201209160phi,phi,DoreJo20,offense,0,,,,,
player,201209160phi,phi,DoreJo20,off_pct,0%,,,,,
player,201209160phi,phi,DoreJo20,defense,0,,,,,
player,201209160phi,phi,DoreJo20,def_pct,0%,,,,,
player,201209160phi,phi,DoreJo20,special_teams,9,,,,,
player,201209160phi,phi,DoreJo20,st_pct,29%,,,,,
player,201209160phi,phi,HenrCh02,pos,P,,,,,
player,201209160phi,phi,HenrCh02,offense,0,,,,,
player,201209160phi,phi,HenrCh02,off_pct,0%,,,,,
player,201209160phi,phi,HenrCh02,defense,0,,,,,
player,201209160phi,phi,HenrCh02,def_pct,0%,,,,,
player,201209160phi,phi,HenrCh02,special_teams,9,,,,,
player,201209160phi,phi,HenrCh02,st_pct,29%,,,,,
player,201209160phi,phi,HeneAl00,pos,K,,,,,
player,201209160phi,phi,HeneAl00,offense,0,,,,,
player,201209160phi,phi,HeneAl00,off_pct,0%,,,,,
player,201209160phi,phi,HeneAl00,defense,0,,,,,
player,201209160phi,phi,HeneAl00,def_pct,0%,,,,,
player,201209160phi,phi,HeneAl00,special_teams,9,,,,,
player,201209160phi,phi,HeneAl00,st_pct,29%,,,,,
player,201209160phi,phi,PolkCh00,pos,RB,,,,,
player,201209160phi,phi,PolkCh00,offense,0,,,,,
player,201209160phi,phi,PolkCh00,off_pct,0%,,,,,
player,201209160phi,phi,PolkCh00,defense,0,,,,,
player,201209160phi,phi,PolkCh00,def_pct,0%,,,,,
player,201209160phi,phi,PolkCh00,special_teams,5,,,,,
player,201209160phi,phi,PolkCh00,st_pct,16%,,,,,
player,201209160phi,phi,GilyMa00,pos,WR,,,,,
player,201209160phi,phi,GilyMa00,offense,0,,,,,
player,201209160phi,phi,GilyMa00,off_pct,0%,,,,,
player,201209160phi,phi,GilyMa00,defense,0,,,,,
player,201209160phi,phi,GilyMa00,def_pct,0%,,,,,
player,201209160phi,phi,GilyMa00,special_teams,4,,,,,
player,201209160phi,phi,GilyMa00,st_pct,13%,,,,,
player,201209160phi,rav,OsemKe00,pos,T,,,,,
player,201209160phi,rav,OsemKe00,offense,69,,,,,
player,201209160phi,rav,OsemKe00,off_pct,100%,,,,,
player,201209160phi,rav,OsemKe00,defense,0,,,,,
player,201209160phi,rav,OsemKe00,def_pct,0%,,,,,
player,201209160phi,rav,OsemKe00,special_teams,5,,,,,
player,201209160phi,rav,OsemKe00,st_pct,16%,,,,,
player,201209160phi,rav,YandMa20,pos,G,,,,,
player,201209160phi,rav,YandMa20,offense,69,,,,,
player,201209160phi,rav,YandMa20,off_pct,100%,,,,,
player,201209160phi,rav,YandMa20,defense,0,,,,,
player,201209160phi,rav,YandMa20,def_pct,0%,,,,,
player,201209160phi,rav,YandMa20,special_teams,5,,,,,
player,201209160phi,rav,YandMa20,st_pct,16%,,,,,
player,201209160phi,rav,HareRa00,pos,T,,,,,
player,201209160phi,rav,HareRa00,offense,69,,,,,
player,201209160phi,rav,HareRa00,off_pct,100%,,,,,
player,201209160phi,rav,HareRa00,defense,0,,,,,
player,201209160phi,rav,HareRa00,def_pct,0%,,,,,
player,201209160phi,rav,HareRa00,special_teams,5,,,,,
player,201209160phi,rav,HareRa00,st_pct,16%,,,,,
player,201209160phi,rav,OherMi20,pos,T,,,,,
player,201209160phi,rav,OherMi20,offense,69,,,,,
player,201209160phi,rav,OherMi20,off_pct,100%,,,,,
player,201209160phi,rav,OherMi20,defense,0,,,,,
player,201209160phi,rav,OherMi20,def_pct,0%,,,,,
player,201209160phi,rav,OherMi20,special_teams,5,,,,,
player,201209160phi,rav,OherMi20,st_pct,16%,,,,,
player,201209160phi,rav,BirkMa00,pos,C,,,,,
player,201209160phi,rav,BirkMa00,offense,69,,,,,
player,201209160phi,rav,BirkMa00,off_pct,100%,,,,,
player,201209160phi,rav,BirkMa00,defense,0,,,,,
player,201209160phi,rav,BirkMa00,def_pct,0%,,,,,
player,201209160phi,rav,BirkMa00,special_teams,0,,,,,
player,201209160phi,rav,BirkMa00,st_pct,0%,,,,,
player,201209160phi,rav,FlacJo00,pos,QB,,,,,
player,201209160phi,rav,FlacJo00,offense,69,,,,,
player,201209160phi,rav,FlacJo00,off_pct,100%,,,,,
player,201209160phi,rav,FlacJo00,defense,0,,,,,
player,201209160phi,rav,FlacJo00,def_pct,0%,,,,,
player,201209160phi,rav,FlacJo00,special_teams,0,,,,,
player,201209160phi,rav,FlacJo00,st_pct,0%,,,,,
player,201209160phi,rav,SmitTo02,pos,WR,,,,,
player,201209160phi,rav,SmitTo02,offense,65,,,,,
player,201209160phi,rav,SmitTo02,off_pct,94%,,,,,
player,201209160phi,rav,SmitTo02,defense,0,,,,,
player,201209160phi,rav,SmitTo02,def_pct,0%,,,,,
player,201209160phi,rav,SmitTo02,special_teams,0,,,,,
player,201209160phi,rav,SmitTo02,st_pct,0%,,,,,
player,201209160phi,rav,BoldAn00,pos,WR,,,,,
player,201209160phi,rav,BoldAn00,offense,65,,,,,
player,201209160phi,rav,BoldAn00,off_pct,94%,,,,,
player,201209160phi,rav,BoldAn00,defense,0,,,,,
player,201209160phi,rav,BoldAn00,def_pct,0%,,,,,
player,201209160phi,rav,BoldAn00,special_teams,0,,,,,
player,201209160phi,rav,BoldAn00,st_pct,0%,,,,,
player,201209160phi,rav,RiceRa00,pos,RB,,,,,
player,201209160phi,rav,RiceRa00,offense,62,,,,,
player,201209160phi,rav,RiceRa00,off_pct,90%,,,,,
player,201209160phi,rav,RiceRa00,defense,0,,,,,
player,201209160phi,rav,RiceRa00,def_pct,0%,,,,,
player,201209160phi,rav,RiceRa00,special_teams,0,,,,,
player,201209160phi,rav,RiceRa00,st_pct,0%,,,,,
player,201209160phi,rav,PittDe00,pos,TE,,,,,
player,201209160phi,rav,PittDe00,offense,50,,,,,
player,201209160phi,rav,PittDe00,off_pct,72%,,,,,
player,201209160phi,rav,PittDe00,defense,0,,,,,
player,201209160phi,rav,PittDe00,def_pct,0%,,,,,
player,201209160phi,rav,PittDe00,special_teams,6,,,,,
player,201209160phi,rav,PittDe00,st_pct,19%,,,,,
player,201209160phi,rav,DickEd00,pos,TE,,,,,
player,201209160phi,rav,DickEd00,offense,40,,,,,
player,201209160phi,rav,DickEd00,off_pct,58%,,,,,
player,201209160phi,rav,DickEd00,defense,0,,,,,
player,201209160phi,rav,DickEd00,def_pct,0%,,,,,
player,201209160phi,rav,DickEd00,special_teams,10,,,,,
player,201209160phi,rav,DickEd00,st_pct,32%,,,,,
player,201209160phi,rav,JoneJa03,pos,WR,,,,,
player,201209160phi,rav,JoneJa03,offense,27,,,,,
player,201209160phi,rav,JoneJa03,off_pct,39%,,,,,
player,201209160phi,rav,JoneJa03,defense,0,,,,,
player,201209160phi,rav,JoneJa03,def_pct,0%,,,,,
player,201209160phi,rav,JoneJa03,special_teams,4,,,,,
player,201209160phi,rav,JoneJa03,st_pct,13%,,,,,
player,201209160phi,rav,LeacVo00,pos,FB,,,,,
player,201209160phi,rav,LeacVo00,offense,16,,,,,
player,201209160phi,rav,LeacVo00,off_pct,23%,,,,,
player,201209160phi,rav,LeacVo00,defense,0,,,,,
player,201209160phi,rav,LeacVo00,def_pct,0%,,,,,
player,201209160phi,rav,LeacVo00,special_teams,5,,,,,
player,201209160phi,rav,LeacVo00,st_pct,16%,,,,,
player,201209160phi,rav,DossTa00,pos,WR,,,,,
player,201209160phi,rav,DossTa00,offense,10,,,,,
player,201209160phi,rav,DossTa00,off_pct,14%,,,,,
player,201209160phi,rav,DossTa00,defense,0,,,,,
player,201209160phi,rav,DossTa00,def_pct,0%,,,,,
player,201209160phi,rav,DossTa00,special_teams,0,,,,,
player,201209160phi,rav,DossTa00,st_pct,0%,,,,,
player,201209160phi,rav,PierBe00,pos,RB,,,,,
player,201209160phi,rav,PierBe00,offense,7,,,,,
player,201209160phi,rav,PierBe00,off_pct,10%,,,,,
player,201209160phi,rav,PierBe00,defense,0,,,,,
player,201209160phi,rav,PierBe00,def_pct,0%,,,,,
player,201209160phi,rav,PierBe00,special_teams,1,,,,,
player,201209160phi,rav,PierBe00,st_pct,3%,,,,,
player,201209160phi,rav,McKiBr21,pos,T,,,,,
player,201209160phi,rav,McKiBr21,offense,3,,,,,
player,201209160phi,rav,McKiBr21,off_pct,4%,,,,,
player,201209160phi,rav,McKiBr21,defense,0,,,,,
player,201209160phi,rav,McKiBr21,def_pct,0%,,,,,
player,201209160phi,rav,McKiBr21,special_teams,5,,,,,
player,201209160phi,rav,McKiBr21,st_pct,16%,,,,,
player,201209160phi,rav,ReedEd00,pos,FS,,,,,
player,201209160phi,rav,ReedEd00,offense,0,,,,,
player,201209160phi,rav,ReedEd00,off_pct,0%,,,,,
player,201209160phi,rav,ReedEd00,defense,79,,,,,
player,201209160phi,rav,ReedEd00,def_pct,100%,,,,,
player,201209160phi,rav,ReedEd00,special_teams,0,,,,,
player,201209160phi,rav,ReedEd00,st_pct,0%,,,,,
player,201209160phi,rav,LewiRa00,pos,LB,,,,,
player,201209160phi,rav,LewiRa00,offense,0,,,,,
player,201209160phi,rav,LewiRa00,off_pct,0%,,,,,
player,201209160phi,rav,LewiRa00,defense,79,,,,,
player,201209160phi,rav,LewiRa00,def_pct,100%,,,,,
player,201209160phi,rav,LewiRa00,special_teams,0,,,,,
player,201209160phi,rav,LewiRa00,st_pct,0%,,,,,
player,201209160phi,rav,WebbLa99,pos,CB,,,,,
player,201209160phi,rav,WebbLa99,offense,0,,,,,
player,201209160phi,rav,WebbLa99,off_pct,0%,,,,,
player,201209160phi,rav,WebbLa99,defense,78,,,,,
player,201209160phi,rav,WebbLa99,def_pct,99%,,,,,
player,201209160phi,rav,WebbLa99,special_teams,5,,,,,
player,201209160phi,rav,WebbLa99,st_pct,16%,,,,,
player,201209160phi,rav,WillCa99,pos,CB,,,,,
player,201209160phi,rav,WillCa99,offense,0,,,,,
player,201209160phi,rav,WillCa99,off_pct,0%,,,,,
player,201209160phi,rav,WillCa99,defense,76,,,,,
player,201209160phi,rav,WillCa99,def_pct,96%,,,,,
player,201209160phi,rav,WillCa99,special_teams,0,,,,,
player,201209160phi,rav,WillCa99,st_pct,0%,,,,,
player,201209160phi,rav,NgatHa20,pos,DT,,,,,
player,201209160phi,rav,NgatHa20,offense,0,,,,,
player,201209160phi,rav,NgatHa20,off_pct,0%,,,,,
player,201209160phi,rav,NgatHa20,defense,66,,,,,
player,201209160phi,rav,NgatHa20,def_pct,84%,,,,,
player,201209160phi,rav,NgatHa20,special_teams,4,,,,,
player,201209160phi,rav,NgatHa20,st_pct,13%,,,,,
player,201209160phi,rav,IhedJa00,pos,SS,,,,,
player,201209160phi,rav,IhedJa00,offense,0,,,,,
player,201209160phi,rav,IhedJa00,off_pct,0%,,,,,
player,201209160phi,rav,IhedJa00,defense,59,,,,,
player,201209160phi,rav,IhedJa00,def_pct,75%,,,,,
player,201209160phi,rav,IhedJa00,special_teams,19,,,,,
player,201209160phi,rav,IhedJa00,st_pct,61%,,,,,
player,201209160phi,rav,McClJa01,pos,LB,,,,,
player,201209160phi,rav,McClJa01,offense,0,,,,,
player,201209160phi,rav,McClJa01,off_pct,0%,,,,,
player,201209160phi,rav,McClJa01,defense,57,,,,,
player,201209160phi,rav,McClJa01,def_pct,72%,,,,,
player,201209160phi,rav,McClJa01,special_teams,10,,,,,
player,201209160phi,rav,McClJa01,st_pct,32%,,,,,
player,201209160phi,rav,McClAl00,pos,DE,,,,,
player,201209160phi,rav,McClAl00,offense,0,,,,,
player,201209160phi,rav,McClAl00,off_pct,0%,,,,,
player,201209160phi,rav,McClAl00,defense,56,,,,,
player,201209160phi,rav,McClAl00,def_pct,71%,,,,,
player,201209160phi,rav,McClAl00,special_teams,17,,,,,
player,201209160phi,rav,McClAl00,st_pct,55%,,,,,
player,201209160phi,rav,UpshCo00,pos,DE,,,,,
player,201209160phi,rav,UpshCo00,offense,0,,,,,
player,201209160phi,rav,UpshCo00,off_pct,0%,,,,,
player,201209160phi,rav,UpshCo00,defense,56,,,,,
player,201209160phi,rav,UpshCo00,def_pct,71%,,,,,
player,201209160phi,rav,UpshCo00,special_teams,9,,,,,
player,201209160phi,rav,UpshCo00,st_pct,29%,,,,,
player,201209160phi,rav,McPhPe00,pos,DE,,,,,
player,201209160phi,rav,McPhPe00,offense,0,,,,,
player,201209160phi,rav,McPhPe00,off_pct,0%,,,,,
player,201209160phi,rav,McPhPe00,defense,50,,,,,
player,201209160phi,rav,McPhPe00,def_pct,63%,,,,,
player,201209160phi,rav,McPhPe00,special_teams,0,,,,,
player,201209160phi,rav,McPhPe00,st_pct,0%,,,,,
player,201209160phi,rav,KemoMa20,pos,NT,,,,,
player,201209160phi,rav,KemoMa20,offense,0,,,,,
player,201209160phi,rav,KemoMa20,off_pct,0%,,,,,
player,201209160phi,rav,KemoMa20,defense,44,,,,,
player,201209160phi,rav,KemoMa20,def_pct,56%,,,,,
player,201209160phi,rav,KemoMa20,special_teams,4,,,,,
player,201209160phi,rav,KemoMa20,st_pct,13%,,,,,
player,201209160phi,rav,SmitJi03,pos,CB,,,,,
player,201209160phi,rav,SmitJi03,offense,0,,,,,
player,201209160phi,rav,SmitJi03,off_pct,0%,,,,,
player,201209160phi,rav,SmitJi03,defense,39,,,,,
player,201209160phi,rav,SmitJi03,def_pct,49%,,,,,
player,201209160phi,rav,SmitJi03,special_teams,11,,,,,
player,201209160phi,rav,SmitJi03,st_pct,35%,,,,,
player,201209160phi,rav,ElleDa99,pos,LB,,,,,
player,201209160phi,rav,ElleDa99,offense,0,,,,,
player,201209160phi,rav,ElleDa99,off_pct,0%,,,,,
player,201209160phi,rav,ElleDa99,defense,38,,,,,
player,201209160phi,rav,ElleDa99,def_pct,48%,,,,,
player,201209160phi,rav,ElleDa99,special_teams,10,,,,,
player,201209160phi,rav,ElleDa99,st_pct,32%,,,,,
player,201209160phi,rav,JoneAr22,pos,DT,,,,,
player,201209160phi,rav,JoneAr22,offense,0,,,,,
player,201209160phi,rav,JoneAr22,off_pct,0%,,,,,
player,201209160phi,rav,JoneAr22,defense,34,,,,,
player,201209160phi,rav,JoneAr22,def_pct,43%,,,,,
player,201209160phi,rav,JoneAr22,special_teams,4,,,,,
player,201209160phi,rav,JoneAr22,st_pct,13%,,,,,
player,201209160phi,rav,CodyTe99,pos,NT,,,,,
player,201209160phi,rav,CodyTe99,offense,0,,,,,
player,201209160phi,rav,CodyTe99,off_pct,0%,,,,,
player,201209160phi,rav,CodyTe99,defense,25,,,,,
player,201209160phi,rav,CodyTe99,def_pct,32%,,,,,
player,201209160phi,rav,CodyTe99,special_teams,4,,,,,
player,201209160phi,rav,CodyTe99,st_pct,13%,,,,,
player,201209160phi,rav,PollBe20,pos,SS,,,,,
player,201209160phi,rav,PollBe20,offense,0,,,,,
player,201209160phi,rav,PollBe20,off_pct,0%,,,,,
player,201209160phi,rav,PollBe20,defense,21,,,,,
player,201209160phi,rav,PollBe20,def_pct,27%,,,,,
player,201209160phi,rav,PollBe20,special_teams,1,,,,,
player,201209160phi,rav,PollBe20,st_pct,3%,,,,,
player,201209160phi,rav,KindSe99,pos,LB,,,,,
player,201209160phi,rav,KindSe99,offense,0,,,,,
player,201209160phi,rav,KindSe99,off_pct,0%,,,,,
player,201209160phi,rav,KindSe99,defense,12,,,,,
player,201209160phi,rav,KindSe99,def_pct,15%,,,,,
player,201209160phi,rav,KindSe99,special_teams,6,,,,,
player,201209160phi,rav,KindSe99,st_pct,19%,,,,,
player,201209160phi,rav,AyanBr99,pos,LB,,,,,
player,201209160phi,rav,AyanBr99,offense,0,,,,,
player,201209160phi,rav,AyanBr99,off_pct,0%,,,,,
player,201209160phi,rav,AyanBr99,defense,0,,,,,
player,201209160phi,rav,AyanBr99,def_pct,0%,,,,,
player,201209160phi,rav,AyanBr99,special_teams,26,,,,,
player,201209160phi,rav,AyanBr99,st_pct,84%,,,,,
player,201209160phi,rav,ConsSe20,pos,SS,,,,,
player,201209160phi,rav,ConsSe20,offense,0,,,,,
player,201209160phi,rav,ConsSe20,off_pct,0%,,,,,
player,201209160phi,rav,ConsSe20,defense,0,,,,,
player,201209160phi,rav,ConsSe20,def_pct,0%,,,,,
player,201209160phi,rav,ConsSe20,special_teams,26,,,,,
player,201209160phi,rav,ConsSe20,st_pct,84%,,,,,
player,201209160phi,rav,AlleAn01,pos,RB,,,,,
player,201209160phi,rav,AlleAn01,offense,0,,,,,
player,201209160phi,rav,AlleAn01,off_pct,0%,,,,,
player,201209160phi,rav,AlleAn01,defense,0,,,,,
player,201209160phi,rav,AlleAn01,def_pct,0%,,,,,
player,201209160phi,rav,AlleAn01,special_teams,22,,,,,
player,201209160phi,rav,AlleAn01,st_pct,71%,,,,,
player,201209160phi,rav,GrahCo99,pos,CB,,,,,
player,201209160phi,rav,GrahCo99,offense,0,,,,,
player,201209160phi,rav,GrahCo99,off_pct,0%,,,,,
player,201209160phi,rav,GrahCo99,defense,0,,,,,
player,201209160phi,rav,GrahCo99,def_pct,0%,,,,,
player,201209160phi,rav,GrahCo99,special_teams,22,,,,,
player,201209160phi,rav,GrahCo99,st_pct,71%,,,,,
player,201209160phi,rav,BrowCh05,pos,CB,,,,,
player,201209160phi,rav,BrowCh05,offense,0,,,,,
player,201209160phi,rav,BrowCh05,off_pct,0%,,,,,
player,201209160phi,rav,BrowCh05,defense,0,,,,,
player,201209160phi,rav,BrowCh05,def_pct,0%,,,,,
player,201209160phi,rav,BrowCh05,special_teams,21,,,,,
player,201209160phi,rav,BrowCh05,st_pct,68%,,,,,
player,201209160phi,rav,ThomCh01,pos,FS,,,,,
player,201209160phi,rav,ThomCh01,offense,0,,,,,
player,201209160phi,rav,ThomCh01,off_pct,0%,,,,,
player,201209160phi,rav,ThomCh01,defense,0,,,,,
player,201209160phi,rav,ThomCh01,def_pct,0%,,,,,
player,201209160phi,rav,ThomCh01,special_teams,17,,,,,
player,201209160phi,rav,ThomCh01,st_pct,55%,,,,,
player,201209160phi,rav,CoxxMo00,pos,LS,,,,,
player,201209160phi,rav,CoxxMo00,offense,0,,,,,
player,201209160phi,rav,CoxxMo00,off_pct,0%,,,,,
player,201209160phi,rav,CoxxMo00,defense,0,,,,,
player,201209160phi,rav,CoxxMo00,def_pct,0%,,,,,
player,201209160phi,rav,CoxxMo00,special_teams,11,,,,,
player,201209160phi,rav,CoxxMo00,st_pct,35%,,,,,
player,201209160phi,rav,KochSa20,pos,P,,,,,
player,201209160phi,rav,KochSa20,offense,0,,,,,
player,201209160phi,rav,KochSa20,off_pct,0%,,,,,
player,201209160phi,rav,KochSa20,defense,0,,,,,
player,201209160phi,rav,KochSa20,def_pct,0%,,,,,
player,201209160phi,rav,KochSa20,special_teams,11,,,,,
player,201209160phi,rav,KochSa20,st_pct,35%,,,,,
player,201209160phi,rav,TuckJu00,pos,K,,,,,
player,201209160phi,rav,TuckJu00,offense,0,,,,,
player,201209160phi,rav,TuckJu00,off_pct,0%,,,,,
player,201209160phi,rav,TuckJu00,defense,0,,,,,
player,201209160phi,rav,TuckJu00,def_pct,0%,,,,,
player,201209160phi,rav,TuckJu00,special_teams,11,,,,,
player,201209160phi,rav,TuckJu00,st_pct,35%,,,,,
player,201209160phi,rav,ThomDe04,pos,WR,,,,,
player,201209160phi,rav,ThomDe04,offense,0,,,,,
player,201209160phi,rav,ThomDe04,off_pct,0%,,,,,
player,201209160phi,rav,ThomDe04,defense,0,,,,,
player,201209160phi,rav,ThomDe04,def_pct,0%,,,,,
player,201209160phi,rav,ThomDe04,special_teams,9,,,,,
player,201209160phi,rav,ThomDe04,st_pct,29%,,,,,
player,201209160phi,rav,GradGi00,pos,G,,,,,
player,201209160phi,rav,GradGi00,offense,0,,,,,
player,201209160phi,rav,GradGi00,off_pct,0%,,,,,
player,201209160phi,rav,GradGi00,defense,0,,,,,
player,201209160phi,rav,GradGi00,def_pct,0%,,,,,
player,201209160phi,rav,GradGi00,special_teams,5,,,,,
player,201209160phi,rav,GradGi00,st_pct,16%,,,,,
player,201209160phi,rav,WillBo21,pos,G,,,,,
player,201209160phi,rav,WillBo21,offense,0,,,,,
player,201209160phi,rav,WillBo21,off_pct,0%,,,,,
player,201209160phi,rav,WillBo21,defense,0,,,,,
player,201209160phi,rav,WillBo21,def_pct,0%,,,,,
player,201209160phi,rav,WillBo21,special_teams,5,,,,,
player,201209160phi,rav,WillBo21,st_pct,16%,,,,,
