game,2012,2,20120916,201209160clt,min,"Minnesota Vikings",20,clt,"Indianapolis Colts",23
player,201209160clt,min,ReedD'00,punt_ret_yds,0,,,,,
player,201209160clt,min,ReedD'00,punt_ret_yds_per_ret,,,,,,
player,201209160clt,min,ReedD'00,punt_ret_td,0,,,,,
player,201209160clt,min,ReedD'00,punt_ret_long,0,,,,,
player,201209160clt,clt,HiltT.00,kick_ret,1,,,,,
player,201209160clt,clt,HiltT.00,kick_ret_yds,19,,,,,
player,201209160clt,clt,HiltT.00,kick_ret_yds_per_ret,19.0,,,,,
player,201209160clt,clt,HiltT.00,kick_ret_td,0,,,,,
player,201209160clt,clt,HiltT.00,kick_ret_long,19,,,,,
player,201209160clt,clt,HiltT.00,punt_ret,1,,,,,
player,201209160clt,clt,HiltT.00,punt_ret_yds,11,,,,,
player,201209160clt,clt,HiltT.00,punt_ret_yds_per_ret,11.0,,,,,
player,201209160clt,clt,HiltT.00,punt_ret_td,0,,,,,
player,201209160clt,clt,HiltT.00,punt_ret_long,11,,,,,
player,201209160clt,min,WalsBl00,xpm,2,,,,,
player,201209160clt,min,WalsBl00,xpa,2,,,,,
player,201209160clt,min,WalsBl00,fgm,2,,,,,
player,201209160clt,min,WalsBl00,fga,2,,,,,
player,201209160clt,min,WalsBl00,punt,0,,,,,
player,201209160clt,min,WalsBl00,punt_yds,0,,,,,
player,201209160clt,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201209160clt,min,WalsBl00,punt_long,0,,,,,
player,201209160clt,min,KluwCh20,xpm,,,,,,
player,201209160clt,min,KluwCh20,xpa,,,,,,
player,201209160clt,min,KluwCh20,fgm,,,,,,
player,201209160clt,min,KluwCh20,fga,,,,,,
player,201209160clt,min,KluwCh20,punt,4,,,,,
player,201209160clt,min,KluwCh20,punt_yds,192,,,,,
player,201209160clt,min,KluwCh20,punt_yds_per_punt,48.0,,,,,
player,201209160clt,min,KluwCh20,punt_long,55,,,,,
player,201209160clt,clt,vinatada01,xpm,2,,,,,
player,201209160clt,clt,vinatada01,xpa,2,,,,,
player,201209160clt,clt,vinatada01,fgm,3,,,,,
player,201209160clt,clt,vinatada01,fga,3,,,,,
player,201209160clt,clt,vinatada01,punt,0,,,,,
player,201209160clt,clt,vinatada01,punt_yds,0,,,,,
player,201209160clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201209160clt,clt,vinatada01,punt_long,0,,,,,
player,201209160clt,clt,McAfPa44,xpm,,,,,,
player,201209160clt,clt,McAfPa44,xpa,,,,,,
player,201209160clt,clt,McAfPa44,fgm,,,,,,
player,201209160clt,clt,McAfPa44,fga,,,,,,
player,201209160clt,clt,McAfPa44,punt,5,,,,,
player,201209160clt,clt,McAfPa44,punt_yds,268,,,,,
player,201209160clt,clt,McAfPa44,punt_yds_per_punt,53.6,,,,,
player,201209160clt,clt,McAfPa44,punt_long,64,,,,,
player,201209160clt,clt,OlseSe20,pos,G,,,,,
player,201209160clt,clt,OlseSe20,offense,67,,,,,
player,201209160clt,clt,OlseSe20,off_pct,100%,,,,,
player,201209160clt,clt,OlseSe20,defense,0,,,,,
player,201209160clt,clt,OlseSe20,def_pct,0%,,,,,
player,201209160clt,clt,OlseSe20,special_teams,5,,,,,
player,201209160clt,clt,OlseSe20,st_pct,17%,,,,,
player,201209160clt,clt,CastAn00,pos,T,,,,,
player,201209160clt,clt,CastAn00,offense,67,,,,,
player,201209160clt,clt,CastAn00,off_pct,100%,,,,,
player,201209160clt,clt,CastAn00,defense,0,,,,,
player,201209160clt,clt,CastAn00,def_pct,0%,,,,,
player,201209160clt,clt,CastAn00,special_teams,5,,,,,
player,201209160clt,clt,CastAn00,st_pct,17%,,,,,
player,201209160clt,clt,McGlMi20,pos,G,,,,,
player,201209160clt,clt,McGlMi20,offense,67,,,,,
player,201209160clt,clt,McGlMi20,off_pct,100%,,,,,
player,201209160clt,clt,McGlMi20,defense,0,,,,,
player,201209160clt,clt,McGlMi20,def_pct,0%,,,,,
player,201209160clt,clt,McGlMi20,special_teams,5,,,,,
player,201209160clt,clt,McGlMi20,st_pct,17%,,,,,
player,201209160clt,clt,LinkJe20,pos,T,,,,,
player,201209160clt,clt,LinkJe20,offense,67,,,,,
player,201209160clt,clt,LinkJe20,off_pct,100%,,,,,
player,201209160clt,clt,LinkJe20,defense,0,,,,,
player,201209160clt,clt,LinkJe20,def_pct,0%,,,,,
player,201209160clt,clt,LinkJe20,special_teams,5,,,,,
player,201209160clt,clt,LinkJe20,st_pct,17%,,,,,
player,201209160clt,clt,LuckAn00,pos,QB,,,,,
player,201209160clt,clt,LuckAn00,offense,67,,,,,
player,201209160clt,clt,LuckAn00,off_pct,100%,,,,,
player,201209160clt,clt,LuckAn00,defense,0,,,,,
player,201209160clt,clt,LuckAn00,def_pct,0%,,,,,
player,201209160clt,clt,LuckAn00,special_teams,0,,,,,
player,201209160clt,clt,LuckAn00,st_pct,0%,,,,,
player,201209160clt,clt,AverDo00,pos,WR,,,,,
player,201209160clt,clt,AverDo00,offense,62,,,,,
player,201209160clt,clt,AverDo00,off_pct,93%,,,,,
player,201209160clt,clt,AverDo00,defense,0,,,,,
player,201209160clt,clt,AverDo00,def_pct,0%,,,,,
player,201209160clt,clt,AverDo00,special_teams,0,,,,,
player,201209160clt,clt,AverDo00,st_pct,0%,,,,,
player,201209160clt,clt,WaynRe00,pos,WR,,,,,
player,201209160clt,clt,WaynRe00,offense,61,,,,,
player,201209160clt,clt,WaynRe00,off_pct,91%,,,,,
player,201209160clt,clt,WaynRe00,defense,0,,,,,
player,201209160clt,clt,WaynRe00,def_pct,0%,,,,,
player,201209160clt,clt,WaynRe00,special_teams,0,,,,,
player,201209160clt,clt,WaynRe00,st_pct,0%,,,,,
player,201209160clt,clt,FleeCo00,pos,TE,,,,,
player,201209160clt,clt,FleeCo00,offense,50,,,,,
player,201209160clt,clt,FleeCo00,off_pct,75%,,,,,
player,201209160clt,clt,FleeCo00,defense,0,,,,,
player,201209160clt,clt,FleeCo00,def_pct,0%,,,,,
player,201209160clt,clt,FleeCo00,special_teams,10,,,,,
player,201209160clt,clt,FleeCo00,st_pct,33%,,,,,
player,201209160clt,clt,AlleDw00,pos,TE,,,,,
player,201209160clt,clt,AlleDw00,offense,47,,,,,
player,201209160clt,clt,AlleDw00,off_pct,70%,,,,,
player,201209160clt,clt,AlleDw00,defense,0,,,,,
player,201209160clt,clt,AlleDw00,def_pct,0%,,,,,
player,201209160clt,clt,AlleDw00,special_teams,16,,,,,
player,201209160clt,clt,AlleDw00,st_pct,53%,,,,,
player,201209160clt,clt,EsseTr20,pos,G,,,,,
player,201209160clt,clt,EsseTr20,offense,43,,,,,
player,201209160clt,clt,EsseTr20,off_pct,64%,,,,,
player,201209160clt,clt,EsseTr20,defense,0,,,,,
player,201209160clt,clt,EsseTr20,def_pct,0%,,,,,
player,201209160clt,clt,EsseTr20,special_teams,5,,,,,
player,201209160clt,clt,EsseTr20,st_pct,17%,,,,,
player,201209160clt,clt,AdamKr00,pos,WR,,,,,
player,201209160clt,clt,AdamKr00,offense,39,,,,,
player,201209160clt,clt,AdamKr00,off_pct,58%,,,,,
player,201209160clt,clt,AdamKr00,defense,0,,,,,
player,201209160clt,clt,AdamKr00,def_pct,0%,,,,,
player,201209160clt,clt,AdamKr00,special_teams,0,,,,,
player,201209160clt,clt,AdamKr00,st_pct,0%,,,,,
player,201209160clt,clt,BrowDo00,pos,RB,,,,,
player,201209160clt,clt,BrowDo00,offense,32,,,,,
player,201209160clt,clt,BrowDo00,off_pct,48%,,,,,
player,201209160clt,clt,BrowDo00,defense,0,,,,,
player,201209160clt,clt,BrowDo00,def_pct,0%,,,,,
player,201209160clt,clt,BrowDo00,special_teams,0,,,,,
player,201209160clt,clt,BrowDo00,st_pct,0%,,,,,
player,201209160clt,clt,SateSa20,pos,C,,,,,
player,201209160clt,clt,SateSa20,offense,24,,,,,
player,201209160clt,clt,SateSa20,off_pct,36%,,,,,
player,201209160clt,clt,SateSa20,defense,0,,,,,
player,201209160clt,clt,SateSa20,def_pct,0%,,,,,
player,201209160clt,clt,SateSa20,special_teams,0,,,,,
player,201209160clt,clt,SateSa20,st_pct,0%,,,,,
player,201209160clt,clt,BallVi00,pos,RB,,,,,
player,201209160clt,clt,BallVi00,offense,14,,,,,
player,201209160clt,clt,BallVi00,off_pct,21%,,,,,
player,201209160clt,clt,BallVi00,defense,0,,,,,
player,201209160clt,clt,BallVi00,def_pct,0%,,,,,
player,201209160clt,clt,BallVi00,special_teams,10,,,,,
player,201209160clt,clt,BallVi00,st_pct,33%,,,,,
player,201209160clt,clt,MoorMe00,pos,RB,,,,,
player,201209160clt,clt,MoorMe00,offense,13,,,,,
player,201209160clt,clt,MoorMe00,off_pct,19%,,,,,
player,201209160clt,clt,MoorMe00,defense,0,,,,,
player,201209160clt,clt,MoorMe00,def_pct,0%,,,,,
player,201209160clt,clt,MoorMe00,special_teams,10,,,,,
player,201209160clt,clt,MoorMe00,st_pct,33%,,,,,
player,201209160clt,clt,HiltT.00,pos,WR,,,,,
player,201209160clt,clt,HiltT.00,offense,9,,,,,
player,201209160clt,clt,HiltT.00,off_pct,13%,,,,,
player,201209160clt,clt,HiltT.00,defense,0,,,,,
player,201209160clt,clt,HiltT.00,def_pct,0%,,,,,
player,201209160clt,clt,HiltT.00,special_teams,9,,,,,
player,201209160clt,clt,HiltT.00,st_pct,30%,,,,,
player,201209160clt,clt,JoneDo01,pos,TE,,,,,
player,201209160clt,clt,JoneDo01,offense,8,,,,,
player,201209160clt,clt,JoneDo01,off_pct,12%,,,,,
player,201209160clt,clt,JoneDo01,defense,0,,,,,
player,201209160clt,clt,JoneDo01,def_pct,0%,,,,,
player,201209160clt,clt,JoneDo01,special_teams,2,,,,,
player,201209160clt,clt,JoneDo01,st_pct,7%,,,,,
player,201209160clt,clt,ZbikTo99,pos,SS,,,,,
player,201209160clt,clt,ZbikTo99,offense,0,,,,,
player,201209160clt,clt,ZbikTo99,off_pct,0%,,,,,
player,201209160clt,clt,ZbikTo99,defense,70,,,,,
player,201209160clt,clt,ZbikTo99,def_pct,100%,,,,,
player,201209160clt,clt,ZbikTo99,special_teams,10,,,,,
player,201209160clt,clt,ZbikTo99,st_pct,33%,,,,,
player,201209160clt,clt,PoweJe99,pos,CB,,,,,
player,201209160clt,clt,PoweJe99,offense,0,,,,,
player,201209160clt,clt,PoweJe99,off_pct,0%,,,,,
player,201209160clt,clt,PoweJe99,defense,70,,,,,
player,201209160clt,clt,PoweJe99,def_pct,100%,,,,,
player,201209160clt,clt,PoweJe99,special_teams,0,,,,,
player,201209160clt,clt,PoweJe99,st_pct,0%,,,,,
player,201209160clt,clt,BethAn20,pos,FS,,,,,
player,201209160clt,clt,BethAn20,offense,0,,,,,
player,201209160clt,clt,BethAn20,off_pct,0%,,,,,
player,201209160clt,clt,BethAn20,defense,70,,,,,
player,201209160clt,clt,BethAn20,def_pct,100%,,,,,
player,201209160clt,clt,BethAn20,special_teams,0,,,,,
player,201209160clt,clt,BethAn20,st_pct,0%,,,,,
player,201209160clt,clt,DaviVo99,pos,CB,,,,,
player,201209160clt,clt,DaviVo99,offense,0,,,,,
player,201209160clt,clt,DaviVo99,off_pct,0%,,,,,
player,201209160clt,clt,DaviVo99,defense,69,,,,,
player,201209160clt,clt,DaviVo99,def_pct,99%,,,,,
player,201209160clt,clt,DaviVo99,special_teams,4,,,,,
player,201209160clt,clt,DaviVo99,st_pct,13%,,,,,
player,201209160clt,clt,FreeJe00,pos,LB,,,,,
player,201209160clt,clt,FreeJe00,offense,0,,,,,
player,201209160clt,clt,FreeJe00,off_pct,0%,,,,,
player,201209160clt,clt,FreeJe00,defense,68,,,,,
player,201209160clt,clt,FreeJe00,def_pct,97%,,,,,
player,201209160clt,clt,FreeJe00,special_teams,1,,,,,
player,201209160clt,clt,FreeJe00,st_pct,3%,,,,,
player,201209160clt,clt,MathRo20,pos,LB,,,,,
player,201209160clt,clt,MathRo20,offense,0,,,,,
player,201209160clt,clt,MathRo20,off_pct,0%,,,,,
player,201209160clt,clt,MathRo20,defense,64,,,,,
player,201209160clt,clt,MathRo20,def_pct,91%,,,,,
player,201209160clt,clt,MathRo20,special_teams,0,,,,,
player,201209160clt,clt,MathRo20,st_pct,0%,,,,,
player,201209160clt,clt,ReddCo20,pos,DE,,,,,
player,201209160clt,clt,ReddCo20,offense,0,,,,,
player,201209160clt,clt,ReddCo20,off_pct,0%,,,,,
player,201209160clt,clt,ReddCo20,defense,55,,,,,
player,201209160clt,clt,ReddCo20,def_pct,79%,,,,,
player,201209160clt,clt,ReddCo20,special_teams,0,,,,,
player,201209160clt,clt,ReddCo20,st_pct,0%,,,,,
player,201209160clt,clt,MoalFi99,pos,DT,,,,,
player,201209160clt,clt,MoalFi99,offense,0,,,,,
player,201209160clt,clt,MoalFi99,off_pct,0%,,,,,
player,201209160clt,clt,MoalFi99,defense,52,,,,,
player,201209160clt,clt,MoalFi99,def_pct,74%,,,,,
player,201209160clt,clt,MoalFi99,special_teams,4,,,,,
player,201209160clt,clt,MoalFi99,st_pct,13%,,,,,
player,201209160clt,clt,HughJe99,pos,LB,,,,,
player,201209160clt,clt,HughJe99,offense,0,,,,,
player,201209160clt,clt,HughJe99,off_pct,0%,,,,,
player,201209160clt,clt,HughJe99,defense,39,,,,,
player,201209160clt,clt,HughJe99,def_pct,56%,,,,,
player,201209160clt,clt,HughJe99,special_teams,10,,,,,
player,201209160clt,clt,HughJe99,st_pct,33%,,,,,
player,201209160clt,clt,ConnKa99,pos,LB,,,,,
player,201209160clt,clt,ConnKa99,offense,0,,,,,
player,201209160clt,clt,ConnKa99,off_pct,0%,,,,,
player,201209160clt,clt,ConnKa99,defense,38,,,,,
player,201209160clt,clt,ConnKa99,def_pct,54%,,,,,
player,201209160clt,clt,ConnKa99,special_teams,4,,,,,
player,201209160clt,clt,ConnKa99,st_pct,13%,,,,,
player,201209160clt,clt,FokoMo99,pos,LB,,,,,
player,201209160clt,clt,FokoMo99,offense,0,,,,,
player,201209160clt,clt,FokoMo99,off_pct,0%,,,,,
player,201209160clt,clt,FokoMo99,defense,32,,,,,
player,201209160clt,clt,FokoMo99,def_pct,46%,,,,,
player,201209160clt,clt,FokoMo99,special_teams,19,,,,,
player,201209160clt,clt,FokoMo99,st_pct,63%,,,,,
player,201209160clt,clt,KingJu99,pos,CB,,,,,
player,201209160clt,clt,KingJu99,offense,0,,,,,
player,201209160clt,clt,KingJu99,off_pct,0%,,,,,
player,201209160clt,clt,KingJu99,defense,32,,,,,
player,201209160clt,clt,KingJu99,def_pct,46%,,,,,
player,201209160clt,clt,KingJu99,special_teams,10,,,,,
player,201209160clt,clt,KingJu99,st_pct,33%,,,,,
player,201209160clt,clt,JohnAn03,pos,NT,,,,,
player,201209160clt,clt,JohnAn03,offense,0,,,,,
player,201209160clt,clt,JohnAn03,off_pct,0%,,,,,
player,201209160clt,clt,JohnAn03,defense,28,,,,,
player,201209160clt,clt,JohnAn03,def_pct,40%,,,,,
player,201209160clt,clt,JohnAn03,special_teams,4,,,,,
player,201209160clt,clt,JohnAn03,st_pct,13%,,,,,
player,201209160clt,clt,HickJu00,pos,LB,,,,,
player,201209160clt,clt,HickJu00,offense,0,,,,,
player,201209160clt,clt,HickJu00,off_pct,0%,,,,,
player,201209160clt,clt,HickJu00,defense,25,,,,,
player,201209160clt,clt,HickJu00,def_pct,36%,,,,,
player,201209160clt,clt,HickJu00,special_teams,25,,,,,
player,201209160clt,clt,HickJu00,st_pct,83%,,,,,
player,201209160clt,clt,MathRi99,pos,DE,,,,,
player,201209160clt,clt,MathRi99,offense,0,,,,,
player,201209160clt,clt,MathRi99,off_pct,0%,,,,,
player,201209160clt,clt,MathRi99,defense,16,,,,,
player,201209160clt,clt,MathRi99,def_pct,23%,,,,,
player,201209160clt,clt,MathRi99,special_teams,4,,,,,
player,201209160clt,clt,MathRi99,st_pct,13%,,,,,
player,201209160clt,clt,AddiMa00,pos,DE,,,,,
player,201209160clt,clt,AddiMa00,offense,0,,,,,
player,201209160clt,clt,AddiMa00,off_pct,0%,,,,,
player,201209160clt,clt,AddiMa00,defense,14,,,,,
player,201209160clt,clt,AddiMa00,def_pct,20%,,,,,
player,201209160clt,clt,AddiMa00,special_teams,21,,,,,
player,201209160clt,clt,AddiMa00,st_pct,70%,,,,,
player,201209160clt,clt,NeviDr00,pos,DT,,,,,
player,201209160clt,clt,NeviDr00,offense,0,,,,,
player,201209160clt,clt,NeviDr00,off_pct,0%,,,,,
player,201209160clt,clt,NeviDr00,defense,13,,,,,
player,201209160clt,clt,NeviDr00,def_pct,19%,,,,,
player,201209160clt,clt,NeviDr00,special_teams,4,,,,,
player,201209160clt,clt,NeviDr00,st_pct,13%,,,,,
player,201209160clt,clt,TevaMa00,pos,NT,,,,,
player,201209160clt,clt,TevaMa00,offense,0,,,,,
player,201209160clt,clt,TevaMa00,off_pct,0%,,,,,
player,201209160clt,clt,TevaMa00,defense,11,,,,,
player,201209160clt,clt,TevaMa00,def_pct,16%,,,,,
player,201209160clt,clt,TevaMa00,special_teams,0,,,,,
player,201209160clt,clt,TevaMa00,st_pct,0%,,,,,
player,201209160clt,clt,LefeJo00,pos,FS,,,,,
player,201209160clt,clt,LefeJo00,offense,0,,,,,
player,201209160clt,clt,LefeJo00,off_pct,0%,,,,,
player,201209160clt,clt,LefeJo00,defense,2,,,,,
player,201209160clt,clt,LefeJo00,def_pct,3%,,,,,
player,201209160clt,clt,LefeJo00,special_teams,25,,,,,
player,201209160clt,clt,LefeJo00,st_pct,83%,,,,,
player,201209160clt,clt,BrowSe00,pos,SS,,,,,
player,201209160clt,clt,BrowSe00,offense,0,,,,,
player,201209160clt,clt,BrowSe00,off_pct,0%,,,,,
player,201209160clt,clt,BrowSe00,defense,2,,,,,
player,201209160clt,clt,BrowSe00,def_pct,3%,,,,,
player,201209160clt,clt,BrowSe00,special_teams,25,,,,,
player,201209160clt,clt,BrowSe00,st_pct,83%,,,,,
player,201209160clt,clt,McAfPa44,pos,P,,,,,
player,201209160clt,clt,McAfPa44,offense,0,,,,,
player,201209160clt,clt,McAfPa44,off_pct,0%,,,,,
player,201209160clt,clt,McAfPa44,defense,0,,,,,
player,201209160clt,clt,McAfPa44,def_pct,0%,,,,,
player,201209160clt,clt,McAfPa44,special_teams,17,,,,,
player,201209160clt,clt,McAfPa44,st_pct,57%,,,,,
player,201209160clt,clt,VaugCa00,pos,CB,,,,,
player,201209160clt,clt,VaugCa00,offense,0,,,,,
player,201209160clt,clt,VaugCa00,off_pct,0%,,,,,
player,201209160clt,clt,VaugCa00,defense,0,,,,,
player,201209160clt,clt,VaugCa00,def_pct,0%,,,,,
player,201209160clt,clt,VaugCa00,special_teams,15,,,,,
player,201209160clt,clt,VaugCa00,st_pct,50%,,,,,
player,201209160clt,clt,HarvMa00,pos,LB,,,,,
player,201209160clt,clt,HarvMa00,offense,0,,,,,
player,201209160clt,clt,HarvMa00,off_pct,0%,,,,,
player,201209160clt,clt,HarvMa00,defense,0,,,,,
player,201209160clt,clt,HarvMa00,def_pct,0%,,,,,
player,201209160clt,clt,HarvMa00,special_teams,15,,,,,
player,201209160clt,clt,HarvMa00,st_pct,50%,,,,,
player,201209160clt,clt,OverMa00,pos,LS,,,,,
player,201209160clt,clt,OverMa00,offense,0,,,,,
player,201209160clt,clt,OverMa00,off_pct,0%,,,,,
player,201209160clt,clt,OverMa00,defense,0,,,,,
player,201209160clt,clt,OverMa00,def_pct,0%,,,,,
player,201209160clt,clt,OverMa00,special_teams,11,,,,,
player,201209160clt,clt,OverMa00,st_pct,37%,,,,,
player,201209160clt,clt,GordJo01,pos,CB,,,,,
player,201209160clt,clt,GordJo01,offense,0,,,,,
player,201209160clt,clt,GordJo01,off_pct,0%,,,,,
player,201209160clt,clt,GordJo01,defense,0,,,,,
player,201209160clt,clt,GordJo01,def_pct,0%,,,,,
player,201209160clt,clt,GordJo01,special_teams,10,,,,,
player,201209160clt,clt,GordJo01,st_pct,33%,,,,,
player,201209160clt,clt,vinatada01,pos,K,,,,,
player,201209160clt,clt,vinatada01,offense,0,,,,,
player,201209160clt,clt,vinatada01,off_pct,0%,,,,,
player,201209160clt,clt,vinatada01,defense,0,,,,,
player,201209160clt,clt,vinatada01,def_pct,0%,,,,,
player,201209160clt,clt,vinatada01,special_teams,5,,,,,
player,201209160clt,clt,vinatada01,st_pct,17%,,,,,
player,201209160clt,clt,SoweBr00,pos,T,,,,,
player,201209160clt,clt,SoweBr00,offense,0,,,,,
player,201209160clt,clt,SoweBr00,off_pct,0%,,,,,
player,201209160clt,clt,SoweBr00,defense,0,,,,,
player,201209160clt,clt,SoweBr00,def_pct,0%,,,,,
player,201209160clt,clt,SoweBr00,special_teams,5,,,,,
player,201209160clt,clt,SoweBr00,st_pct,17%,,,,,
player,201209160clt,min,KaliMa00,pos,T,,,,,
player,201209160clt,min,KaliMa00,offense,70,,,,,
player,201209160clt,min,KaliMa00,off_pct,100%,,,,,
player,201209160clt,min,KaliMa00,defense,0,,,,,
player,201209160clt,min,KaliMa00,def_pct,0%,,,,,
player,201209160clt,min,KaliMa00,special_teams,9,,,,,
player,201209160clt,min,KaliMa00,st_pct,30%,,,,,
player,201209160clt,min,JohnCh23,pos,G,,,,,
player,201209160clt,min,JohnCh23,offense,70,,,,,
player,201209160clt,min,JohnCh23,off_pct,100%,,,,,
player,201209160clt,min,JohnCh23,defense,0,,,,,
player,201209160clt,min,JohnCh23,def_pct,0%,,,,,
player,201209160clt,min,JohnCh23,special_teams,4,,,,,
player,201209160clt,min,JohnCh23,st_pct,13%,,,,,
player,201209160clt,min,RudoKy00,pos,TE,,,,,
player,201209160clt,min,RudoKy00,offense,70,,,,,
player,201209160clt,min,RudoKy00,off_pct,100%,,,,,
player,201209160clt,min,RudoKy00,defense,0,,,,,
player,201209160clt,min,RudoKy00,def_pct,0%,,,,,
player,201209160clt,min,RudoKy00,special_teams,4,,,,,
player,201209160clt,min,RudoKy00,st_pct,13%,,,,,
player,201209160clt,min,FuscBr00,pos,G,,,,,
player,201209160clt,min,FuscBr00,offense,70,,,,,
player,201209160clt,min,FuscBr00,off_pct,100%,,,,,
player,201209160clt,min,FuscBr00,defense,0,,,,,
player,201209160clt,min,FuscBr00,def_pct,0%,,,,,
player,201209160clt,min,FuscBr00,special_teams,4,,,,,
player,201209160clt,min,FuscBr00,st_pct,13%,,,,,
player,201209160clt,min,LoadPh20,pos,T,,,,,
player,201209160clt,min,LoadPh20,offense,70,,,,,
player,201209160clt,min,LoadPh20,off_pct,100%,,,,,
player,201209160clt,min,LoadPh20,defense,0,,,,,
player,201209160clt,min,LoadPh20,def_pct,0%,,,,,
player,201209160clt,min,LoadPh20,special_teams,4,,,,,
player,201209160clt,min,LoadPh20,st_pct,13%,,,,,
player,201209160clt,min,SullJo24,pos,C,,,,,
player,201209160clt,min,SullJo24,offense,70,,,,,
player,201209160clt,min,SullJo24,off_pct,100%,,,,,
player,201209160clt,min,SullJo24,defense,0,,,,,
player,201209160clt,min,SullJo24,def_pct,0%,,,,,
player,201209160clt,min,SullJo24,special_teams,4,,,,,
player,201209160clt,min,SullJo24,st_pct,13%,,,,,
player,201209160clt,min,PondCh00,pos,QB,,,,,
player,201209160clt,min,PondCh00,offense,70,,,,,
player,201209160clt,min,PondCh00,off_pct,100%,,,,,
player,201209160clt,min,PondCh00,defense,0,,,,,
player,201209160clt,min,PondCh00,def_pct,0%,,,,,
player,201209160clt,min,PondCh00,special_teams,0,,,,,
player,201209160clt,min,PondCh00,st_pct,0%,,,,,
player,201209160clt,min,JenkMi00,pos,WR,,,,,
player,201209160clt,min,JenkMi00,offense,64,,,,,
player,201209160clt,min,JenkMi00,off_pct,91%,,,,,
player,201209160clt,min,JenkMi00,defense,0,,,,,
player,201209160clt,min,JenkMi00,def_pct,0%,,,,,
player,201209160clt,min,JenkMi00,special_teams,0,,,,,
player,201209160clt,min,JenkMi00,st_pct,0%,,,,,
player,201209160clt,min,HarvPe00,pos,WR,,,,,
player,201209160clt,min,HarvPe00,offense,54,,,,,
player,201209160clt,min,HarvPe00,off_pct,77%,,,,,
player,201209160clt,min,HarvPe00,defense,0,,,,,
player,201209160clt,min,HarvPe00,def_pct,0%,,,,,
player,201209160clt,min,HarvPe00,special_teams,5,,,,,
player,201209160clt,min,HarvPe00,st_pct,17%,,,,,
player,201209160clt,min,PeteAd01,pos,RB,,,,,
player,201209160clt,min,PeteAd01,offense,43,,,,,
player,201209160clt,min,PeteAd01,off_pct,61%,,,,,
player,201209160clt,min,PeteAd01,defense,0,,,,,
player,201209160clt,min,PeteAd01,def_pct,0%,,,,,
player,201209160clt,min,PeteAd01,special_teams,0,,,,,
player,201209160clt,min,PeteAd01,st_pct,0%,,,,,
player,201209160clt,min,AromDe00,pos,WR,,,,,
player,201209160clt,min,AromDe00,offense,30,,,,,
player,201209160clt,min,AromDe00,off_pct,43%,,,,,
player,201209160clt,min,AromDe00,defense,0,,,,,
player,201209160clt,min,AromDe00,def_pct,0%,,,,,
player,201209160clt,min,AromDe00,special_teams,0,,,,,
player,201209160clt,min,AromDe00,st_pct,0%,,,,,
player,201209160clt,min,FeltJe00,pos,FB,,,,,
player,201209160clt,min,FeltJe00,offense,25,,,,,
player,201209160clt,min,FeltJe00,off_pct,36%,,,,,
player,201209160clt,min,FeltJe00,defense,0,,,,,
player,201209160clt,min,FeltJe00,def_pct,0%,,,,,
player,201209160clt,min,FeltJe00,special_teams,0,,,,,
player,201209160clt,min,FeltJe00,st_pct,0%,,,,,
player,201209160clt,min,GerhTo00,pos,RB,,,,,
player,201209160clt,min,GerhTo00,offense,25,,,,,
player,201209160clt,min,GerhTo00,off_pct,36%,,,,,
player,201209160clt,min,GerhTo00,defense,0,,,,,
player,201209160clt,min,GerhTo00,def_pct,0%,,,,,
player,201209160clt,min,GerhTo00,special_teams,0,,,,,
player,201209160clt,min,GerhTo00,st_pct,0%,,,,,
player,201209160clt,min,CarlJo00,pos,TE,,,,,
player,201209160clt,min,CarlJo00,offense,18,,,,,
player,201209160clt,min,CarlJo00,off_pct,26%,,,,,
player,201209160clt,min,CarlJo00,defense,0,,,,,
player,201209160clt,min,CarlJo00,def_pct,0%,,,,,
player,201209160clt,min,CarlJo00,special_teams,0,,,,,
player,201209160clt,min,CarlJo00,st_pct,0%,,,,,
player,201209160clt,min,BurtSt00,pos,WR,,,,,
player,201209160clt,min,BurtSt00,offense,12,,,,,
player,201209160clt,min,BurtSt00,off_pct,17%,,,,,
player,201209160clt,min,BurtSt00,defense,0,,,,,
player,201209160clt,min,BurtSt00,def_pct,0%,,,,,
player,201209160clt,min,BurtSt00,special_teams,3,,,,,
player,201209160clt,min,BurtSt00,st_pct,10%,,,,,
player,201209160clt,min,ElliRh00,pos,TE,,,,,
player,201209160clt,min,ElliRh00,offense,8,,,,,
player,201209160clt,min,ElliRh00,off_pct,11%,,,,,
player,201209160clt,min,ElliRh00,defense,0,,,,,
player,201209160clt,min,ElliRh00,def_pct,0%,,,,,
player,201209160clt,min,ElliRh00,special_teams,21,,,,,
player,201209160clt,min,ElliRh00,st_pct,70%,,,,,
player,201209160clt,min,AsiaMa00,pos,RB,,,,,
player,201209160clt,min,AsiaMa00,offense,1,,,,,
player,201209160clt,min,AsiaMa00,off_pct,1%,,,,,
player,201209160clt,min,AsiaMa00,defense,0,,,,,
player,201209160clt,min,AsiaMa00,def_pct,0%,,,,,
player,201209160clt,min,AsiaMa00,special_teams,6,,,,,
player,201209160clt,min,AsiaMa00,st_pct,20%,,,,,
player,201209160clt,min,SmitHa00,pos,FS,,,,,
player,201209160clt,min,SmitHa00,offense,0,,,,,
player,201209160clt,min,SmitHa00,off_pct,0%,,,,,
