game,2012,8,20121028,201210280cle,sdg,"San Diego Chargers",6,cle,"Cleveland Browns",7
player,201210280cle,cle,KitcIs00,fumbles_forced,0,,,,,
player,201210280cle,cle,SheaJa00,def_int,0,,,,,
player,201210280cle,cle,SheaJa00,def_int_yds,0,,,,,
player,201210280cle,cle,SheaJa00,def_int_td,0,,,,,
player,201210280cle,cle,SheaJa00,def_int_long,0,,,,,
player,201210280cle,cle,SheaJa00,pass_defended,0,,,,,
player,201210280cle,cle,SheaJa00,sacks,0.0,,,,,
player,201210280cle,cle,SheaJa00,tackles_combined,2,,,,,
player,201210280cle,cle,SheaJa00,tackles_solo,0,,,,,
player,201210280cle,cle,SheaJa00,tackles_assists,2,,,,,
player,201210280cle,cle,SheaJa00,tackles_loss,0,,,,,
player,201210280cle,cle,SheaJa00,qb_hits,0,,,,,
player,201210280cle,cle,SheaJa00,fumbles_rec,0,,,,,
player,201210280cle,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,SheaJa00,fumbles_forced,0,,,,,
player,201210280cle,cle,WardT.99,def_int,0,,,,,
player,201210280cle,cle,WardT.99,def_int_yds,0,,,,,
player,201210280cle,cle,WardT.99,def_int_td,0,,,,,
player,201210280cle,cle,WardT.99,def_int_long,0,,,,,
player,201210280cle,cle,WardT.99,pass_defended,0,,,,,
player,201210280cle,cle,WardT.99,sacks,0.0,,,,,
player,201210280cle,cle,WardT.99,tackles_combined,2,,,,,
player,201210280cle,cle,WardT.99,tackles_solo,2,,,,,
player,201210280cle,cle,WardT.99,tackles_assists,0,,,,,
player,201210280cle,cle,WardT.99,tackles_loss,0,,,,,
player,201210280cle,cle,WardT.99,qb_hits,1,,,,,
player,201210280cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201210280cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201210280cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201210280cle,cle,BadeJo00,def_int,0,,,,,
player,201210280cle,cle,BadeJo00,def_int_yds,0,,,,,
player,201210280cle,cle,BadeJo00,def_int_td,0,,,,,
player,201210280cle,cle,BadeJo00,def_int_long,0,,,,,
player,201210280cle,cle,BadeJo00,pass_defended,0,,,,,
player,201210280cle,cle,BadeJo00,sacks,0.0,,,,,
player,201210280cle,cle,BadeJo00,tackles_combined,1,,,,,
player,201210280cle,cle,BadeJo00,tackles_solo,0,,,,,
player,201210280cle,cle,BadeJo00,tackles_assists,1,,,,,
player,201210280cle,cle,BadeJo00,tackles_loss,0,,,,,
player,201210280cle,cle,BadeJo00,qb_hits,0,,,,,
player,201210280cle,cle,BadeJo00,fumbles_rec,0,,,,,
player,201210280cle,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,BadeJo00,fumbles_forced,0,,,,,
player,201210280cle,cle,CribJo01,def_int,0,,,,,
player,201210280cle,cle,CribJo01,def_int_yds,0,,,,,
player,201210280cle,cle,CribJo01,def_int_td,0,,,,,
player,201210280cle,cle,CribJo01,def_int_long,0,,,,,
player,201210280cle,cle,CribJo01,pass_defended,0,,,,,
player,201210280cle,cle,CribJo01,sacks,0.0,,,,,
player,201210280cle,cle,CribJo01,tackles_combined,1,,,,,
player,201210280cle,cle,CribJo01,tackles_solo,0,,,,,
player,201210280cle,cle,CribJo01,tackles_assists,1,,,,,
player,201210280cle,cle,CribJo01,tackles_loss,0,,,,,
player,201210280cle,cle,CribJo01,qb_hits,0,,,,,
player,201210280cle,cle,CribJo01,fumbles_rec,0,,,,,
player,201210280cle,cle,CribJo01,fumbles_rec_yds,-20,,,,,
player,201210280cle,cle,CribJo01,fumbles_rec_td,0,,,,,
player,201210280cle,cle,CribJo01,fumbles_forced,0,,,,,
player,201210280cle,cle,FortL.00,def_int,0,,,,,
player,201210280cle,cle,FortL.00,def_int_yds,0,,,,,
player,201210280cle,cle,FortL.00,def_int_td,0,,,,,
player,201210280cle,cle,FortL.00,def_int_long,0,,,,,
player,201210280cle,cle,FortL.00,pass_defended,0,,,,,
player,201210280cle,cle,FortL.00,sacks,0.0,,,,,
player,201210280cle,cle,FortL.00,tackles_combined,1,,,,,
player,201210280cle,cle,FortL.00,tackles_solo,1,,,,,
player,201210280cle,cle,FortL.00,tackles_assists,0,,,,,
player,201210280cle,cle,FortL.00,tackles_loss,0,,,,,
player,201210280cle,cle,FortL.00,qb_hits,0,,,,,
player,201210280cle,cle,FortL.00,fumbles_rec,0,,,,,
player,201210280cle,cle,FortL.00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,FortL.00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,FortL.00,fumbles_forced,0,,,,,
player,201210280cle,cle,RobeCr00,def_int,0,,,,,
player,201210280cle,cle,RobeCr00,def_int_yds,0,,,,,
player,201210280cle,cle,RobeCr00,def_int_td,0,,,,,
player,201210280cle,cle,RobeCr00,def_int_long,0,,,,,
player,201210280cle,cle,RobeCr00,pass_defended,0,,,,,
player,201210280cle,cle,RobeCr00,sacks,0.0,,,,,
player,201210280cle,cle,RobeCr00,tackles_combined,1,,,,,
player,201210280cle,cle,RobeCr00,tackles_solo,0,,,,,
player,201210280cle,cle,RobeCr00,tackles_assists,1,,,,,
player,201210280cle,cle,RobeCr00,tackles_loss,0,,,,,
player,201210280cle,cle,RobeCr00,qb_hits,0,,,,,
player,201210280cle,cle,RobeCr00,fumbles_rec,0,,,,,
player,201210280cle,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,RobeCr00,fumbles_forced,0,,,,,
player,201210280cle,cle,StepEm00,def_int,0,,,,,
player,201210280cle,cle,StepEm00,def_int_yds,0,,,,,
player,201210280cle,cle,StepEm00,def_int_td,0,,,,,
player,201210280cle,cle,StepEm00,def_int_long,0,,,,,
player,201210280cle,cle,StepEm00,pass_defended,0,,,,,
player,201210280cle,cle,StepEm00,sacks,0.0,,,,,
player,201210280cle,cle,StepEm00,tackles_combined,1,,,,,
player,201210280cle,cle,StepEm00,tackles_solo,1,,,,,
player,201210280cle,cle,StepEm00,tackles_assists,0,,,,,
player,201210280cle,cle,StepEm00,tackles_loss,0,,,,,
player,201210280cle,cle,StepEm00,qb_hits,0,,,,,
player,201210280cle,cle,StepEm00,fumbles_rec,0,,,,,
player,201210280cle,cle,StepEm00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,StepEm00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,StepEm00,fumbles_forced,0,,,,,
player,201210280cle,cle,VentRa20,def_int,0,,,,,
player,201210280cle,cle,VentRa20,def_int_yds,0,,,,,
player,201210280cle,cle,VentRa20,def_int_td,0,,,,,
player,201210280cle,cle,VentRa20,def_int_long,0,,,,,
player,201210280cle,cle,VentRa20,pass_defended,0,,,,,
player,201210280cle,cle,VentRa20,sacks,0.0,,,,,
player,201210280cle,cle,VentRa20,tackles_combined,1,,,,,
player,201210280cle,cle,VentRa20,tackles_solo,0,,,,,
player,201210280cle,cle,VentRa20,tackles_assists,1,,,,,
player,201210280cle,cle,VentRa20,tackles_loss,0,,,,,
player,201210280cle,cle,VentRa20,qb_hits,0,,,,,
player,201210280cle,cle,VentRa20,fumbles_rec,0,,,,,
player,201210280cle,cle,VentRa20,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,VentRa20,fumbles_rec_td,0,,,,,
player,201210280cle,cle,VentRa20,fumbles_forced,0,,,,,
player,201210280cle,cle,WadeTr00,def_int,0,,,,,
player,201210280cle,cle,WadeTr00,def_int_yds,0,,,,,
player,201210280cle,cle,WadeTr00,def_int_td,0,,,,,
player,201210280cle,cle,WadeTr00,def_int_long,0,,,,,
player,201210280cle,cle,WadeTr00,pass_defended,0,,,,,
player,201210280cle,cle,WadeTr00,sacks,0.0,,,,,
player,201210280cle,cle,WadeTr00,tackles_combined,1,,,,,
player,201210280cle,cle,WadeTr00,tackles_solo,0,,,,,
player,201210280cle,cle,WadeTr00,tackles_assists,1,,,,,
player,201210280cle,cle,WadeTr00,tackles_loss,0,,,,,
player,201210280cle,cle,WadeTr00,qb_hits,0,,,,,
player,201210280cle,cle,WadeTr00,fumbles_rec,0,,,,,
player,201210280cle,cle,WadeTr00,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,WadeTr00,fumbles_rec_td,0,,,,,
player,201210280cle,cle,WadeTr00,fumbles_forced,0,,,,,
player,201210280cle,cle,YounCh02,def_int,0,,,,,
player,201210280cle,cle,YounCh02,def_int_yds,0,,,,,
player,201210280cle,cle,YounCh02,def_int_td,0,,,,,
player,201210280cle,cle,YounCh02,def_int_long,0,,,,,
player,201210280cle,cle,YounCh02,pass_defended,0,,,,,
player,201210280cle,cle,YounCh02,sacks,0.0,,,,,
player,201210280cle,cle,YounCh02,tackles_combined,1,,,,,
player,201210280cle,cle,YounCh02,tackles_solo,1,,,,,
player,201210280cle,cle,YounCh02,tackles_assists,0,,,,,
player,201210280cle,cle,YounCh02,tackles_loss,0,,,,,
player,201210280cle,cle,YounCh02,qb_hits,0,,,,,
player,201210280cle,cle,YounCh02,fumbles_rec,0,,,,,
player,201210280cle,cle,YounCh02,fumbles_rec_yds,0,,,,,
player,201210280cle,cle,YounCh02,fumbles_rec_td,0,,,,,
player,201210280cle,cle,YounCh02,fumbles_forced,0,,,,,
player,201210280cle,sdg,WeddEr99,kick_ret,0,,,,,
player,201210280cle,sdg,WeddEr99,kick_ret_yds,0,,,,,
player,201210280cle,sdg,WeddEr99,kick_ret_yds_per_ret,,,,,,
player,201210280cle,sdg,WeddEr99,kick_ret_td,0,,,,,
player,201210280cle,sdg,WeddEr99,kick_ret_long,0,,,,,
player,201210280cle,sdg,WeddEr99,punt_ret,5,,,,,
player,201210280cle,sdg,WeddEr99,punt_ret_yds,46,,,,,
player,201210280cle,sdg,WeddEr99,punt_ret_yds_per_ret,9.2,,,,,
player,201210280cle,sdg,WeddEr99,punt_ret_td,0,,,,,
player,201210280cle,sdg,WeddEr99,punt_ret_long,20,,,,,
player,201210280cle,sdg,CarrCh22,kick_ret,1,,,,,
player,201210280cle,sdg,CarrCh22,kick_ret_yds,11,,,,,
player,201210280cle,sdg,CarrCh22,kick_ret_yds_per_ret,11.0,,,,,
player,201210280cle,sdg,CarrCh22,kick_ret_td,0,,,,,
player,201210280cle,sdg,CarrCh22,kick_ret_long,11,,,,,
player,201210280cle,sdg,CarrCh22,punt_ret,0,,,,,
player,201210280cle,sdg,CarrCh22,punt_ret_yds,0,,,,,
player,201210280cle,sdg,CarrCh22,punt_ret_yds_per_ret,,,,,,
player,201210280cle,sdg,CarrCh22,punt_ret_td,0,,,,,
player,201210280cle,sdg,CarrCh22,punt_ret_long,0,,,,,
player,201210280cle,sdg,GoodRi00,kick_ret,1,,,,,
player,201210280cle,sdg,GoodRi00,kick_ret_yds,21,,,,,
player,201210280cle,sdg,GoodRi00,kick_ret_yds_per_ret,21.0,,,,,
player,201210280cle,sdg,GoodRi00,kick_ret_td,0,,,,,
player,201210280cle,sdg,GoodRi00,kick_ret_long,21,,,,,
player,201210280cle,sdg,GoodRi00,punt_ret,0,,,,,
player,201210280cle,sdg,GoodRi00,punt_ret_yds,0,,,,,
player,201210280cle,sdg,GoodRi00,punt_ret_yds_per_ret,,,,,,
player,201210280cle,sdg,GoodRi00,punt_ret_td,0,,,,,
player,201210280cle,sdg,GoodRi00,punt_ret_long,0,,,,,
player,201210280cle,cle,CribJo01,kick_ret,2,,,,,
player,201210280cle,cle,CribJo01,kick_ret_yds,47,,,,,
player,201210280cle,cle,CribJo01,kick_ret_yds_per_ret,23.5,,,,,
player,201210280cle,cle,CribJo01,kick_ret_td,0,,,,,
player,201210280cle,cle,CribJo01,kick_ret_long,25,,,,,
player,201210280cle,cle,CribJo01,punt_ret,2,,,,,
player,201210280cle,cle,CribJo01,punt_ret_yds,7,,,,,
player,201210280cle,cle,CribJo01,punt_ret_yds_per_ret,3.5,,,,,
player,201210280cle,cle,CribJo01,punt_ret_td,0,,,,,
player,201210280cle,cle,CribJo01,punt_ret_long,7,,,,,
player,201210280cle,sdg,ScifMi20,xpm,,,,,,
player,201210280cle,sdg,ScifMi20,xpa,,,,,,
player,201210280cle,sdg,ScifMi20,fgm,,,,,,
player,201210280cle,sdg,ScifMi20,fga,,,,,,
player,201210280cle,sdg,ScifMi20,punt,6,,,,,
player,201210280cle,sdg,ScifMi20,punt_yds,279,,,,,
player,201210280cle,sdg,ScifMi20,punt_yds_per_punt,46.5,,,,,
player,201210280cle,sdg,ScifMi20,punt_long,60,,,,,
player,201210280cle,sdg,novaknic01,xpm,,,,,,
player,201210280cle,sdg,novaknic01,xpa,,,,,,
player,201210280cle,sdg,novaknic01,fgm,2,,,,,
player,201210280cle,sdg,novaknic01,fga,2,,,,,
player,201210280cle,sdg,novaknic01,punt,0,,,,,
player,201210280cle,sdg,novaknic01,punt_yds,0,,,,,
player,201210280cle,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201210280cle,sdg,novaknic01,punt_long,0,,,,,
player,201210280cle,cle,dawsophi01,xpm,1,,,,,
player,201210280cle,cle,dawsophi01,xpa,1,,,,,
player,201210280cle,cle,dawsophi01,fgm,,,,,,
player,201210280cle,cle,dawsophi01,fga,,,,,,
player,201210280cle,cle,dawsophi01,punt,0,,,,,
player,201210280cle,cle,dawsophi01,punt_yds,0,,,,,
player,201210280cle,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201210280cle,cle,dawsophi01,punt_long,0,,,,,
player,201210280cle,cle,HodgRe20,xpm,,,,,,
player,201210280cle,cle,HodgRe20,xpa,,,,,,
player,201210280cle,cle,HodgRe20,fgm,,,,,,
player,201210280cle,cle,HodgRe20,fga,,,,,,
player,201210280cle,cle,HodgRe20,punt,9,,,,,
player,201210280cle,cle,HodgRe20,punt_yds,356,,,,,
player,201210280cle,cle,HodgRe20,punt_yds_per_punt,39.6,,,,,
player,201210280cle,cle,HodgRe20,punt_long,51,,,,,
player,201210280cle,cle,LauvSh20,pos,G,,,,,
player,201210280cle,cle,LauvSh20,offense,63,,,,,
player,201210280cle,cle,LauvSh20,off_pct,100%,,,,,
player,201210280cle,cle,LauvSh20,defense,0,,,,,
player,201210280cle,cle,LauvSh20,def_pct,0%,,,,,
player,201210280cle,cle,LauvSh20,special_teams,1,,,,,
player,201210280cle,cle,LauvSh20,st_pct,5%,,,,,
player,201210280cle,cle,MackAl20,pos,C,,,,,
player,201210280cle,cle,MackAl20,offense,63,,,,,
player,201210280cle,cle,MackAl20,off_pct,100%,,,,,
player,201210280cle,cle,MackAl20,defense,0,,,,,
player,201210280cle,cle,MackAl20,def_pct,0%,,,,,
player,201210280cle,cle,MackAl20,special_teams,1,,,,,
player,201210280cle,cle,MackAl20,st_pct,5%,,,,,
player,201210280cle,cle,GrecJo20,pos,C,,,,,
player,201210280cle,cle,GrecJo20,offense,63,,,,,
player,201210280cle,cle,GrecJo20,off_pct,100%,,,,,
player,201210280cle,cle,GrecJo20,defense,0,,,,,
player,201210280cle,cle,GrecJo20,def_pct,0%,,,,,
player,201210280cle,cle,GrecJo20,special_teams,1,,,,,
player,201210280cle,cle,GrecJo20,st_pct,5%,,,,,
player,201210280cle,cle,SchwMi00,pos,T,,,,,
player,201210280cle,cle,SchwMi00,offense,63,,,,,
player,201210280cle,cle,SchwMi00,off_pct,100%,,,,,
player,201210280cle,cle,SchwMi00,defense,0,,,,,
player,201210280cle,cle,SchwMi00,def_pct,0%,,,,,
player,201210280cle,cle,SchwMi00,special_teams,1,,,,,
player,201210280cle,cle,SchwMi00,st_pct,5%,,,,,
player,201210280cle,cle,ThomJo28,pos,T,,,,,
player,201210280cle,cle,ThomJo28,offense,63,,,,,
player,201210280cle,cle,ThomJo28,off_pct,100%,,,,,
player,201210280cle,cle,ThomJo28,defense,0,,,,,
player,201210280cle,cle,ThomJo28,def_pct,0%,,,,,
player,201210280cle,cle,ThomJo28,special_teams,1,,,,,
player,201210280cle,cle,ThomJo28,st_pct,5%,,,,,
player,201210280cle,cle,WeedBr00,pos,QB,,,,,
player,201210280cle,cle,WeedBr00,offense,63,,,,,
player,201210280cle,cle,WeedBr00,off_pct,100%,,,,,
player,201210280cle,cle,WeedBr00,defense,0,,,,,
player,201210280cle,cle,WeedBr00,def_pct,0%,,,,,
player,201210280cle,cle,WeedBr00,special_teams,0,,,,,
player,201210280cle,cle,WeedBr00,st_pct,0%,,,,,
player,201210280cle,cle,WatsBe00,pos,TE,,,,,
player,201210280cle,cle,WatsBe00,offense,59,,,,,
player,201210280cle,cle,WatsBe00,off_pct,94%,,,,,
player,201210280cle,cle,WatsBe00,defense,0,,,,,
player,201210280cle,cle,WatsBe00,def_pct,0%,,,,,
player,201210280cle,cle,WatsBe00,special_teams,1,,,,,
player,201210280cle,cle,WatsBe00,st_pct,5%,,,,,
player,201210280cle,cle,GordJo02,pos,WR,,,,,
player,201210280cle,cle,GordJo02,offense,59,,,,,
player,201210280cle,cle,GordJo02,off_pct,94%,,,,,
player,201210280cle,cle,GordJo02,defense,0,,,,,
player,201210280cle,cle,GordJo02,def_pct,0%,,,,,
player,201210280cle,cle,GordJo02,special_teams,0,,,,,
player,201210280cle,cle,GordJo02,st_pct,0%,,,,,
player,201210280cle,cle,LittGr00,pos,WR,,,,,
player,201210280cle,cle,LittGr00,offense,58,,,,,
player,201210280cle,cle,LittGr00,off_pct,92%,,,,,
player,201210280cle,cle,LittGr00,defense,0,,,,,
player,201210280cle,cle,LittGr00,def_pct,0%,,,,,
player,201210280cle,cle,LittGr00,special_teams,0,,,,,
player,201210280cle,cle,LittGr00,st_pct,0%,,,,,
player,201210280cle,cle,RichTr00,pos,RB,,,,,
player,201210280cle,cle,RichTr00,offense,50,,,,,
player,201210280cle,cle,RichTr00,off_pct,79%,,,,,
player,201210280cle,cle,RichTr00,defense,0,,,,,
player,201210280cle,cle,RichTr00,def_pct,0%,,,,,
player,201210280cle,cle,RichTr00,special_teams,0,,,,,
player,201210280cle,cle,RichTr00,st_pct,0%,,,,,
player,201210280cle,cle,CameJo00,pos,TE,,,,,
player,201210280cle,cle,CameJo00,offense,28,,,,,
player,201210280cle,cle,CameJo00,off_pct,44%,,,,,
player,201210280cle,cle,CameJo00,defense,0,,,,,
player,201210280cle,cle,CameJo00,def_pct,0%,,,,,
player,201210280cle,cle,CameJo00,special_teams,2,,,,,
player,201210280cle,cle,CameJo00,st_pct,9%,,,,,
player,201210280cle,cle,SmitAl02,pos,TE,,,,,
player,201210280cle,cle,SmitAl02,offense,22,,,,,
player,201210280cle,cle,SmitAl02,off_pct,35%,,,,,
player,201210280cle,cle,SmitAl02,defense,0,,,,,
player,201210280cle,cle,SmitAl02,def_pct,0%,,,,,
player,201210280cle,cle,SmitAl02,special_teams,9,,,,,
player,201210280cle,cle,SmitAl02,st_pct,41%,,,,,
player,201210280cle,cle,CoopJo00,pos,WR,,,,,
player,201210280cle,cle,CoopJo00,offense,14,,,,,
player,201210280cle,cle,CoopJo00,off_pct,22%,,,,,
player,201210280cle,cle,CoopJo00,defense,0,,,,,
player,201210280cle,cle,CoopJo00,def_pct,0%,,,,,
player,201210280cle,cle,CoopJo00,special_teams,0,,,,,
player,201210280cle,cle,CoopJo00,st_pct,0%,,,,,
player,201210280cle,cle,OgboCh00,pos,RB,,,,,
player,201210280cle,cle,OgboCh00,offense,10,,,,,
player,201210280cle,cle,OgboCh00,off_pct,16%,,,,,
player,201210280cle,cle,OgboCh00,defense,0,,,,,
player,201210280cle,cle,OgboCh00,def_pct,0%,,,,,
player,201210280cle,cle,OgboCh00,special_teams,0,,,,,
player,201210280cle,cle,OgboCh00,st_pct,0%,,,,,
player,201210280cle,cle,CribJo01,pos,WR,,,,,
player,201210280cle,cle,CribJo01,offense,6,,,,,
player,201210280cle,cle,CribJo01,off_pct,10%,,,,,
player,201210280cle,cle,CribJo01,defense,0,,,,,
player,201210280cle,cle,CribJo01,def_pct,0%,,,,,
player,201210280cle,cle,CribJo01,special_teams,19,,,,,
player,201210280cle,cle,CribJo01,st_pct,86%,,,,,
player,201210280cle,cle,BenjTr00,pos,WR,,,,,
player,201210280cle,cle,BenjTr00,offense,5,,,,,
player,201210280cle,cle,BenjTr00,off_pct,8%,,,,,
player,201210280cle,cle,BenjTr00,defense,0,,,,,
player,201210280cle,cle,BenjTr00,def_pct,0%,,,,,
player,201210280cle,cle,BenjTr00,special_teams,0,,,,,
player,201210280cle,cle,BenjTr00,st_pct,0%,,,,,
player,201210280cle,cle,HardMo00,pos,RB,,,,,
player,201210280cle,cle,HardMo00,offense,4,,,,,
player,201210280cle,cle,HardMo00,off_pct,6%,,,,,
player,201210280cle,cle,HardMo00,defense,0,,,,,
player,201210280cle,cle,HardMo00,def_pct,0%,,,,,
player,201210280cle,cle,HardMo00,special_teams,0,,,,,
player,201210280cle,cle,HardMo00,st_pct,0%,,,,,
player,201210280cle,cle,HadeJo99,pos,CB,,,,,
player,201210280cle,cle,HadeJo99,offense,0,,,,,
player,201210280cle,cle,HadeJo99,off_pct,0%,,,,,
player,201210280cle,cle,HadeJo99,defense,69,,,,,
player,201210280cle,cle,HadeJo99,def_pct,100%,,,,,
player,201210280cle,cle,HadeJo99,special_teams,8,,,,,
player,201210280cle,cle,HadeJo99,st_pct,36%,,,,,
player,201210280cle,cle,JackDQ20,pos,LB,,,,,
player,201210280cle,cle,JackDQ20,offense,0,,,,,
player,201210280cle,cle,JackDQ20,off_pct,0%,,,,,
player,201210280cle,cle,JackDQ20,defense,69,,,,,
player,201210280cle,cle,JackDQ20,def_pct,100%,,,,,
player,201210280cle,cle,JackDQ20,special_teams,2,,,,,
player,201210280cle,cle,JackDQ20,st_pct,9%,,,,,
player,201210280cle,cle,WardT.99,pos,SS,,,,,
player,201210280cle,cle,WardT.99,offense,0,,,,,
player,201210280cle,cle,WardT.99,off_pct,0%,,,,,
player,201210280cle,cle,WardT.99,defense,69,,,,,
player,201210280cle,cle,WardT.99,def_pct,100%,,,,,
player,201210280cle,cle,WardT.99,special_teams,0,,,,,
player,201210280cle,cle,WardT.99,st_pct,0%,,,,,
player,201210280cle,cle,YounUs99,pos,SS,,,,,
player,201210280cle,cle,YounUs99,offense,0,,,,,
player,201210280cle,cle,YounUs99,off_pct,0%,,,,,
player,201210280cle,cle,YounUs99,defense,69,,,,,
player,201210280cle,cle,YounUs99,def_pct,100%,,,,,
player,201210280cle,cle,YounUs99,special_teams,0,,,,,
player,201210280cle,cle,YounUs99,st_pct,0%,,,,,
player,201210280cle,cle,BrowSh20,pos,CB,,,,,
player,201210280cle,cle,BrowSh20,offense,0,,,,,
player,201210280cle,cle,BrowSh20,off_pct,0%,,,,,
player,201210280cle,cle,BrowSh20,defense,69,,,,,
player,201210280cle,cle,BrowSh20,def_pct,100%,,,,,
player,201210280cle,cle,BrowSh20,special_teams,0,,,,,
player,201210280cle,cle,BrowSh20,st_pct,0%,,,,,
player,201210280cle,cle,SheaJa00,pos,DE,,,,,
player,201210280cle,cle,SheaJa00,offense,0,,,,,
player,201210280cle,cle,SheaJa00,off_pct,0%,,,,,
player,201210280cle,cle,SheaJa00,defense,59,,,,,
player,201210280cle,cle,SheaJa00,def_pct,86%,,,,,
player,201210280cle,cle,SheaJa00,special_teams,2,,,,,
player,201210280cle,cle,SheaJa00,st_pct,9%,,,,,
player,201210280cle,cle,WinnBi00,pos,DT,,,,,
player,201210280cle,cle,WinnBi00,offense,0,,,,,
player,201210280cle,cle,WinnBi00,off_pct,0%,,,,,
player,201210280cle,cle,WinnBi00,defense,57,,,,,
player,201210280cle,cle,WinnBi00,def_pct,83%,,,,,
player,201210280cle,cle,WinnBi00,special_teams,4,,,,,
player,201210280cle,cle,WinnBi00,st_pct,18%,,,,,
player,201210280cle,cle,HughJo00,pos,DT,,,,,
player,201210280cle,cle,HughJo00,offense,0,,,,,
player,201210280cle,cle,HughJo00,off_pct,0%,,,,,
player,201210280cle,cle,HughJo00,defense,52,,,,,
player,201210280cle,cle,HughJo00,def_pct,75%,,,,,
player,201210280cle,cle,HughJo00,special_teams,2,,,,,
player,201210280cle,cle,HughJo00,st_pct,9%,,,,,
player,201210280cle,cle,MaiaKa99,pos,LB,,,,,
player,201210280cle,cle,MaiaKa99,offense,0,,,,,
player,201210280cle,cle,MaiaKa99,off_pct,0%,,,,,
player,201210280cle,cle,MaiaKa99,defense,44,,,,,
player,201210280cle,cle,MaiaKa99,def_pct,64%,,,,,
player,201210280cle,cle,MaiaKa99,special_teams,21,,,,,
player,201210280cle,cle,MaiaKa99,st_pct,95%,,,,,
player,201210280cle,cle,JohnJa04,pos,LB,,,,,
player,201210280cle,cle,JohnJa04,offense,0,,,,,
player,201210280cle,cle,JohnJa04,off_pct,0%,,,,,
player,201210280cle,cle,JohnJa04,defense,44,,,,,
player,201210280cle,cle,JohnJa04,def_pct,64%,,,,,
player,201210280cle,cle,JohnJa04,special_teams,21,,,,,
player,201210280cle,cle,JohnJa04,st_pct,95%,,,,,
player,201210280cle,cle,RuckFr99,pos,DE,,,,,
player,201210280cle,cle,RuckFr99,offense,0,,,,,
player,201210280cle,cle,RuckFr99,off_pct,0%,,,,,
player,201210280cle,cle,RuckFr99,defense,38,,,,,
player,201210280cle,cle,RuckFr99,def_pct,55%,,,,,
player,201210280cle,cle,RuckFr99,special_teams,0,,,,,
player,201210280cle,cle,RuckFr99,st_pct,0%,,,,,
player,201210280cle,cle,ThomJu20,pos,DE,,,,,
player,201210280cle,cle,ThomJu20,offense,0,,,,,
player,201210280cle,cle,ThomJu20,off_pct,0%,,,,,
player,201210280cle,cle,ThomJu20,defense,26,,,,,
player,201210280cle,cle,ThomJu20,def_pct,38%,,,,,
player,201210280cle,cle,ThomJu20,special_teams,0,,,,,
player,201210280cle,cle,ThomJu20,st_pct,0%,,,,,
player,201210280cle,cle,SkriBu00,pos,CB,,,,,
player,201210280cle,cle,SkriBu00,offense,0,,,,,
player,201210280cle,cle,SkriBu00,off_pct,0%,,,,,
player,201210280cle,cle,SkriBu00,defense,25,,,,,
player,201210280cle,cle,SkriBu00,def_pct,36%,,,,,
player,201210280cle,cle,SkriBu00,special_teams,19,,,,,
player,201210280cle,cle,SkriBu00,st_pct,86%,,,,,
player,201210280cle,cle,KitcIs00,pos,DT,,,,,
player,201210280cle,cle,KitcIs00,offense,0,,,,,
player,201210280cle,cle,KitcIs00,off_pct,0%,,,,,
player,201210280cle,cle,KitcIs00,defense,24,,,,,
player,201210280cle,cle,KitcIs00,def_pct,35%,,,,,
player,201210280cle,cle,KitcIs00,special_teams,0,,,,,
player,201210280cle,cle,KitcIs00,st_pct,0%,,,,,
player,201210280cle,cle,RobeCr00,pos,LB,,,,,
player,201210280cle,cle,RobeCr00,offense,0,,,,,
player,201210280cle,cle,RobeCr00,off_pct,0%,,,,,
player,201210280cle,cle,RobeCr00,defense,23,,,,,
player,201210280cle,cle,RobeCr00,def_pct,33%,,,,,
player,201210280cle,cle,RobeCr00,special_teams,13,,,,,
player,201210280cle,cle,RobeCr00,st_pct,59%,,,,,
player,201210280cle,cle,SanfBr00,pos,DE,,,,,
player,201210280cle,cle,SanfBr00,offense,0,,,,,
player,201210280cle,cle,SanfBr00,off_pct,0%,,,,,
player,201210280cle,cle,SanfBr00,defense,15,,,,,
player,201210280cle,cle,SanfBr00,def_pct,22%,,,,,
player,201210280cle,cle,SanfBr00,special_teams,0,,,,,
player,201210280cle,cle,SanfBr00,st_pct,0%,,,,,
player,201210280cle,cle,StepEm00,pos,DE,,,,,
player,201210280cle,cle,StepEm00,offense,0,,,,,
