game,2012,15,20121216,201212160atl,nyg,"New York Giants",0,atl,"Atlanta Falcons",34
player,201212160atl,nyg,HixoDo00,defense,0,,,,,
player,201212160atl,nyg,HixoDo00,def_pct,0%,,,,,
player,201212160atl,nyg,HixoDo00,special_teams,2,,,,,
player,201212160atl,nyg,HixoDo00,st_pct,11%,,,,,
player,201212160atl,nyg,WilsDa01,pos,RB,,,,,
player,201212160atl,nyg,WilsDa01,offense,27,,,,,
player,201212160atl,nyg,WilsDa01,off_pct,56%,,,,,
player,201212160atl,nyg,WilsDa01,defense,0,,,,,
player,201212160atl,nyg,WilsDa01,def_pct,0%,,,,,
player,201212160atl,nyg,WilsDa01,special_teams,6,,,,,
player,201212160atl,nyg,WilsDa01,st_pct,32%,,,,,
player,201212160atl,nyg,SneeCh20,pos,G,,,,,
player,201212160atl,nyg,SneeCh20,offense,25,,,,,
player,201212160atl,nyg,SneeCh20,off_pct,52%,,,,,
player,201212160atl,nyg,SneeCh20,defense,0,,,,,
player,201212160atl,nyg,SneeCh20,def_pct,0%,,,,,
player,201212160atl,nyg,SneeCh20,special_teams,1,,,,,
player,201212160atl,nyg,SneeCh20,st_pct,5%,,,,,
player,201212160atl,nyg,CordJi00,pos,C,,,,,
player,201212160atl,nyg,CordJi00,offense,23,,,,,
player,201212160atl,nyg,CordJi00,off_pct,48%,,,,,
player,201212160atl,nyg,CordJi00,defense,0,,,,,
player,201212160atl,nyg,CordJi00,def_pct,0%,,,,,
player,201212160atl,nyg,CordJi00,special_teams,8,,,,,
player,201212160atl,nyg,CordJi00,st_pct,42%,,,,,
player,201212160atl,nyg,LumpKr00,pos,RB,,,,,
player,201212160atl,nyg,LumpKr00,offense,19,,,,,
player,201212160atl,nyg,LumpKr00,off_pct,40%,,,,,
player,201212160atl,nyg,LumpKr00,defense,0,,,,,
player,201212160atl,nyg,LumpKr00,def_pct,0%,,,,,
player,201212160atl,nyg,LumpKr00,special_teams,10,,,,,
player,201212160atl,nyg,LumpKr00,st_pct,53%,,,,,
player,201212160atl,nyg,HynoHe01,pos,FB,,,,,
player,201212160atl,nyg,HynoHe01,offense,14,,,,,
player,201212160atl,nyg,HynoHe01,off_pct,29%,,,,,
player,201212160atl,nyg,HynoHe01,defense,0,,,,,
player,201212160atl,nyg,HynoHe01,def_pct,0%,,,,,
player,201212160atl,nyg,HynoHe01,special_teams,7,,,,,
player,201212160atl,nyg,HynoHe01,st_pct,37%,,,,,
player,201212160atl,nyg,PascBe00,pos,TE,,,,,
player,201212160atl,nyg,PascBe00,offense,8,,,,,
player,201212160atl,nyg,PascBe00,off_pct,17%,,,,,
player,201212160atl,nyg,PascBe00,defense,0,,,,,
player,201212160atl,nyg,PascBe00,def_pct,0%,,,,,
player,201212160atl,nyg,PascBe00,special_teams,7,,,,,
player,201212160atl,nyg,PascBe00,st_pct,37%,,,,,
player,201212160atl,nyg,RandRu00,pos,WR,,,,,
player,201212160atl,nyg,RandRu00,offense,2,,,,,
player,201212160atl,nyg,RandRu00,off_pct,4%,,,,,
player,201212160atl,nyg,RandRu00,defense,0,,,,,
player,201212160atl,nyg,RandRu00,def_pct,0%,,,,,
player,201212160atl,nyg,RandRu00,special_teams,7,,,,,
player,201212160atl,nyg,RandRu00,st_pct,37%,,,,,
player,201212160atl,nyg,ToraRy00,pos,RB,,,,,
player,201212160atl,nyg,ToraRy00,offense,1,,,,,
player,201212160atl,nyg,ToraRy00,off_pct,2%,,,,,
player,201212160atl,nyg,ToraRy00,defense,0,,,,,
player,201212160atl,nyg,ToraRy00,def_pct,0%,,,,,
player,201212160atl,nyg,ToraRy00,special_teams,2,,,,,
player,201212160atl,nyg,ToraRy00,st_pct,11%,,,,,
player,201212160atl,nyg,JernJe00,pos,WR,,,,,
player,201212160atl,nyg,JernJe00,offense,1,,,,,
player,201212160atl,nyg,JernJe00,off_pct,2%,,,,,
player,201212160atl,nyg,JernJe00,defense,0,,,,,
player,201212160atl,nyg,JernJe00,def_pct,0%,,,,,
player,201212160atl,nyg,JernJe00,special_teams,2,,,,,
player,201212160atl,nyg,JernJe00,st_pct,11%,,,,,
player,201212160atl,nyg,BeckTr00,pos,TE,,,,,
player,201212160atl,nyg,BeckTr00,offense,1,,,,,
player,201212160atl,nyg,BeckTr00,off_pct,2%,,,,,
player,201212160atl,nyg,BeckTr00,defense,0,,,,,
player,201212160atl,nyg,BeckTr00,def_pct,0%,,,,,
player,201212160atl,nyg,BeckTr00,special_teams,0,,,,,
player,201212160atl,nyg,BeckTr00,st_pct,0%,,,,,
player,201212160atl,nyg,BrowSt99,pos,FS,,,,,
player,201212160atl,nyg,BrowSt99,offense,0,,,,,
player,201212160atl,nyg,BrowSt99,off_pct,0%,,,,,
player,201212160atl,nyg,BrowSt99,defense,67,,,,,
player,201212160atl,nyg,BrowSt99,def_pct,99%,,,,,
player,201212160atl,nyg,BrowSt99,special_teams,2,,,,,
player,201212160atl,nyg,BrowSt99,st_pct,11%,,,,,
player,201212160atl,nyg,RollAn20,pos,FS,,,,,
player,201212160atl,nyg,RollAn20,offense,0,,,,,
player,201212160atl,nyg,RollAn20,off_pct,0%,,,,,
player,201212160atl,nyg,RollAn20,defense,67,,,,,
player,201212160atl,nyg,RollAn20,def_pct,99%,,,,,
player,201212160atl,nyg,RollAn20,special_teams,1,,,,,
player,201212160atl,nyg,RollAn20,st_pct,5%,,,,,
player,201212160atl,nyg,WebsCo20,pos,CB,,,,,
player,201212160atl,nyg,WebsCo20,offense,0,,,,,
player,201212160atl,nyg,WebsCo20,off_pct,0%,,,,,
player,201212160atl,nyg,WebsCo20,defense,67,,,,,
player,201212160atl,nyg,WebsCo20,def_pct,99%,,,,,
player,201212160atl,nyg,WebsCo20,special_teams,0,,,,,
player,201212160atl,nyg,WebsCo20,st_pct,0%,,,,,
player,201212160atl,nyg,HoslJa00,pos,CB,,,,,
player,201212160atl,nyg,HoslJa00,offense,0,,,,,
player,201212160atl,nyg,HoslJa00,off_pct,0%,,,,,
player,201212160atl,nyg,HoslJa00,defense,64,,,,,
player,201212160atl,nyg,HoslJa00,def_pct,94%,,,,,
player,201212160atl,nyg,HoslJa00,special_teams,7,,,,,
player,201212160atl,nyg,HoslJa00,st_pct,37%,,,,,
player,201212160atl,nyg,BlacCh21,pos,LB,,,,,
player,201212160atl,nyg,BlacCh21,offense,0,,,,,
player,201212160atl,nyg,BlacCh21,off_pct,0%,,,,,
player,201212160atl,nyg,BlacCh21,defense,62,,,,,
player,201212160atl,nyg,BlacCh21,def_pct,91%,,,,,
player,201212160atl,nyg,BlacCh21,special_teams,9,,,,,
player,201212160atl,nyg,BlacCh21,st_pct,47%,,,,,
player,201212160atl,nyg,PierJa99,pos,DE,,,,,
player,201212160atl,nyg,PierJa99,offense,0,,,,,
player,201212160atl,nyg,PierJa99,off_pct,0%,,,,,
player,201212160atl,nyg,PierJa99,defense,50,,,,,
player,201212160atl,nyg,PierJa99,def_pct,74%,,,,,
player,201212160atl,nyg,PierJa99,special_teams,7,,,,,
player,201212160atl,nyg,PierJa99,st_pct,37%,,,,,
player,201212160atl,nyg,JoseLi99,pos,DT,,,,,
player,201212160atl,nyg,JoseLi99,offense,0,,,,,
player,201212160atl,nyg,JoseLi99,off_pct,0%,,,,,
player,201212160atl,nyg,JoseLi99,defense,49,,,,,
player,201212160atl,nyg,JoseLi99,def_pct,72%,,,,,
player,201212160atl,nyg,JoseLi99,special_teams,0,,,,,
player,201212160atl,nyg,JoseLi99,st_pct,0%,,,,,
player,201212160atl,nyg,HillWi01,pos,FS,,,,,
player,201212160atl,nyg,HillWi01,offense,0,,,,,
player,201212160atl,nyg,HillWi01,off_pct,0%,,,,,
player,201212160atl,nyg,HillWi01,defense,42,,,,,
player,201212160atl,nyg,HillWi01,def_pct,62%,,,,,
player,201212160atl,nyg,HillWi01,special_teams,17,,,,,
player,201212160atl,nyg,HillWi01,st_pct,89%,,,,,
player,201212160atl,nyg,TuckJu20,pos,DE,,,,,
player,201212160atl,nyg,TuckJu20,offense,0,,,,,
player,201212160atl,nyg,TuckJu20,off_pct,0%,,,,,
player,201212160atl,nyg,TuckJu20,defense,42,,,,,
player,201212160atl,nyg,TuckJu20,def_pct,62%,,,,,
player,201212160atl,nyg,TuckJu20,special_teams,7,,,,,
player,201212160atl,nyg,TuckJu20,st_pct,37%,,,,,
player,201212160atl,nyg,CantCh21,pos,DT,,,,,
player,201212160atl,nyg,CantCh21,offense,0,,,,,
player,201212160atl,nyg,CantCh21,off_pct,0%,,,,,
player,201212160atl,nyg,CantCh21,defense,41,,,,,
player,201212160atl,nyg,CantCh21,def_pct,60%,,,,,
player,201212160atl,nyg,CantCh21,special_teams,7,,,,,
player,201212160atl,nyg,CantCh21,st_pct,37%,,,,,
player,201212160atl,nyg,UmenOs99,pos,DE,,,,,
player,201212160atl,nyg,UmenOs99,offense,0,,,,,
player,201212160atl,nyg,UmenOs99,off_pct,0%,,,,,
player,201212160atl,nyg,UmenOs99,defense,34,,,,,
player,201212160atl,nyg,UmenOs99,def_pct,50%,,,,,
player,201212160atl,nyg,UmenOs99,special_teams,0,,,,,
player,201212160atl,nyg,UmenOs99,st_pct,0%,,,,,
player,201212160atl,nyg,KiwaMa20,pos,LB,,,,,
player,201212160atl,nyg,KiwaMa20,offense,0,,,,,
player,201212160atl,nyg,KiwaMa20,off_pct,0%,,,,,
player,201212160atl,nyg,KiwaMa20,defense,33,,,,,
player,201212160atl,nyg,KiwaMa20,def_pct,49%,,,,,
player,201212160atl,nyg,KiwaMa20,special_teams,10,,,,,
player,201212160atl,nyg,KiwaMa20,st_pct,53%,,,,,
player,201212160atl,nyg,BoleMi20,pos,LB,,,,,
player,201212160atl,nyg,BoleMi20,offense,0,,,,,
player,201212160atl,nyg,BoleMi20,off_pct,0%,,,,,
player,201212160atl,nyg,BoleMi20,defense,33,,,,,
player,201212160atl,nyg,BoleMi20,def_pct,49%,,,,,
player,201212160atl,nyg,BoleMi20,special_teams,0,,,,,
player,201212160atl,nyg,BoleMi20,st_pct,0%,,,,,
player,201212160atl,nyg,PaysSp00,pos,LB,,,,,
player,201212160atl,nyg,PaysSp00,offense,0,,,,,
player,201212160atl,nyg,PaysSp00,off_pct,0%,,,,,
player,201212160atl,nyg,PaysSp00,defense,26,,,,,
player,201212160atl,nyg,PaysSp00,def_pct,38%,,,,,
player,201212160atl,nyg,PaysSp00,special_teams,11,,,,,
player,201212160atl,nyg,PaysSp00,st_pct,58%,,,,,
player,201212160atl,nyg,RiveKe99,pos,LB,,,,,
player,201212160atl,nyg,RiveKe99,offense,0,,,,,
player,201212160atl,nyg,RiveKe99,off_pct,0%,,,,,
player,201212160atl,nyg,RiveKe99,defense,26,,,,,
player,201212160atl,nyg,RiveKe99,def_pct,38%,,,,,
player,201212160atl,nyg,RiveKe99,special_teams,1,,,,,
player,201212160atl,nyg,RiveKe99,st_pct,5%,,,,,
player,201212160atl,nyg,BernRo20,pos,DT,,,,,
player,201212160atl,nyg,BernRo20,offense,0,,,,,
player,201212160atl,nyg,BernRo20,off_pct,0%,,,,,
player,201212160atl,nyg,BernRo20,defense,25,,,,,
player,201212160atl,nyg,BernRo20,def_pct,37%,,,,,
player,201212160atl,nyg,BernRo20,special_teams,6,,,,,
player,201212160atl,nyg,BernRo20,st_pct,32%,,,,,
player,201212160atl,nyg,WillJa02,pos,LB,,,,,
player,201212160atl,nyg,WillJa02,offense,0,,,,,
player,201212160atl,nyg,WillJa02,off_pct,0%,,,,,
player,201212160atl,nyg,WillJa02,defense,16,,,,,
player,201212160atl,nyg,WillJa02,def_pct,24%,,,,,
player,201212160atl,nyg,WillJa02,special_teams,2,,,,,
player,201212160atl,nyg,WillJa02,st_pct,11%,,,,,
player,201212160atl,nyg,TryoJu99,pos,CB,,,,,
player,201212160atl,nyg,TryoJu99,offense,0,,,,,
player,201212160atl,nyg,TryoJu99,off_pct,0%,,,,,
player,201212160atl,nyg,TryoJu99,defense,3,,,,,
player,201212160atl,nyg,TryoJu99,def_pct,4%,,,,,
player,201212160atl,nyg,TryoJu99,special_teams,18,,,,,
player,201212160atl,nyg,TryoJu99,st_pct,95%,,,,,
player,201212160atl,nyg,HerzMa00,pos,LB,,,,,
player,201212160atl,nyg,HerzMa00,offense,0,,,,,
player,201212160atl,nyg,HerzMa00,off_pct,0%,,,,,
player,201212160atl,nyg,HerzMa00,defense,1,,,,,
player,201212160atl,nyg,HerzMa00,def_pct,1%,,,,,
player,201212160atl,nyg,HerzMa00,special_teams,11,,,,,
player,201212160atl,nyg,HerzMa00,st_pct,58%,,,,,
player,201212160atl,nyg,TracAd99,pos,DE,,,,,
player,201212160atl,nyg,TracAd99,offense,0,,,,,
player,201212160atl,nyg,TracAd99,off_pct,0%,,,,,
player,201212160atl,nyg,TracAd99,defense,0,,,,,
player,201212160atl,nyg,TracAd99,def_pct,0%,,,,,
player,201212160atl,nyg,TracAd99,special_teams,18,,,,,
player,201212160atl,nyg,TracAd99,st_pct,95%,,,,,
player,201212160atl,nyg,FredTe00,pos,DB,,,,,
player,201212160atl,nyg,FredTe00,offense,0,,,,,
player,201212160atl,nyg,FredTe00,off_pct,0%,,,,,
player,201212160atl,nyg,FredTe00,defense,0,,,,,
player,201212160atl,nyg,FredTe00,def_pct,0%,,,,,
player,201212160atl,nyg,FredTe00,special_teams,8,,,,,
player,201212160atl,nyg,FredTe00,st_pct,42%,,,,,
player,201212160atl,nyg,DeOsZa99,pos,LS,,,,,
player,201212160atl,nyg,DeOsZa99,offense,0,,,,,
player,201212160atl,nyg,DeOsZa99,off_pct,0%,,,,,
player,201212160atl,nyg,DeOsZa99,defense,0,,,,,
player,201212160atl,nyg,DeOsZa99,def_pct,0%,,,,,
player,201212160atl,nyg,DeOsZa99,special_teams,3,,,,,
player,201212160atl,nyg,DeOsZa99,st_pct,16%,,,,,
player,201212160atl,nyg,WeatSt20,pos,P,,,,,
player,201212160atl,nyg,WeatSt20,offense,0,,,,,
player,201212160atl,nyg,WeatSt20,off_pct,0%,,,,,
player,201212160atl,nyg,WeatSt20,defense,0,,,,,
player,201212160atl,nyg,WeatSt20,def_pct,0%,,,,,
player,201212160atl,nyg,WeatSt20,special_teams,3,,,,,
player,201212160atl,nyg,WeatSt20,st_pct,16%,,,,,
player,201212160atl,nyg,tyneslaw01,pos,K,,,,,
player,201212160atl,nyg,tyneslaw01,offense,0,,,,,
player,201212160atl,nyg,tyneslaw01,off_pct,0%,,,,,
player,201212160atl,nyg,tyneslaw01,defense,0,,,,,
player,201212160atl,nyg,tyneslaw01,def_pct,0%,,,,,
player,201212160atl,nyg,tyneslaw01,special_teams,2,,,,,
player,201212160atl,nyg,tyneslaw01,st_pct,11%,,,,,
player,201212160atl,nyg,BrewJa00,pos,T,,,,,
player,201212160atl,nyg,BrewJa00,offense,0,,,,,
player,201212160atl,nyg,BrewJa00,off_pct,0%,,,,,
player,201212160atl,nyg,BrewJa00,defense,0,,,,,
player,201212160atl,nyg,BrewJa00,def_pct,0%,,,,,
player,201212160atl,nyg,BrewJa00,special_teams,1,,,,,
player,201212160atl,nyg,BrewJa00,st_pct,5%,,,,,
