game,2012,12,20121125,201211250mia,sea,"Seattle Seahawks",21,mia,"Miami Dolphins",24
player,201211250mia,sea,BrowBr00,st_pct,14%,,,,,
player,201211250mia,sea,SherRi00,pos,CB,,,,,
player,201211250mia,sea,SherRi00,offense,0,,,,,
player,201211250mia,sea,SherRi00,off_pct,0%,,,,,
player,201211250mia,sea,SherRi00,defense,59,,,,,
player,201211250mia,sea,SherRi00,def_pct,98%,,,,,
player,201211250mia,sea,SherRi00,special_teams,4,,,,,
player,201211250mia,sea,SherRi00,st_pct,14%,,,,,
player,201211250mia,sea,ClemCh23,pos,DE,,,,,
player,201211250mia,sea,ClemCh23,offense,0,,,,,
player,201211250mia,sea,ClemCh23,off_pct,0%,,,,,
player,201211250mia,sea,ClemCh23,defense,51,,,,,
player,201211250mia,sea,ClemCh23,def_pct,85%,,,,,
player,201211250mia,sea,ClemCh23,special_teams,2,,,,,
player,201211250mia,sea,ClemCh23,st_pct,7%,,,,,
player,201211250mia,sea,BryaRe99,pos,DE,,,,,
player,201211250mia,sea,BryaRe99,offense,0,,,,,
player,201211250mia,sea,BryaRe99,off_pct,0%,,,,,
player,201211250mia,sea,BryaRe99,defense,40,,,,,
player,201211250mia,sea,BryaRe99,def_pct,67%,,,,,
player,201211250mia,sea,BryaRe99,special_teams,4,,,,,
player,201211250mia,sea,BryaRe99,st_pct,14%,,,,,
player,201211250mia,sea,HillLe20,pos,LB,,,,,
player,201211250mia,sea,HillLe20,offense,0,,,,,
player,201211250mia,sea,HillLe20,off_pct,0%,,,,,
player,201211250mia,sea,HillLe20,defense,38,,,,,
player,201211250mia,sea,HillLe20,def_pct,63%,,,,,
player,201211250mia,sea,HillLe20,special_teams,1,,,,,
player,201211250mia,sea,HillLe20,st_pct,4%,,,,,
player,201211250mia,sea,MebaBr99,pos,DT,,,,,
player,201211250mia,sea,MebaBr99,offense,0,,,,,
player,201211250mia,sea,MebaBr99,off_pct,0%,,,,,
player,201211250mia,sea,MebaBr99,defense,37,,,,,
player,201211250mia,sea,MebaBr99,def_pct,62%,,,,,
player,201211250mia,sea,MebaBr99,special_teams,4,,,,,
player,201211250mia,sea,MebaBr99,st_pct,14%,,,,,
player,201211250mia,sea,BranAl99,pos,DT,,,,,
player,201211250mia,sea,BranAl99,offense,0,,,,,
player,201211250mia,sea,BranAl99,off_pct,0%,,,,,
player,201211250mia,sea,BranAl99,defense,37,,,,,
player,201211250mia,sea,BranAl99,def_pct,62%,,,,,
player,201211250mia,sea,BranAl99,special_teams,3,,,,,
player,201211250mia,sea,BranAl99,st_pct,11%,,,,,
player,201211250mia,sea,McDoCl99,pos,DT,,,,,
player,201211250mia,sea,McDoCl99,offense,0,,,,,
player,201211250mia,sea,McDoCl99,off_pct,0%,,,,,
player,201211250mia,sea,McDoCl99,defense,26,,,,,
player,201211250mia,sea,McDoCl99,def_pct,43%,,,,,
player,201211250mia,sea,McDoCl99,special_teams,1,,,,,
player,201211250mia,sea,McDoCl99,st_pct,4%,,,,,
player,201211250mia,sea,IrviBr00,pos,DE,,,,,
player,201211250mia,sea,IrviBr00,offense,0,,,,,
player,201211250mia,sea,IrviBr00,off_pct,0%,,,,,
player,201211250mia,sea,IrviBr00,defense,24,,,,,
player,201211250mia,sea,IrviBr00,def_pct,40%,,,,,
player,201211250mia,sea,IrviBr00,special_teams,7,,,,,
player,201211250mia,sea,IrviBr00,st_pct,25%,,,,,
player,201211250mia,sea,JoneJa99,pos,DE,,,,,
player,201211250mia,sea,JoneJa99,offense,0,,,,,
player,201211250mia,sea,JoneJa99,off_pct,0%,,,,,
player,201211250mia,sea,JoneJa99,defense,21,,,,,
player,201211250mia,sea,JoneJa99,def_pct,35%,,,,,
player,201211250mia,sea,JoneJa99,special_teams,0,,,,,
player,201211250mia,sea,JoneJa99,st_pct,0%,,,,,
player,201211250mia,sea,TrufMa20,pos,CB,,,,,
player,201211250mia,sea,TrufMa20,offense,0,,,,,
player,201211250mia,sea,TrufMa20,off_pct,0%,,,,,
player,201211250mia,sea,TrufMa20,defense,17,,,,,
player,201211250mia,sea,TrufMa20,def_pct,28%,,,,,
player,201211250mia,sea,TrufMa20,special_teams,2,,,,,
player,201211250mia,sea,TrufMa20,st_pct,7%,,,,,
player,201211250mia,sea,SmitMa02,pos,LB,,,,,
player,201211250mia,sea,SmitMa02,offense,0,,,,,
player,201211250mia,sea,SmitMa02,off_pct,0%,,,,,
player,201211250mia,sea,SmitMa02,defense,5,,,,,
player,201211250mia,sea,SmitMa02,def_pct,8%,,,,,
player,201211250mia,sea,SmitMa02,special_teams,24,,,,,
player,201211250mia,sea,SmitMa02,st_pct,86%,,,,,
player,201211250mia,sea,JohnJe02,pos,SS,,,,,
player,201211250mia,sea,JohnJe02,offense,0,,,,,
player,201211250mia,sea,JohnJe02,off_pct,0%,,,,,
player,201211250mia,sea,JohnJe02,defense,5,,,,,
player,201211250mia,sea,JohnJe02,def_pct,8%,,,,,
player,201211250mia,sea,JohnJe02,special_teams,11,,,,,
player,201211250mia,sea,JohnJe02,st_pct,39%,,,,,
player,201211250mia,sea,FarwHe20,pos,LB,,,,,
player,201211250mia,sea,FarwHe20,offense,0,,,,,
player,201211250mia,sea,FarwHe20,off_pct,0%,,,,,
player,201211250mia,sea,FarwHe20,defense,0,,,,,
player,201211250mia,sea,FarwHe20,def_pct,0%,,,,,
player,201211250mia,sea,FarwHe20,special_teams,25,,,,,
player,201211250mia,sea,FarwHe20,st_pct,89%,,,,,
player,201211250mia,sea,MaraCh99,pos,FS,,,,,
player,201211250mia,sea,MaraCh99,offense,0,,,,,
player,201211250mia,sea,MaraCh99,off_pct,0%,,,,,
player,201211250mia,sea,MaraCh99,defense,0,,,,,
player,201211250mia,sea,MaraCh99,def_pct,0%,,,,,
player,201211250mia,sea,MaraCh99,special_teams,25,,,,,
player,201211250mia,sea,MaraCh99,st_pct,89%,,,,,
player,201211250mia,sea,MorgMi00,pos,LB,,,,,
player,201211250mia,sea,MorgMi00,offense,0,,,,,
player,201211250mia,sea,MorgMi00,off_pct,0%,,,,,
player,201211250mia,sea,MorgMi00,defense,0,,,,,
player,201211250mia,sea,MorgMi00,def_pct,0%,,,,,
player,201211250mia,sea,MorgMi00,special_teams,21,,,,,
player,201211250mia,sea,MorgMi00,st_pct,75%,,,,,
player,201211250mia,sea,LaneJe00,pos,CB,,,,,
player,201211250mia,sea,LaneJe00,offense,0,,,,,
player,201211250mia,sea,LaneJe00,off_pct,0%,,,,,
player,201211250mia,sea,LaneJe00,defense,0,,,,,
player,201211250mia,sea,LaneJe00,def_pct,0%,,,,,
player,201211250mia,sea,LaneJe00,special_teams,17,,,,,
player,201211250mia,sea,LaneJe00,st_pct,61%,,,,,
player,201211250mia,sea,GresCl00,pos,LS,,,,,
player,201211250mia,sea,GresCl00,offense,0,,,,,
player,201211250mia,sea,GresCl00,off_pct,0%,,,,,
player,201211250mia,sea,GresCl00,defense,0,,,,,
player,201211250mia,sea,GresCl00,def_pct,0%,,,,,
player,201211250mia,sea,GresCl00,special_teams,11,,,,,
player,201211250mia,sea,GresCl00,st_pct,39%,,,,,
player,201211250mia,sea,RyanJo21,pos,P,,,,,
player,201211250mia,sea,RyanJo21,offense,0,,,,,
player,201211250mia,sea,RyanJo21,off_pct,0%,,,,,
player,201211250mia,sea,RyanJo21,defense,0,,,,,
player,201211250mia,sea,RyanJo21,def_pct,0%,,,,,
player,201211250mia,sea,RyanJo21,special_teams,11,,,,,
player,201211250mia,sea,RyanJo21,st_pct,39%,,,,,
player,201211250mia,sea,WashLe00,pos,RB,,,,,
player,201211250mia,sea,WashLe00,offense,0,,,,,
player,201211250mia,sea,WashLe00,off_pct,0%,,,,,
player,201211250mia,sea,WashLe00,defense,0,,,,,
player,201211250mia,sea,WashLe00,def_pct,0%,,,,,
player,201211250mia,sea,WashLe00,special_teams,9,,,,,
player,201211250mia,sea,WashLe00,st_pct,32%,,,,,
player,201211250mia,sea,HausSt00,pos,K,,,,,
player,201211250mia,sea,HausSt00,offense,0,,,,,
player,201211250mia,sea,HausSt00,off_pct,0%,,,,,
player,201211250mia,sea,HausSt00,defense,0,,,,,
player,201211250mia,sea,HausSt00,def_pct,0%,,,,,
player,201211250mia,sea,HausSt00,special_teams,7,,,,,
player,201211250mia,sea,HausSt00,st_pct,25%,,,,,
player,201211250mia,sea,OmiyFr20,pos,T,,,,,
player,201211250mia,sea,OmiyFr20,offense,0,,,,,
player,201211250mia,sea,OmiyFr20,off_pct,0%,,,,,
player,201211250mia,sea,OmiyFr20,defense,0,,,,,
player,201211250mia,sea,OmiyFr20,def_pct,0%,,,,,
player,201211250mia,sea,OmiyFr20,special_teams,7,,,,,
player,201211250mia,sea,OmiyFr20,st_pct,25%,,,,,
player,201211250mia,sea,JeanLe00,pos,C,,,,,
player,201211250mia,sea,JeanLe00,offense,0,,,,,
player,201211250mia,sea,JeanLe00,off_pct,0%,,,,,
player,201211250mia,sea,JeanLe00,defense,0,,,,,
player,201211250mia,sea,JeanLe00,def_pct,0%,,,,,
player,201211250mia,sea,JeanLe00,special_teams,7,,,,,
player,201211250mia,sea,JeanLe00,st_pct,25%,,,,,
