game,2012,13,20121202,201212020chi,sea,"Seattle Seahawks",23,chi,"Chicago Bears",17
player,201212020chi,chi,WootCo99,tackles_loss,0,,,,,
player,201212020chi,chi,WootCo99,qb_hits,0,,,,,
player,201212020chi,chi,WootCo99,fumbles_rec,0,,,,,
player,201212020chi,chi,WootCo99,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,WootCo99,fumbles_rec_td,0,,,,,
player,201212020chi,chi,WootCo99,fumbles_forced,0,,,,,
player,201212020chi,chi,WeemEr00,def_int,0,,,,,
player,201212020chi,chi,WeemEr00,def_int_yds,0,,,,,
player,201212020chi,chi,WeemEr00,def_int_td,0,,,,,
player,201212020chi,chi,WeemEr00,def_int_long,0,,,,,
player,201212020chi,chi,WeemEr00,pass_defended,0,,,,,
player,201212020chi,chi,WeemEr00,sacks,0.0,,,,,
player,201212020chi,chi,WeemEr00,tackles_combined,0,,,,,
player,201212020chi,chi,WeemEr00,tackles_solo,0,,,,,
player,201212020chi,chi,WeemEr00,tackles_assists,0,,,,,
player,201212020chi,chi,WeemEr00,tackles_loss,0,,,,,
player,201212020chi,chi,WeemEr00,qb_hits,0,,,,,
player,201212020chi,chi,WeemEr00,fumbles_rec,1,,,,,
player,201212020chi,chi,WeemEr00,fumbles_rec_yds,0,,,,,
player,201212020chi,chi,WeemEr00,fumbles_rec_td,0,,,,,
player,201212020chi,chi,WeemEr00,fumbles_forced,0,,,,,
player,201212020chi,sea,WashLe00,kick_ret,0,,,,,
player,201212020chi,sea,WashLe00,kick_ret_yds,0,,,,,
player,201212020chi,sea,WashLe00,kick_ret_yds_per_ret,,,,,,
player,201212020chi,sea,WashLe00,kick_ret_td,0,,,,,
player,201212020chi,sea,WashLe00,kick_ret_long,0,,,,,
player,201212020chi,sea,WashLe00,punt_ret,2,,,,,
player,201212020chi,sea,WashLe00,punt_ret_yds,1,,,,,
player,201212020chi,sea,WashLe00,punt_ret_yds_per_ret,0.5,,,,,
player,201212020chi,sea,WashLe00,punt_ret_td,0,,,,,
player,201212020chi,sea,WashLe00,punt_ret_long,1,,,,,
player,201212020chi,chi,WeemEr00,kick_ret,3,,,,,
player,201212020chi,chi,WeemEr00,kick_ret_yds,65,,,,,
player,201212020chi,chi,WeemEr00,kick_ret_yds_per_ret,21.7,,,,,
player,201212020chi,chi,WeemEr00,kick_ret_td,0,,,,,
player,201212020chi,chi,WeemEr00,kick_ret_long,22,,,,,
player,201212020chi,chi,WeemEr00,punt_ret,1,,,,,
player,201212020chi,chi,WeemEr00,punt_ret_yds,0,,,,,
player,201212020chi,chi,WeemEr00,punt_ret_yds_per_ret,0.0,,,,,
player,201212020chi,chi,WeemEr00,punt_ret_td,0,,,,,
player,201212020chi,chi,WeemEr00,punt_ret_long,0,,,,,
player,201212020chi,chi,BennEa00,kick_ret,1,,,,,
player,201212020chi,chi,BennEa00,kick_ret_yds,6,,,,,
player,201212020chi,chi,BennEa00,kick_ret_yds_per_ret,6.0,,,,,
player,201212020chi,chi,BennEa00,kick_ret_td,0,,,,,
player,201212020chi,chi,BennEa00,kick_ret_long,6,,,,,
player,201212020chi,chi,BennEa00,punt_ret,0,,,,,
player,201212020chi,chi,BennEa00,punt_ret_yds,0,,,,,
player,201212020chi,chi,BennEa00,punt_ret_yds_per_ret,,,,,,
player,201212020chi,chi,BennEa00,punt_ret_td,0,,,,,
player,201212020chi,chi,BennEa00,punt_ret_long,0,,,,,
player,201212020chi,sea,HausSt00,xpm,2,,,,,
player,201212020chi,sea,HausSt00,xpa,2,,,,,
player,201212020chi,sea,HausSt00,fgm,1,,,,,
player,201212020chi,sea,HausSt00,fga,1,,,,,
player,201212020chi,sea,HausSt00,punt,0,,,,,
player,201212020chi,sea,HausSt00,punt_yds,0,,,,,
player,201212020chi,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201212020chi,sea,HausSt00,punt_long,0,,,,,
player,201212020chi,sea,RyanJo21,xpm,,,,,,
player,201212020chi,sea,RyanJo21,xpa,,,,,,
player,201212020chi,sea,RyanJo21,fgm,,,,,,
player,201212020chi,sea,RyanJo21,fga,,,,,,
player,201212020chi,sea,RyanJo21,punt,5,,,,,
player,201212020chi,sea,RyanJo21,punt_yds,198,,,,,
player,201212020chi,sea,RyanJo21,punt_yds_per_punt,39.6,,,,,
player,201212020chi,sea,RyanJo21,punt_long,44,,,,,
player,201212020chi,chi,gouldrob01,xpm,2,,,,,
player,201212020chi,chi,gouldrob01,xpa,2,,,,,
player,201212020chi,chi,gouldrob01,fgm,1,,,,,
player,201212020chi,chi,gouldrob01,fga,1,,,,,
player,201212020chi,chi,gouldrob01,punt,0,,,,,
player,201212020chi,chi,gouldrob01,punt_yds,0,,,,,
player,201212020chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201212020chi,chi,gouldrob01,punt_long,0,,,,,
player,201212020chi,chi,PodlAd20,xpm,,,,,,
player,201212020chi,chi,PodlAd20,xpa,,,,,,
player,201212020chi,chi,PodlAd20,fgm,,,,,,
player,201212020chi,chi,PodlAd20,fga,,,,,,
player,201212020chi,chi,PodlAd20,punt,5,,,,,
player,201212020chi,chi,PodlAd20,punt_yds,207,,,,,
player,201212020chi,chi,PodlAd20,punt_yds_per_punt,41.4,,,,,
player,201212020chi,chi,PodlAd20,punt_long,45,,,,,
player,201212020chi,chi,WillEd02,pos,C,,,,,
player,201212020chi,chi,WillEd02,offense,62,,,,,
player,201212020chi,chi,WillEd02,off_pct,100%,,,,,
player,201212020chi,chi,WillEd02,defense,0,,,,,
player,201212020chi,chi,WillEd02,def_pct,0%,,,,,
player,201212020chi,chi,WillEd02,special_teams,3,,,,,
player,201212020chi,chi,WillEd02,st_pct,12%,,,,,
player,201212020chi,chi,ScotJo22,pos,T,,,,,
player,201212020chi,chi,ScotJo22,offense,62,,,,,
player,201212020chi,chi,ScotJo22,off_pct,100%,,,,,
player,201212020chi,chi,ScotJo22,defense,0,,,,,
player,201212020chi,chi,ScotJo22,def_pct,0%,,,,,
player,201212020chi,chi,ScotJo22,special_teams,3,,,,,
player,201212020chi,chi,ScotJo22,st_pct,12%,,,,,
player,201212020chi,chi,GarzRo20,pos,C,,,,,
player,201212020chi,chi,GarzRo20,offense,62,,,,,
player,201212020chi,chi,GarzRo20,off_pct,100%,,,,,
player,201212020chi,chi,GarzRo20,defense,0,,,,,
player,201212020chi,chi,GarzRo20,def_pct,0%,,,,,
player,201212020chi,chi,GarzRo20,special_teams,3,,,,,
player,201212020chi,chi,GarzRo20,st_pct,12%,,,,,
player,201212020chi,chi,WebbJM20,pos,T,,,,,
player,201212020chi,chi,WebbJM20,offense,62,,,,,
player,201212020chi,chi,WebbJM20,off_pct,100%,,,,,
player,201212020chi,chi,WebbJM20,defense,0,,,,,
player,201212020chi,chi,WebbJM20,def_pct,0%,,,,,
player,201212020chi,chi,WebbJM20,special_teams,3,,,,,
player,201212020chi,chi,WebbJM20,st_pct,12%,,,,,
player,201212020chi,chi,CariGa00,pos,T,,,,,
player,201212020chi,chi,CariGa00,offense,62,,,,,
player,201212020chi,chi,CariGa00,off_pct,100%,,,,,
player,201212020chi,chi,CariGa00,defense,0,,,,,
player,201212020chi,chi,CariGa00,def_pct,0%,,,,,
player,201212020chi,chi,CariGa00,special_teams,3,,,,,
player,201212020chi,chi,CariGa00,st_pct,12%,,,,,
player,201212020chi,chi,CutlJa00,pos,QB,,,,,
player,201212020chi,chi,CutlJa00,offense,62,,,,,
player,201212020chi,chi,CutlJa00,off_pct,100%,,,,,
player,201212020chi,chi,CutlJa00,defense,0,,,,,
player,201212020chi,chi,CutlJa00,def_pct,0%,,,,,
player,201212020chi,chi,CutlJa00,special_teams,0,,,,,
player,201212020chi,chi,CutlJa00,st_pct,0%,,,,,
player,201212020chi,chi,DaviKe01,pos,TE,,,,,
player,201212020chi,chi,DaviKe01,offense,56,,,,,
player,201212020chi,chi,DaviKe01,off_pct,90%,,,,,
player,201212020chi,chi,DaviKe01,defense,0,,,,,
player,201212020chi,chi,DaviKe01,def_pct,0%,,,,,
player,201212020chi,chi,DaviKe01,special_teams,3,,,,,
player,201212020chi,chi,DaviKe01,st_pct,12%,,,,,
player,201212020chi,chi,MarsBr00,pos,WR,,,,,
player,201212020chi,chi,MarsBr00,offense,56,,,,,
player,201212020chi,chi,MarsBr00,off_pct,90%,,,,,
player,201212020chi,chi,MarsBr00,defense,0,,,,,
player,201212020chi,chi,MarsBr00,def_pct,0%,,,,,
player,201212020chi,chi,MarsBr00,special_teams,0,,,,,
player,201212020chi,chi,MarsBr00,st_pct,0%,,,,,
player,201212020chi,chi,FortMa00,pos,RB,,,,,
player,201212020chi,chi,FortMa00,offense,49,,,,,
player,201212020chi,chi,FortMa00,off_pct,79%,,,,,
player,201212020chi,chi,FortMa00,defense,0,,,,,
player,201212020chi,chi,FortMa00,def_pct,0%,,,,,
player,201212020chi,chi,FortMa00,special_teams,0,,,,,
player,201212020chi,chi,FortMa00,st_pct,0%,,,,,
player,201212020chi,chi,WeemEr00,pos,WR,,,,,
player,201212020chi,chi,WeemEr00,offense,38,,,,,
player,201212020chi,chi,WeemEr00,off_pct,61%,,,,,
player,201212020chi,chi,WeemEr00,defense,0,,,,,
player,201212020chi,chi,WeemEr00,def_pct,0%,,,,,
player,201212020chi,chi,WeemEr00,special_teams,14,,,,,
player,201212020chi,chi,WeemEr00,st_pct,58%,,,,,
player,201212020chi,chi,RodrEv00,pos,FB,,,,,
player,201212020chi,chi,RodrEv00,offense,32,,,,,
player,201212020chi,chi,RodrEv00,off_pct,52%,,,,,
player,201212020chi,chi,RodrEv00,defense,0,,,,,
player,201212020chi,chi,RodrEv00,def_pct,0%,,,,,
player,201212020chi,chi,RodrEv00,special_teams,6,,,,,
player,201212020chi,chi,RodrEv00,st_pct,25%,,,,,
player,201212020chi,chi,SpaeMa00,pos,TE,,,,,
player,201212020chi,chi,SpaeMa00,offense,25,,,,,
player,201212020chi,chi,SpaeMa00,off_pct,40%,,,,,
player,201212020chi,chi,SpaeMa00,defense,0,,,,,
player,201212020chi,chi,SpaeMa00,def_pct,0%,,,,,
player,201212020chi,chi,SpaeMa00,special_teams,6,,,,,
player,201212020chi,chi,SpaeMa00,st_pct,25%,,,,,
player,201212020chi,chi,BennEa00,pos,WR,,,,,
player,201212020chi,chi,BennEa00,offense,19,,,,,
player,201212020chi,chi,BennEa00,off_pct,31%,,,,,
player,201212020chi,chi,BennEa00,defense,0,,,,,
player,201212020chi,chi,BennEa00,def_pct,0%,,,,,
player,201212020chi,chi,BennEa00,special_teams,2,,,,,
player,201212020chi,chi,BennEa00,st_pct,8%,,,,,
player,201212020chi,chi,SanzDa00,pos,WR,,,,,
player,201212020chi,chi,SanzDa00,offense,16,,,,,
player,201212020chi,chi,SanzDa00,off_pct,26%,,,,,
player,201212020chi,chi,SanzDa00,defense,0,,,,,
player,201212020chi,chi,SanzDa00,def_pct,0%,,,,,
player,201212020chi,chi,SanzDa00,special_teams,1,,,,,
player,201212020chi,chi,SanzDa00,st_pct,4%,,,,,
player,201212020chi,chi,BushMi00,pos,RB,,,,,
player,201212020chi,chi,BushMi00,offense,13,,,,,
player,201212020chi,chi,BushMi00,off_pct,21%,,,,,
player,201212020chi,chi,BushMi00,defense,0,,,,,
player,201212020chi,chi,BushMi00,def_pct,0%,,,,,
player,201212020chi,chi,BushMi00,special_teams,0,,,,,
player,201212020chi,chi,BushMi00,st_pct,0%,,,,,
player,201212020chi,chi,AdamKy00,pos,TE,,,,,
player,201212020chi,chi,AdamKy00,offense,4,,,,,
player,201212020chi,chi,AdamKy00,off_pct,6%,,,,,
player,201212020chi,chi,AdamKy00,defense,0,,,,,
player,201212020chi,chi,AdamKy00,def_pct,0%,,,,,
player,201212020chi,chi,AdamKy00,special_teams,3,,,,,
player,201212020chi,chi,AdamKy00,st_pct,12%,,,,,
player,201212020chi,chi,BrowJa02,pos,T,,,,,
player,201212020chi,chi,BrowJa02,offense,2,,,,,
player,201212020chi,chi,BrowJa02,off_pct,3%,,,,,
player,201212020chi,chi,BrowJa02,defense,0,,,,,
player,201212020chi,chi,BrowJa02,def_pct,0%,,,,,
player,201212020chi,chi,BrowJa02,special_teams,0,,,,,
player,201212020chi,chi,BrowJa02,st_pct,0%,,,,,
player,201212020chi,chi,TillCh20,pos,CB,,,,,
player,201212020chi,chi,TillCh20,offense,0,,,,,
player,201212020chi,chi,TillCh20,off_pct,0%,,,,,
player,201212020chi,chi,TillCh20,defense,71,,,,,
player,201212020chi,chi,TillCh20,def_pct,100%,,,,,
player,201212020chi,chi,TillCh20,special_teams,3,,,,,
player,201212020chi,chi,TillCh20,st_pct,12%,,,,,
player,201212020chi,chi,BrigLa99,pos,LB,,,,,
player,201212020chi,chi,BrigLa99,offense,0,,,,,
player,201212020chi,chi,BrigLa99,off_pct,0%,,,,,
player,201212020chi,chi,BrigLa99,defense,71,,,,,
player,201212020chi,chi,BrigLa99,def_pct,100%,,,,,
player,201212020chi,chi,BrigLa99,special_teams,0,,,,,
player,201212020chi,chi,BrigLa99,st_pct,0%,,,,,
player,201212020chi,chi,WrigMa99,pos,SS,,,,,
player,201212020chi,chi,WrigMa99,offense,0,,,,,
player,201212020chi,chi,WrigMa99,off_pct,0%,,,,,
player,201212020chi,chi,WrigMa99,defense,71,,,,,
player,201212020chi,chi,WrigMa99,def_pct,100%,,,,,
player,201212020chi,chi,WrigMa99,special_teams,0,,,,,
player,201212020chi,chi,WrigMa99,st_pct,0%,,,,,
player,201212020chi,chi,UrlaBr00,pos,LB,,,,,
player,201212020chi,chi,UrlaBr00,offense,0,,,,,
player,201212020chi,chi,UrlaBr00,off_pct,0%,,,,,
player,201212020chi,chi,UrlaBr00,defense,70,,,,,
player,201212020chi,chi,UrlaBr00,def_pct,99%,,,,,
player,201212020chi,chi,UrlaBr00,special_teams,3,,,,,
player,201212020chi,chi,UrlaBr00,st_pct,12%,,,,,
player,201212020chi,chi,StelCr99,pos,SS,,,,,
player,201212020chi,chi,StelCr99,offense,0,,,,,
player,201212020chi,chi,StelCr99,off_pct,0%,,,,,
player,201212020chi,chi,StelCr99,defense,65,,,,,
player,201212020chi,chi,StelCr99,def_pct,92%,,,,,
player,201212020chi,chi,StelCr99,special_teams,19,,,,,
player,201212020chi,chi,StelCr99,st_pct,79%,,,,,
player,201212020chi,chi,JennTi20,pos,CB,,,,,
player,201212020chi,chi,JennTi20,offense,0,,,,,
player,201212020chi,chi,JennTi20,off_pct,0%,,,,,
player,201212020chi,chi,JennTi20,defense,63,,,,,
player,201212020chi,chi,JennTi20,def_pct,89%,,,,,
player,201212020chi,chi,JennTi20,special_teams,0,,,,,
player,201212020chi,chi,JennTi20,st_pct,0%,,,,,
player,201212020chi,chi,PeppJu99,pos,DE,,,,,
player,201212020chi,chi,PeppJu99,offense,0,,,,,
player,201212020chi,chi,PeppJu99,off_pct,0%,,,,,
player,201212020chi,chi,PeppJu99,defense,57,,,,,
player,201212020chi,chi,PeppJu99,def_pct,80%,,,,,
player,201212020chi,chi,PeppJu99,special_teams,3,,,,,
player,201212020chi,chi,PeppJu99,st_pct,12%,,,,,
player,201212020chi,chi,MeltHe99,pos,DT,,,,,
player,201212020chi,chi,MeltHe99,offense,0,,,,,
player,201212020chi,chi,MeltHe99,off_pct,0%,,,,,
player,201212020chi,chi,MeltHe99,defense,56,,,,,
player,201212020chi,chi,MeltHe99,def_pct,79%,,,,,
player,201212020chi,chi,MeltHe99,special_teams,3,,,,,
player,201212020chi,chi,MeltHe99,st_pct,12%,,,,,
player,201212020chi,chi,IdonIs20,pos,DE,,,,,
player,201212020chi,chi,IdonIs20,offense,0,,,,,
player,201212020chi,chi,IdonIs20,off_pct,0%,,,,,
player,201212020chi,chi,IdonIs20,defense,48,,,,,
player,201212020chi,chi,IdonIs20,def_pct,68%,,,,,
player,201212020chi,chi,IdonIs20,special_teams,6,,,,,
player,201212020chi,chi,IdonIs20,st_pct,25%,,,,,
player,201212020chi,chi,HaydKe20,pos,CB,,,,,
player,201212020chi,chi,HaydKe20,offense,0,,,,,
player,201212020chi,chi,HaydKe20,off_pct,0%,,,,,
player,201212020chi,chi,HaydKe20,defense,44,,,,,
player,201212020chi,chi,HaydKe20,def_pct,62%,,,,,
player,201212020chi,chi,HaydKe20,special_teams,6,,,,,
player,201212020chi,chi,HaydKe20,st_pct,25%,,,,,
player,201212020chi,chi,CollNa20,pos,DT,,,,,
player,201212020chi,chi,CollNa20,offense,0,,,,,
player,201212020chi,chi,CollNa20,off_pct,0%,,,,,
player,201212020chi,chi,CollNa20,defense,37,,,,,
player,201212020chi,chi,CollNa20,def_pct,52%,,,,,
player,201212020chi,chi,CollNa20,special_teams,0,,,,,
player,201212020chi,chi,CollNa20,st_pct,0%,,,,,
player,201212020chi,chi,WootCo99,pos,DE,,,,,
player,201212020chi,chi,WootCo99,offense,0,,,,,
player,201212020chi,chi,WootCo99,off_pct,0%,,,,,
player,201212020chi,chi,WootCo99,defense,34,,,,,
player,201212020chi,chi,WootCo99,def_pct,48%,,,,,
player,201212020chi,chi,WootCo99,special_teams,3,,,,,
player,201212020chi,chi,WootCo99,st_pct,12%,,,,,
player,201212020chi,chi,RoacNi99,pos,LB,,,,,
player,201212020chi,chi,RoacNi99,offense,0,,,,,
player,201212020chi,chi,RoacNi99,off_pct,0%,,,,,
player,201212020chi,chi,RoacNi99,defense,32,,,,,
player,201212020chi,chi,RoacNi99,def_pct,45%,,,,,
player,201212020chi,chi,RoacNi99,special_teams,13,,,,,
player,201212020chi,chi,RoacNi99,st_pct,54%,,,,,
player,201212020chi,chi,McClSh00,pos,DE,,,,,
player,201212020chi,chi,McClSh00,offense,0,,,,,
player,201212020chi,chi,McClSh00,off_pct,0%,,,,,
player,201212020chi,chi,McClSh00,defense,27,,,,,
player,201212020chi,chi,McClSh00,def_pct,38%,,,,,
player,201212020chi,chi,McClSh00,special_teams,0,,,,,
player,201212020chi,chi,McClSh00,st_pct,0%,,,,,
player,201212020chi,chi,PaeaSt00,pos,NT,,,,,
player,201212020chi,chi,PaeaSt00,offense,0,,,,,
player,201212020chi,chi,PaeaSt00,off_pct,0%,,,,,
player,201212020chi,chi,PaeaSt00,defense,25,,,,,
player,201212020chi,chi,PaeaSt00,def_pct,35%,,,,,
player,201212020chi,chi,PaeaSt00,special_teams,0,,,,,
player,201212020chi,chi,PaeaSt00,st_pct,0%,,,,,
player,201212020chi,chi,ContCh00,pos,FS,,,,,
player,201212020chi,chi,ContCh00,offense,0,,,,,
player,201212020chi,chi,ContCh00,off_pct,0%,,,,,
player,201212020chi,chi,ContCh00,defense,6,,,,,
player,201212020chi,chi,ContCh00,def_pct,8%,,,,,
player,201212020chi,chi,ContCh00,special_teams,0,,,,,
player,201212020chi,chi,ContCh00,st_pct,0%,,,,,
player,201212020chi,chi,BowmZa20,pos,CB,,,,,
player,201212020chi,chi,BowmZa20,offense,0,,,,,
player,201212020chi,chi,BowmZa20,off_pct,0%,,,,,
player,201212020chi,chi,BowmZa20,defense,3,,,,,
player,201212020chi,chi,BowmZa20,def_pct,4%,,,,,
player,201212020chi,chi,BowmZa20,special_teams,16,,,,,
player,201212020chi,chi,BowmZa20,st_pct,67%,,,,,
player,201212020chi,chi,HayeGe98,pos,LB,,,,,
player,201212020chi,chi,HayeGe98,offense,0,,,,,
player,201212020chi,chi,HayeGe98,off_pct,0%,,,,,
player,201212020chi,chi,HayeGe98,defense,1,,,,,
player,201212020chi,chi,HayeGe98,def_pct,1%,,,,,
player,201212020chi,chi,HayeGe98,special_teams,18,,,,,
player,201212020chi,chi,HayeGe98,st_pct,75%,,,,,
player,201212020chi,chi,CostBl20,pos,LB,,,,,
player,201212020chi,chi,CostBl20,offense,0,,,,,
player,201212020chi,chi,CostBl20,off_pct,0%,,,,,
player,201212020chi,chi,CostBl20,defense,0,,,,,
player,201212020chi,chi,CostBl20,def_pct,0%,,,,,
player,201212020chi,chi,CostBl20,special_teams,21,,,,,
player,201212020chi,chi,CostBl20,st_pct,88%,,,,,
player,201212020chi,chi,ThomJ.02,pos,LB,,,,,
player,201212020chi,chi,ThomJ.02,offense,0,,,,,
player,201212020chi,chi,ThomJ.02,off_pct,0%,,,,,
player,201212020chi,chi,ThomJ.02,defense,0,,,,,
player,201212020chi,chi,ThomJ.02,def_pct,0%,,,,,
player,201212020chi,chi,ThomJ.02,special_teams,18,,,,,
player,201212020chi,chi,ThomJ.02,st_pct,75%,,,,,
player,201212020chi,chi,WaltAn01,pos,FS,,,,,
player,201212020chi,chi,WaltAn01,offense,0,,,,,
player,201212020chi,chi,WaltAn01,off_pct,0%,,,,,
player,201212020chi,chi,WaltAn01,defense,0,,,,,
player,201212020chi,chi,WaltAn01,def_pct,0%,,,,,
player,201212020chi,chi,WaltAn01,special_teams,18,,,,,
player,201212020chi,chi,WaltAn01,st_pct,75%,,,,,
player,201212020chi,chi,McMaSh99,pos,CB,,,,,
player,201212020chi,chi,McMaSh99,offense,0,,,,,
player,201212020chi,chi,McMaSh99,off_pct,0%,,,,,
player,201212020chi,chi,McMaSh99,defense,0,,,,,
player,201212020chi,chi,McMaSh99,def_pct,0%,,,,,
player,201212020chi,chi,McMaSh99,special_teams,16,,,,,
player,201212020chi,chi,McMaSh99,st_pct,67%,,,,,
player,201212020chi,chi,AlleAr00,pos,RB,,,,,
player,201212020chi,chi,AlleAr00,offense,0,,,,,
player,201212020chi,chi,AlleAr00,off_pct,0%,,,,,
player,201212020chi,chi,AlleAr00,defense,0,,,,,
player,201212020chi,chi,AlleAr00,def_pct,0%,,,,,
player,201212020chi,chi,AlleAr00,special_teams,13,,,,,
player,201212020chi,chi,AlleAr00,st_pct,54%,,,,,
player,201212020chi,chi,TrahPa00,pos,LB,,,,,
player,201212020chi,chi,TrahPa00,offense,0,,,,,
player,201212020chi,chi,TrahPa00,off_pct,0%,,,,,
player,201212020chi,chi,TrahPa00,defense,0,,,,,
player,201212020chi,chi,TrahPa00,def_pct,0%,,,,,
player,201212020chi,chi,TrahPa00,special_teams,12,,,,,
player,201212020chi,chi,TrahPa00,st_pct,50%,,,,,
player,201212020chi,chi,MannPa20,pos,LS,,,,,
player,201212020chi,chi,MannPa20,offense,0,,,,,
player,201212020chi,chi,MannPa20,off_pct,0%,,,,,
player,201212020chi,chi,MannPa20,defense,0,,,,,
player,201212020chi,chi,MannPa20,def_pct,0%,,,,,
player,201212020chi,chi,MannPa20,special_teams,8,,,,,
player,201212020chi,chi,MannPa20,st_pct,33%,,,,,
player,201212020chi,chi,PodlAd20,pos,P,,,,,
player,201212020chi,chi,PodlAd20,offense,0,,,,,
player,201212020chi,chi,PodlAd20,off_pct,0%,,,,,
player,201212020chi,chi,PodlAd20,defense,0,,,,,
player,201212020chi,chi,PodlAd20,def_pct,0%,,,,,
player,201212020chi,chi,PodlAd20,special_teams,8,,,,,
player,201212020chi,chi,PodlAd20,st_pct,33%,,,,,
player,201212020chi,chi,gouldrob01,pos,K,,,,,
player,201212020chi,chi,gouldrob01,offense,0,,,,,
player,201212020chi,chi,gouldrob01,off_pct,0%,,,,,
player,201212020chi,chi,gouldrob01,defense,0,,,,,
player,201212020chi,chi,gouldrob01,def_pct,0%,,,,,
player,201212020chi,chi,gouldrob01,special_teams,7,,,,,
player,201212020chi,chi,gouldrob01,st_pct,29%,,,,,
player,201212020chi,sea,GiacBr20,pos,T,,,,,
player,201212020chi,sea,GiacBr20,offense,71,,,,,
player,201212020chi,sea,GiacBr20,off_pct,100%,,,,,
player,201212020chi,sea,GiacBr20,defense,0,,,,,
player,201212020chi,sea,GiacBr20,def_pct,0%,,,,,
player,201212020chi,sea,GiacBr20,special_teams,3,,,,,
player,201212020chi,sea,GiacBr20,st_pct,12%,,,,,
player,201212020chi,sea,McQuPa21,pos,G,,,,,
player,201212020chi,sea,McQuPa21,offense,71,,,,,
player,201212020chi,sea,McQuPa21,off_pct,100%,,,,,
player,201212020chi,sea,McQuPa21,defense,0,,,,,
player,201212020chi,sea,McQuPa21,def_pct,0%,,,,,
player,201212020chi,sea,McQuPa21,special_teams,3,,,,,
player,201212020chi,sea,McQuPa21,st_pct,12%,,,,,
player,201212020chi,sea,UngeMa20,pos,C,,,,,
player,201212020chi,sea,UngeMa20,offense,71,,,,,
player,201212020chi,sea,UngeMa20,off_pct,100%,,,,,
player,201212020chi,sea,UngeMa20,defense,0,,,,,
player,201212020chi,sea,UngeMa20,def_pct,0%,,,,,
player,201212020chi,sea,UngeMa20,special_teams,3,,,,,
player,201212020chi,sea,UngeMa20,st_pct,12%,,,,,
player,201212020chi,sea,OkunRu20,pos,T,,,,,
player,201212020chi,sea,OkunRu20,offense,71,,,,,
player,201212020chi,sea,OkunRu20,off_pct,100%,,,,,
player,201212020chi,sea,OkunRu20,defense,0,,,,,
player,201212020chi,sea,OkunRu20,def_pct,0%,,,,,
player,201212020chi,sea,OkunRu20,special_teams,3,,,,,
player,201212020chi,sea,OkunRu20,st_pct,12%,,,,,
player,201212020chi,sea,WilsRu00,pos,QB,,,,,
player,201212020chi,sea,WilsRu00,offense,71,,,,,
player,201212020chi,sea,WilsRu00,off_pct,100%,,,,,
player,201212020chi,sea,WilsRu00,defense,0,,,,,
player,201212020chi,sea,WilsRu00,def_pct,0%,,,,,
player,201212020chi,sea,WilsRu00,special_teams,0,,,,,
player,201212020chi,sea,WilsRu00,st_pct,0%,,,,,
player,201212020chi,sea,RiceSi01,pos,WR,,,,,
player,201212020chi,sea,RiceSi01,offense,68,,,,,
player,201212020chi,sea,RiceSi01,off_pct,96%,,,,,
player,201212020chi,sea,RiceSi01,defense,0,,,,,
player,201212020chi,sea,RiceSi01,def_pct,0%,,,,,
player,201212020chi,sea,RiceSi01,special_teams,0,,,,,
player,201212020chi,sea,RiceSi01,st_pct,0%,,,,,
player,201212020chi,sea,TateGo00,pos,WR,,,,,
player,201212020chi,sea,TateGo00,offense,67,,,,,
player,201212020chi,sea,TateGo00,off_pct,94%,,,,,
player,201212020chi,sea,TateGo00,defense,0,,,,,
player,201212020chi,sea,TateGo00,def_pct,0%,,,,,
player,201212020chi,sea,TateGo00,special_teams,3,,,,,
player,201212020chi,sea,TateGo00,st_pct,12%,,,,,
player,201212020chi,sea,MillZa01,pos,TE,,,,,
player,201212020chi,sea,MillZa01,offense,67,,,,,
player,201212020chi,sea,MillZa01,off_pct,94%,,,,,
player,201212020chi,sea,MillZa01,defense,0,,,,,
player,201212020chi,sea,MillZa01,def_pct,0%,,,,,
player,201212020chi,sea,MillZa01,special_teams,3,,,,,
player,201212020chi,sea,MillZa01,st_pct,12%,,,,,
player,201212020chi,sea,MoffJo00,pos,G,,,,,
player,201212020chi,sea,MoffJo00,offense,66,,,,,
player,201212020chi,sea,MoffJo00,off_pct,93%,,,,,
player,201212020chi,sea,MoffJo00,defense,0,,,,,
player,201212020chi,sea,MoffJo00,def_pct,0%,,,,,
player,201212020chi,sea,MoffJo00,special_teams,3,,,,,
player,201212020chi,sea,MoffJo00,st_pct,12%,,,,,
player,201212020chi,sea,LyncMa00,pos,RB,,,,,
player,201212020chi,sea,LyncMa00,offense,47,,,,,
player,201212020chi,sea,LyncMa00,off_pct,66%,,,,,
player,201212020chi,sea,LyncMa00,defense,0,,,,,
player,201212020chi,sea,LyncMa00,def_pct,0%,,,,,
player,201212020chi,sea,LyncMa00,special_teams,0,,,,,
player,201212020chi,sea,LyncMa00,st_pct,0%,,,,,
player,201212020chi,sea,BaldDo00,pos,WR,,,,,
player,201212020chi,sea,BaldDo00,offense,36,,,,,
player,201212020chi,sea,BaldDo00,off_pct,51%,,,,,
player,201212020chi,sea,BaldDo00,defense,0,,,,,
player,201212020chi,sea,BaldDo00,def_pct,0%,,,,,
player,201212020chi,sea,BaldDo00,special_teams,9,,,,,
