game,2012,1,20120909,201209090oti,nwe,"New England Patriots",34,oti,"Tennessee Titans",13
player,201209090oti,nwe,WendRy20,offense,67,,,,,
player,201209090oti,nwe,WendRy20,off_pct,100%,,,,,
player,201209090oti,nwe,WendRy20,defense,0,,,,,
player,201209090oti,nwe,WendRy20,def_pct,0%,,,,,
player,201209090oti,nwe,WendRy20,special_teams,8,,,,,
player,201209090oti,nwe,WendRy20,st_pct,29%,,,,,
player,201209090oti,nwe,SoldNa00,pos,T,,,,,
player,201209090oti,nwe,SoldNa00,offense,67,,,,,
player,201209090oti,nwe,SoldNa00,off_pct,100%,,,,,
player,201209090oti,nwe,SoldNa00,defense,0,,,,,
player,201209090oti,nwe,SoldNa00,def_pct,0%,,,,,
player,201209090oti,nwe,SoldNa00,special_teams,6,,,,,
player,201209090oti,nwe,SoldNa00,st_pct,21%,,,,,
player,201209090oti,nwe,BradTo00,pos,QB,,,,,
player,201209090oti,nwe,BradTo00,offense,67,,,,,
player,201209090oti,nwe,BradTo00,off_pct,100%,,,,,
player,201209090oti,nwe,BradTo00,defense,0,,,,,
player,201209090oti,nwe,BradTo00,def_pct,0%,,,,,
player,201209090oti,nwe,BradTo00,special_teams,0,,,,,
player,201209090oti,nwe,BradTo00,st_pct,0%,,,,,
player,201209090oti,nwe,GronRo00,pos,TE,,,,,
player,201209090oti,nwe,GronRo00,offense,66,,,,,
player,201209090oti,nwe,GronRo00,off_pct,99%,,,,,
player,201209090oti,nwe,GronRo00,defense,0,,,,,
player,201209090oti,nwe,GronRo00,def_pct,0%,,,,,
player,201209090oti,nwe,GronRo00,special_teams,10,,,,,
player,201209090oti,nwe,GronRo00,st_pct,36%,,,,,
player,201209090oti,nwe,HernAa00,pos,TE,,,,,
player,201209090oti,nwe,HernAa00,offense,66,,,,,
player,201209090oti,nwe,HernAa00,off_pct,99%,,,,,
player,201209090oti,nwe,HernAa00,defense,0,,,,,
player,201209090oti,nwe,HernAa00,def_pct,0%,,,,,
player,201209090oti,nwe,HernAa00,special_teams,2,,,,,
player,201209090oti,nwe,HernAa00,st_pct,7%,,,,,
player,201209090oti,nwe,MankLo20,pos,G,,,,,
player,201209090oti,nwe,MankLo20,offense,62,,,,,
player,201209090oti,nwe,MankLo20,off_pct,93%,,,,,
player,201209090oti,nwe,MankLo20,defense,0,,,,,
player,201209090oti,nwe,MankLo20,def_pct,0%,,,,,
player,201209090oti,nwe,MankLo20,special_teams,6,,,,,
player,201209090oti,nwe,MankLo20,st_pct,21%,,,,,
player,201209090oti,nwe,LloyBr00,pos,WR,,,,,
player,201209090oti,nwe,LloyBr00,offense,57,,,,,
player,201209090oti,nwe,LloyBr00,off_pct,85%,,,,,
player,201209090oti,nwe,LloyBr00,defense,0,,,,,
player,201209090oti,nwe,LloyBr00,def_pct,0%,,,,,
player,201209090oti,nwe,LloyBr00,special_teams,0,,,,,
player,201209090oti,nwe,LloyBr00,st_pct,0%,,,,,
player,201209090oti,nwe,ConnDa21,pos,C,,,,,
player,201209090oti,nwe,ConnDa21,offense,51,,,,,
player,201209090oti,nwe,ConnDa21,off_pct,76%,,,,,
player,201209090oti,nwe,ConnDa21,defense,0,,,,,
player,201209090oti,nwe,ConnDa21,def_pct,0%,,,,,
player,201209090oti,nwe,ConnDa21,special_teams,4,,,,,
player,201209090oti,nwe,ConnDa21,st_pct,14%,,,,,
player,201209090oti,nwe,WelkWe00,pos,WR,,,,,
player,201209090oti,nwe,WelkWe00,offense,42,,,,,
player,201209090oti,nwe,WelkWe00,off_pct,63%,,,,,
player,201209090oti,nwe,WelkWe00,defense,0,,,,,
player,201209090oti,nwe,WelkWe00,def_pct,0%,,,,,
player,201209090oti,nwe,WelkWe00,special_teams,0,,,,,
player,201209090oti,nwe,WelkWe00,st_pct,0%,,,,,
player,201209090oti,nwe,RidlSt00,pos,RB,,,,,
player,201209090oti,nwe,RidlSt00,offense,40,,,,,
player,201209090oti,nwe,RidlSt00,off_pct,60%,,,,,
player,201209090oti,nwe,RidlSt00,defense,0,,,,,
player,201209090oti,nwe,RidlSt00,def_pct,0%,,,,,
player,201209090oti,nwe,RidlSt00,special_teams,0,,,,,
player,201209090oti,nwe,RidlSt00,st_pct,0%,,,,,
player,201209090oti,nwe,CannMa00,pos,T,,,,,
player,201209090oti,nwe,CannMa00,offense,38,,,,,
player,201209090oti,nwe,CannMa00,off_pct,57%,,,,,
player,201209090oti,nwe,CannMa00,defense,0,,,,,
player,201209090oti,nwe,CannMa00,def_pct,0%,,,,,
player,201209090oti,nwe,CannMa00,special_teams,6,,,,,
player,201209090oti,nwe,CannMa00,st_pct,21%,,,,,
player,201209090oti,nwe,VollSe20,pos,T,,,,,
player,201209090oti,nwe,VollSe20,offense,34,,,,,
player,201209090oti,nwe,VollSe20,off_pct,51%,,,,,
player,201209090oti,nwe,VollSe20,defense,0,,,,,
player,201209090oti,nwe,VollSe20,def_pct,0%,,,,,
player,201209090oti,nwe,VollSe20,special_teams,6,,,,,
player,201209090oti,nwe,VollSe20,st_pct,21%,,,,,
player,201209090oti,nwe,EdelJu00,pos,WR,,,,,
player,201209090oti,nwe,EdelJu00,offense,23,,,,,
player,201209090oti,nwe,EdelJu00,off_pct,34%,,,,,
player,201209090oti,nwe,EdelJu00,defense,0,,,,,
player,201209090oti,nwe,EdelJu00,def_pct,0%,,,,,
player,201209090oti,nwe,EdelJu00,special_teams,4,,,,,
player,201209090oti,nwe,EdelJu00,st_pct,14%,,,,,
player,201209090oti,nwe,ThomDo26,pos,G,,,,,
player,201209090oti,nwe,ThomDo26,offense,18,,,,,
player,201209090oti,nwe,ThomDo26,off_pct,27%,,,,,
player,201209090oti,nwe,ThomDo26,defense,0,,,,,
player,201209090oti,nwe,ThomDo26,def_pct,0%,,,,,
player,201209090oti,nwe,ThomDo26,special_teams,6,,,,,
player,201209090oti,nwe,ThomDo26,st_pct,21%,,,,,
player,201209090oti,nwe,WoodDa02,pos,RB,,,,,
player,201209090oti,nwe,WoodDa02,offense,14,,,,,
player,201209090oti,nwe,WoodDa02,off_pct,21%,,,,,
player,201209090oti,nwe,WoodDa02,defense,0,,,,,
player,201209090oti,nwe,WoodDa02,def_pct,0%,,,,,
player,201209090oti,nwe,WoodDa02,special_teams,0,,,,,
player,201209090oti,nwe,WoodDa02,st_pct,0%,,,,,
player,201209090oti,nwe,HoomMi00,pos,TE,,,,,
player,201209090oti,nwe,HoomMi00,offense,12,,,,,
player,201209090oti,nwe,HoomMi00,off_pct,18%,,,,,
player,201209090oti,nwe,HoomMi00,defense,0,,,,,
player,201209090oti,nwe,HoomMi00,def_pct,0%,,,,,
player,201209090oti,nwe,HoomMi00,special_teams,0,,,,,
player,201209090oti,nwe,HoomMi00,st_pct,0%,,,,,
player,201209090oti,nwe,BoldBr00,pos,RB,,,,,
player,201209090oti,nwe,BoldBr00,offense,6,,,,,
player,201209090oti,nwe,BoldBr00,off_pct,9%,,,,,
player,201209090oti,nwe,BoldBr00,defense,0,,,,,
player,201209090oti,nwe,BoldBr00,def_pct,0%,,,,,
player,201209090oti,nwe,BoldBr00,special_teams,19,,,,,
player,201209090oti,nwe,BoldBr00,st_pct,68%,,,,,
player,201209090oti,nwe,HillLe00,pos,RB,,,,,
player,201209090oti,nwe,HillLe00,offense,5,,,,,
player,201209090oti,nwe,HillLe00,off_pct,7%,,,,,
player,201209090oti,nwe,HillLe00,defense,0,,,,,
player,201209090oti,nwe,HillLe00,def_pct,0%,,,,,
player,201209090oti,nwe,HillLe00,special_teams,4,,,,,
player,201209090oti,nwe,HillLe00,st_pct,14%,,,,,
player,201209090oti,nwe,SlatMa00,pos,WR,,,,,
player,201209090oti,nwe,SlatMa00,offense,2,,,,,
player,201209090oti,nwe,SlatMa00,off_pct,3%,,,,,
player,201209090oti,nwe,SlatMa00,defense,0,,,,,
player,201209090oti,nwe,SlatMa00,def_pct,0%,,,,,
player,201209090oti,nwe,SlatMa00,special_teams,19,,,,,
player,201209090oti,nwe,SlatMa00,st_pct,68%,,,,,
player,201209090oti,nwe,MayoJe99,pos,LB,,,,,
player,201209090oti,nwe,MayoJe99,offense,0,,,,,
player,201209090oti,nwe,MayoJe99,off_pct,0%,,,,,
player,201209090oti,nwe,MayoJe99,defense,65,,,,,
player,201209090oti,nwe,MayoJe99,def_pct,100%,,,,,
player,201209090oti,nwe,MayoJe99,special_teams,3,,,,,
player,201209090oti,nwe,MayoJe99,st_pct,11%,,,,,
player,201209090oti,nwe,McCoDe99,pos,CB,,,,,
player,201209090oti,nwe,McCoDe99,offense,0,,,,,
player,201209090oti,nwe,McCoDe99,off_pct,0%,,,,,
player,201209090oti,nwe,McCoDe99,defense,64,,,,,
player,201209090oti,nwe,McCoDe99,def_pct,98%,,,,,
player,201209090oti,nwe,McCoDe99,special_teams,13,,,,,
player,201209090oti,nwe,McCoDe99,st_pct,46%,,,,,
player,201209090oti,nwe,ArriKy00,pos,CB,,,,,
player,201209090oti,nwe,ArriKy00,offense,0,,,,,
player,201209090oti,nwe,ArriKy00,off_pct,0%,,,,,
player,201209090oti,nwe,ArriKy00,defense,63,,,,,
player,201209090oti,nwe,ArriKy00,def_pct,97%,,,,,
player,201209090oti,nwe,ArriKy00,special_teams,9,,,,,
player,201209090oti,nwe,ArriKy00,st_pct,32%,,,,,
player,201209090oti,nwe,JoneCh03,pos,DE,,,,,
player,201209090oti,nwe,JoneCh03,offense,0,,,,,
player,201209090oti,nwe,JoneCh03,off_pct,0%,,,,,
player,201209090oti,nwe,JoneCh03,defense,58,,,,,
player,201209090oti,nwe,JoneCh03,def_pct,89%,,,,,
player,201209090oti,nwe,JoneCh03,special_teams,3,,,,,
player,201209090oti,nwe,JoneCh03,st_pct,11%,,,,,
player,201209090oti,nwe,WilfVi20,pos,DT,,,,,
player,201209090oti,nwe,WilfVi20,offense,0,,,,,
player,201209090oti,nwe,WilfVi20,off_pct,0%,,,,,
player,201209090oti,nwe,WilfVi20,defense,55,,,,,
player,201209090oti,nwe,WilfVi20,def_pct,85%,,,,,
player,201209090oti,nwe,WilfVi20,special_teams,3,,,,,
player,201209090oti,nwe,WilfVi20,st_pct,11%,,,,,
player,201209090oti,nwe,ChunPa99,pos,SS,,,,,
player,201209090oti,nwe,ChunPa99,offense,0,,,,,
player,201209090oti,nwe,ChunPa99,off_pct,0%,,,,,
player,201209090oti,nwe,ChunPa99,defense,52,,,,,
player,201209090oti,nwe,ChunPa99,def_pct,80%,,,,,
player,201209090oti,nwe,ChunPa99,special_teams,11,,,,,
player,201209090oti,nwe,ChunPa99,st_pct,39%,,,,,
player,201209090oti,nwe,NinkRo20,pos,DE,,,,,
player,201209090oti,nwe,NinkRo20,offense,0,,,,,
player,201209090oti,nwe,NinkRo20,off_pct,0%,,,,,
player,201209090oti,nwe,NinkRo20,defense,51,,,,,
player,201209090oti,nwe,NinkRo20,def_pct,78%,,,,,
player,201209090oti,nwe,NinkRo20,special_teams,7,,,,,
player,201209090oti,nwe,NinkRo20,st_pct,25%,,,,,
player,201209090oti,nwe,GregSt20,pos,SS,,,,,
player,201209090oti,nwe,GregSt20,offense,0,,,,,
player,201209090oti,nwe,GregSt20,off_pct,0%,,,,,
player,201209090oti,nwe,GregSt20,defense,49,,,,,
player,201209090oti,nwe,GregSt20,def_pct,75%,,,,,
player,201209090oti,nwe,GregSt20,special_teams,0,,,,,
player,201209090oti,nwe,GregSt20,st_pct,0%,,,,,
player,201209090oti,nwe,WilsTa00,pos,SS,,,,,
player,201209090oti,nwe,WilsTa00,offense,0,,,,,
player,201209090oti,nwe,WilsTa00,off_pct,0%,,,,,
player,201209090oti,nwe,WilsTa00,defense,41,,,,,
player,201209090oti,nwe,WilsTa00,def_pct,63%,,,,,
player,201209090oti,nwe,WilsTa00,special_teams,15,,,,,
player,201209090oti,nwe,WilsTa00,st_pct,54%,,,,,
player,201209090oti,nwe,HighDo01,pos,LB,,,,,
player,201209090oti,nwe,HighDo01,offense,0,,,,,
player,201209090oti,nwe,HighDo01,off_pct,0%,,,,,
player,201209090oti,nwe,HighDo01,defense,40,,,,,
player,201209090oti,nwe,HighDo01,def_pct,62%,,,,,
player,201209090oti,nwe,HighDo01,special_teams,7,,,,,
player,201209090oti,nwe,HighDo01,st_pct,25%,,,,,
player,201209090oti,nwe,LoveKy00,pos,DT,,,,,
player,201209090oti,nwe,LoveKy00,offense,0,,,,,
player,201209090oti,nwe,LoveKy00,off_pct,0%,,,,,
player,201209090oti,nwe,LoveKy00,defense,40,,,,,
player,201209090oti,nwe,LoveKy00,def_pct,62%,,,,,
player,201209090oti,nwe,LoveKy00,special_teams,3,,,,,
player,201209090oti,nwe,LoveKy00,st_pct,11%,,,,,
player,201209090oti,nwe,SpikBr99,pos,LB,,,,,
player,201209090oti,nwe,SpikBr99,offense,0,,,,,
player,201209090oti,nwe,SpikBr99,off_pct,0%,,,,,
player,201209090oti,nwe,SpikBr99,defense,38,,,,,
player,201209090oti,nwe,SpikBr99,def_pct,58%,,,,,
player,201209090oti,nwe,SpikBr99,special_teams,0,,,,,
player,201209090oti,nwe,SpikBr99,st_pct,0%,,,,,
player,201209090oti,nwe,DowlRa00,pos,CB,,,,,
player,201209090oti,nwe,DowlRa00,offense,0,,,,,
player,201209090oti,nwe,DowlRa00,off_pct,0%,,,,,
player,201209090oti,nwe,DowlRa00,defense,37,,,,,
player,201209090oti,nwe,DowlRa00,def_pct,57%,,,,,
player,201209090oti,nwe,DowlRa00,special_teams,5,,,,,
player,201209090oti,nwe,DowlRa00,st_pct,18%,,,,,
player,201209090oti,nwe,CunnJe99,pos,DE,,,,,
player,201209090oti,nwe,CunnJe99,offense,0,,,,,
player,201209090oti,nwe,CunnJe99,off_pct,0%,,,,,
player,201209090oti,nwe,CunnJe99,defense,21,,,,,
player,201209090oti,nwe,CunnJe99,def_pct,32%,,,,,
player,201209090oti,nwe,CunnJe99,special_teams,4,,,,,
player,201209090oti,nwe,CunnJe99,st_pct,14%,,,,,
player,201209090oti,nwe,DeadBr99,pos,DE,,,,,
player,201209090oti,nwe,DeadBr99,offense,0,,,,,
player,201209090oti,nwe,DeadBr99,off_pct,0%,,,,,
player,201209090oti,nwe,DeadBr99,defense,16,,,,,
player,201209090oti,nwe,DeadBr99,def_pct,25%,,,,,
player,201209090oti,nwe,DeadBr99,special_teams,3,,,,,
player,201209090oti,nwe,DeadBr99,st_pct,11%,,,,,
player,201209090oti,nwe,ScotTr99,pos,DE,,,,,
player,201209090oti,nwe,ScotTr99,offense,0,,,,,
player,201209090oti,nwe,ScotTr99,off_pct,0%,,,,,
player,201209090oti,nwe,ScotTr99,defense,7,,,,,
player,201209090oti,nwe,ScotTr99,def_pct,11%,,,,,
player,201209090oti,nwe,ScotTr99,special_teams,11,,,,,
player,201209090oti,nwe,ScotTr99,st_pct,39%,,,,,
player,201209090oti,nwe,ColeMa01,pos,CB,,,,,
player,201209090oti,nwe,ColeMa01,offense,0,,,,,
player,201209090oti,nwe,ColeMa01,off_pct,0%,,,,,
player,201209090oti,nwe,ColeMa01,defense,6,,,,,
player,201209090oti,nwe,ColeMa01,def_pct,9%,,,,,
player,201209090oti,nwe,ColeMa01,special_teams,15,,,,,
player,201209090oti,nwe,ColeMa01,st_pct,54%,,,,,
player,201209090oti,nwe,BracRo99,pos,DT,,,,,
player,201209090oti,nwe,BracRo99,offense,0,,,,,
player,201209090oti,nwe,BracRo99,off_pct,0%,,,,,
player,201209090oti,nwe,BracRo99,defense,6,,,,,
player,201209090oti,nwe,BracRo99,def_pct,9%,,,,,
player,201209090oti,nwe,BracRo99,special_teams,2,,,,,
player,201209090oti,nwe,BracRo99,st_pct,7%,,,,,
player,201209090oti,nwe,EbneNa00,pos,SS,,,,,
player,201209090oti,nwe,EbneNa00,offense,0,,,,,
player,201209090oti,nwe,EbneNa00,off_pct,0%,,,,,
player,201209090oti,nwe,EbneNa00,defense,5,,,,,
player,201209090oti,nwe,EbneNa00,def_pct,8%,,,,,
player,201209090oti,nwe,EbneNa00,special_teams,22,,,,,
player,201209090oti,nwe,EbneNa00,st_pct,79%,,,,,
player,201209090oti,nwe,MoorSt00,pos,CB,,,,,
player,201209090oti,nwe,MoorSt00,offense,0,,,,,
player,201209090oti,nwe,MoorSt00,off_pct,0%,,,,,
player,201209090oti,nwe,MoorSt00,defense,1,,,,,
player,201209090oti,nwe,MoorSt00,def_pct,2%,,,,,
player,201209090oti,nwe,MoorSt00,special_teams,1,,,,,
player,201209090oti,nwe,MoorSt00,st_pct,4%,,,,,
player,201209090oti,nwe,WhitTr20,pos,LB,,,,,
player,201209090oti,nwe,WhitTr20,offense,0,,,,,
player,201209090oti,nwe,WhitTr20,off_pct,0%,,,,,
player,201209090oti,nwe,WhitTr20,defense,0,,,,,
player,201209090oti,nwe,WhitTr20,def_pct,0%,,,,,
player,201209090oti,nwe,WhitTr20,special_teams,19,,,,,
player,201209090oti,nwe,WhitTr20,st_pct,68%,,,,,
player,201209090oti,nwe,RiveMi00,pos,LB,,,,,
player,201209090oti,nwe,RiveMi00,offense,0,,,,,
player,201209090oti,nwe,RiveMi00,off_pct,0%,,,,,
player,201209090oti,nwe,RiveMi00,defense,0,,,,,
player,201209090oti,nwe,RiveMi00,def_pct,0%,,,,,
player,201209090oti,nwe,RiveMi00,special_teams,19,,,,,
player,201209090oti,nwe,RiveMi00,st_pct,68%,,,,,
player,201209090oti,nwe,GostSt20,pos,K,,,,,
player,201209090oti,nwe,GostSt20,offense,0,,,,,
player,201209090oti,nwe,GostSt20,off_pct,0%,,,,,
player,201209090oti,nwe,GostSt20,defense,0,,,,,
player,201209090oti,nwe,GostSt20,def_pct,0%,,,,,
player,201209090oti,nwe,GostSt20,special_teams,13,,,,,
player,201209090oti,nwe,GostSt20,st_pct,46%,,,,,
player,201209090oti,nwe,MeskZo99,pos,P,,,,,
player,201209090oti,nwe,MeskZo99,offense,0,,,,,
player,201209090oti,nwe,MeskZo99,off_pct,0%,,,,,
player,201209090oti,nwe,MeskZo99,defense,0,,,,,
player,201209090oti,nwe,MeskZo99,def_pct,0%,,,,,
player,201209090oti,nwe,MeskZo99,special_teams,10,,,,,
player,201209090oti,nwe,MeskZo99,st_pct,36%,,,,,
player,201209090oti,nwe,AikeDa00,pos,LS,,,,,
player,201209090oti,nwe,AikeDa00,offense,0,,,,,
player,201209090oti,nwe,AikeDa00,off_pct,0%,,,,,
player,201209090oti,nwe,AikeDa00,defense,0,,,,,
player,201209090oti,nwe,AikeDa00,def_pct,0%,,,,,
player,201209090oti,nwe,AikeDa00,special_teams,10,,,,,
player,201209090oti,nwe,AikeDa00,st_pct,36%,,,,,
