game,2012,12,20121125,201211250sdg,rav,"Baltimore Ravens",16,sdg,"San Diego Chargers",13
player,201211250sdg,sdg,WillDe22,def_pct,43%,,,,,
player,201211250sdg,sdg,WillDe22,special_teams,27,,,,,
player,201211250sdg,sdg,WillDe22,st_pct,84%,,,,,
player,201211250sdg,sdg,BarnAn99,pos,LB,,,,,
player,201211250sdg,sdg,BarnAn99,offense,0,,,,,
player,201211250sdg,sdg,BarnAn99,off_pct,0%,,,,,
player,201211250sdg,sdg,BarnAn99,defense,30,,,,,
player,201211250sdg,sdg,BarnAn99,def_pct,32%,,,,,
player,201211250sdg,sdg,BarnAn99,special_teams,17,,,,,
player,201211250sdg,sdg,BarnAn99,st_pct,53%,,,,,
player,201211250sdg,sdg,ThomCa99,pos,DT,,,,,
player,201211250sdg,sdg,ThomCa99,offense,0,,,,,
player,201211250sdg,sdg,ThomCa99,off_pct,0%,,,,,
player,201211250sdg,sdg,ThomCa99,defense,29,,,,,
player,201211250sdg,sdg,ThomCa99,def_pct,31%,,,,,
player,201211250sdg,sdg,ThomCa99,special_teams,9,,,,,
player,201211250sdg,sdg,ThomCa99,st_pct,28%,,,,,
player,201211250sdg,sdg,ButlDo99,pos,LB,,,,,
player,201211250sdg,sdg,ButlDo99,offense,0,,,,,
player,201211250sdg,sdg,ButlDo99,off_pct,0%,,,,,
player,201211250sdg,sdg,ButlDo99,defense,27,,,,,
player,201211250sdg,sdg,ButlDo99,def_pct,29%,,,,,
player,201211250sdg,sdg,ButlDo99,special_teams,1,,,,,
player,201211250sdg,sdg,ButlDo99,st_pct,3%,,,,,
player,201211250sdg,sdg,GachAn00,pos,LB,,,,,
player,201211250sdg,sdg,GachAn00,offense,0,,,,,
player,201211250sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201211250sdg,sdg,GachAn00,defense,26,,,,,
player,201211250sdg,sdg,GachAn00,def_pct,28%,,,,,
player,201211250sdg,sdg,GachAn00,special_teams,24,,,,,
player,201211250sdg,sdg,GachAn00,st_pct,75%,,,,,
player,201211250sdg,sdg,BigbAt20,pos,SS,,,,,
player,201211250sdg,sdg,BigbAt20,offense,0,,,,,
player,201211250sdg,sdg,BigbAt20,off_pct,0%,,,,,
player,201211250sdg,sdg,BigbAt20,defense,18,,,,,
player,201211250sdg,sdg,BigbAt20,def_pct,19%,,,,,
player,201211250sdg,sdg,BigbAt20,special_teams,0,,,,,
player,201211250sdg,sdg,BigbAt20,st_pct,0%,,,,,
player,201211250sdg,sdg,WrigSh00,pos,CB,,,,,
player,201211250sdg,sdg,WrigSh00,offense,0,,,,,
player,201211250sdg,sdg,WrigSh00,off_pct,0%,,,,,
player,201211250sdg,sdg,WrigSh00,defense,17,,,,,
player,201211250sdg,sdg,WrigSh00,def_pct,18%,,,,,
player,201211250sdg,sdg,WrigSh00,special_teams,19,,,,,
player,201211250sdg,sdg,WrigSh00,st_pct,59%,,,,,
player,201211250sdg,sdg,GaraAn20,pos,DT,,,,,
player,201211250sdg,sdg,GaraAn20,offense,0,,,,,
player,201211250sdg,sdg,GaraAn20,off_pct,0%,,,,,
player,201211250sdg,sdg,GaraAn20,defense,16,,,,,
player,201211250sdg,sdg,GaraAn20,def_pct,17%,,,,,
player,201211250sdg,sdg,GaraAn20,special_teams,4,,,,,
player,201211250sdg,sdg,GaraAn20,st_pct,12%,,,,,
player,201211250sdg,sdg,FranAu20,pos,DT,,,,,
player,201211250sdg,sdg,FranAu20,offense,0,,,,,
player,201211250sdg,sdg,FranAu20,off_pct,0%,,,,,
player,201211250sdg,sdg,FranAu20,defense,15,,,,,
player,201211250sdg,sdg,FranAu20,def_pct,16%,,,,,
player,201211250sdg,sdg,FranAu20,special_teams,0,,,,,
player,201211250sdg,sdg,FranAu20,st_pct,0%,,,,,
player,201211250sdg,sdg,CarrCh22,pos,CB,,,,,
player,201211250sdg,sdg,CarrCh22,offense,0,,,,,
player,201211250sdg,sdg,CarrCh22,off_pct,0%,,,,,
player,201211250sdg,sdg,CarrCh22,defense,0,,,,,
player,201211250sdg,sdg,CarrCh22,def_pct,0%,,,,,
player,201211250sdg,sdg,CarrCh22,special_teams,18,,,,,
player,201211250sdg,sdg,CarrCh22,st_pct,56%,,,,,
player,201211250sdg,sdg,ScifMi20,pos,P,,,,,
player,201211250sdg,sdg,ScifMi20,offense,0,,,,,
player,201211250sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201211250sdg,sdg,ScifMi20,defense,0,,,,,
player,201211250sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201211250sdg,sdg,ScifMi20,special_teams,12,,,,,
player,201211250sdg,sdg,ScifMi20,st_pct,38%,,,,,
player,201211250sdg,sdg,NelsKy00,pos,LS,,,,,
player,201211250sdg,sdg,NelsKy00,offense,0,,,,,
player,201211250sdg,sdg,NelsKy00,off_pct,0%,,,,,
player,201211250sdg,sdg,NelsKy00,defense,0,,,,,
player,201211250sdg,sdg,NelsKy00,def_pct,0%,,,,,
player,201211250sdg,sdg,NelsKy00,special_teams,12,,,,,
player,201211250sdg,sdg,NelsKy00,st_pct,38%,,,,,
player,201211250sdg,sdg,novaknic01,pos,K,,,,,
player,201211250sdg,sdg,novaknic01,offense,0,,,,,
player,201211250sdg,sdg,novaknic01,off_pct,0%,,,,,
player,201211250sdg,sdg,novaknic01,defense,0,,,,,
player,201211250sdg,sdg,novaknic01,def_pct,0%,,,,,
player,201211250sdg,sdg,novaknic01,special_teams,7,,,,,
player,201211250sdg,sdg,novaknic01,st_pct,22%,,,,,
player,201211250sdg,sdg,MolkDa00,pos,C,,,,,
player,201211250sdg,sdg,MolkDa00,offense,0,,,,,
player,201211250sdg,sdg,MolkDa00,off_pct,0%,,,,,
player,201211250sdg,sdg,MolkDa00,defense,0,,,,,
player,201211250sdg,sdg,MolkDa00,def_pct,0%,,,,,
player,201211250sdg,sdg,MolkDa00,special_teams,6,,,,,
player,201211250sdg,sdg,MolkDa00,st_pct,19%,,,,,
player,201211250sdg,sdg,StucDa20,pos,FS,,,,,
player,201211250sdg,sdg,StucDa20,offense,0,,,,,
player,201211250sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201211250sdg,sdg,StucDa20,defense,0,,,,,
player,201211250sdg,sdg,StucDa20,def_pct,0%,,,,,
player,201211250sdg,sdg,StucDa20,special_teams,4,,,,,
player,201211250sdg,sdg,StucDa20,st_pct,12%,,,,,
player,201211250sdg,rav,YandMa20,pos,G,,,,,
player,201211250sdg,rav,YandMa20,offense,93,,,,,
player,201211250sdg,rav,YandMa20,off_pct,100%,,,,,
player,201211250sdg,rav,YandMa20,defense,0,,,,,
player,201211250sdg,rav,YandMa20,def_pct,0%,,,,,
player,201211250sdg,rav,YandMa20,special_teams,4,,,,,
player,201211250sdg,rav,YandMa20,st_pct,12%,,,,,
player,201211250sdg,rav,ReidJa00,pos,T,,,,,
player,201211250sdg,rav,ReidJa00,offense,93,,,,,
player,201211250sdg,rav,ReidJa00,off_pct,100%,,,,,
player,201211250sdg,rav,ReidJa00,defense,0,,,,,
player,201211250sdg,rav,ReidJa00,def_pct,0%,,,,,
player,201211250sdg,rav,ReidJa00,special_teams,4,,,,,
player,201211250sdg,rav,ReidJa00,st_pct,12%,,,,,
player,201211250sdg,rav,OherMi20,pos,T,,,,,
player,201211250sdg,rav,OherMi20,offense,93,,,,,
player,201211250sdg,rav,OherMi20,off_pct,100%,,,,,
player,201211250sdg,rav,OherMi20,defense,0,,,,,
player,201211250sdg,rav,OherMi20,def_pct,0%,,,,,
player,201211250sdg,rav,OherMi20,special_teams,4,,,,,
player,201211250sdg,rav,OherMi20,st_pct,12%,,,,,
player,201211250sdg,rav,OsemKe00,pos,T,,,,,
player,201211250sdg,rav,OsemKe00,offense,93,,,,,
player,201211250sdg,rav,OsemKe00,off_pct,100%,,,,,
player,201211250sdg,rav,OsemKe00,defense,0,,,,,
player,201211250sdg,rav,OsemKe00,def_pct,0%,,,,,
player,201211250sdg,rav,OsemKe00,special_teams,4,,,,,
player,201211250sdg,rav,OsemKe00,st_pct,12%,,,,,
player,201211250sdg,rav,FlacJo00,pos,QB,,,,,
player,201211250sdg,rav,FlacJo00,offense,93,,,,,
player,201211250sdg,rav,FlacJo00,off_pct,100%,,,,,
player,201211250sdg,rav,FlacJo00,defense,0,,,,,
player,201211250sdg,rav,FlacJo00,def_pct,0%,,,,,
player,201211250sdg,rav,FlacJo00,special_teams,0,,,,,
player,201211250sdg,rav,FlacJo00,st_pct,0%,,,,,
player,201211250sdg,rav,BirkMa00,pos,C,,,,,
player,201211250sdg,rav,BirkMa00,offense,93,,,,,
player,201211250sdg,rav,BirkMa00,off_pct,100%,,,,,
player,201211250sdg,rav,BirkMa00,defense,0,,,,,
player,201211250sdg,rav,BirkMa00,def_pct,0%,,,,,
player,201211250sdg,rav,BirkMa00,special_teams,0,,,,,
player,201211250sdg,rav,BirkMa00,st_pct,0%,,,,,
player,201211250sdg,rav,BoldAn00,pos,WR,,,,,
player,201211250sdg,rav,BoldAn00,offense,87,,,,,
player,201211250sdg,rav,BoldAn00,off_pct,94%,,,,,
player,201211250sdg,rav,BoldAn00,defense,0,,,,,
player,201211250sdg,rav,BoldAn00,def_pct,0%,,,,,
player,201211250sdg,rav,BoldAn00,special_teams,0,,,,,
player,201211250sdg,rav,BoldAn00,st_pct,0%,,,,,
player,201211250sdg,rav,SmitTo02,pos,WR,,,,,
player,201211250sdg,rav,SmitTo02,offense,85,,,,,
player,201211250sdg,rav,SmitTo02,off_pct,91%,,,,,
player,201211250sdg,rav,SmitTo02,defense,0,,,,,
player,201211250sdg,rav,SmitTo02,def_pct,0%,,,,,
player,201211250sdg,rav,SmitTo02,special_teams,0,,,,,
player,201211250sdg,rav,SmitTo02,st_pct,0%,,,,,
player,201211250sdg,rav,PittDe00,pos,TE,,,,,
player,201211250sdg,rav,PittDe00,offense,81,,,,,
player,201211250sdg,rav,PittDe00,off_pct,87%,,,,,
player,201211250sdg,rav,PittDe00,defense,0,,,,,
player,201211250sdg,rav,PittDe00,def_pct,0%,,,,,
player,201211250sdg,rav,PittDe00,special_teams,4,,,,,
player,201211250sdg,rav,PittDe00,st_pct,12%,,,,,
player,201211250sdg,rav,RiceRa00,pos,RB,,,,,
player,201211250sdg,rav,RiceRa00,offense,79,,,,,
player,201211250sdg,rav,RiceRa00,off_pct,85%,,,,,
player,201211250sdg,rav,RiceRa00,defense,0,,,,,
player,201211250sdg,rav,RiceRa00,def_pct,0%,,,,,
player,201211250sdg,rav,RiceRa00,special_teams,0,,,,,
player,201211250sdg,rav,RiceRa00,st_pct,0%,,,,,
player,201211250sdg,rav,JoneJa03,pos,WR,,,,,
player,201211250sdg,rav,JoneJa03,offense,46,,,,,
player,201211250sdg,rav,JoneJa03,off_pct,49%,,,,,
player,201211250sdg,rav,JoneJa03,defense,0,,,,,
player,201211250sdg,rav,JoneJa03,def_pct,0%,,,,,
player,201211250sdg,rav,JoneJa03,special_teams,11,,,,,
player,201211250sdg,rav,JoneJa03,st_pct,34%,,,,,
player,201211250sdg,rav,LeacVo00,pos,FB,,,,,
player,201211250sdg,rav,LeacVo00,offense,31,,,,,
player,201211250sdg,rav,LeacVo00,off_pct,33%,,,,,
player,201211250sdg,rav,LeacVo00,defense,0,,,,,
player,201211250sdg,rav,LeacVo00,def_pct,0%,,,,,
player,201211250sdg,rav,LeacVo00,special_teams,4,,,,,
player,201211250sdg,rav,LeacVo00,st_pct,12%,,,,,
player,201211250sdg,rav,DossTa00,pos,WR,,,,,
player,201211250sdg,rav,DossTa00,offense,22,,,,,
player,201211250sdg,rav,DossTa00,off_pct,24%,,,,,
player,201211250sdg,rav,DossTa00,defense,0,,,,,
player,201211250sdg,rav,DossTa00,def_pct,0%,,,,,
player,201211250sdg,rav,DossTa00,special_teams,3,,,,,
player,201211250sdg,rav,DossTa00,st_pct,9%,,,,,
player,201211250sdg,rav,PierBe00,pos,RB,,,,,
player,201211250sdg,rav,PierBe00,offense,14,,,,,
player,201211250sdg,rav,PierBe00,off_pct,15%,,,,,
player,201211250sdg,rav,PierBe00,defense,0,,,,,
player,201211250sdg,rav,PierBe00,def_pct,0%,,,,,
player,201211250sdg,rav,PierBe00,special_teams,0,,,,,
player,201211250sdg,rav,PierBe00,st_pct,0%,,,,,
player,201211250sdg,rav,DickEd00,pos,TE,,,,,
player,201211250sdg,rav,DickEd00,offense,11,,,,,
player,201211250sdg,rav,DickEd00,off_pct,12%,,,,,
player,201211250sdg,rav,DickEd00,defense,0,,,,,
player,201211250sdg,rav,DickEd00,def_pct,0%,,,,,
player,201211250sdg,rav,DickEd00,special_teams,4,,,,,
player,201211250sdg,rav,DickEd00,st_pct,12%,,,,,
player,201211250sdg,rav,BajeBi00,pos,TE,,,,,
player,201211250sdg,rav,BajeBi00,offense,8,,,,,
player,201211250sdg,rav,BajeBi00,off_pct,9%,,,,,
player,201211250sdg,rav,BajeBi00,defense,0,,,,,
player,201211250sdg,rav,BajeBi00,def_pct,0%,,,,,
player,201211250sdg,rav,BajeBi00,special_teams,12,,,,,
player,201211250sdg,rav,BajeBi00,st_pct,38%,,,,,
player,201211250sdg,rav,McKiBr21,pos,T,,,,,
player,201211250sdg,rav,McKiBr21,offense,1,,,,,
player,201211250sdg,rav,McKiBr21,off_pct,1%,,,,,
player,201211250sdg,rav,McKiBr21,defense,0,,,,,
player,201211250sdg,rav,McKiBr21,def_pct,0%,,,,,
player,201211250sdg,rav,McKiBr21,special_teams,4,,,,,
player,201211250sdg,rav,McKiBr21,st_pct,12%,,,,,
player,201211250sdg,rav,McClJa01,pos,LB,,,,,
player,201211250sdg,rav,McClJa01,offense,0,,,,,
player,201211250sdg,rav,McClJa01,off_pct,0%,,,,,
player,201211250sdg,rav,McClJa01,defense,68,,,,,
player,201211250sdg,rav,McClJa01,def_pct,100%,,,,,
player,201211250sdg,rav,McClJa01,special_teams,3,,,,,
player,201211250sdg,rav,McClJa01,st_pct,9%,,,,,
player,201211250sdg,rav,WillCa99,pos,CB,,,,,
player,201211250sdg,rav,WillCa99,offense,0,,,,,
player,201211250sdg,rav,WillCa99,off_pct,0%,,,,,
player,201211250sdg,rav,WillCa99,defense,68,,,,,
player,201211250sdg,rav,WillCa99,def_pct,100%,,,,,
player,201211250sdg,rav,WillCa99,special_teams,0,,,,,
player,201211250sdg,rav,WillCa99,st_pct,0%,,,,,
player,201211250sdg,rav,ReedEd00,pos,FS,,,,,
player,201211250sdg,rav,ReedEd00,offense,0,,,,,
player,201211250sdg,rav,ReedEd00,off_pct,0%,,,,,
player,201211250sdg,rav,ReedEd00,defense,68,,,,,
player,201211250sdg,rav,ReedEd00,def_pct,100%,,,,,
player,201211250sdg,rav,ReedEd00,special_teams,0,,,,,
player,201211250sdg,rav,ReedEd00,st_pct,0%,,,,,
player,201211250sdg,rav,PollBe20,pos,SS,,,,,
player,201211250sdg,rav,PollBe20,offense,0,,,,,
player,201211250sdg,rav,PollBe20,off_pct,0%,,,,,
player,201211250sdg,rav,PollBe20,defense,68,,,,,
player,201211250sdg,rav,PollBe20,def_pct,100%,,,,,
player,201211250sdg,rav,PollBe20,special_teams,0,,,,,
player,201211250sdg,rav,PollBe20,st_pct,0%,,,,,
player,201211250sdg,rav,GrahCo99,pos,CB,,,,,
player,201211250sdg,rav,GrahCo99,offense,0,,,,,
player,201211250sdg,rav,GrahCo99,off_pct,0%,,,,,
player,201211250sdg,rav,GrahCo99,defense,67,,,,,
player,201211250sdg,rav,GrahCo99,def_pct,99%,,,,,
player,201211250sdg,rav,GrahCo99,special_teams,10,,,,,
player,201211250sdg,rav,GrahCo99,st_pct,31%,,,,,
player,201211250sdg,rav,SuggTe99,pos,LB,,,,,
player,201211250sdg,rav,SuggTe99,offense,0,,,,,
player,201211250sdg,rav,SuggTe99,off_pct,0%,,,,,
player,201211250sdg,rav,SuggTe99,defense,61,,,,,
player,201211250sdg,rav,SuggTe99,def_pct,90%,,,,,
player,201211250sdg,rav,SuggTe99,special_teams,0,,,,,
player,201211250sdg,rav,SuggTe99,st_pct,0%,,,,,
player,201211250sdg,rav,NgatHa20,pos,DT,,,,,
player,201211250sdg,rav,NgatHa20,offense,0,,,,,
player,201211250sdg,rav,NgatHa20,off_pct,0%,,,,,
player,201211250sdg,rav,NgatHa20,defense,56,,,,,
player,201211250sdg,rav,NgatHa20,def_pct,82%,,,,,
player,201211250sdg,rav,NgatHa20,special_teams,2,,,,,
player,201211250sdg,rav,NgatHa20,st_pct,6%,,,,,
player,201211250sdg,rav,UpshCo00,pos,DE,,,,,
player,201211250sdg,rav,UpshCo00,offense,0,,,,,
player,201211250sdg,rav,UpshCo00,off_pct,0%,,,,,
player,201211250sdg,rav,UpshCo00,defense,41,,,,,
player,201211250sdg,rav,UpshCo00,def_pct,60%,,,,,
player,201211250sdg,rav,UpshCo00,special_teams,3,,,,,
player,201211250sdg,rav,UpshCo00,st_pct,9%,,,,,
player,201211250sdg,rav,KrugPa99,pos,LB,,,,,
player,201211250sdg,rav,KrugPa99,offense,0,,,,,
player,201211250sdg,rav,KrugPa99,off_pct,0%,,,,,
player,201211250sdg,rav,KrugPa99,defense,41,,,,,
player,201211250sdg,rav,KrugPa99,def_pct,60%,,,,,
player,201211250sdg,rav,KrugPa99,special_teams,0,,,,,
player,201211250sdg,rav,KrugPa99,st_pct,0%,,,,,
player,201211250sdg,rav,BrowCh05,pos,CB,,,,,
player,201211250sdg,rav,BrowCh05,offense,0,,,,,
player,201211250sdg,rav,BrowCh05,off_pct,0%,,,,,
player,201211250sdg,rav,BrowCh05,defense,37,,,,,
player,201211250sdg,rav,BrowCh05,def_pct,54%,,,,,
player,201211250sdg,rav,BrowCh05,special_teams,18,,,,,
player,201211250sdg,rav,BrowCh05,st_pct,56%,,,,,
player,201211250sdg,rav,JoneAr22,pos,DT,,,,,
player,201211250sdg,rav,JoneAr22,offense,0,,,,,
player,201211250sdg,rav,JoneAr22,off_pct,0%,,,,,
player,201211250sdg,rav,JoneAr22,defense,32,,,,,
player,201211250sdg,rav,JoneAr22,def_pct,47%,,,,,
player,201211250sdg,rav,JoneAr22,special_teams,3,,,,,
player,201211250sdg,rav,JoneAr22,st_pct,9%,,,,,
player,201211250sdg,rav,ElleDa99,pos,LB,,,,,
player,201211250sdg,rav,ElleDa99,offense,0,,,,,
player,201211250sdg,rav,ElleDa99,off_pct,0%,,,,,
player,201211250sdg,rav,ElleDa99,defense,27,,,,,
player,201211250sdg,rav,ElleDa99,def_pct,40%,,,,,
player,201211250sdg,rav,ElleDa99,special_teams,0,,,,,
player,201211250sdg,rav,ElleDa99,st_pct,0%,,,,,
player,201211250sdg,rav,McClAl00,pos,DE,,,,,
player,201211250sdg,rav,McClAl00,offense,0,,,,,
player,201211250sdg,rav,McClAl00,off_pct,0%,,,,,
player,201211250sdg,rav,McClAl00,defense,26,,,,,
player,201211250sdg,rav,McClAl00,def_pct,38%,,,,,
player,201211250sdg,rav,McClAl00,special_teams,21,,,,,
player,201211250sdg,rav,McClAl00,st_pct,66%,,,,,
player,201211250sdg,rav,KemoMa20,pos,NT,,,,,
player,201211250sdg,rav,KemoMa20,offense,0,,,,,
player,201211250sdg,rav,KemoMa20,off_pct,0%,,,,,
player,201211250sdg,rav,KemoMa20,defense,25,,,,,
player,201211250sdg,rav,KemoMa20,def_pct,37%,,,,,
player,201211250sdg,rav,KemoMa20,special_teams,2,,,,,
player,201211250sdg,rav,KemoMa20,st_pct,6%,,,,,
player,201211250sdg,rav,AyanBr99,pos,LB,,,,,
player,201211250sdg,rav,AyanBr99,offense,0,,,,,
player,201211250sdg,rav,AyanBr99,off_pct,0%,,,,,
player,201211250sdg,rav,AyanBr99,defense,24,,,,,
player,201211250sdg,rav,AyanBr99,def_pct,35%,,,,,
player,201211250sdg,rav,AyanBr99,special_teams,28,,,,,
player,201211250sdg,rav,AyanBr99,st_pct,88%,,,,,
player,201211250sdg,rav,CodyTe99,pos,NT,,,,,
player,201211250sdg,rav,CodyTe99,offense,0,,,,,
player,201211250sdg,rav,CodyTe99,off_pct,0%,,,,,
player,201211250sdg,rav,CodyTe99,defense,18,,,,,
player,201211250sdg,rav,CodyTe99,def_pct,26%,,,,,
player,201211250sdg,rav,CodyTe99,special_teams,2,,,,,
player,201211250sdg,rav,CodyTe99,st_pct,6%,,,,,
player,201211250sdg,rav,TysoDe00,pos,DE,,,,,
player,201211250sdg,rav,TysoDe00,offense,0,,,,,
player,201211250sdg,rav,TysoDe00,off_pct,0%,,,,,
player,201211250sdg,rav,TysoDe00,defense,15,,,,,
player,201211250sdg,rav,TysoDe00,def_pct,22%,,,,,
player,201211250sdg,rav,TysoDe00,special_teams,3,,,,,
player,201211250sdg,rav,TysoDe00,st_pct,9%,,,,,
player,201211250sdg,rav,ByneJo00,pos,LB,,,,,
player,201211250sdg,rav,ByneJo00,offense,0,,,,,
player,201211250sdg,rav,ByneJo00,off_pct,0%,,,,,
player,201211250sdg,rav,ByneJo00,defense,5,,,,,
player,201211250sdg,rav,ByneJo00,def_pct,7%,,,,,
player,201211250sdg,rav,ByneJo00,special_teams,25,,,,,
player,201211250sdg,rav,ByneJo00,st_pct,78%,,,,,
player,201211250sdg,rav,IhedJa00,pos,SS,,,,,
player,201211250sdg,rav,IhedJa00,offense,0,,,,,
player,201211250sdg,rav,IhedJa00,off_pct,0%,,,,,
player,201211250sdg,rav,IhedJa00,defense,1,,,,,
player,201211250sdg,rav,IhedJa00,def_pct,1%,,,,,
player,201211250sdg,rav,IhedJa00,special_teams,28,,,,,
player,201211250sdg,rav,IhedJa00,st_pct,88%,,,,,
player,201211250sdg,rav,ConsSe20,pos,SS,,,,,
player,201211250sdg,rav,ConsSe20,offense,0,,,,,
player,201211250sdg,rav,ConsSe20,off_pct,0%,,,,,
player,201211250sdg,rav,ConsSe20,defense,0,,,,,
player,201211250sdg,rav,ConsSe20,def_pct,0%,,,,,
player,201211250sdg,rav,ConsSe20,special_teams,28,,,,,
player,201211250sdg,rav,ConsSe20,st_pct,88%,,,,,
player,201211250sdg,rav,AlleAn01,pos,RB,,,,,
player,201211250sdg,rav,AlleAn01,offense,0,,,,,
player,201211250sdg,rav,AlleAn01,off_pct,0%,,,,,
player,201211250sdg,rav,AlleAn01,defense,0,,,,,
player,201211250sdg,rav,AlleAn01,def_pct,0%,,,,,
player,201211250sdg,rav,AlleAn01,special_teams,25,,,,,
player,201211250sdg,rav,AlleAn01,st_pct,78%,,,,,
player,201211250sdg,rav,WillLa01,pos,WR,,,,,
player,201211250sdg,rav,WillLa01,offense,0,,,,,
player,201211250sdg,rav,WillLa01,off_pct,0%,,,,,
player,201211250sdg,rav,WillLa01,defense,0,,,,,
player,201211250sdg,rav,WillLa01,def_pct,0%,,,,,
player,201211250sdg,rav,WillLa01,special_teams,20,,,,,
player,201211250sdg,rav,WillLa01,st_pct,62%,,,,,
player,201211250sdg,rav,LeviAn00,pos,DB,,,,,
player,201211250sdg,rav,LeviAn00,offense,0,,,,,
player,201211250sdg,rav,LeviAn00,off_pct,0%,,,,,
player,201211250sdg,rav,LeviAn00,defense,0,,,,,
player,201211250sdg,rav,LeviAn00,def_pct,0%,,,,,
player,201211250sdg,rav,LeviAn00,special_teams,19,,,,,
player,201211250sdg,rav,LeviAn00,st_pct,59%,,,,,
player,201211250sdg,rav,JackAs00,pos,CB,,,,,
player,201211250sdg,rav,JackAs00,offense,0,,,,,
player,201211250sdg,rav,JackAs00,off_pct,0%,,,,,
player,201211250sdg,rav,JackAs00,defense,0,,,,,
player,201211250sdg,rav,JackAs00,def_pct,0%,,,,,
player,201211250sdg,rav,JackAs00,special_teams,14,,,,,
player,201211250sdg,rav,JackAs00,st_pct,44%,,,,,
player,201211250sdg,rav,CoxxMo00,pos,LS,,,,,
player,201211250sdg,rav,CoxxMo00,offense,0,,,,,
player,201211250sdg,rav,CoxxMo00,off_pct,0%,,,,,
player,201211250sdg,rav,CoxxMo00,defense,0,,,,,
player,201211250sdg,rav,CoxxMo00,def_pct,0%,,,,,
player,201211250sdg,rav,CoxxMo00,special_teams,12,,,,,
player,201211250sdg,rav,CoxxMo00,st_pct,38%,,,,,
player,201211250sdg,rav,KochSa20,pos,P,,,,,
player,201211250sdg,rav,KochSa20,offense,0,,,,,
player,201211250sdg,rav,KochSa20,off_pct,0%,,,,,
player,201211250sdg,rav,KochSa20,defense,0,,,,,
player,201211250sdg,rav,KochSa20,def_pct,0%,,,,,
player,201211250sdg,rav,KochSa20,special_teams,12,,,,,
player,201211250sdg,rav,KochSa20,st_pct,38%,,,,,
player,201211250sdg,rav,GradGi00,pos,G,,,,,
player,201211250sdg,rav,GradGi00,offense,0,,,,,
player,201211250sdg,rav,GradGi00,off_pct,0%,,,,,
player,201211250sdg,rav,GradGi00,defense,0,,,,,
player,201211250sdg,rav,GradGi00,def_pct,0%,,,,,
player,201211250sdg,rav,GradGi00,special_teams,8,,,,,
player,201211250sdg,rav,GradGi00,st_pct,25%,,,,,
player,201211250sdg,rav,TuckJu00,pos,K,,,,,
player,201211250sdg,rav,TuckJu00,offense,0,,,,,
player,201211250sdg,rav,TuckJu00,off_pct,0%,,,,,
player,201211250sdg,rav,TuckJu00,defense,0,,,,,
player,201211250sdg,rav,TuckJu00,def_pct,0%,,,,,
player,201211250sdg,rav,TuckJu00,special_teams,8,,,,,
player,201211250sdg,rav,TuckJu00,st_pct,25%,,,,,
