game,2012,8,20121028,201210280ram,nwe,"New England Patriots",45,ram,"St. Louis Rams",7
player,201210280ram,ram,LongCh99,offense,0,,,,,
player,201210280ram,ram,LongCh99,off_pct,0%,,,,,
player,201210280ram,ram,LongCh99,defense,60,,,,,
player,201210280ram,ram,LongCh99,def_pct,85%,,,,,
player,201210280ram,ram,LongCh99,special_teams,6,,,,,
player,201210280ram,ram,LongCh99,st_pct,22%,,,,,
player,201210280ram,ram,FletBr99,pos,CB,,,,,
player,201210280ram,ram,FletBr99,offense,0,,,,,
player,201210280ram,ram,FletBr99,off_pct,0%,,,,,
player,201210280ram,ram,FletBr99,defense,53,,,,,
player,201210280ram,ram,FletBr99,def_pct,75%,,,,,
player,201210280ram,ram,FletBr99,special_teams,7,,,,,
player,201210280ram,ram,FletBr99,st_pct,26%,,,,,
player,201210280ram,ram,LangKe98,pos,DT,,,,,
player,201210280ram,ram,LangKe98,offense,0,,,,,
player,201210280ram,ram,LangKe98,off_pct,0%,,,,,
player,201210280ram,ram,LangKe98,defense,52,,,,,
player,201210280ram,ram,LangKe98,def_pct,73%,,,,,
player,201210280ram,ram,LangKe98,special_teams,7,,,,,
player,201210280ram,ram,LangKe98,st_pct,26%,,,,,
player,201210280ram,ram,BrocMi00,pos,DT,,,,,
player,201210280ram,ram,BrocMi00,offense,0,,,,,
player,201210280ram,ram,BrocMi00,off_pct,0%,,,,,
player,201210280ram,ram,BrocMi00,defense,46,,,,,
player,201210280ram,ram,BrocMi00,def_pct,65%,,,,,
player,201210280ram,ram,BrocMi00,special_teams,7,,,,,
player,201210280ram,ram,BrocMi00,st_pct,26%,,,,,
player,201210280ram,ram,CudjJe00,pos,DT,,,,,
player,201210280ram,ram,CudjJe00,offense,0,,,,,
player,201210280ram,ram,CudjJe00,off_pct,0%,,,,,
player,201210280ram,ram,CudjJe00,defense,23,,,,,
player,201210280ram,ram,CudjJe00,def_pct,32%,,,,,
player,201210280ram,ram,CudjJe00,special_teams,8,,,,,
player,201210280ram,ram,CudjJe00,st_pct,30%,,,,,
player,201210280ram,ram,HayeWi99,pos,DE,,,,,
player,201210280ram,ram,HayeWi99,offense,0,,,,,
player,201210280ram,ram,HayeWi99,off_pct,0%,,,,,
player,201210280ram,ram,HayeWi99,defense,19,,,,,
player,201210280ram,ram,HayeWi99,def_pct,27%,,,,,
player,201210280ram,ram,HayeWi99,special_teams,1,,,,,
player,201210280ram,ram,HayeWi99,st_pct,4%,,,,,
player,201210280ram,ram,HearKe00,pos,DT,,,,,
player,201210280ram,ram,HearKe00,offense,0,,,,,
player,201210280ram,ram,HearKe00,off_pct,0%,,,,,
player,201210280ram,ram,HearKe00,defense,18,,,,,
player,201210280ram,ram,HearKe00,def_pct,25%,,,,,
player,201210280ram,ram,HearKe00,special_teams,2,,,,,
player,201210280ram,ram,HearKe00,st_pct,7%,,,,,
player,201210280ram,ram,McInRo20,pos,LB,,,,,
player,201210280ram,ram,McInRo20,offense,0,,,,,
player,201210280ram,ram,McInRo20,off_pct,0%,,,,,
player,201210280ram,ram,McInRo20,defense,14,,,,,
player,201210280ram,ram,McInRo20,def_pct,20%,,,,,
player,201210280ram,ram,McInRo20,special_teams,14,,,,,
player,201210280ram,ram,McInRo20,st_pct,52%,,,,,
player,201210280ram,ram,HullJo99,pos,LB,,,,,
player,201210280ram,ram,HullJo99,offense,0,,,,,
player,201210280ram,ram,HullJo99,off_pct,0%,,,,,
player,201210280ram,ram,HullJo99,defense,13,,,,,
player,201210280ram,ram,HullJo99,def_pct,18%,,,,,
player,201210280ram,ram,HullJo99,special_teams,18,,,,,
player,201210280ram,ram,HullJo99,st_pct,67%,,,,,
player,201210280ram,ram,JohnTr05,pos,CB,,,,,
player,201210280ram,ram,JohnTr05,offense,0,,,,,
player,201210280ram,ram,JohnTr05,off_pct,0%,,,,,
player,201210280ram,ram,JohnTr05,defense,6,,,,,
player,201210280ram,ram,JohnTr05,def_pct,8%,,,,,
player,201210280ram,ram,JohnTr05,special_teams,13,,,,,
player,201210280ram,ram,JohnTr05,st_pct,48%,,,,,
player,201210280ram,ram,StewDa00,pos,SS,,,,,
player,201210280ram,ram,StewDa00,offense,0,,,,,
player,201210280ram,ram,StewDa00,off_pct,0%,,,,,
player,201210280ram,ram,StewDa00,defense,5,,,,,
player,201210280ram,ram,StewDa00,def_pct,7%,,,,,
player,201210280ram,ram,StewDa00,special_teams,5,,,,,
player,201210280ram,ram,StewDa00,st_pct,19%,,,,,
player,201210280ram,ram,ColeJu00,pos,LB,,,,,
player,201210280ram,ram,ColeJu00,offense,0,,,,,
player,201210280ram,ram,ColeJu00,off_pct,0%,,,,,
player,201210280ram,ram,ColeJu00,defense,0,,,,,
player,201210280ram,ram,ColeJu00,def_pct,0%,,,,,
player,201210280ram,ram,ColeJu00,special_teams,18,,,,,
player,201210280ram,ram,ColeJu00,st_pct,67%,,,,,
player,201210280ram,ram,McLeRo00,pos,FS,,,,,
player,201210280ram,ram,McLeRo00,offense,0,,,,,
player,201210280ram,ram,McLeRo00,off_pct,0%,,,,,
player,201210280ram,ram,McLeRo00,defense,0,,,,,
player,201210280ram,ram,McLeRo00,def_pct,0%,,,,,
player,201210280ram,ram,McLeRo00,special_teams,18,,,,,
player,201210280ram,ram,McLeRo00,st_pct,67%,,,,,
player,201210280ram,ram,DaniMa00,pos,SS,,,,,
player,201210280ram,ram,DaniMa00,offense,0,,,,,
player,201210280ram,ram,DaniMa00,off_pct,0%,,,,,
player,201210280ram,ram,DaniMa00,defense,0,,,,,
player,201210280ram,ram,DaniMa00,def_pct,0%,,,,,
player,201210280ram,ram,DaniMa00,special_teams,17,,,,,
player,201210280ram,ram,DaniMa00,st_pct,63%,,,,,
player,201210280ram,ram,McQuJa00,pos,LS,,,,,
player,201210280ram,ram,McQuJa00,offense,0,,,,,
player,201210280ram,ram,McQuJa00,off_pct,0%,,,,,
player,201210280ram,ram,McQuJa00,defense,0,,,,,
player,201210280ram,ram,McQuJa00,def_pct,0%,,,,,
player,201210280ram,ram,McQuJa00,special_teams,7,,,,,
player,201210280ram,ram,McQuJa00,st_pct,26%,,,,,
player,201210280ram,ram,HekkJo00,pos,P,,,,,
player,201210280ram,ram,HekkJo00,offense,0,,,,,
player,201210280ram,ram,HekkJo00,off_pct,0%,,,,,
player,201210280ram,ram,HekkJo00,defense,0,,,,,
player,201210280ram,ram,HekkJo00,def_pct,0%,,,,,
player,201210280ram,ram,HekkJo00,special_teams,7,,,,,
player,201210280ram,ram,HekkJo00,st_pct,26%,,,,,
player,201210280ram,ram,ZuerGr00,pos,K,,,,,
player,201210280ram,ram,ZuerGr00,offense,0,,,,,
player,201210280ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201210280ram,ram,ZuerGr00,defense,0,,,,,
player,201210280ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201210280ram,ram,ZuerGr00,special_teams,4,,,,,
player,201210280ram,ram,ZuerGr00,st_pct,15%,,,,,
player,201210280ram,nwe,WendRy20,pos,C,,,,,
player,201210280ram,nwe,WendRy20,offense,71,,,,,
player,201210280ram,nwe,WendRy20,off_pct,100%,,,,,
player,201210280ram,nwe,WendRy20,defense,0,,,,,
player,201210280ram,nwe,WendRy20,def_pct,0%,,,,,
player,201210280ram,nwe,WendRy20,special_teams,8,,,,,
player,201210280ram,nwe,WendRy20,st_pct,30%,,,,,
player,201210280ram,nwe,VollSe20,pos,T,,,,,
player,201210280ram,nwe,VollSe20,offense,71,,,,,
player,201210280ram,nwe,VollSe20,off_pct,100%,,,,,
player,201210280ram,nwe,VollSe20,defense,0,,,,,
player,201210280ram,nwe,VollSe20,def_pct,0%,,,,,
player,201210280ram,nwe,VollSe20,special_teams,7,,,,,
player,201210280ram,nwe,VollSe20,st_pct,26%,,,,,
player,201210280ram,nwe,ConnDa21,pos,C,,,,,
player,201210280ram,nwe,ConnDa21,offense,71,,,,,
player,201210280ram,nwe,ConnDa21,off_pct,100%,,,,,
player,201210280ram,nwe,ConnDa21,defense,0,,,,,
player,201210280ram,nwe,ConnDa21,def_pct,0%,,,,,
player,201210280ram,nwe,ConnDa21,special_teams,7,,,,,
player,201210280ram,nwe,ConnDa21,st_pct,26%,,,,,
player,201210280ram,nwe,SoldNa00,pos,T,,,,,
player,201210280ram,nwe,SoldNa00,offense,70,,,,,
player,201210280ram,nwe,SoldNa00,off_pct,99%,,,,,
player,201210280ram,nwe,SoldNa00,defense,0,,,,,
player,201210280ram,nwe,SoldNa00,def_pct,0%,,,,,
player,201210280ram,nwe,SoldNa00,special_teams,7,,,,,
player,201210280ram,nwe,SoldNa00,st_pct,26%,,,,,
player,201210280ram,nwe,ThomDo26,pos,G,,,,,
player,201210280ram,nwe,ThomDo26,offense,69,,,,,
player,201210280ram,nwe,ThomDo26,off_pct,97%,,,,,
player,201210280ram,nwe,ThomDo26,defense,0,,,,,
player,201210280ram,nwe,ThomDo26,def_pct,0%,,,,,
player,201210280ram,nwe,ThomDo26,special_teams,7,,,,,
player,201210280ram,nwe,ThomDo26,st_pct,26%,,,,,
player,201210280ram,nwe,BradTo00,pos,QB,,,,,
player,201210280ram,nwe,BradTo00,offense,61,,,,,
player,201210280ram,nwe,BradTo00,off_pct,86%,,,,,
player,201210280ram,nwe,BradTo00,defense,0,,,,,
player,201210280ram,nwe,BradTo00,def_pct,0%,,,,,
player,201210280ram,nwe,BradTo00,special_teams,0,,,,,
player,201210280ram,nwe,BradTo00,st_pct,0%,,,,,
player,201210280ram,nwe,GronRo00,pos,TE,,,,,
player,201210280ram,nwe,GronRo00,offense,54,,,,,
player,201210280ram,nwe,GronRo00,off_pct,76%,,,,,
player,201210280ram,nwe,GronRo00,defense,0,,,,,
player,201210280ram,nwe,GronRo00,def_pct,0%,,,,,
player,201210280ram,nwe,GronRo00,special_teams,7,,,,,
player,201210280ram,nwe,GronRo00,st_pct,26%,,,,,
player,201210280ram,nwe,LloyBr00,pos,WR,,,,,
player,201210280ram,nwe,LloyBr00,offense,53,,,,,
player,201210280ram,nwe,LloyBr00,off_pct,75%,,,,,
player,201210280ram,nwe,LloyBr00,defense,0,,,,,
player,201210280ram,nwe,LloyBr00,def_pct,0%,,,,,
player,201210280ram,nwe,LloyBr00,special_teams,0,,,,,
player,201210280ram,nwe,LloyBr00,st_pct,0%,,,,,
player,201210280ram,nwe,WelkWe00,pos,WR,,,,,
player,201210280ram,nwe,WelkWe00,offense,48,,,,,
player,201210280ram,nwe,WelkWe00,off_pct,68%,,,,,
player,201210280ram,nwe,WelkWe00,defense,0,,,,,
player,201210280ram,nwe,WelkWe00,def_pct,0%,,,,,
player,201210280ram,nwe,WelkWe00,special_teams,0,,,,,
player,201210280ram,nwe,WelkWe00,st_pct,0%,,,,,
player,201210280ram,nwe,BranDe00,pos,WR,,,,,
player,201210280ram,nwe,BranDe00,offense,47,,,,,
player,201210280ram,nwe,BranDe00,off_pct,66%,,,,,
player,201210280ram,nwe,BranDe00,defense,0,,,,,
player,201210280ram,nwe,BranDe00,def_pct,0%,,,,,
player,201210280ram,nwe,BranDe00,special_teams,0,,,,,
player,201210280ram,nwe,BranDe00,st_pct,0%,,,,,
player,201210280ram,nwe,RidlSt00,pos,RB,,,,,
player,201210280ram,nwe,RidlSt00,offense,29,,,,,
player,201210280ram,nwe,RidlSt00,off_pct,41%,,,,,
player,201210280ram,nwe,RidlSt00,defense,0,,,,,
player,201210280ram,nwe,RidlSt00,def_pct,0%,,,,,
player,201210280ram,nwe,RidlSt00,special_teams,0,,,,,
player,201210280ram,nwe,RidlSt00,st_pct,0%,,,,,
player,201210280ram,nwe,FellDa00,pos,TE,,,,,
player,201210280ram,nwe,FellDa00,offense,25,,,,,
player,201210280ram,nwe,FellDa00,off_pct,35%,,,,,
player,201210280ram,nwe,FellDa00,defense,0,,,,,
player,201210280ram,nwe,FellDa00,def_pct,0%,,,,,
player,201210280ram,nwe,FellDa00,special_teams,2,,,,,
player,201210280ram,nwe,FellDa00,st_pct,7%,,,,,
player,201210280ram,nwe,EdelJu00,pos,WR,,,,,
player,201210280ram,nwe,EdelJu00,offense,24,,,,,
player,201210280ram,nwe,EdelJu00,off_pct,34%,,,,,
player,201210280ram,nwe,EdelJu00,defense,0,,,,,
player,201210280ram,nwe,EdelJu00,def_pct,0%,,,,,
player,201210280ram,nwe,EdelJu00,special_teams,15,,,,,
player,201210280ram,nwe,EdelJu00,st_pct,56%,,,,,
player,201210280ram,nwe,VereSh00,pos,RB,,,,,
player,201210280ram,nwe,VereSh00,offense,22,,,,,
player,201210280ram,nwe,VereSh00,off_pct,31%,,,,,
player,201210280ram,nwe,VereSh00,defense,0,,,,,
player,201210280ram,nwe,VereSh00,def_pct,0%,,,,,
player,201210280ram,nwe,VereSh00,special_teams,2,,,,,
player,201210280ram,nwe,VereSh00,st_pct,7%,,,,,
player,201210280ram,nwe,WoodDa02,pos,RB,,,,,
player,201210280ram,nwe,WoodDa02,offense,20,,,,,
player,201210280ram,nwe,WoodDa02,off_pct,28%,,,,,
player,201210280ram,nwe,WoodDa02,defense,0,,,,,
player,201210280ram,nwe,WoodDa02,def_pct,0%,,,,,
player,201210280ram,nwe,WoodDa02,special_teams,4,,,,,
player,201210280ram,nwe,WoodDa02,st_pct,15%,,,,,
player,201210280ram,nwe,HoomMi00,pos,TE,,,,,
player,201210280ram,nwe,HoomMi00,offense,18,,,,,
player,201210280ram,nwe,HoomMi00,off_pct,25%,,,,,
player,201210280ram,nwe,HoomMi00,defense,0,,,,,
player,201210280ram,nwe,HoomMi00,def_pct,0%,,,,,
player,201210280ram,nwe,HoomMi00,special_teams,9,,,,,
player,201210280ram,nwe,HoomMi00,st_pct,33%,,,,,
player,201210280ram,nwe,CannMa00,pos,T,,,,,
player,201210280ram,nwe,CannMa00,offense,12,,,,,
player,201210280ram,nwe,CannMa00,off_pct,17%,,,,,
player,201210280ram,nwe,CannMa00,defense,0,,,,,
player,201210280ram,nwe,CannMa00,def_pct,0%,,,,,
player,201210280ram,nwe,CannMa00,special_teams,7,,,,,
player,201210280ram,nwe,CannMa00,st_pct,26%,,,,,
player,201210280ram,nwe,MallRy00,pos,QB,,,,,
player,201210280ram,nwe,MallRy00,offense,10,,,,,
player,201210280ram,nwe,MallRy00,off_pct,14%,,,,,
player,201210280ram,nwe,MallRy00,defense,0,,,,,
player,201210280ram,nwe,MallRy00,def_pct,0%,,,,,
player,201210280ram,nwe,MallRy00,special_teams,0,,,,,
player,201210280ram,nwe,MallRy00,st_pct,0%,,,,,
player,201210280ram,nwe,SlatMa00,pos,WR,,,,,
player,201210280ram,nwe,SlatMa00,offense,4,,,,,
player,201210280ram,nwe,SlatMa00,off_pct,6%,,,,,
player,201210280ram,nwe,SlatMa00,defense,0,,,,,
player,201210280ram,nwe,SlatMa00,def_pct,0%,,,,,
player,201210280ram,nwe,SlatMa00,special_teams,17,,,,,
player,201210280ram,nwe,SlatMa00,st_pct,63%,,,,,
player,201210280ram,nwe,McDoNi00,pos,C,,,,,
player,201210280ram,nwe,McDoNi00,offense,2,,,,,
player,201210280ram,nwe,McDoNi00,off_pct,3%,,,,,
player,201210280ram,nwe,McDoNi00,defense,0,,,,,
player,201210280ram,nwe,McDoNi00,def_pct,0%,,,,,
player,201210280ram,nwe,McDoNi00,special_teams,7,,,,,
player,201210280ram,nwe,McDoNi00,st_pct,26%,,,,,
player,201210280ram,nwe,WilsTa00,pos,SS,,,,,
player,201210280ram,nwe,WilsTa00,offense,0,,,,,
player,201210280ram,nwe,WilsTa00,off_pct,0%,,,,,
player,201210280ram,nwe,WilsTa00,defense,59,,,,,
player,201210280ram,nwe,WilsTa00,def_pct,100%,,,,,
player,201210280ram,nwe,WilsTa00,special_teams,3,,,,,
player,201210280ram,nwe,WilsTa00,st_pct,11%,,,,,
player,201210280ram,nwe,DennAl00,pos,CB,,,,,
player,201210280ram,nwe,DennAl00,offense,0,,,,,
player,201210280ram,nwe,DennAl00,off_pct,0%,,,,,
player,201210280ram,nwe,DennAl00,defense,59,,,,,
player,201210280ram,nwe,DennAl00,def_pct,100%,,,,,
player,201210280ram,nwe,DennAl00,special_teams,0,,,,,
player,201210280ram,nwe,DennAl00,st_pct,0%,,,,,
player,201210280ram,nwe,MayoJe99,pos,LB,,,,,
player,201210280ram,nwe,MayoJe99,offense,0,,,,,
player,201210280ram,nwe,MayoJe99,off_pct,0%,,,,,
player,201210280ram,nwe,MayoJe99,defense,56,,,,,
player,201210280ram,nwe,MayoJe99,def_pct,95%,,,,,
player,201210280ram,nwe,MayoJe99,special_teams,2,,,,,
player,201210280ram,nwe,MayoJe99,st_pct,7%,,,,,
player,201210280ram,nwe,MoorSt00,pos,CB,,,,,
player,201210280ram,nwe,MoorSt00,offense,0,,,,,
player,201210280ram,nwe,MoorSt00,off_pct,0%,,,,,
player,201210280ram,nwe,MoorSt00,defense,54,,,,,
player,201210280ram,nwe,MoorSt00,def_pct,92%,,,,,
player,201210280ram,nwe,MoorSt00,special_teams,13,,,,,
player,201210280ram,nwe,MoorSt00,st_pct,48%,,,,,
player,201210280ram,nwe,McCoDe99,pos,CB,,,,,
player,201210280ram,nwe,McCoDe99,offense,0,,,,,
player,201210280ram,nwe,McCoDe99,off_pct,0%,,,,,
player,201210280ram,nwe,McCoDe99,defense,52,,,,,
player,201210280ram,nwe,McCoDe99,def_pct,88%,,,,,
player,201210280ram,nwe,McCoDe99,special_teams,12,,,,,
player,201210280ram,nwe,McCoDe99,st_pct,44%,,,,,
player,201210280ram,nwe,SpikBr99,pos,LB,,,,,
player,201210280ram,nwe,SpikBr99,offense,0,,,,,
player,201210280ram,nwe,SpikBr99,off_pct,0%,,,,,
player,201210280ram,nwe,SpikBr99,defense,49,,,,,
player,201210280ram,nwe,SpikBr99,def_pct,83%,,,,,
player,201210280ram,nwe,SpikBr99,special_teams,0,,,,,
player,201210280ram,nwe,SpikBr99,st_pct,0%,,,,,
player,201210280ram,nwe,JoneCh03,pos,DE,,,,,
player,201210280ram,nwe,JoneCh03,offense,0,,,,,
player,201210280ram,nwe,JoneCh03,off_pct,0%,,,,,
player,201210280ram,nwe,JoneCh03,defense,48,,,,,
player,201210280ram,nwe,JoneCh03,def_pct,81%,,,,,
player,201210280ram,nwe,JoneCh03,special_teams,2,,,,,
player,201210280ram,nwe,JoneCh03,st_pct,7%,,,,,
player,201210280ram,nwe,NinkRo20,pos,DE,,,,,
player,201210280ram,nwe,NinkRo20,offense,0,,,,,
player,201210280ram,nwe,NinkRo20,off_pct,0%,,,,,
player,201210280ram,nwe,NinkRo20,defense,40,,,,,
player,201210280ram,nwe,NinkRo20,def_pct,68%,,,,,
player,201210280ram,nwe,NinkRo20,special_teams,4,,,,,
player,201210280ram,nwe,NinkRo20,st_pct,15%,,,,,
player,201210280ram,nwe,CunnJe99,pos,DE,,,,,
player,201210280ram,nwe,CunnJe99,offense,0,,,,,
player,201210280ram,nwe,CunnJe99,off_pct,0%,,,,,
player,201210280ram,nwe,CunnJe99,defense,36,,,,,
player,201210280ram,nwe,CunnJe99,def_pct,61%,,,,,
player,201210280ram,nwe,CunnJe99,special_teams,0,,,,,
player,201210280ram,nwe,CunnJe99,st_pct,0%,,,,,
player,201210280ram,nwe,HighDo01,pos,LB,,,,,
player,201210280ram,nwe,HighDo01,offense,0,,,,,
player,201210280ram,nwe,HighDo01,off_pct,0%,,,,,
player,201210280ram,nwe,HighDo01,defense,34,,,,,
player,201210280ram,nwe,HighDo01,def_pct,58%,,,,,
player,201210280ram,nwe,HighDo01,special_teams,0,,,,,
player,201210280ram,nwe,HighDo01,st_pct,0%,,,,,
player,201210280ram,nwe,WilfVi20,pos,DT,,,,,
player,201210280ram,nwe,WilfVi20,offense,0,,,,,
player,201210280ram,nwe,WilfVi20,off_pct,0%,,,,,
player,201210280ram,nwe,WilfVi20,defense,31,,,,,
player,201210280ram,nwe,WilfVi20,def_pct,53%,,,,,
player,201210280ram,nwe,WilfVi20,special_teams,2,,,,,
player,201210280ram,nwe,WilfVi20,st_pct,7%,,,,,
player,201210280ram,nwe,LoveKy00,pos,DT,,,,,
player,201210280ram,nwe,LoveKy00,offense,0,,,,,
player,201210280ram,nwe,LoveKy00,off_pct,0%,,,,,
player,201210280ram,nwe,LoveKy00,defense,25,,,,,
player,201210280ram,nwe,LoveKy00,def_pct,42%,,,,,
player,201210280ram,nwe,LoveKy00,special_teams,2,,,,,
player,201210280ram,nwe,LoveKy00,st_pct,7%,,,,,
player,201210280ram,nwe,ColeMa01,pos,CB,,,,,
player,201210280ram,nwe,ColeMa01,offense,0,,,,,
player,201210280ram,nwe,ColeMa01,off_pct,0%,,,,,
player,201210280ram,nwe,ColeMa01,defense,19,,,,,
player,201210280ram,nwe,ColeMa01,def_pct,32%,,,,,
player,201210280ram,nwe,ColeMa01,special_teams,14,,,,,
player,201210280ram,nwe,ColeMa01,st_pct,52%,,,,,
player,201210280ram,nwe,FranJu00,pos,DT,,,,,
player,201210280ram,nwe,FranJu00,offense,0,,,,,
player,201210280ram,nwe,FranJu00,off_pct,0%,,,,,
player,201210280ram,nwe,FranJu00,defense,19,,,,,
player,201210280ram,nwe,FranJu00,def_pct,32%,,,,,
player,201210280ram,nwe,FranJu00,special_teams,5,,,,,
player,201210280ram,nwe,FranJu00,st_pct,19%,,,,,
player,201210280ram,nwe,DeadBr99,pos,DE,,,,,
player,201210280ram,nwe,DeadBr99,offense,0,,,,,
player,201210280ram,nwe,DeadBr99,off_pct,0%,,,,,
player,201210280ram,nwe,DeadBr99,defense,18,,,,,
player,201210280ram,nwe,DeadBr99,def_pct,31%,,,,,
player,201210280ram,nwe,DeadBr99,special_teams,2,,,,,
player,201210280ram,nwe,DeadBr99,st_pct,7%,,,,,
player,201210280ram,nwe,EbneNa00,pos,SS,,,,,
player,201210280ram,nwe,EbneNa00,offense,0,,,,,
player,201210280ram,nwe,EbneNa00,off_pct,0%,,,,,
player,201210280ram,nwe,EbneNa00,defense,15,,,,,
player,201210280ram,nwe,EbneNa00,def_pct,25%,,,,,
player,201210280ram,nwe,EbneNa00,special_teams,20,,,,,
player,201210280ram,nwe,EbneNa00,st_pct,74%,,,,,
player,201210280ram,nwe,BequJa00,pos,DE,,,,,
player,201210280ram,nwe,BequJa00,offense,0,,,,,
player,201210280ram,nwe,BequJa00,off_pct,0%,,,,,
player,201210280ram,nwe,BequJa00,defense,11,,,,,
player,201210280ram,nwe,BequJa00,def_pct,19%,,,,,
player,201210280ram,nwe,BequJa00,special_teams,0,,,,,
player,201210280ram,nwe,BequJa00,st_pct,0%,,,,,
player,201210280ram,nwe,BracRo99,pos,NT,,,,,
player,201210280ram,nwe,BracRo99,offense,0,,,,,
player,201210280ram,nwe,BracRo99,off_pct,0%,,,,,
player,201210280ram,nwe,BracRo99,defense,7,,,,,
player,201210280ram,nwe,BracRo99,def_pct,12%,,,,,
player,201210280ram,nwe,BracRo99,special_teams,0,,,,,
player,201210280ram,nwe,BracRo99,st_pct,0%,,,,,
player,201210280ram,nwe,TarpJe00,pos,LB,,,,,
player,201210280ram,nwe,TarpJe00,offense,0,,,,,
player,201210280ram,nwe,TarpJe00,off_pct,0%,,,,,
player,201210280ram,nwe,TarpJe00,defense,6,,,,,
player,201210280ram,nwe,TarpJe00,def_pct,10%,,,,,
player,201210280ram,nwe,TarpJe00,special_teams,18,,,,,
player,201210280ram,nwe,TarpJe00,st_pct,67%,,,,,
player,201210280ram,nwe,ArriKy00,pos,CB,,,,,
player,201210280ram,nwe,ArriKy00,offense,0,,,,,
player,201210280ram,nwe,ArriKy00,off_pct,0%,,,,,
player,201210280ram,nwe,ArriKy00,defense,5,,,,,
player,201210280ram,nwe,ArriKy00,def_pct,8%,,,,,
player,201210280ram,nwe,ArriKy00,special_teams,2,,,,,
player,201210280ram,nwe,ArriKy00,st_pct,7%,,,,,
player,201210280ram,nwe,KoutNi20,pos,LB,,,,,
player,201210280ram,nwe,KoutNi20,offense,0,,,,,
player,201210280ram,nwe,KoutNi20,off_pct,0%,,,,,
player,201210280ram,nwe,KoutNi20,defense,3,,,,,
player,201210280ram,nwe,KoutNi20,def_pct,5%,,,,,
player,201210280ram,nwe,KoutNi20,special_teams,20,,,,,
player,201210280ram,nwe,KoutNi20,st_pct,74%,,,,,
player,201210280ram,nwe,CarpBo20,pos,LB,,,,,
player,201210280ram,nwe,CarpBo20,offense,0,,,,,
player,201210280ram,nwe,CarpBo20,off_pct,0%,,,,,
player,201210280ram,nwe,CarpBo20,defense,3,,,,,
player,201210280ram,nwe,CarpBo20,def_pct,5%,,,,,
player,201210280ram,nwe,CarpBo20,special_teams,18,,,,,
player,201210280ram,nwe,CarpBo20,st_pct,67%,,,,,
player,201210280ram,nwe,WillMa01,pos,DB,,,,,
player,201210280ram,nwe,WillMa01,offense,0,,,,,
player,201210280ram,nwe,WillMa01,off_pct,0%,,,,,
player,201210280ram,nwe,WillMa01,defense,0,,,,,
player,201210280ram,nwe,WillMa01,def_pct,0%,,,,,
player,201210280ram,nwe,WillMa01,special_teams,18,,,,,
player,201210280ram,nwe,WillMa01,st_pct,67%,,,,,
player,201210280ram,nwe,GostSt20,pos,K,,,,,
player,201210280ram,nwe,GostSt20,offense,0,,,,,
player,201210280ram,nwe,GostSt20,off_pct,0%,,,,,
player,201210280ram,nwe,GostSt20,defense,0,,,,,
player,201210280ram,nwe,GostSt20,def_pct,0%,,,,,
player,201210280ram,nwe,GostSt20,special_teams,16,,,,,
player,201210280ram,nwe,GostSt20,st_pct,59%,,,,,
player,201210280ram,nwe,AikeDa00,pos,LS,,,,,
player,201210280ram,nwe,AikeDa00,offense,0,,,,,
player,201210280ram,nwe,AikeDa00,off_pct,0%,,,,,
player,201210280ram,nwe,AikeDa00,defense,0,,,,,
player,201210280ram,nwe,AikeDa00,def_pct,0%,,,,,
player,201210280ram,nwe,AikeDa00,special_teams,9,,,,,
player,201210280ram,nwe,AikeDa00,st_pct,33%,,,,,
player,201210280ram,nwe,MeskZo99,pos,P,,,,,
player,201210280ram,nwe,MeskZo99,offense,0,,,,,
player,201210280ram,nwe,MeskZo99,off_pct,0%,,,,,
player,201210280ram,nwe,MeskZo99,defense,0,,,,,
player,201210280ram,nwe,MeskZo99,def_pct,0%,,,,,
player,201210280ram,nwe,MeskZo99,special_teams,9,,,,,
player,201210280ram,nwe,MeskZo99,st_pct,33%,,,,,
