game,2012,3,20120923,201209230sdg,atl,"Atlanta Falcons",27,sdg,"San Diego Chargers",3
player,201209230sdg,sdg,JammQu20,fumbles_rec,0,,,,,
player,201209230sdg,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,JammQu20,fumbles_forced,0,,,,,
player,201209230sdg,sdg,LyncCo99,def_int,0,,,,,
player,201209230sdg,sdg,LyncCo99,def_int_yds,0,,,,,
player,201209230sdg,sdg,LyncCo99,def_int_td,0,,,,,
player,201209230sdg,sdg,LyncCo99,def_int_long,0,,,,,
player,201209230sdg,sdg,LyncCo99,pass_defended,0,,,,,
player,201209230sdg,sdg,LyncCo99,sacks,0.0,,,,,
player,201209230sdg,sdg,LyncCo99,tackles_combined,2,,,,,
player,201209230sdg,sdg,LyncCo99,tackles_solo,2,,,,,
player,201209230sdg,sdg,LyncCo99,tackles_assists,0,,,,,
player,201209230sdg,sdg,LyncCo99,tackles_loss,0,,,,,
player,201209230sdg,sdg,LyncCo99,qb_hits,0,,,,,
player,201209230sdg,sdg,LyncCo99,fumbles_rec,0,,,,,
player,201209230sdg,sdg,LyncCo99,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,LyncCo99,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,LyncCo99,fumbles_forced,0,,,,,
player,201209230sdg,sdg,PhilSh20,def_int,0,,,,,
player,201209230sdg,sdg,PhilSh20,def_int_yds,0,,,,,
player,201209230sdg,sdg,PhilSh20,def_int_td,0,,,,,
player,201209230sdg,sdg,PhilSh20,def_int_long,0,,,,,
player,201209230sdg,sdg,PhilSh20,pass_defended,0,,,,,
player,201209230sdg,sdg,PhilSh20,sacks,0.0,,,,,
player,201209230sdg,sdg,PhilSh20,tackles_combined,2,,,,,
player,201209230sdg,sdg,PhilSh20,tackles_solo,0,,,,,
player,201209230sdg,sdg,PhilSh20,tackles_assists,2,,,,,
player,201209230sdg,sdg,PhilSh20,tackles_loss,0,,,,,
player,201209230sdg,sdg,PhilSh20,qb_hits,0,,,,,
player,201209230sdg,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201209230sdg,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201209230sdg,sdg,BattJa00,def_int,0,,,,,
player,201209230sdg,sdg,BattJa00,def_int_yds,0,,,,,
player,201209230sdg,sdg,BattJa00,def_int_td,0,,,,,
player,201209230sdg,sdg,BattJa00,def_int_long,0,,,,,
player,201209230sdg,sdg,BattJa00,pass_defended,0,,,,,
player,201209230sdg,sdg,BattJa00,sacks,0.0,,,,,
player,201209230sdg,sdg,BattJa00,tackles_combined,1,,,,,
player,201209230sdg,sdg,BattJa00,tackles_solo,0,,,,,
player,201209230sdg,sdg,BattJa00,tackles_assists,1,,,,,
player,201209230sdg,sdg,BattJa00,tackles_loss,0,,,,,
player,201209230sdg,sdg,BattJa00,qb_hits,0,,,,,
player,201209230sdg,sdg,BattJa00,fumbles_rec,0,,,,,
player,201209230sdg,sdg,BattJa00,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,BattJa00,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,BattJa00,fumbles_forced,0,,,,,
player,201209230sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201209230sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201209230sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201209230sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201209230sdg,sdg,ReyeKe00,pass_defended,0,,,,,
player,201209230sdg,sdg,ReyeKe00,sacks,0.0,,,,,
player,201209230sdg,sdg,ReyeKe00,tackles_combined,1,,,,,
player,201209230sdg,sdg,ReyeKe00,tackles_solo,0,,,,,
player,201209230sdg,sdg,ReyeKe00,tackles_assists,1,,,,,
player,201209230sdg,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201209230sdg,sdg,ReyeKe00,qb_hits,0,,,,,
player,201209230sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201209230sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201209230sdg,sdg,ThomCa99,def_int,0,,,,,
player,201209230sdg,sdg,ThomCa99,def_int_yds,0,,,,,
player,201209230sdg,sdg,ThomCa99,def_int_td,0,,,,,
player,201209230sdg,sdg,ThomCa99,def_int_long,0,,,,,
player,201209230sdg,sdg,ThomCa99,pass_defended,0,,,,,
player,201209230sdg,sdg,ThomCa99,sacks,0.0,,,,,
player,201209230sdg,sdg,ThomCa99,tackles_combined,1,,,,,
player,201209230sdg,sdg,ThomCa99,tackles_solo,0,,,,,
player,201209230sdg,sdg,ThomCa99,tackles_assists,1,,,,,
player,201209230sdg,sdg,ThomCa99,tackles_loss,0,,,,,
player,201209230sdg,sdg,ThomCa99,qb_hits,0,,,,,
player,201209230sdg,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201209230sdg,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201209230sdg,sdg,WillDe22,def_int,0,,,,,
player,201209230sdg,sdg,WillDe22,def_int_yds,0,,,,,
player,201209230sdg,sdg,WillDe22,def_int_td,0,,,,,
player,201209230sdg,sdg,WillDe22,def_int_long,0,,,,,
player,201209230sdg,sdg,WillDe22,pass_defended,0,,,,,
player,201209230sdg,sdg,WillDe22,sacks,0.0,,,,,
player,201209230sdg,sdg,WillDe22,tackles_combined,1,,,,,
player,201209230sdg,sdg,WillDe22,tackles_solo,0,,,,,
player,201209230sdg,sdg,WillDe22,tackles_assists,1,,,,,
player,201209230sdg,sdg,WillDe22,tackles_loss,0,,,,,
player,201209230sdg,sdg,WillDe22,qb_hits,0,,,,,
player,201209230sdg,sdg,WillDe22,fumbles_rec,0,,,,,
player,201209230sdg,sdg,WillDe22,fumbles_rec_yds,0,,,,,
player,201209230sdg,sdg,WillDe22,fumbles_rec_td,0,,,,,
player,201209230sdg,sdg,WillDe22,fumbles_forced,0,,,,,
player,201209230sdg,atl,FranDo99,kick_ret,0,,,,,
player,201209230sdg,atl,FranDo99,kick_ret_yds,0,,,,,
player,201209230sdg,atl,FranDo99,kick_ret_yds_per_ret,,,,,,
player,201209230sdg,atl,FranDo99,kick_ret_td,0,,,,,
player,201209230sdg,atl,FranDo99,kick_ret_long,0,,,,,
player,201209230sdg,atl,FranDo99,punt_ret,2,,,,,
player,201209230sdg,atl,FranDo99,punt_ret_yds,34,,,,,
player,201209230sdg,atl,FranDo99,punt_ret_yds_per_ret,17.0,,,,,
player,201209230sdg,atl,FranDo99,punt_ret_td,0,,,,,
player,201209230sdg,atl,FranDo99,punt_ret_long,22,,,,,
player,201209230sdg,sdg,RoyaEd00,kick_ret,0,,,,,
player,201209230sdg,sdg,RoyaEd00,kick_ret_yds,0,,,,,
player,201209230sdg,sdg,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201209230sdg,sdg,RoyaEd00,kick_ret_td,0,,,,,
player,201209230sdg,sdg,RoyaEd00,kick_ret_long,0,,,,,
player,201209230sdg,sdg,RoyaEd00,punt_ret,1,,,,,
player,201209230sdg,sdg,RoyaEd00,punt_ret_yds,3,,,,,
player,201209230sdg,sdg,RoyaEd00,punt_ret_yds_per_ret,3.0,,,,,
player,201209230sdg,sdg,RoyaEd00,punt_ret_td,0,,,,,
player,201209230sdg,sdg,RoyaEd00,punt_ret_long,3,,,,,
player,201209230sdg,sdg,SpurMi00,kick_ret,0,,,,,
player,201209230sdg,sdg,SpurMi00,kick_ret_yds,0,,,,,
player,201209230sdg,sdg,SpurMi00,kick_ret_yds_per_ret,,,,,,
player,201209230sdg,sdg,SpurMi00,kick_ret_td,0,,,,,
player,201209230sdg,sdg,SpurMi00,kick_ret_long,0,,,,,
player,201209230sdg,sdg,SpurMi00,punt_ret,1,,,,,
player,201209230sdg,sdg,SpurMi00,punt_ret_yds,8,,,,,
player,201209230sdg,sdg,SpurMi00,punt_ret_yds_per_ret,8.0,,,,,
player,201209230sdg,sdg,SpurMi00,punt_ret_td,0,,,,,
player,201209230sdg,sdg,SpurMi00,punt_ret_long,8,,,,,
player,201209230sdg,sdg,GoodRi00,kick_ret,1,,,,,
player,201209230sdg,sdg,GoodRi00,kick_ret_yds,31,,,,,
player,201209230sdg,sdg,GoodRi00,kick_ret_yds_per_ret,31.0,,,,,
player,201209230sdg,sdg,GoodRi00,kick_ret_td,0,,,,,
player,201209230sdg,sdg,GoodRi00,kick_ret_long,31,,,,,
player,201209230sdg,sdg,GoodRi00,punt_ret,0,,,,,
player,201209230sdg,sdg,GoodRi00,punt_ret_yds,0,,,,,
player,201209230sdg,sdg,GoodRi00,punt_ret_yds_per_ret,,,,,,
player,201209230sdg,sdg,GoodRi00,punt_ret_td,0,,,,,
player,201209230sdg,sdg,GoodRi00,punt_ret_long,0,,,,,
player,201209230sdg,atl,bryanmat01,xpm,3,,,,,
player,201209230sdg,atl,bryanmat01,xpa,3,,,,,
player,201209230sdg,atl,bryanmat01,fgm,,,,,,
player,201209230sdg,atl,bryanmat01,fga,,,,,,
player,201209230sdg,atl,bryanmat01,punt,0,,,,,
player,201209230sdg,atl,bryanmat01,punt_yds,0,,,,,
player,201209230sdg,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201209230sdg,atl,bryanmat01,punt_long,0,,,,,
player,201209230sdg,atl,BoshMa00,xpm,,,,,,
player,201209230sdg,atl,BoshMa00,xpa,,,,,,
player,201209230sdg,atl,BoshMa00,fgm,,,,,,
player,201209230sdg,atl,BoshMa00,fga,,,,,,
player,201209230sdg,atl,BoshMa00,punt,5,,,,,
player,201209230sdg,atl,BoshMa00,punt_yds,223,,,,,
player,201209230sdg,atl,BoshMa00,punt_yds_per_punt,44.6,,,,,
player,201209230sdg,atl,BoshMa00,punt_long,53,,,,,
player,201209230sdg,sdg,ScifMi20,xpm,,,,,,
player,201209230sdg,sdg,ScifMi20,xpa,,,,,,
player,201209230sdg,sdg,ScifMi20,fgm,,,,,,
player,201209230sdg,sdg,ScifMi20,fga,,,,,,
player,201209230sdg,sdg,ScifMi20,punt,4,,,,,
player,201209230sdg,sdg,ScifMi20,punt_yds,206,,,,,
player,201209230sdg,sdg,ScifMi20,punt_yds_per_punt,51.5,,,,,
player,201209230sdg,sdg,ScifMi20,punt_long,64,,,,,
player,201209230sdg,sdg,kaedinat01,xpm,,,,,,
player,201209230sdg,sdg,kaedinat01,xpa,,,,,,
player,201209230sdg,sdg,kaedinat01,fgm,1,,,,,
player,201209230sdg,sdg,kaedinat01,fga,1,,,,,
player,201209230sdg,sdg,kaedinat01,punt,0,,,,,
player,201209230sdg,sdg,kaedinat01,punt_yds,0,,,,,
player,201209230sdg,sdg,kaedinat01,punt_yds_per_punt,,,,,,
player,201209230sdg,sdg,kaedinat01,punt_long,0,,,,,
player,201209230sdg,sdg,ClarJe20,pos,T,,,,,
player,201209230sdg,sdg,ClarJe20,offense,56,,,,,
player,201209230sdg,sdg,ClarJe20,off_pct,100%,,,,,
player,201209230sdg,sdg,ClarJe20,defense,0,,,,,
player,201209230sdg,sdg,ClarJe20,def_pct,0%,,,,,
player,201209230sdg,sdg,ClarJe20,special_teams,2,,,,,
player,201209230sdg,sdg,ClarJe20,st_pct,10%,,,,,
player,201209230sdg,sdg,HarrMi01,pos,T,,,,,
player,201209230sdg,sdg,HarrMi01,offense,56,,,,,
player,201209230sdg,sdg,HarrMi01,off_pct,100%,,,,,
player,201209230sdg,sdg,HarrMi01,defense,0,,,,,
player,201209230sdg,sdg,HarrMi01,def_pct,0%,,,,,
player,201209230sdg,sdg,HarrMi01,special_teams,1,,,,,
player,201209230sdg,sdg,HarrMi01,st_pct,5%,,,,,
player,201209230sdg,sdg,GreeTy20,pos,G,,,,,
player,201209230sdg,sdg,GreeTy20,offense,56,,,,,
player,201209230sdg,sdg,GreeTy20,off_pct,100%,,,,,
player,201209230sdg,sdg,GreeTy20,defense,0,,,,,
player,201209230sdg,sdg,GreeTy20,def_pct,0%,,,,,
player,201209230sdg,sdg,GreeTy20,special_teams,1,,,,,
player,201209230sdg,sdg,GreeTy20,st_pct,5%,,,,,
player,201209230sdg,sdg,VasqLo20,pos,G,,,,,
player,201209230sdg,sdg,VasqLo20,offense,56,,,,,
player,201209230sdg,sdg,VasqLo20,off_pct,100%,,,,,
player,201209230sdg,sdg,VasqLo20,defense,0,,,,,
player,201209230sdg,sdg,VasqLo20,def_pct,0%,,,,,
player,201209230sdg,sdg,VasqLo20,special_teams,1,,,,,
player,201209230sdg,sdg,VasqLo20,st_pct,5%,,,,,
player,201209230sdg,sdg,RivePh00,pos,QB,,,,,
player,201209230sdg,sdg,RivePh00,offense,56,,,,,
player,201209230sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201209230sdg,sdg,RivePh00,defense,0,,,,,
player,201209230sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201209230sdg,sdg,RivePh00,special_teams,0,,,,,
player,201209230sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201209230sdg,sdg,HardNi55,pos,C,,,,,
player,201209230sdg,sdg,HardNi55,offense,56,,,,,
player,201209230sdg,sdg,HardNi55,off_pct,100%,,,,,
player,201209230sdg,sdg,HardNi55,defense,0,,,,,
player,201209230sdg,sdg,HardNi55,def_pct,0%,,,,,
player,201209230sdg,sdg,HardNi55,special_teams,0,,,,,
player,201209230sdg,sdg,HardNi55,st_pct,0%,,,,,
player,201209230sdg,sdg,FloyMa00,pos,WR,,,,,
player,201209230sdg,sdg,FloyMa00,offense,53,,,,,
player,201209230sdg,sdg,FloyMa00,off_pct,95%,,,,,
player,201209230sdg,sdg,FloyMa00,defense,0,,,,,
player,201209230sdg,sdg,FloyMa00,def_pct,0%,,,,,
player,201209230sdg,sdg,FloyMa00,special_teams,0,,,,,
player,201209230sdg,sdg,FloyMa00,st_pct,0%,,,,,
player,201209230sdg,sdg,GateAn00,pos,TE,,,,,
player,201209230sdg,sdg,GateAn00,offense,46,,,,,
player,201209230sdg,sdg,GateAn00,off_pct,82%,,,,,
player,201209230sdg,sdg,GateAn00,defense,0,,,,,
player,201209230sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201209230sdg,sdg,GateAn00,special_teams,0,,,,,
player,201209230sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201209230sdg,sdg,MeacRo00,pos,WR,,,,,
player,201209230sdg,sdg,MeacRo00,offense,43,,,,,
player,201209230sdg,sdg,MeacRo00,off_pct,77%,,,,,
player,201209230sdg,sdg,MeacRo00,defense,0,,,,,
player,201209230sdg,sdg,MeacRo00,def_pct,0%,,,,,
player,201209230sdg,sdg,MeacRo00,special_teams,0,,,,,
player,201209230sdg,sdg,MeacRo00,st_pct,0%,,,,,
player,201209230sdg,sdg,MathRy00,pos,RB,,,,,
player,201209230sdg,sdg,MathRy00,offense,43,,,,,
player,201209230sdg,sdg,MathRy00,off_pct,77%,,,,,
player,201209230sdg,sdg,MathRy00,defense,0,,,,,
player,201209230sdg,sdg,MathRy00,def_pct,0%,,,,,
player,201209230sdg,sdg,MathRy00,special_teams,0,,,,,
player,201209230sdg,sdg,MathRy00,st_pct,0%,,,,,
player,201209230sdg,sdg,McMiRa01,pos,TE,,,,,
player,201209230sdg,sdg,McMiRa01,offense,27,,,,,
player,201209230sdg,sdg,McMiRa01,off_pct,48%,,,,,
player,201209230sdg,sdg,McMiRa01,defense,0,,,,,
player,201209230sdg,sdg,McMiRa01,def_pct,0%,,,,,
player,201209230sdg,sdg,McMiRa01,special_teams,10,,,,,
player,201209230sdg,sdg,McMiRa01,st_pct,48%,,,,,
player,201209230sdg,sdg,RoyaEd00,pos,WR,,,,,
player,201209230sdg,sdg,RoyaEd00,offense,26,,,,,
player,201209230sdg,sdg,RoyaEd00,off_pct,46%,,,,,
player,201209230sdg,sdg,RoyaEd00,defense,0,,,,,
player,201209230sdg,sdg,RoyaEd00,def_pct,0%,,,,,
player,201209230sdg,sdg,RoyaEd00,special_teams,1,,,,,
player,201209230sdg,sdg,RoyaEd00,st_pct,5%,,,,,
player,201209230sdg,sdg,RosaDa00,pos,TE,,,,,
player,201209230sdg,sdg,RosaDa00,offense,15,,,,,
player,201209230sdg,sdg,RosaDa00,off_pct,27%,,,,,
player,201209230sdg,sdg,RosaDa00,defense,0,,,,,
player,201209230sdg,sdg,RosaDa00,def_pct,0%,,,,,
player,201209230sdg,sdg,RosaDa00,special_teams,15,,,,,
player,201209230sdg,sdg,RosaDa00,st_pct,71%,,,,,
player,201209230sdg,sdg,McClLe00,pos,FB,,,,,
player,201209230sdg,sdg,McClLe00,offense,11,,,,,
player,201209230sdg,sdg,McClLe00,off_pct,20%,,,,,
player,201209230sdg,sdg,McClLe00,defense,0,,,,,
player,201209230sdg,sdg,McClLe00,def_pct,0%,,,,,
player,201209230sdg,sdg,McClLe00,special_teams,5,,,,,
player,201209230sdg,sdg,McClLe00,st_pct,24%,,,,,
player,201209230sdg,sdg,BrinCu00,pos,RB,,,,,
player,201209230sdg,sdg,BrinCu00,offense,7,,,,,
player,201209230sdg,sdg,BrinCu00,off_pct,12%,,,,,
player,201209230sdg,sdg,BrinCu00,defense,0,,,,,
player,201209230sdg,sdg,BrinCu00,def_pct,0%,,,,,
player,201209230sdg,sdg,BrinCu00,special_teams,2,,,,,
player,201209230sdg,sdg,BrinCu00,st_pct,10%,,,,,
player,201209230sdg,sdg,BattJa00,pos,RB,,,,,
player,201209230sdg,sdg,BattJa00,offense,6,,,,,
player,201209230sdg,sdg,BattJa00,off_pct,11%,,,,,
player,201209230sdg,sdg,BattJa00,defense,0,,,,,
player,201209230sdg,sdg,BattJa00,def_pct,0%,,,,,
player,201209230sdg,sdg,BattJa00,special_teams,16,,,,,
player,201209230sdg,sdg,BattJa00,st_pct,76%,,,,,
player,201209230sdg,sdg,SpurMi00,pos,WR,,,,,
player,201209230sdg,sdg,SpurMi00,offense,2,,,,,
player,201209230sdg,sdg,SpurMi00,off_pct,4%,,,,,
player,201209230sdg,sdg,SpurMi00,defense,0,,,,,
player,201209230sdg,sdg,SpurMi00,def_pct,0%,,,,,
player,201209230sdg,sdg,SpurMi00,special_teams,9,,,,,
player,201209230sdg,sdg,SpurMi00,st_pct,43%,,,,,
player,201209230sdg,sdg,GoodRi00,pos,WR,,,,,
player,201209230sdg,sdg,GoodRi00,offense,1,,,,,
player,201209230sdg,sdg,GoodRi00,off_pct,2%,,,,,
player,201209230sdg,sdg,GoodRi00,defense,0,,,,,
player,201209230sdg,sdg,GoodRi00,def_pct,0%,,,,,
player,201209230sdg,sdg,GoodRi00,special_teams,13,,,,,
player,201209230sdg,sdg,GoodRi00,st_pct,62%,,,,,
player,201209230sdg,sdg,WeddEr99,pos,FS,,,,,
player,201209230sdg,sdg,WeddEr99,offense,0,,,,,
player,201209230sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201209230sdg,sdg,WeddEr99,defense,72,,,,,
player,201209230sdg,sdg,WeddEr99,def_pct,100%,,,,,
player,201209230sdg,sdg,WeddEr99,special_teams,6,,,,,
player,201209230sdg,sdg,WeddEr99,st_pct,29%,,,,,
player,201209230sdg,sdg,JammQu20,pos,CB,,,,,
player,201209230sdg,sdg,JammQu20,offense,0,,,,,
player,201209230sdg,sdg,JammQu20,off_pct,0%,,,,,
player,201209230sdg,sdg,JammQu20,defense,72,,,,,
player,201209230sdg,sdg,JammQu20,def_pct,100%,,,,,
player,201209230sdg,sdg,JammQu20,special_teams,4,,,,,
player,201209230sdg,sdg,JammQu20,st_pct,19%,,,,,
player,201209230sdg,sdg,ButlDo99,pos,LB,,,,,
player,201209230sdg,sdg,ButlDo99,offense,0,,,,,
player,201209230sdg,sdg,ButlDo99,off_pct,0%,,,,,
player,201209230sdg,sdg,ButlDo99,defense,72,,,,,
player,201209230sdg,sdg,ButlDo99,def_pct,100%,,,,,
player,201209230sdg,sdg,ButlDo99,special_teams,4,,,,,
player,201209230sdg,sdg,ButlDo99,st_pct,19%,,,,,
player,201209230sdg,sdg,BigbAt20,pos,SS,,,,,
player,201209230sdg,sdg,BigbAt20,offense,0,,,,,
player,201209230sdg,sdg,BigbAt20,off_pct,0%,,,,,
player,201209230sdg,sdg,BigbAt20,defense,72,,,,,
player,201209230sdg,sdg,BigbAt20,def_pct,100%,,,,,
player,201209230sdg,sdg,BigbAt20,special_teams,2,,,,,
player,201209230sdg,sdg,BigbAt20,st_pct,10%,,,,,
player,201209230sdg,sdg,CasoAn99,pos,CB,,,,,
player,201209230sdg,sdg,CasoAn99,offense,0,,,,,
player,201209230sdg,sdg,CasoAn99,off_pct,0%,,,,,
player,201209230sdg,sdg,CasoAn99,defense,72,,,,,
player,201209230sdg,sdg,CasoAn99,def_pct,100%,,,,,
player,201209230sdg,sdg,CasoAn99,special_teams,0,,,,,
player,201209230sdg,sdg,CasoAn99,st_pct,0%,,,,,
player,201209230sdg,sdg,SpikTa00,pos,LB,,,,,
player,201209230sdg,sdg,SpikTa00,offense,0,,,,,
player,201209230sdg,sdg,SpikTa00,off_pct,0%,,,,,
player,201209230sdg,sdg,SpikTa00,defense,54,,,,,
player,201209230sdg,sdg,SpikTa00,def_pct,75%,,,,,
player,201209230sdg,sdg,SpikTa00,special_teams,0,,,,,
player,201209230sdg,sdg,SpikTa00,st_pct,0%,,,,,
player,201209230sdg,sdg,PhilSh20,pos,LB,,,,,
player,201209230sdg,sdg,PhilSh20,offense,0,,,,,
player,201209230sdg,sdg,PhilSh20,off_pct,0%,,,,,
player,201209230sdg,sdg,PhilSh20,defense,53,,,,,
player,201209230sdg,sdg,PhilSh20,def_pct,74%,,,,,
player,201209230sdg,sdg,PhilSh20,special_teams,0,,,,,
player,201209230sdg,sdg,PhilSh20,st_pct,0%,,,,,
player,201209230sdg,sdg,MartVa99,pos,DE,,,,,
player,201209230sdg,sdg,MartVa99,offense,0,,,,,
player,201209230sdg,sdg,MartVa99,off_pct,0%,,,,,
player,201209230sdg,sdg,MartVa99,defense,51,,,,,
player,201209230sdg,sdg,MartVa99,def_pct,71%,,,,,
player,201209230sdg,sdg,MartVa99,special_teams,1,,,,,
player,201209230sdg,sdg,MartVa99,st_pct,5%,,,,,
player,201209230sdg,sdg,LiugCo00,pos,DE,,,,,
player,201209230sdg,sdg,LiugCo00,offense,0,,,,,
player,201209230sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201209230sdg,sdg,LiugCo00,defense,43,,,,,
player,201209230sdg,sdg,LiugCo00,def_pct,60%,,,,,
player,201209230sdg,sdg,LiugCo00,special_teams,3,,,,,
player,201209230sdg,sdg,LiugCo00,st_pct,14%,,,,,
player,201209230sdg,sdg,JohnJa23,pos,LB,,,,,
player,201209230sdg,sdg,JohnJa23,offense,0,,,,,
player,201209230sdg,sdg,JohnJa23,off_pct,0%,,,,,
player,201209230sdg,sdg,JohnJa23,defense,35,,,,,
player,201209230sdg,sdg,JohnJa23,def_pct,49%,,,,,
player,201209230sdg,sdg,JohnJa23,special_teams,4,,,,,
player,201209230sdg,sdg,JohnJa23,st_pct,19%,,,,,
player,201209230sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201209230sdg,sdg,ReyeKe00,offense,0,,,,,
player,201209230sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201209230sdg,sdg,ReyeKe00,defense,32,,,,,
player,201209230sdg,sdg,ReyeKe00,def_pct,44%,,,,,
player,201209230sdg,sdg,ReyeKe00,special_teams,4,,,,,
player,201209230sdg,sdg,ReyeKe00,st_pct,19%,,,,,
player,201209230sdg,sdg,GilcMa00,pos,CB,,,,,
player,201209230sdg,sdg,GilcMa00,offense,0,,,,,
player,201209230sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201209230sdg,sdg,GilcMa00,defense,31,,,,,
player,201209230sdg,sdg,GilcMa00,def_pct,43%,,,,,
player,201209230sdg,sdg,GilcMa00,special_teams,10,,,,,
player,201209230sdg,sdg,GilcMa00,st_pct,48%,,,,,
player,201209230sdg,sdg,IngrMe00,pos,LB,,,,,
player,201209230sdg,sdg,IngrMe00,offense,0,,,,,
player,201209230sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201209230sdg,sdg,IngrMe00,defense,31,,,,,
player,201209230sdg,sdg,IngrMe00,def_pct,43%,,,,,
player,201209230sdg,sdg,IngrMe00,special_teams,9,,,,,
player,201209230sdg,sdg,IngrMe00,st_pct,43%,,,,,
player,201209230sdg,sdg,ThomCa99,pos,DT,,,,,
player,201209230sdg,sdg,ThomCa99,offense,0,,,,,
player,201209230sdg,sdg,ThomCa99,off_pct,0%,,,,,
player,201209230sdg,sdg,ThomCa99,defense,29,,,,,
player,201209230sdg,sdg,ThomCa99,def_pct,40%,,,,,
player,201209230sdg,sdg,ThomCa99,special_teams,4,,,,,
player,201209230sdg,sdg,ThomCa99,st_pct,19%,,,,,
player,201209230sdg,sdg,FranAu20,pos,DT,,,,,
player,201209230sdg,sdg,FranAu20,offense,0,,,,,
player,201209230sdg,sdg,FranAu20,off_pct,0%,,,,,
player,201209230sdg,sdg,FranAu20,defense,26,,,,,
player,201209230sdg,sdg,FranAu20,def_pct,36%,,,,,
player,201209230sdg,sdg,FranAu20,special_teams,3,,,,,
player,201209230sdg,sdg,FranAu20,st_pct,14%,,,,,
player,201209230sdg,sdg,EnglLa99,pos,LB,,,,,
player,201209230sdg,sdg,EnglLa99,offense,0,,,,,
player,201209230sdg,sdg,EnglLa99,off_pct,0%,,,,,
player,201209230sdg,sdg,EnglLa99,defense,19,,,,,
player,201209230sdg,sdg,EnglLa99,def_pct,26%,,,,,
player,201209230sdg,sdg,EnglLa99,special_teams,9,,,,,
player,201209230sdg,sdg,EnglLa99,st_pct,43%,,,,,
player,201209230sdg,sdg,BarnAn99,pos,LB,,,,,
player,201209230sdg,sdg,BarnAn99,offense,0,,,,,
player,201209230sdg,sdg,BarnAn99,off_pct,0%,,,,,
player,201209230sdg,sdg,BarnAn99,defense,10,,,,,
player,201209230sdg,sdg,BarnAn99,def_pct,14%,,,,,
player,201209230sdg,sdg,BarnAn99,special_teams,0,,,,,
player,201209230sdg,sdg,BarnAn99,st_pct,0%,,,,,
player,201209230sdg,sdg,LyncCo99,pos,SS,,,,,
player,201209230sdg,sdg,LyncCo99,offense,0,,,,,
player,201209230sdg,sdg,LyncCo99,off_pct,0%,,,,,
player,201209230sdg,sdg,LyncCo99,defense,9,,,,,
player,201209230sdg,sdg,LyncCo99,def_pct,12%,,,,,
player,201209230sdg,sdg,LyncCo99,special_teams,20,,,,,
player,201209230sdg,sdg,LyncCo99,st_pct,95%,,,,,
player,201209230sdg,sdg,WillDe22,pos,LB,,,,,
player,201209230sdg,sdg,WillDe22,offense,0,,,,,
player,201209230sdg,sdg,WillDe22,off_pct,0%,,,,,
player,201209230sdg,sdg,WillDe22,defense,9,,,,,
player,201209230sdg,sdg,WillDe22,def_pct,12%,,,,,
player,201209230sdg,sdg,WillDe22,special_teams,16,,,,,
player,201209230sdg,sdg,WillDe22,st_pct,76%,,,,,
player,201209230sdg,sdg,StucDa20,pos,FS,,,,,
player,201209230sdg,sdg,StucDa20,offense,0,,,,,
player,201209230sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201209230sdg,sdg,StucDa20,defense,0,,,,,
player,201209230sdg,sdg,StucDa20,def_pct,0%,,,,,
