game,2012,15,20121216,201212160cle,was,"Washington Redskins",38,cle,"Cleveland Browns",21
player,201212160cle,cle,PattDi20,fumbles_rec,0,,,,,
player,201212160cle,cle,PattDi20,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,PattDi20,fumbles_rec_td,0,,,,,
player,201212160cle,cle,PattDi20,fumbles_forced,0,,,,,
player,201212160cle,cle,BadeJo00,def_int,0,,,,,
player,201212160cle,cle,BadeJo00,def_int_yds,0,,,,,
player,201212160cle,cle,BadeJo00,def_int_td,0,,,,,
player,201212160cle,cle,BadeJo00,def_int_long,0,,,,,
player,201212160cle,cle,BadeJo00,pass_defended,0,,,,,
player,201212160cle,cle,BadeJo00,sacks,0.0,,,,,
player,201212160cle,cle,BadeJo00,tackles_combined,1,,,,,
player,201212160cle,cle,BadeJo00,tackles_solo,1,,,,,
player,201212160cle,cle,BadeJo00,tackles_assists,0,,,,,
player,201212160cle,cle,BadeJo00,tackles_loss,0,,,,,
player,201212160cle,cle,BadeJo00,qb_hits,0,,,,,
player,201212160cle,cle,BadeJo00,fumbles_rec,0,,,,,
player,201212160cle,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201212160cle,cle,BadeJo00,fumbles_forced,0,,,,,
player,201212160cle,cle,KitcIs00,def_int,0,,,,,
player,201212160cle,cle,KitcIs00,def_int_yds,0,,,,,
player,201212160cle,cle,KitcIs00,def_int_td,0,,,,,
player,201212160cle,cle,KitcIs00,def_int_long,0,,,,,
player,201212160cle,cle,KitcIs00,pass_defended,0,,,,,
player,201212160cle,cle,KitcIs00,sacks,0.0,,,,,
player,201212160cle,cle,KitcIs00,tackles_combined,1,,,,,
player,201212160cle,cle,KitcIs00,tackles_solo,0,,,,,
player,201212160cle,cle,KitcIs00,tackles_assists,1,,,,,
player,201212160cle,cle,KitcIs00,tackles_loss,0,,,,,
player,201212160cle,cle,KitcIs00,qb_hits,0,,,,,
player,201212160cle,cle,KitcIs00,fumbles_rec,0,,,,,
player,201212160cle,cle,KitcIs00,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,KitcIs00,fumbles_rec_td,0,,,,,
player,201212160cle,cle,KitcIs00,fumbles_forced,0,,,,,
player,201212160cle,cle,RubiAh99,def_int,0,,,,,
player,201212160cle,cle,RubiAh99,def_int_yds,0,,,,,
player,201212160cle,cle,RubiAh99,def_int_td,0,,,,,
player,201212160cle,cle,RubiAh99,def_int_long,0,,,,,
player,201212160cle,cle,RubiAh99,pass_defended,0,,,,,
player,201212160cle,cle,RubiAh99,sacks,0.0,,,,,
player,201212160cle,cle,RubiAh99,tackles_combined,1,,,,,
player,201212160cle,cle,RubiAh99,tackles_solo,0,,,,,
player,201212160cle,cle,RubiAh99,tackles_assists,1,,,,,
player,201212160cle,cle,RubiAh99,tackles_loss,0,,,,,
player,201212160cle,cle,RubiAh99,qb_hits,0,,,,,
player,201212160cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201212160cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201212160cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201212160cle,cle,RuckFr99,def_int,0,,,,,
player,201212160cle,cle,RuckFr99,def_int_yds,0,,,,,
player,201212160cle,cle,RuckFr99,def_int_td,0,,,,,
player,201212160cle,cle,RuckFr99,def_int_long,0,,,,,
player,201212160cle,cle,RuckFr99,pass_defended,0,,,,,
player,201212160cle,cle,RuckFr99,sacks,0.0,,,,,
player,201212160cle,cle,RuckFr99,tackles_combined,1,,,,,
player,201212160cle,cle,RuckFr99,tackles_solo,0,,,,,
player,201212160cle,cle,RuckFr99,tackles_assists,1,,,,,
player,201212160cle,cle,RuckFr99,tackles_loss,0,,,,,
player,201212160cle,cle,RuckFr99,qb_hits,0,,,,,
player,201212160cle,cle,RuckFr99,fumbles_rec,0,,,,,
player,201212160cle,cle,RuckFr99,fumbles_rec_yds,0,,,,,
player,201212160cle,cle,RuckFr99,fumbles_rec_td,0,,,,,
player,201212160cle,cle,RuckFr99,fumbles_forced,0,,,,,
player,201212160cle,was,CrawRi00,kick_ret,0,,,,,
player,201212160cle,was,CrawRi00,kick_ret_yds,0,,,,,
player,201212160cle,was,CrawRi00,kick_ret_yds_per_ret,,,,,,
player,201212160cle,was,CrawRi00,kick_ret_td,0,,,,,
player,201212160cle,was,CrawRi00,kick_ret_long,0,,,,,
player,201212160cle,was,CrawRi00,punt_ret,2,,,,,
player,201212160cle,was,CrawRi00,punt_ret_yds,18,,,,,
player,201212160cle,was,CrawRi00,punt_ret_yds_per_ret,9.0,,,,,
player,201212160cle,was,CrawRi00,punt_ret_td,0,,,,,
player,201212160cle,was,CrawRi00,punt_ret_long,13,,,,,
player,201212160cle,was,RoysEv00,kick_ret,1,,,,,
player,201212160cle,was,RoysEv00,kick_ret_yds,22,,,,,
player,201212160cle,was,RoysEv00,kick_ret_yds_per_ret,22.0,,,,,
player,201212160cle,was,RoysEv00,kick_ret_td,0,,,,,
player,201212160cle,was,RoysEv00,kick_ret_long,22,,,,,
player,201212160cle,was,RoysEv00,punt_ret,0,,,,,
player,201212160cle,was,RoysEv00,punt_ret_yds,0,,,,,
player,201212160cle,was,RoysEv00,punt_ret_yds_per_ret,,,,,,
player,201212160cle,was,RoysEv00,punt_ret_td,0,,,,,
player,201212160cle,was,RoysEv00,punt_ret_long,0,,,,,
player,201212160cle,cle,CribJo01,kick_ret,7,,,,,
player,201212160cle,cle,CribJo01,kick_ret_yds,191,,,,,
player,201212160cle,cle,CribJo01,kick_ret_yds_per_ret,27.3,,,,,
player,201212160cle,cle,CribJo01,kick_ret_td,0,,,,,
player,201212160cle,cle,CribJo01,kick_ret_long,32,,,,,
player,201212160cle,cle,CribJo01,punt_ret,2,,,,,
player,201212160cle,cle,CribJo01,punt_ret_yds,15,,,,,
player,201212160cle,cle,CribJo01,punt_ret_yds_per_ret,7.5,,,,,
player,201212160cle,cle,CribJo01,punt_ret_td,0,,,,,
player,201212160cle,cle,CribJo01,punt_ret_long,10,,,,,
player,201212160cle,was,ForbKa00,xpm,5,,,,,
player,201212160cle,was,ForbKa00,xpa,5,,,,,
player,201212160cle,was,ForbKa00,fgm,1,,,,,
player,201212160cle,was,ForbKa00,fga,1,,,,,
player,201212160cle,was,ForbKa00,punt,0,,,,,
player,201212160cle,was,ForbKa00,punt_yds,0,,,,,
player,201212160cle,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201212160cle,was,ForbKa00,punt_long,0,,,,,
player,201212160cle,was,RoccSa20,xpm,,,,,,
player,201212160cle,was,RoccSa20,xpa,,,,,,
player,201212160cle,was,RoccSa20,fgm,,,,,,
player,201212160cle,was,RoccSa20,fga,,,,,,
player,201212160cle,was,RoccSa20,punt,5,,,,,
player,201212160cle,was,RoccSa20,punt_yds,213,,,,,
player,201212160cle,was,RoccSa20,punt_yds_per_punt,42.6,,,,,
player,201212160cle,was,RoccSa20,punt_long,57,,,,,
player,201212160cle,cle,dawsophi01,xpm,3,,,,,
player,201212160cle,cle,dawsophi01,xpa,3,,,,,
player,201212160cle,cle,dawsophi01,fgm,,,,,,
player,201212160cle,cle,dawsophi01,fga,,,,,,
player,201212160cle,cle,dawsophi01,punt,0,,,,,
player,201212160cle,cle,dawsophi01,punt_yds,0,,,,,
player,201212160cle,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201212160cle,cle,dawsophi01,punt_long,0,,,,,
player,201212160cle,cle,HodgRe20,xpm,,,,,,
player,201212160cle,cle,HodgRe20,xpa,,,,,,
player,201212160cle,cle,HodgRe20,fgm,,,,,,
player,201212160cle,cle,HodgRe20,fga,,,,,,
player,201212160cle,cle,HodgRe20,punt,6,,,,,
player,201212160cle,cle,HodgRe20,punt_yds,252,,,,,
player,201212160cle,cle,HodgRe20,punt_yds_per_punt,42.0,,,,,
player,201212160cle,cle,HodgRe20,punt_long,58,,,,,
player,201212160cle,cle,GrecJo20,pos,C,,,,,
player,201212160cle,cle,GrecJo20,offense,53,,,,,
player,201212160cle,cle,GrecJo20,off_pct,100%,,,,,
player,201212160cle,cle,GrecJo20,defense,0,,,,,
player,201212160cle,cle,GrecJo20,def_pct,0%,,,,,
player,201212160cle,cle,GrecJo20,special_teams,3,,,,,
player,201212160cle,cle,GrecJo20,st_pct,10%,,,,,
player,201212160cle,cle,MackAl20,pos,C,,,,,
player,201212160cle,cle,MackAl20,offense,53,,,,,
player,201212160cle,cle,MackAl20,off_pct,100%,,,,,
player,201212160cle,cle,MackAl20,defense,0,,,,,
player,201212160cle,cle,MackAl20,def_pct,0%,,,,,
player,201212160cle,cle,MackAl20,special_teams,3,,,,,
player,201212160cle,cle,MackAl20,st_pct,10%,,,,,
player,201212160cle,cle,LauvSh20,pos,G,,,,,
player,201212160cle,cle,LauvSh20,offense,53,,,,,
player,201212160cle,cle,LauvSh20,off_pct,100%,,,,,
player,201212160cle,cle,LauvSh20,defense,0,,,,,
player,201212160cle,cle,LauvSh20,def_pct,0%,,,,,
player,201212160cle,cle,LauvSh20,special_teams,3,,,,,
player,201212160cle,cle,LauvSh20,st_pct,10%,,,,,
player,201212160cle,cle,SchwMi00,pos,T,,,,,
player,201212160cle,cle,SchwMi00,offense,53,,,,,
player,201212160cle,cle,SchwMi00,off_pct,100%,,,,,
player,201212160cle,cle,SchwMi00,defense,0,,,,,
player,201212160cle,cle,SchwMi00,def_pct,0%,,,,,
player,201212160cle,cle,SchwMi00,special_teams,3,,,,,
player,201212160cle,cle,SchwMi00,st_pct,10%,,,,,
player,201212160cle,cle,ThomJo28,pos,T,,,,,
player,201212160cle,cle,ThomJo28,offense,53,,,,,
player,201212160cle,cle,ThomJo28,off_pct,100%,,,,,
player,201212160cle,cle,ThomJo28,defense,0,,,,,
player,201212160cle,cle,ThomJo28,def_pct,0%,,,,,
player,201212160cle,cle,ThomJo28,special_teams,3,,,,,
player,201212160cle,cle,ThomJo28,st_pct,10%,,,,,
player,201212160cle,cle,WeedBr00,pos,QB,,,,,
player,201212160cle,cle,WeedBr00,offense,53,,,,,
player,201212160cle,cle,WeedBr00,off_pct,100%,,,,,
player,201212160cle,cle,WeedBr00,defense,0,,,,,
player,201212160cle,cle,WeedBr00,def_pct,0%,,,,,
player,201212160cle,cle,WeedBr00,special_teams,0,,,,,
player,201212160cle,cle,WeedBr00,st_pct,0%,,,,,
player,201212160cle,cle,GordJo02,pos,WR,,,,,
player,201212160cle,cle,GordJo02,offense,52,,,,,
player,201212160cle,cle,GordJo02,off_pct,98%,,,,,
player,201212160cle,cle,GordJo02,defense,0,,,,,
player,201212160cle,cle,GordJo02,def_pct,0%,,,,,
player,201212160cle,cle,GordJo02,special_teams,0,,,,,
player,201212160cle,cle,GordJo02,st_pct,0%,,,,,
player,201212160cle,cle,WatsBe00,pos,TE,,,,,
player,201212160cle,cle,WatsBe00,offense,45,,,,,
player,201212160cle,cle,WatsBe00,off_pct,85%,,,,,
player,201212160cle,cle,WatsBe00,defense,0,,,,,
player,201212160cle,cle,WatsBe00,def_pct,0%,,,,,
player,201212160cle,cle,WatsBe00,special_teams,3,,,,,
player,201212160cle,cle,WatsBe00,st_pct,10%,,,,,
player,201212160cle,cle,LittGr00,pos,WR,,,,,
player,201212160cle,cle,LittGr00,offense,45,,,,,
player,201212160cle,cle,LittGr00,off_pct,85%,,,,,
player,201212160cle,cle,LittGr00,defense,0,,,,,
player,201212160cle,cle,LittGr00,def_pct,0%,,,,,
player,201212160cle,cle,LittGr00,special_teams,0,,,,,
player,201212160cle,cle,LittGr00,st_pct,0%,,,,,
player,201212160cle,cle,RichTr00,pos,RB,,,,,
player,201212160cle,cle,RichTr00,offense,37,,,,,
player,201212160cle,cle,RichTr00,off_pct,70%,,,,,
player,201212160cle,cle,RichTr00,defense,0,,,,,
player,201212160cle,cle,RichTr00,def_pct,0%,,,,,
player,201212160cle,cle,RichTr00,special_teams,0,,,,,
player,201212160cle,cle,RichTr00,st_pct,0%,,,,,
player,201212160cle,cle,CameJo00,pos,TE,,,,,
player,201212160cle,cle,CameJo00,offense,22,,,,,
player,201212160cle,cle,CameJo00,off_pct,42%,,,,,
player,201212160cle,cle,CameJo00,defense,0,,,,,
player,201212160cle,cle,CameJo00,def_pct,0%,,,,,
player,201212160cle,cle,CameJo00,special_teams,7,,,,,
player,201212160cle,cle,CameJo00,st_pct,23%,,,,,
player,201212160cle,cle,MassMo00,pos,WR,,,,,
player,201212160cle,cle,MassMo00,offense,19,,,,,
player,201212160cle,cle,MassMo00,off_pct,36%,,,,,
player,201212160cle,cle,MassMo00,defense,0,,,,,
player,201212160cle,cle,MassMo00,def_pct,0%,,,,,
player,201212160cle,cle,MassMo00,special_teams,0,,,,,
player,201212160cle,cle,MassMo00,st_pct,0%,,,,,
player,201212160cle,cle,SmitAl02,pos,TE,,,,,
player,201212160cle,cle,SmitAl02,offense,18,,,,,
player,201212160cle,cle,SmitAl02,off_pct,34%,,,,,
player,201212160cle,cle,SmitAl02,defense,0,,,,,
player,201212160cle,cle,SmitAl02,def_pct,0%,,,,,
player,201212160cle,cle,SmitAl02,special_teams,13,,,,,
player,201212160cle,cle,SmitAl02,st_pct,42%,,,,,
player,201212160cle,cle,HardMo00,pos,RB,,,,,
player,201212160cle,cle,HardMo00,offense,11,,,,,
player,201212160cle,cle,HardMo00,off_pct,21%,,,,,
player,201212160cle,cle,HardMo00,defense,0,,,,,
player,201212160cle,cle,HardMo00,def_pct,0%,,,,,
player,201212160cle,cle,HardMo00,special_teams,0,,,,,
player,201212160cle,cle,HardMo00,st_pct,0%,,,,,
player,201212160cle,cle,BenjTr00,pos,WR,,,,,
player,201212160cle,cle,BenjTr00,offense,9,,,,,
player,201212160cle,cle,BenjTr00,off_pct,17%,,,,,
player,201212160cle,cle,BenjTr00,defense,0,,,,,
player,201212160cle,cle,BenjTr00,def_pct,0%,,,,,
player,201212160cle,cle,BenjTr00,special_teams,1,,,,,
player,201212160cle,cle,BenjTr00,st_pct,3%,,,,,
player,201212160cle,cle,CribJo01,pos,WR,,,,,
player,201212160cle,cle,CribJo01,offense,3,,,,,
player,201212160cle,cle,CribJo01,off_pct,6%,,,,,
player,201212160cle,cle,CribJo01,defense,0,,,,,
player,201212160cle,cle,CribJo01,def_pct,0%,,,,,
player,201212160cle,cle,CribJo01,special_teams,28,,,,,
player,201212160cle,cle,CribJo01,st_pct,90%,,,,,
player,201212160cle,cle,OgboCh00,pos,RB,,,,,
player,201212160cle,cle,OgboCh00,offense,3,,,,,
player,201212160cle,cle,OgboCh00,off_pct,6%,,,,,
player,201212160cle,cle,OgboCh00,defense,0,,,,,
player,201212160cle,cle,OgboCh00,def_pct,0%,,,,,
player,201212160cle,cle,OgboCh00,special_teams,7,,,,,
player,201212160cle,cle,OgboCh00,st_pct,23%,,,,,
player,201212160cle,cle,CousOn00,pos,T,,,,,
player,201212160cle,cle,CousOn00,offense,1,,,,,
player,201212160cle,cle,CousOn00,off_pct,2%,,,,,
player,201212160cle,cle,CousOn00,defense,0,,,,,
player,201212160cle,cle,CousOn00,def_pct,0%,,,,,
player,201212160cle,cle,CousOn00,special_teams,3,,,,,
player,201212160cle,cle,CousOn00,st_pct,10%,,,,,
player,201212160cle,cle,HadeJo99,pos,CB,,,,,
player,201212160cle,cle,HadeJo99,offense,0,,,,,
player,201212160cle,cle,HadeJo99,off_pct,0%,,,,,
player,201212160cle,cle,HadeJo99,defense,75,,,,,
player,201212160cle,cle,HadeJo99,def_pct,100%,,,,,
player,201212160cle,cle,HadeJo99,special_teams,11,,,,,
player,201212160cle,cle,HadeJo99,st_pct,35%,,,,,
player,201212160cle,cle,JackDQ20,pos,LB,,,,,
player,201212160cle,cle,JackDQ20,offense,0,,,,,
player,201212160cle,cle,JackDQ20,off_pct,0%,,,,,
player,201212160cle,cle,JackDQ20,defense,75,,,,,
player,201212160cle,cle,JackDQ20,def_pct,100%,,,,,
player,201212160cle,cle,JackDQ20,special_teams,7,,,,,
player,201212160cle,cle,JackDQ20,st_pct,23%,,,,,
player,201212160cle,cle,BrowSh20,pos,CB,,,,,
player,201212160cle,cle,BrowSh20,offense,0,,,,,
player,201212160cle,cle,BrowSh20,off_pct,0%,,,,,
player,201212160cle,cle,BrowSh20,defense,75,,,,,
player,201212160cle,cle,BrowSh20,def_pct,100%,,,,,
player,201212160cle,cle,BrowSh20,special_teams,1,,,,,
player,201212160cle,cle,BrowSh20,st_pct,3%,,,,,
player,201212160cle,cle,SheaJa00,pos,DE,,,,,
player,201212160cle,cle,SheaJa00,offense,0,,,,,
player,201212160cle,cle,SheaJa00,off_pct,0%,,,,,
player,201212160cle,cle,SheaJa00,defense,69,,,,,
player,201212160cle,cle,SheaJa00,def_pct,92%,,,,,
player,201212160cle,cle,SheaJa00,special_teams,7,,,,,
player,201212160cle,cle,SheaJa00,st_pct,23%,,,,,
player,201212160cle,cle,RubiAh99,pos,DT,,,,,
player,201212160cle,cle,RubiAh99,offense,0,,,,,
player,201212160cle,cle,RubiAh99,off_pct,0%,,,,,
player,201212160cle,cle,RubiAh99,defense,54,,,,,
player,201212160cle,cle,RubiAh99,def_pct,72%,,,,,
player,201212160cle,cle,RubiAh99,special_teams,7,,,,,
player,201212160cle,cle,RubiAh99,st_pct,23%,,,,,
player,201212160cle,cle,YounUs99,pos,SS,,,,,
player,201212160cle,cle,YounUs99,offense,0,,,,,
player,201212160cle,cle,YounUs99,off_pct,0%,,,,,
player,201212160cle,cle,YounUs99,defense,52,,,,,
player,201212160cle,cle,YounUs99,def_pct,69%,,,,,
player,201212160cle,cle,YounUs99,special_teams,1,,,,,
player,201212160cle,cle,YounUs99,st_pct,3%,,,,,
player,201212160cle,cle,GipsTa00,pos,FS,,,,,
player,201212160cle,cle,GipsTa00,offense,0,,,,,
player,201212160cle,cle,GipsTa00,off_pct,0%,,,,,
player,201212160cle,cle,GipsTa00,defense,51,,,,,
player,201212160cle,cle,GipsTa00,def_pct,68%,,,,,
player,201212160cle,cle,GipsTa00,special_teams,4,,,,,
player,201212160cle,cle,GipsTa00,st_pct,13%,,,,,
player,201212160cle,cle,WardT.99,pos,SS,,,,,
player,201212160cle,cle,WardT.99,offense,0,,,,,
player,201212160cle,cle,WardT.99,off_pct,0%,,,,,
player,201212160cle,cle,WardT.99,defense,47,,,,,
player,201212160cle,cle,WardT.99,def_pct,63%,,,,,
player,201212160cle,cle,WardT.99,special_teams,0,,,,,
player,201212160cle,cle,WardT.99,st_pct,0%,,,,,
player,201212160cle,cle,WinnBi00,pos,DT,,,,,
player,201212160cle,cle,WinnBi00,offense,0,,,,,
player,201212160cle,cle,WinnBi00,off_pct,0%,,,,,
player,201212160cle,cle,WinnBi00,defense,43,,,,,
player,201212160cle,cle,WinnBi00,def_pct,57%,,,,,
player,201212160cle,cle,WinnBi00,special_teams,6,,,,,
player,201212160cle,cle,WinnBi00,st_pct,19%,,,,,
player,201212160cle,cle,JohnJa04,pos,LB,,,,,
player,201212160cle,cle,JohnJa04,offense,0,,,,,
player,201212160cle,cle,JohnJa04,off_pct,0%,,,,,
player,201212160cle,cle,JohnJa04,defense,40,,,,,
player,201212160cle,cle,JohnJa04,def_pct,53%,,,,,
player,201212160cle,cle,JohnJa04,special_teams,28,,,,,
player,201212160cle,cle,JohnJa04,st_pct,90%,,,,,
player,201212160cle,cle,MaiaKa99,pos,LB,,,,,
player,201212160cle,cle,MaiaKa99,offense,0,,,,,
player,201212160cle,cle,MaiaKa99,off_pct,0%,,,,,
player,201212160cle,cle,MaiaKa99,defense,40,,,,,
player,201212160cle,cle,MaiaKa99,def_pct,53%,,,,,
player,201212160cle,cle,MaiaKa99,special_teams,28,,,,,
player,201212160cle,cle,MaiaKa99,st_pct,90%,,,,,
player,201212160cle,cle,ThomJu20,pos,DE,,,,,
player,201212160cle,cle,ThomJu20,offense,0,,,,,
player,201212160cle,cle,ThomJu20,off_pct,0%,,,,,
player,201212160cle,cle,ThomJu20,defense,37,,,,,
player,201212160cle,cle,ThomJu20,def_pct,49%,,,,,
player,201212160cle,cle,ThomJu20,special_teams,1,,,,,
player,201212160cle,cle,ThomJu20,st_pct,3%,,,,,
player,201212160cle,cle,PattDi20,pos,CB,,,,,
player,201212160cle,cle,PattDi20,offense,0,,,,,
player,201212160cle,cle,PattDi20,off_pct,0%,,,,,
player,201212160cle,cle,PattDi20,defense,35,,,,,
player,201212160cle,cle,PattDi20,def_pct,47%,,,,,
player,201212160cle,cle,PattDi20,special_teams,0,,,,,
player,201212160cle,cle,PattDi20,st_pct,0%,,,,,
player,201212160cle,cle,RobeCr00,pos,LB,,,,,
player,201212160cle,cle,RobeCr00,offense,0,,,,,
player,201212160cle,cle,RobeCr00,off_pct,0%,,,,,
player,201212160cle,cle,RobeCr00,defense,34,,,,,
player,201212160cle,cle,RobeCr00,def_pct,45%,,,,,
player,201212160cle,cle,RobeCr00,special_teams,21,,,,,
player,201212160cle,cle,RobeCr00,st_pct,68%,,,,,
player,201212160cle,cle,TaylPh00,pos,DT,,,,,
player,201212160cle,cle,TaylPh00,offense,0,,,,,
player,201212160cle,cle,TaylPh00,off_pct,0%,,,,,
player,201212160cle,cle,TaylPh00,defense,33,,,,,
player,201212160cle,cle,TaylPh00,def_pct,44%,,,,,
player,201212160cle,cle,TaylPh00,special_teams,7,,,,,
player,201212160cle,cle,TaylPh00,st_pct,23%,,,,,
player,201212160cle,cle,HughJo00,pos,DT,,,,,
player,201212160cle,cle,HughJo00,offense,0,,,,,
player,201212160cle,cle,HughJo00,off_pct,0%,,,,,
player,201212160cle,cle,HughJo00,defense,28,,,,,
player,201212160cle,cle,HughJo00,def_pct,37%,,,,,
player,201212160cle,cle,HughJo00,special_teams,0,,,,,
player,201212160cle,cle,HughJo00,st_pct,0%,,,,,
player,201212160cle,cle,RuckFr99,pos,DE,,,,,
player,201212160cle,cle,RuckFr99,offense,0,,,,,
player,201212160cle,cle,RuckFr99,off_pct,0%,,,,,
player,201212160cle,cle,RuckFr99,defense,23,,,,,
player,201212160cle,cle,RuckFr99,def_pct,31%,,,,,
player,201212160cle,cle,RuckFr99,special_teams,0,,,,,
player,201212160cle,cle,RuckFr99,st_pct,0%,,,,,
player,201212160cle,cle,KitcIs00,pos,DT,,,,,
player,201212160cle,cle,KitcIs00,offense,0,,,,,
player,201212160cle,cle,KitcIs00,off_pct,0%,,,,,
player,201212160cle,cle,KitcIs00,defense,13,,,,,
player,201212160cle,cle,KitcIs00,def_pct,17%,,,,,
player,201212160cle,cle,KitcIs00,special_teams,0,,,,,
player,201212160cle,cle,KitcIs00,st_pct,0%,,,,,
player,201212160cle,cle,SkriBu00,pos,CB,,,,,
player,201212160cle,cle,SkriBu00,offense,0,,,,,
player,201212160cle,cle,SkriBu00,off_pct,0%,,,,,
player,201212160cle,cle,SkriBu00,defense,1,,,,,
player,201212160cle,cle,SkriBu00,def_pct,1%,,,,,
player,201212160cle,cle,SkriBu00,special_teams,20,,,,,
player,201212160cle,cle,SkriBu00,st_pct,65%,,,,,
player,201212160cle,cle,BadeJo00,pos,CB,,,,,
player,201212160cle,cle,BadeJo00,offense,0,,,,,
player,201212160cle,cle,BadeJo00,off_pct,0%,,,,,
player,201212160cle,cle,BadeJo00,defense,0,,,,,
player,201212160cle,cle,BadeJo00,def_pct,0%,,,,,
player,201212160cle,cle,BadeJo00,special_teams,27,,,,,
player,201212160cle,cle,BadeJo00,st_pct,87%,,,,,
player,201212160cle,cle,FortL.00,pos,LB,,,,,
player,201212160cle,cle,FortL.00,offense,0,,,,,
player,201212160cle,cle,FortL.00,off_pct,0%,,,,,
player,201212160cle,cle,FortL.00,defense,0,,,,,
player,201212160cle,cle,FortL.00,def_pct,0%,,,,,
player,201212160cle,cle,FortL.00,special_teams,21,,,,,
player,201212160cle,cle,FortL.00,st_pct,68%,,,,,
player,201212160cle,cle,CardTa00,pos,LB,,,,,
player,201212160cle,cle,CardTa00,offense,0,,,,,
player,201212160cle,cle,CardTa00,off_pct,0%,,,,,
player,201212160cle,cle,CardTa00,defense,0,,,,,
player,201212160cle,cle,CardTa00,def_pct,0%,,,,,
player,201212160cle,cle,CardTa00,special_teams,21,,,,,
player,201212160cle,cle,CardTa00,st_pct,68%,,,,,
player,201212160cle,cle,VentRa20,pos,FS,,,,,
player,201212160cle,cle,VentRa20,offense,0,,,,,
player,201212160cle,cle,VentRa20,off_pct,0%,,,,,
player,201212160cle,cle,VentRa20,defense,0,,,,,
player,201212160cle,cle,VentRa20,def_pct,0%,,,,,
player,201212160cle,cle,VentRa20,special_teams,21,,,,,
player,201212160cle,cle,VentRa20,st_pct,68%,,,,,
player,201212160cle,cle,HodgRe20,pos,P,,,,,
player,201212160cle,cle,HodgRe20,offense,0,,,,,
player,201212160cle,cle,HodgRe20,off_pct,0%,,,,,
player,201212160cle,cle,HodgRe20,defense,0,,,,,
player,201212160cle,cle,HodgRe20,def_pct,0%,,,,,
player,201212160cle,cle,HodgRe20,special_teams,9,,,,,
player,201212160cle,cle,HodgRe20,st_pct,29%,,,,,
player,201212160cle,cle,YounCh02,pos,LS,,,,,
player,201212160cle,cle,YounCh02,offense,0,,,,,
player,201212160cle,cle,YounCh02,off_pct,0%,,,,,
player,201212160cle,cle,YounCh02,defense,0,,,,,
player,201212160cle,cle,YounCh02,def_pct,0%,,,,,
player,201212160cle,cle,YounCh02,special_teams,9,,,,,
player,201212160cle,cle,YounCh02,st_pct,29%,,,,,
player,201212160cle,cle,dawsophi01,pos,K,,,,,
player,201212160cle,cle,dawsophi01,offense,0,,,,,
player,201212160cle,cle,dawsophi01,off_pct,0%,,,,,
player,201212160cle,cle,dawsophi01,defense,0,,,,,
player,201212160cle,cle,dawsophi01,def_pct,0%,,,,,
player,201212160cle,cle,dawsophi01,special_teams,7,,,,,
player,201212160cle,cle,dawsophi01,st_pct,23%,,,,,
player,201212160cle,was,WillTr21,pos,T,,,,,
player,201212160cle,was,WillTr21,offense,75,,,,,
player,201212160cle,was,WillTr21,off_pct,100%,,,,,
player,201212160cle,was,WillTr21,defense,0,,,,,
player,201212160cle,was,WillTr21,def_pct,0%,,,,,
player,201212160cle,was,WillTr21,special_teams,6,,,,,
player,201212160cle,was,WillTr21,st_pct,19%,,,,,
player,201212160cle,was,ChesCh21,pos,G,,,,,
player,201212160cle,was,ChesCh21,offense,75,,,,,
player,201212160cle,was,ChesCh21,off_pct,100%,,,,,
player,201212160cle,was,ChesCh21,defense,0,,,,,
player,201212160cle,was,ChesCh21,def_pct,0%,,,,,
player,201212160cle,was,ChesCh21,special_teams,6,,,,,
player,201212160cle,was,ChesCh21,st_pct,19%,,,,,
player,201212160cle,was,LichKo20,pos,G,,,,,
player,201212160cle,was,LichKo20,offense,75,,,,,
player,201212160cle,was,LichKo20,off_pct,100%,,,,,
player,201212160cle,was,LichKo20,defense,0,,,,,
player,201212160cle,was,LichKo20,def_pct,0%,,,,,
player,201212160cle,was,LichKo20,special_teams,0,,,,,
player,201212160cle,was,LichKo20,st_pct,0%,,,,,
player,201212160cle,was,CousKi00,pos,QB,,,,,
player,201212160cle,was,CousKi00,offense,75,,,,,
player,201212160cle,was,CousKi00,off_pct,100%,,,,,
player,201212160cle,was,CousKi00,defense,0,,,,,
player,201212160cle,was,CousKi00,def_pct,0%,,,,,
player,201212160cle,was,CousKi00,special_teams,0,,,,,
player,201212160cle,was,CousKi00,st_pct,0%,,,,,
player,201212160cle,was,PaulLo00,pos,TE,,,,,
player,201212160cle,was,PaulLo00,offense,74,,,,,
player,201212160cle,was,PaulLo00,off_pct,99%,,,,,
player,201212160cle,was,PaulLo00,defense,0,,,,,
player,201212160cle,was,PaulLo00,def_pct,0%,,,,,
