game,2012,9,20121105,201211050nor,phi,"Philadelphia Eagles",13,nor,"New Orleans Saints",28
player,201211050nor,nor,HickAk00,pos,DT,,,,,
player,201211050nor,nor,HickAk00,offense,0,,,,,
player,201211050nor,nor,HickAk00,off_pct,0%,,,,,
player,201211050nor,nor,HickAk00,defense,20,,,,,
player,201211050nor,nor,HickAk00,def_pct,25%,,,,,
player,201211050nor,nor,HickAk00,special_teams,9,,,,,
player,201211050nor,nor,HickAk00,st_pct,38%,,,,,
player,201211050nor,nor,ShanSc20,pos,LB,,,,,
player,201211050nor,nor,ShanSc20,offense,0,,,,,
player,201211050nor,nor,ShanSc20,off_pct,0%,,,,,
player,201211050nor,nor,ShanSc20,defense,20,,,,,
player,201211050nor,nor,ShanSc20,def_pct,25%,,,,,
player,201211050nor,nor,ShanSc20,special_teams,0,,,,,
player,201211050nor,nor,ShanSc20,st_pct,0%,,,,,
player,201211050nor,nor,GaleJu00,pos,DE,,,,,
player,201211050nor,nor,GaleJu00,offense,0,,,,,
player,201211050nor,nor,GaleJu00,off_pct,0%,,,,,
player,201211050nor,nor,GaleJu00,defense,14,,,,,
player,201211050nor,nor,GaleJu00,def_pct,18%,,,,,
player,201211050nor,nor,GaleJu00,special_teams,2,,,,,
player,201211050nor,nor,GaleJu00,st_pct,8%,,,,,
player,201211050nor,nor,BunkBr20,pos,DT,,,,,
player,201211050nor,nor,BunkBr20,offense,0,,,,,
player,201211050nor,nor,BunkBr20,off_pct,0%,,,,,
player,201211050nor,nor,BunkBr20,defense,13,,,,,
player,201211050nor,nor,BunkBr20,def_pct,16%,,,,,
player,201211050nor,nor,BunkBr20,special_teams,0,,,,,
player,201211050nor,nor,BunkBr20,st_pct,0%,,,,,
player,201211050nor,nor,PatrJo00,pos,CB,,,,,
player,201211050nor,nor,PatrJo00,offense,0,,,,,
player,201211050nor,nor,PatrJo00,off_pct,0%,,,,,
player,201211050nor,nor,PatrJo00,defense,2,,,,,
player,201211050nor,nor,PatrJo00,def_pct,3%,,,,,
player,201211050nor,nor,PatrJo00,special_teams,9,,,,,
player,201211050nor,nor,PatrJo00,st_pct,38%,,,,,
player,201211050nor,nor,HerrWi99,pos,LB,,,,,
player,201211050nor,nor,HerrWi99,offense,0,,,,,
player,201211050nor,nor,HerrWi99,off_pct,0%,,,,,
player,201211050nor,nor,HerrWi99,defense,0,,,,,
player,201211050nor,nor,HerrWi99,def_pct,0%,,,,,
player,201211050nor,nor,HerrWi99,special_teams,19,,,,,
player,201211050nor,nor,HerrWi99,st_pct,79%,,,,,
player,201211050nor,nor,BushRa00,pos,SS,,,,,
player,201211050nor,nor,BushRa00,offense,0,,,,,
player,201211050nor,nor,BushRa00,off_pct,0%,,,,,
player,201211050nor,nor,BushRa00,defense,0,,,,,
player,201211050nor,nor,BushRa00,def_pct,0%,,,,,
player,201211050nor,nor,BushRa00,special_teams,16,,,,,
player,201211050nor,nor,BushRa00,st_pct,67%,,,,,
player,201211050nor,nor,HumbRa00,pos,LB,,,,,
player,201211050nor,nor,HumbRa00,offense,0,,,,,
player,201211050nor,nor,HumbRa00,off_pct,0%,,,,,
player,201211050nor,nor,HumbRa00,defense,0,,,,,
player,201211050nor,nor,HumbRa00,def_pct,0%,,,,,
player,201211050nor,nor,HumbRa00,special_teams,11,,,,,
player,201211050nor,nor,HumbRa00,st_pct,46%,,,,,
player,201211050nor,nor,MorsTh00,pos,P,,,,,
player,201211050nor,nor,MorsTh00,offense,0,,,,,
player,201211050nor,nor,MorsTh00,off_pct,0%,,,,,
player,201211050nor,nor,MorsTh00,defense,0,,,,,
player,201211050nor,nor,MorsTh00,def_pct,0%,,,,,
player,201211050nor,nor,MorsTh00,special_teams,8,,,,,
player,201211050nor,nor,MorsTh00,st_pct,33%,,,,,
player,201211050nor,nor,DresJu20,pos,LS,,,,,
player,201211050nor,nor,DresJu20,offense,0,,,,,
player,201211050nor,nor,DresJu20,off_pct,0%,,,,,
player,201211050nor,nor,DresJu20,defense,0,,,,,
player,201211050nor,nor,DresJu20,def_pct,0%,,,,,
player,201211050nor,nor,DresJu20,special_teams,8,,,,,
player,201211050nor,nor,DresJu20,st_pct,33%,,,,,
player,201211050nor,nor,CamaGr00,pos,WR,,,,,
player,201211050nor,nor,CamaGr00,offense,0,,,,,
player,201211050nor,nor,CamaGr00,off_pct,0%,,,,,
player,201211050nor,nor,CamaGr00,defense,0,,,,,
player,201211050nor,nor,CamaGr00,def_pct,0%,,,,,
player,201211050nor,nor,CamaGr00,special_teams,5,,,,,
player,201211050nor,nor,CamaGr00,st_pct,21%,,,,,
player,201211050nor,nor,DaniCh00,pos,QB,,,,,
player,201211050nor,nor,DaniCh00,offense,0,,,,,
player,201211050nor,nor,DaniCh00,off_pct,0%,,,,,
player,201211050nor,nor,DaniCh00,defense,0,,,,,
player,201211050nor,nor,DaniCh00,def_pct,0%,,,,,
player,201211050nor,nor,DaniCh00,special_teams,5,,,,,
player,201211050nor,nor,DaniCh00,st_pct,21%,,,,,
player,201211050nor,nor,HartGa00,pos,K,,,,,
player,201211050nor,nor,HartGa00,offense,0,,,,,
player,201211050nor,nor,HartGa00,off_pct,0%,,,,,
player,201211050nor,nor,HartGa00,defense,0,,,,,
player,201211050nor,nor,HartGa00,def_pct,0%,,,,,
player,201211050nor,nor,HartGa00,special_teams,5,,,,,
player,201211050nor,nor,HartGa00,st_pct,21%,,,,,
player,201211050nor,phi,DunlKi20,pos,T,,,,,
player,201211050nor,phi,DunlKi20,offense,79,,,,,
player,201211050nor,phi,DunlKi20,off_pct,100%,,,,,
player,201211050nor,phi,DunlKi20,defense,0,,,,,
player,201211050nor,phi,DunlKi20,def_pct,0%,,,,,
player,201211050nor,phi,DunlKi20,special_teams,3,,,,,
player,201211050nor,phi,DunlKi20,st_pct,12%,,,,,
player,201211050nor,phi,ReynDa01,pos,G,,,,,
player,201211050nor,phi,ReynDa01,offense,79,,,,,
player,201211050nor,phi,ReynDa01,off_pct,100%,,,,,
player,201211050nor,phi,ReynDa01,defense,0,,,,,
player,201211050nor,phi,ReynDa01,def_pct,0%,,,,,
player,201211050nor,phi,ReynDa01,special_teams,3,,,,,
player,201211050nor,phi,ReynDa01,st_pct,12%,,,,,
player,201211050nor,phi,KellDe00,pos,T,,,,,
player,201211050nor,phi,KellDe00,offense,79,,,,,
player,201211050nor,phi,KellDe00,off_pct,100%,,,,,
player,201211050nor,phi,KellDe00,defense,0,,,,,
player,201211050nor,phi,KellDe00,def_pct,0%,,,,,
player,201211050nor,phi,KellDe00,special_teams,3,,,,,
player,201211050nor,phi,KellDe00,st_pct,12%,,,,,
player,201211050nor,phi,MathEv20,pos,G,,,,,
player,201211050nor,phi,MathEv20,offense,79,,,,,
player,201211050nor,phi,MathEv20,off_pct,100%,,,,,
player,201211050nor,phi,MathEv20,defense,0,,,,,
player,201211050nor,phi,MathEv20,def_pct,0%,,,,,
player,201211050nor,phi,MathEv20,special_teams,3,,,,,
player,201211050nor,phi,MathEv20,st_pct,12%,,,,,
player,201211050nor,phi,VickMi00,pos,QB,,,,,
player,201211050nor,phi,VickMi00,offense,79,,,,,
player,201211050nor,phi,VickMi00,off_pct,100%,,,,,
player,201211050nor,phi,VickMi00,defense,0,,,,,
player,201211050nor,phi,VickMi00,def_pct,0%,,,,,
player,201211050nor,phi,VickMi00,special_teams,0,,,,,
player,201211050nor,phi,VickMi00,st_pct,0%,,,,,
player,201211050nor,phi,JackDe00,pos,WR,,,,,
player,201211050nor,phi,JackDe00,offense,77,,,,,
player,201211050nor,phi,JackDe00,off_pct,97%,,,,,
player,201211050nor,phi,JackDe00,defense,0,,,,,
player,201211050nor,phi,JackDe00,def_pct,0%,,,,,
player,201211050nor,phi,JackDe00,special_teams,1,,,,,
player,201211050nor,phi,JackDe00,st_pct,4%,,,,,
player,201211050nor,phi,MaclJe00,pos,WR,,,,,
player,201211050nor,phi,MaclJe00,offense,77,,,,,
player,201211050nor,phi,MaclJe00,off_pct,97%,,,,,
player,201211050nor,phi,MaclJe00,defense,0,,,,,
player,201211050nor,phi,MaclJe00,def_pct,0%,,,,,
player,201211050nor,phi,MaclJe00,special_teams,1,,,,,
player,201211050nor,phi,MaclJe00,st_pct,4%,,,,,
player,201211050nor,phi,CeleBr00,pos,TE,,,,,
player,201211050nor,phi,CeleBr00,offense,73,,,,,
player,201211050nor,phi,CeleBr00,off_pct,92%,,,,,
player,201211050nor,phi,CeleBr00,defense,0,,,,,
player,201211050nor,phi,CeleBr00,def_pct,0%,,,,,
player,201211050nor,phi,CeleBr00,special_teams,4,,,,,
player,201211050nor,phi,CeleBr00,st_pct,17%,,,,,
player,201211050nor,phi,McCoLe01,pos,RB,,,,,
player,201211050nor,phi,McCoLe01,offense,64,,,,,
player,201211050nor,phi,McCoLe01,off_pct,81%,,,,,
player,201211050nor,phi,McCoLe01,defense,0,,,,,
player,201211050nor,phi,McCoLe01,def_pct,0%,,,,,
player,201211050nor,phi,McCoLe01,special_teams,0,,,,,
player,201211050nor,phi,McCoLe01,st_pct,0%,,,,,
player,201211050nor,phi,BellDe20,pos,T,,,,,
player,201211050nor,phi,BellDe20,offense,58,,,,,
player,201211050nor,phi,BellDe20,off_pct,73%,,,,,
player,201211050nor,phi,BellDe20,defense,0,,,,,
player,201211050nor,phi,BellDe20,def_pct,0%,,,,,
player,201211050nor,phi,BellDe20,special_teams,3,,,,,
player,201211050nor,phi,BellDe20,st_pct,12%,,,,,
player,201211050nor,phi,AvanJa00,pos,WR,,,,,
player,201211050nor,phi,AvanJa00,offense,44,,,,,
player,201211050nor,phi,AvanJa00,off_pct,56%,,,,,
player,201211050nor,phi,AvanJa00,defense,0,,,,,
player,201211050nor,phi,AvanJa00,def_pct,0%,,,,,
player,201211050nor,phi,AvanJa00,special_teams,7,,,,,
player,201211050nor,phi,AvanJa00,st_pct,29%,,,,,
player,201211050nor,phi,HarbCl00,pos,TE,,,,,
player,201211050nor,phi,HarbCl00,offense,25,,,,,
player,201211050nor,phi,HarbCl00,off_pct,32%,,,,,
player,201211050nor,phi,HarbCl00,defense,0,,,,,
player,201211050nor,phi,HarbCl00,def_pct,0%,,,,,
player,201211050nor,phi,HarbCl00,special_teams,1,,,,,
player,201211050nor,phi,HarbCl00,st_pct,4%,,,,,
player,201211050nor,phi,HerrTo20,pos,T,,,,,
player,201211050nor,phi,HerrTo20,offense,21,,,,,
player,201211050nor,phi,HerrTo20,off_pct,27%,,,,,
player,201211050nor,phi,HerrTo20,defense,0,,,,,
player,201211050nor,phi,HerrTo20,def_pct,0%,,,,,
player,201211050nor,phi,HerrTo20,special_teams,0,,,,,
player,201211050nor,phi,HerrTo20,st_pct,0%,,,,,
player,201211050nor,phi,HaviSt00,pos,FB,,,,,
player,201211050nor,phi,HaviSt00,offense,18,,,,,
player,201211050nor,phi,HaviSt00,off_pct,23%,,,,,
player,201211050nor,phi,HaviSt00,defense,0,,,,,
player,201211050nor,phi,HaviSt00,def_pct,0%,,,,,
player,201211050nor,phi,HaviSt00,special_teams,16,,,,,
player,201211050nor,phi,HaviSt00,st_pct,67%,,,,,
player,201211050nor,phi,BrowBr02,pos,RB,,,,,
player,201211050nor,phi,BrowBr02,offense,11,,,,,
player,201211050nor,phi,BrowBr02,off_pct,14%,,,,,
player,201211050nor,phi,BrowBr02,defense,0,,,,,
player,201211050nor,phi,BrowBr02,def_pct,0%,,,,,
player,201211050nor,phi,BrowBr02,special_teams,4,,,,,
player,201211050nor,phi,BrowBr02,st_pct,17%,,,,,
player,201211050nor,phi,CoopRi00,pos,WR,,,,,
player,201211050nor,phi,CoopRi00,offense,6,,,,,
player,201211050nor,phi,CoopRi00,off_pct,8%,,,,,
player,201211050nor,phi,CoopRi00,defense,0,,,,,
player,201211050nor,phi,CoopRi00,def_pct,0%,,,,,
player,201211050nor,phi,CoopRi00,special_teams,16,,,,,
player,201211050nor,phi,CoopRi00,st_pct,67%,,,,,
player,201211050nor,phi,ColeKu99,pos,FS,,,,,
player,201211050nor,phi,ColeKu99,offense,0,,,,,
player,201211050nor,phi,ColeKu99,off_pct,0%,,,,,
player,201211050nor,phi,ColeKu99,defense,56,,,,,
player,201211050nor,phi,ColeKu99,def_pct,100%,,,,,
player,201211050nor,phi,ColeKu99,special_teams,10,,,,,
player,201211050nor,phi,ColeKu99,st_pct,42%,,,,,
player,201211050nor,phi,SimsDa01,pos,SS,,,,,
player,201211050nor,phi,SimsDa01,offense,0,,,,,
player,201211050nor,phi,SimsDa01,off_pct,0%,,,,,
player,201211050nor,phi,SimsDa01,defense,56,,,,,
player,201211050nor,phi,SimsDa01,def_pct,100%,,,,,
player,201211050nor,phi,SimsDa01,special_teams,8,,,,,
player,201211050nor,phi,SimsDa01,st_pct,33%,,,,,
player,201211050nor,phi,AsomNn20,pos,CB,,,,,
player,201211050nor,phi,AsomNn20,offense,0,,,,,
player,201211050nor,phi,AsomNn20,off_pct,0%,,,,,
player,201211050nor,phi,AsomNn20,defense,56,,,,,
player,201211050nor,phi,AsomNn20,def_pct,100%,,,,,
player,201211050nor,phi,AsomNn20,special_teams,0,,,,,
player,201211050nor,phi,AsomNn20,st_pct,0%,,,,,
player,201211050nor,phi,KendMy00,pos,LB,,,,,
player,201211050nor,phi,KendMy00,offense,0,,,,,
player,201211050nor,phi,KendMy00,off_pct,0%,,,,,
player,201211050nor,phi,KendMy00,defense,56,,,,,
player,201211050nor,phi,KendMy00,def_pct,100%,,,,,
player,201211050nor,phi,KendMy00,special_teams,0,,,,,
player,201211050nor,phi,KendMy00,st_pct,0%,,,,,
player,201211050nor,phi,RyanDe20,pos,LB,,,,,
player,201211050nor,phi,RyanDe20,offense,0,,,,,
player,201211050nor,phi,RyanDe20,off_pct,0%,,,,,
player,201211050nor,phi,RyanDe20,defense,56,,,,,
player,201211050nor,phi,RyanDe20,def_pct,100%,,,,,
player,201211050nor,phi,RyanDe20,special_teams,0,,,,,
player,201211050nor,phi,RyanDe20,st_pct,0%,,,,,
player,201211050nor,phi,RodgDo99,pos,CB,,,,,
player,201211050nor,phi,RodgDo99,offense,0,,,,,
player,201211050nor,phi,RodgDo99,off_pct,0%,,,,,
player,201211050nor,phi,RodgDo99,defense,54,,,,,
player,201211050nor,phi,RodgDo99,def_pct,96%,,,,,
player,201211050nor,phi,RodgDo99,special_teams,7,,,,,
player,201211050nor,phi,RodgDo99,st_pct,29%,,,,,
player,201211050nor,phi,ColeTr20,pos,DE,,,,,
player,201211050nor,phi,ColeTr20,offense,0,,,,,
player,201211050nor,phi,ColeTr20,off_pct,0%,,,,,
player,201211050nor,phi,ColeTr20,defense,37,,,,,
player,201211050nor,phi,ColeTr20,def_pct,66%,,,,,
player,201211050nor,phi,ColeTr20,special_teams,5,,,,,
player,201211050nor,phi,ColeTr20,st_pct,21%,,,,,
player,201211050nor,phi,JordAk99,pos,LB,,,,,
player,201211050nor,phi,JordAk99,offense,0,,,,,
player,201211050nor,phi,JordAk99,off_pct,0%,,,,,
player,201211050nor,phi,JordAk99,defense,35,,,,,
player,201211050nor,phi,JordAk99,def_pct,62%,,,,,
player,201211050nor,phi,JordAk99,special_teams,20,,,,,
player,201211050nor,phi,JordAk99,st_pct,83%,,,,,
player,201211050nor,phi,BabiJa20,pos,DE,,,,,
player,201211050nor,phi,BabiJa20,offense,0,,,,,
player,201211050nor,phi,BabiJa20,off_pct,0%,,,,,
player,201211050nor,phi,BabiJa20,defense,33,,,,,
player,201211050nor,phi,BabiJa20,def_pct,59%,,,,,
player,201211050nor,phi,BabiJa20,special_teams,5,,,,,
player,201211050nor,phi,BabiJa20,st_pct,21%,,,,,
player,201211050nor,phi,JenkCu20,pos,DT,,,,,
player,201211050nor,phi,JenkCu20,offense,0,,,,,
player,201211050nor,phi,JenkCu20,off_pct,0%,,,,,
player,201211050nor,phi,JenkCu20,defense,32,,,,,
player,201211050nor,phi,JenkCu20,def_pct,57%,,,,,
player,201211050nor,phi,JenkCu20,special_teams,0,,,,,
player,201211050nor,phi,JenkCu20,st_pct,0%,,,,,
player,201211050nor,phi,CoxxFl00,pos,DT,,,,,
player,201211050nor,phi,CoxxFl00,offense,0,,,,,
player,201211050nor,phi,CoxxFl00,off_pct,0%,,,,,
player,201211050nor,phi,CoxxFl00,defense,25,,,,,
player,201211050nor,phi,CoxxFl00,def_pct,45%,,,,,
player,201211050nor,phi,CoxxFl00,special_teams,8,,,,,
player,201211050nor,phi,CoxxFl00,st_pct,33%,,,,,
player,201211050nor,phi,ThorCe00,pos,DT,,,,,
player,201211050nor,phi,ThorCe00,offense,0,,,,,
player,201211050nor,phi,ThorCe00,off_pct,0%,,,,,
player,201211050nor,phi,ThorCe00,defense,22,,,,,
player,201211050nor,phi,ThorCe00,def_pct,39%,,,,,
player,201211050nor,phi,ThorCe00,special_teams,9,,,,,
player,201211050nor,phi,ThorCe00,st_pct,38%,,,,,
player,201211050nor,phi,BoykBr00,pos,CB,,,,,
player,201211050nor,phi,BoykBr00,offense,0,,,,,
player,201211050nor,phi,BoykBr00,off_pct,0%,,,,,
player,201211050nor,phi,BoykBr00,defense,21,,,,,
player,201211050nor,phi,BoykBr00,def_pct,38%,,,,,
player,201211050nor,phi,BoykBr00,special_teams,9,,,,,
player,201211050nor,phi,BoykBr00,st_pct,38%,,,,,
player,201211050nor,phi,LandDe99,pos,DT,,,,,
player,201211050nor,phi,LandDe99,offense,0,,,,,
player,201211050nor,phi,LandDe99,off_pct,0%,,,,,
player,201211050nor,phi,LandDe99,defense,21,,,,,
player,201211050nor,phi,LandDe99,def_pct,38%,,,,,
player,201211050nor,phi,LandDe99,special_teams,8,,,,,
player,201211050nor,phi,LandDe99,st_pct,33%,,,,,
player,201211050nor,phi,GrahBr99,pos,DE,,,,,
player,201211050nor,phi,GrahBr99,offense,0,,,,,
player,201211050nor,phi,GrahBr99,off_pct,0%,,,,,
player,201211050nor,phi,GrahBr99,defense,21,,,,,
player,201211050nor,phi,GrahBr99,def_pct,38%,,,,,
player,201211050nor,phi,GrahBr99,special_teams,0,,,,,
player,201211050nor,phi,GrahBr99,st_pct,0%,,,,,
player,201211050nor,phi,HuntPh00,pos,DE,,,,,
player,201211050nor,phi,HuntPh00,offense,0,,,,,
player,201211050nor,phi,HuntPh00,off_pct,0%,,,,,
player,201211050nor,phi,HuntPh00,defense,18,,,,,
player,201211050nor,phi,HuntPh00,def_pct,32%,,,,,
player,201211050nor,phi,HuntPh00,special_teams,0,,,,,
player,201211050nor,phi,HuntPh00,st_pct,0%,,,,,
player,201211050nor,phi,PattMi20,pos,DT,,,,,
player,201211050nor,phi,PattMi20,offense,0,,,,,
player,201211050nor,phi,PattMi20,off_pct,0%,,,,,
player,201211050nor,phi,PattMi20,defense,15,,,,,
player,201211050nor,phi,PattMi20,def_pct,27%,,,,,
player,201211050nor,phi,PattMi20,special_teams,0,,,,,
player,201211050nor,phi,PattMi20,st_pct,0%,,,,,
player,201211050nor,phi,MattCa00,pos,LB,,,,,
player,201211050nor,phi,MattCa00,offense,0,,,,,
player,201211050nor,phi,MattCa00,off_pct,0%,,,,,
player,201211050nor,phi,MattCa00,defense,1,,,,,
player,201211050nor,phi,MattCa00,def_pct,2%,,,,,
player,201211050nor,phi,MattCa00,special_teams,16,,,,,
player,201211050nor,phi,MattCa00,st_pct,67%,,,,,
player,201211050nor,phi,MarsCu01,pos,CB,,,,,
player,201211050nor,phi,MarsCu01,offense,0,,,,,
player,201211050nor,phi,MarsCu01,off_pct,0%,,,,,
player,201211050nor,phi,MarsCu01,defense,1,,,,,
player,201211050nor,phi,MarsCu01,def_pct,2%,,,,,
player,201211050nor,phi,MarsCu01,special_teams,13,,,,,
player,201211050nor,phi,MarsCu01,st_pct,54%,,,,,
player,201211050nor,phi,AndeCo01,pos,SS,,,,,
player,201211050nor,phi,AndeCo01,offense,0,,,,,
player,201211050nor,phi,AndeCo01,off_pct,0%,,,,,
player,201211050nor,phi,AndeCo01,defense,0,,,,,
player,201211050nor,phi,AndeCo01,def_pct,0%,,,,,
player,201211050nor,phi,AndeCo01,special_teams,16,,,,,
player,201211050nor,phi,AndeCo01,st_pct,67%,,,,,
player,201211050nor,phi,HughBr99,pos,CB,,,,,
player,201211050nor,phi,HughBr99,offense,0,,,,,
player,201211050nor,phi,HughBr99,off_pct,0%,,,,,
player,201211050nor,phi,HughBr99,defense,0,,,,,
player,201211050nor,phi,HughBr99,def_pct,0%,,,,,
player,201211050nor,phi,HughBr99,special_teams,16,,,,,
player,201211050nor,phi,HughBr99,st_pct,67%,,,,,
player,201211050nor,phi,ChanJa98,pos,LB,,,,,
player,201211050nor,phi,ChanJa98,offense,0,,,,,
player,201211050nor,phi,ChanJa98,off_pct,0%,,,,,
player,201211050nor,phi,ChanJa98,defense,0,,,,,
player,201211050nor,phi,ChanJa98,def_pct,0%,,,,,
player,201211050nor,phi,ChanJa98,special_teams,15,,,,,
player,201211050nor,phi,ChanJa98,st_pct,62%,,,,,
player,201211050nor,phi,PolkCh00,pos,RB,,,,,
player,201211050nor,phi,PolkCh00,offense,0,,,,,
player,201211050nor,phi,PolkCh00,off_pct,0%,,,,,
player,201211050nor,phi,PolkCh00,defense,0,,,,,
player,201211050nor,phi,PolkCh00,def_pct,0%,,,,,
player,201211050nor,phi,PolkCh00,special_teams,11,,,,,
player,201211050nor,phi,PolkCh00,st_pct,46%,,,,,
player,201211050nor,phi,HeneAl00,pos,K,,,,,
player,201211050nor,phi,HeneAl00,offense,0,,,,,
player,201211050nor,phi,HeneAl00,off_pct,0%,,,,,
player,201211050nor,phi,HeneAl00,defense,0,,,,,
player,201211050nor,phi,HeneAl00,def_pct,0%,,,,,
player,201211050nor,phi,HeneAl00,special_teams,7,,,,,
player,201211050nor,phi,HeneAl00,st_pct,29%,,,,,
player,201211050nor,phi,DoreJo20,pos,LS,,,,,
player,201211050nor,phi,DoreJo20,offense,0,,,,,
player,201211050nor,phi,DoreJo20,off_pct,0%,,,,,
player,201211050nor,phi,DoreJo20,defense,0,,,,,
player,201211050nor,phi,DoreJo20,def_pct,0%,,,,,
player,201211050nor,phi,DoreJo20,special_teams,7,,,,,
player,201211050nor,phi,DoreJo20,st_pct,29%,,,,,
player,201211050nor,phi,McBrMa20,pos,P,,,,,
player,201211050nor,phi,McBrMa20,offense,0,,,,,
player,201211050nor,phi,McBrMa20,off_pct,0%,,,,,
player,201211050nor,phi,McBrMa20,defense,0,,,,,
player,201211050nor,phi,McBrMa20,def_pct,0%,,,,,
player,201211050nor,phi,McBrMa20,special_teams,7,,,,,
player,201211050nor,phi,McBrMa20,st_pct,29%,,,,,
player,201211050nor,phi,JohnDa04,pos,WR,,,,,
player,201211050nor,phi,JohnDa04,offense,0,,,,,
player,201211050nor,phi,JohnDa04,off_pct,0%,,,,,
player,201211050nor,phi,JohnDa04,defense,0,,,,,
player,201211050nor,phi,JohnDa04,def_pct,0%,,,,,
player,201211050nor,phi,JohnDa04,special_teams,2,,,,,
player,201211050nor,phi,JohnDa04,st_pct,8%,,,,,
