game,2012,5,20121007,201210070was,atl,"Atlanta Falcons",24,was,"Washington Redskins",17
player,201210070was,atl,TurnMi00,off_pct,57%,,,,,
player,201210070was,atl,TurnMi00,defense,0,,,,,
player,201210070was,atl,TurnMi00,def_pct,0%,,,,,
player,201210070was,atl,TurnMi00,special_teams,0,,,,,
player,201210070was,atl,TurnMi00,st_pct,0%,,,,,
player,201210070was,atl,DougHa00,pos,WR,,,,,
player,201210070was,atl,DougHa00,offense,40,,,,,
player,201210070was,atl,DougHa00,off_pct,48%,,,,,
player,201210070was,atl,DougHa00,defense,0,,,,,
player,201210070was,atl,DougHa00,def_pct,0%,,,,,
player,201210070was,atl,DougHa00,special_teams,0,,,,,
player,201210070was,atl,DougHa00,st_pct,0%,,,,,
player,201210070was,atl,RodgJa00,pos,RB,,,,,
player,201210070was,atl,RodgJa00,offense,33,,,,,
player,201210070was,atl,RodgJa00,off_pct,40%,,,,,
player,201210070was,atl,RodgJa00,defense,0,,,,,
player,201210070was,atl,RodgJa00,def_pct,0%,,,,,
player,201210070was,atl,RodgJa00,special_teams,4,,,,,
player,201210070was,atl,RodgJa00,st_pct,14%,,,,,
player,201210070was,atl,SnelJa00,pos,RB,,,,,
player,201210070was,atl,SnelJa00,offense,24,,,,,
player,201210070was,atl,SnelJa00,off_pct,29%,,,,,
player,201210070was,atl,SnelJa00,defense,0,,,,,
player,201210070was,atl,SnelJa00,def_pct,0%,,,,,
player,201210070was,atl,SnelJa00,special_teams,15,,,,,
player,201210070was,atl,SnelJa00,st_pct,52%,,,,,
player,201210070was,atl,GallTo00,pos,TE,,,,,
player,201210070was,atl,GallTo00,offense,20,,,,,
player,201210070was,atl,GallTo00,off_pct,24%,,,,,
player,201210070was,atl,GallTo00,defense,0,,,,,
player,201210070was,atl,GallTo00,def_pct,0%,,,,,
player,201210070was,atl,GallTo00,special_teams,19,,,,,
player,201210070was,atl,GallTo00,st_pct,66%,,,,,
player,201210070was,atl,JohnMi23,pos,G,,,,,
player,201210070was,atl,JohnMi23,offense,18,,,,,
player,201210070was,atl,JohnMi23,off_pct,22%,,,,,
player,201210070was,atl,JohnMi23,defense,0,,,,,
player,201210070was,atl,JohnMi23,def_pct,0%,,,,,
player,201210070was,atl,JohnMi23,special_teams,8,,,,,
player,201210070was,atl,JohnMi23,st_pct,28%,,,,,
player,201210070was,atl,HawlJo20,pos,C,,,,,
player,201210070was,atl,HawlJo20,offense,11,,,,,
player,201210070was,atl,HawlJo20,off_pct,13%,,,,,
player,201210070was,atl,HawlJo20,defense,0,,,,,
player,201210070was,atl,HawlJo20,def_pct,0%,,,,,
player,201210070was,atl,HawlJo20,special_teams,0,,,,,
player,201210070was,atl,HawlJo20,st_pct,0%,,,,,
player,201210070was,atl,DaviDr00,pos,WR,,,,,
player,201210070was,atl,DaviDr00,offense,4,,,,,
player,201210070was,atl,DaviDr00,off_pct,5%,,,,,
player,201210070was,atl,DaviDr00,defense,0,,,,,
player,201210070was,atl,DaviDr00,def_pct,0%,,,,,
player,201210070was,atl,DaviDr00,special_teams,20,,,,,
player,201210070was,atl,DaviDr00,st_pct,69%,,,,,
player,201210070was,atl,ConeKe00,pos,WR,,,,,
player,201210070was,atl,ConeKe00,offense,1,,,,,
player,201210070was,atl,ConeKe00,off_pct,1%,,,,,
player,201210070was,atl,ConeKe00,defense,0,,,,,
player,201210070was,atl,ConeKe00,def_pct,0%,,,,,
player,201210070was,atl,ConeKe00,special_teams,15,,,,,
player,201210070was,atl,ConeKe00,st_pct,52%,,,,,
player,201210070was,atl,KonzPe00,pos,G,,,,,
player,201210070was,atl,KonzPe00,offense,1,,,,,
player,201210070was,atl,KonzPe00,off_pct,1%,,,,,
player,201210070was,atl,KonzPe00,defense,0,,,,,
player,201210070was,atl,KonzPe00,def_pct,0%,,,,,
player,201210070was,atl,KonzPe00,special_teams,8,,,,,
player,201210070was,atl,KonzPe00,st_pct,28%,,,,,
player,201210070was,atl,DeCoTh99,pos,FS,,,,,
player,201210070was,atl,DeCoTh99,offense,0,,,,,
player,201210070was,atl,DeCoTh99,off_pct,0%,,,,,
player,201210070was,atl,DeCoTh99,defense,49,,,,,
player,201210070was,atl,DeCoTh99,def_pct,100%,,,,,
player,201210070was,atl,DeCoTh99,special_teams,10,,,,,
player,201210070was,atl,DeCoTh99,st_pct,34%,,,,,
player,201210070was,atl,MoorWi99,pos,SS,,,,,
player,201210070was,atl,MoorWi99,offense,0,,,,,
player,201210070was,atl,MoorWi99,off_pct,0%,,,,,
player,201210070was,atl,MoorWi99,defense,49,,,,,
player,201210070was,atl,MoorWi99,def_pct,100%,,,,,
player,201210070was,atl,MoorWi99,special_teams,4,,,,,
player,201210070was,atl,MoorWi99,st_pct,14%,,,,,
player,201210070was,atl,WeatSe99,pos,LB,,,,,
player,201210070was,atl,WeatSe99,offense,0,,,,,
player,201210070was,atl,WeatSe99,off_pct,0%,,,,,
player,201210070was,atl,WeatSe99,defense,49,,,,,
player,201210070was,atl,WeatSe99,def_pct,100%,,,,,
player,201210070was,atl,WeatSe99,special_teams,4,,,,,
player,201210070was,atl,WeatSe99,st_pct,14%,,,,,
player,201210070was,atl,BabiJo20,pos,DT,,,,,
player,201210070was,atl,BabiJo20,offense,0,,,,,
player,201210070was,atl,BabiJo20,off_pct,0%,,,,,
player,201210070was,atl,BabiJo20,defense,49,,,,,
player,201210070was,atl,BabiJo20,def_pct,100%,,,,,
player,201210070was,atl,BabiJo20,special_teams,4,,,,,
player,201210070was,atl,BabiJo20,st_pct,14%,,,,,
player,201210070was,atl,RobiDu20,pos,CB,,,,,
player,201210070was,atl,RobiDu20,offense,0,,,,,
player,201210070was,atl,RobiDu20,off_pct,0%,,,,,
player,201210070was,atl,RobiDu20,defense,49,,,,,
player,201210070was,atl,RobiDu20,def_pct,100%,,,,,
player,201210070was,atl,RobiDu20,special_teams,0,,,,,
player,201210070was,atl,RobiDu20,st_pct,0%,,,,,
player,201210070was,atl,SamuAs20,pos,CB,,,,,
player,201210070was,atl,SamuAs20,offense,0,,,,,
player,201210070was,atl,SamuAs20,off_pct,0%,,,,,
player,201210070was,atl,SamuAs20,defense,49,,,,,
player,201210070was,atl,SamuAs20,def_pct,100%,,,,,
player,201210070was,atl,SamuAs20,special_teams,0,,,,,
player,201210070was,atl,SamuAs20,st_pct,0%,,,,,
player,201210070was,atl,WalkVa99,pos,DT,,,,,
player,201210070was,atl,WalkVa99,offense,0,,,,,
player,201210070was,atl,WalkVa99,off_pct,0%,,,,,
player,201210070was,atl,WalkVa99,defense,39,,,,,
player,201210070was,atl,WalkVa99,def_pct,80%,,,,,
player,201210070was,atl,WalkVa99,special_teams,4,,,,,
player,201210070was,atl,WalkVa99,st_pct,14%,,,,,
player,201210070was,atl,NichSt99,pos,LB,,,,,
player,201210070was,atl,NichSt99,offense,0,,,,,
player,201210070was,atl,NichSt99,off_pct,0%,,,,,
player,201210070was,atl,NichSt99,defense,37,,,,,
player,201210070was,atl,NichSt99,def_pct,76%,,,,,
player,201210070was,atl,NichSt99,special_teams,8,,,,,
player,201210070was,atl,NichSt99,st_pct,28%,,,,,
player,201210070was,atl,BierKr99,pos,DE,,,,,
player,201210070was,atl,BierKr99,offense,0,,,,,
player,201210070was,atl,BierKr99,off_pct,0%,,,,,
player,201210070was,atl,BierKr99,defense,36,,,,,
player,201210070was,atl,BierKr99,def_pct,73%,,,,,
player,201210070was,atl,BierKr99,special_teams,19,,,,,
player,201210070was,atl,BierKr99,st_pct,66%,,,,,
player,201210070was,atl,AbraJo00,pos,DE,,,,,
player,201210070was,atl,AbraJo00,offense,0,,,,,
player,201210070was,atl,AbraJo00,off_pct,0%,,,,,
player,201210070was,atl,AbraJo00,defense,33,,,,,
player,201210070was,atl,AbraJo00,def_pct,67%,,,,,
player,201210070was,atl,AbraJo00,special_teams,0,,,,,
player,201210070was,atl,AbraJo00,st_pct,0%,,,,,
player,201210070was,atl,DentAk00,pos,LB,,,,,
player,201210070was,atl,DentAk00,offense,0,,,,,
player,201210070was,atl,DentAk00,off_pct,0%,,,,,
player,201210070was,atl,DentAk00,defense,28,,,,,
player,201210070was,atl,DentAk00,def_pct,57%,,,,,
player,201210070was,atl,DentAk00,special_teams,10,,,,,
player,201210070was,atl,DentAk00,st_pct,34%,,,,,
player,201210070was,atl,JerrPe99,pos,DT,,,,,
player,201210070was,atl,JerrPe99,offense,0,,,,,
player,201210070was,atl,JerrPe99,off_pct,0%,,,,,
player,201210070was,atl,JerrPe99,defense,26,,,,,
player,201210070was,atl,JerrPe99,def_pct,53%,,,,,
player,201210070was,atl,JerrPe99,special_teams,4,,,,,
player,201210070was,atl,JerrPe99,st_pct,14%,,,,,
player,201210070was,atl,McClRo98,pos,CB,,,,,
player,201210070was,atl,McClRo98,offense,0,,,,,
player,201210070was,atl,McClRo98,off_pct,0%,,,,,
player,201210070was,atl,McClRo98,defense,21,,,,,
player,201210070was,atl,McClRo98,def_pct,43%,,,,,
player,201210070was,atl,McClRo98,special_teams,19,,,,,
player,201210070was,atl,McClRo98,st_pct,66%,,,,,
player,201210070was,atl,EdwaRa21,pos,DE,,,,,
player,201210070was,atl,EdwaRa21,offense,0,,,,,
player,201210070was,atl,EdwaRa21,off_pct,0%,,,,,
player,201210070was,atl,EdwaRa21,defense,13,,,,,
player,201210070was,atl,EdwaRa21,def_pct,27%,,,,,
player,201210070was,atl,EdwaRa21,special_teams,4,,,,,
player,201210070was,atl,EdwaRa21,st_pct,14%,,,,,
player,201210070was,atl,JameRo99,pos,LB,,,,,
player,201210070was,atl,JameRo99,offense,0,,,,,
player,201210070was,atl,JameRo99,off_pct,0%,,,,,
player,201210070was,atl,JameRo99,defense,7,,,,,
player,201210070was,atl,JameRo99,def_pct,14%,,,,,
player,201210070was,atl,JameRo99,special_teams,16,,,,,
player,201210070was,atl,JameRo99,st_pct,55%,,,,,
player,201210070was,atl,PeteMi20,pos,LB,,,,,
player,201210070was,atl,PeteMi20,offense,0,,,,,
player,201210070was,atl,PeteMi20,off_pct,0%,,,,,
player,201210070was,atl,PeteMi20,defense,5,,,,,
player,201210070was,atl,PeteMi20,def_pct,10%,,,,,
player,201210070was,atl,PeteMi20,special_teams,17,,,,,
player,201210070was,atl,PeteMi20,st_pct,59%,,,,,
player,201210070was,atl,OwenCh99,pos,CB,,,,,
player,201210070was,atl,OwenCh99,offense,0,,,,,
player,201210070was,atl,OwenCh99,off_pct,0%,,,,,
player,201210070was,atl,OwenCh99,defense,0,,,,,
player,201210070was,atl,OwenCh99,def_pct,0%,,,,,
player,201210070was,atl,OwenCh99,special_teams,21,,,,,
player,201210070was,atl,OwenCh99,st_pct,72%,,,,,
player,201210070was,atl,HopeCh21,pos,SS,,,,,
player,201210070was,atl,HopeCh21,offense,0,,,,,
player,201210070was,atl,HopeCh21,off_pct,0%,,,,,
player,201210070was,atl,HopeCh21,defense,0,,,,,
player,201210070was,atl,HopeCh21,def_pct,0%,,,,,
player,201210070was,atl,HopeCh21,special_teams,17,,,,,
player,201210070was,atl,HopeCh21,st_pct,59%,,,,,
player,201210070was,atl,BoshMa00,pos,P,,,,,
player,201210070was,atl,BoshMa00,offense,0,,,,,
player,201210070was,atl,BoshMa00,off_pct,0%,,,,,
player,201210070was,atl,BoshMa00,defense,0,,,,,
player,201210070was,atl,BoshMa00,def_pct,0%,,,,,
player,201210070was,atl,BoshMa00,special_teams,15,,,,,
player,201210070was,atl,BoshMa00,st_pct,52%,,,,,
player,201210070was,atl,HarrJo02,pos,LS,,,,,
player,201210070was,atl,HarrJo02,offense,0,,,,,
player,201210070was,atl,HarrJo02,off_pct,0%,,,,,
player,201210070was,atl,HarrJo02,defense,0,,,,,
player,201210070was,atl,HarrJo02,def_pct,0%,,,,,
player,201210070was,atl,HarrJo02,special_teams,10,,,,,
player,201210070was,atl,HarrJo02,st_pct,34%,,,,,
player,201210070was,atl,MitcCh01,pos,FS,,,,,
player,201210070was,atl,MitcCh01,offense,0,,,,,
player,201210070was,atl,MitcCh01,off_pct,0%,,,,,
player,201210070was,atl,MitcCh01,defense,0,,,,,
player,201210070was,atl,MitcCh01,def_pct,0%,,,,,
player,201210070was,atl,MitcCh01,special_teams,10,,,,,
player,201210070was,atl,MitcCh01,st_pct,34%,,,,,
player,201210070was,atl,SidbLa99,pos,DE,,,,,
player,201210070was,atl,SidbLa99,offense,0,,,,,
player,201210070was,atl,SidbLa99,off_pct,0%,,,,,
player,201210070was,atl,SidbLa99,defense,0,,,,,
player,201210070was,atl,SidbLa99,def_pct,0%,,,,,
player,201210070was,atl,SidbLa99,special_teams,6,,,,,
player,201210070was,atl,SidbLa99,st_pct,21%,,,,,
player,201210070was,atl,FranDo99,pos,CB,,,,,
player,201210070was,atl,FranDo99,offense,0,,,,,
player,201210070was,atl,FranDo99,off_pct,0%,,,,,
player,201210070was,atl,FranDo99,defense,0,,,,,
player,201210070was,atl,FranDo99,def_pct,0%,,,,,
player,201210070was,atl,FranDo99,special_teams,6,,,,,
player,201210070was,atl,FranDo99,st_pct,21%,,,,,
player,201210070was,atl,bryanmat01,pos,K,,,,,
player,201210070was,atl,bryanmat01,offense,0,,,,,
player,201210070was,atl,bryanmat01,off_pct,0%,,,,,
player,201210070was,atl,bryanmat01,defense,0,,,,,
player,201210070was,atl,bryanmat01,def_pct,0%,,,,,
player,201210070was,atl,bryanmat01,special_teams,4,,,,,
player,201210070was,atl,bryanmat01,st_pct,14%,,,,,
player,201210070was,atl,SmitAn01,pos,RB,,,,,
player,201210070was,atl,SmitAn01,offense,0,,,,,
player,201210070was,atl,SmitAn01,off_pct,0%,,,,,
player,201210070was,atl,SmitAn01,defense,0,,,,,
player,201210070was,atl,SmitAn01,def_pct,0%,,,,,
player,201210070was,atl,SmitAn01,special_teams,2,,,,,
player,201210070was,atl,SmitAn01,st_pct,7%,,,,,
