game,2012,16,20121223,201212230crd,chi,"Chicago Bears",28,crd,"Arizona Cardinals",13
player,201212230crd,crd,GayxWi99,tackles_combined,2,,,,,
player,201212230crd,crd,GayxWi99,tackles_solo,2,,,,,
player,201212230crd,crd,GayxWi99,tackles_assists,0,,,,,
player,201212230crd,crd,GayxWi99,tackles_loss,1,,,,,
player,201212230crd,crd,GayxWi99,qb_hits,0,,,,,
player,201212230crd,crd,GayxWi99,fumbles_rec,0,,,,,
player,201212230crd,crd,GayxWi99,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,GayxWi99,fumbles_rec_td,0,,,,,
player,201212230crd,crd,GayxWi99,fumbles_forced,0,,,,,
player,201212230crd,crd,NashZa00,def_int,0,,,,,
player,201212230crd,crd,NashZa00,def_int_yds,0,,,,,
player,201212230crd,crd,NashZa00,def_int_td,0,,,,,
player,201212230crd,crd,NashZa00,def_int_long,0,,,,,
player,201212230crd,crd,NashZa00,pass_defended,0,,,,,
player,201212230crd,crd,NashZa00,sacks,0.0,,,,,
player,201212230crd,crd,NashZa00,tackles_combined,2,,,,,
player,201212230crd,crd,NashZa00,tackles_solo,1,,,,,
player,201212230crd,crd,NashZa00,tackles_assists,1,,,,,
player,201212230crd,crd,NashZa00,tackles_loss,0,,,,,
player,201212230crd,crd,NashZa00,qb_hits,0,,,,,
player,201212230crd,crd,NashZa00,fumbles_rec,0,,,,,
player,201212230crd,crd,NashZa00,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,NashZa00,fumbles_rec_td,0,,,,,
player,201212230crd,crd,NashZa00,fumbles_forced,0,,,,,
player,201212230crd,crd,SherAn00,def_int,0,,,,,
player,201212230crd,crd,SherAn00,def_int_yds,0,,,,,
player,201212230crd,crd,SherAn00,def_int_td,0,,,,,
player,201212230crd,crd,SherAn00,def_int_long,0,,,,,
player,201212230crd,crd,SherAn00,pass_defended,0,,,,,
player,201212230crd,crd,SherAn00,sacks,0.0,,,,,
player,201212230crd,crd,SherAn00,tackles_combined,2,,,,,
player,201212230crd,crd,SherAn00,tackles_solo,2,,,,,
player,201212230crd,crd,SherAn00,tackles_assists,0,,,,,
player,201212230crd,crd,SherAn00,tackles_loss,0,,,,,
player,201212230crd,crd,SherAn00,qb_hits,0,,,,,
player,201212230crd,crd,SherAn00,fumbles_rec,0,,,,,
player,201212230crd,crd,SherAn00,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,SherAn00,fumbles_rec_td,0,,,,,
player,201212230crd,crd,SherAn00,fumbles_forced,0,,,,,
player,201212230crd,crd,BethJu00,def_int,0,,,,,
player,201212230crd,crd,BethJu00,def_int_yds,0,,,,,
player,201212230crd,crd,BethJu00,def_int_td,0,,,,,
player,201212230crd,crd,BethJu00,def_int_long,0,,,,,
player,201212230crd,crd,BethJu00,pass_defended,0,,,,,
player,201212230crd,crd,BethJu00,sacks,0.0,,,,,
player,201212230crd,crd,BethJu00,tackles_combined,1,,,,,
player,201212230crd,crd,BethJu00,tackles_solo,1,,,,,
player,201212230crd,crd,BethJu00,tackles_assists,0,,,,,
player,201212230crd,crd,BethJu00,tackles_loss,0,,,,,
player,201212230crd,crd,BethJu00,qb_hits,0,,,,,
player,201212230crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201212230crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201212230crd,crd,BethJu00,fumbles_forced,0,,,,,
player,201212230crd,crd,BradSt99,def_int,0,,,,,
player,201212230crd,crd,BradSt99,def_int_yds,0,,,,,
player,201212230crd,crd,BradSt99,def_int_td,0,,,,,
player,201212230crd,crd,BradSt99,def_int_long,0,,,,,
player,201212230crd,crd,BradSt99,pass_defended,0,,,,,
player,201212230crd,crd,BradSt99,sacks,0.0,,,,,
player,201212230crd,crd,BradSt99,tackles_combined,1,,,,,
player,201212230crd,crd,BradSt99,tackles_solo,1,,,,,
player,201212230crd,crd,BradSt99,tackles_assists,0,,,,,
player,201212230crd,crd,BradSt99,tackles_loss,0,,,,,
player,201212230crd,crd,BradSt99,qb_hits,0,,,,,
player,201212230crd,crd,BradSt99,fumbles_rec,0,,,,,
player,201212230crd,crd,BradSt99,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,BradSt99,fumbles_rec_td,0,,,,,
player,201212230crd,crd,BradSt99,fumbles_forced,0,,,,,
player,201212230crd,crd,DockDa20,def_int,0,,,,,
player,201212230crd,crd,DockDa20,def_int_yds,0,,,,,
player,201212230crd,crd,DockDa20,def_int_td,0,,,,,
player,201212230crd,crd,DockDa20,def_int_long,0,,,,,
player,201212230crd,crd,DockDa20,pass_defended,0,,,,,
player,201212230crd,crd,DockDa20,sacks,0.0,,,,,
player,201212230crd,crd,DockDa20,tackles_combined,1,,,,,
player,201212230crd,crd,DockDa20,tackles_solo,1,,,,,
player,201212230crd,crd,DockDa20,tackles_assists,0,,,,,
player,201212230crd,crd,DockDa20,tackles_loss,0,,,,,
player,201212230crd,crd,DockDa20,qb_hits,0,,,,,
player,201212230crd,crd,DockDa20,fumbles_rec,0,,,,,
player,201212230crd,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201212230crd,crd,DockDa20,fumbles_forced,0,,,,,
player,201212230crd,crd,feelyjay01,def_int,0,,,,,
player,201212230crd,crd,feelyjay01,def_int_yds,0,,,,,
player,201212230crd,crd,feelyjay01,def_int_td,0,,,,,
player,201212230crd,crd,feelyjay01,def_int_long,0,,,,,
player,201212230crd,crd,feelyjay01,pass_defended,0,,,,,
player,201212230crd,crd,feelyjay01,sacks,0.0,,,,,
player,201212230crd,crd,feelyjay01,tackles_combined,1,,,,,
player,201212230crd,crd,feelyjay01,tackles_solo,0,,,,,
player,201212230crd,crd,feelyjay01,tackles_assists,1,,,,,
player,201212230crd,crd,feelyjay01,tackles_loss,0,,,,,
player,201212230crd,crd,feelyjay01,qb_hits,0,,,,,
player,201212230crd,crd,feelyjay01,fumbles_rec,0,,,,,
player,201212230crd,crd,feelyjay01,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,feelyjay01,fumbles_rec_td,0,,,,,
player,201212230crd,crd,feelyjay01,fumbles_forced,0,,,,,
player,201212230crd,crd,HollVo20,def_int,0,,,,,
player,201212230crd,crd,HollVo20,def_int_yds,0,,,,,
player,201212230crd,crd,HollVo20,def_int_td,0,,,,,
player,201212230crd,crd,HollVo20,def_int_long,0,,,,,
player,201212230crd,crd,HollVo20,pass_defended,0,,,,,
player,201212230crd,crd,HollVo20,sacks,0.0,,,,,
player,201212230crd,crd,HollVo20,tackles_combined,1,,,,,
player,201212230crd,crd,HollVo20,tackles_solo,0,,,,,
player,201212230crd,crd,HollVo20,tackles_assists,1,,,,,
player,201212230crd,crd,HollVo20,tackles_loss,0,,,,,
player,201212230crd,crd,HollVo20,qb_hits,0,,,,,
player,201212230crd,crd,HollVo20,fumbles_rec,0,,,,,
player,201212230crd,crd,HollVo20,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,HollVo20,fumbles_rec_td,0,,,,,
player,201212230crd,crd,HollVo20,fumbles_forced,0,,,,,
player,201212230crd,crd,SandJa21,def_int,0,,,,,
player,201212230crd,crd,SandJa21,def_int_yds,0,,,,,
player,201212230crd,crd,SandJa21,def_int_td,0,,,,,
player,201212230crd,crd,SandJa21,def_int_long,0,,,,,
player,201212230crd,crd,SandJa21,pass_defended,0,,,,,
player,201212230crd,crd,SandJa21,sacks,0.0,,,,,
player,201212230crd,crd,SandJa21,tackles_combined,1,,,,,
player,201212230crd,crd,SandJa21,tackles_solo,1,,,,,
player,201212230crd,crd,SandJa21,tackles_assists,0,,,,,
player,201212230crd,crd,SandJa21,tackles_loss,0,,,,,
player,201212230crd,crd,SandJa21,qb_hits,0,,,,,
player,201212230crd,crd,SandJa21,fumbles_rec,0,,,,,
player,201212230crd,crd,SandJa21,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,SandJa21,fumbles_rec_td,0,,,,,
player,201212230crd,crd,SandJa21,fumbles_forced,0,,,,,
player,201212230crd,crd,ToleGr99,def_int,0,,,,,
player,201212230crd,crd,ToleGr99,def_int_yds,0,,,,,
player,201212230crd,crd,ToleGr99,def_int_td,0,,,,,
player,201212230crd,crd,ToleGr99,def_int_long,0,,,,,
player,201212230crd,crd,ToleGr99,pass_defended,0,,,,,
player,201212230crd,crd,ToleGr99,sacks,0.0,,,,,
player,201212230crd,crd,ToleGr99,tackles_combined,1,,,,,
player,201212230crd,crd,ToleGr99,tackles_solo,1,,,,,
player,201212230crd,crd,ToleGr99,tackles_assists,0,,,,,
player,201212230crd,crd,ToleGr99,tackles_loss,0,,,,,
player,201212230crd,crd,ToleGr99,qb_hits,0,,,,,
player,201212230crd,crd,ToleGr99,fumbles_rec,0,,,,,
player,201212230crd,crd,ToleGr99,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,ToleGr99,fumbles_rec_td,0,,,,,
player,201212230crd,crd,ToleGr99,fumbles_forced,0,,,,,
player,201212230crd,crd,WilsAd99,def_int,0,,,,,
player,201212230crd,crd,WilsAd99,def_int_yds,0,,,,,
player,201212230crd,crd,WilsAd99,def_int_td,0,,,,,
player,201212230crd,crd,WilsAd99,def_int_long,0,,,,,
player,201212230crd,crd,WilsAd99,pass_defended,0,,,,,
player,201212230crd,crd,WilsAd99,sacks,0.0,,,,,
player,201212230crd,crd,WilsAd99,tackles_combined,1,,,,,
player,201212230crd,crd,WilsAd99,tackles_solo,1,,,,,
player,201212230crd,crd,WilsAd99,tackles_assists,0,,,,,
player,201212230crd,crd,WilsAd99,tackles_loss,0,,,,,
player,201212230crd,crd,WilsAd99,qb_hits,0,,,,,
player,201212230crd,crd,WilsAd99,fumbles_rec,0,,,,,
player,201212230crd,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201212230crd,crd,WilsAd99,fumbles_forced,0,,,,,
player,201212230crd,crd,AdamMi98,def_int,0,,,,,
player,201212230crd,crd,AdamMi98,def_int_yds,0,,,,,
player,201212230crd,crd,AdamMi98,def_int_td,0,,,,,
player,201212230crd,crd,AdamMi98,def_int_long,0,,,,,
player,201212230crd,crd,AdamMi98,pass_defended,0,,,,,
player,201212230crd,crd,AdamMi98,sacks,0.0,,,,,
player,201212230crd,crd,AdamMi98,tackles_combined,0,,,,,
player,201212230crd,crd,AdamMi98,tackles_solo,0,,,,,
player,201212230crd,crd,AdamMi98,tackles_assists,0,,,,,
player,201212230crd,crd,AdamMi98,tackles_loss,0,,,,,
player,201212230crd,crd,AdamMi98,qb_hits,0,,,,,
player,201212230crd,crd,AdamMi98,fumbles_rec,1,,,,,
player,201212230crd,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201212230crd,crd,AdamMi98,fumbles_forced,0,,,,,
player,201212230crd,crd,HoyeBr00,def_int,0,,,,,
player,201212230crd,crd,HoyeBr00,def_int_yds,0,,,,,
player,201212230crd,crd,HoyeBr00,def_int_td,0,,,,,
player,201212230crd,crd,HoyeBr00,def_int_long,0,,,,,
player,201212230crd,crd,HoyeBr00,pass_defended,0,,,,,
player,201212230crd,crd,HoyeBr00,sacks,0.0,,,,,
player,201212230crd,crd,HoyeBr00,tackles_combined,0,,,,,
player,201212230crd,crd,HoyeBr00,tackles_solo,0,,,,,
player,201212230crd,crd,HoyeBr00,tackles_assists,0,,,,,
player,201212230crd,crd,HoyeBr00,tackles_loss,,,,,,
player,201212230crd,crd,HoyeBr00,qb_hits,,,,,,
player,201212230crd,crd,HoyeBr00,fumbles_rec,1,,,,,
player,201212230crd,crd,HoyeBr00,fumbles_rec_yds,0,,,,,
player,201212230crd,crd,HoyeBr00,fumbles_rec_td,0,,,,,
player,201212230crd,crd,HoyeBr00,fumbles_forced,0,,,,,
player,201212230crd,chi,HestDe99,kick_ret,1,,,,,
player,201212230crd,chi,HestDe99,kick_ret_yds,40,,,,,
player,201212230crd,chi,HestDe99,kick_ret_yds_per_ret,40.0,,,,,
player,201212230crd,chi,HestDe99,kick_ret_td,0,,,,,
player,201212230crd,chi,HestDe99,kick_ret_long,40,,,,,
player,201212230crd,chi,HestDe99,punt_ret,3,,,,,
player,201212230crd,chi,HestDe99,punt_ret_yds,18,,,,,
player,201212230crd,chi,HestDe99,punt_ret_yds_per_ret,6.0,,,,,
player,201212230crd,chi,HestDe99,punt_ret_td,0,,,,,
player,201212230crd,chi,HestDe99,punt_ret_long,9,,,,,
player,201212230crd,chi,BowmZa20,kick_ret,0,,,,,
player,201212230crd,chi,BowmZa20,kick_ret_yds,0,,,,,
player,201212230crd,chi,BowmZa20,kick_ret_yds_per_ret,,,,,,
player,201212230crd,chi,BowmZa20,kick_ret_td,0,,,,,
player,201212230crd,chi,BowmZa20,kick_ret_long,0,,,,,
player,201212230crd,chi,BowmZa20,punt_ret,1,,,,,
player,201212230crd,chi,BowmZa20,punt_ret_yds,0,,,,,
player,201212230crd,chi,BowmZa20,punt_ret_yds_per_ret,0.0,,,,,
player,201212230crd,chi,BowmZa20,punt_ret_td,0,,,,,
player,201212230crd,chi,BowmZa20,punt_ret_long,0,,,,,
player,201212230crd,chi,MoorDJ99,kick_ret,0,,,,,
player,201212230crd,chi,MoorDJ99,kick_ret_yds,0,,,,,
player,201212230crd,chi,MoorDJ99,kick_ret_yds_per_ret,,,,,,
player,201212230crd,chi,MoorDJ99,kick_ret_td,0,,,,,
player,201212230crd,chi,MoorDJ99,kick_ret_long,0,,,,,
player,201212230crd,chi,MoorDJ99,punt_ret,1,,,,,
player,201212230crd,chi,MoorDJ99,punt_ret_yds,0,,,,,
player,201212230crd,chi,MoorDJ99,punt_ret_yds_per_ret,0.0,,,,,
player,201212230crd,chi,MoorDJ99,punt_ret_td,0,,,,,
player,201212230crd,chi,MoorDJ99,punt_ret_long,0,,,,,
player,201212230crd,chi,WeemEr00,kick_ret,1,,,,,
player,201212230crd,chi,WeemEr00,kick_ret_yds,12,,,,,
player,201212230crd,chi,WeemEr00,kick_ret_yds_per_ret,12.0,,,,,
player,201212230crd,chi,WeemEr00,kick_ret_td,0,,,,,
player,201212230crd,chi,WeemEr00,kick_ret_long,12,,,,,
player,201212230crd,chi,WeemEr00,punt_ret,0,,,,,
player,201212230crd,chi,WeemEr00,punt_ret_yds,0,,,,,
player,201212230crd,chi,WeemEr00,punt_ret_yds_per_ret,,,,,,
player,201212230crd,chi,WeemEr00,punt_ret_td,0,,,,,
player,201212230crd,chi,WeemEr00,punt_ret_long,0,,,,,
player,201212230crd,crd,PetePa00,kick_ret,0,,,,,
player,201212230crd,crd,PetePa00,kick_ret_yds,0,,,,,
player,201212230crd,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201212230crd,crd,PetePa00,kick_ret_td,0,,,,,
player,201212230crd,crd,PetePa00,kick_ret_long,0,,,,,
player,201212230crd,crd,PetePa00,punt_ret,2,,,,,
player,201212230crd,crd,PetePa00,punt_ret_yds,11,,,,,
player,201212230crd,crd,PetePa00,punt_ret_yds_per_ret,5.5,,,,,
player,201212230crd,crd,PetePa00,punt_ret_td,0,,,,,
player,201212230crd,crd,PetePa00,punt_ret_long,13,,,,,
player,201212230crd,crd,StepLa00,kick_ret,2,,,,,
player,201212230crd,crd,StepLa00,kick_ret_yds,39,,,,,
player,201212230crd,crd,StepLa00,kick_ret_yds_per_ret,19.5,,,,,
player,201212230crd,crd,StepLa00,kick_ret_td,0,,,,,
player,201212230crd,crd,StepLa00,kick_ret_long,22,,,,,
player,201212230crd,crd,StepLa00,punt_ret,0,,,,,
player,201212230crd,crd,StepLa00,punt_ret_yds,0,,,,,
player,201212230crd,crd,StepLa00,punt_ret_yds_per_ret,,,,,,
player,201212230crd,crd,StepLa00,punt_ret_td,0,,,,,
player,201212230crd,crd,StepLa00,punt_ret_long,0,,,,,
player,201212230crd,chi,marexoli01,xpm,4,,,,,
player,201212230crd,chi,marexoli01,xpa,4,,,,,
player,201212230crd,chi,marexoli01,fgm,,,,,,
player,201212230crd,chi,marexoli01,fga,1,,,,,
player,201212230crd,chi,marexoli01,punt,0,,,,,
player,201212230crd,chi,marexoli01,punt_yds,0,,,,,
player,201212230crd,chi,marexoli01,punt_yds_per_punt,,,,,,
player,201212230crd,chi,marexoli01,punt_long,0,,,,,
player,201212230crd,chi,PodlAd20,xpm,,,,,,
player,201212230crd,chi,PodlAd20,xpa,,,,,,
player,201212230crd,chi,PodlAd20,fgm,,,,,,
player,201212230crd,chi,PodlAd20,fga,,,,,,
player,201212230crd,chi,PodlAd20,punt,9,,,,,
player,201212230crd,chi,PodlAd20,punt_yds,394,,,,,
player,201212230crd,chi,PodlAd20,punt_yds_per_punt,43.8,,,,,
player,201212230crd,chi,PodlAd20,punt_long,64,,,,,
player,201212230crd,crd,feelyjay01,xpm,1,,,,,
player,201212230crd,crd,feelyjay01,xpa,1,,,,,
player,201212230crd,crd,feelyjay01,fgm,2,,,,,
player,201212230crd,crd,feelyjay01,fga,2,,,,,
player,201212230crd,crd,feelyjay01,punt,0,,,,,
player,201212230crd,crd,feelyjay01,punt_yds,0,,,,,
player,201212230crd,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201212230crd,crd,feelyjay01,punt_long,0,,,,,
player,201212230crd,crd,ZastDa20,xpm,,,,,,
player,201212230crd,crd,ZastDa20,xpa,,,,,,
player,201212230crd,crd,ZastDa20,fgm,,,,,,
player,201212230crd,crd,ZastDa20,fga,,,,,,
player,201212230crd,crd,ZastDa20,punt,8,,,,,
player,201212230crd,crd,ZastDa20,punt_yds,358,,,,,
player,201212230crd,crd,ZastDa20,punt_yds_per_punt,44.8,,,,,
player,201212230crd,crd,ZastDa20,punt_long,60,,,,,
player,201212230crd,crd,SnydAd20,pos,G,,,,,
player,201212230crd,crd,SnydAd20,offense,74,,,,,
player,201212230crd,crd,SnydAd20,off_pct,100%,,,,,
player,201212230crd,crd,SnydAd20,defense,0,,,,,
player,201212230crd,crd,SnydAd20,def_pct,0%,,,,,
player,201212230crd,crd,SnydAd20,special_teams,4,,,,,
player,201212230crd,crd,SnydAd20,st_pct,11%,,,,,
player,201212230crd,crd,McQuPa20,pos,T,,,,,
player,201212230crd,crd,McQuPa20,offense,74,,,,,
player,201212230crd,crd,McQuPa20,off_pct,100%,,,,,
player,201212230crd,crd,McQuPa20,defense,0,,,,,
player,201212230crd,crd,McQuPa20,def_pct,0%,,,,,
player,201212230crd,crd,McQuPa20,special_teams,4,,,,,
player,201212230crd,crd,McQuPa20,st_pct,11%,,,,,
player,201212230crd,crd,MassBo00,pos,T,,,,,
player,201212230crd,crd,MassBo00,offense,74,,,,,
player,201212230crd,crd,MassBo00,off_pct,100%,,,,,
player,201212230crd,crd,MassBo00,defense,0,,,,,
player,201212230crd,crd,MassBo00,def_pct,0%,,,,,
player,201212230crd,crd,MassBo00,special_teams,4,,,,,
player,201212230crd,crd,MassBo00,st_pct,11%,,,,,
player,201212230crd,crd,CollDa20,pos,G,,,,,
player,201212230crd,crd,CollDa20,offense,74,,,,,
player,201212230crd,crd,CollDa20,off_pct,100%,,,,,
player,201212230crd,crd,CollDa20,defense,0,,,,,
player,201212230crd,crd,CollDa20,def_pct,0%,,,,,
player,201212230crd,crd,CollDa20,special_teams,4,,,,,
player,201212230crd,crd,CollDa20,st_pct,11%,,,,,
player,201212230crd,crd,PottNa00,pos,T,,,,,
player,201212230crd,crd,PottNa00,offense,74,,,,,
player,201212230crd,crd,PottNa00,off_pct,100%,,,,,
player,201212230crd,crd,PottNa00,defense,0,,,,,
player,201212230crd,crd,PottNa00,def_pct,0%,,,,,
player,201212230crd,crd,PottNa00,special_teams,0,,,,,
player,201212230crd,crd,PottNa00,st_pct,0%,,,,,
player,201212230crd,crd,FitzLa00,pos,WR,,,,,
player,201212230crd,crd,FitzLa00,offense,74,,,,,
player,201212230crd,crd,FitzLa00,off_pct,100%,,,,,
player,201212230crd,crd,FitzLa00,defense,0,,,,,
player,201212230crd,crd,FitzLa00,def_pct,0%,,,,,
player,201212230crd,crd,FitzLa00,special_teams,0,,,,,
player,201212230crd,crd,FitzLa00,st_pct,0%,,,,,
player,201212230crd,crd,RobeAn00,pos,WR,,,,,
player,201212230crd,crd,RobeAn00,offense,68,,,,,
player,201212230crd,crd,RobeAn00,off_pct,92%,,,,,
player,201212230crd,crd,RobeAn00,defense,0,,,,,
player,201212230crd,crd,RobeAn00,def_pct,0%,,,,,
player,201212230crd,crd,RobeAn00,special_teams,0,,,,,
player,201212230crd,crd,RobeAn00,st_pct,0%,,,,,
player,201212230crd,crd,FloyMi00,pos,WR,,,,,
player,201212230crd,crd,FloyMi00,offense,51,,,,,
player,201212230crd,crd,FloyMi00,off_pct,69%,,,,,
player,201212230crd,crd,FloyMi00,defense,0,,,,,
player,201212230crd,crd,FloyMi00,def_pct,0%,,,,,
player,201212230crd,crd,FloyMi00,special_teams,5,,,,,
player,201212230crd,crd,FloyMi00,st_pct,14%,,,,,
player,201212230crd,crd,LindRy00,pos,QB,,,,,
player,201212230crd,crd,LindRy00,offense,48,,,,,
player,201212230crd,crd,LindRy00,off_pct,65%,,,,,
player,201212230crd,crd,LindRy00,defense,0,,,,,
player,201212230crd,crd,LindRy00,def_pct,0%,,,,,
player,201212230crd,crd,LindRy00,special_teams,0,,,,,
player,201212230crd,crd,LindRy00,st_pct,0%,,,,,
player,201212230crd,crd,KingJe00,pos,TE,,,,,
player,201212230crd,crd,KingJe00,offense,44,,,,,
player,201212230crd,crd,KingJe00,off_pct,59%,,,,,
player,201212230crd,crd,KingJe00,defense,0,,,,,
player,201212230crd,crd,KingJe00,def_pct,0%,,,,,
player,201212230crd,crd,KingJe00,special_teams,6,,,,,
player,201212230crd,crd,KingJe00,st_pct,17%,,,,,
player,201212230crd,crd,HousRo01,pos,TE,,,,,
player,201212230crd,crd,HousRo01,offense,32,,,,,
player,201212230crd,crd,HousRo01,off_pct,43%,,,,,
player,201212230crd,crd,HousRo01,defense,0,,,,,
player,201212230crd,crd,HousRo01,def_pct,0%,,,,,
player,201212230crd,crd,HousRo01,special_teams,3,,,,,
player,201212230crd,crd,HousRo01,st_pct,9%,,,,,
player,201212230crd,crd,PoweWi00,pos,RB,,,,,
player,201212230crd,crd,PoweWi00,offense,32,,,,,
player,201212230crd,crd,PoweWi00,off_pct,43%,,,,,
player,201212230crd,crd,PoweWi00,defense,0,,,,,
player,201212230crd,crd,PoweWi00,def_pct,0%,,,,,
player,201212230crd,crd,PoweWi00,special_teams,0,,,,,
player,201212230crd,crd,PoweWi00,st_pct,0%,,,,,
player,201212230crd,crd,StepLa00,pos,RB,,,,,
player,201212230crd,crd,StepLa00,offense,29,,,,,
player,201212230crd,crd,StepLa00,off_pct,39%,,,,,
player,201212230crd,crd,StepLa00,defense,0,,,,,
player,201212230crd,crd,StepLa00,def_pct,0%,,,,,
player,201212230crd,crd,StepLa00,special_teams,5,,,,,
player,201212230crd,crd,StepLa00,st_pct,14%,,,,,
player,201212230crd,crd,HoyeBr00,pos,QB,,,,,
player,201212230crd,crd,HoyeBr00,offense,26,,,,,
player,201212230crd,crd,HoyeBr00,off_pct,35%,,,,,
player,201212230crd,crd,HoyeBr00,defense,0,,,,,
player,201212230crd,crd,HoyeBr00,def_pct,0%,,,,,
player,201212230crd,crd,HoyeBr00,special_teams,0,,,,,
player,201212230crd,crd,HoyeBr00,st_pct,0%,,,,,
player,201212230crd,crd,SherAn00,pos,FB,,,,,
player,201212230crd,crd,SherAn00,offense,15,,,,,
player,201212230crd,crd,SherAn00,off_pct,20%,,,,,
player,201212230crd,crd,SherAn00,defense,0,,,,,
player,201212230crd,crd,SherAn00,def_pct,0%,,,,,
player,201212230crd,crd,SherAn00,special_teams,14,,,,,
player,201212230crd,crd,SherAn00,st_pct,40%,,,,,
player,201212230crd,crd,WellCh00,pos,RB,,,,,
player,201212230crd,crd,WellCh00,offense,8,,,,,
player,201212230crd,crd,WellCh00,off_pct,11%,,,,,
player,201212230crd,crd,WellCh00,defense,0,,,,,
player,201212230crd,crd,WellCh00,def_pct,0%,,,,,
player,201212230crd,crd,WellCh00,special_teams,0,,,,,
player,201212230crd,crd,WellCh00,st_pct,0%,,,,,
player,201212230crd,crd,DrayJi00,pos,TE,,,,,
player,201212230crd,crd,DrayJi00,offense,7,,,,,
player,201212230crd,crd,DrayJi00,off_pct,9%,,,,,
player,201212230crd,crd,DrayJi00,defense,0,,,,,
player,201212230crd,crd,DrayJi00,def_pct,0%,,,,,
player,201212230crd,crd,DrayJi00,special_teams,25,,,,,
player,201212230crd,crd,DrayJi00,st_pct,71%,,,,,
player,201212230crd,crd,ByrdLa00,pos,WR,,,,,
player,201212230crd,crd,ByrdLa00,offense,5,,,,,
player,201212230crd,crd,ByrdLa00,off_pct,7%,,,,,
player,201212230crd,crd,ByrdLa00,defense,0,,,,,
player,201212230crd,crd,ByrdLa00,def_pct,0%,,,,,
player,201212230crd,crd,ByrdLa00,special_teams,14,,,,,
player,201212230crd,crd,ByrdLa00,st_pct,40%,,,,,
player,201212230crd,crd,SmitAl22,pos,RB,,,,,
player,201212230crd,crd,SmitAl22,offense,4,,,,,
player,201212230crd,crd,SmitAl22,off_pct,5%,,,,,
player,201212230crd,crd,SmitAl22,defense,0,,,,,
player,201212230crd,crd,SmitAl22,def_pct,0%,,,,,
player,201212230crd,crd,SmitAl22,special_teams,11,,,,,
player,201212230crd,crd,SmitAl22,st_pct,31%,,,,,
player,201212230crd,crd,PetePa00,pos,CB,,,,,
player,201212230crd,crd,PetePa00,offense,1,,,,,
player,201212230crd,crd,PetePa00,off_pct,1%,,,,,
player,201212230crd,crd,PetePa00,defense,61,,,,,
player,201212230crd,crd,PetePa00,def_pct,100%,,,,,
player,201212230crd,crd,PetePa00,special_teams,15,,,,,
player,201212230crd,crd,PetePa00,st_pct,43%,,,,,
player,201212230crd,crd,WashDa99,pos,LB,,,,,
player,201212230crd,crd,WashDa99,offense,0,,,,,
player,201212230crd,crd,WashDa99,off_pct,0%,,,,,
player,201212230crd,crd,WashDa99,defense,61,,,,,
player,201212230crd,crd,WashDa99,def_pct,100%,,,,,
player,201212230crd,crd,WashDa99,special_teams,11,,,,,
player,201212230crd,crd,WashDa99,st_pct,31%,,,,,
player,201212230crd,crd,LenoPa20,pos,LB,,,,,
player,201212230crd,crd,LenoPa20,offense,0,,,,,
player,201212230crd,crd,LenoPa20,off_pct,0%,,,,,
player,201212230crd,crd,LenoPa20,defense,61,,,,,
player,201212230crd,crd,LenoPa20,def_pct,100%,,,,,
player,201212230crd,crd,LenoPa20,special_teams,7,,,,,
player,201212230crd,crd,LenoPa20,st_pct,20%,,,,,
player,201212230crd,crd,RhodKe20,pos,FS,,,,,
player,201212230crd,crd,RhodKe20,offense,0,,,,,
player,201212230crd,crd,RhodKe20,off_pct,0%,,,,,
player,201212230crd,crd,RhodKe20,defense,61,,,,,
player,201212230crd,crd,RhodKe20,def_pct,100%,,,,,
player,201212230crd,crd,RhodKe20,special_teams,5,,,,,
player,201212230crd,crd,RhodKe20,st_pct,14%,,,,,
player,201212230crd,crd,GayxWi99,pos,CB,,,,,
player,201212230crd,crd,GayxWi99,offense,0,,,,,
player,201212230crd,crd,GayxWi99,off_pct,0%,,,,,
player,201212230crd,crd,GayxWi99,defense,61,,,,,
player,201212230crd,crd,GayxWi99,def_pct,100%,,,,,
player,201212230crd,crd,GayxWi99,special_teams,0,,,,,
player,201212230crd,crd,GayxWi99,st_pct,0%,,,,,
player,201212230crd,crd,CampCa99,pos,DE,,,,,
player,201212230crd,crd,CampCa99,offense,0,,,,,
