game,2012,4,20120930,201209300tam,was,"Washington Redskins",24,tam,"Tampa Bay Buccaneers",22
player,201209300tam,tam,WatsDe99,tackles_solo,1,,,,,
player,201209300tam,tam,WatsDe99,tackles_assists,0,,,,,
player,201209300tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201209300tam,tam,WatsDe99,qb_hits,0,,,,,
player,201209300tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201209300tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201209300tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201209300tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201209300tam,was,BankBr00,kick_ret,0,,,,,
player,201209300tam,was,BankBr00,kick_ret_yds,0,,,,,
player,201209300tam,was,BankBr00,kick_ret_yds_per_ret,,,,,,
player,201209300tam,was,BankBr00,kick_ret_td,0,,,,,
player,201209300tam,was,BankBr00,kick_ret_long,0,,,,,
player,201209300tam,was,BankBr00,punt_ret,3,,,,,
player,201209300tam,was,BankBr00,punt_ret_yds,17,,,,,
player,201209300tam,was,BankBr00,punt_ret_yds_per_ret,5.7,,,,,
player,201209300tam,was,BankBr00,punt_ret_td,0,,,,,
player,201209300tam,was,BankBr00,punt_ret_long,19,,,,,
player,201209300tam,was,PaulNi00,kick_ret,2,,,,,
player,201209300tam,was,PaulNi00,kick_ret_yds,42,,,,,
player,201209300tam,was,PaulNi00,kick_ret_yds_per_ret,21.0,,,,,
player,201209300tam,was,PaulNi00,kick_ret_td,0,,,,,
player,201209300tam,was,PaulNi00,kick_ret_long,25,,,,,
player,201209300tam,was,PaulNi00,punt_ret,0,,,,,
player,201209300tam,was,PaulNi00,punt_ret_yds,0,,,,,
player,201209300tam,was,PaulNi00,punt_ret_yds_per_ret,,,,,,
player,201209300tam,was,PaulNi00,punt_ret_td,0,,,,,
player,201209300tam,was,PaulNi00,punt_ret_long,0,,,,,
player,201209300tam,tam,ParrRo00,kick_ret,0,,,,,
player,201209300tam,tam,ParrRo00,kick_ret_yds,0,,,,,
player,201209300tam,tam,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201209300tam,tam,ParrRo00,kick_ret_td,0,,,,,
player,201209300tam,tam,ParrRo00,kick_ret_long,0,,,,,
player,201209300tam,tam,ParrRo00,punt_ret,4,,,,,
player,201209300tam,tam,ParrRo00,punt_ret_yds,36,,,,,
player,201209300tam,tam,ParrRo00,punt_ret_yds_per_ret,9.0,,,,,
player,201209300tam,tam,ParrRo00,punt_ret_td,0,,,,,
player,201209300tam,tam,ParrRo00,punt_ret_long,13,,,,,
player,201209300tam,tam,JackVi00,kick_ret,1,,,,,
player,201209300tam,tam,JackVi00,kick_ret_yds,2,,,,,
player,201209300tam,tam,JackVi00,kick_ret_yds_per_ret,2.0,,,,,
player,201209300tam,tam,JackVi00,kick_ret_td,0,,,,,
player,201209300tam,tam,JackVi00,kick_ret_long,2,,,,,
player,201209300tam,tam,JackVi00,punt_ret,0,,,,,
player,201209300tam,tam,JackVi00,punt_ret_yds,0,,,,,
player,201209300tam,tam,JackVi00,punt_ret_yds_per_ret,,,,,,
player,201209300tam,tam,JackVi00,punt_ret_td,0,,,,,
player,201209300tam,tam,JackVi00,punt_ret_long,0,,,,,
player,201209300tam,was,cundibil01,xpm,3,,,,,
player,201209300tam,was,cundibil01,xpa,3,,,,,
player,201209300tam,was,cundibil01,fgm,1,,,,,
player,201209300tam,was,cundibil01,fga,4,,,,,
player,201209300tam,was,cundibil01,punt,0,,,,,
player,201209300tam,was,cundibil01,punt_yds,0,,,,,
player,201209300tam,was,cundibil01,punt_yds_per_punt,,,,,,
player,201209300tam,was,cundibil01,punt_long,0,,,,,
player,201209300tam,was,RoccSa20,xpm,,,,,,
player,201209300tam,was,RoccSa20,xpa,,,,,,
player,201209300tam,was,RoccSa20,fgm,,,,,,
player,201209300tam,was,RoccSa20,fga,,,,,,
player,201209300tam,was,RoccSa20,punt,6,,,,,
player,201209300tam,was,RoccSa20,punt_yds,280,,,,,
player,201209300tam,was,RoccSa20,punt_yds_per_punt,46.7,,,,,
player,201209300tam,was,RoccSa20,punt_long,61,,,,,
player,201209300tam,tam,barthco01,xpm,1,,,,,
player,201209300tam,tam,barthco01,xpa,1,,,,,
player,201209300tam,tam,barthco01,fgm,3,,,,,
player,201209300tam,tam,barthco01,fga,3,,,,,
player,201209300tam,tam,barthco01,punt,0,,,,,
player,201209300tam,tam,barthco01,punt_yds,0,,,,,
player,201209300tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201209300tam,tam,barthco01,punt_long,0,,,,,
player,201209300tam,tam,koenemic01,xpm,,,,,,
player,201209300tam,tam,koenemic01,xpa,,,,,,
player,201209300tam,tam,koenemic01,fgm,,,,,,
player,201209300tam,tam,koenemic01,fga,,,,,,
player,201209300tam,tam,koenemic01,punt,6,,,,,
player,201209300tam,tam,koenemic01,punt_yds,277,,,,,
player,201209300tam,tam,koenemic01,punt_yds_per_punt,46.2,,,,,
player,201209300tam,tam,koenemic01,punt_long,64,,,,,
player,201209300tam,tam,LarsTe20,pos,G,,,,,
player,201209300tam,tam,LarsTe20,offense,60,,,,,
player,201209300tam,tam,LarsTe20,off_pct,100%,,,,,
player,201209300tam,tam,LarsTe20,defense,0,,,,,
player,201209300tam,tam,LarsTe20,def_pct,0%,,,,,
player,201209300tam,tam,LarsTe20,special_teams,4,,,,,
player,201209300tam,tam,LarsTe20,st_pct,12%,,,,,
player,201209300tam,tam,DotsDe00,pos,T,,,,,
player,201209300tam,tam,DotsDe00,offense,60,,,,,
player,201209300tam,tam,DotsDe00,off_pct,100%,,,,,
player,201209300tam,tam,DotsDe00,defense,0,,,,,
player,201209300tam,tam,DotsDe00,def_pct,0%,,,,,
player,201209300tam,tam,DotsDe00,special_teams,4,,,,,
player,201209300tam,tam,DotsDe00,st_pct,12%,,,,,
player,201209300tam,tam,PennDo20,pos,T,,,,,
player,201209300tam,tam,PennDo20,offense,60,,,,,
player,201209300tam,tam,PennDo20,off_pct,100%,,,,,
player,201209300tam,tam,PennDo20,defense,0,,,,,
player,201209300tam,tam,PennDo20,def_pct,0%,,,,,
player,201209300tam,tam,PennDo20,special_teams,4,,,,,
player,201209300tam,tam,PennDo20,st_pct,12%,,,,,
player,201209300tam,tam,ZuttJe20,pos,C,,,,,
player,201209300tam,tam,ZuttJe20,offense,60,,,,,
player,201209300tam,tam,ZuttJe20,off_pct,100%,,,,,
player,201209300tam,tam,ZuttJe20,defense,0,,,,,
player,201209300tam,tam,ZuttJe20,def_pct,0%,,,,,
player,201209300tam,tam,ZuttJe20,special_teams,4,,,,,
player,201209300tam,tam,ZuttJe20,st_pct,12%,,,,,
player,201209300tam,tam,NickCa20,pos,G,,,,,
player,201209300tam,tam,NickCa20,offense,60,,,,,
player,201209300tam,tam,NickCa20,off_pct,100%,,,,,
player,201209300tam,tam,NickCa20,defense,0,,,,,
player,201209300tam,tam,NickCa20,def_pct,0%,,,,,
player,201209300tam,tam,NickCa20,special_teams,4,,,,,
player,201209300tam,tam,NickCa20,st_pct,12%,,,,,
player,201209300tam,tam,FreeJo00,pos,QB,,,,,
player,201209300tam,tam,FreeJo00,offense,60,,,,,
player,201209300tam,tam,FreeJo00,off_pct,100%,,,,,
player,201209300tam,tam,FreeJo00,defense,0,,,,,
player,201209300tam,tam,FreeJo00,def_pct,0%,,,,,
player,201209300tam,tam,FreeJo00,special_teams,0,,,,,
player,201209300tam,tam,FreeJo00,st_pct,0%,,,,,
player,201209300tam,tam,JackVi00,pos,WR,,,,,
player,201209300tam,tam,JackVi00,offense,57,,,,,
player,201209300tam,tam,JackVi00,off_pct,95%,,,,,
player,201209300tam,tam,JackVi00,defense,0,,,,,
player,201209300tam,tam,JackVi00,def_pct,0%,,,,,
player,201209300tam,tam,JackVi00,special_teams,1,,,,,
player,201209300tam,tam,JackVi00,st_pct,3%,,,,,
player,201209300tam,tam,WillMi04,pos,WR,,,,,
player,201209300tam,tam,WillMi04,offense,56,,,,,
player,201209300tam,tam,WillMi04,off_pct,93%,,,,,
player,201209300tam,tam,WillMi04,defense,0,,,,,
player,201209300tam,tam,WillMi04,def_pct,0%,,,,,
player,201209300tam,tam,WillMi04,special_teams,0,,,,,
player,201209300tam,tam,WillMi04,st_pct,0%,,,,,
player,201209300tam,tam,MartDo00,pos,RB,,,,,
player,201209300tam,tam,MartDo00,offense,43,,,,,
player,201209300tam,tam,MartDo00,off_pct,72%,,,,,
player,201209300tam,tam,MartDo00,defense,0,,,,,
player,201209300tam,tam,MartDo00,def_pct,0%,,,,,
player,201209300tam,tam,MartDo00,special_teams,1,,,,,
player,201209300tam,tam,MartDo00,st_pct,3%,,,,,
player,201209300tam,tam,ClarDa00,pos,TE,,,,,
player,201209300tam,tam,ClarDa00,offense,33,,,,,
player,201209300tam,tam,ClarDa00,off_pct,55%,,,,,
player,201209300tam,tam,ClarDa00,defense,0,,,,,
player,201209300tam,tam,ClarDa00,def_pct,0%,,,,,
player,201209300tam,tam,ClarDa00,special_teams,1,,,,,
player,201209300tam,tam,ClarDa00,st_pct,3%,,,,,
player,201209300tam,tam,StocLu00,pos,TE,,,,,
player,201209300tam,tam,StocLu00,offense,32,,,,,
player,201209300tam,tam,StocLu00,off_pct,53%,,,,,
player,201209300tam,tam,StocLu00,defense,0,,,,,
player,201209300tam,tam,StocLu00,def_pct,0%,,,,,
player,201209300tam,tam,StocLu00,special_teams,5,,,,,
player,201209300tam,tam,StocLu00,st_pct,15%,,,,,
player,201209300tam,tam,UndeTi00,pos,WR,,,,,
player,201209300tam,tam,UndeTi00,offense,26,,,,,
player,201209300tam,tam,UndeTi00,off_pct,43%,,,,,
player,201209300tam,tam,UndeTi00,defense,0,,,,,
player,201209300tam,tam,UndeTi00,def_pct,0%,,,,,
player,201209300tam,tam,UndeTi00,special_teams,6,,,,,
player,201209300tam,tam,UndeTi00,st_pct,18%,,,,,
player,201209300tam,tam,BennAr00,pos,WR,,,,,
player,201209300tam,tam,BennAr00,offense,20,,,,,
player,201209300tam,tam,BennAr00,off_pct,33%,,,,,
player,201209300tam,tam,BennAr00,defense,0,,,,,
player,201209300tam,tam,BennAr00,def_pct,0%,,,,,
player,201209300tam,tam,BennAr00,special_teams,23,,,,,
player,201209300tam,tam,BennAr00,st_pct,68%,,,,,
player,201209300tam,tam,LoriEr99,pos,FB,,,,,
player,201209300tam,tam,LoriEr99,offense,12,,,,,
player,201209300tam,tam,LoriEr99,off_pct,20%,,,,,
player,201209300tam,tam,LoriEr99,defense,0,,,,,
player,201209300tam,tam,LoriEr99,def_pct,0%,,,,,
player,201209300tam,tam,LoriEr99,special_teams,26,,,,,
player,201209300tam,tam,LoriEr99,st_pct,76%,,,,,
player,201209300tam,tam,BlouLe00,pos,RB,,,,,
player,201209300tam,tam,BlouLe00,offense,12,,,,,
player,201209300tam,tam,BlouLe00,off_pct,20%,,,,,
player,201209300tam,tam,BlouLe00,defense,0,,,,,
player,201209300tam,tam,BlouLe00,def_pct,0%,,,,,
player,201209300tam,tam,BlouLe00,special_teams,0,,,,,
player,201209300tam,tam,BlouLe00,st_pct,0%,,,,,
player,201209300tam,tam,WareDa00,pos,RB,,,,,
player,201209300tam,tam,WareDa00,offense,8,,,,,
player,201209300tam,tam,WareDa00,off_pct,13%,,,,,
player,201209300tam,tam,WareDa00,defense,0,,,,,
player,201209300tam,tam,WareDa00,def_pct,0%,,,,,
player,201209300tam,tam,WareDa00,special_teams,10,,,,,
player,201209300tam,tam,WareDa00,st_pct,29%,,,,,
player,201209300tam,tam,MereJa20,pos,T,,,,,
player,201209300tam,tam,MereJa20,offense,1,,,,,
player,201209300tam,tam,MereJa20,off_pct,2%,,,,,
player,201209300tam,tam,MereJa20,defense,0,,,,,
player,201209300tam,tam,MereJa20,def_pct,0%,,,,,
player,201209300tam,tam,MereJa20,special_teams,4,,,,,
player,201209300tam,tam,MereJa20,st_pct,12%,,,,,
player,201209300tam,tam,BarrMa00,pos,SS,,,,,
player,201209300tam,tam,BarrMa00,offense,0,,,,,
player,201209300tam,tam,BarrMa00,off_pct,0%,,,,,
player,201209300tam,tam,BarrMa00,defense,73,,,,,
player,201209300tam,tam,BarrMa00,def_pct,100%,,,,,
player,201209300tam,tam,BarrMa00,special_teams,7,,,,,
player,201209300tam,tam,BarrMa00,st_pct,21%,,,,,
player,201209300tam,tam,TaliAq99,pos,CB,,,,,
player,201209300tam,tam,TaliAq99,offense,0,,,,,
player,201209300tam,tam,TaliAq99,off_pct,0%,,,,,
player,201209300tam,tam,TaliAq99,defense,73,,,,,
player,201209300tam,tam,TaliAq99,def_pct,100%,,,,,
player,201209300tam,tam,TaliAq99,special_teams,5,,,,,
player,201209300tam,tam,TaliAq99,st_pct,15%,,,,,
player,201209300tam,tam,BarbRo00,pos,FS,,,,,
player,201209300tam,tam,BarbRo00,offense,0,,,,,
player,201209300tam,tam,BarbRo00,off_pct,0%,,,,,
player,201209300tam,tam,BarbRo00,defense,72,,,,,
player,201209300tam,tam,BarbRo00,def_pct,99%,,,,,
player,201209300tam,tam,BarbRo00,special_teams,8,,,,,
player,201209300tam,tam,BarbRo00,st_pct,24%,,,,,
player,201209300tam,tam,BennMi99,pos,DE,,,,,
player,201209300tam,tam,BennMi99,offense,0,,,,,
player,201209300tam,tam,BennMi99,off_pct,0%,,,,,
player,201209300tam,tam,BennMi99,defense,67,,,,,
player,201209300tam,tam,BennMi99,def_pct,92%,,,,,
player,201209300tam,tam,BennMi99,special_teams,7,,,,,
player,201209300tam,tam,BennMi99,st_pct,21%,,,,,
player,201209300tam,tam,DaviLa00,pos,LB,,,,,
player,201209300tam,tam,DaviLa00,offense,0,,,,,
player,201209300tam,tam,DaviLa00,off_pct,0%,,,,,
player,201209300tam,tam,DaviLa00,defense,66,,,,,
player,201209300tam,tam,DaviLa00,def_pct,90%,,,,,
player,201209300tam,tam,DaviLa00,special_teams,7,,,,,
player,201209300tam,tam,DaviLa00,st_pct,21%,,,,,
player,201209300tam,tam,FostMa00,pos,LB,,,,,
player,201209300tam,tam,FostMa00,offense,0,,,,,
player,201209300tam,tam,FostMa00,off_pct,0%,,,,,
player,201209300tam,tam,FostMa00,defense,62,,,,,
player,201209300tam,tam,FostMa00,def_pct,85%,,,,,
player,201209300tam,tam,FostMa00,special_teams,16,,,,,
player,201209300tam,tam,FostMa00,st_pct,47%,,,,,
player,201209300tam,tam,McCoGe99,pos,DT,,,,,
player,201209300tam,tam,McCoGe99,offense,0,,,,,
player,201209300tam,tam,McCoGe99,off_pct,0%,,,,,
player,201209300tam,tam,McCoGe99,defense,62,,,,,
player,201209300tam,tam,McCoGe99,def_pct,85%,,,,,
player,201209300tam,tam,McCoGe99,special_teams,7,,,,,
player,201209300tam,tam,McCoGe99,st_pct,21%,,,,,
player,201209300tam,tam,BiggE.99,pos,CB,,,,,
player,201209300tam,tam,BiggE.99,offense,0,,,,,
player,201209300tam,tam,BiggE.99,off_pct,0%,,,,,
player,201209300tam,tam,BiggE.99,defense,54,,,,,
player,201209300tam,tam,BiggE.99,def_pct,74%,,,,,
player,201209300tam,tam,BiggE.99,special_teams,15,,,,,
player,201209300tam,tam,BiggE.99,st_pct,44%,,,,,
player,201209300tam,tam,Teo-Da99,pos,DE,,,,,
player,201209300tam,tam,Teo-Da99,offense,0,,,,,
player,201209300tam,tam,Teo-Da99,off_pct,0%,,,,,
player,201209300tam,tam,Teo-Da99,defense,54,,,,,
player,201209300tam,tam,Teo-Da99,def_pct,74%,,,,,
player,201209300tam,tam,Teo-Da99,special_teams,10,,,,,
player,201209300tam,tam,Teo-Da99,st_pct,29%,,,,,
player,201209300tam,tam,MillRo99,pos,DT,,,,,
player,201209300tam,tam,MillRo99,offense,0,,,,,
player,201209300tam,tam,MillRo99,off_pct,0%,,,,,
player,201209300tam,tam,MillRo99,defense,48,,,,,
player,201209300tam,tam,MillRo99,def_pct,66%,,,,,
player,201209300tam,tam,MillRo99,special_teams,7,,,,,
player,201209300tam,tam,MillRo99,st_pct,21%,,,,,
player,201209300tam,tam,BlacQu99,pos,LB,,,,,
player,201209300tam,tam,BlacQu99,offense,0,,,,,
player,201209300tam,tam,BlacQu99,off_pct,0%,,,,,
player,201209300tam,tam,BlacQu99,defense,39,,,,,
player,201209300tam,tam,BlacQu99,def_pct,53%,,,,,
player,201209300tam,tam,BlacQu99,special_teams,28,,,,,
player,201209300tam,tam,BlacQu99,st_pct,82%,,,,,
player,201209300tam,tam,WrigEr99,pos,CB,,,,,
player,201209300tam,tam,WrigEr99,offense,0,,,,,
player,201209300tam,tam,WrigEr99,off_pct,0%,,,,,
player,201209300tam,tam,WrigEr99,defense,36,,,,,
player,201209300tam,tam,WrigEr99,def_pct,49%,,,,,
player,201209300tam,tam,WrigEr99,special_teams,5,,,,,
player,201209300tam,tam,WrigEr99,st_pct,15%,,,,,
player,201209300tam,tam,JohnGe00,pos,DE,,,,,
player,201209300tam,tam,JohnGe00,offense,0,,,,,
player,201209300tam,tam,JohnGe00,off_pct,0%,,,,,
player,201209300tam,tam,JohnGe00,defense,35,,,,,
player,201209300tam,tam,JohnGe00,def_pct,48%,,,,,
player,201209300tam,tam,JohnGe00,special_teams,1,,,,,
player,201209300tam,tam,JohnGe00,st_pct,3%,,,,,
player,201209300tam,tam,McDoBr99,pos,CB,,,,,
player,201209300tam,tam,McDoBr99,offense,0,,,,,
player,201209300tam,tam,McDoBr99,off_pct,0%,,,,,
player,201209300tam,tam,McDoBr99,defense,21,,,,,
player,201209300tam,tam,McDoBr99,def_pct,29%,,,,,
player,201209300tam,tam,McDoBr99,special_teams,14,,,,,
player,201209300tam,tam,McDoBr99,st_pct,41%,,,,,
player,201209300tam,tam,BlacAh00,pos,FS,,,,,
player,201209300tam,tam,BlacAh00,offense,0,,,,,
player,201209300tam,tam,BlacAh00,off_pct,0%,,,,,
player,201209300tam,tam,BlacAh00,defense,13,,,,,
player,201209300tam,tam,BlacAh00,def_pct,18%,,,,,
player,201209300tam,tam,BlacAh00,special_teams,17,,,,,
player,201209300tam,tam,BlacAh00,st_pct,50%,,,,,
player,201209300tam,tam,GibsGa99,pos,DT,,,,,
player,201209300tam,tam,GibsGa99,offense,0,,,,,
player,201209300tam,tam,GibsGa99,off_pct,0%,,,,,
player,201209300tam,tam,GibsGa99,defense,13,,,,,
player,201209300tam,tam,GibsGa99,def_pct,18%,,,,,
player,201209300tam,tam,GibsGa99,special_teams,0,,,,,
player,201209300tam,tam,GibsGa99,st_pct,0%,,,,,
player,201209300tam,tam,IrviCo99,pos,DT,,,,,
player,201209300tam,tam,IrviCo99,offense,0,,,,,
player,201209300tam,tam,IrviCo99,off_pct,0%,,,,,
player,201209300tam,tam,IrviCo99,defense,11,,,,,
player,201209300tam,tam,IrviCo99,def_pct,15%,,,,,
player,201209300tam,tam,IrviCo99,special_teams,4,,,,,
player,201209300tam,tam,IrviCo99,st_pct,12%,,,,,
player,201209300tam,tam,HaywAd98,pos,LB,,,,,
player,201209300tam,tam,HaywAd98,offense,0,,,,,
player,201209300tam,tam,HaywAd98,off_pct,0%,,,,,
player,201209300tam,tam,HaywAd98,defense,4,,,,,
player,201209300tam,tam,HaywAd98,def_pct,5%,,,,,
player,201209300tam,tam,HaywAd98,special_teams,23,,,,,
player,201209300tam,tam,HaywAd98,st_pct,68%,,,,,
player,201209300tam,tam,WatsDe99,pos,LB,,,,,
player,201209300tam,tam,WatsDe99,offense,0,,,,,
player,201209300tam,tam,WatsDe99,off_pct,0%,,,,,
player,201209300tam,tam,WatsDe99,defense,0,,,,,
player,201209300tam,tam,WatsDe99,def_pct,0%,,,,,
player,201209300tam,tam,WatsDe99,special_teams,23,,,,,
player,201209300tam,tam,WatsDe99,st_pct,68%,,,,,
player,201209300tam,tam,GrimCo99,pos,SS,,,,,
player,201209300tam,tam,GrimCo99,offense,0,,,,,
player,201209300tam,tam,GrimCo99,off_pct,0%,,,,,
player,201209300tam,tam,GrimCo99,defense,0,,,,,
player,201209300tam,tam,GrimCo99,def_pct,0%,,,,,
player,201209300tam,tam,GrimCo99,special_teams,22,,,,,
player,201209300tam,tam,GrimCo99,st_pct,65%,,,,,
player,201209300tam,tam,koenemic01,pos,P,,,,,
player,201209300tam,tam,koenemic01,offense,0,,,,,
player,201209300tam,tam,koenemic01,off_pct,0%,,,,,
player,201209300tam,tam,koenemic01,defense,0,,,,,
player,201209300tam,tam,koenemic01,def_pct,0%,,,,,
player,201209300tam,tam,koenemic01,special_teams,16,,,,,
player,201209300tam,tam,koenemic01,st_pct,47%,,,,,
player,201209300tam,tam,JohnLe03,pos,CB,,,,,
player,201209300tam,tam,JohnLe03,offense,0,,,,,
player,201209300tam,tam,JohnLe03,off_pct,0%,,,,,
player,201209300tam,tam,JohnLe03,defense,0,,,,,
player,201209300tam,tam,JohnLe03,def_pct,0%,,,,,
player,201209300tam,tam,JohnLe03,special_teams,13,,,,,
player,201209300tam,tam,JohnLe03,st_pct,38%,,,,,
player,201209300tam,tam,EconAn20,pos,LS,,,,,
player,201209300tam,tam,EconAn20,offense,0,,,,,
player,201209300tam,tam,EconAn20,off_pct,0%,,,,,
player,201209300tam,tam,EconAn20,defense,0,,,,,
player,201209300tam,tam,EconAn20,def_pct,0%,,,,,
player,201209300tam,tam,EconAn20,special_teams,10,,,,,
player,201209300tam,tam,EconAn20,st_pct,29%,,,,,
player,201209300tam,tam,ParrRo00,pos,WR,,,,,
player,201209300tam,tam,ParrRo00,offense,0,,,,,
player,201209300tam,tam,ParrRo00,off_pct,0%,,,,,
player,201209300tam,tam,ParrRo00,defense,0,,,,,
player,201209300tam,tam,ParrRo00,def_pct,0%,,,,,
player,201209300tam,tam,ParrRo00,special_teams,6,,,,,
player,201209300tam,tam,ParrRo00,st_pct,18%,,,,,
player,201209300tam,tam,barthco01,pos,K,,,,,
player,201209300tam,tam,barthco01,offense,0,,,,,
player,201209300tam,tam,barthco01,off_pct,0%,,,,,
player,201209300tam,tam,barthco01,defense,0,,,,,
player,201209300tam,tam,barthco01,def_pct,0%,,,,,
player,201209300tam,tam,barthco01,special_teams,4,,,,,
player,201209300tam,tam,barthco01,st_pct,12%,,,,,
player,201209300tam,tam,NoblDa00,pos,TE,,,,,
player,201209300tam,tam,NoblDa00,offense,0,,,,,
player,201209300tam,tam,NoblDa00,off_pct,0%,,,,,
player,201209300tam,tam,NoblDa00,defense,0,,,,,
player,201209300tam,tam,NoblDa00,def_pct,0%,,,,,
player,201209300tam,tam,NoblDa00,special_teams,2,,,,,
player,201209300tam,tam,NoblDa00,st_pct,6%,,,,,
player,201209300tam,was,MontWi20,pos,C,,,,,
player,201209300tam,was,MontWi20,offense,73,,,,,
player,201209300tam,was,MontWi20,off_pct,100%,,,,,
player,201209300tam,was,MontWi20,defense,0,,,,,
player,201209300tam,was,MontWi20,def_pct,0%,,,,,
player,201209300tam,was,MontWi20,special_teams,7,,,,,
player,201209300tam,was,MontWi20,st_pct,21%,,,,,
player,201209300tam,was,ChesCh21,pos,G,,,,,
player,201209300tam,was,ChesCh21,offense,73,,,,,
player,201209300tam,was,ChesCh21,off_pct,100%,,,,,
player,201209300tam,was,ChesCh21,defense,0,,,,,
player,201209300tam,was,ChesCh21,def_pct,0%,,,,,
player,201209300tam,was,ChesCh21,special_teams,7,,,,,
player,201209300tam,was,ChesCh21,st_pct,21%,,,,,
player,201209300tam,was,LichKo20,pos,G,,,,,
player,201209300tam,was,LichKo20,offense,73,,,,,
player,201209300tam,was,LichKo20,off_pct,100%,,,,,
player,201209300tam,was,LichKo20,defense,0,,,,,
player,201209300tam,was,LichKo20,def_pct,0%,,,,,
player,201209300tam,was,LichKo20,special_teams,0,,,,,
player,201209300tam,was,LichKo20,st_pct,0%,,,,,
player,201209300tam,was,WillTr21,pos,T,,,,,
player,201209300tam,was,WillTr21,offense,73,,,,,
player,201209300tam,was,WillTr21,off_pct,100%,,,,,
player,201209300tam,was,WillTr21,defense,0,,,,,
player,201209300tam,was,WillTr21,def_pct,0%,,,,,
player,201209300tam,was,WillTr21,special_teams,0,,,,,
player,201209300tam,was,WillTr21,st_pct,0%,,,,,
player,201209300tam,was,PoluTy20,pos,T,,,,,
player,201209300tam,was,PoluTy20,offense,73,,,,,
player,201209300tam,was,PoluTy20,off_pct,100%,,,,,
player,201209300tam,was,PoluTy20,defense,0,,,,,
player,201209300tam,was,PoluTy20,def_pct,0%,,,,,
player,201209300tam,was,PoluTy20,special_teams,0,,,,,
player,201209300tam,was,PoluTy20,st_pct,0%,,,,,
player,201209300tam,was,GrifRo01,pos,QB,,,,,
player,201209300tam,was,GrifRo01,offense,73,,,,,
player,201209300tam,was,GrifRo01,off_pct,100%,,,,,
player,201209300tam,was,GrifRo01,defense,0,,,,,
player,201209300tam,was,GrifRo01,def_pct,0%,,,,,
player,201209300tam,was,GrifRo01,special_teams,0,,,,,
player,201209300tam,was,GrifRo01,st_pct,0%,,,,,
player,201209300tam,was,DaviFr01,pos,TE,,,,,
player,201209300tam,was,DaviFr01,offense,72,,,,,
player,201209300tam,was,DaviFr01,off_pct,99%,,,,,
player,201209300tam,was,DaviFr01,defense,0,,,,,
player,201209300tam,was,DaviFr01,def_pct,0%,,,,,
player,201209300tam,was,DaviFr01,special_teams,0,,,,,
player,201209300tam,was,DaviFr01,st_pct,0%,,,,,
player,201209300tam,was,HankLe00,pos,WR,,,,,
player,201209300tam,was,HankLe00,offense,65,,,,,
player,201209300tam,was,HankLe00,off_pct,89%,,,,,
player,201209300tam,was,HankLe00,defense,0,,,,,
player,201209300tam,was,HankLe00,def_pct,0%,,,,,
player,201209300tam,was,HankLe00,special_teams,0,,,,,
player,201209300tam,was,HankLe00,st_pct,0%,,,,,
player,201209300tam,was,MorrAl00,pos,RB,,,,,
player,201209300tam,was,MorrAl00,offense,49,,,,,
player,201209300tam,was,MorrAl00,off_pct,67%,,,,,
player,201209300tam,was,MorrAl00,defense,0,,,,,
player,201209300tam,was,MorrAl00,def_pct,0%,,,,,
player,201209300tam,was,MorrAl00,special_teams,0,,,,,
player,201209300tam,was,MorrAl00,st_pct,0%,,,,,
player,201209300tam,was,GarcPi00,pos,WR,,,,,
player,201209300tam,was,GarcPi00,offense,49,,,,,
player,201209300tam,was,GarcPi00,off_pct,67%,,,,,
player,201209300tam,was,GarcPi00,defense,0,,,,,
player,201209300tam,was,GarcPi00,def_pct,0%,,,,,
player,201209300tam,was,GarcPi00,special_teams,0,,,,,
player,201209300tam,was,GarcPi00,st_pct,0%,,,,,
player,201209300tam,was,MossSa00,pos,WR,,,,,
player,201209300tam,was,MossSa00,offense,35,,,,,
player,201209300tam,was,MossSa00,off_pct,48%,,,,,
player,201209300tam,was,MossSa00,defense,0,,,,,
player,201209300tam,was,MossSa00,def_pct,0%,,,,,
player,201209300tam,was,MossSa00,special_teams,0,,,,,
player,201209300tam,was,MossSa00,st_pct,0%,,,,,
player,201209300tam,was,MorgJo00,pos,WR,,,,,
player,201209300tam,was,MorgJo00,offense,30,,,,,
player,201209300tam,was,MorgJo00,off_pct,41%,,,,,
player,201209300tam,was,MorgJo00,defense,0,,,,,
player,201209300tam,was,MorgJo00,def_pct,0%,,,,,
player,201209300tam,was,MorgJo00,special_teams,0,,,,,
player,201209300tam,was,MorgJo00,st_pct,0%,,,,,
player,201209300tam,was,YounDa01,pos,FB,,,,,
player,201209300tam,was,YounDa01,offense,25,,,,,
player,201209300tam,was,YounDa01,off_pct,34%,,,,,
player,201209300tam,was,YounDa01,defense,0,,,,,
player,201209300tam,was,YounDa01,def_pct,0%,,,,,
player,201209300tam,was,YounDa01,special_teams,23,,,,,
player,201209300tam,was,YounDa01,st_pct,68%,,,,,
player,201209300tam,was,RoysEv00,pos,RB,,,,,
