game,2012,13,20121202,201212020kan,car,"Carolina Panthers",21,kan,"Kansas City Chiefs",27
player,201212020kan,car,MurpLo00,pos,WR,,,,,
player,201212020kan,car,MurpLo00,offense,32,,,,,
player,201212020kan,car,MurpLo00,off_pct,63%,,,,,
player,201212020kan,car,MurpLo00,defense,0,,,,,
player,201212020kan,car,MurpLo00,def_pct,0%,,,,,
player,201212020kan,car,MurpLo00,special_teams,0,,,,,
player,201212020kan,car,MurpLo00,st_pct,0%,,,,,
player,201212020kan,car,WillDe02,pos,RB,,,,,
player,201212020kan,car,WillDe02,offense,31,,,,,
player,201212020kan,car,WillDe02,off_pct,61%,,,,,
player,201212020kan,car,WillDe02,defense,0,,,,,
player,201212020kan,car,WillDe02,def_pct,0%,,,,,
player,201212020kan,car,WillDe02,special_teams,0,,,,,
player,201212020kan,car,WillDe02,st_pct,0%,,,,,
player,201212020kan,car,LaFeBr00,pos,WR,,,,,
player,201212020kan,car,LaFeBr00,offense,25,,,,,
player,201212020kan,car,LaFeBr00,off_pct,49%,,,,,
player,201212020kan,car,LaFeBr00,defense,0,,,,,
player,201212020kan,car,LaFeBr00,def_pct,0%,,,,,
player,201212020kan,car,LaFeBr00,special_teams,0,,,,,
player,201212020kan,car,LaFeBr00,st_pct,0%,,,,,
player,201212020kan,car,EdwaAr00,pos,WR,,,,,
player,201212020kan,car,EdwaAr00,offense,24,,,,,
player,201212020kan,car,EdwaAr00,off_pct,47%,,,,,
player,201212020kan,car,EdwaAr00,defense,0,,,,,
player,201212020kan,car,EdwaAr00,def_pct,0%,,,,,
player,201212020kan,car,EdwaAr00,special_teams,5,,,,,
player,201212020kan,car,EdwaAr00,st_pct,21%,,,,,
player,201212020kan,car,TolbMi00,pos,FB,,,,,
player,201212020kan,car,TolbMi00,offense,23,,,,,
player,201212020kan,car,TolbMi00,off_pct,45%,,,,,
player,201212020kan,car,TolbMi00,defense,0,,,,,
player,201212020kan,car,TolbMi00,def_pct,0%,,,,,
player,201212020kan,car,TolbMi00,special_teams,8,,,,,
player,201212020kan,car,TolbMi00,st_pct,33%,,,,,
player,201212020kan,car,BridJe20,pos,T,,,,,
player,201212020kan,car,BridJe20,offense,9,,,,,
player,201212020kan,car,BridJe20,off_pct,18%,,,,,
player,201212020kan,car,BridJe20,defense,0,,,,,
player,201212020kan,car,BridJe20,def_pct,0%,,,,,
player,201212020kan,car,BridJe20,special_teams,0,,,,,
player,201212020kan,car,BridJe20,st_pct,0%,,,,,
player,201212020kan,car,HartBe00,pos,TE,,,,,
player,201212020kan,car,HartBe00,offense,8,,,,,
player,201212020kan,car,HartBe00,off_pct,16%,,,,,
player,201212020kan,car,HartBe00,defense,0,,,,,
player,201212020kan,car,HartBe00,def_pct,0%,,,,,
player,201212020kan,car,HartBe00,special_teams,10,,,,,
player,201212020kan,car,HartBe00,st_pct,42%,,,,,
player,201212020kan,car,BrocRi00,pos,FB,,,,,
player,201212020kan,car,BrocRi00,offense,4,,,,,
player,201212020kan,car,BrocRi00,off_pct,8%,,,,,
player,201212020kan,car,BrocRi00,defense,0,,,,,
player,201212020kan,car,BrocRi00,def_pct,0%,,,,,
player,201212020kan,car,BrocRi00,special_teams,13,,,,,
player,201212020kan,car,BrocRi00,st_pct,54%,,,,,
player,201212020kan,car,BarnGa01,pos,TE,,,,,
player,201212020kan,car,BarnGa01,offense,3,,,,,
player,201212020kan,car,BarnGa01,off_pct,6%,,,,,
player,201212020kan,car,BarnGa01,defense,0,,,,,
player,201212020kan,car,BarnGa01,def_pct,0%,,,,,
player,201212020kan,car,BarnGa01,special_teams,19,,,,,
player,201212020kan,car,BarnGa01,st_pct,79%,,,,,
player,201212020kan,car,AdamJo01,pos,WR,,,,,
player,201212020kan,car,AdamJo01,offense,3,,,,,
player,201212020kan,car,AdamJo01,off_pct,6%,,,,,
player,201212020kan,car,AdamJo01,defense,0,,,,,
player,201212020kan,car,AdamJo01,def_pct,0%,,,,,
player,201212020kan,car,AdamJo01,special_teams,3,,,,,
player,201212020kan,car,AdamJo01,st_pct,12%,,,,,
player,201212020kan,car,ByerJe00,pos,C,,,,,
player,201212020kan,car,ByerJe00,offense,2,,,,,
player,201212020kan,car,ByerJe00,off_pct,4%,,,,,
player,201212020kan,car,ByerJe00,defense,0,,,,,
player,201212020kan,car,ByerJe00,def_pct,0%,,,,,
player,201212020kan,car,ByerJe00,special_teams,0,,,,,
player,201212020kan,car,ByerJe00,st_pct,0%,,,,,
player,201212020kan,car,GodfCh99,pos,SS,,,,,
player,201212020kan,car,GodfCh99,offense,0,,,,,
player,201212020kan,car,GodfCh99,off_pct,0%,,,,,
player,201212020kan,car,GodfCh99,defense,69,,,,,
player,201212020kan,car,GodfCh99,def_pct,100%,,,,,
player,201212020kan,car,GodfCh99,special_teams,5,,,,,
player,201212020kan,car,GodfCh99,st_pct,21%,,,,,
player,201212020kan,car,KuecLu00,pos,LB,,,,,
player,201212020kan,car,KuecLu00,offense,0,,,,,
player,201212020kan,car,KuecLu00,off_pct,0%,,,,,
player,201212020kan,car,KuecLu00,defense,69,,,,,
player,201212020kan,car,KuecLu00,def_pct,100%,,,,,
player,201212020kan,car,KuecLu00,special_teams,5,,,,,
player,201212020kan,car,KuecLu00,st_pct,21%,,,,,
player,201212020kan,car,DaviTh20,pos,LB,,,,,
player,201212020kan,car,DaviTh20,offense,0,,,,,
player,201212020kan,car,DaviTh20,off_pct,0%,,,,,
player,201212020kan,car,DaviTh20,defense,68,,,,,
player,201212020kan,car,DaviTh20,def_pct,99%,,,,,
player,201212020kan,car,DaviTh20,special_teams,5,,,,,
player,201212020kan,car,DaviTh20,st_pct,21%,,,,,
player,201212020kan,car,MunnCa99,pos,CB,,,,,
player,201212020kan,car,MunnCa99,offense,0,,,,,
player,201212020kan,car,MunnCa99,off_pct,0%,,,,,
player,201212020kan,car,MunnCa99,defense,66,,,,,
player,201212020kan,car,MunnCa99,def_pct,96%,,,,,
player,201212020kan,car,MunnCa99,special_teams,5,,,,,
player,201212020kan,car,MunnCa99,st_pct,21%,,,,,
player,201212020kan,car,HardGr99,pos,DE,,,,,
player,201212020kan,car,HardGr99,offense,0,,,,,
player,201212020kan,car,HardGr99,off_pct,0%,,,,,
player,201212020kan,car,HardGr99,defense,62,,,,,
player,201212020kan,car,HardGr99,def_pct,90%,,,,,
player,201212020kan,car,HardGr99,special_teams,7,,,,,
player,201212020kan,car,HardGr99,st_pct,29%,,,,,
player,201212020kan,car,NormJo01,pos,CB,,,,,
player,201212020kan,car,NormJo01,offense,0,,,,,
player,201212020kan,car,NormJo01,off_pct,0%,,,,,
player,201212020kan,car,NormJo01,defense,59,,,,,
player,201212020kan,car,NormJo01,def_pct,86%,,,,,
player,201212020kan,car,NormJo01,special_teams,10,,,,,
player,201212020kan,car,NormJo01,st_pct,42%,,,,,
player,201212020kan,car,NakaHa99,pos,FS,,,,,
player,201212020kan,car,NakaHa99,offense,0,,,,,
player,201212020kan,car,NakaHa99,off_pct,0%,,,,,
player,201212020kan,car,NakaHa99,defense,58,,,,,
player,201212020kan,car,NakaHa99,def_pct,84%,,,,,
player,201212020kan,car,NakaHa99,special_teams,14,,,,,
player,201212020kan,car,NakaHa99,st_pct,58%,,,,,
player,201212020kan,car,JohnCh98,pos,DE,,,,,
player,201212020kan,car,JohnCh98,offense,0,,,,,
player,201212020kan,car,JohnCh98,off_pct,0%,,,,,
player,201212020kan,car,JohnCh98,defense,58,,,,,
player,201212020kan,car,JohnCh98,def_pct,84%,,,,,
player,201212020kan,car,JohnCh98,special_teams,5,,,,,
player,201212020kan,car,JohnCh98,st_pct,21%,,,,,
player,201212020kan,car,EdwaDw20,pos,DT,,,,,
player,201212020kan,car,EdwaDw20,offense,0,,,,,
player,201212020kan,car,EdwaDw20,off_pct,0%,,,,,
player,201212020kan,car,EdwaDw20,defense,56,,,,,
player,201212020kan,car,EdwaDw20,def_pct,81%,,,,,
player,201212020kan,car,EdwaDw20,special_teams,4,,,,,
player,201212020kan,car,EdwaDw20,st_pct,17%,,,,,
player,201212020kan,car,AlexFr00,pos,DE,,,,,
player,201212020kan,car,AlexFr00,offense,0,,,,,
player,201212020kan,car,AlexFr00,off_pct,0%,,,,,
player,201212020kan,car,AlexFr00,defense,35,,,,,
player,201212020kan,car,AlexFr00,def_pct,51%,,,,,
player,201212020kan,car,AlexFr00,special_teams,3,,,,,
player,201212020kan,car,AlexFr00,st_pct,12%,,,,,
player,201212020kan,car,AndeJa21,pos,LB,,,,,
player,201212020kan,car,AndeJa21,offense,0,,,,,
player,201212020kan,car,AndeJa21,off_pct,0%,,,,,
player,201212020kan,car,AndeJa21,defense,31,,,,,
player,201212020kan,car,AndeJa21,def_pct,45%,,,,,
player,201212020kan,car,AndeJa21,special_teams,2,,,,,
player,201212020kan,car,AndeJa21,st_pct,8%,,,,,
player,201212020kan,car,FuaxSi00,pos,NT,,,,,
player,201212020kan,car,FuaxSi00,offense,0,,,,,
player,201212020kan,car,FuaxSi00,off_pct,0%,,,,,
player,201212020kan,car,FuaxSi00,defense,25,,,,,
player,201212020kan,car,FuaxSi00,def_pct,36%,,,,,
player,201212020kan,car,FuaxSi00,special_teams,9,,,,,
player,201212020kan,car,FuaxSi00,st_pct,38%,,,,,
player,201212020kan,car,PhilJa99,pos,LB,,,,,
player,201212020kan,car,PhilJa99,offense,0,,,,,
player,201212020kan,car,PhilJa99,off_pct,0%,,,,,
player,201212020kan,car,PhilJa99,defense,23,,,,,
player,201212020kan,car,PhilJa99,def_pct,33%,,,,,
player,201212020kan,car,PhilJa99,special_teams,16,,,,,
player,201212020kan,car,PhilJa99,st_pct,67%,,,,,
player,201212020kan,car,NeblAn00,pos,NT,,,,,
player,201212020kan,car,NeblAn00,offense,0,,,,,
player,201212020kan,car,NeblAn00,off_pct,0%,,,,,
player,201212020kan,car,NeblAn00,defense,23,,,,,
player,201212020kan,car,NeblAn00,def_pct,33%,,,,,
player,201212020kan,car,NeblAn00,special_teams,1,,,,,
player,201212020kan,car,NeblAn00,st_pct,4%,,,,,
player,201212020kan,car,ThomJo01,pos,CB,,,,,
player,201212020kan,car,ThomJo01,offense,0,,,,,
player,201212020kan,car,ThomJo01,off_pct,0%,,,,,
player,201212020kan,car,ThomJo01,defense,20,,,,,
player,201212020kan,car,ThomJo01,def_pct,29%,,,,,
player,201212020kan,car,ThomJo01,special_teams,8,,,,,
player,201212020kan,car,ThomJo01,st_pct,33%,,,,,
player,201212020kan,car,ChanNa00,pos,DT,,,,,
player,201212020kan,car,ChanNa00,offense,0,,,,,
player,201212020kan,car,ChanNa00,off_pct,0%,,,,,
player,201212020kan,car,ChanNa00,defense,11,,,,,
player,201212020kan,car,ChanNa00,def_pct,16%,,,,,
player,201212020kan,car,ChanNa00,special_teams,13,,,,,
player,201212020kan,car,ChanNa00,st_pct,54%,,,,,
player,201212020kan,car,KearFr00,pos,DT,,,,,
player,201212020kan,car,KearFr00,offense,0,,,,,
player,201212020kan,car,KearFr00,off_pct,0%,,,,,
player,201212020kan,car,KearFr00,defense,11,,,,,
player,201212020kan,car,KearFr00,def_pct,16%,,,,,
player,201212020kan,car,KearFr00,special_teams,1,,,,,
player,201212020kan,car,KearFr00,st_pct,4%,,,,,
player,201212020kan,car,CampD.00,pos,SS,,,,,
player,201212020kan,car,CampD.00,offense,0,,,,,
player,201212020kan,car,CampD.00,off_pct,0%,,,,,
player,201212020kan,car,CampD.00,defense,7,,,,,
player,201212020kan,car,CampD.00,def_pct,10%,,,,,
player,201212020kan,car,CampD.00,special_teams,7,,,,,
player,201212020kan,car,CampD.00,st_pct,29%,,,,,
player,201212020kan,car,MartSh99,pos,FS,,,,,
player,201212020kan,car,MartSh99,offense,0,,,,,
player,201212020kan,car,MartSh99,off_pct,0%,,,,,
player,201212020kan,car,MartSh99,defense,7,,,,,
player,201212020kan,car,MartSh99,def_pct,10%,,,,,
player,201212020kan,car,MartSh99,special_teams,4,,,,,
player,201212020kan,car,MartSh99,st_pct,17%,,,,,
player,201212020kan,car,WillJa95,pos,LB,,,,,
player,201212020kan,car,WillJa95,offense,0,,,,,
player,201212020kan,car,WillJa95,off_pct,0%,,,,,
player,201212020kan,car,WillJa95,defense,1,,,,,
player,201212020kan,car,WillJa95,def_pct,1%,,,,,
player,201212020kan,car,WillJa95,special_teams,16,,,,,
player,201212020kan,car,WillJa95,st_pct,67%,,,,,
player,201212020kan,car,SennJo00,pos,LB,,,,,
player,201212020kan,car,SennJo00,offense,0,,,,,
player,201212020kan,car,SennJo00,off_pct,0%,,,,,
player,201212020kan,car,SennJo00,defense,0,,,,,
player,201212020kan,car,SennJo00,def_pct,0%,,,,,
player,201212020kan,car,SennJo00,special_teams,16,,,,,
player,201212020kan,car,SennJo00,st_pct,67%,,,,,
player,201212020kan,car,JoneCo01,pos,FS,,,,,
player,201212020kan,car,JoneCo01,offense,0,,,,,
player,201212020kan,car,JoneCo01,off_pct,0%,,,,,
player,201212020kan,car,JoneCo01,defense,0,,,,,
player,201212020kan,car,JoneCo01,def_pct,0%,,,,,
player,201212020kan,car,JoneCo01,special_teams,16,,,,,
player,201212020kan,car,JoneCo01,st_pct,67%,,,,,
player,201212020kan,car,GanoGr44,pos,K,,,,,
player,201212020kan,car,GanoGr44,offense,0,,,,,
player,201212020kan,car,GanoGr44,off_pct,0%,,,,,
player,201212020kan,car,GanoGr44,defense,0,,,,,
player,201212020kan,car,GanoGr44,def_pct,0%,,,,,
player,201212020kan,car,GanoGr44,special_teams,7,,,,,
player,201212020kan,car,GanoGr44,st_pct,29%,,,,,
player,201212020kan,car,JansJ.00,pos,LS,,,,,
player,201212020kan,car,JansJ.00,offense,0,,,,,
player,201212020kan,car,JansJ.00,off_pct,0%,,,,,
player,201212020kan,car,JansJ.00,defense,0,,,,,
player,201212020kan,car,JansJ.00,def_pct,0%,,,,,
player,201212020kan,car,JansJ.00,special_teams,7,,,,,
player,201212020kan,car,JansJ.00,st_pct,29%,,,,,
player,201212020kan,car,NortBr00,pos,P,,,,,
player,201212020kan,car,NortBr00,offense,0,,,,,
player,201212020kan,car,NortBr00,off_pct,0%,,,,,
player,201212020kan,car,NortBr00,defense,0,,,,,
player,201212020kan,car,NortBr00,def_pct,0%,,,,,
player,201212020kan,car,NortBr00,special_teams,7,,,,,
player,201212020kan,car,NortBr00,st_pct,29%,,,,,
