game,2012,10,20121111,201211110tam,sdg,"San Diego Chargers",24,tam,"Tampa Bay Buccaneers",34
player,201211110tam,tam,WrigEr99,pos,CB,,,,,
player,201211110tam,tam,WrigEr99,offense,0,,,,,
player,201211110tam,tam,WrigEr99,off_pct,0%,,,,,
player,201211110tam,tam,WrigEr99,defense,9,,,,,
player,201211110tam,tam,WrigEr99,def_pct,14%,,,,,
player,201211110tam,tam,WrigEr99,special_teams,1,,,,,
player,201211110tam,tam,WrigEr99,st_pct,4%,,,,,
player,201211110tam,tam,HaywAd98,pos,LB,,,,,
player,201211110tam,tam,HaywAd98,offense,0,,,,,
player,201211110tam,tam,HaywAd98,off_pct,0%,,,,,
player,201211110tam,tam,HaywAd98,defense,8,,,,,
player,201211110tam,tam,HaywAd98,def_pct,12%,,,,,
player,201211110tam,tam,HaywAd98,special_teams,19,,,,,
player,201211110tam,tam,HaywAd98,st_pct,68%,,,,,
player,201211110tam,tam,IrviCo99,pos,DT,,,,,
player,201211110tam,tam,IrviCo99,offense,0,,,,,
player,201211110tam,tam,IrviCo99,off_pct,0%,,,,,
player,201211110tam,tam,IrviCo99,defense,3,,,,,
player,201211110tam,tam,IrviCo99,def_pct,5%,,,,,
player,201211110tam,tam,IrviCo99,special_teams,0,,,,,
player,201211110tam,tam,IrviCo99,st_pct,0%,,,,,
player,201211110tam,tam,LewiMy99,pos,CB,,,,,
player,201211110tam,tam,LewiMy99,offense,0,,,,,
player,201211110tam,tam,LewiMy99,off_pct,0%,,,,,
player,201211110tam,tam,LewiMy99,defense,2,,,,,
player,201211110tam,tam,LewiMy99,def_pct,3%,,,,,
player,201211110tam,tam,LewiMy99,special_teams,12,,,,,
player,201211110tam,tam,LewiMy99,st_pct,43%,,,,,
player,201211110tam,tam,WatsDe99,pos,LB,,,,,
player,201211110tam,tam,WatsDe99,offense,0,,,,,
player,201211110tam,tam,WatsDe99,off_pct,0%,,,,,
player,201211110tam,tam,WatsDe99,defense,1,,,,,
player,201211110tam,tam,WatsDe99,def_pct,2%,,,,,
player,201211110tam,tam,WatsDe99,special_teams,18,,,,,
player,201211110tam,tam,WatsDe99,st_pct,64%,,,,,
player,201211110tam,tam,MorgAa00,pos,DE,,,,,
player,201211110tam,tam,MorgAa00,offense,0,,,,,
player,201211110tam,tam,MorgAa00,off_pct,0%,,,,,
player,201211110tam,tam,MorgAa00,defense,1,,,,,
player,201211110tam,tam,MorgAa00,def_pct,2%,,,,,
player,201211110tam,tam,MorgAa00,special_teams,10,,,,,
player,201211110tam,tam,MorgAa00,st_pct,36%,,,,,
player,201211110tam,tam,koenemic01,pos,P,,,,,
player,201211110tam,tam,koenemic01,offense,0,,,,,
player,201211110tam,tam,koenemic01,off_pct,0%,,,,,
player,201211110tam,tam,koenemic01,defense,0,,,,,
player,201211110tam,tam,koenemic01,def_pct,0%,,,,,
player,201211110tam,tam,koenemic01,special_teams,16,,,,,
player,201211110tam,tam,koenemic01,st_pct,57%,,,,,
player,201211110tam,tam,TandKe00,pos,FS,,,,,
player,201211110tam,tam,TandKe00,offense,0,,,,,
player,201211110tam,tam,TandKe00,off_pct,0%,,,,,
player,201211110tam,tam,TandKe00,defense,0,,,,,
player,201211110tam,tam,TandKe00,def_pct,0%,,,,,
player,201211110tam,tam,TandKe00,special_teams,14,,,,,
player,201211110tam,tam,TandKe00,st_pct,50%,,,,,
player,201211110tam,tam,WallCo20,pos,C,,,,,
player,201211110tam,tam,WallCo20,offense,0,,,,,
player,201211110tam,tam,WallCo20,off_pct,0%,,,,,
player,201211110tam,tam,WallCo20,defense,0,,,,,
player,201211110tam,tam,WallCo20,def_pct,0%,,,,,
player,201211110tam,tam,WallCo20,special_teams,10,,,,,
player,201211110tam,tam,WallCo20,st_pct,36%,,,,,
player,201211110tam,tam,EconAn20,pos,LS,,,,,
player,201211110tam,tam,EconAn20,offense,0,,,,,
player,201211110tam,tam,EconAn20,off_pct,0%,,,,,
player,201211110tam,tam,EconAn20,defense,0,,,,,
player,201211110tam,tam,EconAn20,def_pct,0%,,,,,
player,201211110tam,tam,EconAn20,special_teams,9,,,,,
player,201211110tam,tam,EconAn20,st_pct,32%,,,,,
player,201211110tam,tam,barthco01,pos,K,,,,,
player,201211110tam,tam,barthco01,offense,0,,,,,
player,201211110tam,tam,barthco01,off_pct,0%,,,,,
player,201211110tam,tam,barthco01,defense,0,,,,,
player,201211110tam,tam,barthco01,def_pct,0%,,,,,
player,201211110tam,tam,barthco01,special_teams,6,,,,,
player,201211110tam,tam,barthco01,st_pct,21%,,,,,
player,201211110tam,tam,TrueJe20,pos,T,,,,,
player,201211110tam,tam,TrueJe20,offense,0,,,,,
player,201211110tam,tam,TrueJe20,off_pct,0%,,,,,
player,201211110tam,tam,TrueJe20,defense,0,,,,,
player,201211110tam,tam,TrueJe20,def_pct,0%,,,,,
player,201211110tam,tam,TrueJe20,special_teams,6,,,,,
player,201211110tam,tam,TrueJe20,st_pct,21%,,,,,
player,201211110tam,tam,ParrRo00,pos,WR,,,,,
player,201211110tam,tam,ParrRo00,offense,0,,,,,
player,201211110tam,tam,ParrRo00,off_pct,0%,,,,,
player,201211110tam,tam,ParrRo00,defense,0,,,,,
player,201211110tam,tam,ParrRo00,def_pct,0%,,,,,
player,201211110tam,tam,ParrRo00,special_teams,3,,,,,
player,201211110tam,tam,ParrRo00,st_pct,11%,,,,,
player,201211110tam,sdg,HarrMi01,pos,T,,,,,
player,201211110tam,sdg,HarrMi01,offense,66,,,,,
player,201211110tam,sdg,HarrMi01,off_pct,100%,,,,,
player,201211110tam,sdg,HarrMi01,defense,0,,,,,
player,201211110tam,sdg,HarrMi01,def_pct,0%,,,,,
player,201211110tam,sdg,HarrMi01,special_teams,4,,,,,
player,201211110tam,sdg,HarrMi01,st_pct,14%,,,,,
player,201211110tam,sdg,VasqLo20,pos,G,,,,,
player,201211110tam,sdg,VasqLo20,offense,66,,,,,
player,201211110tam,sdg,VasqLo20,off_pct,100%,,,,,
player,201211110tam,sdg,VasqLo20,defense,0,,,,,
player,201211110tam,sdg,VasqLo20,def_pct,0%,,,,,
player,201211110tam,sdg,VasqLo20,special_teams,4,,,,,
player,201211110tam,sdg,VasqLo20,st_pct,14%,,,,,
player,201211110tam,sdg,GreeTy20,pos,G,,,,,
player,201211110tam,sdg,GreeTy20,offense,66,,,,,
player,201211110tam,sdg,GreeTy20,off_pct,100%,,,,,
player,201211110tam,sdg,GreeTy20,defense,0,,,,,
player,201211110tam,sdg,GreeTy20,def_pct,0%,,,,,
player,201211110tam,sdg,GreeTy20,special_teams,4,,,,,
player,201211110tam,sdg,GreeTy20,st_pct,14%,,,,,
player,201211110tam,sdg,ClarJe20,pos,T,,,,,
player,201211110tam,sdg,ClarJe20,offense,66,,,,,
player,201211110tam,sdg,ClarJe20,off_pct,100%,,,,,
player,201211110tam,sdg,ClarJe20,defense,0,,,,,
player,201211110tam,sdg,ClarJe20,def_pct,0%,,,,,
player,201211110tam,sdg,ClarJe20,special_teams,4,,,,,
player,201211110tam,sdg,ClarJe20,st_pct,14%,,,,,
player,201211110tam,sdg,RivePh00,pos,QB,,,,,
player,201211110tam,sdg,RivePh00,offense,66,,,,,
player,201211110tam,sdg,RivePh00,off_pct,100%,,,,,
player,201211110tam,sdg,RivePh00,defense,0,,,,,
player,201211110tam,sdg,RivePh00,def_pct,0%,,,,,
player,201211110tam,sdg,RivePh00,special_teams,0,,,,,
player,201211110tam,sdg,RivePh00,st_pct,0%,,,,,
player,201211110tam,sdg,HardNi55,pos,C,,,,,
player,201211110tam,sdg,HardNi55,offense,66,,,,,
player,201211110tam,sdg,HardNi55,off_pct,100%,,,,,
player,201211110tam,sdg,HardNi55,defense,0,,,,,
player,201211110tam,sdg,HardNi55,def_pct,0%,,,,,
player,201211110tam,sdg,HardNi55,special_teams,0,,,,,
player,201211110tam,sdg,HardNi55,st_pct,0%,,,,,
player,201211110tam,sdg,AlexDa00,pos,WR,,,,,
player,201211110tam,sdg,AlexDa00,offense,59,,,,,
player,201211110tam,sdg,AlexDa00,off_pct,89%,,,,,
player,201211110tam,sdg,AlexDa00,defense,0,,,,,
player,201211110tam,sdg,AlexDa00,def_pct,0%,,,,,
player,201211110tam,sdg,AlexDa00,special_teams,0,,,,,
player,201211110tam,sdg,AlexDa00,st_pct,0%,,,,,
player,201211110tam,sdg,FloyMa00,pos,WR,,,,,
player,201211110tam,sdg,FloyMa00,offense,58,,,,,
player,201211110tam,sdg,FloyMa00,off_pct,88%,,,,,
player,201211110tam,sdg,FloyMa00,defense,0,,,,,
player,201211110tam,sdg,FloyMa00,def_pct,0%,,,,,
player,201211110tam,sdg,FloyMa00,special_teams,0,,,,,
player,201211110tam,sdg,FloyMa00,st_pct,0%,,,,,
player,201211110tam,sdg,GateAn00,pos,TE,,,,,
player,201211110tam,sdg,GateAn00,offense,56,,,,,
player,201211110tam,sdg,GateAn00,off_pct,85%,,,,,
player,201211110tam,sdg,GateAn00,defense,0,,,,,
player,201211110tam,sdg,GateAn00,def_pct,0%,,,,,
player,201211110tam,sdg,GateAn00,special_teams,0,,,,,
player,201211110tam,sdg,GateAn00,st_pct,0%,,,,,
player,201211110tam,sdg,MathRy00,pos,RB,,,,,
player,201211110tam,sdg,MathRy00,offense,36,,,,,
player,201211110tam,sdg,MathRy00,off_pct,55%,,,,,
player,201211110tam,sdg,MathRy00,defense,0,,,,,
player,201211110tam,sdg,MathRy00,def_pct,0%,,,,,
player,201211110tam,sdg,MathRy00,special_teams,0,,,,,
player,201211110tam,sdg,MathRy00,st_pct,0%,,,,,
player,201211110tam,sdg,McMiRa01,pos,TE,,,,,
player,201211110tam,sdg,McMiRa01,offense,30,,,,,
player,201211110tam,sdg,McMiRa01,off_pct,45%,,,,,
player,201211110tam,sdg,McMiRa01,defense,0,,,,,
player,201211110tam,sdg,McMiRa01,def_pct,0%,,,,,
player,201211110tam,sdg,McMiRa01,special_teams,14,,,,,
player,201211110tam,sdg,McMiRa01,st_pct,50%,,,,,
player,201211110tam,sdg,BrowRo05,pos,RB,,,,,
player,201211110tam,sdg,BrowRo05,offense,29,,,,,
player,201211110tam,sdg,BrowRo05,off_pct,44%,,,,,
player,201211110tam,sdg,BrowRo05,defense,0,,,,,
player,201211110tam,sdg,BrowRo05,def_pct,0%,,,,,
player,201211110tam,sdg,BrowRo05,special_teams,0,,,,,
player,201211110tam,sdg,BrowRo05,st_pct,0%,,,,,
player,201211110tam,sdg,RoyaEd00,pos,WR,,,,,
player,201211110tam,sdg,RoyaEd00,offense,24,,,,,
player,201211110tam,sdg,RoyaEd00,off_pct,36%,,,,,
player,201211110tam,sdg,RoyaEd00,defense,0,,,,,
player,201211110tam,sdg,RoyaEd00,def_pct,0%,,,,,
player,201211110tam,sdg,RoyaEd00,special_teams,3,,,,,
player,201211110tam,sdg,RoyaEd00,st_pct,11%,,,,,
player,201211110tam,sdg,McClLe00,pos,FB,,,,,
player,201211110tam,sdg,McClLe00,offense,16,,,,,
player,201211110tam,sdg,McClLe00,off_pct,24%,,,,,
player,201211110tam,sdg,McClLe00,defense,0,,,,,
player,201211110tam,sdg,McClLe00,def_pct,0%,,,,,
player,201211110tam,sdg,McClLe00,special_teams,7,,,,,
player,201211110tam,sdg,McClLe00,st_pct,25%,,,,,
player,201211110tam,sdg,RosaDa00,pos,TE,,,,,
player,201211110tam,sdg,RosaDa00,offense,13,,,,,
player,201211110tam,sdg,RosaDa00,off_pct,20%,,,,,
player,201211110tam,sdg,RosaDa00,defense,0,,,,,
player,201211110tam,sdg,RosaDa00,def_pct,0%,,,,,
player,201211110tam,sdg,RosaDa00,special_teams,21,,,,,
player,201211110tam,sdg,RosaDa00,st_pct,75%,,,,,
player,201211110tam,sdg,MeacRo00,pos,WR,,,,,
player,201211110tam,sdg,MeacRo00,offense,8,,,,,
player,201211110tam,sdg,MeacRo00,off_pct,12%,,,,,
player,201211110tam,sdg,MeacRo00,defense,0,,,,,
player,201211110tam,sdg,MeacRo00,def_pct,0%,,,,,
player,201211110tam,sdg,MeacRo00,special_teams,0,,,,,
player,201211110tam,sdg,MeacRo00,st_pct,0%,,,,,
player,201211110tam,sdg,BattJa00,pos,RB,,,,,
player,201211110tam,sdg,BattJa00,offense,1,,,,,
player,201211110tam,sdg,BattJa00,off_pct,2%,,,,,
player,201211110tam,sdg,BattJa00,defense,0,,,,,
player,201211110tam,sdg,BattJa00,def_pct,0%,,,,,
player,201211110tam,sdg,BattJa00,special_teams,14,,,,,
player,201211110tam,sdg,BattJa00,st_pct,50%,,,,,
player,201211110tam,sdg,WeddEr99,pos,FS,,,,,
player,201211110tam,sdg,WeddEr99,offense,0,,,,,
player,201211110tam,sdg,WeddEr99,off_pct,0%,,,,,
player,201211110tam,sdg,WeddEr99,defense,43,,,,,
player,201211110tam,sdg,WeddEr99,def_pct,100%,,,,,
player,201211110tam,sdg,WeddEr99,special_teams,15,,,,,
player,201211110tam,sdg,WeddEr99,st_pct,54%,,,,,
player,201211110tam,sdg,ButlDo99,pos,LB,,,,,
player,201211110tam,sdg,ButlDo99,offense,0,,,,,
player,201211110tam,sdg,ButlDo99,off_pct,0%,,,,,
player,201211110tam,sdg,ButlDo99,defense,43,,,,,
player,201211110tam,sdg,ButlDo99,def_pct,100%,,,,,
player,201211110tam,sdg,ButlDo99,special_teams,7,,,,,
player,201211110tam,sdg,ButlDo99,st_pct,25%,,,,,
player,201211110tam,sdg,JammQu20,pos,CB,,,,,
player,201211110tam,sdg,JammQu20,offense,0,,,,,
player,201211110tam,sdg,JammQu20,off_pct,0%,,,,,
player,201211110tam,sdg,JammQu20,defense,43,,,,,
player,201211110tam,sdg,JammQu20,def_pct,100%,,,,,
player,201211110tam,sdg,JammQu20,special_teams,7,,,,,
player,201211110tam,sdg,JammQu20,st_pct,25%,,,,,
player,201211110tam,sdg,PhilSh20,pos,LB,,,,,
player,201211110tam,sdg,PhilSh20,offense,0,,,,,
player,201211110tam,sdg,PhilSh20,off_pct,0%,,,,,
player,201211110tam,sdg,PhilSh20,defense,42,,,,,
player,201211110tam,sdg,PhilSh20,def_pct,98%,,,,,
player,201211110tam,sdg,PhilSh20,special_teams,1,,,,,
player,201211110tam,sdg,PhilSh20,st_pct,4%,,,,,
player,201211110tam,sdg,BigbAt20,pos,SS,,,,,
player,201211110tam,sdg,BigbAt20,offense,0,,,,,
player,201211110tam,sdg,BigbAt20,off_pct,0%,,,,,
player,201211110tam,sdg,BigbAt20,defense,39,,,,,
player,201211110tam,sdg,BigbAt20,def_pct,91%,,,,,
player,201211110tam,sdg,BigbAt20,special_teams,7,,,,,
player,201211110tam,sdg,BigbAt20,st_pct,25%,,,,,
player,201211110tam,sdg,CasoAn99,pos,CB,,,,,
player,201211110tam,sdg,CasoAn99,offense,0,,,,,
player,201211110tam,sdg,CasoAn99,off_pct,0%,,,,,
player,201211110tam,sdg,CasoAn99,defense,39,,,,,
player,201211110tam,sdg,CasoAn99,def_pct,91%,,,,,
player,201211110tam,sdg,CasoAn99,special_teams,1,,,,,
player,201211110tam,sdg,CasoAn99,st_pct,4%,,,,,
player,201211110tam,sdg,LiugCo00,pos,DE,,,,,
player,201211110tam,sdg,LiugCo00,offense,0,,,,,
player,201211110tam,sdg,LiugCo00,off_pct,0%,,,,,
player,201211110tam,sdg,LiugCo00,defense,35,,,,,
player,201211110tam,sdg,LiugCo00,def_pct,81%,,,,,
player,201211110tam,sdg,LiugCo00,special_teams,7,,,,,
player,201211110tam,sdg,LiugCo00,st_pct,25%,,,,,
player,201211110tam,sdg,SpikTa00,pos,LB,,,,,
player,201211110tam,sdg,SpikTa00,offense,0,,,,,
player,201211110tam,sdg,SpikTa00,off_pct,0%,,,,,
player,201211110tam,sdg,SpikTa00,defense,33,,,,,
player,201211110tam,sdg,SpikTa00,def_pct,77%,,,,,
player,201211110tam,sdg,SpikTa00,special_teams,1,,,,,
player,201211110tam,sdg,SpikTa00,st_pct,4%,,,,,
player,201211110tam,sdg,MartVa99,pos,DE,,,,,
player,201211110tam,sdg,MartVa99,offense,0,,,,,
player,201211110tam,sdg,MartVa99,off_pct,0%,,,,,
player,201211110tam,sdg,MartVa99,defense,29,,,,,
player,201211110tam,sdg,MartVa99,def_pct,67%,,,,,
player,201211110tam,sdg,MartVa99,special_teams,0,,,,,
player,201211110tam,sdg,MartVa99,st_pct,0%,,,,,
player,201211110tam,sdg,JohnJa23,pos,LB,,,,,
player,201211110tam,sdg,JohnJa23,offense,0,,,,,
player,201211110tam,sdg,JohnJa23,off_pct,0%,,,,,
player,201211110tam,sdg,JohnJa23,defense,28,,,,,
player,201211110tam,sdg,JohnJa23,def_pct,65%,,,,,
player,201211110tam,sdg,JohnJa23,special_teams,7,,,,,
player,201211110tam,sdg,JohnJa23,st_pct,25%,,,,,
player,201211110tam,sdg,ThomCa99,pos,DT,,,,,
player,201211110tam,sdg,ThomCa99,offense,0,,,,,
player,201211110tam,sdg,ThomCa99,off_pct,0%,,,,,
player,201211110tam,sdg,ThomCa99,defense,20,,,,,
player,201211110tam,sdg,ThomCa99,def_pct,47%,,,,,
player,201211110tam,sdg,ThomCa99,special_teams,7,,,,,
player,201211110tam,sdg,ThomCa99,st_pct,25%,,,,,
player,201211110tam,sdg,ReyeKe00,pos,DE,,,,,
player,201211110tam,sdg,ReyeKe00,offense,0,,,,,
player,201211110tam,sdg,ReyeKe00,off_pct,0%,,,,,
player,201211110tam,sdg,ReyeKe00,defense,15,,,,,
player,201211110tam,sdg,ReyeKe00,def_pct,35%,,,,,
player,201211110tam,sdg,ReyeKe00,special_teams,7,,,,,
player,201211110tam,sdg,ReyeKe00,st_pct,25%,,,,,
player,201211110tam,sdg,GaraAn20,pos,DT,,,,,
player,201211110tam,sdg,GaraAn20,offense,0,,,,,
player,201211110tam,sdg,GaraAn20,off_pct,0%,,,,,
player,201211110tam,sdg,GaraAn20,defense,13,,,,,
player,201211110tam,sdg,GaraAn20,def_pct,30%,,,,,
player,201211110tam,sdg,GaraAn20,special_teams,6,,,,,
player,201211110tam,sdg,GaraAn20,st_pct,21%,,,,,
player,201211110tam,sdg,IngrMe00,pos,LB,,,,,
player,201211110tam,sdg,IngrMe00,offense,0,,,,,
player,201211110tam,sdg,IngrMe00,off_pct,0%,,,,,
player,201211110tam,sdg,IngrMe00,defense,11,,,,,
player,201211110tam,sdg,IngrMe00,def_pct,26%,,,,,
player,201211110tam,sdg,IngrMe00,special_teams,7,,,,,
player,201211110tam,sdg,IngrMe00,st_pct,25%,,,,,
player,201211110tam,sdg,GilcMa00,pos,CB,,,,,
player,201211110tam,sdg,GilcMa00,offense,0,,,,,
player,201211110tam,sdg,GilcMa00,off_pct,0%,,,,,
player,201211110tam,sdg,GilcMa00,defense,10,,,,,
player,201211110tam,sdg,GilcMa00,def_pct,23%,,,,,
player,201211110tam,sdg,GilcMa00,special_teams,13,,,,,
player,201211110tam,sdg,GilcMa00,st_pct,46%,,,,,
player,201211110tam,sdg,FranAu20,pos,DT,,,,,
player,201211110tam,sdg,FranAu20,offense,0,,,,,
player,201211110tam,sdg,FranAu20,off_pct,0%,,,,,
player,201211110tam,sdg,FranAu20,defense,9,,,,,
player,201211110tam,sdg,FranAu20,def_pct,21%,,,,,
player,201211110tam,sdg,FranAu20,special_teams,1,,,,,
player,201211110tam,sdg,FranAu20,st_pct,4%,,,,,
player,201211110tam,sdg,LyncCo99,pos,SS,,,,,
player,201211110tam,sdg,LyncCo99,offense,0,,,,,
player,201211110tam,sdg,LyncCo99,off_pct,0%,,,,,
player,201211110tam,sdg,LyncCo99,defense,8,,,,,
player,201211110tam,sdg,LyncCo99,def_pct,19%,,,,,
player,201211110tam,sdg,LyncCo99,special_teams,23,,,,,
player,201211110tam,sdg,LyncCo99,st_pct,82%,,,,,
player,201211110tam,sdg,EnglLa99,pos,LB,,,,,
player,201211110tam,sdg,EnglLa99,offense,0,,,,,
player,201211110tam,sdg,EnglLa99,off_pct,0%,,,,,
player,201211110tam,sdg,EnglLa99,defense,6,,,,,
player,201211110tam,sdg,EnglLa99,def_pct,14%,,,,,
player,201211110tam,sdg,EnglLa99,special_teams,21,,,,,
player,201211110tam,sdg,EnglLa99,st_pct,75%,,,,,
player,201211110tam,sdg,WillDe22,pos,LB,,,,,
player,201211110tam,sdg,WillDe22,offense,0,,,,,
player,201211110tam,sdg,WillDe22,off_pct,0%,,,,,
player,201211110tam,sdg,WillDe22,defense,5,,,,,
player,201211110tam,sdg,WillDe22,def_pct,12%,,,,,
player,201211110tam,sdg,WillDe22,special_teams,0,,,,,
player,201211110tam,sdg,WillDe22,st_pct,0%,,,,,
player,201211110tam,sdg,WrigSh00,pos,CB,,,,,
player,201211110tam,sdg,WrigSh00,offense,0,,,,,
player,201211110tam,sdg,WrigSh00,off_pct,0%,,,,,
player,201211110tam,sdg,WrigSh00,defense,2,,,,,
player,201211110tam,sdg,WrigSh00,def_pct,5%,,,,,
player,201211110tam,sdg,WrigSh00,special_teams,10,,,,,
player,201211110tam,sdg,WrigSh00,st_pct,36%,,,,,
player,201211110tam,sdg,StucDa20,pos,FS,,,,,
player,201211110tam,sdg,StucDa20,offense,0,,,,,
player,201211110tam,sdg,StucDa20,off_pct,0%,,,,,
player,201211110tam,sdg,StucDa20,defense,0,,,,,
player,201211110tam,sdg,StucDa20,def_pct,0%,,,,,
player,201211110tam,sdg,StucDa20,special_teams,23,,,,,
player,201211110tam,sdg,StucDa20,st_pct,82%,,,,,
player,201211110tam,sdg,GachAn00,pos,LB,,,,,
player,201211110tam,sdg,GachAn00,offense,0,,,,,
player,201211110tam,sdg,GachAn00,off_pct,0%,,,,,
player,201211110tam,sdg,GachAn00,defense,0,,,,,
player,201211110tam,sdg,GachAn00,def_pct,0%,,,,,
player,201211110tam,sdg,GachAn00,special_teams,17,,,,,
player,201211110tam,sdg,GachAn00,st_pct,61%,,,,,
player,201211110tam,sdg,MolkDa00,pos,C,,,,,
player,201211110tam,sdg,MolkDa00,offense,0,,,,,
player,201211110tam,sdg,MolkDa00,off_pct,0%,,,,,
player,201211110tam,sdg,MolkDa00,defense,0,,,,,
player,201211110tam,sdg,MolkDa00,def_pct,0%,,,,,
player,201211110tam,sdg,MolkDa00,special_teams,11,,,,,
player,201211110tam,sdg,MolkDa00,st_pct,39%,,,,,
player,201211110tam,sdg,novaknic01,pos,K,,,,,
player,201211110tam,sdg,novaknic01,offense,0,,,,,
player,201211110tam,sdg,novaknic01,off_pct,0%,,,,,
player,201211110tam,sdg,novaknic01,defense,0,,,,,
player,201211110tam,sdg,novaknic01,def_pct,0%,,,,,
player,201211110tam,sdg,novaknic01,special_teams,9,,,,,
player,201211110tam,sdg,novaknic01,st_pct,32%,,,,,
player,201211110tam,sdg,ScifMi20,pos,P,,,,,
player,201211110tam,sdg,ScifMi20,offense,0,,,,,
player,201211110tam,sdg,ScifMi20,off_pct,0%,,,,,
player,201211110tam,sdg,ScifMi20,defense,0,,,,,
player,201211110tam,sdg,ScifMi20,def_pct,0%,,,,,
player,201211110tam,sdg,ScifMi20,special_teams,7,,,,,
player,201211110tam,sdg,ScifMi20,st_pct,25%,,,,,
player,201211110tam,sdg,BrinCu00,pos,RB,,,,,
player,201211110tam,sdg,BrinCu00,offense,0,,,,,
player,201211110tam,sdg,BrinCu00,off_pct,0%,,,,,
player,201211110tam,sdg,BrinCu00,defense,0,,,,,
player,201211110tam,sdg,BrinCu00,def_pct,0%,,,,,
player,201211110tam,sdg,BrinCu00,special_teams,7,,,,,
player,201211110tam,sdg,BrinCu00,st_pct,25%,,,,,
player,201211110tam,sdg,WindMi00,pos,LS,,,,,
player,201211110tam,sdg,WindMi00,offense,0,,,,,
player,201211110tam,sdg,WindMi00,off_pct,0%,,,,,
player,201211110tam,sdg,WindMi00,defense,0,,,,,
player,201211110tam,sdg,WindMi00,def_pct,0%,,,,,
player,201211110tam,sdg,WindMi00,special_teams,7,,,,,
player,201211110tam,sdg,WindMi00,st_pct,25%,,,,,
player,201211110tam,sdg,HadnRe20,pos,G,,,,,
player,201211110tam,sdg,HadnRe20,offense,0,,,,,
player,201211110tam,sdg,HadnRe20,off_pct,0%,,,,,
player,201211110tam,sdg,HadnRe20,defense,0,,,,,
player,201211110tam,sdg,HadnRe20,def_pct,0%,,,,,
player,201211110tam,sdg,HadnRe20,special_teams,4,,,,,
player,201211110tam,sdg,HadnRe20,st_pct,14%,,,,,
