game,2016,16,20161224,201612240cle,sdg,"San Diego Chargers",17,cle,"Cleveland Browns",20
player,201612240cle,cle,CaldTr00,off_pct,0%,,,,,
player,201612240cle,cle,CaldTr00,defense,0,,,,,
player,201612240cle,cle,CaldTr00,def_pct,0%,,,,,
player,201612240cle,cle,CaldTr00,special_teams,11,,,,,
player,201612240cle,cle,CaldTr00,st_pct,38%,,,,,
player,201612240cle,cle,HughCh01,pos,LS,,,,,
player,201612240cle,cle,HughCh01,offense,0,,,,,
player,201612240cle,cle,HughCh01,off_pct,0%,,,,,
player,201612240cle,cle,HughCh01,defense,0,,,,,
player,201612240cle,cle,HughCh01,def_pct,0%,,,,,
player,201612240cle,cle,HughCh01,special_teams,10,,,,,
player,201612240cle,cle,HughCh01,st_pct,34%,,,,,
player,201612240cle,cle,ColqBr00,pos,P,,,,,
player,201612240cle,cle,ColqBr00,offense,0,,,,,
player,201612240cle,cle,ColqBr00,off_pct,0%,,,,,
player,201612240cle,cle,ColqBr00,defense,0,,,,,
player,201612240cle,cle,ColqBr00,def_pct,0%,,,,,
player,201612240cle,cle,ColqBr00,special_teams,10,,,,,
player,201612240cle,cle,ColqBr00,st_pct,34%,,,,,
player,201612240cle,cle,AlfoMa00,pos,WR,,,,,
player,201612240cle,cle,AlfoMa00,offense,0,,,,,
player,201612240cle,cle,AlfoMa00,off_pct,0%,,,,,
player,201612240cle,cle,AlfoMa00,defense,0,,,,,
player,201612240cle,cle,AlfoMa00,def_pct,0%,,,,,
player,201612240cle,cle,AlfoMa00,special_teams,9,,,,,
player,201612240cle,cle,AlfoMa00,st_pct,31%,,,,,
player,201612240cle,cle,ParkCo03,pos,K,,,,,
player,201612240cle,cle,ParkCo03,offense,0,,,,,
player,201612240cle,cle,ParkCo03,off_pct,0%,,,,,
player,201612240cle,cle,ParkCo03,defense,0,,,,,
player,201612240cle,cle,ParkCo03,def_pct,0%,,,,,
player,201612240cle,cle,ParkCo03,special_teams,9,,,,,
player,201612240cle,cle,ParkCo03,st_pct,31%,,,,,
player,201612240cle,cle,FabiAn00,pos,C,,,,,
player,201612240cle,cle,FabiAn00,offense,0,,,,,
player,201612240cle,cle,FabiAn00,off_pct,0%,,,,,
player,201612240cle,cle,FabiAn00,defense,0,,,,,
player,201612240cle,cle,FabiAn00,def_pct,0%,,,,,
player,201612240cle,cle,FabiAn00,special_teams,4,,,,,
player,201612240cle,cle,FabiAn00,st_pct,14%,,,,,
player,201612240cle,sdg,BarkJo00,pos,T,,,,,
player,201612240cle,sdg,BarkJo00,offense,68,,,,,
player,201612240cle,sdg,BarkJo00,off_pct,100%,,,,,
player,201612240cle,sdg,BarkJo00,defense,0,,,,,
player,201612240cle,sdg,BarkJo00,def_pct,0%,,,,,
player,201612240cle,sdg,BarkJo00,special_teams,5,,,,,
player,201612240cle,sdg,BarkJo00,st_pct,17%,,,,,
player,201612240cle,sdg,HairCh00,pos,T,,,,,
player,201612240cle,sdg,HairCh00,offense,68,,,,,
player,201612240cle,sdg,HairCh00,off_pct,100%,,,,,
player,201612240cle,sdg,HairCh00,defense,0,,,,,
player,201612240cle,sdg,HairCh00,def_pct,0%,,,,,
player,201612240cle,sdg,HairCh00,special_teams,5,,,,,
player,201612240cle,sdg,HairCh00,st_pct,17%,,,,,
player,201612240cle,sdg,RivePh00,pos,QB,,,,,
player,201612240cle,sdg,RivePh00,offense,68,,,,,
player,201612240cle,sdg,RivePh00,off_pct,100%,,,,,
player,201612240cle,sdg,RivePh00,defense,0,,,,,
player,201612240cle,sdg,RivePh00,def_pct,0%,,,,,
player,201612240cle,sdg,RivePh00,special_teams,0,,,,,
player,201612240cle,sdg,RivePh00,st_pct,0%,,,,,
player,201612240cle,sdg,FlukDJ00,pos,G,,,,,
player,201612240cle,sdg,FlukDJ00,offense,61,,,,,
player,201612240cle,sdg,FlukDJ00,off_pct,90%,,,,,
player,201612240cle,sdg,FlukDJ00,defense,0,,,,,
player,201612240cle,sdg,FlukDJ00,def_pct,0%,,,,,
player,201612240cle,sdg,FlukDJ00,special_teams,5,,,,,
player,201612240cle,sdg,FlukDJ00,st_pct,17%,,,,,
player,201612240cle,sdg,GateAn00,pos,TE,,,,,
player,201612240cle,sdg,GateAn00,offense,57,,,,,
player,201612240cle,sdg,GateAn00,off_pct,84%,,,,,
player,201612240cle,sdg,GateAn00,defense,0,,,,,
player,201612240cle,sdg,GateAn00,def_pct,0%,,,,,
player,201612240cle,sdg,GateAn00,special_teams,0,,,,,
player,201612240cle,sdg,GateAn00,st_pct,0%,,,,,
player,201612240cle,sdg,WillTy00,pos,WR,,,,,
player,201612240cle,sdg,WillTy00,offense,56,,,,,
player,201612240cle,sdg,WillTy00,off_pct,82%,,,,,
player,201612240cle,sdg,WillTy00,defense,0,,,,,
player,201612240cle,sdg,WillTy00,def_pct,0%,,,,,
player,201612240cle,sdg,WillTy00,special_teams,0,,,,,
player,201612240cle,sdg,WillTy00,st_pct,0%,,,,,
player,201612240cle,sdg,InmaDo00,pos,WR,,,,,
player,201612240cle,sdg,InmaDo00,offense,56,,,,,
player,201612240cle,sdg,InmaDo00,off_pct,82%,,,,,
player,201612240cle,sdg,InmaDo00,defense,0,,,,,
player,201612240cle,sdg,InmaDo00,def_pct,0%,,,,,
player,201612240cle,sdg,InmaDo00,special_teams,0,,,,,
player,201612240cle,sdg,InmaDo00,st_pct,0%,,,,,
player,201612240cle,sdg,PullSp00,pos,C,,,,,
player,201612240cle,sdg,PullSp00,offense,54,,,,,
player,201612240cle,sdg,PullSp00,off_pct,79%,,,,,
player,201612240cle,sdg,PullSp00,defense,0,,,,,
player,201612240cle,sdg,PullSp00,def_pct,0%,,,,,
player,201612240cle,sdg,PullSp00,special_teams,5,,,,,
player,201612240cle,sdg,PullSp00,st_pct,17%,,,,,
player,201612240cle,sdg,BenjTr00,pos,WR,,,,,
player,201612240cle,sdg,BenjTr00,offense,50,,,,,
player,201612240cle,sdg,BenjTr00,off_pct,74%,,,,,
player,201612240cle,sdg,BenjTr00,defense,0,,,,,
player,201612240cle,sdg,BenjTr00,def_pct,0%,,,,,
player,201612240cle,sdg,BenjTr00,special_teams,0,,,,,
player,201612240cle,sdg,BenjTr00,st_pct,0%,,,,,
player,201612240cle,sdg,FranOr00,pos,G,,,,,
player,201612240cle,sdg,FranOr00,offense,37,,,,,
player,201612240cle,sdg,FranOr00,off_pct,54%,,,,,
player,201612240cle,sdg,FranOr00,defense,0,,,,,
player,201612240cle,sdg,FranOr00,def_pct,0%,,,,,
player,201612240cle,sdg,FranOr00,special_teams,2,,,,,
player,201612240cle,sdg,FranOr00,st_pct,7%,,,,,
player,201612240cle,sdg,FarrKe02,pos,RB,,,,,
player,201612240cle,sdg,FarrKe02,offense,37,,,,,
player,201612240cle,sdg,FarrKe02,off_pct,54%,,,,,
player,201612240cle,sdg,FarrKe02,defense,0,,,,,
player,201612240cle,sdg,FarrKe02,def_pct,0%,,,,,
player,201612240cle,sdg,FarrKe02,special_teams,0,,,,,
player,201612240cle,sdg,FarrKe02,st_pct,0%,,,,,
player,201612240cle,sdg,WiggKe00,pos,G,,,,,
player,201612240cle,sdg,WiggKe00,offense,36,,,,,
player,201612240cle,sdg,WiggKe00,off_pct,53%,,,,,
player,201612240cle,sdg,WiggKe00,defense,0,,,,,
player,201612240cle,sdg,WiggKe00,def_pct,0%,,,,,
player,201612240cle,sdg,WiggKe00,special_teams,11,,,,,
player,201612240cle,sdg,WiggKe00,st_pct,38%,,,,,
player,201612240cle,sdg,HillRo00,pos,RB,,,,,
player,201612240cle,sdg,HillRo00,offense,26,,,,,
player,201612240cle,sdg,HillRo00,off_pct,38%,,,,,
player,201612240cle,sdg,HillRo00,defense,0,,,,,
player,201612240cle,sdg,HillRo00,def_pct,0%,,,,,
player,201612240cle,sdg,HillRo00,special_teams,0,,,,,
player,201612240cle,sdg,HillRo00,st_pct,0%,,,,,
player,201612240cle,sdg,SlauMa20,pos,C,,,,,
player,201612240cle,sdg,SlauMa20,offense,21,,,,,
player,201612240cle,sdg,SlauMa20,off_pct,31%,,,,,
player,201612240cle,sdg,SlauMa20,defense,0,,,,,
player,201612240cle,sdg,SlauMa20,def_pct,0%,,,,,
player,201612240cle,sdg,SlauMa20,special_teams,0,,,,,
player,201612240cle,sdg,SlauMa20,st_pct,0%,,,,,
player,201612240cle,sdg,HenrHu00,pos,TE,,,,,
player,201612240cle,sdg,HenrHu00,offense,20,,,,,
player,201612240cle,sdg,HenrHu00,off_pct,29%,,,,,
player,201612240cle,sdg,HenrHu00,defense,0,,,,,
player,201612240cle,sdg,HenrHu00,def_pct,0%,,,,,
player,201612240cle,sdg,HenrHu00,special_teams,5,,,,,
player,201612240cle,sdg,HenrHu00,st_pct,17%,,,,,
player,201612240cle,sdg,WattDe00,pos,FB,,,,,
player,201612240cle,sdg,WattDe00,offense,13,,,,,
player,201612240cle,sdg,WattDe00,off_pct,19%,,,,,
player,201612240cle,sdg,WattDe00,defense,0,,,,,
player,201612240cle,sdg,WattDe00,def_pct,0%,,,,,
player,201612240cle,sdg,WattDe00,special_teams,20,,,,,
player,201612240cle,sdg,WattDe00,st_pct,69%,,,,,
player,201612240cle,sdg,McGrSe00,pos,TE,,,,,
player,201612240cle,sdg,McGrSe00,offense,13,,,,,
player,201612240cle,sdg,McGrSe00,off_pct,19%,,,,,
player,201612240cle,sdg,McGrSe00,defense,0,,,,,
player,201612240cle,sdg,McGrSe00,def_pct,0%,,,,,
player,201612240cle,sdg,McGrSe00,special_teams,15,,,,,
player,201612240cle,sdg,McGrSe00,st_pct,52%,,,,,
player,201612240cle,sdg,DaviGe00,pos,WR,,,,,
player,201612240cle,sdg,DaviGe00,offense,7,,,,,
player,201612240cle,sdg,DaviGe00,off_pct,10%,,,,,
player,201612240cle,sdg,DaviGe00,defense,0,,,,,
player,201612240cle,sdg,DaviGe00,def_pct,0%,,,,,
player,201612240cle,sdg,DaviGe00,special_teams,5,,,,,
player,201612240cle,sdg,DaviGe00,st_pct,17%,,,,,
player,201612240cle,sdg,WillTr05,pos,CB,,,,,
player,201612240cle,sdg,WillTr05,offense,0,,,,,
player,201612240cle,sdg,WillTr05,off_pct,0%,,,,,
player,201612240cle,sdg,WillTr05,defense,71,,,,,
player,201612240cle,sdg,WillTr05,def_pct,100%,,,,,
player,201612240cle,sdg,WillTr05,special_teams,10,,,,,
player,201612240cle,sdg,WillTr05,st_pct,34%,,,,,
player,201612240cle,sdg,BrowJa05,pos,LB,,,,,
player,201612240cle,sdg,BrowJa05,offense,0,,,,,
player,201612240cle,sdg,BrowJa05,off_pct,0%,,,,,
player,201612240cle,sdg,BrowJa05,defense,71,,,,,
player,201612240cle,sdg,BrowJa05,def_pct,100%,,,,,
player,201612240cle,sdg,BrowJa05,special_teams,1,,,,,
player,201612240cle,sdg,BrowJa05,st_pct,3%,,,,,
player,201612240cle,sdg,AddaJa00,pos,SS,,,,,
player,201612240cle,sdg,AddaJa00,offense,0,,,,,
player,201612240cle,sdg,AddaJa00,off_pct,0%,,,,,
player,201612240cle,sdg,AddaJa00,defense,70,,,,,
player,201612240cle,sdg,AddaJa00,def_pct,99%,,,,,
player,201612240cle,sdg,AddaJa00,special_teams,4,,,,,
player,201612240cle,sdg,AddaJa00,st_pct,14%,,,,,
player,201612240cle,sdg,LoweDw99,pos,FS,,,,,
player,201612240cle,sdg,LoweDw99,offense,0,,,,,
player,201612240cle,sdg,LoweDw99,off_pct,0%,,,,,
player,201612240cle,sdg,LoweDw99,defense,70,,,,,
player,201612240cle,sdg,LoweDw99,def_pct,99%,,,,,
player,201612240cle,sdg,LoweDw99,special_teams,0,,,,,
player,201612240cle,sdg,LoweDw99,st_pct,0%,,,,,
player,201612240cle,sdg,HaywCa00,pos,CB,,,,,
player,201612240cle,sdg,HaywCa00,offense,0,,,,,
player,201612240cle,sdg,HaywCa00,off_pct,0%,,,,,
player,201612240cle,sdg,HaywCa00,defense,69,,,,,
player,201612240cle,sdg,HaywCa00,def_pct,97%,,,,,
player,201612240cle,sdg,HaywCa00,special_teams,0,,,,,
player,201612240cle,sdg,HaywCa00,st_pct,0%,,,,,
player,201612240cle,sdg,IngrMe00,pos,LB,,,,,
player,201612240cle,sdg,IngrMe00,offense,0,,,,,
player,201612240cle,sdg,IngrMe00,off_pct,0%,,,,,
player,201612240cle,sdg,IngrMe00,defense,67,,,,,
player,201612240cle,sdg,IngrMe00,def_pct,94%,,,,,
player,201612240cle,sdg,IngrMe00,special_teams,0,,,,,
player,201612240cle,sdg,IngrMe00,st_pct,0%,,,,,
player,201612240cle,sdg,LiugCo00,pos,DT,,,,,
player,201612240cle,sdg,LiugCo00,offense,0,,,,,
player,201612240cle,sdg,LiugCo00,off_pct,0%,,,,,
player,201612240cle,sdg,LiugCo00,defense,61,,,,,
player,201612240cle,sdg,LiugCo00,def_pct,86%,,,,,
player,201612240cle,sdg,LiugCo00,special_teams,4,,,,,
player,201612240cle,sdg,LiugCo00,st_pct,14%,,,,,
player,201612240cle,sdg,BosaJo00,pos,DE,,,,,
player,201612240cle,sdg,BosaJo00,offense,0,,,,,
player,201612240cle,sdg,BosaJo00,off_pct,0%,,,,,
player,201612240cle,sdg,BosaJo00,defense,57,,,,,
player,201612240cle,sdg,BosaJo00,def_pct,80%,,,,,
player,201612240cle,sdg,BosaJo00,special_teams,0,,,,,
player,201612240cle,sdg,BosaJo00,st_pct,0%,,,,,
player,201612240cle,sdg,SquaDa00,pos,NT,,,,,
player,201612240cle,sdg,SquaDa00,offense,0,,,,,
player,201612240cle,sdg,SquaDa00,off_pct,0%,,,,,
player,201612240cle,sdg,SquaDa00,defense,50,,,,,
player,201612240cle,sdg,SquaDa00,def_pct,70%,,,,,
player,201612240cle,sdg,SquaDa00,special_teams,2,,,,,
player,201612240cle,sdg,SquaDa00,st_pct,7%,,,,,
player,201612240cle,sdg,ReedTr00,pos,CB,,,,,
player,201612240cle,sdg,ReedTr00,offense,0,,,,,
player,201612240cle,sdg,ReedTr00,off_pct,0%,,,,,
player,201612240cle,sdg,ReedTr00,defense,47,,,,,
player,201612240cle,sdg,ReedTr00,def_pct,66%,,,,,
player,201612240cle,sdg,ReedTr00,special_teams,19,,,,,
player,201612240cle,sdg,ReedTr00,st_pct,66%,,,,,
player,201612240cle,sdg,PerrDe00,pos,LB,,,,,
player,201612240cle,sdg,PerrDe00,offense,0,,,,,
player,201612240cle,sdg,PerrDe00,off_pct,0%,,,,,
player,201612240cle,sdg,PerrDe00,defense,47,,,,,
player,201612240cle,sdg,PerrDe00,def_pct,66%,,,,,
player,201612240cle,sdg,PerrDe00,special_teams,0,,,,,
player,201612240cle,sdg,PerrDe00,st_pct,0%,,,,,
player,201612240cle,sdg,EmanKy00,pos,LB,,,,,
player,201612240cle,sdg,EmanKy00,offense,0,,,,,
player,201612240cle,sdg,EmanKy00,off_pct,0%,,,,,
player,201612240cle,sdg,EmanKy00,defense,29,,,,,
player,201612240cle,sdg,EmanKy00,def_pct,41%,,,,,
player,201612240cle,sdg,EmanKy00,special_teams,16,,,,,
player,201612240cle,sdg,EmanKy00,st_pct,55%,,,,,
player,201612240cle,sdg,PhilAd00,pos,SS,,,,,
player,201612240cle,sdg,PhilAd00,offense,0,,,,,
player,201612240cle,sdg,PhilAd00,off_pct,0%,,,,,
player,201612240cle,sdg,PhilAd00,defense,25,,,,,
player,201612240cle,sdg,PhilAd00,def_pct,35%,,,,,
player,201612240cle,sdg,PhilAd00,special_teams,24,,,,,
player,201612240cle,sdg,PhilAd00,st_pct,83%,,,,,
player,201612240cle,sdg,LandCh00,pos,LB,,,,,
player,201612240cle,sdg,LandCh00,offense,0,,,,,
player,201612240cle,sdg,LandCh00,off_pct,0%,,,,,
player,201612240cle,sdg,LandCh00,defense,15,,,,,
player,201612240cle,sdg,LandCh00,def_pct,21%,,,,,
player,201612240cle,sdg,LandCh00,special_teams,4,,,,,
player,201612240cle,sdg,LandCh00,st_pct,14%,,,,,
player,201612240cle,sdg,PhilDa01,pos,DE,,,,,
player,201612240cle,sdg,PhilDa01,offense,0,,,,,
player,201612240cle,sdg,PhilDa01,off_pct,0%,,,,,
player,201612240cle,sdg,PhilDa01,defense,10,,,,,
player,201612240cle,sdg,PhilDa01,def_pct,14%,,,,,
player,201612240cle,sdg,PhilDa01,special_teams,5,,,,,
player,201612240cle,sdg,PhilDa01,st_pct,17%,,,,,
player,201612240cle,sdg,CarrRy00,pos,NT,,,,,
player,201612240cle,sdg,CarrRy00,offense,0,,,,,
player,201612240cle,sdg,CarrRy00,off_pct,0%,,,,,
player,201612240cle,sdg,CarrRy00,defense,10,,,,,
player,201612240cle,sdg,CarrRy00,def_pct,14%,,,,,
player,201612240cle,sdg,CarrRy00,special_teams,3,,,,,
player,201612240cle,sdg,CarrRy00,st_pct,10%,,,,,
player,201612240cle,sdg,PerrJo01,pos,LB,,,,,
player,201612240cle,sdg,PerrJo01,offense,0,,,,,
player,201612240cle,sdg,PerrJo01,off_pct,0%,,,,,
player,201612240cle,sdg,PerrJo01,defense,5,,,,,
player,201612240cle,sdg,PerrJo01,def_pct,7%,,,,,
player,201612240cle,sdg,PerrJo01,special_teams,24,,,,,
player,201612240cle,sdg,PerrJo01,st_pct,83%,,,,,
player,201612240cle,sdg,ToomKo00,pos,LB,,,,,
player,201612240cle,sdg,ToomKo00,offense,0,,,,,
player,201612240cle,sdg,ToomKo00,off_pct,0%,,,,,
player,201612240cle,sdg,ToomKo00,defense,5,,,,,
player,201612240cle,sdg,ToomKo00,def_pct,7%,,,,,
player,201612240cle,sdg,ToomKo00,special_teams,14,,,,,
player,201612240cle,sdg,ToomKo00,st_pct,48%,,,,,
player,201612240cle,sdg,StucDa20,pos,FS,,,,,
player,201612240cle,sdg,StucDa20,offense,0,,,,,
player,201612240cle,sdg,StucDa20,off_pct,0%,,,,,
player,201612240cle,sdg,StucDa20,defense,1,,,,,
player,201612240cle,sdg,StucDa20,def_pct,1%,,,,,
player,201612240cle,sdg,StucDa20,special_teams,24,,,,,
player,201612240cle,sdg,StucDa20,st_pct,83%,,,,,
player,201612240cle,sdg,McClRo98,pos,CB,,,,,
player,201612240cle,sdg,McClRo98,offense,0,,,,,
player,201612240cle,sdg,McClRo98,off_pct,0%,,,,,
player,201612240cle,sdg,McClRo98,defense,1,,,,,
player,201612240cle,sdg,McClRo98,def_pct,1%,,,,,
player,201612240cle,sdg,McClRo98,special_teams,14,,,,,
player,201612240cle,sdg,McClRo98,st_pct,48%,,,,,
player,201612240cle,sdg,WillTo00,pos,LB,,,,,
player,201612240cle,sdg,WillTo00,offense,0,,,,,
player,201612240cle,sdg,WillTo00,off_pct,0%,,,,,
player,201612240cle,sdg,WillTo00,defense,0,,,,,
player,201612240cle,sdg,WillTo00,def_pct,0%,,,,,
player,201612240cle,sdg,WillTo00,special_teams,17,,,,,
player,201612240cle,sdg,WillTo00,st_pct,59%,,,,,
player,201612240cle,sdg,McCoDe00,pos,FS,,,,,
player,201612240cle,sdg,McCoDe00,offense,0,,,,,
player,201612240cle,sdg,McCoDe00,off_pct,0%,,,,,
player,201612240cle,sdg,McCoDe00,defense,0,,,,,
player,201612240cle,sdg,McCoDe00,def_pct,0%,,,,,
player,201612240cle,sdg,McCoDe00,special_teams,13,,,,,
player,201612240cle,sdg,McCoDe00,st_pct,45%,,,,,
player,201612240cle,sdg,BursIs01,pos,WR,,,,,
player,201612240cle,sdg,BursIs01,offense,0,,,,,
player,201612240cle,sdg,BursIs01,off_pct,0%,,,,,
player,201612240cle,sdg,BursIs01,defense,0,,,,,
player,201612240cle,sdg,BursIs01,def_pct,0%,,,,,
player,201612240cle,sdg,BursIs01,special_teams,11,,,,,
player,201612240cle,sdg,BursIs01,st_pct,38%,,,,,
player,201612240cle,sdg,WindMi00,pos,LS,,,,,
player,201612240cle,sdg,WindMi00,offense,0,,,,,
player,201612240cle,sdg,WindMi00,off_pct,0%,,,,,
player,201612240cle,sdg,WindMi00,defense,0,,,,,
player,201612240cle,sdg,WindMi00,def_pct,0%,,,,,
player,201612240cle,sdg,WindMi00,special_teams,10,,,,,
player,201612240cle,sdg,WindMi00,st_pct,34%,,,,,
player,201612240cle,sdg,LambJo00,pos,K,,,,,
player,201612240cle,sdg,LambJo00,offense,0,,,,,
player,201612240cle,sdg,LambJo00,off_pct,0%,,,,,
player,201612240cle,sdg,LambJo00,defense,0,,,,,
player,201612240cle,sdg,LambJo00,def_pct,0%,,,,,
player,201612240cle,sdg,LambJo00,special_teams,9,,,,,
player,201612240cle,sdg,LambJo00,st_pct,31%,,,,,
player,201612240cle,sdg,ClemKe00,pos,QB,,,,,
player,201612240cle,sdg,ClemKe00,offense,0,,,,,
player,201612240cle,sdg,ClemKe00,off_pct,0%,,,,,
player,201612240cle,sdg,ClemKe00,defense,0,,,,,
player,201612240cle,sdg,ClemKe00,def_pct,0%,,,,,
player,201612240cle,sdg,ClemKe00,special_teams,5,,,,,
player,201612240cle,sdg,ClemKe00,st_pct,17%,,,,,
player,201612240cle,sdg,KaseDr00,pos,P,,,,,
player,201612240cle,sdg,KaseDr00,offense,0,,,,,
player,201612240cle,sdg,KaseDr00,off_pct,0%,,,,,
player,201612240cle,sdg,KaseDr00,defense,0,,,,,
player,201612240cle,sdg,KaseDr00,def_pct,0%,,,,,
player,201612240cle,sdg,KaseDr00,special_teams,5,,,,,
player,201612240cle,sdg,KaseDr00,st_pct,17%,,,,,
player,201612240cle,sdg,BurwTy00,pos,T,,,,,
player,201612240cle,sdg,BurwTy00,offense,0,,,,,
player,201612240cle,sdg,BurwTy00,off_pct,0%,,,,,
player,201612240cle,sdg,BurwTy00,defense,0,,,,,
player,201612240cle,sdg,BurwTy00,def_pct,0%,,,,,
player,201612240cle,sdg,BurwTy00,special_teams,3,,,,,
player,201612240cle,sdg,BurwTy00,st_pct,10%,,,,,
