game,2016,9,20161106,201611060gnb,clt,"Indianapolis Colts",31,gnb,"Green Bay Packers",26
player,201611060gnb,gnb,CrosMa20,offense,0,,,,,
player,201611060gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201611060gnb,gnb,CrosMa20,defense,0,,,,,
player,201611060gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201611060gnb,gnb,CrosMa20,special_teams,11,,,,,
player,201611060gnb,gnb,CrosMa20,st_pct,35%,,,,,
player,201611060gnb,gnb,GoodBr99,pos,LS,,,,,
player,201611060gnb,gnb,GoodBr99,offense,0,,,,,
player,201611060gnb,gnb,GoodBr99,off_pct,0%,,,,,
player,201611060gnb,gnb,GoodBr99,defense,0,,,,,
player,201611060gnb,gnb,GoodBr99,def_pct,0%,,,,,
player,201611060gnb,gnb,GoodBr99,special_teams,9,,,,,
player,201611060gnb,gnb,GoodBr99,st_pct,29%,,,,,
player,201611060gnb,gnb,SchuJa00,pos,P,,,,,
player,201611060gnb,gnb,SchuJa00,offense,0,,,,,
player,201611060gnb,gnb,SchuJa00,off_pct,0%,,,,,
player,201611060gnb,gnb,SchuJa00,defense,0,,,,,
player,201611060gnb,gnb,SchuJa00,def_pct,0%,,,,,
player,201611060gnb,gnb,SchuJa00,special_teams,9,,,,,
player,201611060gnb,gnb,SchuJa00,st_pct,29%,,,,,
player,201611060gnb,gnb,HawkJo00,pos,CB,,,,,
player,201611060gnb,gnb,HawkJo00,offense,0,,,,,
player,201611060gnb,gnb,HawkJo00,off_pct,0%,,,,,
player,201611060gnb,gnb,HawkJo00,defense,0,,,,,
player,201611060gnb,gnb,HawkJo00,def_pct,0%,,,,,
player,201611060gnb,gnb,HawkJo00,special_teams,7,,,,,
player,201611060gnb,gnb,HawkJo00,st_pct,23%,,,,,
player,201611060gnb,gnb,WhitJe02,pos,FS,,,,,
player,201611060gnb,gnb,WhitJe02,offense,0,,,,,
player,201611060gnb,gnb,WhitJe02,off_pct,0%,,,,,
player,201611060gnb,gnb,WhitJe02,defense,0,,,,,
player,201611060gnb,gnb,WhitJe02,def_pct,0%,,,,,
player,201611060gnb,gnb,WhitJe02,special_teams,6,,,,,
player,201611060gnb,gnb,WhitJe02,st_pct,19%,,,,,
player,201611060gnb,gnb,SpriJa00,pos,T,,,,,
player,201611060gnb,gnb,SpriJa00,offense,0,,,,,
player,201611060gnb,gnb,SpriJa00,off_pct,0%,,,,,
player,201611060gnb,gnb,SpriJa00,defense,0,,,,,
player,201611060gnb,gnb,SpriJa00,def_pct,0%,,,,,
player,201611060gnb,gnb,SpriJa00,special_teams,5,,,,,
player,201611060gnb,gnb,SpriJa00,st_pct,16%,,,,,
player,201611060gnb,gnb,BarcDo00,pos,T,,,,,
player,201611060gnb,gnb,BarcDo00,offense,0,,,,,
player,201611060gnb,gnb,BarcDo00,off_pct,0%,,,,,
player,201611060gnb,gnb,BarcDo00,defense,0,,,,,
player,201611060gnb,gnb,BarcDo00,def_pct,0%,,,,,
player,201611060gnb,gnb,BarcDo00,special_teams,5,,,,,
player,201611060gnb,gnb,BarcDo00,st_pct,16%,,,,,
player,201611060gnb,clt,GoodDe01,pos,T,,,,,
player,201611060gnb,clt,GoodDe01,offense,68,,,,,
player,201611060gnb,clt,GoodDe01,off_pct,100%,,,,,
player,201611060gnb,clt,GoodDe01,defense,0,,,,,
player,201611060gnb,clt,GoodDe01,def_pct,0%,,,,,
player,201611060gnb,clt,GoodDe01,special_teams,5,,,,,
player,201611060gnb,clt,GoodDe01,st_pct,16%,,,,,
player,201611060gnb,clt,HaegJo00,pos,T,,,,,
player,201611060gnb,clt,HaegJo00,offense,68,,,,,
player,201611060gnb,clt,HaegJo00,off_pct,100%,,,,,
player,201611060gnb,clt,HaegJo00,defense,0,,,,,
player,201611060gnb,clt,HaegJo00,def_pct,0%,,,,,
player,201611060gnb,clt,HaegJo00,special_teams,5,,,,,
player,201611060gnb,clt,HaegJo00,st_pct,16%,,,,,
player,201611060gnb,clt,HarrJo03,pos,C,,,,,
player,201611060gnb,clt,HarrJo03,offense,68,,,,,
player,201611060gnb,clt,HarrJo03,off_pct,100%,,,,,
player,201611060gnb,clt,HarrJo03,defense,0,,,,,
player,201611060gnb,clt,HarrJo03,def_pct,0%,,,,,
player,201611060gnb,clt,HarrJo03,special_teams,5,,,,,
player,201611060gnb,clt,HarrJo03,st_pct,16%,,,,,
player,201611060gnb,clt,KellRy00,pos,C,,,,,
player,201611060gnb,clt,KellRy00,offense,68,,,,,
player,201611060gnb,clt,KellRy00,off_pct,100%,,,,,
player,201611060gnb,clt,KellRy00,defense,0,,,,,
player,201611060gnb,clt,KellRy00,def_pct,0%,,,,,
player,201611060gnb,clt,KellRy00,special_teams,0,,,,,
player,201611060gnb,clt,KellRy00,st_pct,0%,,,,,
player,201611060gnb,clt,CastAn00,pos,T,,,,,
player,201611060gnb,clt,CastAn00,offense,68,,,,,
player,201611060gnb,clt,CastAn00,off_pct,100%,,,,,
player,201611060gnb,clt,CastAn00,defense,0,,,,,
player,201611060gnb,clt,CastAn00,def_pct,0%,,,,,
player,201611060gnb,clt,CastAn00,special_teams,0,,,,,
player,201611060gnb,clt,CastAn00,st_pct,0%,,,,,
player,201611060gnb,clt,LuckAn00,pos,QB,,,,,
player,201611060gnb,clt,LuckAn00,offense,68,,,,,
player,201611060gnb,clt,LuckAn00,off_pct,100%,,,,,
player,201611060gnb,clt,LuckAn00,defense,0,,,,,
player,201611060gnb,clt,LuckAn00,def_pct,0%,,,,,
player,201611060gnb,clt,LuckAn00,special_teams,0,,,,,
player,201611060gnb,clt,LuckAn00,st_pct,0%,,,,,
player,201611060gnb,clt,MoncDo00,pos,WR,,,,,
player,201611060gnb,clt,MoncDo00,offense,66,,,,,
player,201611060gnb,clt,MoncDo00,off_pct,97%,,,,,
player,201611060gnb,clt,MoncDo00,defense,0,,,,,
player,201611060gnb,clt,MoncDo00,def_pct,0%,,,,,
player,201611060gnb,clt,MoncDo00,special_teams,1,,,,,
player,201611060gnb,clt,MoncDo00,st_pct,3%,,,,,
player,201611060gnb,clt,HiltT.00,pos,WR,,,,,
player,201611060gnb,clt,HiltT.00,offense,59,,,,,
player,201611060gnb,clt,HiltT.00,off_pct,87%,,,,,
player,201611060gnb,clt,HiltT.00,defense,0,,,,,
player,201611060gnb,clt,HiltT.00,def_pct,0%,,,,,
player,201611060gnb,clt,HiltT.00,special_teams,1,,,,,
player,201611060gnb,clt,HiltT.00,st_pct,3%,,,,,
player,201611060gnb,clt,DoylJa00,pos,TE,,,,,
player,201611060gnb,clt,DoylJa00,offense,50,,,,,
player,201611060gnb,clt,DoylJa00,off_pct,74%,,,,,
player,201611060gnb,clt,DoylJa00,defense,0,,,,,
player,201611060gnb,clt,DoylJa00,def_pct,0%,,,,,
player,201611060gnb,clt,DoylJa00,special_teams,16,,,,,
player,201611060gnb,clt,DoylJa00,st_pct,52%,,,,,
player,201611060gnb,clt,GoreFr00,pos,RB,,,,,
player,201611060gnb,clt,GoreFr00,offense,47,,,,,
player,201611060gnb,clt,GoreFr00,off_pct,69%,,,,,
player,201611060gnb,clt,GoreFr00,defense,0,,,,,
player,201611060gnb,clt,GoreFr00,def_pct,0%,,,,,
player,201611060gnb,clt,GoreFr00,special_teams,0,,,,,
player,201611060gnb,clt,GoreFr00,st_pct,0%,,,,,
player,201611060gnb,clt,AlleDw00,pos,TE,,,,,
player,201611060gnb,clt,AlleDw00,offense,44,,,,,
player,201611060gnb,clt,AlleDw00,off_pct,65%,,,,,
player,201611060gnb,clt,AlleDw00,defense,0,,,,,
player,201611060gnb,clt,AlleDw00,def_pct,0%,,,,,
player,201611060gnb,clt,AlleDw00,special_teams,1,,,,,
player,201611060gnb,clt,AlleDw00,st_pct,3%,,,,,
player,201611060gnb,clt,DorsPh00,pos,WR,,,,,
player,201611060gnb,clt,DorsPh00,offense,42,,,,,
player,201611060gnb,clt,DorsPh00,off_pct,62%,,,,,
player,201611060gnb,clt,DorsPh00,defense,0,,,,,
player,201611060gnb,clt,DorsPh00,def_pct,0%,,,,,
player,201611060gnb,clt,DorsPh00,special_teams,0,,,,,
player,201611060gnb,clt,DorsPh00,st_pct,0%,,,,,
player,201611060gnb,clt,TurbRo00,pos,RB,,,,,
player,201611060gnb,clt,TurbRo00,offense,16,,,,,
player,201611060gnb,clt,TurbRo00,off_pct,24%,,,,,
player,201611060gnb,clt,TurbRo00,defense,0,,,,,
player,201611060gnb,clt,TurbRo00,def_pct,0%,,,,,
player,201611060gnb,clt,TurbRo00,special_teams,12,,,,,
player,201611060gnb,clt,TurbRo00,st_pct,39%,,,,,
player,201611060gnb,clt,SwooEr00,pos,TE,,,,,
player,201611060gnb,clt,SwooEr00,offense,9,,,,,
player,201611060gnb,clt,SwooEr00,off_pct,13%,,,,,
player,201611060gnb,clt,SwooEr00,defense,0,,,,,
player,201611060gnb,clt,SwooEr00,def_pct,0%,,,,,
player,201611060gnb,clt,SwooEr00,special_teams,20,,,,,
player,201611060gnb,clt,SwooEr00,st_pct,65%,,,,,
player,201611060gnb,clt,FergJo02,pos,RB,,,,,
player,201611060gnb,clt,FergJo02,offense,5,,,,,
player,201611060gnb,clt,FergJo02,off_pct,7%,,,,,
player,201611060gnb,clt,FergJo02,defense,0,,,,,
player,201611060gnb,clt,FergJo02,def_pct,0%,,,,,
player,201611060gnb,clt,FergJo02,special_teams,11,,,,,
player,201611060gnb,clt,FergJo02,st_pct,35%,,,,,
player,201611060gnb,clt,RogeCh02,pos,WR,,,,,
player,201611060gnb,clt,RogeCh02,offense,1,,,,,
player,201611060gnb,clt,RogeCh02,off_pct,1%,,,,,
player,201611060gnb,clt,RogeCh02,defense,0,,,,,
player,201611060gnb,clt,RogeCh02,def_pct,0%,,,,,
player,201611060gnb,clt,RogeCh02,special_teams,4,,,,,
player,201611060gnb,clt,RogeCh02,st_pct,13%,,,,,
player,201611060gnb,clt,StreDe00,pos,WR,,,,,
player,201611060gnb,clt,StreDe00,offense,1,,,,,
player,201611060gnb,clt,StreDe00,off_pct,1%,,,,,
player,201611060gnb,clt,StreDe00,defense,0,,,,,
player,201611060gnb,clt,StreDe00,def_pct,0%,,,,,
player,201611060gnb,clt,StreDe00,special_teams,0,,,,,
player,201611060gnb,clt,StreDe00,st_pct,0%,,,,,
player,201611060gnb,clt,GreeT.00,pos,FS,,,,,
player,201611060gnb,clt,GreeT.00,offense,0,,,,,
player,201611060gnb,clt,GreeT.00,off_pct,0%,,,,,
player,201611060gnb,clt,GreeT.00,defense,69,,,,,
player,201611060gnb,clt,GreeT.00,def_pct,100%,,,,,
player,201611060gnb,clt,GreeT.00,special_teams,10,,,,,
player,201611060gnb,clt,GreeT.00,st_pct,32%,,,,,
player,201611060gnb,clt,RobiPa99,pos,CB,,,,,
player,201611060gnb,clt,RobiPa99,offense,0,,,,,
player,201611060gnb,clt,RobiPa99,off_pct,0%,,,,,
player,201611060gnb,clt,RobiPa99,defense,69,,,,,
player,201611060gnb,clt,RobiPa99,def_pct,100%,,,,,
player,201611060gnb,clt,RobiPa99,special_teams,0,,,,,
player,201611060gnb,clt,RobiPa99,st_pct,0%,,,,,
player,201611060gnb,clt,ButlDa99,pos,CB,,,,,
player,201611060gnb,clt,ButlDa99,offense,0,,,,,
player,201611060gnb,clt,ButlDa99,off_pct,0%,,,,,
player,201611060gnb,clt,ButlDa99,defense,67,,,,,
player,201611060gnb,clt,ButlDa99,def_pct,97%,,,,,
player,201611060gnb,clt,ButlDa99,special_teams,0,,,,,
player,201611060gnb,clt,ButlDa99,st_pct,0%,,,,,
player,201611060gnb,clt,JackDQ20,pos,LB,,,,,
player,201611060gnb,clt,JackDQ20,offense,0,,,,,
player,201611060gnb,clt,JackDQ20,off_pct,0%,,,,,
player,201611060gnb,clt,JackDQ20,defense,64,,,,,
player,201611060gnb,clt,JackDQ20,def_pct,93%,,,,,
player,201611060gnb,clt,JackDQ20,special_teams,5,,,,,
player,201611060gnb,clt,JackDQ20,st_pct,16%,,,,,
player,201611060gnb,clt,DaviVo99,pos,CB,,,,,
player,201611060gnb,clt,DaviVo99,offense,0,,,,,
player,201611060gnb,clt,DaviVo99,off_pct,0%,,,,,
player,201611060gnb,clt,DaviVo99,defense,64,,,,,
player,201611060gnb,clt,DaviVo99,def_pct,93%,,,,,
player,201611060gnb,clt,DaviVo99,special_teams,0,,,,,
player,201611060gnb,clt,DaviVo99,st_pct,0%,,,,,
player,201611060gnb,clt,GeatCl00,pos,FS,,,,,
player,201611060gnb,clt,GeatCl00,offense,0,,,,,
player,201611060gnb,clt,GeatCl00,off_pct,0%,,,,,
player,201611060gnb,clt,GeatCl00,defense,61,,,,,
player,201611060gnb,clt,GeatCl00,def_pct,88%,,,,,
player,201611060gnb,clt,GeatCl00,special_teams,12,,,,,
player,201611060gnb,clt,GeatCl00,st_pct,39%,,,,,
player,201611060gnb,clt,MelvRa00,pos,CB,,,,,
player,201611060gnb,clt,MelvRa00,offense,0,,,,,
player,201611060gnb,clt,MelvRa00,off_pct,0%,,,,,
player,201611060gnb,clt,MelvRa00,defense,59,,,,,
player,201611060gnb,clt,MelvRa00,def_pct,86%,,,,,
player,201611060gnb,clt,MelvRa00,special_teams,4,,,,,
player,201611060gnb,clt,MelvRa00,st_pct,13%,,,,,
player,201611060gnb,clt,WaldEr99,pos,LB,,,,,
player,201611060gnb,clt,WaldEr99,offense,0,,,,,
player,201611060gnb,clt,WaldEr99,off_pct,0%,,,,,
player,201611060gnb,clt,WaldEr99,defense,43,,,,,
player,201611060gnb,clt,WaldEr99,def_pct,62%,,,,,
player,201611060gnb,clt,WaldEr99,special_teams,5,,,,,
player,201611060gnb,clt,WaldEr99,st_pct,16%,,,,,
player,201611060gnb,clt,JoneAr22,pos,DT,,,,,
player,201611060gnb,clt,JoneAr22,offense,0,,,,,
player,201611060gnb,clt,JoneAr22,off_pct,0%,,,,,
player,201611060gnb,clt,JoneAr22,defense,41,,,,,
player,201611060gnb,clt,JoneAr22,def_pct,59%,,,,,
player,201611060gnb,clt,JoneAr22,special_teams,0,,,,,
player,201611060gnb,clt,JoneAr22,st_pct,0%,,,,,
player,201611060gnb,clt,MathRo20,pos,LB,,,,,
player,201611060gnb,clt,MathRo20,offense,0,,,,,
player,201611060gnb,clt,MathRo20,off_pct,0%,,,,,
player,201611060gnb,clt,MathRo20,defense,40,,,,,
player,201611060gnb,clt,MathRo20,def_pct,58%,,,,,
player,201611060gnb,clt,MathRo20,special_teams,0,,,,,
player,201611060gnb,clt,MathRo20,st_pct,0%,,,,,
player,201611060gnb,clt,ParrDa00,pos,NT,,,,,
player,201611060gnb,clt,ParrDa00,offense,0,,,,,
player,201611060gnb,clt,ParrDa00,off_pct,0%,,,,,
player,201611060gnb,clt,ParrDa00,defense,33,,,,,
player,201611060gnb,clt,ParrDa00,def_pct,48%,,,,,
player,201611060gnb,clt,ParrDa00,special_teams,6,,,,,
player,201611060gnb,clt,ParrDa00,st_pct,19%,,,,,
player,201611060gnb,clt,RidgHa00,pos,DT,,,,,
player,201611060gnb,clt,RidgHa00,offense,0,,,,,
player,201611060gnb,clt,RidgHa00,off_pct,0%,,,,,
player,201611060gnb,clt,RidgHa00,defense,32,,,,,
player,201611060gnb,clt,RidgHa00,def_pct,46%,,,,,
player,201611060gnb,clt,RidgHa00,special_teams,6,,,,,
player,201611060gnb,clt,RidgHa00,st_pct,19%,,,,,
player,201611060gnb,clt,AyerAk00,pos,LB,,,,,
player,201611060gnb,clt,AyerAk00,offense,0,,,,,
player,201611060gnb,clt,AyerAk00,off_pct,0%,,,,,
player,201611060gnb,clt,AyerAk00,defense,27,,,,,
player,201611060gnb,clt,AyerAk00,def_pct,39%,,,,,
player,201611060gnb,clt,AyerAk00,special_teams,15,,,,,
player,201611060gnb,clt,AyerAk00,st_pct,48%,,,,,
player,201611060gnb,clt,EdwaLa00,pos,DE,,,,,
player,201611060gnb,clt,EdwaLa00,offense,0,,,,,
player,201611060gnb,clt,EdwaLa00,off_pct,0%,,,,,
player,201611060gnb,clt,EdwaLa00,defense,23,,,,,
player,201611060gnb,clt,EdwaLa00,def_pct,33%,,,,,
player,201611060gnb,clt,EdwaLa00,special_teams,5,,,,,
player,201611060gnb,clt,EdwaLa00,st_pct,16%,,,,,
player,201611060gnb,clt,McGiT.00,pos,NT,,,,,
player,201611060gnb,clt,McGiT.00,offense,0,,,,,
player,201611060gnb,clt,McGiT.00,off_pct,0%,,,,,
player,201611060gnb,clt,McGiT.00,defense,21,,,,,
player,201611060gnb,clt,McGiT.00,def_pct,30%,,,,,
player,201611060gnb,clt,McGiT.00,special_teams,7,,,,,
player,201611060gnb,clt,McGiT.00,st_pct,23%,,,,,
player,201611060gnb,clt,KerrZa00,pos,DT,,,,,
player,201611060gnb,clt,KerrZa00,offense,0,,,,,
player,201611060gnb,clt,KerrZa00,off_pct,0%,,,,,
player,201611060gnb,clt,KerrZa00,defense,20,,,,,
player,201611060gnb,clt,KerrZa00,def_pct,29%,,,,,
player,201611060gnb,clt,KerrZa00,special_teams,5,,,,,
player,201611060gnb,clt,KerrZa00,st_pct,16%,,,,,
player,201611060gnb,clt,WillFr05,pos,CB,,,,,
player,201611060gnb,clt,WillFr05,offense,0,,,,,
player,201611060gnb,clt,WillFr05,off_pct,0%,,,,,
player,201611060gnb,clt,WillFr05,defense,10,,,,,
player,201611060gnb,clt,WillFr05,def_pct,14%,,,,,
player,201611060gnb,clt,WillFr05,special_teams,20,,,,,
player,201611060gnb,clt,WillFr05,st_pct,65%,,,,,
player,201611060gnb,clt,JackEd00,pos,LB,,,,,
player,201611060gnb,clt,JackEd00,offense,0,,,,,
player,201611060gnb,clt,JackEd00,off_pct,0%,,,,,
player,201611060gnb,clt,JackEd00,defense,10,,,,,
player,201611060gnb,clt,JackEd00,def_pct,14%,,,,,
player,201611060gnb,clt,JackEd00,special_teams,20,,,,,
player,201611060gnb,clt,JackEd00,st_pct,65%,,,,,
player,201611060gnb,clt,MaggCu00,pos,LB,,,,,
player,201611060gnb,clt,MaggCu00,offense,0,,,,,
player,201611060gnb,clt,MaggCu00,off_pct,0%,,,,,
player,201611060gnb,clt,MaggCu00,defense,6,,,,,
player,201611060gnb,clt,MaggCu00,def_pct,9%,,,,,
player,201611060gnb,clt,MaggCu00,special_teams,11,,,,,
player,201611060gnb,clt,MaggCu00,st_pct,35%,,,,,
player,201611060gnb,clt,FarlMa00,pos,FS,,,,,
player,201611060gnb,clt,FarlMa00,offense,0,,,,,
player,201611060gnb,clt,FarlMa00,off_pct,0%,,,,,
player,201611060gnb,clt,FarlMa00,defense,0,,,,,
player,201611060gnb,clt,FarlMa00,def_pct,0%,,,,,
player,201611060gnb,clt,FarlMa00,special_teams,26,,,,,
player,201611060gnb,clt,FarlMa00,st_pct,84%,,,,,
player,201611060gnb,clt,McNaJo00,pos,LB,,,,,
player,201611060gnb,clt,McNaJo00,offense,0,,,,,
player,201611060gnb,clt,McNaJo00,off_pct,0%,,,,,
player,201611060gnb,clt,McNaJo00,defense,0,,,,,
player,201611060gnb,clt,McNaJo00,def_pct,0%,,,,,
player,201611060gnb,clt,McNaJo00,special_teams,25,,,,,
player,201611060gnb,clt,McNaJo00,st_pct,81%,,,,,
player,201611060gnb,clt,MorrAn01,pos,LB,,,,,
player,201611060gnb,clt,MorrAn01,offense,0,,,,,
player,201611060gnb,clt,MorrAn01,off_pct,0%,,,,,
player,201611060gnb,clt,MorrAn01,defense,0,,,,,
player,201611060gnb,clt,MorrAn01,def_pct,0%,,,,,
player,201611060gnb,clt,MorrAn01,special_teams,21,,,,,
player,201611060gnb,clt,MorrAn01,st_pct,68%,,,,,
player,201611060gnb,clt,McAfPa44,pos,P,,,,,
player,201611060gnb,clt,McAfPa44,offense,0,,,,,
player,201611060gnb,clt,McAfPa44,off_pct,0%,,,,,
player,201611060gnb,clt,McAfPa44,defense,0,,,,,
player,201611060gnb,clt,McAfPa44,def_pct,0%,,,,,
player,201611060gnb,clt,McAfPa44,special_teams,16,,,,,
player,201611060gnb,clt,McAfPa44,st_pct,52%,,,,,
player,201611060gnb,clt,TodmJo00,pos,RB,,,,,
player,201611060gnb,clt,TodmJo00,offense,0,,,,,
player,201611060gnb,clt,TodmJo00,off_pct,0%,,,,,
player,201611060gnb,clt,TodmJo00,defense,0,,,,,
player,201611060gnb,clt,TodmJo00,def_pct,0%,,,,,
player,201611060gnb,clt,TodmJo00,special_teams,16,,,,,
player,201611060gnb,clt,TodmJo00,st_pct,52%,,,,,
player,201611060gnb,clt,OverMa00,pos,LS,,,,,
player,201611060gnb,clt,OverMa00,offense,0,,,,,
player,201611060gnb,clt,OverMa00,off_pct,0%,,,,,
player,201611060gnb,clt,OverMa00,defense,0,,,,,
player,201611060gnb,clt,OverMa00,def_pct,0%,,,,,
player,201611060gnb,clt,OverMa00,special_teams,10,,,,,
player,201611060gnb,clt,OverMa00,st_pct,32%,,,,,
player,201611060gnb,clt,BlytAu00,pos,C,,,,,
player,201611060gnb,clt,BlytAu00,offense,0,,,,,
player,201611060gnb,clt,BlytAu00,off_pct,0%,,,,,
player,201611060gnb,clt,BlytAu00,defense,0,,,,,
player,201611060gnb,clt,BlytAu00,def_pct,0%,,,,,
player,201611060gnb,clt,BlytAu00,special_teams,5,,,,,
player,201611060gnb,clt,BlytAu00,st_pct,16%,,,,,
player,201611060gnb,clt,vinatada01,pos,K,,,,,
player,201611060gnb,clt,vinatada01,offense,0,,,,,
player,201611060gnb,clt,vinatada01,off_pct,0%,,,,,
player,201611060gnb,clt,vinatada01,defense,0,,,,,
player,201611060gnb,clt,vinatada01,def_pct,0%,,,,,
player,201611060gnb,clt,vinatada01,special_teams,5,,,,,
player,201611060gnb,clt,vinatada01,st_pct,16%,,,,,
player,201611060gnb,clt,ClarLe01,pos,T,,,,,
player,201611060gnb,clt,ClarLe01,offense,0,,,,,
player,201611060gnb,clt,ClarLe01,off_pct,0%,,,,,
player,201611060gnb,clt,ClarLe01,defense,0,,,,,
player,201611060gnb,clt,ClarLe01,def_pct,0%,,,,,
player,201611060gnb,clt,ClarLe01,special_teams,5,,,,,
player,201611060gnb,clt,ClarLe01,st_pct,16%,,,,,
