game,2016,3,20160925,201609250mia,cle,"Cleveland Browns",24,mia,"Miami Dolphins",30
player,201609250mia,mia,HullMi01,def_pct,0%,,,,,
player,201609250mia,mia,HullMi01,special_teams,22,,,,,
player,201609250mia,mia,HullMi01,st_pct,65%,,,,,
player,201609250mia,mia,DarrMa00,pos,P,,,,,
player,201609250mia,mia,DarrMa00,offense,0,,,,,
player,201609250mia,mia,DarrMa00,off_pct,0%,,,,,
player,201609250mia,mia,DarrMa00,defense,0,,,,,
player,201609250mia,mia,DarrMa00,def_pct,0%,,,,,
player,201609250mia,mia,DarrMa00,special_teams,10,,,,,
player,201609250mia,mia,DarrMa00,st_pct,29%,,,,,
player,201609250mia,mia,DennJo20,pos,LS,,,,,
player,201609250mia,mia,DennJo20,offense,0,,,,,
player,201609250mia,mia,DennJo20,off_pct,0%,,,,,
player,201609250mia,mia,DennJo20,defense,0,,,,,
player,201609250mia,mia,DennJo20,def_pct,0%,,,,,
player,201609250mia,mia,DennJo20,special_teams,10,,,,,
player,201609250mia,mia,DennJo20,st_pct,29%,,,,,
player,201609250mia,mia,FranAn01,pos,K,,,,,
player,201609250mia,mia,FranAn01,offense,0,,,,,
player,201609250mia,mia,FranAn01,off_pct,0%,,,,,
player,201609250mia,mia,FranAn01,defense,0,,,,,
player,201609250mia,mia,FranAn01,def_pct,0%,,,,,
player,201609250mia,mia,FranAn01,special_teams,9,,,,,
player,201609250mia,mia,FranAn01,st_pct,26%,,,,,
player,201609250mia,mia,GranJa00,pos,WR,,,,,
player,201609250mia,mia,GranJa00,offense,0,,,,,
player,201609250mia,mia,GranJa00,off_pct,0%,,,,,
player,201609250mia,mia,GranJa00,defense,0,,,,,
player,201609250mia,mia,GranJa00,def_pct,0%,,,,,
player,201609250mia,mia,GranJa00,special_teams,8,,,,,
player,201609250mia,mia,GranJa00,st_pct,24%,,,,,
player,201609250mia,mia,CarrLe00,pos,WR,,,,,
player,201609250mia,mia,CarrLe00,offense,0,,,,,
player,201609250mia,mia,CarrLe00,off_pct,0%,,,,,
player,201609250mia,mia,CarrLe00,defense,0,,,,,
player,201609250mia,mia,CarrLe00,def_pct,0%,,,,,
player,201609250mia,mia,CarrLe00,special_teams,4,,,,,
player,201609250mia,mia,CarrLe00,st_pct,12%,,,,,
player,201609250mia,cle,BarnGa01,pos,TE,,,,,
player,201609250mia,cle,BarnGa01,offense,82,,,,,
player,201609250mia,cle,BarnGa01,off_pct,100%,,,,,
player,201609250mia,cle,BarnGa01,defense,0,,,,,
player,201609250mia,cle,BarnGa01,def_pct,0%,,,,,
player,201609250mia,cle,BarnGa01,special_teams,8,,,,,
player,201609250mia,cle,BarnGa01,st_pct,24%,,,,,
player,201609250mia,cle,GrecJo20,pos,G,,,,,
player,201609250mia,cle,GrecJo20,offense,82,,,,,
player,201609250mia,cle,GrecJo20,off_pct,100%,,,,,
player,201609250mia,cle,GrecJo20,defense,0,,,,,
player,201609250mia,cle,GrecJo20,def_pct,0%,,,,,
player,201609250mia,cle,GrecJo20,special_teams,7,,,,,
player,201609250mia,cle,GrecJo20,st_pct,21%,,,,,
player,201609250mia,cle,PaszAu00,pos,T,,,,,
player,201609250mia,cle,PaszAu00,offense,82,,,,,
player,201609250mia,cle,PaszAu00,off_pct,100%,,,,,
player,201609250mia,cle,PaszAu00,defense,0,,,,,
player,201609250mia,cle,PaszAu00,def_pct,0%,,,,,
player,201609250mia,cle,PaszAu00,special_teams,7,,,,,
player,201609250mia,cle,PaszAu00,st_pct,21%,,,,,
player,201609250mia,cle,BailAl01,pos,G,,,,,
player,201609250mia,cle,BailAl01,offense,82,,,,,
player,201609250mia,cle,BailAl01,off_pct,100%,,,,,
player,201609250mia,cle,BailAl01,defense,0,,,,,
player,201609250mia,cle,BailAl01,def_pct,0%,,,,,
player,201609250mia,cle,BailAl01,special_teams,7,,,,,
player,201609250mia,cle,BailAl01,st_pct,21%,,,,,
player,201609250mia,cle,BitoJo00,pos,G,,,,,
player,201609250mia,cle,BitoJo00,offense,82,,,,,
player,201609250mia,cle,BitoJo00,off_pct,100%,,,,,
player,201609250mia,cle,BitoJo00,defense,0,,,,,
player,201609250mia,cle,BitoJo00,def_pct,0%,,,,,
player,201609250mia,cle,BitoJo00,special_teams,7,,,,,
player,201609250mia,cle,BitoJo00,st_pct,21%,,,,,
player,201609250mia,cle,ThomJo28,pos,T,,,,,
player,201609250mia,cle,ThomJo28,offense,82,,,,,
player,201609250mia,cle,ThomJo28,off_pct,100%,,,,,
player,201609250mia,cle,ThomJo28,defense,0,,,,,
player,201609250mia,cle,ThomJo28,def_pct,0%,,,,,
player,201609250mia,cle,ThomJo28,special_teams,0,,,,,
player,201609250mia,cle,ThomJo28,st_pct,0%,,,,,
player,201609250mia,cle,PryoTe00,pos,WR,,,,,
player,201609250mia,cle,PryoTe00,offense,78,,,,,
player,201609250mia,cle,PryoTe00,off_pct,95%,,,,,
player,201609250mia,cle,PryoTe00,defense,1,,,,,
player,201609250mia,cle,PryoTe00,def_pct,1%,,,,,
player,201609250mia,cle,PryoTe00,special_teams,0,,,,,
player,201609250mia,cle,PryoTe00,st_pct,0%,,,,,
player,201609250mia,cle,KessCo00,pos,QB,,,,,
player,201609250mia,cle,KessCo00,offense,68,,,,,
player,201609250mia,cle,KessCo00,off_pct,83%,,,,,
player,201609250mia,cle,KessCo00,defense,0,,,,,
player,201609250mia,cle,KessCo00,def_pct,0%,,,,,
player,201609250mia,cle,KessCo00,special_teams,0,,,,,
player,201609250mia,cle,KessCo00,st_pct,0%,,,,,
player,201609250mia,cle,HawkAn00,pos,WR,,,,,
player,201609250mia,cle,HawkAn00,offense,60,,,,,
player,201609250mia,cle,HawkAn00,off_pct,73%,,,,,
player,201609250mia,cle,HawkAn00,defense,0,,,,,
player,201609250mia,cle,HawkAn00,def_pct,0%,,,,,
player,201609250mia,cle,HawkAn00,special_teams,0,,,,,
player,201609250mia,cle,HawkAn00,st_pct,0%,,,,,
player,201609250mia,cle,LouiRi00,pos,WR,,,,,
player,201609250mia,cle,LouiRi00,offense,51,,,,,
player,201609250mia,cle,LouiRi00,off_pct,62%,,,,,
player,201609250mia,cle,LouiRi00,defense,0,,,,,
player,201609250mia,cle,LouiRi00,def_pct,0%,,,,,
player,201609250mia,cle,LouiRi00,special_teams,17,,,,,
player,201609250mia,cle,LouiRi00,st_pct,50%,,,,,
player,201609250mia,cle,CrowIs00,pos,RB,,,,,
player,201609250mia,cle,CrowIs00,offense,42,,,,,
player,201609250mia,cle,CrowIs00,off_pct,51%,,,,,
player,201609250mia,cle,CrowIs00,defense,0,,,,,
player,201609250mia,cle,CrowIs00,def_pct,0%,,,,,
player,201609250mia,cle,CrowIs00,special_teams,0,,,,,
player,201609250mia,cle,CrowIs00,st_pct,0%,,,,,
player,201609250mia,cle,JohnDu00,pos,RB,,,,,
player,201609250mia,cle,JohnDu00,offense,41,,,,,
player,201609250mia,cle,JohnDu00,off_pct,50%,,,,,
player,201609250mia,cle,JohnDu00,defense,0,,,,,
player,201609250mia,cle,JohnDu00,def_pct,0%,,,,,
player,201609250mia,cle,JohnDu00,special_teams,0,,,,,
player,201609250mia,cle,JohnDu00,st_pct,0%,,,,,
player,201609250mia,cle,JohnMa06,pos,FB,,,,,
player,201609250mia,cle,JohnMa06,offense,23,,,,,
player,201609250mia,cle,JohnMa06,off_pct,28%,,,,,
player,201609250mia,cle,JohnMa06,defense,0,,,,,
player,201609250mia,cle,JohnMa06,def_pct,0%,,,,,
player,201609250mia,cle,JohnMa06,special_teams,10,,,,,
player,201609250mia,cle,JohnMa06,st_pct,29%,,,,,
player,201609250mia,cle,TelfRa00,pos,TE,,,,,
player,201609250mia,cle,TelfRa00,offense,23,,,,,
player,201609250mia,cle,TelfRa00,off_pct,28%,,,,,
player,201609250mia,cle,TelfRa00,defense,0,,,,,
player,201609250mia,cle,TelfRa00,def_pct,0%,,,,,
player,201609250mia,cle,TelfRa00,special_teams,0,,,,,
player,201609250mia,cle,TelfRa00,st_pct,0%,,,,,
player,201609250mia,cle,HiggRa00,pos,WR,,,,,
player,201609250mia,cle,HiggRa00,offense,18,,,,,
player,201609250mia,cle,HiggRa00,off_pct,22%,,,,,
player,201609250mia,cle,HiggRa00,defense,0,,,,,
player,201609250mia,cle,HiggRa00,def_pct,0%,,,,,
player,201609250mia,cle,HiggRa00,special_teams,6,,,,,
player,201609250mia,cle,HiggRa00,st_pct,18%,,,,,
player,201609250mia,cle,DevaSe00,pos,TE,,,,,
player,201609250mia,cle,DevaSe00,offense,3,,,,,
player,201609250mia,cle,DevaSe00,off_pct,4%,,,,,
player,201609250mia,cle,DevaSe00,defense,0,,,,,
player,201609250mia,cle,DevaSe00,def_pct,0%,,,,,
player,201609250mia,cle,DevaSe00,special_teams,5,,,,,
player,201609250mia,cle,DevaSe00,st_pct,15%,,,,,
player,201609250mia,cle,PaytJo00,pos,WR,,,,,
player,201609250mia,cle,PaytJo00,offense,3,,,,,
player,201609250mia,cle,PaytJo00,off_pct,4%,,,,,
player,201609250mia,cle,PaytJo00,defense,0,,,,,
player,201609250mia,cle,PaytJo00,def_pct,0%,,,,,
player,201609250mia,cle,PaytJo00,special_teams,0,,,,,
player,201609250mia,cle,PaytJo00,st_pct,0%,,,,,
player,201609250mia,cle,PoyeJo00,pos,FS,,,,,
player,201609250mia,cle,PoyeJo00,offense,0,,,,,
player,201609250mia,cle,PoyeJo00,off_pct,0%,,,,,
player,201609250mia,cle,PoyeJo00,defense,67,,,,,
player,201609250mia,cle,PoyeJo00,def_pct,100%,,,,,
player,201609250mia,cle,PoyeJo00,special_teams,17,,,,,
player,201609250mia,cle,PoyeJo00,st_pct,50%,,,,,
player,201609250mia,cle,TaylJa01,pos,CB,,,,,
player,201609250mia,cle,TaylJa01,offense,0,,,,,
player,201609250mia,cle,TaylJa01,off_pct,0%,,,,,
player,201609250mia,cle,TaylJa01,defense,67,,,,,
player,201609250mia,cle,TaylJa01,def_pct,100%,,,,,
player,201609250mia,cle,TaylJa01,special_teams,10,,,,,
player,201609250mia,cle,TaylJa01,st_pct,29%,,,,,
player,201609250mia,cle,KirkCh00,pos,LB,,,,,
player,201609250mia,cle,KirkCh00,offense,0,,,,,
player,201609250mia,cle,KirkCh00,off_pct,0%,,,,,
player,201609250mia,cle,KirkCh00,defense,67,,,,,
player,201609250mia,cle,KirkCh00,def_pct,100%,,,,,
player,201609250mia,cle,KirkCh00,special_teams,9,,,,,
player,201609250mia,cle,KirkCh00,st_pct,26%,,,,,
player,201609250mia,cle,KindDe00,pos,SS,,,,,
player,201609250mia,cle,KindDe00,offense,0,,,,,
player,201609250mia,cle,KindDe00,off_pct,0%,,,,,
player,201609250mia,cle,KindDe00,defense,66,,,,,
player,201609250mia,cle,KindDe00,def_pct,99%,,,,,
player,201609250mia,cle,KindDe00,special_teams,8,,,,,
player,201609250mia,cle,KindDe00,st_pct,24%,,,,,
player,201609250mia,cle,DaviDe00,pos,LB,,,,,
player,201609250mia,cle,DaviDe00,offense,0,,,,,
player,201609250mia,cle,DaviDe00,off_pct,0%,,,,,
player,201609250mia,cle,DaviDe00,defense,66,,,,,
player,201609250mia,cle,DaviDe00,def_pct,99%,,,,,
player,201609250mia,cle,DaviDe00,special_teams,4,,,,,
player,201609250mia,cle,DaviDe00,st_pct,12%,,,,,
player,201609250mia,cle,BoddBr01,pos,CB,,,,,
player,201609250mia,cle,BoddBr01,offense,0,,,,,
player,201609250mia,cle,BoddBr01,off_pct,0%,,,,,
player,201609250mia,cle,BoddBr01,defense,57,,,,,
player,201609250mia,cle,BoddBr01,def_pct,85%,,,,,
player,201609250mia,cle,BoddBr01,special_teams,12,,,,,
player,201609250mia,cle,BoddBr01,st_pct,35%,,,,,
player,201609250mia,cle,OgbaEm00,pos,LB,,,,,
player,201609250mia,cle,OgbaEm00,offense,0,,,,,
player,201609250mia,cle,OgbaEm00,off_pct,0%,,,,,
player,201609250mia,cle,OgbaEm00,defense,57,,,,,
player,201609250mia,cle,OgbaEm00,def_pct,85%,,,,,
player,201609250mia,cle,OgbaEm00,special_teams,11,,,,,
player,201609250mia,cle,OgbaEm00,st_pct,32%,,,,,
player,201609250mia,cle,WillTr99,pos,CB,,,,,
player,201609250mia,cle,WillTr99,offense,0,,,,,
player,201609250mia,cle,WillTr99,off_pct,0%,,,,,
player,201609250mia,cle,WillTr99,defense,46,,,,,
player,201609250mia,cle,WillTr99,def_pct,69%,,,,,
player,201609250mia,cle,WillTr99,special_teams,6,,,,,
player,201609250mia,cle,WillTr99,st_pct,18%,,,,,
player,201609250mia,cle,ShelDa01,pos,NT,,,,,
player,201609250mia,cle,ShelDa01,offense,0,,,,,
player,201609250mia,cle,ShelDa01,off_pct,0%,,,,,
player,201609250mia,cle,ShelDa01,defense,42,,,,,
player,201609250mia,cle,ShelDa01,def_pct,63%,,,,,
player,201609250mia,cle,ShelDa01,special_teams,0,,,,,
player,201609250mia,cle,ShelDa01,st_pct,0%,,,,,
player,201609250mia,cle,OrchNa00,pos,LB,,,,,
player,201609250mia,cle,OrchNa00,offense,0,,,,,
player,201609250mia,cle,OrchNa00,off_pct,0%,,,,,
player,201609250mia,cle,OrchNa00,defense,38,,,,,
player,201609250mia,cle,OrchNa00,def_pct,57%,,,,,
player,201609250mia,cle,OrchNa00,special_teams,5,,,,,
player,201609250mia,cle,OrchNa00,st_pct,15%,,,,,
player,201609250mia,cle,PaeaSt00,pos,DE,,,,,
player,201609250mia,cle,PaeaSt00,offense,0,,,,,
player,201609250mia,cle,PaeaSt00,off_pct,0%,,,,,
player,201609250mia,cle,PaeaSt00,defense,25,,,,,
player,201609250mia,cle,PaeaSt00,def_pct,37%,,,,,
player,201609250mia,cle,PaeaSt00,special_teams,4,,,,,
player,201609250mia,cle,PaeaSt00,st_pct,12%,,,,,
player,201609250mia,cle,MedeJa00,pos,NT,,,,,
player,201609250mia,cle,MedeJa00,offense,0,,,,,
player,201609250mia,cle,MedeJa00,off_pct,0%,,,,,
player,201609250mia,cle,MedeJa00,defense,24,,,,,
player,201609250mia,cle,MedeJa00,def_pct,36%,,,,,
player,201609250mia,cle,MedeJa00,special_teams,11,,,,,
player,201609250mia,cle,MedeJa00,st_pct,32%,,,,,
player,201609250mia,cle,WrigGa00,pos,DT,,,,,
player,201609250mia,cle,WrigGa00,offense,0,,,,,
player,201609250mia,cle,WrigGa00,off_pct,0%,,,,,
player,201609250mia,cle,WrigGa00,defense,24,,,,,
player,201609250mia,cle,WrigGa00,def_pct,36%,,,,,
player,201609250mia,cle,WrigGa00,special_teams,0,,,,,
player,201609250mia,cle,WrigGa00,st_pct,0%,,,,,
player,201609250mia,cle,CoopXa00,pos,DE,,,,,
player,201609250mia,cle,CoopXa00,offense,0,,,,,
player,201609250mia,cle,CoopXa00,off_pct,0%,,,,,
player,201609250mia,cle,CoopXa00,defense,23,,,,,
player,201609250mia,cle,CoopXa00,def_pct,34%,,,,,
player,201609250mia,cle,CoopXa00,special_teams,4,,,,,
player,201609250mia,cle,CoopXa00,st_pct,12%,,,,,
player,201609250mia,cle,HowaTr02,pos,CB,,,,,
player,201609250mia,cle,HowaTr02,offense,0,,,,,
player,201609250mia,cle,HowaTr02,off_pct,0%,,,,,
player,201609250mia,cle,HowaTr02,defense,22,,,,,
player,201609250mia,cle,HowaTr02,def_pct,33%,,,,,
player,201609250mia,cle,HowaTr02,special_teams,19,,,,,
player,201609250mia,cle,HowaTr02,st_pct,56%,,,,,
player,201609250mia,cle,LemoCo00,pos,LB,,,,,
player,201609250mia,cle,LemoCo00,offense,0,,,,,
player,201609250mia,cle,LemoCo00,off_pct,0%,,,,,
player,201609250mia,cle,LemoCo00,defense,16,,,,,
player,201609250mia,cle,LemoCo00,def_pct,24%,,,,,
player,201609250mia,cle,LemoCo00,special_teams,0,,,,,
player,201609250mia,cle,LemoCo00,st_pct,0%,,,,,
player,201609250mia,cle,SchoJo00,pos,LB,,,,,
player,201609250mia,cle,SchoJo00,offense,0,,,,,
player,201609250mia,cle,SchoJo00,off_pct,0%,,,,,
player,201609250mia,cle,SchoJo00,defense,14,,,,,
player,201609250mia,cle,SchoJo00,def_pct,21%,,,,,
player,201609250mia,cle,SchoJo00,special_teams,17,,,,,
player,201609250mia,cle,SchoJo00,st_pct,50%,,,,,
player,201609250mia,cle,HolmTy01,pos,DE,,,,,
player,201609250mia,cle,HolmTy01,offense,0,,,,,
player,201609250mia,cle,HolmTy01,off_pct,0%,,,,,
player,201609250mia,cle,HolmTy01,defense,14,,,,,
player,201609250mia,cle,HolmTy01,def_pct,21%,,,,,
player,201609250mia,cle,HolmTy01,special_teams,12,,,,,
player,201609250mia,cle,HolmTy01,st_pct,35%,,,,,
player,201609250mia,cle,CardTa00,pos,LB,,,,,
player,201609250mia,cle,CardTa00,offense,0,,,,,
player,201609250mia,cle,CardTa00,off_pct,0%,,,,,
player,201609250mia,cle,CardTa00,defense,1,,,,,
player,201609250mia,cle,CardTa00,def_pct,1%,,,,,
player,201609250mia,cle,CardTa00,special_teams,27,,,,,
player,201609250mia,cle,CardTa00,st_pct,79%,,,,,
player,201609250mia,cle,JoneDo02,pos,FS,,,,,
player,201609250mia,cle,JoneDo02,offense,0,,,,,
player,201609250mia,cle,JoneDo02,off_pct,0%,,,,,
player,201609250mia,cle,JoneDo02,defense,0,,,,,
player,201609250mia,cle,JoneDo02,def_pct,0%,,,,,
player,201609250mia,cle,JoneDo02,special_teams,23,,,,,
player,201609250mia,cle,JoneDo02,st_pct,68%,,,,,
player,201609250mia,cle,AlexDo01,pos,LB,,,,,
player,201609250mia,cle,AlexDo01,offense,0,,,,,
player,201609250mia,cle,AlexDo01,off_pct,0%,,,,,
player,201609250mia,cle,AlexDo01,defense,0,,,,,
player,201609250mia,cle,AlexDo01,def_pct,0%,,,,,
player,201609250mia,cle,AlexDo01,special_teams,23,,,,,
player,201609250mia,cle,AlexDo01,st_pct,68%,,,,,
player,201609250mia,cle,AtkiGe01,pos,RB,,,,,
player,201609250mia,cle,AtkiGe01,offense,0,,,,,
player,201609250mia,cle,AtkiGe01,off_pct,0%,,,,,
player,201609250mia,cle,AtkiGe01,defense,0,,,,,
player,201609250mia,cle,AtkiGe01,def_pct,0%,,,,,
player,201609250mia,cle,AtkiGe01,special_teams,18,,,,,
player,201609250mia,cle,AtkiGe01,st_pct,53%,,,,,
player,201609250mia,cle,BurlMa00,pos,CB,,,,,
player,201609250mia,cle,BurlMa00,offense,0,,,,,
player,201609250mia,cle,BurlMa00,off_pct,0%,,,,,
player,201609250mia,cle,BurlMa00,defense,0,,,,,
player,201609250mia,cle,BurlMa00,def_pct,0%,,,,,
player,201609250mia,cle,BurlMa00,special_teams,15,,,,,
player,201609250mia,cle,BurlMa00,st_pct,44%,,,,,
player,201609250mia,cle,ParkCo03,pos,K,,,,,
player,201609250mia,cle,ParkCo03,offense,0,,,,,
player,201609250mia,cle,ParkCo03,off_pct,0%,,,,,
player,201609250mia,cle,ParkCo03,defense,0,,,,,
player,201609250mia,cle,ParkCo03,def_pct,0%,,,,,
player,201609250mia,cle,ParkCo03,special_teams,14,,,,,
player,201609250mia,cle,ParkCo03,st_pct,41%,,,,,
player,201609250mia,cle,ColqBr00,pos,P,,,,,
player,201609250mia,cle,ColqBr00,offense,0,,,,,
player,201609250mia,cle,ColqBr00,off_pct,0%,,,,,
player,201609250mia,cle,ColqBr00,defense,0,,,,,
player,201609250mia,cle,ColqBr00,def_pct,0%,,,,,
player,201609250mia,cle,ColqBr00,special_teams,12,,,,,
player,201609250mia,cle,ColqBr00,st_pct,35%,,,,,
player,201609250mia,cle,HughCh01,pos,LS,,,,,
player,201609250mia,cle,HughCh01,offense,0,,,,,
player,201609250mia,cle,HughCh01,off_pct,0%,,,,,
player,201609250mia,cle,HughCh01,defense,0,,,,,
player,201609250mia,cle,HughCh01,def_pct,0%,,,,,
player,201609250mia,cle,HughCh01,special_teams,12,,,,,
player,201609250mia,cle,HughCh01,st_pct,35%,,,,,
player,201609250mia,cle,DranSp00,pos,T,,,,,
player,201609250mia,cle,DranSp00,offense,0,,,,,
player,201609250mia,cle,DranSp00,off_pct,0%,,,,,
player,201609250mia,cle,DranSp00,defense,0,,,,,
player,201609250mia,cle,DranSp00,def_pct,0%,,,,,
player,201609250mia,cle,DranSp00,special_teams,7,,,,,
player,201609250mia,cle,DranSp00,st_pct,21%,,,,,
