game,2016,16,20161224,201612240ram,sfo,"San Francisco 49ers",22,ram,"Los Angeles Rams",21
player,201612240ram,ram,HillTr01,def_pct,0%,,,,,
player,201612240ram,ram,HillTr01,special_teams,23,,,,,
player,201612240ram,ram,HillTr01,st_pct,77%,,,,,
player,201612240ram,ram,JohnIs01,pos,FS,,,,,
player,201612240ram,ram,JohnIs01,offense,0,,,,,
player,201612240ram,ram,JohnIs01,off_pct,0%,,,,,
player,201612240ram,ram,JohnIs01,defense,0,,,,,
player,201612240ram,ram,JohnIs01,def_pct,0%,,,,,
player,201612240ram,ram,JohnIs01,special_teams,16,,,,,
player,201612240ram,ram,JohnIs01,st_pct,53%,,,,,
player,201612240ram,ram,McQuJa00,pos,LS,,,,,
player,201612240ram,ram,McQuJa00,offense,0,,,,,
player,201612240ram,ram,McQuJa00,off_pct,0%,,,,,
player,201612240ram,ram,McQuJa00,defense,0,,,,,
player,201612240ram,ram,McQuJa00,def_pct,0%,,,,,
player,201612240ram,ram,McQuJa00,special_teams,11,,,,,
player,201612240ram,ram,McQuJa00,st_pct,37%,,,,,
player,201612240ram,ram,HekkJo00,pos,P,,,,,
player,201612240ram,ram,HekkJo00,offense,0,,,,,
player,201612240ram,ram,HekkJo00,off_pct,0%,,,,,
player,201612240ram,ram,HekkJo00,defense,0,,,,,
player,201612240ram,ram,HekkJo00,def_pct,0%,,,,,
player,201612240ram,ram,HekkJo00,special_teams,11,,,,,
player,201612240ram,ram,HekkJo00,st_pct,37%,,,,,
player,201612240ram,ram,RhanDe00,pos,C,,,,,
player,201612240ram,ram,RhanDe00,offense,0,,,,,
player,201612240ram,ram,RhanDe00,off_pct,0%,,,,,
player,201612240ram,ram,RhanDe00,defense,0,,,,,
player,201612240ram,ram,RhanDe00,def_pct,0%,,,,,
player,201612240ram,ram,RhanDe00,special_teams,7,,,,,
player,201612240ram,ram,RhanDe00,st_pct,23%,,,,,
player,201612240ram,ram,ZuerGr00,pos,K,,,,,
player,201612240ram,ram,ZuerGr00,offense,0,,,,,
player,201612240ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201612240ram,ram,ZuerGr00,defense,0,,,,,
player,201612240ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201612240ram,ram,ZuerGr00,special_teams,7,,,,,
player,201612240ram,ram,ZuerGr00,st_pct,23%,,,,,
player,201612240ram,ram,GreeAa01,pos,RB,,,,,
player,201612240ram,ram,GreeAa01,offense,0,,,,,
player,201612240ram,ram,GreeAa01,off_pct,0%,,,,,
player,201612240ram,ram,GreeAa01,defense,0,,,,,
player,201612240ram,ram,GreeAa01,def_pct,0%,,,,,
player,201612240ram,ram,GreeAa01,special_teams,4,,,,,
player,201612240ram,ram,GreeAa01,st_pct,13%,,,,,
player,201612240ram,ram,JordMi00,pos,CB,,,,,
player,201612240ram,ram,JordMi00,offense,0,,,,,
player,201612240ram,ram,JordMi00,off_pct,0%,,,,,
player,201612240ram,ram,JordMi00,defense,0,,,,,
player,201612240ram,ram,JordMi00,def_pct,0%,,,,,
player,201612240ram,ram,JordMi00,special_teams,3,,,,,
player,201612240ram,ram,JordMi00,st_pct,10%,,,,,
player,201612240ram,sfo,TillAn01,pos,G,,,,,
player,201612240ram,sfo,TillAn01,offense,75,,,,,
player,201612240ram,sfo,TillAn01,off_pct,100%,,,,,
player,201612240ram,sfo,TillAn01,defense,0,,,,,
player,201612240ram,sfo,TillAn01,def_pct,0%,,,,,
player,201612240ram,sfo,TillAn01,special_teams,2,,,,,
player,201612240ram,sfo,TillAn01,st_pct,7%,,,,,
player,201612240ram,sfo,TheuJo00,pos,T,,,,,
player,201612240ram,sfo,TheuJo00,offense,75,,,,,
player,201612240ram,sfo,TheuJo00,off_pct,100%,,,,,
player,201612240ram,sfo,TheuJo00,defense,0,,,,,
player,201612240ram,sfo,TheuJo00,def_pct,0%,,,,,
player,201612240ram,sfo,TheuJo00,special_teams,2,,,,,
player,201612240ram,sfo,TheuJo00,st_pct,7%,,,,,
player,201612240ram,sfo,BrowTr02,pos,T,,,,,
player,201612240ram,sfo,BrowTr02,offense,75,,,,,
player,201612240ram,sfo,BrowTr02,off_pct,100%,,,,,
player,201612240ram,sfo,BrowTr02,defense,0,,,,,
player,201612240ram,sfo,BrowTr02,def_pct,0%,,,,,
player,201612240ram,sfo,BrowTr02,special_teams,2,,,,,
player,201612240ram,sfo,BrowTr02,st_pct,7%,,,,,
player,201612240ram,sfo,KaepCo00,pos,QB,,,,,
player,201612240ram,sfo,KaepCo00,offense,75,,,,,
player,201612240ram,sfo,KaepCo00,off_pct,100%,,,,,
player,201612240ram,sfo,KaepCo00,defense,0,,,,,
player,201612240ram,sfo,KaepCo00,def_pct,0%,,,,,
player,201612240ram,sfo,KaepCo00,special_teams,0,,,,,
player,201612240ram,sfo,KaepCo00,st_pct,0%,,,,,
player,201612240ram,sfo,BeadZa20,pos,G,,,,,
player,201612240ram,sfo,BeadZa20,offense,75,,,,,
player,201612240ram,sfo,BeadZa20,off_pct,100%,,,,,
player,201612240ram,sfo,BeadZa20,defense,0,,,,,
player,201612240ram,sfo,BeadZa20,def_pct,0%,,,,,
player,201612240ram,sfo,BeadZa20,special_teams,0,,,,,
player,201612240ram,sfo,BeadZa20,st_pct,0%,,,,,
player,201612240ram,sfo,GarnJo00,pos,G,,,,,
player,201612240ram,sfo,GarnJo00,offense,72,,,,,
player,201612240ram,sfo,GarnJo00,off_pct,96%,,,,,
player,201612240ram,sfo,GarnJo00,defense,0,,,,,
player,201612240ram,sfo,GarnJo00,def_pct,0%,,,,,
player,201612240ram,sfo,GarnJo00,special_teams,1,,,,,
player,201612240ram,sfo,GarnJo00,st_pct,3%,,,,,
player,201612240ram,sfo,CeleGa00,pos,TE,,,,,
player,201612240ram,sfo,CeleGa00,offense,59,,,,,
player,201612240ram,sfo,CeleGa00,off_pct,79%,,,,,
player,201612240ram,sfo,CeleGa00,defense,0,,,,,
player,201612240ram,sfo,CeleGa00,def_pct,0%,,,,,
player,201612240ram,sfo,CeleGa00,special_teams,11,,,,,
player,201612240ram,sfo,CeleGa00,st_pct,37%,,,,,
player,201612240ram,sfo,KerlJe00,pos,WR,,,,,
player,201612240ram,sfo,KerlJe00,offense,58,,,,,
player,201612240ram,sfo,KerlJe00,off_pct,77%,,,,,
player,201612240ram,sfo,KerlJe00,defense,0,,,,,
player,201612240ram,sfo,KerlJe00,def_pct,0%,,,,,
player,201612240ram,sfo,KerlJe00,special_teams,8,,,,,
player,201612240ram,sfo,KerlJe00,st_pct,27%,,,,,
player,201612240ram,sfo,StreRo00,pos,WR,,,,,
player,201612240ram,sfo,StreRo00,offense,51,,,,,
player,201612240ram,sfo,StreRo00,off_pct,68%,,,,,
player,201612240ram,sfo,StreRo00,defense,0,,,,,
player,201612240ram,sfo,StreRo00,def_pct,0%,,,,,
player,201612240ram,sfo,StreRo00,special_teams,15,,,,,
player,201612240ram,sfo,StreRo00,st_pct,50%,,,,,
player,201612240ram,sfo,DrauSh00,pos,RB,,,,,
player,201612240ram,sfo,DrauSh00,offense,42,,,,,
player,201612240ram,sfo,DrauSh00,off_pct,56%,,,,,
player,201612240ram,sfo,DrauSh00,defense,0,,,,,
player,201612240ram,sfo,DrauSh00,def_pct,0%,,,,,
player,201612240ram,sfo,DrauSh00,special_teams,22,,,,,
player,201612240ram,sfo,DrauSh00,st_pct,73%,,,,,
player,201612240ram,sfo,BurbAa00,pos,WR,,,,,
player,201612240ram,sfo,BurbAa00,offense,38,,,,,
player,201612240ram,sfo,BurbAa00,off_pct,51%,,,,,
player,201612240ram,sfo,BurbAa00,defense,0,,,,,
player,201612240ram,sfo,BurbAa00,def_pct,0%,,,,,
player,201612240ram,sfo,BurbAa00,special_teams,23,,,,,
player,201612240ram,sfo,BurbAa00,st_pct,77%,,,,,
player,201612240ram,sfo,HarpCh01,pos,WR,,,,,
player,201612240ram,sfo,HarpCh01,offense,37,,,,,
player,201612240ram,sfo,HarpCh01,off_pct,49%,,,,,
player,201612240ram,sfo,HarpCh01,defense,0,,,,,
player,201612240ram,sfo,HarpCh01,def_pct,0%,,,,,
player,201612240ram,sfo,HarpCh01,special_teams,0,,,,,
player,201612240ram,sfo,HarpCh01,st_pct,0%,,,,,
player,201612240ram,sfo,HydeCa00,pos,RB,,,,,
player,201612240ram,sfo,HydeCa00,offense,31,,,,,
player,201612240ram,sfo,HydeCa00,off_pct,41%,,,,,
player,201612240ram,sfo,HydeCa00,defense,0,,,,,
player,201612240ram,sfo,HydeCa00,def_pct,0%,,,,,
player,201612240ram,sfo,HydeCa00,special_teams,0,,,,,
player,201612240ram,sfo,HydeCa00,st_pct,0%,,,,,
player,201612240ram,sfo,SmelDe00,pos,WR,,,,,
player,201612240ram,sfo,SmelDe00,offense,24,,,,,
player,201612240ram,sfo,SmelDe00,off_pct,32%,,,,,
player,201612240ram,sfo,SmelDe00,defense,0,,,,,
player,201612240ram,sfo,SmelDe00,def_pct,0%,,,,,
player,201612240ram,sfo,SmelDe00,special_teams,0,,,,,
player,201612240ram,sfo,SmelDe00,st_pct,0%,,,,,
player,201612240ram,sfo,HammJe01,pos,TE,,,,,
player,201612240ram,sfo,HammJe01,offense,21,,,,,
player,201612240ram,sfo,HammJe01,off_pct,28%,,,,,
player,201612240ram,sfo,HammJe01,defense,0,,,,,
player,201612240ram,sfo,HammJe01,def_pct,0%,,,,,
player,201612240ram,sfo,HammJe01,special_teams,22,,,,,
player,201612240ram,sfo,HammJe01,st_pct,73%,,,,,
player,201612240ram,sfo,DrayJi00,pos,TE,,,,,
player,201612240ram,sfo,DrayJi00,offense,9,,,,,
player,201612240ram,sfo,DrayJi00,off_pct,12%,,,,,
player,201612240ram,sfo,DrayJi00,defense,0,,,,,
player,201612240ram,sfo,DrayJi00,def_pct,0%,,,,,
player,201612240ram,sfo,DrayJi00,special_teams,0,,,,,
player,201612240ram,sfo,DrayJi00,st_pct,0%,,,,,
player,201612240ram,sfo,HarrDu01,pos,RB,,,,,
player,201612240ram,sfo,HarrDu01,offense,5,,,,,
player,201612240ram,sfo,HarrDu01,off_pct,7%,,,,,
player,201612240ram,sfo,HarrDu01,defense,0,,,,,
player,201612240ram,sfo,HarrDu01,def_pct,0%,,,,,
player,201612240ram,sfo,HarrDu01,special_teams,5,,,,,
player,201612240ram,sfo,HarrDu01,st_pct,17%,,,,,
player,201612240ram,sfo,BaldAl01,pos,G,,,,,
player,201612240ram,sfo,BaldAl01,offense,3,,,,,
player,201612240ram,sfo,BaldAl01,off_pct,4%,,,,,
player,201612240ram,sfo,BaldAl01,defense,0,,,,,
player,201612240ram,sfo,BaldAl01,def_pct,0%,,,,,
player,201612240ram,sfo,BaldAl01,special_teams,0,,,,,
player,201612240ram,sfo,BaldAl01,st_pct,0%,,,,,
player,201612240ram,sfo,TartJa00,pos,SS,,,,,
player,201612240ram,sfo,TartJa00,offense,0,,,,,
player,201612240ram,sfo,TartJa00,off_pct,0%,,,,,
player,201612240ram,sfo,TartJa00,defense,59,,,,,
player,201612240ram,sfo,TartJa00,def_pct,100%,,,,,
player,201612240ram,sfo,TartJa00,special_teams,1,,,,,
player,201612240ram,sfo,TartJa00,st_pct,3%,,,,,
player,201612240ram,sfo,BrocTr00,pos,CB,,,,,
player,201612240ram,sfo,BrocTr00,offense,0,,,,,
player,201612240ram,sfo,BrocTr00,off_pct,0%,,,,,
player,201612240ram,sfo,BrocTr00,defense,59,,,,,
player,201612240ram,sfo,BrocTr00,def_pct,100%,,,,,
player,201612240ram,sfo,BrocTr00,special_teams,0,,,,,
player,201612240ram,sfo,BrocTr00,st_pct,0%,,,,,
player,201612240ram,sfo,BethAn20,pos,SS,,,,,
player,201612240ram,sfo,BethAn20,offense,0,,,,,
player,201612240ram,sfo,BethAn20,off_pct,0%,,,,,
player,201612240ram,sfo,BethAn20,defense,59,,,,,
player,201612240ram,sfo,BethAn20,def_pct,100%,,,,,
player,201612240ram,sfo,BethAn20,special_teams,0,,,,,
player,201612240ram,sfo,BethAn20,st_pct,0%,,,,,
player,201612240ram,sfo,WilhMi00,pos,LB,,,,,
player,201612240ram,sfo,WilhMi00,offense,0,,,,,
player,201612240ram,sfo,WilhMi00,off_pct,0%,,,,,
player,201612240ram,sfo,WilhMi00,defense,58,,,,,
player,201612240ram,sfo,WilhMi00,def_pct,98%,,,,,
player,201612240ram,sfo,WilhMi00,special_teams,12,,,,,
player,201612240ram,sfo,WilhMi00,st_pct,40%,,,,,
player,201612240ram,sfo,RobiRa00,pos,CB,,,,,
player,201612240ram,sfo,RobiRa00,offense,0,,,,,
player,201612240ram,sfo,RobiRa00,off_pct,0%,,,,,
player,201612240ram,sfo,RobiRa00,defense,58,,,,,
player,201612240ram,sfo,RobiRa00,def_pct,98%,,,,,
player,201612240ram,sfo,RobiRa00,special_teams,1,,,,,
player,201612240ram,sfo,RobiRa00,st_pct,3%,,,,,
player,201612240ram,sfo,BuckDe00,pos,DT,,,,,
player,201612240ram,sfo,BuckDe00,offense,0,,,,,
player,201612240ram,sfo,BuckDe00,off_pct,0%,,,,,
player,201612240ram,sfo,BuckDe00,defense,55,,,,,
player,201612240ram,sfo,BuckDe00,def_pct,93%,,,,,
player,201612240ram,sfo,BuckDe00,special_teams,5,,,,,
player,201612240ram,sfo,BuckDe00,st_pct,17%,,,,,
player,201612240ram,sfo,HodgGe00,pos,LB,,,,,
player,201612240ram,sfo,HodgGe00,offense,0,,,,,
player,201612240ram,sfo,HodgGe00,off_pct,0%,,,,,
player,201612240ram,sfo,HodgGe00,defense,54,,,,,
player,201612240ram,sfo,HodgGe00,def_pct,92%,,,,,
player,201612240ram,sfo,HodgGe00,special_teams,0,,,,,
player,201612240ram,sfo,HodgGe00,st_pct,0%,,,,,
player,201612240ram,sfo,BrooAh21,pos,LB,,,,,
player,201612240ram,sfo,BrooAh21,offense,0,,,,,
player,201612240ram,sfo,BrooAh21,off_pct,0%,,,,,
player,201612240ram,sfo,BrooAh21,defense,48,,,,,
player,201612240ram,sfo,BrooAh21,def_pct,81%,,,,,
player,201612240ram,sfo,BrooAh21,special_teams,3,,,,,
player,201612240ram,sfo,BrooAh21,st_pct,10%,,,,,
player,201612240ram,sfo,JoneCh04,pos,DT,,,,,
player,201612240ram,sfo,JoneCh04,offense,0,,,,,
player,201612240ram,sfo,JoneCh04,off_pct,0%,,,,,
player,201612240ram,sfo,JoneCh04,defense,36,,,,,
player,201612240ram,sfo,JoneCh04,def_pct,61%,,,,,
player,201612240ram,sfo,JoneCh04,special_teams,9,,,,,
player,201612240ram,sfo,JoneCh04,st_pct,30%,,,,,
player,201612240ram,sfo,HaroEl00,pos,LB,,,,,
player,201612240ram,sfo,HaroEl00,offense,0,,,,,
player,201612240ram,sfo,HaroEl00,off_pct,0%,,,,,
player,201612240ram,sfo,HaroEl00,defense,32,,,,,
player,201612240ram,sfo,HaroEl00,def_pct,54%,,,,,
player,201612240ram,sfo,HaroEl00,special_teams,0,,,,,
player,201612240ram,sfo,HaroEl00,st_pct,0%,,,,,
player,201612240ram,sfo,ReasKe00,pos,CB,,,,,
player,201612240ram,sfo,ReasKe00,offense,0,,,,,
player,201612240ram,sfo,ReasKe00,off_pct,0%,,,,,
player,201612240ram,sfo,ReasKe00,defense,31,,,,,
player,201612240ram,sfo,ReasKe00,def_pct,53%,,,,,
player,201612240ram,sfo,ReasKe00,special_teams,3,,,,,
player,201612240ram,sfo,ReasKe00,st_pct,10%,,,,,
player,201612240ram,sfo,LyncAa00,pos,LB,,,,,
player,201612240ram,sfo,LyncAa00,offense,0,,,,,
player,201612240ram,sfo,LyncAa00,off_pct,0%,,,,,
player,201612240ram,sfo,LyncAa00,defense,27,,,,,
player,201612240ram,sfo,LyncAa00,def_pct,46%,,,,,
player,201612240ram,sfo,LyncAa00,special_teams,0,,,,,
player,201612240ram,sfo,LyncAa00,st_pct,0%,,,,,
player,201612240ram,sfo,DialQu00,pos,DT,,,,,
player,201612240ram,sfo,DialQu00,offense,0,,,,,
player,201612240ram,sfo,DialQu00,off_pct,0%,,,,,
player,201612240ram,sfo,DialQu00,defense,27,,,,,
player,201612240ram,sfo,DialQu00,def_pct,46%,,,,,
player,201612240ram,sfo,DialQu00,special_teams,0,,,,,
player,201612240ram,sfo,DialQu00,st_pct,0%,,,,,
player,201612240ram,sfo,BlaiRo00,pos,DT,,,,,
player,201612240ram,sfo,BlaiRo00,offense,0,,,,,
player,201612240ram,sfo,BlaiRo00,off_pct,0%,,,,,
player,201612240ram,sfo,BlaiRo00,defense,22,,,,,
player,201612240ram,sfo,BlaiRo00,def_pct,37%,,,,,
player,201612240ram,sfo,BlaiRo00,special_teams,11,,,,,
player,201612240ram,sfo,BlaiRo00,st_pct,37%,,,,,
player,201612240ram,sfo,PurcMi00,pos,NT,,,,,
player,201612240ram,sfo,PurcMi00,offense,0,,,,,
player,201612240ram,sfo,PurcMi00,off_pct,0%,,,,,
player,201612240ram,sfo,PurcMi00,defense,12,,,,,
player,201612240ram,sfo,PurcMi00,def_pct,20%,,,,,
player,201612240ram,sfo,PurcMi00,special_teams,9,,,,,
player,201612240ram,sfo,PurcMi00,st_pct,30%,,,,,
player,201612240ram,sfo,CromMa01,pos,FS,,,,,
player,201612240ram,sfo,CromMa01,offense,0,,,,,
player,201612240ram,sfo,CromMa01,off_pct,0%,,,,,
player,201612240ram,sfo,CromMa01,defense,6,,,,,
player,201612240ram,sfo,CromMa01,def_pct,10%,,,,,
player,201612240ram,sfo,CromMa01,special_teams,19,,,,,
player,201612240ram,sfo,CromMa01,st_pct,63%,,,,,
player,201612240ram,sfo,JeroTo00,pos,DT,,,,,
player,201612240ram,sfo,JeroTo00,offense,0,,,,,
player,201612240ram,sfo,JeroTo00,off_pct,0%,,,,,
player,201612240ram,sfo,JeroTo00,defense,4,,,,,
player,201612240ram,sfo,JeroTo00,def_pct,7%,,,,,
player,201612240ram,sfo,JeroTo00,special_teams,0,,,,,
player,201612240ram,sfo,JeroTo00,st_pct,0%,,,,,
player,201612240ram,sfo,BradCa01,pos,LB,,,,,
player,201612240ram,sfo,BradCa01,offense,0,,,,,
player,201612240ram,sfo,BradCa01,off_pct,0%,,,,,
player,201612240ram,sfo,BradCa01,defense,1,,,,,
player,201612240ram,sfo,BradCa01,def_pct,2%,,,,,
player,201612240ram,sfo,BradCa01,special_teams,25,,,,,
player,201612240ram,sfo,BradCa01,st_pct,83%,,,,,
player,201612240ram,sfo,McMaWy00,pos,LB,,,,,
player,201612240ram,sfo,McMaWy00,offense,0,,,,,
player,201612240ram,sfo,McMaWy00,off_pct,0%,,,,,
player,201612240ram,sfo,McMaWy00,defense,1,,,,,
player,201612240ram,sfo,McMaWy00,def_pct,2%,,,,,
player,201612240ram,sfo,McMaWy00,special_teams,2,,,,,
player,201612240ram,sfo,McMaWy00,st_pct,7%,,,,,
player,201612240ram,sfo,BallMa00,pos,SS,,,,,
player,201612240ram,sfo,BallMa00,offense,0,,,,,
player,201612240ram,sfo,BallMa00,off_pct,0%,,,,,
player,201612240ram,sfo,BallMa00,defense,0,,,,,
player,201612240ram,sfo,BallMa00,def_pct,0%,,,,,
player,201612240ram,sfo,BallMa00,special_teams,28,,,,,
player,201612240ram,sfo,BallMa00,st_pct,93%,,,,,
player,201612240ram,sfo,SunsVi00,pos,SS,,,,,
player,201612240ram,sfo,SunsVi00,offense,0,,,,,
player,201612240ram,sfo,SunsVi00,off_pct,0%,,,,,
player,201612240ram,sfo,SunsVi00,defense,0,,,,,
player,201612240ram,sfo,SunsVi00,def_pct,0%,,,,,
player,201612240ram,sfo,SunsVi00,special_teams,28,,,,,
player,201612240ram,sfo,SunsVi00,st_pct,93%,,,,,
player,201612240ram,sfo,ShepJa00,pos,DB,,,,,
player,201612240ram,sfo,ShepJa00,offense,0,,,,,
player,201612240ram,sfo,ShepJa00,off_pct,0%,,,,,
player,201612240ram,sfo,ShepJa00,defense,0,,,,,
player,201612240ram,sfo,ShepJa00,def_pct,0%,,,,,
player,201612240ram,sfo,ShepJa00,special_teams,17,,,,,
player,201612240ram,sfo,ShepJa00,st_pct,57%,,,,,
player,201612240ram,sfo,IworPr00,pos,DB,,,,,
player,201612240ram,sfo,IworPr00,offense,0,,,,,
player,201612240ram,sfo,IworPr00,off_pct,0%,,,,,
player,201612240ram,sfo,IworPr00,defense,0,,,,,
player,201612240ram,sfo,IworPr00,def_pct,0%,,,,,
player,201612240ram,sfo,IworPr00,special_teams,16,,,,,
player,201612240ram,sfo,IworPr00,st_pct,53%,,,,,
player,201612240ram,sfo,PiniBr00,pos,P,,,,,
player,201612240ram,sfo,PiniBr00,offense,0,,,,,
player,201612240ram,sfo,PiniBr00,off_pct,0%,,,,,
player,201612240ram,sfo,PiniBr00,defense,0,,,,,
player,201612240ram,sfo,PiniBr00,def_pct,0%,,,,,
player,201612240ram,sfo,PiniBr00,special_teams,12,,,,,
player,201612240ram,sfo,PiniBr00,st_pct,40%,,,,,
player,201612240ram,sfo,NelsKy00,pos,LS,,,,,
player,201612240ram,sfo,NelsKy00,offense,0,,,,,
player,201612240ram,sfo,NelsKy00,off_pct,0%,,,,,
player,201612240ram,sfo,NelsKy00,defense,0,,,,,
player,201612240ram,sfo,NelsKy00,def_pct,0%,,,,,
player,201612240ram,sfo,NelsKy00,special_teams,11,,,,,
player,201612240ram,sfo,NelsKy00,st_pct,37%,,,,,
player,201612240ram,sfo,dawsophi01,pos,K,,,,,
player,201612240ram,sfo,dawsophi01,offense,0,,,,,
player,201612240ram,sfo,dawsophi01,off_pct,0%,,,,,
player,201612240ram,sfo,dawsophi01,defense,0,,,,,
player,201612240ram,sfo,dawsophi01,def_pct,0%,,,,,
player,201612240ram,sfo,dawsophi01,special_teams,5,,,,,
player,201612240ram,sfo,dawsophi01,st_pct,17%,,,,,
