game,2016,6,20161016,201610160det,ram,"Los Angeles Rams",28,det,"Detroit Lions",31
player,201610160det,ram,AlexMa00,qb_hits,0,,,,,
player,201610160det,ram,AlexMa00,fumbles_rec,0,,,,,
player,201610160det,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201610160det,ram,AlexMa00,fumbles_forced,0,,,,,
player,201610160det,ram,BrocMi00,def_int,0,,,,,
player,201610160det,ram,BrocMi00,def_int_yds,0,,,,,
player,201610160det,ram,BrocMi00,def_int_td,0,,,,,
player,201610160det,ram,BrocMi00,def_int_long,0,,,,,
player,201610160det,ram,BrocMi00,pass_defended,1,,,,,
player,201610160det,ram,BrocMi00,sacks,0.0,,,,,
player,201610160det,ram,BrocMi00,tackles_combined,1,,,,,
player,201610160det,ram,BrocMi00,tackles_solo,1,,,,,
player,201610160det,ram,BrocMi00,tackles_assists,0,,,,,
player,201610160det,ram,BrocMi00,tackles_loss,0,,,,,
player,201610160det,ram,BrocMi00,qb_hits,0,,,,,
player,201610160det,ram,BrocMi00,fumbles_rec,0,,,,,
player,201610160det,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201610160det,ram,BrocMi00,fumbles_forced,0,,,,,
player,201610160det,ram,HayeWi99,def_int,0,,,,,
player,201610160det,ram,HayeWi99,def_int_yds,0,,,,,
player,201610160det,ram,HayeWi99,def_int_td,0,,,,,
player,201610160det,ram,HayeWi99,def_int_long,0,,,,,
player,201610160det,ram,HayeWi99,pass_defended,0,,,,,
player,201610160det,ram,HayeWi99,sacks,0.0,,,,,
player,201610160det,ram,HayeWi99,tackles_combined,1,,,,,
player,201610160det,ram,HayeWi99,tackles_solo,1,,,,,
player,201610160det,ram,HayeWi99,tackles_assists,0,,,,,
player,201610160det,ram,HayeWi99,tackles_loss,0,,,,,
player,201610160det,ram,HayeWi99,qb_hits,1,,,,,
player,201610160det,ram,HayeWi99,fumbles_rec,0,,,,,
player,201610160det,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201610160det,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201610160det,ram,HayeWi99,fumbles_forced,0,,,,,
player,201610160det,ram,LongMa00,def_int,0,,,,,
player,201610160det,ram,LongMa00,def_int_yds,0,,,,,
player,201610160det,ram,LongMa00,def_int_td,0,,,,,
player,201610160det,ram,LongMa00,def_int_long,0,,,,,
player,201610160det,ram,LongMa00,pass_defended,0,,,,,
player,201610160det,ram,LongMa00,sacks,0.0,,,,,
player,201610160det,ram,LongMa00,tackles_combined,1,,,,,
player,201610160det,ram,LongMa00,tackles_solo,1,,,,,
player,201610160det,ram,LongMa00,tackles_assists,0,,,,,
player,201610160det,ram,LongMa00,tackles_loss,0,,,,,
player,201610160det,ram,LongMa00,qb_hits,0,,,,,
player,201610160det,ram,LongMa00,fumbles_rec,0,,,,,
player,201610160det,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201610160det,ram,LongMa00,fumbles_forced,0,,,,,
player,201610160det,ram,ReynCh00,def_int,0,,,,,
player,201610160det,ram,ReynCh00,def_int_yds,0,,,,,
player,201610160det,ram,ReynCh00,def_int_td,0,,,,,
player,201610160det,ram,ReynCh00,def_int_long,0,,,,,
player,201610160det,ram,ReynCh00,pass_defended,0,,,,,
player,201610160det,ram,ReynCh00,sacks,0.0,,,,,
player,201610160det,ram,ReynCh00,tackles_combined,1,,,,,
player,201610160det,ram,ReynCh00,tackles_solo,1,,,,,
player,201610160det,ram,ReynCh00,tackles_assists,0,,,,,
player,201610160det,ram,ReynCh00,tackles_loss,0,,,,,
player,201610160det,ram,ReynCh00,qb_hits,0,,,,,
player,201610160det,ram,ReynCh00,fumbles_rec,0,,,,,
player,201610160det,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201610160det,ram,ReynCh00,fumbles_forced,0,,,,,
player,201610160det,ram,ThomCa99,def_int,0,,,,,
player,201610160det,ram,ThomCa99,def_int_yds,0,,,,,
player,201610160det,ram,ThomCa99,def_int_td,0,,,,,
player,201610160det,ram,ThomCa99,def_int_long,0,,,,,
player,201610160det,ram,ThomCa99,pass_defended,0,,,,,
player,201610160det,ram,ThomCa99,sacks,0.0,,,,,
player,201610160det,ram,ThomCa99,tackles_combined,1,,,,,
player,201610160det,ram,ThomCa99,tackles_solo,1,,,,,
player,201610160det,ram,ThomCa99,tackles_assists,0,,,,,
player,201610160det,ram,ThomCa99,tackles_loss,0,,,,,
player,201610160det,ram,ThomCa99,qb_hits,0,,,,,
player,201610160det,ram,ThomCa99,fumbles_rec,0,,,,,
player,201610160det,ram,ThomCa99,fumbles_rec_yds,0,,,,,
player,201610160det,ram,ThomCa99,fumbles_rec_td,0,,,,,
player,201610160det,ram,ThomCa99,fumbles_forced,0,,,,,
player,201610160det,ram,KeenCa00,def_int,0,,,,,
player,201610160det,ram,KeenCa00,def_int_yds,,,,,,
player,201610160det,ram,KeenCa00,def_int_td,0,,,,,
player,201610160det,ram,KeenCa00,def_int_long,0,,,,,
player,201610160det,ram,KeenCa00,pass_defended,0,,,,,
player,201610160det,ram,KeenCa00,sacks,0.0,,,,,
player,201610160det,ram,KeenCa00,tackles_combined,0,,,,,
player,201610160det,ram,KeenCa00,tackles_solo,0,,,,,
player,201610160det,ram,KeenCa00,tackles_assists,0,,,,,
player,201610160det,ram,KeenCa00,tackles_loss,,,,,,
player,201610160det,ram,KeenCa00,qb_hits,,,,,,
player,201610160det,ram,KeenCa00,fumbles_rec,1,,,,,
player,201610160det,ram,KeenCa00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,KeenCa00,fumbles_rec_td,0,,,,,
player,201610160det,ram,KeenCa00,fumbles_forced,0,,,,,
player,201610160det,ram,WestEt00,def_int,0,,,,,
player,201610160det,ram,WestEt00,def_int_yds,0,,,,,
player,201610160det,ram,WestEt00,def_int_td,0,,,,,
player,201610160det,ram,WestEt00,def_int_long,0,,,,,
player,201610160det,ram,WestEt00,pass_defended,0,,,,,
player,201610160det,ram,WestEt00,sacks,0.0,,,,,
player,201610160det,ram,WestEt00,tackles_combined,0,,,,,
player,201610160det,ram,WestEt00,tackles_solo,0,,,,,
player,201610160det,ram,WestEt00,tackles_assists,0,,,,,
player,201610160det,ram,WestEt00,tackles_loss,0,,,,,
player,201610160det,ram,WestEt00,qb_hits,1,,,,,
player,201610160det,ram,WestEt00,fumbles_rec,0,,,,,
player,201610160det,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201610160det,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201610160det,ram,WestEt00,fumbles_forced,0,,,,,
player,201610160det,det,BushRa00,def_int,1,,,,,
player,201610160det,det,BushRa00,def_int_yds,0,,,,,
player,201610160det,det,BushRa00,def_int_td,0,,,,,
player,201610160det,det,BushRa00,def_int_long,0,,,,,
player,201610160det,det,BushRa00,pass_defended,1,,,,,
player,201610160det,det,BushRa00,sacks,0.0,,,,,
player,201610160det,det,BushRa00,tackles_combined,3,,,,,
player,201610160det,det,BushRa00,tackles_solo,2,,,,,
player,201610160det,det,BushRa00,tackles_assists,1,,,,,
player,201610160det,det,BushRa00,tackles_loss,0,,,,,
player,201610160det,det,BushRa00,qb_hits,0,,,,,
player,201610160det,det,BushRa00,fumbles_rec,0,,,,,
player,201610160det,det,BushRa00,fumbles_rec_yds,0,,,,,
player,201610160det,det,BushRa00,fumbles_rec_td,0,,,,,
player,201610160det,det,BushRa00,fumbles_forced,0,,,,,
player,201610160det,det,TaylDe00,def_int,0,,,,,
player,201610160det,det,TaylDe00,def_int_yds,0,,,,,
player,201610160det,det,TaylDe00,def_int_td,0,,,,,
player,201610160det,det,TaylDe00,def_int_long,0,,,,,
player,201610160det,det,TaylDe00,pass_defended,1,,,,,
player,201610160det,det,TaylDe00,sacks,1.0,,,,,
player,201610160det,det,TaylDe00,tackles_combined,2,,,,,
player,201610160det,det,TaylDe00,tackles_solo,2,,,,,
player,201610160det,det,TaylDe00,tackles_assists,0,,,,,
player,201610160det,det,TaylDe00,tackles_loss,0,,,,,
player,201610160det,det,TaylDe00,qb_hits,1,,,,,
player,201610160det,det,TaylDe00,fumbles_rec,0,,,,,
player,201610160det,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201610160det,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201610160det,det,TaylDe00,fumbles_forced,1,,,,,
player,201610160det,det,WhitTa00,def_int,0,,,,,
player,201610160det,det,WhitTa00,def_int_yds,0,,,,,
player,201610160det,det,WhitTa00,def_int_td,0,,,,,
player,201610160det,det,WhitTa00,def_int_long,0,,,,,
player,201610160det,det,WhitTa00,pass_defended,0,,,,,
player,201610160det,det,WhitTa00,sacks,0.0,,,,,
player,201610160det,det,WhitTa00,tackles_combined,9,,,,,
player,201610160det,det,WhitTa00,tackles_solo,7,,,,,
player,201610160det,det,WhitTa00,tackles_assists,2,,,,,
player,201610160det,det,WhitTa00,tackles_loss,0,,,,,
player,201610160det,det,WhitTa00,qb_hits,0,,,,,
player,201610160det,det,WhitTa00,fumbles_rec,0,,,,,
player,201610160det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201610160det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201610160det,det,WhitTa00,fumbles_forced,0,,,,,
player,201610160det,det,DiggQu00,def_int,0,,,,,
player,201610160det,det,DiggQu00,def_int_yds,0,,,,,
player,201610160det,det,DiggQu00,def_int_td,0,,,,,
player,201610160det,det,DiggQu00,def_int_long,0,,,,,
player,201610160det,det,DiggQu00,pass_defended,0,,,,,
player,201610160det,det,DiggQu00,sacks,0.0,,,,,
player,201610160det,det,DiggQu00,tackles_combined,5,,,,,
player,201610160det,det,DiggQu00,tackles_solo,5,,,,,
player,201610160det,det,DiggQu00,tackles_assists,0,,,,,
player,201610160det,det,DiggQu00,tackles_loss,1,,,,,
player,201610160det,det,DiggQu00,qb_hits,0,,,,,
player,201610160det,det,DiggQu00,fumbles_rec,0,,,,,
player,201610160det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201610160det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201610160det,det,DiggQu00,fumbles_forced,0,,,,,
player,201610160det,det,VanNKy00,def_int,0,,,,,
player,201610160det,det,VanNKy00,def_int_yds,0,,,,,
player,201610160det,det,VanNKy00,def_int_td,0,,,,,
player,201610160det,det,VanNKy00,def_int_long,0,,,,,
player,201610160det,det,VanNKy00,pass_defended,0,,,,,
player,201610160det,det,VanNKy00,sacks,0.0,,,,,
player,201610160det,det,VanNKy00,tackles_combined,5,,,,,
player,201610160det,det,VanNKy00,tackles_solo,5,,,,,
player,201610160det,det,VanNKy00,tackles_assists,0,,,,,
player,201610160det,det,VanNKy00,tackles_loss,0,,,,,
player,201610160det,det,VanNKy00,qb_hits,0,,,,,
player,201610160det,det,VanNKy00,fumbles_rec,0,,,,,
player,201610160det,det,VanNKy00,fumbles_rec_yds,0,,,,,
player,201610160det,det,VanNKy00,fumbles_rec_td,0,,,,,
player,201610160det,det,VanNKy00,fumbles_forced,0,,,,,
player,201610160det,det,ArmbTh00,def_int,0,,,,,
player,201610160det,det,ArmbTh00,def_int_yds,0,,,,,
player,201610160det,det,ArmbTh00,def_int_td,0,,,,,
player,201610160det,det,ArmbTh00,def_int_long,0,,,,,
player,201610160det,det,ArmbTh00,pass_defended,0,,,,,
player,201610160det,det,ArmbTh00,sacks,0.0,,,,,
player,201610160det,det,ArmbTh00,tackles_combined,4,,,,,
player,201610160det,det,ArmbTh00,tackles_solo,4,,,,,
player,201610160det,det,ArmbTh00,tackles_assists,0,,,,,
player,201610160det,det,ArmbTh00,tackles_loss,0,,,,,
player,201610160det,det,ArmbTh00,qb_hits,0,,,,,
player,201610160det,det,ArmbTh00,fumbles_rec,0,,,,,
player,201610160det,det,ArmbTh00,fumbles_rec_yds,0,,,,,
player,201610160det,det,ArmbTh00,fumbles_rec_td,0,,,,,
player,201610160det,det,ArmbTh00,fumbles_forced,0,,,,,
player,201610160det,det,QuinGl99,def_int,0,,,,,
player,201610160det,det,QuinGl99,def_int_yds,0,,,,,
player,201610160det,det,QuinGl99,def_int_td,0,,,,,
player,201610160det,det,QuinGl99,def_int_long,0,,,,,
player,201610160det,det,QuinGl99,pass_defended,0,,,,,
player,201610160det,det,QuinGl99,sacks,0.0,,,,,
player,201610160det,det,QuinGl99,tackles_combined,4,,,,,
player,201610160det,det,QuinGl99,tackles_solo,3,,,,,
player,201610160det,det,QuinGl99,tackles_assists,1,,,,,
player,201610160det,det,QuinGl99,tackles_loss,0,,,,,
player,201610160det,det,QuinGl99,qb_hits,0,,,,,
player,201610160det,det,QuinGl99,fumbles_rec,0,,,,,
player,201610160det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201610160det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201610160det,det,QuinGl99,fumbles_forced,0,,,,,
player,201610160det,det,ZettAn00,def_int,0,,,,,
player,201610160det,det,ZettAn00,def_int_yds,0,,,,,
player,201610160det,det,ZettAn00,def_int_td,0,,,,,
player,201610160det,det,ZettAn00,def_int_long,0,,,,,
player,201610160det,det,ZettAn00,pass_defended,0,,,,,
player,201610160det,det,ZettAn00,sacks,0.0,,,,,
player,201610160det,det,ZettAn00,tackles_combined,4,,,,,
player,201610160det,det,ZettAn00,tackles_solo,4,,,,,
player,201610160det,det,ZettAn00,tackles_assists,0,,,,,
player,201610160det,det,ZettAn00,tackles_loss,0,,,,,
player,201610160det,det,ZettAn00,qb_hits,0,,,,,
player,201610160det,det,ZettAn00,fumbles_rec,0,,,,,
player,201610160det,det,ZettAn00,fumbles_rec_yds,0,,,,,
player,201610160det,det,ZettAn00,fumbles_rec_td,0,,,,,
player,201610160det,det,ZettAn00,fumbles_forced,0,,,,,
player,201610160det,det,HydeKe01,def_int,0,,,,,
player,201610160det,det,HydeKe01,def_int_yds,0,,,,,
player,201610160det,det,HydeKe01,def_int_td,0,,,,,
player,201610160det,det,HydeKe01,def_int_long,0,,,,,
player,201610160det,det,HydeKe01,pass_defended,0,,,,,
player,201610160det,det,HydeKe01,sacks,0.0,,,,,
player,201610160det,det,HydeKe01,tackles_combined,3,,,,,
player,201610160det,det,HydeKe01,tackles_solo,3,,,,,
player,201610160det,det,HydeKe01,tackles_assists,0,,,,,
player,201610160det,det,HydeKe01,tackles_loss,2,,,,,
player,201610160det,det,HydeKe01,qb_hits,0,,,,,
player,201610160det,det,HydeKe01,fumbles_rec,0,,,,,
player,201610160det,det,HydeKe01,fumbles_rec_yds,0,,,,,
player,201610160det,det,HydeKe01,fumbles_rec_td,0,,,,,
player,201610160det,det,HydeKe01,fumbles_forced,0,,,,,
player,201610160det,det,WilsTa00,def_int,0,,,,,
player,201610160det,det,WilsTa00,def_int_yds,0,,,,,
player,201610160det,det,WilsTa00,def_int_td,0,,,,,
player,201610160det,det,WilsTa00,def_int_long,0,,,,,
player,201610160det,det,WilsTa00,pass_defended,0,,,,,
player,201610160det,det,WilsTa00,sacks,0.0,,,,,
player,201610160det,det,WilsTa00,tackles_combined,3,,,,,
player,201610160det,det,WilsTa00,tackles_solo,2,,,,,
player,201610160det,det,WilsTa00,tackles_assists,1,,,,,
player,201610160det,det,WilsTa00,tackles_loss,0,,,,,
player,201610160det,det,WilsTa00,qb_hits,0,,,,,
player,201610160det,det,WilsTa00,fumbles_rec,0,,,,,
player,201610160det,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201610160det,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201610160det,det,WilsTa00,fumbles_forced,0,,,,,
player,201610160det,det,LawsNe00,def_int,0,,,,,
player,201610160det,det,LawsNe00,def_int_yds,0,,,,,
player,201610160det,det,LawsNe00,def_int_td,0,,,,,
player,201610160det,det,LawsNe00,def_int_long,0,,,,,
player,201610160det,det,LawsNe00,pass_defended,0,,,,,
player,201610160det,det,LawsNe00,sacks,0.0,,,,,
player,201610160det,det,LawsNe00,tackles_combined,2,,,,,
player,201610160det,det,LawsNe00,tackles_solo,2,,,,,
player,201610160det,det,LawsNe00,tackles_assists,0,,,,,
player,201610160det,det,LawsNe00,tackles_loss,0,,,,,
player,201610160det,det,LawsNe00,qb_hits,0,,,,,
player,201610160det,det,LawsNe00,fumbles_rec,0,,,,,
player,201610160det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201610160det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201610160det,det,LawsNe00,fumbles_forced,0,,,,,
player,201610160det,det,SlayDa00,def_int,0,,,,,
player,201610160det,det,SlayDa00,def_int_yds,0,,,,,
player,201610160det,det,SlayDa00,def_int_td,0,,,,,
player,201610160det,det,SlayDa00,def_int_long,0,,,,,
player,201610160det,det,SlayDa00,pass_defended,1,,,,,
player,201610160det,det,SlayDa00,sacks,0.0,,,,,
player,201610160det,det,SlayDa00,tackles_combined,2,,,,,
player,201610160det,det,SlayDa00,tackles_solo,2,,,,,
player,201610160det,det,SlayDa00,tackles_assists,0,,,,,
player,201610160det,det,SlayDa00,tackles_loss,0,,,,,
player,201610160det,det,SlayDa00,qb_hits,0,,,,,
player,201610160det,det,SlayDa00,fumbles_rec,0,,,,,
player,201610160det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201610160det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201610160det,det,SlayDa00,fumbles_forced,0,,,,,
player,201610160det,det,ThorKh00,def_int,0,,,,,
player,201610160det,det,ThorKh00,def_int_yds,0,,,,,
player,201610160det,det,ThorKh00,def_int_td,0,,,,,
player,201610160det,det,ThorKh00,def_int_long,0,,,,,
player,201610160det,det,ThorKh00,pass_defended,0,,,,,
player,201610160det,det,ThorKh00,sacks,0.0,,,,,
player,201610160det,det,ThorKh00,tackles_combined,2,,,,,
player,201610160det,det,ThorKh00,tackles_solo,2,,,,,
player,201610160det,det,ThorKh00,tackles_assists,0,,,,,
player,201610160det,det,ThorKh00,tackles_loss,0,,,,,
player,201610160det,det,ThorKh00,qb_hits,1,,,,,
player,201610160det,det,ThorKh00,fumbles_rec,0,,,,,
player,201610160det,det,ThorKh00,fumbles_rec_yds,0,,,,,
player,201610160det,det,ThorKh00,fumbles_rec_td,0,,,,,
player,201610160det,det,ThorKh00,fumbles_forced,0,,,,,
player,201610160det,det,AnsaEz00,def_int,0,,,,,
player,201610160det,det,AnsaEz00,def_int_yds,0,,,,,
player,201610160det,det,AnsaEz00,def_int_td,0,,,,,
player,201610160det,det,AnsaEz00,def_int_long,0,,,,,
player,201610160det,det,AnsaEz00,pass_defended,0,,,,,
player,201610160det,det,AnsaEz00,sacks,0.0,,,,,
player,201610160det,det,AnsaEz00,tackles_combined,1,,,,,
player,201610160det,det,AnsaEz00,tackles_solo,1,,,,,
player,201610160det,det,AnsaEz00,tackles_assists,0,,,,,
player,201610160det,det,AnsaEz00,tackles_loss,1,,,,,
player,201610160det,det,AnsaEz00,qb_hits,0,,,,,
player,201610160det,det,AnsaEz00,fumbles_rec,0,,,,,
player,201610160det,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201610160det,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201610160det,det,AnsaEz00,fumbles_forced,0,,,,,
player,201610160det,det,BadeJo00,def_int,0,,,,,
player,201610160det,det,BadeJo00,def_int_yds,0,,,,,
player,201610160det,det,BadeJo00,def_int_td,0,,,,,
player,201610160det,det,BadeJo00,def_int_long,0,,,,,
player,201610160det,det,BadeJo00,pass_defended,0,,,,,
player,201610160det,det,BadeJo00,sacks,0.0,,,,,
player,201610160det,det,BadeJo00,tackles_combined,1,,,,,
player,201610160det,det,BadeJo00,tackles_solo,1,,,,,
player,201610160det,det,BadeJo00,tackles_assists,0,,,,,
player,201610160det,det,BadeJo00,tackles_loss,0,,,,,
player,201610160det,det,BadeJo00,qb_hits,0,,,,,
player,201610160det,det,BadeJo00,fumbles_rec,0,,,,,
player,201610160det,det,BadeJo00,fumbles_rec_yds,0,,,,,
player,201610160det,det,BadeJo00,fumbles_rec_td,0,,,,,
player,201610160det,det,BadeJo00,fumbles_forced,0,,,,,
player,201610160det,det,BryaAr00,def_int,0,,,,,
player,201610160det,det,BryaAr00,def_int_yds,0,,,,,
player,201610160det,det,BryaAr00,def_int_td,0,,,,,
player,201610160det,det,BryaAr00,def_int_long,0,,,,,
player,201610160det,det,BryaAr00,pass_defended,0,,,,,
player,201610160det,det,BryaAr00,sacks,0.0,,,,,
player,201610160det,det,BryaAr00,tackles_combined,1,,,,,
player,201610160det,det,BryaAr00,tackles_solo,0,,,,,
player,201610160det,det,BryaAr00,tackles_assists,1,,,,,
player,201610160det,det,BryaAr00,tackles_loss,0,,,,,
player,201610160det,det,BryaAr00,qb_hits,0,,,,,
player,201610160det,det,BryaAr00,fumbles_rec,0,,,,,
player,201610160det,det,BryaAr00,fumbles_rec_yds,0,,,,,
player,201610160det,det,BryaAr00,fumbles_rec_td,0,,,,,
player,201610160det,det,BryaAr00,fumbles_forced,0,,,,,
player,201610160det,det,CharSt00,def_int,0,,,,,
player,201610160det,det,CharSt00,def_int_yds,0,,,,,
player,201610160det,det,CharSt00,def_int_td,0,,,,,
player,201610160det,det,CharSt00,def_int_long,0,,,,,
player,201610160det,det,CharSt00,pass_defended,0,,,,,
player,201610160det,det,CharSt00,sacks,0.0,,,,,
player,201610160det,det,CharSt00,tackles_combined,1,,,,,
player,201610160det,det,CharSt00,tackles_solo,0,,,,,
player,201610160det,det,CharSt00,tackles_assists,1,,,,,
player,201610160det,det,CharSt00,tackles_loss,0,,,,,
player,201610160det,det,CharSt00,qb_hits,1,,,,,
player,201610160det,det,CharSt00,fumbles_rec,0,,,,,
player,201610160det,det,CharSt00,fumbles_rec_yds,0,,,,,
player,201610160det,det,CharSt00,fumbles_rec_td,0,,,,,
player,201610160det,det,CharSt00,fumbles_forced,0,,,,,
player,201610160det,det,RobiAS00,def_int,0,,,,,
player,201610160det,det,RobiAS00,def_int_yds,0,,,,,
player,201610160det,det,RobiAS00,def_int_td,0,,,,,
player,201610160det,det,RobiAS00,def_int_long,0,,,,,
player,201610160det,det,RobiAS00,pass_defended,1,,,,,
player,201610160det,det,RobiAS00,sacks,0.0,,,,,
player,201610160det,det,RobiAS00,tackles_combined,1,,,,,
player,201610160det,det,RobiAS00,tackles_solo,1,,,,,
player,201610160det,det,RobiAS00,tackles_assists,0,,,,,
player,201610160det,det,RobiAS00,tackles_loss,0,,,,,
player,201610160det,det,RobiAS00,qb_hits,0,,,,,
player,201610160det,det,RobiAS00,fumbles_rec,0,,,,,
player,201610160det,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201610160det,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201610160det,det,RobiAS00,fumbles_forced,0,,,,,
player,201610160det,det,WalkTy00,def_int,0,,,,,
player,201610160det,det,WalkTy00,def_int_yds,0,,,,,
player,201610160det,det,WalkTy00,def_int_td,0,,,,,
player,201610160det,det,WalkTy00,def_int_long,0,,,,,
player,201610160det,det,WalkTy00,pass_defended,0,,,,,
player,201610160det,det,WalkTy00,sacks,0.0,,,,,
player,201610160det,det,WalkTy00,tackles_combined,1,,,,,
player,201610160det,det,WalkTy00,tackles_solo,1,,,,,
player,201610160det,det,WalkTy00,tackles_assists,0,,,,,
player,201610160det,det,WalkTy00,tackles_loss,1,,,,,
player,201610160det,det,WalkTy00,qb_hits,0,,,,,
player,201610160det,det,WalkTy00,fumbles_rec,0,,,,,
player,201610160det,det,WalkTy00,fumbles_rec_yds,0,,,,,
player,201610160det,det,WalkTy00,fumbles_rec_td,0,,,,,
player,201610160det,det,WalkTy00,fumbles_forced,0,,,,,
player,201610160det,det,CopeBr00,def_int,0,,,,,
player,201610160det,det,CopeBr00,def_int_yds,0,,,,,
player,201610160det,det,CopeBr00,def_int_td,0,,,,,
player,201610160det,det,CopeBr00,def_int_long,0,,,,,
player,201610160det,det,CopeBr00,pass_defended,0,,,,,
player,201610160det,det,CopeBr00,sacks,0.0,,,,,
player,201610160det,det,CopeBr00,tackles_combined,0,,,,,
player,201610160det,det,CopeBr00,tackles_solo,0,,,,,
player,201610160det,det,CopeBr00,tackles_assists,0,,,,,
player,201610160det,det,CopeBr00,tackles_loss,0,,,,,
player,201610160det,det,CopeBr00,qb_hits,1,,,,,
player,201610160det,det,CopeBr00,fumbles_rec,0,,,,,
player,201610160det,det,CopeBr00,fumbles_rec_yds,0,,,,,
player,201610160det,det,CopeBr00,fumbles_rec_td,0,,,,,
player,201610160det,det,CopeBr00,fumbles_forced,0,,,,,
player,201610160det,ram,AustTa00,kick_ret,0,,,,,
player,201610160det,ram,AustTa00,kick_ret_yds,0,,,,,
player,201610160det,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201610160det,ram,AustTa00,kick_ret_td,0,,,,,
player,201610160det,ram,AustTa00,kick_ret_long,0,,,,,
player,201610160det,ram,AustTa00,punt_ret,1,,,,,
player,201610160det,ram,AustTa00,punt_ret_yds,2,,,,,
player,201610160det,ram,AustTa00,punt_ret_yds_per_ret,2.0,,,,,
player,201610160det,ram,AustTa00,punt_ret_td,0,,,,,
player,201610160det,ram,AustTa00,punt_ret_long,2,,,,,
player,201610160det,ram,CunnBe01,kick_ret,2,,,,,
player,201610160det,ram,CunnBe01,kick_ret_yds,39,,,,,
player,201610160det,ram,CunnBe01,kick_ret_yds_per_ret,19.5,,,,,
player,201610160det,ram,CunnBe01,kick_ret_td,0,,,,,
player,201610160det,ram,CunnBe01,kick_ret_long,22,,,,,
player,201610160det,ram,CunnBe01,punt_ret,0,,,,,
player,201610160det,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201610160det,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201610160det,ram,CunnBe01,punt_ret_td,0,,,,,
player,201610160det,ram,CunnBe01,punt_ret_long,0,,,,,
player,201610160det,det,RobeAn00,kick_ret,2,,,,,
player,201610160det,det,RobeAn00,kick_ret_yds,44,,,,,
player,201610160det,det,RobeAn00,kick_ret_yds_per_ret,22.0,,,,,
player,201610160det,det,RobeAn00,kick_ret_td,0,,,,,
player,201610160det,det,RobeAn00,kick_ret_long,27,,,,,
player,201610160det,det,RobeAn00,punt_ret,1,,,,,
player,201610160det,det,RobeAn00,punt_ret_yds,4,,,,,
player,201610160det,det,RobeAn00,punt_ret_yds_per_ret,4.0,,,,,
player,201610160det,det,RobeAn00,punt_ret_td,0,,,,,
player,201610160det,det,RobeAn00,punt_ret_long,4,,,,,
player,201610160det,ram,ZuerGr00,xpm,4,,,,,
player,201610160det,ram,ZuerGr00,xpa,4,,,,,
player,201610160det,ram,ZuerGr00,fgm,,,,,,
player,201610160det,ram,ZuerGr00,fga,,,,,,
player,201610160det,ram,ZuerGr00,punt,0,,,,,
player,201610160det,ram,ZuerGr00,punt_yds,0,,,,,
player,201610160det,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201610160det,ram,ZuerGr00,punt_long,0,,,,,
player,201610160det,ram,HekkJo00,xpm,,,,,,
player,201610160det,ram,HekkJo00,xpa,,,,,,
player,201610160det,ram,HekkJo00,fgm,,,,,,
player,201610160det,ram,HekkJo00,fga,,,,,,
player,201610160det,ram,HekkJo00,punt,2,,,,,
player,201610160det,ram,HekkJo00,punt_yds,94,,,,,
player,201610160det,ram,HekkJo00,punt_yds_per_punt,47.0,,,,,
player,201610160det,ram,HekkJo00,punt_long,54,,,,,
player,201610160det,det,PratMa20,xpm,4,,,,,
player,201610160det,det,PratMa20,xpa,4,,,,,
player,201610160det,det,PratMa20,fgm,1,,,,,
