game,2016,8,20161030,201610300htx,det,"Detroit Lions",13,htx,"Houston Texans",20
player,201610300htx,det,ReifRi00,pos,T,,,,,
player,201610300htx,det,ReifRi00,offense,49,,,,,
player,201610300htx,det,ReifRi00,off_pct,80%,,,,,
player,201610300htx,det,ReifRi00,defense,0,,,,,
player,201610300htx,det,ReifRi00,def_pct,0%,,,,,
player,201610300htx,det,ReifRi00,special_teams,3,,,,,
player,201610300htx,det,ReifRi00,st_pct,12%,,,,,
player,201610300htx,det,BoldAn00,pos,WR,,,,,
player,201610300htx,det,BoldAn00,offense,49,,,,,
player,201610300htx,det,BoldAn00,off_pct,80%,,,,,
player,201610300htx,det,BoldAn00,defense,0,,,,,
player,201610300htx,det,BoldAn00,def_pct,0%,,,,,
player,201610300htx,det,BoldAn00,special_teams,0,,,,,
player,201610300htx,det,BoldAn00,st_pct,0%,,,,,
player,201610300htx,det,EbroEr00,pos,TE,,,,,
player,201610300htx,det,EbroEr00,offense,49,,,,,
player,201610300htx,det,EbroEr00,off_pct,80%,,,,,
player,201610300htx,det,EbroEr00,defense,0,,,,,
player,201610300htx,det,EbroEr00,def_pct,0%,,,,,
player,201610300htx,det,EbroEr00,special_teams,0,,,,,
player,201610300htx,det,EbroEr00,st_pct,0%,,,,,
player,201610300htx,det,LeexKh00,pos,TE,,,,,
player,201610300htx,det,LeexKh00,offense,17,,,,,
player,201610300htx,det,LeexKh00,off_pct,28%,,,,,
player,201610300htx,det,LeexKh00,defense,0,,,,,
player,201610300htx,det,LeexKh00,def_pct,0%,,,,,
player,201610300htx,det,LeexKh00,special_teams,9,,,,,
player,201610300htx,det,LeexKh00,st_pct,35%,,,,,
player,201610300htx,det,LucaCo01,pos,T,,,,,
player,201610300htx,det,LucaCo01,offense,14,,,,,
player,201610300htx,det,LucaCo01,off_pct,23%,,,,,
player,201610300htx,det,LucaCo01,defense,0,,,,,
player,201610300htx,det,LucaCo01,def_pct,0%,,,,,
player,201610300htx,det,LucaCo01,special_teams,4,,,,,
player,201610300htx,det,LucaCo01,st_pct,15%,,,,,
player,201610300htx,det,ZennZa00,pos,RB,,,,,
player,201610300htx,det,ZennZa00,offense,9,,,,,
player,201610300htx,det,ZennZa00,off_pct,15%,,,,,
player,201610300htx,det,ZennZa00,defense,0,,,,,
player,201610300htx,det,ZennZa00,def_pct,0%,,,,,
player,201610300htx,det,ZennZa00,special_teams,9,,,,,
player,201610300htx,det,ZennZa00,st_pct,35%,,,,,
player,201610300htx,det,BurtMi00,pos,FB,,,,,
player,201610300htx,det,BurtMi00,offense,8,,,,,
player,201610300htx,det,BurtMi00,off_pct,13%,,,,,
player,201610300htx,det,BurtMi00,defense,0,,,,,
player,201610300htx,det,BurtMi00,def_pct,0%,,,,,
player,201610300htx,det,BurtMi00,special_teams,13,,,,,
player,201610300htx,det,BurtMi00,st_pct,50%,,,,,
player,201610300htx,det,RobeAn00,pos,WR,,,,,
player,201610300htx,det,RobeAn00,offense,4,,,,,
player,201610300htx,det,RobeAn00,off_pct,7%,,,,,
player,201610300htx,det,RobeAn00,defense,0,,,,,
player,201610300htx,det,RobeAn00,def_pct,0%,,,,,
player,201610300htx,det,RobeAn00,special_teams,9,,,,,
player,201610300htx,det,RobeAn00,st_pct,35%,,,,,
player,201610300htx,det,HarbCl00,pos,TE,,,,,
player,201610300htx,det,HarbCl00,offense,1,,,,,
player,201610300htx,det,HarbCl00,off_pct,2%,,,,,
player,201610300htx,det,HarbCl00,defense,0,,,,,
player,201610300htx,det,HarbCl00,def_pct,0%,,,,,
player,201610300htx,det,HarbCl00,special_teams,5,,,,,
player,201610300htx,det,HarbCl00,st_pct,19%,,,,,
player,201610300htx,det,QuinGl99,pos,FS,,,,,
player,201610300htx,det,QuinGl99,offense,0,,,,,
player,201610300htx,det,QuinGl99,off_pct,0%,,,,,
player,201610300htx,det,QuinGl99,defense,67,,,,,
player,201610300htx,det,QuinGl99,def_pct,100%,,,,,
player,201610300htx,det,QuinGl99,special_teams,4,,,,,
player,201610300htx,det,QuinGl99,st_pct,15%,,,,,
player,201610300htx,det,WhitTa00,pos,LB,,,,,
player,201610300htx,det,WhitTa00,offense,0,,,,,
player,201610300htx,det,WhitTa00,off_pct,0%,,,,,
player,201610300htx,det,WhitTa00,defense,67,,,,,
player,201610300htx,det,WhitTa00,def_pct,100%,,,,,
player,201610300htx,det,WhitTa00,special_teams,4,,,,,
player,201610300htx,det,WhitTa00,st_pct,15%,,,,,
player,201610300htx,det,LawsNe00,pos,CB,,,,,
player,201610300htx,det,LawsNe00,offense,0,,,,,
player,201610300htx,det,LawsNe00,off_pct,0%,,,,,
player,201610300htx,det,LawsNe00,defense,66,,,,,
player,201610300htx,det,LawsNe00,def_pct,99%,,,,,
player,201610300htx,det,LawsNe00,special_teams,7,,,,,
player,201610300htx,det,LawsNe00,st_pct,27%,,,,,
player,201610300htx,det,BadeJo00,pos,CB,,,,,
player,201610300htx,det,BadeJo00,offense,0,,,,,
player,201610300htx,det,BadeJo00,off_pct,0%,,,,,
player,201610300htx,det,BadeJo00,defense,49,,,,,
player,201610300htx,det,BadeJo00,def_pct,73%,,,,,
player,201610300htx,det,BadeJo00,special_teams,8,,,,,
player,201610300htx,det,BadeJo00,st_pct,31%,,,,,
player,201610300htx,det,WilsTa00,pos,SS,,,,,
player,201610300htx,det,WilsTa00,offense,0,,,,,
player,201610300htx,det,WilsTa00,off_pct,0%,,,,,
player,201610300htx,det,WilsTa00,defense,49,,,,,
player,201610300htx,det,WilsTa00,def_pct,73%,,,,,
player,201610300htx,det,WilsTa00,special_teams,5,,,,,
player,201610300htx,det,WilsTa00,st_pct,19%,,,,,
player,201610300htx,det,AnsaEz00,pos,DE,,,,,
player,201610300htx,det,AnsaEz00,offense,0,,,,,
player,201610300htx,det,AnsaEz00,off_pct,0%,,,,,
player,201610300htx,det,AnsaEz00,defense,48,,,,,
player,201610300htx,det,AnsaEz00,def_pct,72%,,,,,
player,201610300htx,det,AnsaEz00,special_teams,0,,,,,
player,201610300htx,det,AnsaEz00,st_pct,0%,,,,,
player,201610300htx,det,HydeKe01,pos,DE,,,,,
player,201610300htx,det,HydeKe01,offense,0,,,,,
player,201610300htx,det,HydeKe01,off_pct,0%,,,,,
player,201610300htx,det,HydeKe01,defense,46,,,,,
player,201610300htx,det,HydeKe01,def_pct,69%,,,,,
player,201610300htx,det,HydeKe01,special_teams,1,,,,,
player,201610300htx,det,HydeKe01,st_pct,4%,,,,,
player,201610300htx,det,TaylDe00,pos,DE,,,,,
player,201610300htx,det,TaylDe00,offense,0,,,,,
player,201610300htx,det,TaylDe00,off_pct,0%,,,,,
player,201610300htx,det,TaylDe00,defense,45,,,,,
player,201610300htx,det,TaylDe00,def_pct,67%,,,,,
player,201610300htx,det,TaylDe00,special_teams,2,,,,,
player,201610300htx,det,TaylDe00,st_pct,8%,,,,,
player,201610300htx,det,ByneJo00,pos,LB,,,,,
player,201610300htx,det,ByneJo00,offense,0,,,,,
player,201610300htx,det,ByneJo00,off_pct,0%,,,,,
player,201610300htx,det,ByneJo00,defense,43,,,,,
player,201610300htx,det,ByneJo00,def_pct,64%,,,,,
player,201610300htx,det,ByneJo00,special_teams,10,,,,,
player,201610300htx,det,ByneJo00,st_pct,38%,,,,,
player,201610300htx,det,BushRa00,pos,SS,,,,,
player,201610300htx,det,BushRa00,offense,0,,,,,
player,201610300htx,det,BushRa00,off_pct,0%,,,,,
player,201610300htx,det,BushRa00,defense,38,,,,,
player,201610300htx,det,BushRa00,def_pct,57%,,,,,
player,201610300htx,det,BushRa00,special_teams,13,,,,,
player,201610300htx,det,BushRa00,st_pct,50%,,,,,
player,201610300htx,det,DiggQu00,pos,CB,,,,,
player,201610300htx,det,DiggQu00,offense,0,,,,,
player,201610300htx,det,DiggQu00,off_pct,0%,,,,,
player,201610300htx,det,DiggQu00,defense,31,,,,,
player,201610300htx,det,DiggQu00,def_pct,46%,,,,,
player,201610300htx,det,DiggQu00,special_teams,4,,,,,
player,201610300htx,det,DiggQu00,st_pct,15%,,,,,
player,201610300htx,det,CharSt00,pos,DT,,,,,
player,201610300htx,det,CharSt00,offense,0,,,,,
player,201610300htx,det,CharSt00,off_pct,0%,,,,,
player,201610300htx,det,CharSt00,defense,27,,,,,
player,201610300htx,det,CharSt00,def_pct,40%,,,,,
player,201610300htx,det,CharSt00,special_teams,2,,,,,
player,201610300htx,det,CharSt00,st_pct,8%,,,,,
player,201610300htx,det,BryaAr00,pos,DE,,,,,
player,201610300htx,det,BryaAr00,offense,0,,,,,
player,201610300htx,det,BryaAr00,off_pct,0%,,,,,
player,201610300htx,det,BryaAr00,defense,27,,,,,
player,201610300htx,det,BryaAr00,def_pct,40%,,,,,
player,201610300htx,det,BryaAr00,special_teams,0,,,,,
player,201610300htx,det,BryaAr00,st_pct,0%,,,,,
player,201610300htx,det,WalkTy00,pos,DT,,,,,
player,201610300htx,det,WalkTy00,offense,0,,,,,
player,201610300htx,det,WalkTy00,off_pct,0%,,,,,
player,201610300htx,det,WalkTy00,defense,26,,,,,
player,201610300htx,det,WalkTy00,def_pct,39%,,,,,
player,201610300htx,det,WalkTy00,special_teams,4,,,,,
player,201610300htx,det,WalkTy00,st_pct,15%,,,,,
player,201610300htx,det,ThorKh00,pos,DT,,,,,
player,201610300htx,det,ThorKh00,offense,0,,,,,
player,201610300htx,det,ThorKh00,off_pct,0%,,,,,
player,201610300htx,det,ThorKh00,defense,26,,,,,
player,201610300htx,det,ThorKh00,def_pct,39%,,,,,
player,201610300htx,det,ThorKh00,special_teams,4,,,,,
player,201610300htx,det,ThorKh00,st_pct,15%,,,,,
player,201610300htx,det,RobiAS00,pos,DT,,,,,
player,201610300htx,det,RobiAS00,offense,0,,,,,
player,201610300htx,det,RobiAS00,off_pct,0%,,,,,
player,201610300htx,det,RobiAS00,defense,25,,,,,
player,201610300htx,det,RobiAS00,def_pct,37%,,,,,
player,201610300htx,det,RobiAS00,special_teams,3,,,,,
player,201610300htx,det,RobiAS00,st_pct,12%,,,,,
player,201610300htx,det,CopeBr00,pos,DE,,,,,
player,201610300htx,det,CopeBr00,offense,0,,,,,
player,201610300htx,det,CopeBr00,off_pct,0%,,,,,
player,201610300htx,det,CopeBr00,defense,18,,,,,
player,201610300htx,det,CopeBr00,def_pct,27%,,,,,
player,201610300htx,det,CopeBr00,special_teams,22,,,,,
player,201610300htx,det,CopeBr00,st_pct,85%,,,,,
player,201610300htx,det,WillAn01,pos,LB,,,,,
player,201610300htx,det,WillAn01,offense,0,,,,,
player,201610300htx,det,WillAn01,off_pct,0%,,,,,
player,201610300htx,det,WillAn01,defense,17,,,,,
player,201610300htx,det,WillAn01,def_pct,25%,,,,,
player,201610300htx,det,WillAn01,special_teams,18,,,,,
player,201610300htx,det,WillAn01,st_pct,69%,,,,,
player,201610300htx,det,BarnAd01,pos,CB,,,,,
player,201610300htx,det,BarnAd01,offense,0,,,,,
player,201610300htx,det,BarnAd01,off_pct,0%,,,,,
player,201610300htx,det,BarnAd01,defense,12,,,,,
player,201610300htx,det,BarnAd01,def_pct,18%,,,,,
player,201610300htx,det,BarnAd01,special_teams,13,,,,,
player,201610300htx,det,BarnAd01,st_pct,50%,,,,,
player,201610300htx,det,KillMi00,pos,SS,,,,,
player,201610300htx,det,KillMi00,offense,0,,,,,
player,201610300htx,det,KillMi00,off_pct,0%,,,,,
player,201610300htx,det,KillMi00,defense,9,,,,,
player,201610300htx,det,KillMi00,def_pct,13%,,,,,
player,201610300htx,det,KillMi00,special_teams,18,,,,,
player,201610300htx,det,KillMi00,st_pct,69%,,,,,
player,201610300htx,det,CareDo00,pos,FS,,,,,
player,201610300htx,det,CareDo00,offense,0,,,,,
player,201610300htx,det,CareDo00,off_pct,0%,,,,,
player,201610300htx,det,CareDo00,defense,1,,,,,
player,201610300htx,det,CareDo00,def_pct,1%,,,,,
player,201610300htx,det,CareDo00,special_teams,22,,,,,
player,201610300htx,det,CareDo00,st_pct,85%,,,,,
player,201610300htx,det,ArmbTh00,pos,LB,,,,,
player,201610300htx,det,ArmbTh00,offense,0,,,,,
player,201610300htx,det,ArmbTh00,off_pct,0%,,,,,
player,201610300htx,det,ArmbTh00,defense,0,,,,,
player,201610300htx,det,ArmbTh00,def_pct,0%,,,,,
player,201610300htx,det,ArmbTh00,special_teams,18,,,,,
player,201610300htx,det,ArmbTh00,st_pct,69%,,,,,
player,201610300htx,det,MartSa01,pos,P,,,,,
player,201610300htx,det,MartSa01,offense,0,,,,,
player,201610300htx,det,MartSa01,off_pct,0%,,,,,
player,201610300htx,det,MartSa01,defense,0,,,,,
player,201610300htx,det,MartSa01,def_pct,0%,,,,,
player,201610300htx,det,MartSa01,special_teams,13,,,,,
player,201610300htx,det,MartSa01,st_pct,50%,,,,,
player,201610300htx,det,MuhlDo20,pos,LS,,,,,
player,201610300htx,det,MuhlDo20,offense,0,,,,,
player,201610300htx,det,MuhlDo20,off_pct,0%,,,,,
player,201610300htx,det,MuhlDo20,defense,0,,,,,
player,201610300htx,det,MuhlDo20,def_pct,0%,,,,,
player,201610300htx,det,MuhlDo20,special_teams,9,,,,,
player,201610300htx,det,MuhlDo20,st_pct,35%,,,,,
player,201610300htx,det,DahlJo00,pos,T,,,,,
player,201610300htx,det,DahlJo00,offense,0,,,,,
player,201610300htx,det,DahlJo00,off_pct,0%,,,,,
player,201610300htx,det,DahlJo00,defense,0,,,,,
player,201610300htx,det,DahlJo00,def_pct,0%,,,,,
player,201610300htx,det,DahlJo00,special_teams,6,,,,,
player,201610300htx,det,DahlJo00,st_pct,23%,,,,,
player,201610300htx,det,TomlLa01,pos,G,,,,,
player,201610300htx,det,TomlLa01,offense,0,,,,,
player,201610300htx,det,TomlLa01,off_pct,0%,,,,,
player,201610300htx,det,TomlLa01,defense,0,,,,,
player,201610300htx,det,TomlLa01,def_pct,0%,,,,,
player,201610300htx,det,TomlLa01,special_teams,4,,,,,
player,201610300htx,det,TomlLa01,st_pct,15%,,,,,
player,201610300htx,det,PratMa20,pos,K,,,,,
player,201610300htx,det,PratMa20,offense,0,,,,,
player,201610300htx,det,PratMa20,off_pct,0%,,,,,
player,201610300htx,det,PratMa20,defense,0,,,,,
player,201610300htx,det,PratMa20,def_pct,0%,,,,,
player,201610300htx,det,PratMa20,special_teams,4,,,,,
player,201610300htx,det,PratMa20,st_pct,15%,,,,,
