game,2016,12,20161127,201611270nor,ram,"Los Angeles Rams",21,nor,"New Orleans Saints",49
player,201611270nor,nor,WebbBW00,sacks,0.0,,,,,
player,201611270nor,nor,WebbBW00,tackles_combined,2,,,,,
player,201611270nor,nor,WebbBW00,tackles_solo,2,,,,,
player,201611270nor,nor,WebbBW00,tackles_assists,0,,,,,
player,201611270nor,nor,WebbBW00,tackles_loss,0,,,,,
player,201611270nor,nor,WebbBW00,qb_hits,0,,,,,
player,201611270nor,nor,WebbBW00,fumbles_rec,0,,,,,
player,201611270nor,nor,WebbBW00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,WebbBW00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,WebbBW00,fumbles_forced,0,,,,,
player,201611270nor,nor,BanjCh00,def_int,0,,,,,
player,201611270nor,nor,BanjCh00,def_int_yds,0,,,,,
player,201611270nor,nor,BanjCh00,def_int_td,0,,,,,
player,201611270nor,nor,BanjCh00,def_int_long,0,,,,,
player,201611270nor,nor,BanjCh00,pass_defended,0,,,,,
player,201611270nor,nor,BanjCh00,sacks,0.0,,,,,
player,201611270nor,nor,BanjCh00,tackles_combined,1,,,,,
player,201611270nor,nor,BanjCh00,tackles_solo,1,,,,,
player,201611270nor,nor,BanjCh00,tackles_assists,0,,,,,
player,201611270nor,nor,BanjCh00,tackles_loss,0,,,,,
player,201611270nor,nor,BanjCh00,qb_hits,0,,,,,
player,201611270nor,nor,BanjCh00,fumbles_rec,0,,,,,
player,201611270nor,nor,BanjCh00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,BanjCh00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,BanjCh00,fumbles_forced,0,,,,,
player,201611270nor,nor,CadeTr00,def_int,0,,,,,
player,201611270nor,nor,CadeTr00,def_int_yds,0,,,,,
player,201611270nor,nor,CadeTr00,def_int_td,0,,,,,
player,201611270nor,nor,CadeTr00,def_int_long,0,,,,,
player,201611270nor,nor,CadeTr00,pass_defended,0,,,,,
player,201611270nor,nor,CadeTr00,sacks,0.0,,,,,
player,201611270nor,nor,CadeTr00,tackles_combined,1,,,,,
player,201611270nor,nor,CadeTr00,tackles_solo,1,,,,,
player,201611270nor,nor,CadeTr00,tackles_assists,0,,,,,
player,201611270nor,nor,CadeTr00,tackles_loss,0,,,,,
player,201611270nor,nor,CadeTr00,qb_hits,0,,,,,
player,201611270nor,nor,CadeTr00,fumbles_rec,0,,,,,
player,201611270nor,nor,CadeTr00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,CadeTr00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,CadeTr00,fumbles_forced,0,,,,,
player,201611270nor,nor,EdebKa00,def_int,0,,,,,
player,201611270nor,nor,EdebKa00,def_int_yds,0,,,,,
player,201611270nor,nor,EdebKa00,def_int_td,0,,,,,
player,201611270nor,nor,EdebKa00,def_int_long,0,,,,,
player,201611270nor,nor,EdebKa00,pass_defended,0,,,,,
player,201611270nor,nor,EdebKa00,sacks,0.0,,,,,
player,201611270nor,nor,EdebKa00,tackles_combined,1,,,,,
player,201611270nor,nor,EdebKa00,tackles_solo,0,,,,,
player,201611270nor,nor,EdebKa00,tackles_assists,1,,,,,
player,201611270nor,nor,EdebKa00,tackles_loss,0,,,,,
player,201611270nor,nor,EdebKa00,qb_hits,0,,,,,
player,201611270nor,nor,EdebKa00,fumbles_rec,0,,,,,
player,201611270nor,nor,EdebKa00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,EdebKa00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,EdebKa00,fumbles_forced,0,,,,,
player,201611270nor,nor,HillJo02,def_int,0,,,,,
player,201611270nor,nor,HillJo02,def_int_yds,,,,,,
player,201611270nor,nor,HillJo02,def_int_td,0,,,,,
player,201611270nor,nor,HillJo02,def_int_long,0,,,,,
player,201611270nor,nor,HillJo02,pass_defended,0,,,,,
player,201611270nor,nor,HillJo02,sacks,0.0,,,,,
player,201611270nor,nor,HillJo02,tackles_combined,1,,,,,
player,201611270nor,nor,HillJo02,tackles_solo,1,,,,,
player,201611270nor,nor,HillJo02,tackles_assists,0,,,,,
player,201611270nor,nor,HillJo02,tackles_loss,0,,,,,
player,201611270nor,nor,HillJo02,qb_hits,0,,,,,
player,201611270nor,nor,HillJo02,fumbles_rec,0,,,,,
player,201611270nor,nor,HillJo02,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,HillJo02,fumbles_rec_td,0,,,,,
player,201611270nor,nor,HillJo02,fumbles_forced,0,,,,,
player,201611270nor,nor,OnyeDa00,def_int,0,,,,,
player,201611270nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201611270nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201611270nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201611270nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201611270nor,nor,OnyeDa00,sacks,0.0,,,,,
player,201611270nor,nor,OnyeDa00,tackles_combined,1,,,,,
player,201611270nor,nor,OnyeDa00,tackles_solo,0,,,,,
player,201611270nor,nor,OnyeDa00,tackles_assists,1,,,,,
player,201611270nor,nor,OnyeDa00,tackles_loss,0,,,,,
player,201611270nor,nor,OnyeDa00,qb_hits,0,,,,,
player,201611270nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201611270nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201611270nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201611270nor,nor,KrugPa99,def_int,0,,,,,
player,201611270nor,nor,KrugPa99,def_int_yds,0,,,,,
player,201611270nor,nor,KrugPa99,def_int_td,0,,,,,
player,201611270nor,nor,KrugPa99,def_int_long,0,,,,,
player,201611270nor,nor,KrugPa99,pass_defended,0,,,,,
player,201611270nor,nor,KrugPa99,sacks,0.0,,,,,
player,201611270nor,nor,KrugPa99,tackles_combined,0,,,,,
player,201611270nor,nor,KrugPa99,tackles_solo,0,,,,,
player,201611270nor,nor,KrugPa99,tackles_assists,0,,,,,
player,201611270nor,nor,KrugPa99,tackles_loss,0,,,,,
player,201611270nor,nor,KrugPa99,qb_hits,1,,,,,
player,201611270nor,nor,KrugPa99,fumbles_rec,1,,,,,
player,201611270nor,nor,KrugPa99,fumbles_rec_yds,0,,,,,
player,201611270nor,nor,KrugPa99,fumbles_rec_td,0,,,,,
player,201611270nor,nor,KrugPa99,fumbles_forced,0,,,,,
player,201611270nor,ram,AustTa00,kick_ret,0,,,,,
player,201611270nor,ram,AustTa00,kick_ret_yds,0,,,,,
player,201611270nor,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201611270nor,ram,AustTa00,kick_ret_td,0,,,,,
player,201611270nor,ram,AustTa00,kick_ret_long,0,,,,,
player,201611270nor,ram,AustTa00,punt_ret,1,,,,,
player,201611270nor,ram,AustTa00,punt_ret_yds,8,,,,,
player,201611270nor,ram,AustTa00,punt_ret_yds_per_ret,8.0,,,,,
player,201611270nor,ram,AustTa00,punt_ret_td,0,,,,,
player,201611270nor,ram,AustTa00,punt_ret_long,8,,,,,
player,201611270nor,ram,CunnBe01,kick_ret,5,,,,,
player,201611270nor,ram,CunnBe01,kick_ret_yds,163,,,,,
player,201611270nor,ram,CunnBe01,kick_ret_yds_per_ret,32.6,,,,,
player,201611270nor,ram,CunnBe01,kick_ret_td,0,,,,,
player,201611270nor,ram,CunnBe01,kick_ret_long,61,,,,,
player,201611270nor,ram,CunnBe01,punt_ret,0,,,,,
player,201611270nor,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201611270nor,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201611270nor,ram,CunnBe01,punt_ret_td,0,,,,,
player,201611270nor,ram,CunnBe01,punt_ret_long,0,,,,,
player,201611270nor,ram,ReynCh00,kick_ret,1,,,,,
player,201611270nor,ram,ReynCh00,kick_ret_yds,0,,,,,
player,201611270nor,ram,ReynCh00,kick_ret_yds_per_ret,0.0,,,,,
player,201611270nor,ram,ReynCh00,kick_ret_td,0,,,,,
player,201611270nor,ram,ReynCh00,kick_ret_long,0,,,,,
player,201611270nor,ram,ReynCh00,punt_ret,0,,,,,
player,201611270nor,ram,ReynCh00,punt_ret_yds,0,,,,,
player,201611270nor,ram,ReynCh00,punt_ret_yds_per_ret,,,,,,
player,201611270nor,ram,ReynCh00,punt_ret_td,0,,,,,
player,201611270nor,ram,ReynCh00,punt_ret_long,0,,,,,
player,201611270nor,nor,LewiTo00,kick_ret,1,,,,,
player,201611270nor,nor,LewiTo00,kick_ret_yds,18,,,,,
player,201611270nor,nor,LewiTo00,kick_ret_yds_per_ret,18.0,,,,,
player,201611270nor,nor,LewiTo00,kick_ret_td,0,,,,,
player,201611270nor,nor,LewiTo00,kick_ret_long,18,,,,,
player,201611270nor,nor,LewiTo00,punt_ret,2,,,,,
player,201611270nor,nor,LewiTo00,punt_ret_yds,8,,,,,
player,201611270nor,nor,LewiTo00,punt_ret_yds_per_ret,4.0,,,,,
player,201611270nor,nor,LewiTo00,punt_ret_td,0,,,,,
player,201611270nor,nor,LewiTo00,punt_ret_long,8,,,,,
player,201611270nor,ram,ZuerGr00,xpm,3,,,,,
player,201611270nor,ram,ZuerGr00,xpa,3,,,,,
player,201611270nor,ram,ZuerGr00,fgm,,,,,,
player,201611270nor,ram,ZuerGr00,fga,,,,,,
player,201611270nor,ram,ZuerGr00,punt,0,,,,,
player,201611270nor,ram,ZuerGr00,punt_yds,0,,,,,
player,201611270nor,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201611270nor,ram,ZuerGr00,punt_long,0,,,,,
player,201611270nor,ram,HekkJo00,xpm,,,,,,
player,201611270nor,ram,HekkJo00,xpa,,,,,,
player,201611270nor,ram,HekkJo00,fgm,,,,,,
player,201611270nor,ram,HekkJo00,fga,,,,,,
player,201611270nor,ram,HekkJo00,punt,6,,,,,
player,201611270nor,ram,HekkJo00,punt_yds,294,,,,,
player,201611270nor,ram,HekkJo00,punt_yds_per_punt,49.0,,,,,
player,201611270nor,ram,HekkJo00,punt_long,68,,,,,
player,201611270nor,nor,LutzWi00,xpm,7,,,,,
player,201611270nor,nor,LutzWi00,xpa,7,,,,,
player,201611270nor,nor,LutzWi00,fgm,,,,,,
player,201611270nor,nor,LutzWi00,fga,,,,,,
player,201611270nor,nor,LutzWi00,punt,0,,,,,
player,201611270nor,nor,LutzWi00,punt_yds,0,,,,,
player,201611270nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201611270nor,nor,LutzWi00,punt_long,0,,,,,
player,201611270nor,nor,MorsTh00,xpm,,,,,,
player,201611270nor,nor,MorsTh00,xpa,,,,,,
player,201611270nor,nor,MorsTh00,fgm,,,,,,
player,201611270nor,nor,MorsTh00,fga,,,,,,
player,201611270nor,nor,MorsTh00,punt,4,,,,,
player,201611270nor,nor,MorsTh00,punt_yds,179,,,,,
player,201611270nor,nor,MorsTh00,punt_yds_per_punt,44.8,,,,,
player,201611270nor,nor,MorsTh00,punt_long,59,,,,,
player,201611270nor,nor,PeatAn00,pos,T,,,,,
player,201611270nor,nor,PeatAn00,offense,74,,,,,
player,201611270nor,nor,PeatAn00,off_pct,100%,,,,,
player,201611270nor,nor,PeatAn00,defense,0,,,,,
player,201611270nor,nor,PeatAn00,def_pct,0%,,,,,
player,201611270nor,nor,PeatAn00,special_teams,7,,,,,
player,201611270nor,nor,PeatAn00,st_pct,22%,,,,,
player,201611270nor,nor,EvanJa21,pos,G,,,,,
player,201611270nor,nor,EvanJa21,offense,74,,,,,
player,201611270nor,nor,EvanJa21,off_pct,100%,,,,,
player,201611270nor,nor,EvanJa21,defense,0,,,,,
player,201611270nor,nor,EvanJa21,def_pct,0%,,,,,
player,201611270nor,nor,EvanJa21,special_teams,7,,,,,
player,201611270nor,nor,EvanJa21,st_pct,22%,,,,,
player,201611270nor,nor,StriZa20,pos,T,,,,,
player,201611270nor,nor,StriZa20,offense,74,,,,,
player,201611270nor,nor,StriZa20,off_pct,100%,,,,,
player,201611270nor,nor,StriZa20,defense,0,,,,,
player,201611270nor,nor,StriZa20,def_pct,0%,,,,,
player,201611270nor,nor,StriZa20,special_teams,7,,,,,
player,201611270nor,nor,StriZa20,st_pct,22%,,,,,
player,201611270nor,nor,UngeMa20,pos,C,,,,,
player,201611270nor,nor,UngeMa20,offense,74,,,,,
player,201611270nor,nor,UngeMa20,off_pct,100%,,,,,
player,201611270nor,nor,UngeMa20,defense,0,,,,,
player,201611270nor,nor,UngeMa20,def_pct,0%,,,,,
player,201611270nor,nor,UngeMa20,special_teams,7,,,,,
player,201611270nor,nor,UngeMa20,st_pct,22%,,,,,
player,201611270nor,nor,BreeDr00,pos,QB,,,,,
player,201611270nor,nor,BreeDr00,offense,74,,,,,
player,201611270nor,nor,BreeDr00,off_pct,100%,,,,,
player,201611270nor,nor,BreeDr00,defense,0,,,,,
player,201611270nor,nor,BreeDr00,def_pct,0%,,,,,
player,201611270nor,nor,BreeDr00,special_teams,0,,,,,
player,201611270nor,nor,BreeDr00,st_pct,0%,,,,,
player,201611270nor,nor,HillJo02,pos,TE,,,,,
player,201611270nor,nor,HillJo02,offense,58,,,,,
player,201611270nor,nor,HillJo02,off_pct,78%,,,,,
player,201611270nor,nor,HillJo02,defense,0,,,,,
player,201611270nor,nor,HillJo02,def_pct,0%,,,,,
player,201611270nor,nor,HillJo02,special_teams,27,,,,,
player,201611270nor,nor,HillJo02,st_pct,84%,,,,,
player,201611270nor,nor,ThomMi05,pos,WR,,,,,
player,201611270nor,nor,ThomMi05,offense,50,,,,,
player,201611270nor,nor,ThomMi05,off_pct,68%,,,,,
player,201611270nor,nor,ThomMi05,defense,0,,,,,
player,201611270nor,nor,ThomMi05,def_pct,0%,,,,,
player,201611270nor,nor,ThomMi05,special_teams,0,,,,,
player,201611270nor,nor,ThomMi05,st_pct,0%,,,,,
player,201611270nor,nor,ArmsTe00,pos,T,,,,,
player,201611270nor,nor,ArmsTe00,offense,49,,,,,
player,201611270nor,nor,ArmsTe00,off_pct,66%,,,,,
player,201611270nor,nor,ArmsTe00,defense,0,,,,,
player,201611270nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201611270nor,nor,ArmsTe00,special_teams,0,,,,,
player,201611270nor,nor,ArmsTe00,st_pct,0%,,,,,
player,201611270nor,nor,CookBr00,pos,WR,,,,,
player,201611270nor,nor,CookBr00,offense,45,,,,,
player,201611270nor,nor,CookBr00,off_pct,61%,,,,,
player,201611270nor,nor,CookBr00,defense,0,,,,,
player,201611270nor,nor,CookBr00,def_pct,0%,,,,,
player,201611270nor,nor,CookBr00,special_teams,0,,,,,
player,201611270nor,nor,CookBr00,st_pct,0%,,,,,
player,201611270nor,nor,IngrMa01,pos,RB,,,,,
player,201611270nor,nor,IngrMa01,offense,42,,,,,
player,201611270nor,nor,IngrMa01,off_pct,57%,,,,,
player,201611270nor,nor,IngrMa01,defense,0,,,,,
player,201611270nor,nor,IngrMa01,def_pct,0%,,,,,
player,201611270nor,nor,IngrMa01,special_teams,0,,,,,
player,201611270nor,nor,IngrMa01,st_pct,0%,,,,,
player,201611270nor,nor,SneaWi00,pos,WR,,,,,
player,201611270nor,nor,SneaWi00,offense,40,,,,,
player,201611270nor,nor,SneaWi00,off_pct,54%,,,,,
player,201611270nor,nor,SneaWi00,defense,0,,,,,
player,201611270nor,nor,SneaWi00,def_pct,0%,,,,,
player,201611270nor,nor,SneaWi00,special_teams,0,,,,,
player,201611270nor,nor,SneaWi00,st_pct,0%,,,,,
player,201611270nor,nor,PhilJo00,pos,TE,,,,,
player,201611270nor,nor,PhilJo00,offense,30,,,,,
player,201611270nor,nor,PhilJo00,off_pct,41%,,,,,
player,201611270nor,nor,PhilJo00,defense,0,,,,,
player,201611270nor,nor,PhilJo00,def_pct,0%,,,,,
player,201611270nor,nor,PhilJo00,special_teams,11,,,,,
player,201611270nor,nor,PhilJo00,st_pct,34%,,,,,
player,201611270nor,nor,ColeBr00,pos,WR,,,,,
player,201611270nor,nor,ColeBr00,offense,27,,,,,
player,201611270nor,nor,ColeBr00,off_pct,36%,,,,,
player,201611270nor,nor,ColeBr00,defense,0,,,,,
player,201611270nor,nor,ColeBr00,def_pct,0%,,,,,
player,201611270nor,nor,ColeBr00,special_teams,4,,,,,
player,201611270nor,nor,ColeBr00,st_pct,12%,,,,,
player,201611270nor,nor,KeleSe00,pos,C,,,,,
player,201611270nor,nor,KeleSe00,offense,25,,,,,
player,201611270nor,nor,KeleSe00,off_pct,34%,,,,,
player,201611270nor,nor,KeleSe00,defense,0,,,,,
player,201611270nor,nor,KeleSe00,def_pct,0%,,,,,
player,201611270nor,nor,KeleSe00,special_teams,7,,,,,
player,201611270nor,nor,KeleSe00,st_pct,22%,,,,,
player,201611270nor,nor,HighTi00,pos,RB,,,,,
player,201611270nor,nor,HighTi00,offense,25,,,,,
player,201611270nor,nor,HighTi00,off_pct,34%,,,,,
player,201611270nor,nor,HighTi00,defense,0,,,,,
player,201611270nor,nor,HighTi00,def_pct,0%,,,,,
player,201611270nor,nor,HighTi00,special_teams,0,,,,,
player,201611270nor,nor,HighTi00,st_pct,0%,,,,,
player,201611270nor,nor,KuhnJo00,pos,FB,,,,,
player,201611270nor,nor,KuhnJo00,offense,21,,,,,
player,201611270nor,nor,KuhnJo00,off_pct,28%,,,,,
player,201611270nor,nor,KuhnJo00,defense,0,,,,,
player,201611270nor,nor,KuhnJo00,def_pct,0%,,,,,
player,201611270nor,nor,KuhnJo00,special_teams,6,,,,,
player,201611270nor,nor,KuhnJo00,st_pct,19%,,,,,
player,201611270nor,nor,FleeCo00,pos,TE,,,,,
player,201611270nor,nor,FleeCo00,offense,18,,,,,
player,201611270nor,nor,FleeCo00,off_pct,24%,,,,,
player,201611270nor,nor,FleeCo00,defense,0,,,,,
player,201611270nor,nor,FleeCo00,def_pct,0%,,,,,
player,201611270nor,nor,FleeCo00,special_teams,0,,,,,
player,201611270nor,nor,FleeCo00,st_pct,0%,,,,,
player,201611270nor,nor,LeliTi00,pos,G,,,,,
player,201611270nor,nor,LeliTi00,offense,9,,,,,
player,201611270nor,nor,LeliTi00,off_pct,12%,,,,,
player,201611270nor,nor,LeliTi00,defense,0,,,,,
player,201611270nor,nor,LeliTi00,def_pct,0%,,,,,
player,201611270nor,nor,LeliTi00,special_teams,7,,,,,
player,201611270nor,nor,LeliTi00,st_pct,22%,,,,,
player,201611270nor,nor,LewiTo00,pos,WR,,,,,
player,201611270nor,nor,LewiTo00,offense,3,,,,,
player,201611270nor,nor,LewiTo00,off_pct,4%,,,,,
player,201611270nor,nor,LewiTo00,defense,0,,,,,
player,201611270nor,nor,LewiTo00,def_pct,0%,,,,,
player,201611270nor,nor,LewiTo00,special_teams,8,,,,,
player,201611270nor,nor,LewiTo00,st_pct,25%,,,,,
player,201611270nor,nor,CadeTr00,pos,RB,,,,,
player,201611270nor,nor,CadeTr00,offense,2,,,,,
player,201611270nor,nor,CadeTr00,off_pct,3%,,,,,
player,201611270nor,nor,CadeTr00,defense,0,,,,,
player,201611270nor,nor,CadeTr00,def_pct,0%,,,,,
player,201611270nor,nor,CadeTr00,special_teams,18,,,,,
player,201611270nor,nor,CadeTr00,st_pct,56%,,,,,
player,201611270nor,nor,BellVo00,pos,FS,,,,,
player,201611270nor,nor,BellVo00,offense,0,,,,,
player,201611270nor,nor,BellVo00,off_pct,0%,,,,,
player,201611270nor,nor,BellVo00,defense,53,,,,,
player,201611270nor,nor,BellVo00,def_pct,100%,,,,,
player,201611270nor,nor,BellVo00,special_teams,17,,,,,
player,201611270nor,nor,BellVo00,st_pct,53%,,,,,
player,201611270nor,nor,RobeCr00,pos,LB,,,,,
player,201611270nor,nor,RobeCr00,offense,0,,,,,
player,201611270nor,nor,RobeCr00,off_pct,0%,,,,,
player,201611270nor,nor,RobeCr00,defense,53,,,,,
player,201611270nor,nor,RobeCr00,def_pct,100%,,,,,
player,201611270nor,nor,RobeCr00,special_teams,9,,,,,
player,201611270nor,nor,RobeCr00,st_pct,28%,,,,,
player,201611270nor,nor,VaccKe00,pos,SS,,,,,
player,201611270nor,nor,VaccKe00,offense,0,,,,,
player,201611270nor,nor,VaccKe00,off_pct,0%,,,,,
player,201611270nor,nor,VaccKe00,defense,53,,,,,
player,201611270nor,nor,VaccKe00,def_pct,100%,,,,,
player,201611270nor,nor,VaccKe00,special_teams,0,,,,,
player,201611270nor,nor,VaccKe00,st_pct,0%,,,,,
player,201611270nor,nor,MoorSt00,pos,CB,,,,,
player,201611270nor,nor,MoorSt00,offense,0,,,,,
player,201611270nor,nor,MoorSt00,off_pct,0%,,,,,
player,201611270nor,nor,MoorSt00,defense,53,,,,,
player,201611270nor,nor,MoorSt00,def_pct,100%,,,,,
player,201611270nor,nor,MoorSt00,special_teams,0,,,,,
player,201611270nor,nor,MoorSt00,st_pct,0%,,,,,
player,201611270nor,nor,ByrdJa99,pos,FS,,,,,
player,201611270nor,nor,ByrdJa99,offense,0,,,,,
player,201611270nor,nor,ByrdJa99,off_pct,0%,,,,,
player,201611270nor,nor,ByrdJa99,defense,51,,,,,
player,201611270nor,nor,ByrdJa99,def_pct,96%,,,,,
player,201611270nor,nor,ByrdJa99,special_teams,5,,,,,
player,201611270nor,nor,ByrdJa99,st_pct,16%,,,,,
player,201611270nor,nor,BreaDe00,pos,CB,,,,,
player,201611270nor,nor,BreaDe00,offense,0,,,,,
player,201611270nor,nor,BreaDe00,off_pct,0%,,,,,
player,201611270nor,nor,BreaDe00,defense,50,,,,,
player,201611270nor,nor,BreaDe00,def_pct,94%,,,,,
player,201611270nor,nor,BreaDe00,special_teams,0,,,,,
player,201611270nor,nor,BreaDe00,st_pct,0%,,,,,
player,201611270nor,nor,ElleDa99,pos,LB,,,,,
player,201611270nor,nor,ElleDa99,offense,0,,,,,
player,201611270nor,nor,ElleDa99,off_pct,0%,,,,,
player,201611270nor,nor,ElleDa99,defense,48,,,,,
player,201611270nor,nor,ElleDa99,def_pct,91%,,,,,
player,201611270nor,nor,ElleDa99,special_teams,0,,,,,
player,201611270nor,nor,ElleDa99,st_pct,0%,,,,,
player,201611270nor,nor,JordCa00,pos,DE,,,,,
player,201611270nor,nor,JordCa00,offense,0,,,,,
player,201611270nor,nor,JordCa00,off_pct,0%,,,,,
player,201611270nor,nor,JordCa00,defense,44,,,,,
player,201611270nor,nor,JordCa00,def_pct,83%,,,,,
player,201611270nor,nor,JordCa00,special_teams,5,,,,,
player,201611270nor,nor,JordCa00,st_pct,16%,,,,,
player,201611270nor,nor,FairNi00,pos,DT,,,,,
player,201611270nor,nor,FairNi00,offense,0,,,,,
player,201611270nor,nor,FairNi00,off_pct,0%,,,,,
player,201611270nor,nor,FairNi00,defense,41,,,,,
player,201611270nor,nor,FairNi00,def_pct,77%,,,,,
player,201611270nor,nor,FairNi00,special_teams,0,,,,,
player,201611270nor,nor,FairNi00,st_pct,0%,,,,,
player,201611270nor,nor,RankSh00,pos,DT,,,,,
player,201611270nor,nor,RankSh00,offense,0,,,,,
player,201611270nor,nor,RankSh00,off_pct,0%,,,,,
player,201611270nor,nor,RankSh00,defense,35,,,,,
player,201611270nor,nor,RankSh00,def_pct,66%,,,,,
player,201611270nor,nor,RankSh00,special_teams,0,,,,,
player,201611270nor,nor,RankSh00,st_pct,0%,,,,,
player,201611270nor,nor,KrugPa99,pos,DE,,,,,
player,201611270nor,nor,KrugPa99,offense,0,,,,,
player,201611270nor,nor,KrugPa99,off_pct,0%,,,,,
player,201611270nor,nor,KrugPa99,defense,27,,,,,
player,201611270nor,nor,KrugPa99,def_pct,51%,,,,,
player,201611270nor,nor,KrugPa99,special_teams,5,,,,,
player,201611270nor,nor,KrugPa99,st_pct,16%,,,,,
player,201611270nor,nor,DaviTy01,pos,DT,,,,,
player,201611270nor,nor,DaviTy01,offense,0,,,,,
player,201611270nor,nor,DaviTy01,off_pct,0%,,,,,
player,201611270nor,nor,DaviTy01,defense,18,,,,,
player,201611270nor,nor,DaviTy01,def_pct,34%,,,,,
player,201611270nor,nor,DaviTy01,special_teams,5,,,,,
player,201611270nor,nor,DaviTy01,st_pct,16%,,,,,
player,201611270nor,nor,WebbBW00,pos,CB,,,,,
player,201611270nor,nor,WebbBW00,offense,0,,,,,
player,201611270nor,nor,WebbBW00,off_pct,0%,,,,,
player,201611270nor,nor,WebbBW00,defense,17,,,,,
player,201611270nor,nor,WebbBW00,def_pct,32%,,,,,
player,201611270nor,nor,WebbBW00,special_teams,17,,,,,
player,201611270nor,nor,WebbBW00,st_pct,53%,,,,,
player,201611270nor,nor,EdebKa00,pos,DE,,,,,
player,201611270nor,nor,EdebKa00,offense,0,,,,,
player,201611270nor,nor,EdebKa00,off_pct,0%,,,,,
player,201611270nor,nor,EdebKa00,defense,12,,,,,
player,201611270nor,nor,EdebKa00,def_pct,23%,,,,,
player,201611270nor,nor,EdebKa00,special_teams,16,,,,,
player,201611270nor,nor,EdebKa00,st_pct,50%,,,,,
player,201611270nor,nor,OnyeDa00,pos,DE,,,,,
player,201611270nor,nor,OnyeDa00,offense,0,,,,,
player,201611270nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201611270nor,nor,OnyeDa00,defense,12,,,,,
player,201611270nor,nor,OnyeDa00,def_pct,23%,,,,,
player,201611270nor,nor,OnyeDa00,special_teams,0,,,,,
player,201611270nor,nor,OnyeDa00,st_pct,0%,,,,,
player,201611270nor,nor,TappDa20,pos,DE,,,,,
player,201611270nor,nor,TappDa20,offense,0,,,,,
player,201611270nor,nor,TappDa20,off_pct,0%,,,,,
player,201611270nor,nor,TappDa20,defense,11,,,,,
player,201611270nor,nor,TappDa20,def_pct,21%,,,,,
player,201611270nor,nor,TappDa20,special_teams,5,,,,,
player,201611270nor,nor,TappDa20,st_pct,16%,,,,,
player,201611270nor,nor,StupNa01,pos,LB,,,,,
player,201611270nor,nor,StupNa01,offense,0,,,,,
player,201611270nor,nor,StupNa01,off_pct,0%,,,,,
player,201611270nor,nor,StupNa01,defense,5,,,,,
player,201611270nor,nor,StupNa01,def_pct,9%,,,,,
player,201611270nor,nor,StupNa01,special_teams,25,,,,,
player,201611270nor,nor,StupNa01,st_pct,78%,,,,,
player,201611270nor,nor,AnthSt00,pos,LB,,,,,
player,201611270nor,nor,AnthSt00,offense,0,,,,,
player,201611270nor,nor,AnthSt00,off_pct,0%,,,,,
player,201611270nor,nor,AnthSt00,defense,0,,,,,
player,201611270nor,nor,AnthSt00,def_pct,0%,,,,,
player,201611270nor,nor,AnthSt00,special_teams,20,,,,,
player,201611270nor,nor,AnthSt00,st_pct,62%,,,,,
player,201611270nor,nor,BanjCh00,pos,FS,,,,,
player,201611270nor,nor,BanjCh00,offense,0,,,,,
player,201611270nor,nor,BanjCh00,off_pct,0%,,,,,
player,201611270nor,nor,BanjCh00,defense,0,,,,,
player,201611270nor,nor,BanjCh00,def_pct,0%,,,,,
player,201611270nor,nor,BanjCh00,special_teams,20,,,,,
player,201611270nor,nor,BanjCh00,st_pct,62%,,,,,
player,201611270nor,nor,KeoxSh00,pos,SS,,,,,
player,201611270nor,nor,KeoxSh00,offense,0,,,,,
player,201611270nor,nor,KeoxSh00,off_pct,0%,,,,,
player,201611270nor,nor,KeoxSh00,defense,0,,,,,
player,201611270nor,nor,KeoxSh00,def_pct,0%,,,,,
player,201611270nor,nor,KeoxSh00,special_teams,20,,,,,
player,201611270nor,nor,KeoxSh00,st_pct,62%,,,,,
player,201611270nor,nor,HarpRo21,pos,SS,,,,,
player,201611270nor,nor,HarpRo21,offense,0,,,,,
player,201611270nor,nor,HarpRo21,off_pct,0%,,,,,
player,201611270nor,nor,HarpRo21,defense,0,,,,,
player,201611270nor,nor,HarpRo21,def_pct,0%,,,,,
