game,2016,5,20161009,201610090den,atl,"Atlanta Falcons",23,den,"Denver Broncos",16
player,201610090den,atl,SchrRy00,off_pct,100%,,,,,
player,201610090den,atl,SchrRy00,defense,0,,,,,
player,201610090den,atl,SchrRy00,def_pct,0%,,,,,
player,201610090den,atl,SchrRy00,special_teams,5,,,,,
player,201610090den,atl,SchrRy00,st_pct,17%,,,,,
player,201610090den,atl,ChesCh21,pos,G,,,,,
player,201610090den,atl,ChesCh21,offense,67,,,,,
player,201610090den,atl,ChesCh21,off_pct,100%,,,,,
player,201610090den,atl,ChesCh21,defense,0,,,,,
player,201610090den,atl,ChesCh21,def_pct,0%,,,,,
player,201610090den,atl,ChesCh21,special_teams,5,,,,,
player,201610090den,atl,ChesCh21,st_pct,17%,,,,,
player,201610090den,atl,MackAl20,pos,C,,,,,
player,201610090den,atl,MackAl20,offense,67,,,,,
player,201610090den,atl,MackAl20,off_pct,100%,,,,,
player,201610090den,atl,MackAl20,defense,0,,,,,
player,201610090den,atl,MackAl20,def_pct,0%,,,,,
player,201610090den,atl,MackAl20,special_teams,0,,,,,
player,201610090den,atl,MackAl20,st_pct,0%,,,,,
player,201610090den,atl,RyanMa00,pos,QB,,,,,
player,201610090den,atl,RyanMa00,offense,67,,,,,
player,201610090den,atl,RyanMa00,off_pct,100%,,,,,
player,201610090den,atl,RyanMa00,defense,0,,,,,
player,201610090den,atl,RyanMa00,def_pct,0%,,,,,
player,201610090den,atl,RyanMa00,special_teams,0,,,,,
player,201610090den,atl,RyanMa00,st_pct,0%,,,,,
player,201610090den,atl,JoneJu02,pos,WR,,,,,
player,201610090den,atl,JoneJu02,offense,50,,,,,
player,201610090den,atl,JoneJu02,off_pct,75%,,,,,
player,201610090den,atl,JoneJu02,defense,0,,,,,
player,201610090den,atl,JoneJu02,def_pct,0%,,,,,
player,201610090den,atl,JoneJu02,special_teams,3,,,,,
player,201610090den,atl,JoneJu02,st_pct,10%,,,,,
player,201610090den,atl,SanuMo00,pos,WR,,,,,
player,201610090den,atl,SanuMo00,offense,46,,,,,
player,201610090den,atl,SanuMo00,off_pct,69%,,,,,
player,201610090den,atl,SanuMo00,defense,0,,,,,
player,201610090den,atl,SanuMo00,def_pct,0%,,,,,
player,201610090den,atl,SanuMo00,special_teams,3,,,,,
player,201610090den,atl,SanuMo00,st_pct,10%,,,,,
player,201610090den,atl,TammJa00,pos,TE,,,,,
player,201610090den,atl,TammJa00,offense,45,,,,,
player,201610090den,atl,TammJa00,off_pct,67%,,,,,
player,201610090den,atl,TammJa00,defense,0,,,,,
player,201610090den,atl,TammJa00,def_pct,0%,,,,,
player,201610090den,atl,TammJa00,special_teams,6,,,,,
player,201610090den,atl,TammJa00,st_pct,20%,,,,,
player,201610090den,atl,ToilLe00,pos,TE,,,,,
player,201610090den,atl,ToilLe00,offense,44,,,,,
player,201610090den,atl,ToilLe00,off_pct,66%,,,,,
player,201610090den,atl,ToilLe00,defense,0,,,,,
player,201610090den,atl,ToilLe00,def_pct,0%,,,,,
player,201610090den,atl,ToilLe00,special_teams,6,,,,,
player,201610090den,atl,ToilLe00,st_pct,20%,,,,,
player,201610090den,atl,FreeDe00,pos,RB,,,,,
player,201610090den,atl,FreeDe00,offense,40,,,,,
player,201610090den,atl,FreeDe00,off_pct,60%,,,,,
player,201610090den,atl,FreeDe00,defense,0,,,,,
player,201610090den,atl,FreeDe00,def_pct,0%,,,,,
player,201610090den,atl,FreeDe00,special_teams,0,,,,,
player,201610090den,atl,FreeDe00,st_pct,0%,,,,,
player,201610090den,atl,DiMaPa00,pos,FB,,,,,
player,201610090den,atl,DiMaPa00,offense,27,,,,,
player,201610090den,atl,DiMaPa00,off_pct,40%,,,,,
player,201610090den,atl,DiMaPa00,defense,0,,,,,
player,201610090den,atl,DiMaPa00,def_pct,0%,,,,,
player,201610090den,atl,DiMaPa00,special_teams,9,,,,,
player,201610090den,atl,DiMaPa00,st_pct,30%,,,,,
player,201610090den,atl,ColeTe01,pos,RB,,,,,
player,201610090den,atl,ColeTe01,offense,26,,,,,
player,201610090den,atl,ColeTe01,off_pct,39%,,,,,
player,201610090den,atl,ColeTe01,defense,0,,,,,
player,201610090den,atl,ColeTe01,def_pct,0%,,,,,
player,201610090den,atl,ColeTe01,special_teams,0,,,,,
player,201610090den,atl,ColeTe01,st_pct,0%,,,,,
player,201610090den,atl,HoopAu00,pos,TE,,,,,
player,201610090den,atl,HoopAu00,offense,18,,,,,
player,201610090den,atl,HoopAu00,off_pct,27%,,,,,
player,201610090den,atl,HoopAu00,defense,0,,,,,
player,201610090den,atl,HoopAu00,def_pct,0%,,,,,
player,201610090den,atl,HoopAu00,special_teams,21,,,,,
player,201610090den,atl,HoopAu00,st_pct,70%,,,,,
player,201610090den,atl,GabrTa00,pos,WR,,,,,
player,201610090den,atl,GabrTa00,offense,14,,,,,
player,201610090den,atl,GabrTa00,off_pct,21%,,,,,
player,201610090den,atl,GabrTa00,defense,0,,,,,
player,201610090den,atl,GabrTa00,def_pct,0%,,,,,
player,201610090den,atl,GabrTa00,special_teams,9,,,,,
player,201610090den,atl,GabrTa00,st_pct,30%,,,,,
player,201610090den,atl,RobiAl00,pos,WR,,,,,
player,201610090den,atl,RobiAl00,offense,13,,,,,
player,201610090den,atl,RobiAl00,off_pct,19%,,,,,
player,201610090den,atl,RobiAl00,defense,0,,,,,
player,201610090den,atl,RobiAl00,def_pct,0%,,,,,
player,201610090den,atl,RobiAl00,special_teams,7,,,,,
player,201610090den,atl,RobiAl00,st_pct,23%,,,,,
player,201610090den,atl,HardJu00,pos,WR,,,,,
player,201610090den,atl,HardJu00,offense,9,,,,,
player,201610090den,atl,HardJu00,off_pct,13%,,,,,
player,201610090den,atl,HardJu00,defense,0,,,,,
player,201610090den,atl,HardJu00,def_pct,0%,,,,,
player,201610090den,atl,HardJu00,special_teams,18,,,,,
player,201610090den,atl,HardJu00,st_pct,60%,,,,,
player,201610090den,atl,WeemEr00,pos,WR,,,,,
player,201610090den,atl,WeemEr00,offense,3,,,,,
player,201610090den,atl,WeemEr00,off_pct,4%,,,,,
player,201610090den,atl,WeemEr00,defense,0,,,,,
player,201610090den,atl,WeemEr00,def_pct,0%,,,,,
player,201610090den,atl,WeemEr00,special_teams,21,,,,,
player,201610090den,atl,WeemEr00,st_pct,70%,,,,,
player,201610090den,atl,TrufDe00,pos,CB,,,,,
player,201610090den,atl,TrufDe00,offense,0,,,,,
player,201610090den,atl,TrufDe00,off_pct,0%,,,,,
player,201610090den,atl,TrufDe00,defense,70,,,,,
player,201610090den,atl,TrufDe00,def_pct,100%,,,,,
player,201610090den,atl,TrufDe00,special_teams,9,,,,,
player,201610090den,atl,TrufDe00,st_pct,30%,,,,,
player,201610090den,atl,AlfoRo00,pos,CB,,,,,
player,201610090den,atl,AlfoRo00,offense,0,,,,,
player,201610090den,atl,AlfoRo00,off_pct,0%,,,,,
player,201610090den,atl,AlfoRo00,defense,70,,,,,
player,201610090den,atl,AlfoRo00,def_pct,100%,,,,,
player,201610090den,atl,AlfoRo00,special_teams,6,,,,,
player,201610090den,atl,AlfoRo00,st_pct,20%,,,,,
player,201610090den,atl,AlleRi00,pos,SS,,,,,
player,201610090den,atl,AlleRi00,offense,0,,,,,
player,201610090den,atl,AlleRi00,off_pct,0%,,,,,
player,201610090den,atl,AlleRi00,defense,70,,,,,
player,201610090den,atl,AlleRi00,def_pct,100%,,,,,
player,201610090den,atl,AlleRi00,special_teams,3,,,,,
player,201610090den,atl,AlleRi00,st_pct,10%,,,,,
player,201610090den,atl,NealKe01,pos,FS,,,,,
player,201610090den,atl,NealKe01,offense,0,,,,,
player,201610090den,atl,NealKe01,off_pct,0%,,,,,
player,201610090den,atl,NealKe01,defense,70,,,,,
player,201610090den,atl,NealKe01,def_pct,100%,,,,,
player,201610090den,atl,NealKe01,special_teams,0,,,,,
player,201610090den,atl,NealKe01,st_pct,0%,,,,,
player,201610090den,atl,IshmKe00,pos,FS,,,,,
player,201610090den,atl,IshmKe00,offense,0,,,,,
player,201610090den,atl,IshmKe00,off_pct,0%,,,,,
player,201610090den,atl,IshmKe00,defense,59,,,,,
player,201610090den,atl,IshmKe00,def_pct,84%,,,,,
player,201610090den,atl,IshmKe00,special_teams,1,,,,,
player,201610090den,atl,IshmKe00,st_pct,3%,,,,,
player,201610090den,atl,PoolBr01,pos,CB,,,,,
player,201610090den,atl,PoolBr01,offense,0,,,,,
player,201610090den,atl,PoolBr01,off_pct,0%,,,,,
player,201610090den,atl,PoolBr01,defense,54,,,,,
player,201610090den,atl,PoolBr01,def_pct,77%,,,,,
player,201610090den,atl,PoolBr01,special_teams,11,,,,,
player,201610090den,atl,PoolBr01,st_pct,37%,,,,,
player,201610090den,atl,WheePh99,pos,LB,,,,,
player,201610090den,atl,WheePh99,offense,0,,,,,
player,201610090den,atl,WheePh99,off_pct,0%,,,,,
player,201610090den,atl,WheePh99,defense,53,,,,,
player,201610090den,atl,WheePh99,def_pct,76%,,,,,
player,201610090den,atl,WheePh99,special_teams,4,,,,,
player,201610090den,atl,WheePh99,st_pct,13%,,,,,
player,201610090den,atl,ClayAd00,pos,DE,,,,,
player,201610090den,atl,ClayAd00,offense,0,,,,,
player,201610090den,atl,ClayAd00,off_pct,0%,,,,,
player,201610090den,atl,ClayAd00,defense,42,,,,,
player,201610090den,atl,ClayAd00,def_pct,60%,,,,,
player,201610090den,atl,ClayAd00,special_teams,0,,,,,
player,201610090den,atl,ClayAd00,st_pct,0%,,,,,
player,201610090den,atl,BeasVi00,pos,LB,,,,,
player,201610090den,atl,BeasVi00,offense,0,,,,,
player,201610090den,atl,BeasVi00,off_pct,0%,,,,,
player,201610090den,atl,BeasVi00,defense,42,,,,,
player,201610090den,atl,BeasVi00,def_pct,60%,,,,,
player,201610090den,atl,BeasVi00,special_teams,0,,,,,
player,201610090den,atl,BeasVi00,st_pct,0%,,,,,
player,201610090den,atl,ShelDe00,pos,DT,,,,,
player,201610090den,atl,ShelDe00,offense,0,,,,,
player,201610090den,atl,ShelDe00,off_pct,0%,,,,,
player,201610090den,atl,ShelDe00,defense,38,,,,,
player,201610090den,atl,ShelDe00,def_pct,54%,,,,,
player,201610090den,atl,ShelDe00,special_teams,9,,,,,
player,201610090den,atl,ShelDe00,st_pct,30%,,,,,
player,201610090den,atl,FreeDw00,pos,DE,,,,,
player,201610090den,atl,FreeDw00,offense,0,,,,,
player,201610090den,atl,FreeDw00,off_pct,0%,,,,,
player,201610090den,atl,FreeDw00,defense,33,,,,,
player,201610090den,atl,FreeDw00,def_pct,47%,,,,,
player,201610090den,atl,FreeDw00,special_teams,0,,,,,
player,201610090den,atl,FreeDw00,st_pct,0%,,,,,
player,201610090den,atl,ReynLa00,pos,LB,,,,,
player,201610090den,atl,ReynLa00,offense,0,,,,,
player,201610090den,atl,ReynLa00,off_pct,0%,,,,,
player,201610090den,atl,ReynLa00,defense,27,,,,,
player,201610090den,atl,ReynLa00,def_pct,39%,,,,,
player,201610090den,atl,ReynLa00,special_teams,7,,,,,
player,201610090den,atl,ReynLa00,st_pct,23%,,,,,
player,201610090den,atl,BabiJo20,pos,DT,,,,,
player,201610090den,atl,BabiJo20,offense,0,,,,,
player,201610090den,atl,BabiJo20,off_pct,0%,,,,,
player,201610090den,atl,BabiJo20,defense,26,,,,,
player,201610090den,atl,BabiJo20,def_pct,37%,,,,,
player,201610090den,atl,BabiJo20,special_teams,5,,,,,
player,201610090den,atl,BabiJo20,st_pct,17%,,,,,
player,201610090den,atl,ReedBr00,pos,DE,,,,,
player,201610090den,atl,ReedBr00,offense,0,,,,,
player,201610090den,atl,ReedBr00,off_pct,0%,,,,,
player,201610090den,atl,ReedBr00,defense,23,,,,,
player,201610090den,atl,ReedBr00,def_pct,33%,,,,,
player,201610090den,atl,ReedBr00,special_teams,25,,,,,
player,201610090den,atl,ReedBr00,st_pct,83%,,,,,
player,201610090den,atl,JarrGr00,pos,DT,,,,,
player,201610090den,atl,JarrGr00,offense,0,,,,,
player,201610090den,atl,JarrGr00,off_pct,0%,,,,,
player,201610090den,atl,JarrGr00,defense,23,,,,,
player,201610090den,atl,JarrGr00,def_pct,33%,,,,,
player,201610090den,atl,JarrGr00,special_teams,3,,,,,
player,201610090den,atl,JarrGr00,st_pct,10%,,,,,
player,201610090den,atl,UpshCo00,pos,DT,,,,,
player,201610090den,atl,UpshCo00,offense,0,,,,,
player,201610090den,atl,UpshCo00,off_pct,0%,,,,,
player,201610090den,atl,UpshCo00,defense,22,,,,,
player,201610090den,atl,UpshCo00,def_pct,31%,,,,,
player,201610090den,atl,UpshCo00,special_teams,0,,,,,
player,201610090den,atl,UpshCo00,st_pct,0%,,,,,
player,201610090den,atl,HageRa00,pos,DT,,,,,
player,201610090den,atl,HageRa00,offense,0,,,,,
player,201610090den,atl,HageRa00,off_pct,0%,,,,,
player,201610090den,atl,HageRa00,defense,17,,,,,
player,201610090den,atl,HageRa00,def_pct,24%,,,,,
player,201610090den,atl,HageRa00,special_teams,0,,,,,
player,201610090den,atl,HageRa00,st_pct,0%,,,,,
player,201610090den,atl,JackTy98,pos,DE,,,,,
player,201610090den,atl,JackTy98,offense,0,,,,,
player,201610090den,atl,JackTy98,off_pct,0%,,,,,
player,201610090den,atl,JackTy98,defense,16,,,,,
player,201610090den,atl,JackTy98,def_pct,23%,,,,,
player,201610090den,atl,JackTy98,special_teams,4,,,,,
player,201610090den,atl,JackTy98,st_pct,13%,,,,,
player,201610090den,atl,GoodC.00,pos,CB,,,,,
player,201610090den,atl,GoodC.00,offense,0,,,,,
player,201610090den,atl,GoodC.00,off_pct,0%,,,,,
player,201610090den,atl,GoodC.00,defense,13,,,,,
player,201610090den,atl,GoodC.00,def_pct,19%,,,,,
player,201610090den,atl,GoodC.00,special_teams,22,,,,,
player,201610090den,atl,GoodC.00,st_pct,73%,,,,,
player,201610090den,atl,GarlBe00,pos,C,,,,,
player,201610090den,atl,GarlBe00,offense,0,,,,,
player,201610090den,atl,GarlBe00,off_pct,0%,,,,,
player,201610090den,atl,GarlBe00,defense,2,,,,,
player,201610090den,atl,GarlBe00,def_pct,3%,,,,,
player,201610090den,atl,GarlBe00,special_teams,8,,,,,
player,201610090den,atl,GarlBe00,st_pct,27%,,,,,
player,201610090den,atl,TherRo00,pos,SS,,,,,
player,201610090den,atl,TherRo00,offense,0,,,,,
player,201610090den,atl,TherRo00,off_pct,0%,,,,,
player,201610090den,atl,TherRo00,defense,0,,,,,
player,201610090den,atl,TherRo00,def_pct,0%,,,,,
player,201610090den,atl,TherRo00,special_teams,19,,,,,
player,201610090den,atl,TherRo00,st_pct,63%,,,,,
player,201610090den,atl,HawkA.20,pos,LB,,,,,
player,201610090den,atl,HawkA.20,offense,0,,,,,
player,201610090den,atl,HawkA.20,off_pct,0%,,,,,
player,201610090den,atl,HawkA.20,defense,0,,,,,
player,201610090den,atl,HawkA.20,def_pct,0%,,,,,
player,201610090den,atl,HawkA.20,special_teams,19,,,,,
player,201610090den,atl,HawkA.20,st_pct,63%,,,,,
player,201610090den,atl,GoldDa99,pos,FS,,,,,
player,201610090den,atl,GoldDa99,offense,0,,,,,
player,201610090den,atl,GoldDa99,off_pct,0%,,,,,
player,201610090den,atl,GoldDa99,defense,0,,,,,
player,201610090den,atl,GoldDa99,def_pct,0%,,,,,
player,201610090den,atl,GoldDa99,special_teams,16,,,,,
player,201610090den,atl,GoldDa99,st_pct,53%,,,,,
player,201610090den,atl,BoshMa00,pos,P,,,,,
player,201610090den,atl,BoshMa00,offense,0,,,,,
player,201610090den,atl,BoshMa00,off_pct,0%,,,,,
player,201610090den,atl,BoshMa00,defense,0,,,,,
player,201610090den,atl,BoshMa00,def_pct,0%,,,,,
player,201610090den,atl,BoshMa00,special_teams,14,,,,,
player,201610090den,atl,BoshMa00,st_pct,47%,,,,,
player,201610090den,atl,HarrJo02,pos,LS,,,,,
player,201610090den,atl,HarrJo02,offense,0,,,,,
player,201610090den,atl,HarrJo02,off_pct,0%,,,,,
player,201610090den,atl,HarrJo02,defense,0,,,,,
player,201610090den,atl,HarrJo02,def_pct,0%,,,,,
player,201610090den,atl,HarrJo02,special_teams,8,,,,,
player,201610090den,atl,HarrJo02,st_pct,27%,,,,,
player,201610090den,atl,CompTo00,pos,T,,,,,
player,201610090den,atl,CompTo00,offense,0,,,,,
player,201610090den,atl,CompTo00,off_pct,0%,,,,,
player,201610090den,atl,CompTo00,defense,0,,,,,
player,201610090den,atl,CompTo00,def_pct,0%,,,,,
player,201610090den,atl,CompTo00,special_teams,8,,,,,
player,201610090den,atl,CompTo00,st_pct,27%,,,,,
player,201610090den,atl,bryanmat01,pos,K,,,,,
player,201610090den,atl,bryanmat01,offense,0,,,,,
player,201610090den,atl,bryanmat01,off_pct,0%,,,,,
player,201610090den,atl,bryanmat01,defense,0,,,,,
player,201610090den,atl,bryanmat01,def_pct,0%,,,,,
player,201610090den,atl,bryanmat01,special_teams,5,,,,,
player,201610090den,atl,bryanmat01,st_pct,17%,,,,,
