game,2016,16,20161224,201612240rai,clt,"Indianapolis Colts",25,rai,"Oakland Raiders",33
player,201612240rai,rai,WardJi02,def_int_long,0,,,,,
player,201612240rai,rai,WardJi02,pass_defended,0,,,,,
player,201612240rai,rai,WardJi02,sacks,0.0,,,,,
player,201612240rai,rai,WardJi02,tackles_combined,1,,,,,
player,201612240rai,rai,WardJi02,tackles_solo,1,,,,,
player,201612240rai,rai,WardJi02,tackles_assists,0,,,,,
player,201612240rai,rai,WardJi02,tackles_loss,0,,,,,
player,201612240rai,rai,WardJi02,qb_hits,0,,,,,
player,201612240rai,rai,WardJi02,fumbles_rec,0,,,,,
player,201612240rai,rai,WardJi02,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,WardJi02,fumbles_rec_td,0,,,,,
player,201612240rai,rai,WardJi02,fumbles_forced,0,,,,,
player,201612240rai,rai,WillDa99,def_int,0,,,,,
player,201612240rai,rai,WillDa99,def_int_yds,0,,,,,
player,201612240rai,rai,WillDa99,def_int_td,0,,,,,
player,201612240rai,rai,WillDa99,def_int_long,0,,,,,
player,201612240rai,rai,WillDa99,pass_defended,0,,,,,
player,201612240rai,rai,WillDa99,sacks,0.0,,,,,
player,201612240rai,rai,WillDa99,tackles_combined,0,,,,,
player,201612240rai,rai,WillDa99,tackles_solo,0,,,,,
player,201612240rai,rai,WillDa99,tackles_assists,0,,,,,
player,201612240rai,rai,WillDa99,tackles_loss,0,,,,,
player,201612240rai,rai,WillDa99,qb_hits,2,,,,,
player,201612240rai,rai,WillDa99,fumbles_rec,0,,,,,
player,201612240rai,rai,WillDa99,fumbles_rec_yds,0,,,,,
player,201612240rai,rai,WillDa99,fumbles_rec_td,0,,,,,
player,201612240rai,rai,WillDa99,fumbles_forced,0,,,,,
player,201612240rai,clt,RogeCh02,kick_ret,0,,,,,
player,201612240rai,clt,RogeCh02,kick_ret_yds,0,,,,,
player,201612240rai,clt,RogeCh02,kick_ret_yds_per_ret,,,,,,
player,201612240rai,clt,RogeCh02,kick_ret_td,0,,,,,
player,201612240rai,clt,RogeCh02,kick_ret_long,0,,,,,
player,201612240rai,clt,RogeCh02,punt_ret,1,,,,,
player,201612240rai,clt,RogeCh02,punt_ret_yds,10,,,,,
player,201612240rai,clt,RogeCh02,punt_ret_yds_per_ret,10.0,,,,,
player,201612240rai,clt,RogeCh02,punt_ret_td,0,,,,,
player,201612240rai,clt,RogeCh02,punt_ret_long,10,,,,,
player,201612240rai,clt,TodmJo00,kick_ret,2,,,,,
player,201612240rai,clt,TodmJo00,kick_ret_yds,39,,,,,
player,201612240rai,clt,TodmJo00,kick_ret_yds_per_ret,19.5,,,,,
player,201612240rai,clt,TodmJo00,kick_ret_td,0,,,,,
player,201612240rai,clt,TodmJo00,kick_ret_long,27,,,,,
player,201612240rai,clt,TodmJo00,punt_ret,0,,,,,
player,201612240rai,clt,TodmJo00,punt_ret_yds,0,,,,,
player,201612240rai,clt,TodmJo00,punt_ret_yds_per_ret,,,,,,
player,201612240rai,clt,TodmJo00,punt_ret_td,0,,,,,
player,201612240rai,clt,TodmJo00,punt_ret_long,0,,,,,
player,201612240rai,clt,FergJo02,kick_ret,1,,,,,
player,201612240rai,clt,FergJo02,kick_ret_yds,19,,,,,
player,201612240rai,clt,FergJo02,kick_ret_yds_per_ret,19.0,,,,,
player,201612240rai,clt,FergJo02,kick_ret_td,0,,,,,
player,201612240rai,clt,FergJo02,kick_ret_long,19,,,,,
player,201612240rai,clt,FergJo02,punt_ret,0,,,,,
player,201612240rai,clt,FergJo02,punt_ret_yds,0,,,,,
player,201612240rai,clt,FergJo02,punt_ret_yds_per_ret,,,,,,
player,201612240rai,clt,FergJo02,punt_ret_td,0,,,,,
player,201612240rai,clt,FergJo02,punt_ret_long,0,,,,,
player,201612240rai,rai,RichJa01,kick_ret,2,,,,,
player,201612240rai,rai,RichJa01,kick_ret_yds,44,,,,,
player,201612240rai,rai,RichJa01,kick_ret_yds_per_ret,22.0,,,,,
player,201612240rai,rai,RichJa01,kick_ret_td,0,,,,,
player,201612240rai,rai,RichJa01,kick_ret_long,23,,,,,
player,201612240rai,rai,RichJa01,punt_ret,1,,,,,
player,201612240rai,rai,RichJa01,punt_ret_yds,8,,,,,
player,201612240rai,rai,RichJa01,punt_ret_yds_per_ret,8.0,,,,,
player,201612240rai,rai,RichJa01,punt_ret_td,0,,,,,
player,201612240rai,rai,RichJa01,punt_ret_long,8,,,,,
player,201612240rai,clt,vinatada01,xpm,2,,,,,
player,201612240rai,clt,vinatada01,xpa,2,,,,,
player,201612240rai,clt,vinatada01,fgm,1,,,,,
player,201612240rai,clt,vinatada01,fga,1,,,,,
player,201612240rai,clt,vinatada01,punt,0,,,,,
player,201612240rai,clt,vinatada01,punt_yds,0,,,,,
player,201612240rai,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201612240rai,clt,vinatada01,punt_long,0,,,,,
player,201612240rai,clt,McAfPa44,xpm,,,,,,
player,201612240rai,clt,McAfPa44,xpa,,,,,,
player,201612240rai,clt,McAfPa44,fgm,,,,,,
player,201612240rai,clt,McAfPa44,fga,,,,,,
player,201612240rai,clt,McAfPa44,punt,2,,,,,
player,201612240rai,clt,McAfPa44,punt_yds,100,,,,,
player,201612240rai,clt,McAfPa44,punt_yds_per_punt,50.0,,,,,
player,201612240rai,clt,McAfPa44,punt_long,53,,,,,
player,201612240rai,rai,janikseb01,xpm,3,,,,,
player,201612240rai,rai,janikseb01,xpa,5,,,,,
player,201612240rai,rai,janikseb01,fgm,,,,,,
player,201612240rai,rai,janikseb01,fga,,,,,,
player,201612240rai,rai,janikseb01,punt,0,,,,,
player,201612240rai,rai,janikseb01,punt_yds,0,,,,,
player,201612240rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201612240rai,rai,janikseb01,punt_long,0,,,,,
player,201612240rai,rai,KingMa00,xpm,,,,,,
player,201612240rai,rai,KingMa00,xpa,,,,,,
player,201612240rai,rai,KingMa00,fgm,,,,,,
player,201612240rai,rai,KingMa00,fga,,,,,,
player,201612240rai,rai,KingMa00,punt,5,,,,,
player,201612240rai,rai,KingMa00,punt_yds,235,,,,,
player,201612240rai,rai,KingMa00,punt_yds_per_punt,47.0,,,,,
player,201612240rai,rai,KingMa00,punt_long,58,,,,,
player,201612240rai,rai,WatsMe00,pos,T,,,,,
player,201612240rai,rai,WatsMe00,offense,76,,,,,
player,201612240rai,rai,WatsMe00,off_pct,100%,,,,,
player,201612240rai,rai,WatsMe00,defense,0,,,,,
player,201612240rai,rai,WatsMe00,def_pct,0%,,,,,
player,201612240rai,rai,WatsMe00,special_teams,5,,,,,
player,201612240rai,rai,WatsMe00,st_pct,19%,,,,,
player,201612240rai,rai,OsemKe00,pos,G,,,,,
player,201612240rai,rai,OsemKe00,offense,76,,,,,
player,201612240rai,rai,OsemKe00,off_pct,100%,,,,,
player,201612240rai,rai,OsemKe00,defense,0,,,,,
player,201612240rai,rai,OsemKe00,def_pct,0%,,,,,
player,201612240rai,rai,OsemKe00,special_teams,5,,,,,
player,201612240rai,rai,OsemKe00,st_pct,19%,,,,,
player,201612240rai,rai,PennDo20,pos,T,,,,,
player,201612240rai,rai,PennDo20,offense,76,,,,,
player,201612240rai,rai,PennDo20,off_pct,100%,,,,,
player,201612240rai,rai,PennDo20,defense,0,,,,,
player,201612240rai,rai,PennDo20,def_pct,0%,,,,,
player,201612240rai,rai,PennDo20,special_teams,5,,,,,
player,201612240rai,rai,PennDo20,st_pct,19%,,,,,
player,201612240rai,rai,JackGa00,pos,G,,,,,
player,201612240rai,rai,JackGa00,offense,76,,,,,
player,201612240rai,rai,JackGa00,off_pct,100%,,,,,
player,201612240rai,rai,JackGa00,defense,0,,,,,
player,201612240rai,rai,JackGa00,def_pct,0%,,,,,
player,201612240rai,rai,JackGa00,special_teams,5,,,,,
player,201612240rai,rai,JackGa00,st_pct,19%,,,,,
player,201612240rai,rai,HudsRo00,pos,C,,,,,
player,201612240rai,rai,HudsRo00,offense,76,,,,,
player,201612240rai,rai,HudsRo00,off_pct,100%,,,,,
player,201612240rai,rai,HudsRo00,defense,0,,,,,
player,201612240rai,rai,HudsRo00,def_pct,0%,,,,,
player,201612240rai,rai,HudsRo00,special_teams,0,,,,,
player,201612240rai,rai,HudsRo00,st_pct,0%,,,,,
player,201612240rai,rai,WalfCl00,pos,TE,,,,,
player,201612240rai,rai,WalfCl00,offense,64,,,,,
player,201612240rai,rai,WalfCl00,off_pct,84%,,,,,
player,201612240rai,rai,WalfCl00,defense,0,,,,,
player,201612240rai,rai,WalfCl00,def_pct,0%,,,,,
player,201612240rai,rai,WalfCl00,special_teams,5,,,,,
player,201612240rai,rai,WalfCl00,st_pct,19%,,,,,
player,201612240rai,rai,CarrDe02,pos,QB,,,,,
player,201612240rai,rai,CarrDe02,offense,63,,,,,
player,201612240rai,rai,CarrDe02,off_pct,83%,,,,,
player,201612240rai,rai,CarrDe02,defense,0,,,,,
player,201612240rai,rai,CarrDe02,def_pct,0%,,,,,
player,201612240rai,rai,CarrDe02,special_teams,0,,,,,
player,201612240rai,rai,CarrDe02,st_pct,0%,,,,,
player,201612240rai,rai,CoopAm00,pos,WR,,,,,
player,201612240rai,rai,CoopAm00,offense,61,,,,,
player,201612240rai,rai,CoopAm00,off_pct,80%,,,,,
player,201612240rai,rai,CoopAm00,defense,0,,,,,
player,201612240rai,rai,CoopAm00,def_pct,0%,,,,,
player,201612240rai,rai,CoopAm00,special_teams,2,,,,,
player,201612240rai,rai,CoopAm00,st_pct,7%,,,,,
player,201612240rai,rai,RobeSe00,pos,WR,,,,,
player,201612240rai,rai,RobeSe00,offense,51,,,,,
player,201612240rai,rai,RobeSe00,off_pct,67%,,,,,
player,201612240rai,rai,RobeSe00,defense,0,,,,,
player,201612240rai,rai,RobeSe00,def_pct,0%,,,,,
player,201612240rai,rai,RobeSe00,special_teams,0,,,,,
player,201612240rai,rai,RobeSe00,st_pct,0%,,,,,
player,201612240rai,rai,HolmAn00,pos,WR,,,,,
player,201612240rai,rai,HolmAn00,offense,42,,,,,
player,201612240rai,rai,HolmAn00,off_pct,55%,,,,,
player,201612240rai,rai,HolmAn00,defense,0,,,,,
player,201612240rai,rai,HolmAn00,def_pct,0%,,,,,
player,201612240rai,rai,HolmAn00,special_teams,17,,,,,
player,201612240rai,rai,HolmAn00,st_pct,63%,,,,,
player,201612240rai,rai,CrabMi00,pos,WR,,,,,
player,201612240rai,rai,CrabMi00,offense,39,,,,,
player,201612240rai,rai,CrabMi00,off_pct,51%,,,,,
player,201612240rai,rai,CrabMi00,defense,0,,,,,
player,201612240rai,rai,CrabMi00,def_pct,0%,,,,,
player,201612240rai,rai,CrabMi00,special_teams,0,,,,,
player,201612240rai,rai,CrabMi00,st_pct,0%,,,,,
player,201612240rai,rai,MurrLa00,pos,RB,,,,,
player,201612240rai,rai,MurrLa00,offense,31,,,,,
player,201612240rai,rai,MurrLa00,off_pct,41%,,,,,
player,201612240rai,rai,MurrLa00,defense,0,,,,,
player,201612240rai,rai,MurrLa00,def_pct,0%,,,,,
player,201612240rai,rai,MurrLa00,special_teams,0,,,,,
player,201612240rai,rai,MurrLa00,st_pct,0%,,,,,
player,201612240rai,rai,WashDe00,pos,RB,,,,,
player,201612240rai,rai,WashDe00,offense,25,,,,,
player,201612240rai,rai,WashDe00,off_pct,33%,,,,,
player,201612240rai,rai,WashDe00,defense,0,,,,,
player,201612240rai,rai,WashDe00,def_pct,0%,,,,,
player,201612240rai,rai,WashDe00,special_teams,2,,,,,
player,201612240rai,rai,WashDe00,st_pct,7%,,,,,
player,201612240rai,rai,AlexVa00,pos,G,,,,,
player,201612240rai,rai,AlexVa00,offense,20,,,,,
player,201612240rai,rai,AlexVa00,off_pct,26%,,,,,
player,201612240rai,rai,AlexVa00,defense,0,,,,,
player,201612240rai,rai,AlexVa00,def_pct,0%,,,,,
player,201612240rai,rai,AlexVa00,special_teams,5,,,,,
player,201612240rai,rai,AlexVa00,st_pct,19%,,,,,
player,201612240rai,rai,RiveMy00,pos,TE,,,,,
player,201612240rai,rai,RiveMy00,offense,15,,,,,
player,201612240rai,rai,RiveMy00,off_pct,20%,,,,,
player,201612240rai,rai,RiveMy00,defense,0,,,,,
player,201612240rai,rai,RiveMy00,def_pct,0%,,,,,
player,201612240rai,rai,RiveMy00,special_teams,10,,,,,
player,201612240rai,rai,RiveMy00,st_pct,37%,,,,,
player,201612240rai,rai,RichJa01,pos,RB,,,,,
player,201612240rai,rai,RichJa01,offense,15,,,,,
player,201612240rai,rai,RichJa01,off_pct,20%,,,,,
player,201612240rai,rai,RichJa01,defense,0,,,,,
player,201612240rai,rai,RichJa01,def_pct,0%,,,,,
player,201612240rai,rai,RichJa01,special_teams,4,,,,,
player,201612240rai,rai,RichJa01,st_pct,15%,,,,,
player,201612240rai,rai,OlawJa00,pos,FB,,,,,
player,201612240rai,rai,OlawJa00,offense,14,,,,,
player,201612240rai,rai,OlawJa00,off_pct,18%,,,,,
player,201612240rai,rai,OlawJa00,defense,0,,,,,
player,201612240rai,rai,OlawJa00,def_pct,0%,,,,,
player,201612240rai,rai,OlawJa00,special_teams,18,,,,,
player,201612240rai,rai,OlawJa00,st_pct,67%,,,,,
player,201612240rai,rai,McGlMa01,pos,QB,,,,,
player,201612240rai,rai,McGlMa01,offense,13,,,,,
player,201612240rai,rai,McGlMa01,off_pct,17%,,,,,
player,201612240rai,rai,McGlMa01,defense,0,,,,,
player,201612240rai,rai,McGlMa01,def_pct,0%,,,,,
player,201612240rai,rai,McGlMa01,special_teams,0,,,,,
player,201612240rai,rai,McGlMa01,st_pct,0%,,,,,
player,201612240rai,rai,HoltJo00,pos,WR,,,,,
player,201612240rai,rai,HoltJo00,offense,3,,,,,
player,201612240rai,rai,HoltJo00,off_pct,4%,,,,,
player,201612240rai,rai,HoltJo00,defense,0,,,,,
player,201612240rai,rai,HoltJo00,def_pct,0%,,,,,
player,201612240rai,rai,HoltJo00,special_teams,8,,,,,
player,201612240rai,rai,HoltJo00,st_pct,30%,,,,,
player,201612240rai,rai,AlleNa99,pos,SS,,,,,
player,201612240rai,rai,AlleNa99,offense,0,,,,,
player,201612240rai,rai,AlleNa99,off_pct,0%,,,,,
player,201612240rai,rai,AlleNa99,defense,55,,,,,
player,201612240rai,rai,AlleNa99,def_pct,100%,,,,,
player,201612240rai,rai,AlleNa99,special_teams,11,,,,,
player,201612240rai,rai,AlleNa99,st_pct,41%,,,,,
player,201612240rai,rai,SmitMa02,pos,LB,,,,,
player,201612240rai,rai,SmitMa02,offense,0,,,,,
player,201612240rai,rai,SmitMa02,off_pct,0%,,,,,
player,201612240rai,rai,SmitMa02,defense,55,,,,,
player,201612240rai,rai,SmitMa02,def_pct,100%,,,,,
player,201612240rai,rai,SmitMa02,special_teams,2,,,,,
player,201612240rai,rai,SmitMa02,st_pct,7%,,,,,
player,201612240rai,rai,NelsRe99,pos,FS,,,,,
player,201612240rai,rai,NelsRe99,offense,0,,,,,
player,201612240rai,rai,NelsRe99,off_pct,0%,,,,,
player,201612240rai,rai,NelsRe99,defense,55,,,,,
player,201612240rai,rai,NelsRe99,def_pct,100%,,,,,
player,201612240rai,rai,NelsRe99,special_teams,0,,,,,
player,201612240rai,rai,NelsRe99,st_pct,0%,,,,,
player,201612240rai,rai,RilePe00,pos,LB,,,,,
player,201612240rai,rai,RilePe00,offense,0,,,,,
player,201612240rai,rai,RilePe00,off_pct,0%,,,,,
player,201612240rai,rai,RilePe00,defense,55,,,,,
player,201612240rai,rai,RilePe00,def_pct,100%,,,,,
player,201612240rai,rai,RilePe00,special_teams,0,,,,,
player,201612240rai,rai,RilePe00,st_pct,0%,,,,,
player,201612240rai,rai,AmerDa00,pos,CB,,,,,
player,201612240rai,rai,AmerDa00,offense,0,,,,,
player,201612240rai,rai,AmerDa00,off_pct,0%,,,,,
player,201612240rai,rai,AmerDa00,defense,55,,,,,
player,201612240rai,rai,AmerDa00,def_pct,100%,,,,,
player,201612240rai,rai,AmerDa00,special_teams,0,,,,,
player,201612240rai,rai,AmerDa00,st_pct,0%,,,,,
player,201612240rai,rai,SmitSe99,pos,CB,,,,,
player,201612240rai,rai,SmitSe99,offense,0,,,,,
player,201612240rai,rai,SmitSe99,off_pct,0%,,,,,
player,201612240rai,rai,SmitSe99,defense,55,,,,,
player,201612240rai,rai,SmitSe99,def_pct,100%,,,,,
player,201612240rai,rai,SmitSe99,special_teams,0,,,,,
player,201612240rai,rai,SmitSe99,st_pct,0%,,,,,
player,201612240rai,rai,IrviBr00,pos,LB,,,,,
player,201612240rai,rai,IrviBr00,offense,0,,,,,
player,201612240rai,rai,IrviBr00,off_pct,0%,,,,,
player,201612240rai,rai,IrviBr00,defense,53,,,,,
player,201612240rai,rai,IrviBr00,def_pct,96%,,,,,
player,201612240rai,rai,IrviBr00,special_teams,4,,,,,
player,201612240rai,rai,IrviBr00,st_pct,15%,,,,,
player,201612240rai,rai,MackKh00,pos,DE,,,,,
player,201612240rai,rai,MackKh00,offense,0,,,,,
player,201612240rai,rai,MackKh00,off_pct,0%,,,,,
player,201612240rai,rai,MackKh00,defense,48,,,,,
player,201612240rai,rai,MackKh00,def_pct,87%,,,,,
player,201612240rai,rai,MackKh00,special_teams,4,,,,,
player,201612240rai,rai,MackKh00,st_pct,15%,,,,,
player,201612240rai,rai,AutrDe00,pos,DE,,,,,
player,201612240rai,rai,AutrDe00,offense,0,,,,,
player,201612240rai,rai,AutrDe00,off_pct,0%,,,,,
player,201612240rai,rai,AutrDe00,defense,38,,,,,
player,201612240rai,rai,AutrDe00,def_pct,69%,,,,,
player,201612240rai,rai,AutrDe00,special_teams,4,,,,,
player,201612240rai,rai,AutrDe00,st_pct,15%,,,,,
player,201612240rai,rai,CarrTr00,pos,CB,,,,,
player,201612240rai,rai,CarrTr00,offense,0,,,,,
player,201612240rai,rai,CarrTr00,off_pct,0%,,,,,
player,201612240rai,rai,CarrTr00,defense,35,,,,,
player,201612240rai,rai,CarrTr00,def_pct,64%,,,,,
player,201612240rai,rai,CarrTr00,special_teams,11,,,,,
player,201612240rai,rai,CarrTr00,st_pct,41%,,,,,
player,201612240rai,rai,ElliJu01,pos,NT,,,,,
player,201612240rai,rai,ElliJu01,offense,0,,,,,
player,201612240rai,rai,ElliJu01,off_pct,0%,,,,,
player,201612240rai,rai,ElliJu01,defense,20,,,,,
player,201612240rai,rai,ElliJu01,def_pct,36%,,,,,
player,201612240rai,rai,ElliJu01,special_teams,0,,,,,
player,201612240rai,rai,ElliJu01,st_pct,0%,,,,,
player,201612240rai,rai,WillDa99,pos,DT,,,,,
player,201612240rai,rai,WillDa99,offense,0,,,,,
player,201612240rai,rai,WillDa99,off_pct,0%,,,,,
player,201612240rai,rai,WillDa99,defense,18,,,,,
player,201612240rai,rai,WillDa99,def_pct,33%,,,,,
player,201612240rai,rai,WillDa99,special_teams,4,,,,,
player,201612240rai,rai,WillDa99,st_pct,15%,,,,,
player,201612240rai,rai,EdwaMa01,pos,DE,,,,,
player,201612240rai,rai,EdwaMa01,offense,0,,,,,
player,201612240rai,rai,EdwaMa01,off_pct,0%,,,,,
player,201612240rai,rai,EdwaMa01,defense,18,,,,,
player,201612240rai,rai,EdwaMa01,def_pct,33%,,,,,
player,201612240rai,rai,EdwaMa01,special_teams,4,,,,,
player,201612240rai,rai,EdwaMa01,st_pct,15%,,,,,
player,201612240rai,rai,LathDa01,pos,NT,,,,,
player,201612240rai,rai,LathDa01,offense,0,,,,,
player,201612240rai,rai,LathDa01,off_pct,0%,,,,,
player,201612240rai,rai,LathDa01,defense,17,,,,,
player,201612240rai,rai,LathDa01,def_pct,31%,,,,,
player,201612240rai,rai,LathDa01,special_teams,7,,,,,
player,201612240rai,rai,LathDa01,st_pct,26%,,,,,
player,201612240rai,rai,WardJi02,pos,DE,,,,,
player,201612240rai,rai,WardJi02,offense,0,,,,,
player,201612240rai,rai,WardJi02,off_pct,0%,,,,,
player,201612240rai,rai,WardJi02,defense,17,,,,,
player,201612240rai,rai,WardJi02,def_pct,31%,,,,,
player,201612240rai,rai,WardJi02,special_teams,0,,,,,
player,201612240rai,rai,WardJi02,st_pct,0%,,,,,
player,201612240rai,rai,CowsJa00,pos,DE,,,,,
player,201612240rai,rai,CowsJa00,offense,0,,,,,
player,201612240rai,rai,CowsJa00,off_pct,0%,,,,,
player,201612240rai,rai,CowsJa00,defense,9,,,,,
player,201612240rai,rai,CowsJa00,def_pct,16%,,,,,
player,201612240rai,rai,CowsJa00,special_teams,10,,,,,
player,201612240rai,rai,CowsJa00,st_pct,37%,,,,,
player,201612240rai,rai,McDoDe02,pos,CB,,,,,
player,201612240rai,rai,McDoDe02,offense,0,,,,,
player,201612240rai,rai,McDoDe02,off_pct,0%,,,,,
player,201612240rai,rai,McDoDe02,defense,2,,,,,
player,201612240rai,rai,McDoDe02,def_pct,4%,,,,,
player,201612240rai,rai,McDoDe02,special_teams,6,,,,,
player,201612240rai,rai,McDoDe02,st_pct,22%,,,,,
player,201612240rai,rai,BateDa00,pos,LB,,,,,
player,201612240rai,rai,BateDa00,offense,0,,,,,
player,201612240rai,rai,BateDa00,off_pct,0%,,,,,
player,201612240rai,rai,BateDa00,defense,0,,,,,
player,201612240rai,rai,BateDa00,def_pct,0%,,,,,
player,201612240rai,rai,BateDa00,special_teams,22,,,,,
player,201612240rai,rai,BateDa00,st_pct,81%,,,,,
player,201612240rai,rai,JameCo00,pos,LB,,,,,
player,201612240rai,rai,JameCo00,offense,0,,,,,
player,201612240rai,rai,JameCo00,off_pct,0%,,,,,
player,201612240rai,rai,JameCo00,defense,0,,,,,
player,201612240rai,rai,JameCo00,def_pct,0%,,,,,
player,201612240rai,rai,JameCo00,special_teams,18,,,,,
player,201612240rai,rai,JameCo00,st_pct,67%,,,,,
player,201612240rai,rai,TrawBr00,pos,FS,,,,,
player,201612240rai,rai,TrawBr00,offense,0,,,,,
player,201612240rai,rai,TrawBr00,off_pct,0%,,,,,
player,201612240rai,rai,TrawBr00,defense,0,,,,,
player,201612240rai,rai,TrawBr00,def_pct,0%,,,,,
player,201612240rai,rai,TrawBr00,special_teams,18,,,,,
player,201612240rai,rai,TrawBr00,st_pct,67%,,,,,
player,201612240rai,rai,McGiKe00,pos,FS,,,,,
player,201612240rai,rai,McGiKe00,offense,0,,,,,
player,201612240rai,rai,McGiKe00,off_pct,0%,,,,,
player,201612240rai,rai,McGiKe00,defense,0,,,,,
player,201612240rai,rai,McGiKe00,def_pct,0%,,,,,
player,201612240rai,rai,McGiKe00,special_teams,16,,,,,
player,201612240rai,rai,McGiKe00,st_pct,59%,,,,,
player,201612240rai,rai,JoneTa00,pos,RB,,,,,
player,201612240rai,rai,JoneTa00,offense,0,,,,,
player,201612240rai,rai,JoneTa00,off_pct,0%,,,,,
player,201612240rai,rai,JoneTa00,defense,0,,,,,
player,201612240rai,rai,JoneTa00,def_pct,0%,,,,,
player,201612240rai,rai,JoneTa00,special_teams,14,,,,,
player,201612240rai,rai,JoneTa00,st_pct,52%,,,,,
player,201612240rai,rai,AdamTy00,pos,LB,,,,,
player,201612240rai,rai,AdamTy00,offense,0,,,,,
player,201612240rai,rai,AdamTy00,off_pct,0%,,,,,
player,201612240rai,rai,AdamTy00,defense,0,,,,,
player,201612240rai,rai,AdamTy00,def_pct,0%,,,,,
player,201612240rai,rai,AdamTy00,special_teams,11,,,,,
player,201612240rai,rai,AdamTy00,st_pct,41%,,,,,
player,201612240rai,rai,janikseb01,pos,K,,,,,
player,201612240rai,rai,janikseb01,offense,0,,,,,
player,201612240rai,rai,janikseb01,off_pct,0%,,,,,
player,201612240rai,rai,janikseb01,defense,0,,,,,
player,201612240rai,rai,janikseb01,def_pct,0%,,,,,
player,201612240rai,rai,janikseb01,special_teams,11,,,,,
player,201612240rai,rai,janikseb01,st_pct,41%,,,,,
player,201612240rai,rai,CondJo20,pos,LS,,,,,
player,201612240rai,rai,CondJo20,offense,0,,,,,
player,201612240rai,rai,CondJo20,off_pct,0%,,,,,
player,201612240rai,rai,CondJo20,defense,0,,,,,
player,201612240rai,rai,CondJo20,def_pct,0%,,,,,
player,201612240rai,rai,CondJo20,special_teams,10,,,,,
player,201612240rai,rai,CondJo20,st_pct,37%,,,,,
player,201612240rai,rai,KingMa00,pos,P,,,,,
player,201612240rai,rai,KingMa00,offense,0,,,,,
player,201612240rai,rai,KingMa00,off_pct,0%,,,,,
player,201612240rai,rai,KingMa00,defense,0,,,,,
player,201612240rai,rai,KingMa00,def_pct,0%,,,,,
player,201612240rai,rai,KingMa00,special_teams,10,,,,,
player,201612240rai,rai,KingMa00,st_pct,37%,,,,,
player,201612240rai,rai,FeliJo00,pos,G,,,,,
player,201612240rai,rai,FeliJo00,offense,0,,,,,
player,201612240rai,rai,FeliJo00,off_pct,0%,,,,,
player,201612240rai,rai,FeliJo00,defense,0,,,,,
player,201612240rai,rai,FeliJo00,def_pct,0%,,,,,
player,201612240rai,rai,FeliJo00,special_teams,8,,,,,
player,201612240rai,rai,FeliJo00,st_pct,30%,,,,,
player,201612240rai,clt,HarrJo03,pos,C,,,,,
player,201612240rai,clt,HarrJo03,offense,55,,,,,
player,201612240rai,clt,HarrJo03,off_pct,100%,,,,,
player,201612240rai,clt,HarrJo03,defense,0,,,,,
player,201612240rai,clt,HarrJo03,def_pct,0%,,,,,
player,201612240rai,clt,HarrJo03,special_teams,4,,,,,
player,201612240rai,clt,HarrJo03,st_pct,15%,,,,,
player,201612240rai,clt,HaegJo00,pos,T,,,,,
player,201612240rai,clt,HaegJo00,offense,55,,,,,
player,201612240rai,clt,HaegJo00,off_pct,100%,,,,,
player,201612240rai,clt,HaegJo00,defense,0,,,,,
player,201612240rai,clt,HaegJo00,def_pct,0%,,,,,
player,201612240rai,clt,HaegJo00,special_teams,4,,,,,
player,201612240rai,clt,HaegJo00,st_pct,15%,,,,,
player,201612240rai,clt,ClarLe01,pos,T,,,,,
player,201612240rai,clt,ClarLe01,offense,55,,,,,
player,201612240rai,clt,ClarLe01,off_pct,100%,,,,,
player,201612240rai,clt,ClarLe01,defense,0,,,,,
player,201612240rai,clt,ClarLe01,def_pct,0%,,,,,
player,201612240rai,clt,ClarLe01,special_teams,4,,,,,
player,201612240rai,clt,ClarLe01,st_pct,15%,,,,,
player,201612240rai,clt,CastAn00,pos,T,,,,,
player,201612240rai,clt,CastAn00,offense,55,,,,,
player,201612240rai,clt,CastAn00,off_pct,100%,,,,,
player,201612240rai,clt,CastAn00,defense,0,,,,,
player,201612240rai,clt,CastAn00,def_pct,0%,,,,,
player,201612240rai,clt,CastAn00,special_teams,0,,,,,
player,201612240rai,clt,CastAn00,st_pct,0%,,,,,
player,201612240rai,clt,KellRy00,pos,C,,,,,
player,201612240rai,clt,KellRy00,offense,55,,,,,
player,201612240rai,clt,KellRy00,off_pct,100%,,,,,
player,201612240rai,clt,KellRy00,defense,0,,,,,
player,201612240rai,clt,KellRy00,def_pct,0%,,,,,
player,201612240rai,clt,KellRy00,special_teams,0,,,,,
player,201612240rai,clt,KellRy00,st_pct,0%,,,,,
player,201612240rai,clt,LuckAn00,pos,QB,,,,,
player,201612240rai,clt,LuckAn00,offense,55,,,,,
player,201612240rai,clt,LuckAn00,off_pct,100%,,,,,
player,201612240rai,clt,LuckAn00,defense,0,,,,,
player,201612240rai,clt,LuckAn00,def_pct,0%,,,,,
player,201612240rai,clt,LuckAn00,special_teams,0,,,,,
player,201612240rai,clt,LuckAn00,st_pct,0%,,,,,
player,201612240rai,clt,HiltT.00,pos,WR,,,,,
player,201612240rai,clt,HiltT.00,offense,50,,,,,
player,201612240rai,clt,HiltT.00,off_pct,91%,,,,,
player,201612240rai,clt,HiltT.00,defense,0,,,,,
