game,2016,3,20160925,201609250clt,sdg,"San Diego Chargers",22,clt,"Indianapolis Colts",26
player,201609250clt,clt,KerrZa00,fumbles_rec,0,,,,,
player,201609250clt,clt,KerrZa00,fumbles_rec_yds,0,,,,,
player,201609250clt,clt,KerrZa00,fumbles_rec_td,0,,,,,
player,201609250clt,clt,KerrZa00,fumbles_forced,0,,,,,
player,201609250clt,clt,LangKe98,def_int,0,,,,,
player,201609250clt,clt,LangKe98,def_int_yds,0,,,,,
player,201609250clt,clt,LangKe98,def_int_td,0,,,,,
player,201609250clt,clt,LangKe98,def_int_long,0,,,,,
player,201609250clt,clt,LangKe98,pass_defended,0,,,,,
player,201609250clt,clt,LangKe98,sacks,0.0,,,,,
player,201609250clt,clt,LangKe98,tackles_combined,1,,,,,
player,201609250clt,clt,LangKe98,tackles_solo,1,,,,,
player,201609250clt,clt,LangKe98,tackles_assists,0,,,,,
player,201609250clt,clt,LangKe98,tackles_loss,0,,,,,
player,201609250clt,clt,LangKe98,qb_hits,0,,,,,
player,201609250clt,clt,LangKe98,fumbles_rec,1,,,,,
player,201609250clt,clt,LangKe98,fumbles_rec_yds,0,,,,,
player,201609250clt,clt,LangKe98,fumbles_rec_td,0,,,,,
player,201609250clt,clt,LangKe98,fumbles_forced,0,,,,,
player,201609250clt,clt,McNaJo00,def_int,0,,,,,
player,201609250clt,clt,McNaJo00,def_int_yds,0,,,,,
player,201609250clt,clt,McNaJo00,def_int_td,0,,,,,
player,201609250clt,clt,McNaJo00,def_int_long,0,,,,,
player,201609250clt,clt,McNaJo00,pass_defended,0,,,,,
player,201609250clt,clt,McNaJo00,sacks,0.0,,,,,
player,201609250clt,clt,McNaJo00,tackles_combined,1,,,,,
player,201609250clt,clt,McNaJo00,tackles_solo,0,,,,,
player,201609250clt,clt,McNaJo00,tackles_assists,1,,,,,
player,201609250clt,clt,McNaJo00,tackles_loss,0,,,,,
player,201609250clt,clt,McNaJo00,qb_hits,0,,,,,
player,201609250clt,clt,McNaJo00,fumbles_rec,0,,,,,
player,201609250clt,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201609250clt,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201609250clt,clt,McNaJo00,fumbles_forced,0,,,,,
player,201609250clt,clt,TurbRo00,def_int,0,,,,,
player,201609250clt,clt,TurbRo00,def_int_yds,,,,,,
player,201609250clt,clt,TurbRo00,def_int_td,0,,,,,
player,201609250clt,clt,TurbRo00,def_int_long,0,,,,,
player,201609250clt,clt,TurbRo00,pass_defended,0,,,,,
player,201609250clt,clt,TurbRo00,sacks,0.0,,,,,
player,201609250clt,clt,TurbRo00,tackles_combined,1,,,,,
player,201609250clt,clt,TurbRo00,tackles_solo,0,,,,,
player,201609250clt,clt,TurbRo00,tackles_assists,1,,,,,
player,201609250clt,clt,TurbRo00,tackles_loss,0,,,,,
player,201609250clt,clt,TurbRo00,qb_hits,0,,,,,
player,201609250clt,clt,TurbRo00,fumbles_rec,0,,,,,
player,201609250clt,clt,TurbRo00,fumbles_rec_yds,0,,,,,
player,201609250clt,clt,TurbRo00,fumbles_rec_td,0,,,,,
player,201609250clt,clt,TurbRo00,fumbles_forced,0,,,,,
player,201609250clt,clt,AndeHe00,def_int,0,,,,,
player,201609250clt,clt,AndeHe00,def_int_yds,0,,,,,
player,201609250clt,clt,AndeHe00,def_int_td,0,,,,,
player,201609250clt,clt,AndeHe00,def_int_long,0,,,,,
player,201609250clt,clt,AndeHe00,pass_defended,0,,,,,
player,201609250clt,clt,AndeHe00,sacks,0.0,,,,,
player,201609250clt,clt,AndeHe00,tackles_combined,0,,,,,
player,201609250clt,clt,AndeHe00,tackles_solo,0,,,,,
player,201609250clt,clt,AndeHe00,tackles_assists,0,,,,,
player,201609250clt,clt,AndeHe00,tackles_loss,0,,,,,
player,201609250clt,clt,AndeHe00,qb_hits,1,,,,,
player,201609250clt,clt,AndeHe00,fumbles_rec,0,,,,,
player,201609250clt,clt,AndeHe00,fumbles_rec_yds,0,,,,,
player,201609250clt,clt,AndeHe00,fumbles_rec_td,0,,,,,
player,201609250clt,clt,AndeHe00,fumbles_forced,0,,,,,
player,201609250clt,clt,AyerAk00,def_int,0,,,,,
player,201609250clt,clt,AyerAk00,def_int_yds,0,,,,,
player,201609250clt,clt,AyerAk00,def_int_td,0,,,,,
player,201609250clt,clt,AyerAk00,def_int_long,0,,,,,
player,201609250clt,clt,AyerAk00,pass_defended,0,,,,,
player,201609250clt,clt,AyerAk00,sacks,0.0,,,,,
player,201609250clt,clt,AyerAk00,tackles_combined,0,,,,,
player,201609250clt,clt,AyerAk00,tackles_solo,0,,,,,
player,201609250clt,clt,AyerAk00,tackles_assists,0,,,,,
player,201609250clt,clt,AyerAk00,tackles_loss,0,,,,,
player,201609250clt,clt,AyerAk00,qb_hits,1,,,,,
player,201609250clt,clt,AyerAk00,fumbles_rec,0,,,,,
player,201609250clt,clt,AyerAk00,fumbles_rec_yds,0,,,,,
player,201609250clt,clt,AyerAk00,fumbles_rec_td,0,,,,,
player,201609250clt,clt,AyerAk00,fumbles_forced,0,,,,,
player,201609250clt,sdg,BenjTr00,kick_ret,0,,,,,
player,201609250clt,sdg,BenjTr00,kick_ret_yds,0,,,,,
player,201609250clt,sdg,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201609250clt,sdg,BenjTr00,kick_ret_td,0,,,,,
player,201609250clt,sdg,BenjTr00,kick_ret_long,0,,,,,
player,201609250clt,sdg,BenjTr00,punt_ret,1,,,,,
player,201609250clt,sdg,BenjTr00,punt_ret_yds,0,,,,,
player,201609250clt,sdg,BenjTr00,punt_ret_yds_per_ret,0.0,,,,,
player,201609250clt,sdg,BenjTr00,punt_ret_td,0,,,,,
player,201609250clt,sdg,BenjTr00,punt_ret_long,0,,,,,
player,201609250clt,sdg,McClDe00,kick_ret,2,,,,,
player,201609250clt,sdg,McClDe00,kick_ret_yds,39,,,,,
player,201609250clt,sdg,McClDe00,kick_ret_yds_per_ret,19.5,,,,,
player,201609250clt,sdg,McClDe00,kick_ret_td,0,,,,,
player,201609250clt,sdg,McClDe00,kick_ret_long,24,,,,,
player,201609250clt,sdg,McClDe00,punt_ret,0,,,,,
player,201609250clt,sdg,McClDe00,punt_ret_yds,0,,,,,
player,201609250clt,sdg,McClDe00,punt_ret_yds_per_ret,,,,,,
player,201609250clt,sdg,McClDe00,punt_ret_td,0,,,,,
player,201609250clt,sdg,McClDe00,punt_ret_long,0,,,,,
player,201609250clt,sdg,MageCr00,kick_ret,1,,,,,
player,201609250clt,sdg,MageCr00,kick_ret_yds,20,,,,,
player,201609250clt,sdg,MageCr00,kick_ret_yds_per_ret,20.0,,,,,
player,201609250clt,sdg,MageCr00,kick_ret_td,0,,,,,
player,201609250clt,sdg,MageCr00,kick_ret_long,20,,,,,
player,201609250clt,sdg,MageCr00,punt_ret,0,,,,,
player,201609250clt,sdg,MageCr00,punt_ret_yds,0,,,,,
player,201609250clt,sdg,MageCr00,punt_ret_yds_per_ret,,,,,,
player,201609250clt,sdg,MageCr00,punt_ret_td,0,,,,,
player,201609250clt,sdg,MageCr00,punt_ret_long,0,,,,,
player,201609250clt,clt,BrayQu00,kick_ret,1,,,,,
player,201609250clt,clt,BrayQu00,kick_ret_yds,18,,,,,
player,201609250clt,clt,BrayQu00,kick_ret_yds_per_ret,18.0,,,,,
player,201609250clt,clt,BrayQu00,kick_ret_td,0,,,,,
player,201609250clt,clt,BrayQu00,kick_ret_long,18,,,,,
player,201609250clt,clt,BrayQu00,punt_ret,1,,,,,
player,201609250clt,clt,BrayQu00,punt_ret_yds,0,,,,,
player,201609250clt,clt,BrayQu00,punt_ret_yds_per_ret,0.0,,,,,
player,201609250clt,clt,BrayQu00,punt_ret_td,0,,,,,
player,201609250clt,clt,BrayQu00,punt_ret_long,0,,,,,
player,201609250clt,clt,TodmJo00,kick_ret,1,,,,,
player,201609250clt,clt,TodmJo00,kick_ret_yds,15,,,,,
player,201609250clt,clt,TodmJo00,kick_ret_yds_per_ret,15.0,,,,,
player,201609250clt,clt,TodmJo00,kick_ret_td,0,,,,,
player,201609250clt,clt,TodmJo00,kick_ret_long,15,,,,,
player,201609250clt,clt,TodmJo00,punt_ret,0,,,,,
player,201609250clt,clt,TodmJo00,punt_ret_yds,0,,,,,
player,201609250clt,clt,TodmJo00,punt_ret_yds_per_ret,,,,,,
player,201609250clt,clt,TodmJo00,punt_ret_td,0,,,,,
player,201609250clt,clt,TodmJo00,punt_ret_long,0,,,,,
player,201609250clt,sdg,LambJo00,xpm,1,,,,,
player,201609250clt,sdg,LambJo00,xpa,2,,,,,
player,201609250clt,sdg,LambJo00,fgm,3,,,,,
player,201609250clt,sdg,LambJo00,fga,3,,,,,
player,201609250clt,sdg,LambJo00,punt,0,,,,,
player,201609250clt,sdg,LambJo00,punt_yds,0,,,,,
player,201609250clt,sdg,LambJo00,punt_yds_per_punt,,,,,,
player,201609250clt,sdg,LambJo00,punt_long,0,,,,,
player,201609250clt,sdg,KaseDr00,xpm,,,,,,
player,201609250clt,sdg,KaseDr00,xpa,,,,,,
player,201609250clt,sdg,KaseDr00,fgm,,,,,,
player,201609250clt,sdg,KaseDr00,fga,,,,,,
player,201609250clt,sdg,KaseDr00,punt,3,,,,,
player,201609250clt,sdg,KaseDr00,punt_yds,121,,,,,
player,201609250clt,sdg,KaseDr00,punt_yds_per_punt,40.3,,,,,
player,201609250clt,sdg,KaseDr00,punt_long,46,,,,,
player,201609250clt,clt,vinatada01,xpm,2,,,,,
player,201609250clt,clt,vinatada01,xpa,2,,,,,
player,201609250clt,clt,vinatada01,fgm,2,,,,,
player,201609250clt,clt,vinatada01,fga,2,,,,,
player,201609250clt,clt,vinatada01,punt,0,,,,,
player,201609250clt,clt,vinatada01,punt_yds,0,,,,,
player,201609250clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201609250clt,clt,vinatada01,punt_long,0,,,,,
player,201609250clt,clt,McAfPa44,xpm,,,,,,
player,201609250clt,clt,McAfPa44,xpa,,,,,,
player,201609250clt,clt,McAfPa44,fgm,,,,,,
player,201609250clt,clt,McAfPa44,fga,,,,,,
player,201609250clt,clt,McAfPa44,punt,3,,,,,
player,201609250clt,clt,McAfPa44,punt_yds,121,,,,,
player,201609250clt,clt,McAfPa44,punt_yds_per_punt,40.3,,,,,
player,201609250clt,clt,McAfPa44,punt_long,50,,,,,
player,201609250clt,clt,HaegJo00,pos,T,,,,,
player,201609250clt,clt,HaegJo00,offense,71,,,,,
player,201609250clt,clt,HaegJo00,off_pct,99%,,,,,
player,201609250clt,clt,HaegJo00,defense,0,,,,,
player,201609250clt,clt,HaegJo00,def_pct,0%,,,,,
player,201609250clt,clt,HaegJo00,special_teams,5,,,,,
player,201609250clt,clt,HaegJo00,st_pct,18%,,,,,
player,201609250clt,clt,KellRy00,pos,C,,,,,
player,201609250clt,clt,KellRy00,offense,71,,,,,
player,201609250clt,clt,KellRy00,off_pct,99%,,,,,
player,201609250clt,clt,KellRy00,defense,0,,,,,
player,201609250clt,clt,KellRy00,def_pct,0%,,,,,
player,201609250clt,clt,KellRy00,special_teams,1,,,,,
player,201609250clt,clt,KellRy00,st_pct,4%,,,,,
player,201609250clt,clt,LuckAn00,pos,QB,,,,,
player,201609250clt,clt,LuckAn00,offense,71,,,,,
player,201609250clt,clt,LuckAn00,off_pct,99%,,,,,
player,201609250clt,clt,LuckAn00,defense,0,,,,,
player,201609250clt,clt,LuckAn00,def_pct,0%,,,,,
player,201609250clt,clt,LuckAn00,special_teams,0,,,,,
player,201609250clt,clt,LuckAn00,st_pct,0%,,,,,
player,201609250clt,clt,CastAn00,pos,T,,,,,
player,201609250clt,clt,CastAn00,offense,71,,,,,
player,201609250clt,clt,CastAn00,off_pct,99%,,,,,
player,201609250clt,clt,CastAn00,defense,0,,,,,
player,201609250clt,clt,CastAn00,def_pct,0%,,,,,
player,201609250clt,clt,CastAn00,special_teams,0,,,,,
player,201609250clt,clt,CastAn00,st_pct,0%,,,,,
player,201609250clt,clt,MewhJa00,pos,G,,,,,
player,201609250clt,clt,MewhJa00,offense,70,,,,,
player,201609250clt,clt,MewhJa00,off_pct,97%,,,,,
player,201609250clt,clt,MewhJa00,defense,0,,,,,
player,201609250clt,clt,MewhJa00,def_pct,0%,,,,,
player,201609250clt,clt,MewhJa00,special_teams,5,,,,,
player,201609250clt,clt,MewhJa00,st_pct,18%,,,,,
player,201609250clt,clt,DorsPh00,pos,WR,,,,,
player,201609250clt,clt,DorsPh00,offense,62,,,,,
player,201609250clt,clt,DorsPh00,off_pct,86%,,,,,
player,201609250clt,clt,DorsPh00,defense,0,,,,,
player,201609250clt,clt,DorsPh00,def_pct,0%,,,,,
player,201609250clt,clt,DorsPh00,special_teams,0,,,,,
player,201609250clt,clt,DorsPh00,st_pct,0%,,,,,
player,201609250clt,clt,HiltT.00,pos,WR,,,,,
player,201609250clt,clt,HiltT.00,offense,62,,,,,
player,201609250clt,clt,HiltT.00,off_pct,86%,,,,,
player,201609250clt,clt,HiltT.00,defense,0,,,,,
player,201609250clt,clt,HiltT.00,def_pct,0%,,,,,
player,201609250clt,clt,HiltT.00,special_teams,0,,,,,
player,201609250clt,clt,HiltT.00,st_pct,0%,,,,,
player,201609250clt,clt,AlleDw00,pos,TE,,,,,
player,201609250clt,clt,AlleDw00,offense,59,,,,,
player,201609250clt,clt,AlleDw00,off_pct,82%,,,,,
player,201609250clt,clt,AlleDw00,defense,0,,,,,
player,201609250clt,clt,AlleDw00,def_pct,0%,,,,,
player,201609250clt,clt,AlleDw00,special_teams,0,,,,,
player,201609250clt,clt,AlleDw00,st_pct,0%,,,,,
player,201609250clt,clt,DoylJa00,pos,TE,,,,,
player,201609250clt,clt,DoylJa00,offense,53,,,,,
player,201609250clt,clt,DoylJa00,off_pct,74%,,,,,
player,201609250clt,clt,DoylJa00,defense,0,,,,,
player,201609250clt,clt,DoylJa00,def_pct,0%,,,,,
player,201609250clt,clt,DoylJa00,special_teams,14,,,,,
player,201609250clt,clt,DoylJa00,st_pct,50%,,,,,
player,201609250clt,clt,GoreFr00,pos,RB,,,,,
player,201609250clt,clt,GoreFr00,offense,43,,,,,
player,201609250clt,clt,GoreFr00,off_pct,60%,,,,,
player,201609250clt,clt,GoreFr00,defense,0,,,,,
player,201609250clt,clt,GoreFr00,def_pct,0%,,,,,
player,201609250clt,clt,GoreFr00,special_teams,0,,,,,
player,201609250clt,clt,GoreFr00,st_pct,0%,,,,,
player,201609250clt,clt,HarrJo03,pos,C,,,,,
player,201609250clt,clt,HarrJo03,offense,36,,,,,
player,201609250clt,clt,HarrJo03,off_pct,50%,,,,,
player,201609250clt,clt,HarrJo03,defense,0,,,,,
player,201609250clt,clt,HarrJo03,def_pct,0%,,,,,
player,201609250clt,clt,HarrJo03,special_teams,5,,,,,
player,201609250clt,clt,HarrJo03,st_pct,18%,,,,,
player,201609250clt,clt,ReitJo00,pos,T,,,,,
player,201609250clt,clt,ReitJo00,offense,35,,,,,
player,201609250clt,clt,ReitJo00,off_pct,49%,,,,,
player,201609250clt,clt,ReitJo00,defense,0,,,,,
player,201609250clt,clt,ReitJo00,def_pct,0%,,,,,
player,201609250clt,clt,ReitJo00,special_teams,4,,,,,
player,201609250clt,clt,ReitJo00,st_pct,14%,,,,,
player,201609250clt,clt,RogeCh02,pos,WR,,,,,
player,201609250clt,clt,RogeCh02,offense,31,,,,,
player,201609250clt,clt,RogeCh02,off_pct,43%,,,,,
player,201609250clt,clt,RogeCh02,defense,0,,,,,
player,201609250clt,clt,RogeCh02,def_pct,0%,,,,,
player,201609250clt,clt,RogeCh02,special_teams,0,,,,,
player,201609250clt,clt,RogeCh02,st_pct,0%,,,,,
player,201609250clt,clt,FergJo02,pos,RB,,,,,
player,201609250clt,clt,FergJo02,offense,17,,,,,
player,201609250clt,clt,FergJo02,off_pct,24%,,,,,
player,201609250clt,clt,FergJo02,defense,0,,,,,
player,201609250clt,clt,FergJo02,def_pct,0%,,,,,
player,201609250clt,clt,FergJo02,special_teams,14,,,,,
player,201609250clt,clt,FergJo02,st_pct,50%,,,,,
player,201609250clt,clt,SwooEr00,pos,TE,,,,,
player,201609250clt,clt,SwooEr00,offense,12,,,,,
player,201609250clt,clt,SwooEr00,off_pct,17%,,,,,
player,201609250clt,clt,SwooEr00,defense,0,,,,,
player,201609250clt,clt,SwooEr00,def_pct,0%,,,,,
player,201609250clt,clt,SwooEr00,special_teams,20,,,,,
player,201609250clt,clt,SwooEr00,st_pct,71%,,,,,
player,201609250clt,clt,TurbRo00,pos,RB,,,,,
player,201609250clt,clt,TurbRo00,offense,12,,,,,
player,201609250clt,clt,TurbRo00,off_pct,17%,,,,,
player,201609250clt,clt,TurbRo00,defense,0,,,,,
player,201609250clt,clt,TurbRo00,def_pct,0%,,,,,
player,201609250clt,clt,TurbRo00,special_teams,6,,,,,
player,201609250clt,clt,TurbRo00,st_pct,21%,,,,,
player,201609250clt,clt,BlytAu00,pos,C,,,,,
player,201609250clt,clt,BlytAu00,offense,4,,,,,
player,201609250clt,clt,BlytAu00,off_pct,6%,,,,,
player,201609250clt,clt,BlytAu00,defense,0,,,,,
player,201609250clt,clt,BlytAu00,def_pct,0%,,,,,
player,201609250clt,clt,BlytAu00,special_teams,5,,,,,
player,201609250clt,clt,BlytAu00,st_pct,18%,,,,,
player,201609250clt,clt,AdamMi21,pos,SS,,,,,
player,201609250clt,clt,AdamMi21,offense,0,,,,,
player,201609250clt,clt,AdamMi21,off_pct,0%,,,,,
player,201609250clt,clt,AdamMi21,defense,59,,,,,
player,201609250clt,clt,AdamMi21,def_pct,98%,,,,,
player,201609250clt,clt,AdamMi21,special_teams,6,,,,,
player,201609250clt,clt,AdamMi21,st_pct,21%,,,,,
player,201609250clt,clt,CromAn20,pos,CB,,,,,
player,201609250clt,clt,CromAn20,offense,0,,,,,
player,201609250clt,clt,CromAn20,off_pct,0%,,,,,
player,201609250clt,clt,CromAn20,defense,58,,,,,
player,201609250clt,clt,CromAn20,def_pct,97%,,,,,
player,201609250clt,clt,CromAn20,special_teams,4,,,,,
player,201609250clt,clt,CromAn20,st_pct,14%,,,,,
player,201609250clt,clt,DaviVo99,pos,CB,,,,,
player,201609250clt,clt,DaviVo99,offense,0,,,,,
player,201609250clt,clt,DaviVo99,off_pct,0%,,,,,
player,201609250clt,clt,DaviVo99,defense,55,,,,,
player,201609250clt,clt,DaviVo99,def_pct,92%,,,,,
player,201609250clt,clt,DaviVo99,special_teams,0,,,,,
player,201609250clt,clt,DaviVo99,st_pct,0%,,,,,
player,201609250clt,clt,JackDQ20,pos,LB,,,,,
player,201609250clt,clt,JackDQ20,offense,0,,,,,
player,201609250clt,clt,JackDQ20,off_pct,0%,,,,,
player,201609250clt,clt,JackDQ20,defense,47,,,,,
player,201609250clt,clt,JackDQ20,def_pct,78%,,,,,
player,201609250clt,clt,JackDQ20,special_teams,5,,,,,
player,201609250clt,clt,JackDQ20,st_pct,18%,,,,,
player,201609250clt,clt,WaldEr99,pos,LB,,,,,
player,201609250clt,clt,WaldEr99,offense,0,,,,,
player,201609250clt,clt,WaldEr99,off_pct,0%,,,,,
player,201609250clt,clt,WaldEr99,defense,43,,,,,
player,201609250clt,clt,WaldEr99,def_pct,72%,,,,,
player,201609250clt,clt,WaldEr99,special_teams,1,,,,,
player,201609250clt,clt,WaldEr99,st_pct,4%,,,,,
player,201609250clt,clt,GeatCl00,pos,FS,,,,,
player,201609250clt,clt,GeatCl00,offense,0,,,,,
player,201609250clt,clt,GeatCl00,off_pct,0%,,,,,
player,201609250clt,clt,GeatCl00,defense,39,,,,,
player,201609250clt,clt,GeatCl00,def_pct,65%,,,,,
player,201609250clt,clt,GeatCl00,special_teams,3,,,,,
player,201609250clt,clt,GeatCl00,st_pct,11%,,,,,
player,201609250clt,clt,LangKe98,pos,DE,,,,,
player,201609250clt,clt,LangKe98,offense,0,,,,,
player,201609250clt,clt,LangKe98,off_pct,0%,,,,,
player,201609250clt,clt,LangKe98,defense,38,,,,,
player,201609250clt,clt,LangKe98,def_pct,63%,,,,,
player,201609250clt,clt,LangKe98,special_teams,4,,,,,
player,201609250clt,clt,LangKe98,st_pct,14%,,,,,
player,201609250clt,clt,MoorSi00,pos,LB,,,,,
player,201609250clt,clt,MoorSi00,offense,0,,,,,
player,201609250clt,clt,MoorSi00,off_pct,0%,,,,,
player,201609250clt,clt,MoorSi00,defense,37,,,,,
player,201609250clt,clt,MoorSi00,def_pct,62%,,,,,
player,201609250clt,clt,MoorSi00,special_teams,8,,,,,
player,201609250clt,clt,MoorSi00,st_pct,29%,,,,,
player,201609250clt,clt,MorrDa01,pos,CB,,,,,
player,201609250clt,clt,MorrDa01,offense,0,,,,,
player,201609250clt,clt,MorrDa01,off_pct,0%,,,,,
player,201609250clt,clt,MorrDa01,defense,36,,,,,
player,201609250clt,clt,MorrDa01,def_pct,60%,,,,,
player,201609250clt,clt,MorrDa01,special_teams,8,,,,,
player,201609250clt,clt,MorrDa01,st_pct,29%,,,,,
player,201609250clt,clt,ParrDa00,pos,NT,,,,,
player,201609250clt,clt,ParrDa00,offense,0,,,,,
player,201609250clt,clt,ParrDa00,off_pct,0%,,,,,
player,201609250clt,clt,ParrDa00,defense,36,,,,,
player,201609250clt,clt,ParrDa00,def_pct,60%,,,,,
player,201609250clt,clt,ParrDa00,special_teams,6,,,,,
player,201609250clt,clt,ParrDa00,st_pct,21%,,,,,
player,201609250clt,clt,MathRo20,pos,LB,,,,,
player,201609250clt,clt,MathRo20,offense,0,,,,,
player,201609250clt,clt,MathRo20,off_pct,0%,,,,,
player,201609250clt,clt,MathRo20,defense,34,,,,,
player,201609250clt,clt,MathRo20,def_pct,57%,,,,,
player,201609250clt,clt,MathRo20,special_teams,0,,,,,
player,201609250clt,clt,MathRo20,st_pct,0%,,,,,
player,201609250clt,clt,KerrZa00,pos,DT,,,,,
player,201609250clt,clt,KerrZa00,offense,0,,,,,
player,201609250clt,clt,KerrZa00,off_pct,0%,,,,,
player,201609250clt,clt,KerrZa00,defense,32,,,,,
player,201609250clt,clt,KerrZa00,def_pct,53%,,,,,
player,201609250clt,clt,KerrZa00,special_teams,6,,,,,
player,201609250clt,clt,KerrZa00,st_pct,21%,,,,,
player,201609250clt,clt,ColeTr20,pos,LB,,,,,
player,201609250clt,clt,ColeTr20,offense,0,,,,,
player,201609250clt,clt,ColeTr20,off_pct,0%,,,,,
player,201609250clt,clt,ColeTr20,defense,30,,,,,
player,201609250clt,clt,ColeTr20,def_pct,50%,,,,,
player,201609250clt,clt,ColeTr20,special_teams,5,,,,,
player,201609250clt,clt,ColeTr20,st_pct,18%,,,,,
player,201609250clt,clt,GreeT.00,pos,FS,,,,,
player,201609250clt,clt,GreeT.00,offense,0,,,,,
player,201609250clt,clt,GreeT.00,off_pct,0%,,,,,
player,201609250clt,clt,GreeT.00,defense,28,,,,,
player,201609250clt,clt,GreeT.00,def_pct,47%,,,,,
player,201609250clt,clt,GreeT.00,special_teams,0,,,,,
player,201609250clt,clt,GreeT.00,st_pct,0%,,,,,
player,201609250clt,clt,AndeHe00,pos,DT,,,,,
player,201609250clt,clt,AndeHe00,offense,0,,,,,
player,201609250clt,clt,AndeHe00,off_pct,0%,,,,,
player,201609250clt,clt,AndeHe00,defense,18,,,,,
player,201609250clt,clt,AndeHe00,def_pct,30%,,,,,
player,201609250clt,clt,AndeHe00,special_teams,6,,,,,
player,201609250clt,clt,AndeHe00,st_pct,21%,,,,,
player,201609250clt,clt,RidgHa00,pos,DT,,,,,
player,201609250clt,clt,RidgHa00,offense,0,,,,,
player,201609250clt,clt,RidgHa00,off_pct,0%,,,,,
player,201609250clt,clt,RidgHa00,defense,17,,,,,
player,201609250clt,clt,RidgHa00,def_pct,28%,,,,,
player,201609250clt,clt,RidgHa00,special_teams,1,,,,,
player,201609250clt,clt,RidgHa00,st_pct,4%,,,,,
player,201609250clt,clt,MorrAn01,pos,LB,,,,,
player,201609250clt,clt,MorrAn01,offense,0,,,,,
player,201609250clt,clt,MorrAn01,off_pct,0%,,,,,
player,201609250clt,clt,MorrAn01,defense,15,,,,,
player,201609250clt,clt,MorrAn01,def_pct,25%,,,,,
player,201609250clt,clt,MorrAn01,special_teams,18,,,,,
player,201609250clt,clt,MorrAn01,st_pct,64%,,,,,
player,201609250clt,clt,McNaJo00,pos,LB,,,,,
player,201609250clt,clt,McNaJo00,offense,0,,,,,
player,201609250clt,clt,McNaJo00,off_pct,0%,,,,,
player,201609250clt,clt,McNaJo00,defense,12,,,,,
player,201609250clt,clt,McNaJo00,def_pct,20%,,,,,
player,201609250clt,clt,McNaJo00,special_teams,22,,,,,
player,201609250clt,clt,McNaJo00,st_pct,79%,,,,,
player,201609250clt,clt,AyerAk00,pos,LB,,,,,
player,201609250clt,clt,AyerAk00,offense,0,,,,,
player,201609250clt,clt,AyerAk00,off_pct,0%,,,,,
player,201609250clt,clt,AyerAk00,defense,10,,,,,
player,201609250clt,clt,AyerAk00,def_pct,17%,,,,,
player,201609250clt,clt,AyerAk00,special_teams,6,,,,,
player,201609250clt,clt,AyerAk00,st_pct,21%,,,,,
player,201609250clt,clt,MaggCu00,pos,LB,,,,,
player,201609250clt,clt,MaggCu00,offense,0,,,,,
player,201609250clt,clt,MaggCu00,off_pct,0%,,,,,
player,201609250clt,clt,MaggCu00,defense,3,,,,,
player,201609250clt,clt,MaggCu00,def_pct,5%,,,,,
player,201609250clt,clt,MaggCu00,special_teams,17,,,,,
player,201609250clt,clt,MaggCu00,st_pct,61%,,,,,
player,201609250clt,clt,MelvRa00,pos,CB,,,,,
player,201609250clt,clt,MelvRa00,offense,0,,,,,
player,201609250clt,clt,MelvRa00,off_pct,0%,,,,,
player,201609250clt,clt,MelvRa00,defense,2,,,,,
player,201609250clt,clt,MelvRa00,def_pct,3%,,,,,
player,201609250clt,clt,MelvRa00,special_teams,4,,,,,
player,201609250clt,clt,MelvRa00,st_pct,14%,,,,,
player,201609250clt,clt,FarlMa00,pos,FS,,,,,
player,201609250clt,clt,FarlMa00,offense,0,,,,,
player,201609250clt,clt,FarlMa00,off_pct,0%,,,,,
player,201609250clt,clt,FarlMa00,defense,0,,,,,
player,201609250clt,clt,FarlMa00,def_pct,0%,,,,,
player,201609250clt,clt,FarlMa00,special_teams,23,,,,,
player,201609250clt,clt,FarlMa00,st_pct,82%,,,,,
player,201609250clt,clt,JackEd00,pos,LB,,,,,
player,201609250clt,clt,JackEd00,offense,0,,,,,
player,201609250clt,clt,JackEd00,off_pct,0%,,,,,
player,201609250clt,clt,JackEd00,defense,0,,,,,
player,201609250clt,clt,JackEd00,def_pct,0%,,,,,
player,201609250clt,clt,JackEd00,special_teams,17,,,,,
player,201609250clt,clt,JackEd00,st_pct,61%,,,,,
player,201609250clt,clt,TodmJo00,pos,RB,,,,,
player,201609250clt,clt,TodmJo00,offense,0,,,,,
player,201609250clt,clt,TodmJo00,off_pct,0%,,,,,
player,201609250clt,clt,TodmJo00,defense,0,,,,,
player,201609250clt,clt,TodmJo00,def_pct,0%,,,,,
player,201609250clt,clt,TodmJo00,special_teams,17,,,,,
player,201609250clt,clt,TodmJo00,st_pct,61%,,,,,
player,201609250clt,clt,BrayQu00,pos,WR,,,,,
player,201609250clt,clt,BrayQu00,offense,0,,,,,
player,201609250clt,clt,BrayQu00,off_pct,0%,,,,,
player,201609250clt,clt,BrayQu00,defense,0,,,,,
player,201609250clt,clt,BrayQu00,def_pct,0%,,,,,
player,201609250clt,clt,BrayQu00,special_teams,15,,,,,
player,201609250clt,clt,BrayQu00,st_pct,54%,,,,,
player,201609250clt,clt,McAfPa44,pos,P,,,,,
player,201609250clt,clt,McAfPa44,offense,0,,,,,
