game,2016,8,20161030,201610300nor,sea,"Seattle Seahawks",20,nor,"New Orleans Saints",25
player,201610300nor,sea,BritJu00,defense,0,,,,,
player,201610300nor,sea,BritJu00,def_pct,0%,,,,,
player,201610300nor,sea,BritJu00,special_teams,5,,,,,
player,201610300nor,sea,BritJu00,st_pct,19%,,,,,
player,201610300nor,sea,GrahJi00,pos,TE,,,,,
player,201610300nor,sea,GrahJi00,offense,49,,,,,
player,201610300nor,sea,GrahJi00,off_pct,91%,,,,,
player,201610300nor,sea,GrahJi00,defense,0,,,,,
player,201610300nor,sea,GrahJi00,def_pct,0%,,,,,
player,201610300nor,sea,GrahJi00,special_teams,0,,,,,
player,201610300nor,sea,GrahJi00,st_pct,0%,,,,,
player,201610300nor,sea,BaldDo00,pos,WR,,,,,
player,201610300nor,sea,BaldDo00,offense,47,,,,,
player,201610300nor,sea,BaldDo00,off_pct,87%,,,,,
player,201610300nor,sea,BaldDo00,defense,0,,,,,
player,201610300nor,sea,BaldDo00,def_pct,0%,,,,,
player,201610300nor,sea,BaldDo00,special_teams,2,,,,,
player,201610300nor,sea,BaldDo00,st_pct,7%,,,,,
player,201610300nor,sea,KearJe01,pos,WR,,,,,
player,201610300nor,sea,KearJe01,offense,47,,,,,
player,201610300nor,sea,KearJe01,off_pct,87%,,,,,
player,201610300nor,sea,KearJe01,defense,0,,,,,
player,201610300nor,sea,KearJe01,def_pct,0%,,,,,
player,201610300nor,sea,KearJe01,special_teams,0,,,,,
player,201610300nor,sea,KearJe01,st_pct,0%,,,,,
player,201610300nor,sea,LockTy00,pos,WR,,,,,
player,201610300nor,sea,LockTy00,offense,34,,,,,
player,201610300nor,sea,LockTy00,off_pct,63%,,,,,
player,201610300nor,sea,LockTy00,defense,0,,,,,
player,201610300nor,sea,LockTy00,def_pct,0%,,,,,
player,201610300nor,sea,LockTy00,special_teams,9,,,,,
player,201610300nor,sea,LockTy00,st_pct,33%,,,,,
player,201610300nor,sea,MichCh00,pos,RB,,,,,
player,201610300nor,sea,MichCh00,offense,28,,,,,
player,201610300nor,sea,MichCh00,off_pct,52%,,,,,
player,201610300nor,sea,MichCh00,defense,0,,,,,
player,201610300nor,sea,MichCh00,def_pct,0%,,,,,
player,201610300nor,sea,MichCh00,special_teams,0,,,,,
player,201610300nor,sea,MichCh00,st_pct,0%,,,,,
player,201610300nor,sea,ProsC.00,pos,RB,,,,,
player,201610300nor,sea,ProsC.00,offense,23,,,,,
player,201610300nor,sea,ProsC.00,off_pct,43%,,,,,
player,201610300nor,sea,ProsC.00,defense,0,,,,,
player,201610300nor,sea,ProsC.00,def_pct,0%,,,,,
player,201610300nor,sea,ProsC.00,special_teams,0,,,,,
player,201610300nor,sea,ProsC.00,st_pct,0%,,,,,
player,201610300nor,sea,RichPa01,pos,WR,,,,,
player,201610300nor,sea,RichPa01,offense,14,,,,,
player,201610300nor,sea,RichPa01,off_pct,26%,,,,,
player,201610300nor,sea,RichPa01,defense,0,,,,,
player,201610300nor,sea,RichPa01,def_pct,0%,,,,,
player,201610300nor,sea,RichPa01,special_teams,5,,,,,
player,201610300nor,sea,RichPa01,st_pct,19%,,,,,
player,201610300nor,sea,WillBr04,pos,TE,,,,,
player,201610300nor,sea,WillBr04,offense,9,,,,,
player,201610300nor,sea,WillBr04,off_pct,17%,,,,,
player,201610300nor,sea,WillBr04,defense,0,,,,,
player,201610300nor,sea,WillBr04,def_pct,0%,,,,,
player,201610300nor,sea,WillBr04,special_teams,22,,,,,
player,201610300nor,sea,WillBr04,st_pct,81%,,,,,
player,201610300nor,sea,VannNi00,pos,TE,,,,,
player,201610300nor,sea,VannNi00,offense,9,,,,,
player,201610300nor,sea,VannNi00,off_pct,17%,,,,,
player,201610300nor,sea,VannNi00,defense,0,,,,,
player,201610300nor,sea,VannNi00,def_pct,0%,,,,,
player,201610300nor,sea,VannNi00,special_teams,5,,,,,
player,201610300nor,sea,VannNi00,st_pct,19%,,,,,
player,201610300nor,sea,TukuWi00,pos,FB,,,,,
player,201610300nor,sea,TukuWi00,offense,6,,,,,
player,201610300nor,sea,TukuWi00,off_pct,11%,,,,,
player,201610300nor,sea,TukuWi00,defense,0,,,,,
player,201610300nor,sea,TukuWi00,def_pct,0%,,,,,
player,201610300nor,sea,TukuWi00,special_teams,10,,,,,
player,201610300nor,sea,TukuWi00,st_pct,37%,,,,,
player,201610300nor,sea,McEvTa01,pos,WR,,,,,
player,201610300nor,sea,McEvTa01,offense,4,,,,,
player,201610300nor,sea,McEvTa01,off_pct,7%,,,,,
player,201610300nor,sea,McEvTa01,defense,0,,,,,
player,201610300nor,sea,McEvTa01,def_pct,0%,,,,,
player,201610300nor,sea,McEvTa01,special_teams,4,,,,,
player,201610300nor,sea,McEvTa01,st_pct,15%,,,,,
player,201610300nor,sea,HuntJo00,pos,C,,,,,
player,201610300nor,sea,HuntJo00,offense,2,,,,,
player,201610300nor,sea,HuntJo00,off_pct,4%,,,,,
player,201610300nor,sea,HuntJo00,defense,0,,,,,
player,201610300nor,sea,HuntJo00,def_pct,0%,,,,,
player,201610300nor,sea,HuntJo00,special_teams,0,,,,,
player,201610300nor,sea,HuntJo00,st_pct,0%,,,,,
player,201610300nor,sea,McCrKe00,pos,SS,,,,,
player,201610300nor,sea,McCrKe00,offense,0,,,,,
player,201610300nor,sea,McCrKe00,off_pct,0%,,,,,
player,201610300nor,sea,McCrKe00,defense,76,,,,,
player,201610300nor,sea,McCrKe00,def_pct,100%,,,,,
player,201610300nor,sea,McCrKe00,special_teams,8,,,,,
player,201610300nor,sea,McCrKe00,st_pct,30%,,,,,
player,201610300nor,sea,WrigK.00,pos,LB,,,,,
player,201610300nor,sea,WrigK.00,offense,0,,,,,
player,201610300nor,sea,WrigK.00,off_pct,0%,,,,,
player,201610300nor,sea,WrigK.00,defense,76,,,,,
player,201610300nor,sea,WrigK.00,def_pct,100%,,,,,
player,201610300nor,sea,WrigK.00,special_teams,5,,,,,
player,201610300nor,sea,WrigK.00,st_pct,19%,,,,,
player,201610300nor,sea,WagnBo00,pos,LB,,,,,
player,201610300nor,sea,WagnBo00,offense,0,,,,,
player,201610300nor,sea,WagnBo00,off_pct,0%,,,,,
player,201610300nor,sea,WagnBo00,defense,76,,,,,
player,201610300nor,sea,WagnBo00,def_pct,100%,,,,,
player,201610300nor,sea,WagnBo00,special_teams,5,,,,,
player,201610300nor,sea,WagnBo00,st_pct,19%,,,,,
player,201610300nor,sea,ThomEa99,pos,FS,,,,,
player,201610300nor,sea,ThomEa99,offense,0,,,,,
player,201610300nor,sea,ThomEa99,off_pct,0%,,,,,
player,201610300nor,sea,ThomEa99,defense,76,,,,,
player,201610300nor,sea,ThomEa99,def_pct,100%,,,,,
player,201610300nor,sea,ThomEa99,special_teams,3,,,,,
player,201610300nor,sea,ThomEa99,st_pct,11%,,,,,
player,201610300nor,sea,SherRi00,pos,CB,,,,,
player,201610300nor,sea,SherRi00,offense,0,,,,,
player,201610300nor,sea,SherRi00,off_pct,0%,,,,,
player,201610300nor,sea,SherRi00,defense,72,,,,,
player,201610300nor,sea,SherRi00,def_pct,95%,,,,,
player,201610300nor,sea,SherRi00,special_teams,5,,,,,
player,201610300nor,sea,SherRi00,st_pct,19%,,,,,
player,201610300nor,sea,SheaDe00,pos,CB,,,,,
player,201610300nor,sea,SheaDe00,offense,0,,,,,
player,201610300nor,sea,SheaDe00,off_pct,0%,,,,,
player,201610300nor,sea,SheaDe00,defense,72,,,,,
player,201610300nor,sea,SheaDe00,def_pct,95%,,,,,
player,201610300nor,sea,SheaDe00,special_teams,0,,,,,
player,201610300nor,sea,SheaDe00,st_pct,0%,,,,,
player,201610300nor,sea,AvriCl99,pos,DE,,,,,
player,201610300nor,sea,AvriCl99,offense,0,,,,,
player,201610300nor,sea,AvriCl99,off_pct,0%,,,,,
player,201610300nor,sea,AvriCl99,defense,65,,,,,
player,201610300nor,sea,AvriCl99,def_pct,86%,,,,,
player,201610300nor,sea,AvriCl99,special_teams,0,,,,,
player,201610300nor,sea,AvriCl99,st_pct,0%,,,,,
player,201610300nor,sea,ClarFr01,pos,DE,,,,,
player,201610300nor,sea,ClarFr01,offense,0,,,,,
player,201610300nor,sea,ClarFr01,off_pct,0%,,,,,
player,201610300nor,sea,ClarFr01,defense,62,,,,,
player,201610300nor,sea,ClarFr01,def_pct,82%,,,,,
player,201610300nor,sea,ClarFr01,special_teams,1,,,,,
player,201610300nor,sea,ClarFr01,st_pct,4%,,,,,
player,201610300nor,sea,RubiAh99,pos,DT,,,,,
player,201610300nor,sea,RubiAh99,offense,0,,,,,
player,201610300nor,sea,RubiAh99,off_pct,0%,,,,,
player,201610300nor,sea,RubiAh99,defense,49,,,,,
player,201610300nor,sea,RubiAh99,def_pct,64%,,,,,
player,201610300nor,sea,RubiAh99,special_teams,5,,,,,
player,201610300nor,sea,RubiAh99,st_pct,19%,,,,,
player,201610300nor,sea,LaneJe00,pos,CB,,,,,
player,201610300nor,sea,LaneJe00,offense,0,,,,,
player,201610300nor,sea,LaneJe00,off_pct,0%,,,,,
player,201610300nor,sea,LaneJe00,defense,44,,,,,
player,201610300nor,sea,LaneJe00,def_pct,58%,,,,,
player,201610300nor,sea,LaneJe00,special_teams,9,,,,,
player,201610300nor,sea,LaneJe00,st_pct,33%,,,,,
player,201610300nor,sea,McDaTo20,pos,DT,,,,,
player,201610300nor,sea,McDaTo20,offense,0,,,,,
player,201610300nor,sea,McDaTo20,off_pct,0%,,,,,
player,201610300nor,sea,McDaTo20,defense,42,,,,,
player,201610300nor,sea,McDaTo20,def_pct,55%,,,,,
player,201610300nor,sea,McDaTo20,special_teams,4,,,,,
player,201610300nor,sea,McDaTo20,st_pct,15%,,,,,
player,201610300nor,sea,CoylBr00,pos,LB,,,,,
player,201610300nor,sea,CoylBr00,offense,0,,,,,
player,201610300nor,sea,CoylBr00,off_pct,0%,,,,,
player,201610300nor,sea,CoylBr00,defense,32,,,,,
player,201610300nor,sea,CoylBr00,def_pct,42%,,,,,
player,201610300nor,sea,CoylBr00,special_teams,20,,,,,
player,201610300nor,sea,CoylBr00,st_pct,74%,,,,,
player,201610300nor,sea,ReedJa02,pos,DT,,,,,
player,201610300nor,sea,ReedJa02,offense,0,,,,,
player,201610300nor,sea,ReedJa02,off_pct,0%,,,,,
player,201610300nor,sea,ReedJa02,defense,30,,,,,
player,201610300nor,sea,ReedJa02,def_pct,39%,,,,,
player,201610300nor,sea,ReedJa02,special_teams,5,,,,,
player,201610300nor,sea,ReedJa02,st_pct,19%,,,,,
player,201610300nor,sea,MarsCa00,pos,DE,,,,,
player,201610300nor,sea,MarsCa00,offense,0,,,,,
player,201610300nor,sea,MarsCa00,off_pct,0%,,,,,
player,201610300nor,sea,MarsCa00,defense,28,,,,,
player,201610300nor,sea,MarsCa00,def_pct,37%,,,,,
player,201610300nor,sea,MarsCa00,special_teams,22,,,,,
player,201610300nor,sea,MarsCa00,st_pct,81%,,,,,
player,201610300nor,sea,SiliSe00,pos,DT,,,,,
player,201610300nor,sea,SiliSe00,offense,0,,,,,
player,201610300nor,sea,SiliSe00,off_pct,0%,,,,,
player,201610300nor,sea,SiliSe00,defense,23,,,,,
player,201610300nor,sea,SiliSe00,def_pct,30%,,,,,
player,201610300nor,sea,SiliSe00,special_teams,1,,,,,
player,201610300nor,sea,SiliSe00,st_pct,4%,,,,,
player,201610300nor,sea,GoodMa01,pos,DE,,,,,
player,201610300nor,sea,GoodMa01,offense,0,,,,,
player,201610300nor,sea,GoodMa01,off_pct,0%,,,,,
player,201610300nor,sea,GoodMa01,defense,13,,,,,
player,201610300nor,sea,GoodMa01,def_pct,17%,,,,,
player,201610300nor,sea,GoodMa01,special_teams,0,,,,,
player,201610300nor,sea,GoodMa01,st_pct,0%,,,,,
player,201610300nor,sea,TerrSt00,pos,FS,,,,,
player,201610300nor,sea,TerrSt00,offense,0,,,,,
player,201610300nor,sea,TerrSt00,off_pct,0%,,,,,
player,201610300nor,sea,TerrSt00,defense,0,,,,,
player,201610300nor,sea,TerrSt00,def_pct,0%,,,,,
player,201610300nor,sea,TerrSt00,special_teams,20,,,,,
player,201610300nor,sea,TerrSt00,st_pct,74%,,,,,
player,201610300nor,sea,ThorNe00,pos,CB,,,,,
player,201610300nor,sea,ThorNe00,offense,0,,,,,
player,201610300nor,sea,ThorNe00,off_pct,0%,,,,,
player,201610300nor,sea,ThorNe00,defense,0,,,,,
player,201610300nor,sea,ThorNe00,def_pct,0%,,,,,
player,201610300nor,sea,ThorNe00,special_teams,17,,,,,
player,201610300nor,sea,ThorNe00,st_pct,63%,,,,,
player,201610300nor,sea,TripJo00,pos,LB,,,,,
player,201610300nor,sea,TripJo00,offense,0,,,,,
player,201610300nor,sea,TripJo00,off_pct,0%,,,,,
player,201610300nor,sea,TripJo00,defense,0,,,,,
player,201610300nor,sea,TripJo00,def_pct,0%,,,,,
player,201610300nor,sea,TripJo00,special_teams,17,,,,,
player,201610300nor,sea,TripJo00,st_pct,63%,,,,,
player,201610300nor,sea,McDoDe01,pos,LB,,,,,
player,201610300nor,sea,McDoDe01,offense,0,,,,,
player,201610300nor,sea,McDoDe01,off_pct,0%,,,,,
player,201610300nor,sea,McDoDe01,defense,0,,,,,
player,201610300nor,sea,McDoDe01,def_pct,0%,,,,,
player,201610300nor,sea,McDoDe01,special_teams,17,,,,,
player,201610300nor,sea,McDoDe01,st_pct,63%,,,,,
player,201610300nor,sea,PoweTy01,pos,FS,,,,,
player,201610300nor,sea,PoweTy01,offense,0,,,,,
player,201610300nor,sea,PoweTy01,off_pct,0%,,,,,
player,201610300nor,sea,PoweTy01,defense,0,,,,,
player,201610300nor,sea,PoweTy01,def_pct,0%,,,,,
player,201610300nor,sea,PoweTy01,special_teams,13,,,,,
player,201610300nor,sea,PoweTy01,st_pct,48%,,,,,
player,201610300nor,sea,HausSt00,pos,K,,,,,
player,201610300nor,sea,HausSt00,offense,0,,,,,
player,201610300nor,sea,HausSt00,off_pct,0%,,,,,
player,201610300nor,sea,HausSt00,defense,0,,,,,
player,201610300nor,sea,HausSt00,def_pct,0%,,,,,
player,201610300nor,sea,HausSt00,special_teams,10,,,,,
player,201610300nor,sea,HausSt00,st_pct,37%,,,,,
player,201610300nor,sea,FresNo00,pos,LS,,,,,
player,201610300nor,sea,FresNo00,offense,0,,,,,
player,201610300nor,sea,FresNo00,off_pct,0%,,,,,
player,201610300nor,sea,FresNo00,defense,0,,,,,
player,201610300nor,sea,FresNo00,def_pct,0%,,,,,
player,201610300nor,sea,FresNo00,special_teams,8,,,,,
player,201610300nor,sea,FresNo00,st_pct,30%,,,,,
player,201610300nor,sea,RyanJo21,pos,P,,,,,
player,201610300nor,sea,RyanJo21,offense,0,,,,,
player,201610300nor,sea,RyanJo21,off_pct,0%,,,,,
player,201610300nor,sea,RyanJo21,defense,0,,,,,
player,201610300nor,sea,RyanJo21,def_pct,0%,,,,,
player,201610300nor,sea,RyanJo21,special_teams,8,,,,,
player,201610300nor,sea,RyanJo21,st_pct,30%,,,,,
player,201610300nor,sea,WebbJM20,pos,T,,,,,
player,201610300nor,sea,WebbJM20,offense,0,,,,,
player,201610300nor,sea,WebbJM20,off_pct,0%,,,,,
player,201610300nor,sea,WebbJM20,defense,0,,,,,
player,201610300nor,sea,WebbJM20,def_pct,0%,,,,,
player,201610300nor,sea,WebbJM20,special_teams,5,,,,,
player,201610300nor,sea,WebbJM20,st_pct,19%,,,,,
