game,2016,3,20160925,201609250oti,rai,"Oakland Raiders",17,oti,"Tennessee Titans",10
player,201609250oti,oti,StafDa00,fumbles_forced,0,,,,,
player,201609250oti,oti,WoodWe20,def_int,0,,,,,
player,201609250oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201609250oti,oti,WoodWe20,def_int_td,0,,,,,
player,201609250oti,oti,WoodWe20,def_int_long,0,,,,,
player,201609250oti,oti,WoodWe20,pass_defended,0,,,,,
player,201609250oti,oti,WoodWe20,sacks,0.0,,,,,
player,201609250oti,oti,WoodWe20,tackles_combined,3,,,,,
player,201609250oti,oti,WoodWe20,tackles_solo,1,,,,,
player,201609250oti,oti,WoodWe20,tackles_assists,2,,,,,
player,201609250oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201609250oti,oti,WoodWe20,qb_hits,0,,,,,
player,201609250oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201609250oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201609250oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201609250oti,oti,BlakAn00,def_int,0,,,,,
player,201609250oti,oti,BlakAn00,def_int_yds,0,,,,,
player,201609250oti,oti,BlakAn00,def_int_td,0,,,,,
player,201609250oti,oti,BlakAn00,def_int_long,0,,,,,
player,201609250oti,oti,BlakAn00,pass_defended,0,,,,,
player,201609250oti,oti,BlakAn00,sacks,0.0,,,,,
player,201609250oti,oti,BlakAn00,tackles_combined,2,,,,,
player,201609250oti,oti,BlakAn00,tackles_solo,1,,,,,
player,201609250oti,oti,BlakAn00,tackles_assists,1,,,,,
player,201609250oti,oti,BlakAn00,tackles_loss,0,,,,,
player,201609250oti,oti,BlakAn00,qb_hits,0,,,,,
player,201609250oti,oti,BlakAn00,fumbles_rec,0,,,,,
player,201609250oti,oti,BlakAn00,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,BlakAn00,fumbles_rec_td,0,,,,,
player,201609250oti,oti,BlakAn00,fumbles_forced,0,,,,,
player,201609250oti,oti,MorgDe99,def_int,0,,,,,
player,201609250oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201609250oti,oti,MorgDe99,def_int_td,0,,,,,
player,201609250oti,oti,MorgDe99,def_int_long,0,,,,,
player,201609250oti,oti,MorgDe99,pass_defended,0,,,,,
player,201609250oti,oti,MorgDe99,sacks,0.0,,,,,
player,201609250oti,oti,MorgDe99,tackles_combined,2,,,,,
player,201609250oti,oti,MorgDe99,tackles_solo,2,,,,,
player,201609250oti,oti,MorgDe99,tackles_assists,0,,,,,
player,201609250oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201609250oti,oti,MorgDe99,qb_hits,0,,,,,
player,201609250oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201609250oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201609250oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201609250oti,oti,WoodAl99,def_int,0,,,,,
player,201609250oti,oti,WoodAl99,def_int_yds,0,,,,,
player,201609250oti,oti,WoodAl99,def_int_td,0,,,,,
player,201609250oti,oti,WoodAl99,def_int_long,0,,,,,
player,201609250oti,oti,WoodAl99,pass_defended,0,,,,,
player,201609250oti,oti,WoodAl99,sacks,0.0,,,,,
player,201609250oti,oti,WoodAl99,tackles_combined,2,,,,,
player,201609250oti,oti,WoodAl99,tackles_solo,0,,,,,
player,201609250oti,oti,WoodAl99,tackles_assists,2,,,,,
player,201609250oti,oti,WoodAl99,tackles_loss,0,,,,,
player,201609250oti,oti,WoodAl99,qb_hits,0,,,,,
player,201609250oti,oti,WoodAl99,fumbles_rec,0,,,,,
player,201609250oti,oti,WoodAl99,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,WoodAl99,fumbles_rec_td,0,,,,,
player,201609250oti,oti,WoodAl99,fumbles_forced,0,,,,,
player,201609250oti,oti,AndrAn00,def_int,0,,,,,
player,201609250oti,oti,AndrAn00,def_int_yds,0,,,,,
player,201609250oti,oti,AndrAn00,def_int_td,0,,,,,
player,201609250oti,oti,AndrAn00,def_int_long,0,,,,,
player,201609250oti,oti,AndrAn00,pass_defended,0,,,,,
player,201609250oti,oti,AndrAn00,sacks,0.0,,,,,
player,201609250oti,oti,AndrAn00,tackles_combined,1,,,,,
player,201609250oti,oti,AndrAn00,tackles_solo,0,,,,,
player,201609250oti,oti,AndrAn00,tackles_assists,1,,,,,
player,201609250oti,oti,AndrAn00,tackles_loss,0,,,,,
player,201609250oti,oti,AndrAn00,qb_hits,0,,,,,
player,201609250oti,oti,AndrAn00,fumbles_rec,0,,,,,
player,201609250oti,oti,AndrAn00,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,AndrAn00,fumbles_rec_td,0,,,,,
player,201609250oti,oti,AndrAn00,fumbles_forced,0,,,,,
player,201609250oti,oti,BassDa00,def_int,0,,,,,
player,201609250oti,oti,BassDa00,def_int_yds,0,,,,,
player,201609250oti,oti,BassDa00,def_int_td,0,,,,,
player,201609250oti,oti,BassDa00,def_int_long,0,,,,,
player,201609250oti,oti,BassDa00,pass_defended,0,,,,,
player,201609250oti,oti,BassDa00,sacks,0.0,,,,,
player,201609250oti,oti,BassDa00,tackles_combined,1,,,,,
player,201609250oti,oti,BassDa00,tackles_solo,0,,,,,
player,201609250oti,oti,BassDa00,tackles_assists,1,,,,,
player,201609250oti,oti,BassDa00,tackles_loss,0,,,,,
player,201609250oti,oti,BassDa00,qb_hits,0,,,,,
player,201609250oti,oti,BassDa00,fumbles_rec,0,,,,,
player,201609250oti,oti,BassDa00,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,BassDa00,fumbles_rec_td,0,,,,,
player,201609250oti,oti,BassDa00,fumbles_forced,0,,,,,
player,201609250oti,oti,JoneDa04,def_int,0,,,,,
player,201609250oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201609250oti,oti,JoneDa04,def_int_td,0,,,,,
player,201609250oti,oti,JoneDa04,def_int_long,0,,,,,
player,201609250oti,oti,JoneDa04,pass_defended,0,,,,,
player,201609250oti,oti,JoneDa04,sacks,0.0,,,,,
player,201609250oti,oti,JoneDa04,tackles_combined,1,,,,,
player,201609250oti,oti,JoneDa04,tackles_solo,0,,,,,
player,201609250oti,oti,JoneDa04,tackles_assists,1,,,,,
player,201609250oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201609250oti,oti,JoneDa04,qb_hits,0,,,,,
player,201609250oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201609250oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201609250oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201609250oti,oti,McCaBr99,def_int,0,,,,,
player,201609250oti,oti,McCaBr99,def_int_yds,0,,,,,
player,201609250oti,oti,McCaBr99,def_int_td,0,,,,,
player,201609250oti,oti,McCaBr99,def_int_long,0,,,,,
player,201609250oti,oti,McCaBr99,pass_defended,1,,,,,
player,201609250oti,oti,McCaBr99,sacks,0.0,,,,,
player,201609250oti,oti,McCaBr99,tackles_combined,1,,,,,
player,201609250oti,oti,McCaBr99,tackles_solo,1,,,,,
player,201609250oti,oti,McCaBr99,tackles_assists,0,,,,,
player,201609250oti,oti,McCaBr99,tackles_loss,0,,,,,
player,201609250oti,oti,McCaBr99,qb_hits,0,,,,,
player,201609250oti,oti,McCaBr99,fumbles_rec,0,,,,,
player,201609250oti,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201609250oti,oti,McCaBr99,fumbles_forced,0,,,,,
player,201609250oti,oti,PalmNa01,def_int,0,,,,,
player,201609250oti,oti,PalmNa01,def_int_yds,0,,,,,
player,201609250oti,oti,PalmNa01,def_int_td,0,,,,,
player,201609250oti,oti,PalmNa01,def_int_long,0,,,,,
player,201609250oti,oti,PalmNa01,pass_defended,0,,,,,
player,201609250oti,oti,PalmNa01,sacks,0.0,,,,,
player,201609250oti,oti,PalmNa01,tackles_combined,1,,,,,
player,201609250oti,oti,PalmNa01,tackles_solo,0,,,,,
player,201609250oti,oti,PalmNa01,tackles_assists,1,,,,,
player,201609250oti,oti,PalmNa01,tackles_loss,0,,,,,
player,201609250oti,oti,PalmNa01,qb_hits,0,,,,,
player,201609250oti,oti,PalmNa01,fumbles_rec,0,,,,,
player,201609250oti,oti,PalmNa01,fumbles_rec_yds,0,,,,,
player,201609250oti,oti,PalmNa01,fumbles_rec_td,0,,,,,
player,201609250oti,oti,PalmNa01,fumbles_forced,0,,,,,
player,201609250oti,rai,RichJa01,kick_ret,0,,,,,
player,201609250oti,rai,RichJa01,kick_ret_yds,0,,,,,
player,201609250oti,rai,RichJa01,kick_ret_yds_per_ret,,,,,,
player,201609250oti,rai,RichJa01,kick_ret_td,0,,,,,
player,201609250oti,rai,RichJa01,kick_ret_long,0,,,,,
player,201609250oti,rai,RichJa01,punt_ret,3,,,,,
player,201609250oti,rai,RichJa01,punt_ret_yds,38,,,,,
player,201609250oti,rai,RichJa01,punt_ret_yds_per_ret,12.7,,,,,
player,201609250oti,rai,RichJa01,punt_ret_td,0,,,,,
player,201609250oti,rai,RichJa01,punt_ret_long,14,,,,,
player,201609250oti,rai,JoneTa00,kick_ret,1,,,,,
player,201609250oti,rai,JoneTa00,kick_ret_yds,16,,,,,
player,201609250oti,rai,JoneTa00,kick_ret_yds_per_ret,16.0,,,,,
player,201609250oti,rai,JoneTa00,kick_ret_td,0,,,,,
player,201609250oti,rai,JoneTa00,kick_ret_long,16,,,,,
player,201609250oti,rai,JoneTa00,punt_ret,0,,,,,
player,201609250oti,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201609250oti,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201609250oti,rai,JoneTa00,punt_ret_td,0,,,,,
player,201609250oti,rai,JoneTa00,punt_ret_long,0,,,,,
player,201609250oti,oti,MariMa00,kick_ret,0,,,,,
player,201609250oti,oti,MariMa00,kick_ret_yds,0,,,,,
player,201609250oti,oti,MariMa00,kick_ret_yds_per_ret,,,,,,
player,201609250oti,oti,MariMa00,kick_ret_td,0,,,,,
player,201609250oti,oti,MariMa00,kick_ret_long,0,,,,,
player,201609250oti,oti,MariMa00,punt_ret,1,,,,,
player,201609250oti,oti,MariMa00,punt_ret_yds,10,,,,,
player,201609250oti,oti,MariMa00,punt_ret_yds_per_ret,10.0,,,,,
player,201609250oti,oti,MariMa00,punt_ret_td,0,,,,,
player,201609250oti,oti,MariMa00,punt_ret_long,10,,,,,
player,201609250oti,rai,janikseb01,xpm,2,,,,,
player,201609250oti,rai,janikseb01,xpa,2,,,,,
player,201609250oti,rai,janikseb01,fgm,1,,,,,
player,201609250oti,rai,janikseb01,fga,1,,,,,
player,201609250oti,rai,janikseb01,punt,0,,,,,
player,201609250oti,rai,janikseb01,punt_yds,0,,,,,
player,201609250oti,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201609250oti,rai,janikseb01,punt_long,0,,,,,
player,201609250oti,rai,KingMa00,xpm,,,,,,
player,201609250oti,rai,KingMa00,xpa,,,,,,
player,201609250oti,rai,KingMa00,fgm,,,,,,
player,201609250oti,rai,KingMa00,fga,,,,,,
player,201609250oti,rai,KingMa00,punt,7,,,,,
player,201609250oti,rai,KingMa00,punt_yds,326,,,,,
player,201609250oti,rai,KingMa00,punt_yds_per_punt,46.6,,,,,
player,201609250oti,rai,KingMa00,punt_long,72,,,,,
player,201609250oti,oti,SuccRy44,xpm,1,,,,,
player,201609250oti,oti,SuccRy44,xpa,1,,,,,
player,201609250oti,oti,SuccRy44,fgm,1,,,,,
player,201609250oti,oti,SuccRy44,fga,1,,,,,
player,201609250oti,oti,SuccRy44,punt,0,,,,,
player,201609250oti,oti,SuccRy44,punt_yds,0,,,,,
player,201609250oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201609250oti,oti,SuccRy44,punt_long,0,,,,,
player,201609250oti,oti,KernBr20,xpm,,,,,,
player,201609250oti,oti,KernBr20,xpa,,,,,,
player,201609250oti,oti,KernBr20,fgm,,,,,,
player,201609250oti,oti,KernBr20,fga,,,,,,
player,201609250oti,oti,KernBr20,punt,6,,,,,
player,201609250oti,oti,KernBr20,punt_yds,311,,,,,
player,201609250oti,oti,KernBr20,punt_yds_per_punt,51.8,,,,,
player,201609250oti,oti,KernBr20,punt_long,62,,,,,
player,201609250oti,oti,SpaiQu00,pos,G,,,,,
player,201609250oti,oti,SpaiQu00,offense,68,,,,,
player,201609250oti,oti,SpaiQu00,off_pct,100%,,,,,
player,201609250oti,oti,SpaiQu00,defense,0,,,,,
player,201609250oti,oti,SpaiQu00,def_pct,0%,,,,,
player,201609250oti,oti,SpaiQu00,special_teams,2,,,,,
player,201609250oti,oti,SpaiQu00,st_pct,8%,,,,,
player,201609250oti,oti,ConkJa00,pos,T,,,,,
player,201609250oti,oti,ConkJa00,offense,68,,,,,
player,201609250oti,oti,ConkJa00,off_pct,100%,,,,,
player,201609250oti,oti,ConkJa00,defense,0,,,,,
player,201609250oti,oti,ConkJa00,def_pct,0%,,,,,
player,201609250oti,oti,ConkJa00,special_teams,2,,,,,
player,201609250oti,oti,ConkJa00,st_pct,8%,,,,,
player,201609250oti,oti,MariMa01,pos,QB,,,,,
player,201609250oti,oti,MariMa01,offense,68,,,,,
player,201609250oti,oti,MariMa01,off_pct,100%,,,,,
player,201609250oti,oti,MariMa01,defense,0,,,,,
player,201609250oti,oti,MariMa01,def_pct,0%,,,,,
player,201609250oti,oti,MariMa01,special_teams,0,,,,,
player,201609250oti,oti,MariMa01,st_pct,0%,,,,,
player,201609250oti,oti,JoneBe01,pos,C,,,,,
player,201609250oti,oti,JoneBe01,offense,68,,,,,
player,201609250oti,oti,JoneBe01,off_pct,100%,,,,,
player,201609250oti,oti,JoneBe01,defense,0,,,,,
player,201609250oti,oti,JoneBe01,def_pct,0%,,,,,
player,201609250oti,oti,JoneBe01,special_teams,0,,,,,
player,201609250oti,oti,JoneBe01,st_pct,0%,,,,,
player,201609250oti,oti,KlinJo01,pos,G,,,,,
player,201609250oti,oti,KlinJo01,offense,68,,,,,
player,201609250oti,oti,KlinJo01,off_pct,100%,,,,,
player,201609250oti,oti,KlinJo01,defense,0,,,,,
player,201609250oti,oti,KlinJo01,def_pct,0%,,,,,
player,201609250oti,oti,KlinJo01,special_teams,0,,,,,
player,201609250oti,oti,KlinJo01,st_pct,0%,,,,,
player,201609250oti,oti,LewaTa00,pos,T,,,,,
player,201609250oti,oti,LewaTa00,offense,67,,,,,
player,201609250oti,oti,LewaTa00,off_pct,99%,,,,,
player,201609250oti,oti,LewaTa00,defense,0,,,,,
player,201609250oti,oti,LewaTa00,def_pct,0%,,,,,
player,201609250oti,oti,LewaTa00,special_teams,2,,,,,
player,201609250oti,oti,LewaTa00,st_pct,8%,,,,,
player,201609250oti,oti,MurrDe00,pos,RB,,,,,
player,201609250oti,oti,MurrDe00,offense,51,,,,,
player,201609250oti,oti,MurrDe00,off_pct,75%,,,,,
player,201609250oti,oti,MurrDe00,defense,0,,,,,
player,201609250oti,oti,MurrDe00,def_pct,0%,,,,,
player,201609250oti,oti,MurrDe00,special_teams,0,,,,,
player,201609250oti,oti,MurrDe00,st_pct,0%,,,,,
player,201609250oti,oti,SharTa00,pos,WR,,,,,
player,201609250oti,oti,SharTa00,offense,51,,,,,
player,201609250oti,oti,SharTa00,off_pct,75%,,,,,
player,201609250oti,oti,SharTa00,defense,0,,,,,
player,201609250oti,oti,SharTa00,def_pct,0%,,,,,
player,201609250oti,oti,SharTa00,special_teams,0,,,,,
player,201609250oti,oti,SharTa00,st_pct,0%,,,,,
player,201609250oti,oti,MattRi00,pos,WR,,,,,
player,201609250oti,oti,MattRi00,offense,43,,,,,
player,201609250oti,oti,MattRi00,off_pct,63%,,,,,
player,201609250oti,oti,MattRi00,defense,0,,,,,
player,201609250oti,oti,MattRi00,def_pct,0%,,,,,
player,201609250oti,oti,MattRi00,special_teams,0,,,,,
player,201609250oti,oti,MattRi00,st_pct,0%,,,,,
player,201609250oti,oti,FasaAn00,pos,TE,,,,,
player,201609250oti,oti,FasaAn00,offense,38,,,,,
player,201609250oti,oti,FasaAn00,off_pct,56%,,,,,
player,201609250oti,oti,FasaAn00,defense,0,,,,,
player,201609250oti,oti,FasaAn00,def_pct,0%,,,,,
player,201609250oti,oti,FasaAn00,special_teams,2,,,,,
player,201609250oti,oti,FasaAn00,st_pct,8%,,,,,
player,201609250oti,oti,JohnAn02,pos,WR,,,,,
player,201609250oti,oti,JohnAn02,offense,36,,,,,
player,201609250oti,oti,JohnAn02,off_pct,53%,,,,,
player,201609250oti,oti,JohnAn02,defense,0,,,,,
player,201609250oti,oti,JohnAn02,def_pct,0%,,,,,
player,201609250oti,oti,JohnAn02,special_teams,0,,,,,
player,201609250oti,oti,JohnAn02,st_pct,0%,,,,,
player,201609250oti,oti,SupePh00,pos,TE,,,,,
player,201609250oti,oti,SupePh00,offense,30,,,,,
player,201609250oti,oti,SupePh00,off_pct,44%,,,,,
player,201609250oti,oti,SupePh00,defense,0,,,,,
player,201609250oti,oti,SupePh00,def_pct,0%,,,,,
player,201609250oti,oti,SupePh00,special_teams,18,,,,,
player,201609250oti,oti,SupePh00,st_pct,72%,,,,,
player,201609250oti,oti,AmarJa00,pos,TE,,,,,
player,201609250oti,oti,AmarJa00,offense,28,,,,,
player,201609250oti,oti,AmarJa00,off_pct,41%,,,,,
player,201609250oti,oti,AmarJa00,defense,0,,,,,
player,201609250oti,oti,AmarJa00,def_pct,0%,,,,,
player,201609250oti,oti,AmarJa00,special_teams,0,,,,,
player,201609250oti,oti,AmarJa00,st_pct,0%,,,,,
player,201609250oti,oti,DougHa00,pos,WR,,,,,
player,201609250oti,oti,DougHa00,offense,27,,,,,
player,201609250oti,oti,DougHa00,off_pct,40%,,,,,
player,201609250oti,oti,DougHa00,defense,0,,,,,
player,201609250oti,oti,DougHa00,def_pct,0%,,,,,
player,201609250oti,oti,DougHa00,special_teams,0,,,,,
player,201609250oti,oti,DougHa00,st_pct,0%,,,,,
player,201609250oti,oti,HenrDe00,pos,RB,,,,,
player,201609250oti,oti,HenrDe00,offense,24,,,,,
player,201609250oti,oti,HenrDe00,off_pct,35%,,,,,
player,201609250oti,oti,HenrDe00,defense,0,,,,,
player,201609250oti,oti,HenrDe00,def_pct,0%,,,,,
player,201609250oti,oti,HenrDe00,special_teams,0,,,,,
player,201609250oti,oti,HenrDe00,st_pct,0%,,,,,
player,201609250oti,oti,FowlJa00,pos,FB,,,,,
player,201609250oti,oti,FowlJa00,offense,11,,,,,
player,201609250oti,oti,FowlJa00,off_pct,16%,,,,,
player,201609250oti,oti,FowlJa00,defense,0,,,,,
player,201609250oti,oti,FowlJa00,def_pct,0%,,,,,
player,201609250oti,oti,FowlJa00,special_teams,6,,,,,
player,201609250oti,oti,FowlJa00,st_pct,24%,,,,,
player,201609250oti,oti,KellDe00,pos,T,,,,,
player,201609250oti,oti,KellDe00,offense,2,,,,,
player,201609250oti,oti,KellDe00,off_pct,3%,,,,,
player,201609250oti,oti,KellDe00,defense,0,,,,,
player,201609250oti,oti,KellDe00,def_pct,0%,,,,,
player,201609250oti,oti,KellDe00,special_teams,3,,,,,
player,201609250oti,oti,KellDe00,st_pct,12%,,,,,
player,201609250oti,oti,WillAv00,pos,LB,,,,,
player,201609250oti,oti,WillAv00,offense,0,,,,,
player,201609250oti,oti,WillAv00,off_pct,0%,,,,,
player,201609250oti,oti,WillAv00,defense,65,,,,,
player,201609250oti,oti,WillAv00,def_pct,100%,,,,,
player,201609250oti,oti,WillAv00,special_teams,5,,,,,
player,201609250oti,oti,WillAv00,st_pct,20%,,,,,
player,201609250oti,oti,McCoJa99,pos,CB,,,,,
player,201609250oti,oti,McCoJa99,offense,0,,,,,
player,201609250oti,oti,McCoJa99,off_pct,0%,,,,,
player,201609250oti,oti,McCoJa99,defense,65,,,,,
player,201609250oti,oti,McCoJa99,def_pct,100%,,,,,
player,201609250oti,oti,McCoJa99,special_teams,3,,,,,
player,201609250oti,oti,McCoJa99,st_pct,12%,,,,,
player,201609250oti,oti,CoxxPe99,pos,CB,,,,,
player,201609250oti,oti,CoxxPe99,offense,0,,,,,
player,201609250oti,oti,CoxxPe99,off_pct,0%,,,,,
player,201609250oti,oti,CoxxPe99,defense,60,,,,,
player,201609250oti,oti,CoxxPe99,def_pct,92%,,,,,
player,201609250oti,oti,CoxxPe99,special_teams,5,,,,,
player,201609250oti,oti,CoxxPe99,st_pct,20%,,,,,
player,201609250oti,oti,CaseJu00,pos,DT,,,,,
player,201609250oti,oti,CaseJu00,offense,0,,,,,
player,201609250oti,oti,CaseJu00,off_pct,0%,,,,,
player,201609250oti,oti,CaseJu00,defense,47,,,,,
player,201609250oti,oti,CaseJu00,def_pct,72%,,,,,
player,201609250oti,oti,CaseJu00,special_teams,3,,,,,
player,201609250oti,oti,CaseJu00,st_pct,12%,,,,,
player,201609250oti,oti,OrakBr99,pos,LB,,,,,
player,201609250oti,oti,OrakBr99,offense,0,,,,,
player,201609250oti,oti,OrakBr99,off_pct,0%,,,,,
player,201609250oti,oti,OrakBr99,defense,47,,,,,
player,201609250oti,oti,OrakBr99,def_pct,72%,,,,,
player,201609250oti,oti,OrakBr99,special_teams,2,,,,,
player,201609250oti,oti,OrakBr99,st_pct,8%,,,,,
player,201609250oti,oti,JohnRa98,pos,FS,,,,,
player,201609250oti,oti,JohnRa98,offense,0,,,,,
player,201609250oti,oti,JohnRa98,off_pct,0%,,,,,
player,201609250oti,oti,JohnRa98,defense,41,,,,,
player,201609250oti,oti,JohnRa98,def_pct,63%,,,,,
player,201609250oti,oti,JohnRa98,special_teams,1,,,,,
player,201609250oti,oti,JohnRa98,st_pct,4%,,,,,
player,201609250oti,oti,StafDa00,pos,SS,,,,,
player,201609250oti,oti,StafDa00,offense,0,,,,,
player,201609250oti,oti,StafDa00,off_pct,0%,,,,,
player,201609250oti,oti,StafDa00,defense,37,,,,,
player,201609250oti,oti,StafDa00,def_pct,57%,,,,,
player,201609250oti,oti,StafDa00,special_teams,15,,,,,
player,201609250oti,oti,StafDa00,st_pct,60%,,,,,
player,201609250oti,oti,SearDa00,pos,SS,,,,,
player,201609250oti,oti,SearDa00,offense,0,,,,,
player,201609250oti,oti,SearDa00,off_pct,0%,,,,,
player,201609250oti,oti,SearDa00,defense,37,,,,,
player,201609250oti,oti,SearDa00,def_pct,57%,,,,,
player,201609250oti,oti,SearDa00,special_teams,5,,,,,
player,201609250oti,oti,SearDa00,st_pct,20%,,,,,
player,201609250oti,oti,McCaBr99,pos,CB,,,,,
player,201609250oti,oti,McCaBr99,offense,0,,,,,
player,201609250oti,oti,McCaBr99,off_pct,0%,,,,,
player,201609250oti,oti,McCaBr99,defense,36,,,,,
player,201609250oti,oti,McCaBr99,def_pct,55%,,,,,
player,201609250oti,oti,McCaBr99,special_teams,8,,,,,
player,201609250oti,oti,McCaBr99,st_pct,32%,,,,,
player,201609250oti,oti,JoneDa04,pos,DE,,,,,
player,201609250oti,oti,JoneDa04,offense,0,,,,,
player,201609250oti,oti,JoneDa04,off_pct,0%,,,,,
player,201609250oti,oti,JoneDa04,defense,36,,,,,
player,201609250oti,oti,JoneDa04,def_pct,55%,,,,,
player,201609250oti,oti,JoneDa04,special_teams,6,,,,,
player,201609250oti,oti,JoneDa04,st_pct,24%,,,,,
player,201609250oti,oti,DoddKe00,pos,LB,,,,,
player,201609250oti,oti,DoddKe00,offense,0,,,,,
player,201609250oti,oti,DoddKe00,off_pct,0%,,,,,
player,201609250oti,oti,DoddKe00,defense,35,,,,,
player,201609250oti,oti,DoddKe00,def_pct,54%,,,,,
player,201609250oti,oti,DoddKe00,special_teams,2,,,,,
player,201609250oti,oti,DoddKe00,st_pct,8%,,,,,
player,201609250oti,oti,ByarKe01,pos,FS,,,,,
player,201609250oti,oti,ByarKe01,offense,0,,,,,
player,201609250oti,oti,ByarKe01,off_pct,0%,,,,,
player,201609250oti,oti,ByarKe01,defense,32,,,,,
player,201609250oti,oti,ByarKe01,def_pct,49%,,,,,
player,201609250oti,oti,ByarKe01,special_teams,20,,,,,
player,201609250oti,oti,ByarKe01,st_pct,80%,,,,,
player,201609250oti,oti,WoodAl99,pos,NT,,,,,
player,201609250oti,oti,WoodAl99,offense,0,,,,,
player,201609250oti,oti,WoodAl99,off_pct,0%,,,,,
player,201609250oti,oti,WoodAl99,defense,30,,,,,
player,201609250oti,oti,WoodAl99,def_pct,46%,,,,,
player,201609250oti,oti,WoodAl99,special_teams,4,,,,,
player,201609250oti,oti,WoodAl99,st_pct,16%,,,,,
player,201609250oti,oti,MorgDe99,pos,LB,,,,,
player,201609250oti,oti,MorgDe99,offense,0,,,,,
player,201609250oti,oti,MorgDe99,off_pct,0%,,,,,
player,201609250oti,oti,MorgDe99,defense,30,,,,,
player,201609250oti,oti,MorgDe99,def_pct,46%,,,,,
player,201609250oti,oti,MorgDe99,special_teams,2,,,,,
player,201609250oti,oti,MorgDe99,st_pct,8%,,,,,
player,201609250oti,oti,WoodWe20,pos,LB,,,,,
player,201609250oti,oti,WoodWe20,offense,0,,,,,
player,201609250oti,oti,WoodWe20,off_pct,0%,,,,,
player,201609250oti,oti,WoodWe20,defense,28,,,,,
player,201609250oti,oti,WoodWe20,def_pct,43%,,,,,
player,201609250oti,oti,WoodWe20,special_teams,11,,,,,
player,201609250oti,oti,WoodWe20,st_pct,44%,,,,,
player,201609250oti,oti,KlugKa00,pos,DT,,,,,
player,201609250oti,oti,KlugKa00,offense,0,,,,,
player,201609250oti,oti,KlugKa00,off_pct,0%,,,,,
player,201609250oti,oti,KlugKa00,defense,28,,,,,
player,201609250oti,oti,KlugKa00,def_pct,43%,,,,,
player,201609250oti,oti,KlugKa00,special_teams,7,,,,,
player,201609250oti,oti,KlugKa00,st_pct,28%,,,,,
player,201609250oti,oti,SpenSe00,pos,LB,,,,,
player,201609250oti,oti,SpenSe00,offense,0,,,,,
player,201609250oti,oti,SpenSe00,off_pct,0%,,,,,
player,201609250oti,oti,SpenSe00,defense,24,,,,,
player,201609250oti,oti,SpenSe00,def_pct,37%,,,,,
player,201609250oti,oti,SpenSe00,special_teams,17,,,,,
player,201609250oti,oti,SpenSe00,st_pct,68%,,,,,
player,201609250oti,oti,BassDa00,pos,LB,,,,,
player,201609250oti,oti,BassDa00,offense,0,,,,,
player,201609250oti,oti,BassDa00,off_pct,0%,,,,,
player,201609250oti,oti,BassDa00,defense,18,,,,,
player,201609250oti,oti,BassDa00,def_pct,28%,,,,,
player,201609250oti,oti,BassDa00,special_teams,15,,,,,
player,201609250oti,oti,BassDa00,st_pct,60%,,,,,
player,201609250oti,oti,BlacAn00,pos,DE,,,,,
player,201609250oti,oti,BlacAn00,offense,0,,,,,
player,201609250oti,oti,BlacAn00,off_pct,0%,,,,,
player,201609250oti,oti,BlacAn00,defense,18,,,,,
player,201609250oti,oti,BlacAn00,def_pct,28%,,,,,
player,201609250oti,oti,BlacAn00,special_teams,6,,,,,
player,201609250oti,oti,BlacAn00,st_pct,24%,,,,,
player,201609250oti,oti,BlakAn00,pos,CB,,,,,
player,201609250oti,oti,BlakAn00,offense,0,,,,,
player,201609250oti,oti,BlakAn00,off_pct,0%,,,,,
player,201609250oti,oti,BlakAn00,defense,1,,,,,
player,201609250oti,oti,BlakAn00,def_pct,2%,,,,,
player,201609250oti,oti,BlakAn00,special_teams,19,,,,,
player,201609250oti,oti,BlakAn00,st_pct,76%,,,,,
player,201609250oti,oti,RiggCo00,pos,CB,,,,,
