game,2016,8,20161030,201610300car,crd,"Arizona Cardinals",20,car,"Carolina Panthers",30
player,201610300car,car,ThomSh01,qb_hits,0,,,,,
player,201610300car,car,ThomSh01,fumbles_rec,0,,,,,
player,201610300car,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201610300car,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201610300car,car,ThomSh01,fumbles_forced,0,,,,,
player,201610300car,car,WebbJo00,def_int,0,,,,,
player,201610300car,car,WebbJo00,def_int_yds,0,,,,,
player,201610300car,car,WebbJo00,def_int_td,0,,,,,
player,201610300car,car,WebbJo00,def_int_long,0,,,,,
player,201610300car,car,WebbJo00,pass_defended,0,,,,,
player,201610300car,car,WebbJo00,sacks,0.0,,,,,
player,201610300car,car,WebbJo00,tackles_combined,1,,,,,
player,201610300car,car,WebbJo00,tackles_solo,1,,,,,
player,201610300car,car,WebbJo00,tackles_assists,0,,,,,
player,201610300car,car,WebbJo00,tackles_loss,0,,,,,
player,201610300car,car,WebbJo00,qb_hits,0,,,,,
player,201610300car,car,WebbJo00,fumbles_rec,0,,,,,
player,201610300car,car,WebbJo00,fumbles_rec_yds,0,,,,,
player,201610300car,car,WebbJo00,fumbles_rec_td,0,,,,,
player,201610300car,car,WebbJo00,fumbles_forced,0,,,,,
player,201610300car,crd,GoldBr00,kick_ret,0,,,,,
player,201610300car,crd,GoldBr00,kick_ret_yds,0,,,,,
player,201610300car,crd,GoldBr00,kick_ret_yds_per_ret,,,,,,
player,201610300car,crd,GoldBr00,kick_ret_td,0,,,,,
player,201610300car,crd,GoldBr00,kick_ret_long,0,,,,,
player,201610300car,crd,GoldBr00,punt_ret,1,,,,,
player,201610300car,crd,GoldBr00,punt_ret_yds,4,,,,,
player,201610300car,crd,GoldBr00,punt_ret_yds_per_ret,4.0,,,,,
player,201610300car,crd,GoldBr00,punt_ret_td,0,,,,,
player,201610300car,crd,GoldBr00,punt_ret_long,4,,,,,
player,201610300car,crd,PetePa00,kick_ret,0,,,,,
player,201610300car,crd,PetePa00,kick_ret_yds,0,,,,,
player,201610300car,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201610300car,crd,PetePa00,kick_ret_td,0,,,,,
player,201610300car,crd,PetePa00,kick_ret_long,0,,,,,
player,201610300car,crd,PetePa00,punt_ret,1,,,,,
player,201610300car,crd,PetePa00,punt_ret_yds,2,,,,,
player,201610300car,crd,PetePa00,punt_ret_yds_per_ret,2.0,,,,,
player,201610300car,crd,PetePa00,punt_ret_td,0,,,,,
player,201610300car,crd,PetePa00,punt_ret_long,2,,,,,
player,201610300car,crd,ElliAn00,kick_ret,1,,,,,
player,201610300car,crd,ElliAn00,kick_ret_yds,16,,,,,
player,201610300car,crd,ElliAn00,kick_ret_yds_per_ret,16.0,,,,,
player,201610300car,crd,ElliAn00,kick_ret_td,0,,,,,
player,201610300car,crd,ElliAn00,kick_ret_long,16,,,,,
player,201610300car,crd,ElliAn00,punt_ret,0,,,,,
player,201610300car,crd,ElliAn00,punt_ret_yds,0,,,,,
player,201610300car,crd,ElliAn00,punt_ret_yds_per_ret,,,,,,
player,201610300car,crd,ElliAn00,punt_ret_td,0,,,,,
player,201610300car,crd,ElliAn00,punt_ret_long,0,,,,,
player,201610300car,car,GinnTe00,kick_ret,1,,,,,
player,201610300car,car,GinnTe00,kick_ret_yds,0,,,,,
player,201610300car,car,GinnTe00,kick_ret_yds_per_ret,0.0,,,,,
player,201610300car,car,GinnTe00,kick_ret_td,0,,,,,
player,201610300car,car,GinnTe00,kick_ret_long,0,,,,,
player,201610300car,car,GinnTe00,punt_ret,1,,,,,
player,201610300car,car,GinnTe00,punt_ret_yds,0,,,,,
player,201610300car,car,GinnTe00,punt_ret_yds_per_ret,0.0,,,,,
player,201610300car,car,GinnTe00,punt_ret_td,0,,,,,
player,201610300car,car,GinnTe00,punt_ret_long,0,,,,,
player,201610300car,car,WebbJo00,kick_ret,1,,,,,
player,201610300car,car,WebbJo00,kick_ret_yds,37,,,,,
player,201610300car,car,WebbJo00,kick_ret_yds_per_ret,37.0,,,,,
player,201610300car,car,WebbJo00,kick_ret_td,0,,,,,
player,201610300car,car,WebbJo00,kick_ret_long,37,,,,,
player,201610300car,car,WebbJo00,punt_ret,0,,,,,
player,201610300car,car,WebbJo00,punt_ret_yds,0,,,,,
player,201610300car,car,WebbJo00,punt_ret_yds_per_ret,,,,,,
player,201610300car,car,WebbJo00,punt_ret_td,0,,,,,
player,201610300car,car,WebbJo00,punt_ret_long,0,,,,,
player,201610300car,crd,CataCh00,xpm,2,,,,,
player,201610300car,crd,CataCh00,xpa,2,,,,,
player,201610300car,crd,CataCh00,fgm,,,,,,
player,201610300car,crd,CataCh00,fga,,,,,,
player,201610300car,crd,CataCh00,punt,0,,,,,
player,201610300car,crd,CataCh00,punt_yds,0,,,,,
player,201610300car,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201610300car,crd,CataCh00,punt_long,0,,,,,
player,201610300car,crd,QuigRy00,xpm,,,,,,
player,201610300car,crd,QuigRy00,xpa,,,,,,
player,201610300car,crd,QuigRy00,fgm,,,,,,
player,201610300car,crd,QuigRy00,fga,,,,,,
player,201610300car,crd,QuigRy00,punt,6,,,,,
player,201610300car,crd,QuigRy00,punt_yds,259,,,,,
player,201610300car,crd,QuigRy00,punt_yds_per_punt,43.2,,,,,
player,201610300car,crd,QuigRy00,punt_long,54,,,,,
player,201610300car,car,GanoGr44,xpm,3,,,,,
player,201610300car,car,GanoGr44,xpa,3,,,,,
player,201610300car,car,GanoGr44,fgm,3,,,,,
player,201610300car,car,GanoGr44,fga,3,,,,,
player,201610300car,car,GanoGr44,punt,0,,,,,
player,201610300car,car,GanoGr44,punt_yds,0,,,,,
player,201610300car,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201610300car,car,GanoGr44,punt_long,0,,,,,
player,201610300car,car,LeexAn20,xpm,,,,,,
player,201610300car,car,LeexAn20,xpa,,,,,,
player,201610300car,car,LeexAn20,fgm,,,,,,
player,201610300car,car,LeexAn20,fga,,,,,,
player,201610300car,car,LeexAn20,punt,3,,,,,
player,201610300car,car,LeexAn20,punt_yds,157,,,,,
player,201610300car,car,LeexAn20,punt_yds_per_punt,52.3,,,,,
player,201610300car,car,LeexAn20,punt_long,60,,,,,
player,201610300car,car,NorwAn01,pos,G,,,,,
player,201610300car,car,NorwAn01,offense,67,,,,,
player,201610300car,car,NorwAn01,off_pct,100%,,,,,
player,201610300car,car,NorwAn01,defense,0,,,,,
player,201610300car,car,NorwAn01,def_pct,0%,,,,,
player,201610300car,car,NorwAn01,special_teams,6,,,,,
player,201610300car,car,NorwAn01,st_pct,21%,,,,,
player,201610300car,car,TurnTr01,pos,G,,,,,
player,201610300car,car,TurnTr01,offense,67,,,,,
player,201610300car,car,TurnTr01,off_pct,100%,,,,,
player,201610300car,car,TurnTr01,defense,0,,,,,
player,201610300car,car,TurnTr01,def_pct,0%,,,,,
player,201610300car,car,TurnTr01,special_teams,6,,,,,
player,201610300car,car,TurnTr01,st_pct,21%,,,,,
player,201610300car,car,WillDa06,pos,T,,,,,
player,201610300car,car,WillDa06,offense,67,,,,,
player,201610300car,car,WillDa06,off_pct,100%,,,,,
player,201610300car,car,WillDa06,defense,0,,,,,
player,201610300car,car,WillDa06,def_pct,0%,,,,,
player,201610300car,car,WillDa06,special_teams,6,,,,,
player,201610300car,car,WillDa06,st_pct,21%,,,,,
player,201610300car,car,RemmMi00,pos,T,,,,,
player,201610300car,car,RemmMi00,offense,67,,,,,
player,201610300car,car,RemmMi00,off_pct,100%,,,,,
player,201610300car,car,RemmMi00,defense,0,,,,,
player,201610300car,car,RemmMi00,def_pct,0%,,,,,
player,201610300car,car,RemmMi00,special_teams,6,,,,,
player,201610300car,car,RemmMi00,st_pct,21%,,,,,
player,201610300car,car,OlseGr00,pos,TE,,,,,
player,201610300car,car,OlseGr00,offense,67,,,,,
player,201610300car,car,OlseGr00,off_pct,100%,,,,,
player,201610300car,car,OlseGr00,defense,0,,,,,
player,201610300car,car,OlseGr00,def_pct,0%,,,,,
player,201610300car,car,OlseGr00,special_teams,1,,,,,
player,201610300car,car,OlseGr00,st_pct,4%,,,,,
player,201610300car,car,NewtCa00,pos,QB,,,,,
player,201610300car,car,NewtCa00,offense,67,,,,,
player,201610300car,car,NewtCa00,off_pct,100%,,,,,
player,201610300car,car,NewtCa00,defense,0,,,,,
player,201610300car,car,NewtCa00,def_pct,0%,,,,,
player,201610300car,car,NewtCa00,special_teams,0,,,,,
player,201610300car,car,NewtCa00,st_pct,0%,,,,,
player,201610300car,car,BenjKe00,pos,WR,,,,,
player,201610300car,car,BenjKe00,offense,46,,,,,
player,201610300car,car,BenjKe00,off_pct,69%,,,,,
player,201610300car,car,BenjKe00,defense,0,,,,,
player,201610300car,car,BenjKe00,def_pct,0%,,,,,
player,201610300car,car,BenjKe00,special_teams,1,,,,,
player,201610300car,car,BenjKe00,st_pct,4%,,,,,
player,201610300car,car,StewJo00,pos,RB,,,,,
player,201610300car,car,StewJo00,offense,46,,,,,
player,201610300car,car,StewJo00,off_pct,69%,,,,,
player,201610300car,car,StewJo00,defense,0,,,,,
player,201610300car,car,StewJo00,def_pct,0%,,,,,
player,201610300car,car,StewJo00,special_teams,0,,,,,
player,201610300car,car,StewJo00,st_pct,0%,,,,,
player,201610300car,car,GradGi00,pos,C,,,,,
player,201610300car,car,GradGi00,offense,45,,,,,
player,201610300car,car,GradGi00,off_pct,67%,,,,,
player,201610300car,car,GradGi00,defense,0,,,,,
player,201610300car,car,GradGi00,def_pct,0%,,,,,
player,201610300car,car,GradGi00,special_teams,6,,,,,
player,201610300car,car,GradGi00,st_pct,21%,,,,,
player,201610300car,car,BrowPh00,pos,WR,,,,,
player,201610300car,car,BrowPh00,offense,40,,,,,
player,201610300car,car,BrowPh00,off_pct,60%,,,,,
player,201610300car,car,BrowPh00,defense,0,,,,,
player,201610300car,car,BrowPh00,def_pct,0%,,,,,
player,201610300car,car,BrowPh00,special_teams,0,,,,,
player,201610300car,car,BrowPh00,st_pct,0%,,,,,
player,201610300car,car,GinnTe00,pos,WR,,,,,
player,201610300car,car,GinnTe00,offense,35,,,,,
player,201610300car,car,GinnTe00,off_pct,52%,,,,,
player,201610300car,car,GinnTe00,defense,0,,,,,
player,201610300car,car,GinnTe00,def_pct,0%,,,,,
player,201610300car,car,GinnTe00,special_teams,7,,,,,
player,201610300car,car,GinnTe00,st_pct,25%,,,,,
player,201610300car,car,FuncDe00,pos,WR,,,,,
player,201610300car,car,FuncDe00,offense,30,,,,,
player,201610300car,car,FuncDe00,off_pct,45%,,,,,
player,201610300car,car,FuncDe00,defense,0,,,,,
player,201610300car,car,FuncDe00,def_pct,0%,,,,,
player,201610300car,car,FuncDe00,special_teams,0,,,,,
player,201610300car,car,FuncDe00,st_pct,0%,,,,,
player,201610300car,car,DickEd00,pos,TE,,,,,
player,201610300car,car,DickEd00,offense,26,,,,,
player,201610300car,car,DickEd00,off_pct,39%,,,,,
player,201610300car,car,DickEd00,defense,0,,,,,
player,201610300car,car,DickEd00,def_pct,0%,,,,,
player,201610300car,car,DickEd00,special_teams,9,,,,,
player,201610300car,car,DickEd00,st_pct,32%,,,,,
player,201610300car,car,KaliRy20,pos,C,,,,,
player,201610300car,car,KaliRy20,offense,22,,,,,
player,201610300car,car,KaliRy20,off_pct,33%,,,,,
player,201610300car,car,KaliRy20,defense,0,,,,,
player,201610300car,car,KaliRy20,def_pct,0%,,,,,
player,201610300car,car,KaliRy20,special_teams,0,,,,,
player,201610300car,car,KaliRy20,st_pct,0%,,,,,
player,201610300car,car,TolbMi00,pos,FB,,,,,
player,201610300car,car,TolbMi00,offense,20,,,,,
player,201610300car,car,TolbMi00,off_pct,30%,,,,,
player,201610300car,car,TolbMi00,defense,0,,,,,
player,201610300car,car,TolbMi00,def_pct,0%,,,,,
player,201610300car,car,TolbMi00,special_teams,11,,,,,
player,201610300car,car,TolbMi00,st_pct,39%,,,,,
player,201610300car,car,WhitFo00,pos,RB,,,,,
player,201610300car,car,WhitFo00,offense,12,,,,,
player,201610300car,car,WhitFo00,off_pct,18%,,,,,
player,201610300car,car,WhitFo00,defense,0,,,,,
player,201610300car,car,WhitFo00,def_pct,0%,,,,,
player,201610300car,car,WhitFo00,special_teams,18,,,,,
player,201610300car,car,WhitFo00,st_pct,64%,,,,,
player,201610300car,car,ScotCh23,pos,G,,,,,
player,201610300car,car,ScotCh23,offense,12,,,,,
player,201610300car,car,ScotCh23,off_pct,18%,,,,,
player,201610300car,car,ScotCh23,defense,0,,,,,
player,201610300car,car,ScotCh23,def_pct,0%,,,,,
player,201610300car,car,ScotCh23,special_teams,9,,,,,
player,201610300car,car,ScotCh23,st_pct,32%,,,,,
player,201610300car,car,BersBr00,pos,WR,,,,,
player,201610300car,car,BersBr00,offense,1,,,,,
player,201610300car,car,BersBr00,off_pct,1%,,,,,
player,201610300car,car,BersBr00,defense,0,,,,,
player,201610300car,car,BersBr00,def_pct,0%,,,,,
player,201610300car,car,BersBr00,special_teams,15,,,,,
player,201610300car,car,BersBr00,st_pct,54%,,,,,
player,201610300car,car,ColeKu99,pos,SS,,,,,
player,201610300car,car,ColeKu99,offense,0,,,,,
player,201610300car,car,ColeKu99,off_pct,0%,,,,,
player,201610300car,car,ColeKu99,defense,71,,,,,
player,201610300car,car,ColeKu99,def_pct,100%,,,,,
player,201610300car,car,ColeKu99,special_teams,10,,,,,
player,201610300car,car,ColeKu99,st_pct,36%,,,,,
player,201610300car,car,BostTr00,pos,FS,,,,,
player,201610300car,car,BostTr00,offense,0,,,,,
player,201610300car,car,BostTr00,off_pct,0%,,,,,
player,201610300car,car,BostTr00,defense,71,,,,,
player,201610300car,car,BostTr00,def_pct,100%,,,,,
player,201610300car,car,BostTr00,special_teams,6,,,,,
player,201610300car,car,BostTr00,st_pct,21%,,,,,
player,201610300car,car,KuecLu00,pos,LB,,,,,
player,201610300car,car,KuecLu00,offense,0,,,,,
player,201610300car,car,KuecLu00,off_pct,0%,,,,,
player,201610300car,car,KuecLu00,defense,71,,,,,
player,201610300car,car,KuecLu00,def_pct,100%,,,,,
player,201610300car,car,KuecLu00,special_teams,4,,,,,
player,201610300car,car,KuecLu00,st_pct,14%,,,,,
player,201610300car,car,DaviTh20,pos,LB,,,,,
player,201610300car,car,DaviTh20,offense,0,,,,,
player,201610300car,car,DaviTh20,off_pct,0%,,,,,
player,201610300car,car,DaviTh20,defense,71,,,,,
player,201610300car,car,DaviTh20,def_pct,100%,,,,,
player,201610300car,car,DaviTh20,special_teams,3,,,,,
player,201610300car,car,DaviTh20,st_pct,11%,,,,,
player,201610300car,car,WorlDa00,pos,CB,,,,,
player,201610300car,car,WorlDa00,offense,0,,,,,
player,201610300car,car,WorlDa00,off_pct,0%,,,,,
player,201610300car,car,WorlDa00,defense,71,,,,,
player,201610300car,car,WorlDa00,def_pct,100%,,,,,
player,201610300car,car,WorlDa00,special_teams,3,,,,,
player,201610300car,car,WorlDa00,st_pct,11%,,,,,
player,201610300car,car,JohnLe03,pos,CB,,,,,
player,201610300car,car,JohnLe03,offense,0,,,,,
player,201610300car,car,JohnLe03,off_pct,0%,,,,,
player,201610300car,car,JohnLe03,defense,65,,,,,
player,201610300car,car,JohnLe03,def_pct,92%,,,,,
player,201610300car,car,JohnLe03,special_teams,6,,,,,
player,201610300car,car,JohnLe03,st_pct,21%,,,,,
player,201610300car,car,McClRo98,pos,CB,,,,,
player,201610300car,car,McClRo98,offense,0,,,,,
player,201610300car,car,McClRo98,off_pct,0%,,,,,
player,201610300car,car,McClRo98,defense,48,,,,,
player,201610300car,car,McClRo98,def_pct,68%,,,,,
player,201610300car,car,McClRo98,special_teams,3,,,,,
player,201610300car,car,McClRo98,st_pct,11%,,,,,
player,201610300car,car,LotuSt00,pos,DT,,,,,
player,201610300car,car,LotuSt00,offense,0,,,,,
player,201610300car,car,LotuSt00,off_pct,0%,,,,,
player,201610300car,car,LotuSt00,defense,47,,,,,
player,201610300car,car,LotuSt00,def_pct,66%,,,,,
player,201610300car,car,LotuSt00,special_teams,2,,,,,
player,201610300car,car,LotuSt00,st_pct,7%,,,,,
player,201610300car,car,ShorKa00,pos,DT,,,,,
player,201610300car,car,ShorKa00,offense,0,,,,,
player,201610300car,car,ShorKa00,off_pct,0%,,,,,
player,201610300car,car,ShorKa00,defense,43,,,,,
player,201610300car,car,ShorKa00,def_pct,61%,,,,,
player,201610300car,car,ShorKa00,special_teams,3,,,,,
player,201610300car,car,ShorKa00,st_pct,11%,,,,,
player,201610300car,car,JohnCh98,pos,DE,,,,,
player,201610300car,car,JohnCh98,offense,0,,,,,
player,201610300car,car,JohnCh98,off_pct,0%,,,,,
player,201610300car,car,JohnCh98,defense,42,,,,,
player,201610300car,car,JohnCh98,def_pct,59%,,,,,
player,201610300car,car,JohnCh98,special_teams,1,,,,,
player,201610300car,car,JohnCh98,st_pct,4%,,,,,
player,201610300car,car,EalyKo00,pos,DE,,,,,
player,201610300car,car,EalyKo00,offense,0,,,,,
player,201610300car,car,EalyKo00,off_pct,0%,,,,,
player,201610300car,car,EalyKo00,defense,40,,,,,
player,201610300car,car,EalyKo00,def_pct,56%,,,,,
player,201610300car,car,EalyKo00,special_teams,3,,,,,
player,201610300car,car,EalyKo00,st_pct,11%,,,,,
player,201610300car,car,AddiMa00,pos,DE,,,,,
player,201610300car,car,AddiMa00,offense,0,,,,,
player,201610300car,car,AddiMa00,off_pct,0%,,,,,
player,201610300car,car,AddiMa00,defense,36,,,,,
player,201610300car,car,AddiMa00,def_pct,51%,,,,,
player,201610300car,car,AddiMa00,special_teams,12,,,,,
player,201610300car,car,AddiMa00,st_pct,43%,,,,,
player,201610300car,car,HortWe00,pos,DE,,,,,
player,201610300car,car,HortWe00,offense,0,,,,,
player,201610300car,car,HortWe00,off_pct,0%,,,,,
player,201610300car,car,HortWe00,defense,29,,,,,
player,201610300car,car,HortWe00,def_pct,41%,,,,,
player,201610300car,car,HortWe00,special_teams,0,,,,,
player,201610300car,car,HortWe00,st_pct,0%,,,,,
player,201610300car,car,LoveKy00,pos,DT,,,,,
player,201610300car,car,LoveKy00,offense,0,,,,,
player,201610300car,car,LoveKy00,off_pct,0%,,,,,
player,201610300car,car,LoveKy00,defense,28,,,,,
player,201610300car,car,LoveKy00,def_pct,39%,,,,,
player,201610300car,car,LoveKy00,special_teams,0,,,,,
player,201610300car,car,LoveKy00,st_pct,0%,,,,,
player,201610300car,car,SancZa00,pos,CB,,,,,
player,201610300car,car,SancZa00,offense,0,,,,,
player,201610300car,car,SancZa00,off_pct,0%,,,,,
player,201610300car,car,SancZa00,defense,23,,,,,
player,201610300car,car,SancZa00,def_pct,32%,,,,,
player,201610300car,car,SancZa00,special_teams,6,,,,,
player,201610300car,car,SancZa00,st_pct,21%,,,,,
player,201610300car,car,SoliPa99,pos,DT,,,,,
player,201610300car,car,SoliPa99,offense,0,,,,,
player,201610300car,car,SoliPa99,off_pct,0%,,,,,
player,201610300car,car,SoliPa99,defense,19,,,,,
player,201610300car,car,SoliPa99,def_pct,27%,,,,,
player,201610300car,car,SoliPa99,special_teams,0,,,,,
player,201610300car,car,SoliPa99,st_pct,0%,,,,,
player,201610300car,car,ThomSh01,pos,LB,,,,,
player,201610300car,car,ThomSh01,offense,0,,,,,
player,201610300car,car,ThomSh01,off_pct,0%,,,,,
player,201610300car,car,ThomSh01,defense,6,,,,,
player,201610300car,car,ThomSh01,def_pct,8%,,,,,
player,201610300car,car,ThomSh01,special_teams,0,,,,,
player,201610300car,car,ThomSh01,st_pct,0%,,,,,
player,201610300car,car,MayoDa00,pos,LB,,,,,
player,201610300car,car,MayoDa00,offense,0,,,,,
player,201610300car,car,MayoDa00,off_pct,0%,,,,,
player,201610300car,car,MayoDa00,defense,0,,,,,
player,201610300car,car,MayoDa00,def_pct,0%,,,,,
player,201610300car,car,MayoDa00,special_teams,21,,,,,
player,201610300car,car,MayoDa00,st_pct,75%,,,,,
player,201610300car,car,KleiAJ00,pos,LB,,,,,
player,201610300car,car,KleiAJ00,offense,0,,,,,
player,201610300car,car,KleiAJ00,off_pct,0%,,,,,
player,201610300car,car,KleiAJ00,defense,0,,,,,
player,201610300car,car,KleiAJ00,def_pct,0%,,,,,
player,201610300car,car,KleiAJ00,special_teams,20,,,,,
player,201610300car,car,KleiAJ00,st_pct,71%,,,,,
player,201610300car,car,WebbJo00,pos,QB,,,,,
player,201610300car,car,WebbJo00,offense,0,,,,,
player,201610300car,car,WebbJo00,off_pct,0%,,,,,
player,201610300car,car,WebbJo00,defense,0,,,,,
player,201610300car,car,WebbJo00,def_pct,0%,,,,,
player,201610300car,car,WebbJo00,special_teams,19,,,,,
player,201610300car,car,WebbJo00,st_pct,68%,,,,,
player,201610300car,car,GrifMi99,pos,FS,,,,,
player,201610300car,car,GrifMi99,offense,0,,,,,
player,201610300car,car,GrifMi99,off_pct,0%,,,,,
player,201610300car,car,GrifMi99,defense,0,,,,,
player,201610300car,car,GrifMi99,def_pct,0%,,,,,
player,201610300car,car,GrifMi99,special_teams,18,,,,,
player,201610300car,car,GrifMi99,st_pct,64%,,,,,
player,201610300car,car,NorrJa00,pos,LB,,,,,
player,201610300car,car,NorrJa00,offense,0,,,,,
player,201610300car,car,NorrJa00,off_pct,0%,,,,,
player,201610300car,car,NorrJa00,defense,0,,,,,
player,201610300car,car,NorrJa00,def_pct,0%,,,,,
player,201610300car,car,NorrJa00,special_teams,18,,,,,
player,201610300car,car,NorrJa00,st_pct,64%,,,,,
player,201610300car,car,JoneCo01,pos,FS,,,,,
player,201610300car,car,JoneCo01,offense,0,,,,,
player,201610300car,car,JoneCo01,off_pct,0%,,,,,
player,201610300car,car,JoneCo01,defense,0,,,,,
player,201610300car,car,JoneCo01,def_pct,0%,,,,,
player,201610300car,car,JoneCo01,special_teams,18,,,,,
player,201610300car,car,JoneCo01,st_pct,64%,,,,,
player,201610300car,car,GanoGr44,pos,K,,,,,
player,201610300car,car,GanoGr44,offense,0,,,,,
player,201610300car,car,GanoGr44,off_pct,0%,,,,,
player,201610300car,car,GanoGr44,defense,0,,,,,
player,201610300car,car,GanoGr44,def_pct,0%,,,,,
player,201610300car,car,GanoGr44,special_teams,13,,,,,
player,201610300car,car,GanoGr44,st_pct,46%,,,,,
player,201610300car,car,LeexAn20,pos,P,,,,,
player,201610300car,car,LeexAn20,offense,0,,,,,
player,201610300car,car,LeexAn20,off_pct,0%,,,,,
player,201610300car,car,LeexAn20,defense,0,,,,,
player,201610300car,car,LeexAn20,def_pct,0%,,,,,
player,201610300car,car,LeexAn20,special_teams,9,,,,,
player,201610300car,car,LeexAn20,st_pct,32%,,,,,
player,201610300car,car,JansJ.00,pos,LS,,,,,
player,201610300car,car,JansJ.00,offense,0,,,,,
player,201610300car,car,JansJ.00,off_pct,0%,,,,,
player,201610300car,car,JansJ.00,defense,0,,,,,
player,201610300car,car,JansJ.00,def_pct,0%,,,,,
player,201610300car,car,JansJ.00,special_teams,9,,,,,
player,201610300car,car,JansJ.00,st_pct,32%,,,,,
player,201610300car,crd,IupaMi20,pos,G,,,,,
player,201610300car,crd,IupaMi20,offense,71,,,,,
player,201610300car,crd,IupaMi20,off_pct,100%,,,,,
player,201610300car,crd,IupaMi20,defense,0,,,,,
player,201610300car,crd,IupaMi20,def_pct,0%,,,,,
player,201610300car,crd,IupaMi20,special_teams,2,,,,,
player,201610300car,crd,IupaMi20,st_pct,7%,,,,,
player,201610300car,crd,HumpD.00,pos,T,,,,,
player,201610300car,crd,HumpD.00,offense,71,,,,,
player,201610300car,crd,HumpD.00,off_pct,100%,,,,,
player,201610300car,crd,HumpD.00,defense,0,,,,,
player,201610300car,crd,HumpD.00,def_pct,0%,,,,,
player,201610300car,crd,HumpD.00,special_teams,2,,,,,
player,201610300car,crd,HumpD.00,st_pct,7%,,,,,
player,201610300car,crd,WatfEa00,pos,G,,,,,
player,201610300car,crd,WatfEa00,offense,71,,,,,
player,201610300car,crd,WatfEa00,off_pct,100%,,,,,
player,201610300car,crd,WatfEa00,defense,0,,,,,
player,201610300car,crd,WatfEa00,def_pct,0%,,,,,
player,201610300car,crd,WatfEa00,special_teams,2,,,,,
player,201610300car,crd,WatfEa00,st_pct,7%,,,,,
player,201610300car,crd,ShipA.20,pos,C,,,,,
player,201610300car,crd,ShipA.20,offense,71,,,,,
player,201610300car,crd,ShipA.20,off_pct,100%,,,,,
player,201610300car,crd,ShipA.20,defense,0,,,,,
player,201610300car,crd,ShipA.20,def_pct,0%,,,,,
player,201610300car,crd,ShipA.20,special_teams,0,,,,,
player,201610300car,crd,ShipA.20,st_pct,0%,,,,,
player,201610300car,crd,PalmCa00,pos,QB,,,,,
player,201610300car,crd,PalmCa00,offense,71,,,,,
player,201610300car,crd,PalmCa00,off_pct,100%,,,,,
player,201610300car,crd,PalmCa00,defense,0,,,,,
player,201610300car,crd,PalmCa00,def_pct,0%,,,,,
player,201610300car,crd,PalmCa00,special_teams,0,,,,,
player,201610300car,crd,PalmCa00,st_pct,0%,,,,,
player,201610300car,crd,NelsJJ00,pos,WR,,,,,
player,201610300car,crd,NelsJJ00,offense,65,,,,,
player,201610300car,crd,NelsJJ00,off_pct,92%,,,,,
player,201610300car,crd,NelsJJ00,defense,0,,,,,
player,201610300car,crd,NelsJJ00,def_pct,0%,,,,,
player,201610300car,crd,NelsJJ00,special_teams,0,,,,,
player,201610300car,crd,NelsJJ00,st_pct,0%,,,,,
player,201610300car,crd,GresJe00,pos,TE,,,,,
player,201610300car,crd,GresJe00,offense,63,,,,,
player,201610300car,crd,GresJe00,off_pct,89%,,,,,
player,201610300car,crd,GresJe00,defense,0,,,,,
player,201610300car,crd,GresJe00,def_pct,0%,,,,,
player,201610300car,crd,GresJe00,special_teams,0,,,,,
player,201610300car,crd,GresJe00,st_pct,0%,,,,,
player,201610300car,crd,JohnDa08,pos,RB,,,,,
player,201610300car,crd,JohnDa08,offense,61,,,,,
player,201610300car,crd,JohnDa08,off_pct,86%,,,,,
player,201610300car,crd,JohnDa08,defense,0,,,,,
player,201610300car,crd,JohnDa08,def_pct,0%,,,,,
player,201610300car,crd,JohnDa08,special_teams,0,,,,,
player,201610300car,crd,JohnDa08,st_pct,0%,,,,,
player,201610300car,crd,FitzLa00,pos,WR,,,,,
player,201610300car,crd,FitzLa00,offense,56,,,,,
player,201610300car,crd,FitzLa00,off_pct,79%,,,,,
player,201610300car,crd,FitzLa00,defense,0,,,,,
player,201610300car,crd,FitzLa00,def_pct,0%,,,,,
player,201610300car,crd,FitzLa00,special_teams,0,,,,,
player,201610300car,crd,FitzLa00,st_pct,0%,,,,,
player,201610300car,crd,VeldJa20,pos,T,,,,,
player,201610300car,crd,VeldJa20,offense,54,,,,,
player,201610300car,crd,VeldJa20,off_pct,76%,,,,,
player,201610300car,crd,VeldJa20,defense,0,,,,,
player,201610300car,crd,VeldJa20,def_pct,0%,,,,,
player,201610300car,crd,VeldJa20,special_teams,2,,,,,
player,201610300car,crd,VeldJa20,st_pct,7%,,,,,
player,201610300car,crd,BrowJo02,pos,WR,,,,,
player,201610300car,crd,BrowJo02,offense,38,,,,,
player,201610300car,crd,BrowJo02,off_pct,54%,,,,,
player,201610300car,crd,BrowJo02,defense,0,,,,,
player,201610300car,crd,BrowJo02,def_pct,0%,,,,,
player,201610300car,crd,BrowJo02,special_teams,0,,,,,
player,201610300car,crd,BrowJo02,st_pct,0%,,,,,
player,201610300car,crd,FloyMi00,pos,WR,,,,,
player,201610300car,crd,FloyMi00,offense,29,,,,,
player,201610300car,crd,FloyMi00,off_pct,41%,,,,,
player,201610300car,crd,FloyMi00,defense,0,,,,,
player,201610300car,crd,FloyMi00,def_pct,0%,,,,,
