game,2016,13,20161204,201612040nwe,ram,"Los Angeles Rams",10,nwe,"New England Patriots",26
player,201612040nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,HarmDu00,def_int,0,,,,,
player,201612040nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201612040nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201612040nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201612040nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201612040nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201612040nwe,nwe,HarmDu00,tackles_combined,2,,,,,
player,201612040nwe,nwe,HarmDu00,tackles_solo,1,,,,,
player,201612040nwe,nwe,HarmDu00,tackles_assists,1,,,,,
player,201612040nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201612040nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201612040nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,HighDo01,def_int,0,,,,,
player,201612040nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201612040nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201612040nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201612040nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201612040nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201612040nwe,nwe,HighDo01,tackles_combined,2,,,,,
player,201612040nwe,nwe,HighDo01,tackles_solo,1,,,,,
player,201612040nwe,nwe,HighDo01,tackles_assists,1,,,,,
player,201612040nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201612040nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201612040nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201612040nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201612040nwe,nwe,KingBr02,def_int,0,,,,,
player,201612040nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201612040nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201612040nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201612040nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201612040nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201612040nwe,nwe,KingBr02,tackles_combined,2,,,,,
player,201612040nwe,nwe,KingBr02,tackles_solo,1,,,,,
player,201612040nwe,nwe,KingBr02,tackles_assists,1,,,,,
player,201612040nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201612040nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201612040nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201612040nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201612040nwe,nwe,RoweEr00,def_int,0,,,,,
player,201612040nwe,nwe,RoweEr00,def_int_yds,0,,,,,
player,201612040nwe,nwe,RoweEr00,def_int_td,0,,,,,
player,201612040nwe,nwe,RoweEr00,def_int_long,0,,,,,
player,201612040nwe,nwe,RoweEr00,pass_defended,0,,,,,
player,201612040nwe,nwe,RoweEr00,sacks,0.0,,,,,
player,201612040nwe,nwe,RoweEr00,tackles_combined,2,,,,,
player,201612040nwe,nwe,RoweEr00,tackles_solo,2,,,,,
player,201612040nwe,nwe,RoweEr00,tackles_assists,0,,,,,
player,201612040nwe,nwe,RoweEr00,tackles_loss,0,,,,,
player,201612040nwe,nwe,RoweEr00,qb_hits,0,,,,,
player,201612040nwe,nwe,RoweEr00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,RoweEr00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,RoweEr00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,RoweEr00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,BoldBr00,def_int,0,,,,,
player,201612040nwe,nwe,BoldBr00,def_int_yds,0,,,,,
player,201612040nwe,nwe,BoldBr00,def_int_td,0,,,,,
player,201612040nwe,nwe,BoldBr00,def_int_long,0,,,,,
player,201612040nwe,nwe,BoldBr00,pass_defended,0,,,,,
player,201612040nwe,nwe,BoldBr00,sacks,0.0,,,,,
player,201612040nwe,nwe,BoldBr00,tackles_combined,1,,,,,
player,201612040nwe,nwe,BoldBr00,tackles_solo,1,,,,,
player,201612040nwe,nwe,BoldBr00,tackles_assists,0,,,,,
player,201612040nwe,nwe,BoldBr00,tackles_loss,0,,,,,
player,201612040nwe,nwe,BoldBr00,qb_hits,0,,,,,
player,201612040nwe,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,BranAl99,def_int,0,,,,,
player,201612040nwe,nwe,BranAl99,def_int_yds,0,,,,,
player,201612040nwe,nwe,BranAl99,def_int_td,0,,,,,
player,201612040nwe,nwe,BranAl99,def_int_long,0,,,,,
player,201612040nwe,nwe,BranAl99,pass_defended,0,,,,,
player,201612040nwe,nwe,BranAl99,sacks,0.0,,,,,
player,201612040nwe,nwe,BranAl99,tackles_combined,1,,,,,
player,201612040nwe,nwe,BranAl99,tackles_solo,1,,,,,
player,201612040nwe,nwe,BranAl99,tackles_assists,0,,,,,
player,201612040nwe,nwe,BranAl99,tackles_loss,1,,,,,
player,201612040nwe,nwe,BranAl99,qb_hits,0,,,,,
player,201612040nwe,nwe,BranAl99,fumbles_rec,0,,,,,
player,201612040nwe,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,BranAl99,fumbles_forced,0,,,,,
player,201612040nwe,nwe,CardJo00,def_int,0,,,,,
player,201612040nwe,nwe,CardJo00,def_int_yds,0,,,,,
player,201612040nwe,nwe,CardJo00,def_int_td,0,,,,,
player,201612040nwe,nwe,CardJo00,def_int_long,0,,,,,
player,201612040nwe,nwe,CardJo00,pass_defended,0,,,,,
player,201612040nwe,nwe,CardJo00,sacks,0.0,,,,,
player,201612040nwe,nwe,CardJo00,tackles_combined,1,,,,,
player,201612040nwe,nwe,CardJo00,tackles_solo,1,,,,,
player,201612040nwe,nwe,CardJo00,tackles_assists,0,,,,,
player,201612040nwe,nwe,CardJo00,tackles_loss,0,,,,,
player,201612040nwe,nwe,CardJo00,qb_hits,0,,,,,
player,201612040nwe,nwe,CardJo00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,CardJo00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,CardJo00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,CardJo00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,JoneJo03,def_int,0,,,,,
player,201612040nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201612040nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201612040nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201612040nwe,nwe,JoneJo03,pass_defended,0,,,,,
player,201612040nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201612040nwe,nwe,JoneJo03,tackles_combined,1,,,,,
player,201612040nwe,nwe,JoneJo03,tackles_solo,0,,,,,
player,201612040nwe,nwe,JoneJo03,tackles_assists,1,,,,,
player,201612040nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201612040nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201612040nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201612040nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201612040nwe,nwe,RobeEl00,def_int,0,,,,,
player,201612040nwe,nwe,RobeEl00,def_int_yds,0,,,,,
player,201612040nwe,nwe,RobeEl00,def_int_td,0,,,,,
player,201612040nwe,nwe,RobeEl00,def_int_long,0,,,,,
player,201612040nwe,nwe,RobeEl00,pass_defended,0,,,,,
player,201612040nwe,nwe,RobeEl00,sacks,0.0,,,,,
player,201612040nwe,nwe,RobeEl00,tackles_combined,1,,,,,
player,201612040nwe,nwe,RobeEl00,tackles_solo,0,,,,,
player,201612040nwe,nwe,RobeEl00,tackles_assists,1,,,,,
player,201612040nwe,nwe,RobeEl00,tackles_loss,0,,,,,
player,201612040nwe,nwe,RobeEl00,qb_hits,0,,,,,
player,201612040nwe,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,ValeVi00,def_int,0,,,,,
player,201612040nwe,nwe,ValeVi00,def_int_yds,0,,,,,
player,201612040nwe,nwe,ValeVi00,def_int_td,0,,,,,
player,201612040nwe,nwe,ValeVi00,def_int_long,0,,,,,
player,201612040nwe,nwe,ValeVi00,pass_defended,0,,,,,
player,201612040nwe,nwe,ValeVi00,sacks,0.0,,,,,
player,201612040nwe,nwe,ValeVi00,tackles_combined,1,,,,,
player,201612040nwe,nwe,ValeVi00,tackles_solo,1,,,,,
player,201612040nwe,nwe,ValeVi00,tackles_assists,0,,,,,
player,201612040nwe,nwe,ValeVi00,tackles_loss,0,,,,,
player,201612040nwe,nwe,ValeVi00,qb_hits,0,,,,,
player,201612040nwe,nwe,ValeVi00,fumbles_rec,0,,,,,
player,201612040nwe,nwe,ValeVi00,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,ValeVi00,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,ValeVi00,fumbles_forced,0,,,,,
player,201612040nwe,nwe,McCoDe99,def_int,0,,,,,
player,201612040nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201612040nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201612040nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201612040nwe,nwe,McCoDe99,pass_defended,2,,,,,
player,201612040nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201612040nwe,nwe,McCoDe99,tackles_combined,0,,,,,
player,201612040nwe,nwe,McCoDe99,tackles_solo,0,,,,,
player,201612040nwe,nwe,McCoDe99,tackles_assists,0,,,,,
player,201612040nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201612040nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201612040nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201612040nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201612040nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201612040nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201612040nwe,ram,CoopPh00,kick_ret,0,,,,,
player,201612040nwe,ram,CoopPh00,kick_ret_yds,0,,,,,
player,201612040nwe,ram,CoopPh00,kick_ret_yds_per_ret,,,,,,
player,201612040nwe,ram,CoopPh00,kick_ret_td,0,,,,,
player,201612040nwe,ram,CoopPh00,kick_ret_long,0,,,,,
player,201612040nwe,ram,CoopPh00,punt_ret,4,,,,,
player,201612040nwe,ram,CoopPh00,punt_ret_yds,8,,,,,
player,201612040nwe,ram,CoopPh00,punt_ret_yds_per_ret,2.0,,,,,
player,201612040nwe,ram,CoopPh00,punt_ret_td,0,,,,,
player,201612040nwe,ram,CoopPh00,punt_ret_long,6,,,,,
player,201612040nwe,ram,CunnBe01,kick_ret,4,,,,,
player,201612040nwe,ram,CunnBe01,kick_ret_yds,92,,,,,
player,201612040nwe,ram,CunnBe01,kick_ret_yds_per_ret,23.0,,,,,
player,201612040nwe,ram,CunnBe01,kick_ret_td,0,,,,,
player,201612040nwe,ram,CunnBe01,kick_ret_long,25,,,,,
player,201612040nwe,ram,CunnBe01,punt_ret,0,,,,,
player,201612040nwe,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201612040nwe,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201612040nwe,ram,CunnBe01,punt_ret_td,0,,,,,
player,201612040nwe,ram,CunnBe01,punt_ret_long,0,,,,,
player,201612040nwe,nwe,AmenDa00,kick_ret,0,,,,,
player,201612040nwe,nwe,AmenDa00,kick_ret_yds,0,,,,,
player,201612040nwe,nwe,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201612040nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201612040nwe,nwe,AmenDa00,kick_ret_long,0,,,,,
player,201612040nwe,nwe,AmenDa00,punt_ret,4,,,,,
player,201612040nwe,nwe,AmenDa00,punt_ret_yds,6,,,,,
player,201612040nwe,nwe,AmenDa00,punt_ret_yds_per_ret,1.5,,,,,
player,201612040nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201612040nwe,nwe,AmenDa00,punt_ret_long,8,,,,,
player,201612040nwe,nwe,JoneCy00,kick_ret,1,,,,,
player,201612040nwe,nwe,JoneCy00,kick_ret_yds,24,,,,,
player,201612040nwe,nwe,JoneCy00,kick_ret_yds_per_ret,24.0,,,,,
player,201612040nwe,nwe,JoneCy00,kick_ret_td,0,,,,,
player,201612040nwe,nwe,JoneCy00,kick_ret_long,24,,,,,
player,201612040nwe,nwe,JoneCy00,punt_ret,2,,,,,
player,201612040nwe,nwe,JoneCy00,punt_ret_yds,1,,,,,
player,201612040nwe,nwe,JoneCy00,punt_ret_yds_per_ret,0.5,,,,,
player,201612040nwe,nwe,JoneCy00,punt_ret_td,0,,,,,
player,201612040nwe,nwe,JoneCy00,punt_ret_long,1,,,,,
player,201612040nwe,nwe,WhitJa02,kick_ret,1,,,,,
player,201612040nwe,nwe,WhitJa02,kick_ret_yds,10,,,,,
player,201612040nwe,nwe,WhitJa02,kick_ret_yds_per_ret,10.0,,,,,
player,201612040nwe,nwe,WhitJa02,kick_ret_td,0,,,,,
player,201612040nwe,nwe,WhitJa02,kick_ret_long,10,,,,,
player,201612040nwe,nwe,WhitJa02,punt_ret,0,,,,,
player,201612040nwe,nwe,WhitJa02,punt_ret_yds,0,,,,,
player,201612040nwe,nwe,WhitJa02,punt_ret_yds_per_ret,,,,,,
player,201612040nwe,nwe,WhitJa02,punt_ret_td,0,,,,,
player,201612040nwe,nwe,WhitJa02,punt_ret_long,0,,,,,
player,201612040nwe,ram,ZuerGr00,xpm,1,,,,,
player,201612040nwe,ram,ZuerGr00,xpa,1,,,,,
player,201612040nwe,ram,ZuerGr00,fgm,1,,,,,
player,201612040nwe,ram,ZuerGr00,fga,1,,,,,
player,201612040nwe,ram,ZuerGr00,punt,0,,,,,
player,201612040nwe,ram,ZuerGr00,punt_yds,0,,,,,
player,201612040nwe,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201612040nwe,ram,ZuerGr00,punt_long,0,,,,,
player,201612040nwe,ram,HekkJo00,xpm,,,,,,
player,201612040nwe,ram,HekkJo00,xpa,,,,,,
player,201612040nwe,ram,HekkJo00,fgm,,,,,,
player,201612040nwe,ram,HekkJo00,fga,,,,,,
player,201612040nwe,ram,HekkJo00,punt,8,,,,,
player,201612040nwe,ram,HekkJo00,punt_yds,430,,,,,
player,201612040nwe,ram,HekkJo00,punt_yds_per_punt,53.8,,,,,
player,201612040nwe,ram,HekkJo00,punt_long,76,,,,,
player,201612040nwe,nwe,GostSt20,xpm,2,,,,,
player,201612040nwe,nwe,GostSt20,xpa,2,,,,,
player,201612040nwe,nwe,GostSt20,fgm,4,,,,,
player,201612040nwe,nwe,GostSt20,fga,4,,,,,
player,201612040nwe,nwe,GostSt20,punt,0,,,,,
player,201612040nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201612040nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201612040nwe,nwe,GostSt20,punt_long,0,,,,,
player,201612040nwe,nwe,AlleRy01,xpm,,,,,,
player,201612040nwe,nwe,AlleRy01,xpa,,,,,,
player,201612040nwe,nwe,AlleRy01,fgm,,,,,,
player,201612040nwe,nwe,AlleRy01,fga,,,,,,
player,201612040nwe,nwe,AlleRy01,punt,6,,,,,
player,201612040nwe,nwe,AlleRy01,punt_yds,247,,,,,
player,201612040nwe,nwe,AlleRy01,punt_yds_per_punt,41.2,,,,,
player,201612040nwe,nwe,AlleRy01,punt_long,46,,,,,
player,201612040nwe,nwe,CannMa00,pos,T,,,,,
player,201612040nwe,nwe,CannMa00,offense,79,,,,,
player,201612040nwe,nwe,CannMa00,off_pct,100%,,,,,
player,201612040nwe,nwe,CannMa00,defense,0,,,,,
player,201612040nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201612040nwe,nwe,CannMa00,special_teams,6,,,,,
player,201612040nwe,nwe,CannMa00,st_pct,19%,,,,,
player,201612040nwe,nwe,MasoSh01,pos,G,,,,,
player,201612040nwe,nwe,MasoSh01,offense,79,,,,,
player,201612040nwe,nwe,MasoSh01,off_pct,100%,,,,,
player,201612040nwe,nwe,MasoSh01,defense,0,,,,,
player,201612040nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201612040nwe,nwe,MasoSh01,special_teams,6,,,,,
player,201612040nwe,nwe,MasoSh01,st_pct,19%,,,,,
player,201612040nwe,nwe,SoldNa00,pos,T,,,,,
player,201612040nwe,nwe,SoldNa00,offense,79,,,,,
player,201612040nwe,nwe,SoldNa00,off_pct,100%,,,,,
player,201612040nwe,nwe,SoldNa00,defense,0,,,,,
player,201612040nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201612040nwe,nwe,SoldNa00,special_teams,6,,,,,
player,201612040nwe,nwe,SoldNa00,st_pct,19%,,,,,
player,201612040nwe,nwe,ThunJo00,pos,G,,,,,
player,201612040nwe,nwe,ThunJo00,offense,79,,,,,
player,201612040nwe,nwe,ThunJo00,off_pct,100%,,,,,
player,201612040nwe,nwe,ThunJo00,defense,0,,,,,
player,201612040nwe,nwe,ThunJo00,def_pct,0%,,,,,
player,201612040nwe,nwe,ThunJo00,special_teams,6,,,,,
player,201612040nwe,nwe,ThunJo00,st_pct,19%,,,,,
player,201612040nwe,nwe,BradTo00,pos,QB,,,,,
player,201612040nwe,nwe,BradTo00,offense,79,,,,,
player,201612040nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201612040nwe,nwe,BradTo00,defense,0,,,,,
player,201612040nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201612040nwe,nwe,BradTo00,special_teams,0,,,,,
player,201612040nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201612040nwe,nwe,AndrDa00,pos,C,,,,,
player,201612040nwe,nwe,AndrDa00,offense,79,,,,,
player,201612040nwe,nwe,AndrDa00,off_pct,100%,,,,,
player,201612040nwe,nwe,AndrDa00,defense,0,,,,,
player,201612040nwe,nwe,AndrDa00,def_pct,0%,,,,,
player,201612040nwe,nwe,AndrDa00,special_teams,0,,,,,
player,201612040nwe,nwe,AndrDa00,st_pct,0%,,,,,
player,201612040nwe,nwe,HogaCh00,pos,WR,,,,,
player,201612040nwe,nwe,HogaCh00,offense,68,,,,,
player,201612040nwe,nwe,HogaCh00,off_pct,86%,,,,,
player,201612040nwe,nwe,HogaCh00,defense,0,,,,,
player,201612040nwe,nwe,HogaCh00,def_pct,0%,,,,,
player,201612040nwe,nwe,HogaCh00,special_teams,1,,,,,
player,201612040nwe,nwe,HogaCh00,st_pct,3%,,,,,
player,201612040nwe,nwe,MitcMa01,pos,WR,,,,,
player,201612040nwe,nwe,MitcMa01,offense,67,,,,,
player,201612040nwe,nwe,MitcMa01,off_pct,85%,,,,,
player,201612040nwe,nwe,MitcMa01,defense,0,,,,,
player,201612040nwe,nwe,MitcMa01,def_pct,0%,,,,,
player,201612040nwe,nwe,MitcMa01,special_teams,0,,,,,
player,201612040nwe,nwe,MitcMa01,st_pct,0%,,,,,
player,201612040nwe,nwe,EdelJu00,pos,WR,,,,,
player,201612040nwe,nwe,EdelJu00,offense,54,,,,,
player,201612040nwe,nwe,EdelJu00,off_pct,68%,,,,,
player,201612040nwe,nwe,EdelJu00,defense,0,,,,,
player,201612040nwe,nwe,EdelJu00,def_pct,0%,,,,,
player,201612040nwe,nwe,EdelJu00,special_teams,1,,,,,
player,201612040nwe,nwe,EdelJu00,st_pct,3%,,,,,
player,201612040nwe,nwe,BennMa00,pos,TE,,,,,
player,201612040nwe,nwe,BennMa00,offense,54,,,,,
player,201612040nwe,nwe,BennMa00,off_pct,68%,,,,,
player,201612040nwe,nwe,BennMa00,defense,0,,,,,
player,201612040nwe,nwe,BennMa00,def_pct,0%,,,,,
player,201612040nwe,nwe,BennMa00,special_teams,0,,,,,
player,201612040nwe,nwe,BennMa00,st_pct,0%,,,,,
player,201612040nwe,nwe,BlouLe00,pos,RB,,,,,
player,201612040nwe,nwe,BlouLe00,offense,36,,,,,
player,201612040nwe,nwe,BlouLe00,off_pct,46%,,,,,
player,201612040nwe,nwe,BlouLe00,defense,0,,,,,
player,201612040nwe,nwe,BlouLe00,def_pct,0%,,,,,
player,201612040nwe,nwe,BlouLe00,special_teams,0,,,,,
player,201612040nwe,nwe,BlouLe00,st_pct,0%,,,,,
player,201612040nwe,nwe,WhitJa02,pos,RB,,,,,
player,201612040nwe,nwe,WhitJa02,offense,29,,,,,
player,201612040nwe,nwe,WhitJa02,off_pct,37%,,,,,
player,201612040nwe,nwe,WhitJa02,defense,0,,,,,
player,201612040nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201612040nwe,nwe,WhitJa02,special_teams,2,,,,,
player,201612040nwe,nwe,WhitJa02,st_pct,6%,,,,,
player,201612040nwe,nwe,DeveJa00,pos,FB,,,,,
player,201612040nwe,nwe,DeveJa00,offense,26,,,,,
player,201612040nwe,nwe,DeveJa00,off_pct,33%,,,,,
player,201612040nwe,nwe,DeveJa00,defense,0,,,,,
player,201612040nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201612040nwe,nwe,DeveJa00,special_teams,9,,,,,
player,201612040nwe,nwe,DeveJa00,st_pct,28%,,,,,
player,201612040nwe,nwe,LewiDi00,pos,RB,,,,,
player,201612040nwe,nwe,LewiDi00,offense,20,,,,,
player,201612040nwe,nwe,LewiDi00,off_pct,25%,,,,,
player,201612040nwe,nwe,LewiDi00,defense,0,,,,,
player,201612040nwe,nwe,LewiDi00,def_pct,0%,,,,,
player,201612040nwe,nwe,LewiDi00,special_teams,0,,,,,
player,201612040nwe,nwe,LewiDi00,st_pct,0%,,,,,
player,201612040nwe,nwe,AmenDa00,pos,WR,,,,,
player,201612040nwe,nwe,AmenDa00,offense,19,,,,,
player,201612040nwe,nwe,AmenDa00,off_pct,24%,,,,,
player,201612040nwe,nwe,AmenDa00,defense,0,,,,,
player,201612040nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201612040nwe,nwe,AmenDa00,special_teams,4,,,,,
player,201612040nwe,nwe,AmenDa00,st_pct,12%,,,,,
player,201612040nwe,nwe,FlemCa00,pos,T,,,,,
player,201612040nwe,nwe,FlemCa00,offense,12,,,,,
player,201612040nwe,nwe,FlemCa00,off_pct,15%,,,,,
player,201612040nwe,nwe,FlemCa00,defense,0,,,,,
player,201612040nwe,nwe,FlemCa00,def_pct,0%,,,,,
player,201612040nwe,nwe,FlemCa00,special_teams,6,,,,,
player,201612040nwe,nwe,FlemCa00,st_pct,19%,,,,,
player,201612040nwe,nwe,LengMa00,pos,TE,,,,,
player,201612040nwe,nwe,LengMa00,offense,10,,,,,
player,201612040nwe,nwe,LengMa00,off_pct,13%,,,,,
player,201612040nwe,nwe,LengMa00,defense,0,,,,,
player,201612040nwe,nwe,LengMa00,def_pct,0%,,,,,
player,201612040nwe,nwe,LengMa00,special_teams,8,,,,,
player,201612040nwe,nwe,LengMa00,st_pct,25%,,,,,
player,201612040nwe,nwe,ChunPa99,pos,SS,,,,,
player,201612040nwe,nwe,ChunPa99,offense,0,,,,,
player,201612040nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201612040nwe,nwe,ChunPa99,defense,51,,,,,
player,201612040nwe,nwe,ChunPa99,def_pct,100%,,,,,
player,201612040nwe,nwe,ChunPa99,special_teams,18,,,,,
player,201612040nwe,nwe,ChunPa99,st_pct,56%,,,,,
player,201612040nwe,nwe,McCoDe99,pos,FS,,,,,
player,201612040nwe,nwe,McCoDe99,offense,0,,,,,
player,201612040nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201612040nwe,nwe,McCoDe99,defense,51,,,,,
player,201612040nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201612040nwe,nwe,McCoDe99,special_teams,11,,,,,
player,201612040nwe,nwe,McCoDe99,st_pct,34%,,,,,
player,201612040nwe,nwe,ButlMa01,pos,CB,,,,,
player,201612040nwe,nwe,ButlMa01,offense,0,,,,,
player,201612040nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201612040nwe,nwe,ButlMa01,defense,51,,,,,
player,201612040nwe,nwe,ButlMa01,def_pct,100%,,,,,
player,201612040nwe,nwe,ButlMa01,special_teams,0,,,,,
player,201612040nwe,nwe,ButlMa01,st_pct,0%,,,,,
player,201612040nwe,nwe,VanNKy00,pos,LB,,,,,
player,201612040nwe,nwe,VanNKy00,offense,0,,,,,
player,201612040nwe,nwe,VanNKy00,off_pct,0%,,,,,
player,201612040nwe,nwe,VanNKy00,defense,40,,,,,
player,201612040nwe,nwe,VanNKy00,def_pct,78%,,,,,
player,201612040nwe,nwe,VanNKy00,special_teams,16,,,,,
player,201612040nwe,nwe,VanNKy00,st_pct,50%,,,,,
player,201612040nwe,nwe,RyanLo00,pos,CB,,,,,
player,201612040nwe,nwe,RyanLo00,offense,0,,,,,
player,201612040nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201612040nwe,nwe,RyanLo00,defense,40,,,,,
player,201612040nwe,nwe,RyanLo00,def_pct,78%,,,,,
player,201612040nwe,nwe,RyanLo00,special_teams,3,,,,,
player,201612040nwe,nwe,RyanLo00,st_pct,9%,,,,,
player,201612040nwe,nwe,McClSh00,pos,LB,,,,,
player,201612040nwe,nwe,McClSh00,offense,0,,,,,
player,201612040nwe,nwe,McClSh00,off_pct,0%,,,,,
player,201612040nwe,nwe,McClSh00,defense,38,,,,,
player,201612040nwe,nwe,McClSh00,def_pct,75%,,,,,
player,201612040nwe,nwe,McClSh00,special_teams,25,,,,,
player,201612040nwe,nwe,McClSh00,st_pct,78%,,,,,
player,201612040nwe,nwe,RoweEr00,pos,CB,,,,,
player,201612040nwe,nwe,RoweEr00,offense,0,,,,,
player,201612040nwe,nwe,RoweEr00,off_pct,0%,,,,,
player,201612040nwe,nwe,RoweEr00,defense,33,,,,,
player,201612040nwe,nwe,RoweEr00,def_pct,65%,,,,,
player,201612040nwe,nwe,RoweEr00,special_teams,5,,,,,
player,201612040nwe,nwe,RoweEr00,st_pct,16%,,,,,
player,201612040nwe,nwe,FlowTr00,pos,DE,,,,,
player,201612040nwe,nwe,FlowTr00,offense,0,,,,,
player,201612040nwe,nwe,FlowTr00,off_pct,0%,,,,,
player,201612040nwe,nwe,FlowTr00,defense,33,,,,,
player,201612040nwe,nwe,FlowTr00,def_pct,65%,,,,,
