game,2016,4,20161002,201610020crd,ram,"Los Angeles Rams",17,crd,"Arizona Cardinals",13
player,201610020crd,ram,HaveRo00,special_teams,3,,,,,
player,201610020crd,ram,HaveRo00,st_pct,12%,,,,,
player,201610020crd,ram,WichCo00,pos,G,,,,,
player,201610020crd,ram,WichCo00,offense,59,,,,,
player,201610020crd,ram,WichCo00,off_pct,100%,,,,,
player,201610020crd,ram,WichCo00,defense,0,,,,,
player,201610020crd,ram,WichCo00,def_pct,0%,,,,,
player,201610020crd,ram,WichCo00,special_teams,3,,,,,
player,201610020crd,ram,WichCo00,st_pct,12%,,,,,
player,201610020crd,ram,KeenCa00,pos,QB,,,,,
player,201610020crd,ram,KeenCa00,offense,59,,,,,
player,201610020crd,ram,KeenCa00,off_pct,100%,,,,,
player,201610020crd,ram,KeenCa00,defense,0,,,,,
player,201610020crd,ram,KeenCa00,def_pct,0%,,,,,
player,201610020crd,ram,KeenCa00,special_teams,0,,,,,
player,201610020crd,ram,KeenCa00,st_pct,0%,,,,,
player,201610020crd,ram,BarnTi01,pos,C,,,,,
player,201610020crd,ram,BarnTi01,offense,59,,,,,
player,201610020crd,ram,BarnTi01,off_pct,100%,,,,,
player,201610020crd,ram,BarnTi01,defense,0,,,,,
player,201610020crd,ram,BarnTi01,def_pct,0%,,,,,
player,201610020crd,ram,BarnTi01,special_teams,0,,,,,
player,201610020crd,ram,BarnTi01,st_pct,0%,,,,,
player,201610020crd,ram,KendLa00,pos,TE,,,,,
player,201610020crd,ram,KendLa00,offense,56,,,,,
player,201610020crd,ram,KendLa00,off_pct,95%,,,,,
player,201610020crd,ram,KendLa00,defense,0,,,,,
player,201610020crd,ram,KendLa00,def_pct,0%,,,,,
player,201610020crd,ram,KendLa00,special_teams,0,,,,,
player,201610020crd,ram,KendLa00,st_pct,0%,,,,,
player,201610020crd,ram,GurlTo01,pos,RB,,,,,
player,201610020crd,ram,GurlTo01,offense,51,,,,,
player,201610020crd,ram,GurlTo01,off_pct,86%,,,,,
player,201610020crd,ram,GurlTo01,defense,0,,,,,
player,201610020crd,ram,GurlTo01,def_pct,0%,,,,,
player,201610020crd,ram,GurlTo01,special_teams,0,,,,,
player,201610020crd,ram,GurlTo01,st_pct,0%,,,,,
player,201610020crd,ram,AustTa00,pos,WR,,,,,
player,201610020crd,ram,AustTa00,offense,47,,,,,
player,201610020crd,ram,AustTa00,off_pct,80%,,,,,
player,201610020crd,ram,AustTa00,defense,0,,,,,
player,201610020crd,ram,AustTa00,def_pct,0%,,,,,
player,201610020crd,ram,AustTa00,special_teams,4,,,,,
player,201610020crd,ram,AustTa00,st_pct,17%,,,,,
player,201610020crd,ram,BritKe00,pos,WR,,,,,
player,201610020crd,ram,BritKe00,offense,46,,,,,
player,201610020crd,ram,BritKe00,off_pct,78%,,,,,
player,201610020crd,ram,BritKe00,defense,0,,,,,
player,201610020crd,ram,BritKe00,def_pct,0%,,,,,
player,201610020crd,ram,BritKe00,special_teams,0,,,,,
player,201610020crd,ram,BritKe00,st_pct,0%,,,,,
player,201610020crd,ram,QuicBr00,pos,WR,,,,,
player,201610020crd,ram,QuicBr00,offense,33,,,,,
player,201610020crd,ram,QuicBr00,off_pct,56%,,,,,
player,201610020crd,ram,QuicBr00,defense,0,,,,,
player,201610020crd,ram,QuicBr00,def_pct,0%,,,,,
player,201610020crd,ram,QuicBr00,special_teams,0,,,,,
player,201610020crd,ram,QuicBr00,st_pct,0%,,,,,
player,201610020crd,ram,HigbTy00,pos,TE,,,,,
player,201610020crd,ram,HigbTy00,offense,18,,,,,
player,201610020crd,ram,HigbTy00,off_pct,31%,,,,,
player,201610020crd,ram,HigbTy00,defense,0,,,,,
player,201610020crd,ram,HigbTy00,def_pct,0%,,,,,
player,201610020crd,ram,HigbTy00,special_teams,0,,,,,
player,201610020crd,ram,HigbTy00,st_pct,0%,,,,,
player,201610020crd,ram,MarqBr00,pos,WR,,,,,
player,201610020crd,ram,MarqBr00,offense,14,,,,,
player,201610020crd,ram,MarqBr00,off_pct,24%,,,,,
player,201610020crd,ram,MarqBr00,defense,0,,,,,
player,201610020crd,ram,MarqBr00,def_pct,0%,,,,,
player,201610020crd,ram,MarqBr00,special_teams,16,,,,,
player,201610020crd,ram,MarqBr00,st_pct,67%,,,,,
player,201610020crd,ram,ThomMi04,pos,WR,,,,,
player,201610020crd,ram,ThomMi04,offense,11,,,,,
player,201610020crd,ram,ThomMi04,off_pct,19%,,,,,
player,201610020crd,ram,ThomMi04,defense,0,,,,,
player,201610020crd,ram,ThomMi04,def_pct,0%,,,,,
player,201610020crd,ram,ThomMi04,special_teams,12,,,,,
player,201610020crd,ram,ThomMi04,st_pct,50%,,,,,
player,201610020crd,ram,HarkCo00,pos,TE,,,,,
player,201610020crd,ram,HarkCo00,offense,10,,,,,
player,201610020crd,ram,HarkCo00,off_pct,17%,,,,,
player,201610020crd,ram,HarkCo00,defense,0,,,,,
player,201610020crd,ram,HarkCo00,def_pct,0%,,,,,
player,201610020crd,ram,HarkCo00,special_teams,7,,,,,
player,201610020crd,ram,HarkCo00,st_pct,29%,,,,,
player,201610020crd,ram,CunnBe01,pos,RB,,,,,
player,201610020crd,ram,CunnBe01,offense,5,,,,,
player,201610020crd,ram,CunnBe01,off_pct,8%,,,,,
player,201610020crd,ram,CunnBe01,defense,0,,,,,
player,201610020crd,ram,CunnBe01,def_pct,0%,,,,,
player,201610020crd,ram,CunnBe01,special_teams,9,,,,,
player,201610020crd,ram,CunnBe01,st_pct,38%,,,,,
player,201610020crd,ram,BrowMa03,pos,RB,,,,,
player,201610020crd,ram,BrowMa03,offense,2,,,,,
player,201610020crd,ram,BrowMa03,off_pct,3%,,,,,
player,201610020crd,ram,BrowMa03,defense,0,,,,,
player,201610020crd,ram,BrowMa03,def_pct,0%,,,,,
player,201610020crd,ram,BrowMa03,special_teams,6,,,,,
player,201610020crd,ram,BrowMa03,st_pct,25%,,,,,
player,201610020crd,ram,DonnAn00,pos,T,,,,,
player,201610020crd,ram,DonnAn00,offense,2,,,,,
player,201610020crd,ram,DonnAn00,off_pct,3%,,,,,
player,201610020crd,ram,DonnAn00,defense,0,,,,,
player,201610020crd,ram,DonnAn00,def_pct,0%,,,,,
player,201610020crd,ram,DonnAn00,special_teams,3,,,,,
player,201610020crd,ram,DonnAn00,st_pct,12%,,,,,
player,201610020crd,ram,JohnTr05,pos,CB,,,,,
player,201610020crd,ram,JohnTr05,offense,0,,,,,
player,201610020crd,ram,JohnTr05,off_pct,0%,,,,,
player,201610020crd,ram,JohnTr05,defense,77,,,,,
player,201610020crd,ram,JohnTr05,def_pct,100%,,,,,
player,201610020crd,ram,JohnTr05,special_teams,7,,,,,
player,201610020crd,ram,JohnTr05,st_pct,29%,,,,,
player,201610020crd,ram,AlexMa00,pos,FS,,,,,
player,201610020crd,ram,AlexMa00,offense,0,,,,,
player,201610020crd,ram,AlexMa00,off_pct,0%,,,,,
player,201610020crd,ram,AlexMa00,defense,77,,,,,
player,201610020crd,ram,AlexMa00,def_pct,100%,,,,,
player,201610020crd,ram,AlexMa00,special_teams,3,,,,,
player,201610020crd,ram,AlexMa00,st_pct,12%,,,,,
player,201610020crd,ram,BarrMa00,pos,LB,,,,,
player,201610020crd,ram,BarrMa00,offense,0,,,,,
player,201610020crd,ram,BarrMa00,off_pct,0%,,,,,
player,201610020crd,ram,BarrMa00,defense,77,,,,,
player,201610020crd,ram,BarrMa00,def_pct,100%,,,,,
player,201610020crd,ram,BarrMa00,special_teams,1,,,,,
player,201610020crd,ram,BarrMa00,st_pct,4%,,,,,
player,201610020crd,ram,OgleAl00,pos,LB,,,,,
player,201610020crd,ram,OgleAl00,offense,0,,,,,
player,201610020crd,ram,OgleAl00,off_pct,0%,,,,,
player,201610020crd,ram,OgleAl00,defense,77,,,,,
player,201610020crd,ram,OgleAl00,def_pct,100%,,,,,
player,201610020crd,ram,OgleAl00,special_teams,0,,,,,
player,201610020crd,ram,OgleAl00,st_pct,0%,,,,,
player,201610020crd,ram,McDoTJ00,pos,SS,,,,,
player,201610020crd,ram,McDoTJ00,offense,0,,,,,
player,201610020crd,ram,McDoTJ00,off_pct,0%,,,,,
player,201610020crd,ram,McDoTJ00,defense,72,,,,,
player,201610020crd,ram,McDoTJ00,def_pct,94%,,,,,
player,201610020crd,ram,McDoTJ00,special_teams,7,,,,,
player,201610020crd,ram,McDoTJ00,st_pct,29%,,,,,
player,201610020crd,ram,DonaAa00,pos,DT,,,,,
player,201610020crd,ram,DonaAa00,offense,0,,,,,
player,201610020crd,ram,DonaAa00,off_pct,0%,,,,,
player,201610020crd,ram,DonaAa00,defense,61,,,,,
player,201610020crd,ram,DonaAa00,def_pct,79%,,,,,
player,201610020crd,ram,DonaAa00,special_teams,5,,,,,
player,201610020crd,ram,DonaAa00,st_pct,21%,,,,,
player,201610020crd,ram,JoynLa00,pos,CB,,,,,
player,201610020crd,ram,JoynLa00,offense,0,,,,,
player,201610020crd,ram,JoynLa00,off_pct,0%,,,,,
player,201610020crd,ram,JoynLa00,defense,60,,,,,
player,201610020crd,ram,JoynLa00,def_pct,78%,,,,,
player,201610020crd,ram,JoynLa00,special_teams,0,,,,,
player,201610020crd,ram,JoynLa00,st_pct,0%,,,,,
player,201610020crd,ram,GainE.00,pos,CB,,,,,
player,201610020crd,ram,GainE.00,offense,0,,,,,
player,201610020crd,ram,GainE.00,off_pct,0%,,,,,
player,201610020crd,ram,GainE.00,defense,53,,,,,
player,201610020crd,ram,GainE.00,def_pct,69%,,,,,
player,201610020crd,ram,GainE.00,special_teams,0,,,,,
player,201610020crd,ram,GainE.00,st_pct,0%,,,,,
player,201610020crd,ram,SimsEu99,pos,DE,,,,,
player,201610020crd,ram,SimsEu99,offense,0,,,,,
player,201610020crd,ram,SimsEu99,off_pct,0%,,,,,
player,201610020crd,ram,SimsEu99,defense,49,,,,,
player,201610020crd,ram,SimsEu99,def_pct,64%,,,,,
player,201610020crd,ram,SimsEu99,special_teams,11,,,,,
player,201610020crd,ram,SimsEu99,st_pct,46%,,,,,
player,201610020crd,ram,WestEt00,pos,DT,,,,,
player,201610020crd,ram,WestEt00,offense,0,,,,,
player,201610020crd,ram,WestEt00,off_pct,0%,,,,,
player,201610020crd,ram,WestEt00,defense,43,,,,,
player,201610020crd,ram,WestEt00,def_pct,56%,,,,,
player,201610020crd,ram,WestEt00,special_teams,4,,,,,
player,201610020crd,ram,WestEt00,st_pct,17%,,,,,
player,201610020crd,ram,LongMa00,pos,DE,,,,,
player,201610020crd,ram,LongMa00,offense,0,,,,,
player,201610020crd,ram,LongMa00,off_pct,0%,,,,,
player,201610020crd,ram,LongMa00,defense,43,,,,,
player,201610020crd,ram,LongMa00,def_pct,56%,,,,,
player,201610020crd,ram,LongMa00,special_teams,1,,,,,
player,201610020crd,ram,LongMa00,st_pct,4%,,,,,
player,201610020crd,ram,QuinRo00,pos,DE,,,,,
player,201610020crd,ram,QuinRo00,offense,0,,,,,
player,201610020crd,ram,QuinRo00,off_pct,0%,,,,,
player,201610020crd,ram,QuinRo00,defense,39,,,,,
player,201610020crd,ram,QuinRo00,def_pct,51%,,,,,
player,201610020crd,ram,QuinRo00,special_teams,0,,,,,
player,201610020crd,ram,QuinRo00,st_pct,0%,,,,,
player,201610020crd,ram,HillTr01,pos,CB,,,,,
player,201610020crd,ram,HillTr01,offense,0,,,,,
player,201610020crd,ram,HillTr01,off_pct,0%,,,,,
player,201610020crd,ram,HillTr01,defense,29,,,,,
player,201610020crd,ram,HillTr01,def_pct,38%,,,,,
player,201610020crd,ram,HillTr01,special_teams,9,,,,,
player,201610020crd,ram,HillTr01,st_pct,38%,,,,,
player,201610020crd,ram,DaviCo02,pos,FS,,,,,
player,201610020crd,ram,DaviCo02,offense,0,,,,,
player,201610020crd,ram,DaviCo02,off_pct,0%,,,,,
player,201610020crd,ram,DaviCo02,defense,25,,,,,
player,201610020crd,ram,DaviCo02,def_pct,32%,,,,,
player,201610020crd,ram,DaviCo02,special_teams,21,,,,,
player,201610020crd,ram,DaviCo02,st_pct,88%,,,,,
player,201610020crd,ram,BrocMi00,pos,DT,,,,,
player,201610020crd,ram,BrocMi00,offense,0,,,,,
player,201610020crd,ram,BrocMi00,off_pct,0%,,,,,
player,201610020crd,ram,BrocMi00,defense,24,,,,,
player,201610020crd,ram,BrocMi00,def_pct,31%,,,,,
player,201610020crd,ram,BrocMi00,special_teams,5,,,,,
player,201610020crd,ram,BrocMi00,st_pct,21%,,,,,
player,201610020crd,ram,ThomCa99,pos,DT,,,,,
player,201610020crd,ram,ThomCa99,offense,0,,,,,
player,201610020crd,ram,ThomCa99,off_pct,0%,,,,,
player,201610020crd,ram,ThomCa99,defense,19,,,,,
player,201610020crd,ram,ThomCa99,def_pct,25%,,,,,
player,201610020crd,ram,ThomCa99,special_teams,0,,,,,
player,201610020crd,ram,ThomCa99,st_pct,0%,,,,,
player,201610020crd,ram,EaslDo00,pos,DT,,,,,
player,201610020crd,ram,EaslDo00,offense,0,,,,,
player,201610020crd,ram,EaslDo00,off_pct,0%,,,,,
player,201610020crd,ram,EaslDo00,defense,16,,,,,
player,201610020crd,ram,EaslDo00,def_pct,21%,,,,,
player,201610020crd,ram,EaslDo00,special_teams,5,,,,,
player,201610020crd,ram,EaslDo00,st_pct,21%,,,,,
player,201610020crd,ram,ForrJo00,pos,LB,,,,,
player,201610020crd,ram,ForrJo00,offense,0,,,,,
player,201610020crd,ram,ForrJo00,off_pct,0%,,,,,
player,201610020crd,ram,ForrJo00,defense,6,,,,,
player,201610020crd,ram,ForrJo00,def_pct,8%,,,,,
player,201610020crd,ram,ForrJo00,special_teams,16,,,,,
player,201610020crd,ram,ForrJo00,st_pct,67%,,,,,
player,201610020crd,ram,ReynCh00,pos,RB,,,,,
player,201610020crd,ram,ReynCh00,offense,0,,,,,
player,201610020crd,ram,ReynCh00,off_pct,0%,,,,,
player,201610020crd,ram,ReynCh00,defense,0,,,,,
player,201610020crd,ram,ReynCh00,def_pct,0%,,,,,
player,201610020crd,ram,ReynCh00,special_teams,21,,,,,
player,201610020crd,ram,ReynCh00,st_pct,88%,,,,,
player,201610020crd,ram,LittCo01,pos,LB,,,,,
player,201610020crd,ram,LittCo01,offense,0,,,,,
player,201610020crd,ram,LittCo01,off_pct,0%,,,,,
player,201610020crd,ram,LittCo01,defense,0,,,,,
player,201610020crd,ram,LittCo01,def_pct,0%,,,,,
player,201610020crd,ram,LittCo01,special_teams,16,,,,,
player,201610020crd,ram,LittCo01,st_pct,67%,,,,,
player,201610020crd,ram,HageBr00,pos,LB,,,,,
player,201610020crd,ram,HageBr00,offense,0,,,,,
player,201610020crd,ram,HageBr00,off_pct,0%,,,,,
player,201610020crd,ram,HageBr00,defense,0,,,,,
player,201610020crd,ram,HageBr00,def_pct,0%,,,,,
player,201610020crd,ram,HageBr00,special_teams,16,,,,,
player,201610020crd,ram,HageBr00,st_pct,67%,,,,,
player,201610020crd,ram,HekkJo00,pos,P,,,,,
player,201610020crd,ram,HekkJo00,offense,0,,,,,
player,201610020crd,ram,HekkJo00,off_pct,0%,,,,,
player,201610020crd,ram,HekkJo00,defense,0,,,,,
player,201610020crd,ram,HekkJo00,def_pct,0%,,,,,
player,201610020crd,ram,HekkJo00,special_teams,9,,,,,
player,201610020crd,ram,HekkJo00,st_pct,38%,,,,,
player,201610020crd,ram,McQuJa00,pos,LS,,,,,
player,201610020crd,ram,McQuJa00,offense,0,,,,,
player,201610020crd,ram,McQuJa00,off_pct,0%,,,,,
player,201610020crd,ram,McQuJa00,defense,0,,,,,
player,201610020crd,ram,McQuJa00,def_pct,0%,,,,,
player,201610020crd,ram,McQuJa00,special_teams,9,,,,,
player,201610020crd,ram,McQuJa00,st_pct,38%,,,,,
player,201610020crd,ram,HemiTe00,pos,TE,,,,,
player,201610020crd,ram,HemiTe00,offense,0,,,,,
player,201610020crd,ram,HemiTe00,off_pct,0%,,,,,
player,201610020crd,ram,HemiTe00,defense,0,,,,,
player,201610020crd,ram,HemiTe00,def_pct,0%,,,,,
player,201610020crd,ram,HemiTe00,special_teams,8,,,,,
player,201610020crd,ram,HemiTe00,st_pct,33%,,,,,
player,201610020crd,ram,RhanDe00,pos,C,,,,,
player,201610020crd,ram,RhanDe00,offense,0,,,,,
player,201610020crd,ram,RhanDe00,off_pct,0%,,,,,
player,201610020crd,ram,RhanDe00,defense,0,,,,,
player,201610020crd,ram,RhanDe00,def_pct,0%,,,,,
player,201610020crd,ram,RhanDe00,special_teams,7,,,,,
player,201610020crd,ram,RhanDe00,st_pct,29%,,,,,
player,201610020crd,ram,ZuerGr00,pos,K,,,,,
player,201610020crd,ram,ZuerGr00,offense,0,,,,,
player,201610020crd,ram,ZuerGr00,off_pct,0%,,,,,
player,201610020crd,ram,ZuerGr00,defense,0,,,,,
player,201610020crd,ram,ZuerGr00,def_pct,0%,,,,,
player,201610020crd,ram,ZuerGr00,special_teams,7,,,,,
player,201610020crd,ram,ZuerGr00,st_pct,29%,,,,,
player,201610020crd,ram,ChriMa00,pos,SS,,,,,
player,201610020crd,ram,ChriMa00,offense,0,,,,,
player,201610020crd,ram,ChriMa00,off_pct,0%,,,,,
player,201610020crd,ram,ChriMa00,defense,0,,,,,
player,201610020crd,ram,ChriMa00,def_pct,0%,,,,,
player,201610020crd,ram,ChriMa00,special_teams,6,,,,,
player,201610020crd,ram,ChriMa00,st_pct,25%,,,,,
