game,2016,13,20161201,201612010min,dal,"Dallas Cowboys",17,min,"Minnesota Vikings",15
player,201612010min,min,ThieAd00,fumbles_rec,0,,,,,
player,201612010min,min,ThieAd00,fumbles_rec_yds,0,,,,,
player,201612010min,min,ThieAd00,fumbles_rec_td,0,,,,,
player,201612010min,min,ThieAd00,fumbles_forced,0,,,,,
player,201612010min,min,TratJu00,def_int,0,,,,,
player,201612010min,min,TratJu00,def_int_yds,0,,,,,
player,201612010min,min,TratJu00,def_int_td,0,,,,,
player,201612010min,min,TratJu00,def_int_long,0,,,,,
player,201612010min,min,TratJu00,pass_defended,0,,,,,
player,201612010min,min,TratJu00,sacks,0.0,,,,,
player,201612010min,min,TratJu00,tackles_combined,1,,,,,
player,201612010min,min,TratJu00,tackles_solo,1,,,,,
player,201612010min,min,TratJu00,tackles_assists,0,,,,,
player,201612010min,min,TratJu00,tackles_loss,0,,,,,
player,201612010min,min,TratJu00,qb_hits,0,,,,,
player,201612010min,min,TratJu00,fumbles_rec,0,,,,,
player,201612010min,min,TratJu00,fumbles_rec_yds,0,,,,,
player,201612010min,min,TratJu00,fumbles_rec_td,0,,,,,
player,201612010min,min,TratJu00,fumbles_forced,0,,,,,
player,201612010min,dal,WhitLu00,kick_ret,1,,,,,
player,201612010min,dal,WhitLu00,kick_ret_yds,22,,,,,
player,201612010min,dal,WhitLu00,kick_ret_yds_per_ret,22.0,,,,,
player,201612010min,dal,WhitLu00,kick_ret_td,0,,,,,
player,201612010min,dal,WhitLu00,kick_ret_long,22,,,,,
player,201612010min,dal,WhitLu00,punt_ret,2,,,,,
player,201612010min,dal,WhitLu00,punt_ret_yds,1,,,,,
player,201612010min,dal,WhitLu00,punt_ret_yds_per_ret,0.5,,,,,
player,201612010min,dal,WhitLu00,punt_ret_td,0,,,,,
player,201612010min,dal,WhitLu00,punt_ret_long,1,,,,,
player,201612010min,dal,DunbLa00,kick_ret,1,,,,,
player,201612010min,dal,DunbLa00,kick_ret_yds,16,,,,,
player,201612010min,dal,DunbLa00,kick_ret_yds_per_ret,16.0,,,,,
player,201612010min,dal,DunbLa00,kick_ret_td,0,,,,,
player,201612010min,dal,DunbLa00,kick_ret_long,16,,,,,
player,201612010min,dal,DunbLa00,punt_ret,0,,,,,
player,201612010min,dal,DunbLa00,punt_ret_yds,0,,,,,
player,201612010min,dal,DunbLa00,punt_ret_yds_per_ret,,,,,,
player,201612010min,dal,DunbLa00,punt_ret_td,0,,,,,
player,201612010min,dal,DunbLa00,punt_ret_long,0,,,,,
player,201612010min,min,ThieAd00,kick_ret,0,,,,,
player,201612010min,min,ThieAd00,kick_ret_yds,0,,,,,
player,201612010min,min,ThieAd00,kick_ret_yds_per_ret,,,,,,
player,201612010min,min,ThieAd00,kick_ret_td,0,,,,,
player,201612010min,min,ThieAd00,kick_ret_long,0,,,,,
player,201612010min,min,ThieAd00,punt_ret,2,,,,,
player,201612010min,min,ThieAd00,punt_ret_yds,-5,,,,,
player,201612010min,min,ThieAd00,punt_ret_yds_per_ret,-2.5,,,,,
player,201612010min,min,ThieAd00,punt_ret_td,0,,,,,
player,201612010min,min,ThieAd00,punt_ret_long,1,,,,,
player,201612010min,min,PattCo00,kick_ret,3,,,,,
player,201612010min,min,PattCo00,kick_ret_yds,80,,,,,
player,201612010min,min,PattCo00,kick_ret_yds_per_ret,26.7,,,,,
player,201612010min,min,PattCo00,kick_ret_td,0,,,,,
player,201612010min,min,PattCo00,kick_ret_long,35,,,,,
player,201612010min,min,PattCo00,punt_ret,1,,,,,
player,201612010min,min,PattCo00,punt_ret_yds,0,,,,,
player,201612010min,min,PattCo00,punt_ret_yds_per_ret,0.0,,,,,
player,201612010min,min,PattCo00,punt_ret_td,0,,,,,
player,201612010min,min,PattCo00,punt_ret_long,0,,,,,
player,201612010min,min,AsiaMa00,kick_ret,1,,,,,
player,201612010min,min,AsiaMa00,kick_ret_yds,11,,,,,
player,201612010min,min,AsiaMa00,kick_ret_yds_per_ret,11.0,,,,,
player,201612010min,min,AsiaMa00,kick_ret_td,0,,,,,
player,201612010min,min,AsiaMa00,kick_ret_long,11,,,,,
player,201612010min,min,AsiaMa00,punt_ret,0,,,,,
player,201612010min,min,AsiaMa00,punt_ret_yds,0,,,,,
player,201612010min,min,AsiaMa00,punt_ret_yds_per_ret,,,,,,
player,201612010min,min,AsiaMa00,punt_ret_td,0,,,,,
player,201612010min,min,AsiaMa00,punt_ret_long,0,,,,,
player,201612010min,dal,BailDa00,xpm,2,,,,,
player,201612010min,dal,BailDa00,xpa,2,,,,,
player,201612010min,dal,BailDa00,fgm,1,,,,,
player,201612010min,dal,BailDa00,fga,1,,,,,
player,201612010min,dal,BailDa00,punt,0,,,,,
player,201612010min,dal,BailDa00,punt_yds,0,,,,,
player,201612010min,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201612010min,dal,BailDa00,punt_long,0,,,,,
player,201612010min,dal,JoneCh02,xpm,,,,,,
player,201612010min,dal,JoneCh02,xpa,,,,,,
player,201612010min,dal,JoneCh02,fgm,,,,,,
player,201612010min,dal,JoneCh02,fga,,,,,,
player,201612010min,dal,JoneCh02,punt,6,,,,,
player,201612010min,dal,JoneCh02,punt_yds,277,,,,,
player,201612010min,dal,JoneCh02,punt_yds_per_punt,46.2,,,,,
player,201612010min,dal,JoneCh02,punt_long,55,,,,,
player,201612010min,min,LockJe00,xpm,,,,,,
player,201612010min,min,LockJe00,xpa,,,,,,
player,201612010min,min,LockJe00,fgm,,,,,,
player,201612010min,min,LockJe00,fga,,,,,,
player,201612010min,min,LockJe00,punt,7,,,,,
player,201612010min,min,LockJe00,punt_yds,224,,,,,
player,201612010min,min,LockJe00,punt_yds_per_punt,32.0,,,,,
player,201612010min,min,LockJe00,punt_long,43,,,,,
player,201612010min,min,ForbKa00,xpm,,,,,,
player,201612010min,min,ForbKa00,xpa,,,,,,
player,201612010min,min,ForbKa00,fgm,3,,,,,
player,201612010min,min,ForbKa00,fga,3,,,,,
player,201612010min,min,ForbKa00,punt,0,,,,,
player,201612010min,min,ForbKa00,punt_yds,0,,,,,
player,201612010min,min,ForbKa00,punt_yds_per_punt,,,,,,
player,201612010min,min,ForbKa00,punt_long,0,,,,,
player,201612010min,min,ClemT.00,pos,T,,,,,
player,201612010min,min,ClemT.00,offense,74,,,,,
player,201612010min,min,ClemT.00,off_pct,100%,,,,,
player,201612010min,min,ClemT.00,defense,0,,,,,
player,201612010min,min,ClemT.00,def_pct,0%,,,,,
player,201612010min,min,ClemT.00,special_teams,3,,,,,
player,201612010min,min,ClemT.00,st_pct,11%,,,,,
player,201612010min,min,BoonAl21,pos,G,,,,,
player,201612010min,min,BoonAl21,offense,74,,,,,
player,201612010min,min,BoonAl21,off_pct,100%,,,,,
player,201612010min,min,BoonAl21,defense,0,,,,,
player,201612010min,min,BoonAl21,def_pct,0%,,,,,
player,201612010min,min,BoonAl21,special_teams,3,,,,,
player,201612010min,min,BoonAl21,st_pct,11%,,,,,
player,201612010min,min,FuscBr00,pos,G,,,,,
player,201612010min,min,FuscBr00,offense,74,,,,,
player,201612010min,min,FuscBr00,off_pct,100%,,,,,
player,201612010min,min,FuscBr00,defense,0,,,,,
player,201612010min,min,FuscBr00,def_pct,0%,,,,,
player,201612010min,min,FuscBr00,special_teams,3,,,,,
player,201612010min,min,FuscBr00,st_pct,11%,,,,,
player,201612010min,min,EastNi00,pos,C,,,,,
player,201612010min,min,EastNi00,offense,74,,,,,
player,201612010min,min,EastNi00,off_pct,100%,,,,,
player,201612010min,min,EastNi00,defense,0,,,,,
player,201612010min,min,EastNi00,def_pct,0%,,,,,
player,201612010min,min,EastNi00,special_teams,3,,,,,
player,201612010min,min,EastNi00,st_pct,11%,,,,,
player,201612010min,min,SirlJe00,pos,T,,,,,
player,201612010min,min,SirlJe00,offense,74,,,,,
player,201612010min,min,SirlJe00,off_pct,100%,,,,,
player,201612010min,min,SirlJe00,defense,0,,,,,
player,201612010min,min,SirlJe00,def_pct,0%,,,,,
player,201612010min,min,SirlJe00,special_teams,0,,,,,
player,201612010min,min,SirlJe00,st_pct,0%,,,,,
player,201612010min,min,BradSa00,pos,QB,,,,,
player,201612010min,min,BradSa00,offense,72,,,,,
player,201612010min,min,BradSa00,off_pct,97%,,,,,
player,201612010min,min,BradSa00,defense,0,,,,,
player,201612010min,min,BradSa00,def_pct,0%,,,,,
player,201612010min,min,BradSa00,special_teams,0,,,,,
player,201612010min,min,BradSa00,st_pct,0%,,,,,
player,201612010min,min,ThieAd00,pos,WR,,,,,
player,201612010min,min,ThieAd00,offense,63,,,,,
player,201612010min,min,ThieAd00,off_pct,85%,,,,,
player,201612010min,min,ThieAd00,defense,0,,,,,
player,201612010min,min,ThieAd00,def_pct,0%,,,,,
player,201612010min,min,ThieAd00,special_teams,6,,,,,
player,201612010min,min,ThieAd00,st_pct,21%,,,,,
player,201612010min,min,RudoKy00,pos,TE,,,,,
player,201612010min,min,RudoKy00,offense,63,,,,,
player,201612010min,min,RudoKy00,off_pct,85%,,,,,
player,201612010min,min,RudoKy00,defense,0,,,,,
player,201612010min,min,RudoKy00,def_pct,0%,,,,,
player,201612010min,min,RudoKy00,special_teams,3,,,,,
player,201612010min,min,RudoKy00,st_pct,11%,,,,,
player,201612010min,min,DiggSt00,pos,WR,,,,,
player,201612010min,min,DiggSt00,offense,58,,,,,
player,201612010min,min,DiggSt00,off_pct,78%,,,,,
player,201612010min,min,DiggSt00,defense,0,,,,,
player,201612010min,min,DiggSt00,def_pct,0%,,,,,
player,201612010min,min,DiggSt00,special_teams,0,,,,,
player,201612010min,min,DiggSt00,st_pct,0%,,,,,
player,201612010min,min,McKiJe00,pos,RB,,,,,
player,201612010min,min,McKiJe00,offense,51,,,,,
player,201612010min,min,McKiJe00,off_pct,69%,,,,,
player,201612010min,min,McKiJe00,defense,0,,,,,
player,201612010min,min,McKiJe00,def_pct,0%,,,,,
player,201612010min,min,McKiJe00,special_teams,0,,,,,
player,201612010min,min,McKiJe00,st_pct,0%,,,,,
player,201612010min,min,PattCo00,pos,WR,,,,,
player,201612010min,min,PattCo00,offense,47,,,,,
player,201612010min,min,PattCo00,off_pct,64%,,,,,
player,201612010min,min,PattCo00,defense,0,,,,,
player,201612010min,min,PattCo00,def_pct,0%,,,,,
player,201612010min,min,PattCo00,special_teams,15,,,,,
player,201612010min,min,PattCo00,st_pct,54%,,,,,
player,201612010min,min,JohnCh08,pos,WR,,,,,
player,201612010min,min,JohnCh08,offense,26,,,,,
player,201612010min,min,JohnCh08,off_pct,35%,,,,,
player,201612010min,min,JohnCh08,defense,0,,,,,
player,201612010min,min,JohnCh08,def_pct,0%,,,,,
player,201612010min,min,JohnCh08,special_teams,21,,,,,
player,201612010min,min,JohnCh08,st_pct,75%,,,,,
player,201612010min,min,AsiaMa00,pos,RB,,,,,
player,201612010min,min,AsiaMa00,offense,21,,,,,
player,201612010min,min,AsiaMa00,off_pct,28%,,,,,
player,201612010min,min,AsiaMa00,defense,0,,,,,
player,201612010min,min,AsiaMa00,def_pct,0%,,,,,
player,201612010min,min,AsiaMa00,special_teams,7,,,,,
player,201612010min,min,AsiaMa00,st_pct,25%,,,,,
player,201612010min,min,ElliRh00,pos,TE,,,,,
player,201612010min,min,ElliRh00,offense,18,,,,,
player,201612010min,min,ElliRh00,off_pct,24%,,,,,
player,201612010min,min,ElliRh00,defense,0,,,,,
player,201612010min,min,ElliRh00,def_pct,0%,,,,,
player,201612010min,min,ElliRh00,special_teams,10,,,,,
player,201612010min,min,ElliRh00,st_pct,36%,,,,,
player,201612010min,min,TreaLa00,pos,WR,,,,,
player,201612010min,min,TreaLa00,offense,11,,,,,
player,201612010min,min,TreaLa00,off_pct,15%,,,,,
player,201612010min,min,TreaLa00,defense,0,,,,,
player,201612010min,min,TreaLa00,def_pct,0%,,,,,
player,201612010min,min,TreaLa00,special_teams,17,,,,,
player,201612010min,min,TreaLa00,st_pct,61%,,,,,
player,201612010min,min,LineZa01,pos,FB,,,,,
player,201612010min,min,LineZa01,offense,10,,,,,
player,201612010min,min,LineZa01,off_pct,14%,,,,,
player,201612010min,min,LineZa01,defense,0,,,,,
player,201612010min,min,LineZa01,def_pct,0%,,,,,
player,201612010min,min,LineZa01,special_teams,10,,,,,
player,201612010min,min,LineZa01,st_pct,36%,,,,,
player,201612010min,min,KeriZa00,pos,G,,,,,
player,201612010min,min,KeriZa00,offense,2,,,,,
player,201612010min,min,KeriZa00,off_pct,3%,,,,,
player,201612010min,min,KeriZa00,defense,0,,,,,
player,201612010min,min,KeriZa00,def_pct,0%,,,,,
player,201612010min,min,KeriZa00,special_teams,3,,,,,
player,201612010min,min,KeriZa00,st_pct,11%,,,,,
player,201612010min,min,HillSh00,pos,QB,,,,,
player,201612010min,min,HillSh00,offense,2,,,,,
player,201612010min,min,HillSh00,off_pct,3%,,,,,
player,201612010min,min,HillSh00,defense,0,,,,,
player,201612010min,min,HillSh00,def_pct,0%,,,,,
player,201612010min,min,HillSh00,special_teams,0,,,,,
player,201612010min,min,HillSh00,st_pct,0%,,,,,
player,201612010min,min,SendAn00,pos,SS,,,,,
player,201612010min,min,SendAn00,offense,0,,,,,
player,201612010min,min,SendAn00,off_pct,0%,,,,,
player,201612010min,min,SendAn00,defense,52,,,,,
player,201612010min,min,SendAn00,def_pct,100%,,,,,
player,201612010min,min,SendAn00,special_teams,9,,,,,
player,201612010min,min,SendAn00,st_pct,32%,,,,,
player,201612010min,min,BarrAn00,pos,LB,,,,,
player,201612010min,min,BarrAn00,offense,0,,,,,
player,201612010min,min,BarrAn00,off_pct,0%,,,,,
player,201612010min,min,BarrAn00,defense,52,,,,,
player,201612010min,min,BarrAn00,def_pct,100%,,,,,
player,201612010min,min,BarrAn00,special_teams,3,,,,,
player,201612010min,min,BarrAn00,st_pct,11%,,,,,
player,201612010min,min,KendEr00,pos,LB,,,,,
player,201612010min,min,KendEr00,offense,0,,,,,
player,201612010min,min,KendEr00,off_pct,0%,,,,,
player,201612010min,min,KendEr00,defense,52,,,,,
player,201612010min,min,KendEr00,def_pct,100%,,,,,
player,201612010min,min,KendEr00,special_teams,3,,,,,
player,201612010min,min,KendEr00,st_pct,11%,,,,,
player,201612010min,min,SmitHa00,pos,FS,,,,,
player,201612010min,min,SmitHa00,offense,0,,,,,
player,201612010min,min,SmitHa00,off_pct,0%,,,,,
player,201612010min,min,SmitHa00,defense,51,,,,,
player,201612010min,min,SmitHa00,def_pct,98%,,,,,
player,201612010min,min,SmitHa00,special_teams,3,,,,,
player,201612010min,min,SmitHa00,st_pct,11%,,,,,
player,201612010min,min,RhodXa00,pos,CB,,,,,
player,201612010min,min,RhodXa00,offense,0,,,,,
player,201612010min,min,RhodXa00,off_pct,0%,,,,,
player,201612010min,min,RhodXa00,defense,49,,,,,
player,201612010min,min,RhodXa00,def_pct,94%,,,,,
player,201612010min,min,RhodXa00,special_teams,0,,,,,
player,201612010min,min,RhodXa00,st_pct,0%,,,,,
player,201612010min,min,GrifEv99,pos,DE,,,,,
player,201612010min,min,GrifEv99,offense,0,,,,,
player,201612010min,min,GrifEv99,off_pct,0%,,,,,
player,201612010min,min,GrifEv99,defense,44,,,,,
player,201612010min,min,GrifEv99,def_pct,85%,,,,,
player,201612010min,min,GrifEv99,special_teams,3,,,,,
player,201612010min,min,GrifEv99,st_pct,11%,,,,,
player,201612010min,min,JoseLi99,pos,NT,,,,,
player,201612010min,min,JoseLi99,offense,0,,,,,
player,201612010min,min,JoseLi99,off_pct,0%,,,,,
player,201612010min,min,JoseLi99,defense,40,,,,,
player,201612010min,min,JoseLi99,def_pct,77%,,,,,
player,201612010min,min,JoseLi99,special_teams,3,,,,,
player,201612010min,min,JoseLi99,st_pct,11%,,,,,
player,201612010min,min,RobiBr98,pos,DE,,,,,
player,201612010min,min,RobiBr98,offense,0,,,,,
player,201612010min,min,RobiBr98,off_pct,0%,,,,,
player,201612010min,min,RobiBr98,defense,37,,,,,
player,201612010min,min,RobiBr98,def_pct,71%,,,,,
player,201612010min,min,RobiBr98,special_teams,3,,,,,
player,201612010min,min,RobiBr98,st_pct,11%,,,,,
player,201612010min,min,StepSh00,pos,NT,,,,,
player,201612010min,min,StepSh00,offense,0,,,,,
player,201612010min,min,StepSh00,off_pct,0%,,,,,
player,201612010min,min,StepSh00,defense,32,,,,,
player,201612010min,min,StepSh00,def_pct,62%,,,,,
player,201612010min,min,StepSh00,special_teams,6,,,,,
player,201612010min,min,StepSh00,st_pct,21%,,,,,
player,201612010min,min,HuntDa01,pos,DE,,,,,
player,201612010min,min,HuntDa01,offense,0,,,,,
player,201612010min,min,HuntDa01,off_pct,0%,,,,,
player,201612010min,min,HuntDa01,defense,32,,,,,
player,201612010min,min,HuntDa01,def_pct,62%,,,,,
player,201612010min,min,HuntDa01,special_teams,0,,,,,
player,201612010min,min,HuntDa01,st_pct,0%,,,,,
player,201612010min,min,WaynTr00,pos,CB,,,,,
player,201612010min,min,WaynTr00,offense,0,,,,,
player,201612010min,min,WaynTr00,off_pct,0%,,,,,
player,201612010min,min,WaynTr00,defense,31,,,,,
player,201612010min,min,WaynTr00,def_pct,60%,,,,,
player,201612010min,min,WaynTr00,special_teams,9,,,,,
player,201612010min,min,WaynTr00,st_pct,32%,,,,,
player,201612010min,min,MunnCa99,pos,CB,,,,,
player,201612010min,min,MunnCa99,offense,0,,,,,
player,201612010min,min,MunnCa99,off_pct,0%,,,,,
player,201612010min,min,MunnCa99,defense,29,,,,,
player,201612010min,min,MunnCa99,def_pct,56%,,,,,
player,201612010min,min,MunnCa99,special_teams,0,,,,,
player,201612010min,min,MunnCa99,st_pct,0%,,,,,
player,201612010min,min,GreeCh99,pos,LB,,,,,
player,201612010min,min,GreeCh99,offense,0,,,,,
player,201612010min,min,GreeCh99,off_pct,0%,,,,,
player,201612010min,min,GreeCh99,defense,23,,,,,
player,201612010min,min,GreeCh99,def_pct,44%,,,,,
player,201612010min,min,GreeCh99,special_teams,3,,,,,
player,201612010min,min,GreeCh99,st_pct,11%,,,,,
player,201612010min,min,NewmTe20,pos,CB,,,,,
player,201612010min,min,NewmTe20,offense,0,,,,,
player,201612010min,min,NewmTe20,off_pct,0%,,,,,
player,201612010min,min,NewmTe20,defense,22,,,,,
player,201612010min,min,NewmTe20,def_pct,42%,,,,,
player,201612010min,min,NewmTe20,special_teams,3,,,,,
player,201612010min,min,NewmTe20,st_pct,11%,,,,,
player,201612010min,min,JohnTo01,pos,DT,,,,,
player,201612010min,min,JohnTo01,offense,0,,,,,
player,201612010min,min,JohnTo01,off_pct,0%,,,,,
player,201612010min,min,JohnTo01,defense,22,,,,,
player,201612010min,min,JohnTo01,def_pct,42%,,,,,
player,201612010min,min,JohnTo01,special_teams,0,,,,,
player,201612010min,min,JohnTo01,st_pct,0%,,,,,
player,201612010min,min,LamuEm00,pos,LB,,,,,
player,201612010min,min,LamuEm00,offense,0,,,,,
player,201612010min,min,LamuEm00,off_pct,0%,,,,,
player,201612010min,min,LamuEm00,defense,3,,,,,
player,201612010min,min,LamuEm00,def_pct,6%,,,,,
player,201612010min,min,LamuEm00,special_teams,14,,,,,
player,201612010min,min,LamuEm00,st_pct,50%,,,,,
player,201612010min,min,HarrAn01,pos,FS,,,,,
player,201612010min,min,HarrAn01,offense,0,,,,,
player,201612010min,min,HarrAn01,off_pct,0%,,,,,
player,201612010min,min,HarrAn01,defense,1,,,,,
player,201612010min,min,HarrAn01,def_pct,2%,,,,,
player,201612010min,min,HarrAn01,special_teams,22,,,,,
player,201612010min,min,HarrAn01,st_pct,79%,,,,,
player,201612010min,min,TratJu00,pos,DE,,,,,
player,201612010min,min,TratJu00,offense,0,,,,,
player,201612010min,min,TratJu00,off_pct,0%,,,,,
player,201612010min,min,TratJu00,defense,0,,,,,
player,201612010min,min,TratJu00,def_pct,0%,,,,,
player,201612010min,min,TratJu00,special_teams,22,,,,,
player,201612010min,min,TratJu00,st_pct,79%,,,,,
player,201612010min,min,KearJa00,pos,SS,,,,,
player,201612010min,min,KearJa00,offense,0,,,,,
player,201612010min,min,KearJa00,off_pct,0%,,,,,
player,201612010min,min,KearJa00,defense,0,,,,,
player,201612010min,min,KearJa00,def_pct,0%,,,,,
player,201612010min,min,KearJa00,special_teams,22,,,,,
player,201612010min,min,KearJa00,st_pct,79%,,,,,
player,201612010min,min,BrotKe00,pos,LB,,,,,
player,201612010min,min,BrotKe00,offense,0,,,,,
player,201612010min,min,BrotKe00,off_pct,0%,,,,,
player,201612010min,min,BrotKe00,defense,0,,,,,
player,201612010min,min,BrotKe00,def_pct,0%,,,,,
player,201612010min,min,BrotKe00,special_teams,22,,,,,
player,201612010min,min,BrotKe00,st_pct,79%,,,,,
player,201612010min,min,ColeAu00,pos,LB,,,,,
player,201612010min,min,ColeAu00,offense,0,,,,,
player,201612010min,min,ColeAu00,off_pct,0%,,,,,
player,201612010min,min,ColeAu00,defense,0,,,,,
player,201612010min,min,ColeAu00,def_pct,0%,,,,,
player,201612010min,min,ColeAu00,special_teams,14,,,,,
player,201612010min,min,ColeAu00,st_pct,50%,,,,,
player,201612010min,min,LockJe00,pos,P,,,,,
player,201612010min,min,LockJe00,offense,0,,,,,
player,201612010min,min,LockJe00,off_pct,0%,,,,,
player,201612010min,min,LockJe00,defense,0,,,,,
player,201612010min,min,LockJe00,def_pct,0%,,,,,
player,201612010min,min,LockJe00,special_teams,10,,,,,
player,201612010min,min,LockJe00,st_pct,36%,,,,,
player,201612010min,min,McDeKe00,pos,LS,,,,,
player,201612010min,min,McDeKe00,offense,0,,,,,
player,201612010min,min,McDeKe00,off_pct,0%,,,,,
player,201612010min,min,McDeKe00,defense,0,,,,,
player,201612010min,min,McDeKe00,def_pct,0%,,,,,
player,201612010min,min,McDeKe00,special_teams,10,,,,,
player,201612010min,min,McDeKe00,st_pct,36%,,,,,
player,201612010min,min,ForbKa00,pos,K,,,,,
player,201612010min,min,ForbKa00,offense,0,,,,,
player,201612010min,min,ForbKa00,off_pct,0%,,,,,
player,201612010min,min,ForbKa00,defense,0,,,,,
player,201612010min,min,ForbKa00,def_pct,0%,,,,,
player,201612010min,min,ForbKa00,special_teams,8,,,,,
player,201612010min,min,ForbKa00,st_pct,29%,,,,,
player,201612010min,min,RobiEd00,pos,LB,,,,,
player,201612010min,min,RobiEd00,offense,0,,,,,
player,201612010min,min,RobiEd00,off_pct,0%,,,,,
player,201612010min,min,RobiEd00,defense,0,,,,,
player,201612010min,min,RobiEd00,def_pct,0%,,,,,
player,201612010min,min,RobiEd00,special_teams,8,,,,,
player,201612010min,min,RobiEd00,st_pct,29%,,,,,
player,201612010min,min,MorgDa01,pos,TE,,,,,
player,201612010min,min,MorgDa01,offense,0,,,,,
player,201612010min,min,MorgDa01,off_pct,0%,,,,,
player,201612010min,min,MorgDa01,defense,0,,,,,
player,201612010min,min,MorgDa01,def_pct,0%,,,,,
player,201612010min,min,MorgDa01,special_teams,4,,,,,
player,201612010min,min,MorgDa01,st_pct,14%,,,,,
player,201612010min,dal,WittJa00,pos,TE,,,,,
player,201612010min,dal,WittJa00,offense,52,,,,,
player,201612010min,dal,WittJa00,off_pct,100%,,,,,
player,201612010min,dal,WittJa00,defense,0,,,,,
player,201612010min,dal,WittJa00,def_pct,0%,,,,,
player,201612010min,dal,WittJa00,special_teams,4,,,,,
player,201612010min,dal,WittJa00,st_pct,14%,,,,,
player,201612010min,dal,FredTr00,pos,C,,,,,
player,201612010min,dal,FredTr00,offense,52,,,,,
player,201612010min,dal,FredTr00,off_pct,100%,,,,,
player,201612010min,dal,FredTr00,defense,0,,,,,
player,201612010min,dal,FredTr00,def_pct,0%,,,,,
player,201612010min,dal,FredTr00,special_teams,3,,,,,
player,201612010min,dal,FredTr00,st_pct,11%,,,,,
player,201612010min,dal,SmitTy00,pos,T,,,,,
player,201612010min,dal,SmitTy00,offense,52,,,,,
player,201612010min,dal,SmitTy00,off_pct,100%,,,,,
player,201612010min,dal,SmitTy00,defense,0,,,,,
player,201612010min,dal,SmitTy00,def_pct,0%,,,,,
player,201612010min,dal,SmitTy00,special_teams,3,,,,,
player,201612010min,dal,SmitTy00,st_pct,11%,,,,,
player,201612010min,dal,FreeDo20,pos,T,,,,,
player,201612010min,dal,FreeDo20,offense,52,,,,,
player,201612010min,dal,FreeDo20,off_pct,100%,,,,,
player,201612010min,dal,FreeDo20,defense,0,,,,,
player,201612010min,dal,FreeDo20,def_pct,0%,,,,,
player,201612010min,dal,FreeDo20,special_teams,3,,,,,
player,201612010min,dal,FreeDo20,st_pct,11%,,,,,
player,201612010min,dal,LearRo00,pos,G,,,,,
player,201612010min,dal,LearRo00,offense,52,,,,,
player,201612010min,dal,LearRo00,off_pct,100%,,,,,
player,201612010min,dal,LearRo00,defense,0,,,,,
player,201612010min,dal,LearRo00,def_pct,0%,,,,,
player,201612010min,dal,LearRo00,special_teams,3,,,,,
player,201612010min,dal,LearRo00,st_pct,11%,,,,,
player,201612010min,dal,MartZa00,pos,G,,,,,
player,201612010min,dal,MartZa00,offense,52,,,,,
player,201612010min,dal,MartZa00,off_pct,100%,,,,,
player,201612010min,dal,MartZa00,defense,0,,,,,
player,201612010min,dal,MartZa00,def_pct,0%,,,,,
player,201612010min,dal,MartZa00,special_teams,3,,,,,
player,201612010min,dal,MartZa00,st_pct,11%,,,,,
player,201612010min,dal,PresDa01,pos,QB,,,,,
player,201612010min,dal,PresDa01,offense,52,,,,,
player,201612010min,dal,PresDa01,off_pct,100%,,,,,
player,201612010min,dal,PresDa01,defense,0,,,,,
player,201612010min,dal,PresDa01,def_pct,0%,,,,,
player,201612010min,dal,PresDa01,special_teams,0,,,,,
player,201612010min,dal,PresDa01,st_pct,0%,,,,,
player,201612010min,dal,ElliEz00,pos,RB,,,,,
player,201612010min,dal,ElliEz00,offense,43,,,,,
player,201612010min,dal,ElliEz00,off_pct,83%,,,,,
player,201612010min,dal,ElliEz00,defense,0,,,,,
player,201612010min,dal,ElliEz00,def_pct,0%,,,,,
player,201612010min,dal,ElliEz00,special_teams,1,,,,,
player,201612010min,dal,ElliEz00,st_pct,4%,,,,,
player,201612010min,dal,WillTe01,pos,WR,,,,,
player,201612010min,dal,WillTe01,offense,38,,,,,
player,201612010min,dal,WillTe01,off_pct,73%,,,,,
player,201612010min,dal,WillTe01,defense,0,,,,,
player,201612010min,dal,WillTe01,def_pct,0%,,,,,
player,201612010min,dal,WillTe01,special_teams,0,,,,,
player,201612010min,dal,WillTe01,st_pct,0%,,,,,
player,201612010min,dal,BryaDe01,pos,WR,,,,,
player,201612010min,dal,BryaDe01,offense,37,,,,,
player,201612010min,dal,BryaDe01,off_pct,71%,,,,,
player,201612010min,dal,BryaDe01,defense,0,,,,,
player,201612010min,dal,BryaDe01,def_pct,0%,,,,,
player,201612010min,dal,BryaDe01,special_teams,1,,,,,
player,201612010min,dal,BryaDe01,st_pct,4%,,,,,
player,201612010min,dal,BeasCo00,pos,WR,,,,,
player,201612010min,dal,BeasCo00,offense,25,,,,,
player,201612010min,dal,BeasCo00,off_pct,48%,,,,,
player,201612010min,dal,BeasCo00,defense,0,,,,,
player,201612010min,dal,BeasCo00,def_pct,0%,,,,,
player,201612010min,dal,BeasCo00,special_teams,4,,,,,
player,201612010min,dal,BeasCo00,st_pct,14%,,,,,
player,201612010min,dal,EscoGa00,pos,TE,,,,,
player,201612010min,dal,EscoGa00,offense,18,,,,,
player,201612010min,dal,EscoGa00,off_pct,35%,,,,,
player,201612010min,dal,EscoGa00,defense,0,,,,,
player,201612010min,dal,EscoGa00,def_pct,0%,,,,,
player,201612010min,dal,EscoGa00,special_teams,13,,,,,
player,201612010min,dal,EscoGa00,st_pct,46%,,,,,
player,201612010min,dal,ButlBr00,pos,WR,,,,,
