game,2016,6,20161016,201610160nyg,rav,"Baltimore Ravens",23,nyg,"New York Giants",27
player,201610160nyg,nyg,ShepKe00,offense,0,,,,,
player,201610160nyg,nyg,ShepKe00,off_pct,0%,,,,,
player,201610160nyg,nyg,ShepKe00,defense,34,,,,,
player,201610160nyg,nyg,ShepKe00,def_pct,41%,,,,,
player,201610160nyg,nyg,ShepKe00,special_teams,10,,,,,
player,201610160nyg,nyg,ShepKe00,st_pct,31%,,,,,
player,201610160nyg,nyg,KennDe00,pos,LB,,,,,
player,201610160nyg,nyg,KennDe00,offense,0,,,,,
player,201610160nyg,nyg,KennDe00,off_pct,0%,,,,,
player,201610160nyg,nyg,KennDe00,defense,32,,,,,
player,201610160nyg,nyg,KennDe00,def_pct,39%,,,,,
player,201610160nyg,nyg,KennDe00,special_teams,9,,,,,
player,201610160nyg,nyg,KennDe00,st_pct,28%,,,,,
player,201610160nyg,nyg,BromJa00,pos,DT,,,,,
player,201610160nyg,nyg,BromJa00,offense,0,,,,,
player,201610160nyg,nyg,BromJa00,off_pct,0%,,,,,
player,201610160nyg,nyg,BromJa00,defense,23,,,,,
player,201610160nyg,nyg,BromJa00,def_pct,28%,,,,,
player,201610160nyg,nyg,BromJa00,special_teams,2,,,,,
player,201610160nyg,nyg,BromJa00,st_pct,6%,,,,,
player,201610160nyg,nyg,OdigOw00,pos,DE,,,,,
player,201610160nyg,nyg,OdigOw00,offense,0,,,,,
player,201610160nyg,nyg,OdigOw00,off_pct,0%,,,,,
player,201610160nyg,nyg,OdigOw00,defense,22,,,,,
player,201610160nyg,nyg,OdigOw00,def_pct,27%,,,,,
player,201610160nyg,nyg,OdigOw00,special_teams,6,,,,,
player,201610160nyg,nyg,OdigOw00,st_pct,19%,,,,,
player,201610160nyg,nyg,OkwaRo01,pos,DE,,,,,
player,201610160nyg,nyg,OkwaRo01,offense,0,,,,,
player,201610160nyg,nyg,OkwaRo01,off_pct,0%,,,,,
player,201610160nyg,nyg,OkwaRo01,defense,14,,,,,
player,201610160nyg,nyg,OkwaRo01,def_pct,17%,,,,,
player,201610160nyg,nyg,OkwaRo01,special_teams,21,,,,,
player,201610160nyg,nyg,OkwaRo01,st_pct,66%,,,,,
player,201610160nyg,nyg,ThomRo04,pos,DT,,,,,
player,201610160nyg,nyg,ThomRo04,offense,0,,,,,
player,201610160nyg,nyg,ThomRo04,off_pct,0%,,,,,
player,201610160nyg,nyg,ThomRo04,defense,14,,,,,
player,201610160nyg,nyg,ThomRo04,def_pct,17%,,,,,
player,201610160nyg,nyg,ThomRo04,special_teams,0,,,,,
player,201610160nyg,nyg,ThomRo04,st_pct,0%,,,,,
player,201610160nyg,nyg,WynnKe00,pos,DE,,,,,
player,201610160nyg,nyg,WynnKe00,offense,0,,,,,
player,201610160nyg,nyg,WynnKe00,off_pct,0%,,,,,
player,201610160nyg,nyg,WynnKe00,defense,8,,,,,
player,201610160nyg,nyg,WynnKe00,def_pct,10%,,,,,
player,201610160nyg,nyg,WynnKe00,special_teams,13,,,,,
player,201610160nyg,nyg,WynnKe00,st_pct,41%,,,,,
player,201610160nyg,nyg,HerzMa00,pos,LB,,,,,
player,201610160nyg,nyg,HerzMa00,offense,0,,,,,
player,201610160nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201610160nyg,nyg,HerzMa00,defense,4,,,,,
player,201610160nyg,nyg,HerzMa00,def_pct,5%,,,,,
player,201610160nyg,nyg,HerzMa00,special_teams,32,,,,,
player,201610160nyg,nyg,HerzMa00,st_pct,100%,,,,,
player,201610160nyg,nyg,SensCo00,pos,CB,,,,,
player,201610160nyg,nyg,SensCo00,offense,0,,,,,
player,201610160nyg,nyg,SensCo00,off_pct,0%,,,,,
player,201610160nyg,nyg,SensCo00,defense,1,,,,,
player,201610160nyg,nyg,SensCo00,def_pct,1%,,,,,
player,201610160nyg,nyg,SensCo00,special_teams,6,,,,,
player,201610160nyg,nyg,SensCo00,st_pct,19%,,,,,
player,201610160nyg,nyg,GoodB.00,pos,LB,,,,,
player,201610160nyg,nyg,GoodB.00,offense,0,,,,,
player,201610160nyg,nyg,GoodB.00,off_pct,0%,,,,,
player,201610160nyg,nyg,GoodB.00,defense,0,,,,,
player,201610160nyg,nyg,GoodB.00,def_pct,0%,,,,,
player,201610160nyg,nyg,GoodB.00,special_teams,18,,,,,
player,201610160nyg,nyg,GoodB.00,st_pct,56%,,,,,
player,201610160nyg,nyg,brownjos01,pos,K,,,,,
player,201610160nyg,nyg,brownjos01,offense,0,,,,,
player,201610160nyg,nyg,brownjos01,off_pct,0%,,,,,
player,201610160nyg,nyg,brownjos01,defense,0,,,,,
player,201610160nyg,nyg,brownjos01,def_pct,0%,,,,,
player,201610160nyg,nyg,brownjos01,special_teams,11,,,,,
player,201610160nyg,nyg,brownjos01,st_pct,34%,,,,,
player,201610160nyg,nyg,JoneBr04,pos,C,,,,,
player,201610160nyg,nyg,JoneBr04,offense,0,,,,,
player,201610160nyg,nyg,JoneBr04,off_pct,0%,,,,,
player,201610160nyg,nyg,JoneBr04,defense,0,,,,,
player,201610160nyg,nyg,JoneBr04,def_pct,0%,,,,,
player,201610160nyg,nyg,JoneBr04,special_teams,11,,,,,
player,201610160nyg,nyg,JoneBr04,st_pct,34%,,,,,
player,201610160nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201610160nyg,nyg,DeOsZa99,offense,0,,,,,
player,201610160nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201610160nyg,nyg,DeOsZa99,defense,0,,,,,
player,201610160nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201610160nyg,nyg,DeOsZa99,special_teams,9,,,,,
player,201610160nyg,nyg,DeOsZa99,st_pct,28%,,,,,
player,201610160nyg,nyg,WingBr00,pos,P,,,,,
player,201610160nyg,nyg,WingBr00,offense,0,,,,,
player,201610160nyg,nyg,WingBr00,off_pct,0%,,,,,
player,201610160nyg,nyg,WingBr00,defense,0,,,,,
player,201610160nyg,nyg,WingBr00,def_pct,0%,,,,,
player,201610160nyg,nyg,WingBr00,special_teams,9,,,,,
player,201610160nyg,nyg,WingBr00,st_pct,28%,,,,,
player,201610160nyg,rav,JensRy00,pos,C,,,,,
player,201610160nyg,rav,JensRy00,offense,83,,,,,
player,201610160nyg,rav,JensRy00,off_pct,100%,,,,,
player,201610160nyg,rav,JensRy00,defense,0,,,,,
player,201610160nyg,rav,JensRy00,def_pct,0%,,,,,
player,201610160nyg,rav,JensRy00,special_teams,5,,,,,
player,201610160nyg,rav,JensRy00,st_pct,16%,,,,,
player,201610160nyg,rav,HursJa00,pos,T,,,,,
player,201610160nyg,rav,HursJa00,offense,83,,,,,
player,201610160nyg,rav,HursJa00,off_pct,100%,,,,,
player,201610160nyg,rav,HursJa00,defense,0,,,,,
player,201610160nyg,rav,HursJa00,def_pct,0%,,,,,
player,201610160nyg,rav,HursJa00,special_teams,5,,,,,
player,201610160nyg,rav,HursJa00,st_pct,16%,,,,,
player,201610160nyg,rav,UrscJo00,pos,G,,,,,
player,201610160nyg,rav,UrscJo00,offense,83,,,,,
player,201610160nyg,rav,UrscJo00,off_pct,100%,,,,,
player,201610160nyg,rav,UrscJo00,defense,0,,,,,
player,201610160nyg,rav,UrscJo00,def_pct,0%,,,,,
player,201610160nyg,rav,UrscJo00,special_teams,5,,,,,
player,201610160nyg,rav,UrscJo00,st_pct,16%,,,,,
player,201610160nyg,rav,LewiAl01,pos,T,,,,,
player,201610160nyg,rav,LewiAl01,offense,83,,,,,
player,201610160nyg,rav,LewiAl01,off_pct,100%,,,,,
player,201610160nyg,rav,LewiAl01,defense,0,,,,,
player,201610160nyg,rav,LewiAl01,def_pct,0%,,,,,
player,201610160nyg,rav,LewiAl01,special_teams,5,,,,,
player,201610160nyg,rav,LewiAl01,st_pct,16%,,,,,
player,201610160nyg,rav,FlacJo00,pos,QB,,,,,
player,201610160nyg,rav,FlacJo00,offense,83,,,,,
player,201610160nyg,rav,FlacJo00,off_pct,100%,,,,,
player,201610160nyg,rav,FlacJo00,defense,0,,,,,
player,201610160nyg,rav,FlacJo00,def_pct,0%,,,,,
player,201610160nyg,rav,FlacJo00,special_teams,0,,,,,
player,201610160nyg,rav,FlacJo00,st_pct,0%,,,,,
player,201610160nyg,rav,ZuttJe20,pos,C,,,,,
player,201610160nyg,rav,ZuttJe20,offense,82,,,,,
player,201610160nyg,rav,ZuttJe20,off_pct,99%,,,,,
player,201610160nyg,rav,ZuttJe20,defense,0,,,,,
player,201610160nyg,rav,ZuttJe20,def_pct,0%,,,,,
player,201610160nyg,rav,ZuttJe20,special_teams,0,,,,,
player,201610160nyg,rav,ZuttJe20,st_pct,0%,,,,,
player,201610160nyg,rav,WallMi00,pos,WR,,,,,
player,201610160nyg,rav,WallMi00,offense,71,,,,,
player,201610160nyg,rav,WallMi00,off_pct,86%,,,,,
player,201610160nyg,rav,WallMi00,defense,0,,,,,
player,201610160nyg,rav,WallMi00,def_pct,0%,,,,,
player,201610160nyg,rav,WallMi00,special_teams,0,,,,,
player,201610160nyg,rav,WallMi00,st_pct,0%,,,,,
player,201610160nyg,rav,AikeKa00,pos,WR,,,,,
player,201610160nyg,rav,AikeKa00,offense,65,,,,,
player,201610160nyg,rav,AikeKa00,off_pct,78%,,,,,
player,201610160nyg,rav,AikeKa00,defense,0,,,,,
player,201610160nyg,rav,AikeKa00,def_pct,0%,,,,,
player,201610160nyg,rav,AikeKa00,special_teams,0,,,,,
player,201610160nyg,rav,AikeKa00,st_pct,0%,,,,,
player,201610160nyg,rav,PittDe00,pos,TE,,,,,
player,201610160nyg,rav,PittDe00,offense,64,,,,,
player,201610160nyg,rav,PittDe00,off_pct,77%,,,,,
player,201610160nyg,rav,PittDe00,defense,0,,,,,
player,201610160nyg,rav,PittDe00,def_pct,0%,,,,,
player,201610160nyg,rav,PittDe00,special_teams,0,,,,,
player,201610160nyg,rav,PittDe00,st_pct,0%,,,,,
player,201610160nyg,rav,PerrBr02,pos,WR,,,,,
player,201610160nyg,rav,PerrBr02,offense,56,,,,,
player,201610160nyg,rav,PerrBr02,off_pct,67%,,,,,
player,201610160nyg,rav,PerrBr02,defense,0,,,,,
player,201610160nyg,rav,PerrBr02,def_pct,0%,,,,,
player,201610160nyg,rav,PerrBr02,special_teams,0,,,,,
player,201610160nyg,rav,PerrBr02,st_pct,0%,,,,,
player,201610160nyg,rav,WestTe00,pos,RB,,,,,
player,201610160nyg,rav,WestTe00,offense,50,,,,,
player,201610160nyg,rav,WestTe00,off_pct,60%,,,,,
player,201610160nyg,rav,WestTe00,defense,0,,,,,
player,201610160nyg,rav,WestTe00,def_pct,0%,,,,,
player,201610160nyg,rav,WestTe00,special_teams,1,,,,,
player,201610160nyg,rav,WestTe00,st_pct,3%,,,,,
player,201610160nyg,rav,JuszKy00,pos,FB,,,,,
player,201610160nyg,rav,JuszKy00,offense,43,,,,,
player,201610160nyg,rav,JuszKy00,off_pct,52%,,,,,
player,201610160nyg,rav,JuszKy00,defense,0,,,,,
player,201610160nyg,rav,JuszKy00,def_pct,0%,,,,,
player,201610160nyg,rav,JuszKy00,special_teams,22,,,,,
player,201610160nyg,rav,JuszKy00,st_pct,69%,,,,,
player,201610160nyg,rav,GillCr00,pos,TE,,,,,
player,201610160nyg,rav,GillCr00,offense,39,,,,,
player,201610160nyg,rav,GillCr00,off_pct,47%,,,,,
player,201610160nyg,rav,GillCr00,defense,0,,,,,
player,201610160nyg,rav,GillCr00,def_pct,0%,,,,,
player,201610160nyg,rav,GillCr00,special_teams,11,,,,,
player,201610160nyg,rav,GillCr00,st_pct,34%,,,,,
player,201610160nyg,rav,WallDa01,pos,TE,,,,,
player,201610160nyg,rav,WallDa01,offense,10,,,,,
player,201610160nyg,rav,WallDa01,off_pct,12%,,,,,
player,201610160nyg,rav,WallDa01,defense,0,,,,,
player,201610160nyg,rav,WallDa01,def_pct,0%,,,,,
player,201610160nyg,rav,WallDa01,special_teams,22,,,,,
player,201610160nyg,rav,WallDa01,st_pct,69%,,,,,
player,201610160nyg,rav,DixoKe00,pos,RB,,,,,
player,201610160nyg,rav,DixoKe00,offense,10,,,,,
player,201610160nyg,rav,DixoKe00,off_pct,12%,,,,,
player,201610160nyg,rav,DixoKe00,defense,0,,,,,
player,201610160nyg,rav,DixoKe00,def_pct,0%,,,,,
player,201610160nyg,rav,DixoKe00,special_teams,0,,,,,
player,201610160nyg,rav,DixoKe00,st_pct,0%,,,,,
player,201610160nyg,rav,MoorCh00,pos,WR,,,,,
player,201610160nyg,rav,MoorCh00,offense,5,,,,,
player,201610160nyg,rav,MoorCh00,off_pct,6%,,,,,
player,201610160nyg,rav,MoorCh00,defense,0,,,,,
player,201610160nyg,rav,MoorCh00,def_pct,0%,,,,,
player,201610160nyg,rav,MoorCh00,special_teams,6,,,,,
player,201610160nyg,rav,MoorCh00,st_pct,19%,,,,,
player,201610160nyg,rav,AlleJa01,pos,RB,,,,,
player,201610160nyg,rav,AlleJa01,offense,2,,,,,
player,201610160nyg,rav,AlleJa01,off_pct,2%,,,,,
player,201610160nyg,rav,AlleJa01,defense,0,,,,,
player,201610160nyg,rav,AlleJa01,def_pct,0%,,,,,
player,201610160nyg,rav,AlleJa01,special_teams,11,,,,,
player,201610160nyg,rav,AlleJa01,st_pct,34%,,,,,
player,201610160nyg,rav,DucaVl20,pos,G,,,,,
player,201610160nyg,rav,DucaVl20,offense,1,,,,,
player,201610160nyg,rav,DucaVl20,off_pct,1%,,,,,
player,201610160nyg,rav,DucaVl20,defense,0,,,,,
player,201610160nyg,rav,DucaVl20,def_pct,0%,,,,,
player,201610160nyg,rav,DucaVl20,special_teams,5,,,,,
player,201610160nyg,rav,DucaVl20,st_pct,16%,,,,,
player,201610160nyg,rav,OrrxZa00,pos,LB,,,,,
player,201610160nyg,rav,OrrxZa00,offense,0,,,,,
player,201610160nyg,rav,OrrxZa00,off_pct,0%,,,,,
player,201610160nyg,rav,OrrxZa00,defense,67,,,,,
player,201610160nyg,rav,OrrxZa00,def_pct,100%,,,,,
player,201610160nyg,rav,OrrxZa00,special_teams,11,,,,,
player,201610160nyg,rav,OrrxZa00,st_pct,34%,,,,,
player,201610160nyg,rav,WebbLa99,pos,FS,,,,,
player,201610160nyg,rav,WebbLa99,offense,0,,,,,
player,201610160nyg,rav,WebbLa99,off_pct,0%,,,,,
player,201610160nyg,rav,WebbLa99,defense,67,,,,,
player,201610160nyg,rav,WebbLa99,def_pct,100%,,,,,
player,201610160nyg,rav,WebbLa99,special_teams,4,,,,,
player,201610160nyg,rav,WebbLa99,st_pct,12%,,,,,
player,201610160nyg,rav,WeddEr99,pos,SS,,,,,
player,201610160nyg,rav,WeddEr99,offense,0,,,,,
player,201610160nyg,rav,WeddEr99,off_pct,0%,,,,,
player,201610160nyg,rav,WeddEr99,defense,67,,,,,
player,201610160nyg,rav,WeddEr99,def_pct,100%,,,,,
player,201610160nyg,rav,WeddEr99,special_teams,0,,,,,
player,201610160nyg,rav,WeddEr99,st_pct,0%,,,,,
player,201610160nyg,rav,YounTa01,pos,CB,,,,,
player,201610160nyg,rav,YounTa01,offense,0,,,,,
player,201610160nyg,rav,YounTa01,off_pct,0%,,,,,
player,201610160nyg,rav,YounTa01,defense,66,,,,,
player,201610160nyg,rav,YounTa01,def_pct,99%,,,,,
player,201610160nyg,rav,YounTa01,special_teams,11,,,,,
player,201610160nyg,rav,YounTa01,st_pct,34%,,,,,
player,201610160nyg,rav,SmitZa00,pos,LB,,,,,
player,201610160nyg,rav,SmitZa00,offense,0,,,,,
player,201610160nyg,rav,SmitZa00,off_pct,0%,,,,,
player,201610160nyg,rav,SmitZa00,defense,53,,,,,
player,201610160nyg,rav,SmitZa00,def_pct,79%,,,,,
player,201610160nyg,rav,SmitZa00,special_teams,11,,,,,
player,201610160nyg,rav,SmitZa00,st_pct,34%,,,,,
player,201610160nyg,rav,McClAl00,pos,LB,,,,,
player,201610160nyg,rav,McClAl00,offense,0,,,,,
player,201610160nyg,rav,McClAl00,off_pct,0%,,,,,
player,201610160nyg,rav,McClAl00,defense,53,,,,,
player,201610160nyg,rav,McClAl00,def_pct,79%,,,,,
player,201610160nyg,rav,McClAl00,special_teams,11,,,,,
player,201610160nyg,rav,McClAl00,st_pct,34%,,,,,
player,201610160nyg,rav,DaviWi02,pos,CB,,,,,
player,201610160nyg,rav,DaviWi02,offense,0,,,,,
player,201610160nyg,rav,DaviWi02,off_pct,0%,,,,,
player,201610160nyg,rav,DaviWi02,defense,49,,,,,
player,201610160nyg,rav,DaviWi02,def_pct,73%,,,,,
player,201610160nyg,rav,DaviWi02,special_teams,9,,,,,
player,201610160nyg,rav,DaviWi02,st_pct,28%,,,,,
player,201610160nyg,rav,JernTi00,pos,DT,,,,,
player,201610160nyg,rav,JernTi00,offense,0,,,,,
player,201610160nyg,rav,JernTi00,off_pct,0%,,,,,
player,201610160nyg,rav,JernTi00,defense,48,,,,,
player,201610160nyg,rav,JernTi00,def_pct,72%,,,,,
player,201610160nyg,rav,JernTi00,special_teams,0,,,,,
player,201610160nyg,rav,JernTi00,st_pct,0%,,,,,
player,201610160nyg,rav,SuggTe99,pos,LB,,,,,
player,201610160nyg,rav,SuggTe99,offense,0,,,,,
player,201610160nyg,rav,SuggTe99,off_pct,0%,,,,,
player,201610160nyg,rav,SuggTe99,defense,48,,,,,
player,201610160nyg,rav,SuggTe99,def_pct,72%,,,,,
player,201610160nyg,rav,SuggTe99,special_teams,0,,,,,
player,201610160nyg,rav,SuggTe99,st_pct,0%,,,,,
player,201610160nyg,rav,WrigSh00,pos,CB,,,,,
player,201610160nyg,rav,WrigSh00,offense,0,,,,,
player,201610160nyg,rav,WrigSh00,off_pct,0%,,,,,
player,201610160nyg,rav,WrigSh00,defense,39,,,,,
player,201610160nyg,rav,WrigSh00,def_pct,58%,,,,,
player,201610160nyg,rav,WrigSh00,special_teams,0,,,,,
player,201610160nyg,rav,WrigSh00,st_pct,0%,,,,,
player,201610160nyg,rav,WillBr02,pos,NT,,,,,
player,201610160nyg,rav,WillBr02,offense,0,,,,,
player,201610160nyg,rav,WillBr02,off_pct,0%,,,,,
player,201610160nyg,rav,WillBr02,defense,36,,,,,
player,201610160nyg,rav,WillBr02,def_pct,54%,,,,,
player,201610160nyg,rav,WillBr02,special_teams,5,,,,,
player,201610160nyg,rav,WillBr02,st_pct,16%,,,,,
player,201610160nyg,rav,JudoMa00,pos,LB,,,,,
player,201610160nyg,rav,JudoMa00,offense,0,,,,,
player,201610160nyg,rav,JudoMa00,off_pct,0%,,,,,
player,201610160nyg,rav,JudoMa00,defense,32,,,,,
player,201610160nyg,rav,JudoMa00,def_pct,48%,,,,,
player,201610160nyg,rav,JudoMa00,special_teams,10,,,,,
player,201610160nyg,rav,JudoMa00,st_pct,31%,,,,,
player,201610160nyg,rav,SmitJi03,pos,CB,,,,,
player,201610160nyg,rav,SmitJi03,offense,0,,,,,
player,201610160nyg,rav,SmitJi03,off_pct,0%,,,,,
player,201610160nyg,rav,SmitJi03,defense,23,,,,,
player,201610160nyg,rav,SmitJi03,def_pct,34%,,,,,
player,201610160nyg,rav,SmitJi03,special_teams,0,,,,,
player,201610160nyg,rav,SmitJi03,st_pct,0%,,,,,
player,201610160nyg,rav,LeviAn00,pos,FS,,,,,
player,201610160nyg,rav,LeviAn00,offense,0,,,,,
player,201610160nyg,rav,LeviAn00,off_pct,0%,,,,,
player,201610160nyg,rav,LeviAn00,defense,22,,,,,
player,201610160nyg,rav,LeviAn00,def_pct,33%,,,,,
player,201610160nyg,rav,LeviAn00,special_teams,27,,,,,
player,201610160nyg,rav,LeviAn00,st_pct,84%,,,,,
player,201610160nyg,rav,GuyxLa00,pos,DE,,,,,
player,201610160nyg,rav,GuyxLa00,offense,0,,,,,
player,201610160nyg,rav,GuyxLa00,off_pct,0%,,,,,
player,201610160nyg,rav,GuyxLa00,defense,22,,,,,
player,201610160nyg,rav,GuyxLa00,def_pct,33%,,,,,
player,201610160nyg,rav,GuyxLa00,special_teams,10,,,,,
player,201610160nyg,rav,GuyxLa00,st_pct,31%,,,,,
player,201610160nyg,rav,PoweJe99,pos,CB,,,,,
player,201610160nyg,rav,PoweJe99,offense,0,,,,,
player,201610160nyg,rav,PoweJe99,off_pct,0%,,,,,
player,201610160nyg,rav,PoweJe99,defense,16,,,,,
player,201610160nyg,rav,PoweJe99,def_pct,24%,,,,,
player,201610160nyg,rav,PoweJe99,special_teams,4,,,,,
player,201610160nyg,rav,PoweJe99,st_pct,12%,,,,,
player,201610160nyg,rav,PierMi00,pos,NT,,,,,
player,201610160nyg,rav,PierMi00,offense,0,,,,,
player,201610160nyg,rav,PierMi00,off_pct,0%,,,,,
player,201610160nyg,rav,PierMi00,defense,15,,,,,
player,201610160nyg,rav,PierMi00,def_pct,22%,,,,,
player,201610160nyg,rav,PierMi00,special_teams,0,,,,,
player,201610160nyg,rav,PierMi00,st_pct,0%,,,,,
player,201610160nyg,rav,UrbaBr00,pos,DE,,,,,
player,201610160nyg,rav,UrbaBr00,offense,0,,,,,
player,201610160nyg,rav,UrbaBr00,off_pct,0%,,,,,
player,201610160nyg,rav,UrbaBr00,defense,6,,,,,
player,201610160nyg,rav,UrbaBr00,def_pct,9%,,,,,
player,201610160nyg,rav,UrbaBr00,special_teams,5,,,,,
player,201610160nyg,rav,UrbaBr00,st_pct,16%,,,,,
player,201610160nyg,rav,LewiKe00,pos,FS,,,,,
player,201610160nyg,rav,LewiKe00,offense,0,,,,,
player,201610160nyg,rav,LewiKe00,off_pct,0%,,,,,
player,201610160nyg,rav,LewiKe00,defense,4,,,,,
player,201610160nyg,rav,LewiKe00,def_pct,6%,,,,,
player,201610160nyg,rav,LewiKe00,special_teams,7,,,,,
player,201610160nyg,rav,LewiKe00,st_pct,22%,,,,,
player,201610160nyg,rav,CorrKa00,pos,LB,,,,,
player,201610160nyg,rav,CorrKa00,offense,0,,,,,
player,201610160nyg,rav,CorrKa00,off_pct,0%,,,,,
player,201610160nyg,rav,CorrKa00,defense,3,,,,,
player,201610160nyg,rav,CorrKa00,def_pct,4%,,,,,
player,201610160nyg,rav,CorrKa00,special_teams,27,,,,,
player,201610160nyg,rav,CorrKa00,st_pct,84%,,,,,
player,201610160nyg,rav,OnwuPa00,pos,LB,,,,,
player,201610160nyg,rav,OnwuPa00,offense,0,,,,,
player,201610160nyg,rav,OnwuPa00,off_pct,0%,,,,,
player,201610160nyg,rav,OnwuPa00,defense,1,,,,,
player,201610160nyg,rav,OnwuPa00,def_pct,1%,,,,,
player,201610160nyg,rav,OnwuPa00,special_teams,22,,,,,
player,201610160nyg,rav,OnwuPa00,st_pct,69%,,,,,
player,201610160nyg,rav,HuffMa00,pos,FS,,,,,
player,201610160nyg,rav,HuffMa00,offense,0,,,,,
player,201610160nyg,rav,HuffMa00,off_pct,0%,,,,,
player,201610160nyg,rav,HuffMa00,defense,0,,,,,
player,201610160nyg,rav,HuffMa00,def_pct,0%,,,,,
player,201610160nyg,rav,HuffMa00,special_teams,26,,,,,
player,201610160nyg,rav,HuffMa00,st_pct,81%,,,,,
player,201610160nyg,rav,BrowDa04,pos,WR,,,,,
player,201610160nyg,rav,BrowDa04,offense,0,,,,,
player,201610160nyg,rav,BrowDa04,off_pct,0%,,,,,
player,201610160nyg,rav,BrowDa04,defense,0,,,,,
player,201610160nyg,rav,BrowDa04,def_pct,0%,,,,,
player,201610160nyg,rav,BrowDa04,special_teams,16,,,,,
player,201610160nyg,rav,BrowDa04,st_pct,50%,,,,,
player,201610160nyg,rav,TuckJu00,pos,K,,,,,
player,201610160nyg,rav,TuckJu00,offense,0,,,,,
player,201610160nyg,rav,TuckJu00,off_pct,0%,,,,,
player,201610160nyg,rav,TuckJu00,defense,0,,,,,
player,201610160nyg,rav,TuckJu00,def_pct,0%,,,,,
player,201610160nyg,rav,TuckJu00,special_teams,11,,,,,
player,201610160nyg,rav,TuckJu00,st_pct,34%,,,,,
player,201610160nyg,rav,KochSa20,pos,P,,,,,
player,201610160nyg,rav,KochSa20,offense,0,,,,,
player,201610160nyg,rav,KochSa20,off_pct,0%,,,,,
player,201610160nyg,rav,KochSa20,defense,0,,,,,
player,201610160nyg,rav,KochSa20,def_pct,0%,,,,,
player,201610160nyg,rav,KochSa20,special_teams,11,,,,,
player,201610160nyg,rav,KochSa20,st_pct,34%,,,,,
player,201610160nyg,rav,CoxxMo00,pos,LS,,,,,
player,201610160nyg,rav,CoxxMo00,offense,0,,,,,
player,201610160nyg,rav,CoxxMo00,off_pct,0%,,,,,
player,201610160nyg,rav,CoxxMo00,defense,0,,,,,
player,201610160nyg,rav,CoxxMo00,def_pct,0%,,,,,
player,201610160nyg,rav,CoxxMo00,special_teams,11,,,,,
player,201610160nyg,rav,CoxxMo00,st_pct,34%,,,,,
player,201610160nyg,rav,WagnRi00,pos,T,,,,,
player,201610160nyg,rav,WagnRi00,offense,0,,,,,
player,201610160nyg,rav,WagnRi00,off_pct,0%,,,,,
player,201610160nyg,rav,WagnRi00,defense,0,,,,,
player,201610160nyg,rav,WagnRi00,def_pct,0%,,,,,
player,201610160nyg,rav,WagnRi00,special_teams,5,,,,,
player,201610160nyg,rav,WagnRi00,st_pct,16%,,,,,
