game,2016,14,20161211,201612110ram,atl,"Atlanta Falcons",42,ram,"Los Angeles Rams",14
player,201612110ram,ram,DonaAa00,st_pct,12%,,,,,
player,201612110ram,ram,SimsEu99,pos,DE,,,,,
player,201612110ram,ram,SimsEu99,offense,0,,,,,
player,201612110ram,ram,SimsEu99,off_pct,0%,,,,,
player,201612110ram,ram,SimsEu99,defense,37,,,,,
player,201612110ram,ram,SimsEu99,def_pct,64%,,,,,
player,201612110ram,ram,SimsEu99,special_teams,7,,,,,
player,201612110ram,ram,SimsEu99,st_pct,21%,,,,,
player,201612110ram,ram,JoynLa00,pos,CB,,,,,
player,201612110ram,ram,JoynLa00,offense,0,,,,,
player,201612110ram,ram,JoynLa00,off_pct,0%,,,,,
player,201612110ram,ram,JoynLa00,defense,37,,,,,
player,201612110ram,ram,JoynLa00,def_pct,64%,,,,,
player,201612110ram,ram,JoynLa00,special_teams,0,,,,,
player,201612110ram,ram,JoynLa00,st_pct,0%,,,,,
player,201612110ram,ram,HayeWi99,pos,DE,,,,,
player,201612110ram,ram,HayeWi99,offense,0,,,,,
player,201612110ram,ram,HayeWi99,off_pct,0%,,,,,
player,201612110ram,ram,HayeWi99,defense,34,,,,,
player,201612110ram,ram,HayeWi99,def_pct,59%,,,,,
player,201612110ram,ram,HayeWi99,special_teams,0,,,,,
player,201612110ram,ram,HayeWi99,st_pct,0%,,,,,
player,201612110ram,ram,WestEt00,pos,DT,,,,,
player,201612110ram,ram,WestEt00,offense,0,,,,,
player,201612110ram,ram,WestEt00,off_pct,0%,,,,,
player,201612110ram,ram,WestEt00,defense,27,,,,,
player,201612110ram,ram,WestEt00,def_pct,47%,,,,,
player,201612110ram,ram,WestEt00,special_teams,6,,,,,
player,201612110ram,ram,WestEt00,st_pct,18%,,,,,
player,201612110ram,ram,BrocMi00,pos,DT,,,,,
player,201612110ram,ram,BrocMi00,offense,0,,,,,
player,201612110ram,ram,BrocMi00,off_pct,0%,,,,,
player,201612110ram,ram,BrocMi00,defense,27,,,,,
player,201612110ram,ram,BrocMi00,def_pct,47%,,,,,
player,201612110ram,ram,BrocMi00,special_teams,5,,,,,
player,201612110ram,ram,BrocMi00,st_pct,15%,,,,,
player,201612110ram,ram,EaslDo00,pos,DT,,,,,
player,201612110ram,ram,EaslDo00,offense,0,,,,,
player,201612110ram,ram,EaslDo00,off_pct,0%,,,,,
player,201612110ram,ram,EaslDo00,defense,27,,,,,
player,201612110ram,ram,EaslDo00,def_pct,47%,,,,,
player,201612110ram,ram,EaslDo00,special_teams,0,,,,,
player,201612110ram,ram,EaslDo00,st_pct,0%,,,,,
player,201612110ram,ram,LittCo01,pos,LB,,,,,
player,201612110ram,ram,LittCo01,offense,0,,,,,
player,201612110ram,ram,LittCo01,off_pct,0%,,,,,
player,201612110ram,ram,LittCo01,defense,21,,,,,
player,201612110ram,ram,LittCo01,def_pct,36%,,,,,
player,201612110ram,ram,LittCo01,special_teams,25,,,,,
player,201612110ram,ram,LittCo01,st_pct,76%,,,,,
player,201612110ram,ram,LongMa00,pos,DE,,,,,
player,201612110ram,ram,LongMa00,offense,0,,,,,
player,201612110ram,ram,LongMa00,off_pct,0%,,,,,
player,201612110ram,ram,LongMa00,defense,18,,,,,
player,201612110ram,ram,LongMa00,def_pct,31%,,,,,
player,201612110ram,ram,LongMa00,special_teams,13,,,,,
player,201612110ram,ram,LongMa00,st_pct,39%,,,,,
player,201612110ram,ram,ThomCa99,pos,DT,,,,,
player,201612110ram,ram,ThomCa99,offense,0,,,,,
player,201612110ram,ram,ThomCa99,off_pct,0%,,,,,
player,201612110ram,ram,ThomCa99,defense,18,,,,,
player,201612110ram,ram,ThomCa99,def_pct,31%,,,,,
player,201612110ram,ram,ThomCa99,special_teams,3,,,,,
player,201612110ram,ram,ThomCa99,st_pct,9%,,,,,
player,201612110ram,ram,DaviCo02,pos,FS,,,,,
player,201612110ram,ram,DaviCo02,offense,0,,,,,
player,201612110ram,ram,DaviCo02,off_pct,0%,,,,,
player,201612110ram,ram,DaviCo02,defense,14,,,,,
player,201612110ram,ram,DaviCo02,def_pct,24%,,,,,
player,201612110ram,ram,DaviCo02,special_teams,31,,,,,
player,201612110ram,ram,DaviCo02,st_pct,94%,,,,,
player,201612110ram,ram,WillSt02,pos,CB,,,,,
player,201612110ram,ram,WillSt02,offense,0,,,,,
player,201612110ram,ram,WillSt02,off_pct,0%,,,,,
player,201612110ram,ram,WillSt02,defense,1,,,,,
player,201612110ram,ram,WillSt02,def_pct,2%,,,,,
player,201612110ram,ram,WillSt02,special_teams,12,,,,,
player,201612110ram,ram,WillSt02,st_pct,36%,,,,,
player,201612110ram,ram,ReynCh00,pos,RB,,,,,
player,201612110ram,ram,ReynCh00,offense,0,,,,,
player,201612110ram,ram,ReynCh00,off_pct,0%,,,,,
player,201612110ram,ram,ReynCh00,defense,0,,,,,
player,201612110ram,ram,ReynCh00,def_pct,0%,,,,,
player,201612110ram,ram,ReynCh00,special_teams,31,,,,,
player,201612110ram,ram,ReynCh00,st_pct,94%,,,,,
player,201612110ram,ram,HageBr00,pos,LB,,,,,
player,201612110ram,ram,HageBr00,offense,0,,,,,
player,201612110ram,ram,HageBr00,off_pct,0%,,,,,
player,201612110ram,ram,HageBr00,defense,0,,,,,
player,201612110ram,ram,HageBr00,def_pct,0%,,,,,
player,201612110ram,ram,HageBr00,special_teams,27,,,,,
player,201612110ram,ram,HageBr00,st_pct,82%,,,,,
player,201612110ram,ram,GrigNi01,pos,LB,,,,,
player,201612110ram,ram,GrigNi01,offense,0,,,,,
player,201612110ram,ram,GrigNi01,off_pct,0%,,,,,
player,201612110ram,ram,GrigNi01,defense,0,,,,,
player,201612110ram,ram,GrigNi01,def_pct,0%,,,,,
player,201612110ram,ram,GrigNi01,special_teams,25,,,,,
player,201612110ram,ram,GrigNi01,st_pct,76%,,,,,
player,201612110ram,ram,ChriMa00,pos,SS,,,,,
player,201612110ram,ram,ChriMa00,offense,0,,,,,
player,201612110ram,ram,ChriMa00,off_pct,0%,,,,,
player,201612110ram,ram,ChriMa00,defense,0,,,,,
player,201612110ram,ram,ChriMa00,def_pct,0%,,,,,
player,201612110ram,ram,ChriMa00,special_teams,12,,,,,
player,201612110ram,ram,ChriMa00,st_pct,36%,,,,,
player,201612110ram,ram,McQuJa00,pos,LS,,,,,
player,201612110ram,ram,McQuJa00,offense,0,,,,,
player,201612110ram,ram,McQuJa00,off_pct,0%,,,,,
player,201612110ram,ram,McQuJa00,defense,0,,,,,
player,201612110ram,ram,McQuJa00,def_pct,0%,,,,,
player,201612110ram,ram,McQuJa00,special_teams,9,,,,,
player,201612110ram,ram,McQuJa00,st_pct,27%,,,,,
player,201612110ram,ram,HekkJo00,pos,P,,,,,
player,201612110ram,ram,HekkJo00,offense,0,,,,,
player,201612110ram,ram,HekkJo00,off_pct,0%,,,,,
player,201612110ram,ram,HekkJo00,defense,0,,,,,
player,201612110ram,ram,HekkJo00,def_pct,0%,,,,,
player,201612110ram,ram,HekkJo00,special_teams,9,,,,,
player,201612110ram,ram,HekkJo00,st_pct,27%,,,,,
player,201612110ram,ram,RhanDe00,pos,C,,,,,
player,201612110ram,ram,RhanDe00,offense,0,,,,,
player,201612110ram,ram,RhanDe00,off_pct,0%,,,,,
player,201612110ram,ram,RhanDe00,defense,0,,,,,
player,201612110ram,ram,RhanDe00,def_pct,0%,,,,,
player,201612110ram,ram,RhanDe00,special_teams,8,,,,,
player,201612110ram,ram,RhanDe00,st_pct,24%,,,,,
player,201612110ram,ram,ZuerGr00,pos,K,,,,,
player,201612110ram,ram,ZuerGr00,offense,0,,,,,
player,201612110ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201612110ram,ram,ZuerGr00,defense,0,,,,,
player,201612110ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201612110ram,ram,ZuerGr00,special_teams,5,,,,,
player,201612110ram,ram,ZuerGr00,st_pct,15%,,,,,
player,201612110ram,ram,WichCo00,pos,G,,,,,
player,201612110ram,ram,WichCo00,offense,0,,,,,
player,201612110ram,ram,WichCo00,off_pct,0%,,,,,
player,201612110ram,ram,WichCo00,defense,0,,,,,
player,201612110ram,ram,WichCo00,def_pct,0%,,,,,
player,201612110ram,ram,WichCo00,special_teams,3,,,,,
player,201612110ram,ram,WichCo00,st_pct,9%,,,,,
player,201612110ram,atl,ChesCh21,pos,G,,,,,
player,201612110ram,atl,ChesCh21,offense,58,,,,,
player,201612110ram,atl,ChesCh21,off_pct,100%,,,,,
player,201612110ram,atl,ChesCh21,defense,0,,,,,
player,201612110ram,atl,ChesCh21,def_pct,0%,,,,,
player,201612110ram,atl,ChesCh21,special_teams,6,,,,,
player,201612110ram,atl,ChesCh21,st_pct,18%,,,,,
player,201612110ram,atl,LeviAn20,pos,G,,,,,
player,201612110ram,atl,LeviAn20,offense,58,,,,,
player,201612110ram,atl,LeviAn20,off_pct,100%,,,,,
player,201612110ram,atl,LeviAn20,defense,0,,,,,
player,201612110ram,atl,LeviAn20,def_pct,0%,,,,,
player,201612110ram,atl,LeviAn20,special_teams,6,,,,,
player,201612110ram,atl,LeviAn20,st_pct,18%,,,,,
player,201612110ram,atl,SchrRy00,pos,T,,,,,
player,201612110ram,atl,SchrRy00,offense,57,,,,,
player,201612110ram,atl,SchrRy00,off_pct,98%,,,,,
player,201612110ram,atl,SchrRy00,defense,0,,,,,
player,201612110ram,atl,SchrRy00,def_pct,0%,,,,,
player,201612110ram,atl,SchrRy00,special_teams,6,,,,,
player,201612110ram,atl,SchrRy00,st_pct,18%,,,,,
player,201612110ram,atl,RobiAl00,pos,WR,,,,,
player,201612110ram,atl,RobiAl00,offense,50,,,,,
player,201612110ram,atl,RobiAl00,off_pct,86%,,,,,
player,201612110ram,atl,RobiAl00,defense,0,,,,,
player,201612110ram,atl,RobiAl00,def_pct,0%,,,,,
player,201612110ram,atl,RobiAl00,special_teams,2,,,,,
player,201612110ram,atl,RobiAl00,st_pct,6%,,,,,
player,201612110ram,atl,RyanMa00,pos,QB,,,,,
player,201612110ram,atl,RyanMa00,offense,49,,,,,
player,201612110ram,atl,RyanMa00,off_pct,84%,,,,,
player,201612110ram,atl,RyanMa00,defense,0,,,,,
player,201612110ram,atl,RyanMa00,def_pct,0%,,,,,
player,201612110ram,atl,RyanMa00,special_teams,0,,,,,
player,201612110ram,atl,RyanMa00,st_pct,0%,,,,,
player,201612110ram,atl,MattJa00,pos,T,,,,,
player,201612110ram,atl,MattJa00,offense,46,,,,,
player,201612110ram,atl,MattJa00,off_pct,79%,,,,,
player,201612110ram,atl,MattJa00,defense,0,,,,,
player,201612110ram,atl,MattJa00,def_pct,0%,,,,,
player,201612110ram,atl,MattJa00,special_teams,6,,,,,
player,201612110ram,atl,MattJa00,st_pct,18%,,,,,
player,201612110ram,atl,MackAl20,pos,C,,,,,
player,201612110ram,atl,MackAl20,offense,46,,,,,
player,201612110ram,atl,MackAl20,off_pct,79%,,,,,
player,201612110ram,atl,MackAl20,defense,0,,,,,
player,201612110ram,atl,MackAl20,def_pct,0%,,,,,
player,201612110ram,atl,MackAl20,special_teams,0,,,,,
player,201612110ram,atl,MackAl20,st_pct,0%,,,,,
player,201612110ram,atl,GabrTa00,pos,WR,,,,,
player,201612110ram,atl,GabrTa00,offense,45,,,,,
player,201612110ram,atl,GabrTa00,off_pct,78%,,,,,
player,201612110ram,atl,GabrTa00,defense,0,,,,,
player,201612110ram,atl,GabrTa00,def_pct,0%,,,,,
player,201612110ram,atl,GabrTa00,special_teams,2,,,,,
player,201612110ram,atl,GabrTa00,st_pct,6%,,,,,
player,201612110ram,atl,HoopAu00,pos,TE,,,,,
player,201612110ram,atl,HoopAu00,offense,42,,,,,
player,201612110ram,atl,HoopAu00,off_pct,72%,,,,,
player,201612110ram,atl,HoopAu00,defense,0,,,,,
player,201612110ram,atl,HoopAu00,def_pct,0%,,,,,
player,201612110ram,atl,HoopAu00,special_teams,3,,,,,
player,201612110ram,atl,HoopAu00,st_pct,9%,,,,,
player,201612110ram,atl,HardJu00,pos,WR,,,,,
player,201612110ram,atl,HardJu00,offense,32,,,,,
player,201612110ram,atl,HardJu00,off_pct,55%,,,,,
player,201612110ram,atl,HardJu00,defense,0,,,,,
player,201612110ram,atl,HardJu00,def_pct,0%,,,,,
player,201612110ram,atl,HardJu00,special_teams,13,,,,,
player,201612110ram,atl,HardJu00,st_pct,39%,,,,,
player,201612110ram,atl,ToilLe00,pos,TE,,,,,
player,201612110ram,atl,ToilLe00,offense,25,,,,,
player,201612110ram,atl,ToilLe00,off_pct,43%,,,,,
player,201612110ram,atl,ToilLe00,defense,0,,,,,
player,201612110ram,atl,ToilLe00,def_pct,0%,,,,,
player,201612110ram,atl,ToilLe00,special_teams,16,,,,,
player,201612110ram,atl,ToilLe00,st_pct,48%,,,,,
player,201612110ram,atl,DiMaPa00,pos,FB,,,,,
player,201612110ram,atl,DiMaPa00,offense,23,,,,,
player,201612110ram,atl,DiMaPa00,off_pct,40%,,,,,
player,201612110ram,atl,DiMaPa00,defense,0,,,,,
player,201612110ram,atl,DiMaPa00,def_pct,0%,,,,,
player,201612110ram,atl,DiMaPa00,special_teams,12,,,,,
player,201612110ram,atl,DiMaPa00,st_pct,36%,,,,,
player,201612110ram,atl,FreeDe00,pos,RB,,,,,
player,201612110ram,atl,FreeDe00,offense,22,,,,,
player,201612110ram,atl,FreeDe00,off_pct,38%,,,,,
player,201612110ram,atl,FreeDe00,defense,0,,,,,
player,201612110ram,atl,FreeDe00,def_pct,0%,,,,,
player,201612110ram,atl,FreeDe00,special_teams,0,,,,,
player,201612110ram,atl,FreeDe00,st_pct,0%,,,,,
player,201612110ram,atl,ColeTe01,pos,RB,,,,,
player,201612110ram,atl,ColeTe01,offense,21,,,,,
player,201612110ram,atl,ColeTe01,off_pct,36%,,,,,
player,201612110ram,atl,ColeTe01,defense,0,,,,,
player,201612110ram,atl,ColeTe01,def_pct,0%,,,,,
player,201612110ram,atl,ColeTe01,special_teams,0,,,,,
player,201612110ram,atl,ColeTe01,st_pct,0%,,,,,
player,201612110ram,atl,GarlBe00,pos,C,,,,,
player,201612110ram,atl,GarlBe00,offense,12,,,,,
player,201612110ram,atl,GarlBe00,off_pct,21%,,,,,
player,201612110ram,atl,GarlBe00,defense,5,,,,,
player,201612110ram,atl,GarlBe00,def_pct,7%,,,,,
player,201612110ram,atl,GarlBe00,special_teams,7,,,,,
player,201612110ram,atl,GarlBe00,st_pct,21%,,,,,
player,201612110ram,atl,WardTe00,pos,RB,,,,,
player,201612110ram,atl,WardTe00,offense,12,,,,,
player,201612110ram,atl,WardTe00,off_pct,21%,,,,,
player,201612110ram,atl,WardTe00,defense,0,,,,,
player,201612110ram,atl,WardTe00,def_pct,0%,,,,,
player,201612110ram,atl,WardTe00,special_teams,8,,,,,
player,201612110ram,atl,WardTe00,st_pct,24%,,,,,
player,201612110ram,atl,CompTo00,pos,T,,,,,
player,201612110ram,atl,CompTo00,offense,12,,,,,
player,201612110ram,atl,CompTo00,off_pct,21%,,,,,
player,201612110ram,atl,CompTo00,defense,0,,,,,
player,201612110ram,atl,CompTo00,def_pct,0%,,,,,
player,201612110ram,atl,CompTo00,special_teams,7,,,,,
player,201612110ram,atl,CompTo00,st_pct,21%,,,,,
player,201612110ram,atl,SchaMa00,pos,QB,,,,,
player,201612110ram,atl,SchaMa00,offense,12,,,,,
player,201612110ram,atl,SchaMa00,off_pct,21%,,,,,
player,201612110ram,atl,SchaMa00,defense,0,,,,,
player,201612110ram,atl,SchaMa00,def_pct,0%,,,,,
player,201612110ram,atl,SchaMa00,special_teams,0,,,,,
player,201612110ram,atl,SchaMa00,st_pct,0%,,,,,
player,201612110ram,atl,WillNi02,pos,WR,,,,,
player,201612110ram,atl,WillNi02,offense,7,,,,,
player,201612110ram,atl,WillNi02,off_pct,12%,,,,,
player,201612110ram,atl,WillNi02,defense,0,,,,,
player,201612110ram,atl,WillNi02,def_pct,0%,,,,,
player,201612110ram,atl,WillNi02,special_teams,10,,,,,
player,201612110ram,atl,WillNi02,st_pct,30%,,,,,
player,201612110ram,atl,PerkJo02,pos,TE,,,,,
player,201612110ram,atl,PerkJo02,offense,5,,,,,
player,201612110ram,atl,PerkJo02,off_pct,9%,,,,,
player,201612110ram,atl,PerkJo02,defense,0,,,,,
player,201612110ram,atl,PerkJo02,def_pct,0%,,,,,
player,201612110ram,atl,PerkJo02,special_teams,11,,,,,
player,201612110ram,atl,PerkJo02,st_pct,33%,,,,,
player,201612110ram,atl,WeemEr00,pos,WR,,,,,
player,201612110ram,atl,WeemEr00,offense,4,,,,,
player,201612110ram,atl,WeemEr00,off_pct,7%,,,,,
player,201612110ram,atl,WeemEr00,defense,0,,,,,
player,201612110ram,atl,WeemEr00,def_pct,0%,,,,,
player,201612110ram,atl,WeemEr00,special_teams,25,,,,,
player,201612110ram,atl,WeemEr00,st_pct,76%,,,,,
player,201612110ram,atl,NealKe01,pos,FS,,,,,
player,201612110ram,atl,NealKe01,offense,0,,,,,
player,201612110ram,atl,NealKe01,off_pct,0%,,,,,
player,201612110ram,atl,NealKe01,defense,72,,,,,
player,201612110ram,atl,NealKe01,def_pct,100%,,,,,
player,201612110ram,atl,NealKe01,special_teams,14,,,,,
player,201612110ram,atl,NealKe01,st_pct,42%,,,,,
player,201612110ram,atl,AlfoRo00,pos,CB,,,,,
player,201612110ram,atl,AlfoRo00,offense,0,,,,,
player,201612110ram,atl,AlfoRo00,off_pct,0%,,,,,
player,201612110ram,atl,AlfoRo00,defense,72,,,,,
player,201612110ram,atl,AlfoRo00,def_pct,100%,,,,,
player,201612110ram,atl,AlfoRo00,special_teams,14,,,,,
player,201612110ram,atl,AlfoRo00,st_pct,42%,,,,,
player,201612110ram,atl,AlleRi00,pos,SS,,,,,
player,201612110ram,atl,AlleRi00,offense,0,,,,,
player,201612110ram,atl,AlleRi00,off_pct,0%,,,,,
player,201612110ram,atl,AlleRi00,defense,72,,,,,
player,201612110ram,atl,AlleRi00,def_pct,100%,,,,,
player,201612110ram,atl,AlleRi00,special_teams,4,,,,,
player,201612110ram,atl,AlleRi00,st_pct,12%,,,,,
player,201612110ram,atl,JoneDe01,pos,LB,,,,,
player,201612110ram,atl,JoneDe01,offense,0,,,,,
player,201612110ram,atl,JoneDe01,off_pct,0%,,,,,
player,201612110ram,atl,JoneDe01,defense,59,,,,,
player,201612110ram,atl,JoneDe01,def_pct,82%,,,,,
player,201612110ram,atl,JoneDe01,special_teams,6,,,,,
player,201612110ram,atl,JoneDe01,st_pct,18%,,,,,
player,201612110ram,atl,PoolBr01,pos,CB,,,,,
player,201612110ram,atl,PoolBr01,offense,0,,,,,
player,201612110ram,atl,PoolBr01,off_pct,0%,,,,,
player,201612110ram,atl,PoolBr01,defense,57,,,,,
player,201612110ram,atl,PoolBr01,def_pct,79%,,,,,
player,201612110ram,atl,PoolBr01,special_teams,9,,,,,
player,201612110ram,atl,PoolBr01,st_pct,27%,,,,,
player,201612110ram,atl,JarrGr00,pos,DT,,,,,
player,201612110ram,atl,JarrGr00,offense,0,,,,,
player,201612110ram,atl,JarrGr00,off_pct,0%,,,,,
player,201612110ram,atl,JarrGr00,defense,50,,,,,
player,201612110ram,atl,JarrGr00,def_pct,69%,,,,,
player,201612110ram,atl,JarrGr00,special_teams,7,,,,,
player,201612110ram,atl,JarrGr00,st_pct,21%,,,,,
player,201612110ram,atl,CampDe00,pos,LB,,,,,
player,201612110ram,atl,CampDe00,offense,0,,,,,
player,201612110ram,atl,CampDe00,off_pct,0%,,,,,
player,201612110ram,atl,CampDe00,defense,47,,,,,
player,201612110ram,atl,CampDe00,def_pct,65%,,,,,
player,201612110ram,atl,CampDe00,special_teams,5,,,,,
player,201612110ram,atl,CampDe00,st_pct,15%,,,,,
player,201612110ram,atl,CollJa02,pos,CB,,,,,
player,201612110ram,atl,CollJa02,offense,0,,,,,
player,201612110ram,atl,CollJa02,off_pct,0%,,,,,
player,201612110ram,atl,CollJa02,defense,46,,,,,
player,201612110ram,atl,CollJa02,def_pct,64%,,,,,
player,201612110ram,atl,CollJa02,special_teams,4,,,,,
player,201612110ram,atl,CollJa02,st_pct,12%,,,,,
player,201612110ram,atl,FreeDw00,pos,DE,,,,,
player,201612110ram,atl,FreeDw00,offense,0,,,,,
player,201612110ram,atl,FreeDw00,off_pct,0%,,,,,
player,201612110ram,atl,FreeDw00,defense,39,,,,,
player,201612110ram,atl,FreeDw00,def_pct,54%,,,,,
player,201612110ram,atl,FreeDw00,special_teams,0,,,,,
player,201612110ram,atl,FreeDw00,st_pct,0%,,,,,
player,201612110ram,atl,BeasVi00,pos,LB,,,,,
player,201612110ram,atl,BeasVi00,offense,0,,,,,
player,201612110ram,atl,BeasVi00,off_pct,0%,,,,,
player,201612110ram,atl,BeasVi00,defense,34,,,,,
player,201612110ram,atl,BeasVi00,def_pct,47%,,,,,
player,201612110ram,atl,BeasVi00,special_teams,5,,,,,
player,201612110ram,atl,BeasVi00,st_pct,15%,,,,,
player,201612110ram,atl,WheePh99,pos,LB,,,,,
player,201612110ram,atl,WheePh99,offense,0,,,,,
player,201612110ram,atl,WheePh99,off_pct,0%,,,,,
player,201612110ram,atl,WheePh99,defense,32,,,,,
player,201612110ram,atl,WheePh99,def_pct,44%,,,,,
player,201612110ram,atl,WheePh99,special_teams,5,,,,,
player,201612110ram,atl,WheePh99,st_pct,15%,,,,,
player,201612110ram,atl,HageRa00,pos,DT,,,,,
player,201612110ram,atl,HageRa00,offense,0,,,,,
player,201612110ram,atl,HageRa00,off_pct,0%,,,,,
player,201612110ram,atl,HageRa00,defense,31,,,,,
player,201612110ram,atl,HageRa00,def_pct,43%,,,,,
player,201612110ram,atl,HageRa00,special_teams,2,,,,,
player,201612110ram,atl,HageRa00,st_pct,6%,,,,,
player,201612110ram,atl,UpshCo00,pos,DT,,,,,
player,201612110ram,atl,UpshCo00,offense,0,,,,,
player,201612110ram,atl,UpshCo00,off_pct,0%,,,,,
player,201612110ram,atl,UpshCo00,defense,30,,,,,
player,201612110ram,atl,UpshCo00,def_pct,42%,,,,,
player,201612110ram,atl,UpshCo00,special_teams,5,,,,,
player,201612110ram,atl,UpshCo00,st_pct,15%,,,,,
player,201612110ram,atl,OlatAy00,pos,CB,,,,,
player,201612110ram,atl,OlatAy00,offense,0,,,,,
player,201612110ram,atl,OlatAy00,off_pct,0%,,,,,
player,201612110ram,atl,OlatAy00,defense,28,,,,,
player,201612110ram,atl,OlatAy00,def_pct,39%,,,,,
player,201612110ram,atl,OlatAy00,special_teams,4,,,,,
player,201612110ram,atl,OlatAy00,st_pct,12%,,,,,
player,201612110ram,atl,ReedBr00,pos,DE,,,,,
player,201612110ram,atl,ReedBr00,offense,0,,,,,
player,201612110ram,atl,ReedBr00,off_pct,0%,,,,,
player,201612110ram,atl,ReedBr00,defense,24,,,,,
player,201612110ram,atl,ReedBr00,def_pct,33%,,,,,
player,201612110ram,atl,ReedBr00,special_teams,24,,,,,
player,201612110ram,atl,ReedBr00,st_pct,73%,,,,,
player,201612110ram,atl,WorrPa00,pos,LB,,,,,
player,201612110ram,atl,WorrPa00,offense,0,,,,,
player,201612110ram,atl,WorrPa00,off_pct,0%,,,,,
player,201612110ram,atl,WorrPa00,defense,24,,,,,
player,201612110ram,atl,WorrPa00,def_pct,33%,,,,,
player,201612110ram,atl,WorrPa00,special_teams,23,,,,,
player,201612110ram,atl,WorrPa00,st_pct,70%,,,,,
player,201612110ram,atl,BabiJo20,pos,DT,,,,,
player,201612110ram,atl,BabiJo20,offense,0,,,,,
player,201612110ram,atl,BabiJo20,off_pct,0%,,,,,
player,201612110ram,atl,BabiJo20,defense,24,,,,,
player,201612110ram,atl,BabiJo20,def_pct,33%,,,,,
player,201612110ram,atl,BabiJo20,special_teams,6,,,,,
player,201612110ram,atl,BabiJo20,st_pct,18%,,,,,
player,201612110ram,atl,JackTy98,pos,DE,,,,,
player,201612110ram,atl,JackTy98,offense,0,,,,,
player,201612110ram,atl,JackTy98,off_pct,0%,,,,,
player,201612110ram,atl,JackTy98,defense,17,,,,,
player,201612110ram,atl,JackTy98,def_pct,24%,,,,,
player,201612110ram,atl,JackTy98,special_teams,2,,,,,
player,201612110ram,atl,JackTy98,st_pct,6%,,,,,
player,201612110ram,atl,GoodMa01,pos,DE,,,,,
player,201612110ram,atl,GoodMa01,offense,0,,,,,
player,201612110ram,atl,GoodMa01,off_pct,0%,,,,,
player,201612110ram,atl,GoodMa01,defense,15,,,,,
player,201612110ram,atl,GoodMa01,def_pct,21%,,,,,
player,201612110ram,atl,GoodMa01,special_teams,0,,,,,
player,201612110ram,atl,GoodMa01,st_pct,0%,,,,,
player,201612110ram,atl,ReynLa00,pos,LB,,,,,
player,201612110ram,atl,ReynLa00,offense,0,,,,,
player,201612110ram,atl,ReynLa00,off_pct,0%,,,,,
player,201612110ram,atl,ReynLa00,defense,13,,,,,
player,201612110ram,atl,ReynLa00,def_pct,18%,,,,,
player,201612110ram,atl,ReynLa00,special_teams,17,,,,,
player,201612110ram,atl,ReynLa00,st_pct,52%,,,,,
player,201612110ram,atl,GoodC.00,pos,CB,,,,,
player,201612110ram,atl,GoodC.00,offense,0,,,,,
player,201612110ram,atl,GoodC.00,off_pct,0%,,,,,
player,201612110ram,atl,GoodC.00,defense,1,,,,,
player,201612110ram,atl,GoodC.00,def_pct,1%,,,,,
player,201612110ram,atl,GoodC.00,special_teams,22,,,,,
player,201612110ram,atl,GoodC.00,st_pct,67%,,,,,
player,201612110ram,atl,BoshMa00,pos,P,,,,,
player,201612110ram,atl,BoshMa00,offense,0,,,,,
player,201612110ram,atl,BoshMa00,off_pct,0%,,,,,
player,201612110ram,atl,BoshMa00,defense,0,,,,,
player,201612110ram,atl,BoshMa00,def_pct,0%,,,,,
player,201612110ram,atl,BoshMa00,special_teams,21,,,,,
player,201612110ram,atl,BoshMa00,st_pct,64%,,,,,
player,201612110ram,atl,HarrJo02,pos,LS,,,,,
player,201612110ram,atl,HarrJo02,offense,0,,,,,
player,201612110ram,atl,HarrJo02,off_pct,0%,,,,,
player,201612110ram,atl,HarrJo02,defense,0,,,,,
player,201612110ram,atl,HarrJo02,def_pct,0%,,,,,
player,201612110ram,atl,HarrJo02,special_teams,14,,,,,
player,201612110ram,atl,HarrJo02,st_pct,42%,,,,,
player,201612110ram,atl,bryanmat01,pos,K,,,,,
player,201612110ram,atl,bryanmat01,offense,0,,,,,
player,201612110ram,atl,bryanmat01,off_pct,0%,,,,,
player,201612110ram,atl,bryanmat01,defense,0,,,,,
player,201612110ram,atl,bryanmat01,def_pct,0%,,,,,
player,201612110ram,atl,bryanmat01,special_teams,6,,,,,
player,201612110ram,atl,bryanmat01,st_pct,18%,,,,,
player,201612110ram,atl,IshmKe00,pos,FS,,,,,
player,201612110ram,atl,IshmKe00,offense,0,,,,,
player,201612110ram,atl,IshmKe00,off_pct,0%,,,,,
player,201612110ram,atl,IshmKe00,defense,0,,,,,
player,201612110ram,atl,IshmKe00,def_pct,0%,,,,,
player,201612110ram,atl,IshmKe00,special_teams,4,,,,,
player,201612110ram,atl,IshmKe00,st_pct,12%,,,,,
